ticker,JOF US Equity
2000-05-23,-1.4815
2000-05-24,-0.7519
2000-05-25,0.0
2000-05-26,0.0
2000-05-30,3.0303
2000-05-31,0.0
2000-06-01,3.6765
2000-06-02,4.2553
2000-06-05,0.6803
2000-06-06,0.0
2000-06-07,0.0
2000-06-08,0.6757
2000-06-09,-1.3423
2000-06-12,0.0
2000-06-13,-0.6803
2000-06-14,-0.6849
2000-06-15,0.0
2000-06-16,0.6897
2000-06-19,0.6849
2000-06-20,2.0408
2000-06-21,0.6667
2000-06-22,0.0
2000-06-23,0.6623
2000-06-26,-1.3158
2000-06-27,-0.6667
2000-06-28,2.0134
2000-06-29,-0.6579
2000-06-30,0.6623
2000-07-03,0.6579
2000-07-05,-0.6536
2000-07-06,-1.9737
2000-07-07,2.0134
2000-07-10,-0.6579
2000-07-11,0.0
2000-07-12,1.3245
2000-07-13,-0.6536
2000-07-14,0.0
2000-07-17,-1.3158
2000-07-18,-2.6667
2000-07-19,-3.4247
2000-07-20,0.7092
2000-07-21,0.0
2000-07-24,-1.4085
2000-07-25,-0.7143
2000-07-26,-1.4388
2000-07-27,-0.7299
2000-07-28,-2.2059
2000-07-31,-0.7519
2000-08-01,0.7576
2000-08-02,0.0
2000-08-03,0.0
2000-08-04,-1.5038
2000-08-07,1.5267
2000-08-08,-1.5038
2000-08-09,2.2901
2000-08-10,0.7463
2000-08-11,1.4815
2000-08-14,1.4599
2000-08-15,2.1583
2000-08-16,1.4085
2000-08-17,-1.3889
2000-08-18,-1.4085
2000-08-21,-1.4285999999999999
2000-08-22,2.8986
2000-08-23,0.0
2000-08-24,1.4085
2000-08-25,0.6944
2000-08-28,2.7586
2000-08-29,0.0
2000-08-30,0.0
2000-08-31,1.3423
2000-09-01,-0.6623
2000-09-05,-1.3333
2000-09-06,-2.7027
2000-09-07,0.6944
2000-09-08,-1.3793
2000-09-11,-0.6993
2000-09-12,0.0
2000-09-13,0.0
2000-09-14,0.0
2000-09-15,-1.4085
2000-09-18,-4.2857
2000-09-19,1.4925
2000-09-20,-0.7353
2000-09-21,-2.2222
2000-09-22,-0.7576
2000-09-25,2.2901
2000-09-26,-1.4925
2000-09-27,0.0
2000-09-28,0.7576
2000-09-29,-1.5038
2000-10-02,0.7634
2000-10-03,1.5152
2000-10-04,2.2388
2000-10-05,-2.1898
2000-10-06,0.0
2000-10-09,-0.7463
2000-10-10,-1.5038
2000-10-11,-0.7634
2000-10-12,-2.3077
2000-10-13,3.1496
2000-10-16,-0.7634
2000-10-17,-1.5385
2000-10-18,-0.7813
2000-10-19,2.3622
2000-10-20,-0.7692
2000-10-23,-1.5504
2000-10-24,1.5748
2000-10-25,-3.1008
2000-10-26,-0.8
2000-10-27,-0.8065
2000-10-30,-1.626
2000-10-31,1.6529
2000-11-01,0.0
2000-11-02,0.0
2000-11-03,0.813
2000-11-06,2.4194
2000-11-07,-0.7874
2000-11-08,0.0
2000-11-09,-1.5873
2000-11-10,-1.6129
2000-11-13,-0.8197
2000-11-14,3.3058
2000-11-15,-2.4
2000-11-16,-0.8197
2000-11-17,-1.6529
2000-11-20,-3.3613
2000-11-21,-3.4783
2000-11-22,-2.7027
2000-11-24,0.0
2000-11-27,1.8519
2000-11-28,-3.6364
2000-11-29,0.9434
2000-11-30,-0.9346
2000-12-01,0.9434
2000-12-04,0.9346
2000-12-05,5.5556
2000-12-06,6.2456
2000-12-07,0.0
2000-12-08,1.8519
2000-12-11,-2.7273
2000-12-12,0.0
2000-12-13,-0.9346
2000-12-14,-2.8302
2000-12-15,0.0
2000-12-18,1.9417
2000-12-19,-1.9048
2000-12-20,-6.7961
2000-12-21,-6.25
2000-12-22,5.5556
2000-12-26,0.0
2000-12-27,0.0
2000-12-28,-1.0526
2000-12-29,-2.1277
2001-01-02,-1.087
2001-01-03,12.0879
2001-01-04,-2.9412000000000003
2001-01-05,-1.0101
2001-01-08,0.0
2001-01-09,0.0
2001-01-10,-2.0408
2001-01-11,-1.0417
2001-01-12,-1.0526
2001-01-16,2.1277
2001-01-17,1.0417
2001-01-18,4.1237
2001-01-19,0.0
2001-01-22,3.9604
2001-01-23,1.9048
2001-01-24,-0.9346
2001-01-25,0.9434
2001-01-26,0.9346
2001-01-29,-0.1481
2001-01-30,2.2255
2001-01-31,-0.5806
2001-02-01,0.0
2001-02-02,-2.1898
2001-02-05,1.4925
2001-02-06,5.1471
2001-02-07,1.2587
2001-02-08,-0.6906
2001-02-09,0.4172
2001-02-12,0.4155
2001-02-13,-0.8276
2001-02-14,-0.1391
2001-02-15,1.532
2001-02-16,-1.5089000000000001
2001-02-20,0.0
2001-02-21,-2.507
2001-02-22,-1.1429
2001-02-23,-1.3006
2001-02-26,2.3426
2001-02-27,0.1431
2001-02-28,-1.5714000000000001
2001-03-01,-0.8708
2001-03-02,-3.2211
2001-03-05,1.6641
2001-03-06,5.506
2001-03-07,-0.9873
2001-03-08,-0.8547
2001-03-09,-1.1494
2001-03-12,-4.6512
2001-03-13,1.6768
2001-03-14,-5.3972999999999995
2001-03-15,1.4263
2001-03-16,-0.4688
2001-03-19,3.1397
2001-03-20,-0.3044
2001-03-21,0.7634
2001-03-22,-0.7576
2001-03-23,2.7481
2001-03-26,3.4175
2001-03-27,1.0057
2001-03-28,-1.2802
2001-03-29,-2.1614
2001-03-30,-0.2946
2001-04-02,-1.034
2001-04-03,-0.7463
2001-04-04,-1.5038
2001-04-05,7.4809
2001-04-06,-2.4148
2001-04-09,-0.5822
2001-04-10,0.8785
2001-04-11,0.1451
2001-04-12,1.4493
2001-04-16,-2.5714
2001-04-17,0.1466
2001-04-18,3.0747
2001-04-19,1.4205
2001-04-20,-1.1204
2001-04-23,0.4249
2001-04-24,-1.1283
2001-04-25,0.5706
2001-04-26,1.2766
2001-04-27,1.1204
2001-04-30,1.108
2001-05-01,4.1096
2001-05-02,1.3158
2001-05-03,-1.4285999999999999
2001-05-04,-0.2635
2001-05-07,1.7173
2001-05-08,0.0
2001-05-09,-1.039
2001-05-10,-1.0499
2001-05-11,0.0
2001-05-14,-1.5915
2001-05-15,0.0
2001-05-16,1.3477000000000001
2001-05-17,3.9894
2001-05-18,-0.8951
2001-05-21,1.9355
2001-05-22,-6.962
2001-05-23,2.585
2001-05-24,-0.1326
2001-05-25,0.0
2001-05-29,0.9296
2001-05-30,-4.7368
2001-05-31,0.2762
2001-06-01,-0.6887
2001-06-04,1.5257
2001-06-05,1.5027
2001-06-06,0.2692
2001-06-07,1.2081
2001-06-08,1.4588999999999999
2001-06-11,-3.1373
2001-06-12,-1.6194
2001-06-13,-0.5487
2001-06-14,-2.2069
2001-06-15,-0.5642
2001-06-18,-3.6879
2001-06-19,0.5891
2001-06-20,-0.7321
2001-06-21,1.9174
2001-06-22,-0.1447
2001-06-25,-0.7246
2001-06-26,-0.7299
2001-06-27,0.0
2001-06-28,1.3235000000000001
2001-06-29,0.0
2001-07-02,-1.7417
2001-07-03,0.7386
2001-07-05,-1.173
2001-07-06,-3.4125
2001-07-09,-1.3825
2001-07-10,-0.7788
2001-07-11,0.0
2001-07-12,4.5526
2001-07-13,1.0511
2001-07-16,-1.3373
2001-07-17,-0.6024
2001-07-18,-1.8182
2001-07-19,2.0062
2001-07-20,-1.6641
2001-07-23,-1.6923
2001-07-24,-1.4085
2001-07-25,2.3810000000000002
2001-07-26,-0.6202
2001-07-27,0.468
2001-07-30,-0.6211
2001-07-31,-0.3125
2001-08-01,1.0972
2001-08-02,1.5504
2001-08-03,0.1527
2001-08-06,0.9146
2001-08-07,1.9637
2001-08-08,-2.2222
2001-08-09,-1.5152
2001-08-10,-1.2308
2001-08-13,0.4673
2001-08-14,2.9457
2001-08-15,0.9036
2001-08-16,0.2985
2001-08-17,-1.3393
2001-08-20,-1.2066
2001-08-21,0.7634
2001-08-22,1.2121
2001-08-23,-1.7964
2001-08-24,0.6098
2001-08-27,-1.0606
2001-08-28,-2.144
2001-08-29,-0.626
2001-08-30,-2.2047
2001-08-31,-1.1272
2001-09-04,1.7915
2001-09-05,-3.68
2001-09-06,-1.9933999999999998
2001-09-07,-1.0169
2001-09-10,-2.3973
2001-09-17,-5.2632
2001-09-18,1.8519
2001-09-19,-1.2727
2001-09-20,-6.814
2001-09-21,-1.7787
2001-09-24,5.0302
2001-09-25,0.0
2001-09-26,-2.8736
2001-09-27,1.3807
2001-09-28,2.1401
2001-10-01,1.5238
2001-10-02,0.7505
2001-10-03,2.7933
2001-10-04,1.2681
2001-10-05,-0.1789
2001-10-08,1.4337
2001-10-09,-1.5901
2001-10-10,0.1795
2001-10-11,5.1971
2001-10-12,-2.0443
2001-10-15,-0.1739
2001-10-16,0.5226
2001-10-17,-0.5199
2001-10-18,-0.6969
2001-10-19,1.5789
2001-10-22,1.8998
2001-10-23,1.6949
2001-10-24,-1.0
2001-10-25,-0.6734
2001-10-26,1.0169
2001-10-29,-2.1812
2001-10-30,-2.0583
2001-10-31,3.3275
2001-11-01,-1.0169
2001-11-02,-0.5137
2001-11-05,0.5164
2001-11-06,-0.6849
2001-11-07,-1.5516999999999999
2001-11-08,0.5254
2001-11-09,-1.2195
2001-11-12,-0.8818
2001-11-13,0.3559
2001-11-14,-0.5319
2001-11-15,1.6042999999999998
2001-11-16,0.0
2001-11-19,1.7544
2001-11-20,-1.7241
2001-11-21,0.1754
2001-11-23,-0.1751
2001-11-26,0.0
2001-11-27,-1.5789
2001-11-28,-0.1783
2001-11-29,0.0
2001-11-30,0.0
2001-12-03,-0.5357
2001-12-04,-0.7181
2001-12-05,2.7125
2001-12-06,1.4285999999999999
2001-12-07,-2.1127
2001-12-10,1.0791
2001-12-11,-1.2456
2001-12-12,0.0
2001-12-13,-1.8018
2001-12-14,-1.8349
2001-12-17,0.0
2001-12-18,-0.9346
2001-12-19,1.6981000000000002
2001-12-20,-2.7829
2001-12-21,3.0534
2001-12-24,-1.2963
2001-12-26,1.1257
2001-12-27,1.1132
2001-12-28,1.1009
2001-12-31,1.8149
2002-01-02,2.4955
2002-01-03,2.2609
2002-01-04,2.3810000000000002
2002-01-07,-1.1628
2002-01-08,-1.5126
2002-01-09,0.5119
2002-01-10,-2.5467
2002-01-11,-0.6969
2002-01-14,-2.1053
2002-01-15,-0.7168
2002-01-16,-0.722
2002-01-17,2.0
2002-01-18,-0.8913
2002-01-22,1.4388
2002-01-23,-0.5319
2002-01-24,-0.1783
2002-01-25,-0.1786
2002-01-28,0.0
2002-01-29,-1.4311
2002-01-30,0.1815
2002-01-31,1.8115999999999999
2002-02-01,-3.9146
2002-02-04,-3.1481
2002-02-05,-1.912
2002-02-06,-0.5848
2002-02-07,4.5098
2002-02-08,1.3133
2002-02-11,0.5556
2002-02-12,-0.1842
2002-02-13,-1.107
2002-02-14,1.6791
2002-02-15,-0.9174
2002-02-19,-1.4815
2002-02-20,2.0677
2002-02-21,0.0
2002-02-22,0.0
2002-02-25,0.3683
2002-02-26,-1.2844
2002-02-27,3.7175000000000002
2002-02-28,-0.8961
2002-03-01,3.7975
2002-03-04,9.7561
2002-03-05,-1.1111
2002-03-06,3.5313
2002-03-07,-1.0853
2002-03-08,3.605
2002-03-11,-0.1513
2002-03-12,-3.0303
2002-03-13,-4.6875
2002-03-14,3.2787
2002-03-15,0.0
2002-03-18,1.5873
2002-03-19,0.3125
2002-03-20,-3.1153
2002-03-21,1.2862
2002-03-22,-1.5873
2002-03-25,-2.7419000000000002
2002-03-26,0.3317
2002-03-27,1.157
2002-03-28,0.9804
2002-04-01,-3.3981
2002-04-02,0.0
2002-04-03,2.3451
2002-04-04,-0.3273
2002-04-05,3.6125
2002-04-08,0.6339
2002-04-09,-1.7323
2002-04-10,3.3654
2002-04-11,-1.0853
2002-04-12,1.2539
2002-04-15,0.0
2002-04-16,1.7027999999999999
2002-04-17,1.0654
2002-04-18,-1.3554
2002-04-19,0.7634
2002-04-22,0.0
2002-04-23,-1.0606
2002-04-24,1.6844999999999999
2002-04-25,3.9157
2002-04-26,5.2174
2002-04-29,-1.3774
2002-04-30,1.2570000000000001
2002-05-01,0.6897
2002-05-02,-2.3288
2002-05-03,2.1038
2002-05-06,1.7856999999999998
2002-05-07,-0.6748
2002-05-08,6.5217
2002-05-09,-1.7856999999999998
2002-05-10,0.3896
2002-05-13,0.3881
2002-05-14,1.1598
2002-05-15,5.9873
2002-05-16,5.0481
2002-05-17,5.2632
2002-05-20,-4.5652
2002-05-21,-0.7973
2002-05-22,4.0184
2002-05-23,5.7395
2002-05-24,3.3403
2002-05-28,-9.1919
2002-05-29,0.7786
2002-05-30,-3.9735
2002-05-31,3.4483
2002-06-03,3.2222
2002-06-04,-6.2433
2002-06-05,1.0333
2002-06-06,-7.6136
2002-06-07,1.476
2002-06-10,-1.9394
2002-06-11,-1.2361
2002-06-12,-3.0038
2002-06-13,-5.5484
2002-06-14,-1.3660999999999999
2002-06-17,8.4488
2002-06-18,-1.0217
2002-06-19,-5.1613
2002-06-20,-0.5442
2002-06-21,-1.3679999999999999
2002-06-24,-0.1387
2002-06-25,1.6667
2002-06-26,-1.9125999999999999
2002-06-27,6.546
2002-06-28,4.4444
2002-07-01,-7.0088
2002-07-02,0.9421
2002-07-03,5.0667
2002-07-05,5.8376
2002-07-08,-3.5971
2002-07-09,-0.2488
2002-07-10,-3.1172
2002-07-11,0.2574
2002-07-12,-0.3851
2002-07-15,-2.0619
2002-07-16,-1.1842
2002-07-17,1.8641999999999999
2002-07-18,-0.6536
2002-07-19,-3.8158
2002-07-22,-3.9672
2002-07-23,-2.9915000000000003
2002-07-24,7.1953
2002-07-25,-5.4795
2002-07-26,0.8696
2002-07-29,8.1897
2002-07-30,-0.2656
2002-07-31,-0.9321
2002-08-01,-1.8817
2002-08-02,-4.1096
2002-08-05,-5.5714
2002-08-06,9.0772
2002-08-07,1.9417
2002-08-08,0.4082
2002-08-09,-0.9485
2002-08-12,-1.9152
2002-08-13,3.2078
2002-08-14,4.5946
2002-08-15,-0.3876
2002-08-16,-1.8157999999999999
2002-08-19,-0.2642
2002-08-20,-3.7086
2002-08-21,-0.1376
2002-08-22,0.4132
2002-08-23,-0.9602
2002-08-26,3.3241
2002-08-27,-2.681
2002-08-28,-1.5152
2002-08-29,0.4196
2002-08-30,1.532
2002-09-03,-9.6022
2002-09-04,2.7314
2002-09-05,-2.6588000000000003
2002-09-06,-0.9105
2002-09-09,0.7657
2002-09-10,1.8237
2002-09-11,-0.4478
2002-09-12,-4.7976
2002-09-13,-2.3622
2002-09-16,-2.0968
2002-09-17,-0.4942
2002-09-18,4.3046
2002-09-19,-2.8571
2002-09-20,0.6536
2002-09-23,-4.0584
2002-09-24,-2.3689
2002-09-25,3.4662
2002-09-26,-0.335
2002-09-27,-5.2101
2002-09-30,-2.4823
2002-10-01,5.0909
2002-10-02,-2.2491
2002-10-03,-1.5929
2002-10-04,-0.1799
2002-10-07,-5.4054
2002-10-08,4.381
2002-10-09,-4.1971
2002-10-10,3.8095
2002-10-11,6.9725
2002-10-14,1.8868
2002-10-15,4.2088
2002-10-16,-1.9386
2002-10-17,2.1417
2002-10-18,-0.3226
2002-10-21,0.9709
2002-10-22,-4.6474
2002-10-23,-0.8403
2002-10-24,1.6949
2002-10-25,2.5
2002-10-28,0.813
2002-10-29,-2.9032
2002-10-30,2.4917
2002-10-31,-1.9449
2002-11-01,0.8264
2002-11-04,2.2951
2002-11-05,0.641
2002-11-06,0.3185
2002-11-07,-2.3810000000000002
2002-11-08,0.0
2002-11-11,-1.4634
2002-11-12,-0.6601
2002-11-13,-0.9967
2002-11-14,0.6711
2002-11-15,0.0
2002-11-18,-0.1667
2002-11-19,-0.6678
2002-11-20,0.5042
2002-11-21,4.6823
2002-11-22,-1.7572
2002-11-25,1.626
2002-11-26,0.8
2002-11-27,4.7619
2002-11-29,-3.0303
2002-12-02,0.0
2002-12-03,1.7187999999999999
2002-12-04,-1.5361
2002-12-05,-0.156
2002-12-06,0.1563
2002-12-09,-0.624
2002-12-10,1.2559
2002-12-11,-0.7752
2002-12-12,0.0
2002-12-13,-3.9062
2002-12-16,-0.1626
2002-12-17,2.7687
2002-12-18,-3.645
2002-12-19,0.1645
2002-12-20,0.4926
2002-12-23,-3.268
2002-12-24,1.3514
2002-12-26,1.6667
2002-12-27,-1.8033000000000001
2002-12-30,-0.5008
2002-12-31,2.349
2003-01-02,1.3115
2003-01-03,1.9417
2003-01-06,1.746
2003-01-07,-1.7161
2003-01-08,0.6349
2003-01-09,1.2618
2003-01-10,0.0
2003-01-13,-1.5575999999999999
2003-01-14,1.4241
2003-01-15,1.4041000000000001
2003-01-16,1.8462
2003-01-17,1.0574
2003-01-21,-2.6906
2003-01-22,0.768
2003-01-23,4.4207
2003-01-24,0.0
2003-01-27,-2.1898
2003-01-28,-1.3433
2003-01-29,-0.7564
2003-01-30,-0.1524
2003-01-31,0.1527
2003-02-03,-0.9146
2003-02-04,-1.3846
2003-02-05,1.5601
2003-02-06,-2.4577999999999998
2003-02-07,0.7874
2003-02-10,1.5625
2003-02-11,-0.9231
2003-02-12,0.9317
2003-02-13,-1.0769
2003-02-14,3.4215
2003-02-18,3.4586
2003-02-19,-2.907
2003-02-20,-0.1497
2003-02-21,-0.2999
2003-02-24,-2.5564
2003-02-25,1.6975
2003-02-26,-1.3657
2003-02-27,-0.1538
2003-02-28,-1.6949
2003-03-03,-0.1567
2003-03-04,0.471
2003-03-05,-1.0937999999999999
2003-03-06,-1.1058
2003-03-07,-0.1597
2003-03-10,-3.2
2003-03-11,-1.157
2003-03-12,2.8428
2003-03-13,1.7886
2003-03-14,1.4377
2003-03-17,0.7874
2003-03-18,-0.7813
2003-03-19,-0.9449
2003-03-20,1.2719
2003-03-21,3.7677
2003-03-24,-1.3616
2003-03-25,-1.227
2003-03-26,-0.4658
2003-03-27,-0.156
2003-03-28,0.0
2003-03-31,-2.9688
2003-04-01,0.9662
2003-04-02,1.9139
2003-04-03,-2.3474
2003-04-04,0.1603
2003-04-07,1.12
2003-04-08,-1.8987
2003-04-09,-0.4839
2003-04-10,0.6483
2003-04-11,-0.8052
2003-04-14,1.6234
2003-04-15,-0.9585
2003-04-16,-0.8065
2003-04-17,0.3252
2003-04-21,1.1345
2003-04-22,1.9231
2003-04-23,3.1447
2003-04-24,-0.1524
2003-04-25,-1.2214
2003-04-28,1.2365
2003-04-29,1.2214
2003-04-30,-1.0558
2003-05-01,3.0488
2003-05-02,0.5917
2003-05-05,0.0
2003-05-06,1.9118
2003-05-07,0.5772
2003-05-08,-0.8608
2003-05-09,1.4472
2003-05-12,1.4264999999999999
2003-05-13,2.6723
2003-05-14,1.0959
2003-05-15,-0.9485
2003-05-16,-0.5472
2003-05-19,-4.5392
2003-05-20,1.4409
2003-05-21,-1.7045
2003-05-22,5.0578
2003-05-23,3.3012
2003-05-27,-2.2636
2003-05-28,0.8174
2003-05-29,1.2162
2003-05-30,2.1362
2003-06-02,-0.6536
2003-06-03,0.7895
2003-06-04,0.2611
2003-06-05,-1.1719
2003-06-06,-3.4256
2003-06-09,-0.4093
2003-06-10,0.9589
2003-06-11,3.3921
2003-06-12,-2.7559
2003-06-13,-0.2699
2003-06-16,2.7064
2003-06-17,1.4493
2003-06-18,-0.6494
2003-06-19,1.1764999999999999
2003-06-20,0.9044
2003-06-23,2.0487
2003-06-24,-1.5056
2003-06-25,1.0191
2003-06-26,5.1702
2003-06-27,0.1199
2003-06-30,-0.9581
2003-07-01,4.474
2003-07-02,5.2083
2003-07-03,-0.5501
2003-07-07,3.9823
2003-07-08,-3.1915
2003-07-09,-2.1978
2003-07-10,-4.4944
2003-07-11,4.5882
2003-07-14,0.6749
2003-07-15,-0.3352
2003-07-16,-3.4753
2003-07-17,-4.4135
2003-07-18,3.1592000000000002
2003-07-21,-4.5936
2003-07-22,0.4938
2003-07-23,3.6855
2003-07-24,-0.9479
2003-07-25,-0.4785
2003-07-28,0.1202
2003-07-29,0.7203
2003-07-30,-1.0727
2003-07-31,0.7229
2003-08-01,-1.4354
2003-08-04,-0.4854
2003-08-05,-2.9268
2003-08-06,0.1256
2003-08-07,1.6311
2003-08-08,-1.4815
2003-08-11,3.1328
2003-08-12,2.0656
2003-08-13,-2.9762
2003-08-14,6.0123
2003-08-15,0.6944
2003-08-18,2.7586
2003-08-19,-0.1119
2003-08-20,-0.8959
2003-08-21,2.7119
2003-08-22,-1.2101
2003-08-25,-2.4499
2003-08-26,1.0274
2003-08-27,1.0169
2003-08-28,-0.6711
2003-08-29,1.8018
2003-09-02,4.4248
2003-09-03,2.3305
2003-09-04,-3.9337
2003-09-05,0.7543
2003-09-08,0.3209
2003-09-09,0.3198
2003-09-10,-2.6567
2003-09-11,1.5284
2003-09-12,-0.7527
2003-09-15,0.2167
2003-09-16,4.6486
2003-09-17,0.7231
2003-09-18,1.641
2003-09-19,-0.2018
2003-09-22,-3.4378
2003-09-23,0.0
2003-09-24,-1.0471
2003-09-25,-2.6455
2003-09-26,-0.8696
2003-09-29,1.3158
2003-09-30,-1.5152
2003-10-01,2.7473
2003-10-02,3.1016
2003-10-03,2.0747
2003-10-06,0.6098
2003-10-07,2.0202
2003-10-08,-1.9802
2003-10-09,3.7374
2003-10-10,3.1159
2003-10-13,3.8716
2003-10-14,0.9091
2003-10-15,-0.3604
2003-10-16,1.2658
2003-10-17,-0.625
2003-10-20,3.7736
2003-10-21,-0.4329
2003-10-22,-5.3043
2003-10-23,-3.5813
2003-10-24,0.9524
2003-10-27,-0.8491
2003-10-28,2.9496
2003-10-29,1.2015
2003-10-30,0.3653
2003-10-31,-2.0928
2003-11-03,2.2305
2003-11-04,-0.0909
2003-11-05,-2.1838
2003-11-06,-1.3953
2003-11-07,0.0
2003-11-10,-2.3585
2003-11-11,-4.3478
2003-11-12,4.0404
2003-11-13,-0.7767
2003-11-14,-3.1311
2003-11-17,-4.7475000000000005
2003-11-18,-0.6363
2003-11-19,-0.4269
2003-11-20,0.7503
2003-11-21,1.1702
2003-11-24,3.0494
2003-11-25,0.2041
2003-11-26,-0.2037
2003-11-28,-0.5102
2003-12-01,4.7179
2003-12-02,0.5877
2003-12-03,0.8763
2003-12-04,0.8687
2003-12-05,-2.2967
2003-12-08,0.1959
2003-12-09,-1.7595
2003-12-10,-1.4925
2003-12-11,0.303
2003-12-12,-1.4099
2003-12-15,0.2043
2003-12-16,-0.5097
2003-12-17,-1.8443
2003-12-18,3.3403
2003-12-19,-1.1111
2003-12-22,1.0215
2003-12-23,-0.7078
2003-12-24,1.6293
2003-12-26,0.6012
2003-12-29,4.2829
2003-12-30,3.1519
2003-12-31,0.9259
2004-01-02,-1.9266
2004-01-05,-0.2806
2004-01-06,-0.6567
2004-01-07,-1.0387
2004-01-08,-0.3817
2004-01-09,0.0958
2004-01-12,0.9569
2004-01-13,-1.1374
2004-01-14,-1.1505
2004-01-15,-0.679
2004-01-16,-0.6836
2004-01-20,2.8515
2004-01-21,-0.6692
2004-01-22,2.9836
2004-01-23,-0.2804
2004-01-26,-0.656
2004-01-27,-1.3208
2004-01-28,-1.7208
2004-01-29,1.5564
2004-01-30,0.4789
2004-02-02,-0.572
2004-02-03,0.1918
2004-02-04,-2.5837
2004-02-05,0.6876
2004-02-06,2.2439
2004-02-09,-0.6679
2004-02-10,0.4803
2004-02-11,-0.5736
2004-02-12,0.0962
2004-02-13,0.8646
2004-02-17,1.1429
2004-02-18,1.1299
2004-02-19,0.5587
2004-02-20,-0.9259
2004-02-23,-1.1215
2004-02-24,-2.3629
2004-02-25,-0.8712
2004-02-26,1.0742
2004-02-27,4.2512
2004-03-01,3.3364
2004-03-02,0.0
2004-03-03,-1.0762
2004-03-04,2.4479
2004-03-05,-0.177
2004-03-08,0.5319
2004-03-09,2.8219
2004-03-10,-2.6587
2004-03-11,-3.0837
2004-03-12,3.6364
2004-03-15,-2.1053
2004-03-16,0.9857
2004-03-17,5.1464
2004-03-18,0.0
2004-03-19,-0.4219
2004-03-22,-1.5253999999999999
2004-03-23,2.2375
2004-03-24,3.1987
2004-03-25,4.7308
2004-03-26,2.7259
2004-03-29,2.047
2004-03-30,2.6746
2004-03-31,3.1114
2004-04-01,-2.1053
2004-04-02,2.5806
2004-04-05,1.3277
2004-04-06,0.0
2004-04-07,-6.4138
2004-04-08,3.9057
2004-04-12,3.1915
2004-04-13,-1.7869000000000002
2004-04-14,-1.9594
2004-04-15,-3.9971
2004-04-16,1.71
2004-04-19,-2.4123
2004-04-20,1.6479
2004-04-21,-2.5055
2004-04-22,5.8957
2004-04-23,1.7130999999999998
2004-04-26,-4.3509
2004-04-27,-2.4211
2004-04-28,-2.2556
2004-04-29,-2.1538
2004-04-30,-1.5723
2004-05-03,0.639
2004-05-04,1.3492
2004-05-05,3.289
2004-05-06,-5.2312
2004-05-07,-8.0
2004-05-10,-7.8261
2004-05-11,2.5472
2004-05-12,1.5638999999999998
2004-05-13,-2.2645
2004-05-14,1.9462000000000002
2004-05-17,-4.5455
2004-05-18,8.857099999999999
2004-05-19,0.7874
2004-05-20,-0.3472
2004-05-21,-0.6969
2004-05-24,0.8772
2004-05-25,4.0
2004-05-26,-0.5853
2004-05-27,1.7662
2004-05-28,2.4793
2004-06-01,-1.2903
2004-06-02,0.3268
2004-06-03,-4.3974
2004-06-04,1.7036
