ticker,NRVHQ US Equity
2000-05-23,-0.5181
2000-05-24,-1.0417
2000-05-25,-0.5263
2000-05-26,-2.6455
2000-05-30,-1.087
2000-05-31,-0.5495
2000-06-01,-13.8122
2000-06-02,-5.1282
2000-06-05,-0.6757
2000-06-06,0.0
2000-06-07,0.0
2000-06-08,-0.6803
2000-06-09,2.7397
2000-06-12,-2.6667
2000-06-13,0.0
2000-06-14,0.6849
2000-06-15,0.6803
2000-06-16,0.6757
2000-06-19,4.698
2000-06-20,-1.2821
2000-06-21,0.6494
2000-06-22,0.6452
2000-06-23,-5.1282
2000-06-26,1.3514
2000-06-27,-10.0
2000-06-28,8.1481
2000-06-29,8.9041
2000-06-30,5.6604
2000-07-03,1.7856999999999998
2000-07-05,-5.848
2000-07-06,-8.0745
2000-07-07,2.7027
2000-07-10,-1.9737
2000-07-11,-0.6711
2000-07-12,-3.3784
2000-07-13,2.0979
2000-07-14,3.4247
2000-07-17,-1.3245
2000-07-18,0.0
2000-07-19,0.0
2000-07-20,-2.0134
2000-07-21,1.3699
2000-07-24,-0.6757
2000-07-25,-1.3605
2000-07-26,-1.3793
2000-07-27,2.7972
2000-07-28,-2.7211
2000-07-31,0.6993
2000-08-01,-4.8611
2000-08-02,0.7299
2000-08-03,-2.1739
2000-08-04,-3.7037
2000-08-07,0.0
2000-08-08,8.461500000000001
2000-08-09,1.4184
2000-08-10,-2.0979
2000-08-11,2.1429
2000-08-14,-1.3986
2000-08-15,0.0
2000-08-16,-2.1277
2000-08-17,1.4493
2000-08-18,1.4285999999999999
2000-08-21,0.7042
2000-08-22,0.6993
2000-08-23,0.6944
2000-08-24,3.4483
2000-08-25,8.0
2000-08-28,-1.8519
2000-08-29,-5.0314
2000-08-30,0.0
2000-08-31,3.9735
2000-09-01,-5.0955
2000-09-05,-0.6711
2000-09-06,-0.6757
2000-09-07,4.7619
2000-09-08,-0.6494
2000-09-11,-3.268
2000-09-12,-2.7027
2000-09-13,0.0
2000-09-14,3.4722
2000-09-15,1.3423
2000-09-18,-0.6623
2000-09-19,0.0
2000-09-20,2.6667
2000-09-21,-1.9481000000000002
2000-09-22,-1.9868000000000001
2000-09-25,0.0
2000-09-26,1.3514
2000-09-27,-2.0
2000-09-28,2.0408
2000-09-29,7.3333
2000-10-02,1.8634
2000-10-03,0.0
2000-10-04,-1.2195
2000-10-05,-1.8519
2000-10-06,-1.8868
2000-10-09,-0.641
2000-10-10,0.6452
2000-10-11,-2.5641
2000-10-12,1.3158
2000-10-13,0.0
2000-10-16,-1.2987
2000-10-17,-0.6579
2000-10-18,1.3245
2000-10-19,-1.9607999999999999
2000-10-20,2.6667
2000-10-23,0.0
2000-10-24,-5.1948
2000-10-25,-3.4247
2000-10-26,0.7092
2000-10-27,-0.7042
2000-10-30,0.0
2000-10-31,6.383
2000-11-01,-1.3333
2000-11-02,-2.027
2000-11-03,0.0
2000-11-06,-0.6897
2000-11-07,-0.6944
2000-11-08,0.6993
2000-11-09,-2.0833
2000-11-10,-0.7092
2000-11-13,-3.5714
2000-11-14,0.7407
2000-11-15,-3.6765
2000-11-16,-3.0534
2000-11-17,3.1496
2000-11-20,-1.5267
2000-11-21,2.3256
2000-11-22,0.0
2000-11-24,3.0303
2000-11-27,2.9412000000000003
2000-11-28,0.7143
2000-11-29,2.1277
2000-11-30,1.3889
2000-12-01,0.0
2000-12-04,4.1096
2000-12-05,0.6579
2000-12-06,-3.268
2000-12-07,-1.3514
2000-12-08,-1.3699
2000-12-11,2.0833
2000-12-12,-0.6803
2000-12-13,-1.3699
2000-12-14,4.8611
2000-12-15,-1.9868000000000001
2000-12-18,4.0541
2000-12-19,-5.1948
2000-12-20,-2.0548
2000-12-21,2.7972
2000-12-22,-0.6803
2000-12-26,3.4247
2000-12-27,12.5828
2000-12-28,5.8824
2000-12-29,2.7778
2001-01-02,1.6216
2001-01-03,-2.1277
2001-01-04,0.0
2001-01-05,0.0
2001-01-08,0.0
2001-01-09,-1.087
2001-01-10,0.5495
2001-01-11,-1.0929
2001-01-12,0.5525
2001-01-16,-1.0989
2001-01-17,10.0
2001-01-18,-3.5354
2001-01-19,-1.5707
2001-01-22,2.1277
2001-01-23,0.0
2001-01-24,6.25
2001-01-25,1.9607999999999999
2001-01-26,-1.9231
2001-01-29,1.9607999999999999
2001-01-30,4.7692
2001-01-31,-0.4405
2001-02-01,-11.4307
2001-02-02,-5.3289
2001-02-05,-4.8373
2001-02-06,-1.8484
2001-02-07,-1.0358
2001-02-08,2.2835
2001-02-09,1.3953
2001-02-12,1.8349
2001-02-13,-1.7117
2001-02-14,0.275
2001-02-15,0.3656
2001-02-16,-1.3660999999999999
2001-02-20,0.6464
2001-02-21,1.8349
2001-02-22,-1.1712
2001-02-23,-0.0912
2001-02-26,0.365
2001-02-27,-1.3636
2001-02-28,-0.9217
2001-03-01,-3.907
2001-03-02,-4.9371
2001-03-05,5.8045
2001-03-06,-0.385
2001-03-07,-0.0966
2001-03-08,-0.3868
2001-03-09,1.4563
2001-03-12,-1.1482999999999999
2001-03-13,0.6776
2001-03-14,-1.4423
2001-03-15,-1.4634
2001-03-16,-4.4554
2001-03-19,0.0
2001-03-20,-1.5544
2001-03-21,-0.5263
2001-03-22,-5.8201
2001-03-23,-1.6854
2001-03-26,-2.7429
2001-03-27,-0.1175
2001-03-28,0.7059
2001-03-29,-0.7009
2001-03-30,0.0
2001-04-02,-0.1176
2001-04-03,0.0
2001-04-04,1.2955999999999999
2001-04-05,1.6279
2001-04-06,0.3432
2001-04-09,0.2281
2001-04-10,2.0478
2001-04-11,0.1115
2001-04-12,-0.4454
2001-04-16,-0.4474
2001-04-17,-4.2697
2001-04-18,-4.6948
2001-04-19,-0.8621
2001-04-20,1.6149
2001-04-23,-0.978
2001-04-24,-0.8642
2001-04-25,0.0
2001-04-26,1.2453
2001-04-27,2.091
2001-04-30,4.8193
2001-05-01,3.2184
2001-05-02,6.9042
2001-05-03,6.5625
2001-05-04,-3.2258
2001-05-07,2.0202
2001-05-08,-0.9901
2001-05-09,-1.0
2001-05-10,2.0202
2001-05-11,-0.9901
2001-05-14,2.0
2001-05-15,-1.6667
2001-05-16,0.0997
2001-05-17,-0.3984
2001-05-18,0.5
2001-05-21,4.4776
2001-05-22,1.4285999999999999
2001-05-23,3.5681000000000003
2001-05-24,-2.3572
2001-05-25,-0.1857
2001-05-29,-0.4651
2001-05-30,0.6542
2001-05-31,-0.65
2001-06-01,4.2056000000000004
2001-06-04,0.4484
2001-06-05,2.6786
2001-06-06,5.6522
2001-06-07,-1.1522999999999999
2001-06-08,2.4147
2001-06-11,2.439
2001-06-12,1.3492
2001-06-13,1.8011
2001-06-14,-0.7692
2001-06-15,-1.7054
2001-06-18,0.0
2001-06-19,0.1577
2001-06-20,1.5748
2001-06-21,8.9922
2001-06-22,0.0711
2001-06-25,-0.4975
2001-06-26,-0.3571
2001-06-27,-1.0036
2001-06-28,2.2448
2001-06-29,6.2323
2001-07-02,0.0
2001-07-03,0.3333
2001-07-05,-0.3322
2001-07-06,-0.3333
2001-07-09,-2.8763
2001-07-10,-0.4821
2001-07-11,-3.2526
2001-07-12,-3.2904
2001-07-13,-2.3669000000000002
2001-07-16,2.9545
2001-07-17,-0.1472
2001-07-18,-0.2211
2001-07-19,1.1817
2001-07-23,0.9489
2001-07-24,0.8677
2001-07-25,-1.7921
2001-07-26,-3.2847
2001-07-27,-5.6604
2001-07-30,2.0
2001-07-31,0.3922
2001-08-01,-2.9688
2001-08-02,-0.161
2001-08-03,-0.5645
2001-08-07,1.7843
2001-08-08,-0.3984
2001-08-09,1.28
2001-08-10,-0.4739
2001-08-13,1.9048
2001-08-14,0.9346
2001-08-15,-1.2346
2001-08-16,-0.5469
2001-08-17,-0.6284
2001-08-20,-0.0791
2001-08-21,-0.3956
2001-08-22,-0.7943
2001-08-23,-1.9215
2001-08-24,0.3265
2001-08-27,-0.1627
2001-08-28,-0.7335
2001-08-29,0.9852
2001-08-30,0.813
2001-08-31,-0.7258
2001-09-04,2.762
2001-09-05,5.1383
2001-09-06,-0.4511
2001-09-07,-0.6798
2001-09-10,-2.1293
2001-09-17,-12.1989
2001-09-18,-4.4248
2001-09-19,-3.7037
2001-09-20,-7.6923
2001-09-21,-5.7292
2001-09-24,-3.2044
2001-09-25,4.4521
2001-09-26,-4.918
2001-09-27,0.5747
2001-09-28,14.2857
2001-10-01,-5.0
2001-10-02,0.0
2001-10-03,4.2105
2001-10-04,-0.5051
2001-10-05,0.0
2001-10-08,-0.5076
2001-10-09,-1.5306
2001-10-10,2.487
2001-10-11,0.7078
2001-10-12,0.502
2001-10-15,-0.4496
2001-10-16,0.3512
2001-10-17,-1.9
2001-10-18,-1.631
2001-10-19,-2.5907
2001-10-22,-1.5957
2001-10-23,-9.6216
2001-10-24,-1.1962
2001-10-25,-0.6053
2001-10-26,2.8015
2001-10-29,-0.4739
2001-10-30,1.0714
2001-10-31,0.1178
2001-11-01,-0.1176
2001-11-02,-1.0601
2001-11-05,0.0
2001-11-06,1.1905000000000001
2001-11-07,-0.4706
2001-11-08,0.0
2001-11-09,-1.8913
2001-11-12,0.8434
2001-11-13,0.2389
2001-11-14,-0.1192
2001-11-15,0.8353
2001-11-16,-1.1834
2001-11-19,-2.9939999999999998
2001-11-20,1.8519
2001-11-21,1.5758
2001-11-23,0.4773
2001-11-26,3.6817
2001-11-27,-1.3746
2001-11-28,2.0906
2001-11-29,0.3413
2001-11-30,3.1746
2001-12-03,0.0
2001-12-04,-0.989
2001-12-05,1.6648
2001-12-06,5.2402
2001-12-07,1.6598000000000002
2001-12-10,-1.9388
2001-12-11,1.9771
2001-12-12,-4.0816
2001-12-13,-0.2128
2001-12-14,-4.0512
2001-12-17,-1.1111
2001-12-18,2.809
2001-12-19,3.8251
2001-12-20,-1.0526
2001-12-21,2.234
2001-12-24,-0.8325
2001-12-26,0.1049
2001-12-27,0.1048
2001-12-28,-0.8377
2001-12-31,3.4847
2002-01-02,6.1224
2002-01-03,0.1923
2002-01-04,0.7678
2002-01-07,2.3810000000000002
2002-01-08,0.6512
2002-01-09,-3.8817
2002-01-10,-0.7692
2002-01-11,0.0969
2002-01-14,0.1936
2002-01-15,0.9662
2002-01-16,6.6029
2002-01-17,0.6284
2002-01-18,-0.0892
2002-01-22,-2.6786
2002-01-23,0.0
2002-01-24,-2.7523
2002-01-25,-2.8302
2002-01-28,-4.3689
2002-01-29,1.5228000000000002
2002-01-30,-1.5
2002-01-31,1.0152
2002-02-01,6.2312
2002-02-04,-5.3926
2002-02-05,-4.5
2002-02-06,-4.712
2002-02-07,0.6593
2002-02-08,1.5284
2002-02-11,0.0
2002-02-12,0.2151
2002-02-13,1.3948
2002-02-14,1.3757
2002-02-15,-1.0438
2002-02-19,1.1602999999999999
2002-02-20,-3.5454
2002-02-21,0.5405
2002-02-22,-0.5376
2002-02-25,0.0
2002-02-26,2.1622
2002-02-27,1.7989000000000002
2002-02-28,3.9501
2002-03-01,0.0
2002-03-04,0.2
2002-03-05,0.1996
2002-03-06,4.5817
2002-03-07,0.9524
2002-03-08,1.6038000000000001
2002-03-11,2.1356
2002-03-12,2.2727
2002-03-13,0.4444
2002-03-14,6.9027
2002-03-15,4.1391
2002-03-18,-5.0079
2002-03-19,0.0
2002-03-20,1.3389
2002-03-21,4.0462
2002-03-22,0.3968
2002-03-25,-3.1621
2002-03-26,-6.449
2002-03-27,4.712
2002-03-28,1.8333
2002-04-01,3.1097
2002-04-02,-1.4285999999999999
2002-04-03,1.5298
2002-04-04,-0.8723
2002-04-05,0.0
2002-04-08,-0.16
2002-04-09,-1.0417
2002-04-10,3.2389
2002-04-11,2.8235
2002-04-12,1.8307
2002-04-15,2.0974
2002-04-16,2.7146
2002-04-17,-1.0714
2002-04-18,0.0
2002-04-19,0.5776
2002-04-22,0.5025
2002-04-23,0.7143
2002-04-24,-4.539
2002-04-25,0.2972
2002-04-26,-0.8148
2002-04-29,-2.9126
2002-04-30,-2.6923
2002-05-01,1.8972
2002-05-02,0.931
2002-05-03,0.0
2002-05-06,-0.6918
2002-05-07,-0.1548
2002-05-08,0.7752
2002-05-09,-0.8462
2002-05-10,0.8534
2002-05-13,0.0
2002-05-14,-1.9231
2002-05-15,-0.2353
2002-05-16,-0.7862
2002-05-17,-1.1094
2002-05-20,0.1603
2002-05-21,-1.6
2002-05-22,0.5691
2002-05-23,-1.3743
2002-05-24,-0.8197
2002-05-28,0.0
2002-05-29,-2.8926
2002-05-30,-4.2553
2002-05-31,-2.5778
2002-06-03,-0.0912
2002-06-04,1.8265
2002-06-05,3.5874
2002-06-06,0.4329
2002-06-07,-0.9483
2002-06-10,-2.785
2002-06-11,2.1486
2002-06-12,-0.1753
2002-06-13,-2.3705
2002-06-14,-0.8094
2002-06-17,2.9918
2002-06-18,-0.4401
2002-06-19,0.0
2002-06-20,-6.2776
2002-06-21,4.1509
2002-06-24,0.9964
2002-06-25,-1.9731
2002-06-26,-3.4767
2002-06-27,1.2322
2002-06-28,-6.367
2002-07-01,1.5
2002-07-02,3.5468
2002-07-03,9.419599999999999
2002-07-05,0.4348
2002-07-08,0.3463
2002-07-09,0.5177
2002-07-10,-0.3433
2002-07-11,-0.2584
2002-07-12,-0.8636
2002-07-15,-1.1324
2002-07-16,0.4405
2002-07-17,-5.2632
2002-07-18,-1.0185
2002-07-19,-2.3386
2002-07-22,-0.1916
2002-07-23,-8.4453
2002-07-24,-0.4193
2002-07-25,0.1053
2002-07-26,2.4185
2002-07-29,-2.4641
2002-07-30,0.5263
2002-07-31,-0.9424
2002-08-01,0.9514
2002-08-02,-1.0471
2002-08-05,-2.1164
2002-08-06,-8.5405
2002-08-07,-1.7730000000000001
2002-08-08,-0.1203
2002-08-09,0.8434
2002-08-12,-1.5532
2002-08-13,-0.1214
2002-08-15,5.7108
2002-08-16,1.0345
2002-08-19,2.8441
2002-08-20,5.0885
2002-08-21,2.1053
2002-08-22,7.2165
2002-08-23,-3.4615
2002-08-26,-0.498
2002-08-27,0.2002
2002-08-28,-2.5974
2002-08-29,-8.2051
2002-08-30,-2.7933
2002-09-03,-3.4483
2002-09-04,-1.1905000000000001
2002-09-05,4.2169
2002-09-06,1.7341
2002-09-09,-3.0682
2002-09-10,1.9929999999999999
2002-09-11,4.023
2002-09-12,-0.7735
2002-09-13,-2.0045
2002-09-16,0.3409
2002-09-17,-0.906
2002-09-18,-1.1429
2002-09-19,-2.3121
2002-09-20,-0.8284
2002-09-23,-2.3866
2002-09-24,-15.0367
2002-09-25,-4.0288
2002-09-26,-3.2984
2002-09-27,-3.876
2002-09-30,-0.8065
2002-10-01,-0.6504
2002-10-02,-3.437
2002-10-03,1.0169
2002-10-04,-2.6846
2002-10-07,0.5172
2002-10-08,-12.5214
2002-10-09,-0.9804
2002-10-10,-0.396
2002-10-11,-0.7952
2002-10-14,-0.8016
2002-10-15,-1.0101
2002-10-16,-1.2245
2002-10-17,0.8264
2002-10-18,6.5574
2002-10-21,7.3077
2002-10-22,4.8387
2002-10-23,-0.6838
2002-10-24,0.8606
2002-10-25,0.6826
2002-10-28,-1.5253999999999999
2002-10-29,0.5164
2002-10-30,-3.2534
2002-10-31,-0.177
2002-11-01,-1.4184
2002-11-04,1.259
2002-11-05,-0.5329
2002-11-06,2.1429
2002-11-07,-0.8741
2002-11-08,2.1164
2002-11-11,-3.2815
2002-11-12,4.8214
2002-11-13,-0.3407
2002-11-14,0.8547
2002-11-15,-1.6949
2002-11-18,2.5862
2002-11-19,1.0084
2002-11-20,2.4958
2002-11-21,0.974
2002-11-22,0.8039
2002-11-25,-0.319
2002-11-26,1.28
2002-11-27,5.8452
2002-11-29,-1.194
2002-12-02,5.7402
2002-12-03,5.0
2002-12-04,0.0
2002-12-05,1.0884
2002-12-06,-0.9421
2002-12-09,-1.3587
2002-12-10,-1.5152
2002-12-11,-2.3776
2002-12-12,-2.5788
2002-12-13,-5.0
2002-12-16,2.7864
2002-12-17,-0.9036
2002-12-18,-0.304
2002-12-19,-0.9146
2002-12-20,-2.1538
2002-12-23,-2.3585
2002-12-24,3.0596
2002-12-26,-3.9063
2002-12-27,0.4878
2002-12-30,-2.589
2002-12-31,-0.6645
2003-01-02,-1.0033
2003-01-03,-0.3378
2003-01-06,5.0847
2003-01-07,12.9032
2003-01-08,1.0
2003-01-09,-0.7072
2003-01-10,0.2849
2003-01-13,3.6932
2003-01-14,-1.6438000000000001
2003-01-16,1.1142
2003-01-17,-0.551
2003-01-21,-0.831
2003-01-22,2.7933
2003-01-23,-0.8152
2003-01-24,0.6849
2003-01-27,-1.9048
2003-01-28,-2.2191
2003-01-30,-4.539
2003-01-31,-4.9033999999999995
2003-02-03,-2.3438
2003-02-04,-2.88
2003-02-05,-1.9769
2003-02-06,0.8403
2003-02-07,-1.6667
2003-02-10,-3.0508
2003-02-11,-5.0699
2003-02-12,-1.4733
2003-02-13,-1.8692
2003-02-14,3.4286
2003-02-18,4.9724
2003-02-19,-0.8772
2003-02-20,1.0619
2003-02-21,-1.7513
2003-02-24,1.2478
2003-02-25,-0.5282
2003-02-26,-3.5398
2003-02-27,-0.1835
2003-02-28,0.1838
2003-03-03,-0.5505
2003-03-04,-0.369
2003-03-05,-5.3704
2003-03-06,-2.7397
2003-03-07,0.6036
2003-03-10,2.0
2003-03-11,-2.7451
2003-03-12,-0.2016
2003-03-13,0.202
2003-03-14,-0.2016
2003-03-17,-0.6061
2003-03-18,0.2033
2003-03-19,-0.8114
2003-03-20,-0.409
2003-03-21,0.4107
2003-03-24,-1.227
2003-03-25,-3.1056
2003-03-26,1.0684
2003-03-27,0.2114
2003-03-28,0.8439
2003-03-31,-1.2551999999999999
2003-04-01,-2.3305
2003-04-02,-1.0846
2003-04-03,1.9737
2003-04-04,0.2151
2003-04-07,0.0
2003-04-08,1.7167
2003-04-09,0.6329
2003-04-10,-0.2096
2003-04-11,-0.8403
2003-04-14,-2.5423999999999998
2003-04-15,-2.8261
2003-04-16,0.4474
2003-04-17,-1.7816999999999998
2003-04-21,-1.3605
2003-04-22,-1.3793
2003-04-23,0.2331
2003-04-24,-4.6512
2003-04-25,-7.561
2003-04-28,3.4301
2003-04-29,-2.0408
2003-04-30,1.5625
2003-05-01,1.7949000000000002
2003-05-02,4.0302
2003-05-05,0.7264
2003-05-06,3.3654
2003-05-07,0.0
2003-05-08,0.0
2003-05-09,-0.2326
2003-05-12,10.7226
2003-05-13,-2.9474
2003-05-14,1.3014999999999999
2003-05-15,1.2848
2003-05-16,-1.9026999999999998
2003-05-19,-0.8621
2003-05-20,-1.5217
2003-05-21,-0.6623
2003-05-22,2.2222
2003-05-23,-1.5217
2003-05-27,0.6623
2003-05-28,-1.0965
2003-05-29,1.9956
2003-05-30,3.2609
2003-06-02,-1.0526
2003-06-03,0.0
2003-06-04,-1.7021
2003-06-05,0.4329
2003-06-06,2.3707
2003-06-09,-1.0526
2003-06-10,-1.0638
2003-06-11,0.0
2003-06-12,-0.4301
2003-06-13,0.432
2003-06-16,0.0
2003-06-17,1.0753
2003-06-18,7.4468
2003-06-19,1.9802
2003-06-20,2.1359
2003-06-23,-0.1901
2003-06-24,0.0
2003-06-25,0.0
2003-06-26,0.5714
2003-06-27,-2.4621
2003-06-30,0.5825
2003-07-01,1.7375
2003-07-02,2.4668
2003-07-03,0.3704
2003-07-07,15.3137
2003-07-08,8.0
2003-07-09,6.6667
2003-07-10,4.4444
2003-07-11,-2.6596
2003-07-14,-8.469899999999999
2003-07-15,-2.8358
2003-07-16,1.3825
2003-07-17,1.8182
2003-07-18,-1.3393
2003-07-21,0.0
2003-07-22,-1.9607999999999999
2003-07-23,0.9231
2003-07-24,0.6098
2003-07-25,2.2727
2003-07-28,-2.2222
2003-07-29,-1.5152
2003-07-30,4.9231
2003-07-31,2.4927
2003-08-01,4.4349
2003-08-04,-1.0959
2003-08-05,-0.277
2003-08-06,-0.5556
2003-08-07,0.419
2003-08-08,-0.2782
2003-08-11,-0.4184
2003-08-12,-0.5602
2003-08-13,-2.1127
2003-08-14,-1.4388
2003-08-15,-1.6058
2003-08-18,-0.8902
2003-08-19,-1.1976
2003-08-20,0.0
2003-08-21,0.0
2003-08-22,0.0
2003-08-25,0.0
2003-08-26,0.0
2003-08-27,3.1818
2003-08-28,7.1953
2003-08-29,-2.4657999999999998
2003-09-02,-0.2809
2003-09-03,1.9718
2003-09-04,0.8287
2003-09-05,0.0
2003-09-09,1.3699
2003-09-10,0.0
2003-09-11,0.0
2003-09-12,0.0
2003-09-15,-0.5405
2003-09-16,-1.4946
2003-09-17,1.3793
2003-09-18,0.4082
2003-09-19,0.9485
2003-09-22,-1.3423
2003-09-23,0.9524
2003-09-24,-0.9434
2003-09-25,-0.1361
2003-09-26,4.9046
2003-09-29,12.2078
2003-09-30,0.6944
2003-10-01,-1.0345
2003-10-02,-1.1614
2003-10-03,0.0
2003-10-06,-3.7603
2003-10-07,0.0
2003-10-08,-0.1221
2003-10-09,0.0
2003-10-10,-1.1002
2003-10-13,-0.1236
2003-10-14,0.0
2003-10-16,-0.3713
2003-10-17,-0.3727
2003-10-20,0.9975
2003-10-21,-0.9877
2003-10-22,2.1197
2003-10-23,1.3431
2003-10-24,0.7229
2003-10-27,0.4785
2003-10-28,9.7619
2003-10-29,10.6291
2003-10-30,1.0784
2003-10-31,4.7527
2003-11-03,5.8333
2003-11-04,-3.5871
2003-11-05,-2.0871
2003-11-06,0.6487
2003-11-07,2.302
2003-11-10,-1.4401
2003-11-11,-4.0183
2003-11-12,0.0951
2003-11-13,9.3156
2003-11-14,4.5217
2003-11-17,-1.8303
2003-11-18,-3.0508
2003-11-19,-3.2343
2003-11-20,-0.4517
2003-11-21,-2.3593
2003-11-25,-1.487
2003-11-26,-0.1887
2003-11-28,1.6068
2003-12-01,-1.3953
2003-12-02,-0.0943
2003-12-03,0.7554
2003-12-04,6.2793
2003-12-05,1.5873
2003-12-08,-0.434
2003-12-09,-0.959
2003-12-10,-1.6724999999999999
2003-12-11,-3.0439
2003-12-12,-0.831
2003-12-15,-1.1173
2003-12-16,-0.1883
2003-12-17,-1.0377
2003-12-18,-2.7645
2003-12-19,0.3922
2003-12-22,-4.4922
2003-12-23,-1.8405
2003-12-24,-2.0833
2003-12-26,1.5957
2003-12-29,2.199
2003-12-30,2.459
2003-12-31,-0.5
2004-01-02,-0.3015
2004-01-05,0.7056
2004-01-06,0.1001
2004-01-07,0.0
2004-01-08,-0.7
2004-01-09,-0.3021
2004-01-12,0.0
2004-01-13,0.5051
2004-01-14,-0.9045
2004-01-15,1.4199
2004-01-16,-2.3
2004-01-20,-2.6612
2004-01-21,-0.5258
2004-01-22,0.2114
2004-01-23,1.1602999999999999
2004-01-26,2.1898
2004-01-27,2.1429
2004-01-28,3.7962
2004-01-29,-1.8287
2004-01-30,-1.5686
2004-02-02,-2.2908
2004-02-03,-2.5484
2004-02-04,-0.6276
2004-02-05,-0.4211
2004-02-06,-0.6342
2004-02-09,11.1702
2004-02-10,-5.0718
2004-02-11,-0.504
2004-02-12,1.3171
2004-02-13,0.0
2004-02-17,-3.4
2004-02-18,2.1739
2004-02-19,1.3171
2004-02-20,0.0
2004-02-23,0.0
2004-02-24,1.5
2004-02-25,0.197
2004-02-26,-1.1799
2004-02-27,3.2836
2004-03-01,1.2524
2004-03-02,-3.901
2004-03-03,-0.099
2004-03-04,-0.0991
2004-03-05,-0.2976
2004-03-08,5.4726
2004-03-09,5.566
2004-03-10,7.2386
2004-03-11,6.25
2004-03-12,2.6667
2004-03-15,-2.521
2004-03-16,-1.1755
2004-03-17,5.0753
2004-03-18,2.2641999999999998
2004-03-19,2.8782
2004-03-22,-2.2956
2004-03-23,1.3216
2004-03-24,5.7971
2004-03-25,6.2329
2004-03-26,-3.4172000000000002
2004-03-29,2.6035
2004-03-30,-1.1711
2004-03-31,4.0158
2004-04-01,0.0633
2004-04-02,9.4877
2004-04-05,6.8746
2004-04-06,0.0
2004-04-07,-3.5135
2004-04-08,-8.2353
2004-04-12,2.442
2004-04-13,-2.5625999999999998
2004-04-14,1.2844
2004-04-15,-1.087
2004-04-16,0.1221
2004-04-19,1.1585
2004-04-20,3.1947
2004-04-21,2.979
2004-04-22,0.9075
2004-04-23,0.5059
2004-04-26,1.1745
2004-04-27,-16.3626
2004-04-28,-4.2961
2004-04-29,-8.1492
2004-04-30,1.1278
2004-05-03,-7.9554
2004-05-04,-2.6656
2004-05-05,14.6058
2004-05-06,-0.4345
2004-05-07,-5.6
2004-05-10,-6.1633
2004-05-11,1.5598999999999998
2004-05-12,0.3234
2004-05-13,0.6446
2004-05-14,3.2826
2004-05-17,-6.5891
2004-05-18,-0.083
2004-05-19,0.8306
2004-05-20,-4.201
2004-05-21,3.1814
2004-05-24,0.0
2004-05-25,1.25
2004-05-26,0.823
2004-05-27,-1.6327
2004-05-28,-1.2448
2004-06-01,-0.4202
2004-06-02,3.7975
2004-06-03,9.6748
2004-06-04,-2.2239
2004-06-07,1.9712
2004-06-08,2.8253
2004-06-09,-0.2169
2004-06-10,-0.5072
2004-06-14,-0.1457
2004-06-15,-1.5316999999999998
2004-06-16,1.4815
2004-06-17,5.4745
2004-06-18,-1.3841
2004-06-21,1.2631999999999999
