ticker,EL US Equity
2000-05-24,-0.1466
2000-05-25,2.79
2000-05-26,1.1429
2000-05-30,1.8362
2000-05-31,-0.5548
2000-06-01,1.9526
2000-06-02,3.5568
2000-06-05,-1.0568
2000-06-06,-1.2016
2000-06-07,-1.7568000000000001
2000-06-08,0.6878
2000-06-09,1.776
2000-06-12,1.6107
2000-06-13,-0.9247
2000-06-14,0.3733
2000-06-15,-0.133
2000-06-16,-0.1332
2000-06-19,-2.4
2000-06-20,-1.776
2000-06-21,0.5563
2000-06-22,-1.5213999999999999
2000-06-23,3.0899
2000-06-26,-1.0899
2000-06-27,5.3719
2000-06-28,0.6536
2000-06-29,0.5195
2000-06-30,2.1641
2000-07-03,-0.3478
2000-07-05,-0.5076
2000-07-06,-2.2959
2000-07-07,0.3916
2000-07-10,-1.3004
2000-07-11,-1.4493
2000-07-12,-3.6096
2000-07-13,-1.9417
2000-07-14,1.5558999999999998
2000-07-17,-2.0891
2000-07-18,1.8492
2000-07-19,-0.2793
2000-07-20,-0.4202
2000-07-21,0.9845
2000-07-24,0.0
2000-07-25,1.8106
2000-07-26,0.4104
2000-07-27,-2.0436
2000-07-28,-0.6954
2000-07-31,-1.4006
2000-08-01,1.7045
2000-08-02,1.6760000000000002
2000-08-03,-0.4121
2000-08-04,-0.6897
2000-08-07,-2.7778
2000-08-08,0.2857
2000-08-09,1.567
2000-08-10,0.8415
2000-08-11,0.4172
2000-08-14,1.9391
2000-08-15,-2.038
2000-08-16,-3.0513
2000-08-17,-1.7167
2000-08-18,0.1456
2000-08-21,-1.7442
2000-08-22,0.2959
2000-08-23,-0.295
2000-08-24,-0.5917
2000-08-25,0.2976
2000-08-28,-0.4451
2000-08-29,-0.2981
2000-08-30,-0.5979
2000-08-31,-1.5038
2000-09-01,2.1374
2000-09-05,0.7474
2000-09-06,-1.4837
2000-09-07,1.3554
2000-09-08,-1.4859
2000-09-11,2.7149
2000-09-12,-0.1468
2000-09-13,-0.1765
2000-09-14,-2.9499
2000-09-15,-1.8237
2000-09-18,-2.4768
2000-09-19,-3.1746
2000-09-20,-6.0656
2000-09-21,-1.9197
2000-09-22,6.2278
2000-09-25,0.0
2000-09-26,-3.1826
2000-09-27,-0.346
2000-09-28,3.9931
2000-09-29,-2.1703
2000-10-02,0.0
2000-10-03,-1.0239
2000-10-04,1.5516999999999999
2000-10-05,3.056
2000-10-06,-1.318
2000-10-09,-0.1669
2000-10-10,0.0
2000-10-11,-2.3411
2000-10-12,-3.0822
2000-10-13,-0.7067
2000-10-16,3.0249
2000-10-17,-2.2453
2000-10-18,-0.7067
2000-10-19,4.4484
2000-10-20,2.7257
2000-10-23,-0.995
2000-10-24,9.3802
2000-10-25,5.8193
2000-10-26,-0.7236
2000-10-27,2.7697000000000003
2000-10-30,2.1277
2000-10-31,3.1944
2000-11-01,-0.9421
2000-11-02,-1.3587
2000-11-03,-0.4132
2000-11-06,-0.5533
2000-11-07,-3.1989
2000-11-08,5.1724
2000-11-09,-2.0492
2000-11-10,-2.0921
2000-11-13,0.2849
2000-11-14,-0.5682
2000-11-15,1.8571
2000-11-16,-1.1219999999999999
2000-11-17,0.4255
2000-11-20,-2.2599
2000-11-21,-0.8671
2000-11-22,-0.2915
2000-11-24,-0.4386
2000-11-27,-0.2937
2000-11-28,-0.7364
2000-11-29,0.8902
2000-11-30,1.9118
2000-12-01,2.5974
2000-12-04,0.8439
2000-12-05,-2.371
2000-12-06,-0.1429
2000-12-07,1.1445
2000-12-08,0.7072
2000-12-11,-1.9663
2000-12-12,0.4298
2000-12-13,0.6847
2000-12-14,-2.695
2000-12-15,-1.1662
2000-12-18,2.9499
2000-12-19,0.4298
2000-12-20,0.5706
2000-12-21,-8.9362
2000-12-22,0.0
2000-12-26,1.8692
2000-12-27,3.8226
2000-12-28,2.3564
2000-12-29,0.8633
2001-01-02,-2.5678
2001-01-03,-2.0498
2001-01-04,-6.8759
2001-01-05,3.8523
2001-01-08,5.8733
2001-01-09,2.1898
2001-01-10,-0.8571
2001-01-11,-1.0086
2001-01-12,-0.7278
2001-01-16,-1.7595
2001-01-17,-1.4925
2001-01-18,1.9697
2001-01-19,-0.5944
2001-01-22,-3.8864
2001-01-23,2.3327999999999998
2001-01-24,0.9119
2001-01-25,-0.6024
2001-01-26,0.0
2001-01-29,-1.9394
2001-01-30,-3.8319
2001-01-31,-2.0566
2001-02-01,3.0184
2001-02-02,-0.8917
2001-02-05,-0.3856
2001-02-06,1.3161
2001-02-07,-2.2415
2001-02-08,4.7942
2001-02-09,-2.188
2001-02-12,0.1271
2001-02-13,-1.6756
2001-02-14,-1.0586
2001-02-15,2.0616
2001-02-16,-0.0256
2001-02-20,1.867
2001-02-21,-0.8034
2001-02-22,-1.2908
2001-02-23,-1.5385
2001-02-26,2.2656
2001-02-27,-2.5974
2001-02-28,1.0196
2001-03-01,-0.0776
2001-03-02,2.7454
2001-03-05,0.1765
2001-03-06,1.9123999999999999
2001-03-07,-0.0247
2001-03-08,2.371
2001-03-09,-2.1471999999999998
2001-03-12,-1.4053
2001-03-13,-3.6009
2001-03-14,-1.8157999999999999
2001-03-15,-0.3439
2001-03-16,-2.4423
2001-03-19,0.6803
2001-03-20,-0.9189
2001-03-21,-4.228
2001-03-22,-1.9367999999999999
2001-03-23,-0.3776
2001-03-26,0.5831
2001-03-27,1.5652
2001-03-28,1.3128
2001-03-29,0.8451
2001-03-30,1.7318
2001-04-02,-0.302
2001-04-03,-0.6885
2001-04-04,1.1925
2001-04-05,2.2198
2001-04-06,-1.4477
2001-04-09,0.5441
2001-04-10,-0.5411
2001-04-11,-0.2176
2001-04-12,0.7361
2001-04-16,0.7307
2001-04-17,0.4836
2001-04-18,0.8289
2001-04-19,0.2121
2001-04-20,0.5557
2001-04-23,-1.6053
2001-04-24,4.1722
2001-04-25,1.027
2001-04-26,0.4066
2001-04-27,1.2402
2001-04-30,-0.625
2001-05-01,2.5911999999999997
2001-05-02,0.613
2001-05-03,-0.8043
2001-05-04,0.3931
2001-05-07,-1.9579
2001-05-08,0.1248
2001-05-09,-0.3989
2001-05-10,0.5757
2001-05-11,-0.5724
2001-05-14,1.0013
2001-05-15,-1.6357
2001-05-16,3.351
2001-05-17,3.608
2001-05-18,-2.8
2001-05-21,1.5977000000000001
2001-05-22,-0.1191
2001-05-23,-0.4055
2001-05-24,0.6467
2001-05-25,-0.357
2001-05-29,-0.6449
2001-05-30,-0.8654
2001-05-31,-1.5518999999999998
2001-06-01,2.7094
2001-06-04,0.4317
2001-06-05,0.8118
2001-06-06,-0.45
2001-06-07,1.8082
2001-06-08,-0.6777
2001-06-11,-0.6353
2001-06-12,0.3078
2001-06-13,-0.7318
2001-06-14,-1.9048
2001-06-15,-2.3058
2001-06-18,4.2236
2001-06-19,-1.3111
2001-06-20,1.4734
2001-06-21,-2.4042
2001-06-22,-0.9756
2001-06-25,-1.5516999999999999
2001-06-26,2.1266
2001-06-27,-0.2695
2001-06-28,6.7305
2001-06-29,-0.8055
2001-07-02,0.0
2001-07-03,0.8121
2001-07-05,-2.8308
2001-07-06,-0.7816
2001-07-09,-1.1697
2001-07-10,0.7246
2001-07-11,0.5276
2001-07-12,-0.9542
2001-07-13,-0.1686
2001-07-16,0.4825
2001-07-17,1.6327
2001-07-18,0.5197
2001-07-19,0.047
2001-07-20,0.5168
2001-07-23,-1.1685
2001-07-24,-2.1282
2001-07-25,-0.2174
2001-07-26,-1.937
2001-07-27,-3.0864
2001-07-30,1.5541
2001-07-31,-0.7777
2001-08-01,-1.4412
2001-08-02,1.5649
2001-08-03,-2.2733
2001-08-06,1.7059
2001-08-07,-1.9314
2001-08-08,-0.4664
2001-08-09,-2.6555999999999997
2001-08-10,2.8885
2001-08-13,2.1055
2001-08-14,-1.9857
2001-08-15,0.6753
2001-08-16,2.8122
2001-08-17,1.6311
2001-08-20,-2.963
2001-08-21,-0.1272
2001-08-22,2.4968
2001-08-23,0.7954
2001-08-24,-0.7645
2001-08-27,-2.3857
2001-08-28,-0.0764
2001-08-29,-0.3312
2001-08-30,1.0481
2001-08-31,-1.7202
2001-09-04,0.0515
2001-09-05,-0.3087
2001-09-06,-2.7096999999999998
2001-09-07,0.557
2001-09-10,1.0288
2001-09-17,-7.817
2001-09-18,-2.439
2001-09-19,-4.1279
2001-09-20,3.0625
2001-09-21,-2.1771
2001-09-24,0.1504
2001-09-25,-1.6517
2001-09-26,-2.4427
2001-09-27,0.0626
2001-09-28,3.691
2001-10-01,-0.1508
2001-10-02,-3.1722
2001-10-03,2.8393
2001-10-04,-1.3956
2001-10-05,2.4615
2001-10-08,1.021
2001-10-09,-1.7539
2001-10-10,2.5719
2001-10-11,0.0
2001-10-12,-2.0059
2001-10-15,-0.3612
2001-10-16,1.2085
2001-10-17,1.9403000000000001
2001-10-18,0.4392
2001-10-19,-0.9913
2001-10-22,1.2955999999999999
2001-10-23,-2.6163
2001-10-24,-0.3284
2001-10-25,-0.8685
2001-10-26,1.8429
2001-10-29,-0.3856
2001-10-30,-2.4717000000000002
2001-10-31,-1.5267
2001-11-01,2.8217
2001-11-02,-4.8552
2001-11-05,-1.1094
2001-11-06,0.8013
2001-11-07,2.7027
2001-11-08,0.5263
2001-11-09,-0.5236
2001-11-12,0.0
2001-11-13,1.3313
2001-11-14,0.8249
2001-11-15,0.9091
2001-11-16,-0.0901
2001-11-19,0.7214
2001-11-20,0.7162
2001-11-21,0.1481
2001-11-23,-0.858
2001-11-26,-0.3879
2001-11-27,-0.3895
2001-11-28,-0.6917
2001-11-29,0.7268
2001-11-30,0.3307
2001-12-03,-1.0788
2001-12-04,0.8785
2001-12-05,1.0511
2001-12-06,-2.0802
2001-12-07,-0.4552
2001-12-10,0.3049
2001-12-11,0.2736
2001-12-12,-1.3336999999999999
2001-12-13,-0.0615
2001-12-14,-1.1392
2001-12-17,-0.0311
2001-12-18,-0.9346
2001-12-19,0.5975
2001-12-20,-3.0947
2001-12-21,2.7742
2001-12-24,1.4752
2001-12-26,-0.5568
2001-12-27,-0.7776
2001-12-28,0.3762
2001-12-31,0.1249
2002-01-02,0.2495
2002-01-03,0.7467
2002-01-04,0.9265
2002-01-07,0.459
2002-01-08,0.5483
2002-01-09,0.2726
2002-01-10,-0.3021
2002-01-11,0.1818
2002-01-14,-0.3327
2002-01-15,0.7587
2002-01-16,2.1687
2002-01-17,2.9481
2002-01-18,-1.5464
2002-01-22,-1.1053
2002-01-23,0.0
2002-01-24,0.5882
2002-01-25,2.3977
2002-01-28,-0.1999
2002-01-29,-2.7182
2002-01-30,-1.1764999999999999
2002-01-31,-3.8689999999999998
2002-02-01,0.3096
2002-02-04,-2.3148
2002-02-05,-0.2528
2002-02-06,-1.8689
2002-02-07,-2.195
2002-02-08,-1.0231
2002-02-11,1.5005
2002-02-12,2.661
2002-02-13,-2.4
2002-02-14,1.2787
2002-02-15,-1.8129
2002-02-19,-1.121
2002-02-20,-0.7336
2002-02-21,-0.8734
2002-02-22,1.6266
2002-02-25,1.7673
2002-02-26,1.0485
2002-02-27,1.0052
2002-02-28,0.1605
2002-03-01,-0.1603
2002-03-04,1.1236
2002-03-05,-1.8094999999999999
2002-03-06,3.3301
2002-03-07,-0.3442
2002-03-08,0.4082
2002-03-11,-0.7505
2002-03-12,0.7876
2002-03-13,0.7502
2002-03-14,-0.6215
2002-03-15,2.7205
2002-03-18,0.0913
2002-03-19,4.2275
2002-03-20,0.2626
2002-03-21,-0.0291
2002-03-22,1.9796
2002-03-25,0.2284
2002-03-26,-2.7343
2002-03-27,-0.7321
2002-03-28,0.767
2002-04-01,-0.1464
2002-04-02,-0.1759
2002-04-03,0.5874
2002-04-04,4.5255
2002-04-05,2.7933
2002-04-08,1.087
2002-04-09,-2.0161
2002-04-10,2.9355
2002-04-11,2.3188
2002-04-12,-1.6671
2002-04-15,-1.1391
2002-04-16,-2.9743
2002-04-17,3.0102
2002-04-18,-1.8767
2002-04-19,-1.4481
2002-04-22,-0.6099
2002-04-23,0.7531
2002-04-24,0.2215
2002-04-25,-1.6575
2002-04-26,0.0
2002-04-29,1.6854
2002-04-30,-0.1381
2002-05-01,-1.4108
2002-05-02,3.367
2002-05-03,1.2486
2002-05-06,-1.0724
2002-05-07,0.271
2002-05-08,-1.4865
2002-05-09,-0.1372
2002-05-10,0.2473
2002-05-13,0.9866
2002-05-14,1.0312
2002-05-15,1.1280999999999999
2002-05-16,-0.7968
2002-05-17,-2.9451
2002-05-20,1.2966
2002-05-21,-0.1362
2002-05-22,-1.1454
2002-05-23,-0.469
2002-05-24,-0.2217
2002-05-28,-1.6667
2002-05-29,-0.0847
2002-05-30,0.1414
2002-05-31,3.7549
2002-06-03,0.5442
2002-06-04,-1.8944999999999999
2002-06-05,2.3448
2002-06-06,-1.752
2002-06-07,-0.1372
2002-06-10,0.2747
2002-06-11,-2.0548
2002-06-12,3.9161
2002-06-13,-0.4043
2002-06-14,-1.9215
2002-06-17,1.1313
2002-06-18,1.6644
2002-06-19,0.4563
2002-06-20,0.9885
2002-06-21,-1.455
2002-06-24,-2.0134
2002-06-25,-4.1644
2002-06-26,0.7719
2002-06-27,4.6809
2002-06-28,-4.607
2002-07-01,1.1364
2002-07-02,-8.7079
2002-07-03,-2.9231
2002-07-05,4.0254
2002-07-08,0.1523
2002-07-09,-0.8214
2002-07-10,-1.3804
2002-07-11,-0.4044
2002-07-12,-0.9994
2002-07-15,-2.5552
2002-07-16,-0.2914
2002-07-17,0.0
2002-07-18,-2.1429
2002-07-19,-2.2893
2002-07-22,-2.9202
2002-07-23,-0.035
2002-07-24,1.2946
2002-07-25,-1.5199
2002-07-26,0.6664
2002-07-29,3.4495
2002-07-30,0.7747
2002-07-31,1.3369
2002-08-01,-0.3958
2002-08-02,-6.2914
2002-08-05,-0.7067
2002-08-06,-0.1068
2002-08-07,-0.3919
2002-08-08,-1.0372
2002-08-09,-1.1565
2002-08-12,-4.3876
2002-08-13,0.0382
2002-08-14,5.6957
2002-08-15,2.604
2002-08-16,3.5601000000000003
2002-08-19,0.3063
2002-08-20,1.1198
2002-08-21,-0.1342
2002-08-22,2.621
2002-08-23,-0.5894
2002-08-26,-0.1976
2002-08-27,-0.33
2002-08-28,-0.1325
2002-08-29,-1.1273
2002-08-30,0.4359
2002-09-03,-1.5025
2002-09-04,4.0
2002-09-05,0.7823
2002-09-06,-0.0647
2002-09-09,1.3269
2002-09-10,2.2038
2002-09-11,3.5313
2002-09-12,-4.92
2002-09-13,0.0635
2002-09-16,1.8084
2002-09-17,-5.3911
2002-09-18,-3.4914
2002-09-19,1.2969
2002-09-20,2.0889
2002-09-23,0.396
2002-09-24,-2.071
2002-09-25,-0.5371
2002-09-26,3.7800000000000002
2002-09-27,-1.626
2002-09-30,-4.9917
2002-10-01,-1.183
2002-10-02,-0.5634
2002-10-03,-0.6728
2002-10-04,-1.533
2002-10-07,-1.8827
2002-10-08,1.6604999999999999
2002-10-09,-4.6098
2002-10-10,2.0548
2002-10-11,3.8777
2002-10-14,1.3639999999999999
2002-10-15,4.1076
2002-10-16,-6.8027
2002-10-17,4.2701
2002-10-18,-0.07
2002-10-21,-0.6305
2002-10-22,-2.0092
2002-10-23,-1.259
2002-10-24,-2.7321999999999997
2002-10-25,1.4981
2002-10-28,0.9594
2002-10-29,6.2135
2002-10-30,0.8947
2002-10-31,-0.6821
2002-11-01,-1.5110000000000001
2002-11-04,-1.6038999999999999
2002-11-05,-0.1417
2002-11-06,0.7807
2002-11-07,2.4648
2002-11-08,-2.4742
2002-11-11,-1.198
2002-11-12,0.3923
2002-11-13,-3.2327
2002-11-14,1.4684
2002-11-15,3.835
2002-11-18,-0.9756
2002-11-19,0.9148
2002-11-20,-3.0683
2002-11-21,-1.3669
2002-11-22,-1.167
2002-11-25,-1.7343
2002-11-26,-2.4409
2002-11-27,5.0038
2002-11-29,0.0
2002-12-02,2.1628
2002-12-03,0.1435
2002-12-04,-1.0032
2002-12-05,-0.181
2002-12-06,0.3626
2002-12-09,-1.3728
2002-12-10,1.4652
2002-12-11,0.1818
2002-12-12,0.5808
2002-12-13,-0.1083
2002-12-16,-1.987
2002-12-17,-0.6635
2002-12-18,-0.5566
2002-12-19,0.0
2002-12-20,-1.1194
2002-12-23,-0.0377
2002-12-24,-0.906
2002-12-26,-0.381
2002-12-27,-1.5295999999999998
2002-12-30,1.6311
2002-12-31,0.8789
2003-01-02,1.5909
2003-01-03,1.2304
2003-01-06,1.3996
2003-01-07,-2.4699999999999998
2003-01-08,-0.9683
2003-01-09,0.3761
2003-01-10,-1.3114
2003-01-13,-1.2908
2003-01-14,-0.0769
2003-01-15,-0.0385
2003-01-16,1.8483
2003-01-17,-0.189
2003-01-21,0.3788
2003-01-22,-0.9434
2003-01-23,3.0476
2003-01-24,-2.2181
2003-01-27,-0.9452
2003-01-28,1.145
2003-01-29,-0.3019
2003-01-30,13.134
2003-01-31,0.9368
2003-02-03,-0.0994
2003-02-04,-0.7963
2003-02-05,-0.3344
2003-02-06,-1.0067
2003-02-07,-0.4407
2003-02-10,-0.0681
2003-02-11,-0.8177
2003-02-12,0.2061
2003-02-13,-0.2743
2003-02-14,0.1375
2003-02-18,-0.103
2003-02-19,-0.9278
2003-02-20,-0.3815
2003-02-21,-0.0696
2003-02-24,0.5575
2003-02-25,-0.797
2003-02-26,0.1048
2003-02-27,0.0
2003-02-28,-2.1284
2003-03-03,2.4242
2003-03-04,-1.8448
2003-03-05,-0.3901
2003-03-06,-1.3884
2003-03-07,0.9025
2003-03-10,-1.3953
2003-03-11,-1.9231
2003-03-12,1.6648
2003-03-13,2.4381
2003-03-14,0.9591
2003-03-17,4.1872
2003-03-18,-0.0338
2003-03-19,1.2162
2003-03-20,0.8011
2003-03-21,2.3179
2003-03-24,-2.7184
2003-03-25,-0.0333
2003-03-26,0.9983
2003-03-27,0.2636
2003-03-28,1.8732
2003-03-31,-2.0645
2003-04-01,-2.8327
2003-04-02,1.6271
2003-04-03,-1.6678
2003-04-04,1.4925
2003-04-07,-1.2366
2003-04-08,0.0
2003-04-09,-1.3875
2003-04-10,0.5491
2003-04-11,0.8191
2003-04-14,1.4895
2003-04-15,-0.2668
2003-04-16,2.0067
2003-04-17,0.0
2003-04-21,-0.5246
2003-04-22,1.3514
2003-04-23,0.4878
2003-04-24,-1.6181
2003-04-25,-0.3289
2003-04-28,-1.3201
2003-04-29,1.3378
2003-04-30,7.2607
2003-05-01,-0.4615
2003-05-02,4.3895
2003-05-05,-1.066
2003-05-06,0.6884
2003-05-07,-1.0107
2003-05-08,-0.4505
2003-05-09,-0.1508
2003-05-12,0.0604
2003-05-13,1.2379
2003-05-14,-0.3281
2003-05-15,0.2992
2003-05-16,0.6563
2003-05-19,0.0296
2003-05-20,0.8593
2003-05-21,-1.4101
2003-05-22,1.907
2003-05-23,1.6667
2003-05-27,-1.2655
2003-05-28,-0.8447
2003-05-29,-2.4089
2003-05-30,0.301
2003-06-02,-0.8103
2003-06-03,1.4523
2003-06-04,0.3579
2003-06-05,0.3566
2003-06-06,-0.4738
2003-06-09,-0.1785
2003-06-10,-0.8048
2003-06-11,2.1935000000000002
2003-06-12,2.2640000000000002
2003-06-13,0.0575
2003-06-16,1.6667
2003-06-17,1.5828
2003-06-18,-0.64
2003-06-19,-2.3243
2003-06-20,-0.6594
2003-06-23,-2.5974
2003-06-24,0.7704
2003-06-25,-0.0294
2003-06-26,-0.1765
2003-06-27,-0.9428
2003-06-30,-0.2677
2003-07-01,-0.8947
2003-07-02,1.7153
2003-07-03,0.4438
2003-07-07,0.5891
2003-07-08,0.0878
2003-07-09,-1.6383999999999999
2003-07-10,-0.0595
2003-07-11,0.4464
2003-07-14,0.9778
2003-07-15,0.2054
2003-07-16,0.3807
2003-07-17,-0.1459
2003-07-18,1.3146
2003-07-21,0.519
2003-07-22,1.2622
2003-07-23,-0.4249
2003-07-24,0.4267
2003-07-25,-0.5382
2003-07-28,2.9621
2003-07-29,2.3513
2003-07-30,1.7568000000000001
2003-07-31,-0.8499
2003-08-01,-1.5805
2003-08-04,-0.6532
2003-08-05,-1.3699
2003-08-06,0.1389
2003-08-07,1.9971999999999999
2003-08-08,3.0188
2003-08-11,-0.0792
2003-08-12,-0.2114
2003-08-13,-1.615
2003-08-14,-4.6017
2003-08-15,0.0
2003-08-18,-3.1593999999999998
2003-08-19,-1.2525
2003-08-20,-1.3569
2003-08-21,-1.6745999999999999
2003-08-22,0.7603
2003-08-25,1.8412
2003-08-26,0.0
2003-08-27,0.6224
2003-08-28,1.1487
2003-08-29,0.4368
2003-09-02,1.4207
2003-09-03,0.8576
2003-09-04,0.5385
2003-09-05,-0.2255
2003-09-08,0.0283
2003-09-09,-1.3559
2003-09-10,-1.26
2003-09-11,-0.319
2003-09-12,0.4364
2003-09-15,-0.1159
2003-09-16,0.116
2003-09-17,0.1738
2003-09-18,-0.2313
2003-09-19,1.7391
2003-09-22,-0.4843
2003-09-23,-1.8035999999999999
2003-09-24,-0.4082
2003-09-25,-1.3466
2003-09-26,-1.6617
2003-09-29,1.9614
2003-09-30,0.9174
2003-10-01,2.4927
2003-10-02,0.887
2003-10-03,0.4538
2003-10-06,0.1976
2003-10-07,1.8597000000000001
2003-10-08,0.166
2003-10-09,0.0552
2003-10-10,1.4628999999999999
2003-10-13,-0.9793
2003-10-14,1.6209
2003-10-15,-0.8651
2003-10-16,0.5454
2003-10-17,-0.5967
2003-10-20,-1.2278
2003-10-21,0.8287
2003-10-22,-1.2328999999999999
2003-10-23,0.6657
2003-10-24,-0.0276
2003-10-27,1.323
2003-10-28,2.8836
2003-10-29,2.0624
2003-10-30,-2.0725
2003-10-31,-1.0847
2003-11-03,0.0535
2003-11-04,-0.695
2003-11-05,-0.4038
2003-11-06,0.1622
2003-11-07,0.5127
2003-11-10,-2.094
2003-11-11,-0.4661
2003-11-12,3.3058
2003-11-13,0.6667
2003-11-14,-0.2914
2003-11-17,0.1594
2003-11-18,-2.2016
2003-11-19,0.5424
2003-11-20,-0.1619
2003-11-21,1.0538
2003-11-24,0.8289
2003-11-25,-0.1591
2003-11-26,0.9296
2003-11-28,0.0
2003-12-01,1.0
2003-12-02,3.4653
2003-12-03,0.0755
2003-12-04,-1.4595
2003-12-05,-0.5618
2003-12-08,-0.3595
2003-12-09,0.799
2003-12-10,-2.3268
2003-12-11,-0.445
2003-12-12,0.8414
2003-12-15,-0.7359
2003-12-16,-1.9592
2003-12-17,0.6481
2003-12-18,1.6904
2003-12-19,-0.7916
2003-12-22,1.383
2003-12-23,3.043
2003-12-24,0.3819
2003-12-26,-0.0761
2003-12-29,0.7107
2003-12-30,-0.0252
2003-12-31,-1.0335
2004-01-02,-1.7574999999999998
2004-01-05,0.1556
2004-01-06,-1.0614
2004-01-07,0.5233
2004-01-08,-0.3123
2004-01-09,-0.3394
2004-01-12,0.0524
2004-01-13,0.3666
2004-01-14,1.4088
2004-01-15,-0.4888
2004-01-16,5.1448
2004-01-20,-0.7131
2004-01-21,1.7335
2004-01-22,-1.6553
2004-01-23,-0.6931
2004-01-26,1.6200999999999999
2004-01-27,-0.2208
2004-01-28,-1.8928
2004-01-29,4.9862
2004-01-30,-2.2196
2004-02-02,-0.8543
2004-02-03,-0.3939
2004-02-04,2.3233
2004-02-05,-1.0145
2004-02-06,1.1957
2004-02-09,0.5787
2004-02-10,0.0959
2004-02-11,-0.1198
2004-02-12,-0.0719
2004-02-13,-0.6
2004-02-17,0.7484
2004-02-18,-0.3834
2004-02-19,0.3849
2004-02-20,-2.1088
2004-02-23,0.7099
2004-02-24,0.3646
2004-02-25,0.6297
2004-02-26,0.4332
2004-02-27,2.0848
2004-03-01,1.385
2004-03-02,-0.9724
2004-03-03,-0.4209
2004-03-04,0.1409
2004-03-05,2.1571
2004-03-08,-0.482
2004-03-09,-0.9225
2004-03-10,1.0242
2004-03-11,-0.3687
2004-03-12,-1.5957
2004-03-15,-0.3995
2004-03-16,0.4955
2004-03-17,0.3052
2004-03-18,1.1938
2004-03-19,-0.3007
2004-03-22,-0.2088
2004-03-23,-1.9064999999999999
2004-03-24,-0.5452
2004-03-25,3.0505
2004-03-26,-0.3932
2004-03-29,-0.0232
2004-03-30,-0.5574
2004-03-31,3.5497
2004-04-01,-0.3157
2004-04-02,-0.7692
2004-04-05,-0.8208
2004-04-06,2.3448
2004-04-07,0.0449
2004-04-08,-1.7063000000000001
2004-04-12,-0.4568
2004-04-13,0.3901
2004-04-14,-0.2286
2004-04-15,0.1833
2004-04-16,1.1891
2004-04-19,-0.565
2004-04-20,-1.4545
2004-04-21,0.5535
2004-04-22,1.9266
2004-04-23,-1.6202
2004-04-26,0.6404
2004-04-27,0.0
2004-04-28,0.9545
2004-04-29,3.557
2004-04-30,-0.6304
2004-05-03,0.8313
2004-05-04,0.3688
2004-05-05,1.5564
2004-05-06,-0.1277
2004-05-07,-1.0017
2004-05-10,-2.7987
2004-05-11,0.2215
2004-05-12,1.5470000000000002
2004-05-13,-2.111
2004-05-14,0.3779
2004-05-17,-0.7087
2004-05-18,-2.4314
2004-05-19,0.503
2004-05-20,0.0227
2004-05-21,0.8415
2004-05-24,0.4736
2004-05-25,2.3345000000000002
2004-05-26,0.351
2004-05-27,-0.5464
