ticker,TRR US Equity
2000-05-25,0.625
2000-05-26,1.2422
2000-05-30,2.454
2000-05-31,-1.7964
2000-06-01,1.2195
2000-06-02,1.2048
2000-06-05,0.0
2000-06-06,0.5952
2000-06-07,-2.9586
2000-06-08,-2.439
2000-06-09,1.25
2000-06-12,3.0864
2000-06-13,-1.1976
2000-06-14,-0.6061
2000-06-15,6.0976
2000-06-16,9.7701
2000-06-19,-0.5236
2000-06-20,-5.2632
2000-06-21,-1.6667
2000-06-22,-2.8249
2000-06-23,-4.0698
2000-06-26,4.2424
2000-06-27,3.4884
2000-06-28,-1.1236
2000-06-29,-3.4091
2000-06-30,8.2353
2000-07-03,-2.7174
2000-07-05,2.2346
2000-07-06,-1.6393
2000-07-07,-2.2222
2000-07-10,-1.1364
2000-07-11,-1.1494
2000-07-12,0.0
2000-07-13,0.0
2000-07-14,1.1628
2000-07-17,5.7471
2000-07-18,1.087
2000-07-19,1.0753
2000-07-20,0.0
2000-07-21,-2.6596
2000-07-24,-1.6393
2000-07-25,-2.7778
2000-07-26,2.2857
2000-07-27,-0.5587
2000-07-28,0.0
2000-07-31,1.6854
2000-08-01,6.0773
2000-08-02,2.6042
2000-08-03,3.0457
2000-08-04,-0.9852
2000-08-07,-2.4876
2000-08-08,-1.0204
2000-08-09,5.1546
2000-08-10,-0.9804
2000-08-11,1.9802
2000-08-14,2.9126
2000-08-15,-0.4717
2000-08-16,5.2133
2000-08-17,4.0541
2000-08-18,-0.8658
2000-08-21,-0.4367
2000-08-22,-3.5088
2000-08-23,-1.3636
2000-08-24,-0.9217
2000-08-25,0.0
2000-08-28,3.7209
2000-08-29,2.2422
2000-08-30,0.8772
2000-08-31,1.7391
2000-09-01,4.2735
2000-09-05,-4.0984
2000-09-06,0.0
2000-09-07,0.4274
2000-09-08,0.4255
2000-09-11,2.9661
2000-09-12,-2.4691
2000-09-13,1.2658
2000-09-14,-2.5
2000-09-15,1.7094
2000-09-18,2.1008
2000-09-19,-2.0576
2000-09-20,2.1008
2000-09-21,1.6461000000000001
2000-09-22,6.8826
2000-09-25,2.2727
2000-09-26,0.3704
2000-09-27,-2.583
2000-09-28,1.5152
2000-09-29,5.9701
2000-10-02,-4.2254
2000-10-03,0.0
2000-10-04,-0.7353
2000-10-05,0.7407
2000-10-06,0.3676
2000-10-09,0.0
2000-10-10,-0.7326
2000-10-11,-1.845
2000-10-12,-0.3759
2000-10-13,-3.7736
2000-10-16,-0.3922
2000-10-17,-3.9370000000000003
2000-10-18,0.8197
2000-10-19,0.813
2000-10-20,-0.8065
2000-10-23,4.4715
2000-10-24,4.2802
2000-10-25,0.0
2000-10-26,2.9851
2000-10-27,1.4493
2000-10-30,-0.7143
2000-10-31,5.3957
2000-11-01,-0.6826
2000-11-02,1.0309
2000-11-03,0.6803
2000-11-06,1.6892
2000-11-07,-1.6611
2000-11-08,1.0135
2000-11-09,1.6722000000000001
2000-11-10,-3.2895
2000-11-13,-0.6803
2000-11-14,0.0
2000-11-15,0.0
2000-11-16,-1.7123
2000-11-17,-1.0453
2000-11-20,-1.7606000000000002
2000-11-21,0.0
2000-11-22,-0.7168
2000-11-24,0.722
2000-11-27,0.0
2000-11-28,3.2258
2000-11-29,4.1667
2000-11-30,-2.3333
2000-12-01,1.0239
2000-12-04,1.3514
2000-12-05,-1.3333
2000-12-06,-0.6757
2000-12-07,-2.0408
2000-12-08,0.0
2000-12-11,0.0
2000-12-12,1.3889
2000-12-13,1.0274
2000-12-14,1.6949
2000-12-15,-0.3333
2000-12-18,0.0
2000-12-19,1.3378
2000-12-20,-1.9802
2000-12-21,0.3367
2000-12-22,0.0
2000-12-26,-0.6711
2000-12-27,-1.0135
2000-12-28,3.7542999999999997
2000-12-29,1.9737
2001-01-02,0.3226
2001-01-03,5.1447
2001-01-04,3.3639
2001-01-05,4.7337
2001-01-08,-3.9548
2001-01-09,1.7647
2001-01-10,1.1561
2001-01-11,-1.7143000000000002
2001-01-12,-5.814
2001-01-16,4.0123
2001-01-17,10.3858
2001-01-18,2.4194
2001-01-19,-1.3123
2001-01-22,-1.5957
2001-01-23,4.8649000000000004
2001-01-24,0.5155
2001-01-25,-0.5128
2001-01-26,-0.7732
2001-01-29,2.8571
2001-01-30,0.0
2001-01-31,-0.9293
2001-02-01,-0.4078
2001-02-02,-2.6618
2001-02-05,0.5469
2001-02-06,0.6276
2001-02-07,1.4553
2001-02-08,4.0984
2001-02-09,-1.5354
2001-02-12,0.3599
2001-02-13,-0.239
2001-02-14,1.278
2001-02-15,-0.0394
2001-02-16,9.4675
2001-02-20,9.009
2001-02-21,0.5289
2001-02-22,-3.8145
2001-02-23,-1.8803
2001-02-26,5.5748999999999995
2001-02-27,3.7954
2001-02-28,1.7488000000000001
2001-03-01,-4.0313
2001-03-02,-4.7542
2001-03-05,2.6325
2001-03-06,3.431
2001-03-07,6.2802
2001-03-08,-3.0303
2001-03-09,-0.625
2001-03-12,-6.6038
2001-03-13,-6.431
2001-03-14,-3.6344
2001-03-15,-0.6721
2001-03-16,-7.6692
2001-03-19,-6.8404
2001-03-20,-0.7867
2001-03-21,6.7841000000000005
2001-03-22,0.6601
2001-03-23,-1.6393
2001-03-26,3.75
2001-03-27,10.4418
2001-03-28,2.1818
2001-03-29,-0.3203
2001-03-30,5.3195
2001-04-02,2.5084999999999997
2001-04-03,-2.4471
2001-04-04,0.0
2001-04-05,1.661
2001-04-06,-0.2668
2001-04-09,1.6381999999999999
2001-04-10,3.6184
2001-04-11,-0.4762
2001-04-12,-1.1164
2001-04-16,-0.4839
2001-04-17,-0.4862
2001-04-18,-0.4886
2001-04-19,-9.9836
2001-04-20,-0.3636
2001-04-23,-4.562
2001-04-24,7.8394
2001-04-25,-1.4184
2001-04-26,7.8058
2001-04-27,2.6026
2001-04-30,2.9268
2001-05-01,0.4739
2001-05-02,2.9874
2001-05-03,0.0305
2001-05-04,-1.7094
2001-05-07,1.7702
2001-05-08,10.8331
2001-05-09,4.9009
2001-05-10,-1.5748
2001-05-11,-2.1067
2001-05-14,8.2811
2001-05-15,4.1509
2001-05-16,-1.8115999999999999
2001-05-17,7.8721
2001-05-18,8.4379
2001-05-21,2.6288
2001-05-22,-1.5984
2001-05-23,-2.5406
2001-05-24,-1.4957
2001-05-25,1.7354
2001-05-29,7.6759
2001-05-30,-4.396
2001-05-31,6.1516
2001-06-01,0.4878
2001-06-04,5.068
2001-06-05,1.2013
2001-06-06,-6.3002
2001-06-07,-2.5336
2001-06-08,6.9786
2001-06-11,1.3084
2001-06-12,-2.1771
2001-06-13,-0.132
2001-06-14,-5.8546
2001-06-15,-9.2277
2001-06-18,-7.4033
2001-06-19,1.1933
2001-06-20,2.3585
2001-06-21,2.3041
2001-06-22,-4.2793
2001-06-25,-3.7647
2001-06-26,-11.1247
2001-06-27,-1.1829
2001-06-28,6.6258
2001-06-29,4.8825
2001-07-02,-0.8215
2001-07-03,-5.5974
2001-07-05,-0.9572
2001-07-06,-0.3758
2001-07-09,4.554
2001-07-10,1.4175
2001-07-11,11.1817
2001-07-12,-1.3942999999999999
2001-07-13,1.159
2001-07-16,-1.1228
2001-07-17,2.2016
2001-07-18,1.1338
2001-07-19,3.1166
2001-07-20,1.1089
2001-07-23,-4.1935
2001-07-24,-8.8889
2001-07-25,-3.7201
2001-07-26,-1.3562
2001-07-27,5.7069
2001-07-30,1.5951
2001-07-31,0.7246
2001-08-01,-6.7146
2001-08-02,1.0283
2001-08-03,-2.5445
2001-08-06,-2.6371
2001-08-07,-2.1185
2001-08-08,0.137
2001-08-09,5.3352
2001-08-10,-0.1558
2001-08-13,-0.9886
2001-08-14,-0.8145
2001-08-15,-0.053
2001-08-16,3.366
2001-08-17,-2.8205
2001-08-20,-0.4222
2001-08-21,-0.5034
2001-08-22,4.5273
2001-08-23,1.6815
2001-08-24,2.1298
2001-08-27,-2.6006
2001-08-28,1.3854
2001-08-29,0.3727
2001-08-30,-4.2079
2001-08-31,1.4212
2001-09-04,-0.1274
2001-09-05,-2.0408
2001-09-06,-4.5573
2001-09-07,-5.3479
2001-09-10,-2.5656
2001-09-17,-5.355
2001-09-18,7.0647
2001-09-19,-7.1825
2001-09-20,-5.4734
2001-09-21,3.9933
2001-09-24,9.6
2001-09-25,-0.7299
2001-09-26,-0.5882
2001-09-27,1.3314
2001-09-28,5.5182
2001-10-01,2.933
2001-10-02,2.6075
2001-10-03,-0.4192
2001-10-04,0.4999
2001-10-05,1.5707
2001-10-08,-1.8041
2001-10-09,0.4199
2001-10-10,6.116
2001-10-11,-1.7734
2001-10-12,0.5517
2001-10-15,2.8678
2001-10-16,2.9091
2001-10-17,-2.2379
2001-10-18,1.2048
2001-10-19,-1.4285999999999999
2001-10-22,0.1932
2001-10-23,-0.9402
2001-10-24,0.5111
2001-10-25,1.6949
2001-10-26,1.7619
2001-10-29,1.1699
2001-10-30,-1.6883
2001-10-31,-1.0115
2001-11-01,0.9981
2001-11-02,-1.7647
2001-11-05,0.024
2001-11-06,-0.1437
2001-11-07,-4.9161
2001-11-08,4.918
2001-11-09,0.4808
2001-11-12,0.4785
2001-11-13,11.9048
2001-11-14,8.3191
2001-11-15,-4.3803
2001-11-16,-0.0411
2001-11-19,0.6987
2001-11-20,-0.2449
2001-11-21,-0.266
2001-11-23,2.0513
2001-11-26,8.6432
2001-11-27,-8.8067
2001-11-28,-11.8482
2001-11-29,2.9919000000000002
2001-11-30,0.581
2001-12-03,-2.4661
2001-12-04,-3.3713
2001-12-05,-1.3673
2001-12-06,-0.956
2001-12-07,4.971
2001-12-10,1.1724
2001-12-11,3.7719
2001-12-12,6.2623
2001-12-13,-0.6594
2001-12-14,-1.5556999999999999
2001-12-17,2.4652
2001-12-18,0.1439
2001-12-19,-1.4579
2001-12-20,-2.0629
2001-12-21,-0.0851
2001-12-24,0.0852
2001-12-26,3.6383
2001-12-27,-0.0205
2001-12-28,1.1294
2001-12-31,1.5228000000000002
2002-01-02,-3.42
2002-01-03,-5.0114
2002-01-04,-1.2426
2002-01-07,-0.3974
2002-01-08,1.0638
2002-01-09,3.9035
2002-01-10,-3.8413
2002-01-11,-1.2291
2002-01-14,0.0
2002-01-15,-5.1556
2002-01-16,-0.3515
2002-01-17,0.5173
2002-01-18,-2.2923999999999998
2002-01-22,-0.8858
2002-01-23,0.6039
2002-01-24,1.8007
2002-01-25,-0.3538
2002-01-28,2.5799
2002-01-29,-1.7305000000000001
2002-01-30,-4.4142
2002-01-31,-11.5696
2002-02-01,5.8333
2002-02-04,-8.1365
2002-02-05,1.4285999999999999
2002-02-06,0.2535
2002-02-07,4.9452
2002-02-08,5.8902
2002-02-11,-1.1378
2002-02-12,0.6138
2002-02-13,3.3554
2002-02-14,-1.5986
2002-02-15,-6.3984
2002-02-19,-1.8692
2002-02-20,-2.3129
2002-02-21,-0.2786
2002-02-22,2.6536
2002-02-25,-4.1088
2002-02-26,-8.3428
2002-02-27,3.9318999999999997
2002-02-28,1.4894
2002-03-01,1.9372
2002-03-04,-1.3533
2002-03-05,-2.1891
2002-03-06,0.2686
2002-03-07,-1.5179
2002-03-08,-0.9519
2002-03-11,1.1442
2002-03-12,3.6199
2002-03-13,-1.31
2002-03-14,-0.2212
2002-03-15,0.3991
2002-03-18,4.8145
2002-03-19,4.9305
2002-03-20,-1.6064
2002-03-21,-3.2245
2002-03-22,1.3075
2002-03-25,-0.4996
2002-03-26,0.8368
2002-03-27,0.083
2002-03-28,1.7828
2002-04-01,-1.3849
2002-04-02,3.0566
2002-04-03,-2.0842
2002-04-04,1.6783000000000001
2002-04-05,1.6505999999999998
2002-04-08,1.7822
2002-04-09,-2.7237
2002-04-10,0.8
2002-04-11,-0.7937
2002-04-12,-0.12
2002-04-15,-7.529
2002-04-16,1.126
2002-04-17,0.6424
2002-04-18,-0.0426
2002-04-19,-1.8731
2002-04-22,-0.2169
2002-04-23,-0.2174
2002-04-24,2.1786
2002-04-25,-0.8529
2002-04-26,-1.0753
2002-04-29,-1.8696000000000002
2002-04-30,1.0191
2002-05-01,-2.8509
2002-05-02,3.2054
2002-05-03,-0.0437
2002-05-06,-2.8446
2002-05-07,2.027
2002-05-08,-0.2208
2002-05-09,11.5044
2002-05-10,3.1746
2002-05-13,-1.5385
2002-05-14,7.6172
2002-05-15,3.412
2002-05-16,-2.9133
2002-05-17,-2.9284
2002-05-20,0.5214
2002-05-21,2.6306000000000003
2002-05-22,-0.2888
2002-05-23,1.1586
2002-05-24,-4.0444
2002-05-28,0.3357
2002-05-29,-3.3457
2002-05-30,1.5385
2002-05-31,4.5455
2002-06-03,-2.5
2002-06-04,-3.3445
2002-06-05,-5.2288
2002-06-06,-3.854
2002-06-07,-1.6034000000000002
2002-06-10,0.6861
2002-06-11,-1.6183999999999998
2002-06-12,0.8225
2002-06-13,-4.6801
2002-06-14,-2.7027
2002-06-17,3.0093
2002-06-18,-0.8539
2002-06-19,-0.272
2002-06-20,-2.1818
2002-06-21,1.3011
2002-06-24,-3.8532
2002-06-25,-1.0019
2002-06-26,-5.0602
2002-06-27,2.4365
2002-06-28,1.8335
2002-07-01,1.5572
2002-07-02,-6.1811
2002-07-03,1.9407999999999999
2002-07-05,2.7555
2002-07-08,-1.9503
2002-07-09,-5.5196
2002-07-10,-6.0526
2002-07-11,-6.2185
2002-07-12,-0.2389
2002-07-15,-0.7784
2002-07-16,-4.3452
2002-07-17,4.9211
2002-07-18,-7.9976
2002-07-19,-3.5948
2002-07-22,-3.5932
2002-07-23,-3.3755
2002-07-24,2.6201
2002-07-25,-2.0567
2002-07-26,2.462
2002-07-29,3.7456
2002-07-30,4.0191
2002-07-31,4.0602
2002-08-01,1.0069
2002-08-02,-9.1589
2002-08-05,-7.4074
2002-08-06,6.4444
2002-08-07,2.5747999999999998
2002-08-08,-5.0204
2002-08-09,1.4285999999999999
2002-08-12,0.3521
2002-08-13,7.6491
2002-08-14,3.7157999999999998
2002-08-15,-0.1257
2002-08-16,-3.713
2002-08-19,5.2288
2002-08-20,10.4969
2002-08-21,4.1596
2002-08-22,2.0507
2002-08-23,-0.4759
2002-08-26,-0.6376
2002-08-27,-0.5348
2002-08-28,-5.914
2002-08-29,2.7429
2002-08-30,-2.8365
2002-09-03,-1.8317
2002-09-04,-1.7492999999999999
2002-09-05,-2.1365
2002-09-06,1.2129
2002-09-09,-2.8161
2002-09-10,1.9729
2002-09-11,4.7158
2002-09-12,0.3464
2002-09-13,0.5178
2002-09-16,2.7476000000000003
2002-09-17,0.4457
2002-09-18,-1.2757
2002-09-19,1.1798
2002-09-20,-0.3887
2002-09-23,-4.1249
2002-09-24,0.7558
2002-09-25,2.0196
2002-09-26,0.0566
2002-09-27,-0.3957
2002-09-30,-2.6673999999999998
2002-10-01,0.2915
2002-10-02,-2.907
2002-10-03,-1.4969999999999999
2002-10-04,-2.4316
2002-10-07,-10.0935
2002-10-08,-4.7124
2002-10-09,-7.2727
2002-10-10,-2.3529
2002-10-11,14.8594
2002-10-14,-2.9371
2002-10-15,11.6715
2002-10-16,-1.4839
2002-10-17,2.1611
2002-10-18,1.0897000000000001
2002-10-21,5.9607
2002-10-22,-1.0772
2002-10-23,0.4235
2002-10-24,-0.3012
2002-10-25,-0.423
2002-10-28,-2.1845
2002-10-29,-1.4888
2002-10-30,6.1083
2002-10-31,2.6706
2002-11-01,-1.1561
2002-11-04,3.5088
2002-11-05,-7.0621
2002-11-06,-0.304
2002-11-07,-2.439
2002-11-08,-3.125
2002-11-11,-3.2903000000000002
2002-11-12,-19.9466
2002-11-13,1.6667
2002-11-14,-2.377
2002-11-15,-1.9312
2002-11-18,0.4281
2002-11-19,-0.682
2002-11-20,-1.2017
2002-11-21,-2.4327
2002-11-22,6.1443
2002-11-25,-1.7617
2002-11-26,-5.5508
2002-11-27,1.7179
2002-11-29,-0.5333
2002-12-02,0.3575
2002-12-03,-0.3562
2002-12-04,-3.3959
2002-12-05,2.4977
2002-12-06,0.4513
2002-12-09,1.5274
2002-12-10,-0.9735
2002-12-11,1.6086
2002-12-12,-0.6157
2002-12-13,-0.6195
2002-12-16,1.1576
2002-12-17,7.3944
2002-12-18,1.7213
2002-12-19,-1.6922000000000001
2002-12-20,3.1967
2002-12-23,4.0508
2002-12-24,-0.7634
2002-12-26,0.6923
2002-12-27,0.2292
2002-12-30,-1.2195
2002-12-31,1.3117
2003-01-02,5.2551
2003-01-03,2.822
2003-01-06,-0.6334
2003-01-07,3.8952
2003-01-08,-3.3401
2003-01-09,4.6544
2003-01-10,-0.5391
2003-01-13,1.4228
2003-01-14,0.4008
2003-01-15,-4.1916
2003-01-16,3.4722
2003-01-17,-4.3624
2003-01-21,-0.0702
2003-01-22,-2.0365
2003-01-23,1.7921
2003-01-24,-2.8872999999999998
2003-01-27,0.0725
2003-01-28,1.8841
2003-01-29,-3.7696
2003-01-30,-4.2129
2003-01-31,3.0093
2003-02-03,2.7715
2003-02-04,-3.4257
2003-02-05,5.6604
2003-02-06,-2.0
2003-02-07,-2.6239
2003-02-10,-0.524
2003-02-11,-1.8058999999999998
2003-02-12,-2.3755
2003-02-13,0.0
2003-02-14,-0.157
2003-02-18,2.4371
2003-02-19,0.307
2003-02-20,2.1423
2003-02-21,0.9738
2003-02-24,-3.0415
2003-02-25,0.8416
2003-02-26,0.5311
2003-02-27,0.8302
2003-02-28,0.6737
2003-03-03,2.974
2003-03-04,-2.4549
2003-03-05,0.0
2003-03-06,0.2221
2003-03-07,-2.9542
2003-03-10,-1.0654
2003-03-11,1.9231
2003-03-12,-2.717
2003-03-13,5.7409
2003-03-14,-0.0734
2003-03-17,1.6886999999999999
2003-03-18,4.2599
2003-03-19,2.0776
2003-03-20,-1.5604
2003-03-21,3.377
2003-03-24,-5.0
2003-03-25,-2.8772
2003-03-26,-2.8902
2003-03-27,-1.7856999999999998
2003-03-28,0.0758
2003-03-31,-0.6813
2003-04-01,0.9909
2003-04-02,0.0
2003-04-03,-0.6792
2003-04-04,0.076
2003-04-07,-0.5315
2003-04-08,-0.3817
2003-04-09,0.0
2003-04-10,0.5364
2003-04-11,-0.686
2003-04-14,1.6884000000000001
2003-04-15,-0.5283
2003-04-16,0.9105
2003-04-17,-0.8271
2003-04-21,0.0
2003-04-22,2.047
2003-04-23,-0.5944
2003-04-24,0.2242
2003-04-25,-16.4057
2003-04-28,0.6244
2003-04-29,-0.7979
2003-04-30,1.7873
2003-05-01,-0.6146
2003-05-02,5.1237
2003-05-05,4.8739
2003-05-06,-1.4423
2003-05-07,-2.1951
2003-05-08,-0.9975
2003-05-09,2.9387
2003-05-12,-2.1207
2003-05-13,-2.1667
2003-05-14,1.9590999999999998
2003-05-15,1.5038
2003-05-16,-6.1728
2003-05-19,0.4386
2003-05-20,0.6987
2003-05-21,-0.4337
2003-05-22,0.784
2003-05-23,0.605
2003-05-27,-1.1168
2003-05-28,2.5195
2003-05-29,2.9661
2003-05-30,0.1646
2003-06-02,1.6434
2003-06-03,0.2425
2003-06-04,2.5806
2003-06-05,4.0094
2003-06-06,-1.8141
2003-06-09,-2.8483
2003-06-10,3.4865
2003-06-11,2.6034
2003-06-12,2.3134
2003-06-13,-0.8753
2003-06-16,0.4415
2003-06-17,0.4396
2003-06-18,-0.8753
2003-06-19,1.6924000000000001
2003-06-20,2.3878
2003-06-23,0.0
2003-06-24,3.1802
2003-06-25,-1.4384000000000001
2003-06-26,4.4475
2003-06-27,5.5222999999999995
2003-06-30,-6.9357
2003-07-01,-0.0678
2003-07-02,1.3559
2003-07-03,-0.3344
2003-07-07,1.6779
2003-07-08,1.1881
2003-07-09,4.3053
2003-07-10,0.3127
2003-07-11,3.1796
2003-07-14,1.8127
2003-07-15,-4.1543
2003-07-16,2.4768
2003-07-17,-4.1692
2003-07-18,0.8197
2003-07-21,-1.8761999999999999
2003-07-22,0.1275
2003-07-23,2.0369
2003-07-24,2.5577
2003-07-25,3.4063
2003-07-28,3.4118
2003-07-29,2.2753
2003-07-30,-1.0567
2003-07-31,-0.3373
2003-08-01,2.0869
2003-08-04,-1.326
2003-08-05,-0.4479
2003-08-06,-3.2621
2003-08-07,-0.9302
2003-08-08,1.4671
2003-08-11,1.2146
2003-08-12,1.6571
2003-08-13,-1.1804000000000001
2003-08-14,1.2514
2003-08-15,0.1685
2003-08-18,5.3281
2003-08-19,1.8637000000000001
2003-08-20,1.0977999999999999
2003-08-21,-0.1551
2003-08-22,-4.0394
2003-08-25,-1.7269
2003-08-26,-0.3295
2003-08-27,4.2975
2003-08-28,3.1696
2003-08-29,-0.512
2003-09-02,-1.6984
2003-09-03,0.8377
2003-09-04,-0.1558
2003-09-05,-0.416
2003-09-08,-3.4987
2003-09-09,-2.5433
2003-09-10,-3.9423
2003-09-11,4.2197
2003-09-12,-1.6084
2003-09-15,-0.2255
2003-09-16,1.8643999999999998
2003-09-17,-0.9983
2003-09-18,0.5602
2003-09-19,0.5571
2003-09-22,0.0
2003-09-23,2.2161
2003-09-24,-0.813
2003-09-25,-2.4044
2003-09-26,-6.6629000000000005
2003-09-29,1.9796
2003-09-30,-3.1765
2003-10-01,3.4022
2003-10-02,-1.8801
2003-10-03,-0.5988
2003-10-06,1.8675000000000002
2003-10-07,-0.4731
2003-10-08,-3.7433
2003-10-09,3.3951000000000002
2003-10-10,0.2985
2003-10-13,0.0
2003-10-14,1.369
2003-10-15,2.2901
2003-10-16,0.4592
2003-10-17,-1.4857
2003-10-20,-1.5661
2003-10-21,0.1179
2003-10-22,-2.2366
2003-10-23,2.649
2003-10-24,2.6393
2003-10-27,1.1429
2003-10-28,1.1299
2003-10-29,-0.2235
2003-10-30,-0.168
2003-10-31,-0.5609
2003-11-03,0.6768
2003-11-04,0.2801
2003-11-05,5.9218
2003-11-06,-1.635
2003-11-07,-0.1609
2003-11-10,-0.5371
2003-11-11,-3.3477
2003-11-12,-0.838
2003-11-13,3.2113
2003-11-14,11.5721
2003-11-17,-3.1311
2003-11-18,1.4141
2003-11-19,3.1375
2003-11-20,-3.3317
2003-11-21,0.1499
2003-11-24,0.0
2003-11-25,1.2469000000000001
2003-11-26,0.9852
2003-11-28,-1.4146
2003-12-01,2.6719
2003-12-02,0.3373
2003-12-03,0.6244
2003-12-04,0.4773
2003-12-05,-0.4751
2003-12-08,1.6705999999999999
2003-12-09,2.1127
2003-12-10,-3.1724
2003-12-11,2.754
2003-12-12,0.5083
2003-12-15,-2.5286999999999997
2003-12-16,0.8019
2003-12-17,0.8423
2003-12-18,-0.5104
2003-12-19,-1.819
2003-12-22,0.9501
2003-12-23,1.3176
2003-12-24,-1.3934
2003-12-26,-1.1305
2003-12-29,2.3821
2003-12-30,0.0465
2003-12-31,-2.0465
2004-01-02,0.4748
2004-01-05,-0.7561
2004-01-06,0.2857
2004-01-07,-2.5641
2004-01-08,3.4112999999999998
2004-01-09,-1.0368
2004-01-12,3.0
2004-01-13,-1.5257
2004-01-14,2.2066
2004-01-15,3.8125999999999998
2004-01-16,-1.3274
2004-01-20,0.7623
2004-01-21,0.089
2004-01-22,-3.2904
2004-01-23,1.2414
2004-01-26,-1.317
2004-01-27,-1.6107
2004-01-28,2.1983
2004-01-29,-1.6018
2004-01-30,-6.2791
2004-02-02,6.6998
2004-02-03,-1.6743999999999999
2004-02-04,-0.8042
2004-02-05,0.7153
2004-02-06,6.1553
2004-02-09,-3.2114
2004-02-10,2.0737
2004-02-11,4.4695
2004-02-12,-3.414
2004-02-13,-0.1342
2004-02-17,-0.0896
2004-02-18,-1.3453
2004-02-19,-1.7273
2004-02-20,-2.9602
2004-02-23,2.1926
2004-02-24,-3.9179
2004-02-25,0.5825
2004-02-26,-2.751
2004-02-27,2.2333
2004-03-01,0.0971
2004-03-02,-1.9399
2004-03-03,0.3956
2004-03-04,1.2315
2004-03-05,-2.0438
2004-03-08,1.1426
2004-03-09,-0.7367
2004-03-10,-1.5339
2004-03-11,-3.7688
2004-03-12,0.0
2004-03-15,-2.7154
2004-03-16,0.9125
2004-03-17,1.7553
2004-03-18,-2.7182
2004-03-19,0.1612
2004-03-22,-0.5901
2004-03-23,-0.8095
2004-03-24,-2.3395
2004-03-25,5.1253
2004-03-26,-0.9009
2004-03-29,3.4759
2004-03-30,-2.3256
2004-03-31,-1.0053
2004-04-01,1.2827
2004-04-02,4.2216
2004-04-05,-1.9747
2004-04-06,-2.0661
2004-04-07,0.211
2004-04-08,-7.8947
2004-04-12,-2.5143
2004-04-13,0.2345
2004-04-14,-1.6959
2004-04-15,0.238
2004-04-16,1.8991
2004-04-19,0.8736
2004-04-20,0.1732
2004-04-21,-0.5187
2004-04-22,0.5214
2004-04-23,-1.7290999999999999
2004-04-26,1.7008999999999999
2004-04-27,0.1153
2004-04-28,-1.7281
2004-04-29,-1.2309
2004-04-30,-3.0861
2004-05-03,-0.3674
2004-05-04,3.2575
2004-05-05,-2.3810000000000002
2004-05-06,-4.0854
2004-05-07,0.3814
2004-05-10,0.19
2004-05-11,-0.885
2004-05-12,1.2755
2004-05-13,-0.2519
2004-05-14,-0.1894
2004-05-17,-0.1265
2004-05-18,0.6966
2004-05-19,-1.5093999999999999
2004-05-20,2.4266
2004-05-21,-0.187
2004-05-24,1.1243
2004-05-25,-0.6177
2004-05-26,2.8589
2004-05-27,-1.4502
