ticker,AVNT US Equity
2000-05-23,0.0
2000-05-24,6.5
2000-05-25,-4.2254
2000-05-26,-0.4902
2000-05-30,-0.9852
2000-05-31,-6.9652
2000-06-01,-4.2781
2000-06-02,2.7933
2000-06-05,-3.8043
2000-06-06,-1.1299
2000-06-07,-2.2857
2000-06-08,-1.1696
2000-06-09,1.1834
2000-06-12,-3.5088
2000-06-13,3.6364
2000-06-14,-4.6784
2000-06-15,0.0
2000-06-16,-1.8405
2000-06-19,-0.625
2000-06-20,-3.1447
2000-06-21,-3.2468
2000-06-22,-3.3557
2000-06-23,0.0
2000-06-26,2.0833
2000-06-27,2.0408
2000-06-28,4.6667
2000-06-29,-5.0955
2000-06-30,-3.3557
2000-07-03,4.8611
2000-07-05,1.9868000000000001
2000-07-06,0.0
2000-07-07,-1.9481000000000002
2000-07-10,-9.9338
2000-07-11,2.2059
2000-07-12,0.0
2000-07-13,2.8777
2000-07-14,2.0979
2000-07-17,-3.4247
2000-07-18,0.7092
2000-07-19,-0.7042
2000-07-20,-1.4184
2000-07-21,0.0
2000-07-24,-2.8777
2000-07-25,2.963
2000-07-26,0.7194
2000-07-27,-5.0
2000-07-28,-2.2556
2000-07-31,-1.5385
2000-08-01,-1.5625
2000-08-02,-0.7937
2000-08-03,0.8
2000-08-04,-0.7937
2000-08-07,0.0
2000-08-08,-0.8
2000-08-09,1.6129
2000-08-10,-0.7937
2000-08-11,0.8
2000-08-14,-0.7937
2000-08-15,0.0
2000-08-16,1.6
2000-08-17,5.5118
2000-08-18,-1.5152
2000-08-21,-0.7692
2000-08-22,0.0
2000-08-23,-0.7752
2000-08-24,1.5625
2000-08-25,0.7692
2000-08-28,-0.7634
2000-08-29,3.0769
2000-08-30,2.9851
2000-08-31,-3.6231999999999998
2000-09-01,8.2707
2000-09-05,0.0
2000-09-06,2.7778
2000-09-07,0.0
2000-09-08,3.3784
2000-09-11,1.9607999999999999
2000-09-12,-0.641
2000-09-13,-0.6452
2000-09-14,-5.1948
2000-09-15,-2.0548
2000-09-18,1.3986
2000-09-19,-1.3793
2000-09-20,-17.4825
2000-09-21,-6.7797
2000-09-22,0.0
2000-09-25,-5.4545
2000-09-26,-1.9231
2000-09-27,-1.9607999999999999
2000-09-28,4.0
2000-09-29,12.5
2000-10-02,3.4188
2000-10-03,0.8264
2000-10-04,3.2787
2000-10-05,-2.3810000000000002
2000-10-06,2.439
2000-10-09,0.0
2000-10-10,-1.5873
2000-10-11,-0.8065
2000-10-12,-7.3171
2000-10-13,3.5088
2000-10-16,1.6949
2000-10-17,-4.1667
2000-10-18,0.8696
2000-10-19,-3.4483
2000-10-20,0.0
2000-10-23,3.5714
2000-10-24,0.8621
2000-10-25,-0.8547
2000-10-26,3.4483
2000-10-27,-2.5
2000-10-30,0.8547
2000-10-31,6.7797
2000-11-01,-3.1746
2000-11-02,-4.918
2000-11-03,-1.7241
2000-11-06,1.7544
2000-11-07,-0.8621
2000-11-08,1.7391
2000-11-09,-3.4188
2000-11-10,-4.4248
2000-11-13,1.8519
2000-11-14,3.6364
2000-11-15,-2.6316
2000-11-16,-8.1081
2000-11-17,1.9607999999999999
2000-11-20,-6.7308
2000-11-21,-1.0309
2000-11-22,-1.0417
2000-11-24,3.1579
2000-11-27,-3.0612
2000-11-28,-3.1579
2000-11-29,-1.087
2000-11-30,-1.1111
2000-12-01,-3.3708
2000-12-04,-10.4651
2000-12-05,3.8961
2000-12-06,-6.25
2000-12-07,8.0
2000-12-08,4.9383
2000-12-11,3.5294
2000-12-12,-9.0909
2000-12-13,2.5
2000-12-14,0.0
2000-12-15,-3.6585
2000-12-18,2.5316
2000-12-19,4.9383
2000-12-20,-12.9412
2000-12-21,5.4054
2000-12-22,10.2564
2000-12-26,3.4884
2000-12-27,0.0
2000-12-28,-3.3708
2000-12-29,9.3023
2001-01-02,5.3191
2001-01-03,-3.0303
2001-01-04,8.3333
2001-01-05,4.8077
2001-01-08,-1.8349
2001-01-09,8.411200000000001
2001-01-10,1.7241
2001-01-11,5.0847
2001-01-12,-1.6129
2001-01-16,0.8197
2001-01-17,-6.5041
2001-01-18,6.9565
2001-01-19,-7.3171
2001-01-22,7.0175
2001-01-23,0.8197
2001-01-24,2.439
2001-01-25,0.7937
2001-01-26,3.1496
2001-01-29,0.1527
2001-01-30,-0.122
2001-01-31,0.1221
2001-02-01,1.8293
2001-02-02,-4.0719
2001-02-05,2.372
2001-02-06,6.7073
2001-02-07,-6.7429
2001-02-08,5.3922
2001-02-09,-5.2326
2001-02-12,1.8405
2001-02-13,3.1325
2001-02-14,-0.7009
2001-02-15,5.8824
2001-02-16,-1.6667
2001-02-20,-0.113
2001-02-21,-5.0905
2001-02-22,-0.2384
2001-02-23,6.9295
2001-02-26,-0.5587
2001-02-27,0.7022
2001-02-28,-3.3708
2001-03-01,6.9767
2001-03-02,-4.8913
2001-03-05,1.7143000000000002
2001-03-06,-2.809
2001-03-07,3.9306
2001-03-08,-0.2225
2001-03-09,0.3344
2001-03-12,-5.5556
2001-03-13,0.7059
2001-03-14,-0.7009
2001-03-15,-2.9412000000000003
2001-03-16,-8.3636
2001-03-19,18.5185
2001-03-20,-1.2277
2001-03-21,-1.1299
2001-03-22,-1.2570999999999999
2001-03-23,3.4722
2001-03-26,-1.5659999999999998
2001-03-27,6.0227
2001-03-28,-6.2165
2001-03-29,2.8571
2001-03-30,1.1111
2001-04-02,0.0
2001-04-03,-4.2857
2001-04-04,-2.2962
2001-04-05,5.1704
2001-04-06,-4.4693
2001-04-09,1.7544
2001-04-10,0.4598
2001-04-11,-0.6865
2001-04-12,1.8433000000000002
2001-04-16,-1.4706000000000001
2001-04-17,0.4592
2001-04-18,0.5714
2001-04-19,1.4773
2001-04-20,-1.2318
2001-04-23,-0.7937
2001-04-24,-2.6286
2001-04-25,0.7042
2001-04-26,0.8159
2001-04-27,-1.5029
2001-04-30,-0.8216
2001-05-01,0.1183
2001-05-02,2.1277
2001-05-03,-2.8935
2001-05-04,0.5959
2001-05-07,4.3839
2001-05-08,0.9081
2001-05-09,-1.2373
2001-05-10,0.1139
2001-05-11,-1.5927
2001-05-14,1.1561
2001-05-15,1.1429
2001-05-16,1.6949
2001-05-17,1.6667
2001-05-18,-1.6393
2001-05-21,1.6667
2001-05-22,1.0929
2001-05-23,-2.7027
2001-05-24,-3.3333
2001-05-25,-2.8736
2001-05-29,0.0
2001-05-30,3.6982
2001-05-31,4.1379
2001-06-01,10.1545
2001-06-04,-0.7014
2001-06-05,-0.1009
2001-06-06,0.303
2001-06-07,4.3303
2001-06-08,-2.5097
2001-06-11,-1.8812
2001-06-12,2.9263
2001-06-13,3.6275
2001-06-14,-3.5004999999999997
2001-06-15,-0.9804
2001-06-18,-1.5842
2001-06-19,0.4024
2001-06-20,-0.4008
2001-06-21,-0.6036
2001-06-22,-9.0081
2001-06-25,-5.3393
2001-06-26,8.1081
2001-06-27,6.5217
2001-06-28,7.6531
2001-06-29,-1.327
2001-07-02,-2.8818
2001-07-03,-5.5391
2001-07-05,2.0942
2001-07-06,-3.5897
2001-07-09,1.0638
2001-07-10,-1.5789
2001-07-11,1.0695000000000001
2001-07-12,4.5503
2001-07-13,2.0243
2001-07-16,0.6944
2001-07-17,3.4483
2001-07-18,-2.3810000000000002
2001-07-19,-0.0976
2001-07-20,-0.8789
2001-07-23,-1.4778
2001-07-24,0.0
2001-07-25,1.0
2001-07-26,0.9901
2001-07-27,-1.0784
2001-07-30,3.0723
2001-07-31,1.1538
2001-08-01,-0.0951
2001-08-02,1.8077999999999999
2001-08-03,-3.9252000000000002
2001-08-06,0.1946
2001-08-07,-1.5534
2001-08-08,0.0986
2001-08-09,-1.0836999999999999
2001-08-10,1.2948
2001-08-13,0.59
2001-08-14,-0.2933
2001-08-15,-1.3725
2001-08-16,3.3797
2001-08-17,-2.1154
2001-08-20,0.0
2001-08-21,-2.5540000000000003
2001-08-22,2.2177
2001-08-23,-0.8876
2001-08-24,-0.4975
2001-08-27,2.5
2001-08-28,0.3171
2001-08-29,-0.1957
2001-08-30,-2.1569
2001-08-31,1.2024
2001-09-04,3.9604
2001-09-05,-1.9048
2001-09-06,0.0
2001-09-07,-2.4272
2001-09-10,0.4975
2001-09-17,-7.4257
2001-09-18,-2.3529
2001-09-19,-12.705400000000001
2001-09-20,0.3764
2001-09-21,-3.75
2001-09-24,3.8961
2001-09-25,-1.625
2001-09-26,-5.4638
2001-09-27,6.1828
2001-09-28,-1.2658
2001-10-01,-1.2821
2001-10-02,4.5455
2001-10-03,-4.7205
2001-10-04,4.9544
2001-10-05,-3.7267
2001-10-08,-1.4194
2001-10-09,1.4398
2001-10-10,3.2258
2001-10-11,-2.5
2001-10-12,1.9231
2001-10-15,5.6604
2001-10-16,1.1905000000000001
2001-10-17,0.0
2001-10-18,3.5294
2001-10-19,-3.75
2001-10-22,0.9445
2001-10-23,1.1696
2001-10-24,-1.7341
2001-10-25,5.6471
2001-10-26,-0.2227
2001-10-29,-6.25
2001-10-30,2.9762
2001-10-31,-1.1561
2001-11-01,4.0936
2001-11-02,-1.9101
2001-11-05,0.8018
2001-11-06,3.4091
2001-11-07,0.0
2001-11-08,-1.978
2001-11-09,1.1211
2001-11-12,-0.8869
2001-11-13,0.6711
2001-11-14,0.0
2001-11-15,-0.5556
2001-11-16,0.5587
2001-11-19,0.0
2001-11-20,-0.1111
2001-11-21,-0.2225
2001-11-23,0.3344
2001-11-26,-3.3333
2001-11-27,1.1494
2001-11-28,1.2784
2001-11-29,5.6497
2001-11-30,7.4866
2001-12-03,-4.4776
2001-12-04,6.6667
2001-12-05,0.5859
2001-12-06,-5.534
2001-12-07,1.3361
2001-12-10,-0.6085
2001-12-11,-0.5102
2001-12-12,-2.5641
2001-12-13,-5.2632
2001-12-14,8.3333
2001-12-17,2.0513
2001-12-18,0.0
2001-12-19,-3.3166
2001-12-20,-5.4054
2001-12-21,11.4286
2001-12-24,-1.3807
2001-12-26,0.3
2001-12-27,0.6979
2001-12-28,3.9604
2001-12-31,-6.6667
2002-01-02,7.9592
2002-01-03,0.9452
2002-01-04,1.5918
2002-01-07,-1.8433000000000002
2002-01-08,-4.6948
2002-01-09,-3.4483
2002-01-10,5.102
2002-01-11,-4.8544
2002-01-14,1.5306
2002-01-15,2.5126
2002-01-16,-0.4902
2002-01-17,0.4926
2002-01-18,-4.902
2002-01-22,-0.5155
2002-01-23,7.2539
2002-01-24,-0.9662
2002-01-25,-0.1951
2002-01-28,0.1955
2002-01-29,-0.0976
2002-01-30,-2.0508
2002-01-31,0.1994
2002-02-01,2.1891
2002-02-04,-4.2843
2002-02-05,2.7467
2002-02-06,-1.2871000000000001
2002-02-07,-4.2126
2002-02-08,3.6649000000000003
2002-02-11,3.2323
2002-02-12,1.9569
2002-02-13,-3.071
2002-02-14,-1.9802
2002-02-15,3.0303
2002-02-19,-0.7843
2002-02-20,2.4704
2002-02-21,-4.5323
2002-02-22,3.1313
2002-02-25,-0.0979
2002-02-26,1.4706000000000001
2002-02-27,-0.8454
2002-02-28,-1.9607999999999999
2002-03-01,5.1
2002-03-04,0.0
2002-03-05,-0.0951
2002-03-06,4.5714
2002-03-07,-2.9144
2002-03-08,4.5028
2002-03-11,-0.8079
2002-03-12,2.7149
2002-03-13,-0.8811
2002-03-14,5.3333
2002-03-15,2.9536
2002-03-18,0.0
2002-03-19,0.0
2002-03-20,-0.4098
2002-03-21,2.0576
2002-03-22,-1.6129
2002-03-25,0.1639
2002-03-26,0.6547
2002-03-27,0.813
2002-03-28,-1.6129
2002-04-01,0.4098
2002-04-02,-1.6327
2002-04-03,-0.5809
2002-04-04,-1.9199000000000002
2002-04-05,1.5319
2002-04-08,3.3529
2002-04-09,-2.9196999999999997
2002-04-10,6.015
2002-04-11,-4.8069
2002-04-12,4.0563
2002-04-15,-0.9547
2002-04-16,1.2048
2002-04-17,0.0
2002-04-18,-2.0635
2002-04-19,-0.3241
2002-04-22,-0.813
2002-04-23,-1.2295
2002-04-24,-2.9046
2002-04-25,2.3077
2002-04-26,-2.1721
2002-04-29,1.6225
2002-04-30,2.0168
2002-05-01,4.201
2002-05-02,1.8182
2002-05-03,2.0186
2002-05-06,-0.761
2002-05-07,-1.8405
2002-05-08,4.6875
2002-05-09,-3.5075
2002-05-10,-2.3202
2002-05-13,-0.0792
2002-05-14,3.4073
2002-05-15,1.9157
2002-05-16,-3.3835
2002-05-17,0.0
2002-05-20,0.0
2002-05-21,-0.7782
2002-05-22,0.8627
2002-05-23,-1.2442
2002-05-24,-1.0236
2002-05-28,-1.5911
2002-05-29,-0.4648
2002-05-30,-1.0612
2002-05-31,-4.4554
2002-06-03,-2.8497
2002-06-04,-4.8889
2002-06-05,0.4673
2002-06-06,-0.8372
2002-06-07,6.4728
2002-06-10,-3.5242
2002-06-11,-2.8311
2002-06-12,1.9737
2002-06-13,2.212
2002-06-14,2.3445
2002-06-17,2.0264
2002-06-18,-1.209
2002-06-19,-5.1573
2002-06-20,2.1198
2002-06-21,9.2058
2002-06-24,-5.2066
2002-06-25,0.8718
2002-06-26,3.7165
2002-06-27,-3.1667
2002-06-28,-3.1842
2002-07-01,7.1111
2002-07-02,-5.5602
2002-07-03,1.0545
2002-07-05,3.6522
2002-07-08,-3.104
2002-07-09,-2.9436999999999998
2002-07-10,-1.1597
2002-07-11,-1.1733
2002-07-12,-1.8265
2002-07-15,-3.2558
2002-07-16,0.3846
2002-07-17,2.4904
2002-07-18,-3.7382999999999997
2002-07-19,-0.9709
2002-07-22,-1.9607999999999999
2002-07-23,-3.5
2002-07-24,3.6269
2002-07-25,0.8
2002-07-26,0.0
2002-07-29,4.0675
2002-07-30,-2.9552
2002-07-31,-2.4558
2002-08-01,4.2296
2002-08-02,-10.1449
2002-08-05,-5.3763
2002-08-06,14.7727
2002-08-07,1.9802
2002-08-08,-1.4563
2002-08-09,-1.9704000000000002
2002-08-12,-2.9146
2002-08-13,0.9317
2002-08-14,3.5897
2002-08-15,-6.7327
2002-08-16,-1.1677
2002-08-19,1.5038
2002-08-20,-1.0582
2002-08-21,0.4278
2002-08-22,0.639
2002-08-23,-3.1746
2002-08-26,3.388
2002-08-27,0.3171
2002-08-28,-8.1928
2002-08-29,5.2023
2002-08-30,2.7473
2002-09-03,-2.3529
2002-09-04,3.2859
2002-09-05,-0.3181
2002-09-06,3.4043
2002-09-09,3.3951000000000002
2002-09-10,2.5871
2002-09-11,1.1639
2002-09-12,-1.1505
2002-09-13,-4.2677
2002-09-16,0.304
2002-09-17,-0.9091
2002-09-18,-3.3639
2002-09-19,-5.6962
2002-09-20,-1.7896999999999998
2002-09-23,-2.7335000000000003
2002-09-24,-1.9906000000000001
2002-09-25,3.3453
2002-09-26,2.8902
2002-09-27,-3.9326
2002-09-30,0.4678
2002-10-01,8.2654
2002-10-02,-11.3978
2002-10-03,-2.7913
2002-10-04,-1.3733
2002-10-07,-3.7975
2002-10-08,2.6316
2002-10-09,-8.3333
2002-10-10,-0.2797
2002-10-11,-0.1403
2002-10-14,8.5674
2002-10-15,9.3144
2002-10-16,-9.5858
2002-10-17,10.9948
2002-10-18,-3.066
2002-10-21,7.056
2002-10-22,-4.4318
2002-10-23,-0.9512
2002-10-24,-1.4405999999999999
2002-10-25,5.2375
2002-10-28,-0.1157
2002-10-29,2.5492
2002-10-30,1.6949
2002-10-31,-11.1111
2002-11-01,10.0
2002-11-04,-2.2727
2002-11-05,-3.9535
2002-11-06,-0.1211
2002-11-07,-0.7273
2002-11-08,-1.7094
2002-11-11,-5.5901
2002-11-12,1.3158
2002-11-13,-0.6494
2002-11-14,3.268
2002-11-15,-0.2532
2002-11-18,-3.4264
2002-11-19,2.4967
2002-11-20,3.2051
2002-11-21,0.8696
2002-11-22,-2.7094
2002-11-25,3.4177
2002-11-26,-1.8359999999999999
2002-11-27,1.7768000000000002
2002-11-29,-3.7037
2002-12-02,3.8462
2002-12-03,-2.963
2002-12-04,1.7812000000000001
2002-12-05,-2.5
2002-12-06,-5.0
2002-12-09,-10.2564
2002-12-10,-5.5639
2002-12-11,1.9108
2002-12-12,2.0312
2002-12-13,-3.6753
2002-12-16,7.6312
2002-12-17,-5.4653
2002-12-18,-50.0
2002-12-19,25.0
2002-12-20,7.25
2002-12-23,-4.1958
2002-12-24,4.6229
2002-12-26,1.8605
2002-12-27,-4.7945
2002-12-30,-2.6379
2002-12-31,-3.4483
2003-01-02,-0.5102
2003-01-03,-2.8205
2003-01-06,14.248
2003-01-07,-5.3118
2003-01-08,-7.561
2003-01-09,2.9024
2003-01-10,1.5385
2003-01-13,0.2525
2003-01-14,-0.5038
2003-01-15,-2.0253
2003-01-16,-1.8088
2003-01-17,-2.6316
2003-01-21,-1.3514
2003-01-22,-0.8219
2003-01-23,1.6575
2003-01-24,-7.6087
2003-01-27,-5.0
2003-01-28,-0.9288
2003-01-29,3.4375
2003-01-30,-3.3233
2003-01-31,10.0
2003-02-03,2.2727
2003-02-04,1.3889
2003-02-05,-4.1096
2003-02-06,-5.4286
2003-02-07,-5.7402
2003-02-10,3.2051
2003-02-11,8.6957
2003-02-12,0.0
2003-02-13,0.0
2003-02-14,0.0
2003-02-18,6.8571
2003-02-19,1.6042999999999998
2003-02-20,0.2632
2003-02-21,-2.8871
2003-02-24,-5.4054
2003-02-25,6.0
2003-02-26,0.0
2003-02-27,3.7736
2003-02-28,-0.5195
2003-03-03,-0.7833
2003-03-04,0.0
2003-03-05,-7.8947
2003-03-06,0.2857
2003-03-07,1.4245
2003-03-10,-3.0899
2003-03-11,2.029
2003-03-12,-0.5682
2003-03-13,9.7143
2003-03-14,-2.0833
2003-03-17,6.383
2003-03-18,0.0
2003-03-19,3.75
2003-03-20,6.0241
2003-03-21,1.1364
2003-03-24,-9.6629
2003-03-25,-1.2438
2003-03-26,-3.2746
2003-03-27,-2.3438
2003-03-28,6.6667
2003-03-31,-2.5
2003-04-01,0.0
2003-04-02,5.3846
2003-04-03,0.9732
2003-04-04,-8.4337
2003-04-07,9.2105
2003-04-08,-2.6506
2003-04-09,1.4851
2003-04-10,2.9268
2003-04-11,-3.7915
2003-04-14,4.1872
2003-04-15,0.4728
2003-04-16,-2.3529
2003-04-17,1.4458
2003-04-21,0.7126
2003-04-22,0.2358
2003-04-23,-0.4706
2003-04-24,0.7092
2003-04-25,2.5822000000000003
2003-04-28,5.2632
2003-04-29,-1.5217
2003-04-30,1.9868000000000001
2003-05-01,-3.6797
2003-05-02,1.7978
2003-05-05,-3.0905
2003-05-06,3.6446
2003-05-07,-1.978
2003-05-08,0.8969
2003-05-09,4.0
2003-05-12,-0.641
2003-05-13,5.3763
2003-05-14,-1.8367
2003-05-15,0.8316
2003-05-16,-6.3918
2003-05-19,-0.8811
2003-05-20,-4.2222
2003-05-21,-2.7842000000000002
2003-05-22,6.6826
2003-05-23,0.2237
2003-05-27,8.2589
2003-05-28,2.268
2003-05-29,-0.6048
2003-05-30,1.0142
2003-06-02,0.4016
2003-06-03,3.6
2003-06-04,-1.5444
2003-06-05,-1.9607999999999999
2003-06-06,0.4
2003-06-09,-1.3944
2003-06-10,0.0
2003-06-11,-1.2121
2003-06-12,2.6585
2003-06-13,-5.3785
2003-06-16,5.6842
2003-06-17,3.3865
2003-06-18,-2.6975
2003-06-19,-1.5842
2003-06-20,-2.4145
2003-06-23,-3.5052
2003-06-24,2.3504
2003-06-25,1.8789
2003-06-26,1.4344000000000001
2003-06-27,-8.2828
2003-06-30,-1.9824000000000002
2003-07-01,0.0
2003-07-02,10.1124
2003-07-03,-6.1224
2003-07-07,4.3478
2003-07-08,-1.0417
2003-07-09,-8.4211
2003-07-10,-1.6092
2003-07-11,4.6729
2003-07-14,-0.4464
2003-07-15,-1.3453
2003-07-16,-0.2273
2003-07-17,-4.5558
2003-07-18,-1.9093
2003-07-21,-3.6496
2003-07-22,0.2525
2003-07-23,-2.5189
2003-07-24,-0.2584
2003-07-25,1.0363
2003-07-28,3.8462
2003-07-29,-0.9877
2003-07-30,5.985
2003-07-31,7.2941
2003-08-01,-8.9912
2003-08-04,0.0
2003-08-05,0.0
2003-08-06,0.241
2003-08-07,1.2019
2003-08-08,0.0
2003-08-11,0.9501
2003-08-12,5.8824
2003-08-13,0.4444
2003-08-14,-0.4425
2003-08-15,1.5556
2003-08-18,1.3129
2003-08-19,3.6717
2003-08-20,1.0417
2003-08-21,2.0619
2003-08-22,-11.9192
2003-08-25,1.8349
2003-08-26,2.2523
2003-08-27,-2.8634
2003-08-28,3.1746
2003-08-29,-2.8571
2003-09-02,2.9412000000000003
2003-09-03,-2.8571
2003-09-04,-1.1312
2003-09-05,-2.0595
2003-09-08,-0.7009
2003-09-09,1.1764999999999999
2003-09-10,-1.6279
2003-09-11,-3.0733
2003-09-12,5.6098
2003-09-15,-0.9238
2003-09-16,2.331
2003-09-17,-1.139
2003-09-18,0.2304
2003-09-19,0.6897
2003-09-22,-0.4566
2003-09-23,0.9174
2003-09-24,-2.2727
2003-09-25,-9.7674
2003-09-26,-0.7732
2003-09-29,5.4545
2003-09-30,-3.202
2003-10-01,4.3257
2003-10-02,-2.9268
2003-10-03,1.7588
2003-10-06,-1.2346
2003-10-07,-2.0
2003-10-08,-1.0204
2003-10-09,2.5773
2003-10-10,-0.7538
2003-10-13,8.3544
2003-10-14,0.4673
2003-10-15,2.3256
2003-10-16,4.0909
2003-10-17,-3.2751
2003-10-20,0.2257
2003-10-21,-2.9279
2003-10-22,3.2483
2003-10-23,-2.6966
2003-10-24,-2.5404
2003-10-27,3.3175
2003-10-28,2.0642
2003-10-29,-0.8989
2003-10-30,6.8027
2003-10-31,2.5478
2003-11-03,3.5197000000000003
2003-11-04,1.4
2003-11-05,-0.3945
2003-11-06,-0.7921
2003-11-07,1.996
2003-11-10,-2.1526
2003-11-11,0.2
2003-11-12,0.1996
2003-11-13,0.3984
2003-11-14,3.1746
2003-11-17,-4.8077
2003-11-18,1.2121
2003-11-19,2.1955999999999998
2003-11-20,3.3203
2003-11-21,9.0737
2003-11-24,1.0399
2003-11-25,-0.1715
2003-11-26,5.4983
2003-11-28,-3.0945
2003-12-01,-0.8403
2003-12-02,3.5593
2003-12-03,1.6367
2003-12-04,1.1272
2003-12-05,1.2739
2003-12-08,0.1572
2003-12-09,-4.3956
2003-12-10,1.642
2003-12-11,0.9693
2003-12-12,0.8
2003-12-15,-7.619
2003-12-16,4.811
2003-12-17,0.3279
2003-12-18,0.6536
2003-12-19,-0.6494
2003-12-22,2.9412000000000003
2003-12-23,-1.1111
2003-12-24,-0.9631
2003-12-26,0.8104
2003-12-29,2.5723000000000003
2003-12-30,2.8213
2003-12-31,-2.5915
2004-01-02,1.252
2004-01-05,-1.8547
2004-01-06,-2.9920999999999998
2004-01-07,9.2532
2004-01-08,-0.2972
2004-01-09,-3.5768
2004-01-12,1.7002000000000002
2004-01-13,0.304
2004-01-14,0.1515
2004-01-15,0.6051
2004-01-16,2.5564
2004-01-20,0.4399
2004-01-21,-2.3358
2004-01-22,-1.6442
2004-01-23,1.5198
2004-01-26,4.0419
2004-01-27,-2.7338
2004-01-28,-1.1834
2004-01-29,-0.1497
2004-01-30,0.5997
2004-02-02,1.0432
2004-02-03,-2.6549
2004-02-04,-10.9091
2004-02-05,5.4422
2004-02-06,7.0968
2004-02-09,1.6566
2004-02-10,-2.2222
2004-02-11,1.9697
2004-02-12,-0.8915
2004-02-13,-8.096
2004-02-17,5.7096
2004-02-18,-0.7716
2004-02-19,-5.9098
2004-02-20,2.1488
2004-02-23,-3.8834999999999997
2004-02-24,-4.7138
2004-02-25,-3.7102
2004-02-26,-0.9174
2004-02-27,6.4815
2004-03-01,-1.3913
2004-03-02,4.2328
2004-03-03,-0.1692
2004-03-04,5.7627
2004-03-05,-4.8077
2004-03-08,-2.1886
2004-03-09,1.8933
2004-03-10,-2.8716
2004-03-11,-0.5217
2004-03-12,5.9441
2004-03-15,-4.9505
2004-03-16,1.5625
2004-03-17,7.0085
2004-03-18,-3.6741
2004-03-19,-0.4975
2004-03-22,-0.6667
2004-03-23,0.6711
2004-03-24,1.8333
2004-03-25,2.9459999999999997
2004-03-26,1.1129
2004-03-29,3.6164
2004-03-30,1.214
2004-03-31,-0.2999
2004-04-01,0.9023
2004-04-02,4.4709
2004-04-05,-3.709
2004-04-06,1.4815
2004-04-07,-0.5839
2004-04-08,0.1468
2004-04-12,-0.7331
2004-04-13,-2.9542
2004-04-14,-0.3044
2004-04-15,0.7634
2004-04-16,2.4242
2004-04-19,1.0355
2004-04-20,-3.2211
2004-04-21,5.1437
2004-04-22,1.7266
2004-04-23,-0.5658
2004-04-26,0.4267
2004-04-27,-1.2748
2004-04-28,-2.8693999999999997
2004-04-29,3.9882
2004-04-30,-2.8409
2004-05-03,-0.5848
2004-05-04,2.9412000000000003
2004-05-05,-0.4286
2004-05-06,-1.0043
2004-05-07,-6.2318999999999996
2004-05-10,-1.0819
2004-05-11,5.7812
2004-05-12,3.3973
2004-05-13,-3.7143
2004-05-14,-1.0386
2004-05-17,-4.3478
2004-05-18,7.3668
2004-05-19,-4.2336
2004-05-20,3.6585
2004-05-21,-1.4706000000000001
2004-05-24,3.7313
2004-05-25,1.0072
2004-05-26,0.9972
2004-05-27,-2.1157
2004-05-28,-0.7205
