ticker,0882814D US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-01-03,-3.7763999999999998
2000-01-04,-2.3548
2000-01-05,-2.2508
2000-01-06,-0.6579
2000-01-07,-0.9934
2000-01-10,1.1706
2000-01-11,-1.6529
2000-01-12,0.1681
2000-01-13,-2.5168
2000-01-14,1.0327
2000-01-18,-1.0221
2000-01-19,4.475
2000-01-20,0.9885
2000-01-21,-0.3263
2000-01-24,0.1637
2000-01-25,-0.4902
2000-01-26,-1.3136
2000-01-27,0.9983
2000-01-28,-4.7776
2000-01-31,-3.1142
2000-02-01,1.9643000000000002
2000-02-02,1.4011
2000-02-03,0.8636
2000-02-04,3.2534
2000-02-07,1.99
2000-02-08,0.1626
2000-02-09,-1.2987
2000-02-10,0.9868
2000-02-11,3.5831
2000-02-14,1.2579
2000-02-15,-11.4907
2000-02-16,3.6842
2000-02-17,2.0305
2000-02-18,-2.9851
2000-02-22,1.1966
2000-02-23,1.1824
2000-02-24,0.1669
2000-02-25,-1.3333
2000-02-28,-1.1824
2000-02-29,3.0769
2000-03-01,-1.6583999999999999
2000-03-02,2.1922
2000-03-03,3.4653
2000-03-06,0.0
2000-03-07,-0.319
2000-03-08,0.32
2000-03-09,2.5518
2000-03-10,2.9549
2000-03-13,-0.7553
2000-03-14,-5.0228
2000-03-15,-3.2051
2000-03-16,0.4967
2000-03-17,-2.1417
2000-03-20,0.5051
2000-03-21,0.0
2000-03-22,-1.9682
2000-03-23,4.0581
2000-03-24,0.0
2000-03-27,0.821
2000-03-28,-2.6059
2000-03-29,-1.8395000000000001
2000-03-30,1.8739
2000-03-31,0.0
2000-04-03,-1.8395000000000001
2000-04-04,-4.5997
2000-04-05,-1.25
2000-04-06,4.34
2000-04-07,0.3466
2000-04-10,2.5907
2000-04-11,-3.0303
2000-04-12,-2.0833
2000-04-13,-0.7092
2000-04-14,-1.9643000000000002
2000-04-17,-5.2823
2000-04-18,3.4615
2000-04-19,0.7435
2000-04-20,2.0295
2000-04-24,-2.8933
2000-04-25,5.4004
2000-04-26,4.5936
2000-04-27,-0.3378
2000-04-28,4.4068
2000-05-01,11.6883
2000-05-02,-5.814
2000-05-03,-0.1543
2000-05-04,1.7002000000000002
2000-05-05,0.6079
2000-05-08,0.1511
2000-05-09,-0.6033
2000-05-10,-0.4552
2000-05-11,0.9146
2000-05-12,-0.6042
2000-05-15,3.7994
2000-05-16,0.4392
2000-05-17,-1.1662
2000-05-18,-0.59
2000-05-19,-1.0386
2000-05-22,-3.4483
