ticker,SRI US Equity
2000-05-24,-1.105
2000-05-25,1.6760000000000002
2000-05-26,-2.1978
2000-05-30,4.4944
2000-05-31,-3.2258
2000-06-01,1.1111
2000-06-02,2.1978
2000-06-05,1.0753
2000-06-06,0.0
2000-06-07,-1.0638
2000-06-08,1.0753
2000-06-09,1.0638
2000-06-12,-3.1579
2000-06-13,0.0
2000-06-14,0.0
2000-06-15,-2.7174
2000-06-16,2.7933
2000-06-19,-2.1739
2000-06-20,-2.2222
2000-06-21,-3.4091
2000-06-22,-2.9412000000000003
2000-06-23,0.6061
2000-06-26,-0.6024
2000-06-27,-1.2121
2000-06-28,1.8405
2000-06-29,-13.253
2000-06-30,-2.7778
2000-07-03,0.7143
2000-07-05,0.0
2000-07-06,-5.6738
2000-07-07,1.5038
2000-07-10,-3.7037
2000-07-11,0.0
2000-07-12,-2.3077
2000-07-13,-3.9370000000000003
2000-07-14,1.6393
2000-07-17,3.2258
2000-07-18,-0.7813
2000-07-19,-0.7874
2000-07-20,0.0
2000-07-21,0.7937
2000-07-24,-3.1496
2000-07-25,0.813
2000-07-26,3.2258
2000-07-27,0.0
2000-07-28,-2.3438
2000-07-31,6.4
2000-08-01,19.5489
2000-08-02,-3.1447
2000-08-03,-5.1948
2000-08-04,-4.1096
2000-08-07,-2.8571
2000-08-08,6.6176
2000-08-09,-0.6897
2000-08-10,0.6944
2000-08-11,0.0
2000-08-14,22.069
2000-08-15,-1.6949
2000-08-16,1.1494
2000-08-17,3.4091
2000-08-18,-0.5495
2000-08-21,-0.5525
2000-08-22,-2.2222
2000-08-23,-0.5682
2000-08-24,-4.0
2000-08-25,-1.7856999999999998
2000-08-28,-3.6364
2000-08-29,-2.5157
2000-08-30,3.2258
2000-08-31,3.75
2000-09-01,6.0241
2000-09-05,0.0
2000-09-06,0.0
2000-09-07,1.7045
2000-09-08,-1.1173
2000-09-11,-1.6949
2000-09-12,0.5747
2000-09-13,1.7143000000000002
2000-09-14,0.0
2000-09-15,-3.3708
2000-09-18,0.0
2000-09-19,-3.4884
2000-09-20,1.2048
2000-09-21,0.5952
2000-09-22,-2.9586
2000-09-25,1.2195
2000-09-26,-4.8193
2000-09-27,-1.2658
2000-09-28,1.2821
2000-09-29,-2.5316
2000-10-02,-1.2987
2000-10-03,0.0
2000-10-04,-0.6579
2000-10-05,3.9735
2000-10-06,-4.4586
2000-10-09,-0.6667
2000-10-10,3.3557
2000-10-11,3.8961
2000-10-12,-3.125
2000-10-13,2.5806
2000-10-16,0.6289
2000-10-17,-4.375
2000-10-18,-1.3072
2000-10-19,1.3245
2000-10-20,3.9215999999999998
2000-10-23,0.0
2000-10-24,-0.6289
2000-10-25,-3.7975
2000-10-26,4.6053
2000-10-27,-2.5157
2000-10-30,0.6452
2000-10-31,0.0
2000-11-01,-1.9231
2000-11-02,-0.6536
2000-11-03,-1.3158
2000-11-06,-10.0
2000-11-07,8.8889
2000-11-08,-4.7619
2000-11-09,-0.7143
2000-11-10,2.8777
2000-11-13,1.3986
2000-11-14,0.0
2000-11-15,0.6897
2000-11-16,-2.0548
2000-11-17,0.6993
2000-11-20,-0.6944
2000-11-21,-2.7972
2000-11-22,-0.7194
2000-11-24,1.4493
2000-11-27,-6.4286
2000-11-28,1.5267
2000-11-29,6.015
2000-11-30,-4.2553
2000-12-01,4.4444
2000-12-04,-3.5461
2000-12-05,5.8824
2000-12-06,-2.0833
2000-12-07,-4.2553
2000-12-08,3.7037
2000-12-11,1.4285999999999999
2000-12-12,-0.7042
2000-12-13,-2.8369
2000-12-14,-7.2993
2000-12-15,2.3622
2000-12-18,-2.3077
2000-12-19,-11.811
2000-12-20,-0.8929
2000-12-21,-11.7117
2000-12-22,6.1224
2000-12-26,-3.8462
2000-12-27,2.0
2000-12-28,10.7843
2000-12-29,-4.4248
2001-01-02,-3.7037
2001-01-03,-0.9615
2001-01-04,-0.9709
2001-01-05,1.9607999999999999
2001-01-08,-9.6154
2001-01-09,-11.7021
2001-01-10,1.2048
2001-01-11,-2.3810000000000002
2001-01-12,7.3171
2001-01-16,-11.3636
2001-01-17,-1.2821
2001-01-18,12.987
2001-01-19,-1.1494
2001-01-22,4.6512
2001-01-23,17.7778
2001-01-24,0.9434
2001-01-25,2.8037
2001-01-26,0.0
2001-01-29,2.1091
2001-01-30,-0.2849
2001-01-31,3.2857
2001-02-01,1.9364
2001-02-02,-2.7137000000000002
2001-02-05,-2.5105
2001-02-06,-2.7182
2001-02-07,-0.7353
2001-02-08,-1.4815
2001-02-09,-1.3534
2001-02-12,6.5549
2001-02-13,6.5808
2001-02-14,11.5436
2001-02-15,2.2864
2001-02-16,4.7059
2001-02-20,-4.4944
2001-02-21,-1.1764999999999999
2001-02-22,0.0
2001-02-23,-3.6905
2001-02-26,-1.6069
2001-02-27,-2.6382
2001-02-28,-2.5806
2001-03-01,-3.5762
2001-03-02,1.9231
2001-03-05,0.4043
2001-03-06,-0.2685
2001-03-07,1.2113
2001-03-08,0.3989
2001-03-09,4.6358
2001-03-12,-3.7975
2001-03-13,6.5789
2001-03-14,0.0
2001-03-15,0.6173
2001-03-16,0.0
2001-03-19,0.6135
2001-03-20,0.0
2001-03-21,-3.6585
2001-03-22,0.0
2001-03-23,1.2658
2001-03-26,-2.25
2001-03-27,2.3018
2001-03-28,-0.625
2001-03-29,-4.4025
2001-03-30,-3.2895
2001-04-02,-2.7211
2001-04-03,0.0
2001-04-04,-2.7972
2001-04-05,0.7194
2001-04-06,0.0
2001-04-09,1.4285999999999999
2001-04-10,3.5211
2001-04-11,-7.483
2001-04-12,3.2353
2001-04-16,3.2763999999999998
2001-04-17,-3.4483
2001-04-18,9.0
2001-04-19,-0.1311
2001-04-20,-1.5748
2001-04-23,-5.3333
2001-04-24,-2.8169
2001-04-25,2.7536
2001-04-26,-0.5642
2001-04-27,6.383
2001-04-30,8.6667
2001-05-01,0.0
2001-05-02,6.135
2001-05-03,-1.8497
2001-05-04,0.1178
2001-05-07,-2.3529
2001-05-08,2.2892
2001-05-09,0.1178
2001-05-10,1.8824
2001-05-11,0.2309
2001-05-14,0.6912
2001-05-15,-1.6018
2001-05-16,-2.907
2001-05-17,1.9162
2001-05-18,1.0576
2001-05-21,4.6512
2001-05-22,-2.2222
2001-05-23,-1.7045
2001-05-24,1.7341
2001-05-25,1.3636
2001-05-29,2.5785
2001-05-30,5.4645
2001-05-31,-5.6995000000000005
2001-06-01,3.8462
2001-06-04,0.4233
2001-06-05,0.1054
2001-06-06,0.0
2001-06-07,1.0526
2001-06-08,-1.0417
2001-06-11,-0.5263
2001-06-12,11.1111
2001-06-13,2.5714
2001-06-14,-2.507
2001-06-15,3.8095
2001-06-18,-2.7523
2001-06-19,-2.2641999999999998
2001-06-20,-0.5792
2001-06-21,0.9709
2001-06-22,3.8462
2001-06-25,-2.7778
2001-06-26,3.1429
2001-06-27,0.6464
2001-06-28,6.422
2001-06-29,-7.3276
2001-07-02,7.7209
2001-07-03,-8.8946
2001-07-05,-2.3697
2001-07-06,-0.9709
2001-07-09,-3.9215999999999998
2001-07-10,-4.0816
2001-07-11,-3.7234
2001-07-12,4.8619
2001-07-13,-0.9484
2001-07-16,1.0638
2001-07-17,0.0
2001-07-18,-7.8947
2001-07-19,0.3429
2001-07-20,-1.9362
2001-07-23,-0.6969
2001-07-24,-2.3392
2001-07-25,4.6707
2001-07-26,-1.6018
2001-07-27,2.907
2001-07-30,0.0
2001-07-31,1.1299
2001-08-01,3.9106
2001-08-02,-2.1505
2001-08-03,1.6484
2001-08-06,0.5405
2001-08-07,-6.9892
2001-08-08,-4.6243
2001-08-09,4.2424
2001-08-10,6.3953
2001-08-13,3.7157999999999998
2001-08-14,0.6322
2001-08-15,0.5236
2001-08-16,1.0417
2001-08-17,-5.6701
2001-08-20,-1.0929
2001-08-21,-0.5525
2001-08-22,4.4444
2001-08-23,-0.5319
2001-08-24,-1.0695000000000001
2001-08-27,-1.8378
2001-08-28,-0.8811
2001-08-29,0.0
2001-08-30,-1.1111
2001-08-31,-0.5618
2001-09-04,-1.6949
2001-09-05,-0.5747
2001-09-06,-1.5029
2001-09-07,0.4695
2001-09-10,1.0514000000000001
2001-09-17,0.0
2001-09-18,-1.1561
2001-09-19,1.1696
2001-09-20,-0.4624
2001-09-21,-4.878
2001-09-24,-1.0989
2001-09-25,2.4691
2001-09-26,-12.6506
2001-09-27,-1.3793
2001-09-28,-2.0979
2001-10-01,0.7143
2001-10-02,3.5461
2001-10-03,2.7397
2001-10-04,3.6
2001-10-05,0.3861
2001-10-08,2.3077
2001-10-09,-0.5013
2001-10-10,0.6297
2001-10-11,0.6258
2001-10-12,-0.4975
2001-10-15,-0.125
2001-10-16,-0.5006
2001-10-17,-1.8868
2001-10-18,-0.7692
2001-10-19,-0.5168
2001-10-22,-5.0649
2001-10-23,-0.1368
2001-10-24,-1.3699
2001-10-25,-0.5556
2001-10-26,-0.419
2001-10-29,0.9818
2001-10-30,-9.0278
2001-10-31,-2.2901
2001-11-01,-0.9375
2001-11-02,-5.3628
2001-11-05,0.0
2001-11-06,5.6667
2001-11-07,0.1577
2001-11-08,-3.1496
2001-11-09,2.2763999999999998
2001-11-12,0.9539
2001-11-13,0.6299
2001-11-14,1.252
2001-11-15,-2.6275
2001-11-16,1.5873
2001-11-19,2.5
2001-11-20,0.4573
2001-11-21,-1.3657
2001-11-23,0.0
2001-11-26,3.3846
2001-11-27,-4.0179
2001-11-28,-1.0853
2001-11-29,0.1567
2001-11-30,2.3474
2001-12-03,-4.4343
2001-12-04,0.8
2001-12-05,-0.7937
2001-12-06,0.0
2001-12-07,0.0
2001-12-10,-3.2
2001-12-11,4.6281
2001-12-12,0.4739
2001-12-13,-0.4717
2001-12-14,1.4218
2001-12-17,0.4673
2001-12-18,6.2016
2001-12-19,-3.6496
2001-12-20,-4.3939
2001-12-21,3.8035
2001-12-24,6.4122
2001-12-26,4.7346
2001-12-27,9.589
2001-12-28,7.5
2001-12-31,5.814
2002-01-02,0.2198
2002-01-03,1.4254
2002-01-04,4.3243
2002-01-07,-0.5181
2002-01-08,-2.0833
2002-01-09,-2.1277
2002-01-10,-1.6303999999999998
2002-01-11,-1.6575
2002-01-14,-5.0562
2002-01-15,-2.3669000000000002
2002-01-16,-2.303
2002-01-17,1.737
2002-01-18,0.0
2002-01-22,-0.6098
2002-01-23,-1.5951
2002-01-24,-0.8728
2002-01-25,-1.8868
2002-01-28,-0.1282
2002-01-29,-1.1553
2002-01-30,0.0
2002-01-31,-1.2987
2002-02-01,0.6579
2002-02-04,1.9607999999999999
2002-02-05,0.3846
2002-02-06,2.1711
2002-02-07,-1.375
2002-02-08,0.1267
2002-02-11,0.0
2002-02-12,-1.2658
2002-02-13,4.4872
2002-02-14,3.0675
2002-02-15,3.4524
2002-02-19,-1.0357
2002-02-20,0.5814
2002-02-21,-2.8902
2002-02-22,1.7856999999999998
2002-02-25,-0.8187
2002-02-26,0.2358
2002-02-27,0.5882
2002-02-28,0.5848
2002-03-01,1.0465
2002-03-04,0.1151
2002-03-05,4.023
2002-03-06,3.3149
2002-03-07,0.5348
2002-03-08,10.6383
2002-03-11,9.5192
2002-03-12,-2.6339
2002-03-13,-1.8034
2002-03-14,-0.9183
2002-03-15,-2.9657
2002-03-18,-1.6237
2002-03-19,-0.0971
2002-03-20,-2.9154999999999998
2002-03-21,-0.1001
2002-03-22,-1.3026
2002-03-25,-1.2183
2002-03-26,0.2055
2002-03-27,0.2051
2002-03-28,0.8188
2002-04-01,1.1168
2002-04-02,-0.1004
2002-04-03,0.3015
2002-04-04,0.2004
2002-04-05,17.0
2002-04-08,-0.8547
2002-04-09,-3.4483
2002-04-10,8.9286
2002-04-11,-3.2787
2002-04-12,14.322
2002-04-15,-9.192
2002-04-16,13.8776
2002-04-17,-2.7957
2002-04-18,4.2035
2002-04-19,-4.4586
2002-04-22,-8.5185
2002-04-23,-2.0243
2002-04-24,10.3306
2002-04-25,-1.1236
2002-04-26,3.0303
2002-04-29,-0.7353
2002-04-30,7.4074
2002-05-01,9.931000000000001
2002-05-02,-0.8783
2002-05-03,-0.6329
2002-05-06,1.7833999999999999
2002-05-07,3.0038
2002-05-08,0.0
2002-05-09,-2.7339
2002-05-10,-6.3086
2002-05-13,6.6
2002-05-14,-0.5003
2002-05-15,3.6455
2002-05-16,-6.2462
2002-05-17,-4.9159
2002-05-20,0.0
2002-05-21,-5.3741
2002-05-22,-1.8692
2002-05-23,-2.5641
2002-05-24,-5.6391
2002-05-28,4.2231
2002-05-29,0.9174
2002-05-30,13.6364
2002-05-31,5.0
2002-06-03,1.5873
2002-06-04,-4.6875
2002-06-05,0.6557
2002-06-06,-8.7948
2002-06-07,6.1429
2002-06-10,4.3742
2002-06-11,2.8369
2002-06-12,6.395
2002-06-13,0.7071
2002-06-14,0.0585
2002-06-17,4.0936
2002-06-18,0.8989
2002-06-19,-9.5212
2002-06-20,0.3077
2002-06-21,-0.1227
2002-06-24,0.7371
2002-06-25,5.7927
2002-06-26,8.0115
2002-06-27,-2.0811
2002-06-28,1.9074
2002-07-01,-1.3369
2002-07-02,-2.4932
2002-07-03,0.3335
2002-07-05,1.662
2002-07-08,-3.5422000000000002
2002-07-09,-2.8249
2002-07-10,-1.2209
2002-07-11,0.0589
2002-07-12,-6.6471
2002-07-15,-1.0712
2002-07-16,2.293
2002-07-17,3.3001
2002-07-18,-2.5316
2002-07-19,5.1948
2002-07-22,-3.8213
2002-07-23,-3.1174
2002-07-24,7.1924
2002-07-25,-0.0589
2002-07-26,1.8846
2002-07-29,-1.8497
2002-07-30,-0.7656
2002-07-31,-1.1869
2002-08-01,1.3213
2002-08-02,-2.7267
2002-08-05,1.4625
2002-08-06,0.4805
2002-08-07,0.3586
2002-08-08,0.4765
2002-08-09,-0.8892
2002-08-12,3.11
2002-08-13,-5.9745
2002-08-14,6.3541
2002-08-15,-4.0023
2002-08-16,0.9063
2002-08-19,1.6766
2002-08-20,-1.2367
2002-08-21,1.3715
2002-08-22,0.0
2002-08-23,-0.0588
2002-08-26,-0.824
2002-08-27,-0.178
2002-08-28,-3.0916
2002-08-29,3.0061
2002-08-30,1.2507
2002-09-03,-0.0588
2002-09-04,-1.7069
2002-09-05,-1.7964
2002-09-06,3.0488
2002-09-09,0.2959
2002-09-10,-1.1799
2002-09-11,-0.6567
2002-09-12,-1.863
2002-09-13,2.5107
2002-09-16,0.8363
2002-09-17,0.5924
2002-09-18,-1.2367
2002-09-19,-0.8945
2002-09-20,0.4813
2002-09-23,-2.4551
2002-09-24,-0.6753
2002-09-25,4.1409
2002-09-26,0.0
2002-09-27,-0.3561
2002-09-30,1.2507
2002-10-01,0.5294
2002-10-02,-0.8192
2002-10-03,-0.59
2002-10-04,-3.7982
2002-10-07,0.3701
2002-10-08,-4.7941
2002-10-09,-9.6191
2002-10-10,1.5
2002-10-11,-3.9409
2002-10-14,1.0989
2002-10-15,1.8115999999999999
2002-10-16,-2.7758000000000003
2002-10-17,-0.7321
2002-10-18,-2.9499
2002-10-21,-1.9757
2002-10-22,-4.6512
2002-10-23,-1.0569
2002-10-24,-0.1643
2002-10-25,-3.2922000000000002
2002-10-28,-9.3617
2002-10-29,-4.6948
2002-10-30,-1.7734
2002-10-31,-2.8084
2002-11-01,-14.3447
2002-11-04,-8.0723
2002-11-05,-7.6016
2002-11-06,21.2766
2002-11-07,-2.3392
2002-11-08,1.3174000000000001
2002-11-11,2.3641
2002-11-12,0.6928
2002-11-13,-1.8349
2002-11-14,0.4673
2002-11-15,0.5814
2002-11-18,5.5491
2002-11-19,3.5049
2002-11-20,1.5873
2002-11-21,6.25
2002-11-22,-4.4118
2002-11-25,2.8718
2002-11-26,-3.0907
2002-11-27,2.7778
2002-11-29,-1.6016
2002-12-02,0.6104
2002-12-03,-11.0212
2002-12-04,-0.5682
2002-12-05,2.2857
2002-12-06,-2.2346
2002-12-09,3.4286
2002-12-10,9.3923
2002-12-11,8.5859
2002-12-12,0.6512
2002-12-13,0.647
2002-12-16,0.551
2002-12-17,0.3653
2002-12-18,-1.7288000000000001
2002-12-19,3.1481
2002-12-20,0.5386
2002-12-23,1.5179
2002-12-24,0.3518
2002-12-26,1.4899
2002-12-27,-1.9862
2002-12-30,-0.9692
2002-12-31,5.8719
2003-01-02,8.4034
2003-01-03,-1.5504
2003-01-06,0.7087
2003-01-07,10.2424
2003-01-08,4.9645
2003-01-09,1.2838
2003-01-10,-0.2668
2003-01-13,0.0
2003-01-14,-1.9398
2003-01-15,-4.4338
2003-01-16,0.3569
2003-01-17,-0.7112
2003-01-21,-0.0716
2003-01-22,-1.0753
2003-01-23,-2.1739
2003-01-24,-10.3704
2003-01-27,0.8264
2003-01-28,2.7049
2003-01-29,0.0
2003-01-30,-4.6289
2003-01-31,-0.8368
2003-02-03,-9.1139
2003-02-04,-3.4355
2003-02-05,-3.1731
2003-02-06,-2.0854
2003-02-07,-5.6795
2003-02-10,6.4516
2003-02-11,-6.4646
2003-02-12,3.5637
2003-02-13,0.5214
2003-02-14,2.6971
2003-02-18,3.5354
2003-02-19,-1.9512
2003-02-20,0.0995
2003-02-21,1.8887
2003-02-24,0.0
2003-02-25,-0.9756
2003-02-26,-1.2808
2003-02-27,2.0958
2003-02-28,2.1505
2003-03-03,-5.8373
2003-03-04,1.7276
2003-03-05,-0.2997
2003-03-06,-2.8056
2003-03-07,-1.7526000000000002
2003-03-10,-3.148
2003-03-11,-1.4085
2003-03-12,1.3187
2003-03-13,3.0369
2003-03-14,-0.5263
2003-03-17,4.9735
2003-03-18,-3.7298
2003-03-19,4.0838
2003-03-20,-3.0181
2003-03-21,5.6017
2003-03-24,-1.8664
2003-03-25,-2.4024
2003-03-26,1.4359
2003-03-27,1.1122
2003-03-28,-3.5
2003-03-31,-0.2073
2003-04-01,1.9729999999999999
2003-04-02,1.5274999999999999
2003-04-03,0.2006
2003-04-04,-1.5015
2003-04-07,1.626
2003-04-08,0.1
2003-04-09,-0.1998
2003-04-10,2.1021
2003-04-11,-1.3725
2003-04-14,10.835
2003-04-15,3.1390000000000002
2003-04-16,10.9565
2003-04-17,1.0188
2003-04-21,-1.0861
2003-04-22,1.0196
2003-04-23,-3.7267
2003-04-24,-11.2903
2003-04-25,-6.8182
2003-04-28,4.878
2003-04-29,-1.8605
2003-04-30,2.3697
2003-05-01,-0.1852
2003-05-02,3.8961
2003-05-05,2.2321
2003-05-06,1.9214
2003-05-07,2.3993
2003-05-08,4.7699
2003-05-09,-0.9585
2003-05-12,-1.0484
2003-05-13,-5.216
2003-05-14,-0.086
2003-05-15,2.8399
2003-05-16,-2.0921
2003-05-19,0.4274
2003-05-20,0.0851
2003-05-21,-0.085
2003-05-22,0.5957
2003-05-23,0.2538
2003-05-27,1.5190000000000001
2003-05-28,-7.8969000000000005
2003-05-29,1.3538000000000001
2003-05-30,4.8976
2003-06-02,-0.4244
2003-06-03,0.9378
2003-06-04,0.4223
2003-06-05,-0.7569
2003-06-06,-0.8475
2003-06-09,1.7094
2003-06-10,0.5882
2003-06-11,1.9215
2003-06-12,2.0492
2003-06-13,0.8032
2003-06-16,3.5857
2003-06-17,6.0
2003-06-18,-0.6531
2003-06-19,-2.1183
2003-06-20,2.1642
2003-06-23,-0.6574
2003-06-24,-1.25
2003-06-25,-0.5957
2003-06-26,1.8727
2003-06-27,-0.1471
2003-06-30,0.5155
2003-07-01,-0.9524
2003-07-02,0.5178
2003-07-03,0.0736
2003-07-07,5.8824
2003-07-08,-1.8056
2003-07-09,3.2532
2003-07-10,0.9589
2003-07-11,0.4071
2003-07-14,4.0541
2003-07-15,-0.0649
2003-07-16,-0.13
2003-07-17,-0.1301
2003-07-18,0.1954
2003-07-21,-1.6255
2003-07-22,0.1322
2003-07-23,-0.6601
2003-07-24,-0.9967
2003-07-25,0.8054
2003-07-28,-0.1332
2003-07-29,1.4667
2003-07-30,-1.117
2003-07-31,-0.9967
2003-08-01,0.8054
2003-08-04,-0.2663
2003-08-05,-1.8692
2003-08-06,-1.8367
2003-08-07,-1.4553
2003-08-08,-0.8439
2003-08-11,1.2057
2003-08-12,3.7141
2003-08-13,-0.2027
2003-08-14,2.7759
2003-08-15,-0.2635
2003-08-18,2.0476
2003-08-19,1.9417
2003-08-20,2.8571
2003-08-21,-1.2963
2003-08-22,-0.2502
2003-08-25,-0.5016
2003-08-26,-0.252
2003-08-27,-0.5054
2003-08-28,0.127
2003-08-29,0.5073
2003-09-02,0.9464
2003-09-03,1.1875
2003-09-04,5.3737
2003-09-05,-0.762
2003-09-08,0.4135
2003-09-09,-0.0588
2003-09-10,-2.884
2003-09-11,-2.9697
2003-09-12,1.7489
2003-09-15,-0.8594
2003-09-16,0.3715
2003-09-17,1.1721
2003-09-18,0.3049
2003-09-19,-2.1277
2003-09-22,2.1739
2003-09-23,-0.304
2003-09-24,-1.8293
2003-09-25,-3.9752
2003-09-26,-3.6223
2003-09-29,0.0
2003-09-30,-1.2752
2003-10-01,4.2148
2003-10-02,1.1742
2003-10-03,0.5158
2003-10-06,-0.898
2003-10-07,-0.3883
2003-10-08,-2.5341
2003-10-09,-1.3333
2003-10-10,1.6216
2003-10-13,-0.3989
2003-10-14,1.8024
2003-10-15,0.6557
2003-10-16,0.9772
2003-10-17,-3.871
2003-10-20,2.6846
2003-10-21,0.5229
2003-10-22,-3.3810000000000002
2003-10-23,1.7497
2003-10-24,-0.7275
2003-10-27,-4.8634
2003-10-28,-0.9104
2003-10-29,-4.2403
2003-10-30,1.9188
2003-10-31,-0.8689
2003-11-03,5.8437
2003-11-04,1.0352
2003-11-05,3.6885
2003-11-06,-0.527
2003-11-07,-7.2848
2003-11-10,1.0
2003-11-11,-0.5658
2003-11-12,-2.9161
2003-11-13,0.293
2003-11-14,-0.6574
2003-11-17,-1.6176
2003-11-18,-5.6054
2003-11-19,1.9794
2003-11-20,-1.6303999999999998
2003-11-21,3.5517
2003-11-24,1.5244
2003-11-25,4.0541
2003-11-26,-0.0722
2003-11-28,-3.6101
2003-12-01,0.7491
2003-12-02,3.4944
2003-12-03,-0.0718
2003-12-04,1.4378
2003-12-05,-1.7718
2003-12-08,2.1645
2003-12-09,0.7768
2003-12-10,-0.7708
2003-12-11,5.6497
2003-12-12,0.1337
2003-12-15,-1.9359
2003-12-16,-0.0681
2003-12-17,2.5204
2003-12-18,0.0
2003-12-19,-2.99
2003-12-22,2.3973
2003-12-23,1.9398
2003-12-24,-0.1312
2003-12-26,1.0512
2003-12-29,0.3901
2003-12-30,-1.0363
2003-12-31,-1.5051999999999999
2004-01-02,1.1296
2004-01-05,5.1905
2004-01-06,2.9981
2004-01-07,0.0606
2004-01-08,1.2727
2004-01-09,1.137
2004-01-12,-2.1893
2004-01-13,0.6655
2004-01-14,1.5625
2004-01-15,0.1183
2004-01-16,0.4728
2004-01-20,0.0
2004-01-21,0.2353
2004-01-22,0.939
2004-01-23,-1.1628
2004-01-26,-3.2353
2004-01-27,-1.5198
2004-01-28,-5.0617
2004-01-29,-1.8205
2004-01-30,-1.7219
2004-02-02,5.1213
2004-02-03,2.7564
2004-02-04,0.2495
2004-02-05,-1.0579
2004-02-06,0.5031
2004-02-09,0.7509
2004-02-10,-0.6211
2004-02-11,-0.3125
2004-02-12,0.5643
2004-02-13,-0.3741
2004-02-17,-0.1877
2004-02-18,0.3135
2004-02-19,-1.3125
2004-02-20,-1.1400000000000001
2004-02-23,-0.5766
2004-02-24,0.8376
2004-02-25,-0.9585
2004-02-26,-0.4516
2004-02-27,-1.8146
2004-03-01,2.1782
2004-03-02,1.4212
2004-03-03,-0.6369
2004-03-04,0.8333
2004-03-05,-1.2079
2004-03-08,0.9009
2004-03-09,-0.3189
2004-03-10,-3.3909000000000002
2004-03-11,3.1126
2004-03-12,-1.0918
2004-03-15,-2.5324999999999998
2004-03-16,-4.064
2004-03-17,-0.625
2004-03-18,0.4892
2004-03-19,-2.8512
2004-03-22,-1.718
2004-03-23,-3.8602
2004-03-24,6.0606
2004-03-25,-0.7143
2004-03-26,-1.5827
2004-03-29,3.3626
2004-03-30,2.4045
2004-03-31,-0.4144
2004-04-01,1.387
2004-04-02,1.1628
2004-04-05,3.854
2004-04-06,0.0651
2004-04-07,-1.8216999999999999
2004-04-08,-0.2651
2004-04-12,-1.6611
2004-04-13,-2.3649
2004-04-14,-0.5536
2004-04-15,0.5567
2004-04-16,1.0381
2004-04-19,1.0274
2004-04-20,-2.5763
2004-04-21,0.0
2004-04-22,6.7501999999999995
2004-04-23,-1.4342
2004-04-26,0.0661
2004-04-27,1.9167
2004-04-28,1.6213
2004-04-29,-0.6382
2004-04-30,-2.0552
2004-05-03,1.1803
2004-05-04,3.046
2004-05-05,2.0755
2004-05-06,-2.5262000000000002
2004-05-07,0.2528
2004-05-10,-0.9458
2004-05-11,1.846
2004-05-12,0.3125
2004-05-13,-3.9875
2004-05-14,3.7638
2004-05-17,-3.127
2004-05-18,2.3241
2004-05-19,-3.5331
2004-05-20,1.1118
2004-05-21,0.6468
2004-05-24,-0.0643
2004-05-25,0.6431
2004-05-26,1.0224
2004-05-27,-0.3795
2004-05-28,-0.5714
2004-06-01,-2.1711
2004-06-02,-0.1305
2004-06-03,-2.1569
2004-06-04,-0.4008
