ticker,ATW US Equity
2000-05-24,-4.4118
2000-05-25,-1.0989
2000-05-26,-3.5556
2000-05-30,-0.2304
2000-05-31,1.0393
2000-06-01,-1.9428999999999998
2000-06-02,-0.5828
2000-06-05,-5.041
2000-06-06,1.6049
2000-06-07,-3.1592000000000002
2000-06-08,3.7641
2000-06-09,-1.3301
2000-06-12,5.8824
2000-06-13,-2.5463
2000-06-14,-1.1876
2000-06-15,-2.1635
2000-06-16,1.9656
2000-06-19,-5.4217
2000-06-20,-3.1847
2000-06-21,1.9737
2000-06-22,-6.5806000000000004
2000-06-23,-2.4862
2000-06-26,-3.5411
2000-06-27,0.2937
2000-06-28,-0.8785
2000-06-29,1.9202
2000-06-30,2.8623
2000-07-03,3.5576
2000-07-05,-10.2041
2000-07-06,-8.1818
2000-07-07,0.33
2000-07-10,-1.6447
2000-07-11,10.0334
2000-07-12,0.9119
2000-07-13,2.259
2000-07-14,2.5037000000000003
2000-07-17,-2.2989
2000-07-18,3.3824
2000-07-19,0.4267
2000-07-20,-3.3994
2000-07-21,-2.9326
2000-07-24,-7.2508
2000-07-25,-2.443
2000-07-26,3.8397
2000-07-27,5.8682
2000-07-28,2.6576
2000-07-31,-0.5917
2000-08-01,1.1905000000000001
2000-08-02,0.8824
2000-08-03,-6.414
2000-08-04,-2.1807
2000-08-07,5.2946
2000-08-08,-2.0038
2000-08-09,1.8519
2000-08-10,-1.6667
2000-08-11,-0.3082
2000-08-14,5.5641
2000-08-15,-1.6105
2000-08-16,1.3393
2000-08-17,6.1674
2000-08-18,-1.9364
2000-08-21,1.8336000000000001
2000-08-22,2.6316
2000-08-23,2.0243
2000-08-24,-0.6614
2000-08-25,-1.0652
2000-08-28,0.0
2000-08-29,-1.2113
2000-08-30,-1.3624
2000-08-31,0.2762
2000-09-01,-0.6887
2000-09-05,-0.9709
2000-09-06,5.8824
2000-09-07,1.8519
2000-09-08,-3.2468
2000-09-11,4.0268
2000-09-12,4.129
2000-09-13,-1.9827
2000-09-14,-2.7813
2000-09-15,-2.0806
2000-09-18,-2.3904
2000-09-19,-4.2177
2000-09-20,-0.9943
2000-09-21,-4.0172
2000-09-22,-2.8401
2000-09-25,-4.9231
2000-09-26,1.1327
2000-09-27,2.88
2000-09-28,0.311
2000-09-29,3.4109
2000-10-02,-0.7496
2000-10-03,-1.2085
2000-10-04,-3.3639
2000-10-05,-4.2722
2000-10-06,-1.9835
2000-10-09,0.1686
2000-10-10,1.0101
2000-10-11,2.0
2000-10-12,0.9804
2000-10-13,-0.9709
2000-10-16,-3.5948
2000-10-17,-0.1695
2000-10-18,-3.5654
2000-10-19,-0.7042
2000-10-20,0.5319
2000-10-23,-2.1164
2000-10-24,-2.1622
2000-10-25,-2.7624
2000-10-26,1.3258
2000-10-27,-1.6822
2000-10-30,2.0913
2000-10-31,0.0
2000-11-01,4.0968
2000-11-02,-1.7889
2000-11-03,1.0929
2000-11-06,-1.8018
2000-11-07,0.1835
2000-11-08,4.7619
2000-11-09,-5.4196
2000-11-10,-4.6211
2000-11-13,-3.876
2000-11-14,4.8387
2000-11-15,6.3462
2000-11-16,-1.6275
2000-11-17,0.7353
2000-11-20,-0.9124
2000-11-21,0.3683
2000-11-22,-0.1835
2000-11-24,4.2279
2000-11-27,-3.1746
2000-11-28,-0.7286
2000-11-29,-1.1009
2000-11-30,-6.308
2000-12-01,-0.5941
2000-12-04,-1.3865
2000-12-05,0.1939
2000-12-06,-2.4194
2000-12-07,1.4876
2000-12-08,2.5407
2000-12-11,6.5756
2000-12-12,2.5930999999999997
2000-12-13,-1.3655
2000-12-14,-2.2091
2000-12-15,5.0
2000-12-18,9.0361
2000-12-19,-0.4209
2000-12-20,-2.2457
2000-12-21,3.0
2000-12-22,2.3616
2000-12-26,6.8957
2000-12-27,1.5108000000000001
2000-12-28,5.2681000000000004
2000-12-29,-1.6831
2001-01-02,1.6435
2001-01-03,-3.9748
2001-01-04,-5.5893
2001-01-05,0.7184
2001-01-08,2.1889
2001-01-09,-0.8424
2001-01-10,3.9806
2001-01-11,0.5369
2001-01-12,-0.2322
2001-01-16,2.0479
2001-01-17,-3.7172
2001-01-18,-2.5343
2001-01-19,-3.6938
2001-01-22,0.7318
2001-01-23,2.6052
2001-01-24,0.1221
2001-01-25,3.8771
2001-01-26,-0.7042
2001-01-29,-1.3948
2001-01-30,0.7912
2001-01-31,0.1665
2001-02-01,-1.2586
2001-02-02,0.7215
2001-02-05,3.4862
2001-02-06,3.8763
2001-02-07,2.8209999999999997
2001-02-08,-0.9505
2001-02-09,-1.2868
2001-02-12,1.9001000000000001
2001-02-13,-0.0434
2001-02-14,1.1063
2001-02-15,0.4076
2001-02-16,0.4274
2001-02-20,0.3191
2001-02-21,-1.4846
2001-02-22,-3.789
2001-02-23,-2.618
2001-02-26,3.2858
2001-02-27,-2.0022
2001-02-28,-1.0897000000000001
2001-03-01,1.1246
2001-03-02,2.5874
2001-03-05,3.0973
2001-03-06,3.9914
2001-03-07,1.6508
2001-03-08,1.2992
2001-03-09,-1.3026
2001-03-12,-0.5076
2001-03-13,-2.449
2001-03-14,-6.1506
2001-03-15,-2.3852
2001-03-16,-0.4111
2001-03-19,1.8115
2001-03-20,0.1577
2001-03-21,-2.9008000000000003
2001-03-22,-4.0296
2001-03-23,3.306
2001-03-26,2.8731999999999998
2001-03-27,-2.634
2001-03-28,-3.8013
2001-03-29,-3.0788
2001-03-30,2.3512
2001-04-02,-4.2522
2001-04-03,-5.7682
2001-04-04,2.6002
2001-04-05,8.1045
2001-04-06,-4.884
2001-04-09,2.5674
2001-04-10,2.9036
2001-04-11,-2.9433
2001-04-12,2.0551
2001-04-16,-0.4175
2001-04-17,1.4303
2001-04-18,-1.24
2001-04-19,-2.6588000000000003
2001-04-20,0.6829
2001-04-23,1.0299
2001-04-24,-0.4227
2001-04-25,3.3708
2001-04-26,5.6039
2001-04-27,0.9378
2001-04-30,1.1783
2001-05-01,-1.5453999999999999
2001-05-02,-7.4158
2001-05-03,-1.7199
2001-05-04,1.55
2001-05-07,-1.4032
2001-05-08,1.5481
2001-05-09,1.7949000000000002
2001-05-10,0.5556
2001-05-11,-1.4893
2001-05-14,2.9261
2001-05-15,1.6347
2001-05-16,0.8392
2001-05-17,2.9589
2001-05-18,2.1329
2001-05-21,2.4181
2001-05-22,-0.5151
2001-05-23,-2.8695
2001-05-24,-2.51
2001-05-25,1.5493000000000001
2001-05-29,-0.8302
2001-05-30,-2.7602
2001-05-31,-0.2327
2001-06-01,1.0028
2001-06-04,1.3854
2001-06-05,0.8426
2001-06-06,-4.5619
2001-06-07,-2.3663
2001-06-08,1.5511
2001-06-11,-3.5561
2001-06-12,2.6726
2001-06-13,-0.241
2001-06-14,-2.0053
2001-06-15,0.0493
2001-06-18,-3.8689
2001-06-19,-0.7178
2001-06-20,-2.143
2001-06-21,-8.3113
2001-06-22,0.7194
2001-06-25,0.8571
2001-06-26,3.5411
2001-06-27,-3.1464
2001-06-28,-4.548
2001-06-29,3.8769
2001-07-02,-3.3618
2001-07-03,0.1769
2001-07-05,1.9129
2001-07-06,-2.3968
2001-07-09,-2.426
2001-07-10,-0.849
2001-07-11,-5.1988
2001-07-12,-1.7742
2001-07-13,0.9852
2001-07-16,-0.813
2001-07-17,2.459
2001-07-18,-0.288
2001-07-19,3.9795
2001-07-20,8.0556
2001-07-23,1.7424
2001-07-24,-2.7513
2001-07-25,-3.7818
2001-07-26,1.2001
2001-07-27,-1.008
2001-07-30,-0.0898
2001-07-31,-1.3789
2001-08-01,-2.7356
2001-08-02,-0.9375
2001-08-03,-0.9779
2001-08-06,-0.446
2001-08-07,-0.608
2001-08-08,-5.6986
2001-08-09,0.3756
2001-08-10,0.068
2001-08-13,0.0
2001-08-14,1.6315
2001-08-15,7.291
2001-08-16,-1.4651
2001-08-17,1.0756000000000001
2001-08-20,-0.1252
2001-08-21,1.1595
2001-08-22,0.9294
2001-08-23,-2.701
2001-08-24,-0.3785
2001-08-27,2.6282
2001-08-28,-2.9312
2001-08-29,1.1761
2001-08-30,-2.9218
2001-08-31,0.5825
2001-09-04,0.1287
2001-09-05,1.0925
2001-09-06,2.225
2001-09-07,-2.8607
2001-09-10,0.5122
2001-09-17,-0.3503
2001-09-18,-4.8258
2001-09-19,-8.6971
2001-09-20,-4.3766
2001-09-21,2.6538
2001-09-24,-3.5219
2001-09-25,-1.2039
2001-09-26,-4.8742
2001-09-27,4.2562
2001-09-28,3.0519
2001-10-01,-3.6923
2001-10-02,0.1597
2001-10-03,1.2759
2001-10-04,3.3071
2001-10-05,0.2287
2001-10-08,-0.1521
2001-10-09,1.409
2001-10-10,7.3977
2001-10-11,-1.7832
2001-10-12,2.67
2001-10-15,-4.2996
2001-10-16,1.2681
2001-10-17,2.2898
2001-10-18,-5.4914
2001-10-19,4.4041
2001-10-22,1.9497
2001-10-23,3.5814
2001-10-24,-3.0547
2001-10-25,6.3019
2001-10-26,4.5928
2001-10-29,-1.6505999999999998
2001-10-30,-3.2616
2001-10-31,-0.1309
2001-11-01,0.4261
2001-11-02,-5.0587
2001-11-05,-2.6813000000000002
2001-11-06,0.1766
2001-11-07,3.3145
2001-11-08,3.413
2001-11-09,1.4191
2001-11-12,1.8549
2001-11-13,6.0703
2001-11-14,-7.1386
2001-11-15,-11.5148
2001-11-16,1.2097
2001-11-19,3.0424
2001-11-20,7.5571
2001-11-21,0.719
2001-11-23,3.5366999999999997
2001-11-26,-2.1310000000000002
2001-11-27,2.1454
2001-11-28,-0.4702
2001-11-29,1.7008
2001-11-30,-0.5884
2001-12-03,-0.6231
2001-12-04,1.7241
2001-12-05,1.6949
2001-12-06,-6.8182
2001-12-07,0.4878
2001-12-10,-1.2945
2001-12-11,0.4918
2001-12-12,-2.186
2001-12-13,0.0667
2001-12-14,1.7332999999999998
2001-12-17,0.4587
2001-12-18,0.2935
2001-12-19,3.187
2001-12-20,0.4727
2001-12-21,4.7679
2001-12-24,1.3772
2001-12-26,3.9279
2001-12-27,-1.6198000000000001
2001-12-28,1.8775
2001-12-31,-1.1908
2002-01-02,-3.2999
2002-01-03,-0.4451
2002-01-04,0.3875
2002-01-07,3.9192
2002-01-08,-2.8571
2002-01-09,-2.0
2002-01-10,-0.5102
2002-01-11,-5.8522
2002-01-14,-1.6341
2002-01-15,1.4658
2002-01-16,-1.862
2002-01-17,0.3271
2002-01-18,0.1304
2002-01-22,-1.6280999999999999
2002-01-23,4.8328
2002-01-24,2.5576
2002-01-25,1.2006999999999999
2002-01-28,-1.5211000000000001
2002-01-29,-0.3089
2002-01-30,1.8593
2002-01-31,5.2632
2002-02-01,3.6127000000000002
2002-02-04,-0.8089
2002-02-05,-1.2936
2002-02-06,2.5071
2002-02-07,1.1951
2002-02-08,1.6204
2002-02-11,-0.2432
2002-02-12,-0.3251
2002-02-13,-2.093
2002-02-14,0.1666
2002-02-15,1.663
2002-02-19,-0.2454
2002-02-20,1.6945000000000001
2002-02-21,2.6606
2002-02-22,-0.5759
2002-02-25,3.1596
2002-02-26,0.1531
2002-02-27,0.7136
2002-02-28,1.0881
2002-03-01,0.1252
2002-03-04,4.425
2002-03-05,-1.8195000000000001
2002-03-06,1.6825
2002-03-07,2.4221
2002-03-08,-2.6926
2002-03-11,3.9461
2002-03-12,-0.1157
2002-03-13,0.8806
2002-03-14,-3.9743
2002-03-15,2.1531000000000002
2002-03-18,1.9672
2002-03-19,0.7579
2002-03-20,2.2339
2002-03-21,0.6912
2002-03-22,-2.8344
2002-03-25,0.866
2002-03-26,1.5590000000000002
2002-03-27,2.4249
2002-03-28,-0.3041
2002-04-01,1.9607999999999999
2002-04-02,1.0684
2002-04-03,-2.8964
2002-04-04,-2.5474
2002-04-05,0.134
2002-04-08,1.2941
2002-04-09,-2.3128
2002-04-10,1.5107
2002-04-11,-0.2665
2002-04-12,-5.8129
2002-04-15,5.8879
2002-04-16,1.5632000000000001
2002-04-17,0.8135
2002-04-18,1.9628999999999999
2002-04-19,-1.3904
2002-04-22,-0.9761
2002-04-23,2.9573
2002-04-24,-2.4468
2002-04-25,1.7884
2002-04-26,0.2786
2002-04-29,1.4957
2002-04-30,-3.2632
2002-05-01,5.3319
2002-05-02,0.6818
2002-05-03,3.2629
2002-05-06,-5.0079
2002-05-07,0.4184
2002-05-08,2.375
2002-05-09,-3.2763999999999998
2002-05-10,2.7561999999999998
2002-05-13,0.0205
2002-05-14,0.9826
2002-05-15,-4.8449
2002-05-16,0.7669
2002-05-17,-2.0296
2002-05-20,2.0932
2002-05-21,-2.5576
2002-05-22,1.9523000000000001
2002-05-23,0.1702
2002-05-24,-3.2923
2002-05-28,1.6692
2002-05-29,-0.4753
2002-05-30,-0.4558
2002-05-31,-1.7444
2002-06-03,-5.0155
2002-06-04,-3.8551
2002-06-05,2.0656
2002-06-06,-1.619
2002-06-07,0.7986
2002-06-10,-3.6014
2002-06-11,-4.3587
2002-06-12,2.6042
2002-06-13,0.7614
2002-06-14,0.2267
2002-06-17,3.1666
2002-06-18,-0.609
2002-06-19,1.4950999999999999
2002-06-20,-1.6904
2002-06-21,-1.3756
2002-06-24,-0.4981
2002-06-25,-1.1264
2002-06-26,-0.7848
2002-06-27,-1.3014000000000001
2002-06-28,-3.0507
2002-07-01,-1.3333
2002-07-02,-3.8649
2002-07-03,3.7391
2002-07-05,1.5175999999999998
2002-07-08,-4.4314
2002-07-09,0.838
2002-07-10,-3.5734
2002-07-11,-0.316
2002-07-12,-1.1527
2002-07-15,-3.6151999999999997
2002-07-16,2.3896
2002-07-17,-0.8863
2002-07-18,0.8942
2002-07-19,-5.1699
2002-07-22,-8.567
2002-07-23,-1.4651
2002-07-24,5.4633
2002-07-25,-0.7541
2002-07-26,-0.5616
2002-07-29,10.1661
2002-07-30,-1.6888
2002-07-31,0.6135
2002-08-01,-4.0549
2002-08-02,-5.688
2002-08-05,-2.2911
2002-08-06,2.931
2002-08-07,-0.7035
2002-08-08,5.3644
2002-08-09,3.3942
2002-08-12,-0.8981
2002-08-13,-1.9062999999999999
2002-08-14,2.6442
2002-08-15,5.1831
2002-08-16,-0.8262
2002-08-19,0.2678
2002-08-20,-3.7092
2002-08-21,0.4622
2002-08-22,2.1779
2002-08-23,-5.9141
2002-08-26,3.2227
2002-08-27,-2.0093
2002-08-28,-3.2492
2002-08-29,-2.0215
2002-08-30,1.2646
2002-09-03,-6.4739
2002-09-04,1.7217
2002-09-05,2.7634
2002-09-06,1.5126
2002-09-09,1.457
2002-09-10,2.7415000000000003
2002-09-11,-0.2541
2002-09-12,-2.0382
2002-09-13,0.13
2002-09-16,-0.2922
2002-09-17,-2.0189
2002-09-18,-1.2296
2002-09-19,-2.6245000000000003
2002-09-20,1.0712
2002-09-23,-0.8547
2002-09-24,-4.0345
2002-09-25,3.5573
2002-09-26,1.492
2002-09-27,-0.8547
2002-09-30,0.8621
2002-10-01,2.7692
2002-10-02,1.7964
2002-10-03,-1.1438
2002-10-04,-2.6446
2002-10-07,-3.1579
2002-10-08,-1.3675
2002-10-09,-5.439
2002-10-10,0.5639
2002-10-11,7.8505
2002-10-14,2.4263
2002-10-15,5.9222
2002-10-16,-1.0543
2002-10-17,3.2289
2002-10-18,-1.6265
2002-10-21,1.3672
2002-10-22,-1.0351
2002-10-23,3.645
2002-10-24,-3.8226
2002-10-25,-3.3386
2002-10-28,-1.3487
2002-10-29,-2.1007
2002-10-30,3.1335
2002-10-31,-1.5852
2002-11-01,4.2953
2002-11-04,-1.6088
2002-11-05,-1.0791
2002-11-06,-0.1653
2002-11-07,-6.1258
2002-11-08,-2.8219
2002-11-11,-2.5408
2002-11-12,-1.9367
2002-11-13,-6.1907
2002-11-14,3.4413
2002-11-15,2.818
2002-11-18,-1.0278
2002-11-19,-0.3846
2002-11-20,7.0656
2002-11-21,-1.6949
2002-11-22,-0.8804
2002-11-25,3.4419
2002-11-26,-0.7156
2002-11-27,5.9459
2002-11-29,1.4626000000000001
2002-12-02,3.9222
2002-12-03,-2.5806
2002-12-04,-1.3576
2002-12-05,0.9063
2002-12-06,1.3972
2002-12-09,-4.4948
2002-12-10,2.6451000000000002
2002-12-11,0.0669
2002-12-12,1.8729
2002-12-13,2.9219
2002-12-16,1.7544
2002-12-17,-1.3166
2002-12-18,-3.7484
2002-12-19,0.165
2002-12-20,2.5041
2002-12-23,-1.1572
2002-12-24,1.3333
2002-12-26,1.8614000000000002
2002-12-27,-0.3151
2002-12-30,-3.129
2002-12-31,-1.7945
2003-01-02,1.5947
2003-01-03,1.0464
2003-01-06,-1.1327
2003-01-07,-7.8232
2003-01-08,0.8523
2003-01-09,4.1901
2003-01-10,1.2166
2003-01-13,-5.8097
2003-01-14,0.7444
2003-01-15,2.6742
2003-01-16,1.3023
2003-01-17,-2.2327
2003-01-21,-1.6609
2003-01-22,2.3927
2003-01-23,0.3436
2003-01-24,-2.226
2003-01-27,-3.6778
2003-01-28,2.5455
2003-01-29,0.5319
2003-01-30,0.5291
2003-01-31,-2.807
2003-02-03,0.1805
2003-02-04,2.8829000000000002
2003-02-05,-1.8914
2003-02-06,-3.0703
2003-02-07,1.326
2003-02-10,-2.7626
2003-02-11,-0.0748
2003-02-12,-0.1496
2003-02-13,-2.9224
2003-02-14,0.7333
2003-02-18,2.1073
2003-02-19,-0.1876
2003-02-20,0.3383
2003-02-21,2.0982
2003-02-24,7.3761
2003-02-25,-3.7594
2003-02-26,0.6747
2003-02-27,-2.2928
2003-02-28,-0.361
2003-03-03,0.0
2003-03-04,-2.3551
2003-03-05,-2.0408
2003-03-06,3.4848
2003-03-07,-3.9165
2003-03-10,0.6857
2003-03-11,-1.854
2003-03-12,-3.7394
2003-03-13,-0.6007
2003-03-14,0.0806
2003-03-17,0.2013
2003-03-18,3.6561
2003-03-19,0.2326
2003-03-20,1.0828
2003-03-21,-3.9786
2003-03-24,0.1594
2003-03-25,-0.8751
2003-03-26,-0.7223
2003-03-27,0.9701
2003-03-28,1.9616
2003-03-31,-0.903
2003-04-01,1.7829000000000002
2003-04-02,1.3235000000000001
2003-04-03,-2.9965
2003-04-04,-0.9901
2003-04-07,0.24
2003-04-08,0.5587
2003-04-09,1.6667
2003-04-10,3.0055
2003-04-11,0.2274
2003-04-14,0.5293
2003-04-15,0.8274
2003-04-16,-0.3357
2003-04-17,1.8338
2003-04-21,1.9111
2003-04-22,0.0
2003-04-23,-0.6852
2003-04-24,2.0334
2003-04-25,-1.7793999999999999
2003-04-28,0.3261
2003-04-29,-6.6811
2003-04-30,0.8127
2003-05-01,-1.7274
2003-05-02,1.5625
2003-05-05,0.5
2003-05-06,0.0765
2003-05-07,1.0707
2003-05-08,-0.1135
2003-05-09,0.7955
2003-05-12,2.33
2003-05-13,2.3136
2003-05-14,2.5484999999999998
2003-05-15,0.595
2003-05-16,-0.4871
2003-05-19,0.0
2003-05-20,-0.035
2003-05-21,5.3165
2003-05-22,-1.4613
2003-05-23,0.2022
2003-05-27,0.5382
2003-05-28,-1.3048
2003-05-29,-1.7627000000000002
2003-05-30,2.657
2003-06-02,-0.1008
2003-06-03,-3.2638
2003-06-04,0.5565
2003-06-05,-1.0723
2003-06-06,-1.3986
2003-06-09,-0.461
2003-06-10,-0.2494
2003-06-11,4.6429
2003-06-12,-1.4676
2003-06-13,-1.9744000000000002
2003-06-16,-2.9682
2003-06-17,-0.5827
2003-06-18,1.2088
2003-06-19,0.3619
2003-06-20,0.0361
2003-06-23,0.5768
2003-06-24,-0.681
2003-06-25,1.227
2003-06-26,-1.6042999999999998
2003-06-27,-0.3623
2003-06-30,-1.2727
2003-07-01,3.2044
2003-07-02,0.6424
2003-07-03,-3.1915
2003-07-07,-4.3956
2003-07-08,0.1149
2003-07-09,0.9185
2003-07-10,-0.6068
2003-07-11,0.1145
2003-07-14,-1.3719999999999999
2003-07-15,0.5023
2003-07-16,-3.96
2003-07-17,-2.8823
2003-07-18,1.5664
2003-07-21,-1.7856999999999998
2003-07-22,-0.6612
2003-07-23,-2.371
2003-07-24,-0.0426
2003-07-25,0.5968
2003-07-28,0.8475
2003-07-29,-0.6723
2003-07-30,0.9729
2003-07-31,2.9326
2003-08-01,-0.9361
2003-08-04,-0.8628
2003-08-05,-0.5387
2003-08-06,0.8333
2003-08-07,3.843
2003-08-08,0.3979
2003-08-11,-0.3964
2003-08-12,1.7509000000000001
2003-08-13,-0.7431
2003-08-14,-0.0394
2003-08-15,-0.473
2003-08-18,0.396
2003-08-19,0.3945
2003-08-20,0.1965
2003-08-21,-0.3137
2003-08-22,-1.5735999999999999
2003-08-25,0.0
2003-08-26,-1.279
2003-08-27,-0.0405
2003-08-28,1.2556
2003-08-29,0.0
2003-09-02,0.0
2003-09-03,0.08
2003-09-04,-0.0799
2003-09-05,0.0
2003-09-08,-0.08
2003-09-09,-0.0801
2003-09-10,-0.601
2003-09-11,-0.4031
2003-09-12,0.0809
2003-09-15,-3.1541
2003-09-16,-0.9186
2003-09-17,1.0535
2003-09-18,0.9591
2003-09-19,-0.8674
2003-09-22,0.0417
2003-09-23,1.0412
2003-09-24,1.4015
2003-09-25,-1.8293
2003-09-26,-2.029
2003-09-29,0.7608
2003-09-30,0.6292
2003-10-01,0.0417
2003-10-02,-0.0417
2003-10-03,0.2084
2003-10-06,0.2496
2003-10-07,-0.166
2003-10-08,-0.2909
2003-10-09,0.9587
2003-10-10,-0.578
2003-10-13,-0.9136
2003-10-14,-0.461
2003-10-15,-0.4211
2003-10-16,0.1268
2003-10-17,-0.2534
2003-10-20,-0.381
2003-10-21,2.5924
2003-10-22,4.8053
2003-10-23,-3.004
2003-10-24,0.3667
2003-10-27,0.0812
2003-10-28,0.6085
2003-10-29,1.371
2003-10-30,-1.3126
2003-10-31,4.3531
2003-11-03,-1.8925999999999998
2003-11-04,1.6535
2003-11-05,0.9295
2003-11-06,-1.9954
2003-11-07,-0.1958
2003-11-10,-1.1377
2003-11-11,-0.1587
2003-11-12,1.9475
2003-11-13,0.7797
2003-11-14,3.9845
2003-11-17,0.0744
2003-11-18,-1.0409
2003-11-19,-4.5455
2003-11-20,0.2361
2003-11-21,-1.0601
2003-11-24,-0.0397
2003-11-25,0.8734
2003-11-26,2.2826
2003-11-28,-1.1543
2003-12-01,-0.1557
2003-12-02,2.1053
2003-12-03,-1.9855
2003-12-04,5.1811
2003-12-05,1.2963
2003-12-08,0.4753
2003-12-09,-1.5648
2003-12-10,0.3697
2003-12-11,0.5525
2003-12-12,6.4469
2003-12-15,0.6882
2003-12-16,1.162
2003-12-17,3.6149
2003-12-18,4.9886
2003-12-19,-0.9627
2003-12-22,-0.439
2003-12-23,-0.7874
2003-12-24,1.9048
2003-12-26,1.2461
2003-12-29,2.7692
2003-12-30,-0.479
2003-12-31,-3.911
2004-01-02,0.0626
2004-01-05,-0.1252
2004-01-06,3.0075
2004-01-07,-1.8552
2004-01-08,0.4029
2004-01-09,2.1296
2004-01-12,-0.3324
2004-01-13,-0.2426
2004-01-14,-3.1611
2004-01-15,-0.3139
2004-01-16,-0.6612
2004-01-20,2.6941
2004-01-21,1.9444
2004-01-22,0.2422
2004-01-23,1.9026999999999998
2004-01-26,1.6005
2004-01-27,-0.0583
2004-01-28,-0.7005
2004-01-29,-3.5861
2004-01-30,0.8841
2004-02-02,3.3545
2004-02-03,-0.731
2004-02-04,-0.7069
2004-02-05,0.7416
2004-02-06,-0.2356
2004-02-09,1.2397
2004-02-10,1.4577
2004-02-11,3.1034
2004-02-12,0.0279
2004-02-13,0.7244
2004-02-17,1.5213999999999999
2004-02-18,-1.1172
2004-02-19,-1.3778000000000001
2004-02-20,0.8382
2004-02-23,-0.2217
2004-02-24,1.4996
2004-02-25,0.684
2004-02-26,1.3315000000000001
2004-02-27,0.1073
2004-03-01,3.6164
2004-03-02,2.12
2004-03-03,-1.4937
2004-03-04,0.4883
2004-03-05,-1.5601
2004-03-08,0.4157
2004-03-09,-1.9664000000000001
2004-03-10,-2.8767
2004-03-11,-1.712
2004-03-12,0.0
2004-03-15,-0.8571
2004-03-16,-2.2867
2004-03-17,2.4543
2004-03-18,0.0
2004-03-19,-0.4735
2004-03-22,-2.9387
2004-03-23,-3.1142
2004-03-24,-0.4464
2004-03-25,2.3916
2004-03-26,-1.3723
2004-03-29,0.2368
2004-03-30,2.6285
2004-03-31,2.4173
2004-04-01,-3.7932
2004-04-02,0.4381
2004-04-05,-1.2504
2004-04-06,0.0
2004-04-07,2.8857
2004-04-08,-0.6869
2004-04-12,3.5159000000000002
2004-04-13,-3.1459
2004-04-14,-1.4372
2004-04-15,2.858
2004-04-16,3.7993
2004-04-19,-0.0273
2004-04-20,0.7377
2004-04-21,0.217
2004-04-22,1.8944999999999999
2004-04-23,0.0531
2004-04-26,-0.2655
2004-04-27,2.2092
2004-04-28,-0.3646
2004-04-29,-2.5876
2004-04-30,-1.6635
2004-05-03,2.9741
2004-05-04,1.4043
2004-05-05,-1.3588
2004-05-06,-0.5033
2004-05-07,-1.6240999999999999
2004-05-10,-3.6806
2004-05-11,2.3602
2004-05-12,0.7686
2004-05-13,-0.9262
2004-05-14,-0.6599
2004-05-17,0.4705
2004-05-18,-0.2204
2004-05-19,0.3037
2004-05-20,2.4222
2004-05-21,-0.3762
2004-05-24,6.6631
