ticker,SRCTQ US Equity
2000-05-23,1.7778
2000-05-24,-0.5764
2000-05-25,-1.7856999999999998
2000-05-26,-1.8182
2000-05-30,0.0
2000-05-31,0.463
2000-06-01,-0.4608
2000-06-02,-1.8519
2000-06-05,0.9434
2000-06-06,-0.9346
2000-06-07,0.9434
2000-06-08,-0.4673
2000-06-09,0.4695
2000-06-12,-0.9346
2000-06-13,-0.4717
2000-06-14,-1.4218
2000-06-15,0.4808
2000-06-16,-1.9139
2000-06-19,2.439
2000-06-20,0.0
2000-06-21,-2.3810000000000002
2000-06-22,1.4634
2000-06-23,-2.8846
2000-06-26,0.9901
2000-06-27,3.4314
2000-06-28,-0.4739
2000-06-29,1.4285999999999999
2000-06-30,7.0423
2000-07-03,-2.193
2000-07-05,-5.8296
2000-07-06,3.8095
2000-07-07,2.2936
2000-07-10,3.5874
2000-07-11,-1.7316
2000-07-12,3.9648
2000-07-13,3.3898
2000-07-14,3.6885
2000-07-17,-0.3953
2000-07-18,-4.3651
2000-07-19,-0.4149
2000-07-20,0.4167
2000-07-21,-4.9793
2000-07-24,-4.8035
2000-07-25,-1.8349
2000-07-26,-2.8037
2000-07-27,-0.9615
2000-07-28,0.4854
2000-07-31,-0.9662
2000-08-01,-1.4634
2000-08-02,1.4851
2000-08-03,2.439
2000-08-04,-0.4762
2000-08-07,0.0
2000-08-08,0.0
2000-08-09,0.0
2000-08-10,0.9569
2000-08-11,-0.9479
2000-08-14,1.9139
2000-08-15,-1.4085
2000-08-16,3.3333
2000-08-17,-3.2258
2000-08-18,-2.3810000000000002
2000-08-21,1.4634
2000-08-22,-0.9615
2000-08-23,-1.1262
2000-08-24,0.5
2000-08-25,0.0
2000-08-28,0.0
2000-08-29,2.4876
2000-08-30,-1.9417
2000-08-31,1.4851
2000-09-01,1.9512
2000-09-05,-1.9139
2000-09-06,0.0
2000-09-07,-1.9512
2000-09-08,3.4826
2000-09-11,0.0
2000-09-12,0.0
2000-09-13,0.0
2000-09-14,0.0
2000-09-15,-1.9231
2000-09-18,-2.9412000000000003
2000-09-19,2.5253
2000-09-20,3.4483
2000-09-21,5.7143
2000-09-22,2.7027
2000-09-25,-2.6316
2000-09-26,-0.9009
2000-09-27,0.9091
2000-09-28,3.6036
2000-09-29,11.3043
2000-10-02,-3.125
2000-10-03,-4.8387
2000-10-04,-0.8475
2000-10-05,5.9829
2000-10-06,-2.0161
2000-10-09,-2.0576
2000-10-10,-1.2605
2000-10-11,0.4255
2000-10-12,-4.2373
2000-10-13,-0.885
2000-10-16,-0.8929
2000-10-17,-0.4505
2000-10-18,-3.1673999999999998
2000-10-19,2.8037
2000-10-20,1.3636
2000-10-23,-2.2422
2000-10-24,-2.2936
2000-10-25,0.0
2000-10-26,-3.2864
2000-10-27,0.0
2000-10-30,-1.9417
2000-10-31,-4.9505
2000-11-01,2.6042
2000-11-02,1.5228000000000002
2000-11-03,2.0
2000-11-06,-1.9607999999999999
2000-11-07,0.0
2000-11-08,1.5
2000-11-09,-0.9852
2000-11-10,0.0
2000-11-13,-0.995
2000-11-14,0.0
2000-11-15,-2.5126
2000-11-16,2.0619
2000-11-17,1.0101
2000-11-20,0.5
2000-11-21,-1.1542
2000-11-22,0.5128
2000-11-24,0.5102
2000-11-27,1.5228000000000002
2000-11-28,-2.0
2000-11-29,-0.5102
2000-11-30,-1.5385
2000-12-01,0.0
2000-12-04,2.6042
2000-12-05,0.5076
2000-12-06,-0.5051
2000-12-07,0.5076
2000-12-08,0.5051
2000-12-11,3.5176
2000-12-12,-1.9417
2000-12-13,-0.495
2000-12-14,-0.995
2000-12-15,-2.5126
2000-12-18,-1.5464
2000-12-19,7.8534
2000-12-20,-0.9709
2000-12-21,2.451
2000-12-22,2.3923
2000-12-26,-0.9346
2000-12-27,2.8302
2000-12-28,2.7523
2000-12-29,1.7856999999999998
2001-01-02,-1.7544
2001-01-03,3.125
2001-01-04,3.4632
2001-01-05,0.8368
2001-01-08,-0.8299
2001-01-09,0.0
2001-01-10,2.0921
2001-01-11,1.6393
2001-01-12,0.0
2001-01-16,-0.4032
2001-01-17,2.4291
2001-01-18,0.0
2001-01-19,1.1858
2001-01-22,1.9531
2001-01-23,1.1494
2001-01-24,1.5152
2001-01-25,-1.4925
2001-01-26,-0.7576
2001-01-29,-0.2137
2001-01-30,2.8152
2001-01-31,6.8452
2001-02-01,1.9499
2001-02-02,1.9125999999999999
2001-02-05,-0.6434
2001-02-06,-2.3205999999999998
2001-02-07,-1.768
2001-02-08,-1.0686
2001-02-09,-0.5685
2001-02-12,2.6301
2001-02-13,-0.7799
2001-02-14,-1.516
2001-02-15,0.5701
2001-02-16,-1.3605
2001-02-20,1.7241
2001-02-21,0.0565
2001-02-22,-2.1739
2001-02-23,1.7544
2001-02-26,0.0
2001-02-27,-0.8621
2001-02-28,-1.1594
2001-03-01,-2.4047
2001-03-02,5.7692
2001-03-05,-0.2841
2001-03-06,-1.5954000000000002
2001-03-07,1.6792
2001-03-08,-0.9681
2001-03-09,0.0575
2001-03-12,-2.1264
2001-03-13,1.5854
2001-03-14,1.4451
2001-03-15,-1.9943
2001-03-16,-4.3605
2001-03-19,-2.1277
2001-03-20,0.6211
2001-03-21,-2.0987999999999998
2001-03-22,-0.1892
2001-03-23,0.379
2001-03-26,1.5733000000000001
2001-03-27,2.2305
2001-03-28,-1.2121
2001-03-29,-5.0307
2001-03-30,5.2972
2001-04-02,-3.2515
2001-04-03,-1.2048
2001-04-04,2.5032
2001-04-05,6.4496
2001-04-06,-3.5294
2001-04-09,-0.9146
2001-04-10,-2.4
2001-04-11,-1.6393
2001-04-12,1.6667
2001-04-16,-2.1438
2001-04-17,0.451
2001-04-18,0.1283
2001-04-19,4.164
2001-04-20,-1.599
2001-04-23,-1.875
2001-04-24,-0.9554
2001-04-25,1.0289
2001-04-26,1.7187000000000001
2001-04-27,0.5006
2001-04-30,0.2491
2001-05-01,1.8634
2001-05-02,-0.9146
2001-05-03,0.3077
2001-05-04,2.7607
2001-05-07,1.4925
2001-05-08,1.7647
2001-05-09,1.3873
2001-05-10,0.057
2001-05-11,-0.2849
2001-05-14,1.7143000000000002
2001-05-15,0.5618
2001-05-16,1.3966
2001-05-17,0.8264
2001-05-18,-0.2732
2001-05-21,1.6438000000000001
2001-05-22,1.8868
2001-05-23,-1.164
2001-05-24,-2.168
2001-05-25,0.554
2001-05-29,-1.3774
2001-05-30,-2.7933
2001-05-31,-5.1724
2001-06-01,3.8182
2001-06-04,2.7437
2001-06-05,1.1364
2001-06-06,-1.0674
2001-06-07,0.2271
2001-06-08,-1.5297
2001-06-11,-0.1726
2001-06-12,-0.4035
2001-06-13,-0.2894
2001-06-14,-1.509
2001-06-15,-0.2357
2001-06-18,-1.3585
2001-06-19,-0.8383
2001-06-20,2.0531
2001-06-21,2.071
2001-06-22,-0.7536
2001-06-25,1.3435000000000001
2001-06-26,3.17
2001-06-27,0.5028
2001-06-28,1.3341
2001-06-29,1.4811
2001-07-02,-1.8919000000000001
2001-07-03,-0.2755
2001-07-05,0.8287
2001-07-06,-1.9178
2001-07-09,-0.2793
2001-07-10,-1.1204
2001-07-11,1.4163999999999999
2001-07-12,0.1676
2001-07-13,-0.1115
2001-07-16,-0.8375
2001-07-17,0.6194
2001-07-18,1.1752
2001-07-19,0.1106
2001-07-20,-0.1105
2001-07-23,-0.4425
2001-07-24,-3.0556
2001-07-25,-1.2034
2001-07-26,0.0
2001-07-27,1.2181
2001-07-30,0.2292
2001-07-31,2.6301
2001-08-01,1.1142
2001-08-02,1.2121
2001-08-03,3.1029
2001-08-06,0.3168
2001-08-07,1.3158
2001-08-08,-0.987
2001-08-09,-1.8888
2001-08-10,-0.5348
2001-08-13,-1.0753
2001-08-14,1.9022000000000001
2001-08-15,-1.0667
2001-08-16,-0.2695
2001-08-17,0.2703
2001-08-20,2.1563
2001-08-21,2.1108
2001-08-22,-0.6202
2001-08-23,-0.2632
2001-08-24,2.1108
2001-08-27,0.2584
2001-08-28,-2.5258000000000003
2001-08-29,1.798
2001-08-30,0.2597
2001-08-31,-2.3316
2001-09-04,0.1061
2001-09-05,0.424
2001-09-06,-0.2639
2001-09-07,-0.8995
2001-09-10,-2.9899
2001-09-17,-3.6874000000000002
2001-09-18,-3.4286
2001-09-19,-4.4379
2001-09-20,-4.3344
2001-09-21,-2.9126
2001-09-24,0.0
2001-09-25,-1.1333
2001-09-26,0.8092
2001-09-27,-3.01
2001-09-28,0.0
2001-10-01,1.7241
2001-10-02,1.0169
2001-10-03,-0.0671
2001-10-04,0.7388
2001-10-05,2.3333
2001-10-08,2.2801
2001-10-09,0.6369
2001-10-10,0.0
2001-10-11,-0.9494
2001-10-12,-0.639
2001-10-15,0.0643
2001-10-16,1.2211
2001-10-17,0.127
2001-10-18,-2.5365
2001-10-19,0.5856
2001-10-22,2.1345
2001-10-23,1.4566
2001-10-24,2.9962999999999997
2001-10-25,-0.303
2001-10-26,0.8511
2001-10-29,-0.2411
2001-10-30,-2.1148
2001-10-31,-0.0617
2001-11-01,1.5442
2001-11-02,0.9732
2001-11-05,-3.3133
2001-11-06,1.2461
2001-11-07,-4.0
2001-11-08,-0.1923
2001-11-09,1.7983
2001-11-12,2.3975
2001-11-13,-0.1848
2001-11-14,-0.8642
2001-11-15,-1.3075999999999999
2001-11-16,2.2082
2001-11-19,4.9383
2001-11-20,0.1765
2001-11-21,0.8929
2001-11-23,4.3068
2001-11-26,-1.2443
2001-11-27,0.8018
2001-11-28,0.0568
2001-11-29,1.6468
2001-11-30,-1.6760000000000002
2001-12-03,-0.2273
2001-12-04,1.7654
2001-12-05,4.6447
2001-12-06,1.7112
2001-12-07,2.1556
2001-12-10,0.6176
2001-12-11,-0.4092
2001-12-12,-3.4412
2001-12-13,-2.6596
2001-12-14,3.0055
2001-12-17,2.3872999999999998
2001-12-18,-1.5026000000000002
2001-12-19,-0.8943
2001-12-20,-1.8047
2001-12-21,2.7027
2001-12-24,-1.2631999999999999
2001-12-26,1.2793
2001-12-27,0.0
2001-12-28,-0.4737
2001-12-31,-2.0095
2002-01-02,-2.5904
2002-01-03,2.4931
2002-01-04,2.7027
2002-01-07,-0.3684
2002-01-08,0.3698
2002-01-09,0.1053
2002-01-10,-0.1052
2002-01-11,0.0
2002-01-14,0.2632
2002-01-15,0.7874
2002-01-16,1.7708
2002-01-17,0.5629
2002-01-18,-2.0356
2002-01-22,1.974
2002-01-23,4.9924
2002-01-24,1.4071
2002-01-25,0.7177
2002-01-28,0.095
2002-01-29,-2.6578
2002-01-30,0.4388
2002-01-31,3.8834999999999997
2002-02-01,4.9533000000000005
2002-02-04,-0.4452
2002-02-05,-0.4472
2002-02-06,-2.2911
2002-02-07,-1.3793
2002-02-08,1.1655
2002-02-11,4.2396
2002-02-12,1.1052
2002-02-13,3.7603999999999997
2002-02-14,-1.3906
2002-02-15,-2.9915000000000003
2002-02-19,-0.3524
2002-02-20,1.1494
2002-02-21,0.0
2002-02-22,5.5188
2002-02-25,2.5105
2002-02-26,1.7143000000000002
2002-02-27,-1.6854
2002-02-28,0.4082
2002-03-01,-0.4472
2002-03-04,2.2866
2002-03-05,-0.8782
2002-03-06,0.7249
2002-03-07,0.3599
2002-03-08,3.3865
2002-03-11,3.1214
2002-03-12,-0.0374
2002-03-13,0.6355
2002-03-14,0.4829
2002-03-15,0.1848
2002-03-18,1.107
2002-03-19,2.7372
2002-03-20,-0.675
2002-03-21,0.8584
2002-03-22,-1.0638
2002-03-25,-1.0753
2002-03-26,2.3551
2002-03-27,-1.3805
2002-03-28,0.9332
2002-04-01,-2.1693
2002-04-02,1.8538999999999999
2002-04-03,-0.2498
2002-04-04,-0.2147
2002-04-05,0.0359
2002-04-08,0.3584
2002-04-09,3.3929
2002-04-10,0.5181
2002-04-11,-2.4055
2002-04-12,1.4085
2002-04-15,2.0833
2002-04-16,1.0204
2002-04-17,4.5791
2002-04-18,2.2215
2002-04-19,0.0
2002-04-22,-2.2047
2002-04-23,-0.2899
2002-04-24,0.8398
2002-04-25,1.9539
2002-04-26,1.7908
2002-04-29,-0.0617
2002-04-30,-1.1736
2002-05-01,-0.7813
2002-05-02,6.3937
2002-05-03,3.6116
2002-05-06,-0.2857
2002-05-07,-0.6877
2002-05-08,-3.5776
2002-05-09,-3.4111000000000002
2002-05-10,-1.425
2002-05-13,2.2942
2002-05-14,4.3932
2002-05-15,2.1189
2002-05-16,-2.8529999999999998
2002-05-17,-1.0679
2002-05-20,0.0
2002-05-21,0.09
2002-05-22,-0.5992
2002-05-23,1.9727000000000001
2002-05-24,1.0417
2002-05-28,-3.3579
2002-05-29,-1.0058
2002-05-30,0.8929
2002-05-31,0.7019
2002-06-03,-0.1515
2002-06-04,0.0
2002-06-05,0.5463
2002-06-06,-3.2599
2002-06-07,-0.156
2002-06-10,0.1875
2002-06-11,-0.1871
2002-06-12,1.25
2002-06-13,-4.784
2002-06-14,-0.6483
2002-06-17,0.8809
2002-06-18,3.0078
2002-06-19,2.3548
2002-06-20,2.5460000000000003
2002-06-21,2.6025
2002-06-24,-0.7289
2002-06-25,-1.0279
2002-06-26,1.4837
2002-06-27,0.8772
2002-06-28,-0.8986
2002-07-01,-5.6742
2002-07-02,-2.3256
2002-07-03,-1.5873
2002-07-05,0.9677
2002-07-08,2.4281
2002-07-09,1.8403
2002-07-10,-5.3292
2002-07-11,-2.1352
2002-07-12,-0.4298
2002-07-15,-0.0664
2002-07-16,-2.5914
2002-07-17,-1.0914
2002-07-18,0.931
2002-07-19,-20.9088
2002-07-22,-3.4557
2002-07-23,2.0134
2002-07-24,-1.5351
2002-07-25,0.8018
2002-07-26,5.9655000000000005
2002-07-29,6.3386
2002-07-30,-3.0196
2002-07-31,-3.3562
2002-08-01,1.3389
2002-08-02,-3.2618
2002-08-05,-2.4755
2002-08-06,2.8446
2002-08-07,2.9787
2002-08-08,4.7107
2002-08-09,0.0789
2002-08-12,-0.6309
2002-08-13,0.7937
2002-08-14,-0.5906
2002-08-15,0.8713
2002-08-16,3.4943
2002-08-19,1.8589
2002-08-20,-1.9739
2002-08-21,0.6079
2002-08-22,-0.8
2002-08-23,-2.1505
2002-08-26,2.237
2002-08-27,-0.5758
2002-08-28,-4.9807
2002-08-29,1.5847
2002-08-30,1.8
2002-09-03,-4.8723
2002-09-04,3.1391999999999998
2002-09-05,-4.2851
2002-09-06,6.2762
2002-09-09,2.0079
2002-09-10,2.0841
2002-09-11,-0.6427
2002-09-12,-3.0822
2002-09-13,2.1201
2002-09-16,-1.9607999999999999
2002-09-17,-1.7647
2002-09-18,-0.1996
2002-09-19,-0.4
2002-09-20,-0.2811
2002-09-23,-2.5373
2002-09-24,-0.4959
2002-09-25,1.7442
2002-09-26,0.9796
2002-09-27,-0.3638
2002-09-30,-2.6369
2002-10-01,4.375
2002-10-02,-0.1996
2002-10-03,-0.56
2002-10-04,-2.2928
2002-10-07,-2.5113
2002-10-08,1.7736
2002-10-09,-6.0166
2002-10-10,4.6358
2002-10-11,3.3755
2002-10-14,0.5714
2002-10-15,3.4903
2002-10-16,-3.3333
2002-10-17,1.0142
2002-10-18,-5.7028
2002-10-21,3.6201
2002-10-22,-3.4525
2002-10-23,2.384
2002-10-24,-2.9106
2002-10-25,3.4261
2002-10-28,-2.6915
2002-10-29,0.8511
2002-10-30,-0.4219
2002-10-31,-1.7372999999999998
2002-11-01,6.5114
2002-11-04,-1.0121
2002-11-05,-0.2045
2002-11-06,-0.2049
2002-11-07,-2.7515
2002-11-08,-0.9713
2002-11-11,-3.838
2002-11-12,-3.7694
2002-11-13,0.0
2002-11-14,0.0
2002-11-15,0.9217
2002-11-18,-2.6941
2002-11-19,-0.8916
2002-11-20,-1.089
2002-11-21,2.1781
2002-11-22,-4.3108
2002-11-25,-0.9901
2002-11-26,-2.8
2002-11-27,0.0514
2002-11-29,-3.856
2002-12-02,1.3369
2002-12-03,-2.9551
2002-12-04,-1.1963
2002-12-05,1.3209
2002-12-06,0.2173
2002-12-09,-3.8482
2002-12-10,7.2153
2002-12-11,-0.1052
2002-12-12,0.4737
2002-12-13,-5.7097999999999995
2002-12-16,1.8333
2002-12-17,-1.5276
2002-12-18,-0.831
2002-12-19,1.6760000000000002
2002-12-20,0.8242
2002-12-23,-1.9074
2002-12-24,1.6667
2002-12-26,2.1858
2002-12-27,-0.4813
2002-12-30,-3.0091
2002-12-31,-0.277
2003-01-02,5.9444
2003-01-03,-2.4646
2003-01-06,3.1183
2003-01-07,-1.5641
2003-01-08,-0.6886
2003-01-09,2.4
2003-01-10,-1.0417
2003-01-13,0.7895
2003-01-14,-0.4178
2003-01-15,0.9439
2003-01-16,0.1039
2003-01-17,0.4152
2003-01-21,-0.2584
2003-01-22,-1.2435
2003-01-23,1.2591999999999999
2003-01-24,-2.7979000000000003
2003-01-27,-2.452
2003-01-28,-0.2732
2003-01-29,3.5616
2003-01-30,-2.1164
2003-01-31,1.4595
2003-02-03,0.1598
2003-02-04,7.234
2003-02-05,-2.4802
2003-02-06,-1.5768
2003-02-07,-5.2713
2003-02-10,2.1277
2003-02-11,-2.7778
2003-02-12,-2.0879
2003-02-13,-3.6475999999999997
2003-02-14,0.4077
2003-02-18,2.5522
2003-02-19,-0.9615
2003-02-20,-3.3565
2003-02-21,0.8383
2003-02-24,-3.8005
2003-02-25,1.2346
2003-02-26,-3.3537
2003-02-27,0.8833
2003-02-28,1.5009000000000001
2003-03-03,-1.4171
2003-03-04,-2.6875
2003-03-05,-1.1561
2003-03-06,-2.5341
2003-03-07,-1.7332999999999998
2003-03-10,-4.8847000000000005
2003-03-11,-1.9258
2003-03-12,-3.6364
2003-03-13,2.4151
2003-03-14,1.1054
2003-03-17,6.0496
2003-03-18,4.1237
2003-03-19,-1.5182
2003-03-20,1.2064
2003-03-21,1.7881
2003-03-24,-0.5856
2003-03-25,-2.4869
2003-03-26,-1.3423
2003-03-27,2.0408
2003-03-28,-2.3333
2003-03-31,1.7065000000000001
2003-04-01,3.6913
2003-04-02,1.9417
2003-04-03,2.5397
2003-04-04,-1.8576000000000001
2003-04-07,-7.5079
2003-04-08,-3.206
2003-04-09,1.339
2003-04-10,-0.5563
2003-04-11,-1.6084
2003-04-14,5.7569
2003-04-15,-2.8898
2003-04-16,-1.3149
2003-04-17,-0.7013
2003-04-21,1.6949
2003-04-22,4.1667
2003-04-23,2.2
2003-04-24,4.4357
2003-04-25,1.8114
2003-04-28,7.4233
2003-04-29,-1.4849
2003-04-30,0.1739
2003-05-01,-1.4468
2003-05-02,0.0
2003-05-05,0.3523
2003-05-06,-0.5266
2003-05-07,0.5294
2003-05-08,-1.1118
2003-05-09,0.8284
2003-05-12,-0.5282
2003-05-13,3.4808
2003-05-14,0.6271
2003-05-15,-3.1161
2003-05-16,-5.614
2003-05-19,0.9913
2003-05-20,1.1043
2003-05-21,-3.3981
2003-05-22,0.6373
2003-05-23,2.9766
2003-05-27,0.9225
2003-05-28,-0.4875
2003-05-29,4.5315
2003-05-30,2.3433
2003-06-02,-1.3165
2003-06-03,0.232
2003-06-04,1.5625
2003-06-05,2.6211
2003-06-06,-0.8884
2003-06-09,-1.6806999999999999
2003-06-10,2.2792
2003-06-11,4.4568
2003-06-12,0.8533
2003-06-13,-5.0238
2003-06-16,-3.8975999999999997
2003-06-17,1.3326
2003-06-18,-1.0292
2003-06-19,-0.8666
2003-06-20,-1.9814
2003-06-23,-4.7562
2003-06-24,-0.1248
2003-06-25,-1.8125
2003-06-26,1.2094
2003-06-27,4.4654
2003-06-30,-0.7827
2003-07-01,-2.3058
2003-07-02,4.0373
2003-07-03,-1.4328
2003-07-07,2.7256
2003-07-08,0.8255
2003-07-09,1.1696
2003-07-10,-0.578
2003-07-11,-0.1744
2003-07-14,-0.9901
2003-07-15,-0.5882
2003-07-16,-1.3018
2003-07-17,-0.5995
2003-07-18,0.4825
2003-07-21,-1.0204
2003-07-22,0.0
2003-07-23,0.0606
2003-07-24,0.9091
2003-07-25,8.1682
2003-07-28,-0.7218
2003-07-29,-2.9083
2003-07-30,3.4562
2003-07-31,-0.0557
2003-08-01,-4.6797
2003-08-04,-0.9351
2003-08-05,-0.295
2003-08-06,-0.4142
2003-08-07,1.426
2003-08-08,2.9291
2003-08-11,1.2521
2003-08-12,1.4053
2003-08-13,-0.3326
2003-08-14,0.1112
2003-08-15,-0.8333
2003-08-18,0.2801
2003-08-19,1.5084
2003-08-20,3.3572
2003-08-21,0.5391
2003-08-22,-4.7185
2003-08-25,-0.9567
2003-08-26,-2.0455
2003-08-27,-0.522
2003-08-28,4.9563
2003-08-29,-0.8333
2003-09-02,0.2801
2003-09-03,1.1173
2003-09-04,0.2762
2003-09-05,1.3774
2003-09-08,1.3043
2003-09-09,-2.3605
2003-09-10,-2.0879
2003-09-11,1.1223
2003-09-12,-0.111
2003-09-15,-0.5556
2003-09-16,1.5084
2003-09-17,-0.3853
2003-09-18,-0.8287
2003-09-19,0.2786
2003-09-22,-0.3889
2003-09-23,0.1115
2003-09-24,-3.6212
2003-09-25,-1.1561
2003-09-26,-1.5205
2003-09-29,-0.5344
2003-09-30,-0.8955
2003-10-01,4.8193
2003-10-02,0.0
2003-10-03,0.9195
2003-10-06,1.3667
2003-10-07,-0.3371
2003-10-08,-1.522
2003-10-09,1.0303
2003-10-10,-0.5666
2003-10-13,1.3675
2003-10-14,1.0118
2003-10-15,1.113
2003-10-16,-1.486
2003-10-17,-1.2291
2003-10-20,-1.0747
2003-10-21,0.3431
2003-10-22,-2.906
2003-10-23,-0.5282
2003-10-24,-1.7699
2003-10-27,0.6607
2003-10-28,1.4916
2003-10-29,-1.2346
2003-10-30,0.1786
2003-10-31,4.5752
2003-11-03,0.8523
2003-11-04,-1.3521
2003-11-05,-0.2284
2003-11-06,-0.4007
2003-11-07,0.5747
2003-11-10,-2.8571
2003-11-11,-0.0588
2003-11-12,1.5303
2003-11-13,-2.5507
2003-11-14,-1.2493
2003-11-17,0.0
2003-11-18,-2.3494
2003-11-19,0.4318
2003-11-20,-0.81
2003-11-21,-3.2663
2003-11-24,3.1169000000000002
2003-11-25,1.7003
2003-11-26,-0.9288
2003-11-28,-0.75
2003-12-01,-2.0781
2003-12-02,2.5723000000000003
2003-12-03,-0.5643
2003-12-04,-0.6936
2003-12-05,-1.2698
2003-12-08,1.2862
2003-12-09,-1.9048
2003-12-10,-2.1359
2003-12-11,3.2407
2003-12-12,2.2422
2003-12-15,-1.9424000000000001
2003-12-16,1.5974
2003-12-17,0.3145
2003-12-18,2.1944
2003-12-19,0.7975
2003-12-22,0.1217
2003-12-23,3.3435
2003-12-24,-2.0588
2003-12-26,-1.1411
2003-12-29,2.0049
2003-12-30,2.3228
2003-12-31,-2.0373
2004-01-02,2.6738
2004-01-05,0.463
2004-01-06,-2.0737
2004-01-07,-1.1764999999999999
2004-01-08,1.7856999999999998
2004-01-09,0.9357
2004-01-12,0.8111
2004-01-13,0.2874
2004-01-14,0.5731
2004-01-15,2.5641
2004-01-16,-3.3889
2004-01-20,5.2904
2004-01-21,0.8192
2004-01-22,0.8667
2004-01-23,2.0408
2004-01-26,1.7368000000000001
2004-01-27,-1.3451
2004-01-28,-2.989
2004-01-29,-0.2162
2004-01-30,-0.325
2004-02-02,1.087
2004-02-03,0.914
2004-02-04,-5.2744
2004-02-05,4.0495
2004-02-06,2.973
2004-02-09,-0.7874
2004-02-10,3.1746
2004-02-11,1.0769
2004-02-12,1.4713
2004-02-13,-8.75
2004-02-17,-1.3151
2004-02-18,0.7773
2004-02-19,-2.314
2004-02-20,-0.5714
2004-02-23,-0.5747
2004-02-24,0.4624
2004-02-25,0.1726
2004-02-26,-2.6422
2004-02-27,1.4748999999999999
2004-03-01,-2.3256
2004-03-02,0.4167
2004-03-03,-3.6752000000000002
2004-03-04,0.1846
2004-03-05,-1.6585
2004-03-08,-1.3117
2004-03-09,2.0253
2004-03-10,0.8065
2004-03-11,-2.5846
2004-03-12,4.2325
2004-03-15,-2.9697
2004-03-16,-0.0625
2004-03-17,3.125
2004-03-18,-2.7879
2004-03-19,-1.8702999999999999
2004-03-22,-2.4778000000000002
2004-03-23,0.5863
2004-03-24,0.0
2004-03-25,-2.8497
2004-03-26,1.9333
2004-03-29,0.981
2004-03-30,1.8135
2004-03-31,1.972
2004-04-01,0.4367
2004-04-02,-0.6211
2004-04-05,-2.4375
2004-04-06,3.3952999999999998
2004-04-07,-1.8587
2004-04-08,-0.6313
2004-04-12,2.033
2004-04-13,-2.0548
2004-04-14,-2.4158
2004-04-15,-0.2606
2004-04-16,2.7433
2004-04-19,-0.6357
2004-04-20,-0.5118
2004-04-21,-0.7717
2004-04-22,2.5924
2004-04-23,0.4422
2004-04-26,-4.5283
2004-04-27,0.4611
2004-04-28,-1.5737999999999999
2004-04-29,0.5996
2004-04-30,-2.3841
2004-05-03,-0.4749
2004-05-04,1.227
2004-05-05,-1.3468
2004-05-06,-1.843
2004-05-07,-3.7552
2004-05-10,-2.0231
2004-05-11,-2.0649
2004-05-12,-0.2259
2004-05-13,0.3774
2004-05-14,-0.9023
2004-05-17,-0.1517
2004-05-18,-0.4559
2004-05-19,-1.2214
2004-05-20,-0.8655
2004-05-21,0.3968
2004-05-24,1.1858
2004-05-25,1.4062000000000001
