ticker,APD US Equity
2000-05-24,-3.3981
2000-05-25,-4.6901
2000-05-26,-3.1634
2000-05-30,0.5445
2000-05-31,0.0
2000-06-01,4.8736
2000-06-02,0.3442
2000-06-05,-1.2006999999999999
2000-06-06,-2.2569
2000-06-07,-1.9538
2000-06-08,-2.1739
2000-06-09,0.0
2000-06-12,-0.1852
2000-06-13,0.0
2000-06-14,2.2263
2000-06-15,1.0889
2000-06-16,-0.1795
2000-06-19,-1.7986
2000-06-20,-5.4945
2000-06-21,-3.1008
2000-06-22,0.6
2000-06-23,-1.3917
2000-06-26,0.4032
2000-06-27,6.6265
2000-06-28,0.2708
2000-06-29,-1.2016
2000-06-30,-5.7361
2000-07-03,1.0142
2000-07-05,1.004
2000-07-06,-1.7893
2000-07-07,-2.0243
2000-07-10,-1.0331
2000-07-11,1.8789
2000-07-12,-1.2295
2000-07-13,2.4896
2000-07-14,1.8218999999999999
2000-07-17,-1.9881
2000-07-18,-1.4199
2000-07-19,-1.4403000000000001
2000-07-20,1.6701000000000001
2000-07-21,3.2854
2000-07-24,1.7893
2000-07-25,1.9531
2000-07-26,0.0
2000-07-27,0.9579
2000-07-28,0.1898
2000-07-31,1.1364
2000-08-01,0.0
2000-08-02,-0.3745
2000-08-03,2.2556
2000-08-04,0.0
2000-08-07,0.5515
2000-08-08,0.9141
2000-08-09,0.3623
2000-08-10,-1.083
2000-08-11,2.5547
2000-08-14,1.7793999999999999
2000-08-15,-0.1748
2000-08-16,1.4011
2000-08-17,2.0725
2000-08-18,-3.5533
2000-08-21,0.0
2000-08-22,0.0
2000-08-23,3.3333
2000-08-24,1.3582
2000-08-25,0.5025
2000-08-28,0.0
2000-08-29,0.8333
2000-08-30,-2.314
2000-08-31,-1.6391
2000-09-01,0.6343
2000-09-05,2.735
2000-09-06,3.827
2000-09-07,-5.1282
2000-09-08,-2.7027
2000-09-11,-1.2153
2000-09-12,-0.1757
2000-09-13,-1.5845
2000-09-14,0.8945
2000-09-15,-0.8865
2000-09-18,-2.0572
2000-09-19,-0.0913
2000-09-20,-2.011
2000-09-21,-0.1866
2000-09-22,1.3084
2000-09-25,-1.476
2000-09-26,-0.9363
2000-09-27,1.3233
2000-09-28,5.791
2000-09-29,2.1277
2000-10-02,-0.5208
2000-10-03,3.1414
2000-10-04,0.3384
2000-10-05,2.1922
2000-10-06,0.495
2000-10-09,0.3284
2000-10-10,0.3273
2000-10-11,-0.6525
2000-10-12,-3.1199
2000-10-13,-2.5423999999999998
2000-10-16,1.5652
2000-10-17,-1.7123
2000-10-18,-0.5226
2000-10-19,-7.7058
2000-10-20,2.277
2000-10-23,0.9276
2000-10-24,6.8015
2000-10-25,0.6885
2000-10-26,-2.0513
2000-10-27,1.5707
2000-10-30,0.5155
2000-10-31,2.0513
2000-11-01,-1.34
2000-11-02,-1.3582
2000-11-03,-1.0327
2000-11-06,-0.8696
2000-11-07,1.0526
2000-11-08,1.3889
2000-11-09,-1.3699
2000-11-10,-3.8194
2000-11-13,-0.722
2000-11-14,0.3636
2000-11-15,0.3623
2000-11-16,-4.3321
2000-11-17,1.6981000000000002
2000-11-20,-0.9276
2000-11-21,-0.3745
2000-11-22,0.9398
2000-11-24,0.5587
2000-11-27,0.0
2000-11-28,-0.9259
2000-11-29,2.8037
2000-11-30,0.1818
2000-12-01,2.1779
2000-12-04,4.4405
2000-12-05,-0.5102
2000-12-06,-2.0513
2000-12-07,-0.6981
2000-12-08,1.5817
2000-12-11,-0.8651
2000-12-12,1.5707
2000-12-13,1.3746
2000-12-14,-2.0339
2000-12-15,-2.4221
2000-12-18,3.7234
2000-12-19,3.5897
2000-12-20,-1.9802
2000-12-21,3.8721
2000-12-22,3.4036
2000-12-26,2.5078
2000-12-27,3.0581
2000-12-28,-0.2908
2000-12-29,-1.9432
2001-01-02,-1.3719999999999999
2001-01-03,0.7728
2001-01-04,1.3804
2001-01-05,-1.2103
2001-01-08,-0.1531
2001-01-09,-3.5276
2001-01-10,0.4769
2001-01-11,-3.6391999999999998
2001-01-12,-1.642
2001-01-16,-0.5008
2001-01-17,-1.0067
2001-01-18,-0.678
2001-01-19,-1.8771
2001-01-22,1.0435
2001-01-23,0.0
2001-01-24,1.7212
2001-01-25,1.1844000000000001
2001-01-26,-2.6756
2001-01-29,1.8832
2001-01-30,2.6444
2001-01-31,-0.7098
2001-02-01,0.4766
2001-02-02,0.0527
2001-02-05,2.5545999999999998
2001-02-06,-1.3611
2001-02-07,0.9373
2001-02-08,2.0119
2001-02-09,-1.3654
2001-02-12,-0.0513
2001-02-13,1.2567
2001-02-14,-0.076
2001-02-15,1.2674
2001-02-16,-1.577
2001-02-20,2.3906
2001-02-21,-3.3532
2001-02-22,-0.5397
2001-02-23,-3.4625
2001-02-26,3.9347
2001-02-27,1.2877
2001-02-28,3.102
2001-03-01,-1.4303
2001-03-02,0.5754
2001-03-05,0.6219
2001-03-06,3.4116
2001-03-07,1.6017000000000001
2001-03-08,1.1764999999999999
2001-03-09,-0.5814
2001-03-12,-3.6491
2001-03-13,-0.9468
2001-03-14,-1.8136999999999999
2001-03-15,-0.4993
2001-03-16,-0.3763
2001-03-19,1.9139
2001-03-20,-1.7297
2001-03-21,-2.9168
2001-03-22,-2.5641
2001-03-23,3.2164
2001-03-26,1.571
2001-03-27,-1.1156
2001-03-28,-0.3333
2001-03-29,-2.1353
2001-03-30,1.4531
2001-04-02,3.125
2001-04-03,-2.8283
2001-04-04,3.1445
2001-04-05,2.318
2001-04-06,-1.0342
2001-04-09,2.8614
2001-04-10,4.6686
2001-04-11,-1.6640000000000001
2001-04-12,0.0
2001-04-16,1.0576
2001-04-17,-1.6512
2001-04-18,3.9726
2001-04-19,-2.6836
2001-04-20,-1.1451
2001-04-23,-0.1182
2001-04-24,1.6095000000000002
2001-04-25,-0.4193
2001-04-26,1.2631999999999999
2001-04-27,0.3696
2001-04-30,-1.0587
2001-05-01,-0.4187
2001-05-02,0.2102
2001-05-03,-0.979
2001-05-04,1.8832
2001-05-07,-1.0628
2001-05-08,1.4946
2001-05-09,0.7133
2001-05-10,1.6678
2001-05-11,-0.9888
2001-05-14,1.1121
2001-05-15,0.7183
2001-05-16,4.0784
2001-05-17,1.7345000000000002
2001-05-18,-3.1993
2001-05-21,0.0
2001-05-22,0.8915
2001-05-23,-0.8621
2001-05-24,-2.0652
2001-05-25,1.909
2001-05-29,0.9366
2001-05-30,-0.6905
2001-05-31,1.6297000000000001
2001-06-01,1.0263
2001-06-04,1.0159
2001-06-05,0.3352
2001-06-06,-0.0835
2001-06-07,0.3135
2001-06-08,-0.8542
2001-06-11,-0.8195
2001-06-12,0.0636
2001-06-13,0.2752
2001-06-14,-1.9003
2001-06-15,1.0547
2001-06-18,0.3195
2001-06-19,0.9766
2001-06-20,0.1682
2001-06-21,-1.4903
2001-06-22,-2.7701000000000002
2001-06-25,-1.03
2001-06-26,0.9743
2001-06-27,-0.2193
2001-06-28,0.3736
2001-06-29,0.6158
2001-07-02,1.0055
2001-07-03,-0.0216
2001-07-05,-0.4545
2001-07-06,-2.7397
2001-07-09,1.1625
2001-07-10,0.8398
2001-07-11,-0.4602
2001-07-12,2.7301
2001-07-13,0.1929
2001-07-16,-0.7914
2001-07-17,2.2208
2001-07-18,0.4219
2001-07-19,0.7982
2001-07-20,-7.9183
2001-07-23,-3.9375
2001-07-24,-2.0495
2001-07-25,1.2025000000000001
2001-07-26,-1.3783
2001-07-27,-0.506
2001-07-30,-1.3563
2001-07-31,0.2455
2001-08-01,0.3184
2001-08-02,0.708
2001-08-03,0.8242
2001-08-06,0.8175
2001-08-07,0.954
2001-08-08,-1.3229
2001-08-09,-0.8858
2001-08-10,1.6667
2001-08-13,-0.0238
2001-08-14,0.1663
2001-08-15,-1.5421
2001-08-16,-1.012
2001-08-17,0.6573
2001-08-20,-0.4111
2001-08-21,0.4371
2001-08-22,0.677
2001-08-23,0.6484
2001-08-24,1.4078
2001-08-27,1.4588
2001-08-28,-0.8813
2001-08-29,-0.9827
2001-08-30,-0.638
2001-08-31,0.8323
2001-09-04,0.4717
2001-09-05,-0.1174
2001-09-06,-1.2456
2001-09-07,-1.7135
2001-09-10,-1.3559
2001-09-17,-8.002
2001-09-18,0.1067
2001-09-19,-3.1983
2001-09-20,-3.4967
2001-09-21,-4.1655
2001-09-24,8.0381
2001-09-25,0.6062
2001-09-26,1.0408
2001-09-27,1.7891
2001-09-28,3.2932
2001-10-01,-0.4147
2001-10-02,0.4164
2001-10-03,-0.1814
2001-10-04,-0.4155
2001-10-05,0.2347
2001-10-08,-2.6275
2001-10-09,0.2939
2001-10-10,3.9691
2001-10-11,3.0746
2001-10-12,-1.4914
2001-10-15,-1.085
2001-10-16,-0.8163
2001-10-17,-2.5977
2001-10-18,-0.4225
2001-10-19,-2.3601
2001-10-22,6.0022
2001-10-23,0.4868
2001-10-24,0.7904
2001-10-25,1.3155000000000001
2001-10-26,2.3970000000000002
2001-10-29,-1.585
2001-10-30,-1.0654
2001-10-31,0.2755
2001-11-01,2.4725
2001-11-02,2.3641
2001-11-05,-0.2619
2001-11-06,1.8380999999999998
2001-11-07,-1.4768
2001-11-08,0.9041
2001-11-09,0.5659
2001-11-12,-1.4771
2001-11-13,2.356
2001-11-14,1.8833
2001-11-15,1.5974
2001-11-16,0.1572
2001-11-19,1.7717
2001-11-20,0.7713
2001-11-21,-1.0278
2001-11-23,1.2373
2001-11-26,0.5456
2001-11-27,-0.8682
2001-11-28,-0.6131
2001-11-29,0.1983
2001-11-30,0.5277
2001-12-03,-0.2625
2001-12-04,2.2149
2001-12-05,2.1026
2001-12-06,-0.2311
2001-12-07,-1.7481
2001-12-10,-2.3365
2001-12-11,1.7559
2001-12-12,-0.9491
2001-12-13,-1.7856999999999998
2001-12-14,-0.4878
2001-12-17,3.721
2001-12-18,2.2556
2001-12-19,-1.0084
2001-12-20,1.1036
2001-12-21,-1.5533000000000001
2001-12-24,0.2132
2001-12-26,-0.1064
2001-12-27,0.0852
2001-12-28,0.3831
2001-12-31,-0.1277
2002-01-02,0.1919
2002-01-03,-0.0213
2002-01-04,1.1066
2002-01-07,0.6104
2002-01-08,-1.3598
2002-01-09,-0.5726
2002-01-10,-1.5145
2002-01-11,-1.8194
2002-01-14,-1.8751
2002-01-15,0.045
2002-01-16,-0.8315
2002-01-17,1.1783
2002-01-18,-1.4334
2002-01-22,0.0682
2002-01-23,2.8837
2002-01-24,2.4939
2002-01-25,0.4522
2002-01-28,-1.3934
2002-01-29,-0.8478
2002-01-30,0.6139
2002-01-31,0.7845
2002-02-01,0.9297
2002-02-04,-1.1782
2002-02-05,-0.7804
2002-02-06,0.2622
2002-02-07,0.0218
2002-02-08,2.0915
2002-02-11,2.198
2002-02-12,-0.8561
2002-02-13,-0.674
2002-02-14,-0.4453
2002-02-15,1.853
2002-02-19,-2.3421
2002-02-20,0.3854
2002-02-21,-0.7892
2002-02-22,1.2685
2002-02-25,1.5924
2002-02-26,-0.7941
2002-02-27,2.7807
2002-02-28,-0.5944
2002-03-01,1.8144
2002-03-04,4.1312
2002-03-05,-3.734
2002-03-06,2.1818
2002-03-07,-0.7513
2002-03-08,0.239
2002-03-11,1.3514
2002-03-12,0.0
2002-03-13,-0.3725
2002-03-14,0.6101
2002-03-15,1.6236000000000002
2002-03-18,0.5775
2002-03-19,1.5311
2002-03-20,-0.6598
2002-03-21,-2.3909000000000002
2002-03-22,-1.147
2002-03-25,-2.3599
2002-03-26,2.0141
2002-03-27,2.8233
2002-03-28,-0.4433
2002-04-01,-1.7231
2002-04-02,-0.7289
2002-04-03,-1.5678
2002-04-04,-1.5323
2002-04-05,2.2113
2002-04-08,0.1603
2002-04-09,1.1
2002-04-10,0.8902
2002-04-11,-0.4706
2002-04-12,-0.3546
2002-04-15,-1.6014
2002-04-16,2.6924
2002-04-17,-1.1935
2002-04-18,-0.7327
2002-04-19,0.1396
2002-04-22,-2.1514
2002-04-23,-5.2524
2002-04-24,3.1371
2002-04-25,-0.2292
2002-04-26,0.2297
2002-04-29,-1.5625
2002-04-30,1.6931
2002-05-01,1.7898
2002-05-02,3.6393
2002-05-03,0.0395
2002-05-06,-1.3212
2002-05-07,1.299
2002-05-08,1.2823
2002-05-09,1.1492
2002-05-10,-1.7524
2002-05-13,0.0588
2002-05-14,2.3115
2002-05-15,-0.0766
2002-05-16,-0.8239
2002-05-17,-0.3284
2002-05-20,-1.4732
2002-05-21,-0.2164
2002-05-22,0.3352
2002-05-23,0.6485
2002-05-24,-1.3862
2002-05-28,-1.4849
2002-05-29,-0.2211
2002-05-30,-0.5237
2002-05-31,1.5388
2002-06-03,-2.2931
2002-06-04,-0.9592
2002-06-05,1.4836
2002-06-06,-1.8883
2002-06-07,0.7864
2002-06-10,1.6221999999999999
2002-06-11,-2.5056000000000003
2002-06-12,0.3731
2002-06-13,-1.9616
2002-06-14,-1.2848
2002-06-17,2.3042
2002-06-18,0.1251
2002-06-19,-0.3541
2002-06-20,1.1497
2002-06-21,0.2067
2002-06-24,0.5981
2002-06-25,0.451
2002-06-26,0.7143
2002-06-27,1.2361
2002-06-28,1.4472
2002-07-01,0.2774
2002-07-02,-3.2207
2002-07-03,-0.2042
2002-07-05,5.0532
2002-07-08,-1.2074
2002-07-09,-2.4837
2002-07-10,-4.1641
2002-07-11,-1.4132
2002-07-12,1.3265
2002-07-15,-2.4704
2002-07-16,-3.2258
2002-07-17,1.5213
2002-07-18,-1.7629000000000001
2002-07-19,-4.4863
2002-07-22,-2.4894
2002-07-23,-1.7341
2002-07-24,7.3529
2002-07-25,3.0822
2002-07-26,-1.794
2002-07-29,3.6085000000000003
2002-07-30,-3.461
2002-07-31,-0.2255
2002-08-01,0.1356
2002-08-02,-5.2133
2002-08-05,-2.3571
2002-08-06,4.8037
2002-08-07,3.2806
2002-08-08,2.5681000000000003
2002-08-09,0.2416
2002-08-12,-1.5118
2002-08-13,-0.2225
2002-08-14,2.0736
2002-08-15,-0.5898
2002-08-16,-0.7251
2002-08-19,3.5857
2002-08-20,-1.7521
2002-08-21,0.8917
2002-08-22,2.7377000000000002
2002-08-23,-1.5316999999999998
2002-08-26,2.0669
2002-08-27,0.5846
2002-08-28,-3.4039
2002-08-29,0.0
2002-08-30,0.795
2002-09-03,-4.7325
2002-09-04,3.4012000000000002
2002-09-05,-4.5012
2002-09-06,2.8325
2002-09-09,-0.2204
2002-09-10,2.0097
2002-09-11,0.9959
2002-09-12,-2.4652
2002-09-13,-0.1319
2002-09-16,-0.7702
2002-09-17,-1.2641
2002-09-18,-0.0449
2002-09-19,-4.0899
2002-09-20,0.7029
2002-09-23,-2.0242
2002-09-24,-3.7046
2002-09-25,2.3181
2002-09-26,3.8564
2002-09-27,-1.5549
2002-09-30,-0.4738
2002-10-01,5.6415
2002-10-02,-6.0388
2002-10-03,-1.199
2002-10-04,-0.4369
2002-10-07,0.2438
2002-10-08,3.964
2002-10-09,-5.0526
2002-10-10,6.8983
2002-10-11,2.466
2002-10-14,-0.5173
2002-10-15,3.5948
2002-10-16,-4.0157
2002-10-17,3.7972
2002-10-18,-1.7963
2002-10-21,3.0337
2002-10-22,-3.6588000000000003
2002-10-23,-1.3483
2002-10-24,-5.2847
2002-10-25,5.4834
2002-10-28,-1.7784
2002-10-29,-0.65
2002-10-30,0.7477
2002-10-31,2.5046
2002-11-01,0.8371
2002-11-04,-1.4584
2002-11-05,-0.2277
2002-11-06,2.7841
2002-11-07,-2.9751
2002-11-08,-2.6545
2002-11-11,-3.0559
2002-11-12,-0.388
2002-11-13,0.5599
2002-11-14,2.566
2002-11-15,0.7789
2002-11-18,-0.7026
2002-11-19,0.3538
2002-11-20,1.9976
2002-11-21,1.0369
2002-11-22,-3.6488
2002-11-25,-0.0237
2002-11-26,-2.0833
2002-11-27,4.1586
2002-11-29,2.6462
2002-12-02,0.0452
2002-12-03,-1.5596999999999999
2002-12-04,1.4466
2002-12-05,-1.5392000000000001
2002-12-06,1.2644
2002-12-09,-0.6129
2002-12-10,0.8223
2002-12-11,0.9289
2002-12-12,-2.11
2002-12-13,-1.307
2002-12-16,3.7175000000000002
2002-12-17,-2.1729
2002-12-18,-2.8395
2002-12-19,-0.0707
2002-12-20,3.2547
2002-12-23,-0.8451
2002-12-24,-0.645
2002-12-26,0.371
2002-12-27,-1.9404
2002-12-30,1.0365
2002-12-31,0.164
2003-01-02,-0.4678
2003-01-03,-0.141
2003-01-06,3.5302
2003-01-07,-0.3183
2003-01-08,-3.0103
2003-01-09,3.0096
2003-01-10,-0.8446
2003-01-13,0.8287
2003-01-14,0.1826
2003-01-15,-1.9827
2003-01-16,1.3718
2003-01-17,-1.2615
2003-01-21,-2.0674
2003-01-22,-1.5655000000000001
2003-01-23,1.3494
2003-01-24,-2.4727
2003-01-27,-2.5597
2003-01-28,1.0008
2003-01-29,0.1486
2003-01-30,0.1979
2003-01-31,2.3204000000000002
2003-02-03,-0.0483
2003-02-04,-0.9172
2003-02-05,0.6821
2003-02-06,-0.2178
2003-02-07,-0.8002
2003-02-10,0.1222
2003-02-11,-1.2695
2003-02-12,-0.8902
2003-02-13,0.2495
2003-02-14,0.5226
2003-02-18,-1.436
2003-02-19,-2.11
2003-02-20,-1.2061
2003-02-21,0.8571
2003-02-24,-1.4679
2003-02-25,0.3398
2003-02-26,-0.9117
2003-02-27,1.3144
2003-02-28,0.5708
2003-03-03,0.387
2003-03-04,-1.9788999999999999
2003-03-05,0.5244
2003-03-06,-1.1737
2003-03-07,1.6362999999999999
2003-03-10,-1.1426
2003-03-11,-1.2871000000000001
2003-03-12,-0.2395
2003-03-13,5.1214
2003-03-14,0.2284
2003-03-17,4.9367
2003-03-18,1.737
2003-03-19,-0.0237
2003-03-20,0.0949
2003-03-21,1.8246
2003-03-24,-3.4908
2003-03-25,1.2057
2003-03-26,-0.0238
2003-03-27,-0.7865
2003-03-28,0.5285
2003-03-31,-0.5043
2003-04-01,1.5448
2003-04-02,2.7335000000000003
2003-04-03,-2.013
2003-04-04,0.7556
2003-04-07,-0.1406
2003-04-08,-2.0652
2003-04-09,-1.7732999999999999
2003-04-10,0.6099
2003-04-11,-0.9214
2003-04-14,2.0558
2003-04-15,1.8705
2003-04-16,-2.0245
2003-04-17,1.7059
2003-04-21,-0.4725
2003-04-22,1.9701
2003-04-23,0.5587
2003-04-24,-0.9028
2003-04-25,-3.6206
2003-04-28,2.3025
2003-04-29,0.924
2003-04-30,1.1033
2003-05-01,-0.743
2003-05-02,0.8187
2003-05-05,0.0
2003-05-06,0.2088
2003-05-07,-1.204
2003-05-08,-0.8202
2003-05-09,1.4887000000000001
2003-05-12,1.9092
2003-05-13,0.4112
2003-05-14,-0.5461
2003-05-15,0.755
2003-05-16,-0.4995
2003-05-19,-2.7841
2003-05-20,-0.1643
2003-05-21,-0.1411
2003-05-22,0.4709
2003-05-23,-0.8671
2003-05-27,1.7730000000000001
2003-05-28,-0.3484
2003-05-29,-1.7248999999999999
2003-05-30,3.3918
2003-06-02,0.4129
2003-06-03,-1.0738
2003-06-04,1.3626
2003-06-05,-0.6607
2003-06-06,-0.1835
2003-06-09,-2.7803
2003-06-10,0.1654
2003-06-11,-0.7787
2003-06-12,0.8323
2003-06-13,0.3774
2003-06-16,1.7387000000000001
2003-06-17,1.7551999999999999
2003-06-18,-3.4044
2003-06-19,-0.8929
2003-06-20,0.8061
2003-06-23,-2.2578
2003-06-24,0.5294
2003-06-25,-1.3164
2003-06-26,0.8974
2003-06-27,-0.7212
2003-06-30,1.2905
2003-07-01,0.0481
2003-07-02,0.937
2003-07-03,-0.5951
2003-07-07,1.7002000000000002
2003-07-08,0.259
2003-07-09,-1.2447
2003-07-10,-0.5707
2003-07-11,-0.4066
2003-07-14,0.1441
2003-07-15,-0.5755
2003-07-16,-0.2171
2003-07-17,2.1755
2003-07-18,4.0691
2003-07-21,1.8868
2003-07-22,0.6247
2003-07-23,-0.1996
2003-07-24,0.8665
2003-07-25,2.9295
2003-07-28,-1.6905999999999999
2003-07-29,0.9578
2003-07-30,-0.4097
2003-07-31,0.6278
2003-08-01,-0.3657
2003-08-04,-0.7774
2003-08-05,-2.2416
2003-08-06,0.3562
2003-08-07,0.2662
2003-08-08,1.2168
2003-08-11,0.7432
2003-08-12,0.3255
2003-08-13,-0.3028
2003-08-14,1.6703000000000001
2003-08-15,-0.2774
2003-08-18,0.8344
2003-08-19,0.0637
2003-08-20,0.0212
2003-08-21,1.1024
2003-08-22,-1.0484
2003-08-25,-0.1695
2003-08-26,-0.5094
2003-08-27,0.0213
2003-08-28,0.6399
2003-08-29,0.2967
2003-09-02,1.754
2003-09-03,1.0177
2003-09-04,-0.0617
2003-09-05,-1.7075
2003-09-08,1.465
2003-09-09,-1.0932
2003-09-10,-1.6893
2003-09-11,1.0182
2003-09-12,1.911
2003-09-15,-1.2570000000000001
2003-09-16,0.6886
2003-09-17,-0.3109
2003-09-18,0.7484
2003-09-19,-1.2381
2003-09-22,-1.776
2003-09-23,-1.2125
2003-09-24,-1.7010999999999998
2003-09-25,-1.2048
2003-09-26,0.0443
2003-09-29,1.6179000000000001
2003-09-30,-1.1399
2003-10-01,1.9956
2003-10-02,0.7174
2003-10-03,1.5756999999999999
2003-10-06,0.3612
2003-10-07,0.8469
2003-10-08,0.042
2003-10-09,0.4827
2003-10-10,-0.8354
2003-10-13,0.5687
2003-10-14,0.3141
2003-10-15,-0.4384
2003-10-16,-0.2307
2003-10-17,-0.1892
2003-10-20,-1.2424
2003-10-21,-1.1514
2003-10-22,-1.0569
2003-10-23,1.5043
2003-10-24,-0.0215
2003-10-27,-0.9452
2003-10-28,-3.4917
2003-10-29,2.0449
2003-10-30,0.0
2003-10-31,0.0
2003-11-03,-0.022
2003-11-04,-1.2115
2003-11-05,0.0446
2003-11-06,1.5823
2003-11-07,2.6766
2003-11-10,-1.1752
2003-11-11,-0.7568
2003-11-12,0.2832
2003-11-13,-0.9342
2003-11-14,0.8772
2003-11-17,-1.0652
2003-11-18,-0.791
2003-11-19,0.5759
2003-11-20,-0.3083
2003-11-21,0.4418
2003-11-24,0.3519
2003-11-25,2.8928000000000003
2003-11-26,2.0873
2003-11-28,0.0209
2003-12-01,2.0651
2003-12-02,-0.1431
2003-12-03,0.4912
2003-12-04,2.7902
2003-12-05,-0.7331
2003-12-08,0.8583
2003-12-09,0.6135
2003-12-10,0.059
2003-12-11,1.0615
2003-12-12,0.8753
2003-12-15,0.0
2003-12-16,0.3857
2003-12-17,-0.5955
2003-12-18,1.3719999999999999
2003-12-19,-0.1525
2003-12-22,0.0
2003-12-23,-0.5536
2003-12-24,-0.4607
2003-12-26,0.8872
2003-12-29,1.4529
2003-12-30,-0.3957
2003-12-31,0.38
2004-01-02,-0.3029
2004-01-05,1.1961
2004-01-06,-0.2814
2004-01-07,-0.715
2004-01-08,1.2507
2004-01-09,-2.7138
2004-01-12,1.0389
2004-01-13,2.7418
2004-01-14,1.3899
2004-01-15,0.2925
2004-01-16,0.2369
2004-01-20,-1.1273
2004-01-21,-3.8433
2004-01-22,-4.6663
2004-01-23,-3.33
2004-01-26,3.5484999999999998
2004-01-27,-0.6413
2004-01-28,0.0
2004-01-29,0.3227
2004-01-30,0.3418
2004-02-02,-0.3005
2004-02-03,-1.4068
2004-02-04,-0.8969
2004-02-05,1.0284
2004-02-06,1.3029
2004-02-09,0.4823
2004-02-10,1.06
2004-02-11,2.0582
2004-02-12,-1.0859
2004-02-13,-1.3723
2004-02-17,0.8149
2004-02-18,-1.6364
2004-02-19,0.2205
2004-02-20,-0.74
2004-02-23,-0.5642
2004-02-24,0.2026
2004-02-25,-0.1011
2004-02-26,-0.8097
2004-02-27,-1.5510000000000002
2004-03-01,2.1766
2004-03-02,-0.0203
2004-03-03,-0.0406
2004-03-04,-0.203
2004-03-05,1.4036
2004-03-08,-0.7021
2004-03-09,-1.4343
2004-03-10,-2.3365
2004-03-11,-0.8814
2004-03-12,1.5455999999999999
2004-03-15,-1.96
2004-03-16,0.5955
2004-03-17,1.3531
2004-03-18,-0.6049
2004-03-19,0.0839
2004-03-22,-0.9646
2004-03-23,-0.1482
2004-03-24,1.866
2004-03-25,3.6012
2004-03-26,-0.8439
2004-03-29,1.1145
2004-03-30,0.6613
2004-03-31,0.24
2004-04-01,-0.1397
2004-04-02,2.997
2004-04-05,0.8729
2004-04-06,0.0577
2004-04-07,-1.1724
2004-04-08,-0.1556
2004-04-12,1.1882
2004-04-13,-0.77
2004-04-14,0.5044
2004-04-15,1.5441
2004-04-16,0.1521
2004-04-19,-0.4555
2004-04-20,-1.1058
2004-04-21,0.4241
2004-04-22,1.3437999999999999
2004-04-23,0.1515
2004-04-26,-1.2862
2004-04-27,0.4982
2004-04-28,-2.8599
2004-04-29,-2.159
2004-04-30,-0.0802
2004-05-03,-0.2811
2004-05-04,-0.3624
2004-05-05,0.0202
2004-05-06,-0.2424
2004-05-07,-1.2758
2004-05-10,-0.3077
2004-05-11,1.07
2004-05-12,-0.2239
2004-05-13,-0.0204
2004-05-14,-0.3061
2004-05-17,-1.6991
2004-05-18,0.6456
2004-05-19,-0.3724
2004-05-20,-0.2077
2004-05-21,1.1655
2004-05-24,0.8023
2004-05-25,1.5306
2004-05-26,0.2211
