ticker,BKH US Equity
2000-05-23,-1.6349
2000-05-24,1.108
2000-05-25,1.0959
2000-05-26,3.252
2000-05-30,-0.5249
2000-05-31,1.0554
2000-06-01,0.2611
2000-06-02,-1.8229
2000-06-05,-4.5093
2000-06-06,-0.5556
2000-06-07,-0.5587
2000-06-08,1.6854
2000-06-09,0.5525
2000-06-12,0.2747
2000-06-13,1.9178
2000-06-14,3.4946
2000-06-15,2.3377
2000-06-16,-2.0305
2000-06-19,2.3316
2000-06-20,1.7722
2000-06-21,-1.99
2000-06-22,-4.0609
2000-06-23,1.3228
2000-06-26,-0.5222
2000-06-27,-1.8373
2000-06-28,0.8021
2000-06-29,-1.3263
2000-06-30,-3.0242
2000-07-03,2.2869
2000-07-05,0.271
2000-07-06,1.0811
2000-07-07,1.3369
2000-07-10,-1.5831
2000-07-11,0.0
2000-07-12,2.1448
2000-07-13,-1.0499
2000-07-14,-1.3263
2000-07-17,-1.3441
2000-07-18,-1.9074
2000-07-19,1.9444
2000-07-20,0.0
2000-07-21,-1.0899
2000-07-24,-1.6529
2000-07-25,0.5602
2000-07-26,2.2284
2000-07-27,0.8174
2000-07-28,-0.2703
2000-07-31,0.542
2000-08-01,0.0
2000-08-02,-1.3477000000000001
2000-08-03,5.7377
2000-08-04,0.5168
2000-08-07,1.7995
2000-08-08,1.0101
2000-08-09,-2.25
2000-08-10,1.5345
2000-08-11,4.0302
2000-08-14,0.7264
2000-08-15,-0.9615
2000-08-16,0.0777
2000-08-17,-1.2255
2000-08-18,0.9926
2000-08-21,-0.9828
2000-08-22,-0.9926
2000-08-23,-1.5038
2000-08-24,0.5089
2000-08-25,1.5190000000000001
2000-08-28,0.7481
2000-08-29,0.0
2000-08-30,0.9901
2000-08-31,0.0
2000-09-01,1.2255
2000-09-05,0.4843
2000-09-06,0.241
2000-09-07,3.6058
2000-09-08,0.6961
2000-09-11,0.2304
2000-09-12,1.1494
2000-09-13,0.9091
2000-09-14,4.5045
2000-09-15,0.8621
2000-09-18,-3.6325
2000-09-19,0.2217
2000-09-20,-0.6637
2000-09-21,-1.3363
2000-09-22,0.6772
2000-09-25,0.0
2000-09-26,0.6726
2000-09-27,0.0
2000-09-28,0.6682
2000-09-29,-0.6637
2000-10-02,0.4454
2000-10-03,-1.9956
2000-10-04,0.4525
2000-10-05,0.9009
2000-10-06,0.2232
2000-10-09,-1.3363
2000-10-10,0.9029
2000-10-11,1.5659999999999998
2000-10-12,0.0
2000-10-13,2.2026
2000-10-16,-1.7241
2000-10-17,0.4386
2000-10-18,-0.8734
2000-10-19,3.304
2000-10-20,1.2793
2000-10-23,-1.2631999999999999
2000-10-24,0.8529
2000-10-25,2.9598
2000-10-26,0.4107
2000-10-27,1.227
2000-10-30,1.4141
2000-10-31,-0.3984
2000-11-01,1.6
2000-11-02,-1.5748
2000-11-03,-0.6
2000-11-06,-2.4145
2000-11-07,-0.8247
2000-11-08,-0.6237
2000-11-09,-1.2551999999999999
2000-11-10,-1.2711999999999999
2000-11-13,0.0
2000-11-14,0.6438
2000-11-15,0.0682
2000-11-16,-0.6452
2000-11-17,2.5974
2000-11-20,2.5316
2000-11-21,5.7613
2000-11-22,3.8911
2000-11-24,1.8727
2000-11-27,1.1029
2000-11-28,-1.0909
2000-11-29,1.4706000000000001
2000-11-30,-1.087
2000-12-01,0.1832
2000-12-04,0.0
2000-12-05,0.3656
2000-12-06,0.0
2000-12-07,2.7321999999999997
2000-12-08,1.4184
2000-12-11,4.1958
2000-12-12,1.1745
2000-12-13,1.1609
2000-12-14,-0.1639
2000-12-15,1.8062
2000-12-18,2.2580999999999998
2000-12-19,-1.2618
2000-12-20,-3.1949
2000-12-21,4.6205
2000-12-22,0.9464
2000-12-26,2.6563
2000-12-27,7.7626
2000-12-28,1.9774
2000-12-29,-0.831
2001-01-02,-14.8045
2001-01-03,-1.1475
2001-01-04,-9.9502
2001-01-05,-4.2357
2001-01-08,1.7308
2001-01-09,-0.189
2001-01-10,-0.5682
2001-01-11,-1.3333
2001-01-12,5.0193
2001-01-16,-0.7353
2001-01-17,-1.6667
2001-01-18,4.1431000000000004
2001-01-19,-4.5208
2001-01-22,1.3258
2001-01-23,3.7382999999999997
2001-01-24,-0.3604
2001-01-25,4.5208
2001-01-26,0.8651
2001-01-29,4.3156
2001-01-30,1.7627000000000002
2001-01-31,-1.2151
2001-02-01,0.5234
2001-02-02,-0.3385
2001-02-05,1.3845
2001-02-06,0.5411
2001-02-07,-1.102
2001-02-08,1.5289000000000001
2001-02-09,1.4803
2001-02-12,-1.7856999999999998
2001-02-13,0.3329
2001-02-14,0.7657
2001-02-15,0.2551
2001-02-16,0.6361
2001-02-20,-1.8205
2001-02-21,-0.4378
2001-02-22,-0.6984
2001-02-23,0.0
2001-02-26,1.1982
2001-02-27,0.3861
2001-02-28,0.9487
2001-03-01,-0.889
2001-03-02,3.0241
2001-03-05,3.9055
2001-03-06,0.2155
2001-03-07,3.1773
2001-03-08,1.6439
2001-03-09,-1.1844999999999999
2001-03-12,-0.9682
2001-03-13,1.7225000000000001
2001-03-14,-0.7094
2001-03-15,0.1383
2001-03-16,0.1151
2001-03-19,2.6437
2001-03-20,-0.8735
2001-03-21,0.0904
2001-03-22,-0.2483
2001-03-23,-2.6929
2001-03-26,-0.5814
2001-03-27,-0.6784
2001-03-28,-0.7301
2001-03-29,4.8636
2001-03-30,3.4163
2001-04-02,2.2752
2001-04-03,0.3422
2001-04-04,2.8992
2001-04-05,-0.3522
2001-04-06,0.2703
2001-04-09,6.78
2001-04-10,1.4950999999999999
2001-04-11,1.4157
2001-04-12,-0.9809
2001-04-16,1.6002999999999998
2001-04-17,1.0688
2001-04-18,-1.2801
2001-04-19,-4.1534
2001-04-20,-1.9607999999999999
2001-04-23,0.9
2001-04-24,0.892
2001-04-25,0.7859
2001-04-26,1.5594999999999999
2001-04-27,0.8637
2001-04-30,-2.2455
2001-05-01,-1.8883
2001-05-02,0.0
2001-05-03,-0.7937
2001-05-04,1.24
2001-05-07,1.3433
2001-05-08,0.9357
2001-05-09,2.0857
2001-05-10,1.5323
2001-05-11,0.8944
2001-05-14,-0.0554
2001-05-15,-0.037
2001-05-16,0.61
2001-05-17,0.7018
2001-05-18,2.5857
2001-05-21,3.6825
2001-05-22,-0.2586
2001-05-23,-0.6914
2001-05-24,1.0444
2001-05-25,-1.3437000000000001
2001-05-29,-0.5413
2001-05-30,-2.809
2001-05-31,-0.8309
2001-06-01,1.9308
2001-06-04,0.0179
2001-06-05,-1.3757
2001-06-06,-5.8514
2001-06-07,-7.5428
2001-06-08,1.5609
2001-06-11,-1.8648
2001-06-12,-1.6287
2001-06-13,-1.2948
2001-06-14,-2.2366
2001-06-15,2.5077
2001-06-18,-2.5751
2001-06-19,1.5638999999999998
2001-06-20,1.9952
2001-06-21,-8.1437
2001-06-22,-1.8519
2001-06-25,-1.3679000000000001
2001-06-26,-0.7413
2001-06-27,0.2891
2001-06-28,-1.8496000000000001
2001-06-29,-1.5419
2001-07-02,0.7954
2001-07-03,1.3564
2001-07-05,0.8516
2001-07-06,1.3269
2001-07-09,0.5476
2001-07-10,5.8489
2001-07-11,-0.604
2001-07-12,-0.4501
2001-07-13,-0.4522
2001-07-16,0.9312
2001-07-17,0.9901
2001-07-18,0.4902
2001-07-19,0.6652
2001-07-20,-1.5198
2001-07-23,-4.4956
2001-07-24,-5.9953
2001-07-25,2.1425
2001-07-26,1.5854
2001-07-27,-1.4646
2001-07-30,0.731
2001-07-31,-0.8708
2001-08-01,-0.7565
2001-08-02,-0.4672
2001-08-03,-0.6917
2001-08-06,-2.9851
2001-08-07,0.5128
2001-08-08,-4.7704
2001-08-09,-0.4822
2001-08-10,0.0
2001-08-13,-0.4307
2001-08-14,-1.9735
2001-08-15,-0.7782
2001-08-16,-0.8683
2001-08-17,-0.9607
2001-08-20,-0.9415
2001-08-21,-0.7776
2001-08-22,-4.4993
2001-08-23,-1.8237
2001-08-24,-1.3932
2001-08-27,0.5024
2001-08-28,0.3436
2001-08-29,-2.3973
2001-08-30,0.3509
2001-08-31,0.9218
2001-09-04,0.0
2001-09-05,0.3465
2001-09-06,-0.1569
2001-09-07,-0.0314
2001-09-10,-0.4088
2001-09-17,-0.8841
2001-09-18,-3.791
2001-09-19,-4.3046
2001-09-20,-1.0381
2001-09-21,-0.7692
2001-09-24,0.4228
2001-09-25,3.5088
2001-09-26,0.1695
2001-09-27,-0.8799
2001-09-28,4.1994
2001-10-01,-1.4089
2001-10-02,0.565
2001-10-03,-0.0661
2001-10-04,0.0
2001-10-05,-0.0331
2001-10-08,-0.7939
2001-10-09,0.5669
2001-10-10,0.2653
2001-10-11,0.1984
2001-10-12,-1.3201
2001-10-15,-1.204
2001-10-16,1.5234
2001-10-17,-2.4341
2001-10-18,-2.9733
2001-10-19,-0.5988
2001-10-22,-0.6024
2001-10-23,-0.9269
2001-10-24,-4.9298
2001-10-25,-0.265
2001-10-26,2.8843
2001-10-29,1.8812
2001-10-30,0.4707
2001-10-31,-1.045
2001-11-01,1.2382
2001-11-02,2.5540000000000003
2001-11-05,0.8769
2001-11-06,0.3129
2001-11-07,-0.4853
2001-11-08,1.7067
2001-11-09,2.1918
2001-11-12,0.5362
2001-11-13,0.6333
2001-11-14,0.3644
2001-11-15,-1.1881
2001-11-16,1.2812000000000001
2001-11-19,1.032
2001-11-20,0.8567
2001-11-21,-1.3068
2001-11-23,0.993
2001-11-26,0.3278
2001-11-27,1.4374
2001-11-28,-0.9662
2001-11-29,1.2358
2001-11-30,-1.2207
2001-12-03,0.1626
2001-12-04,0.4545
2001-12-05,-0.6464
2001-12-06,-0.5205
2001-12-07,3.172
2001-12-10,-0.0317
2001-12-11,-0.9195
2001-12-12,0.48
2001-12-13,1.5605
2001-12-14,0.0941
2001-12-17,-1.1278
2001-12-18,3.3587
2001-12-19,0.5212
2001-12-20,-1.4639
2001-12-21,1.1761
2001-12-24,0.7342
2001-12-26,1.3969
2001-12-27,0.569
2001-12-28,1.2507
2001-12-31,-0.4706
2002-01-02,-2.039
2002-01-03,-0.4827
2002-01-04,-1.7581
2002-01-07,-0.8022
2002-01-08,-1.0575
2002-01-09,-0.2201
2002-01-10,-2.7725
2002-01-11,-1.1342
2002-01-14,-1.6388
2002-01-15,-0.933
2002-01-16,-0.2018
2002-01-17,-1.5840999999999998
2002-01-18,-0.7877
2002-01-22,-1.5188000000000001
2002-01-23,0.2804
2002-01-24,0.8039
2002-01-25,0.8669
2002-01-28,-0.3094
2002-01-29,0.069
2002-01-30,0.7236
2002-01-31,-1.2658
2002-02-01,1.8018
2002-02-04,-0.953
2002-02-05,-0.1375
2002-02-06,-0.0688
2002-02-07,-1.5152
2002-02-08,2.3427
2002-02-11,-0.8883
2002-02-12,0.1379
2002-02-13,1.0327
2002-02-14,-3.0282
2002-02-15,-4.1874
2002-02-19,-2.2593
2002-02-20,0.3031
2002-02-21,1.02
2002-02-22,0.1122
2002-02-25,0.7845
2002-02-26,1.149
2002-02-27,1.1726
2002-02-28,0.2535
2002-03-01,2.2399
2002-03-04,1.8021
2002-03-05,2.1867
2002-03-06,2.6155
2002-03-07,0.0993
2002-03-08,0.9259
2002-03-11,1.6383
2002-03-12,-1.2572999999999999
2002-03-13,2.22
2002-03-14,-2.5551
2002-03-15,-0.3605
2002-03-18,0.3618
2002-03-19,0.0328
2002-03-20,0.0328
2002-03-21,1.0809
2002-03-22,4.8931000000000004
2002-03-25,-0.7105
2002-03-26,3.547
2002-03-27,1.5625
2002-03-28,-0.9467
2002-04-01,0.8662
2002-04-02,0.6811
2002-04-03,-0.2941
2002-04-04,0.6785
2002-04-05,-2.5784000000000002
2002-04-08,3.3083
2002-04-09,-1.1936
2002-04-10,0.8544
2002-04-11,-0.0292
2002-04-12,-2.8638
2002-04-15,0.0602
2002-04-16,2.0144
2002-04-17,0.7958
2002-04-18,1.345
2002-04-19,0.6636
2002-04-22,0.9172
2002-04-23,-0.3124
2002-04-24,-1.3105
2002-04-25,-1.53
2002-04-26,-0.1173
2002-04-29,-1.1741
2002-04-30,3.5343
2002-05-01,5.6799
2002-05-02,-2.9316
2002-05-03,0.6152
2002-05-06,-0.8338
2002-05-07,-1.4854
2002-05-08,-0.5405
2002-05-09,1.2586
2002-05-10,-0.8475
2002-05-13,-0.5698
2002-05-14,2.149
2002-05-15,-0.7574
2002-05-16,-1.1684
2002-05-17,0.519
2002-05-20,0.1721
2002-05-21,0.315
2002-05-22,1.5415
2002-05-23,1.0964
2002-05-24,-0.9177
2002-05-28,-1.3752
2002-05-29,-0.2846
2002-05-30,-0.1142
2002-05-31,1.1714
2002-06-03,-2.2028
2002-06-04,0.2599
2002-06-05,0.5472
2002-06-06,-3.8384
2002-06-07,1.0128
2002-06-10,-0.3539
2002-06-11,-2.19
2002-06-12,-1.059
2002-06-13,-0.9174
2002-06-14,0.1543
2002-06-17,-0.339
2002-06-18,1.2678
2002-06-19,-0.7328
2002-06-20,1.1996
2002-06-21,0.9119
2002-06-24,0.1506
2002-06-25,0.7218
2002-06-26,-1.4631
2002-06-27,1.5152
2002-06-28,3.3134
2002-07-01,-0.4623
2002-07-02,0.1742
2002-07-03,-2.7237999999999998
2002-07-05,0.566
2002-07-08,-1.6291
2002-07-09,-1.7164000000000001
2002-07-10,-3.9522
2002-07-11,-1.244
2002-07-12,-2.6163
2002-07-15,-3.1841
2002-07-16,0.6852
2002-07-17,-1.6672
2002-07-18,-0.7612
2002-07-19,-5.6834
2002-07-22,-4.5841
2002-07-23,-7.284
2002-07-24,1.588
2002-07-25,0.3291
2002-07-26,-1.599
2002-07-29,-1.625
2002-07-30,8.6404
2002-07-31,-0.7018
2002-08-01,-2.0416
2002-08-02,-2.4449
2002-08-05,-2.9992
2002-08-06,4.1931
2002-08-07,3.374
2002-08-08,1.337
2002-08-09,0.388
2002-08-12,2.6285
2002-08-13,-3.6911
2002-08-14,3.2069
2002-08-15,0.613
2002-08-16,-2.3991
2002-08-19,1.0535
2002-08-20,-1.3514
2002-08-21,3.7182
2002-08-22,2.0377
2002-08-23,-1.2204
2002-08-26,1.5350000000000001
2002-08-27,0.9218
2002-08-28,-0.5115
2002-08-29,0.7345
2002-08-30,-0.6562
2002-09-03,-2.6055
2002-09-04,1.9593
2002-09-05,-0.7761
2002-09-06,2.0484
2002-09-09,0.9124
2002-09-10,-1.9529999999999998
2002-09-11,0.1107
2002-09-12,-2.3581
2002-09-13,2.6038
2002-09-16,-0.662
2002-09-17,-3.5542
2002-09-18,1.19
2002-09-19,-1.176
2002-09-20,-2.0729
2002-09-23,-2.2736
2002-09-24,-0.722
2002-09-25,1.4545
2002-09-26,5.1374
2002-09-27,-2.2727
2002-09-30,1.5116
2002-10-01,1.4509
2002-10-02,-4.2906
2002-10-03,-0.2753
2002-10-04,-11.987400000000001
2002-10-07,-3.0914
2002-10-08,-9.6163
2002-10-09,-2.046
2002-10-10,3.8642
2002-10-11,4.8768
2002-10-14,1.6779
2002-10-15,4.3376
2002-10-16,-0.5423
2002-10-17,3.3167
2002-10-18,1.4072
2002-10-21,4.033
2002-10-22,-0.0417
2002-10-23,5.2127
2002-10-24,1.7835999999999999
2002-10-25,-0.3894
2002-10-28,2.8929
2002-10-29,-0.9878
2002-10-30,4.2594
2002-10-31,-3.018
2002-11-01,3.074
2002-11-04,0.9573
2002-11-05,-2.0788
2002-11-06,0.5214
2002-11-07,-5.7429
2002-11-08,-3.5377
2002-11-11,-0.489
2002-11-12,-0.6962
2002-11-13,-1.1959
2002-11-14,0.7182
2002-11-15,1.8037
2002-11-18,1.3597000000000001
2002-11-19,0.8537
2002-11-20,4.0306
2002-11-21,2.7121
2002-11-22,0.5658
2002-11-25,-0.4501
2002-11-26,-2.0347
2002-11-27,0.3462
2002-11-29,-0.9966
2002-12-02,-0.6581
2002-12-03,3.3905
2002-12-04,-4.4855
2002-12-05,-1.5391
2002-12-06,-1.2024
2002-12-09,1.217
2002-12-10,0.8417
2002-12-11,1.8283
2002-12-12,1.249
2002-12-13,1.1951
2002-12-16,3.8476
2002-12-17,0.2568
2002-12-18,-2.4881
2002-12-19,1.8761999999999999
2002-12-20,2.1731
2002-12-23,-3.0281
2002-12-24,-0.1859
2002-12-26,-1.6760000000000002
2002-12-27,1.25
2002-12-30,-1.3094000000000001
2002-12-31,0.5307
2003-01-02,1.2066
2003-01-03,1.5648
2003-01-06,3.8151
2003-01-07,-4.735
2003-01-08,-1.2610999999999999
2003-01-09,-1.2397
2003-01-10,0.8749
2003-01-13,-1.3952
2003-01-14,-0.2677
2003-01-15,-1.2652999999999999
2003-01-16,0.8544
2003-01-17,-2.1563
2003-01-21,0.0
2003-01-22,-1.7316
2003-01-23,-1.2014
2003-01-24,-1.7025000000000001
2003-01-27,-2.7216
2003-01-28,2.6706
2003-01-29,-0.7432
2003-01-30,-1.4143
2003-01-31,2.1941
2003-02-03,-0.1239
2003-02-04,-0.2894
2003-02-05,-0.2488
2003-02-06,-1.3716
2003-02-07,-2.107
2003-02-10,-0.3013
2003-02-11,-0.8636
2003-02-12,-1.7422
2003-02-13,0.9434
2003-02-14,1.1126
2003-02-18,3.169
2003-02-19,-2.6877
2003-02-20,0.9206
2003-02-21,2.9539999999999997
2003-02-24,-1.1814
2003-02-25,1.1956
2003-02-26,-2.2363
2003-02-27,2.8917
2003-02-28,-0.8809
2003-03-03,1.1426
2003-03-04,0.8787
2003-03-05,3.8158
2003-03-06,0.6792
2003-03-07,3.254
2003-03-10,0.1153
2003-03-11,-0.1919
2003-03-12,0.3846
2003-03-13,0.8812
2003-03-14,1.2913000000000001
2003-03-17,2.2497
2003-03-18,1.7235
2003-03-19,-0.9733
2003-03-20,1.0557
2003-03-21,2.2334
2003-03-24,-3.1712
2003-03-25,-0.3275
2003-03-26,-1.4604
2003-03-27,0.8522
2003-03-28,2.6084
2003-03-31,-1.5754000000000001
2003-04-01,1.637
2003-04-02,1.4674
2003-04-03,-1.2698
2003-04-04,-0.2501
2003-04-07,2.2923
2003-04-08,0.8053
2003-04-09,-0.521
2003-04-10,-0.4539
2003-04-11,-0.2455
2003-04-14,1.8284
2003-04-15,-0.2417
2003-04-16,0.0346
2003-04-17,-0.5882
2003-04-21,-2.5409
2003-04-22,-0.0714
2003-04-23,0.0357
2003-04-24,-2.6081
2003-04-25,1.1739
2003-04-28,2.4293
2003-04-29,0.531
2003-04-30,0.2817
2003-05-01,-1.0183
2003-05-02,1.2416
2003-05-05,0.035
2003-05-06,0.5604
2003-05-07,-0.9404
2003-05-08,-0.7736
2003-05-09,0.1417
2003-05-12,0.1415
2003-05-13,-0.8481
2003-05-14,-0.4633
2003-05-15,0.5729
2003-05-16,-0.2136
2003-05-19,-0.2164
2003-05-20,0.6505
2003-05-21,0.2873
2003-05-22,2.0408
2003-05-23,5.6842
2003-05-27,0.1992
2003-05-28,-0.2982
2003-05-29,-1.4955
2003-05-30,1.3833
2003-06-02,1.4642
2003-06-03,-0.164
2003-06-04,1.774
2003-06-05,-1.2589000000000001
2003-06-06,-1.2095
2003-06-09,0.9265
2003-06-10,0.7869
2003-06-11,-0.1301
2003-06-12,0.6189
2003-06-13,-0.7446
2003-06-16,3.3268
2003-06-17,-1.5152
2003-06-18,-0.5449
2003-06-19,-0.2578
2003-06-20,-0.0323
2003-06-23,-1.4544000000000001
2003-06-24,-0.9511
2003-06-25,-0.0662
2003-06-26,-0.2651
2003-06-27,1.3620999999999999
2003-06-30,0.6227
2003-07-01,1.2704
2003-07-02,-0.2895
2003-07-03,-1.6129
2003-07-07,0.8197
2003-07-08,0.0
2003-07-09,0.3252
2003-07-10,-0.0648
2003-07-11,1.2974
2003-07-14,-0.4163
2003-07-15,-0.3859
2003-07-16,-1.3557000000000001
2003-07-17,-1.8325
2003-07-18,1.7332999999999998
2003-07-21,-1.8676
2003-07-22,0.7346
2003-07-23,0.4309
2003-07-24,-0.6601
2003-07-25,1.2957
2003-07-28,0.492
2003-07-29,-0.2611
2003-07-30,1.0798
2003-07-31,-0.6475
2003-08-01,-1.2708
2003-08-04,1.0891
2003-08-05,0.0
2003-08-06,-0.2285
2003-08-07,0.589
2003-08-08,0.8133
2003-08-11,1.0003
2003-08-12,1.3738000000000001
2003-08-13,-0.7249
2003-08-14,0.9615
2003-08-15,0.3175
2003-08-18,0.7911
2003-08-19,0.8791
2003-08-20,1.3072
2003-08-21,0.3072
2003-08-22,-1.8377
2003-08-25,1.5601
2003-08-26,-0.7373
2003-08-27,-0.4333
2003-08-28,-0.2176
2003-08-29,0.9657
2003-09-02,1.8204
2003-09-03,0.9091
2003-09-04,0.0601
2003-09-05,-1.4405999999999999
2003-09-08,1.553
2003-09-09,-1.3193
2003-09-10,-1.2762
2003-09-11,-0.277
2003-09-12,0.1235
2003-09-15,0.185
2003-09-16,0.1538
2003-09-17,-1.5053999999999998
2003-09-18,1.2165
2003-09-19,-0.0616
2003-09-22,-1.1718
2003-09-23,-1.3417
2003-09-24,-2.2454
2003-09-25,-1.8117
2003-09-26,0.0
2003-09-29,1.8122
2003-09-30,-0.1294
2003-10-01,1.0045
2003-10-02,-0.0962
2003-10-03,1.1561
2003-10-06,0.9841
2003-10-07,-0.5973
2003-10-08,-0.0316
2003-10-09,0.8225
2003-10-10,-0.3765
2003-10-13,1.3858
2003-10-14,-0.0311
2003-10-15,-0.404
2003-10-16,1.4665
2003-10-17,-0.8303
2003-10-20,-0.155
2003-10-21,0.4969
2003-10-22,-1.4215
2003-10-23,-0.2508
2003-10-24,0.1571
2003-10-27,0.8786
2003-10-28,0.8709
2003-10-29,-1.0484
2003-10-30,0.3428
2003-10-31,-0.0932
2003-11-03,0.6528
2003-11-04,-0.803
2003-11-05,0.0934
2003-11-06,0.1866
2003-11-07,-0.031
2003-11-10,-0.3727
2003-11-11,-0.1559
2003-11-12,0.843
2003-11-13,0.0
2003-11-14,-0.7187
2003-11-17,-0.7554
2003-11-18,-1.3638
2003-11-19,1.254
2003-11-20,-0.7621
2003-11-21,-0.192
2003-11-24,2.4367
2003-11-25,0.7825
2003-11-26,0.4037
2003-11-28,-0.2165
2003-12-01,0.651
2003-12-02,-0.0308
2003-12-03,0.0308
2003-12-04,-0.2464
2003-12-05,-0.5866
2003-12-08,1.2732999999999999
2003-12-09,-0.6133
2003-12-10,0.3394
2003-12-11,1.23
2003-12-12,-0.9113
2003-12-15,-1.1343
2003-12-16,0.8992
2003-12-17,-13.3067
2003-12-18,0.1063
2003-12-19,0.4958
2003-12-22,-0.3171
2003-12-23,0.4595
2003-12-24,1.689
2003-12-26,-0.1384
2003-12-29,2.2176
2003-12-30,1.3559
2003-12-31,-0.2341
2004-01-02,0.1341
2004-01-05,0.4687
2004-01-06,-0.3332
2004-01-07,0.9696
2004-01-08,-0.1656
2004-01-09,-0.4975
2004-01-12,-0.1667
2004-01-13,-0.5008
2004-01-14,0.6711
2004-01-15,0.7333
2004-01-16,-0.728
2004-01-20,1.4667
2004-01-21,-0.1314
2004-01-22,-0.6908
2004-01-23,0.1656
2004-01-26,-0.9921
2004-01-27,-0.5678
2004-01-28,-0.8398
2004-01-29,0.9485
2004-01-30,0.0
2004-02-02,0.5034
2004-02-03,-0.2003
2004-02-04,-1.3048
2004-02-05,0.0339
2004-02-06,1.8638
2004-02-09,0.4657
2004-02-10,-0.4305
2004-02-11,0.3991
2004-02-12,-0.5962
2004-02-13,0.5387
2004-02-17,0.3349
2004-02-18,0.3004
2004-02-19,-1.4975
2004-02-20,0.2027
2004-02-23,-1.0115
2004-02-24,1.9414
2004-02-25,0.5012
2004-02-26,1.0638
2004-02-27,0.6579
2004-03-01,1.634
2004-03-02,1.0932
2004-03-03,0.0954
2004-03-04,1.6841
2004-03-05,-0.5938
2004-03-08,-0.3458
2004-03-09,0.6309
2004-03-10,-1.2226
2004-03-11,-0.5078
2004-03-12,0.7974
2004-03-15,-2.2152
2004-03-16,0.5178
2004-03-17,0.9659
2004-03-18,-1.0523
2004-03-19,-0.0967
2004-03-22,-1.6129
2004-03-23,1.2459
2004-03-24,0.2267
2004-03-25,-0.937
2004-03-26,-0.1305
2004-03-29,0.7511
2004-03-30,3.4036
2004-03-31,-0.094
2004-04-01,0.8786
2004-04-02,0.311
2004-04-05,-0.3101
2004-04-06,-0.8709
2004-04-07,0.1883
2004-04-08,-0.3132
2004-04-12,-2.7961
2004-04-13,-2.3917
2004-04-14,-0.6954
2004-04-15,1.6672
2004-04-16,-0.3936
2004-04-19,0.2305
2004-04-20,-1.9054
2004-04-21,2.0429
2004-04-22,0.9846
2004-04-23,0.0325
2004-04-26,0.2274
2004-04-27,1.5883
2004-04-28,0.1914
2004-04-29,-1.1465
2004-04-30,-1.4497
2004-05-03,1.4057
2004-05-04,0.3546
2004-05-05,-0.1927
2004-05-06,-0.7724
2004-05-07,-3.5355
2004-05-10,-2.4546
2004-05-11,-0.586
2004-05-12,1.491
2004-05-13,-0.4783
2004-05-14,1.3879000000000001
2004-05-17,-3.6277
2004-05-18,0.142
2004-05-19,-0.7092
2004-05-20,-0.1071
2004-05-21,0.286
2004-05-24,1.6042999999999998
2004-05-25,2.4561
2004-05-26,0.274
2004-05-27,0.9563
2004-05-28,-0.8796
2004-06-01,2.5256
2004-06-02,-0.1332
