ticker,STT US Equity
2000-05-19,0.166
2000-05-22,2.5414
2000-05-23,2.8017
2000-05-24,-0.2096
2000-05-25,-8.0882
2000-05-26,2.3429
2000-05-30,-0.9492
2000-05-31,0.5637
2000-06-01,-2.6906
2000-06-02,1.9009
2000-06-05,-3.6179
2000-06-06,-1.5249000000000001
2000-06-07,2.7993
2000-06-08,-1.7381
2000-06-09,-2.3585
2000-06-12,0.3246
2000-06-13,0.5191
2000-06-14,3.0539
2000-06-15,1.3364
2000-06-16,-5.7339
2000-06-19,1.3382
2000-06-20,-0.3001
2000-06-21,-3.6725
2000-06-22,3.75
2000-06-23,-1.0843
2000-06-26,3.1669
2000-06-27,0.8855
2000-06-28,0.2012
2000-06-29,-0.7427
2000-06-30,0.0
2000-07-03,-0.8839
2000-07-05,3.9834
2000-07-06,-0.3431
2000-07-07,3.2129
2000-07-10,0.945
2000-07-11,3.5242
2000-07-12,-6.7021
2000-07-13,-3.9909
2000-07-14,3.1473
2000-07-17,0.8348
2000-07-18,-1.4559
2000-07-19,-0.6952
2000-07-20,2.5671
2000-07-21,-3.1286
2000-07-24,-0.5285
2000-07-25,-3.5419
2000-07-26,-1.7136
2000-07-27,2.2416
2000-07-28,-1.0962
2000-07-31,-1.1084
2000-08-01,1.4321
2000-08-02,0.1842
2000-08-03,4.7181
2000-08-04,4.5056
2000-08-07,-1.1758
2000-08-08,0.0567
2000-08-09,-1.2458
2000-08-10,1.8349
2000-08-11,0.4505
2000-08-14,1.3453
2000-08-15,-1.3274
2000-08-16,-1.9619
2000-08-17,2.3442
2000-08-18,-1.2291
2000-08-21,-0.905
2000-08-22,3.2534
2000-08-23,1.6583999999999999
2000-08-24,-0.3806
2000-08-25,-1.2009
2000-08-28,-0.663
2000-08-29,0.1669
2000-08-30,1.055
2000-08-31,3.5164999999999997
2000-09-01,0.7962
2000-09-05,-0.0527
2000-09-06,0.843
2000-09-07,0.627
2000-09-08,1.8172000000000001
2000-09-11,0.9179
2000-09-12,-0.7074
2000-09-13,0.1527
2000-09-14,-0.2541
2000-09-15,-1.2226
2000-09-18,-4.229
2000-09-19,5.0081
2000-09-20,-1.0769
2000-09-21,-1.0368
2000-09-22,-0.4715
2000-09-25,5.6505
2000-09-26,-0.3188
2000-09-27,-1.8471
2000-09-28,6.5418
2000-09-29,-0.3905
2000-10-02,1.3144
2000-10-03,-0.129
2000-10-04,-3.1525
2000-10-05,-0.2353
2000-10-06,-1.6747
2000-10-09,-1.4073
2000-10-10,-3.2441
2000-10-11,1.1316
2000-10-12,-11.2225
2000-10-13,5.1442
2000-10-16,0.7459
2000-10-17,0.9783
2000-10-18,-4.1896
2000-10-19,0.2095
2000-10-20,0.0818
2000-10-23,0.8357
2000-10-24,4.2248
2000-10-25,2.7226
2000-10-26,-1.6491
2000-10-27,2.2414
2000-10-30,3.9076
2000-10-31,0.451
2000-11-01,0.2806
2000-11-02,1.5109
2000-11-03,-0.4489
2000-11-06,0.7436
2000-11-07,0.4005
2000-11-08,0.305
2000-11-09,4.3743
2000-11-10,-3.4887
2000-11-13,-2.1596
2000-11-14,-0.3797
2000-11-15,-1.2309
2000-11-16,3.4172000000000002
2000-11-17,-1.8971
2000-11-20,-5.1038
2000-11-21,1.0523
2000-11-22,0.2066
2000-11-24,1.1216
2000-11-27,1.99
2000-11-28,2.6389
2000-11-29,0.9349
2000-11-30,-0.4245
2000-12-01,-0.7054
2000-12-04,-3.154
2000-12-05,7.4083
2000-12-06,-2.6268000000000002
2000-12-07,0.4239
2000-12-08,0.9133
2000-12-11,1.1409
2000-12-12,-1.4739
2000-12-13,-0.7022
2000-12-14,-2.5288
2000-12-15,-2.4761
2000-12-18,1.4636
2000-12-19,-2.2633
2000-12-20,-2.6256
2000-12-21,2.3279
2000-12-22,-0.1718
2000-12-26,-0.8033
2000-12-27,2.0577
2000-12-28,2.8664
2000-12-29,-2.0812
2001-01-02,-2.6246
2001-01-03,3.7619
2001-01-04,-1.8566
2001-01-05,-6.0648
2001-01-08,-1.1841
2001-01-09,-1.3207
2001-01-10,0.1241
2001-01-11,1.7528000000000001
2001-01-12,-1.6791
2001-01-16,1.5662
2001-01-17,-4.1645
2001-01-18,-6.5
2001-01-19,-4.2295
2001-01-22,1.7563
2001-01-23,5.1482
2001-01-24,2.4765
2001-01-25,1.2593
2001-01-26,0.2195
2001-01-29,1.7518
2001-01-30,1.6499000000000001
2001-01-31,-0.3793
2001-02-01,-1.8507
2001-02-02,-0.0902
2001-02-05,1.6524999999999999
2001-02-06,-2.7183
2001-02-07,-1.0958
2001-02-08,0.3693
2001-02-09,-0.6531
2001-02-12,0.3889
2001-02-13,-1.4942
2001-02-14,-1.1703999999999999
2001-02-15,-0.1421
2001-02-16,-0.4744
2001-02-20,-4.5758
2001-02-21,-3.0969
2001-02-22,0.8866
2001-02-23,-0.2657
2001-02-26,3.5348
2001-02-27,1.5339
2001-02-28,-2.0955
2001-03-01,1.8417
2001-03-02,1.0068
2001-03-05,0.542
2001-03-06,-1.8674
2001-03-07,1.4125
2001-03-08,-0.4546
2001-03-09,-2.8372
2001-03-12,-6.66
2001-03-13,3.1283
2001-03-14,-6.1708
2001-03-15,2.8122
2001-03-16,-2.9722
2001-03-19,-0.0111
2001-03-20,-3.5409
2001-03-21,-6.985
2001-03-22,1.4599
2001-03-23,7.304
2001-03-26,1.7386
2001-03-27,3.8199
2001-03-28,-0.2044
2001-03-29,-0.8732
2001-03-30,1.7873
2001-04-02,-1.5632000000000001
2001-04-03,-2.0883
2001-04-04,-0.5999
2001-04-05,1.6987
2001-04-06,-1.4066
2001-04-09,2.2069
2001-04-10,1.6358000000000001
2001-04-11,1.2124
2001-04-12,0.7421
2001-04-16,-2.5571
2001-04-17,6.9114
2001-04-18,5.596
2001-04-19,2.9558
2001-04-20,-2.7687
2001-04-23,-2.7616
2001-04-24,-0.6486
2001-04-25,1.8793
2001-04-26,-1.4563
2001-04-27,2.9557
2001-04-30,-0.689
2001-05-01,0.1734
2001-05-02,1.4332
2001-05-03,-0.5121
2001-05-04,2.0017
2001-05-07,-0.4766
2001-05-08,-2.5258000000000003
2001-05-09,1.0596
2001-05-10,0.9723
2001-05-11,-0.6419
2001-05-14,-0.2755
2001-05-15,1.2481
2001-05-16,4.4509
2001-05-17,0.6757
2001-05-18,-0.6443
2001-05-21,2.0535
2001-05-22,1.2091
2001-05-23,-1.9009
2001-05-24,-0.2844
2001-05-25,-0.3833
2001-05-29,-0.519
2001-05-30,-2.3837
2001-05-31,1.3085
2001-06-01,-1.1279
2001-06-04,0.92
2001-06-05,0.2552
2001-06-06,-1.673
2001-06-07,0.111
2001-06-08,-0.9237
2001-06-11,-0.0746
2001-06-12,-0.2612
2001-06-13,-0.898
2001-06-14,-2.5297
2001-06-15,-0.9878
2001-06-18,-0.7433
2001-06-19,-0.335
2001-06-20,-0.7712
2001-06-21,1.8334000000000001
2001-06-22,-1.135
2001-06-25,-3.5036
2001-06-26,-1.5385
2001-06-27,-0.1875
2001-06-28,0.2922
2001-06-29,3.2117
2001-07-02,2.5258000000000003
2001-07-03,0.4927
2001-07-05,0.0196
2001-07-06,-2.1765
2001-07-09,1.7037
2001-07-10,-4.0205
2001-07-11,0.616
2001-07-12,2.0408
2001-07-13,2.66
2001-07-16,-5.5328
2001-07-17,7.2799
2001-07-18,-1.3456000000000001
2001-07-19,2.5721
2001-07-20,-2.1087
2001-07-23,0.9703
2001-07-24,-0.8841
2001-07-25,4.7702
2001-07-26,-1.9249
2001-07-27,1.5286
2001-07-30,-0.3717
2001-07-31,0.3172
2001-08-01,0.2232
2001-08-02,1.8742
2001-08-03,-0.6193
2001-08-06,-1.5396
2001-08-07,-0.5026
2001-08-08,-1.7587000000000002
2001-08-09,-0.1714
2001-08-10,-0.1908
2001-08-13,1.9495
2001-08-14,-3.0746
2001-08-15,-0.7157
2001-08-16,0.526
2001-08-17,-2.3256
2001-08-20,2.3810000000000002
2001-08-21,-2.2093
2001-08-22,1.3872
2001-08-23,-0.6059
2001-08-24,-0.3736
2001-08-27,-1.8357999999999999
2001-08-28,-0.6837
2001-08-29,-1.1743000000000001
2001-08-30,-1.6185
2001-08-31,1.1245
2001-09-04,-1.318
2001-09-05,-2.4416
2001-09-06,-3.7433
2001-09-07,-0.9556
2001-09-10,1.6827
2001-09-17,-5.6708
2001-09-18,-0.0702
2001-09-19,-3.5112
2001-09-20,-6.2106
2001-09-21,4.1128
2001-09-24,6.3354
2001-09-25,-0.0467
2001-09-26,0.374
2001-09-27,0.2096
2001-09-28,5.9865
2001-10-01,-1.5165
2001-10-02,3.0797
2001-10-03,0.8876
2001-10-04,-2.8326000000000002
2001-10-05,-2.871
2001-10-08,-4.0473
2001-10-09,1.4455
2001-10-10,1.8454000000000002
2001-10-11,2.5688
2001-10-12,-1.4088
2001-10-15,-2.0413
2001-10-16,-1.1808
2001-10-17,3.5848
2001-10-18,-0.475
2001-10-19,-1.25
2001-10-22,2.5086
2001-10-23,0.4715
2001-10-24,1.3408
2001-10-25,4.0132
2001-10-26,0.3816
2001-10-29,-3.5058
2001-10-30,0.1751
2001-10-31,-0.5025
2001-11-01,-0.0439
2001-11-02,-0.681
2001-11-05,4.3132
2001-11-06,3.1595
2001-11-07,1.4594
2001-11-08,1.5396999999999998
2001-11-09,-0.0798
2001-11-12,-0.2596
2001-11-13,1.7017
2001-11-14,1.2205
2001-11-15,1.1085
2001-11-16,-2.0196
2001-11-19,4.3384
2001-11-20,-1.7309999999999999
2001-11-21,0.3063
2001-11-23,1.9278
2001-11-26,1.9663
2001-11-27,-1.3774
2001-11-28,-1.5829
2001-11-29,0.492
2001-11-30,-1.4498
2001-12-03,-2.7512
2001-12-04,1.9646
2001-12-05,2.3121
2001-12-06,1.4123999999999999
2001-12-07,0.8357
2001-12-10,-1.6943000000000001
2001-12-11,-0.1499
2001-12-12,-0.788
2001-12-13,-2.0045
2001-12-14,-1.7175
2001-12-17,0.3338
2001-12-18,1.1742
2001-12-19,0.8124
2001-12-20,-0.2686
2001-12-21,-0.0385
2001-12-24,-0.3657
2001-12-26,0.2318
2001-12-27,0.3083
2001-12-28,0.7877
2001-12-31,-0.191
2002-01-02,-0.2679
2002-01-03,1.516
2002-01-04,2.3819
2002-01-07,1.8094999999999999
2002-01-08,-1.2695
2002-01-09,0.8817
2002-01-10,1.5112999999999999
2002-01-11,-0.0179
2002-01-14,-1.5967
2002-01-15,1.0757
2002-01-16,-1.1905000000000001
2002-01-17,0.2191
2002-01-18,-1.275
2002-01-22,1.476
2002-01-23,-0.9091
2002-01-24,0.1651
2002-01-25,0.2198
2002-01-28,-0.8225
2002-01-29,-4.5153
2002-01-30,1.9301
2002-01-31,1.8368
2002-02-01,-1.3202
2002-02-04,-4.4658
2002-02-05,-0.6706
2002-02-06,0.6553
2002-02-07,1.2231
2002-02-08,1.3058
2002-02-11,0.1347
2002-02-12,-0.3266
2002-02-13,0.212
2002-02-14,-0.4424
2002-02-15,0.5216
2002-02-19,-4.113
2002-02-20,0.7617
2002-02-21,-2.6258
2002-02-22,0.0
2002-02-25,0.6946
2002-02-26,0.1014
2002-02-27,2.9185
2002-02-28,-0.1575
2002-03-01,0.572
2002-03-04,3.9812
2002-03-05,1.8672
2002-03-06,2.0367
2002-03-07,1.5424
2002-03-08,0.9471
2002-03-11,0.8674
2002-03-12,-1.8954
2002-03-13,-1.5742
2002-03-14,0.5998
2002-03-15,3.7398
2002-03-18,-1.2191
2002-03-19,1.5339
2002-03-20,-2.5873
2002-03-21,-0.3209
2002-03-22,0.1788
2002-03-25,-2.0707
2002-03-26,0.875
2002-03-27,1.2107
2002-03-28,-0.9302
2002-04-01,-0.6681
2002-04-02,-0.1091
2002-04-03,-2.2384
2002-04-04,0.6329
2002-04-05,0.5919
2002-04-08,0.1287
2002-04-09,0.6612
2002-04-10,0.8758
2002-04-11,-3.5991999999999997
2002-04-12,1.5197
2002-04-15,-1.3860999999999999
2002-04-16,1.6679
2002-04-17,1.1982
2002-04-18,-0.8197
2002-04-19,0.9183
2002-04-22,-2.5478
2002-04-23,-0.6909
2002-04-24,-0.6769
2002-04-25,-1.0791
2002-04-26,-0.7081
2002-04-29,-2.4865
2002-04-30,1.0279
2002-05-01,-0.2348
2002-05-02,-0.2157
2002-05-03,-2.555
2002-05-06,-6.0912
2002-05-07,1.1598
2002-05-08,3.2696
2002-05-09,-1.8092000000000001
2002-05-10,-2.6382
2002-05-13,-0.6237
2002-05-14,0.844
2002-05-15,3.0043
2002-05-16,0.9375
2002-05-17,1.6305
2002-05-20,-3.29
2002-05-21,0.252
2002-05-22,-2.4927
2002-05-23,1.6541000000000001
2002-05-24,-0.5495
2002-05-28,-1.7212
2002-05-29,0.5838
2002-05-30,-0.6879
2002-05-31,0.5628
2002-06-03,-1.9802
2002-06-04,-2.4594
2002-06-05,0.6979
2002-06-06,-1.1625
2002-06-07,1.2893
2002-06-10,0.7593
2002-06-11,-2.305
2002-06-12,1.5653000000000001
2002-06-13,-3.0824
2002-06-14,-0.2766
2002-06-17,3.4666
2002-06-18,0.5137
2002-06-19,-1.2889
2002-06-20,-1.7335
2002-06-21,-1.0997
2002-06-24,0.8571
2002-06-25,-0.6661
2002-06-26,-1.1561
2002-06-27,4.1404
2002-06-28,0.6757
2002-07-01,-1.3423
2002-07-02,-1.542
2002-07-03,-2.2801
2002-07-05,5.7742
2002-07-08,-1.6934
2002-07-09,-3.2185
2002-07-10,-4.1686
2002-07-11,2.1505
2002-07-12,-0.2632
2002-07-15,-0.1439
2002-07-16,1.3692
2002-07-17,0.9005
2002-07-18,-4.0629
2002-07-19,-4.0392
2002-07-22,-3.1122
2002-07-23,-4.871
2002-07-24,7.9159
2002-07-25,-1.1541
2002-07-26,0.1816
2002-07-29,7.6146
2002-07-30,0.7702
2002-07-31,1.5047000000000001
2002-08-01,-2.2118
2002-08-02,-2.5023999999999997
2002-08-05,-4.4669
2002-08-06,4.8566
2002-08-07,0.4681
2002-08-08,7.1359
2002-08-09,0.3433
2002-08-12,-0.2965
2002-08-13,-3.6605
2002-08-14,4.4408
2002-08-15,2.3192
2002-08-16,-2.1111
2002-08-19,2.2701000000000002
2002-08-20,-2.5526999999999997
2002-08-21,1.3212
2002-08-22,0.4496
2002-08-23,-1.1415
2002-08-26,1.6526999999999998
2002-08-27,-1.1804000000000001
2002-08-28,-2.4566
2002-08-29,-0.0231
2002-08-30,0.1156
2002-09-03,-7.0175
2002-09-04,1.6882000000000001
2002-09-05,-1.0986
2002-09-06,2.8388
2002-09-09,1.3202
2002-09-10,-1.4452
2002-09-11,0.024
2002-09-12,-3.9894
2002-09-13,1.8273000000000001
2002-09-16,-0.3933
2002-09-17,-1.0612
2002-09-18,0.7234
2002-09-19,-5.4482
2002-09-20,2.1477
2002-09-23,0.0513
2002-09-24,-3.8698
2002-09-25,3.7323
2002-09-26,3.4438
2002-09-27,-3.8758
2002-09-30,0.1815
2002-10-01,2.3810000000000002
2002-10-02,-5.1567
2002-10-03,-6.3966
2002-10-04,-3.303
2002-10-07,-4.5642
2002-10-08,4.5048
2002-10-09,-4.3992
2002-10-10,5.9296
2002-10-11,6.9679
2002-10-14,1.7715999999999998
2002-10-15,5.2491
2002-10-16,-0.687
2002-10-17,4.5094
2002-10-18,-0.8826
2002-10-21,2.2755
2002-10-22,-1.7896
2002-10-23,0.7634
2002-10-24,-1.564
2002-10-25,4.4935
2002-10-28,-0.8078
2002-10-29,-1.4371
2002-10-30,2.1142
2002-10-31,-1.5469
2002-11-01,3.2391
2002-11-04,1.2878
2002-11-05,0.7859
2002-11-06,1.9266
2002-11-07,-3.4653
2002-11-08,-0.7226
2002-11-11,-2.6532
2002-11-12,0.7718
2002-11-13,0.3351
2002-11-14,3.1489
2002-11-15,1.5495
2002-11-18,-1.412
2002-11-19,0.1386
2002-11-20,2.8143000000000002
2002-11-21,5.9233
2002-11-22,-3.0926
2002-11-25,-0.765
2002-11-26,-2.9736000000000002
2002-11-27,2.4972
2002-11-29,-0.3322
2002-12-02,-1.8667
2002-12-03,-2.2418
2002-12-04,-1.0424
2002-12-05,-2.8558
2002-12-06,2.241
2002-12-09,-3.0403000000000002
2002-12-10,2.0175
2002-12-11,-0.7863
2002-12-12,-0.8165
2002-12-13,-1.5253999999999999
2002-12-16,2.6555
2002-12-17,-0.9102
2002-12-18,-2.8765
2002-12-19,-0.5973
2002-12-20,0.7762
2002-12-23,-1.1925
2002-12-24,-1.3327
2002-12-26,0.6626
2002-12-27,-1.7468
2002-12-30,1.2626
2002-12-31,-0.434
2003-01-02,4.3077
2003-01-03,-0.9587
2003-01-06,3.3011
2003-01-07,-1.0812
2003-01-08,-2.8419
2003-01-09,0.475
2003-01-10,0.0995
2003-01-13,0.5966
2003-01-14,-0.9143
2003-01-15,0.0
2003-01-16,0.6484
2003-01-17,0.6442
2003-01-21,-0.7878
2003-01-22,-0.8933
2003-01-23,1.6524999999999999
2003-01-24,-2.1182
2003-01-27,-0.5788
2003-01-28,1.6198000000000001
2003-01-29,-0.6974
2003-01-30,-2.8593
2003-01-31,2.2205
2003-02-03,-0.581
2003-02-04,-2.312
2003-02-05,-1.6905000000000001
2003-02-06,-1.0847
2003-02-07,-1.0163
2003-02-10,1.1618
2003-02-11,-0.7479
2003-02-12,-1.6416
2003-02-13,-0.6019
2003-02-14,2.6149
2003-02-18,1.1534
2003-02-19,-0.0796
2003-02-20,-1.3004
2003-02-21,1.4251
2003-02-24,-4.1092
2003-02-25,-0.0276
2003-02-26,-0.9679
2003-02-27,2.1502
2003-02-28,0.7381
2003-03-03,-1.5468
2003-03-04,-1.9294
2003-03-05,1.2085
2003-03-06,-2.2494
2003-03-07,-0.2841
2003-03-10,-4.2735
2003-03-11,-1.2798
2003-03-12,0.9949
2003-03-13,5.3134
2003-03-14,-0.0567
2003-03-17,5.2751
2003-03-18,-0.0808
2003-03-19,1.2671999999999999
2003-03-20,2.5027
2003-03-21,-11.4026
2003-03-24,-3.4301
2003-03-25,-0.5464
2003-03-26,-0.6105
2003-03-27,-2.7948
2003-03-28,1.327
2003-03-31,-0.9706
2003-04-01,1.2014
2003-04-02,2.8741
2003-04-03,-0.5466
2003-04-04,1.0687
2003-04-07,0.9366
2003-04-08,-0.5388
2003-04-09,-2.7385
2003-04-10,1.021
2003-04-11,0.2144
2003-04-14,1.4364
2003-04-15,1.4763
2003-04-16,-1.9299
2003-04-17,0.4541
2003-04-21,0.9644
2003-04-22,2.9851
2003-04-23,0.8116
2003-04-24,-0.115
2003-04-25,-0.9211
2003-04-28,1.7431999999999999
2003-04-29,0.1713
2003-04-30,-0.1425
2003-05-01,0.4282
2003-05-02,2.7572
2003-05-05,0.6362
2003-05-06,1.182
2003-05-07,-0.2988
2003-05-08,-2.2616
2003-05-09,1.7285
2003-05-12,2.4116
2003-05-13,-0.0803
2003-05-14,-0.4017
2003-05-15,1.0487
2003-05-16,0.7185
2003-05-19,-3.8573
2003-05-20,-0.1649
2003-05-21,-0.9083
2003-05-22,-0.9722
2003-05-23,3.0856
2003-05-27,0.2449
2003-05-28,1.1129
2003-05-29,0.2953
2003-05-30,2.5427999999999997
2003-06-02,2.5842
2003-06-03,-0.916
2003-06-04,2.3883
2003-06-05,0.5769
2003-06-06,0.2494
2003-06-09,-3.607
2003-06-10,2.2194
2003-06-11,2.2974
2003-06-12,0.2715
2003-06-13,-0.5415
2003-06-16,0.8414
2003-06-17,0.1963
2003-06-18,0.3919
2003-06-19,-2.2444
2003-06-20,0.0
2003-06-23,-2.0714
2003-06-24,0.3568
2003-06-25,-0.9142
2003-06-26,0.6663
2003-06-27,0.7383
2003-06-30,-0.0761
2003-07-01,0.5838
2003-07-02,1.8168
2003-07-03,-0.0496
2003-07-07,2.2564
2003-07-08,2.5946
2003-07-09,0.4727
2003-07-10,-0.0706
2003-07-11,0.6827
2003-07-14,2.8758
2003-07-15,1.8182
2003-07-16,0.8259
2003-07-17,-1.9039000000000001
2003-07-18,0.7899
2003-07-21,-0.8733
2003-07-22,0.5647
2003-07-23,-0.1572
2003-07-24,1.2147999999999999
2003-07-25,2.2449
2003-07-28,-1.0
2003-07-29,-0.5051
2003-07-30,0.2648
2003-07-31,1.0346
2003-08-01,-2.6362
2003-08-04,-0.0448
2003-08-05,-2.955
2003-08-06,1.0381
2003-08-07,1.7123
2003-08-08,-0.6734
2003-08-11,-0.2034
2003-08-12,0.7699
2003-08-13,-1.191
2003-08-14,1.5238
2003-08-15,-0.8289
2003-08-18,0.5421
2003-08-19,0.2022
2003-08-20,0.4036
2003-08-21,0.5806
2003-08-22,-0.9991
2003-08-25,-0.3813
2003-08-26,-0.4277
2003-08-27,-1.6052
2003-08-28,0.2298
2003-08-29,0.7565
2003-09-02,2.116
2003-09-03,0.3788
2003-09-04,-0.444
2003-09-05,-2.6310000000000002
2003-09-08,0.9847
2003-09-09,2.1542
2003-09-10,-2.3750999999999998
2003-09-11,1.0232
2003-09-12,0.4276
2003-09-15,-0.1569
2003-09-16,1.8182
2003-09-17,1.1905000000000001
2003-09-18,4.793
2003-09-19,-0.8316
2003-09-22,-1.6771
2003-09-23,-0.4904
2003-09-24,-1.9284
2003-09-25,-0.9176
2003-09-26,-0.9923
2003-09-29,0.8686
2003-09-30,-0.3322
2003-10-01,2.2222
2003-10-02,0.1522
2003-10-03,1.3241
2003-10-06,1.6067
2003-10-07,0.2319
2003-10-08,-0.2945
2003-10-09,1.2025000000000001
2003-10-10,0.271
2003-10-13,3.5135
2003-10-14,5.7642
2003-10-15,-0.5127
2003-10-16,1.5079
2003-10-17,-1.7488000000000001
2003-10-20,-0.4785
2003-10-21,-1.2692
2003-10-22,-2.6101
2003-10-23,0.6
2003-10-24,0.2386
2003-10-27,0.7735
2003-10-28,3.3261
2003-10-29,-0.4952
2003-10-30,-0.1531
2003-10-31,0.3834
2003-11-03,0.9549
2003-11-04,-0.927
2003-11-05,-3.1125
2003-11-06,0.3153
2003-11-07,0.0589
2003-11-10,-1.1977
2003-11-11,0.1987
2003-11-12,-0.1388
2003-11-13,1.708
2003-11-14,-0.8983
2003-11-17,-0.4926
2003-11-18,-1.2871000000000001
2003-11-19,0.2006
2003-11-20,-0.7608
2003-11-21,-0.1816
2003-11-24,1.2934999999999999
2003-11-25,0.5587
2003-11-26,1.3294000000000001
2003-11-28,-0.2154
2003-12-01,1.8053
2003-12-02,-0.1349
2003-12-03,-0.193
2003-12-04,0.0193
2003-12-05,-2.3975
2003-12-08,1.9612
2003-12-09,-2.0789
2003-12-10,-0.6548
2003-12-11,1.5777999999999999
2003-12-12,-1.5335999999999999
2003-12-15,-0.5192
2003-12-16,1.0638
2003-12-17,-1.0328
2003-12-18,1.0435
2003-12-19,0.6753
2003-12-22,0.5524
2003-12-23,0.981
2003-12-24,-0.0583
2003-12-26,0.1944
2003-12-29,0.8149
2003-12-30,0.7698
2003-12-31,-0.249
2004-01-02,-1.0945
2004-01-05,4.1545
2004-01-06,1.3234
2004-01-07,-1.3245
2004-01-08,0.6711
2004-01-09,1.3889
2004-01-12,0.8584
2004-01-13,-3.477
2004-01-14,4.6341
2004-01-15,0.8607
2004-01-16,-0.9244
2004-01-20,0.4486
2004-01-21,0.8396
2004-01-22,-0.5669
2004-01-23,-1.8172000000000001
2004-01-26,0.127
2004-01-27,-2.1203
2004-01-28,-1.259
2004-01-29,0.6
2004-01-30,0.3728
2004-02-02,-1.1328
2004-02-03,-0.1127
2004-02-04,-0.4889
2004-02-05,-0.6803
2004-02-06,1.5221
2004-02-09,-0.7684
2004-02-10,0.7743
2004-02-11,1.2556
2004-02-12,0.3146
2004-02-13,0.2399
2004-02-17,0.2761
2004-02-18,-0.4956
2004-02-19,0.2583
2004-02-20,-0.1472
2004-02-23,-1.5478
2004-02-24,0.0936
2004-02-25,1.1219
2004-02-26,-0.943
2004-02-27,0.2987
2004-03-01,-0.5956
2004-03-02,-0.9736
2004-03-03,-0.0945
2004-03-04,0.2271
2004-03-05,2.5113
2004-03-08,-1.7314
2004-03-09,-1.7807
2004-03-10,-2.5
2004-03-11,-2.4271
2004-03-12,2.1464
2004-03-15,-2.0424
2004-03-16,4.2702
2004-03-17,2.7879
2004-03-18,-0.1496
2004-03-19,-2.0607
2004-03-22,-1.0712
2004-03-23,-0.3094
2004-03-24,-0.097
2004-03-25,1.1648
2004-03-26,0.5181
2004-03-29,1.2982
2004-03-30,-0.9612
2004-03-31,-0.5153
2004-04-01,0.2877
2004-04-02,0.5356
2004-04-05,2.0167
2004-04-06,-0.3543
2004-04-07,-0.7674
2004-04-08,0.4527
2004-04-12,2.0466
2004-04-13,-4.0662
2004-04-14,-4.2769
2004-04-15,-1.1219999999999999
2004-04-16,0.8308
2004-04-19,-1.4268
2004-04-20,-1.3862999999999999
2004-04-21,-0.7856
2004-04-22,2.313
2004-04-23,2.22
2004-04-26,-1.0759
2004-04-27,0.6647
2004-04-28,-1.9207999999999998
2004-04-29,-0.2652
2004-04-30,-0.1841
2004-05-03,-0.3893
2004-05-04,1.1109
2004-05-05,2.0753
2004-05-06,-1.0963
2004-05-07,-4.0709
2004-05-10,-1.7227000000000001
2004-05-11,-0.5558
2004-05-12,0.6019
2004-05-13,0.0641
2004-05-14,-0.3844
