ticker,CFC US Equity
2000-05-23,-2.5048
2000-05-24,0.3953
2000-05-25,-1.7717
2000-05-26,0.0
2000-05-30,-0.4008
2000-05-31,-1.006
2000-06-01,4.4715
2000-06-02,3.1128
2000-06-05,-3.0189
2000-06-06,-0.1946
2000-06-07,1.3645
2000-06-08,0.0
2000-06-09,3.2692
2000-06-12,0.5587
2000-06-13,1.4815
2000-06-14,-0.7299
2000-06-15,-2.5735
2000-06-16,-0.8608
2000-06-19,0.107
2000-06-20,-1.7109999999999999
2000-06-21,-4.2553
2000-06-22,-0.6061
2000-06-23,0.813
2000-06-26,-1.4113
2000-06-27,3.0675
2000-06-28,0.0869
2000-06-29,1.4990999999999999
2000-06-30,-5.2734
2000-07-03,3.9175
2000-07-05,-1.3889
2000-07-06,0.8048
2000-07-07,2.7944
2000-07-10,-0.7767
2000-07-11,0.5088
2000-07-12,6.4453
2000-07-13,2.7523
2000-07-14,2.3214
2000-07-17,-0.4363
2000-07-18,-1.6652
2000-07-19,0.8913
2000-07-20,0.8834
2000-07-21,3.5026
2000-07-24,-1.692
2000-07-25,-2.926
2000-07-26,-1.7730000000000001
2000-07-27,6.4982
2000-07-28,-3.2203
2000-07-31,-1.4011
2000-08-01,2.6643
2000-08-02,-1.2111
2000-08-03,3.1524
2000-08-04,5.9423
2000-08-07,-1.9231
2000-08-08,-0.1634
2000-08-09,0.491
2000-08-10,-0.9772
2000-08-11,0.8224
2000-08-14,0.1631
2000-08-15,-0.9772
2000-08-16,-1.9737
2000-08-17,-1.6779
2000-08-18,2.3891
2000-08-21,-2.0
2000-08-22,1.8707
2000-08-23,-0.6678
2000-08-24,-1.1764999999999999
2000-08-25,-0.1701
2000-08-28,1.8739
2000-08-29,-0.6689
2000-08-30,2.1886
2000-08-31,-0.1132
2000-09-01,-1.536
2000-09-05,-0.1675
2000-09-06,1.6779
2000-09-07,5.9406
2000-09-08,2.0249
2000-09-11,-1.374
2000-09-12,0.9288
2000-09-13,-1.5337
2000-09-14,-0.3115
2000-09-15,2.0313
2000-09-18,-7.3507
2000-09-19,-0.6612
2000-09-20,1.8303
2000-09-21,-0.6536
2000-09-22,-0.6579
2000-09-25,0.0
2000-09-26,-0.3311
2000-09-27,-0.4983
2000-09-28,2.5042
2000-09-29,-1.6287
2000-10-02,2.649
2000-10-03,-2.5806
2000-10-04,-0.9934
2000-10-05,1.3378
2000-10-06,-1.6502
2000-10-09,-0.6711
2000-10-10,-5.7432
2000-10-11,0.2867
2000-10-12,-6.0932
2000-10-13,4.3893
2000-10-16,4.2048
2000-10-17,-4.0351
2000-10-18,1.0969
2000-10-19,1.6275
2000-10-20,-1.2456
2000-10-23,1.8018
2000-10-24,1.9468999999999999
2000-10-25,-1.3889
2000-10-26,-2.4648
2000-10-27,4.1516
2000-10-30,3.8128
2000-10-31,0.0
2000-11-01,0.1669
2000-11-02,0.8333
2000-11-03,-1.4876
2000-11-06,1.3423
2000-11-07,2.4834
2000-11-08,-1.7771
2000-11-09,0.9868
2000-11-10,-2.1173
2000-11-13,-0.4992
2000-11-14,-0.8361
2000-11-15,-0.5059
2000-11-16,0.339
2000-11-17,-1.3514
2000-11-20,-2.3973
2000-11-21,-0.3509
2000-11-22,-2.6408
2000-11-24,1.085
2000-11-27,3.22
2000-11-28,-0.1733
2000-11-29,0.1736
2000-11-30,2.9463
2000-12-01,-1.0101
2000-12-04,-0.5102
2000-12-05,5.4701
2000-12-06,-0.1621
2000-12-07,-0.3247
2000-12-08,8.6319
2000-12-11,4.4978
2000-12-12,-1.1478
2000-12-13,0.2903
2000-12-14,-1.7366000000000001
2000-12-15,7.2165
2000-12-18,6.5934
2000-12-19,0.2577
2000-12-20,-2.4422
2000-12-21,0.0
2000-12-22,1.9763
2000-12-26,1.292
2000-12-27,-0.1276
2000-12-28,1.0217
2000-12-29,1.6435
2001-01-02,-3.8557
2001-01-03,5.5626999999999995
2001-01-04,-2.451
2001-01-05,-2.8894
2001-01-08,0.3881
2001-01-09,-2.7062
2001-01-10,-0.7152
2001-01-11,0.6684
2001-01-12,0.0
2001-01-16,0.0
2001-01-17,-0.5312
2001-01-18,-4.0053
2001-01-19,0.1391
2001-01-22,1.25
2001-01-23,2.4691
2001-01-24,2.5435
2001-01-25,4.6997
2001-01-26,-0.8728
2001-01-29,-1.444
2001-01-30,-0.6535
2001-01-31,-0.9044
2001-02-01,2.2402
2001-02-02,-4.0373
2001-02-05,1.4376
2001-02-06,-1.7715999999999998
2001-02-07,1.1245
2001-02-08,-1.6156000000000001
2001-02-09,0.2346
2001-02-12,0.0
2001-02-13,0.0
2001-02-14,-1.9362
2001-02-15,-0.6726
2001-02-16,2.0315
2001-02-20,-1.7555
2001-02-21,-0.7409
2001-02-22,-1.3172
2001-02-23,-1.1568
2001-02-26,0.9453
2001-02-27,0.7358
2001-02-28,-2.1027
2001-03-01,-3.3461
2001-03-02,4.3275
2001-03-05,0.6951
2001-03-06,0.1113
2001-03-07,1.4235
2001-03-08,0.3509
2001-03-09,-1.2238
2001-03-12,-4.7566
2001-03-13,3.0197
2001-03-14,-4.8929
2001-03-15,2.4182
2001-03-16,-1.0185
2001-03-19,4.42
2001-03-20,-0.8959
2001-03-21,-4.0
2001-03-22,-1.8362
2001-03-23,5.036
2001-03-26,2.5114
2001-03-27,-1.2027
2001-03-28,1.1722
2001-03-29,4.3672
2001-03-30,5.3587
2001-04-02,-2.7964
2001-04-03,-2.1263
2001-04-04,-0.8733
2001-04-05,-0.2793
2001-04-06,-0.1077
2001-04-09,1.5962
2001-04-10,-0.6383
2001-04-11,-2.6338
2001-04-12,-2.7931
2001-04-16,-0.8597
2001-04-17,0.639
2001-04-18,0.907
2001-04-19,-1.1685
2001-04-20,-2.342
2001-04-23,-0.8149
2001-04-24,1.0563
2001-04-25,-0.1161
2001-04-26,0.7442
2001-04-27,1.8006
2001-04-30,-3.2426
2001-05-01,1.3593
2001-05-02,-0.3468
2001-05-03,-1.5081
2001-05-04,0.5183
2001-05-07,0.0937
2001-05-08,0.679
2001-05-09,0.2326
2001-05-10,-1.1137
2001-05-11,-1.4782
2001-05-14,-3.7628
2001-05-15,0.2227
2001-05-16,-0.8642
2001-05-17,1.9925000000000002
2001-05-18,-0.5861
2001-05-21,-1.0071
2001-05-22,0.7196
2001-05-23,-2.4637000000000002
2001-05-24,0.4041
2001-05-25,0.5031
2001-05-29,-2.5031
2001-05-30,-1.2837
2001-05-31,0.7282
2001-06-01,4.6992
2001-06-04,2.2441
2001-06-05,-0.6271
2001-06-06,-0.1699
2001-06-07,0.9239
2001-06-08,1.2286
2001-06-11,-0.7139
2001-06-12,0.4075
2001-06-13,-1.1936
2001-06-14,-1.6429
2001-06-15,-0.8843
2001-06-18,-0.5452
2001-06-19,2.1929
2001-06-20,1.6337000000000002
2001-06-21,6.286
2001-06-22,1.4673
2001-06-25,-0.9121
2001-06-26,-0.8981
2001-06-27,3.3983
2001-06-28,-0.0438
2001-06-29,0.5699
2001-07-02,-1.6564999999999999
2001-07-03,-0.0443
2001-07-05,0.5987
2001-07-06,0.9478
2001-07-09,-1.7904
2001-07-10,0.0445
2001-07-11,-1.4
2001-07-12,2.8236
2001-07-13,1.1424
2001-07-16,-4.7133
2001-07-17,-3.3052
2001-07-18,2.2631
2001-07-19,-1.4292
2001-07-20,-1.4266
2001-07-23,-0.3321
2001-07-24,0.7855
2001-07-25,-0.1653
2001-07-26,-0.5914
2001-07-27,1.7135
2001-07-30,1.0763
2001-07-31,0.2546
2001-08-01,1.1776
2001-08-02,0.4336
2001-08-03,-0.1363
2001-08-06,-0.7053
2001-08-07,-0.7104
2001-08-08,-1.0616
2001-08-09,2.216
2001-08-10,-1.1867
2001-08-13,-0.0693
2001-08-14,0.4853
2001-08-15,1.7709000000000001
2001-08-16,-0.4068
2001-08-17,0.7715
2001-08-20,1.0358
2001-08-21,-1.9388999999999998
2001-08-22,1.2955
2001-08-23,1.4584
2001-08-24,-3.1402
2001-08-27,-3.4932
2001-08-28,1.3721
2001-08-29,-0.9568
2001-08-30,-3.1338
2001-08-31,0.9487
2001-09-04,-1.6867
2001-09-05,-0.7353
2001-09-06,-2.6667
2001-09-07,-2.4607
2001-09-10,3.5111
2001-09-17,3.0402
2001-09-18,2.536
2001-09-19,-0.0951
2001-09-20,-4.4513
2001-09-21,0.1744
2001-09-24,3.7055
2001-09-25,0.1679
2001-09-26,1.5083
2001-09-27,0.1887
2001-09-28,3.4134
2001-10-01,1.73
2001-10-02,2.8194
2001-10-03,0.3482
2001-10-04,-0.5639
2001-10-05,1.3522
2001-10-08,-2.7545
2001-10-09,-0.4647
2001-10-10,-0.3779
2001-10-11,0.6472
2001-10-12,-3.6667
2001-10-15,1.7532
2001-10-16,1.9497
2001-10-17,-3.847
2001-10-18,-1.2951
2001-10-19,1.2887
2001-10-22,-1.5960999999999999
2001-10-23,-1.4339
2001-10-24,-3.3388999999999998
2001-10-25,0.9376
2001-10-26,-0.2689
2001-10-29,-1.2255
2001-10-30,-0.1489
2001-10-31,-0.7704
2001-11-01,6.0856
2001-11-02,0.5666
2001-11-05,2.8638
2001-11-06,2.4646
2001-11-07,2.8062
2001-11-08,-2.8163
2001-11-09,-0.2229
2001-11-12,0.7149
2001-11-13,-0.6433
2001-11-14,0.6028
2001-11-15,-2.885
2001-11-16,-0.7084
2001-11-19,-0.5984
2001-11-20,0.9261
2001-11-21,-1.7894
2001-11-23,1.0278
2001-11-26,-1.7572
2001-11-27,-0.4472
2001-11-28,-2.4586
2001-11-29,3.6112
2001-11-30,-0.6316
2001-12-03,-1.1535
2001-12-04,0.4049
2001-12-05,-4.7676
2001-12-06,-2.1918
2001-12-07,2.0117
2001-12-10,0.5492
2001-12-11,-0.9186
2001-12-12,0.5011
2001-12-13,0.9474
2001-12-14,2.0499
2001-12-17,-2.3959
2001-12-18,2.1324
2001-12-19,2.4035
2001-12-20,0.0948
2001-12-21,-2.6528
2001-12-24,0.1217
2001-12-26,0.1215
2001-12-27,0.0971
2001-12-28,1.5276
2001-12-31,-2.1495
2002-01-02,-0.2685
2002-01-03,-1.2237
2002-01-04,1.6105
2002-01-07,0.6828
2002-01-08,-1.3078
2002-01-09,0.0982
2002-01-10,0.6864
2002-01-11,-1.7574
2002-01-14,1.2919
2002-01-15,2.649
2002-01-16,-2.0311
2002-01-17,-1.3171
2002-01-18,0.3955
2002-01-22,0.6893
2002-01-23,1.2713999999999999
2002-01-24,-1.1347
2002-01-25,0.3175
2002-01-28,-0.8033
2002-01-29,-3.0184
2002-01-30,2.4545
2002-01-31,-1.8276
2002-02-01,2.5911999999999997
2002-02-04,-3.4821
2002-02-05,-1.7276
2002-02-06,-1.1117
2002-02-07,-0.7059
2002-02-08,1.0795
2002-02-11,0.8596
2002-02-12,-0.2841
2002-02-13,3.5483000000000002
2002-02-14,0.8254
2002-02-15,-2.6792
2002-02-19,-1.1981
2002-02-20,-0.4386
2002-02-21,-0.8811
2002-02-22,-0.2614
2002-02-25,2.228
2002-02-26,2.5128
2002-02-27,2.2511
2002-02-28,0.4159
2002-03-01,1.7052
2002-03-04,1.2455
2002-03-05,3.4776
2002-03-06,1.0517
2002-03-07,-2.2851
2002-03-08,-2.57
2002-03-11,3.826
2002-03-12,0.7095
2002-03-13,-1.1364
2002-03-14,-2.3678
2002-03-15,2.4252000000000002
2002-03-18,-0.5747
2002-03-19,1.0173
2002-03-20,-2.4491
2002-03-21,0.6335
2002-03-22,0.9093
2002-03-25,1.5481
2002-03-26,0.7509
2002-03-27,0.4968
2002-03-28,0.5618
2002-04-01,-0.2235
2002-04-02,0.3359
2002-04-03,0.4464
2002-04-04,1.4444
2002-04-05,0.0876
2002-04-08,1.2257
2002-04-09,1.0811
2002-04-10,-0.9626
2002-04-11,-1.6199
2002-04-12,-0.5928
2002-04-15,0.0221
2002-04-16,-0.0662
2002-04-17,-0.5745
2002-04-18,0.0
2002-04-19,0.1111
2002-04-22,1.4428
2002-04-23,2.4726
2002-04-24,-0.0427
2002-04-25,-0.4273
2002-04-26,-1.3087
2002-04-29,0.1087
2002-04-30,1.4332
2002-05-01,0.6209
2002-05-02,0.7447
2002-05-03,0.8237
2002-05-06,-2.1366
2002-05-07,-0.4067
2002-05-08,2.493
2002-05-09,-1.0065
2002-05-10,-1.3556
2002-05-13,1.5504
2002-05-14,2.5021
2002-05-15,-0.0827
2002-05-16,-0.1035
2002-05-17,2.9637000000000002
2002-05-20,-2.194
2002-05-21,-0.4939
2002-05-22,1.0755
2002-05-23,2.3941
2002-05-24,-0.5396
2002-05-28,-0.6831
2002-05-29,-0.3642
2002-05-30,-0.6701
2002-05-31,0.7972
2002-06-03,-2.5958
2002-06-04,-0.8953
2002-06-05,1.9118
2002-06-06,-1.8759000000000001
2002-06-07,-0.105
2002-06-10,0.4206
2002-06-11,-2.5968999999999998
2002-06-12,0.8385
2002-06-13,-2.0896
2002-06-14,3.5061
2002-06-17,2.672
2002-06-18,0.8402
2002-06-19,-1.138
2002-06-20,-2.261
2002-06-21,-0.1052
2002-06-24,-0.5474
2002-06-25,-0.5927
2002-06-26,0.2342
2002-06-27,2.6131
2002-06-28,-0.1035
2002-07-01,1.1399
2002-07-02,-3.6066000000000003
2002-07-03,-0.8716
2002-07-05,3.6243
2002-07-08,-1.5935000000000001
2002-07-09,-2.3554
2002-07-10,-2.4984
2002-07-11,2.4961
2002-07-12,-0.2586
2002-07-15,0.1513
2002-07-16,0.6257
2002-07-17,-4.0523
2002-07-18,-4.8939
2002-07-19,-2.0677
2002-07-22,-2.3752
2002-07-23,-2.7525
2002-07-24,8.7693
2002-07-25,3.973
2002-07-26,7.419
2002-07-29,1.2066
2002-07-30,0.6578
2002-07-31,3.7574
2002-08-01,0.433
2002-08-02,-3.9193
2002-08-05,-2.2231
2002-08-06,4.8185
2002-08-07,1.9303
2002-08-08,5.6228
2002-08-09,-0.7763
2002-08-12,-0.3167
2002-08-13,-2.4345
2002-08-14,4.7985
2002-08-15,-0.5495
2002-08-16,-2.1547
2002-08-19,1.1669
2002-08-20,-0.4651
2002-08-21,0.6729
2002-08-22,2.1166
2002-08-23,-3.8727
2002-08-26,1.2294
2002-08-27,-2.1861
2002-08-28,0.9933
2002-08-29,1.324
2002-08-30,-2.0161
2002-09-03,-4.1151
2002-09-04,2.5233
2002-09-05,2.907
2002-09-06,0.1318
2002-09-09,2.9528
2002-09-10,-2.6306000000000003
2002-09-11,-1.2008
2002-09-12,-3.684
2002-09-13,2.7208
2002-09-16,-2.6871
2002-09-17,-6.4892
2002-09-18,2.8053
2002-09-19,-2.0517
2002-09-20,1.2778
2002-09-23,-0.8066
2002-09-24,-1.7306
2002-09-25,-0.8063
2002-09-26,3.615
2002-09-27,-2.1263
2002-09-30,-0.5484
2002-10-01,3.6903
2002-10-02,-0.7363
2002-10-03,-4.966
2002-10-04,-1.6045
2002-10-07,-6.082
2002-10-08,6.5697
2002-10-09,-3.5446999999999997
2002-10-10,7.2586
2002-10-11,1.1492
2002-10-14,2.3774
2002-10-15,3.2676
2002-10-16,-1.1741
2002-10-17,1.329
2002-10-18,3.1399
2002-10-21,-1.4451
2002-10-22,-0.5279
2002-10-23,-0.9827
2002-10-24,-0.1786
2002-10-25,0.8749
2002-10-28,0.9659
2002-10-29,-1.3081
2002-10-30,-1.4639
2002-10-31,1.0038
2002-11-01,1.8287
2002-11-04,0.5856
2002-11-05,-0.7762
2002-11-06,1.3886
2002-11-07,-1.6011
2002-11-08,-0.059
2002-11-11,-0.6095
2002-11-12,-1.0287
2002-11-13,0.6396
2002-11-14,1.6882000000000001
2002-11-15,1.0742
2002-11-18,-1.9903
2002-11-19,-0.5718
2002-11-20,1.1303
2002-11-21,3.7843
2002-11-22,-2.7961
2002-11-25,-1.2634
2002-11-26,-2.5591
2002-11-27,0.404
2002-11-29,-0.8048
2002-12-02,-0.6085
2002-12-03,-1.3265
2002-12-04,0.3723
2002-12-05,-1.0303
2002-12-06,1.4574
2002-12-09,-1.1902
2002-12-10,3.7382999999999997
2002-12-11,1.1411
2002-12-12,-0.9303
2002-12-13,0.3996
2002-12-16,4.0
2002-12-17,-0.4018
2002-12-18,-0.0961
2002-12-19,-2.2115
2002-12-20,2.9499
2002-12-23,-0.2101
2002-12-24,-0.2106
2002-12-26,-0.0959
2002-12-27,-1.7856999999999998
2002-12-30,0.7038
2002-12-31,0.2718
2003-01-02,3.0784
2003-01-03,0.0188
2003-01-06,2.8169
2003-01-07,-0.9498
2003-01-08,-0.461
2003-01-09,0.5002
2003-01-10,-0.4424
2003-01-13,0.5369
2003-01-14,0.884
2003-01-15,-1.6247
2003-01-16,-1.169
2003-01-17,0.4131
2003-01-21,-0.7105
2003-01-22,0.4708
2003-01-23,1.3496000000000001
2003-01-24,0.3884
2003-01-27,-1.7502
2003-01-28,3.844
2003-01-29,0.5598
2003-01-30,-2.047
2003-01-31,1.1182
2003-02-03,0.5439
2003-02-04,-1.2982
2003-02-05,-1.0413000000000001
2003-02-06,-0.8492
2003-02-07,-0.8006
2003-02-10,1.5800999999999998
2003-02-11,-1.4259
2003-02-12,0.0564
2003-02-13,0.3755
2003-02-14,1.6648
2003-02-18,0.276
2003-02-19,0.2752
2003-02-20,-2.8362
2003-02-21,0.9228
2003-02-24,-1.978
2003-02-25,-1.0661
2003-02-26,-1.1353
2003-02-27,2.2965999999999998
2003-02-28,1.5791
2003-03-03,-0.693
2003-03-04,-2.6782
2003-03-05,1.1047
2003-03-06,0.5942
2003-03-07,1.8864
2003-03-10,-2.9923
2003-03-11,1.0218
2003-03-12,-2.042
2003-03-13,6.0394
2003-03-14,-0.0919
2003-03-17,2.2619
2003-03-18,-0.2338
2003-03-19,1.6042
2003-03-20,0.071
2003-03-21,2.5173
2003-03-24,-2.1442
2003-03-25,0.3534
2003-03-26,2.1307
2003-03-27,-0.4655
2003-03-28,0.3118
2003-03-31,-0.708
2003-04-01,3.4609
2003-04-02,0.1681
2003-04-03,-0.4867
2003-04-04,0.118
2003-04-07,-1.0948
2003-04-08,1.158
2003-04-09,-2.1886
2003-04-10,0.895
2003-04-11,-0.2559
2003-04-14,2.0352
2003-04-15,1.1398
2003-04-16,-1.1104
2003-04-17,1.2066
2003-04-21,1.0598
2003-04-22,2.4414
2003-04-23,0.08
2003-04-24,-1.2306
2003-04-25,0.0
2003-04-28,1.0032
2003-04-29,8.6671
2003-04-30,-0.3391
2003-05-01,-1.1834
2003-05-02,1.4969999999999999
2003-05-05,-0.4277
2003-05-06,1.585
2003-05-07,-1.7206000000000001
2003-05-08,-0.3264
2003-05-09,1.042
2003-05-12,0.5745
2003-05-13,-0.3669
2003-05-14,2.3862
2003-05-15,-0.7337
2003-05-16,0.4928
2003-05-19,-1.846
2003-05-20,1.0726
2003-05-21,1.3374
2003-05-22,4.7196
2003-05-23,-1.4795
2003-05-27,0.0973
2003-05-28,2.0836
2003-05-29,-1.3743
2003-05-30,1.6141999999999999
2003-06-02,-1.8466
2003-06-03,3.0433
2003-06-04,3.1145
2003-06-05,1.354
2003-06-06,-2.2864
2003-06-09,-1.9586999999999999
2003-06-10,1.8638
2003-06-11,1.1452
2003-06-12,-0.6117
2003-06-13,-0.144
2003-06-16,2.557
2003-06-17,-1.074
2003-06-18,-3.7611
2003-06-19,-4.902
2003-06-20,-0.4378
2003-06-23,-1.6596
2003-06-24,2.0626
2003-06-25,-1.9079000000000002
2003-06-26,-2.4636
2003-06-27,0.2511
2003-06-30,2.5048
2003-07-01,0.4025
2003-07-02,0.9735
2003-07-03,-0.5104
2003-07-07,-0.0998
2003-07-08,0.9986
2003-07-09,1.2570999999999999
2003-07-10,-1.2275
2003-07-11,-0.113
2003-07-14,0.9473
2003-07-15,-4.888
2003-07-16,-1.929
2003-07-17,-3.4084
2003-07-18,1.9276
2003-07-21,0.2288
2003-07-22,6.9994
2003-07-23,1.678
2003-07-24,-1.3986
2003-07-25,2.1277
2003-07-28,-0.1389
2003-07-29,-1.0709
2003-07-30,-2.7133000000000003
2003-07-31,-3.4538
2003-08-01,-2.4098
2003-08-04,3.2515
2003-08-05,-1.6637
2003-08-06,1.5558999999999998
2003-08-07,0.5503
2003-08-08,1.7308
2003-08-11,-1.0033
2003-08-12,0.6904
2003-08-13,-3.4497999999999998
2003-08-14,0.6813
2003-08-15,-0.1955
2003-08-18,-0.7082
2003-08-19,-0.4856
2003-08-20,-0.4117
2003-08-21,-0.3215
2003-08-22,0.8449
2003-08-25,0.5331
2003-08-26,2.0
2003-08-27,-0.817
2003-08-28,1.3928
2003-08-29,0.2216
2003-09-02,1.6065
2003-09-03,0.6092
2003-09-04,1.8599
2003-09-05,0.2972
2003-09-08,0.8467
2003-09-09,-0.6437
2003-09-10,-3.0423
2003-09-11,0.6827
2003-09-12,-0.1731
2003-09-15,0.2602
2003-09-16,4.3246
2003-09-17,3.8966
2003-09-18,3.1254
2003-09-19,-0.2966
2003-09-22,-0.9054
2003-09-23,0.4046
2003-09-24,0.104
2003-09-25,0.4935
2003-09-26,-0.8788
2003-09-29,1.0691
2003-09-30,0.9804
2003-10-01,3.2448
2003-10-02,1.46
2003-10-03,-1.4146
2003-10-06,1.8803
2003-10-07,2.4405
2003-10-08,1.3155999999999999
2003-10-09,0.3159
2003-10-10,9.621
2003-10-13,1.5
2003-10-14,1.8552
2003-10-15,-1.8317
2003-10-16,-0.1048
2003-10-17,-0.9234
2003-10-20,2.0864
2003-10-21,0.581
2003-10-22,-1.3306
2003-10-23,9.1679
2003-10-24,0.4884
2003-10-27,-0.8481
2003-10-28,1.4416
2003-10-29,0.2842
2003-10-30,-1.3226
2003-10-31,0.6415
2003-11-03,-0.2759
2003-11-04,-0.0286
2003-11-05,1.1737
2003-11-06,-0.7734
2003-11-07,-2.8609
2003-11-10,-4.1176
2003-11-11,0.3476
2003-11-12,1.4571
2003-11-13,2.4907
2003-11-14,-1.3229
2003-11-17,-0.1887
2003-11-18,-0.4875
2003-11-19,1.2498
2003-11-20,-1.5009000000000001
2003-11-21,-0.3308
2003-11-24,1.891
2003-11-25,0.5429
2003-11-26,0.9622
2003-11-28,2.6938
2003-12-01,2.3106
2003-12-02,-0.0278
2003-12-03,-1.9072
2003-12-04,0.8966
2003-12-05,0.7484
2003-12-08,0.5571
2003-12-09,-4.7091
2003-12-10,-3.3818
2003-12-11,1.6448
2003-12-12,2.22
2003-12-15,-2.5869
2003-12-16,0.0297
2003-12-17,1.5354
2003-12-18,1.4374
2003-12-19,-0.9618
2003-12-22,-0.5568
2003-12-23,-1.1849
2003-12-24,-0.0527
2003-12-26,0.1978
2003-12-29,0.2632
2003-12-30,-1.0105
2003-12-31,0.5568
2004-01-02,-1.5689
2004-01-05,-0.2813
2004-01-06,-0.8059
2004-01-07,-1.151
2004-01-08,-2.8082000000000003
2004-01-09,1.5363
2004-01-12,-1.1938
2004-01-13,-1.2363
2004-01-14,3.4993
2004-01-15,1.2368999999999999
2004-01-16,1.3576
2004-01-20,1.7278
2004-01-21,5.7538
2004-01-22,3.7724
2004-01-23,-0.7319
2004-01-26,-0.6164
2004-01-27,1.5444
2004-01-28,0.2994
2004-01-29,-2.0299
2004-01-30,1.8282
2004-02-02,1.0892
2004-02-03,0.1776
2004-02-04,-0.6737
2004-02-05,-0.9281
2004-02-06,2.7384
2004-02-09,3.133
2004-02-10,-0.3409
2004-02-11,1.9042
2004-02-12,-0.8616
2004-02-13,0.158
2004-02-17,1.0818
2004-02-18,-1.1037
2004-02-19,-0.6425
2004-02-20,0.0113
2004-02-23,-0.8735
2004-02-24,-0.0916
2004-02-25,1.5577999999999999
2004-02-26,-0.6655
2004-02-27,4.0422
2004-03-01,1.768
2004-03-02,-2.8311
2004-03-03,1.6444
2004-03-04,0.5863
2004-03-05,4.2206
2004-03-08,-2.61
2004-03-09,0.5211
2004-03-10,-1.9255
2004-03-11,-0.8414
2004-03-12,1.5775000000000001
2004-03-15,-0.8461
2004-03-16,0.5833
2004-03-17,0.1396
2004-03-18,-0.2681
2004-03-19,-1.7633999999999999
2004-03-22,-0.2846
2004-03-23,0.4391
2004-03-24,-0.3279
2004-03-25,0.3728
2004-03-26,0.5025
2004-03-29,0.9022
2004-03-30,1.6051
2004-03-31,1.6751
2004-04-01,0.146
2004-04-02,-4.9875
2004-04-05,-3.6493
2004-04-06,0.6597
2004-04-07,-0.678
2004-04-08,-1.5017
2004-04-12,-1.155
2004-04-13,0.4148
2004-04-14,-3.2117
2004-04-15,1.6592
2004-04-16,0.5854
2004-04-19,-1.2346
2004-04-20,-1.4464000000000001
2004-04-21,3.5876
2004-04-22,3.4808
2004-04-23,-1.9439
2004-04-26,2.0858
2004-04-27,-0.0338
2004-04-28,0.1858
2004-04-29,0.6913
2004-04-30,-0.7033
2004-05-03,1.0961
2004-05-04,-0.6005
2004-05-05,1.4432
2004-05-06,-1.6212
2004-05-07,-5.3304
2004-05-10,-0.7993
2004-05-11,2.6141
2004-05-12,1.9419
2004-05-13,0.5492
2004-05-14,2.3895
2004-05-17,-1.9837
2004-05-18,2.534
2004-05-19,-0.3815
2004-05-20,1.8815
2004-05-21,2.5821
2004-05-24,0.3823
2004-05-25,1.2854999999999999
2004-05-26,0.9401
2004-05-27,-0.6054
2004-05-28,0.734
