ticker,FNMA US Equity
2000-05-19,-2.9032
2000-05-22,-0.823
2000-05-23,-5.1867
2000-05-24,4.5952
2000-05-25,-1.8828
2000-05-26,0.7463
2000-05-30,2.1164
2000-05-31,-0.3109
2000-06-01,1.3514
2000-06-02,4.2051
2000-06-05,-2.6574999999999998
2000-06-06,-0.7078
2000-06-07,1.1202
2000-06-08,-1.007
2000-06-09,-1.3225
2000-06-12,-0.5155
2000-06-13,0.1036
2000-06-14,2.6915
2000-06-15,-3.2258
2000-06-16,-5.4167
2000-06-19,0.2203
2000-06-20,-3.2967
2000-06-21,0.5682
2000-06-22,0.9605
2000-06-23,0.1679
2000-06-26,-0.3352
2000-06-27,0.8969
2000-06-28,-1.6944
2000-06-29,-3.3625
2000-06-30,-2.3392
2000-07-03,2.6347
2000-07-05,0.8168
2000-07-06,4.5139
2000-07-07,1.8826
2000-07-10,-0.2174
2000-07-11,2.3965
2000-07-12,-2.8723
2000-07-13,-4.7097
2000-07-14,0.4598
2000-07-17,-2.746
2000-07-18,-1.6471
2000-07-19,-3.9474
2000-07-20,2.7397
2000-07-21,0.2424
2000-07-24,3.9903
2000-07-25,1.9767000000000001
2000-07-26,-6.2714
2000-07-27,0.545
2000-07-28,-1.9465
2000-07-31,-0.7444
2000-08-01,-1.25
2000-08-02,-2.0253
2000-08-03,4.6512
2000-08-04,3.7037
2000-08-07,2.8571
2000-08-08,2.4306
2000-08-09,1.9209
2000-08-10,-1.2195
2000-08-11,3.0303
2000-08-14,0.9804
2000-08-15,-0.6472
2000-08-16,-0.5429
2000-08-17,0.5459
2000-08-18,1.4115
2000-08-21,0.9636
2000-08-22,0.106
2000-08-23,-1.2711999999999999
2000-08-24,-5.1502
2000-08-25,0.0
2000-08-28,2.4887
2000-08-29,-4.8565000000000005
2000-08-30,0.232
2000-08-31,-0.4267
2000-09-01,-1.6637
2000-09-05,0.1625
2000-09-06,1.8439
2000-09-07,3.0127
2000-09-08,4.6119
2000-09-11,2.3656
2000-09-12,2.521
2000-09-13,6.3525
2000-09-14,0.2228
2000-09-15,-0.3185
2000-09-18,-2.7965
2000-09-19,0.0
2000-09-20,-0.7937
2000-09-21,4.3
2000-09-22,3.931
2000-09-25,0.0923
2000-09-26,0.0
2000-09-27,0.553
2000-09-28,4.1247
2000-09-29,0.7042
2000-10-02,3.1469
2000-10-03,-3.9831
2000-10-04,-2.1183
2000-10-05,3.2462
2000-10-06,-3.2314
2000-10-09,0.8123
2000-10-10,-2.5962
2000-10-11,4.5956
2000-10-12,-1.5817
2000-10-13,1.25
2000-10-16,0.1764
2000-10-17,-0.7923
2000-10-18,0.5324
2000-10-19,9.5322
2000-10-20,-3.2232
2000-10-23,-2.2481
2000-10-24,0.8518
2000-10-25,1.0135
2000-10-26,-0.7525
2000-10-27,5.7692
2000-10-30,1.6787
2000-10-31,-3.1447
2000-11-01,0.6494
2000-11-02,-3.7903000000000002
2000-11-03,-0.922
2000-11-06,2.6227
2000-11-07,-2.6381
2000-11-08,-0.7621
2000-11-09,4.7782
2000-11-10,0.1629
2000-11-13,-1.0569
2000-11-14,2.0542
2000-11-15,0.4831
2000-11-16,0.8013
2000-11-17,-0.8744
2000-11-20,-0.0802
2000-11-21,0.5618
2000-11-22,0.2394
2000-11-24,-2.3885
2000-11-27,2.2838
2000-11-28,2.1531000000000002
2000-11-29,-0.6245
2000-11-30,-0.707
2000-12-01,-0.6329
2000-12-04,-0.6369
2000-12-05,5.2083
2000-12-06,0.0762
2000-12-07,-0.1522
2000-12-08,1.2195
2000-12-11,1.506
2000-12-12,-1.1869
2000-12-13,0.4505
2000-12-14,-0.3737
2000-12-15,1.7254
2000-12-18,3.6136
2000-12-19,-4.3416
2000-12-20,0.0744
2000-12-21,1.1896
2000-12-22,-3.7472
2000-12-26,4.2748
2000-12-27,0.7321
2000-12-28,1.1628
2000-12-29,-0.2874
2001-01-02,-2.3055
2001-01-03,-4.4985
2001-01-04,-5.6371
2001-01-05,3.3552
2001-01-08,0.9501
2001-01-09,-2.2745
2001-01-10,-0.0803
2001-01-11,-1.8474
2001-01-12,1.4729999999999999
2001-01-16,0.9677
2001-01-17,1.9169
2001-01-18,-3.0564
2001-01-19,-0.6467
2001-01-22,-0.1627
2001-01-23,-0.652
2001-01-24,-2.2149
2001-01-25,4.2785
2001-01-26,-1.2068
2001-01-29,-4.5603
2001-01-30,0.3838
2001-01-31,1.2973
2001-02-01,3.1275
2001-02-02,2.3137
2001-02-05,-0.8688
2001-02-06,1.1084
2001-02-07,0.7011
2001-02-08,3.9241
2001-02-09,-0.7065
2001-02-12,0.5888
2001-02-13,-0.8537
2001-02-14,0.5412
2001-02-15,-1.4925
2001-02-16,2.3969
2001-02-20,0.1577
2001-02-21,-0.7145
2001-02-22,-1.1343
2001-02-23,-1.9367999999999999
2001-02-26,-2.189
2001-02-27,0.0643
2001-02-28,2.4422
2001-03-01,2.3839
2001-03-02,-0.4902
2001-03-05,0.8498
2001-03-06,-2.4423
2001-03-07,1.2017
2001-03-08,0.1855
2001-03-09,-1.358
2001-03-12,-4.0676
2001-03-13,-0.7175
2001-03-14,-1.9054
2001-03-15,-0.9511
2001-03-16,2.2992
2001-03-19,0.4759
2001-03-20,1.3158
2001-03-21,-0.2597
2001-03-22,0.1953
2001-03-23,-1.7414
2001-03-26,-2.1293
2001-03-27,3.7838000000000003
2001-03-28,2.0833
2001-03-29,0.7653
2001-03-30,0.7595
2001-04-02,1.1307
2001-04-03,0.4969
2001-04-04,-3.0655
2001-04-05,-0.4081
2001-04-06,0.064
2001-04-09,1.8938000000000001
2001-04-10,-2.8005
2001-04-11,-2.4548
2001-04-12,-1.3907
2001-04-16,2.0819
2001-04-17,2.7763
2001-04-18,0.1152
2001-04-19,0.8312
2001-04-20,-0.7609
2001-04-23,-0.5751
2001-04-24,0.4242
2001-04-25,2.6494
2001-04-26,0.4364
2001-04-27,0.5607
2001-04-30,-0.5452
2001-05-01,-0.3987
2001-05-02,-1.0383
2001-05-03,-0.5183
2001-05-04,0.3812
2001-05-07,0.3291
2001-05-08,1.186
2001-05-09,-1.995
2001-05-10,0.5344
2001-05-11,-2.3032
2001-05-14,2.0855
2001-05-15,-0.5837
2001-05-16,1.4678
2001-05-17,-3.044
2001-05-18,-1.972
2001-05-21,-0.4632
2001-05-22,1.5291000000000001
2001-05-23,4.5181000000000004
2001-05-24,-0.827
2001-05-25,0.1137
2001-05-29,1.5901
2001-05-30,2.1242
2001-05-31,0.2798
2001-06-01,-0.2911
2001-06-04,0.6569
2001-06-05,0.145
2001-06-06,-0.6758
2001-06-07,2.0656
2001-06-08,-0.2262
2001-06-11,0.5608
2001-06-12,-0.3322
2001-06-13,-1.2738
2001-06-14,-0.3015
2001-06-15,-2.4432
2001-06-18,1.1654
2001-06-19,0.8701
2001-06-20,2.0654
2001-06-21,2.5235
2001-06-22,1.579
2001-06-25,-2.0917
2001-06-26,-0.7705
2001-06-27,-0.5294
2001-06-28,1.7031
2001-06-29,-0.9769
2001-07-02,-0.1409
2001-07-03,0.1999
2001-07-05,0.1643
2001-07-06,-0.3984
2001-07-09,0.6
2001-07-10,-1.6957
2001-07-11,-0.2498
2001-07-12,1.8723999999999998
2001-07-13,0.7258
2001-07-16,0.0465
2001-07-17,-1.1036
2001-07-18,-0.2937
2001-07-19,-1.6258
2001-07-20,0.515
2001-07-23,-0.4528
2001-07-24,-1.149
2001-07-25,0.0726
2001-07-26,-0.121
2001-07-27,0.6057
2001-07-30,0.8459
2001-07-31,-0.2397
2001-08-01,1.3574
2001-08-02,0.0356
2001-08-03,-0.8056
2001-08-06,-0.6569
2001-08-07,0.3847
2001-08-08,0.0
2001-08-09,0.491
2001-08-10,0.584
2001-08-13,-0.3673
2001-08-14,1.32
2001-08-15,-0.4108
2001-08-16,0.1768
2001-08-17,-0.7647
2001-08-20,0.5216
2001-08-21,-2.0875
2001-08-22,-1.2286
2001-08-23,-0.7073
2001-08-24,-2.8494
2001-08-27,-0.3793
2001-08-28,-2.7411
2001-08-29,1.1874
2001-08-30,-0.5158
2001-08-31,-1.2184
2001-09-04,0.6561
2001-09-05,-0.2738
2001-09-06,-1.0458
2001-09-07,-1.4003
2001-09-10,1.0852
2001-09-17,2.8496
2001-09-18,3.1314
2001-09-19,-0.4123
2001-09-20,-3.1995
2001-09-21,-2.2165
2001-09-24,-0.0133
2001-09-25,2.4791
2001-09-26,1.7335
2001-09-27,1.5768
2001-09-28,0.2253
2001-10-01,1.0492
2001-10-02,1.9778
2001-10-03,0.1091
2001-10-04,-0.5812
2001-10-05,0.4628
2001-10-08,0.4
2001-10-09,0.2173
2001-10-10,-3.0723
2001-10-11,-3.5426
2001-10-12,-0.2191
2001-10-15,1.9630999999999998
2001-10-16,3.3312
2001-10-17,-0.8948
2001-10-18,0.3092
2001-10-19,-0.1356
2001-10-22,-0.1976
2001-10-23,-0.4701
2001-10-24,-1.1187
2001-10-25,1.0057
2001-10-26,0.7467
2001-10-29,-1.05
2001-10-30,-0.9649
2001-10-31,2.4421
2001-11-01,2.0627
2001-11-02,-0.0847
2001-11-05,0.751
2001-11-06,0.0481
2001-11-07,1.4059
2001-11-08,-1.6471
2001-11-09,-0.9036
2001-11-12,0.6809
2001-11-13,1.7751000000000001
2001-11-14,-0.8306
2001-11-15,-1.6989999999999998
2001-11-16,-1.278
2001-11-19,-0.3822
2001-11-20,0.0866
2001-11-21,-0.8285
2001-11-23,0.4364
2001-11-26,1.1794
2001-11-27,-1.0552
2001-11-28,-2.0461
2001-11-29,0.5191
2001-11-30,-1.0076
2001-12-03,-1.2723
2001-12-04,0.9278
2001-12-05,-0.6001
2001-12-06,-1.7341
2001-12-07,1.5293999999999999
2001-12-10,0.618
2001-12-11,0.6398
2001-12-12,-0.1907
2001-12-13,-1.2866
2001-12-14,-0.9292
2001-12-17,1.4719
2001-12-18,0.1412
2001-12-19,1.8458999999999999
2001-12-20,0.7552
2001-12-21,0.05
2001-12-24,-0.7242
2001-12-26,-0.4528
2001-12-27,1.036
2001-12-28,-0.2251
2001-12-31,-0.3635
2002-01-02,0.1509
2002-01-03,-0.3266
2002-01-04,-1.1467
2002-01-07,-2.9318
2002-01-08,-0.4859
2002-01-09,0.9501
2002-01-10,1.1242
2002-01-11,0.8919
2002-01-14,1.2172
2002-01-15,3.9873
2002-01-16,0.0
2002-01-17,-0.0609
2002-01-18,0.609
2002-01-22,0.6538
2002-01-23,0.012
2002-01-24,-1.9844
2002-01-25,-0.2454
2002-01-28,0.9963
2002-01-29,-2.2165
2002-01-30,2.3762
2002-01-31,-1.1117
2002-02-01,0.5559
2002-02-04,-2.3342
2002-02-05,-0.0629
2002-02-06,-1.7999
2002-02-07,-0.6921
2002-02-08,2.6071
2002-02-11,0.3145
2002-02-12,-0.8652
2002-02-13,-0.0632
2002-02-14,-1.8098999999999998
2002-02-15,0.2191
2002-02-19,0.9003
2002-02-20,-1.3384
2002-02-21,-2.6486
2002-02-22,0.8626
2002-02-25,2.0395
2002-02-26,-1.0058
2002-02-27,1.4849999999999999
2002-02-28,0.4364
2002-03-01,1.5847
2002-03-04,-0.1006
2002-03-05,-0.5415
2002-03-06,1.6713
2002-03-07,-0.3238
2002-03-08,-1.2869
2002-03-11,0.9999
2002-03-12,0.401
2002-03-13,-0.1498
2002-03-14,-0.1375
2002-03-15,1.7524
2002-03-18,-0.9595
2002-03-19,-0.6335
2002-03-20,-1.2
2002-03-21,1.3284
2002-03-22,-0.1124
2002-03-25,-1.0125
2002-03-26,0.6819
2002-03-27,0.4641
2002-03-28,-0.2747
2002-04-01,0.0125
2002-04-02,1.1391
2002-04-03,0.3713
2002-04-04,1.8866
2002-04-05,0.4236
2002-04-08,0.1446
2002-04-09,-0.1203
2002-04-10,0.0482
2002-04-11,-1.8304
2002-04-12,-0.0368
2002-04-15,-0.9694
2002-04-16,1.5242
2002-04-17,-1.7454
2002-04-18,-0.3354
2002-04-19,-0.2617
2002-04-22,0.3499
2002-04-23,0.4981
2002-04-24,-0.0867
2002-04-25,-0.8682
2002-04-26,-0.7507
2002-04-29,-0.3165
2002-04-30,0.2286
2002-05-01,0.4054
2002-05-02,0.0631
2002-05-03,1.0467
2002-05-06,-0.3994
2002-05-07,0.2506
2002-05-08,-0.6374
2002-05-09,-0.3774
2002-05-10,-1.452
2002-05-13,1.8322
2002-05-14,2.2899
2002-05-15,-1.599
2002-05-16,0.7625
2002-05-17,-0.3225
2002-05-20,-1.0579
2002-05-21,-1.2453
2002-05-22,1.6049
2002-05-23,-0.9653
2002-05-24,-0.1266
2002-05-28,-0.076
2002-05-29,0.0761
2002-05-30,1.052
2002-05-31,0.3512
2002-06-03,-1.7498
2002-06-04,-0.8014
2002-06-05,0.8335
2002-06-06,-0.8012
2002-06-07,-0.6795
2002-06-10,1.2908
2002-06-11,-2.2556
2002-06-12,0.4433
2002-06-13,-1.7523
2002-06-14,0.938
2002-06-17,2.4737999999999998
2002-06-18,1.4178
2002-06-19,-1.272
2002-06-20,-2.5131
2002-06-21,-1.9759
2002-06-24,1.4551
2002-06-25,-1.6447
2002-06-26,-2.3946
2002-06-27,2.9468
2002-06-28,-1.8107
2002-07-01,-0.2712
2002-07-02,-1.1013
2002-07-03,-1.2235
2002-07-05,1.7397
2002-07-08,-0.2599
2002-07-09,-4.1284
2002-07-10,-0.2718
2002-07-11,3.1272
2002-07-12,-1.7527
2002-07-15,2.9732
2002-07-16,-0.1375
2002-07-17,-0.0688
2002-07-18,-2.4525
2002-07-19,-2.9943999999999997
2002-07-22,-2.4461
2002-07-23,0.0597
2002-07-24,4.4451
2002-07-25,-1.0568
2002-07-26,3.7818
2002-07-29,3.2406
2002-07-30,1.0149
2002-07-31,0.3215
2002-08-01,-0.0401
2002-08-02,-3.6201
2002-08-05,1.192
2002-08-06,-2.0545
2002-08-07,0.2237
2002-08-08,2.1627
2002-08-09,2.5676
2002-08-12,-1.3316
2002-08-13,-1.8084
2002-08-14,4.6042
2002-08-15,-0.7883
2002-08-16,1.0462
2002-08-19,1.3498999999999999
2002-08-20,-1.138
2002-08-21,0.327
2002-08-22,-0.8083
2002-08-23,0.4206
2002-08-26,0.5366
2002-08-27,-1.8487
2002-08-28,0.6897
2002-08-29,0.1054
2002-08-30,-0.2764
2002-09-03,-3.7873
2002-09-04,2.1532999999999998
2002-09-05,-0.2282
2002-09-06,0.4172
2002-09-09,2.8143000000000002
2002-09-10,-2.0464
2002-09-11,0.2395
2002-09-12,-3.1063
2002-09-13,-0.3973
2002-09-16,-2.3659
2002-09-17,-6.6638
2002-09-18,2.0377
2002-09-19,-1.6272
2002-09-20,-2.8571
2002-09-23,1.3932
2002-09-24,-2.9008000000000003
2002-09-25,-0.5818
2002-09-26,2.5937
2002-09-27,-5.1796
2002-09-30,-3.2027
2002-10-01,9.5398
2002-10-02,-0.92
2002-10-03,0.1238
2002-10-04,-2.3957
2002-10-07,-2.2961
2002-10-08,3.6143
2002-10-09,-3.4882
2002-10-10,3.3225
2002-10-11,2.0863
2002-10-14,2.1512000000000002
2002-10-15,6.769
2002-10-16,-1.9442
2002-10-17,-1.5805
2002-10-18,4.9489
2002-10-21,-2.8238
2002-10-22,0.2004
2002-10-23,0.0714
2002-10-24,-2.7837
2002-10-25,0.5874
2002-10-28,-0.0438
2002-10-29,-1.2268
2002-10-30,0.5795
2002-10-31,-1.2262
2002-11-01,0.8824
2002-11-04,0.8895
2002-11-05,-0.0735
2002-11-06,0.3088
2002-11-07,-1.9205
2002-11-08,-1.3453
2002-11-11,-0.7576
2002-11-12,-1.8168
2002-11-13,-0.0155
2002-11-14,3.2348
2002-11-15,-2.7569
2002-11-18,-2.4012000000000002
2002-11-19,-0.5556
2002-11-20,0.7981
2002-11-21,3.0879
2002-11-22,-0.384
2002-11-25,-2.1126
2002-11-26,-2.3314
2002-11-27,2.5161
2002-11-29,-0.8024
2002-12-02,0.8882
2002-12-03,0.7703
2002-12-04,-0.078
2002-12-05,-1.3271
2002-12-06,0.981
2002-12-09,0.0313
2002-12-10,1.958
2002-12-11,0.8143
2002-12-12,-0.4877
2002-12-13,2.0061
2002-12-16,1.3812
2002-12-17,0.8441
2002-12-18,-0.793
2002-12-19,-0.0592
2002-12-20,-1.2145
2002-12-23,-0.4198
2002-12-24,-0.1204
2002-12-26,0.2261
2002-12-27,-1.9401000000000002
2002-12-30,-0.2454
2002-12-31,-1.0916
2003-01-02,3.4199
2003-01-03,1.954
2003-01-06,1.9903
2003-01-07,-1.4166
2003-01-08,0.4692
2003-01-09,-0.467
2003-01-10,0.6598
2003-01-13,1.9665
2003-01-14,0.0714
2003-01-15,-1.2991
2003-01-16,-0.2603
2003-01-17,1.0586
2003-01-21,-1.1049
2003-01-22,-1.9153
2003-01-23,-0.1183
2003-01-24,-2.5474
2003-01-27,-2.5076
2003-01-28,0.8574
2003-01-29,1.8393000000000002
2003-01-30,-3.0534
2003-01-31,1.8898000000000001
2003-02-03,0.2937
2003-02-04,-1.0325
2003-02-05,-0.1869
2003-02-06,-1.7005
2003-02-07,0.1428
2003-02-10,1.7591
2003-02-11,-1.8843999999999999
2003-02-12,0.0317
2003-02-13,-1.3805
2003-02-14,3.7007
2003-02-18,1.0085
2003-02-19,-0.2765
2003-02-20,-1.525
2003-02-21,1.3765
2003-02-24,-2.2218999999999998
2003-02-25,0.931
2003-02-26,0.0625
2003-02-27,-0.1094
2003-02-28,0.2659
2003-03-03,0.2184
2003-03-04,-1.7123
2003-03-05,-0.3009
2003-03-06,-0.9373
2003-03-07,1.4753
2003-03-10,-6.8742
2003-03-11,0.543
2003-03-12,1.9241000000000001
2003-03-13,2.9641
2003-03-14,0.6433
2003-03-17,3.116
2003-03-18,0.6044
2003-03-19,2.3413
2003-03-20,-1.0536
2003-03-21,2.8598
2003-03-24,-2.4105
2003-03-25,-0.4546
2003-03-26,0.9438
2003-03-27,0.6937
2003-03-28,-0.1048
2003-03-31,-2.024
2003-04-01,2.2341
2003-04-02,-0.2694
2003-04-03,1.4558
2003-04-04,0.7396
2003-04-07,-0.7342
2003-04-08,1.0059
2003-04-09,-1.0105
2003-04-10,1.0061
2003-04-11,1.0839
2003-04-14,3.5937
2003-04-15,2.2521
2003-04-16,-1.4637
2003-04-17,0.8885
2003-04-21,-0.8257
2003-04-22,1.8732
2003-04-23,-0.0681
2003-04-24,-1.1313
2003-04-25,-0.7858
2003-04-28,2.2787
2003-04-29,-0.3005
2003-04-30,-0.8356
2003-05-01,-0.2625
2003-05-02,1.1773
2003-05-05,-0.3012
2003-05-06,0.7826
2003-05-07,-1.2807
2003-05-08,-1.3111
2003-05-09,1.3145
2003-05-12,0.7729
2003-05-13,0.1644
2003-05-14,-0.3008
2003-05-15,0.7681
2003-05-16,0.2586
2003-05-19,-1.0046
2003-05-20,-0.5623
2003-05-21,-1.255
2003-05-22,0.6425
2003-05-23,-1.1102
2003-05-27,1.4594
2003-05-28,2.296
2003-05-29,-1.1763
2003-05-30,1.245
2003-06-02,0.0
2003-06-03,0.8243
2003-06-04,1.0186
2003-06-05,-0.5838
2003-06-06,0.0133
2003-06-09,-4.8439
2003-06-10,-2.0194
2003-06-11,-0.2433
2003-06-12,-3.7733
2003-06-13,2.2066
2003-06-16,6.0102
2003-06-17,-2.4356999999999998
2003-06-18,0.3667
2003-06-19,-0.3654
2003-06-20,-1.4809999999999999
2003-06-23,-2.6915
2003-06-24,1.5154
2003-06-25,-1.6232
2003-06-26,-1.8857
2003-06-27,-0.1802
2003-06-30,1.444
2003-07-01,2.7284
2003-07-02,2.1796
2003-07-03,-0.9465
2003-07-07,1.1124
2003-07-08,0.6347
2003-07-09,-0.5746
2003-07-10,-1.1277
2003-07-11,0.2994
2003-07-14,1.4641
2003-07-15,-3.2502
2003-07-16,-0.0869
2003-07-17,-1.9855
2003-07-18,-1.2716
2003-07-21,-2.1716
2003-07-22,-1.9596
2003-07-23,0.5465
2003-07-24,-1.2269
2003-07-25,2.7516
2003-07-28,-1.5455
2003-07-29,-1.6941000000000002
2003-07-30,1.4013
2003-07-31,0.5653
2003-08-01,-2.4828
2003-08-04,1.0248
2003-08-05,0.5706
2003-08-06,1.6548
2003-08-07,-0.6202
2003-08-08,-0.4368
2003-08-11,0.7364
2003-08-12,-0.9955
2003-08-13,-1.9324
2003-08-14,0.5127
2003-08-15,-0.5897
2003-08-18,-0.5932
2003-08-19,-1.7742
2003-08-20,-0.8046
2003-08-21,1.3905
2003-08-22,-1.3878
2003-08-25,4.8841
2003-08-26,-0.3631
2003-08-27,-0.3644
2003-08-28,1.7650000000000001
2003-08-29,1.2344
2003-09-02,4.4914
2003-09-03,2.644
2003-09-04,-0.5037
2003-09-05,-0.0723
2003-09-08,0.9553
2003-09-09,-1.9928
2003-09-10,-2.3698
2003-09-11,1.3635
2003-09-12,0.5026
2003-09-15,0.0882
2003-09-16,1.881
2003-09-17,-0.3317
2003-09-18,1.4761
2003-09-19,-0.8842
2003-09-22,-1.4676
2003-09-23,1.3435000000000001
2003-09-24,-1.6282
2003-09-25,0.4394
2003-09-26,0.4229
2003-09-29,1.278
2003-09-30,0.6596
2003-10-01,1.1538
2003-10-02,0.2112
2003-10-03,-0.2951
2003-10-06,0.0282
2003-10-07,0.7045
2003-10-08,1.1753
2003-10-09,-1.4521
2003-10-10,0.1965
2003-10-13,1.0224
2003-10-14,1.0537
2003-10-15,-0.439
2003-10-16,-0.3032
2003-10-17,1.2854
2003-10-20,0.191
2003-10-21,1.0079
2003-10-22,-1.9013
2003-10-23,1.6219999999999999
2003-10-24,0.5816
2003-10-27,-0.7531
2003-10-28,2.1003
2003-10-29,-2.3889
2003-10-30,0.0137
2003-10-31,-1.9423
2003-11-03,0.6277
2003-11-04,-1.7605
2003-11-05,0.0564
2003-11-06,-1.1423
2003-11-07,-1.3552
2003-11-10,0.8677
2003-11-11,-0.5018
2003-11-12,0.8357
2003-11-13,-0.1143
2003-11-14,-0.5007
2003-11-17,-0.1294
2003-11-18,-1.3820999999999999
2003-11-19,1.4307
2003-11-20,0.0864
2003-11-21,-0.2876
2003-11-24,0.274
2003-11-25,0.489
2003-11-26,0.7586
2003-11-28,-0.5682
2003-12-01,-0.5857
2003-12-02,0.8191
2003-12-03,-0.2281
2003-12-04,0.5143
2003-12-05,0.4122
2003-12-08,0.4954
2003-12-09,-0.9859
2003-12-10,-0.3983
2003-12-11,0.5998
2003-12-12,-0.6104
2003-12-15,-0.3714
2003-12-16,1.2186
2003-12-17,-1.1756
2003-12-18,0.1863
2003-12-19,1.03
2003-12-22,4.0074
2003-12-23,-0.6399
2003-12-24,-0.2466
2003-12-26,0.0962
2003-12-29,2.2643
2003-12-30,0.5368
2003-12-31,0.1869
2004-01-02,-1.2923
2004-01-05,0.4184
2004-01-06,0.0
2004-01-07,-0.2554
2004-01-08,-1.078
2004-01-09,-1.0352999999999999
2004-01-12,-0.5643
2004-01-13,-1.2597
2004-01-14,1.9346999999999999
2004-01-15,1.3477999999999999
2004-01-16,-0.8685
2004-01-20,-0.0684
2004-01-21,3.6574999999999998
2004-01-22,4.8632
2004-01-23,-1.6886999999999999
2004-01-26,1.5767
2004-01-27,-0.4669
2004-01-28,-2.3963
2004-01-29,0.327
2004-01-30,0.5084
2004-02-02,0.7912
2004-02-03,0.4504
2004-02-04,-0.4612
2004-02-05,-0.2445
2004-02-06,0.3354
2004-02-09,-0.3343
2004-02-10,0.0387
2004-02-11,2.2569
2004-02-12,0.2396
2004-02-13,-0.5033
2004-02-17,0.1517
2004-02-18,-0.2146
2004-02-19,1.0755
2004-02-20,-0.2754
2004-02-23,-0.9541
2004-02-24,-3.3587
2004-02-25,-0.9574
2004-02-26,-0.4899
2004-02-27,-0.3327
2004-03-01,3.1375
2004-03-02,-1.1262
2004-03-03,-0.3273
2004-03-04,0.0525
2004-03-05,3.3609
2004-03-08,-0.5716
2004-03-09,-1.5713
2004-03-10,-1.3368
2004-03-11,-0.8287
2004-03-12,0.4112
2004-03-15,-0.6605
2004-03-16,0.6649
2004-03-17,-0.1982
2004-03-18,-0.5295
2004-03-19,-0.1331
2004-03-22,0.7328
2004-03-23,0.6614
2004-03-24,-2.4047
2004-03-25,0.3501
2004-03-26,-1.3686
2004-03-29,2.1222
2004-03-30,0.2131
2004-03-31,-1.1697
2004-04-01,1.3315000000000001
2004-04-02,-0.1726
2004-04-05,-0.2127
2004-04-06,-1.2925
2004-04-07,-0.135
2004-04-08,-0.365
2004-04-12,-0.8276
2004-04-13,-0.985
2004-04-14,0.5803
2004-04-15,-0.206
2004-04-16,2.1473
2004-04-19,-0.5121
2004-04-20,-2.4922
2004-04-21,-1.7919
2004-04-22,0.6789
2004-04-23,-1.7983
2004-04-26,-0.4006
2004-04-27,0.3591
2004-04-28,-1.9607999999999999
2004-04-29,1.5004
2004-04-30,-0.4058
2004-05-03,1.6444
2004-05-04,0.272
2004-05-05,0.1571
2004-05-06,-1.8104
2004-05-07,-1.4808
2004-05-10,0.7073
2004-05-11,1.712
2004-05-12,0.82
2004-05-13,0.4566
2004-05-14,-0.6534
2004-05-17,-1.9445000000000001
2004-05-18,-0.5833
2004-05-19,-0.7774
2004-05-20,0.2365
2004-05-21,-0.8996
2004-05-24,-0.6548
2004-05-25,0.6741
