ticker,JH US Equity
2000-05-23,-0.7937
2000-05-24,2.0
2000-05-25,-1.5686
2000-05-26,-0.7968
2000-05-30,2.8112
2000-05-31,-3.9063
2000-06-01,3.252
2000-06-02,1.9685000000000001
2000-06-05,-2.3166
2000-06-06,-1.1858
2000-06-07,2.4
2000-06-08,-3.125
2000-06-09,0.0
2000-06-12,-1.2097
2000-06-13,5.3061
2000-06-14,-0.3876
2000-06-15,-1.1673
2000-06-16,-3.1496
2000-06-19,3.252
2000-06-20,-3.5433
2000-06-21,-1.2245
2000-06-22,-3.3058
2000-06-23,-0.4274
2000-06-26,4.2918
2000-06-27,-4.1152
2000-06-28,4.2918
2000-06-29,-1.2346
2000-06-30,-0.4167
2000-07-03,0.4184
2000-07-05,-3.3333
2000-07-06,0.431
2000-07-07,-0.8584
2000-07-10,-0.8658
2000-07-11,0.0
2000-07-12,2.1834
2000-07-13,0.0
2000-07-14,-0.4274
2000-07-17,-0.4292
2000-07-18,-3.8792999999999997
2000-07-19,-1.7936999999999999
2000-07-20,-1.8265
2000-07-21,-4.186
2000-07-24,-0.9709
2000-07-25,2.9412000000000003
2000-07-26,-1.4285999999999999
2000-07-27,-2.8986
2000-07-28,-4.4776
2000-07-31,11.4583
2000-08-01,0.4673
2000-08-02,0.0
2000-08-03,1.8605
2000-08-04,-0.4566
2000-08-07,1.3761
2000-08-08,-0.905
2000-08-09,0.0
2000-08-10,0.4566
2000-08-11,2.7273
2000-08-14,1.7699
2000-08-15,3.4783
2000-08-16,-1.5966
2000-08-17,-0.4292
2000-08-18,-0.431
2000-08-21,3.4632
2000-08-22,-2.5105
2000-08-23,1.7167
2000-08-24,0.4219
2000-08-25,1.2605
2000-08-28,-0.4149
2000-08-29,-2.0833
2000-08-30,-2.9787
2000-08-31,2.6316
2000-09-01,0.0
2000-09-05,-1.2821
2000-09-06,-0.4329
2000-09-07,1.3043
2000-09-08,-3.0043
2000-09-11,-0.885
2000-09-12,0.0
2000-09-13,-0.8929
2000-09-14,-1.8018
2000-09-15,1.3761
2000-09-18,-1.81
2000-09-19,6.4516
2000-09-20,1.7316
2000-09-21,-4.2553
2000-09-22,1.3333
2000-09-25,-3.9474
2000-09-26,4.5662
2000-09-27,-2.6201
2000-09-28,3.5874
2000-09-29,6.0606
2000-10-02,-3.2653
2000-10-03,0.4219
2000-10-04,0.4202
2000-10-05,-0.8368
2000-10-06,-0.8439
2000-10-09,0.8511
2000-10-10,-1.2658
2000-10-11,-3.4188
2000-10-12,-4.8673
2000-10-13,-3.2558
2000-10-16,0.9615
2000-10-17,-3.3333
2000-10-18,1.4778
2000-10-19,1.9417
2000-10-20,-1.4285999999999999
2000-10-23,-0.4831
2000-10-24,-1.4563
2000-10-25,1.4778
2000-10-26,1.4563
2000-10-27,1.4354
2000-10-30,0.0
2000-10-31,4.717
2000-11-01,-1.8018
2000-11-02,1.8349
2000-11-03,-1.8018
2000-11-06,-2.7523
2000-11-07,-1.4151
2000-11-08,-1.9139
2000-11-09,3.9024
2000-11-10,-2.3474
2000-11-13,1.4423
2000-11-14,-4.2654
2000-11-15,-1.3860999999999999
2000-11-16,2.5253
2000-11-17,-1.4778
2000-11-20,-0.5
2000-11-21,-0.5025
2000-11-22,2.5253
2000-11-24,2.4631
2000-11-27,0.0
2000-11-28,-2.4038
2000-11-29,1.9704000000000002
2000-11-30,-0.4831
2000-12-01,2.4272
2000-12-04,-3.3175
2000-12-05,6.8627
2000-12-06,-1.3761
2000-12-07,1.8605
2000-12-08,1.8265
2000-12-11,-1.7936999999999999
2000-12-12,0.0
2000-12-13,0.4566
2000-12-14,-0.4545
2000-12-15,0.4566
2000-12-18,0.0
2000-12-19,0.9091
2000-12-20,0.0
2000-12-21,-0.4505
2000-12-22,-0.905
2000-12-26,1.8265
2000-12-27,2.2422
2000-12-28,-0.4386
2000-12-29,-0.4405
2001-01-02,-0.885
2001-01-03,8.0357
2001-01-04,-7.438
2001-01-05,-4.4643
2001-01-08,-0.9346
2001-01-09,5.1887
2001-01-10,2.6906
2001-01-11,3.0568
2001-01-12,0.4237
2001-01-16,-1.6878
2001-01-17,2.1459
2001-01-18,0.4202
2001-01-19,-2.9289
2001-01-22,-2.5862
2001-01-23,6.1947
2001-01-24,-6.25
2001-01-25,-0.4444
2001-01-26,2.2321
2001-01-29,3.3362
2001-01-30,1.8932
2001-01-31,2.8534
2001-02-01,5.8065
2001-02-02,-1.5244
2001-02-05,0.9288
2001-02-06,1.7791000000000001
2001-02-07,3.7372
2001-02-08,7.3213
2001-02-09,-5.5225
2001-02-12,8.8825
2001-02-13,-6.5
2001-02-14,0.7914
2001-02-15,0.9534
2001-02-16,-3.2222
2001-02-20,2.2962
2001-02-21,-0.1122
2001-02-22,-2.6404
2001-02-23,2.5967000000000002
2001-02-26,1.0686
2001-02-27,-1.3356
2001-02-28,1.5228000000000002
2001-03-01,-3.0
2001-03-02,1.3746
2001-03-05,-1.5253999999999999
2001-03-06,-0.2869
2001-03-07,-1.2083
2001-03-08,-1.2231
2001-03-09,-0.1179
2001-03-12,-1.7119
2001-03-13,1.021
2001-03-14,-4.8751
2001-03-15,0.0
2001-03-16,-2.8125
2001-03-19,11.254
2001-03-20,-4.5087
2001-03-21,-0.1211
2001-03-22,3.2121
2001-03-23,2.7598000000000003
2001-03-26,1.7143000000000002
2001-03-27,1.6854
2001-03-28,-0.3867
2001-03-29,-1.442
2001-03-30,5.2335
2001-04-02,-3.2086
2001-04-03,-1.2155
2001-04-04,0.8949
2001-04-05,5.3215
2001-04-06,-3.0526
2001-04-09,2.7687
2001-04-10,0.1057
2001-04-11,-0.5277
2001-04-12,0.2653
2001-04-16,0.3175
2001-04-17,1.2658
2001-04-18,-1.8229
2001-04-19,1.7507000000000001
2001-04-20,-1.0949
2001-04-23,0.6853
2001-04-24,-1.0471
2001-04-25,3.1217
2001-04-26,4.156
2001-04-27,4.8768
2001-04-30,2.0197
2001-05-01,0.7366
2001-05-02,-3.3364
2001-05-03,-2.0331
2001-05-04,1.834
2001-05-07,-1.2796
2001-05-08,0.288
2001-05-09,0.5266
2001-05-10,1.0476
2001-05-11,0.8483
2001-05-14,-1.6355
2001-05-15,-0.9501
2001-05-16,-3.5252
2001-05-17,-0.3493
2001-05-18,0.1502
2001-05-21,0.0
2001-05-22,-0.7
2001-05-23,-5.3374
2001-05-24,5.8511
2001-05-25,-3.3668
2001-05-29,-1.6641
2001-05-30,-1.6393
2001-05-31,1.1828
2001-06-01,0.5845
2001-06-04,1.1622
2001-06-05,4.752
2001-06-06,-0.7976
2001-06-07,-0.1005
2001-06-08,-0.1509
2001-06-11,3.5263999999999998
2001-06-12,-1.8491
2001-06-13,0.0
2001-06-14,1.884
2001-06-15,-0.3893
2001-06-18,1.6120999999999999
2001-06-19,0.8654
2001-06-20,0.0953
2001-06-21,-5.7143
2001-06-22,2.2727
2001-06-25,-0.1481
2001-06-26,3.8576
2001-06-27,0.2381
2001-06-28,3.5154
2001-06-29,6.9298
2001-07-02,-2.8326000000000002
2001-07-03,-1.1484
2001-07-05,6.9705
2001-07-06,-5.4302
2001-07-09,-1.1484
2001-07-10,-0.8043
2001-07-11,-0.9009
2001-07-12,2.4545
2001-07-13,-1.8634
2001-07-16,-2.3508
2001-07-17,-2.7778
2001-07-18,2.1429
2001-07-19,-1.4918
2001-07-20,1.7511
2001-07-23,0.0
2001-07-24,-2.3256
2001-07-25,-0.7143
2001-07-26,2.5899
2001-07-27,0.374
2001-07-30,-0.326
2001-07-31,-0.2336
2001-08-01,-1.8735
2001-08-02,2.2434
2001-08-03,-1.9607999999999999
2001-08-06,0.3333
2001-08-07,2.6578
2001-08-08,-2.4041
2001-08-09,1.9422000000000001
2001-08-10,2.2305
2001-08-13,0.4545
2001-08-14,5.2036
2001-08-15,0.7527
2001-08-16,2.955
2001-08-17,-0.0832
2001-08-20,0.0416
2001-08-21,0.7907
2001-08-22,1.1561
2001-08-23,-2.0408
2001-08-24,1.0417
2001-08-27,-0.4124
2001-08-28,-0.207
2001-08-29,-0.332
2001-08-30,-2.5812
2001-08-31,-0.641
2001-09-04,-1.3763
2001-09-05,0.6542
2001-09-06,0.7799
2001-09-07,-3.3964
2001-09-10,-1.1571
2001-09-17,-3.6470000000000002
2001-09-18,-1.8692
2001-09-19,0.4762
2001-09-20,-6.6350999999999996
2001-09-21,-4.2132
2001-09-24,7.3132
2001-09-25,3.4568
2001-09-26,0.1432
2001-09-27,2.0019
2001-09-28,2.3364
2001-10-01,-0.6849
2001-10-02,2.069
2001-10-03,-0.4505
2001-10-04,-0.905
2001-10-05,1.1416
2001-10-08,-2.9345
2001-10-09,-2.0
2001-10-10,3.9393000000000002
2001-10-11,-2.1918
2001-10-12,0.6069
2001-10-15,-0.232
2001-10-16,-0.4651
2001-10-17,-0.2336
2001-10-18,1.171
2001-10-19,3.4722
2001-10-22,-0.9396
2001-10-23,-1.355
2001-10-24,-0.1832
2001-10-25,2.1101
2001-10-26,-0.0449
2001-10-29,-1.2135
2001-10-30,-1.2739
2001-10-31,-10.7373
2001-11-01,1.1874
2001-11-02,3.5714
2001-11-05,-1.9704000000000002
2001-11-06,-2.0101
2001-11-07,-1.2308
2001-11-08,-0.4154
2001-11-09,-0.9906
2001-11-12,1.6851
2001-11-13,4.5572
2001-11-14,0.6934
2001-11-15,1.697
2001-11-16,1.4563
2001-11-19,0.0
2001-11-20,-1.9139
2001-11-21,-1.0244
2001-11-23,-0.345
2001-11-26,-0.0495
2001-11-27,0.4453
2001-11-28,-1.3793
2001-11-29,-0.0999
2001-11-30,-0.75
2001-12-03,1.3098
2001-12-04,2.8841
2001-12-05,1.9816
2001-12-06,-2.8436
2001-12-07,0.0
2001-12-10,-2.4878
2001-12-11,0.05
2001-12-12,-0.5
2001-12-13,1.608
2001-12-14,0.1978
2001-12-17,3.4551
2001-12-18,3.626
2001-12-19,-1.4273
2001-12-20,-1.6815
2001-12-21,1.1876
2001-12-24,0.0
2001-12-26,-0.5634
2001-12-27,2.5496
2001-12-28,1.2891
2001-12-31,0.4545
2002-01-02,-4.6606
2002-01-03,5.3631
2002-01-04,1.3514
2002-01-07,-3.0667
2002-01-08,4.3099
2002-01-09,-0.2198
2002-01-10,0.4405
2002-01-11,0.8772
2002-01-14,-2.6087
2002-01-15,0.2679
2002-01-16,-0.5788
2002-01-17,0.0448
2002-01-18,-1.5219
2002-01-22,1.5909
2002-01-23,1.1186
2002-01-24,-0.708
2002-01-25,-1.5152
2002-01-28,4.3891
2002-01-29,-1.9506000000000001
2002-01-30,1.2821
2002-01-31,6.7219999999999995
2002-02-01,3.2720000000000002
2002-02-04,-2.495
2002-02-05,1.5434999999999999
2002-02-06,-0.84
2002-02-07,0.7664
2002-02-08,11.0889
2002-02-11,5.7658000000000005
2002-02-12,-1.3629
2002-02-13,-2.5042999999999997
2002-02-14,1.8828
2002-02-15,-1.325
2002-02-19,1.5901
2002-02-20,-0.8696
2002-02-21,-2.4561
2002-02-22,0.7194
2002-02-25,-0.1786
2002-02-26,-0.1789
2002-02-27,-1.2545
2002-02-28,-2.6497
2002-03-01,2.5354
2002-03-04,1.7090999999999998
2002-03-05,-0.2503
2002-03-06,0.0
2002-03-07,-0.7885
2002-03-08,0.0723
2002-03-11,0.5415
2002-03-12,-2.693
2002-03-13,-0.0738
2002-03-14,1.5510000000000002
2002-03-15,0.5455
2002-03-18,-1.4466999999999999
2002-03-19,1.2844
2002-03-20,-0.7246
2002-03-21,0.365
2002-03-22,5.6727
2002-03-25,2.8906
2002-03-26,1.1037
2002-03-27,0.5954
2002-03-28,-4.4064
2002-04-01,-0.4128
2002-04-02,-2.2453
2002-04-03,3.2155
2002-04-04,1.1298
2002-04-05,1.5572
2002-04-08,0.9333
2002-04-09,2.3778
2002-04-10,3.2580999999999998
2002-04-11,-1.5308000000000002
2002-04-12,5.3299
2002-04-15,0.1506
2002-04-16,-1.3534
2002-04-17,-3.2012
2002-04-18,3.0551
2002-04-19,-0.7335
2002-04-22,-1.5394
2002-04-23,-0.0313
2002-04-24,-1.7829000000000002
2002-04-25,-4.4586
2002-04-26,3.3333
2002-04-29,-3.2258
2002-04-30,0.3333
2002-05-01,1.3289
2002-05-02,1.6393
2002-05-03,1.129
2002-05-06,-2.0734
2002-05-07,-0.6189
2002-05-08,4.8836
2002-05-09,0.0
2002-05-10,-1.7187999999999999
2002-05-13,1.5262
2002-05-14,1.1588
2002-05-15,1.935
2002-05-16,0.3044
2002-05-17,2.6707
2002-05-20,-2.749
2002-05-21,0.7903
2002-05-22,-0.2413
2002-05-23,2.8718
2002-05-24,-0.4996
2002-05-28,0.443
2002-05-29,-2.8227
2002-05-30,0.6959
2002-05-31,-1.9531
2002-06-03,-0.521
2002-06-04,1.4787
2002-06-05,-0.5768
2002-06-06,-2.9008000000000003
2002-06-07,2.7673
2002-06-10,-1.8972
2002-06-11,1.6843
2002-06-12,-1.0735999999999999
2002-06-13,-2.0155
2002-06-14,0.1582
2002-06-17,3.3175
2002-06-18,0.8563
2002-06-19,-7.1862
2002-06-20,1.2741
2002-06-21,-2.5806
2002-06-24,0.4967
2002-06-25,-3.0313
2002-06-26,-0.4417
2002-06-27,-0.7167
2002-06-28,-3.0595
2002-07-01,4.6099
2002-07-02,-4.2712
2002-07-03,-0.5312
2002-07-05,3.6668
2002-07-08,-5.1854
2002-07-09,-0.1087
2002-07-10,0.4351
2002-07-11,-1.6245
2002-07-12,-4.5872
2002-07-15,-0.7308
2002-07-16,1.3173
2002-07-17,-0.5736
2002-07-18,-2.4231
2002-07-19,-3.5869
2002-07-22,-0.8994
2002-07-23,-4.0429
2002-07-24,8.5985
2002-07-25,0.6334
2002-07-26,1.2982
2002-07-29,6.9515
2002-07-30,-6.427
2002-07-31,-5.7431
2002-08-01,3.8287
2002-08-02,1.3085
2002-08-05,-1.683
2002-08-06,2.9061
2002-08-07,2.3211
2002-08-08,-0.6805
2002-08-09,-0.4568
2002-08-12,0.5736
2002-08-13,-2.8897
2002-08-14,3.289
2002-08-15,0.6444
2002-08-16,1.9962
2002-08-19,2.1233
2002-08-20,0.0725
2002-08-21,1.6303999999999998
2002-08-22,-2.3173
2002-08-23,-0.8394
2002-08-26,1.2146
2002-08-27,-2.5091
2002-08-28,-0.9698
2002-08-29,2.1469
2002-08-30,-3.3923
2002-09-03,-1.7176
2002-09-04,2.1359
2002-09-05,-4.2966
2002-09-06,3.0195
2002-09-09,0.3085
2002-09-10,3.1526
2002-09-11,-0.0373
2002-09-12,-2.088
2002-09-13,2.4372
2002-09-16,-0.6691
2002-09-17,-1.759
2002-09-18,-0.1905
2002-09-19,-1.4885
2002-09-20,1.5110000000000001
2002-09-23,-1.9466
2002-09-24,-2.2965999999999998
2002-09-25,3.9044
2002-09-26,2.9141
2002-09-27,-4.2474
2002-09-30,5.642
2002-10-01,-0.1105
2002-10-02,-2.2861000000000002
2002-10-03,-3.6604
2002-10-04,-4.5045
2002-10-07,-1.1485
2002-10-08,2.4896
2002-10-09,-6.5182
2002-10-10,3.7246
2002-10-11,-1.8789
2002-10-14,0.0
2002-10-15,2.1277
2002-10-16,-3.3333
2002-10-17,1.0776
2002-10-18,-0.3412
2002-10-21,-1.1553
2002-10-22,-0.5195
2002-10-23,4.0905
2002-10-24,-5.5184
2002-10-25,2.8319
2002-10-28,-0.9897
2002-10-29,2.173
2002-10-30,0.3828
2002-10-31,-18.8559
2002-11-01,-0.5222
2002-11-04,-2.8871
2002-11-05,2.7027
2002-11-06,4.7368
2002-11-07,-2.9146
2002-11-08,-2.6398
2002-11-11,-0.319
2002-11-12,0.9067
2002-11-13,0.4757
2002-11-14,4.9974
2002-11-15,-1.0521
2002-11-18,2.1519
2002-11-19,0.3483
2002-11-20,3.0243
2002-11-21,0.0962
2002-11-22,1.6827
2002-11-25,1.8913
2002-11-26,-2.4594
2002-11-27,1.8077999999999999
2002-11-29,-1.5421
2002-12-02,2.0408
2002-12-03,-0.6977
2002-12-04,-0.4684
2002-12-05,0.1412
2002-12-06,0.0
2002-12-09,-1.7387000000000001
2002-12-10,1.8173
2002-12-11,-0.2349
2002-12-12,0.4708
2002-12-13,0.5155
2002-12-16,1.0723
2002-12-17,0.6919
2002-12-18,-1.7407
2002-12-19,-0.4662
2002-12-20,2.3419
2002-12-23,4.3478
2002-12-24,-1.1404
2002-12-26,0.976
2002-12-27,-1.0545
2002-12-30,-0.9769
2002-12-31,-0.7623
2003-01-02,1.4912
2003-01-03,-0.5788
2003-01-06,0.1791
2003-01-07,-0.0447
2003-01-08,-0.7603
2003-01-09,1.8477000000000001
2003-01-10,-0.9292
2003-01-13,-1.8312
2003-01-14,0.0455
2003-01-15,0.7276
2003-01-16,-1.3995
2003-01-17,-1.0989
2003-01-21,-1.3889
2003-01-22,-1.2676
2003-01-23,3.5188
2003-01-24,-0.7809
2003-01-27,-3.3333
2003-01-28,0.1916
2003-01-29,0.1434
2003-01-30,-1.8616000000000001
2003-01-31,7.2471
2003-02-03,3.7641999999999998
2003-02-04,0.2622
2003-02-05,-1.0462
2003-02-06,0.4405
2003-02-07,0.8772
2003-02-10,0.1739
2003-02-11,-0.7378
2003-02-12,-0.7433
2003-02-13,0.3965
2003-02-14,1.1628
2003-02-18,-0.5657
2003-02-19,-0.1751
2003-02-20,-0.4384
2003-02-21,1.2770000000000001
2003-02-24,0.1304
2003-02-25,0.304
2003-02-26,-0.7792
2003-02-27,1.0035
2003-02-28,-0.7343
2003-03-03,0.2176
2003-03-04,-0.1303
2003-03-05,0.8261
2003-03-06,-0.8193
2003-03-07,0.5652
2003-03-10,-0.1297
2003-03-11,2.2078
2003-03-12,0.0424
2003-03-13,0.8467
2003-03-14,-2.8547000000000002
2003-03-17,0.6914
2003-03-18,-1.3734
2003-03-19,0.5222
2003-03-20,3.2035
2003-03-21,3.1879
2003-03-24,-2.561
2003-03-25,0.5006
2003-03-26,-0.8302
2003-03-27,1.7162
2003-03-28,-0.6996
2003-03-31,0.746
2003-04-01,-1.6454
2003-04-02,1.8401999999999998
2003-04-03,0.616
2003-04-04,-1.7143000000000002
2003-04-07,1.2043
2003-04-08,-1.5183
2003-04-09,0.25
2003-04-10,-0.9559
2003-04-11,1.4268
2003-04-14,-1.1171
2003-04-15,-0.2092
2003-04-16,-0.4193
2003-04-17,-0.1263
2003-04-21,-0.1686
2003-04-22,0.1689
2003-04-23,2.6981
2003-04-24,-2.0936
2003-04-25,-1.0063
2003-04-28,1.2283
2003-04-29,0.1255
2003-04-30,0.0836
2003-05-01,-0.1253
2003-05-02,1.3796
2003-05-05,0.2062
2003-05-06,0.7407
2003-05-07,0.0817
2003-05-08,-0.9796
2003-05-09,0.7832
2003-05-12,-1.0634
2003-05-13,-0.5788
2003-05-14,-0.1663
2003-05-15,0.1249
2003-05-16,-0.416
2003-05-19,-1.1905000000000001
2003-05-20,0.2969
2003-05-21,-2.0719
2003-05-22,1.943
2003-05-23,-0.2118
2003-05-27,1.9949
2003-05-28,0.0
2003-05-29,0.8739
2003-05-30,0.5363
2003-06-02,0.6155
2003-06-03,0.7341
2003-06-04,-0.081
2003-06-05,0.4052
2003-06-06,0.5246
2003-06-09,-1.6058
2003-06-10,1.4687999999999999
2003-06-11,-0.6031
2003-06-12,1.6181
2003-06-13,-0.7962
2003-06-16,1.0032
2003-06-17,0.3973
2003-06-18,-0.0396
2003-06-19,1.0689
2003-06-20,-0.1175
2003-06-23,-0.6275
2003-06-24,0.0395
2003-06-25,1.2623
2003-06-26,0.0
2003-06-27,3.584
2003-06-30,-1.6171
2003-07-01,-0.4205
2003-07-02,1.7658
2003-07-03,-1.0562
2003-07-07,-0.2287
2003-07-08,0.1146
2003-07-09,1.145
2003-07-10,-0.0755
2003-07-11,0.8308
2003-07-14,0.3745
2003-07-15,1.4925
2003-07-16,0.5882
2003-07-17,-2.7047
2003-07-18,-0.1878
2003-07-21,-3.2744
2003-07-22,0.3891
2003-07-23,0.0388
2003-07-24,0.5812
2003-07-25,0.3467
2003-07-28,0.3839
2003-07-29,1.262
2003-07-30,-1.3218
2003-07-31,1.0333
2003-08-01,-2.1591
2003-08-04,-1.1227
2003-08-05,-1.4487
2003-08-06,-1.1124
2003-08-07,-0.8035
2003-08-08,0.8505
2003-08-11,-1.2048
2003-08-12,0.7317
2003-08-13,0.3632
2003-08-14,0.9248
2003-08-15,0.1992
2003-08-18,0.5169
2003-08-19,1.1517
2003-08-20,0.5497
2003-08-21,1.1324
2003-08-22,-2.2008
2003-08-25,-0.2369
2003-08-26,-0.8706
2003-08-27,-0.7585
2003-08-28,0.3218
2003-08-29,1.0024
2003-09-02,3.2156000000000002
2003-09-03,-1.1538
2003-09-04,0.1167
2003-09-05,-1.166
2003-09-08,0.7471
2003-09-09,-0.5855
2003-09-10,-2.552
2003-09-11,1.0475
2003-09-12,0.0399
2003-09-15,-0.1993
2003-09-16,1.3578000000000001
2003-09-17,-0.1576
2003-09-18,0.9866
2003-09-19,-0.3517
2003-09-22,-0.7843
2003-09-23,8.498
2003-09-24,-1.7122000000000002
2003-09-25,-0.7784
2003-09-26,-1.0833
2003-09-29,-0.3021
2003-09-30,0.2652
2003-10-01,0.4156
2003-10-02,0.2634
2003-10-03,-0.1876
2003-10-06,1.5038
2003-10-07,0.9259
2003-10-08,2.2385
2003-10-09,0.7538
2003-10-10,0.0
2003-10-13,0.6056
2003-10-14,1.983
2003-10-15,0.4167
2003-10-16,-0.3804
2003-10-17,-1.5967
2003-10-20,-0.3527
2003-10-21,0.1062
2003-10-22,-2.0156
2003-10-23,-0.7578
2003-10-24,0.0
2003-10-27,-0.2545
2003-10-28,-2.4061
2003-10-29,1.5689
2003-10-30,0.0736
2003-10-31,0.0735
2003-11-03,-0.1102
2003-11-04,-0.0735
2003-11-05,-0.5887
2003-11-06,1.8875
2003-11-07,-2.2884
2003-11-10,-0.3346
2003-11-11,0.0373
2003-11-12,0.1491
2003-11-13,-0.7818
2003-11-14,0.4128
2003-11-17,-0.5605
2003-11-18,-2.301
2003-11-19,1.1969
2003-11-20,1.7168999999999999
2003-11-21,2.0255
2003-11-24,0.1103
2003-11-25,-0.0734
2003-11-26,0.294
2003-11-28,0.4031
2003-12-01,-0.7664
2003-12-02,0.9562
2003-12-03,-2.9872
2003-12-04,4.0931
2003-12-05,-3.1746
2003-12-08,3.2042
2003-12-09,-1.9495
2003-12-10,-1.0309
2003-12-11,1.6741000000000001
2003-12-12,1.2806
2003-12-15,-2.2399
2003-12-16,1.4782
2003-12-17,0.1821
2003-12-18,-1.2723
2003-12-19,0.1105
2003-12-22,0.9195
2003-12-23,-0.5831
2003-12-24,-0.4032
2003-12-26,0.3312
2003-12-29,0.8804
2003-12-30,-0.1818
2003-12-31,-0.5464
2004-01-02,0.6593
2004-01-05,3.1659
2004-01-06,-0.3175
2004-01-07,0.4954
2004-01-08,0.8803
2004-01-09,-1.0122
2004-01-12,0.8815
2004-01-13,-1.9574
2004-01-14,1.1052
2004-01-15,-1.3047
2004-01-16,-0.3215
2004-01-20,-0.5735
2004-01-21,2.0548
2004-01-22,-0.106
2004-01-23,-0.0354
2004-01-26,1.3442
2004-01-27,-0.8377
2004-01-28,-0.7392
2004-01-29,1.7021
2004-01-30,-2.0223
2004-02-02,1.032
2004-02-03,-0.5988
2004-02-04,-2.3742
2004-02-05,1.8875
2004-02-06,3.3487999999999998
2004-02-09,-1.1031
2004-02-10,1.0457
2004-02-11,-0.069
2004-02-12,-1.1046
2004-02-13,0.9075
2004-02-17,1.8396
2004-02-18,-1.3974
2004-02-19,-0.5185
2004-02-20,1.3551
2004-02-23,0.4799
2004-02-24,1.6377000000000002
2004-02-25,0.47
2004-02-26,0.3675
2004-02-27,0.4328
2004-03-01,0.3315
2004-03-02,-0.8589
2004-03-03,0.6664
2004-03-04,1.3572
2004-03-05,0.196
2004-03-08,-0.8149
2004-03-09,-0.1314
2004-03-10,0.6252
2004-03-11,-0.0327
2004-03-12,1.6683
2004-03-15,-1.7375
2004-03-16,0.7531
2004-03-17,1.56
2004-03-18,-0.8
2004-03-19,-0.2581
2004-03-22,0.5821
2004-03-23,-1.1897
2004-03-24,-1.562
2004-03-25,1.5207000000000002
2004-03-26,0.6187
2004-03-29,0.5502
2004-03-30,0.0322
2004-03-31,0.1287
2004-04-01,1.7031
2004-04-02,1.2322
2004-04-05,0.8427
2004-04-06,-1.2999
2004-04-07,1.3484
2004-04-08,-1.4233
2004-04-12,0.5336
2004-04-13,-1.9045
2004-04-14,-1.2094
2004-04-15,-0.1289
2004-04-16,1.4516
2004-04-19,-0.4769
2004-04-20,-0.2236
2004-04-21,-0.7685
2004-04-22,-0.3872
2004-04-23,0.8098
2004-04-26,-0.4499
2004-04-27,0.581
2004-04-28,-0.4493
2004-04-29,-1.6763
2004-04-30,1.0164
2004-05-03,1.9799
2004-05-04,-1.7823
2004-05-05,0.1296
2004-05-06,-2.6214
2004-05-07,-1.0635
2004-05-10,-2.2506
2004-05-11,1.0309
2004-05-12,-1.2585
2004-05-13,1.2401
2004-05-14,0.0681
2004-05-17,-1.5641
2004-05-18,-0.1386
2004-05-19,2.6727
2004-05-20,0.7437
2004-05-21,1.4765
2004-05-24,-0.8267
2004-05-25,0.7336
2004-05-26,0.0
