ticker,DST US Equity
2000-05-23,-1.8349
2000-05-24,1.8692
2000-05-25,3.1193
2000-05-26,2.4021
2000-05-30,5.0391
2000-05-31,-0.6617
2000-06-01,4.3297
2000-06-02,2.7933
2000-06-05,0.2329
2000-06-06,1.5492
2000-06-07,-1.373
2000-06-08,-1.5468
2000-06-09,2.4352
2000-06-12,-2.7607
2000-06-13,0.9464
2000-06-14,0.7813
2000-06-15,1.938
2000-06-16,2.2053
2000-06-19,0.9673
2000-06-20,-2.0634
2000-06-21,-1.2792
2000-06-22,-2.2866
2000-06-23,-1.3261
2000-06-26,-0.3953
2000-06-27,-1.1905000000000001
2000-06-28,-1.0442
2000-06-29,0.5682
2000-06-30,-1.6444999999999999
2000-07-03,-0.2154
2000-07-05,0.4112
2000-07-06,0.0
2000-07-07,3.1941
2000-07-10,0.7143
2000-07-11,2.2065
2000-07-12,1.1565
2000-07-13,0.4573
2000-07-14,0.5311
2000-07-17,0.9057
2000-07-18,1.7951000000000001
2000-07-19,0.3674
2000-07-20,6.0029
2000-07-21,1.9337
2000-07-24,-0.4065
2000-07-25,1.8367
2000-07-26,-0.668
2000-07-27,0.0672
2000-07-28,-3.1586
2000-07-31,3.678
2000-08-01,-0.7363
2000-08-02,1.9555
2000-08-03,-0.2646
2000-08-04,0.5305
2000-08-07,0.066
2000-08-08,0.0659
2000-08-09,-0.7905
2000-08-10,2.5232
2000-08-11,1.3601
2000-08-14,0.0
2000-08-15,-0.1278
2000-08-16,1.3436
2000-08-17,-0.6313
2000-08-18,-1.2071
2000-08-21,-1.5434
2000-08-22,-1.437
2000-08-23,-1.4579
2000-08-24,-0.9415
2000-08-25,-1.2899
2000-08-28,0.8253
2000-08-29,1.3643
2000-08-30,0.1346
2000-08-31,1.0753
2000-09-01,-0.1995
2000-09-05,-0.533
2000-09-06,5.2244
2000-09-07,3.0872
2000-09-08,-0.494
2000-09-11,2.0478
2000-09-12,0.0912
2000-09-13,0.6075
2000-09-14,0.7246
2000-09-15,0.4197
2000-09-18,-3.4627
2000-09-19,4.6382
2000-09-20,-1.3002
2000-09-21,3.6527
2000-09-22,2.8307
2000-09-25,4.9437999999999995
2000-09-26,-1.0707
2000-09-27,0.1623
2000-09-28,2.215
2000-09-29,-0.6342
2000-10-02,2.1277
2000-10-03,-0.5729
2000-10-04,-6.1289
2000-10-05,1.3951
2000-10-06,-2.2014
2000-10-09,-1.8571
2000-10-10,-6.1353
2000-10-11,-3.6652
2000-10-12,0.1902
2000-10-13,3.3544
2000-10-16,5.9399999999999995
2000-10-17,5.896
2000-10-18,-1.6921
2000-10-19,-1.9989
2000-10-20,5.6091
2000-10-23,-10.0858
2000-10-24,5.3699
2000-10-25,-3.2843
2000-10-26,0.8197
2000-10-27,3.6005000000000003
2000-10-30,5.6054
2000-10-31,4.6709
2000-11-01,-4.4625
2000-11-02,2.1231
2000-11-03,0.0
2000-11-06,-0.3119
2000-11-07,0.1043
2000-11-08,-2.0833
2000-11-09,-2.4468
2000-11-10,-4.6892
2000-11-13,0.2288
2000-11-14,2.5114
2000-11-15,3.118
2000-11-16,0.108
2000-11-17,2.6969
2000-11-20,3.0462
2000-11-21,5.9123
2000-11-22,2.3099
2000-11-24,2.7281
2000-11-27,3.4798999999999998
2000-11-28,-5.5752
2000-11-29,5.5295
2000-11-30,1.5098
2000-12-01,-0.6124
2000-12-04,-4.2254
2000-12-05,2.7574
2000-12-06,1.2522
2000-12-07,-1.6784
2000-12-08,6.469
2000-12-11,-0.0844
2000-12-12,-0.7601
2000-12-13,-2.4681
2000-12-14,2.5305
2000-12-15,-2.5532
2000-12-18,-0.9607
2000-12-19,-2.0282
2000-12-20,-6.9307
2000-12-21,-0.677
2000-12-22,3.408
2000-12-26,-2.0716
2000-12-27,2.8846
2000-12-28,4.6729
2000-12-29,-4.2857
2001-01-02,-5.5969999999999995
2001-01-03,4.7431
2001-01-04,-0.8491
2001-01-05,-2.7593
2001-01-08,2.2505
2001-01-09,-2.0096
2001-01-10,0.1953
2001-01-11,-0.5848
2001-01-12,2.0588
2001-01-16,1.0567
2001-01-17,-2.3764
2001-01-18,-5.5501000000000005
2001-01-19,-1.7526000000000002
2001-01-22,-2.6233
2001-01-23,4.0948
2001-01-24,1.6562999999999999
2001-01-25,-2.1385
2001-01-26,-1.5609
2001-01-29,3.0359
2001-01-30,-2.5279
2001-01-31,0.2021
2001-02-01,-2.1008
2001-02-02,-4.4807
2001-02-05,3.3429
2001-02-06,3.7391
2001-02-07,-1.5088
2001-02-08,3.0468
2001-02-09,-2.5603
2001-02-12,-0.1526
2001-02-13,2.8014
2001-02-14,1.9487999999999999
2001-02-15,1.4094
2001-02-16,0.1597
2001-02-20,-0.8772
2001-02-21,-0.531
2001-02-22,0.7926
2001-02-23,-3.1456
2001-02-26,0.1657
2001-02-27,1.1745
2001-02-28,-0.2616
2001-03-01,-5.0984
2001-03-02,3.2821
2001-03-05,-0.7192
2001-03-06,1.5836000000000001
2001-03-07,1.9237
2001-03-08,-3.1728
2001-03-09,-2.2685
2001-03-12,-6.293
2001-03-13,-0.1835
2001-03-14,-3.1618
2001-03-15,1.8603
2001-03-16,-7.3984
2001-03-19,-3.4011
2001-03-20,-3.0
2001-03-21,-2.427
2001-03-22,-2.3333
2001-03-23,6.8289
2001-03-26,-0.8439
2001-03-27,-0.4255
2001-03-28,-1.3462
2001-03-29,-0.6931
2001-03-30,5.1036
2001-04-02,-5.167
2001-04-03,-6.5864
2001-04-04,-2.2956
2001-04-05,9.0146
2001-04-06,-3.035
2001-04-09,3.8784
2001-04-10,2.0742
2001-04-11,-2.4599
2001-04-12,0.943
2001-04-16,-2.2377
2001-04-17,3.6667
2001-04-18,5.6377
2001-04-19,-0.4464
2001-04-20,-0.1223
2001-04-23,-2.7755
2001-04-24,0.1259
2001-04-25,0.6289
2001-04-26,-1.5417
2001-04-27,2.9412000000000003
2001-04-30,0.9661
2001-05-01,0.9568
2001-05-02,-3.6903
2001-05-03,0.0838
2001-05-04,3.8285
2001-05-07,-4.6947
2001-05-08,-5.4334
2001-05-09,1.7214
2001-05-10,-0.4396
2001-05-11,2.1413
2001-05-14,2.2261
2001-05-15,-2.1776
2001-05-16,3.1554
2001-05-17,2.7865
2001-05-18,3.4448
2001-05-21,7.9803
2001-05-22,-2.4635
2001-05-23,-0.449
2001-05-24,1.7666
2001-05-25,2.4377
2001-05-29,-1.8388
2001-05-30,-1.9100000000000001
2001-05-31,-0.4868
2001-06-01,2.6717
2001-06-04,1.4294
2001-06-05,1.5537
2001-06-06,-2.7397
2001-06-07,0.5305
2001-06-08,-0.1274
2001-06-11,-1.0749
2001-06-12,0.1289
2001-06-13,-1.8392
2001-06-14,-4.5906
2001-06-15,0.5695
2001-06-18,2.2066
2001-06-19,0.5923
2001-06-20,3.0579
2001-06-21,2.101
2001-06-22,-2.7076000000000002
2001-06-25,0.0928
2001-06-26,3.3364
2001-06-27,-1.1659
2001-06-28,0.6171
2001-06-29,-4.9423
2001-07-02,2.1063
2001-07-03,-1.4495
2001-07-05,0.9429
2001-07-06,-0.7099
2001-07-09,0.8467
2001-07-10,1.6791
2001-07-11,0.2936
2001-07-12,4.281
2001-07-13,0.9123
2001-07-16,-1.9645000000000001
2001-07-17,2.394
2001-07-18,0.3464
2001-07-19,1.2254
2001-07-20,1.0401
2001-07-23,-1.1137
2001-07-24,-4.4369
2001-07-25,2.1786
2001-07-26,-12.8801
2001-07-27,-3.8114
2001-07-30,-3.1283
2001-07-31,1.7223000000000002
2001-08-01,-3.4920999999999998
2001-08-02,-0.5482
2001-08-03,0.5513
2001-08-06,-0.8772
2001-08-07,0.2655
2001-08-08,2.0741
2001-08-09,1.3835
2001-08-10,1.2367
2001-08-13,0.9688
2001-08-14,-0.6049
2001-08-15,0.7135
2001-08-16,-0.6043
2001-08-17,-0.9434
2001-08-20,-0.1905
2001-08-21,1.1662
2001-08-22,-0.524
2001-08-23,-0.9692
2001-08-24,3.8298
2001-08-27,-1.127
2001-08-28,-2.487
2001-08-29,1.8066
2001-08-30,-1.357
2001-08-31,1.2698
2001-09-04,3.3438
2001-09-05,-4.4085
2001-09-06,-4.1252
2001-09-07,0.7502
2001-09-10,1.8616000000000001
2001-09-17,-4.7517
2001-09-18,1.2867
2001-09-19,-4.1676
2001-09-20,-5.6977
2001-09-21,-1.603
2001-09-24,8.7719
2001-09-25,-4.7235
2001-09-26,-0.7981
2001-09-27,-0.6582
2001-09-28,6.135
2001-10-01,-6.4277
2001-10-02,0.939
2001-10-03,2.7907
2001-10-04,-0.0238
2001-10-05,-3.5493
2001-10-08,-1.1360999999999999
2001-10-09,0.9743
2001-10-10,1.7318
2001-10-11,2.0428
2001-10-12,-0.9771
2001-10-15,-0.7702
2001-10-16,-1.1642000000000001
2001-10-17,2.6994
2001-10-18,-0.4779
2001-10-19,1.8487
2001-10-22,0.7779
2001-10-23,-1.7076
2001-10-24,2.594
2001-10-25,-0.2784
2001-10-26,1.07
2001-10-29,-1.9563000000000001
2001-10-30,-3.5211
2001-10-31,-0.365
2001-11-01,0.8303
2001-11-02,1.1867
2001-11-05,1.4122
2001-11-06,2.7142
2001-11-07,-2.4816
2001-11-08,0.7304
2001-11-09,-0.4678
2001-11-12,2.2327
2001-11-13,1.8161
2001-11-14,1.1289
2001-11-15,1.8084
2001-11-16,0.8772
2001-11-19,2.9348
2001-11-20,2.1964
2001-11-21,-0.806
2001-11-23,-0.1875
2001-11-26,2.3795
2001-11-27,2.8542
2001-11-28,-1.7839
2001-11-29,0.444
2001-11-30,-4.1591
2001-12-03,-0.8386
2001-12-04,2.1142
2001-12-05,2.4845
2001-12-06,-0.404
2001-12-07,0.7099
2001-12-10,-0.4028
2001-12-11,-2.1031
2001-12-12,-1.5906
2001-12-13,-2.1411
2001-12-14,1.0296
2001-12-17,1.9321000000000002
2001-12-18,-0.7707
2001-12-19,0.6507
2001-12-20,-0.3754
2001-12-21,0.1675
2001-12-24,0.0
2001-12-26,-0.3553
2001-12-27,1.0487
2001-12-28,3.7775
2001-12-31,-0.3
2002-01-02,0.2808
2002-01-03,-0.3601
2002-01-04,-0.0201
2002-01-07,-4.7189
2002-01-08,-0.6744
2002-01-09,0.3607
2002-01-10,1.0571
2002-01-11,-0.523
2002-01-14,-1.8717000000000001
2002-01-15,-0.15
2002-01-16,0.9659
2002-01-17,0.5315
2002-01-18,-1.4591
2002-01-22,-0.3219
2002-01-23,-3.9828
2002-01-24,0.6054
2002-01-25,-2.6075
2002-01-28,-1.2814999999999999
2002-01-29,-3.083
2002-01-30,3.9225
2002-01-31,0.5293
2002-02-01,3.2967
2002-02-04,-5.031
2002-02-05,-1.3769
2002-02-06,-3.3602
2002-02-07,1.2977
2002-02-08,2.8040000000000003
2002-02-11,1.3402
2002-02-12,-0.9281
2002-02-13,0.3513
2002-02-14,-0.0233
2002-02-15,-1.3772
2002-02-19,-2.7692
2002-02-20,0.9007
2002-02-21,-1.0856
2002-02-22,0.6098
2002-02-25,1.1879
2002-02-26,0.6469
2002-02-27,-0.7617
2002-02-28,0.0
2002-03-01,1.823
2002-03-04,6.8551
2002-03-05,-0.5071
2002-03-06,0.7755
2002-03-07,0.0
2002-03-08,3.0343
2002-03-11,1.3871
2002-03-12,-0.442
2002-03-13,-1.9872999999999998
2002-03-14,-1.0785
2002-03-15,0.7414
2002-03-18,4.9134
2002-03-19,-1.1141
2002-03-20,1.6274
2002-03-21,2.6689
2002-03-22,-0.4999
2002-03-25,-1.3063
2002-03-26,1.0792
2002-03-27,0.5238
2002-03-28,-0.2004
2002-04-01,-0.7028
2002-04-02,-0.1011
2002-04-03,-1.6194
2002-04-04,-1.9546999999999999
2002-04-05,0.9444
2002-04-08,0.395
2002-04-09,1.3667
2002-04-10,0.7967
2002-04-11,-2.7767
2002-04-12,3.3354
2002-04-15,1.4525000000000001
2002-04-16,0.0994
2002-04-17,0.3178
2002-04-18,-2.7723
2002-04-19,2.3625
2002-04-22,-1.5121
2002-04-23,-1.6162
2002-04-24,-1.4374
2002-04-25,1.4583
2002-04-26,-1.1499
2002-04-29,-0.914
2002-04-30,3.6059
2002-05-01,-0.4452
2002-05-02,-1.0366
2002-05-03,-2.2387
2002-05-06,-1.3866
2002-05-07,0.0852
2002-05-08,0.2554
2002-05-09,-0.7431
2002-05-10,-1.5829
2002-05-13,1.6082999999999998
2002-05-14,5.5401
2002-05-15,-0.9931
2002-05-16,-1.9447
2002-05-17,4.1336
2002-05-20,-1.9447
2002-05-21,-0.8383
2002-05-22,-0.1856
2002-05-23,1.5906
2002-05-24,0.6303
2002-05-28,-0.3839
2002-05-29,-0.4057
2002-05-30,0.5092
2002-05-31,0.1216
2002-06-03,-2.3477
2002-06-04,-4.228
2002-06-05,0.1948
2002-06-06,0.2376
2002-06-07,3.3398
2002-06-10,-1.6263999999999998
2002-06-11,-1.6743999999999999
2002-06-12,-0.7114
2002-06-13,0.4776
2002-06-14,-2.5497
2002-06-17,2.439
2002-06-18,-0.3247
2002-06-19,-1.3029
2002-06-20,-1.5842
2002-06-21,-3.8677
2002-06-24,0.2558
2002-06-25,-0.0232
2002-06-26,1.1601
2002-06-27,-0.3899
2002-06-28,5.2498
2002-07-01,-6.8694
2002-07-02,-1.6913
2002-07-03,1.2186
2002-07-05,3.7535
2002-07-08,-1.5927
2002-07-09,-3.422
2002-07-10,-5.243
2002-07-11,0.9348
2002-07-12,0.6758
2002-07-15,-3.0582
2002-07-16,-0.6155
2002-07-17,1.1613
2002-07-18,-6.0969
2002-07-19,-6.5471
2002-07-22,-3.8081
2002-07-23,-3.3243
2002-07-24,3.1572
2002-07-25,-4.1212
2002-07-26,2.7180999999999997
2002-07-29,4.0615
2002-07-30,1.2713999999999999
2002-07-31,-1.6058
2002-08-01,-1.1276
2002-08-02,-2.0108
2002-08-05,-3.951
2002-08-06,3.412
2002-08-07,-0.8942
2002-08-08,1.6179000000000001
2002-08-09,-0.0919
2002-08-12,-0.6742
2002-08-13,-3.178
2002-08-14,3.5692
2002-08-15,5.4462
2002-08-16,1.7508
2002-08-19,1.8641
2002-08-20,-0.7601
2002-08-21,0.5674
2002-08-22,2.9619
2002-08-23,-3.5616
2002-08-26,2.642
2002-08-27,-3.1276
2002-08-28,-3.2286
2002-08-29,2.1848
2002-08-30,-1.5312999999999999
2002-09-03,-4.5481
2002-09-04,0.123
2002-09-05,-1.7501
2002-09-06,4.875
2002-09-09,1.5793
2002-09-10,2.2001
2002-09-11,0.7463
2002-09-12,-3.3333
2002-09-13,1.6799
2002-09-16,-0.7246
2002-09-17,-0.7299
2002-09-18,0.4412
2002-09-19,-6.6471
2002-09-20,2.0389
2002-09-23,-1.3219
2002-09-24,-1.1215
2002-09-25,-1.1972
2002-09-26,-0.5102
2002-09-27,-2.9487
2002-09-30,-2.675
2002-10-01,6.4812
2002-10-02,-7.9350000000000005
2002-10-03,-6.992
2002-10-04,-7.7782
2002-10-07,-1.6545999999999998
2002-10-08,6.3603
2002-10-09,-4.1667
2002-10-10,8.7359
2002-10-11,5.8867
2002-10-14,1.6783000000000001
2002-10-15,8.8721
2002-10-16,-6.8225
2002-10-17,5.9322
2002-10-18,-2.176
2002-10-21,2.7151
2002-10-22,-2.0701
2002-10-23,-3.252
2002-10-24,5.7143
2002-10-25,1.6852
2002-10-28,0.9694
2002-10-29,-4.1499
2002-10-30,0.3554
2002-10-31,-0.9981
2002-11-01,3.5122
2002-11-04,4.0528
2002-11-05,1.4493
2002-11-06,1.0417
2002-11-07,-1.1487
2002-11-08,-1.8772
2002-11-11,-2.976
2002-11-12,1.1581
2002-11-13,-0.9901
2002-11-14,1.0937999999999999
2002-11-15,2.0711
2002-11-18,4.1793
2002-11-19,-1.0756000000000001
2002-11-20,3.1443
2002-11-21,3.5613
2002-11-22,3.5488
2002-11-25,1.169
2002-11-26,-2.2584
2002-11-27,2.3375
2002-11-29,-0.3676
2002-12-02,1.7128
2002-12-03,-2.9275
2002-12-04,2.0817
2002-12-05,-3.3464
2002-12-06,0.027
2002-12-09,-4.4619
2002-12-10,0.9057
2002-12-11,0.1403
2002-12-12,0.2241
2002-12-13,-1.621
2002-12-16,1.3352
2002-12-17,0.0841
2002-12-18,-1.5406
2002-12-19,0.1991
2002-12-20,3.0664
2002-12-23,-0.6061
2002-12-24,0.0554
2002-12-26,-0.1108
2002-12-27,-1.1647
2002-12-30,-0.0842
2002-12-31,-0.1685
2003-01-02,3.9661999999999997
2003-01-03,-0.4329
2003-01-06,1.9022000000000001
2003-01-07,-0.0533
2003-01-08,-0.5603
2003-01-09,2.4148
2003-01-10,0.0524
2003-01-13,-0.4451
2003-01-14,-1.3677000000000001
2003-01-15,-5.6
2003-01-16,0.2542
2003-01-17,-2.1133
2003-01-21,-1.4104999999999999
2003-01-22,-2.8905
2003-01-23,0.8118
2003-01-24,-3.1315
2003-01-27,-2.186
2003-01-28,1.1961
2003-01-29,0.4355
2003-01-30,0.7742
2003-01-31,1.1678
2003-02-03,-0.7594
2003-02-04,-1.9896
2003-02-05,-2.4672
2003-02-06,0.3842
2003-02-07,-1.1164
2003-02-10,0.5806
2003-02-11,-1.5394
2003-02-12,-3.5831
2003-02-13,-2.0608
2003-02-14,1.6557
2003-02-18,1.7645
2003-02-19,0.2334
2003-02-20,-2.2289
2003-02-21,-0.2042
2003-02-24,-3.2049
2003-02-25,-0.3875
2003-02-26,-1.5912
2003-02-27,-0.8264
2003-02-28,1.5217
2003-03-03,-1.2490999999999999
2003-03-04,-4.2284
2003-03-05,-1.6981000000000002
2003-03-06,-2.0729
2003-03-07,-0.1568
2003-03-10,-3.3373
2003-03-11,-1.2998
2003-03-12,1.1934
2003-03-13,4.1074
2003-03-14,1.2109
2003-03-17,4.2069
2003-03-18,1.2593
2003-03-19,0.2926
2003-03-20,1.7141
2003-03-21,2.9043
2003-03-24,-3.3101
2003-03-25,1.7297
2003-03-26,-0.1063
2003-03-27,-2.3404
2003-03-28,0.7262
2003-03-31,-1.9466
2003-04-01,-0.9191
2003-04-02,4.1187
2003-04-03,-1.8888
2003-04-04,0.9807
2003-04-07,0.6475
2003-04-08,-1.3580999999999999
2003-04-09,-3.3696
2003-04-10,0.8624
2003-04-11,0.223
2003-04-14,2.0401
2003-04-15,1.8175
2003-04-16,1.0352999999999999
2003-04-17,0.7067
2003-04-21,-2.807
2003-04-22,2.2744
2003-04-23,-0.3177
2003-04-24,-2.2663
2003-04-25,-0.1449
2003-04-28,4.8258
2003-04-29,7.7189
2003-04-30,-1.3496000000000001
2003-05-01,-2.443
2003-05-02,2.9716
2003-05-05,0.2594
2003-05-06,0.3881
2003-05-07,0.6121
2003-05-08,-0.0961
2003-05-09,2.4038
2003-05-12,0.1565
2003-05-13,-0.25
2003-05-14,0.8145
2003-05-15,3.6978999999999997
2003-05-16,-0.899
2003-05-19,-2.5401
2003-05-20,-0.6826
2003-05-21,0.8435
2003-05-22,-0.7125
2003-05-23,0.936
2003-05-27,1.4529
2003-05-28,2.8641
2003-05-29,1.9846
2003-05-30,2.585
2003-06-02,-0.2265
2003-06-03,-0.7662
2003-06-04,2.0589
2003-06-05,-0.2242
2003-06-06,1.3479
2003-06-09,-2.1612999999999998
2003-06-10,2.6905
2003-06-11,2.4821
2003-06-12,0.6459
2003-06-13,0.2674
2003-06-16,3.2
2003-06-17,1.6796
2003-06-18,0.3812
2003-06-19,-1.7215
2003-06-20,-0.7728
2003-06-23,-2.3105
2003-06-24,-0.372
2003-06-25,0.2401
2003-06-26,1.8627
2003-06-27,-0.1045
2003-06-30,-0.6276
2003-07-01,-0.3947
2003-07-02,1.4531
2003-07-03,-1.4844
2003-07-07,2.6963
2003-07-08,2.5483000000000002
2003-07-09,-1.2048
2003-07-10,-3.5823
2003-07-11,-0.1318
2003-07-14,1.1346
2003-07-15,-0.7305
2003-07-16,-0.8673
2003-07-17,-2.8367
2003-07-18,0.0
2003-07-21,-1.5007000000000001
2003-07-22,0.8033
2003-07-23,0.7694
2003-07-24,-1.009
2003-07-25,2.1212
2003-07-28,1.16
2003-07-29,0.16
2003-07-30,-3.4878
2003-07-31,1.4069
2003-08-01,-1.3874
2003-08-04,-1.7654999999999998
2003-08-05,-1.6848999999999998
2003-08-06,0.1428
2003-08-07,2.6241
2003-08-08,0.9172
2003-08-11,1.1567
2003-08-12,0.7351
2003-08-13,0.0
2003-08-14,0.4865
2003-08-15,-0.0538
2003-08-18,0.9419
2003-08-19,1.0397
2003-08-20,-1.6886999999999999
2003-08-21,1.7177
2003-08-22,-0.5277
2003-08-25,-0.6101
2003-08-26,3.3894
2003-08-27,1.2648
2003-08-28,0.6882
2003-08-29,0.2532
2003-09-02,1.3889
2003-09-03,0.8966
2003-09-04,-0.0741
2003-09-05,-1.1858
2003-09-08,0.0
2003-09-09,-1.0
2003-09-10,-2.197
2003-09-11,0.7488
2003-09-12,-0.4357
2003-09-15,-0.4376
2003-09-16,0.4912
2003-09-17,0.566
2003-09-18,1.3047
2003-09-19,0.7576
2003-09-22,-1.3784
2003-09-23,-0.3812
2003-09-24,-1.4541
2003-09-25,-2.8475
2003-09-26,-1.3589
2003-09-29,3.2955
2003-09-30,-1.6736
2003-10-01,2.9255
2003-10-02,-1.8088
2003-10-03,2.5263
2003-10-06,-0.924
2003-10-07,0.7254
2003-10-08,-0.0257
2003-10-09,-0.566
2003-10-10,1.9922
2003-10-13,-0.6849
2003-10-14,0.1277
2003-10-15,-1.301
2003-10-16,1.008
2003-10-17,-1.74
2003-10-20,-0.0521
2003-10-21,-1.3549
2003-10-22,-1.6904
2003-10-23,-0.8598
2003-10-24,-0.1084
2003-10-27,0.7868
2003-10-28,2.0188
2003-10-29,0.0
2003-10-30,-0.1319
2003-10-31,-0.0793
2003-11-03,0.4759
2003-11-04,-1.2631999999999999
2003-11-05,-0.0533
2003-11-06,0.8
2003-11-07,-0.5026
2003-11-10,0.2127
2003-11-11,0.1061
2003-11-12,0.7156
2003-11-13,0.2632
2003-11-14,-1.5748
2003-11-17,-1.0133
2003-11-18,-0.889
2003-11-19,-2.1745
2003-11-20,-0.5279
2003-11-21,-0.419
2003-11-24,3.9551
2003-11-25,-0.9984
2003-11-26,1.499
2003-11-28,0.2148
2003-12-01,1.7417
2003-12-02,3.5028
2003-12-03,-1.7812000000000001
2003-12-04,1.658
2003-12-05,1.1723
2003-12-08,1.1083
2003-12-09,-2.0179
2003-12-10,-0.1271
2003-12-11,1.5274999999999999
2003-12-12,-0.4764
2003-12-15,-1.1086
2003-12-16,0.7898
2003-12-17,0.3286
2003-12-18,0.7307
2003-12-19,-0.3252
2003-12-22,0.8281
2003-12-23,2.1653000000000002
2003-12-24,-0.1218
2003-12-26,0.3171
2003-12-29,1.8721
2003-12-30,0.0
2003-12-31,-0.3341
2004-01-02,0.3831
2004-01-05,1.9083999999999999
2004-01-06,0.9129
2004-01-07,0.8119
2004-01-08,-1.5877
2004-01-09,0.5611
2004-01-12,0.1395
2004-01-13,-0.6269
2004-01-14,1.0981
2004-01-15,0.3698
2004-01-16,1.2434
2004-01-20,-0.8415
2004-01-21,-0.8945
2004-01-22,-1.0877
2004-01-23,-2.6205
2004-01-26,1.5617
2004-01-27,1.3248
2004-01-28,-2.0546
2004-01-29,1.1442
2004-01-30,0.8956
2004-02-02,-1.238
2004-02-03,-0.5913
2004-02-04,-1.6417000000000002
2004-02-05,-0.0968
2004-02-06,0.5569
2004-02-09,0.4093
2004-02-10,1.3669
2004-02-11,2.0819
2004-02-12,-0.1854
2004-02-13,0.6269
2004-02-17,0.0923
2004-02-18,-0.5302
2004-02-19,0.6721
2004-02-20,-0.8287
2004-02-23,-1.9034
2004-02-24,1.7747000000000002
2004-02-25,-0.0233
2004-02-26,1.814
2004-02-27,2.2385
2004-03-01,0.849
2004-03-02,0.0222
2004-03-03,0.5316
2004-03-04,1.4761
2004-03-05,0.9553
2004-03-08,-0.7527
2004-03-09,-0.195
2004-03-10,0.0868
2004-03-11,-1.5617999999999999
2004-03-12,0.2644
2004-03-15,-1.2088
2004-03-16,-0.7564
2004-03-17,1.3674
2004-03-18,-0.575
2004-03-19,0.823
2004-03-22,-2.934
2004-03-23,1.0682
2004-03-24,-0.7196
2004-03-25,1.4949
2004-03-26,0.6025
2004-03-29,0.3771
2004-03-30,1.2155
2004-03-31,-0.9825
2004-04-01,1.1907
2004-04-02,0.6755
2004-04-05,2.4892
2004-04-06,-0.7392
2004-04-07,0.0426
2004-04-08,-0.1701
2004-04-12,0.9587
2004-04-13,-0.4431
2004-04-14,-1.9287999999999998
2004-04-15,-0.7564
2004-04-16,0.0218
2004-04-19,-0.3919
2004-04-20,-1.0492
2004-04-21,1.6125
2004-04-22,1.1522000000000001
2004-04-23,-0.2149
2004-04-26,0.1292
2004-04-27,0.0
2004-04-28,-3.205
2004-04-29,-1.0667
2004-04-30,-0.8311
2004-05-03,1.88
2004-05-04,0.5558
2004-05-05,0.4201
2004-05-06,-0.5724
2004-05-07,-0.4872
2004-05-10,-0.1558
2004-05-11,0.7577
2004-05-12,-0.0885
2004-05-13,0.642
2004-05-14,-0.5499
2004-05-17,-1.8801
2004-05-18,1.7809
2004-05-19,-0.0664
2004-05-20,0.3546
2004-05-21,0.0
2004-05-24,1.2147000000000001
