ticker,BCO US Equity
2000-05-23,-1.7167
2000-05-24,3.0568
2000-05-25,0.0
2000-05-26,-0.4237
2000-05-30,0.0
2000-05-31,3.4043
2000-06-01,4.5267
2000-06-02,-3.5433
2000-06-05,-2.0408
2000-06-06,3.75
2000-06-07,0.4016
2000-06-08,0.8
2000-06-09,0.7937
2000-06-12,-5.1181
2000-06-13,2.9046
2000-06-14,-0.8065
2000-06-15,-1.2195
2000-06-16,0.823
2000-06-19,-0.4082
2000-06-20,-3.2787
2000-06-21,-2.9661
2000-06-22,-2.6201
2000-06-23,3.5874
2000-06-26,-1.2987
2000-06-27,-1.3158
2000-06-28,1.3333
2000-06-29,1.3158
2000-06-30,-2.1645
2000-07-03,2.6549
2000-07-05,-4.3103
2000-07-06,-0.9009
2000-07-07,3.6364
2000-07-10,0.8772
2000-07-11,-3.4783
2000-07-12,-0.9009
2000-07-13,-1.8182
2000-07-14,-2.3148
2000-07-17,0.4739
2000-07-18,-1.8868
2000-07-19,-3.3654
2000-07-20,-1.4925
2000-07-21,-3.5354
2000-07-24,-5.2356
2000-07-25,3.3149
2000-07-26,-1.6042999999999998
2000-07-27,-4.8913
2000-07-28,0.5714
2000-07-31,9.0909
2000-08-01,-3.6458
2000-08-02,4.8649000000000004
2000-08-03,13.9175
2000-08-04,6.7873
2000-08-07,-4.661
2000-08-08,-3.1111
2000-08-09,1.8349
2000-08-10,-2.7027
2000-08-11,4.3519
2000-08-14,0.4444
2000-08-15,0.885
2000-08-16,1.3158
2000-08-17,3.0303
2000-08-18,0.4202
2000-08-21,0.0
2000-08-22,1.2551999999999999
2000-08-23,-0.8264
2000-08-24,1.25
2000-08-25,2.0576
2000-08-28,1.2097
2000-08-29,6.3745
2000-08-30,-1.1236
2000-08-31,-5.6818
2000-09-01,4.0161
2000-09-05,-0.7722
2000-09-06,0.7782
2000-09-07,1.1583
2000-09-08,3.4351
2000-09-11,1.476
2000-09-12,-1.0909
2000-09-13,-0.3676
2000-09-14,-4.428
2000-09-15,-1.1583
2000-09-18,-2.3438
2000-09-19,-0.4
2000-09-20,-0.8032
2000-09-21,-2.0243
2000-09-22,0.8264
2000-09-25,-1.2295
2000-09-26,-0.8299
2000-09-27,3.3473
2000-09-28,-1.2146
2000-09-29,1.6393
2000-10-02,-4.4355
2000-10-03,1.2658
2000-10-04,5.8333
2000-10-05,-1.1811
2000-10-06,2.3904
2000-10-09,-1.1673
2000-10-10,-1.9685000000000001
2000-10-11,-3.2129
2000-10-12,-2.0747
2000-10-13,3.3898
2000-10-16,-2.0492
2000-10-17,-2.9289
2000-10-18,0.0
2000-10-19,2.1552
2000-10-20,-0.4219
2000-10-23,1.2711999999999999
2000-10-24,0.4184
2000-10-25,-3.3333
2000-10-26,1.7241
2000-10-27,0.8475
2000-10-30,0.0
2000-10-31,6.7227
2000-11-01,-11.0236
2000-11-02,3.9823
2000-11-03,-3.8298
2000-11-06,2.2124
2000-11-07,3.8961
2000-11-08,3.75
2000-11-09,-2.008
2000-11-10,-1.6393
2000-11-13,4.75
2000-11-14,0.7968
2000-11-15,0.3953
2000-11-16,-3.5433
2000-11-17,0.4082
2000-11-20,0.0
2000-11-21,0.4065
2000-11-22,0.4049
2000-11-24,-0.4032
2000-11-27,-0.8097
2000-11-28,-2.0408
2000-11-29,-0.8333
2000-11-30,1.6806999999999999
2000-12-01,6.6116
2000-12-04,0.3876
2000-12-05,1.5444
2000-12-06,2.2814
2000-12-07,4.8327
2000-12-08,3.9007
2000-12-11,-0.3413
2000-12-12,-2.7397
2000-12-13,1.4085
2000-12-14,-1.7361
2000-12-15,-5.3004
2000-12-18,8.9552
2000-12-19,0.6849
2000-12-20,-4.4218
2000-12-21,3.5587
2000-12-22,3.4364
2000-12-26,1.3289
2000-12-27,4.918
2000-12-28,-5.0
2000-12-29,4.6053
2001-01-02,-1.5723
2001-01-03,2.8754
2001-01-04,-0.6211
2001-01-05,-2.5
2001-01-08,-0.641
2001-01-09,1.9355
2001-01-10,1.5823
2001-01-11,0.3115
2001-01-12,0.6211
2001-01-16,5.5556
2001-01-17,0.0
2001-01-18,-0.8772
2001-01-19,0.0
2001-01-22,-1.4748999999999999
2001-01-23,1.7964
2001-01-24,2.9412000000000003
2001-01-25,-4.5714
2001-01-26,-0.8982
2001-01-29,0.8822
2001-01-30,0.575
2001-01-31,-0.8576
2001-02-01,-11.581
2001-02-02,-2.7717
2001-02-05,2.0682
2001-02-06,1.2048
2001-02-07,2.0022
2001-02-08,-1.5915
2001-02-09,2.2102
2001-02-12,1.2658
2001-02-13,-0.2604
2001-02-14,0.1567
2001-02-15,1.121
2001-02-16,-1.3423
2001-02-20,-1.8838
2001-02-21,0.96
2001-02-22,0.1057
2001-02-23,1.5303
2001-02-26,1.3514
2001-02-27,-0.4615
2001-02-28,2.2669
2001-03-01,-0.2519
2001-03-02,2.7778
2001-03-05,-0.2457
2001-03-06,2.9557
2001-03-07,1.4354
2001-03-08,-0.7075
2001-03-09,-0.19
2001-03-12,-3.5221
2001-03-13,0.8387
2001-03-14,-3.1311
2001-03-15,1.0606
2001-03-16,1.999
2001-03-19,0.196
2001-03-20,0.2445
2001-03-21,-0.4878
2001-03-22,-0.9804
2001-03-23,1.4851
2001-03-26,1.1219999999999999
2001-03-27,-1.5918999999999999
2001-03-28,-0.9314
2001-03-29,2.3256
2001-03-30,4.9323
2001-04-02,-1.3825
2001-04-03,-1.8692
2001-04-04,1.5714000000000001
2001-04-05,3.1411
2001-04-06,-5.2727
2001-04-09,1.9674
2001-04-10,2.1647
2001-04-11,-3.9613
2001-04-12,1.9664000000000001
2001-04-16,-1.5992
2001-04-17,-1.195
2001-04-18,0.1451
2001-04-19,0.0
2001-04-20,-4.1063
2001-04-23,-2.5189
2001-04-24,1.1886
2001-04-25,1.379
2001-04-26,2.7708
2001-04-27,4.7549
2001-04-30,-0.3276
2001-05-01,0.6573
2001-05-02,-0.1866
2001-05-03,-1.2617
2001-05-04,2.6976
2001-05-07,-3.6866
2001-05-08,0.7177
2001-05-09,-1.1876
2001-05-10,1.0577
2001-05-11,-0.8325
2001-05-14,-0.1441
2001-05-15,2.4531
2001-05-16,0.4225
2001-05-17,9.630700000000001
2001-05-18,1.4925
2001-05-21,5.2101
2001-05-22,-1.8371
2001-05-23,-2.3596
2001-05-24,1.25
2001-05-25,1.2757
2001-05-29,-3.0882
2001-05-30,-2.3899
2001-05-31,0.945
2001-06-01,3.8298
2001-06-04,3.2787
2001-06-05,-2.0238
2001-06-06,-2.9567
2001-06-07,0.4174
2001-06-08,-0.2078
2001-06-11,2.2491
2001-06-12,-1.4257
2001-06-13,-0.2479
2001-06-14,-3.7697000000000003
2001-06-15,-0.043
2001-06-18,-2.6701
2001-06-19,-2.2124
2001-06-20,1.3575
2001-06-21,-2.6786
2001-06-22,-5.1376
2001-06-25,1.1605
2001-06-26,1.8164
2001-06-27,2.1127
2001-06-28,0.9195
2001-06-29,1.549
2001-07-02,-3.8134
2001-07-03,0.3265
2001-07-05,1.9526
2001-07-06,-2.508
2001-07-09,0.1403
2001-07-10,-0.1401
2001-07-11,-0.8419
2001-07-12,2.8773999999999997
2001-07-13,-0.1376
2001-07-16,-0.0918
2001-07-17,-0.3676
2001-07-18,0.1845
2001-07-19,0.2302
2001-07-20,0.1378
2001-07-23,-1.3303
2001-07-24,-0.6974
2001-07-25,1.3577
2001-07-26,-0.6928
2001-07-27,1.6279
2001-07-30,0.0458
2001-07-31,0.8692
2001-08-01,2.9478
2001-08-02,-0.3965
2001-08-03,-3.1402
2001-08-06,-0.9132
2001-08-07,-0.5991
2001-08-08,-1.7153
2001-08-09,2.217
2001-08-10,-0.0923
2001-08-13,0.0231
2001-08-14,-0.601
2001-08-15,0.3721
2001-08-16,1.6682000000000001
2001-08-17,0.6837
2001-08-20,0.2263
2001-08-21,-0.6323
2001-08-22,-0.4545
2001-08-23,-1.5068000000000001
2001-08-24,3.3843
2001-08-27,-1.8386
2001-08-28,0.0
2001-08-29,0.2741
2001-08-30,-1.2301
2001-08-31,1.7528000000000001
2001-09-04,-2.3572
2001-09-05,3.5282999999999998
2001-09-06,-1.7936999999999999
2001-09-07,-2.8311
2001-09-10,-4.1353
2001-09-17,-2.1569
2001-09-18,-0.0501
2001-09-19,-5.0627
2001-09-20,-6.811
2001-09-21,-4.3626
2001-09-24,7.8791
2001-09-25,2.581
2001-09-26,-6.1563
2001-09-27,4.1072
2001-09-28,-0.8219
2001-10-01,1.4917
2001-10-02,0.6532
2001-10-03,0.0541
2001-10-04,1.6757
2001-10-05,-1.3822
2001-10-08,-2.6954000000000002
2001-10-09,0.277
2001-10-10,8.453
2001-10-11,1.783
2001-10-12,-0.4505
2001-10-15,-0.4525
2001-10-16,3.3333
2001-10-17,-1.2708
2001-10-18,1.0396
2001-10-19,0.343
2001-10-22,0.8789
2001-10-23,-0.3388
2001-10-24,-1.117
2001-10-25,2.2593
2001-10-26,0.8165
2001-10-29,-3.8113
2001-10-30,-2.4269
2001-10-31,-2.2843
2001-11-01,3.8442
2001-11-02,-1.8509
2001-11-05,-1.9367999999999999
2001-11-06,4.2620000000000005
2001-11-07,-0.4487
2001-11-08,0.0
2001-11-09,1.6024
2001-11-12,-1.6263999999999998
2001-11-13,2.8307
2001-11-14,1.3659
2001-11-15,-1.4437
2001-11-16,4.834
2001-11-19,-3.0275
2001-11-20,-1.6811
2001-11-21,-0.8793
2001-11-23,3.4007
2001-11-26,-1.5729
2001-11-27,-2.6634
2001-11-28,0.995
2001-11-29,4.2857
2001-11-30,-2.6452999999999998
2001-12-03,3.1538
2001-12-04,0.1411
2001-12-05,4.2743
2001-12-06,2.4775
2001-12-07,-0.2198
2001-12-10,-1.4978
2001-12-11,0.4025
2001-12-12,-2.6726
2001-12-13,-3.2037
2001-12-14,0.5201
2001-12-17,4.1863
2001-12-18,0.6772
2001-12-19,-2.4215
2001-12-20,0.6434
2001-12-21,0.4566
2001-12-24,0.8182
2001-12-26,-0.8566
2001-12-27,0.7731
2001-12-28,-0.3159
2001-12-31,0.0453
2002-01-02,-3.5747
2002-01-03,2.9564
2002-01-04,1.6408
2002-01-07,-3.6771000000000003
2002-01-08,2.1881
2002-01-09,-0.6834
2002-01-10,0.6422
2002-01-11,-0.2735
2002-01-14,-1.5539
2002-01-15,1.532
2002-01-16,-1.0059
2002-01-17,-0.1386
2002-01-18,-2.2202
2002-01-22,1.4664
2002-01-23,-0.979
2002-01-24,-0.1883
2002-01-25,-0.1415
2002-01-28,-0.803
2002-01-29,-1.0952
2002-01-30,4.7183
2002-01-31,2.9885
2002-02-01,-0.0446
2002-02-04,2.0098
2002-02-05,1.5324
2002-02-06,-1.5955
2002-02-07,0.7011
2002-02-08,0.087
2002-02-11,-0.4348
2002-02-12,1.2664
2002-02-13,-1.3152
2002-02-14,0.6999
2002-02-15,-0.3041
2002-02-19,-0.1743
2002-02-20,0.8293
2002-02-21,-1.7316
2002-02-22,1.4978
2002-02-25,-0.6076
2002-02-26,0.2183
2002-02-27,0.6536
2002-02-28,0.5628
2002-03-01,-0.7749
2002-03-04,0.4772
2002-03-05,-0.0864
2002-03-06,-0.1729
2002-03-07,-0.2165
2002-03-08,-0.5206
2002-03-11,-0.2617
2002-03-12,0.3061
2002-03-13,1.177
2002-03-14,1.9388
2002-03-15,1.437
2002-03-18,0.625
2002-03-19,2.2359999999999998
2002-03-20,-1.3771
2002-03-21,-1.0267
2002-03-22,-0.0415
2002-03-25,0.6642
2002-03-26,1.4021
2002-03-27,1.6267
2002-03-28,0.4402
2002-04-01,0.5976
2002-04-02,-0.7921
2002-04-03,-0.1996
2002-04-04,0.36
2002-04-05,-0.9566
2002-04-08,0.6036
2002-04-09,0.0
2002-04-10,2.8
2002-04-11,-0.3891
2002-04-12,3.9844
2002-04-15,-0.4508
2002-04-16,2.1887
2002-04-17,-2.031
2002-04-18,-0.1131
2002-04-19,0.1887
2002-04-22,-1.1676
2002-04-23,1.3719999999999999
2002-04-24,0.0752
2002-04-25,6.3486
2002-04-26,-3.391
2002-04-29,-0.0366
2002-04-30,0.6584
2002-05-01,0.3997
2002-05-02,0.2172
2002-05-03,-1.9863
2002-05-06,1.2528000000000001
2002-05-07,-1.9287
2002-05-08,-0.7421
2002-05-09,1.6822
2002-05-10,0.3676
2002-05-13,1.3736
2002-05-14,1.6998
2002-05-15,-0.8179
2002-05-16,-2.1513
2002-05-17,2.4185
2002-05-20,-2.3614
2002-05-21,-1.6122999999999998
2002-05-22,0.5959
2002-05-23,2.0362999999999998
2002-05-24,-1.7417
2002-05-28,0.7386
2002-05-29,-1.7229
2002-05-30,-0.1492
2002-05-31,0.8965
2002-06-03,-3.0359
2002-06-04,0.0382
2002-06-05,-1.5649
2002-06-06,-0.5816
2002-06-07,-0.507
2002-06-10,-0.784
2002-06-11,-1.5409000000000002
2002-06-12,-1.1637
2002-06-13,-3.4105
2002-06-14,1.6814
2002-06-17,1.6949
2002-06-18,-1.9106
2002-06-19,-1.1604
2002-06-20,-2.6834
2002-06-21,2.7574
2002-06-24,-3.3543
2002-06-25,0.3471
2002-06-26,0.6053
2002-06-27,-3.309
2002-06-28,6.6667
2002-07-01,-4.125
2002-07-02,-0.2608
2002-07-03,-1.3508
2002-07-05,1.5901
2002-07-08,-0.6522
2002-07-09,-1.7943
2002-07-10,-3.164
2002-07-11,1.3806
2002-07-12,-2.6328
2002-07-15,-0.1399
2002-07-16,-4.2017
2002-07-17,-0.3411
2002-07-18,-3.1785
2002-07-19,0.5051
2002-07-22,-3.1156
2002-07-23,-0.6224
2002-07-24,0.3653
2002-07-25,11.9605
2002-07-26,0.3251
2002-07-29,4.4907
2002-07-30,-0.2215
2002-07-31,0.9325
2002-08-01,-0.088
2002-08-02,-3.0383
2002-08-05,0.0
2002-08-06,4.0418
2002-08-07,0.6984
2002-08-08,0.9536
2002-08-09,-0.0859
2002-08-12,0.9454
2002-08-13,-2.3201
2002-08-14,2.0506
2002-08-15,1.6246
2002-08-16,1.0937999999999999
2002-08-19,0.7074
2002-08-20,-0.4959
2002-08-21,1.4535
2002-08-22,2.2104
2002-08-23,-1.8022
2002-08-26,1.6313
2002-08-27,-1.6854
2002-08-28,-1.0204
2002-08-29,-0.2062
2002-08-30,-0.4132
2002-09-03,-0.6224
2002-09-04,-1.7953999999999999
2002-09-05,-1.7856999999999998
2002-09-06,1.1255
2002-09-09,0.6421
2002-09-10,2.0842
2002-09-11,2.0
2002-09-12,-2.0425
2002-09-13,0.1251
2002-09-16,0.6664
2002-09-17,-2.3583
2002-09-18,-1.0593
2002-09-19,-0.6424
2002-09-20,-0.7759
2002-09-23,-0.5213
2002-09-24,-0.9607
2002-09-25,-0.3086
2002-09-26,0.1327
2002-09-27,-2.1643
2002-09-30,1.1287
2002-10-01,5.1339
2002-10-02,-3.8217
2002-10-03,-2.9581
2002-10-04,-2.1838
2002-10-07,-2.5116
2002-10-08,0.4771
2002-10-09,-3.4663
2002-10-10,2.2135
2002-10-11,1.8768
2002-10-14,1.5116
2002-10-15,4.3741
2002-10-16,-1.7833
2002-10-17,4.4485
2002-10-18,0.1304
2002-10-21,-0.0434
2002-10-22,-0.5645
2002-10-23,0.4367
2002-10-24,-1.9565000000000001
2002-10-25,3.6364
2002-10-28,-2.8669000000000002
2002-10-29,-0.4405
2002-10-30,2.1239
2002-10-31,-8.2756
2002-11-01,-7.3689
2002-11-04,2.0398
2002-11-05,-0.05
2002-11-06,4.95
2002-11-07,-3.5255
2002-11-08,-1.5309
2002-11-11,-1.9559
2002-11-12,-2.2506
2002-11-13,-0.7588
2002-11-14,1.3728
2002-11-15,-1.7708
2002-11-18,-0.106
2002-11-19,-3.1847
2002-11-20,-2.4123
2002-11-21,3.0899
2002-11-22,-0.2725
2002-11-25,-2.8415
2002-11-26,-0.225
2002-11-27,5.5806000000000004
2002-11-29,0.6941
2002-12-02,2.0679
2002-12-03,-1.974
2002-12-04,1.3249
2002-12-05,-0.523
2002-12-06,0.0
2002-12-09,-0.3155
2002-12-10,1.635
2002-12-11,1.8163
2002-12-12,-0.7136
2002-12-13,-0.8214
2002-12-16,-1.9668999999999999
2002-12-17,-1.7423
2002-12-18,0.1075
2002-12-19,1.3956
2002-12-20,-1.8528
2002-12-23,0.0539
2002-12-24,-0.2695
2002-12-26,-0.2703
2002-12-27,0.271
2002-12-30,-0.7027
2002-12-31,0.5988
2003-01-02,0.2165
2003-01-03,-0.7019
2003-01-06,0.4894
2003-01-07,-1.7856999999999998
2003-01-08,-2.259
2003-01-09,-3.1567
2003-01-10,-0.1746
2003-01-13,0.3499
2003-01-14,-0.4648
2003-01-15,-0.2919
2003-01-16,1.1124
2003-01-17,-2.8952
2003-01-21,-2.3852
2003-01-22,-2.4435000000000002
2003-01-23,-0.2505
2003-01-24,-2.3227
2003-01-27,-1.9923
2003-01-28,0.5902
2003-01-29,0.7823
2003-01-30,-2.0052
2003-01-31,2.9703
2003-02-03,-0.8974
2003-02-04,-2.1992
2003-02-05,-0.9921
2003-02-06,-0.5344
2003-02-07,-1.3432
2003-02-10,-0.953
2003-02-11,0.9622
2003-02-12,-2.5868
2003-02-13,-3.8085
2003-02-14,-4.6579
2003-02-18,6.4885
2003-02-19,-0.5735
2003-02-20,0.9373
2003-02-21,1.9285999999999999
2003-02-24,-0.5606
2003-02-25,-1.2685
2003-02-26,-1.142
2003-02-27,1.8773
2003-02-28,0.4252
2003-03-03,-1.1291
2003-03-04,-0.9279
2003-03-05,-0.1441
2003-03-06,-2.8139
2003-03-07,0.6682
2003-03-10,-4.2035
2003-03-11,-1.8476
2003-03-12,-3.0588
2003-03-13,2.3463
2003-03-14,1.0277
2003-03-17,5.0078
2003-03-18,-0.5216
2003-03-19,1.1236
2003-03-20,1.7037
2003-03-21,0.1457
2003-03-24,-1.0909
2003-03-25,-0.1471
2003-03-26,0.5891
2003-03-27,1.0249
2003-03-28,-1.087
2003-03-31,1.5385
2003-04-01,1.0101
2003-04-02,5.0714
2003-04-03,-3.2631
2003-04-04,-1.1244
2003-04-07,2.1322
2003-04-08,-1.7397
2003-04-09,-0.7082
2003-04-10,1.4979
2003-04-11,-0.2108
2003-04-14,2.3239
2003-04-15,2.5465
2003-04-16,-1.9463
2003-04-17,0.2738
2003-04-21,-0.273
2003-04-22,1.9165
2003-04-23,0.0
2003-04-24,0.4701
2003-04-25,-1.6711
2003-04-28,1.9035
2003-04-29,-2.0013
2003-04-30,-13.2063
2003-05-01,-0.7843
2003-05-02,2.3715
2003-05-05,-2.6254999999999997
2003-05-06,2.9342
2003-05-07,-0.3082
2003-05-08,0.1546
2003-05-09,2.392
2003-05-12,5.1243
2003-05-13,-0.8961
2003-05-14,-1.5217
2003-05-15,2.4283
2003-05-16,3.8075
2003-05-19,-2.7682
2003-05-20,0.427
2003-05-21,-0.7796
2003-05-22,3.7143
2003-05-23,1.7218
2003-05-27,5.4164
2003-05-28,0.3854
2003-05-29,-0.7038
2003-05-30,1.9973999999999998
2003-06-02,-1.4529
2003-06-03,-2.5
2003-06-04,0.263
2003-06-05,-0.7213
2003-06-06,2.642
2003-06-09,-2.7027
2003-06-10,-1.1243
2003-06-11,4.0803
2003-06-12,2.8278
2003-06-13,-5.5625
2003-06-16,1.1913
2003-06-17,-1.9621
2003-06-18,0.7338
2003-06-19,-2.2517
2003-06-20,1.2195
2003-06-23,-1.9411
2003-06-24,0.0
2003-06-25,1.2287
2003-06-26,0.6743
2003-06-27,-1.7415
2003-06-30,-0.6817
2003-07-01,1.3727
2003-07-02,0.8802
2003-07-03,-1.3423
2003-07-07,1.5646
2003-07-08,1.8754
2003-07-09,0.0
2003-07-10,0.263
2003-07-11,1.9016
2003-07-14,-0.0644
2003-07-15,1.4166
2003-07-16,-0.4444
2003-07-17,-2.1684
2003-07-18,2.2816
2003-07-21,1.6571
2003-07-22,-3.1348
2003-07-23,1.0356
2003-07-24,-1.6015000000000001
2003-07-25,1.3672
2003-07-28,0.4496
2003-07-29,0.4476
2003-07-30,-2.9917
2003-07-31,7.874
2003-08-01,-1.5815000000000001
2003-08-04,-1.0507
2003-08-05,-4.872
2003-08-06,1.9698
2003-08-07,0.2576
2003-08-08,2.8259
2003-08-11,-1.2492
2003-08-12,0.1898
2003-08-13,-0.0316
2003-08-14,0.6325
2003-08-15,1.697
2003-08-18,1.3597000000000001
2003-08-19,2.9268
2003-08-20,-0.8294
2003-08-21,-0.8961
2003-08-22,-0.3014
2003-08-25,-1.5114999999999998
2003-08-26,-0.5525
2003-08-27,-0.0617
2003-08-28,0.803
2003-08-29,0.1838
2003-09-02,4.9541
2003-09-03,0.6993
2003-09-04,1.0995
2003-09-05,0.1717
2003-09-08,-0.1143
2003-09-09,-3.3753
2003-09-10,-1.2433
2003-09-11,1.6787
2003-09-12,-0.3538
2003-09-15,-1.3018
2003-09-16,4.1367
2003-09-17,-0.2303
2003-09-18,3.9815
2003-09-19,-0.9989
2003-09-22,-0.8969
2003-09-23,0.1131
2003-09-24,-1.1864
2003-09-25,-0.9148
2003-09-26,1.8465
2003-09-29,0.0567
2003-09-30,-1.6987999999999999
2003-10-01,3.2834
2003-10-02,-0.7808
2003-10-03,1.855
2003-10-06,0.7174
2003-10-07,-0.1096
2003-10-08,-0.768
2003-10-09,2.4876
2003-10-10,-0.4854
2003-10-13,2.168
2003-10-14,0.7427
2003-10-15,-0.8425
2003-10-16,1.2215
2003-10-17,-0.2623
2003-10-20,0.0
2003-10-21,-0.5786
2003-10-22,-0.3704
2003-10-23,0.7435
2003-10-24,-0.7907
2003-10-27,1.2221
2003-10-28,0.8924
2003-10-29,1.2487
2003-10-30,2.6721
2003-10-31,0.3504
2003-11-03,0.0
2003-11-04,0.4489
2003-11-05,-0.9434
2003-11-06,1.5038
2003-11-07,0.4938
2003-11-10,-1.9656
2003-11-11,-0.7519
2003-11-12,3.6616
2003-11-13,0.0488
2003-11-14,0.0
2003-11-17,0.0
2003-11-18,-0.7801
2003-11-19,1.8673
2003-11-20,0.1447
2003-11-21,-0.0482
2003-11-24,6.9398
2003-11-25,-0.4507
2003-11-26,1.3128
2003-11-28,-0.8043
2003-12-01,2.2523
2003-12-02,-1.1013
2003-12-03,-1.2027
2003-12-04,-0.8115
2003-12-05,-1.1364
2003-12-08,-0.2299
2003-12-09,-0.6912
2003-12-10,-0.6032
2003-12-11,3.0812
2003-12-12,0.0453
2003-12-15,-1.9013
2003-12-16,0.323
2003-12-17,0.782
2003-12-18,0.4564
2003-12-19,-1.1813
2003-12-22,2.2989
2003-12-23,0.4944
2003-12-24,-0.3131
2003-12-26,1.5702
2003-12-29,2.5177
2003-12-30,-1.508
2003-12-31,-1.0936
2004-01-02,1.9903
2004-01-05,-0.5637
2004-01-06,0.1308
2004-01-07,0.6098
2004-01-08,1.5584
2004-01-09,0.4263
2004-01-12,0.8489
2004-01-13,0.3367
2004-01-14,0.5453
2004-01-15,2.1277
2004-01-16,0.8578
2004-01-20,0.2025
2004-01-21,2.1827
2004-01-22,0.0791
2004-01-23,-0.0395
2004-01-26,1.6212
2004-01-27,-3.6965
2004-01-28,-1.3333
2004-01-29,-1.9656
2004-01-30,-0.9607
2004-02-02,-0.9279
2004-02-03,-1.2346
2004-02-04,3.9655
2004-02-05,2.7778
2004-02-06,1.2102
2004-02-09,2.232
2004-02-10,1.1696
2004-02-11,1.0405
2004-02-12,-0.2479
2004-02-13,1.4543
2004-02-17,1.8106
2004-02-18,-1.0374
2004-02-19,1.1981
2004-02-20,-0.185
2004-02-23,-2.3351
2004-02-24,-0.4554
2004-02-25,-0.3812
2004-02-26,1.416
2004-02-27,-0.0755
2004-03-01,1.0196
2004-03-02,0.0748
2004-03-03,-0.2615
2004-03-04,-0.1873
2004-03-05,-0.075
2004-03-08,-3.0041
2004-03-09,-0.542
2004-03-10,-2.5302
2004-03-11,-0.1597
2004-03-12,3.04
2004-03-15,-4.5807
2004-03-16,0.9357
2004-03-17,3.0633
2004-03-18,-0.2346
2004-03-19,-2.1168
2004-03-22,-0.4806
2004-03-23,2.1328
2004-03-24,-0.2758
2004-03-25,1.3433
2004-03-26,1.3255
2004-03-29,4.3478
2004-03-30,3.2448
2004-03-31,-1.5
2004-04-01,1.8129
2004-04-02,1.8519
2004-04-05,0.3846
2004-04-06,-0.3135
2004-04-07,-0.1747
2004-04-08,0.91
2004-04-12,-0.9365
2004-04-13,-2.2059
2004-04-14,0.6803
2004-04-15,0.1422
2004-04-16,0.8523
2004-04-19,1.831
2004-04-20,-2.2822
2004-04-21,2.1939
2004-04-22,2.8393
2004-04-23,-1.0101
2004-04-26,-0.5442
2004-04-27,2.2572
2004-04-28,-3.2441
2004-04-29,0.5876
2004-04-30,-4.7079
2004-05-03,3.1013
2004-05-04,1.1542
2004-05-05,3.9073
2004-05-06,-0.2329
2004-05-07,-3.2688
2004-05-10,-1.7241
2004-05-11,1.7544
2004-05-12,-0.5517
2004-05-13,0.6415
2004-05-14,-0.4138
2004-05-17,-2.0429
2004-05-18,0.7777
2004-05-19,2.4202
2004-05-20,0.5822
2004-05-21,1.8046
2004-05-24,-0.0334
2004-05-25,3.3456
2004-05-26,-0.518
2004-05-27,0.0
2004-05-28,0.6508
2004-06-01,0.8083
2004-06-02,-0.4169
