ticker,BZH US Equity
2000-05-25,-3.5032
2000-05-26,1.3201
2000-05-30,-0.3257
2000-05-31,-3.9215999999999998
2000-06-01,2.7211
2000-06-02,3.9735
2000-06-05,-2.8662
2000-06-06,-0.3279
2000-06-07,-1.6447
2000-06-08,0.3344
2000-06-09,0.6667
2000-06-12,-1.6556
2000-06-13,1.6835
2000-06-14,0.6623
2000-06-15,0.0
2000-06-16,-1.3158
2000-06-19,-2.0
2000-06-20,-3.0612
2000-06-21,2.4561
2000-06-22,1.0274
2000-06-23,-0.339
2000-06-26,-2.0408
2000-06-27,0.3472
2000-06-28,2.4221
2000-06-29,0.0
2000-06-30,-1.3514
2000-07-03,0.0
2000-07-05,1.3699
2000-07-06,0.6757
2000-07-07,0.0
2000-07-10,0.0
2000-07-11,-1.6779
2000-07-12,0.3413
2000-07-13,0.6803
2000-07-14,1.0135
2000-07-17,1.3378
2000-07-18,0.9901
2000-07-19,-0.3268
2000-07-20,0.9836
2000-07-21,0.6494
2000-07-24,-0.6452
2000-07-25,0.0
2000-07-26,3.8961
2000-07-27,3.125
2000-07-28,1.2121
2000-07-31,0.8982
2000-08-01,0.8902
2000-08-02,5.8824
2000-08-03,-1.3889
2000-08-04,0.8451
2000-08-07,7.5419
2000-08-08,-0.2597
2000-08-09,-0.2604
2000-08-10,-1.0444
2000-08-11,2.3747
2000-08-14,2.5773
2000-08-15,-4.0201
2000-08-16,-3.6649000000000003
2000-08-17,0.2717
2000-08-18,0.271
2000-08-21,2.4324
2000-08-22,-0.2639
2000-08-24,1.3228
2000-08-25,-0.7833
2000-08-28,-1.8420999999999998
2000-08-29,2.681
2000-08-30,0.5222
2000-08-31,2.8571
2000-09-01,1.0101
2000-09-05,0.0
2000-09-06,0.5
2000-09-07,0.2488
2000-09-08,0.0
2000-09-11,-0.2481
2000-09-12,-1.4925
2000-09-13,-1.0101
2000-09-14,-1.7856999999999998
2000-09-15,1.039
2000-09-18,-3.0848
2000-09-19,-0.2653
2000-09-20,1.0638
2000-09-21,-0.5263
2000-09-22,-1.8519
2000-09-25,6.7385
2000-09-26,-0.5051
2000-09-27,5.5838
2000-09-28,2.6442
2000-09-29,2.1077
2000-10-02,-3.211
2000-10-03,2.8436
2000-10-04,5.53
2000-10-05,-5.2402
2000-10-06,0.4608
2000-10-09,-0.2294
2000-10-10,-0.6897
2000-10-11,-0.463
2000-10-12,-3.4884
2000-10-13,3.1325
2000-10-16,0.7009
2000-10-17,-0.232
2000-10-18,0.4651
2000-10-19,0.0
2000-10-20,0.9259
2000-10-23,0.6881
2000-10-24,0.6834
2000-10-25,-2.2624
2000-10-26,-0.6944
2000-10-27,0.4662
2000-10-30,-0.464
2000-10-31,3.9627
2000-11-01,0.8969
2000-11-02,3.1111
2000-11-03,4.0948
2000-11-06,6.0041
2000-11-07,2.9297
2000-11-08,-1.7078
2000-11-09,-2.5097
2000-11-10,0.5941
2000-11-13,3.3465
2000-11-14,4.9524
2000-11-15,-2.5408
2000-11-16,0.1862
2000-11-17,-1.8587
2000-11-20,-2.6515
2000-11-21,-1.751
2000-11-22,-3.7624
2000-11-24,2.4691
2000-11-27,3.8153
2000-11-28,-1.5474
2000-11-29,0.5894
2000-11-30,-2.1484
2000-12-01,-0.998
2000-12-04,4.0323
2000-12-05,6.9767
2000-12-06,-1.4493
2000-12-07,0.9191
2000-12-08,4.918
2000-12-11,4.1667
2000-12-12,-3.5
2000-12-13,-0.5181
2000-12-14,-0.1736
2000-12-15,-0.3478
2000-12-18,1.9197
2000-12-19,1.7123
2000-12-20,-7.0707
2000-12-21,0.0
2000-12-22,9.2391
2000-12-26,5.9701
2000-12-27,0.1565
2000-12-28,-2.5
2000-12-29,2.5641
2001-01-02,-10.3125
2001-01-03,3.1359
2001-01-04,-1.3514
2001-01-05,1.3699
2001-01-08,-1.8580999999999999
2001-01-09,1.7212
2001-01-10,0.846
2001-01-11,-0.3356
2001-01-12,5.5556
2001-01-16,8.453
2001-01-17,2.7941000000000003
2001-01-18,0.2861
2001-01-19,-6.7047
2001-01-22,-1.9878
2001-01-23,3.4321
2001-01-24,13.4238
2001-01-25,-2.5266
2001-01-26,5.3206
2001-01-29,1.0363
2001-01-30,-0.0205
2001-01-31,-1.7234
2001-02-01,1.4614
2001-02-02,3.8066
2001-02-05,8.6224
2001-02-06,3.8869
2001-02-07,-2.7578
2001-02-08,-2.3483
2001-02-09,0.1665
2001-02-12,-0.7387
2001-02-13,1.4884
2001-02-14,0.8249
2001-02-15,-6.9091000000000005
2001-02-16,2.9297
2001-02-20,0.5882
2001-02-21,-7.0175
2001-02-22,-4.8489
2001-02-23,-2.6652
2001-02-26,4.0526
2001-02-27,-0.9474
2001-02-28,-2.8693
2001-03-01,-5.7987
2001-03-02,2.0906
2001-03-05,-3.0717
2001-03-06,3.8731999999999998
2001-03-07,1.6949
2001-03-08,-0.1111
2001-03-09,0.2225
2001-03-12,-6.7481
2001-03-13,-5.0464
2001-03-14,-4.2367
2001-03-15,3.5079000000000002
2001-03-16,-9.9899
2001-03-19,6.6311
2001-03-20,-2.2398
2001-03-21,1.6173
2001-03-22,-0.1326
2001-03-23,3.3201
2001-03-26,4.1131
2001-03-27,-0.5185
2001-03-28,-3.3259
2001-03-29,5.6226
2001-03-30,-4.4725
2001-04-02,-0.1272
2001-04-03,-0.7643
2001-04-04,2.8498
2001-04-05,1.5976
2001-04-06,-2.2359
2001-04-09,-1.0807
2001-04-10,7.8506
2001-04-11,2.0495
2001-04-12,2.2622
2001-04-16,-0.6772
2001-04-17,1.25
2001-04-18,1.2121
2001-04-19,2.9053
2001-04-20,1.4009
2001-04-23,2.5717
2001-04-24,2.673
2001-04-25,11.5035
2001-04-26,0.8145
2001-04-27,3.2316
2001-04-30,1.5652
2001-05-01,-2.3116
2001-05-02,-3.2252
2001-05-03,3.4233000000000002
2001-05-04,8.5814
2001-05-07,5.2419
2001-05-08,-0.3065
2001-05-09,3.8125
2001-05-10,1.6733
2001-05-11,-3.0731
2001-05-14,2.9452
2001-05-15,-3.5907
2001-05-16,-6.8887
2001-05-17,4.5527999999999995
2001-05-18,-4.1991
2001-05-21,-5.0325
2001-05-22,-1.453
2001-05-23,-2.4458
2001-05-24,3.6451000000000002
2001-05-25,-2.1616
2001-05-29,-1.7008999999999999
2001-05-30,6.1898
2001-05-31,0.7895
2001-06-01,2.5
2001-06-04,-0.813
2001-06-05,-3.2131
2001-06-06,-2.9302
2001-06-07,4.3273
2001-06-08,-0.2174
2001-06-11,-1.123
2001-06-12,-3.6108000000000002
2001-06-13,1.5828
2001-06-14,-3.9993
2001-06-15,1.9838
2001-06-18,0.4421
2001-06-19,-0.3521
2001-06-20,10.7067
2001-06-21,0.0638
2001-06-22,-1.5949
2001-06-25,0.9238
2001-06-26,-0.273
2001-06-27,1.6263999999999998
2001-06-28,-0.7289
2001-06-29,1.3408
2001-07-02,2.4886
2001-07-03,1.0758
2001-07-05,0.3649
2001-07-06,-3.0753
2001-07-09,0.8128
2001-07-10,2.3256
2001-07-11,-2.6364
2001-07-12,6.2092
2001-07-13,-0.7033
2001-07-16,1.5198
2001-07-17,1.0174
2001-07-18,4.6763
2001-07-19,6.0893
2001-07-20,-2.7857
2001-07-23,0.2132
2001-07-24,-3.2185
2001-07-25,-1.8826
2001-07-26,2.9412000000000003
2001-07-27,-3.9455999999999998
2001-07-30,-1.3739
2001-07-31,4.7824
2001-08-01,2.7275
2001-08-02,-3.6024000000000003
2001-08-03,-3.8339
2001-08-06,-6.3328
2001-08-07,2.1973
2001-08-08,-4.5256
2001-08-09,1.5276
2001-08-10,-2.5904
2001-08-13,-2.8662
2001-08-14,0.5902
2001-08-15,3.1128
2001-08-16,3.3665
2001-08-17,-3.5168
2001-08-20,0.8399
2001-08-21,-1.3357999999999999
2001-08-22,-1.5451000000000001
2001-08-23,0.8736
2001-08-24,3.2879
2001-08-27,-1.8634
2001-08-28,-3.3861
2001-08-29,6.7802
2001-08-30,-0.2914
2001-08-31,-0.1692
2001-09-04,3.5439
2001-09-05,-1.9344999999999999
2001-09-06,-7.0561
2001-09-07,-6.6286000000000005
2001-09-10,-3.3223
2001-09-17,-8.6634
2001-09-18,0.3762
2001-09-19,-2.6435
2001-09-20,-8.4296
2001-09-21,0.0221
2001-09-24,6.9248
2001-09-25,1.407
2001-09-26,-1.6526999999999998
2001-09-27,-3.527
2001-09-28,4.5161
2001-10-01,-2.3663
2001-10-02,0.9484
2001-10-03,7.7871
2001-10-04,-4.2224
2001-10-05,-2.6289
2001-10-08,-4.4652
2001-10-09,1.6303999999999998
2001-10-10,3.6364
2001-10-11,2.5387
2001-10-12,-3.8446
2001-10-15,-2.219
2001-10-16,-0.7493
2001-10-17,-6.1691
2001-10-18,0.6897
2001-10-19,-0.3425
2001-10-22,-0.1604
2001-10-23,0.2754
2001-10-24,-1.2586
2001-10-25,-3.4299
2001-10-26,8.8313
2001-10-29,-1.5436
2001-10-30,-4.0314
2001-10-31,6.5811
2001-11-01,1.5984
2001-11-02,1.5086
2001-11-05,5.2654
2001-11-06,4.3768
2001-11-07,7.4203
2001-11-08,1.673
2001-11-09,-0.1415
2001-11-12,2.0553
2001-11-13,5.4688
2001-11-14,0.9218
2001-11-15,-5.5945
2001-11-16,0.7256
2001-11-19,1.2864
2001-11-20,-2.3878
2001-11-21,1.5788
2001-11-23,2.3057
2001-11-26,0.1669
2001-11-27,1.9167
2001-11-28,1.7170999999999998
2001-11-29,2.2508
2001-11-30,5.3459
2001-12-03,-2.3134
2001-12-04,5.5768
2001-12-05,7.8148
2001-12-06,-2.2148
2001-12-07,1.7845
2001-12-10,-3.2232
2001-12-11,1.8395000000000001
2001-12-12,3.6535
2001-12-13,-1.6238000000000001
2001-12-14,-3.4085
2001-12-17,-0.2501
2001-12-18,0.6267
2001-12-19,0.8997
2001-12-20,-1.3717
2001-12-21,-2.6426
2001-12-24,3.4
2001-12-26,0.5112
2001-12-27,-0.0825
2001-12-28,1.4307
2001-12-31,-0.7595
2002-01-02,-4.0727
2002-01-03,-0.5841
2002-01-04,1.0318
2002-01-07,-1.7021
2002-01-08,-0.7937
2002-01-09,1.2364
2002-01-10,-2.3276
2002-01-11,-0.4707
2002-01-14,0.0296
2002-01-15,0.7831
2002-01-16,-0.044
2002-01-17,1.9214
2002-01-18,0.7339
2002-01-22,2.1429
2002-01-23,0.5594
2002-01-24,7.6495
2002-01-25,4.0439
2002-01-28,1.3287
2002-01-29,-0.1225
2002-01-30,-0.3681
2002-01-31,-1.3547
2002-02-01,3.8702
2002-02-04,3.3173
2002-02-05,0.5468
2002-02-06,-2.1173
2002-02-07,-2.1277
2002-02-08,1.8115999999999999
2002-02-11,2.3725
2002-02-12,1.3905
2002-02-13,0.8343
2002-02-14,-2.1648
2002-02-15,-1.0079
2002-02-19,-1.8138999999999998
2002-02-20,-2.2884
2002-02-21,1.8540999999999999
2002-02-22,-1.3054000000000001
2002-02-25,5.6304
2002-02-26,4.5376
2002-02-27,-1.2088
2002-02-28,0.723
2002-03-01,2.8161
2002-03-04,-0.043
2002-03-05,-4.309
2002-03-06,2.1898
2002-03-07,-0.2088
2002-03-08,-1.7729
2002-03-11,-1.5135
2002-03-12,3.9840999999999998
2002-03-13,-5.145
2002-03-14,-3.7507
2002-03-15,-0.8633
2002-03-18,-3.1084
2002-03-19,2.1346
2002-03-20,-4.3388
2002-03-21,-0.4727
2002-03-22,4.878
2002-03-25,-4.4676
2002-03-26,5.2018
2002-03-27,-3.4222
2002-03-28,-2.2068
2002-04-01,-3.8040000000000003
2002-04-02,0.63
2002-04-03,2.8374
2002-04-04,-1.8135
2002-04-05,1.3061
2002-04-08,3.8807
2002-04-09,3.1842
2002-04-10,-1.5672000000000001
2002-04-11,-2.2464
2002-04-12,2.1465
2002-04-15,-1.4215
2002-04-16,-0.1254
2002-04-17,1.8832
2002-04-18,-1.8361
2002-04-19,2.3098
2002-04-22,3.9264
2002-04-23,6.1393
2002-04-24,1.2681
2002-04-25,-2.2957
2002-04-26,-3.7324
2002-04-29,2.1137
2002-04-30,1.2351
2002-05-01,3.2535
2002-05-02,0.1641
2002-05-03,-0.5461
2002-05-06,-4.9314
2002-05-07,1.3748
2002-05-08,-0.5128
2002-05-09,0.8018
2002-05-10,-5.4773
2002-05-13,1.3465
2002-05-14,4.5077
2002-05-15,-4.3814
2002-05-16,-3.9886
2002-05-17,2.4975
2002-05-20,0.9047
2002-05-21,-3.7418
2002-05-22,0.3477
2002-05-23,0.4703
2002-05-24,0.8253
2002-05-28,-2.077
2002-05-29,0.1372
2002-05-30,-3.1896
2002-05-31,0.6692
2002-06-03,-4.4234
2002-06-04,-2.7555
2002-06-05,5.5021
2002-06-06,2.4902
2002-06-07,2.2771
2002-06-10,-3.9552
2002-06-11,-1.2044
2002-06-12,1.0617
2002-06-13,-4.9287
2002-06-14,2.442
2002-06-17,3.902
2002-06-18,-2.3456
2002-06-19,2.7038
2002-06-20,1.2141
2002-06-21,-0.7828
2002-06-24,-0.929
2002-06-25,0.3982
2002-06-26,2.3541
2002-06-27,-0.375
2002-06-28,0.3764
2002-07-01,-0.6
2002-07-02,-3.2948
2002-07-03,-0.117
2002-07-05,1.7185000000000001
2002-07-08,-3.4942
2002-07-09,-0.9947
2002-07-10,-0.4019
2002-07-11,-2.2999
2002-07-12,-3.2902
2002-07-15,-1.1957
2002-07-16,-11.0791
2002-07-17,-0.5185
2002-07-18,-0.1629
2002-07-19,-4.062
2002-07-22,-6.0704
2002-07-23,4.7248
2002-07-24,5.8946
2002-07-25,2.9055999999999997
2002-07-26,0.6504
2002-07-29,6.5721
2002-07-30,-3.2239
2002-07-31,-4.7066
2002-08-01,-2.2931
2002-08-02,-6.2203
2002-08-05,0.665
2002-08-06,4.4854
2002-08-07,-2.5789999999999997
2002-08-08,4.3553
2002-08-09,0.982
2002-08-12,-1.3776
2002-08-13,-1.742
2002-08-14,4.9338999999999995
2002-08-15,4.3991
2002-08-16,3.0534
2002-08-19,2.0593
2002-08-20,-2.4532
2002-08-21,-2.2619
2002-08-22,3.2582
2002-08-23,-2.0348
2002-08-26,1.5954000000000002
2002-08-27,-3.3481
2002-08-28,-1.1189
2002-08-29,-0.7906
2002-08-30,0.2813
2002-09-03,-6.3883
2002-09-04,5.2929
2002-09-05,1.9444
2002-09-06,2.5585
2002-09-09,8.2099
2002-09-10,0.2515
2002-09-11,1.0453
2002-09-12,-4.1103
2002-09-13,2.8481
2002-09-16,-1.049
2002-09-17,-2.0777
2002-09-18,-2.9013
2002-09-19,-5.9759
2002-09-20,0.7115
2002-09-23,-3.3909000000000002
2002-09-24,-2.8762
2002-09-25,3.0115
2002-09-26,1.5105
2002-09-27,-1.312
2002-09-30,-1.0214
2002-10-01,3.9476
2002-10-02,1.3237
2002-10-03,-5.9098
2002-10-04,-4.5455
2002-10-07,-2.6147
2002-10-08,-0.2667
2002-10-09,-6.5965
2002-10-10,5.9362
2002-10-11,6.2883
2002-10-14,0.4238
2002-10-15,6.0095
2002-10-16,-4.0605
2002-10-17,9.0456
2002-10-18,-1.9787
2002-10-21,6.2733
2002-10-22,-4.2665
2002-10-23,3.6325
2002-10-24,-3.5346
2002-10-25,2.1069
2002-10-28,-4.9043
2002-10-29,4.0094
2002-10-30,-2.4339
2002-10-31,1.8437999999999999
2002-11-01,2.708
2002-11-04,0.8739
2002-11-05,-2.4229
2002-11-06,2.0316
2002-11-07,-7.7581
2002-11-08,-3.102
2002-11-11,0.033
2002-11-12,-3.3322
2002-11-13,0.5119
2002-11-14,3.6842
2002-11-15,2.3088
2002-11-18,-4.1613
2002-11-19,-1.4529
2002-11-20,2.6606
2002-11-21,3.8296
2002-11-22,-0.5087
2002-11-25,1.0706
2002-11-26,-1.8024
2002-11-27,3.4455
2002-11-29,-0.7471
2002-12-02,0.392
2002-12-03,-4.7173
2002-12-04,-1.2787
2002-12-05,0.9631
2002-12-06,0.6579
2002-12-09,-1.0621
2002-12-10,-1.8993
2002-12-11,-0.6734
2002-12-12,2.2034
2002-12-13,-1.1609
2002-12-16,4.5973
2002-12-17,0.8823
2002-12-18,0.5406
2002-12-19,-1.0122
2002-12-20,0.016
2002-12-23,-0.7188
2002-12-24,-0.0805
2002-12-26,-0.0322
2002-12-27,-2.384
2002-12-30,-0.7096
2002-12-31,0.7146
2003-01-02,3.5974
2003-01-03,-2.4371
2003-01-06,-3.4612
2003-01-07,1.1331
2003-01-08,0.8361
2003-01-09,2.5373
2003-01-10,0.2426
2003-01-13,-0.3711
2003-01-14,-0.8097
2003-01-15,-0.6531
2003-01-16,2.7938
2003-01-17,-1.5188000000000001
2003-01-21,-0.8604
2003-01-22,-0.524
2003-01-23,2.6337
2003-01-24,-2.4859999999999998
2003-01-27,-6.0033
2003-01-28,0.35
2003-01-29,0.9939
2003-01-30,-1.5021
2003-01-31,0.8764
2003-02-03,-0.7472
2003-02-04,-1.278
2003-02-05,1.2591
2003-02-06,-3.5377
2003-02-07,-0.1452
2003-02-10,4.0364
2003-02-11,-1.1884000000000001
2003-02-12,-1.2911000000000001
2003-02-13,0.1075
2003-02-14,2.1478
2003-02-18,3.557
2003-02-19,-1.0152
2003-02-20,-1.5043
2003-02-21,2.395
2003-02-24,-1.7797
2003-02-25,3.1579
2003-02-26,-1.4386
2003-02-27,-1.5614
2003-02-28,0.6207
2003-03-03,-0.4798
2003-03-04,-5.4752
2003-03-05,-2.3133
2003-03-06,-0.1865
2003-03-07,0.411
2003-03-10,-2.1023
2003-03-11,0.133
2003-03-12,1.5373
2003-03-13,5.4953
2003-03-14,-1.0985
2003-03-17,3.1709
2003-03-18,0.7467
2003-03-19,2.6543
2003-03-20,1.5279
2003-03-21,5.5069
2003-03-24,-4.279
2003-03-25,-1.7685
2003-03-26,-1.4169
2003-03-27,0.2875
2003-03-28,0.1517
2003-03-31,-0.9933
2003-04-01,1.9214
2003-04-02,4.6046
2003-04-03,0.0
2003-04-04,-2.2329
2003-04-07,1.5497999999999998
2003-04-08,-0.1606
2003-04-09,1.1102
2003-04-10,1.3049
2003-04-11,-0.8011
2003-04-14,1.7577
2003-04-15,3.0501
2003-04-16,-0.7098
2003-04-17,2.3574
2003-04-21,0.0743
2003-04-22,2.3014
2003-04-23,2.4673
2003-04-24,0.0142
2003-04-25,-3.1157
2003-04-28,2.5873
2003-04-29,0.399
2003-04-30,-0.298
2003-05-01,-0.484
2003-05-02,2.7035
2003-05-05,-1.1421000000000001
2003-05-06,0.0141
2003-05-07,3.0709
2003-05-08,0.1367
2003-05-09,1.7879
2003-05-12,3.2448
2003-05-13,-0.5584
2003-05-14,0.0914
2003-05-15,1.7484
2003-05-16,-2.0518
2003-05-19,-1.414
2003-05-20,0.996
2003-05-21,0.9599
2003-05-22,3.4775
2003-05-23,2.3663
2003-05-27,-0.4672
2003-05-28,3.076
2003-05-29,-0.4914
2003-05-30,2.1318
2003-06-02,0.4481
2003-06-03,1.9019
2003-06-04,3.4332
2003-06-05,2.3168
2003-06-06,-3.3312
2003-06-09,-2.4775
2003-06-10,2.8291
2003-06-11,5.6148
2003-06-12,-1.2227999999999999
2003-06-13,-1.9699
2003-06-16,3.5467
2003-06-17,-0.3499
2003-06-18,-2.1071
2003-06-19,-0.9675
2003-06-20,-4.5005
2003-06-23,-1.0575
2003-06-24,1.9401000000000002
2003-06-25,-2.416
2003-06-26,2.6159
2003-06-27,-2.4696
2003-06-30,-2.5671
2003-07-01,0.3234
2003-07-02,0.2746
2003-07-03,-0.6548
2003-07-07,2.2169
2003-07-08,3.0481
2003-07-09,-1.5586
2003-07-10,-2.5078
2003-07-11,-0.6046
2003-07-14,1.2165
2003-07-15,-5.314
2003-07-16,1.5431
2003-07-17,-2.6593
2003-07-18,-0.4784
2003-07-21,-2.2138
2003-07-22,4.5925
2003-07-23,-1.6698
2003-07-24,-2.1132
2003-07-25,2.3259
2003-07-28,-1.62
2003-07-29,-0.0894
2003-07-30,0.5238
2003-07-31,-1.9319
2003-08-01,-0.7258
2003-08-04,1.5927
2003-08-05,-2.66
2003-08-06,4.6205
2003-08-07,1.1356
2003-08-08,0.3119
2003-08-11,-0.1244
2003-08-12,0.6476
2003-08-13,-2.5612
2003-08-14,0.9397
2003-08-15,0.6416
2003-08-18,0.1125
2003-08-19,3.7832
2003-08-20,-0.2647
2003-08-21,2.123
2003-08-22,-2.7876
2003-08-25,0.8384
2003-08-26,-0.4338
2003-08-27,-0.9561
2003-08-28,2.0039
2003-08-29,-0.4312
2003-09-02,1.3956
2003-09-03,2.5154
2003-09-04,0.9259
2003-09-05,-2.3394
2003-09-08,1.5148000000000001
2003-09-09,-2.7068
2003-09-10,-3.6975
2003-09-11,0.642
2003-09-12,0.8955
2003-09-15,1.7021
2003-09-16,1.6139000000000001
2003-09-17,-0.1765
2003-09-18,1.1196
2003-09-19,-0.3613
2003-09-22,-3.2635
2003-09-23,0.786
2003-09-24,-0.5759
2003-09-25,-0.0241
2003-09-26,-1.1467
2003-09-29,1.978
2003-09-30,1.0536
2003-10-01,4.846
2003-10-02,-0.2712
2003-10-03,0.238
2003-10-06,4.4427
2003-10-07,-1.6885
2003-10-08,-0.1651
2003-10-09,0.4742
2003-10-10,0.1537
2003-10-13,2.3452
2003-10-14,1.4990999999999999
2003-10-15,-3.4286
2003-10-16,0.3496
2003-10-17,-0.9362
2003-10-20,0.9011
2003-10-21,1.4049
2003-10-22,-0.1718
2003-10-23,2.5605
2003-10-24,-2.549
2003-10-27,1.7761
2003-10-28,1.597
2003-10-29,3.1647
2003-10-30,-0.5752
2003-10-31,0.9845
2003-11-03,2.3618
2003-11-04,-0.5302
2003-11-05,4.9353
2003-11-06,-0.3951
2003-11-07,-3.9286
2003-11-10,-1.3172
2003-11-11,1.3049
2003-11-12,3.1367
2003-11-13,-0.1049
2003-11-14,-1.6511
2003-11-17,-0.3688
2003-11-18,-0.3019
2003-11-19,-0.1563
2003-11-20,0.0587
2003-11-21,1.8091
2003-11-24,2.7855
2003-11-25,1.327
2003-11-26,-1.5678
2003-11-28,-0.0187
2003-12-01,2.6989
2003-12-02,-1.1589
2003-12-03,-2.188
2003-12-04,-0.6135
2003-12-05,-0.7028
2003-12-08,0.9946
2003-12-09,-4.0284
2003-12-10,-3.9506
2003-12-11,1.9022999999999999
2003-12-12,1.9677
2003-12-15,-2.6225
2003-12-16,1.5447
2003-12-17,0.2802
2003-12-18,1.6367
2003-12-19,0.0589
2003-12-22,1.1187
2003-12-23,-0.5726
2003-12-24,-1.552
2003-12-26,0.7535
2003-12-29,-0.0197
2003-12-30,-2.4705
2003-12-31,-1.4431
2004-01-02,0.0922
2004-01-05,-0.5627
2004-01-06,2.9527
2004-01-07,-3.0679
2004-01-08,-4.7938
2004-01-09,1.7433999999999998
2004-01-12,-2.7565
2004-01-13,-1.0616
2004-01-14,1.2721
2004-01-15,1.1797
2004-01-16,-0.1403
2004-01-20,-0.5405
2004-01-21,4.7826
2004-01-22,0.1867
2004-01-23,-0.497
2004-01-26,0.2081
2004-01-27,0.9138
2004-01-28,-4.9187
2004-01-29,0.0541
2004-01-30,0.8437
2004-02-02,2.2632
2004-02-03,1.6362
2004-02-04,-2.0021
2004-02-05,0.0421
2004-02-06,3.3158
2004-02-09,0.2445
2004-02-10,0.498
2004-02-11,3.0643
2004-02-12,-0.2649
2004-02-13,-0.8166
2004-02-17,1.7657
2004-02-18,-1.8325
2004-02-19,-0.1489
2004-02-20,-0.706
2004-02-23,-1.0516
2004-02-24,0.9109
2004-02-25,0.3511
2004-02-26,4.058
2004-02-27,2.6799
2004-03-01,2.3386
2004-03-02,-1.0329
2004-03-03,-0.9698
2004-03-04,1.7534
2004-03-05,2.5665
2004-03-08,-0.2502
2004-03-09,-0.2511
2004-03-10,-2.4811
2004-03-11,-0.3964
2004-03-12,0.4165
2004-03-15,-0.3963
2004-03-16,0.0093
2004-03-17,-1.6469
2004-03-18,0.1881
2004-03-19,-1.3146
2004-03-22,-0.7897
2004-03-23,-0.0671
2004-03-24,-0.8349
2004-03-25,1.2775
2004-03-26,1.2231
2004-03-29,-1.3971
2004-03-30,1.3404
2004-03-31,0.0567
2004-04-01,0.4532
2004-04-02,-3.8443
2004-04-05,-0.9677
2004-04-06,0.2863
2004-04-07,0.2165
2004-04-08,-1.3062
2004-04-12,-1.1245
2004-04-13,-1.1675
2004-04-14,0.6212
2004-04-15,0.8299
2004-04-16,1.5255999999999998
2004-04-19,-0.8898
2004-04-20,-2.8728
2004-04-21,1.1913
2004-04-22,5.1456
2004-04-23,-1.4865
2004-04-26,0.1764
2004-04-27,1.4965
2004-04-28,-2.5923
2004-04-29,-3.0372
2004-04-30,0.4489
2004-05-03,0.2743
2004-05-04,-0.3241
2004-05-05,0.5691
2004-05-06,-2.1827
2004-05-07,-4.4731
2004-05-10,-1.1571
2004-05-11,0.6674
2004-05-12,-0.2282
2004-05-13,0.3922
2004-05-14,1.4431
2004-05-17,-2.1179
2004-05-18,1.1693
2004-05-19,-2.1819
2004-05-20,0.265
2004-05-21,1.6520000000000001
2004-05-24,4.6479
2004-05-25,4.4207
2004-05-26,-1.1501000000000001
2004-05-27,1.5647
2004-05-28,-0.4839
2004-06-01,0.3771
2004-06-02,-1.8883
2004-06-03,-0.4837
