ticker,LOR US Equity
2005-11-17,-0.0007
2005-11-18,0.8596
2005-11-21,-0.5682
2005-11-22,-0.8571
2005-11-23,-0.8646
2005-11-25,1.4535
2005-11-28,0.9169
2005-11-29,1.3622
2005-11-30,-1.3999
2005-12-01,0.7955
2005-12-02,0.7892
2005-12-05,-1.2864
2005-12-06,0.5666
2005-12-07,0.0
2005-12-08,-1.3144
2005-12-09,-0.6322
2005-12-12,0.2892
2005-12-13,1.4418
2005-12-14,0.398
2005-12-15,-0.1699
2005-12-16,0.1702
2005-12-19,0.3398
2005-12-20,0.9029
2005-12-21,-0.8389
2005-12-22,1.7162
2005-12-23,-1.2936
2005-12-27,1.8234
2005-12-28,-0.2798
2005-12-29,-0.7295
2005-12-30,0.395
2006-01-03,1.3521
2006-01-04,1.3889
2006-01-05,2.1918
2006-01-06,3.6997
2006-01-09,-1.4426
2006-01-10,-1.0718
2006-01-11,0.8538
2006-01-12,0.0529
2006-01-13,-0.2115
2006-01-17,-0.7949
2006-01-18,-2.1902
2006-01-19,2.13
2006-01-20,-0.8021
2006-01-23,-0.9164
2006-01-24,1.4146
2006-01-25,1.9313
2006-01-26,0.0
2006-01-27,1.5789
2006-01-30,-1.2435
2006-01-31,-0.3141
2006-02-01,-0.3691
2006-02-02,-1.7433
2006-02-03,-0.9133
2006-02-06,1.193
2006-02-07,0.5898
2006-02-08,0.2132
2006-02-09,0.0888
2006-02-10,1.3369
2006-02-13,-0.2639
2006-02-14,0.7937
2006-02-15,0.2625
2006-02-16,0.4188
2006-02-17,0.4171
2006-02-21,-0.675
2006-02-22,1.15
2006-02-23,0.0
2006-02-24,-0.1034
2006-02-27,0.1035
2006-02-28,-0.4599
2006-03-01,0.7217
2006-03-02,1.134
2006-03-03,0.5607
2006-03-06,0.1014
2006-03-07,-1.2658
2006-03-08,-0.5128
2006-03-09,0.6015
2006-03-10,-0.0515
2006-03-13,-0.6189
2006-03-14,1.972
2006-03-15,-1.5267
2006-03-16,0.9819
2006-03-17,0.4606
2006-03-20,-0.1528
2006-03-21,0.7653
2006-03-22,0.5063
2006-03-23,0.7557
2006-03-24,-1.0
2006-03-27,-1.1616
2006-03-28,-1.1242
2006-03-29,1.8088
2006-03-30,-0.2538
2006-03-31,0.8651
2006-04-03,-0.1009
2006-04-04,0.5051
2006-04-05,0.2513
2006-04-06,-0.401
2006-04-07,-1.2079
2006-04-10,-0.8319
2006-04-11,-0.7235
2006-04-12,0.885
2006-04-13,-0.9288
2006-04-17,-0.3646
2006-04-18,0.6273
2006-04-19,1.1429
2006-04-20,0.9759
2006-04-21,-0.2035
2006-04-24,0.4587
2006-04-25,-0.964
2006-04-26,1.4338
2006-04-27,0.4552
2006-04-28,0.3017
2006-05-01,-0.6015
2006-05-02,1.059
2006-05-03,-0.3992
2006-05-04,0.4008
2006-05-05,0.2988
2006-05-08,0.9459
2006-05-09,0.1971
2006-05-10,0.1313
2006-05-11,-0.6423
2006-05-12,-0.9448
2006-05-15,-0.1004
2006-05-16,-0.4523
2006-05-17,-1.6658
2006-05-18,0.6674
2006-05-19,-0.306
2006-05-22,-1.7391
2006-05-23,-0.885
2006-05-24,-1.6282
2006-05-25,3.5770999999999997
2006-05-26,0.9278
2006-05-30,0.4086
2006-05-31,0.2035
2006-06-01,-1.0152
2006-06-02,1.0769
2006-06-05,-0.3044
2006-06-06,-2.0356
2006-06-07,0.1039
2006-06-08,0.1905
2006-06-09,0.3127
2006-06-12,-1.7136
2006-06-13,-1.3749
2006-06-14,0.4287
2006-06-15,2.1345
2006-06-16,0.1567
2006-06-19,1.1476
2006-06-20,-0.6704
2006-06-21,-0.675
2006-06-22,-0.9932
2006-06-23,-0.2112
2006-06-26,0.3704
2006-06-27,0.5271
2006-06-28,1.0488
2006-06-29,1.1417
2006-06-30,0.667
2006-07-03,0.662
2006-07-05,-0.2525
2006-07-06,-1.1675
2006-07-07,1.1299
2006-07-10,-0.8801
2006-07-11,1.1334
2006-07-12,-0.7129
2006-07-13,-0.308
2006-07-14,-1.5963
2006-07-17,-0.6803
2006-07-18,-0.1581
2006-07-19,1.9525000000000001
2006-07-20,0.7764
2006-07-21,-1.1299
2006-07-24,0.3117
2006-07-25,0.2071
2006-07-26,1.0336
2006-07-27,1.1764999999999999
2006-07-28,0.8089
2006-07-31,-0.652
2006-08-01,0.101
2006-08-02,-0.1513
2006-08-03,-0.303
2006-08-04,0.8105
2006-08-07,-0.0503
2006-08-08,0.1006
2006-08-09,0.0839
2006-08-10,-0.2524
2006-08-11,0.4555
2006-08-14,0.2525
2006-08-15,0.5019
2006-08-16,0.35
2006-08-17,0.4983
2006-08-18,0.0
2006-08-21,-0.3966
2006-08-22,0.5475
2006-08-23,-0.3465
2006-08-24,0.5961
2006-08-25,0.7407
2006-08-28,1.3235000000000001
2006-08-29,-0.8708
2006-08-30,0.7321
2006-08-31,-0.0491
2006-09-01,-0.2418
2006-09-05,0.1944
2006-09-06,0.0
2006-09-07,-0.4856
2006-09-08,0.0006
2006-09-11,-0.4386
2006-09-12,0.1782
2006-09-13,-0.2476
2006-09-14,0.0006
2006-09-15,1.5882
2006-09-18,0.0978
2006-09-19,-0.5853
2006-09-20,1.6202
2006-09-21,0.7733
2006-09-22,-0.6235
2006-09-25,-1.3031
2006-09-26,0.978
2006-09-27,1.5495999999999999
2006-09-28,-0.524
2006-09-29,0.0473
2006-10-02,-0.2396
2006-10-03,-0.2882
2006-10-04,0.3372
2006-10-05,-0.096
2006-10-06,-0.2397
2006-10-09,0.0482
2006-10-10,-0.4017
2006-10-11,0.9723
2006-10-12,1.0592
2006-10-13,0.5247
2006-10-16,0.0942
2006-10-17,-0.7582
2006-10-18,-0.238
2006-10-19,0.3348
2006-10-20,0.715
2006-10-23,0.5206
2006-10-24,1.0358
2006-10-25,0.0
2006-10-26,1.0723
2006-10-27,0.9492
2006-10-30,0.179
2006-10-31,0.1131
2006-11-01,-0.5009
2006-11-02,-1.7849
2006-11-03,-0.6524
2006-11-06,0.4221
2006-11-07,0.0934
2006-11-08,0.42
2006-11-09,-0.3406
2006-11-10,0.6564
2006-11-13,-0.1869
2006-11-14,0.0939
2006-11-15,0.2331
2006-11-16,-0.1401
2006-11-17,0.3732
2006-11-20,0.1392
2006-11-21,0.6487
2006-11-22,1.9797
2006-11-24,0.4063
2006-11-27,1.3489
2006-11-28,1.1979
2006-11-29,0.0877
2006-11-30,0.7884
2006-12-01,0.2608
2006-12-04,-0.2601
2006-12-05,1.9990999999999999
2006-12-06,-1.3208
2006-12-07,1.8998
2006-12-08,0.4237
2006-12-11,0.4219
2006-12-12,0.2941
2006-12-13,0.9217
2006-12-14,1.2124
2006-12-15,0.6655
2006-12-18,-0.1763
2006-12-19,1.0155
2006-12-20,1.2675
2006-12-21,1.2085
2006-12-22,0.597
2006-12-26,0.0
2006-12-27,-0.5935
2006-12-28,-0.5544
2006-12-29,1.9297
2007-01-03,-3.8704
2007-01-04,-2.2319
2007-01-05,-3.6258
2007-01-08,0.3716
2007-01-09,2.2212
2007-01-10,-1.3277999999999999
2007-01-11,-2.7675
2007-01-12,2.277
2007-01-16,0.8813
2007-01-17,-0.6437
2007-01-18,0.509
2007-01-19,0.0921
2007-01-22,0.322
2007-01-23,2.1091
2007-01-24,1.3471
2007-01-25,-0.3101
2007-01-26,-0.1778
2007-01-29,-0.7124
2007-01-30,0.4933
2007-01-31,0.0446
2007-02-01,0.1784
2007-02-02,-0.935
2007-02-05,0.0449
2007-02-06,-0.2695
2007-02-07,0.045
2007-02-08,-0.285
2007-02-09,-0.5447
2007-02-12,-0.8672
2007-02-13,-1.105
2007-02-14,0.6983
2007-02-15,1.0633
2007-02-16,-0.183
2007-02-20,-0.6416
2007-02-21,-1.4299
2007-02-22,0.0936
2007-02-23,0.7948
2007-02-26,-0.1861
2007-02-27,-4.4139
2007-02-28,3.3058
2007-03-01,-3.1529
2007-03-02,1.0204
2007-03-05,-1.1544
2007-03-06,2.1405
2007-03-07,0.3341
2007-03-08,1.0764
2007-03-09,1.9367
2007-03-12,1.2048
2007-03-13,-1.9643000000000002
2007-03-14,-0.0514
2007-03-15,1.4485999999999999
2007-03-16,1.2897
2007-03-19,0.5912
2007-03-20,1.8987
2007-03-21,-0.6211
2007-03-22,0.0
2007-03-23,0.0893
2007-03-26,0.1338
2007-03-27,-0.5345
2007-03-28,-0.2239
2007-03-29,-1.2118
2007-03-30,0.4543
2007-04-02,0.2714
2007-04-03,2.9318999999999997
2007-04-04,1.2264
2007-04-05,-0.822
2007-04-09,-0.1746
2007-04-10,0.7289
2007-04-11,-0.3927
2007-04-12,1.2703
2007-04-13,1.3403
2007-04-16,-0.5116
2007-04-17,-0.3437
2007-04-18,-1.3775
2007-04-19,-0.3486
2007-04-20,0.9636
2007-04-23,0.1735
2007-04-24,-0.1732
2007-04-25,0.564
2007-04-26,0.2583
2007-04-27,0.0005
2007-04-30,-0.3873
2007-05-01,0.216
2007-05-02,1.8965999999999998
2007-05-03,0.6768
2007-05-04,1.9327999999999999
2007-05-07,-1.2778
2007-05-08,0.6681
2007-05-09,-0.1796
2007-05-10,-2.0882
2007-05-11,0.8534
2007-05-14,-0.3805
2007-05-15,0.0849
2007-05-16,-0.4241
2007-05-17,0.2129
2007-05-18,2.0399
2007-05-21,-1.2078
2007-05-22,0.1884
2007-05-23,-0.188
2007-05-24,-2.0236
2007-05-25,-0.1291
2007-05-29,0.4739
2007-05-30,0.6861
2007-05-31,0.3407
2007-06-01,0.0424
2007-06-04,-0.0849
2007-06-05,0.0
2007-06-06,-1.5711
2007-06-07,-1.8982
2007-06-08,0.777
2007-06-11,-0.1316
2007-06-12,-2.2398
2007-06-13,1.6173
2007-06-14,-0.4863
2007-06-15,0.5775
2007-06-18,-0.3534
2007-06-19,0.7979
2007-06-20,-1.0554
2007-06-21,1.6888999999999998
2007-06-22,-1.4423
2007-06-25,-0.3991
2007-06-26,0.1781
2007-06-27,0.5333
2007-06-28,0.9726
2007-06-29,0.4816
2007-07-02,1.2636
2007-07-03,0.6454
2007-07-05,-0.0428
2007-07-06,-0.556
2007-07-09,0.8602
2007-07-10,-1.8051
2007-07-11,1.3531
2007-07-12,0.5599
2007-07-13,0.3426
2007-07-16,-0.5127
2007-07-17,-0.214
2007-07-18,-0.3869
2007-07-19,0.949
2007-07-20,-0.94
2007-07-23,0.5179
2007-07-24,-2.5333
2007-07-25,0.3965
2007-07-26,-5.0461
2007-07-27,-2.0333
2007-07-30,0.4245
2007-07-31,0.4697
2007-08-01,-0.4208
2007-08-02,0.2347
2007-08-03,-2.0135
2007-08-06,1.0988
2007-08-07,0.8511
2007-08-08,1.7346
2007-08-09,-3.8862
2007-08-10,-2.5072
2007-08-13,0.4451
2007-08-14,-3.4958
2007-08-15,-5.051
2007-08-16,-3.6754
2007-08-17,5.9355
2007-08-20,3.5808
2007-08-21,3.2028
2007-08-22,2.9557
2007-08-23,0.3828
2007-08-24,2.8122
2007-08-27,-1.2981
2007-08-28,-1.4091
2007-08-29,1.9533
2007-08-30,0.0935
2007-08-31,1.9607999999999999
2007-09-04,0.87
2007-09-05,-1.2256
2007-09-06,0.6893
2007-09-07,-0.1826
2007-09-10,-1.2382
2007-09-11,1.51
2007-09-12,-0.4798
2007-09-13,1.2536
2007-09-14,-0.6667
2007-09-17,-1.3423
2007-09-18,2.964
2007-09-19,0.4719
2007-09-20,-0.5871
2007-09-21,1.0631
2007-09-24,-0.5143
2007-09-25,0.7989
2007-09-26,1.6317
2007-09-27,2.2018
2007-09-28,0.9874
2007-10-01,2.6222
2007-10-02,-0.7796
2007-10-03,-0.4801
2007-10-04,0.0439
2007-10-05,0.1315
2007-10-08,0.394
2007-10-09,-0.1308
2007-10-10,-0.1891
2007-10-11,-1.0114
2007-10-12,0.4442
2007-10-15,-1.9903
2007-10-16,-0.6318
2007-10-17,-0.1817
2007-10-18,-0.182
2007-10-19,-2.917
2007-10-22,-0.2817
2007-10-23,0.8475
2007-10-24,-0.3268
2007-10-25,1.1241
2007-10-26,1.7138
2007-10-29,0.592
2007-10-30,-0.5885
2007-10-31,1.8221
2007-11-01,-2.1025
2007-11-02,0.0457
2007-11-05,-1.4155
2007-11-06,0.3705
2007-11-07,-2.7227
2007-11-08,-0.3952
2007-11-09,-1.8672
2007-11-12,-1.4647000000000001
2007-11-13,2.0802
2007-11-14,0.2426
2007-11-15,-2.6621
2007-11-16,0.547
2007-11-19,-1.7309999999999999
2007-11-20,1.3588
2007-11-21,-1.0924
2007-11-23,2.6606
2007-11-26,-0.8313
2007-11-27,0.9862
2007-11-28,4.4434000000000005
2007-11-29,0.561
2007-11-30,-1.3017
2007-12-03,0.1884
2007-12-04,-0.094
2007-12-05,1.7882
2007-12-06,2.4041
2007-12-07,1.0384
2007-12-10,0.5362
2007-12-11,-0.8444
2007-12-12,0.2061
2007-12-13,-3.5125
2007-12-14,-0.5641
2007-12-17,-2.3208
2007-12-18,0.6342
2007-12-19,-1.0411
2007-12-20,-0.7512
2007-12-21,0.8013
2007-12-24,1.9607999999999999
2007-12-26,0.7796
2007-12-27,0.9283
2007-12-28,0.7154
2007-12-31,-1.0147
2008-01-02,-1.9477
2008-01-03,0.575
2008-01-04,-1.1435
2008-01-07,-1.2618
2008-01-08,-1.4377
2008-01-09,0.8466
2008-01-10,0.3235
2008-01-11,-0.0537
2008-01-14,2.6875
2008-01-15,-1.8317999999999999
2008-01-16,-2.7199999999999998
2008-01-17,-5.2083
2008-01-18,-1.5038
2008-01-22,-2.3487999999999998
2008-01-23,5.1714
2008-01-24,1.0863
2008-01-25,1.81
2008-01-28,2.0556
2008-01-29,-1.4154
2008-01-30,0.0
2008-01-31,1.6564999999999999
2008-02-01,2.498
2008-02-04,-0.9539
2008-02-05,-4.4402
2008-02-06,-1.7917
2008-02-07,2.3186999999999998
2008-02-08,2.1873
2008-02-11,-2.0307
2008-02-12,1.2325
2008-02-13,-0.3874
2008-02-14,-3.3882
2008-02-15,-0.115
2008-02-19,0.7477
2008-02-20,-0.2286
2008-02-21,-1.2035
2008-02-22,0.0587
2008-02-25,1.6802000000000001
2008-02-26,2.3362
2008-02-27,-0.0557
2008-02-28,-0.7799
2008-02-29,-2.1891
2008-03-03,-0.5174
2008-03-04,-1.9042
2008-03-05,1.0
2008-03-06,-0.9319
2008-03-07,-0.8826
2008-03-10,-0.9093
2008-03-11,0.9652
2008-03-12,-0.2985
2008-03-13,0.7665
2008-03-14,-2.8999
2008-03-17,-2.448
2008-03-18,1.9447999999999999
2008-03-19,-2.5846
2008-03-20,3.6639
2008-03-24,1.7671999999999999
2008-03-25,0.3593
2008-03-26,-0.4773
2008-03-27,1.8866
2008-03-28,-1.6752
2008-03-31,-0.2992
2008-04-01,2.401
2008-04-02,0.9379
2008-04-03,-0.5807
2008-04-04,0.3505
2008-04-07,0.7567
2008-04-08,-0.9128
2008-04-09,-0.7888
2008-04-10,-0.355
2008-04-11,-1.1876
2008-04-14,-0.3005
2008-04-15,0.6028
2008-04-16,2.5764
2008-04-17,0.4089
2008-04-18,0.4072
2008-04-21,0.2317
2008-04-22,-0.289
2008-04-23,0.6377
2008-04-24,-0.5184
2008-04-25,1.1002
2008-04-28,0.3436
2008-04-29,-0.3995
2008-04-30,1.1461000000000001
2008-05-01,0.8499
2008-05-02,1.9101
2008-05-05,0.4961
2008-05-06,0.8777
2008-05-07,0.2175
2008-05-08,0.4162
2008-05-09,-0.3806
2008-05-12,-0.7096
2008-05-13,0.055
2008-05-14,0.4945
2008-05-15,-0.328
2008-05-16,0.0
2008-05-19,0.1097
2008-05-20,-1.3699
2008-05-21,-1.0
2008-05-22,1.0101
2008-05-23,0.3889
2008-05-27,1.9369
2008-05-28,-0.001
2008-05-29,0.9782
2008-05-30,1.0753
2008-06-02,-0.5319
2008-06-03,-0.2674
2008-06-04,-1.1267
2008-06-05,0.5972
2008-06-06,-1.9414
2008-06-09,-2.5832
2008-06-10,-2.1631
2008-06-11,-1.9163999999999999
2008-06-12,-0.1776
2008-06-13,1.8387
2008-06-16,-0.4659
2008-06-17,0.8777
2008-06-18,0.348
2008-06-19,0.1156
2008-06-20,-2.7136
2008-06-23,-1.4837
2008-06-24,0.6024
2008-06-25,0.3593
2008-06-26,-0.716
2008-06-27,-0.9014
2008-06-30,0.3639
2008-07-01,-1.8127
2008-07-02,-2.0923
2008-07-03,-2.1999
2008-07-07,-2.9563
2008-07-08,0.9272
2008-07-09,2.4718
2008-07-10,1.4184999999999999
2008-07-11,0.1916
2008-07-14,-4.127
2008-07-15,-4.3055
2008-07-16,1.8002
2008-07-17,1.9714
2008-07-18,3.6675
2008-07-21,0.6423
2008-07-22,0.8946
2008-07-23,-0.0633
2008-07-24,-1.5335999999999999
2008-07-25,3.0377
2008-07-28,2.436
2008-07-29,1.7683
2008-07-30,1.8574000000000002
2008-07-31,-0.3529
2008-08-01,-1.1463
2008-08-04,-0.7513
2008-08-05,0.5415
2008-08-06,-4.1891
2008-08-07,0.8745
2008-08-08,1.0941
2008-08-11,1.1104
2008-08-12,-0.122
2008-08-13,-0.672
2008-08-14,-0.7995
2008-08-15,1.2399
2008-08-18,-1.4697
2008-08-19,-1.1809
2008-08-20,-1.3836
2008-08-21,-3.0612
2008-08-22,1.8420999999999998
2008-08-25,1.1628
2008-08-26,-0.7663
2008-08-27,-1.3514
2008-08-28,4.3705
2008-08-29,-0.1875
2008-09-02,-2.8804
2008-09-03,-0.7092
2008-09-04,-1.2987
2008-09-05,-2.067
2008-09-08,1.2453
2008-09-09,-3.7899000000000003
2008-09-10,-1.8296999999999999
2008-09-11,-3.4182
2008-09-12,-0.6024
2008-09-15,-8.5
2008-09-16,-4.62
2008-09-17,-9.1146
2008-09-18,1.8147
2008-09-19,7.9737
2008-09-22,1.4769999999999999
2008-09-23,-0.5137
2008-09-24,1.5491000000000001
2008-09-25,4.4915
2008-09-26,-1.541
2008-09-29,-11.8626
2008-09-30,4.7676
2008-10-01,2.0517
2008-10-02,-5.4196
2008-10-03,0.5545
2008-10-06,-11.7647
2008-10-07,-5.4167
2008-10-08,-5.1024
2008-10-09,-11.7647
2008-10-10,-6.2667
2008-10-13,23.0441
2008-10-14,7.6763
2008-10-15,-0.0429
2008-10-16,3.5446
2008-10-17,-0.4149
2008-10-20,9.1667
2008-10-21,-8.3969
2008-10-22,-4.3698
2008-10-23,-4.1447
2008-10-24,2.3864
2008-10-27,-6.5483
2008-10-28,3.701
2008-10-29,-1.0723
2008-10-30,5.3485
2008-10-31,2.7912
2008-11-03,1.2615
2008-11-04,3.9907
2008-11-05,2.0305
2008-11-06,-4.4122
2008-11-07,-2.9492000000000003
2008-11-10,-0.8686
2008-11-11,-4.8193
2008-11-12,-6.5593
2008-11-13,1.1099
2008-11-14,-3.6555
2008-11-17,1.2642
2008-11-18,-4.8689
2008-11-19,-2.8871
2008-11-20,-5.9459
2008-11-21,-6.0345
2008-11-24,8.3888
2008-11-25,1.8533
2008-11-26,4.7091
2008-11-28,5.1587
2008-12-01,-8.6792
2008-12-02,0.8264
2008-12-03,1.5027
2008-12-04,-1.0767
2008-12-05,-1.6327
2008-12-08,5.9243
2008-12-09,-2.3026
2008-12-10,0.5513
2008-12-11,-0.955
2008-12-12,-1.1019
2008-12-15,1.6713
2008-12-16,3.6986
2008-12-17,0.6935
2008-12-18,2.7222
2008-12-19,4.7254000000000005
2008-12-22,-1.3415
2008-12-23,2.5958
2008-12-24,1.4458
2008-12-26,3.4442
2008-12-29,-4.4776
2008-12-30,2.4038
2008-12-31,2.23
2009-01-02,3.3295
2009-01-05,2.4431
2009-01-06,0.2183
2009-01-07,-3.355
2009-01-08,-0.2609
2009-01-09,-3.7542999999999997
2009-01-12,-1.7730000000000001
2009-01-13,-0.722
2009-01-14,-3.6364
2009-01-15,-0.5031
2009-01-16,0.3793
2009-01-20,-4.534
2009-01-21,5.5409
2009-01-22,-0.875
2009-01-23,-0.5044
2009-01-26,0.6337
2009-01-27,1.7631999999999999
2009-01-28,3.0941
2009-01-29,-3.1513
2009-01-30,-2.758
2009-02-02,-0.1187
2009-02-03,1.3312
2009-02-04,1.1335
2009-02-05,0.9963
2009-02-06,1.9729
2009-02-09,0.6856
2009-02-10,-1.4616
2009-02-11,-2.843
2009-02-12,-1.5267
2009-02-13,-2.1964
2009-02-17,-5.4161
2009-02-18,-2.7933
2009-02-19,-0.1437
2009-02-20,-3.1655
2009-02-23,-4.6062
2009-02-24,3.5826000000000002
2009-02-25,0.0
2009-02-26,3.3064
2009-02-27,-1.4538
2009-03-02,-10.4874
2009-03-03,-0.822
2009-03-04,4.4893
2009-03-05,-5.8917
2009-03-06,-2.1997
2009-03-09,-4.1522
2009-03-10,7.3412
2009-03-11,2.0583
2009-03-12,6.2185
2009-03-13,0.6329
2009-03-16,-1.7296
2009-03-17,5.12
2009-03-18,2.4353
2009-03-19,-0.2972
2009-03-20,-4.62
2009-03-23,6.0938
2009-03-24,1.1782
2009-03-25,0.0
2009-03-26,3.3479
2009-03-27,-1.5493000000000001
2009-03-30,-3.0043
2009-03-31,1.6242999999999999
2009-04-01,2.3203
2009-04-02,4.539
2009-04-03,-1.2212
2009-04-06,0.9615
2009-04-07,-2.1769
2009-04-08,-0.7413
2009-04-09,2.8209
2009-04-13,3.2922000000000002
2009-04-14,-1.992
2009-04-15,-0.1355
2009-04-16,2.0404
2009-04-17,1.8566
2009-04-20,-2.2193
2009-04-21,0.267
2009-04-22,0.7989
2009-04-23,0.3963
2009-04-24,1.7105000000000001
2009-04-27,-1.6818
2009-04-28,0.3289
2009-04-29,1.6393
2009-04-30,0.5331
2009-05-01,1.2666
2009-05-04,2.5111
2009-05-05,0.6537
2009-05-06,1.9531
2009-05-07,-0.7229
2009-05-08,5.4211
2009-05-11,-4.7454
2009-05-12,1.5796000000000001
2009-05-13,-1.6745999999999999
2009-05-14,0.6083
2009-05-15,-2.0556
2009-05-18,3.2099
2009-05-19,1.3158
2009-05-20,1.4168
2009-05-21,-1.0477
2009-05-22,-0.5882
2009-05-26,1.6568
2009-05-27,-0.4657
2009-05-28,0.8187
2009-05-29,1.6240999999999999
2009-06-01,3.4247
2009-06-02,0.9934
2009-06-03,-1.0929
2009-06-04,0.3315
2009-06-05,-0.2203
2009-06-08,-1.4349
2009-06-09,0.4479
2009-06-10,-0.2598
2009-06-11,2.0225
2009-06-12,-0.8811
2009-06-15,-0.6667
2009-06-16,-1.4541
2009-06-17,-0.7946
2009-06-18,0.5721
2009-06-19,0.2275
2009-06-22,-3.0647
2009-06-23,0.1171
2009-06-24,0.8187
2009-06-25,2.9002
2009-06-26,-0.7892
2009-06-29,2.0455
2009-06-30,-1.4477
2009-07-01,2.1469
2009-07-02,-1.9912
2009-07-06,-0.7901
2009-07-07,-2.3891
2009-07-08,-2.5641
2009-07-09,0.3194
2009-07-10,1.7986
2009-07-13,-0.2356
2009-07-14,0.4723
2009-07-15,2.9377
2009-07-16,1.1416
2009-07-17,1.3544
2009-07-20,1.8917000000000002
2009-07-21,0.0014
2009-07-22,-0.4372
2009-07-23,2.0856
2009-07-24,0.4301
2009-07-27,0.0
2009-07-28,0.3212
2009-07-29,-0.7471
2009-07-30,1.3978
2009-07-31,0.9544
2009-08-03,0.9454
2009-08-04,1.4567999999999999
2009-08-05,-0.7179
2009-08-06,0.0
2009-08-07,1.1364
2009-08-10,0.0684
2009-08-11,-0.6154
2009-08-12,-0.516
2009-08-13,0.9751
2009-08-14,-0.1438
2009-08-17,-3.1893
2009-08-18,0.9564
2009-08-19,-0.3158
2009-08-20,1.3740999999999999
2009-08-21,2.3008
2009-08-24,-0.112
2009-08-25,2.1407
2009-08-26,0.1996
2009-08-27,-0.5976
2009-08-28,-0.1002
2009-08-31,-1.5045
2009-09-01,-1.1456
2009-09-02,-0.7984
2009-09-03,0.5192
2009-09-04,0.9298
2009-09-08,2.5793
2009-09-09,0.6456
2009-09-10,1.494
2009-09-11,0.1963
2009-09-14,0.4897
2009-09-15,0.3899
2009-09-16,1.6505
2009-09-17,0.0955
2009-09-18,0.1908
2009-09-21,-0.381
2009-09-22,1.1472
2009-09-23,-0.2836
2009-09-24,-0.9479
2009-09-25,0.2871
2009-09-28,1.7176
2009-09-29,-0.7505
2009-09-30,-0.3781
2009-10-01,-0.9488
2009-10-02,-1.5326
2009-10-05,1.6537
2009-10-06,1.0514000000000001
2009-10-07,0.3156
2009-10-08,1.0762
2009-10-09,0.8443
2009-10-12,-0.6512
2009-10-13,0.0
2009-10-14,2.0599
2009-10-15,0.2752
2009-10-16,-0.3294
2009-10-19,0.7894
2009-10-20,0.4554
2009-10-21,0.272
2009-10-22,0.0
2009-10-23,-0.6329
2009-10-26,-1.7288000000000001
2009-10-27,-1.0185
2009-10-28,-2.4322
2009-10-29,0.9588
2009-10-30,-2.1083
2009-11-02,0.1164
2009-11-03,0.1938
2009-11-04,0.677
2009-11-05,0.4803
2009-11-06,0.6377
2009-11-09,2.1947
2009-11-10,0.1366
2009-11-11,0.7028
2009-11-12,-0.5556
2009-11-13,1.0242
2009-11-16,0.9217
2009-11-17,-0.4566
2009-11-18,0.0
2009-11-19,-1.7431
2009-11-20,-0.3735
2009-11-23,0.5623
2009-11-24,0.6524
2009-11-25,1.0185
