ticker,OLN US Equity
2000-05-22,1.7921
2000-05-23,2.8169
2000-05-24,2.7397
2000-05-25,-7.3333
2000-05-26,-2.1583
2000-05-30,0.0
2000-05-31,-8.0882
2000-06-01,2.4
2000-06-02,-0.7813
2000-06-05,-3.5433
2000-06-06,1.2245
2000-06-07,0.0
2000-06-08,-2.8226
2000-06-09,0.0
2000-06-12,4.9793
2000-06-13,3.9526
2000-06-14,3.4221
2000-06-15,0.3676
2000-06-16,-0.3663
2000-06-19,-2.5735
2000-06-20,-1.8868
2000-06-21,-1.9231
2000-06-22,-5.098
2000-06-23,-0.8264
2000-06-26,-3.3333
2000-06-27,8.1897
2000-06-28,7.9681
2000-06-29,-4.797
2000-06-30,2.3256
2000-07-03,0.7576
2000-07-05,0.3759
2000-07-06,1.1236
2000-07-07,0.0
2000-07-10,-1.8519
2000-07-11,4.1509
2000-07-12,-1.4493
2000-07-13,0.3676
2000-07-14,-4.3956
2000-07-17,-0.3831
2000-07-18,-1.5385
2000-07-19,0.3906
2000-07-20,-0.7782
2000-07-21,-2.3529
2000-07-24,0.0
2000-07-25,2.8112
2000-07-26,0.7813
2000-07-27,1.1628
2000-07-28,-3.4483
2000-07-31,-0.3968
2000-08-01,1.1952
2000-08-02,1.9685000000000001
2000-08-03,-1.9304999999999999
2000-08-04,0.3937
2000-08-07,3.5294
2000-08-08,2.3485
2000-08-09,-1.1236
2000-08-10,2.6515
2000-08-11,1.476
2000-08-14,-0.3636
2000-08-15,-0.365
2000-08-16,2.1978
2000-08-17,-1.0753
2000-08-18,2.5362
2000-08-21,-2.1201
2000-08-22,-1.083
2000-08-23,-2.5547
2000-08-24,2.6217
2000-08-25,-2.1898
2000-08-28,1.1194
2000-08-29,-2.214
2000-08-30,-0.3774
2000-08-31,0.0
2000-09-01,3.4091
2000-09-05,1.4652
2000-09-06,3.2491
2000-09-07,-1.3986
2000-09-08,0.7092
2000-09-11,-4.2254
2000-09-12,0.3676
2000-09-13,0.3663
2000-09-14,-1.4599
2000-09-15,-2.5926
2000-09-18,-4.5626999999999995
2000-09-19,1.5936
2000-09-20,0.3922
2000-09-21,0.7813
2000-09-22,-0.3876
2000-09-25,-1.9455
2000-09-26,-3.1746
2000-09-27,0.0
2000-09-28,3.9193
2000-09-29,2.1442
2000-10-02,0.7722
2000-10-03,1.1494
2000-10-04,-1.8939
2000-10-05,1.5444
2000-10-06,4.943
2000-10-09,2.1739
2000-10-10,0.3546
2000-10-11,-2.4735
2000-10-12,-3.2609
2000-10-13,5.618
2000-10-16,-2.1277
2000-10-17,-1.087
2000-10-18,0.7326
2000-10-19,0.7273
2000-10-20,0.0
2000-10-23,1.444
2000-10-24,1.4235
2000-10-25,-4.2105
2000-10-26,0.7326
2000-10-27,-1.0909
2000-10-30,8.0882
2000-10-31,-3.4013999999999998
2000-11-01,-2.4648
2000-11-02,1.083
2000-11-03,0.3571
2000-11-06,1.4235
2000-11-07,1.0526
2000-11-08,0.0694
2000-11-09,-2.1053
2000-11-10,1.0753
2000-11-13,2.8369
2000-11-14,-4.4828
2000-11-15,2.5271
2000-11-16,-4.2254
2000-11-17,0.7353
2000-11-20,-1.4599
2000-11-21,2.963
2000-11-22,-0.3597
2000-11-24,-1.444
2000-11-27,0.0
2000-11-28,0.3663
2000-11-29,0.0
2000-11-30,1.0949
2000-12-01,1.444
2000-12-04,3.9146
2000-12-05,-2.0548
2000-12-06,1.3986
2000-12-07,-2.7586
2000-12-08,9.9291
2000-12-11,2.9032
2000-12-12,-1.2539
2000-12-13,-0.9524
2000-12-14,0.0
2000-12-15,-0.641
2000-12-18,1.9355
2000-12-19,1.8987
2000-12-20,-0.3106
2000-12-21,2.1807
2000-12-22,0.3049
2000-12-26,2.7356
2000-12-27,7.6923
2000-12-28,1.3736
2000-12-29,-4.065
2001-01-02,-7.9096
2001-01-03,-2.1471999999999998
2001-01-04,0.9404
2001-01-05,2.1739
2001-01-08,1.8237
2001-01-09,-3.5821
2001-01-10,-0.3096
2001-01-11,-0.3106
2001-01-12,-0.6231
2001-01-16,-0.627
2001-01-17,0.0
2001-01-18,-0.9464
2001-01-19,-3.1847
2001-01-22,5.5921
2001-01-23,-1.2461
2001-01-24,-0.6309
2001-01-25,-2.2222
2001-01-26,-6.1688
2001-01-29,-0.346
2001-01-30,0.0
2001-01-31,-0.5
2001-02-01,0.5025
2001-02-02,-0.5556
2001-02-05,0.838
2001-02-06,1.5512000000000001
2001-02-07,2.8369
2001-02-08,-1.3405
2001-02-09,-0.2717
2001-02-12,0.545
2001-02-13,2.7641999999999998
2001-02-14,3.0063
2001-02-15,1.5873
2001-02-16,-2.7218
2001-02-20,-0.4663
2001-02-21,2.4987
2001-02-22,0.6094
2001-02-23,3.3317
2001-02-26,1.319
2001-02-27,-2.1697
2001-02-28,2.2671
2001-03-01,-2.8434
2001-03-02,2.7282
2001-03-05,2.7523
2001-03-06,-0.4699
2001-03-07,5.5713
2001-03-08,0.5367
2001-03-09,0.2224
2001-03-12,-2.8407
2001-03-13,-2.6039
2001-03-14,-3.8462
2001-03-15,-6.1463
2001-03-16,2.079
2001-03-19,3.6151
2001-03-20,-0.2457
2001-03-21,-3.202
2001-03-22,-1.2723
2001-03-23,1.5979
2001-03-26,1.4713
2001-03-27,1.7
2001-03-28,-1.9666000000000001
2001-03-29,1.2036
2001-03-30,1.0406
2001-04-02,0.1471
2001-04-03,-3.2321
2001-04-04,3.9474
2001-04-05,3.7001
2001-04-06,-1.1268
2001-04-09,2.2317
2001-04-10,3.1584
2001-04-11,-0.5403
2001-04-12,1.1317
2001-04-16,-2.4172000000000002
2001-04-17,1.6055000000000001
2001-04-18,-1.9865
2001-04-19,0.4146
2001-04-20,-1.7431
2001-04-23,1.3072
2001-04-24,0.9217
2001-04-25,1.3242
2001-04-26,1.5322
2001-04-27,-20.5504
2001-04-30,5.8659
2001-05-01,-0.7916
2001-05-02,1.117
2001-05-03,-2.1042
2001-05-04,1.5046
2001-05-07,-1.2705
2001-05-08,-2.252
2001-05-09,2.5513
2001-05-10,-1.1898
2001-05-11,0.4379
2001-05-14,1.4169
2001-05-15,-0.0537
2001-05-16,5.5914
2001-05-17,-3.1568
2001-05-18,-0.6309
2001-05-21,0.5291
2001-05-22,0.4737
2001-05-23,-0.7858
2001-05-24,-0.1056
2001-05-25,-0.6871
2001-05-29,-1.2241
2001-05-30,-1.5625
2001-05-31,2.9557
2001-06-01,-0.5848
2001-06-04,0.5348
2001-06-05,1.0638
2001-06-06,0.0
2001-06-07,-1.1579
2001-06-08,-0.7987
2001-06-11,-0.5904
2001-06-12,0.162
2001-06-13,0.593
2001-06-14,-1.179
2001-06-15,-2.115
2001-06-18,0.831
2001-06-19,0.0
2001-06-20,-3.1868
2001-06-21,-0.3973
2001-06-22,-5.584
2001-06-25,-4.0435
2001-06-26,2.2013
2001-06-27,3.1385
2001-06-28,1.9689999999999999
2001-06-29,-0.5851
2001-07-02,2.5309
2001-07-03,-1.4925
2001-07-05,-0.5245
2001-07-06,-0.703
2001-07-09,1.1209
2001-07-10,-0.3501
2001-07-11,-1.0539
2001-07-12,1.7751000000000001
2001-07-13,-2.093
2001-07-16,0.8314
2001-07-17,1.7668
2001-07-18,-0.5787
2001-07-19,3.3178
2001-07-20,0.9014
2001-07-23,-3.2942
2001-07-24,-3.6374
2001-07-25,2.0371
2001-07-26,-1.4093
2001-07-27,-0.7147
2001-07-30,0.8398
2001-07-31,0.3569
2001-08-01,0.4149
2001-08-02,0.7674
2001-08-03,-1.8161
2001-08-06,-1.0143
2001-08-07,-0.9042
2001-08-08,-1.4599
2001-08-09,-3.6875
2001-08-10,3.1798
2001-08-13,0.6918
2001-08-14,-0.1874
2001-08-15,-1.4393
2001-08-16,0.4444
2001-08-17,-0.2528
2001-08-20,0.4436
2001-08-21,-0.694
2001-08-22,1.9695
2001-08-23,-0.3115
2001-08-24,2.3125
2001-08-27,0.5498
2001-08-28,0.7898
2001-08-29,-0.5425
2001-08-30,-1.0909
2001-08-31,1.4706000000000001
2001-09-04,1.8719999999999999
2001-09-05,0.8892
2001-09-06,-0.6463
2001-09-07,-0.8279
2001-09-10,-1.3119
2001-09-17,-8.7009
2001-09-18,5.096
2001-09-19,-4.6599
2001-09-20,-6.605
2001-09-21,-0.9901
2001-09-24,7.1429
2001-09-25,-0.8
2001-09-26,2.0161
2001-09-27,-2.2398
2001-09-28,-0.9434
2001-10-01,0.8163
2001-10-02,-3.5762
2001-10-03,-4.8985
2001-10-04,-4.415
2001-10-05,2.0785
2001-10-08,-3.4691
2001-10-09,-4.6094
2001-10-10,1.9656
2001-10-11,6.1044
2001-10-12,-3.1794000000000002
2001-10-15,-1.4855
2001-10-16,0.0
2001-10-17,0.9524
2001-10-18,14.7799
2001-10-19,0.0685
2001-10-22,6.6393
2001-10-23,3.466
2001-10-24,0.1861
2001-10-25,-5.0774
2001-10-26,-1.8917000000000002
2001-10-29,0.0665
2001-10-30,-1.3953
2001-10-31,0.9434
2001-11-01,-2.8037
2001-11-02,0.4808
2001-11-05,-0.2051
2001-11-06,2.7397
2001-11-07,-0.4
2001-11-08,-1.0855
2001-11-09,-0.4115
2001-11-12,0.2755
2001-11-13,3.7088
2001-11-14,8.3444
2001-11-15,1.1614
2001-11-16,0.9063
2001-11-19,-0.479
2001-11-20,1.1432
2001-11-21,0.4759
2001-11-23,0.6513
2001-11-26,-1.7059
2001-11-27,-2.0946
2001-11-28,-0.489
2001-11-29,2.457
2001-11-30,-0.9592
2001-12-03,-1.7553999999999998
2001-12-04,0.8626
2001-12-05,1.8326
2001-12-06,-1.1398
2001-12-07,-1.3956
2001-12-10,-2.2154
2001-12-11,0.6923
2001-12-12,-0.1875
2001-12-13,-2.6925
2001-12-14,0.3218
2001-12-17,1.1546
2001-12-18,0.4439
2001-12-19,-1.3889
2001-12-20,-0.3841
2001-12-21,0.964
2001-12-24,1.3367
2001-12-26,2.1357
2001-12-27,0.492
2001-12-28,0.7956
2001-12-31,-2.0036
2002-01-02,-2.7260999999999997
2002-01-03,4.6497
2002-01-04,4.5648
2002-01-07,-6.17
2002-01-08,-0.4342
2002-01-09,1.9938
2002-01-10,-3.6652
2002-01-11,-1.9658
2002-01-14,-1.6818
2002-01-15,-0.7237
2002-01-16,-3.7773
2002-01-17,0.6887
2002-01-18,-3.8988
2002-01-22,1.5657999999999999
2002-01-23,3.3637
2002-01-24,1.0847
2002-01-25,2.0791
2002-01-28,-0.1314
2002-01-29,-4.4079
2002-01-30,-0.8947
2002-01-31,-0.0694
2002-02-01,4.2391
2002-02-04,-0.9333
2002-02-05,-3.9031000000000002
2002-02-06,5.8824
2002-02-07,-0.0661
2002-02-08,2.3474
2002-02-11,5.5046
2002-02-12,-0.4348
2002-02-13,1.1853
2002-02-14,-1.3564
2002-02-15,3.0625
2002-02-19,-1.0309
2002-02-20,3.3701
2002-02-21,-2.5489
2002-02-22,1.8856000000000002
2002-02-25,-0.6567
2002-02-26,2.8245
2002-02-27,-0.9351
2002-02-28,-0.354
2002-03-01,1.6578
2002-03-04,3.0285
2002-03-05,2.883
2002-03-06,-2.7473
2002-03-07,-0.565
2002-03-08,-1.4205
2002-03-11,1.4409
2002-03-12,0.0568
2002-03-13,0.2271
2002-03-14,1.983
2002-03-15,2.2222
2002-03-18,-0.6522
2002-03-19,0.0
2002-03-20,-1.4223
2002-03-21,-0.0555
2002-03-22,-2.1099
2002-03-25,-0.5672
2002-03-26,3.5368
2002-03-27,1.3223
2002-03-28,2.2295
2002-04-01,-1.5957
2002-04-02,-1.9459
2002-04-03,-2.9217
2002-04-04,-1.4196
2002-04-05,1.3825
2002-04-08,2.2727
2002-04-09,0.0
2002-04-10,3.3333
2002-04-11,0.0
2002-04-12,0.8602
2002-04-15,-1.9723000000000002
2002-04-16,3.6433
2002-04-17,0.7345
2002-04-18,-2.4479
2002-04-19,-2.4026
2002-04-22,-3.3917
2002-04-23,-0.7361
2002-04-24,-1.8824999999999998
2002-04-25,-0.5233
2002-04-26,1.052
2002-04-29,1.4459
2002-04-30,3.8198
2002-05-01,-1.2081
2002-05-02,-0.1668
2002-05-03,3.7305
2002-05-06,-2.9522
2002-05-07,-0.4425
2002-05-08,3.0556
2002-05-09,-1.4169
2002-05-10,-0.2211
2002-05-13,0.277
2002-05-14,0.9945
2002-05-15,0.2735
2002-05-16,-1.0911
2002-05-17,2.8682
2002-05-20,-1.0724
2002-05-21,-1.1381999999999999
2002-05-22,2.4123
2002-05-23,0.4818
2002-05-24,1.0655000000000001
2002-05-28,-0.1054
2002-05-29,1.0554
2002-05-30,1.5666
2002-05-31,1.1825
2002-06-03,-2.0325
2002-06-04,-1.7635
2002-06-05,1.3728
2002-06-06,-1.4062999999999999
2002-06-07,1.9546000000000001
2002-06-10,2.3316
2002-06-11,1.6709
2002-06-12,-0.249
2002-06-13,0.3495
2002-06-14,0.4478
2002-06-17,0.0495
2002-06-18,2.6733000000000002
2002-06-19,-2.8447
2002-06-20,2.9777
2002-06-21,-0.7711
2002-06-24,2.8169
2002-06-25,-0.3779
2002-06-26,-0.8061
2002-06-27,1.2906
2002-06-28,4.5304
2002-07-01,-1.6703999999999999
2002-07-02,-2.1579
2002-07-03,0.7977
2002-07-05,2.1881
2002-07-08,0.9112
2002-07-09,-0.4063
2002-07-10,-5.3037
2002-07-11,1.101
2002-07-12,0.6629
2002-07-15,-6.2088
2002-07-16,1.7553
2002-07-17,0.5421
2002-07-18,-1.5686
2002-07-19,-3.6853
2002-07-22,-6.0496
2002-07-23,-0.4953
2002-07-24,5.1991
2002-07-25,0.6835
2002-07-26,-2.8721
2002-07-29,3.8172
2002-07-30,-2.7447
2002-07-31,-1.2247
2002-08-01,0.7008
2002-08-02,-5.7280999999999995
2002-08-05,-2.4418
2002-08-06,4.773
2002-08-07,0.2778
2002-08-08,3.3613
2002-08-09,1.1924
2002-08-12,-0.9641
2002-08-13,-1.947
2002-08-14,2.7027
2002-08-15,0.5908
2002-08-16,1.7085
2002-08-19,0.105
2002-08-20,-1.4158
2002-08-21,1.8617
2002-08-22,-1.0444
2002-08-23,-2.058
2002-08-26,0.7543
2002-08-27,-1.016
2002-08-28,-2.7553
2002-08-29,1.5
2002-08-30,3.9956
2002-09-03,-3.4737
2002-09-04,1.2541
2002-09-05,-4.308
2002-09-06,4.6708
2002-09-09,-1.129
2002-09-10,0.1631
2002-09-11,0.9229
2002-09-12,-1.1834
2002-09-13,1.0343
2002-09-16,-0.6466
2002-09-17,-1.5727
2002-09-18,-5.9504
2002-09-19,-0.4101
2002-09-20,3.2353
2002-09-23,-2.5071
2002-09-24,-8.2408
2002-09-25,4.9681999999999995
2002-09-26,1.2743
2002-09-27,-3.1156
2002-09-30,1.2987
2002-10-01,3.4798999999999998
2002-10-02,-6.2537
2002-10-03,-1.3216
2002-10-04,-2.2321
2002-10-07,-2.0222
2002-10-08,-1.3316
2002-10-09,-5.4656
2002-10-10,0.9993
2002-10-11,8.3392
2002-10-14,0.0652
2002-10-15,10.8214
2002-10-16,-3.4118
2002-10-17,2.497
2002-10-18,-2.2579000000000002
2002-10-21,2.614
2002-10-22,-1.8365
2002-10-23,1.3881000000000001
2002-10-24,-4.1071
2002-10-25,0.9311
2002-10-28,-0.369
2002-10-29,0.0617
2002-10-30,1.4189
2002-10-31,-1.0949
2002-11-01,-8.3641
2002-11-04,0.3356
2002-11-05,0.0669
2002-11-06,6.1497
2002-11-07,-2.9337
2002-11-08,-2.5624000000000002
2002-11-11,-3.2367
2002-11-12,2.7875
2002-11-13,-1.8982999999999999
2002-11-14,3.4554
2002-11-15,-1.2692
2002-11-18,-3.0447
2002-11-19,1.3957
2002-11-20,1.7894
2002-11-21,-2.0284
2002-11-22,-1.6562999999999999
2002-11-25,-0.7018
2002-11-26,2.8269
2002-11-27,3.8487999999999998
2002-11-29,-0.1324
2002-12-02,-0.5964
2002-12-03,-3.4667
2002-12-04,1.6575
2002-12-05,0.6114
2002-12-06,2.0932
2002-12-09,-1.9841
2002-12-10,0.135
2002-12-11,1.5499
2002-12-12,-0.1327
2002-12-13,-0.3987
2002-12-16,2.6684
2002-12-17,1.2346
2002-12-18,-0.5135
2002-12-19,0.8387
2002-12-20,0.128
2002-12-23,-2.0447
2002-12-24,-0.848
2002-12-26,0.3289
2002-12-27,-0.459
2002-12-30,3.4256
2002-12-31,-0.9554
2003-01-02,2.8939
2003-01-03,-0.1875
2003-01-06,1.7532999999999999
2003-01-07,-1.5385
2003-01-08,-1.6875
2003-01-09,3.2422
2003-01-10,1.601
2003-01-13,-0.2424
2003-01-14,0.8505
2003-01-15,-2.1687
2003-01-16,0.6773
2003-01-17,-1.4679
2003-01-21,-0.9311
2003-01-22,-1.0025
2003-01-23,1.6456
2003-01-24,-0.3113
2003-01-27,-4.1224
2003-01-28,0.6515
2003-01-29,1.877
2003-01-30,-2.7954
2003-01-31,5.3595
2003-02-03,1.861
2003-02-04,-0.8526
2003-02-05,-0.9828
2003-02-06,-0.1241
2003-02-07,-1.9497
2003-02-10,2.3092
2003-02-11,-1.8809
2003-02-12,-1.2141
2003-02-13,-0.9056
2003-02-14,1.8277
2003-02-18,2.1795
2003-02-19,-1.8820999999999999
2003-02-20,-0.7673
2003-02-21,-0.0644
2003-02-24,-0.5158
2003-02-25,0.6481
2003-02-26,2.5113
2003-02-27,2.0101
2003-02-28,1.601
2003-03-03,-0.6061
2003-03-04,1.9512
2003-03-05,-0.7775
2003-03-06,-1.2658
2003-03-07,0.1832
2003-03-10,0.4266
2003-03-11,-1.6989999999999998
2003-03-12,-1.0493999999999999
2003-03-13,5.3026
2003-03-14,-1.0664
2003-03-17,2.1557
2003-03-18,2.8722
2003-03-19,2.0513
2003-03-20,2.8476
2003-03-21,5.9175
2003-03-24,-4.2542
2003-03-25,0.8565
2003-03-26,-1.9639
2003-03-27,-1.4618
2003-03-28,2.1978
2003-03-31,-2.3118
2003-04-01,1.596
2003-04-02,1.0293
2003-04-03,-0.429
2003-04-04,0.1077
2003-04-07,1.291
2003-04-08,0.1062
2003-04-09,-1.9628999999999999
2003-04-10,0.7576
2003-04-11,-1.3426
2003-04-14,3.4295
2003-04-15,-1.3158
2003-04-16,-0.2667
2003-04-17,-0.4278
2003-04-21,1.7723
2003-04-22,2.533
2003-04-23,1.0293
2003-04-24,-2.649
2003-04-25,-8.9482
2003-04-28,3.8506
2003-04-29,-1.3282
2003-04-30,1.6265
2003-05-01,-0.3311
2003-05-02,0.0
2003-05-05,0.2215
2003-05-06,1.2707
2003-05-07,-2.2913
2003-05-08,-1.1858
2003-05-09,1.3143
2003-05-12,-0.282
2003-05-13,-0.7919
2003-05-14,-1.5393
2003-05-15,-0.1158
2003-05-16,-1.7391
2003-05-19,-1.4748999999999999
2003-05-20,0.1796
2003-05-21,0.4184
2003-05-22,0.4167
2003-05-23,1.1855
2003-05-27,1.8746
2003-05-28,1.2076
2003-05-29,-1.3636
2003-05-30,1.7281
2003-06-02,1.4723
2003-06-03,-0.3906
2003-06-04,1.8487
2003-06-05,-0.275
2003-06-06,-1.4341
2003-06-09,-2.1265
2003-06-10,0.3431
2003-06-11,0.5128
2003-06-12,1.5873
2003-06-13,-1.4509
2003-06-16,1.9253
2003-06-17,-0.0556
2003-06-18,-3.2796
2003-06-19,-0.4023
2003-06-20,-0.5193
2003-06-23,-1.8561
2003-06-24,1.7730000000000001
2003-06-25,1.1034
2003-06-26,1.3785
2003-06-27,-1.3031
2003-06-30,-1.837
2003-07-01,0.0
2003-07-02,1.0526
2003-07-03,-1.6204
2003-07-07,2.2353
2003-07-08,0.0
2003-07-09,1.7837
2003-07-10,-1.8089
2003-07-11,1.5544
2003-07-14,-0.8503
2003-07-15,0.6861
2003-07-16,1.0789
2003-07-17,0.2809
2003-07-18,2.2969
2003-07-21,-0.7119
2003-07-22,0.2758
2003-07-23,1.3201
2003-07-24,-0.5972
2003-07-25,3.4954
2003-07-28,-0.3166
2003-07-29,-0.5823
2003-07-30,-1.1715
2003-07-31,0.6466
2003-08-01,-10.3319
2003-08-04,0.4776
2003-08-05,-1.3666
2003-08-06,0.5422
2003-08-07,-1.0785
2003-08-08,1.5941
2003-08-11,0.2414
2003-08-12,0.9031
2003-08-13,0.2983
2003-08-14,2.677
2003-08-15,0.4635
2003-08-18,0.6344
2003-08-19,3.4957
2003-08-20,-0.3322
2003-08-21,1.0
2003-08-22,-2.0902
2003-08-25,0.7303
2003-08-26,1.0039
2003-08-27,0.2209
2003-08-28,-0.3306
2003-08-29,0.6633
2003-09-02,0.8237
2003-09-03,0.8715
2003-09-04,-1.6739000000000002
2003-09-05,-0.9336
2003-09-08,2.439
2003-09-09,-0.7576
2003-09-10,-2.072
2003-09-11,-0.4454
2003-09-12,0.8389
2003-09-15,0.3882
2003-09-16,-0.9945
2003-09-17,-2.3438
2003-09-18,-0.8571
2003-09-19,-0.9222
2003-09-22,-2.8505000000000003
2003-09-23,0.7186
2003-09-24,-0.7729
2003-09-25,-2.2768
2003-09-26,-0.4292
2003-09-29,1.9089
2003-09-30,-4.4109
2003-10-01,3.9191000000000003
2003-10-02,-1.1557
2003-10-03,3.5077
2003-10-06,-0.8323
2003-10-07,-0.2398
2003-10-08,1.8029
2003-10-09,0.1771
2003-10-10,-0.8839
2003-10-13,2.6159
2003-10-14,-0.1159
2003-10-15,0.58
2003-10-16,0.9804
2003-10-17,-1.2564
2003-10-20,0.9254
2003-10-21,-1.0888
2003-10-22,-1.7961
2003-10-23,0.295
2003-10-24,-0.6471
2003-10-27,0.8881
2003-10-28,2.054
2003-10-29,1.0926
2003-10-30,1.1377
2003-10-31,-2.081
2003-11-03,0.9765
2003-11-04,-1.1377
2003-11-05,0.748
2003-11-06,2.2273
2003-11-07,-2.5423999999999998
2003-11-10,-3.0145
2003-11-11,-0.777
2003-11-12,3.3133
2003-11-13,2.0408
2003-11-14,-1.0857
2003-11-17,0.6932
2003-11-18,-1.9506999999999999
2003-11-19,-0.1755
2003-11-20,-0.8206
2003-11-21,1.0638
2003-11-24,2.3392
2003-11-25,1.2
2003-11-26,2.7103
2003-11-28,0.11
2003-12-01,3.7891
2003-12-02,-0.7407
2003-12-03,-0.2665
2003-12-04,1.1758
2003-12-05,0.898
2003-12-08,1.8848
2003-12-09,-0.3597
2003-12-10,-2.0629
2003-12-11,4.5287
2003-12-12,0.2015
2003-12-15,-0.9553
2003-12-16,0.5076
2003-12-17,-0.3535
2003-12-18,1.1657
2003-12-19,-0.3507
2003-12-22,1.5083
2003-12-23,0.4953
2003-12-24,-1.035
2003-12-26,0.8964
2003-12-29,0.8391
2003-12-30,0.1958
2003-12-31,-2.0029
2004-01-02,0.2493
2004-01-05,1.9891
2004-01-06,-2.4378
2004-01-07,-0.3998
2004-01-08,0.7025
2004-01-09,-2.1425
2004-01-12,1.833
2004-01-13,1.5
2004-01-14,-0.9852
2004-01-15,-1.8904999999999998
2004-01-16,-1.8763
2004-01-20,-0.7752
2004-01-21,-0.4688
2004-01-22,-2.4071
2004-01-23,0.8579
2004-01-26,0.0
2004-01-27,1.6481
2004-01-28,-1.9351
2004-01-29,-1.7067
2004-01-30,3.4726
2004-02-02,0.4195
2004-02-03,-0.47
2004-02-04,-6.8206
2004-02-05,0.6194
2004-02-06,0.7834
2004-02-09,0.7861
2004-02-10,2.4513
2004-02-11,1.1419
2004-02-12,-1.1828
2004-02-13,-0.7073
2004-02-17,1.7534
2004-02-18,-1.1847
2004-02-19,-1.0899
2004-02-20,-0.8264
2004-02-23,-0.6667
2004-02-24,1.0626
2004-02-25,0.166
2004-02-26,-0.663
2004-02-27,1.0011
2004-03-01,3.1388
2004-03-02,-2.0288
2004-03-03,1.8529
2004-03-04,0.3745
2004-03-05,0.2132
2004-03-08,-2.3936
2004-03-09,-1.3079
2004-03-10,-2.2087
2004-03-11,-1.581
2004-03-12,4.0734
2004-03-15,-3.2525
2004-03-16,-1.6524
2004-03-17,0.9849
2004-03-18,-0.5737
2004-03-19,-0.7501
2004-03-22,-2.7326
2004-03-23,0.1195
2004-03-24,-1.8507
2004-03-25,2.4939
2004-03-26,2.0772
2004-03-29,2.7907
2004-03-30,1.1312
2004-03-31,-0.1678
2004-04-01,1.5126
2004-04-02,0.9934
2004-04-05,0.765
2004-04-06,-1.3014999999999999
2004-04-07,-0.5495
2004-04-08,-1.105
2004-04-12,1.7877
2004-04-13,-3.1284
2004-04-14,0.17
2004-04-15,3.1673999999999998
2004-04-16,0.6031
2004-04-19,0.8174
2004-04-20,-2.0
2004-04-21,0.9377
2004-04-22,2.459
2004-04-23,-0.9067
2004-04-26,0.4844
2004-04-27,1.3926
2004-04-28,-3.5922
2004-04-29,-1.863
2004-04-30,-3.5734
2004-05-03,-1.5634000000000001
2004-05-04,2.0
2004-05-05,1.2687
2004-05-06,-3.6446
2004-05-07,-4.0072
2004-05-10,-2.8037
2004-05-11,1.859
2004-05-12,-0.7552
2004-05-13,0.9512
2004-05-14,-1.2563
2004-05-17,-1.3995
2004-05-18,1.8065
2004-05-19,-1.1407
2004-05-20,0.9615
2004-05-21,1.3968
2004-05-24,-0.1879
2004-05-25,2.133
2004-05-26,-0.1843
2004-05-27,1.8462
2004-05-28,-0.6042
2004-06-01,1.0334
