ticker,WGL US Equity
2000-05-23,-0.7194
2000-05-24,1.9324
2000-05-25,-0.7109
2000-05-26,2.148
2000-05-30,1.4019
2000-05-31,-1.8433000000000002
2000-06-01,1.6432
2000-06-02,0.2309
2000-06-05,-2.9954
2000-06-06,-0.2375
2000-06-07,0.0
2000-06-08,-1.4285999999999999
2000-06-09,0.2415
2000-06-12,-0.241
2000-06-13,0.0
2000-06-14,0.0
2000-06-15,3.1401
2000-06-16,-0.9368
2000-06-19,0.0
2000-06-20,-1.6548
2000-06-21,0.0
2000-06-22,-1.9231
2000-06-23,-1.9607999999999999
2000-06-26,0.0
2000-06-27,-0.25
2000-06-28,1.5038
2000-06-29,-1.7284000000000002
2000-06-30,-3.2663
2000-07-03,4.1558
2000-07-05,-2.2444
2000-07-06,3.3061
2000-07-07,-1.75
2000-07-10,1.7812000000000001
2000-07-11,0.25
2000-07-12,0.7481
2000-07-13,-1.9802
2000-07-14,2.0202
2000-07-17,0.9901
2000-07-18,-1.4706000000000001
2000-07-19,-0.995
2000-07-20,1.2563
2000-07-21,-2.4814
2000-07-24,-1.7812000000000001
2000-07-25,2.3316
2000-07-26,-1.0127
2000-07-27,-0.5115
2000-07-28,-0.2571
2000-07-31,1.5464
2000-08-01,4.3147
2000-08-02,0.9732
2000-08-03,-0.241
2000-08-04,0.2415
2000-08-07,1.2048
2000-08-08,-0.2381
2000-08-09,-1.1933
2000-08-10,-0.9662
2000-08-11,2.1951
2000-08-14,2.148
2000-08-15,-1.6355
2000-08-16,0.9501
2000-08-17,-0.9412
2000-08-18,-1.6627
2000-08-21,-0.4831
2000-08-22,-0.9709
2000-08-23,0.4902
2000-08-24,-0.2439
2000-08-25,0.0
2000-08-28,0.7335
2000-08-29,0.0
2000-08-30,-0.2427
2000-08-31,-1.4599
2000-09-01,3.2099
2000-09-05,-0.4785
2000-09-06,0.7212
2000-09-07,2.148
2000-09-08,1.4019
2000-09-11,0.2304
2000-09-12,-0.2299
2000-09-13,-0.2304
2000-09-14,-0.6928
2000-09-15,0.0
2000-09-18,0.2326
2000-09-19,-0.6961
2000-09-20,0.7009
2000-09-21,-2.0882
2000-09-22,-0.7109
2000-09-25,-1.9093
2000-09-26,2.6764
2000-09-27,1.4218
2000-09-28,1.1682
2000-09-29,-0.6928
2000-10-02,-0.2326
2000-10-03,-0.6993
2000-10-04,0.0
2000-10-05,0.4601
2000-10-06,-1.4184
2000-10-09,-0.2398
2000-10-10,-0.4808
2000-10-11,-0.9662
2000-10-12,0.4878
2000-10-13,-0.2427
2000-10-16,0.2433
2000-10-17,0.7282
2000-10-18,-0.241
2000-10-19,-1.2077
2000-10-20,0.489
2000-10-23,-0.4866
2000-10-24,-0.7335
2000-10-25,-0.7389
2000-10-26,0.7444
2000-10-27,1.2315
2000-10-30,0.9732
2000-10-31,-1.6867
2000-11-01,5.1471
2000-11-02,1.8648
2000-11-03,-2.2883
2000-11-06,-1.4052
2000-11-07,-0.9501
2000-11-08,0.9592
2000-11-09,-0.2375
2000-11-10,-1.4285999999999999
2000-11-13,1.6907999999999999
2000-11-14,-0.9501
2000-11-15,3.8369
2000-11-16,-1.1547
2000-11-17,1.8692
2000-11-20,1.6055000000000001
2000-11-21,0.9029
2000-11-22,-0.4474
2000-11-24,0.4494
2000-11-27,0.4474
2000-11-28,0.0
2000-11-29,-0.2227
2000-11-30,-1.1161
2000-12-01,2.4831
2000-12-04,-1.3216
2000-12-05,0.2232
2000-12-06,0.0
2000-12-07,2.4499
2000-12-08,6.087
2000-12-11,-3.8933999999999997
2000-12-12,-1.0661
2000-12-13,-0.431
2000-12-14,-1.2987
2000-12-15,-1.7544
2000-12-18,3.3482
2000-12-19,0.6479
2000-12-20,-1.073
2000-12-21,0.8677
2000-12-22,2.1505
2000-12-26,2.5263
2000-12-27,1.6427
2000-12-28,1.6162
2000-12-29,-3.1809
2001-01-02,-4.1068
2001-01-03,0.8565
2001-01-04,-5.9448
2001-01-05,0.6772
2001-01-08,1.3363
2001-01-09,0.0
2001-01-10,3.3557
2001-01-11,-2.5974
2001-01-12,-0.2222
2001-01-16,-1.5590000000000002
2001-01-17,0.2262
2001-01-18,0.2257
2001-01-19,-1.5766
2001-01-22,-0.2288
2001-01-23,3.8991
2001-01-24,0.4415
2001-01-25,-0.8791
2001-01-26,-0.6652
2001-01-29,1.4285999999999999
2001-01-30,-1.6549
2001-01-31,-0.4654
2001-02-01,0.7554
2001-02-02,-1.1067
2001-02-05,1.2635
2001-02-06,0.1783
2001-02-07,0.0
2001-02-08,-1.2456
2001-02-09,-0.2162
2001-02-12,1.0112
2001-02-13,1.1798
2001-02-14,-0.6714
2001-02-15,-0.3913
2001-02-16,-0.1786
2001-02-20,-0.8945
2001-02-21,-1.083
2001-02-22,-0.6934
2001-02-23,-0.0368
2001-02-26,-0.4044
2001-02-27,0.2584
2001-02-28,0.81
2001-03-01,-0.0365
2001-03-02,-0.2192
2001-03-05,0.8788
2001-03-06,-0.6171
2001-03-07,0.4383
2001-03-08,0.4
2001-03-09,-0.7606
2001-03-12,-1.0949
2001-03-13,0.0
2001-03-14,-0.2583
2001-03-15,-0.4809
2001-03-16,-1.3755
2001-03-19,2.5631
2001-03-20,-0.588
2001-03-21,-0.7394
2001-03-22,-1.0801
2001-03-23,-0.4142
2001-03-26,2.0794
2001-03-27,0.5556
2001-03-28,-1.5470000000000002
2001-03-29,0.7482
2001-03-30,2.6736
2001-04-02,-0.7957
2001-04-03,-0.9843
2001-04-04,0.5523
2001-04-05,0.9886
2001-04-06,-2.7737
2001-04-09,3.0943
2001-04-10,2.4524
2001-04-11,-0.8932
2001-04-12,0.6489
2001-04-16,0.2865
2001-04-17,2.0357
2001-04-18,-0.14
2001-04-19,-0.5608
2001-04-20,-1.3394
2001-04-23,0.0357
2001-04-24,0.5357
2001-04-25,1.8117
2001-04-26,-0.6281
2001-04-27,0.0
2001-04-30,0.4213
2001-05-01,1.049
2001-05-02,-2.0415
2001-05-03,-0.2473
2001-05-04,1.5581
2001-05-07,0.4881
2001-05-08,0.1388
2001-05-09,-0.104
2001-05-10,-0.4509
2001-05-11,1.0453
2001-05-14,0.5517
2001-05-15,0.3429
2001-05-16,-0.9569
2001-05-17,0.7591
2001-05-18,-0.3082
2001-05-21,0.2748
2001-05-22,-0.7537
2001-05-23,-1.2081
2001-05-24,-0.1048
2001-05-25,-0.6995
2001-05-29,-0.8806
2001-05-30,0.2488
2001-05-31,-0.7799
2001-06-01,0.2144
2001-06-04,0.8913
2001-06-05,-0.0353
2001-06-06,-1.4493
2001-06-07,-1.2912
2001-06-08,-0.0727
2001-06-11,-0.7273
2001-06-12,0.1465
2001-06-13,-0.4755
2001-06-14,-1.6905999999999999
2001-06-15,1.8317999999999999
2001-06-18,-2.4596
2001-06-19,-0.3764
2001-06-20,0.9822
2001-06-21,0.636
2001-06-22,-0.1859
2001-06-25,-0.7449
2001-06-26,1.3133
2001-06-27,1.1481
2001-06-28,0.476
2001-06-29,-1.2026
2001-07-02,1.4017
2001-07-03,0.4729
2001-07-05,1.1948
2001-07-06,-1.2701
2001-07-09,-0.3299
2001-07-10,-0.6988
2001-07-11,-0.7778
2001-07-12,0.0373
2001-07-13,0.6716
2001-07-16,-0.0741
2001-07-17,0.2226
2001-07-18,-1.3694
2001-07-19,-0.3752
2001-07-20,0.678
2001-07-23,-2.5814
2001-07-24,-1.6129
2001-07-25,3.2397
2001-07-26,3.9698
2001-07-27,0.8364
2001-07-30,0.9376
2001-07-31,-0.5716
2001-08-01,0.6109
2001-08-02,-1.8214000000000001
2001-08-03,-1.4551
2001-08-06,-0.1107
2001-08-07,0.3695
2001-08-08,-1.1046
2001-08-09,1.1541
2001-08-10,1.693
2001-08-13,-1.1219999999999999
2001-08-14,0.1464
2001-08-15,-0.1096
2001-08-16,0.9147
2001-08-17,-0.4714
2001-08-20,0.0729
2001-08-21,-1.0193
2001-08-22,0.5517
2001-08-23,-0.0732
2001-08-24,0.6589
2001-08-27,-0.8364
2001-08-28,0.11
2001-08-29,0.0366
2001-08-30,-0.9154
2001-08-31,-0.1848
2001-09-04,1.2958
2001-09-05,-0.7675
2001-09-06,-0.5893
2001-09-07,0.1112
2001-09-10,-0.3701
2001-09-17,-1.9687999999999999
2001-09-18,2.3115
2001-09-19,-1.7407
2001-09-20,-1.847
2001-09-21,-0.5376
2001-09-24,-0.2317
2001-09-25,0.6192
2001-09-26,0.7692
2001-09-27,1.0687
2001-09-28,1.5483
2001-10-01,-0.6322
2001-10-02,1.5718999999999999
2001-10-03,1.6581000000000001
2001-10-04,1.3048
2001-10-05,-0.483
2001-10-08,-2.3273
2001-10-09,-0.6329
2001-10-10,4.1214
2001-10-11,-0.6117
2001-10-12,-1.2671999999999999
2001-10-15,0.11
2001-10-16,2.5641
2001-10-17,-0.8929
2001-10-18,-3.1351
2001-10-19,2.2321
2001-10-22,0.8006
2001-10-23,-2.3466
2001-10-24,0.2218
2001-10-25,2.7664999999999997
2001-10-26,-0.3948
2001-10-29,-0.7568
2001-10-30,-1.1256
2001-10-31,-0.6243
2001-11-01,1.6999
2001-11-02,-1.4535
2001-11-05,1.2537
2001-11-06,0.5827
2001-11-07,-0.1448
2001-11-08,-0.2901
2001-11-09,0.6909
2001-11-12,0.7223
2001-11-13,-1.0757
2001-11-14,0.7611
2001-11-15,-1.4029
2001-11-16,1.0215
2001-11-19,0.325
2001-11-20,0.18
2001-11-21,-1.5451000000000001
2001-11-23,2.0803
2001-11-26,-0.143
2001-11-27,-0.0716
2001-11-28,-1.254
2001-11-29,1.3062
2001-11-30,-0.7163
2001-12-03,-0.6494
2001-12-04,1.634
2001-12-05,-0.3573
2001-12-06,0.2151
2001-12-07,1.5027
2001-12-10,-1.3747
2001-12-11,-1.6440000000000001
2001-12-12,-0.218
2001-12-13,1.0925
2001-12-14,0.8646
2001-12-17,0.9643
2001-12-18,0.849
2001-12-19,1.5433
2001-12-20,-0.0691
2001-12-21,0.2074
2001-12-24,1.0348
2001-12-26,0.5463
2001-12-27,-1.0187
2001-12-28,-0.0686
2001-12-31,-0.206
2002-01-02,0.3784
2002-01-03,-0.377
2002-01-04,-0.5848
2002-01-07,-0.3114
2002-01-08,-1.5446
2002-01-09,-2.0677
2002-01-10,0.364
2002-01-11,-0.8705
2002-01-14,-0.6952
2002-01-15,0.8106
2002-01-16,-0.3655
2002-01-17,0.8804
2002-01-18,-0.9455
2002-01-22,-0.8443
2002-01-23,0.4073
2002-01-24,-0.8481
2002-01-25,-0.5578
2002-01-28,-0.8227
2002-01-29,-1.0558
2002-01-30,1.5625
2002-01-31,-1.4259
2002-02-01,-0.0381
2002-02-04,-0.7616
2002-02-05,-0.2302
2002-02-06,-0.0385
2002-02-07,-0.1539
2002-02-08,0.1541
2002-02-11,0.0385
2002-02-12,0.6154
2002-02-13,-0.1147
2002-02-14,0.3062
2002-02-15,0.6868
2002-02-19,-1.7431
2002-02-20,1.504
2002-02-21,-1.4058
2002-02-22,2.4277
2002-02-25,-1.5425
2002-02-26,2.2927
2002-02-27,0.2988
2002-02-28,-0.5587
2002-03-01,0.2996
2002-03-04,0.2987
2002-03-05,1.0052
2002-03-06,1.3269
2002-03-07,-0.4365
2002-03-08,-0.9499
2002-03-11,1.4017
2002-03-12,-1.1277
2002-03-13,-0.6623
2002-03-14,0.1481
2002-03-15,-0.2589
2002-03-18,-1.3719000000000001
2002-03-19,1.203
2002-03-20,-1.0773
2002-03-21,1.8025
2002-03-22,-1.5124
2002-03-25,0.5993
2002-03-26,-0.5212
2002-03-27,1.0479
2002-03-28,-0.5185
2002-04-01,-1.2658
2002-04-02,1.1312
2002-04-03,-1.3796
2002-04-04,0.5293
2002-04-05,0.188
2002-04-08,1.5672000000000001
2002-04-09,-0.8975
2002-04-10,2.2264
2002-04-11,-2.7685
2002-04-12,2.3159
2002-04-15,-1.6327
2002-04-16,2.6405
2002-04-17,1.029
2002-04-18,0.8367
2002-04-19,-0.1443
2002-04-22,-0.1806
2002-04-23,-0.1086
2002-04-24,-2.1014
2002-04-25,1.1473
2002-04-26,-1.9393
2002-04-29,1.4552
2002-04-30,-0.331
2002-05-01,0.1845
2002-05-02,-1.5838
2002-05-03,-1.1228
2002-05-06,-0.6435
2002-05-07,-0.9905
2002-05-08,1.9623
2002-05-09,-0.9057
2002-05-10,-0.7997
2002-05-13,1.0365
2002-05-14,0.9498
2002-05-15,-0.2258
2002-05-16,-1.3203
2002-05-17,0.4587
2002-05-20,0.3044
2002-05-21,-0.3794
2002-05-22,1.3709
2002-05-23,1.2397
2002-05-24,-1.0019
2002-05-28,-0.3748
2002-05-29,0.0752
2002-05-30,-0.2632
2002-05-31,0.3769
2002-06-03,-3.4172000000000002
2002-06-04,2.4495
2002-06-05,-1.4801
2002-06-06,-3.7365
2002-06-07,1.4006
2002-06-10,0.2368
2002-06-11,-0.8268
2002-06-12,0.7543
2002-06-13,-0.8274
2002-06-14,0.0
2002-06-17,2.3043
2002-06-18,-0.8544
2002-06-19,-1.5276
2002-06-20,-0.0796
2002-06-21,1.1146
2002-06-24,-0.5512
2002-06-25,-1.8211
2002-06-26,0.9677
2002-06-27,2.9952
2002-06-28,0.4265
2002-07-01,-0.0386
2002-07-02,-0.1545
2002-07-03,-1.354
2002-07-05,1.4902
2002-07-08,-0.8597
2002-07-09,-1.5785
2002-07-10,-3.7289
2002-07-11,0.5414
2002-07-12,-2.2784
2002-07-15,0.4663
2002-07-16,-2.0253
2002-07-17,0.1292
2002-07-18,-3.2688
2002-07-19,-3.8684
2002-07-22,-1.3414
2002-07-23,-5.4852
2002-07-24,6.6964
2002-07-25,2.8824
2002-07-26,0.5874
2002-07-29,4.3126999999999995
2002-07-30,3.3592
2002-07-31,1.7083
2002-08-01,-0.9013
2002-08-02,-1.943
2002-08-05,0.5902
2002-08-06,2.3051
2002-08-07,0.5326
2002-08-08,-0.4075
2002-08-09,-0.0818
2002-08-12,1.1466
2002-08-13,-4.3725
2002-08-14,4.7841000000000005
2002-08-15,-1.0909
2002-08-16,-0.4902
2002-08-19,0.5747
2002-08-20,-0.449
2002-08-21,0.615
2002-08-22,1.304
2002-08-23,-2.3733
2002-08-26,2.3074
2002-08-27,-0.6041
2002-08-28,-1.2966
2002-08-29,-0.2874
2002-08-30,-0.4529
2002-09-03,-2.1919
2002-09-04,2.3679
2002-09-05,-1.7348
2002-09-06,2.3539
2002-09-09,0.5749
2002-09-10,-1.7967
2002-09-11,1.2474
2002-09-12,-3.4497
2002-09-13,3.02
2002-09-16,-0.8258
2002-09-17,-2.1649
2002-09-18,1.9149
2002-09-19,-2.5887000000000002
2002-09-20,1.4574
2002-09-23,-1.6054
2002-09-24,-1.2022
2002-09-25,2.7379
2002-09-26,3.4687
2002-09-27,-2.453
2002-09-30,0.2096
2002-10-01,2.9276
2002-10-02,-0.9346
2002-10-03,2.1329
2002-10-04,-3.4137
2002-10-07,1.0811
2002-10-08,-1.2032
2002-10-09,-5.3165
2002-10-10,5.8378
2002-10-11,0.6737
2002-10-14,0.5855
2002-10-15,1.0811
2002-10-16,-2.6327
2002-10-17,1.7322
2002-10-18,-0.3738
2002-10-21,3.5431
2002-10-22,-2.6167
2002-10-23,2.0256
2002-10-24,-1.013
2002-10-25,0.9824
2002-10-28,-0.2432
2002-10-29,-1.0158
2002-10-30,-2.5041
2002-10-31,-2.6105
2002-11-01,3.8045999999999998
2002-11-04,-0.9579
2002-11-05,0.9672
2002-11-06,-1.3328
2002-11-07,-2.9126
2002-11-08,0.7826
2002-11-11,-1.3374
2002-11-12,-2.1425
2002-11-13,1.966
2002-11-14,1.227
2002-11-15,2.2944
2002-11-18,-2.7084
2002-11-19,0.0435
2002-11-20,0.3913
2002-11-21,-0.6496
2002-11-22,1.8745
2002-11-25,0.7702
2002-11-26,-2.4628
2002-11-27,1.0013
2002-11-29,-0.3879
2002-12-02,-0.8654
2002-12-03,0.742
2002-12-04,-0.4333
2002-12-05,0.0435
2002-12-06,0.0435
2002-12-09,0.7391
2002-12-10,0.6474
2002-12-11,1.6295
2002-12-12,1.0549
2002-12-13,-0.2088
2002-12-16,1.4644
2002-12-17,-0.8247
2002-12-18,-0.1247
2002-12-19,-0.4163
2002-12-20,1.0033
2002-12-23,0.6209
2002-12-24,-0.8638
2002-12-26,0.3734
2002-12-27,-1.8189
2002-12-30,1.5158
2002-12-31,-0.7881
2003-01-02,0.9615
2003-01-03,0.5383
2003-01-06,3.5832
2003-01-07,-3.5388
2003-01-08,-0.2576
2003-01-09,2.3451
2003-01-10,0.8592
2003-01-13,-1.0953
2003-01-14,0.7793
2003-01-15,-0.6919
2003-01-16,-0.6148
2003-01-17,-0.4948
2003-01-21,-0.5387
2003-01-22,-1.3333
2003-01-23,2.6605
2003-01-24,-0.9461
2003-01-27,-3.4468
2003-01-28,2.5376
2003-01-29,1.3003
2003-01-30,2.3602
2003-01-31,2.4676
2003-02-03,1.6581000000000001
2003-02-04,-0.699
2003-02-05,-1.3688
2003-02-06,0.3172
2003-02-07,-2.332
2003-02-10,2.4282
2003-02-11,-2.2916
2003-02-12,-0.7279
2003-02-13,1.3442
2003-02-14,-0.1608
2003-02-18,0.6039
2003-02-19,-0.9204
2003-02-20,0.727
2003-02-21,1.3633
2003-02-24,-0.8703
2003-02-25,2.6736
2003-02-26,-2.4096
2003-02-27,1.0354
2003-02-28,-0.9066
2003-03-03,1.2331
2003-03-04,-0.9823
2003-03-05,1.5079
2003-03-06,0.1173
2003-03-07,0.9371
2003-03-10,0.3095
2003-03-11,-1.3884
2003-03-12,-0.4302
2003-03-13,1.4925
2003-03-14,0.0
2003-03-17,1.0062
2003-03-18,0.4981
2003-03-19,0.6481
2003-03-20,0.6439
2003-03-21,1.1667
2003-03-24,-1.3021
2003-03-25,0.7162
2003-03-26,-1.3473
2003-03-27,1.3657
2003-03-28,0.4865
2003-03-31,-1.3408
2003-04-01,1.0948
2003-04-02,0.224
2003-04-03,-0.1118
2003-04-04,-0.1865
2003-04-07,0.1495
2003-04-08,1.6791
2003-04-09,-0.2971
2003-04-10,-0.2607
2003-04-11,-1.1202
2003-04-14,1.0196
2003-04-15,-0.2243
2003-04-16,-0.4871
2003-04-17,0.9036
2003-04-21,0.3731
2003-04-22,1.1152
2003-04-23,0.3676
2003-04-24,-0.4396
2003-04-25,-1.0302
2003-04-28,2.0446
2003-04-29,-1.8944
2003-04-30,0.1857
2003-05-01,-1.7791000000000001
2003-05-02,0.0
2003-05-05,0.0
2003-05-06,-0.1887
2003-05-07,-0.5293
2003-05-08,0.3041
2003-05-09,-0.1137
2003-05-12,-0.2276
2003-05-13,0.2281
2003-05-14,-0.1897
2003-05-15,0.4941
2003-05-16,-1.2859
2003-05-19,-0.4215
2003-05-20,0.9619
2003-05-21,0.4954
2003-05-22,1.0618
2003-05-23,3.1144
2003-05-27,1.8195000000000001
2003-05-28,-0.5004
2003-05-29,-0.6106
2003-05-30,0.3253
2003-06-02,0.2882
2003-06-03,0.6466
2003-06-04,2.2127
2003-06-05,-0.4539
2003-06-06,-0.6314
2003-06-09,-0.6354
2003-06-10,-0.2487
2003-06-11,-0.0712
2003-06-12,1.5681
2003-06-13,-3.1228
2003-06-16,1.4125
2003-06-17,-0.1786
2003-06-18,-0.8587
2003-06-19,-0.7578
2003-06-20,-0.6909
2003-06-23,-0.5492
2003-06-24,-1.0309
2003-06-25,-0.1488
2003-06-26,0.2235
2003-06-27,0.2602
2003-06-30,-1.0011
2003-07-01,1.3109
2003-07-02,0.7024
2003-07-03,0.0367
2003-07-07,1.2844
2003-07-08,-1.3043
2003-07-09,-1.003
2003-07-10,-1.2383
2003-07-11,0.7219
2003-07-14,-0.3395
2003-07-15,-1.8925
2003-07-16,-0.2315
2003-07-17,-0.8121
2003-07-18,1.7154
2003-07-21,-1.1115
2003-07-22,0.7364
2003-07-23,-1.0389
2003-07-24,0.1166
2003-07-25,-0.466
2003-07-28,-0.1951
2003-07-29,-0.2737
2003-07-30,0.2744
2003-07-31,-0.2737
2003-08-01,0.2744
2003-08-04,-0.1173
2003-08-05,-0.274
2003-08-06,-0.4317
2003-08-07,0.3547
2003-08-08,1.5711
2003-08-11,0.9281
2003-08-12,1.0345
2003-08-13,-0.1517
2003-08-14,-0.1899
2003-08-15,-0.3044
2003-08-18,0.1145
2003-08-19,0.8387
2003-08-20,0.8318
2003-08-21,-0.6374
2003-08-22,-0.7547
2003-08-25,0.4183
2003-08-26,0.7194
2003-08-27,-0.1504
2003-08-28,0.0
2003-08-29,1.2425
2003-09-02,2.4544
2003-09-03,1.1615
2003-09-04,-0.5741
2003-09-05,-1.1187
2003-09-08,1.7518
2003-09-09,-0.2869
2003-09-10,-0.7194
2003-09-11,0.471
2003-09-12,0.4688
2003-09-15,-0.4307
2003-09-16,-0.5047
2003-09-17,-0.5435
2003-09-18,0.1821
2003-09-19,1.0909
2003-09-22,-0.6115
2003-09-23,0.2172
2003-09-24,-0.7223
2003-09-25,-0.6912
2003-09-26,-0.696
2003-09-29,1.4386
2003-09-30,0.2909
2003-10-01,0.2175
2003-10-02,0.0362
2003-10-03,0.6872
2003-10-06,0.898
2003-10-07,-0.1424
2003-10-08,-0.4991
2003-10-09,0.3262
2003-10-10,0.7587
2003-10-13,0.5737
2003-10-14,0.0
2003-10-15,0.3565
2003-10-16,0.6039
2003-10-17,-0.1412
2003-10-20,-0.1061
2003-10-21,-0.2832
2003-10-22,-0.426
2003-10-23,-0.2852
2003-10-24,-0.3933
2003-10-27,0.0
2003-10-28,-1.1486
2003-10-29,-0.1452
2003-10-30,0.1818
2003-10-31,0.363
2003-11-03,1.8445
2003-11-04,-3.4091
2003-11-05,-0.9559
2003-11-06,-1.6333
2003-11-07,-0.8679
2003-11-10,0.0761
2003-11-11,0.4564
2003-11-12,0.7952
2003-11-13,1.0143
2003-11-14,0.0744
2003-11-17,-0.0372
2003-11-18,-2.1189999999999998
2003-11-19,0.9495
2003-11-20,-1.1287
2003-11-21,0.2664
2003-11-24,1.1385
2003-11-25,0.3377
2003-11-26,0.3366
2003-11-28,-0.3727
2003-12-01,0.2619
2003-12-02,1.1567
2003-12-03,-0.7746
2003-12-04,-0.1115
2003-12-05,-0.1116
2003-12-08,1.6766
2003-12-09,-0.7695
2003-12-10,-0.2954
2003-12-11,0.2963
2003-12-12,0.6278
2003-12-15,-0.7339
2003-12-16,0.7763
2003-12-17,0.0367
2003-12-18,1.9069
2003-12-19,0.5757
2003-12-22,0.322
2003-12-23,0.0713
2003-12-24,0.6415
2003-12-26,-0.1416
2003-12-29,0.3546
2003-12-30,-1.0601
2003-12-31,-0.75
2004-01-02,0.8276
2004-01-05,-0.0714
2004-01-06,-0.7143
2004-01-07,-0.1799
2004-01-08,-0.2187
2004-01-09,-0.0731
2004-01-12,0.3656
2004-01-13,-0.765
2004-01-14,1.5051
2004-01-15,0.3617
2004-01-16,-0.7568
2004-01-20,0.7262
2004-01-21,0.1442
2004-01-22,0.504
2004-01-23,0.2865
2004-01-26,1.1786
2004-01-27,0.4236
2004-01-28,-1.4060000000000001
2004-01-29,-0.4278
2004-01-30,0.0716
2004-02-02,1.9678
2004-02-03,0.5263
2004-02-04,-1.2216
2004-02-05,-0.9541
2004-02-06,1.427
2004-02-09,-0.4221
2004-02-10,0.9184
2004-02-11,0.0
2004-02-12,-0.735
2004-02-13,0.141
2004-02-17,0.2113
2004-02-18,-0.7379
2004-02-19,-0.354
2004-02-20,0.2487
2004-02-23,-0.2481
2004-02-24,1.2078
2004-02-25,-0.2808
2004-02-26,0.528
2004-02-27,1.4706000000000001
2004-03-01,-0.0345
2004-03-02,1.3117
2004-03-03,-0.5792
2004-03-04,0.4798
2004-03-05,0.8527
2004-03-08,0.4396
2004-03-09,0.7071
2004-03-10,-1.7050999999999998
2004-03-11,-0.3401
2004-03-12,0.5461
2004-03-15,-0.3734
2004-03-16,0.3066
2004-03-17,0.6793
2004-03-18,-0.4723
2004-03-19,-0.2373
2004-03-22,0.2039
2004-03-23,0.6782
2004-03-24,-1.2462
2004-03-25,1.5007000000000001
2004-03-26,-1.2433
2004-03-29,0.3403
2004-03-30,0.0678
2004-03-31,1.9992999999999999
2004-04-01,0.598
2004-04-02,0.0
2004-04-05,-0.2642
2004-04-06,-0.0497
2004-04-07,-0.1674
2004-04-08,-0.5367
2004-04-12,-2.1585
2004-04-13,-2.2406
2004-04-14,-1.3399
2004-04-15,0.4289
2004-04-16,0.7117
2004-04-19,-0.0707
2004-04-20,-1.2023
2004-04-21,0.5727
2004-04-22,0.8897
2004-04-23,-0.5644
2004-04-26,1.3835
2004-04-27,0.5948
2004-04-28,-0.0696
2004-04-29,-1.7403
2004-04-30,0.1771
2004-05-03,2.7228
2004-05-04,-0.3442
2004-05-05,-1.3126
2004-05-06,-0.665
2004-05-07,-2.1846
2004-05-10,-1.9092
2004-05-11,-0.1469
2004-05-12,-0.0368
2004-05-13,0.4783
2004-05-14,-0.2197
2004-05-17,-1.1376
2004-05-18,0.0371
2004-05-19,-0.6308
2004-05-20,0.1494
2004-05-21,-0.0746
2004-05-24,-0.0373
2004-05-25,3.0982
2004-05-26,0.2172
2004-05-27,-0.9393
2004-05-28,0.3282
2004-06-01,0.9815
2004-06-02,-0.108
