ticker,FRT US Equity
2000-05-25,-1.1299
2000-05-26,0.8571
2000-05-30,0.0
2000-05-31,-0.5666
2000-06-01,0.0
2000-06-02,0.2849
2000-06-05,-1.7045
2000-06-06,0.578
2000-06-07,0.8621
2000-06-08,-0.8547
2000-06-09,0.5747
2000-06-12,-1.4285999999999999
2000-06-13,1.1594
2000-06-14,0.0
2000-06-15,-0.8596
2000-06-16,-1.1561
2000-06-19,-0.5848
2000-06-20,0.0
2000-06-21,0.0
2000-06-22,-0.8235
2000-06-23,0.6061
2000-06-26,-0.3012
2000-06-27,0.3021
2000-06-28,0.6024
2000-06-29,-0.2994
2000-06-30,-3.8288
2000-07-03,4.2935
2000-07-05,1.4969999999999999
2000-07-06,2.0649
2000-07-07,-0.289
2000-07-10,0.2899
2000-07-11,-1.1561
2000-07-12,1.1696
2000-07-13,-0.578
2000-07-14,-1.4535
2000-07-17,-0.295
2000-07-18,-0.2959
2000-07-19,-0.2967
2000-07-20,0.8929
2000-07-21,-1.1799
2000-07-24,0.0
2000-07-25,0.0
2000-07-26,0.0
2000-07-27,0.0
2000-07-28,0.597
2000-07-31,1.4837
2000-08-01,1.1696
2000-08-02,-0.289
2000-08-03,-0.5797
2000-08-04,-2.0408
2000-08-07,-1.4881
2000-08-08,0.9063
2000-08-09,0.5988
2000-08-10,0.0
2000-08-11,0.0
2000-08-14,0.0
2000-08-15,-1.1905000000000001
2000-08-16,0.9036
2000-08-17,0.2985
2000-08-18,-0.2976
2000-08-21,-0.2985
2000-08-22,0.0
2000-08-23,-0.5988
2000-08-24,-0.9036
2000-08-25,-0.304
2000-08-28,-1.5244
2000-08-29,-0.3096
2000-08-30,1.5528
2000-08-31,-2.1407
2000-09-01,1.25
2000-09-05,-0.6173
2000-09-06,-0.3106
2000-09-07,0.9346
2000-09-08,1.2346
2000-09-11,1.8293
2000-09-12,-0.5988
2000-09-13,0.3012
2000-09-14,0.6006
2000-09-15,-0.8955
2000-09-18,-2.1084
2000-09-19,1.2308
2000-09-20,-1.5198
2000-09-21,-0.9259
2000-09-22,0.6231
2000-09-25,-1.548
2000-09-26,0.6289
2000-09-27,-0.3125
2000-09-28,-0.7774
2000-09-29,-0.9709
2000-10-02,0.0
2000-10-03,0.0
2000-10-04,0.3268
2000-10-05,2.9316
2000-10-06,-0.6329
2000-10-09,1.2739
2000-10-10,-1.2579
2000-10-11,0.6369
2000-10-12,-0.6329
2000-10-13,0.6369
2000-10-16,-0.3165
2000-10-17,-0.9524
2000-10-18,0.0
2000-10-19,-0.3205
2000-10-20,0.0
2000-10-23,0.0
2000-10-24,0.0
2000-10-25,-1.6077
2000-10-26,-0.6536
2000-10-27,1.6447
2000-10-30,0.3236
2000-10-31,-0.6452
2000-11-01,-0.6494
2000-11-02,-0.6536
2000-11-03,-0.3289
2000-11-06,1.3201
2000-11-07,-0.6515
2000-11-08,1.6393
2000-11-09,0.3226
2000-11-10,-0.6431
2000-11-13,-0.3236
2000-11-14,0.3247
2000-11-15,0.3236
2000-11-16,-1.2903
2000-11-17,0.6536
2000-11-20,0.0
2000-11-21,-0.3247
2000-11-22,0.3257
2000-11-24,1.2987
2000-11-27,-0.641
2000-11-28,-0.6452
2000-11-29,0.6494
2000-11-30,-0.6452
2000-12-01,0.3247
2000-12-04,-0.6472
2000-12-05,0.6515
2000-12-06,-0.6472
2000-12-07,0.3257
2000-12-08,1.9481000000000002
2000-12-11,0.3185
2000-12-12,-0.9524
2000-12-13,-0.9615
2000-12-14,-0.9709
2000-12-15,2.6144
2000-12-18,-0.6369
2000-12-19,0.3205
2000-12-20,0.9585
2000-12-21,-0.9494
2000-12-22,-1.5974
2000-12-26,0.6494
2000-12-27,2.2580999999999998
2000-12-28,-0.4669
2000-12-29,-1.2987
2001-01-02,0.3289
2001-01-03,2.2951
2001-01-04,0.641
2001-01-05,-0.9554
2001-01-08,-0.3215
2001-01-09,0.6452
2001-01-10,0.641
2001-01-11,0.0
2001-01-12,0.0
2001-01-16,0.3185
2001-01-17,-0.9524
2001-01-18,-0.3205
2001-01-19,1.6077
2001-01-22,-0.3165
2001-01-23,0.0
2001-01-24,-0.3175
2001-01-25,-0.9554
2001-01-26,0.0
2001-01-29,0.836
2001-01-30,1.2245
2001-01-31,-0.6048
2001-02-01,0.6592
2001-02-02,-1.1587
2001-02-05,0.2039
2001-02-06,-1.8311
2001-02-07,0.8808
2001-02-08,-0.3595
2001-02-09,0.2577
2001-02-12,0.2571
2001-02-13,-0.4615
2001-02-14,0.2061
2001-02-15,0.1542
2001-02-16,0.0
2001-02-20,-0.154
2001-02-21,0.0514
2001-02-22,0.2055
2001-02-23,0.9231
2001-02-26,0.3557
2001-02-27,-0.1519
2001-02-28,0.4057
2001-03-01,0.303
2001-03-02,0.2014
2001-03-05,0.0
2001-03-06,0.7035
2001-03-07,0.7984
2001-03-08,-0.198
2001-03-09,-0.5456
2001-03-12,-0.0998
2001-03-13,0.3495
2001-03-14,-0.9453
2001-03-15,-1.0547
2001-03-16,-0.6599
2001-03-19,1.8396
2001-03-20,-0.3011
2001-03-21,0.5033
2001-03-22,-1.2308
2001-03-23,0.0519
2001-03-26,2.0758
2001-03-27,-0.1017
2001-03-28,0.7634
2001-03-29,-1.9697
2001-03-30,0.7728
2001-04-02,0.9714
2001-04-03,-2.2278000000000002
2001-04-04,-0.3625
2001-04-05,1.8711
2001-04-06,-0.7143
2001-04-09,0.2055
2001-04-10,0.359
2001-04-11,-1.6352
2001-04-12,-0.8831
2001-04-16,-0.5241
2001-04-17,1.5806
2001-04-18,1.1411
2001-04-19,0.1026
2001-04-20,0.4098
2001-04-23,-1.7347000000000001
2001-04-24,-0.5192
2001-04-25,-0.2088
2001-04-26,0.6799
2001-04-27,0.1039
2001-04-30,1.1936
2001-05-01,0.9231
2001-05-02,-0.4065
2001-05-03,-0.2551
2001-05-04,0.8696
2001-05-07,-0.5578
2001-05-08,-0.8669
2001-05-09,0.4115
2001-05-10,-0.3074
2001-05-11,0.1028
2001-05-14,0.616
2001-05-15,0.4082
2001-05-16,0.3557
2001-05-17,0.5063
2001-05-18,1.5617
2001-05-21,0.9425
2001-05-22,0.0983
2001-05-23,1.62
2001-05-24,-0.0483
2001-05-25,-0.3383
2001-05-29,2.6673
2001-05-30,-1.2753999999999999
2001-05-31,-0.2392
2001-06-01,0.5755
2001-06-04,1.3352
2001-06-05,-0.7059
2001-06-06,0.9479
2001-06-07,0.4225
2001-06-08,-1.1219999999999999
2001-06-11,1.6076000000000001
2001-06-12,0.0465
2001-06-13,0.2791
2001-06-14,-0.3247
2001-06-15,-0.1861
2001-06-18,0.0
2001-06-19,-0.9324
2001-06-20,0.0
2001-06-21,0.9882
2001-06-22,-1.7627000000000002
2001-06-25,0.388
2001-06-26,-0.8213
2001-06-27,0.341
2001-06-28,0.7282
2001-06-29,-0.0482
2001-07-02,0.2893
2001-07-03,0.5288
2001-07-05,0.0
2001-07-06,-0.0478
2001-07-09,-0.4785
2001-07-10,-0.4808
2001-07-11,-0.4831
2001-07-12,1.6989999999999998
2001-07-13,0.2387
2001-07-16,0.4762
2001-07-17,0.4739
2001-07-18,0.283
2001-07-19,0.4233
2001-07-20,0.1405
2001-07-23,-0.3742
2001-07-24,-0.2347
2001-07-25,-0.7059
2001-07-26,0.4265
2001-07-27,0.3775
2001-07-30,-0.094
2001-07-31,1.1764999999999999
2001-08-01,1.5814
2001-08-02,0.2747
2001-08-03,0.3653
2001-08-06,0.091
2001-08-07,0.2273
2001-08-08,0.6803
2001-08-09,1.2612999999999999
2001-08-10,1.3345
2001-08-13,0.5707
2001-08-14,0.3492
2001-08-15,0.5655
2001-08-16,0.692
2001-08-17,-0.6443
2001-08-20,0.9944
2001-08-21,1.2414
2001-08-22,0.2537
2001-08-23,-0.2109
2001-08-24,-0.1691
2001-08-27,-0.0423
2001-08-28,0.0
2001-08-29,-1.6518000000000002
2001-08-30,-0.7321
2001-08-31,-1.3014999999999999
2001-09-04,0.5714
2001-09-05,0.5245
2001-09-06,-0.913
2001-09-07,-2.3695
2001-09-10,-0.6742
2001-09-17,-3.8462
2001-09-18,-2.4
2001-09-19,0.2893
2001-09-20,-1.6827
2001-09-21,-0.6357
2001-09-24,0.935
2001-09-25,3.5105
2001-09-26,0.0
2001-09-27,1.2718
2001-09-28,2.3256
2001-10-01,1.5909
2001-10-02,0.0895
2001-10-03,-2.1904
2001-10-04,0.2336
2001-10-05,2.6573
2001-10-08,0.0454
2001-10-09,-1.271
2001-10-10,2.5286999999999997
2001-10-11,-1.3901
2001-10-12,0.1819
2001-10-15,1.7703
2001-10-16,-0.9367
2001-10-17,-1.6209
2001-10-18,-1.2357
2001-10-19,1.0658
2001-10-22,-1.8799000000000001
2001-10-23,-1.0748
2001-10-24,-0.6141
2001-10-25,2.2814
2001-10-26,-1.3941
2001-10-29,1.0839
2001-10-30,0.3263
2001-10-31,1.3941
2001-11-01,1.604
2001-11-02,0.7668
2001-11-05,0.5372
2001-11-06,2.7605
2001-11-07,-1.3432
2001-11-08,-0.8344
2001-11-09,-0.31
2001-11-12,-0.0444
2001-11-13,1.5556
2001-11-14,0.3939
2001-11-15,0.1744
2001-11-16,1.1749
2001-11-19,0.6882
2001-11-20,-0.3845
2001-11-21,0.0
2001-11-23,0.8148
2001-11-26,-3.8707000000000003
2001-11-27,-2.1239
2001-11-28,0.3165
2001-11-29,0.2704
2001-11-30,0.5393
2001-12-03,-0.7599
2001-12-04,3.1532
2001-12-05,0.524
2001-12-06,0.0434
2001-12-07,0.0868
2001-12-10,-1.0846
2001-12-11,0.4386
2001-12-12,-0.917
2001-12-13,-1.2781
2001-12-14,0.8036
2001-12-17,0.7529
2001-12-18,0.2198
2001-12-19,0.3509
2001-12-20,-0.3497
2001-12-21,0.8772
2001-12-24,0.6522
2001-12-26,2.2462
2001-12-27,-0.3802
2001-12-28,0.2545
2001-12-31,-0.6908
2002-01-02,-0.3043
2002-01-03,1.4392
2002-01-04,-0.8169
2002-01-07,-0.6068
2002-01-08,1.3519
2002-01-09,0.3442
2002-01-10,0.1286
2002-01-11,1.1991
2002-01-14,4.0203
2002-01-15,-1.1391
2002-01-16,-1.0288
2002-01-17,2.3701
2002-01-18,-1.0154
2002-01-22,-1.3131
2002-01-23,0.3326
2002-01-24,-0.4973
2002-01-25,0.1666
2002-01-28,1.2474
2002-01-29,-0.8214
2002-01-30,0.9938
2002-01-31,-0.328
2002-02-01,-0.3702
2002-02-04,-0.0826
2002-02-05,0.4959
2002-02-06,-0.9046
2002-02-07,0.332
2002-02-08,0.2895
2002-02-11,1.8144
2002-02-12,-0.4455
2002-02-13,0.4475
2002-02-14,0.0405
2002-02-15,1.2146
2002-02-19,-0.4
2002-02-20,1.004
2002-02-21,-0.994
2002-02-22,0.7229
2002-02-25,1.0766
2002-02-26,-0.1183
2002-02-27,-0.079
2002-02-28,-0.5534
2002-03-01,1.3514
2002-03-04,1.5686
2002-03-05,1.5444
2002-03-06,-0.3422
2002-03-07,-0.4197
2002-03-08,0.9195
2002-03-11,-0.5315
2002-03-12,-2.7099
2002-03-13,0.0
2002-03-14,1.02
2002-03-15,-0.0388
2002-03-18,0.3108
2002-03-19,0.6584
2002-03-20,-1.0004
2002-03-21,0.9328
2002-03-22,1.4515
2002-03-25,-0.3867
2002-03-26,-0.2329
2002-03-27,-0.0389
2002-03-28,-0.0779
2002-04-01,0.7012
2002-04-02,-0.3868
2002-04-03,0.3107
2002-04-04,1.4324
2002-04-05,2.9771
2002-04-08,0.4818
2002-04-09,0.8853
2002-04-10,1.8282
2002-04-11,-0.2873
2002-04-12,2.6287000000000003
2002-04-15,-1.2982
2002-04-16,-1.3509
2002-04-17,-1.1171
2002-04-18,0.5466
2002-04-19,-0.8699
2002-04-22,-1.3528
2002-04-23,-1.5567
2002-04-24,0.6777
2002-04-25,0.5236
2002-04-26,0.0
2002-04-29,-0.6696
2002-04-30,0.9363
2002-05-01,0.7421
2002-05-02,-0.2578
2002-05-03,-0.3693
2002-05-06,-0.593
2002-05-07,-0.522
2002-05-08,0.075
2002-05-09,-1.1236
2002-05-10,-1.2879
2002-05-13,-0.2686
2002-05-14,0.7695
2002-05-15,1.0309
2002-05-16,-1.5495
2002-05-17,0.1919
2002-05-20,-0.1916
2002-05-21,-1.881
2002-05-22,0.3521
2002-05-23,1.2476
2002-05-24,1.5787
2002-05-28,0.9856
2002-05-29,2.4775
2002-05-30,0.4396
2002-05-31,-0.0729
2002-06-03,1.0949
2002-06-04,0.5415
2002-06-05,0.4668
2002-06-06,-2.2516
2002-06-07,-0.6947
2002-06-10,0.3314
2002-06-11,-0.5505
2002-06-12,-0.4059
2002-06-13,-0.704
2002-06-14,0.0
2002-06-17,0.6343
2002-06-18,-0.6303
2002-06-19,-0.5224
2002-06-20,1.3503
2002-06-21,2.0725
2002-06-24,-0.1107
2002-06-25,1.9948000000000001
2002-06-26,-0.5433
2002-06-27,1.4202
2002-06-28,-0.5027
2002-07-01,0.5052
2002-07-02,-0.7181
2002-07-03,-1.3743
2002-07-05,1.4668
2002-07-08,0.4698
2002-07-09,-0.036
2002-07-10,-0.8276
2002-07-11,-3.2656
2002-07-12,-0.7877
2002-07-15,-0.9452
2002-07-16,1.8702
2002-07-17,-0.5245
2002-07-18,-1.3183
2002-07-19,-1.145
2002-07-22,-3.5135
2002-07-23,-5.1621
2002-07-24,1.0549
2002-07-25,3.5491
2002-07-26,3.8306
2002-07-29,4.8155
2002-07-30,1.8896
2002-07-31,-0.7273
2002-08-01,0.696
2002-08-02,-3.6013
2002-08-05,-1.2453
2002-08-06,0.1146
2002-08-07,3.0534
2002-08-08,-1.2963
2002-08-09,-1.2008
2002-08-12,3.3042
2002-08-13,-0.9191
2002-08-14,1.2987
2002-08-15,-0.5495
2002-08-16,0.3683
2002-08-19,-0.367
2002-08-20,-4.2357
2002-08-21,2.1154
2002-08-22,-0.2637
2002-08-23,-0.1133
2002-08-26,0.9452
2002-08-27,-0.7491
2002-08-28,0.3774
2002-08-29,0.5639
2002-08-30,0.9346
2002-09-03,-0.1852
2002-09-04,0.705
2002-09-05,-1.2159
2002-09-06,1.2682
2002-09-09,0.0
2002-09-10,-0.3315
2002-09-11,-0.037
2002-09-12,0.1479
2002-09-13,0.7014
2002-09-16,-0.6598
2002-09-17,-0.738
2002-09-18,0.5204
2002-09-19,0.1479
2002-09-20,0.8863
2002-09-23,0.1098
2002-09-24,-1.4077
2002-09-25,0.1888
2002-09-26,1.96
2002-09-27,-0.5545
2002-09-30,0.3717
2002-10-01,0.3704
2002-10-02,-1.4391
2002-10-03,-0.4118
2002-10-04,-1.3158
2002-10-07,-3.3905
2002-10-08,-1.0252
2002-10-09,-2.1912
2002-10-10,2.2403
2002-10-11,2.0717
2002-10-14,-1.249
2002-10-15,2.7668
2002-10-16,-1.1538
2002-10-17,1.9455
2002-10-18,0.1908
2002-10-21,-0.5714
2002-10-22,-2.1073
2002-10-23,0.5871
2002-10-24,0.7782
2002-10-25,2.1236
2002-10-28,-0.5671
2002-10-29,-0.5703
2002-10-30,0.7648
2002-10-31,0.0
2002-11-01,1.518
2002-11-04,0.8972
2002-11-05,0.4076
2002-11-06,0.369
2002-11-07,-1.8382
2002-11-08,1.1985000000000001
2002-11-11,-0.9623
2002-11-12,1.2706
2002-11-13,-0.738
2002-11-14,1.8959000000000001
2002-11-15,-0.7297
2002-11-18,-0.0368
2002-11-19,0.2941
2002-11-20,0.4399
2002-11-21,0.0
2002-11-22,0.0
2002-11-25,-0.5474
2002-11-26,0.4771
2002-11-27,0.2557
2002-11-29,-0.5829
2002-12-02,0.7695
2002-12-03,0.1818
2002-12-04,0.3267
2002-12-05,-0.2171
2002-12-06,0.0725
2002-12-09,0.7246
2002-12-10,0.1799
2002-12-11,0.2873
2002-12-12,-0.1074
2002-12-13,0.0
2002-12-16,1.0753
2002-12-17,-0.3901
2002-12-18,-1.0324
2002-12-19,-0.1799
2002-12-20,0.5405
2002-12-23,2.6882
2002-12-24,0.349
2002-12-26,-0.3826
2002-12-27,0.2095
2002-12-30,-0.5749
2002-12-31,0.2496
2003-01-02,0.8179
2003-01-03,-0.1764
2003-01-06,0.1413
2003-01-07,-1.1644
2003-01-08,-0.5712
2003-01-09,0.0
2003-01-10,-1.0413000000000001
2003-01-13,-0.5443
2003-01-14,-0.6567
2003-01-15,-1.7628
2003-01-16,1.5327
2003-01-17,-0.5891
2003-01-21,0.0741
2003-01-22,0.2961
2003-01-23,0.5166
2003-01-24,-0.6975
2003-01-27,-0.8872
2003-01-28,0.6341
2003-01-29,1.3714
2003-01-30,0.9872
2003-01-31,1.5206
2003-02-03,-0.321
2003-02-04,0.4651
2003-02-05,0.7479
2003-02-06,0.0353
2003-02-07,-1.4841
2003-02-10,1.3271
2003-02-11,-1.2389000000000001
2003-02-12,0.3943
2003-02-13,0.3213
2003-02-14,0.0
2003-02-18,1.4235
2003-02-19,0.5614
2003-02-20,0.8374
2003-02-21,0.173
2003-02-24,-0.3454
2003-02-25,0.5199
2003-02-26,0.4138
2003-02-27,0.9615
2003-02-28,-0.3061
2003-03-03,0.0682
2003-03-04,-0.1705
2003-03-05,0.1708
2003-03-06,-0.4432
2003-03-07,0.3082
2003-03-10,-0.6487
2003-03-11,0.9622
2003-03-12,-0.034
2003-03-13,1.4981
2003-03-14,-1.107
2003-03-17,0.7123
2003-03-18,0.3705
2003-03-19,1.3423
2003-03-20,1.6556
2003-03-21,1.3355000000000001
2003-03-24,-2.0572
2003-03-25,1.2307
2003-03-26,0.3953
2003-03-27,-0.0984
2003-03-28,-0.0328
2003-03-31,-0.23
2003-04-01,1.9098000000000002
2003-04-02,0.3231
2003-04-03,-0.4831
2003-04-04,-0.2589
2003-04-07,0.584
2003-04-08,-0.2258
2003-04-09,0.0
2003-04-10,-0.097
2003-04-11,-0.1618
2003-04-14,0.3241
2003-04-15,0.1616
2003-04-16,0.3548
2003-04-17,0.3536
2003-04-21,0.2562
2003-04-22,1.2141
2003-04-23,0.221
2003-04-24,-0.9449
2003-04-25,-0.7949
2003-04-28,-0.1923
2003-04-29,-0.2569
2003-04-30,-0.7727
2003-05-01,-0.1298
2003-05-02,0.8122
2003-05-05,0.6445
2003-05-06,0.8325
2003-05-07,-0.5716
2003-05-08,0.543
2003-05-09,-0.0953
2003-05-12,1.2083
2003-05-13,-0.5655
2003-05-14,0.9795
2003-05-15,0.1252
2003-05-16,0.0
2003-05-19,-0.9375
2003-05-20,0.8517
2003-05-21,0.3441
2003-05-22,0.9975
2003-05-23,1.2346
2003-05-27,1.9817
2003-05-28,-0.1495
2003-05-29,-2.515
2003-05-30,1.3514
2003-06-02,-0.0303
2003-06-03,0.1516
2003-06-04,0.5448
2003-06-05,-0.6623
2003-06-06,0.5152
2003-06-09,-0.2713
2003-06-10,2.1765
2003-06-11,0.1479
2003-06-12,-1.8316
2003-06-13,-2.3774
2003-06-16,0.9248
2003-06-17,-1.2828
2003-06-18,-0.3713
2003-06-19,-0.1553
2003-06-20,0.9331
2003-06-23,-1.4022000000000001
2003-06-24,-0.1269
2003-06-25,1.0804
2003-06-26,1.3203
2003-06-27,0.5275
2003-06-30,-1.2346
2003-07-01,2.5625
2003-07-02,2.7727
2003-07-03,0.0593
2003-07-07,1.9556
2003-07-08,-0.2906
2003-07-09,-1.3699
2003-07-10,-2.6891
2003-07-11,1.4273
2003-07-14,1.0778
2003-07-15,0.0889
2003-07-16,0.0296
2003-07-17,-1.3018
2003-07-18,0.6595
2003-07-21,-1.1316
2003-07-22,1.1747
2003-07-23,-0.2977
2003-07-24,0.9256
2003-07-25,0.7988
2003-07-28,-0.0294
2003-07-29,0.3817
2003-07-30,1.8426
2003-07-31,0.1436
2003-08-01,-0.3441
2003-08-04,-1.4101
2003-08-05,1.2551
2003-08-06,-0.0577
2003-08-07,0.2307
2003-08-08,0.3741
2003-08-11,0.0573
2003-08-12,-0.2579
2003-08-13,-0.0287
2003-08-14,0.2874
2003-08-15,-0.4011
2003-08-18,0.5466
2003-08-19,-0.1717
2003-08-20,-0.0287
2003-08-21,-0.172
2003-08-22,-0.1436
2003-08-25,-1.0641
2003-08-26,0.2616
2003-08-27,0.4349
2003-08-28,0.5485
2003-08-29,0.4307
2003-09-02,1.2864
2003-09-03,1.0443
2003-09-04,0.3073
2003-09-05,0.0
2003-09-08,1.1696
2003-09-09,-0.5505
2003-09-10,-0.4982
2003-09-11,0.612
2003-09-12,0.8018
2003-09-15,0.2743
2003-09-16,0.1641
2003-09-17,-0.0546
2003-09-18,-0.1366
2003-09-19,0.7661
2003-09-22,-0.5973
2003-09-23,0.1639
2003-09-24,-0.1658
2003-09-25,-0.8306
2003-09-26,0.0558
2003-09-29,1.7578
2003-09-30,1.0694
2003-10-01,1.3294000000000001
2003-10-02,0.9371
2003-10-03,0.4775
2003-10-06,0.396
2003-10-07,-0.2104
2003-10-08,0.0791
2003-10-09,-0.1316
2003-10-10,-0.2636
2003-10-13,0.185
2003-10-14,0.4485
2003-10-15,-0.3152
2003-10-16,0.7115
2003-10-17,-0.8111
2003-10-20,-1.2134
2003-10-21,0.1869
2003-10-22,-0.7996
2003-10-23,-0.5105
2003-10-24,-0.6211
2003-10-27,0.6793
2003-10-28,-0.6208
2003-10-29,1.032
2003-10-30,0.5376
2003-10-31,1.4706000000000001
2003-11-03,1.7391
2003-11-04,1.0619
2003-11-05,-0.6407
2003-11-06,0.5159
2003-11-07,0.3849
2003-11-10,-0.2556
2003-11-11,-0.7688
2003-11-12,1.2397
2003-11-13,0.4592
2003-11-14,0.5079
2003-11-17,-0.3537
2003-11-18,0.3043
2003-11-19,-0.632
2003-11-20,-0.8904
2003-11-21,-0.539
2003-11-24,0.1032
2003-11-25,0.5414
2003-11-26,-0.2051
2003-11-28,1.0021
2003-12-01,1.2465
2003-12-02,-0.7538
2003-12-03,0.0506
2003-12-04,-0.582
2003-12-05,0.6617
2003-12-08,0.6321
2003-12-09,-0.8794
2003-12-10,-0.1267
2003-12-11,0.6091
2003-12-12,0.2523
2003-12-15,-0.3775
2003-12-16,0.1516
2003-12-17,-1.0088
2003-12-18,-0.586
2003-12-19,0.4869
2003-12-22,0.102
2003-12-23,-0.1274
2003-12-24,0.1276
2003-12-26,-0.2293
2003-12-29,0.7406
2003-12-30,0.4309
2003-12-31,-1.8911
2004-01-02,0.4168
2004-01-05,0.1297
2004-01-06,0.3109
2004-01-07,-0.5682
2004-01-08,-0.1299
2004-01-09,-0.078
2004-01-12,-0.0521
2004-01-13,0.599
2004-01-14,0.1294
2004-01-15,0.9566
2004-01-16,-0.7939
2004-01-20,0.8518
2004-01-21,-0.1792
2004-01-22,0.3077
2004-01-23,0.8691
2004-01-26,1.8753
2004-01-27,1.6418
2004-01-28,0.7342
2004-01-29,-0.2672
2004-01-30,0.5847
2004-02-02,1.9617
2004-02-03,0.7363
2004-02-04,-1.792
2004-02-05,-0.2161
2004-02-06,0.7218
2004-02-09,0.3106
2004-02-10,1.0241
2004-02-11,1.9566
2004-02-12,-0.7168
2004-02-13,-1.1411
2004-02-17,1.3192
2004-02-18,-0.0465
2004-02-19,0.9537
2004-02-20,0.2304
2004-02-23,-1.4943
2004-02-24,-0.7001
2004-02-25,0.0
2004-02-26,-0.3525
2004-02-27,-0.1179
2004-03-01,0.5431
2004-03-02,1.1038000000000001
2004-03-03,1.1614
2004-03-04,0.6889
2004-03-05,1.0262
2004-03-08,-0.0677
2004-03-09,-0.4292
2004-03-10,-1.4292
2004-03-11,0.2301
2004-03-12,1.4925
2004-03-15,0.2262
2004-03-16,1.1287
2004-03-17,2.1875
2004-03-18,-1.1577
2004-03-19,-0.221
2004-03-22,-0.3101
2004-03-23,0.5615
2004-03-24,-0.3797
2004-03-25,1.9506999999999999
2004-03-26,-0.8137
2004-03-29,1.0865
2004-03-30,1.009
2004-03-31,0.3257
2004-04-01,1.1472
2004-04-02,-1.5194
2004-04-05,-2.8683
2004-04-06,-4.9664
2004-04-07,1.6949
2004-04-08,-2.7778
2004-04-12,-6.4286
2004-04-13,-1.2723
2004-04-14,-2.2165
2004-04-15,1.0016
2004-04-16,2.0355
2004-04-19,0.3581
2004-04-20,-5.1478
2004-04-21,-0.6179
2004-04-22,1.1084
2004-04-23,-0.5615
2004-04-26,1.1024
2004-04-27,0.133
2004-04-28,0.0
2004-04-29,-0.9296
2004-04-30,-0.5898
2004-05-03,0.5933
2004-05-04,0.2413
2004-05-05,-3.0489
2004-05-06,0.5517
2004-05-07,-4.6639
2004-05-10,-0.0576
2004-05-11,0.9214
2004-05-12,-0.8559
2004-05-13,1.6115
2004-05-14,2.0391
2004-05-17,1.2212
2004-05-18,1.7274
2004-05-19,-3.0189
2004-05-20,2.9739
2004-05-21,-0.5128
2004-05-24,1.1937
2004-05-25,2.1448
2004-05-26,2.5722
2004-05-27,1.2538
2004-05-28,0.834
2004-06-01,-1.5038
2004-06-02,1.7812000000000001
2004-06-03,-0.75
2004-06-04,0.806
2004-06-07,1.3493
2004-06-08,-0.1726
2004-06-09,-0.4199
2004-06-10,-1.2897
2004-06-14,-1.4824
2004-06-15,1.9383
2004-06-16,0.4503
2004-06-17,3.0635
2004-06-18,0.7733
2004-06-21,2.1583
2004-06-22,0.446
