ticker,ESS US Equity
2000-05-25,-1.2422
2000-05-26,0.1572
2000-05-30,0.471
2000-05-31,-0.4687
2000-06-01,0.314
2000-06-02,0.0
2000-06-05,0.0
2000-06-06,0.626
2000-06-07,0.1555
2000-06-08,0.1553
2000-06-09,0.3101
2000-06-12,0.1546
2000-06-13,1.3889
2000-06-14,0.9132
2000-06-15,0.7541
2000-06-16,0.4491
2000-06-19,2.3845
2000-06-20,-0.1456
2000-06-21,-1.0204
2000-06-22,-1.0309
2000-06-23,2.0833
2000-06-26,1.1662
2000-06-27,1.4409
2000-06-28,-0.0341
2000-06-29,0.1441
2000-06-30,-3.2734
2000-07-03,0.7066
2000-07-05,1.4771
2000-07-06,-0.5822
2000-07-07,-0.2928
2000-07-10,0.1468
2000-07-11,0.8798
2000-07-12,0.8721
2000-07-13,2.0173
2000-07-14,-0.4237
2000-07-17,-0.1418
2000-07-18,-0.142
2000-07-19,1.4224999999999999
2000-07-20,2.1038
2000-07-21,-1.6484
2000-07-24,0.6983
2000-07-25,1.2483
2000-07-26,1.6438000000000001
2000-07-27,3.2345
2000-07-28,2.3499
2000-07-31,0.5102
2000-08-01,1.1421000000000001
2000-08-02,2.3839
2000-08-03,0.8578
2000-08-04,-0.243
2000-08-07,-0.609
2000-08-08,-0.7353
2000-08-09,2.2222
2000-08-10,-1.5699999999999998
2000-08-11,-0.6135
2000-08-14,0.4938
2000-08-15,-0.7371
2000-08-16,0.495
2000-08-17,0.2463
2000-08-18,-0.6143
2000-08-21,-1.4833
2000-08-22,1.1292
2000-08-23,-1.3648
2000-08-24,0.1258
2000-08-25,0.3769
2000-08-28,-0.6258
2000-08-29,-0.2519
2000-08-30,-0.5051
2000-08-31,-0.1269
2000-09-01,0.0
2000-09-05,-0.5083
2000-09-06,-0.1277
2000-09-07,0.5115
2000-09-08,2.2901
2000-09-11,1.4925
2000-09-12,0.6127
2000-09-13,1.0962
2000-09-14,0.6024
2000-09-15,1.4371
2000-09-18,-0.2361
2000-09-19,1.7751000000000001
2000-09-20,1.1628
2000-09-21,-0.8046
2000-09-22,2.4334
2000-09-25,-1.6968
2000-09-26,0.6904
2000-09-27,1.6869
2000-09-28,2.6136
2000-09-29,-1.8826
2000-10-02,-0.3386
2000-10-03,0.1133
2000-10-04,0.1131
2000-10-05,-1.2429000000000001
2000-10-06,0.3432
2000-10-09,0.5701
2000-10-10,-0.1134
2000-10-11,-0.5675
2000-10-12,-1.8265
2000-10-13,0.2326
2000-10-16,0.116
2000-10-17,0.1159
2000-10-18,-0.5787
2000-10-19,0.6985
2000-10-20,-0.1156
2000-10-23,0.463
2000-10-24,-2.8802
2000-10-25,-0.5931
2000-10-26,0.2387
2000-10-27,0.3571
2000-10-30,-0.8304
2000-10-31,-0.4785
2000-11-01,-0.4808
2000-11-02,0.0
2000-11-03,-0.8454
2000-11-06,-0.4872
2000-11-07,0.8568
2000-11-08,-0.3641
2000-11-09,0.2436
2000-11-10,-0.3645
2000-11-13,1.5854
2000-11-14,0.6002
2000-11-15,-0.716
2000-11-16,-2.2837
2000-11-17,1.23
2000-11-20,0.486
2000-11-21,0.3628
2000-11-22,0.0
2000-11-24,1.0843
2000-11-27,-0.8343
2000-11-28,0.3606
2000-11-29,0.479
2000-11-30,0.2384
2000-12-01,0.7134
2000-12-04,0.2361
2000-12-05,2.5913
2000-12-06,-1.2629000000000001
2000-12-07,-0.4651
2000-12-08,2.2196
2000-12-11,0.4571
2000-12-12,0.6826
2000-12-13,-0.565
2000-12-14,-0.4545
2000-12-15,1.9405999999999999
2000-12-18,3.4714
2000-12-19,-0.6494
2000-12-20,-0.4357
2000-12-21,-1.3129
2000-12-22,-1.5521
2000-12-26,-0.1126
2000-12-27,1.2131
2000-12-28,1.9144
2000-12-29,-3.2044
2001-01-02,-0.7991
2001-01-03,2.9919000000000002
2001-01-04,-1.5642
2001-01-05,-5.9024
2001-01-08,0.4825
2001-01-09,-0.12
2001-01-10,0.9615
2001-01-11,-0.9524
2001-01-12,0.3606
2001-01-16,-0.3593
2001-01-17,-0.601
2001-01-18,0.0
2001-01-19,-0.6046
2001-01-22,-0.8516
2001-01-23,1.4724
2001-01-24,-0.9674
2001-01-25,0.4884
2001-01-26,-1.3366
2001-01-29,1.0836999999999999
2001-01-30,0.5653
2001-01-31,0.3101
2001-02-01,0.8502
2001-02-02,1.2071
2001-02-05,0.2651
2001-02-06,-0.1133
2001-02-07,-2.741
2001-02-08,-1.8465
2001-02-09,-1.0099
2001-02-12,0.22
2001-02-13,-0.5988
2001-02-14,0.6024
2001-02-15,-0.2994
2001-02-16,0.1001
2001-02-20,0.1
2001-02-21,-0.2997
2001-02-22,-1.483
2001-02-23,1.5053
2001-02-26,0.3006
2001-02-27,-0.2997
2001-02-28,0.501
2001-03-01,1.3958
2001-03-02,1.4356
2001-03-05,-0.7173
2001-03-06,0.9178
2001-03-07,-0.2128
2001-03-08,-0.2521
2001-03-09,0.0583
2001-03-12,-0.9132
2001-03-13,0.3137
2001-03-14,-0.5082
2001-03-15,0.1965
2001-03-16,-0.6863
2001-03-19,0.77
2001-03-20,-0.2743
2001-03-21,-2.5540000000000003
2001-03-22,-0.4032
2001-03-23,0.9109
2001-03-26,-0.5015
2001-03-27,-2.1169000000000002
2001-03-28,-0.8445
2001-03-29,0.8642
2001-03-30,0.418
2001-04-02,-0.5203
2001-04-03,-3.0544
2001-04-04,-1.9205999999999999
2001-04-05,0.44
2001-04-06,-2.3001
2001-04-09,0.0
2001-04-10,-0.9641
2001-04-11,-1.8791
2001-04-12,0.0231
2001-04-16,-0.346
2001-04-17,2.1528
2001-04-18,1.3143
2001-04-19,1.6775
2001-04-20,-1.5617999999999999
2001-04-23,0.0
2001-04-24,1.9888
2001-04-25,5.9816
2001-04-26,-0.7236
2001-04-27,0.3332
2001-04-30,-2.4491
2001-05-01,-0.4255
2001-05-02,-0.2137
2001-05-03,0.2141
2001-05-04,0.4274
2001-05-07,-0.5319
2001-05-08,0.1711
2001-05-09,-0.1281
2001-05-10,-0.3635
2001-05-11,0.0
2001-05-14,0.6867
2001-05-15,0.1492
2001-05-16,0.2341
2001-05-17,0.3397
2001-05-18,-0.5501
2001-05-21,-0.2128
2001-05-22,0.0426
2001-05-23,0.0639
2001-05-24,0.852
2001-05-25,-0.9504
2001-05-29,1.3859
2001-05-30,-1.1356
2001-05-31,-0.0213
2001-06-01,0.234
2001-06-04,1.2312
2001-06-05,0.3774
2001-06-06,0.2089
2001-06-07,0.1668
2001-06-08,-0.0624
2001-06-11,1.5617999999999999
2001-06-12,1.8249
2001-06-13,-0.443
2001-06-14,-0.2427
2001-06-15,0.6894
2001-06-18,1.3894
2001-06-19,-0.993
2001-06-20,0.4012
2001-06-21,0.4995
2001-06-22,0.5964
2001-06-25,-0.4743
2001-06-26,1.0921
2001-06-27,-0.1375
2001-06-28,0.4787
2001-06-29,-1.6475
2001-07-02,0.9485
2001-07-03,-0.5398
2001-07-05,-0.7035
2001-07-06,-0.2024
2001-07-09,-0.4665
2001-07-10,0.3057
2001-07-11,-0.2235
2001-07-12,0.3869
2001-07-13,0.3043
2001-07-16,0.3842
2001-07-17,0.3425
2001-07-18,0.2008
2001-07-19,0.5209
2001-07-20,1.2159
2001-07-23,-0.4529
2001-07-24,0.1978
2001-07-25,-0.2962
2001-07-26,-0.198
2001-07-27,0.6349
2001-07-30,0.0197
2001-07-31,0.3351
2001-08-01,0.4912
2001-08-02,1.0753
2001-08-03,-0.6576
2001-08-06,1.1488
2001-08-07,0.1732
2001-08-08,0.5957
2001-08-09,0.8405
2001-08-10,0.1137
2001-08-13,-0.3784
2001-08-14,0.5128
2001-08-15,0.8503
2001-08-16,0.6933
2001-08-17,0.2977
2001-08-20,0.2226
2001-08-21,0.1851
2001-08-22,0.9239
2001-08-23,-0.3112
2001-08-24,-0.9183
2001-08-27,-0.9639
2001-08-28,-0.2807
2001-08-29,-0.7132
2001-08-30,-0.1701
2001-08-31,-1.3444
2001-09-04,-0.3839
2001-09-05,-0.0771
2001-09-06,-1.0605
2001-09-07,-0.6237
2001-09-10,-0.2157
2001-09-17,-2.8302
2001-09-18,0.7282
2001-09-19,-0.6024
2001-09-20,-1.9394
2001-09-21,-0.9271
2001-09-24,-0.2495
2001-09-25,-0.3335
2001-09-26,1.1295
2001-09-27,0.7975
2001-09-28,2.2278000000000002
2001-10-01,-0.1018
2001-10-02,-1.1417
2001-10-03,-4.0833
2001-10-04,1.5911
2001-10-05,0.5291
2001-10-08,0.7368
2001-10-09,-0.1045
2001-10-10,1.7782
2001-10-11,2.0555
2001-10-12,-0.6042
2001-10-15,2.3303
2001-10-16,0.3564
2001-10-17,-0.7893
2001-10-18,0.2387
2001-10-19,-0.5556
2001-10-22,-1.2171
2001-10-23,-0.0606
2001-10-24,-0.9701
2001-10-25,-1.1429
2001-10-26,-2.3121
2001-10-29,0.3804
2001-10-30,-1.8947
2001-10-31,0.5365
2001-11-01,0.4482
2001-11-02,-0.2762
2001-11-05,-0.7032
2001-11-06,0.9657
2001-11-07,-1.5514999999999999
2001-11-08,-0.3454
2001-11-09,-0.9099
2001-11-12,1.0057
2001-11-13,1.1688
2001-11-14,0.0642
2001-11-15,1.0477
2001-11-16,1.0368
2001-11-19,0.0
2001-11-20,-0.4817
2001-11-21,2.0623
2001-11-23,-0.0412
2001-11-26,-0.4125
2001-11-27,-0.6214
2001-11-28,-0.5627
2001-11-29,0.2515
2001-11-30,-0.3136
2001-12-03,0.6082
2001-12-04,1.1049
2001-12-05,0.5361
2001-12-06,0.9434
2001-12-07,0.1422
2001-12-10,-1.3999
2001-12-11,1.07
2001-12-12,0.3664
2001-12-13,-0.7099
2001-12-14,0.0
2001-12-17,1.4913
2001-12-18,0.0201
2001-12-19,-0.1811
2001-12-20,-0.4839
2001-12-21,-0.1216
2001-12-24,0.6085
2001-12-26,0.8266
2001-12-27,0.6599
2001-12-28,0.2216
2001-12-31,-0.6834
2002-01-02,-0.2226
2002-01-03,0.8114
2002-01-04,-0.4628
2002-01-07,-0.6469
2002-01-08,0.3052
2002-01-09,0.0609
2002-01-10,0.1622
2002-01-11,-0.5262
2002-01-14,0.7121
2002-01-15,-1.1515
2002-01-16,-1.0832
2002-01-17,-0.5785
2002-01-18,-1.6833
2002-01-22,0.0845
2002-01-23,0.2112
2002-01-24,0.2107
2002-01-25,-1.2618
2002-01-28,-0.639
2002-01-29,-0.4502
2002-01-30,-0.0215
2002-01-31,-0.1938
2002-02-01,0.41
2002-02-04,-0.043
2002-02-05,-0.6665
2002-02-06,0.2165
2002-02-07,0.216
2002-02-08,0.3017
2002-02-11,0.4512
2002-02-12,0.0428
2002-02-13,0.5987
2002-02-14,0.1488
2002-02-15,0.382
2002-02-19,-0.2748
2002-02-20,0.5936
2002-02-21,-0.569
2002-02-22,0.869
2002-02-25,-0.9666
2002-02-26,0.5092
2002-02-27,0.0
2002-02-28,0.0633
2002-03-01,0.8439
2002-03-04,1.841
2002-03-05,2.7116
2002-03-06,-0.34
2002-03-07,0.1003
2002-03-08,-0.0401
2002-03-11,0.1805
2002-03-12,0.7007
2002-03-13,0.0994
2002-03-14,1.4896
2002-03-15,0.0783
2002-03-18,2.151
2002-03-19,0.2106
2002-03-20,0.4776
2002-03-21,1.2548
2002-03-22,1.3331
2002-03-25,-0.5929
2002-03-26,-0.8388
2002-03-27,1.8500999999999999
2002-03-28,-2.2846
2002-04-01,0.2683
2002-04-02,0.0
2002-04-03,0.5352
2002-04-04,-0.4373
2002-04-05,0.9166
2002-04-08,0.7379
2002-04-09,-0.263
2002-04-10,1.7326000000000001
2002-04-11,-1.1292
2002-04-12,3.2578
2002-04-15,-1.6319
2002-04-16,-1.3825
2002-04-17,-0.2804
2002-04-18,-0.0937
2002-04-19,-0.5629
2002-04-22,-2.2075
2002-04-23,-1.2155
2002-04-24,0.8789
2002-04-25,1.6651
2002-04-26,-0.6856
2002-04-29,-0.4027
2002-04-30,0.1155
2002-05-01,0.75
2002-05-02,0.6872
2002-05-03,-0.1706
2002-05-06,-0.4178
2002-05-07,-0.4577
2002-05-08,-0.5172
2002-05-09,-0.6355
2002-05-10,-1.686
2002-05-13,0.138
2002-05-14,0.1575
2002-05-15,0.7272
2002-05-16,-1.7951000000000001
2002-05-17,0.2384
2002-05-20,-0.4955
2002-05-21,0.1992
2002-05-22,0.3579
2002-05-23,2.6149
2002-05-24,0.3861
2002-05-28,0.5385
2002-05-29,0.1339
2002-05-30,-0.6686
2002-05-31,0.4808
2002-06-03,-0.5742
2002-06-04,1.3667
2002-06-05,0.2848
2002-06-06,1.1172
2002-06-07,1.161
2002-06-10,-0.3332
2002-06-11,-0.9101
2002-06-12,0.2999
2002-06-13,0.6354
2002-06-14,-0.0371
2002-06-17,1.802
2002-06-18,-0.0365
2002-06-19,0.0548
2002-06-20,0.5291
2002-06-21,1.1797
2002-06-24,-1.6322999999999999
2002-06-25,0.93
2002-06-26,0.0723
2002-06-27,0.7873
2002-06-28,-0.6358
2002-07-01,-0.0914
2002-07-02,-1.1345
2002-07-03,-1.5362
2002-07-05,0.3759
2002-07-08,-2.2472
2002-07-09,-0.3831
2002-07-10,-1.4423
2002-07-11,-1.9707
2002-07-12,-2.0701
2002-07-15,0.061
2002-07-16,1.0969
2002-07-17,-0.8841
2002-07-18,-2.6555999999999997
2002-07-19,-1.0829
2002-07-22,-1.0947
2002-07-23,-3.725
2002-07-24,0.2211
2002-07-25,3.1105
2002-07-26,4.8567
2002-07-29,4.8357
2002-07-30,1.2067
2002-07-31,-1.9231
2002-08-01,0.0
2002-08-02,-1.9804
2002-08-05,-0.4801
2002-08-06,0.4623
2002-08-07,1.4405999999999999
2002-08-08,0.5523
2002-08-09,-1.2162
2002-08-12,0.5759
2002-08-13,-1.7374
2002-08-14,1.6677
2002-08-15,-1.087
2002-08-16,2.6374
2002-08-19,-0.1363
2002-08-20,-0.5848
2002-08-21,1.3921999999999999
2002-08-22,-0.174
2002-08-23,-0.0387
2002-08-26,2.4225
2002-08-27,-0.3784
2002-08-28,0.7977
2002-08-29,0.2073
2002-08-30,-0.7146
2002-09-03,-1.7992
2002-09-04,1.4465
2002-09-05,-0.4183
2002-09-06,0.3818
2002-09-09,0.2853
2002-09-10,-1.3086
2002-09-11,-0.0769
2002-09-12,-0.5769
2002-09-13,0.1741
2002-09-16,-0.6758
2002-09-17,-0.0389
2002-09-18,-0.5056
2002-09-19,-1.3683
2002-09-20,0.2774
2002-09-23,0.2372
2002-09-24,-0.7492
2002-09-25,-0.8741
2002-09-26,2.3647
2002-09-27,-0.7156
2002-09-30,-1.021
2002-10-01,-0.0607
2002-10-02,-0.8298
2002-10-03,-0.6327
2002-10-04,-0.4724
2002-10-07,-2.1874000000000002
2002-10-08,-1.1602999999999999
2002-10-09,-3.4152
2002-10-10,2.9392
2002-10-11,0.4723
2002-10-14,-0.4915
2002-10-15,0.6657
2002-10-16,-1.4505
2002-10-17,1.7316
2002-10-18,-0.9574
2002-10-21,0.3652
2002-10-22,-1.5411000000000001
2002-10-23,-0.3261
2002-10-24,0.7415
2002-10-25,1.4289
2002-10-28,-0.2134
2002-10-29,1.1764999999999999
2002-10-30,1.3742
2002-10-31,-1.0219
2002-11-01,1.496
2002-11-04,1.557
2002-11-05,-0.3475
2002-11-06,1.2103
2002-11-07,-0.304
2002-11-08,-0.4676
2002-11-11,-1.2459
2002-11-12,1.0341
2002-11-13,-0.5118
2002-11-14,2.8807
2002-11-15,-0.04
2002-11-18,-1.3205
2002-11-19,0.5677
2002-11-20,0.2419
2002-11-21,1.9508999999999999
2002-11-22,0.217
2002-11-25,0.1969
2002-11-26,0.0
2002-11-27,0.8841
2002-11-29,-0.6816
2002-12-02,1.1764999999999999
2002-12-03,0.2519
2002-12-04,-0.8892
2002-12-05,-0.1188
2002-12-06,0.119
2002-12-09,0.7921
2002-12-10,0.0982
2002-12-11,-0.2944
2002-12-12,-0.1969
2002-12-13,-0.4931
2002-12-16,0.6938
2002-12-17,-0.7874
2002-12-18,-1.0913
2002-12-19,0.3009
2002-12-20,0.82
2002-12-23,1.7457
2002-12-24,-0.3704
2002-12-26,-0.9393
2002-12-27,0.6519
2002-12-30,0.2944
2002-12-31,-0.4892
2003-01-02,1.0423
2003-01-03,0.2725
2003-01-06,0.4464
2003-01-07,-0.6763
2003-01-08,-0.7393
2003-01-09,0.196
2003-01-10,-0.8607
2003-01-13,0.6511
2003-01-14,0.3725
2003-01-15,0.1758
2003-01-16,-0.5459
2003-01-17,-0.0588
2003-01-21,-2.7462
2003-01-22,0.4437
2003-01-23,-0.2811
2003-01-24,-0.2014
2003-01-27,-0.1211
2003-01-28,0.404
2003-01-29,0.3622
2003-01-30,-0.4611
2003-01-31,1.6717
2003-02-03,-1.248
2003-02-04,1.2036
2003-02-05,-0.0198
2003-02-06,-0.0793
2003-02-07,-0.2778
2003-02-10,0.3382
2003-02-11,-0.8923
2003-02-12,-0.3601
2003-02-13,0.4016
2003-02-14,0.8
2003-02-18,0.496
2003-02-19,-0.2962
2003-02-20,0.4356
2003-02-21,0.0197
2003-02-24,-1.439
2003-02-25,0.98
2003-02-26,0.099
2003-02-27,0.6925
2003-02-28,0.1179
2003-03-03,-0.0785
2003-03-04,-0.4518
2003-03-05,0.5328
2003-03-06,-0.6869
2003-03-07,0.415
2003-03-10,-0.7676
2003-03-11,0.7537
2003-03-12,-0.4134
2003-03-13,1.0081
2003-03-14,-0.0196
2003-03-17,1.194
2003-03-18,-0.5803
2003-03-19,2.1401
2003-03-20,0.381
2003-03-21,4.1746
2003-03-24,-3.1875999999999998
2003-03-25,0.7902
2003-03-26,-0.0373
2003-03-27,0.4295
2003-03-28,-0.7358
2003-03-31,-0.6843
2003-04-01,3.0622
2003-04-02,1.6341999999999999
2003-04-03,-1.3338
2003-04-04,-0.6481
2003-04-07,1.5843
2003-04-08,-0.7339
2003-04-09,1.0166
2003-04-10,-0.9698
2003-04-11,-0.6098
2003-04-14,1.3014000000000001
2003-04-15,-0.7157
2003-04-16,1.9778
2003-04-17,0.145
2003-04-21,0.1629
2003-04-22,2.06
2003-04-23,0.2656
2003-04-24,-1.2891
2003-04-25,-0.966
2003-04-28,-0.289
2003-04-29,0.2717
2003-04-30,-0.6865
2003-05-01,2.747
2003-05-02,-0.0531
2003-05-05,0.3543
2003-05-06,1.6593
2003-05-07,-0.7293
2003-05-08,-0.3498
2003-05-09,0.5793
2003-05-12,-0.0873
2003-05-13,0.559
2003-05-14,-0.9554
2003-05-15,0.1052
2003-05-16,-0.1402
2003-05-19,-0.7544
2003-05-20,1.9622000000000002
2003-05-21,0.8669
2003-05-22,0.1203
2003-05-23,-0.0858
2003-05-27,0.4983
2003-05-28,-1.0942
2003-05-29,-2.3855
2003-05-30,0.9208
2003-06-02,1.3336000000000001
2003-06-03,0.4329
2003-06-04,0.9483
2003-06-05,-0.0854
2003-06-06,0.4615
2003-06-09,-0.4424
2003-06-10,1.3844
2003-06-11,0.0843
2003-06-12,-1.2464
2003-06-13,-1.1257
2003-06-16,0.6383
2003-06-17,-0.2743
2003-06-18,-0.4641
2003-06-19,-0.6217
2003-06-20,-0.1043
2003-06-23,-1.5133
2003-06-24,1.4659
2003-06-25,0.6789
2003-06-26,-0.6224
2003-06-27,0.97
2003-06-30,0.0
2003-07-01,1.7467000000000001
2003-07-02,0.7039
2003-07-03,0.5796
2003-07-07,-0.0169
2003-07-08,1.1527
2003-07-09,-1.1228
2003-07-10,-0.661
2003-07-11,1.4161000000000001
2003-07-14,-0.0505
2003-07-15,-0.0168
2003-07-16,-0.0505
2003-07-17,-2.6444
2003-07-18,0.8651
2003-07-21,-1.1149
2003-07-22,0.1388
2003-07-23,-0.5716
2003-07-24,1.3415
2003-07-25,1.1002
2003-07-28,0.7482
2003-07-29,1.1814
2003-07-30,2.2185
2003-07-31,-1.1097
2003-08-01,-0.9241
2003-08-04,0.1332
2003-08-05,0.1331
2003-08-06,0.4485
2003-08-07,0.7111
2003-08-08,0.3448
2003-08-11,0.8509
2003-08-12,-0.2434
2003-08-13,-0.9271
2003-08-14,1.9537
2003-08-15,-0.9662
2003-08-18,0.4065
2003-08-19,-0.4211
2003-08-20,1.4799
2003-08-21,1.7628
2003-08-22,-0.7874
2003-08-25,-1.381
2003-08-26,2.3499
2003-08-27,-0.1101
2003-08-28,-0.4723
2003-08-29,-0.5853
2003-09-02,1.1615
2003-09-03,1.4313
2003-09-04,0.0155
2003-09-05,-0.2791
2003-09-08,0.4353
2003-09-09,0.4799
2003-09-10,-1.1554
2003-09-11,0.5299
2003-09-12,0.3876
2003-09-15,-0.3861
2003-09-16,0.2326
2003-09-17,-1.454
2003-09-18,-0.2668
2003-09-19,0.5351
2003-09-22,-0.0783
2003-09-23,-0.1253
2003-09-24,-0.3765
2003-09-25,-0.6141
2003-09-26,-0.6971
2003-09-29,0.6139
2003-09-30,0.6904
2003-10-01,-1.8018999999999998
2003-10-02,0.8444
2003-10-03,0.161
2003-10-06,1.2862
2003-10-07,-0.6032
2003-10-08,0.1278
2003-10-09,1.6268
2003-10-10,-0.5493
2003-10-13,0.2209
2003-10-14,0.4251
2003-10-15,-0.2509
2003-10-16,-0.4244
2003-10-17,-0.4262
2003-10-20,0.111
2003-10-21,0.4276
2003-10-22,-1.6082999999999998
2003-10-23,-0.4006
2003-10-24,-1.7699
2003-10-27,1.4742
2003-10-28,0.113
2003-10-29,-0.0484
2003-10-30,-1.839
2003-10-31,-1.5941
2003-11-03,2.4048
2003-11-04,0.2446
2003-11-05,-0.1952
2003-11-06,1.8908
2003-11-07,-0.8639
2003-11-10,-0.4196
2003-11-11,-0.3403
2003-11-12,1.9837
2003-11-13,0.1276
2003-11-14,0.1274
2003-11-17,-0.2067
2003-11-18,-0.9243
2003-11-19,-0.1126
2003-11-20,0.2899
2003-11-21,0.3532
2003-11-24,0.048
2003-11-25,0.9116
2003-11-26,1.0301
2003-11-28,0.3137
2003-12-01,1.1728
2003-12-02,0.4328
2003-12-03,-0.277
2003-12-04,-0.2778
2003-12-05,0.0774
2003-12-08,0.6804
2003-12-09,0.0922
2003-12-10,-0.4143
2003-12-11,0.9091
2003-12-12,0.9009
2003-12-15,-1.2561
2003-12-16,-0.7663
2003-12-17,0.2008
2003-12-18,-0.0462
2003-12-19,0.4626
2003-12-22,0.7521
2003-12-23,-0.4418
2003-12-24,0.5815
2003-12-26,0.2282
2003-12-29,-0.167
2003-12-30,0.0308
2003-12-31,-1.2152
2004-01-02,-0.1246
2004-01-05,-1.2317
2004-01-06,-0.5683
2004-01-07,-0.3334
2004-01-08,-0.0796
2004-01-09,-0.2391
2004-01-12,-0.9268
2004-01-13,0.5806
2004-01-14,0.8659
2004-01-15,-0.5564
2004-01-16,-1.0392
2004-01-20,-2.0194
2004-01-21,1.0058
2004-01-22,0.3265
2004-01-23,0.179
2004-01-26,2.1926
2004-01-27,-0.5404
2004-01-28,0.3516
2004-01-29,-0.9236
2004-01-30,-0.1125
2004-02-02,1.6895
2004-02-03,0.0
2004-02-04,-3.307
2004-02-05,1.3746
2004-02-06,0.226
2004-02-09,-0.4993
2004-02-10,0.3561
2004-02-11,2.9032
2004-02-12,-0.8621
2004-02-13,-1.2648
2004-02-17,0.4484
2004-02-18,-1.084
2004-02-19,-0.4029
2004-02-20,0.89
2004-02-23,-0.0321
2004-02-24,0.2246
2004-02-25,0.6883
2004-02-26,0.2385
2004-02-27,-0.1269
2004-03-01,1.3181
2004-03-02,0.1567
2004-03-03,0.0939
2004-03-04,1.2351
2004-03-05,1.251
2004-03-08,-0.1525
2004-03-09,0.2139
2004-03-10,-0.0762
2004-03-11,-1.373
2004-03-12,1.8252000000000002
2004-03-15,-1.3368
2004-03-16,0.077
2004-03-17,2.2615
2004-03-18,0.1956
2004-03-19,-0.6306
2004-03-22,-0.9973
2004-03-23,0.3816
2004-03-24,-1.0947
2004-03-25,0.9992
2004-03-26,-1.6286
2004-03-29,1.4854
2004-03-30,0.2469
2004-03-31,0.8313
2004-04-01,1.4504000000000001
2004-04-02,-0.015
2004-04-05,-2.3781
2004-04-06,-1.5572
2004-04-07,0.5482
2004-04-08,-1.2305
2004-04-12,-4.0372
2004-04-13,0.0
2004-04-14,0.4108
2004-04-15,1.0638
2004-04-16,1.0526
2004-04-19,-0.3365
2004-04-20,-3.4411
2004-04-21,1.6653
2004-04-22,1.0647
2004-04-23,-0.8428
2004-04-26,0.6865
2004-04-27,0.763
2004-04-28,-0.4672
2004-04-29,-1.7481
2004-04-30,0.4119
2004-05-03,2.379
2004-05-04,0.4808
2004-05-05,-0.2392
2004-05-06,0.6715
2004-05-07,-1.064
2004-05-10,-0.6581
2004-05-11,0.7271
2004-05-12,-0.5614
2004-05-13,-0.2904
2004-05-14,1.0354
2004-05-17,-0.3203
2004-05-18,0.9639
2004-05-19,-2.4344
2004-05-20,3.2779
2004-05-21,0.5369
2004-05-24,-0.7696
2004-05-25,-0.3324
2004-05-26,2.4774
2004-05-27,0.6044
2004-05-28,0.9704
2004-06-01,-0.1526
2004-06-02,1.2223
2004-06-03,-1.283
2004-06-04,0.3823
2004-06-07,0.0609
2004-06-08,0.5937
2004-06-09,-0.9534
2004-06-10,0.2139
2004-06-14,-0.5946
