ticker,ALE US Equity
2000-05-24,2.6756
2000-05-25,-3.9088000000000003
2000-05-26,1.6949
2000-05-30,-1.3333
2000-05-31,-0.3378
2000-06-01,1.3559
2000-06-02,-1.0033
2000-06-05,-2.7027
2000-06-06,1.0417
2000-06-07,2.0619
2000-06-08,-0.3367
2000-06-09,2.7027
2000-06-12,-0.9868
2000-06-13,2.99
2000-06-14,-1.9355
2000-06-15,1.6447
2000-06-16,1.2945
2000-06-19,0.3195
2000-06-20,0.3185
2000-06-21,0.3175
2000-06-22,-3.1646
2000-06-23,2.6144
2000-06-26,1.2739
2000-06-27,-0.9434
2000-06-28,1.5873
2000-06-29,0.0
2000-06-30,-13.4375
2000-07-03,10.8303
2000-07-05,1.3029
2000-07-06,0.9646
2000-07-07,1.5924
2000-07-10,1.8809
2000-07-11,1.2308
2000-07-12,2.7356
2000-07-13,-0.8876
2000-07-14,-0.8955
2000-07-17,0.6024
2000-07-18,1.1976
2000-07-19,-0.5917
2000-07-20,1.1905000000000001
2000-07-21,-0.8824
2000-07-24,0.0
2000-07-25,0.8902
2000-07-26,-0.2941
2000-07-27,0.59
2000-07-28,-1.173
2000-07-31,1.1869
2000-08-01,1.173
2000-08-02,2.029
2000-08-03,0.071
2000-08-04,1.3485
2000-08-07,0.9104
2000-08-08,1.0409
2000-08-09,0.5495
2000-08-10,-0.2049
2000-08-11,0.282
2000-08-14,0.0
2000-08-15,-0.5525
2000-08-16,0.2778
2000-08-17,-0.554
2000-08-18,-0.2786
2000-08-21,-1.1173
2000-08-22,1.1299
2000-08-23,-0.2793
2000-08-24,-0.2801
2000-08-25,-0.8427
2000-08-28,1.1331
2000-08-29,-0.5602
2000-08-30,-0.5634
2000-08-31,0.5666
2000-09-01,0.5634
2000-09-05,1.4006
2000-09-06,3.0387
2000-09-07,0.5362
2000-09-08,1.7
2000-09-11,0.7704
2000-09-12,-1.6427
2000-09-13,-2.3810000000000002
2000-09-14,-1.084
2000-09-15,0.6337
2000-09-18,-1.7187000000000001
2000-09-19,-3.0471
2000-09-20,5.7143
2000-09-21,-3.5135
2000-09-22,1.6806999999999999
2000-09-25,-2.4793
2000-09-26,-1.1299
2000-09-27,1.1429
2000-09-28,2.5423999999999998
2000-09-29,-2.3931
2000-10-02,-0.3706
2000-10-03,-1.6997
2000-10-04,-3.7464
2000-10-05,-1.7964
2000-10-06,3.9634
2000-10-09,0.0
2000-10-10,1.7595
2000-10-11,-1.7290999999999999
2000-10-12,0.0
2000-10-13,2.346
2000-10-16,-0.5731
2000-10-17,-1.1527
2000-10-18,-0.5831
2000-10-19,-0.8798
2000-10-20,0.0
2000-10-23,2.6627
2000-10-24,-1.7290999999999999
2000-10-25,-3.5191
2000-10-26,0.0
2000-10-27,0.304
2000-10-30,5.1515
2000-10-31,-0.5764
2000-11-01,2.3188
2000-11-02,-0.2833
2000-11-03,-1.4205
2000-11-06,-2.0173
2000-11-07,0.0
2000-11-08,0.2941
2000-11-09,0.5865
2000-11-10,1.1662
2000-11-13,-0.2075
2000-11-14,-0.5848
2000-11-15,1.4706000000000001
2000-11-16,-2.3188
2000-11-17,2.3739
2000-11-20,0.8696
2000-11-21,0.5747
2000-11-22,0.8571
2000-11-24,-0.8499
2000-11-27,0.8571
2000-11-28,0.5666
2000-11-29,2.8169
2000-11-30,0.274
2000-12-01,1.0929
2000-12-04,0.2703
2000-12-05,0.5391
2000-12-06,-2.9491
2000-12-07,1.105
2000-12-08,4.918
2000-12-11,-2.0833
2000-12-12,-2.9255
2000-12-13,-2.1918
2000-12-14,-0.5602
2000-12-15,1.6901000000000002
2000-12-18,-0.554
2000-12-19,2.7855
2000-12-20,0.542
2000-12-21,3.504
2000-12-22,1.8229
2000-12-26,2.046
2000-12-27,1.2530999999999999
2000-12-28,0.9901
2000-12-29,-2.6961
2001-01-02,-4.7859
2001-01-03,-2.6455
2001-01-04,-4.6196
2001-01-05,-1.4245
2001-01-08,1.4451
2001-01-09,-0.5698
2001-01-10,2.0057
2001-01-11,-4.7753
2001-01-12,0.295
2001-01-16,-2.3529
2001-01-17,1.8072
2001-01-18,-1.1834
2001-01-19,3.2934
2001-01-22,0.0
2001-01-23,3.1884
2001-01-24,-1.6854
2001-01-25,0.2857
2001-01-26,0.8547
2001-01-29,0.9718
2001-01-30,-0.0448
2001-01-31,-1.0748
2001-02-01,-1.3128
2001-02-02,-0.7798
2001-02-05,0.3236
2001-02-06,1.8433000000000002
2001-02-07,0.181
2001-02-08,1.6712
2001-02-09,2.3545
2001-02-12,0.2604
2001-02-13,-0.1407
2001-02-14,-0.9649
2001-02-15,-0.2657
2001-02-16,0.3996
2001-02-20,-0.4423
2001-02-21,-0.2221
2001-02-22,0.5788
2001-02-23,-1.815
2001-02-26,2.3445
2001-02-27,-1.2335
2001-02-28,4.8171
2001-03-01,-1.617
2001-03-02,-0.4758
2001-03-05,0.565
2001-03-06,0.1729
2001-03-07,-1.2079
2001-03-08,-1.048
2001-03-09,2.4713
2001-03-12,1.1197
2001-03-13,0.5963
2001-03-14,-1.1854
2001-03-15,0.6855
2001-03-16,-0.6809
2001-03-19,0.6427
2001-03-20,-0.4683
2001-03-21,-0.4277
2001-03-22,-1.5034
2001-03-23,-1.5264
2001-03-26,3.6315
2001-03-27,2.094
2001-03-28,0.9627
2001-03-29,2.6119
2001-03-30,4.3232
2001-04-02,-2.1689
2001-04-03,0.9501
2001-04-04,-1.4118
2001-04-05,1.6309
2001-04-06,-2.1526
2001-04-09,1.72
2001-04-10,1.455
2001-04-11,-1.124
2001-04-12,1.1368
2001-04-16,0.0
2001-04-17,-0.3876
2001-04-18,-5.0973
2001-04-19,-0.902
2001-04-20,-0.2482
2001-04-23,-0.5392
2001-04-24,0.0
2001-04-25,1.9183
2001-04-26,0.6547
2001-04-27,0.4065
2001-04-30,-1.336
2001-05-01,0.5334
2001-05-02,-2.0
2001-05-03,-0.6664
2001-05-04,3.9832
2001-05-07,-0.6855
2001-05-08,0.203
2001-05-09,-0.4052
2001-05-10,-1.3426
2001-05-11,-0.7526
2001-05-14,0.8824
2001-05-15,-0.4581
2001-05-16,-1.6736
2001-05-17,-0.1277
2001-05-18,0.5965
2001-05-21,-0.593
2001-05-22,1.1078000000000001
2001-05-23,-0.2107
2001-05-24,0.5912
2001-05-25,-1.2175
2001-05-29,-0.2975
2001-05-30,-0.682
2001-05-31,1.7597
2001-06-01,-1.1809
2001-06-04,0.7256
2001-06-05,0.0847
2001-06-06,-1.0584
2001-06-07,-0.9414
2001-06-08,-0.1296
2001-06-11,0.6488
2001-06-12,0.9884
2001-06-13,-1.1064
2001-06-14,-0.6024
2001-06-15,1.0823
2001-06-18,-0.6424
2001-06-19,1.3793
2001-06-20,0.9354
2001-06-21,-3.1592000000000002
2001-06-22,-0.609
2001-06-25,-1.7067999999999999
2001-06-26,0.9795
2001-06-27,0.3527
2001-06-28,1.4938
2001-06-29,-2.5974
2001-07-02,2.6222
2001-07-03,0.6063
2001-07-05,2.3246
2001-07-06,0.2103
2001-07-09,-1.9731
2001-07-10,0.5139
2001-07-11,-1.4061
2001-07-12,0.9075
2001-07-13,0.7709
2001-07-16,-0.425
2001-07-17,1.195
2001-07-18,-0.7592
2001-07-19,0.51
2001-07-20,-0.1691
2001-07-23,-2.5837
2001-07-24,-1.6087
2001-07-25,1.4141
2001-07-26,1.7865
2001-07-27,-0.7277
2001-07-30,0.9056
2001-07-31,1.2393
2001-08-01,2.3217
2001-08-02,1.4851
2001-08-03,0.3659
2001-08-06,-0.6075
2001-08-07,0.2445
2001-08-08,-1.0163
2001-08-09,1.4374
2001-08-10,-0.2834
2001-08-13,-0.7004
2001-08-14,-1.0335
2001-08-15,0.7101
2001-08-16,1.6176
2001-08-17,2.449
2001-08-20,-0.1594
2001-08-21,-0.2394
2001-08-22,1.0
2001-08-23,0.5545
2001-08-24,0.4332
2001-08-27,0.0392
2001-08-28,0.8624
2001-08-29,2.2153
2001-08-30,-1.5209000000000001
2001-08-31,1.0039
2001-09-04,2.0642
2001-09-05,-0.3745
2001-09-06,-0.9398
2001-09-07,-1.0247
2001-09-10,-0.8819
2001-09-17,-5.5319
2001-09-18,-1.7609
2001-09-19,-3.5848
2001-09-20,-2.7237
2001-09-21,-0.0444
2001-09-24,4.0462
2001-09-25,2.735
2001-09-26,-0.1248
2001-09-27,3.9567
2001-09-28,2.7244
2001-10-01,-1.131
2001-10-02,0.0
2001-10-03,0.9862
2001-10-04,-2.4609
2001-10-05,-0.1602
2001-10-08,-2.1661
2001-10-09,-2.214
2001-10-10,-0.587
2001-10-11,0.2952
2001-10-12,-0.799
2001-10-15,-1.8652
2001-10-16,0.4752
2001-10-17,-0.258
2001-10-18,-5.2586
2001-10-19,0.3185
2001-10-22,1.0431
2001-10-23,0.0898
2001-10-24,-2.5112
2001-10-25,-1.104
2001-10-26,-0.6977
2001-10-29,-0.2342
2001-10-30,0.0
2001-10-31,3.2864
2001-11-01,3.2273
2001-11-02,-0.2642
2001-11-05,0.9713
2001-11-06,1.0931
2001-11-07,0.0433
2001-11-08,-0.0432
2001-11-09,1.8599
2001-11-12,-0.4246
2001-11-13,0.2452
2001-11-14,-0.0861
2001-11-15,-0.5168
2001-11-16,0.2597
2001-11-19,0.734
2001-11-20,1.1573
2001-11-21,0.678
2001-11-23,0.4209
2001-11-26,1.6345
2001-11-27,0.2474
2001-11-28,0.3702
2001-11-29,-0.8197
2001-11-30,-2.2314
2001-12-03,0.3381
2001-12-04,0.7582
2001-12-05,0.3344
2001-12-06,1.25
2001-12-07,1.6872
2001-12-10,-1.376
2001-12-11,-1.4772
2001-12-12,0.5831
2001-12-13,1.5321
2001-12-14,-0.4078
2001-12-17,-0.4505
2001-12-18,1.5631
2001-12-19,0.8505
2001-12-20,0.5221
2001-12-21,-0.1199
2001-12-24,0.6
2001-12-26,1.0338
2001-12-27,1.0626
2001-12-28,-1.4798
2001-12-31,-0.3953
2002-01-02,1.9048
2002-01-03,-2.0639
2002-01-04,-1.1928
2002-01-07,-0.5634
2002-01-08,-1.295
2002-01-09,0.287
2002-01-10,1.1447
2002-01-11,0.2829
2002-01-14,-0.0403
2002-01-15,1.5726
2002-01-16,-0.5161
2002-01-17,0.0798
2002-01-18,-0.1994
2002-01-22,-0.1199
2002-01-23,-1.04
2002-01-24,1.8189
2002-01-25,2.501
2002-01-28,2.1689
2002-01-29,-0.417
2002-01-30,0.8755
2002-01-31,0.6038
2002-02-01,0.5251
2002-02-04,-0.2612
2002-02-05,2.4691
2002-02-06,0.9493
2002-02-07,1.2658
2002-02-08,-0.6429
2002-02-11,1.3659
2002-02-12,-0.461
2002-02-13,1.0866
2002-02-14,-1.2811
2002-02-15,-0.4686
2002-02-19,-0.0724
2002-02-20,0.4712
2002-02-21,-0.2525
2002-02-22,2.0976
2002-02-25,0.9564
2002-02-26,-0.8421
2002-02-27,0.4954
2002-02-28,0.669
2002-03-01,0.2798
2002-03-04,0.3837
2002-03-05,-2.7797
2002-03-06,1.4653
2002-03-07,-0.951
2002-03-08,-0.0711
2002-03-11,-1.1032
2002-03-12,-0.5757
2002-03-13,0.6877
2002-03-14,0.0719
2002-03-15,0.3951
2002-03-18,0.1789
2002-03-19,-0.5714
2002-03-20,0.431
2002-03-21,2.7539
2002-03-22,0.1044
2002-03-25,-0.0348
2002-03-26,-0.2783
2002-03-27,1.6742
2002-03-28,-0.2058
2002-04-01,0.8938
2002-04-02,1.9761
2002-04-03,-0.7685
2002-04-04,0.404
2002-04-05,0.0671
2002-04-08,1.8096999999999999
2002-04-09,-0.0987
2002-04-10,1.6474
2002-04-11,-2.269
2002-04-12,1.5589
2002-04-15,-1.3063
2002-04-16,0.4633
2002-04-17,0.7246
2002-04-18,-0.6867
2002-04-19,0.4281
2002-04-22,0.0
2002-04-23,0.0984
2002-04-24,-1.2447
2002-04-25,-1.6583999999999999
2002-04-26,-0.2024
2002-04-29,1.0477
2002-04-30,2.1405
2002-05-01,1.1133
2002-05-02,0.4858
2002-05-03,-1.1924
2002-05-06,-0.5219
2002-05-07,0.9836
2002-05-08,0.6494
2002-05-09,-0.3871
2002-05-10,-0.421
2002-05-13,-1.5122
2002-05-14,0.6664
2002-05-15,-0.4303
2002-05-16,-0.3989
2002-05-17,1.3017
2002-05-20,-1.318
2002-05-21,0.0334
2002-05-22,1.502
2002-05-23,0.2631
2002-05-24,0.7871
2002-05-28,-2.1803
2002-05-29,-0.1996
2002-05-30,-0.7
2002-05-31,0.7721
2002-06-03,-1.8987
2002-06-04,-1.9015
2002-06-05,1.0384
2002-06-06,-0.9935
2002-06-07,1.7647
2002-06-10,-1.3261
2002-06-11,1.1027
2002-06-12,-0.8521
2002-06-13,-0.275
2002-06-14,-0.2068
2002-06-17,0.7254
2002-06-18,-0.2401
2002-06-19,-0.3094
2002-06-20,0.0
2002-06-21,0.2759
2002-06-24,-0.5846
2002-06-25,-0.1038
2002-06-26,-3.0471
2002-06-27,0.1429
2002-06-28,-3.3524
2002-07-01,0.369
2002-07-02,-1.6543999999999999
2002-07-03,-1.9064999999999999
2002-07-05,3.125
2002-07-08,-3.1781
2002-07-09,-2.1756
2002-07-10,-3.0043
2002-07-11,-0.8447
2002-07-12,-0.4868
2002-07-15,-0.3261
2002-07-16,-4.2945
2002-07-17,2.906
2002-07-18,-0.6229
2002-07-19,-2.8416
2002-07-22,-7.6989
2002-07-23,-10.0652
2002-07-24,8.4974
2002-07-25,-0.191
2002-07-26,3.7799
2002-07-29,5.5325
2002-07-30,3.0144
2002-07-31,-0.2969
2002-08-01,-1.7439
2002-08-02,-3.4632
2002-08-05,-0.7623
2002-08-06,2.8016
2002-08-07,3.0769
2002-08-08,1.8336999999999999
2002-08-09,1.005
2002-08-12,0.7877
2002-08-13,-4.3809000000000005
2002-08-14,5.5725
2002-08-15,-0.8247
2002-08-16,-1.0395
2002-08-19,1.1764999999999999
2002-08-20,1.6611
2002-08-21,2.4101
2002-08-22,1.3562
2002-08-23,-0.0394
2002-08-26,2.2047
2002-08-27,-2.1572
2002-08-28,-2.126
2002-08-29,0.6436
2002-08-30,-0.4796
2002-09-03,-2.1285
2002-09-04,1.3541
2002-09-05,-1.336
2002-09-06,2.3388999999999998
2002-09-09,-0.8019
2002-09-10,-0.8084
2002-09-11,-0.326
2002-09-12,-3.2298
2002-09-13,1.0984
2002-09-16,1.7133
2002-09-17,-3.4511
2002-09-18,0.8511
2002-09-19,-1.9830999999999999
2002-09-20,-7.189
2002-09-23,-2.0408
2002-09-24,0.8523
2002-09-25,0.4695
2002-09-26,3.4579
2002-09-27,-2.8004
2002-09-30,0.3717
2002-10-01,3.287
2002-10-02,-2.8238
2002-10-03,-1.5221
2002-10-04,-1.2646
2002-10-07,-2.4194
2002-10-08,-0.7292
2002-10-09,-5.3869
2002-10-10,5.9006
2002-10-11,1.0753
2002-10-14,-2.0793
2002-10-15,3.358
2002-10-16,-2.0545
2002-10-17,1.5122
2002-10-18,-3.8924
2002-10-21,1.25
2002-10-22,1.1852
2002-10-23,0.7321
2002-10-24,0.3391
2002-10-25,3.1386
2002-10-28,1.3577
2002-10-29,-1.8938000000000001
2002-10-30,1.4595
2002-10-31,-0.6032
2002-11-01,-3.268
2002-11-04,2.1236
2002-11-05,1.9376
2002-11-06,4.9606
2002-11-07,-2.9594
2002-11-08,-0.9558
2002-11-11,0.0919
2002-11-12,-1.2856
2002-11-13,1.4186
2002-11-14,1.0218
2002-11-15,1.0115
2002-11-18,-0.1821
2002-11-19,-0.9576
2002-11-20,0.7366
2002-11-21,0.5484
2002-11-22,1.6818
2002-11-25,3.3974
2002-11-26,-1.5131999999999999
2002-11-27,2.6339
2002-11-29,0.0428
2002-12-02,-0.2138
2002-12-03,-2.0994
2002-12-04,-0.4814
2002-12-05,1.1873
2002-12-06,-2.1295
2002-12-09,-0.0888
2002-12-10,-1.6
2002-12-11,0.0903
2002-12-12,0.0451
2002-12-13,1.9396
2002-12-16,3.0531
2002-12-17,-1.5457
2002-12-18,-1.2647
2002-12-19,-1.4134
2002-12-20,-1.2097
2002-12-23,0.1814
2002-12-24,-0.6338
2002-12-26,-0.1367
2002-12-27,0.2281
2002-12-30,2.5034
2002-12-31,0.7105
2003-01-02,2.2928
2003-01-03,-0.1724
2003-01-06,2.5475
2003-01-07,-2.6526
2003-01-08,-2.3789
2003-01-09,-0.1772
2003-01-10,-1.6865999999999999
2003-01-13,-1.7156
2003-01-14,-0.4134
2003-01-15,-0.369
2003-01-16,-0.7407
2003-01-17,-2.4254
2003-01-21,-1.7208
2003-01-22,-3.1615
2003-01-23,0.9543
2003-01-24,3.3830999999999998
2003-01-27,-2.3099
2003-01-28,-0.7389
2003-01-29,2.6303
2003-01-30,-1.5957
2003-01-31,0.688
2003-02-03,0.0976
2003-02-04,0.3901
2003-02-05,-1.3599
2003-02-06,0.5416
2003-02-07,-2.0568
2003-02-10,1.45
2003-02-11,-1.9221
2003-02-12,-2.098
2003-02-13,0.4688
2003-02-14,-1.1405
2003-02-18,3.0414
2003-02-19,0.2545
2003-02-20,-1.6751
2003-02-21,-0.3614
2003-02-24,-0.8808
2003-02-25,1.2546
2003-02-26,-1.6520000000000001
2003-02-27,1.5223
2003-02-28,0.2068
2003-03-03,1.1352
2003-03-04,-1.9388
2003-03-05,0.6764
2003-03-06,-0.3618
2003-03-07,0.5187
2003-03-10,-2.0124
2003-03-11,-0.2106
2003-03-12,0.5277
2003-03-13,1.4173
2003-03-14,1.2422
2003-03-17,1.9426999999999999
2003-03-18,0.2508
2003-03-19,-0.3002
2003-03-20,1.1039
2003-03-21,3.9206
2003-03-24,-4.0115
2003-03-25,2.5871
2003-03-26,-2.0369
2003-03-27,0.8911
2003-03-28,0.0981
2003-03-31,1.7647
2003-04-01,0.6744
2003-04-02,0.9091
2003-04-03,-0.8061
2003-04-04,0.5736
2003-04-07,0.2852
2003-04-08,0.0
2003-04-09,0.1896
2003-04-10,-0.1892
2003-04-11,-0.6635
2003-04-14,2.3378
2003-04-15,0.4196
2003-04-16,-0.65
2003-04-17,0.9813
2003-04-21,0.6016
2003-04-22,2.2079
2003-04-23,1.1701
2003-04-24,0.4448
2003-04-25,0.0886
2003-04-28,2.6549
2003-04-29,1.0776
2003-04-30,1.322
2003-05-01,-1.0522
2003-05-02,0.8932
2003-05-05,-1.7707000000000002
2003-05-06,2.0601
2003-05-07,0.5046
2003-05-08,0.8787
2003-05-09,0.871
2003-05-12,-0.1234
2003-05-13,0.0103
2003-05-14,-1.1662
2003-05-15,1.0114
2003-05-16,-0.6258
2003-05-19,-1.2594
2003-05-20,-0.3401
2003-05-21,-0.7679
2003-05-22,0.9458
2003-05-23,5.1959
2003-05-27,2.1053
2003-05-28,-0.1586
2003-05-29,-1.5091
2003-05-30,1.6129
2003-06-02,2.4206
2003-06-03,1.8984999999999999
2003-06-04,0.3802
2003-06-05,-1.2121
2003-06-06,-0.3451
2003-06-09,-0.9619
2003-06-10,1.9425
2003-06-11,-0.9146
2003-06-12,0.7308
2003-06-13,-2.0619
2003-06-16,2.885
2003-06-17,-1.1747
2003-06-18,0.6518
2003-06-19,0.4571
2003-06-20,0.8722
2003-06-23,-1.6165
2003-06-24,-0.9935
2003-06-25,0.5017
2003-06-26,-0.4992
2003-06-27,1.621
2003-06-30,0.8355
2003-07-01,-0.7533
2003-07-02,0.8729
2003-07-03,-0.7901
2003-07-07,0.7205
2003-07-08,0.1506
2003-07-09,0.9774
2003-07-10,-1.0424
2003-07-11,0.3762
2003-07-14,-0.3373
2003-07-15,-0.9778
2003-07-16,-0.2279
2003-07-17,-2.284
2003-07-18,0.857
2003-07-21,-0.5407
2003-07-22,0.7767
2003-07-23,0.5395
2003-07-24,0.6899
2003-07-25,-0.0761
2003-07-28,0.419
2003-07-29,1.1381000000000001
2003-07-30,0.5251
2003-07-31,0.0
2003-08-01,-1.0821
2003-08-04,-0.7544
2003-08-05,0.5701
2003-08-06,0.6803
2003-08-07,-0.1502
2003-08-08,-0.3383
2003-08-11,-0.0754
2003-08-12,1.0948
2003-08-13,-0.3641
2003-08-14,1.4773
2003-08-15,0.5599
2003-08-18,0.4083
2003-08-19,0.3697
2003-08-20,0.3683
2003-08-21,-0.6972
2003-08-22,-1.5152
2003-08-25,1.1632
2003-08-26,-0.7047
2003-08-27,0.0
2003-08-28,-0.5977
2003-08-29,0.7516
2003-09-02,1.4174
2003-09-03,-0.1471
2003-09-04,1.5838
2003-09-05,-1.3778000000000001
2003-09-08,0.625
2003-09-09,-0.475
2003-09-10,-0.514
2003-09-11,-1.3284
2003-09-12,1.0845
2003-09-15,1.2209
2003-09-16,1.5351
2003-09-17,-0.144
2003-09-18,0.3244
2003-09-19,-0.8264
2003-09-22,-1.8841
2003-09-23,0.5539
2003-09-24,-1.3955
2003-09-25,-0.8194
2003-09-26,1.2768
2003-09-29,1.891
2003-09-30,-0.3639
2003-10-01,1.8627
2003-10-02,0.0
2003-10-03,1.1474
2003-10-06,0.1418
2003-10-07,1.0619
2003-10-08,-1.9264000000000001
2003-10-09,-0.1786
2003-10-10,-0.2147
2003-10-13,1.0398
2003-10-14,0.2129
2003-10-15,-0.8853
2003-10-16,-0.0357
2003-10-17,-0.5361
2003-10-20,0.7186
2003-10-21,-0.0357
2003-10-22,-1.8201
2003-10-23,-0.7997
2003-10-24,6.266
2003-10-27,-0.4138
2003-10-28,2.1122
2003-10-29,-1.2208
2003-10-30,3.6045
2003-10-31,0.0994
2003-11-03,1.2248
2003-11-04,0.5886
2003-11-05,-0.8127
2003-11-06,-1.2783
2003-11-07,-0.0664
2003-11-10,-1.1628
2003-11-11,-0.437
2003-11-12,2.1354
2003-11-13,0.0334
2003-11-14,0.0667
2003-11-17,0.0
2003-11-18,-1.8667
2003-11-19,0.034
2003-11-20,-0.9847
2003-11-21,0.1372
2003-11-24,0.5822
2003-11-25,0.7491
2003-11-26,0.8111
2003-11-28,-0.2011
2003-12-01,0.4367
2003-12-02,-0.7358
2003-12-03,0.3706
2003-12-04,-0.1678
2003-12-05,-0.1345
2003-12-08,0.0
2003-12-09,-0.1684
2003-12-10,-0.0675
2003-12-11,1.755
2003-12-12,-0.4975
2003-12-15,-0.5667
2003-12-16,0.067
2003-12-17,1.675
2003-12-18,0.4613
2003-12-19,0.0328
2003-12-22,0.3279
2003-12-23,0.2614
2003-12-24,-0.2934
2003-12-26,-0.7846
2003-12-29,1.5486
2003-12-30,-0.2271
2003-12-31,-0.4878
2004-01-02,0.1307
2004-01-05,-0.9465
2004-01-06,0.626
2004-01-07,1.3098
2004-01-08,-0.6464
2004-01-09,-0.8133
2004-01-12,-0.2624
2004-01-13,0.3617
2004-01-14,1.114
2004-01-15,-0.1296
2004-01-16,1.8494000000000002
2004-01-20,2.6123
2004-01-21,2.7942
2004-01-22,0.453
2004-01-23,-0.7216
2004-01-26,0.8177
2004-01-27,0.03
2004-01-28,-1.5916000000000001
2004-01-29,0.3662
2004-01-30,-0.4257
2004-02-02,-0.6107
2004-02-03,-0.9217
2004-02-04,-2.1395
2004-02-05,-0.1901
2004-02-06,1.1746
2004-02-09,-0.6275
2004-02-10,0.9788
2004-02-11,-0.6176
2004-02-12,0.0
2004-02-13,-0.0317
2004-02-17,0.254
2004-02-18,-0.2217
2004-02-19,0.7937
2004-02-20,-0.5354
2004-02-23,0.5383
2004-02-24,-0.252
2004-02-25,1.042
2004-02-26,0.5625
2004-02-27,0.4351
2004-03-01,3.3416
2004-03-02,0.2695
2004-03-03,2.2992
2004-03-04,0.6713
2004-03-05,1.5947
2004-03-08,-0.2854
2004-03-09,-2.4614
2004-03-10,-1.115
2004-03-11,-5.6677
2004-03-12,3.8062
2004-03-15,0.3333
2004-03-16,0.0906
2004-03-17,2.8063000000000002
2004-03-18,-1.2621
2004-03-19,0.327
2004-03-22,-1.6
2004-03-23,-0.0903
2004-03-24,-0.9042
2004-03-25,1.8856000000000002
2004-03-26,2.0896
2004-03-29,1.4327
2004-03-30,0.2883
2004-03-31,0.8623
2004-04-01,0.7979
2004-04-02,-1.0744
2004-04-05,0.2001
2004-04-06,-0.7701
2004-04-07,-0.4024
2004-04-08,0.2886
2004-04-12,0.0
2004-04-13,-1.2662
2004-04-14,-1.4864
2004-04-15,-0.0592
2004-04-16,1.3914
2004-04-19,1.9562
2004-04-20,-1.9186999999999999
2004-04-21,2.2482
2004-04-22,2.7984
2004-04-23,-0.5
2004-04-26,-0.1396
2004-04-27,0.1957
2004-04-28,0.3906
2004-04-29,-3.9188
2004-04-30,-0.0579
2004-05-03,-0.4631
2004-05-04,1.3667
2004-05-05,1.0901
2004-05-06,-1.5607
2004-05-07,-2.9692
2004-05-10,-2.1985
2004-05-11,-0.3949
2004-05-12,1.685
2004-05-13,-0.3327
2004-05-14,0.0
2004-05-17,-3.7633
2004-05-18,2.4913
2004-05-19,-2.0615
2004-05-20,0.1571
2004-05-21,0.5332
2004-05-24,1.3417
2004-05-25,1.3547
2004-05-26,2.6124
2004-05-27,0.7697
2004-05-28,2.0858
2004-06-01,-0.5468
2004-06-02,0.0868
2004-06-03,-1.6479
2004-06-04,-0.9406
2004-06-07,0.9792
2004-06-08,1.3811
2004-06-09,0.4638
2004-06-10,3.9527
2004-06-14,-1.6098
