ticker,OCR US Equity
2000-05-23,9.8901
2000-05-24,0.0
2000-05-25,-4.6667
2000-05-26,0.6993
2000-05-30,-4.3889
2000-05-31,-4.0
2000-06-01,4.1667
2000-06-02,6.9091000000000005
2000-06-05,-3.7415000000000003
2000-06-06,-0.7067
2000-06-07,-3.5587
2000-06-08,-0.738
2000-06-09,0.3717
2000-06-12,-1.1111
2000-06-13,2.6217
2000-06-14,2.5547
2000-06-15,3.9146
2000-06-16,0.0
2000-06-19,2.3973
2000-06-20,-0.6689
2000-06-21,-2.0202
2000-06-22,-2.4055
2000-06-23,2.4648
2000-06-26,-48.4536
2000-06-27,-2.0
2000-06-28,-1.3605
2000-06-29,4.8276
2000-06-30,-4.6053
2000-07-03,1.3793
2000-07-05,0.6803
2000-07-06,1.3514
2000-07-07,-2.0
2000-07-10,-0.6803
2000-07-11,-1.3699
2000-07-12,0.6944
2000-07-13,0.6897
2000-07-14,0.6849
2000-07-17,0.0
2000-07-18,-1.3605
2000-07-19,-1.3793
2000-07-20,-0.6993
2000-07-21,-2.8169
2000-07-24,-1.4493
2000-07-25,-4.4118
2000-07-26,3.0769
2000-07-27,10.4478
2000-07-28,0.6757
2000-07-31,4.0268
2000-08-01,5.1613
2000-08-02,1.8405
2000-08-03,3.012
2000-08-04,-0.5848
2000-08-07,-0.5882
2000-08-08,-1.7751000000000001
2000-08-09,5.4217
2000-08-10,2.8571
2000-08-11,6.6667
2000-08-14,-1.0417
2000-08-15,1.5789
2000-08-16,1.5544
2000-08-17,-2.0408
2000-08-18,0.0
2000-08-21,0.5208
2000-08-22,-0.5181
2000-08-23,1.5625
2000-08-24,4.2872
2000-08-25,0.0
2000-08-28,4.9261
2000-08-29,2.8169
2000-08-30,-0.9132
2000-08-31,0.9217
2000-09-01,0.4566
2000-09-05,0.9091
2000-09-06,1.8018
2000-09-07,-0.4425
2000-09-08,-1.3333
2000-09-11,-2.7027
2000-09-12,1.8519
2000-09-13,6.3636
2000-09-14,5.5556
2000-09-15,0.8097
2000-09-18,-2.4096
2000-09-19,4.5267
2000-09-20,-5.1181
2000-09-21,6.2241
2000-09-22,3.125
2000-09-25,-1.1364
2000-09-26,-0.7663
2000-09-27,-0.7722
2000-09-28,2.7237
2000-09-29,-2.2727
2000-10-02,-3.4884
2000-10-03,2.4096
2000-10-04,-1.5686
2000-10-05,2.3904
2000-10-06,5.0584
2000-10-09,-0.3704
2000-10-10,-0.3717
2000-10-11,-2.6119
2000-10-12,-2.682
2000-10-13,-0.3937
2000-10-16,1.9763
2000-10-17,-1.938
2000-10-18,-0.3953
2000-10-19,1.1905000000000001
2000-10-20,-0.7843
2000-10-23,-0.3953
2000-10-24,1.5873
2000-10-25,3.5156
2000-10-26,2.2641999999999998
2000-10-27,-3.321
2000-10-30,5.7252
2000-10-31,1.083
2000-11-01,-2.1429
2000-11-02,-1.8248
2000-11-03,1.487
2000-11-06,0.3663
2000-11-07,-0.365
2000-11-08,-0.3663
2000-11-09,-0.3676
2000-11-10,-0.369
2000-11-13,-3.3333
2000-11-14,1.9157
2000-11-15,2.2556
2000-11-16,0.0
2000-11-17,-1.1029
2000-11-20,1.1152
2000-11-21,-0.7353
2000-11-22,-3.5704000000000002
2000-11-24,-0.3846
2000-11-27,-1.9304999999999999
2000-11-28,1.9685000000000001
2000-11-29,-1.5444
2000-11-30,2.7451
2000-12-01,2.6718
2000-12-04,-1.1152
2000-12-05,1.5038
2000-12-06,-0.3704
2000-12-07,2.6022
2000-12-08,6.5217
2000-12-11,4.4218
2000-12-12,-5.2117
2000-12-13,-0.3436
2000-12-14,-1.0345
2000-12-15,4.5296
2000-12-18,4.0
2000-12-19,3.2051
2000-12-20,-0.6211
2000-12-21,-0.625
2000-12-22,0.0
2000-12-26,0.0
2000-12-27,4.4025
2000-12-28,5.7229
2000-12-29,-1.4245
2001-01-02,-7.2254
2001-01-03,-1.5575999999999999
2001-01-04,-10.1266
2001-01-05,2.4648
2001-01-08,-0.6873
2001-01-09,3.4602
2001-01-10,5.0167
2001-01-11,-6.051
2001-01-12,1.3559
2001-01-16,4.0134
2001-01-17,-2.5723000000000003
2001-01-18,-2.3102
2001-01-19,-2.027
2001-01-22,5.1724
2001-01-23,5.5738
2001-01-24,-0.3106
2001-01-25,-2.4922
2001-01-26,1.5974
2001-01-29,0.8805
2001-01-30,0.8978
2001-01-31,1.0875
2001-02-01,-1.2225
2001-02-02,0.495
2001-02-05,1.0345
2001-02-06,6.2409
2001-02-07,-1.1473
2001-02-08,-0.0464
2001-02-09,-3.7622
2001-02-12,7.8668
2001-02-13,0.5817
2001-02-14,2.2687
2001-02-15,-1.9139
2001-02-16,-0.7982
2001-02-20,1.2964
2001-02-21,-3.9276
2001-02-22,5.4203
2001-02-23,-4.6187000000000005
2001-02-26,0.6053
2001-02-27,-0.3636
2001-02-28,1.1405
2001-03-01,-0.8119
2001-03-02,-3.0468
2001-03-05,-0.5629
2001-03-06,-3.3019
2001-03-07,-0.9756
2001-03-08,1.4778
2001-03-09,-1.6989999999999998
2001-03-12,-1.0864
2001-03-13,-0.1997
2001-03-14,-0.9505
2001-03-15,1.0101
2001-03-16,-0.75
2001-03-19,4.534
2001-03-20,-2.4096
2001-03-21,-1.4321
2001-03-22,-5.01
2001-03-23,10.1266
2001-03-26,-0.8142
2001-03-27,-0.5311
2001-03-28,-0.8738
2001-03-29,6.0725
2001-03-30,-0.9695
2001-04-02,-3.3566
2001-04-03,-2.6532
2001-04-04,-0.8424
2001-04-05,3.1984
2001-04-06,0.4843
2001-04-09,2.4577999999999998
2001-04-10,3.4807
2001-04-11,-2.3636
2001-04-12,1.4898
2001-04-16,-0.6881
2001-04-17,-0.7852
2001-04-18,-4.702
2001-04-19,4.7875
2001-04-20,-0.3263
2001-04-23,-1.637
2001-04-24,2.4251
2001-04-25,4.5961
2001-04-26,-1.6423
2001-04-27,2.2112
2001-04-30,-1.9868000000000001
2001-05-01,-0.0901
2001-05-02,-2.615
2001-05-03,-2.3148
2001-05-04,3.8388999999999998
2001-05-07,-0.2738
2001-05-08,2.9748
2001-05-09,-4.9333
2001-05-10,-4.1608
2001-05-11,0.7805
2001-05-14,-1.5005
2001-05-15,-1.7199
2001-05-16,5.75
2001-05-17,-5.3901
2001-05-18,-1.0995
2001-05-21,-2.7287
2001-05-22,-0.2597
2001-05-23,-2.3437
2001-05-24,4.5333
2001-05-25,2.0408
2001-05-29,0.0
2001-05-30,1.3625
2001-05-31,3.5061999999999998
2001-06-01,-0.5248
2001-06-04,3.2134
2001-06-05,1.7658
2001-06-06,-1.3699
2001-06-07,-2.7778
2001-06-08,-5.2857
2001-06-11,-2.7149
2001-06-12,0.6202
2001-06-13,3.0303
2001-06-14,-0.2493
2001-06-15,3.2484
2001-06-18,-2.4685
2001-06-19,-0.7444
2001-06-20,5.0
2001-06-21,1.381
2001-06-22,-1.3620999999999999
2001-06-25,-2.5714
2001-06-26,-0.2933
2001-06-27,3.4314
2001-06-28,4.0758
2001-06-29,-8.0146
2001-07-02,6.1881
2001-07-03,2.6573
2001-07-05,-0.772
2001-07-06,-2.7002
2001-07-09,-1.4581
2001-07-10,0.3819
2001-07-11,3.1859
2001-07-12,1.2903
2001-07-13,3.6852
2001-07-16,1.3164
2001-07-17,5.5001999999999995
2001-07-18,3.243
2001-07-19,-0.5964
2001-07-20,1.4
2001-07-23,-1.7357
2001-07-24,-6.5034
2001-07-25,2.8768000000000002
2001-07-26,8.5142
2001-07-27,-4.8077
2001-07-30,2.0202
2001-07-31,0.0792
2001-08-01,-1.4642
2001-08-02,-3.6145
2001-08-03,0.6667
2001-08-06,-2.8974
2001-08-07,1.3214000000000001
2001-08-08,-0.7152
2001-08-09,1.2711999999999999
2001-08-10,1.5063
2001-08-13,-0.2473
2001-08-14,0.8264
2001-08-15,-0.6148
2001-08-16,-0.0412
2001-08-17,-0.2888
2001-08-20,3.0203
2001-08-21,-0.4418
2001-08-22,0.242
2001-08-23,-1.2475
2001-08-24,1.1512
2001-08-27,1.4113
2001-08-28,-2.664
2001-08-29,-1.1438
2001-08-30,-0.8264
2001-08-31,-0.3333
2001-09-04,-1.087
2001-09-05,0.3804
2001-09-06,-1.8526
2001-09-07,-2.7456
2001-09-10,-3.8818
2001-09-17,2.57
2001-09-18,-1.3423
2001-09-19,-4.127
2001-09-20,-3.6897
2001-09-21,-5.943
2001-09-24,-0.7833
2001-09-25,10.2105
2001-09-26,3.8682
2001-09-27,6.6667
2001-09-28,-5.9052
2001-10-01,-0.4123
2001-10-02,-2.7138999999999998
2001-10-03,0.3783
2001-10-04,-5.3227
2001-10-05,-1.7412999999999998
2001-10-08,0.2532
2001-10-09,0.3535
2001-10-10,3.0196
2001-10-11,-2.296
2001-10-12,-1.75
2001-10-15,2.1374
2001-10-16,0.1993
2001-10-17,-3.4809
2001-10-18,-0.6182
2001-10-19,1.7107
2001-10-22,1.1723
2001-10-23,-3.2746
2001-10-24,-4.6875
2001-10-25,1.8033000000000001
2001-10-26,1.4493
2001-10-29,6.0317
2001-10-30,1.5469
2001-10-31,-2.3096
2001-11-01,-0.5533
2001-11-02,-0.3541
2001-11-05,-0.5076
2001-11-06,2.0918
2001-11-07,-1.3993
2001-11-08,-0.4055
2001-11-09,-0.2545
2001-11-12,1.9388
2001-11-13,3.1532
2001-11-14,0.9219
2001-11-15,-0.4808
2001-11-16,0.0
2001-11-19,2.3188
2001-11-20,2.2191
2001-11-21,0.4619
2001-11-23,-1.6897
2001-11-26,0.1873
2001-11-27,-0.2336
2001-11-28,0.0468
2001-11-29,0.1404
2001-11-30,-0.0468
2001-12-03,0.3742
2001-12-04,0.5126
2001-12-05,5.0533
2001-12-06,2.6037
2001-12-07,0.6452
2001-12-10,0.1709
2001-12-11,2.6024000000000003
2001-12-12,-0.9979
2001-12-13,-3.7799
2001-12-14,-4.0157
2001-12-17,4.0928
2001-12-18,0.9174
2001-12-19,-1.342
2001-12-20,1.5796000000000001
2001-12-21,2.2462
2001-12-24,1.4787
2001-12-26,0.5828
2001-12-27,1.9868000000000001
2001-12-28,1.5016
2001-12-31,-0.5198
2002-01-02,-2.8135
2002-01-03,-0.0414
2002-01-04,-0.4137
2002-01-07,-3.6145
2002-01-08,0.9914
2002-01-09,2.4755
2002-01-10,2.499
2002-01-11,0.6501
2002-01-14,0.0
2002-01-15,0.9689
2002-01-16,0.3998
2002-01-17,-8.8013
2002-01-18,-1.3974
2002-01-22,0.5314
2002-01-23,-1.9824000000000002
2002-01-24,2.4718999999999998
2002-01-25,1.7544
2002-01-28,-0.5172
2002-01-29,0.26
2002-01-30,0.3889
2002-01-31,-5.5100999999999996
2002-02-01,-0.4556
2002-02-04,-3.2037
2002-02-05,0.7092
2002-02-06,-1.4085
2002-02-07,-0.381
2002-02-08,-0.3346
2002-02-11,5.5156
2002-02-12,2.6364
2002-02-13,0.7086
2002-02-14,0.2639
2002-02-15,-1.1404
2002-02-19,-1.9965000000000002
2002-02-20,0.9507
2002-02-21,-2.0628
2002-02-22,1.4194
2002-02-25,0.7223
2002-02-26,-0.0784
2002-02-27,-1.2124
2002-02-28,-3.8636
2002-03-01,4.0189
2002-03-04,0.0
2002-03-05,1.1818
2002-03-06,3.7736
2002-03-07,1.2121
2002-03-08,0.1711
2002-03-11,1.1529
2002-03-12,-0.802
2002-03-13,2.2553
2002-03-14,1.1236
2002-03-15,-0.3704
2002-03-18,1.6935
2002-03-19,2.3558
2002-03-20,0.0794
2002-03-21,0.6344
2002-03-22,0.5122
2002-03-25,0.0
2002-03-26,-0.1568
2002-03-27,0.9815
2002-03-28,0.661
2002-04-01,0.4249
2002-04-02,-0.4231
2002-04-03,-1.6609
2002-04-04,-0.1178
2002-04-05,1.1404
2002-04-08,1.1663999999999999
2002-04-09,1.6909999999999998
2002-04-10,-0.2646
2002-04-11,-1.1368
2002-04-12,-0.3066
2002-04-15,3.9985
2002-04-16,-0.1848
2002-04-17,0.4815
2002-04-18,4.3126
2002-04-19,0.1767
2002-04-22,-1.7637
2002-04-23,-1.6517
2002-04-24,1.1318
2002-04-25,0.361
2002-04-26,-0.036
2002-04-29,-3.0946
2002-04-30,-0.7055
2002-05-01,5.834
2002-05-02,-1.2014
2002-05-03,-0.3219
2002-05-06,0.4665
2002-05-07,-2.2857
2002-05-08,-1.133
2002-05-09,-1.4418
2002-05-10,0.3751
2002-05-13,-0.9716
2002-05-14,0.5283
2002-05-15,3.4159
2002-05-16,-1.0163
2002-05-17,0.11
2002-05-20,-2.0879
2002-05-21,0.2619
2002-05-22,-0.4478
2002-05-23,0.6372
2002-05-24,1.1546
2002-05-28,1.2887
2002-05-29,1.8266
2002-05-30,0.9289
2002-05-31,-0.6018
2002-06-03,0.0712
2002-06-04,-2.0996
2002-06-05,0.7997
2002-06-06,-2.2719
2002-06-07,-0.369
2002-06-10,1.7037
2002-06-11,-1.0561
2002-06-12,-1.7298
2002-06-13,-1.4981
2002-06-14,0.5323
2002-06-17,1.7398
2002-06-18,-0.2974
2002-06-19,-0.0373
2002-06-20,-2.4618
2002-06-21,-2.9828
2002-06-24,-1.4584
2002-06-25,-4.64
2002-06-26,4.7819
2002-06-27,4.2834
2002-06-28,0.8061
2002-07-01,-3.1226
2002-07-02,-6.3286
2002-07-03,-2.8535
2002-07-05,3.8445
2002-07-08,-1.3727
2002-07-09,-4.0067
2002-07-10,-2.5923
2002-07-11,0.8119
2002-07-12,1.4765
2002-07-15,-4.1887
2002-07-16,-0.2301
2002-07-17,1.476
2002-07-18,-4.0455
2002-07-19,-2.9844
2002-07-22,-7.0801
2002-07-23,-3.258
2002-07-24,8.9082
2002-07-25,-3.9401
2002-07-26,1.0903
2002-07-29,5.0847
2002-07-30,5.2786
2002-07-31,-0.1857
2002-08-01,0.2326
2002-08-02,-1.7633
2002-08-05,-3.8262
2002-08-06,1.6699000000000002
2002-08-07,5.7488
2002-08-08,0.8223
2002-08-09,0.4531
2002-08-12,0.1804
2002-08-13,-4.0522
2002-08-14,2.2994
2002-08-15,0.7798
2002-08-16,0.7283
2002-08-19,2.9824
2002-08-20,-0.2633
2002-08-21,1.6278000000000001
2002-08-22,3.4199
2002-08-23,-2.4697
2002-08-26,1.5129000000000001
2002-08-27,-4.6551
2002-08-28,-0.9765
2002-08-29,2.2411
2002-08-30,-2.3674
2002-09-03,-0.8532
2002-09-04,0.2717
2002-09-05,-1.1292
2002-09-06,1.0507
2002-09-09,1.085
2002-09-10,-0.3578
2002-09-11,0.3142
2002-09-12,0.4027
2002-09-13,0.713
2002-09-16,0.4425
2002-09-17,-1.3216
2002-09-18,-1.4732
2002-09-19,-4.2139
2002-09-20,2.8382
2002-09-23,-3.8178
2002-09-24,1.2912
2002-09-25,1.0387
2002-09-26,2.8037
2002-09-27,-0.7727
2002-09-30,-3.2524
2002-10-01,0.5682
2002-10-02,1.2711999999999999
2002-10-03,-2.6034
2002-10-04,-4.5823
2002-10-07,-1.901
2002-10-08,0.306
2002-10-09,-0.1525
2002-10-10,-0.1527
2002-10-11,-0.4589
2002-10-14,4.3033
2002-10-15,3.831
2002-10-16,-1.4191
2002-10-17,0.2879
2002-10-18,-0.7177
2002-10-21,0.1446
2002-10-22,8.2772
2002-10-23,-0.6667
2002-10-24,-0.0895
2002-10-25,1.2091
2002-10-28,-2.1239
2002-10-29,-1.0398
2002-10-30,0.5482
2002-10-31,-1.2721
2002-11-01,1.2425
2002-11-04,-0.3182
2002-11-05,-3.3288
2002-11-06,7.217
2002-11-07,0.8799
2002-11-08,-4.0122
2002-11-11,-0.7269
2002-11-12,2.3799
2002-11-13,1.2517
2002-11-14,-2.9139
2002-11-15,1.0914
2002-11-18,-1.7094
2002-11-19,-2.0595
2002-11-20,3.8785
2002-11-21,-0.6298
2002-11-22,0.1358
2002-11-25,-3.741
2002-11-26,-0.7522
2002-11-27,2.3212
2002-11-29,-0.0463
2002-12-02,-3.7054
2002-12-03,3.5113
2002-12-04,3.6245000000000003
2002-12-05,-0.6278
2002-12-06,0.5866
2002-12-09,-0.1346
2002-12-10,1.168
2002-12-11,7.5488
2002-12-12,-1.3212
2002-12-13,-0.6276
2002-12-16,0.8421
2002-12-17,-1.2944
2002-12-18,1.0152
2002-12-19,-2.3869
2002-12-20,2.3166
2002-12-23,0.9644
2002-12-24,-0.6229
2002-12-26,-0.7522
2002-12-27,-1.4737
2002-12-30,0.3419
2002-12-31,1.4906
2003-01-02,4.2384
2003-01-03,0.7649
2003-01-06,-0.3196
2003-01-07,-1.6032
2003-01-08,0.7332
2003-01-09,-0.5257
2003-01-10,0.0
2003-01-13,1.8699
2003-01-14,2.9928
2003-01-15,-1.976
2003-01-16,3.3597
2003-01-17,0.5736
2003-01-21,-1.2928
2003-01-22,-0.2311
2003-01-23,0.4247
2003-01-24,-1.0381
2003-01-27,-3.9239
2003-01-28,-0.1617
2003-01-29,2.4706
2003-01-30,-1.3834
2003-01-31,3.5271
2003-02-03,-2.0132
2003-02-04,-0.3951
2003-02-05,0.6347
2003-02-06,-1.4584
2003-02-07,-0.68
2003-02-10,0.6847
2003-02-11,-1.6
2003-02-12,-4.6341
2003-02-13,1.6623999999999999
2003-02-14,-0.2935
2003-02-18,2.439
2003-02-19,-0.3284
2003-02-20,-0.7002
2003-02-21,1.6176
2003-02-24,-1.3469
2003-02-25,1.2826
2003-02-26,-0.0306
2003-02-27,1.0634
2003-02-28,2.3068
2003-03-03,1.9383
2003-03-04,-1.5522
2003-03-05,0.5912
2003-03-06,-2.116
2003-03-07,2.0817
2003-03-10,-0.0784
2003-03-11,-3.2575
2003-03-12,-0.568
2003-03-13,3.1824
2003-03-14,-0.6327
2003-03-17,1.3132
2003-03-18,0.3535
2003-03-19,-0.8219
2003-03-20,-0.5525
2003-03-21,3.9683
2003-03-24,-4.2748
2003-03-25,3.5885
2003-03-26,-0.6543
2003-03-27,2.1697
2003-03-28,2.6545
2003-03-31,0.5172
2003-04-01,1.3965
2003-04-02,-0.3262
2003-04-03,-0.1455
2003-04-04,-0.1821
2003-04-07,-1.4958
2003-04-08,-2.2593
2003-04-09,0.1137
2003-04-10,1.4005
2003-04-11,-0.1493
2003-04-14,1.3084
2003-04-15,-2.7306
2003-04-16,-5.0455
2003-04-17,1.7978
2003-04-21,0.6672
2003-04-22,1.6764000000000001
2003-04-23,1.3804
2003-04-24,-2.3071
2003-04-25,0.0387
2003-04-28,2.0511
2003-04-29,0.8722
2003-04-30,-0.3008
2003-05-01,-4.0347
2003-05-02,1.4931
2003-05-05,0.1161
2003-05-06,-0.6187
2003-05-07,0.7782
2003-05-08,0.5792
2003-05-09,4.6833
2003-05-12,-1.3201
2003-05-13,-0.2973
2003-05-14,-0.1118
2003-05-15,0.1119
2003-05-16,1.8263
2003-05-19,-1.0615
2003-05-20,0.6289
2003-05-21,1.0294
2003-05-22,-0.2911
2003-05-23,-0.7299
2003-05-27,-0.7353
2003-05-28,0.3796
2003-05-29,-0.1108
2003-05-30,0.3697
2003-06-02,-1.3996
2003-06-03,-0.2988
2003-06-04,0.7119
2003-06-05,3.0506
2003-06-06,3.6462
2003-06-09,1.5674000000000001
2003-06-10,0.823
2003-06-11,3.8095
2003-06-12,2.6212
2003-06-13,1.2452
2003-06-16,2.9328
2003-06-17,1.8689
2003-06-18,0.2707
2003-06-19,-1.9796
2003-06-20,1.5912
2003-06-23,-2.5602
2003-06-24,0.1236
2003-06-25,1.9449999999999998
2003-06-26,1.06
2003-06-27,-1.6482
2003-06-30,2.9555
2003-07-01,-1.4501
2003-07-02,0.6907
2003-07-03,-0.1193
2003-07-07,0.5076
2003-07-08,1.2181
2003-07-09,4.0211
2003-07-10,-2.0316
2003-07-11,0.6624
2003-07-14,-0.3147
2003-07-15,-0.6602
2003-07-16,-0.7801
2003-07-17,-1.9510999999999998
2003-07-18,2.2275
2003-07-21,0.9878
2003-07-22,-0.0863
2003-07-23,-0.8062
2003-07-24,-0.7257
2003-07-25,1.0234
2003-07-28,2.6628
2003-07-29,2.2836
2003-07-30,0.9372
2003-07-31,-7.2365
2003-08-01,2.1195
2003-08-04,0.5765
2003-08-05,-1.1178
2003-08-06,-4.6667
2003-08-07,2.0067
2003-08-08,0.2683
2003-08-11,-0.4459
2003-08-12,-0.4479
2003-08-13,-0.9298
2003-08-14,2.8762
2003-08-15,-0.0883
2003-08-18,-0.7364
2003-08-19,0.2967
2003-08-20,-0.1183
2003-08-21,0.622
2003-08-22,-1.5308000000000002
2003-08-25,-0.4783
2003-08-26,-0.8035
2003-08-27,1.3333
2003-08-28,0.8672
2003-08-29,0.504
2003-09-02,1.3274
2003-09-03,-0.8443
2003-09-04,0.1174
2003-09-05,-2.2874
2003-09-08,1.3505
2003-09-09,-0.6515
2003-09-10,-0.8644
2003-09-11,-0.6314
2003-09-12,1.0287
2003-09-15,-0.2695
2003-09-16,-0.6006
2003-09-17,-0.1511
2003-09-18,1.9062000000000001
2003-09-19,-2.1971
2003-09-22,1.9125999999999999
2003-09-23,4.8257
2003-09-24,1.6482
2003-09-25,-0.6989
2003-09-26,-1.6892
2003-09-29,1.2314
2003-09-30,2.0085
2003-10-01,-0.1664
2003-10-02,-0.5
2003-10-03,-0.2513
2003-10-06,0.3359
2003-10-07,0.3347
2003-10-08,0.556
2003-10-09,-0.0276
2003-10-10,-0.0277
2003-10-13,0.4149
2003-10-14,0.3857
2003-10-15,0.5763
2003-10-16,1.2005
2003-10-17,-0.9167
2003-10-20,0.7347
2003-10-21,2.8903
2003-10-22,-1.6802000000000001
2003-10-23,-0.0801
2003-10-24,-0.0534
2003-10-27,0.5882
2003-10-28,1.2759
2003-10-29,0.0787
2003-10-30,-3.4618
2003-10-31,4.1565
2003-11-03,-1.6432
2003-11-04,-2.1215
2003-11-05,0.2438
2003-11-06,0.0
2003-11-07,-0.7027
2003-11-10,0.1633
2003-11-11,-0.2717
2003-11-12,3.8692
2003-11-13,0.6296
2003-11-14,0.0
2003-11-17,1.4338
2003-11-18,-1.8247
2003-11-19,1.8325
2003-11-20,-1.0283
2003-11-21,0.0
2003-11-24,2.3377
2003-11-25,0.9201
2003-11-26,0.3523
2003-11-28,0.1003
2003-12-01,0.3507
2003-12-02,-0.1498
2003-12-03,0.125
2003-12-04,0.2247
2003-12-05,-2.3418
2003-12-08,0.2806
2003-12-09,-0.8395
2003-12-10,-1.2827
2003-12-11,3.0146
2003-12-12,-1.5388
2003-12-15,-0.9224
2003-12-16,-1.3706
2003-12-17,2.1762
2003-12-18,1.9502000000000002
2003-12-19,0.0503
2003-12-22,1.1572
2003-12-23,1.0694
2003-12-24,-0.1969
2003-12-26,0.0493
2003-12-29,2.7107
2003-12-30,-1.0077
2003-12-31,-2.1086
2004-01-02,1.1884000000000001
2004-01-05,0.1957
2004-01-06,0.8059
2004-01-07,-0.4845
2004-01-08,3.3106
2004-01-09,-0.8718
2004-01-12,3.0425
2004-01-13,0.5536
2004-01-14,1.6059
2004-01-15,-0.2484
2004-01-16,-0.8148
2004-01-20,0.0913
2004-01-21,0.3192
2004-01-22,-0.1136
2004-01-23,-2.0933
2004-01-26,2.4866
2004-01-27,-0.8844
2004-01-28,-1.2583
2004-01-29,1.2743
2004-01-30,0.7321
2004-02-02,-0.1136
2004-02-03,-0.4093
2004-02-04,-1.5981999999999998
2004-02-05,-1.1601
2004-02-06,-0.3052
2004-02-09,1.0831
2004-02-10,0.0699
2004-02-11,1.6993
2004-02-12,0.9155
2004-02-13,2.1093
2004-02-17,3.7317
2004-02-18,-0.0428
2004-02-19,-1.1782
2004-02-20,-1.5825
2004-02-23,-0.1982
2004-02-24,-0.4193
2004-02-25,1.6678
2004-02-26,0.5889
2004-02-27,-0.1301
2004-03-01,1.3895
2004-03-02,-1.3062
2004-03-03,1.1065
2004-03-04,0.515
2004-03-05,0.491
2004-03-08,-1.1685
2004-03-09,-1.4832
2004-03-10,-0.7201
2004-03-11,-1.033
2004-03-12,-0.6218
2004-03-15,-0.6927
2004-03-16,0.7201
2004-03-17,0.5139
2004-03-18,-2.3116
2004-03-19,-0.9101
2004-03-22,-1.6762000000000001
2004-03-23,1.3312
2004-03-24,-3.3418
2004-03-25,1.6691
2004-03-26,-2.8377
2004-03-29,1.2793
2004-03-30,3.408
2004-03-31,2.1664
2004-04-01,-1.5791
2004-04-02,-0.6876
2004-04-05,1.0847
2004-04-06,0.1142
2004-04-07,1.3227
2004-04-08,-0.9678
2004-04-12,0.0909
2004-04-13,-2.1798
2004-04-14,-1.2535
2004-04-15,-1.5985
2004-04-16,1.5289000000000001
2004-04-19,-0.6118
2004-04-20,-1.6335
2004-04-21,1.7088
2004-04-22,2.2953
2004-04-23,-0.7634
2004-04-26,-0.373
2004-04-27,-1.8718
2004-04-28,-0.8822
2004-04-29,-1.4915
2004-04-30,1.2943
2004-05-03,-0.3134
2004-05-04,0.0
2004-05-05,0.3628
2004-05-06,-1.4458
2004-05-07,-2.3227
2004-05-10,-3.8298
2004-05-11,0.5986
2004-05-12,0.3364
2004-05-13,2.1919
2004-05-14,0.1766
2004-05-17,0.5038
2004-05-18,0.1003
2004-05-19,-0.2504
2004-05-20,-3.5141
2004-05-21,1.847
2004-05-24,3.7037
2004-05-25,5.0493
2004-05-26,0.4689
2004-05-27,-0.2975
