ticker,BTH US Equity
2000-05-24,-8.4711
2000-05-25,1.8058999999999998
2000-05-26,0.8869
2000-05-30,0.0
2000-05-31,-4.6154
2000-06-01,4.6083
2000-06-02,5.0661
2000-06-05,-3.5639
2000-06-06,2.3913
2000-06-07,0.8493
2000-06-08,-0.8421
2000-06-09,-2.5478
2000-06-12,0.4357
2000-06-13,2.3861
2000-06-14,1.2711999999999999
2000-06-15,0.2092
2000-06-16,-0.6263
2000-06-19,-0.2101
2000-06-20,-1.2631999999999999
2000-06-21,-1.4925
2000-06-22,-3.2468
2000-06-23,-1.1186
2000-06-26,5.2036
2000-06-27,-0.6452
2000-06-28,9.3074
2000-06-29,4.8515
2000-06-30,-10.8593
2000-07-03,1.0593
2000-07-05,0.0
2000-07-06,-1.2579
2000-07-07,-1.9108
2000-07-10,9.5238
2000-07-11,-3.3597
2000-07-12,-1.227
2000-07-13,-0.207
2000-07-14,-0.8299
2000-07-17,0.0
2000-07-18,0.0
2000-07-19,-0.8368
2000-07-20,0.0
2000-07-21,-1.6878
2000-07-24,-1.5021
2000-07-25,1.5251000000000001
2000-07-26,1.9313
2000-07-27,0.4211
2000-07-28,-2.7254
2000-07-31,0.2155
2000-08-01,-2.3656
2000-08-02,2.4229
2000-08-03,-0.2151
2000-08-04,0.8621
2000-08-07,0.0
2000-08-08,0.8547
2000-08-09,-3.6017
2000-08-10,2.4176
2000-08-11,2.7897
2000-08-14,-2.0877
2000-08-15,-2.7719
2000-08-16,-2.8509
2000-08-17,0.4515
2000-08-18,-0.4494
2000-08-21,-1.8058999999999998
2000-08-22,-0.9195
2000-08-23,-3.2483
2000-08-24,4.3165
2000-08-25,-0.6897
2000-08-28,-0.463
2000-08-29,1.8605
2000-08-30,-13.0137
2000-08-31,-1.5748
2000-09-01,-2.9333
2000-09-05,-0.2747
2000-09-06,3.3058
2000-09-07,0.0
2000-09-08,-1.3333
2000-09-11,-2.1622
2000-09-12,-0.5525
2000-09-13,1.1111
2000-09-14,0.2747
2000-09-15,1.6438000000000001
2000-09-18,-0.8086
2000-09-19,-3.2609
2000-09-20,0.5618
2000-09-21,-0.2793
2000-09-22,-1.6806999999999999
2000-09-25,3.7037
2000-09-26,-2.1978
2000-09-27,3.0899
2000-09-28,-0.2725
2000-09-29,2.459
2000-10-02,-1.8667
2000-10-03,-0.2717
2000-10-04,2.4523
2000-10-05,1.3298
2000-10-06,1.3123
2000-10-09,-1.8135
2000-10-10,-2.6385
2000-10-11,-1.355
2000-10-12,-2.7473
2000-10-13,3.1073
2000-10-16,2.7397
2000-10-17,-2.6667
2000-10-18,1.6438000000000001
2000-10-19,3.504
2000-10-20,1.0417
2000-10-23,-1.5464
2000-10-24,1.3089
2000-10-25,-0.5168
2000-10-26,2.3377
2000-10-27,0.2538
2000-10-30,0.1519
2000-10-31,5.5838
2000-11-01,-3.125
2000-11-02,3.2258
2000-11-03,-0.7212
2000-11-06,-1.4527999999999999
2000-11-07,0.0
2000-11-08,0.4914
2000-11-09,0.0
2000-11-10,-1.2225
2000-11-13,3.9604
2000-11-14,-1.6667
2000-11-15,-0.4843
2000-11-16,-2.9196999999999997
2000-11-17,1.7544
2000-11-20,-1.7241
2000-11-21,1.2530999999999999
2000-11-22,-0.7426
2000-11-24,0.4988
2000-11-27,2.7295
2000-11-28,-2.4154999999999998
2000-11-29,2.9703
2000-11-30,2.6442
2000-12-01,-4.2155
2000-12-04,-3.912
2000-12-05,-0.2545
2000-12-06,-5.102
2000-12-07,-6.1828
2000-12-08,-1.7191999999999998
2000-12-11,4.6647
2000-12-12,-1.6713
2000-12-13,4.2493
2000-12-14,0.8152
2000-12-15,-1.6173
2000-12-18,1.3699
2000-12-19,1.6216
2000-12-20,-2.1277
2000-12-21,2.4457
2000-12-22,3.4483
2000-12-26,-2.5641
2000-12-27,0.0
2000-12-28,6.8421
2000-12-29,-4.9261
2001-01-02,1.8135
2001-01-03,4.0712
2001-01-04,-0.489
2001-01-05,-1.7199
2001-01-08,3.0
2001-01-09,-2.9126
2001-01-10,3.5
2001-01-11,1.4493
2001-01-12,3.3333
2001-01-16,-1.1521
2001-01-17,0.4662
2001-01-18,0.232
2001-01-19,-2.0833
2001-01-22,1.4184
2001-01-23,2.0979
2001-01-24,-3.8813
2001-01-25,1.1876
2001-01-26,-3.7559
2001-01-29,2.4
2001-01-30,0.2668
2001-01-31,-1.9003999999999999
2001-02-01,-9.0275
2001-02-02,-2.2147
2001-02-05,-0.8711
2001-02-06,2.4605
2001-02-07,0.1715
2001-02-08,-1.8836
2001-02-09,2.356
2001-02-12,1.8755
2001-02-13,1.9665
2001-02-14,-0.9027
2001-02-15,-0.6211
2001-02-16,-1.5833
2001-02-20,0.5504
2001-02-21,0.2105
2001-02-22,0.5462
2001-02-23,-0.5433
2001-02-26,1.3025
2001-02-27,-3.1937
2001-02-28,0.0857
2001-03-01,-2.0548
2001-03-02,0.3059
2001-03-05,0.2179
2001-03-06,2.1739
2001-03-07,2.2128
2001-03-08,1.3322
2001-03-09,-0.7806
2001-03-12,-1.0766
2001-03-13,-1.6743000000000001
2001-03-14,2.2137000000000002
2001-03-15,-0.4581
2001-03-16,-0.1255
2001-03-19,-2.5974
2001-03-20,-1.7204000000000002
2001-03-21,-2.8446
2001-03-22,-0.4505
2001-03-23,3.1222
2001-03-26,-0.1316
2001-03-27,1.9771999999999998
2001-03-28,-0.7324
2001-03-29,0.3038
2001-03-30,-0.2596
2001-04-02,-1.9089
2001-04-03,0.0
2001-04-04,3.2287
2001-04-05,1.371
2001-04-06,-0.634
2001-04-09,-0.9783
2001-04-10,0.4296
2001-04-11,-1.3687
2001-04-12,0.3903
2001-04-16,-1.0799
2001-04-17,0.4367
2001-04-18,-0.6522
2001-04-19,0.6565
2001-04-20,-0.2174
2001-04-23,-1.0893
2001-04-24,-1.3216
2001-04-25,3.3036
2001-04-26,0.4754
2001-04-27,1.2473
2001-04-30,-2.3038
2001-05-01,0.2183
2001-05-02,-1.4815
2001-05-03,0.1769
2001-05-04,2.5166
2001-05-07,-0.3015
2001-05-08,0.8639
2001-05-09,-0.4283
2001-05-10,-0.9892
2001-05-11,-0.8254
2001-05-14,0.4818
2001-05-15,0.4359
2001-05-16,1.5625
2001-05-17,-0.1282
2001-05-18,-0.4707
2001-05-21,2.7085
2001-05-22,2.5534
2001-05-23,0.0
2001-05-24,1.2652999999999999
2001-05-25,1.7734999999999999
2001-05-29,-0.0792
2001-05-30,-1.8629
2001-05-31,-0.7674
2001-06-01,1.1803
2001-06-04,-0.1609
2001-06-05,0.5238
2001-06-06,-1.2024
2001-06-07,0.4057
2001-06-08,1.4545
2001-06-11,-0.5575
2001-06-12,0.5607
2001-06-13,1.593
2001-06-14,-3.332
2001-06-15,0.365
2001-06-18,0.4444
2001-06-19,-1.0056
2001-06-20,1.3003
2001-06-21,-1.3237
2001-06-22,-0.3659
2001-06-25,-0.8568
2001-06-26,0.6173
2001-06-27,-0.6544
2001-06-28,1.8938000000000001
2001-06-29,3.8788
2001-07-02,-3.3449999999999998
2001-07-03,0.5231
2001-07-05,-0.5204
2001-07-06,-2.2133
2001-07-09,0.0823
2001-07-10,-2.0148
2001-07-11,-1.175
2001-07-12,1.9958
2001-07-13,0.791
2001-07-16,-2.3131
2001-07-17,2.1987
2001-07-18,-0.4965
2001-07-19,-1.2474
2001-07-20,2.5263
2001-07-23,-1.4784
2001-07-24,-2.7511
2001-07-25,-0.943
2001-07-26,0.8222
2001-07-27,-1.8883999999999999
2001-07-30,1.0936
2001-07-31,-0.6491
2001-08-01,-0.0436
2001-08-02,1.5251000000000001
2001-08-03,-0.9013
2001-08-06,-0.3465
2001-08-07,0.4781
2001-08-08,-0.519
2001-08-09,0.1304
2001-08-10,0.5211
2001-08-13,-2.3326000000000002
2001-08-14,-0.5307
2001-08-15,0.8448
2001-08-16,-0.4409
2001-08-17,0.0886
2001-08-20,0.0
2001-08-21,0.0
2001-08-22,-0.2655
2001-08-23,-1.1091
2001-08-24,0.0
2001-08-27,-0.4038
2001-08-28,-2.7027
2001-08-29,-1.6667
2001-08-30,0.6121
2001-08-31,2.0122
2001-09-04,-0.3211
2001-09-05,-2.0709
2001-09-06,0.094
2001-09-07,-1.0798
2001-09-10,0.7594
2001-09-17,-4.3335
2001-09-18,-0.2462
2001-09-19,2.8134
2001-09-20,-7.5852
2001-09-21,-4.4156
2001-09-24,5.4348
2001-09-25,-1.9588
2001-09-26,-0.8938
2001-09-27,3.8727
2001-09-28,1.5832000000000002
2001-10-01,-1.9607999999999999
2001-10-02,-0.7692
2001-10-03,2.7907
2001-10-04,-0.1508
2001-10-05,1.5106000000000002
2001-10-08,-1.9841
2001-10-09,-0.1518
2001-10-10,5.7780000000000005
2001-10-11,2.827
2001-10-12,-3.6347
2001-10-15,2.5145
2001-10-16,-0.9434
2001-10-17,-1.4285999999999999
2001-10-18,-1.2077
2001-10-19,-0.3912
2001-10-22,0.9818
2001-10-23,-0.7292
2001-10-24,-1.8119
2001-10-25,2.2444
2001-10-26,-2.3902
2001-10-29,-0.6997
2001-10-30,-3.2209
2001-10-31,1.7772999999999999
2001-11-01,1.9517
2001-11-02,0.5038
2001-11-05,0.1504
2001-11-06,0.1001
2001-11-07,-1.15
2001-11-08,1.1634
2001-11-09,-0.5
2001-11-12,-1.005
2001-11-13,1.0152
2001-11-14,3.9196
2001-11-15,-1.2089
2001-11-16,-0.0979
2001-11-19,1.5678999999999998
2001-11-20,-0.3859
2001-11-21,-2.1792
2001-11-23,4.0594
2001-11-26,-1.5224
2001-11-27,1.4976
2001-11-28,-1.7610999999999999
2001-11-29,3.5853
2001-11-30,-6.4546
2001-12-03,0.95
2001-12-04,4.0614
2001-12-05,1.9039000000000001
2001-12-06,-1.4479
2001-12-07,0.9005
2001-12-10,-1.4091
2001-12-11,0.7623
2001-12-12,0.8983
2001-12-13,0.7498
2001-12-14,0.6977
2001-12-17,-0.3233
2001-12-18,1.0195
2001-12-19,-5.2752
2001-12-20,5.3753
2001-12-21,4.0901
2001-12-24,0.883
2001-12-26,1.0503
2001-12-27,0.0866
2001-12-28,2.1636
2001-12-31,-1.5248
2002-01-02,-2.7096999999999998
2002-01-03,3.4925
2002-01-04,1.0252
2002-01-07,-2.5793
2002-01-08,-0.3906
2002-01-09,-0.2179
2002-01-10,-0.8734
2002-01-11,-0.4405
2002-01-14,-0.4425
2002-01-15,-2.2222
2002-01-16,-1.6818
2002-01-17,1.2945
2002-01-18,-1.5062
2002-01-22,-0.4634
2002-01-23,2.095
2002-01-24,-1.2768
2002-01-25,-0.2771
2002-01-28,0.0463
2002-01-29,-0.463
2002-01-30,0.0
2002-01-31,-1.4419
2002-02-01,0.0472
2002-02-04,-0.1415
2002-02-05,0.8975
2002-02-06,-2.1536
2002-02-07,0.3828
2002-02-08,2.1926
2002-02-11,-0.2799
2002-02-12,0.5145
2002-02-13,-0.4188
2002-02-14,0.0467
2002-02-15,-0.6072
2002-02-19,0.3759
2002-02-20,0.0
2002-02-21,-0.9363
2002-02-22,1.1342
2002-02-25,0.3738
2002-02-26,-0.5587
2002-02-27,-0.0468
2002-02-28,0.0937
2002-03-01,0.7955
2002-03-04,-0.2321
2002-03-05,5.4909
2002-03-06,2.9112999999999998
2002-03-07,1.8431
2002-03-08,0.968
2002-03-11,-0.8754
2002-03-12,0.4205
2002-03-13,-2.3869
2002-03-14,4.8048
2002-03-15,3.1519
2002-03-18,1.746
2002-03-19,1.209
2002-03-20,-0.7707
2002-03-21,0.466
2002-03-22,-0.9277
2002-03-25,-0.1951
2002-03-26,1.3292
2002-03-27,2.8164
2002-03-28,-0.4878
2002-04-01,0.8673
2002-04-02,-0.6355
2002-04-03,-0.2634
2002-04-04,0.943
2002-04-05,2.0179
2002-04-08,2.967
2002-04-09,0.7471
2002-04-10,1.7654999999999998
2002-04-11,-1.2144
2002-04-12,3.4422
2002-04-15,1.528
2002-04-16,0.3344
2002-04-17,-0.8333
2002-04-18,-1.6806999999999999
2002-04-19,2.359
2002-04-22,-0.668
2002-04-23,0.538
2002-04-24,-2.4415
2002-04-25,1.1313
2002-04-26,-1.2881
2002-04-29,0.8242
2002-04-30,1.7094
2002-05-01,-0.8403
2002-05-02,0.0678
2002-05-03,-0.1694
2002-05-06,-0.9501
2002-05-07,0.9935
2002-05-08,0.0
2002-05-09,-1.6282
2002-05-10,1.2069
2002-05-13,0.477
2002-05-14,0.746
2002-05-15,0.5049
2002-05-16,-1.7415
2002-05-17,0.8862
2002-05-20,-2.4662
2002-05-21,-1.3162
2002-05-22,0.1755
2002-05-23,0.1051
2002-05-24,-0.07
2002-05-28,-1.7163
2002-05-29,-1.4612
2002-05-30,0.0
2002-05-31,0.8318
2002-06-03,-0.5739
2002-06-04,4.0765
2002-06-05,6.4818
2002-06-06,-0.293
2002-06-07,1.1753
2002-06-10,-0.1936
2002-06-11,-2.4248
2002-06-12,0.0663
2002-06-13,0.0
2002-06-14,1.3576
2002-06-17,4.3123000000000005
2002-06-18,1.8165
2002-06-19,-3.076
2002-06-20,-0.7934
2002-06-21,-0.1919
2002-06-24,-0.1282
2002-06-25,-3.2092
2002-06-26,0.4642
2002-06-27,0.9901
2002-06-28,2.0261
2002-07-01,-2.4664
2002-07-02,-2.3645
2002-07-03,-0.6054
2002-07-05,2.3689
2002-07-08,0.0
2002-07-09,0.6612
2002-07-10,-3.2512
2002-07-11,-1.3917
2002-07-12,-1.8589
2002-07-15,-1.4381
2002-07-16,-2.0641
2002-07-17,2.907
2002-07-18,0.9887
2002-07-19,-6.8182
2002-07-22,0.0
2002-07-23,1.3508
2002-07-24,6.7382
2002-07-25,-0.2775
2002-07-26,-1.2174
2002-07-29,5.6338
2002-07-30,-0.1667
2002-07-31,-0.3673
2002-08-01,-0.2346
2002-08-02,-5.8784
2002-08-05,-1.1064
2002-08-06,4.2945
2002-08-07,2.2491
2002-08-08,0.6768
2002-08-09,-0.9076
2002-08-12,2.2727
2002-08-13,-3.6484
2002-08-14,3.6145
2002-08-15,-0.1661
2002-08-16,0.0
2002-08-19,-0.1997
2002-08-20,0.0333
2002-08-21,0.5667
2002-08-22,-0.5966
2002-08-23,-2.2341
2002-08-26,1.603
2002-08-27,-0.7385
2002-08-28,-3.1451000000000002
2002-08-29,3.5615
2002-08-30,-0.3034
2002-09-03,-7.8796
2002-09-04,2.79
2002-09-05,0.0
2002-09-06,2.4286
2002-09-09,1.1158
2002-09-10,-1.4138
2002-09-11,-0.4897
2002-09-12,-2.4956
2002-09-13,0.757
2002-09-16,0.0716
2002-09-17,-0.6435
2002-09-18,0.6837
2002-09-19,-2.2516
2002-09-20,1.9013
2002-09-23,-0.9688
2002-09-24,-0.9058
2002-09-25,2.9616
2002-09-26,2.1662
2002-09-27,-2.2593
2002-09-30,-0.7824
2002-10-01,0.0358
2002-10-02,-3.2605
2002-10-03,-1.0
2002-10-04,-5.6491
2002-10-07,1.1895
2002-10-08,3.8009
2002-10-09,-6.493
2002-10-10,5.6116
2002-10-11,4.9694
2002-10-14,-0.7647
2002-10-15,5.1376
2002-10-16,-3.2461
2002-10-17,3.1746
2002-10-18,-1.049
2002-10-21,2.4735
2002-10-22,-3.4138
2002-10-23,2.035
2002-10-24,-2.4493
2002-10-25,1.5065
2002-10-28,-0.3534
2002-10-29,0.1773
2002-10-30,0.2124
2002-10-31,0.0
2002-11-01,-1.7730000000000001
2002-11-04,-8.0144
2002-11-05,0.3532
2002-11-06,-3.989
2002-11-07,-1.6293
2002-11-08,2.2774
2002-11-11,-2.0243
2002-11-12,6.9008
2002-11-13,1.0437
2002-11-14,2.2571
2002-11-15,2.3195
2002-11-18,-0.841
2002-11-19,0.9218
2002-11-20,1.498
2002-11-21,-0.7919
2002-11-22,-0.6531
2002-11-25,0.9861
2002-11-26,-1.736
2002-11-27,3.018
2002-11-29,-1.0361
2002-12-02,1.0108
2002-12-03,-1.1078999999999999
2002-12-04,-1.3733
2002-12-05,2.1253
2002-12-06,-1.3276
2002-12-09,-0.1818
2002-12-10,0.1821
2002-12-11,-0.7273
2002-12-12,0.4029
2002-12-13,-0.8756
2002-12-16,1.9506999999999999
2002-12-17,-1.2274
2002-12-18,0.3289
2002-12-19,-1.3479
2002-12-20,3.8773999999999997
2002-12-23,-1.7064
2002-12-24,-1.8807
2002-12-26,1.4007
2002-12-27,-3.8531
2002-12-30,0.7561
2002-12-31,0.4128
2003-01-02,3.8864
2003-01-03,1.3309
2003-01-06,0.1775
2003-01-07,-0.1063
2003-01-08,-1.5253999999999999
2003-01-09,0.7925
2003-01-10,0.2144
2003-01-13,-0.428
2003-01-14,-0.0358
2003-01-15,-3.9054
2003-01-16,3.7286
2003-01-17,-1.33
2003-01-21,-3.4244
2003-01-22,-0.5281
2003-01-23,3.1475
2003-01-24,-1.3971
2003-01-27,-1.9388999999999998
2003-01-28,0.8365
2003-01-29,-1.3575
2003-01-30,-2.2171
2003-01-31,2.8929
2003-02-03,-1.2918
2003-02-04,0.077
2003-02-05,-0.9231
2003-02-06,-0.5047
2003-02-07,-2.8092
2003-02-10,2.5692
2003-02-11,-2.544
2003-02-12,-0.8032
2003-02-13,1.6194
2003-02-14,-0.6375
2003-02-18,4.8516
2003-02-19,-1.912
2003-02-20,0.3509
2003-02-21,-0.1166
2003-02-24,-4.1229
2003-02-25,2.2312
2003-02-26,-1.3492
2003-02-27,1.3677000000000001
2003-02-28,-1.3889
2003-03-03,-0.8048
2003-03-04,-0.9331
2003-03-05,1.2695
2003-03-06,-2.4262
2003-03-07,2.1136
2003-03-10,-3.7744
2003-03-11,1.434
2003-03-12,2.1622
2003-03-13,3.7851
2003-03-14,0.3922
2003-03-17,2.8906
2003-03-18,-4.8975
2003-03-19,3.4331
2003-03-20,-0.8105
2003-03-21,3.4241
2003-03-24,-3.5365
2003-03-25,1.3651
2003-03-26,-2.4625
2003-03-27,-0.1972
2003-03-28,-1.0672
2003-03-31,1.5981
2003-04-01,-0.8651
2003-04-02,2.023
2003-04-03,-1.3608
2003-04-04,-0.1971
2003-04-07,-0.079
2003-04-08,1.502
2003-04-09,-1.947
2003-04-10,1.3503
2003-04-11,-1.9201000000000001
2003-04-14,1.9577
2003-04-15,0.1567
2003-04-16,-0.8216
2003-04-17,0.1578
2003-04-21,-1.536
2003-04-22,4.08
2003-04-23,0.0
2003-04-24,-0.538
2003-04-25,0.2705
2003-04-28,1.5029
2003-04-29,1.2908
2003-04-30,-0.6403
2003-05-01,-0.7582
2003-05-02,1.7189
2003-05-05,0.751
2003-05-06,-1.1182
2003-05-07,0.4523
2003-05-08,-0.7129
2003-05-09,1.096
2003-05-12,1.4205999999999999
2003-05-13,-0.3317
2003-05-14,-0.1479
2003-05-15,-0.4815
2003-05-16,-1.8608
2003-05-19,0.6826
2003-05-20,-0.9793
2003-05-21,1.1792
2003-05-22,0.4887
2003-05-23,1.4216
2003-05-27,0.5164
2003-05-28,-0.1101
2003-05-29,1.1389
2003-05-30,0.3269
2003-06-02,1.3034
2003-06-03,1.6082999999999998
2003-06-04,2.0049
2003-06-05,-0.2759
2003-06-06,-1.6943000000000001
2003-06-09,0.1759
2003-06-10,0.948
2003-06-11,-0.5217
2003-06-12,0.2098
2003-06-13,-1.1514
2003-06-16,1.5178
2003-06-17,-0.9736
2003-06-18,-0.4213
2003-06-19,-0.3879
2003-06-20,-1.5575
2003-06-23,-2.589
2003-06-24,0.9598
2003-06-25,0.8044
2003-06-26,-0.6529
2003-06-27,-1.6064
2003-06-30,0.9276
2003-07-01,0.5882
2003-07-02,1.9371
2003-07-03,-0.8964
2003-07-07,1.9899
2003-07-08,2.9798
2003-07-09,1.3434
2003-07-10,-0.4419
2003-07-11,1.6729
2003-07-14,0.2686
2003-07-15,1.3061
2003-07-16,0.4298
2003-07-17,-3.1271
2003-07-18,1.3252
2003-07-21,-0.9725
2003-07-22,-7.3485
2003-07-23,-2.7412
2003-07-24,-1.8414000000000001
2003-07-25,-1.2634
2003-07-28,1.9775
2003-07-29,-0.4943
2003-07-30,0.5732
2003-07-31,-0.6079
2003-08-01,0.4205
2003-08-04,-0.0381
2003-08-05,-0.4189
2003-08-06,0.2294
2003-08-07,-0.1145
2003-08-08,0.0
2003-08-11,0.4966
2003-08-12,1.2543
2003-08-13,-1.2763
2003-08-14,0.1901
2003-08-15,0.4175
2003-08-18,0.189
2003-08-19,0.3772
2003-08-20,-0.0376
2003-08-21,1.5789
2003-08-22,-0.111
2003-08-25,0.0371
2003-08-26,0.6667
2003-08-27,2.7226
2003-08-28,-0.2507
2003-08-29,0.8259
2003-09-02,0.0
2003-09-03,0.1425
2003-09-04,-0.4623
2003-09-05,0.6431
2003-09-08,-0.0355
2003-09-09,-1.1719
2003-09-10,-0.2875
2003-09-11,1.1171
2003-09-12,0.0
2003-09-15,0.4633
2003-09-16,0.8159
2003-09-17,0.1056
2003-09-18,1.0193
2003-09-19,-0.1392
2003-09-22,-0.6969
2003-09-23,0.1404
2003-09-24,-0.6657
2003-09-25,-0.6349
2003-09-26,-3.4434
2003-09-29,0.5515
2003-09-30,-1.3528
2003-10-01,1.1861
2003-10-02,0.8425
2003-10-03,1.126
2003-10-06,-0.7902
2003-10-07,2.643
2003-10-08,-1.3757
2003-10-09,0.2861
2003-10-10,-0.3566
2003-10-13,0.5727
2003-10-14,0.4626
2003-10-15,0.0708
2003-10-16,0.1062
2003-10-17,-0.7426
2003-10-20,-0.6769
2003-10-21,-0.5739
2003-10-22,-1.3348
2003-10-23,0.4388
2003-10-24,-0.0364
2003-10-27,-0.2185
2003-10-28,-0.365
2003-10-29,1.3919000000000001
2003-10-30,1.2349999999999999
2003-10-31,0.3947
2003-11-03,1.2866
2003-11-04,-0.4234
2003-11-05,-0.4252
2003-11-06,0.9609
2003-11-07,0.846
2003-11-10,-0.6641
2003-11-11,2.1816
2003-11-12,2.0317
2003-11-13,0.6075
2003-11-14,-1.3083
2003-11-17,1.4956
2003-11-18,-0.9042
2003-11-19,0.9463
2003-11-20,-1.0713
2003-11-21,0.643
2003-11-24,-0.3026
2003-11-25,1.2816
2003-11-26,-0.5328
2003-11-28,0.6026
2003-12-01,0.5324
2003-12-02,-0.1655
2003-12-03,0.63
2003-12-04,2.3064
2003-12-05,-0.8374
2003-12-08,0.0325
2003-12-09,-0.1299
2003-12-10,0.7802
2003-12-11,0.1613
2003-12-12,0.3865
2003-12-15,-0.5133
2003-12-16,0.4192
2003-12-17,1.0276
2003-12-18,2.6701
2003-12-19,0.6192
2003-12-22,-0.8615
2003-12-23,-0.4655
2003-12-24,0.4365
2003-12-26,-0.652
2003-12-29,-0.0938
2003-12-30,1.2825
2003-12-31,-0.4941
2004-01-02,-0.9001
2004-01-05,1.1275
2004-01-06,-0.2168
2004-01-07,0.4035
2004-01-08,-0.711
2004-01-09,-0.3736
2004-01-12,0.3125
2004-01-13,0.3115
2004-01-14,1.3975
2004-01-15,-0.5207
2004-01-16,0.0
2004-01-20,-0.431
2004-01-21,0.8349
2004-01-22,0.5826
2004-01-23,-0.5183
2004-01-26,2.6663
2004-01-27,-1.3731
2004-01-28,-1.0593
2004-01-29,-0.2753
2004-01-30,2.0552
2004-02-02,1.2624
2004-02-03,-1.1576
2004-02-04,-0.5405
2004-02-05,1.9928
2004-02-06,1.0361
2004-02-09,0.7032
2004-02-10,-2.7058
2004-02-11,1.4952
2004-02-12,-1.2964
2004-02-13,0.0299
2004-02-17,0.4178
2004-02-18,-2.11
2004-02-19,-0.425
2004-02-20,-0.5488
2004-02-23,0.2452
2004-02-24,1.0703
2004-02-25,-0.5446
2004-02-26,2.373
2004-02-27,0.8915
2004-03-01,0.1473
2004-03-02,-1.1471
2004-03-03,-0.1785
2004-03-04,0.8346
2004-03-05,0.7094
2004-03-08,-1.7610999999999999
2004-03-09,-0.0598
2004-03-10,0.1794
2004-03-11,-3.1036
2004-03-12,3.0182
2004-03-15,-1.7339
2004-03-16,-2.8293
2004-03-17,0.6575
2004-03-18,0.6221
2004-03-19,-1.0819
2004-03-22,-0.7813
2004-03-23,0.7874
2004-03-24,-2.1875
2004-03-25,1.7572
2004-03-26,0.9419
2004-03-29,1.3997
2004-03-30,0.9202
2004-03-31,-0.6991
2004-04-01,1.6223
2004-04-02,-2.5
2004-04-05,0.1854
2004-04-06,1.9118
2004-04-07,-0.2421
2004-04-08,-0.5156
2004-04-12,-2.378
2004-04-13,0.4372
2004-04-14,-1.4925
2004-04-15,-0.5997
2004-04-16,2.5087
2004-04-19,-1.487
2004-04-20,-0.2516
2004-04-21,2.1438
2004-04-22,2.0062
2004-04-23,-0.3026
2004-04-26,-1.8816000000000002
2004-04-27,1.361
2004-04-28,-0.4272
2004-04-29,-0.801
2004-04-30,0.9627
2004-05-03,-1.538
2004-05-04,0.8435
2004-05-05,-0.9913
2004-05-06,0.0313
2004-05-07,-1.908
2004-05-10,-2.1684
2004-05-11,1.6949
2004-05-12,-1.1859
2004-05-13,0.5838
2004-05-14,-0.0322
2004-05-17,-0.0323
2004-05-18,0.5163
2004-05-19,-0.2247
2004-05-20,0.3539
2004-05-21,1.1222
2004-05-24,0.9195
2004-05-25,1.9478
2004-05-26,0.0616
2004-05-27,-0.0308
2004-05-28,0.5853
2004-06-01,-0.3675
