ticker,HNI US Equity
2000-05-22,0.4796
2000-05-23,0.2387
2000-05-24,-1.4285999999999999
2000-05-25,0.2415
2000-05-26,0.241
2000-05-30,0.2404
2000-05-31,-4.3165
2000-06-01,-2.5063
2000-06-02,4.8843
2000-06-05,-2.451
2000-06-06,3.5176
2000-06-07,-0.9709
2000-06-08,0.7353
2000-06-09,-1.7032
2000-06-12,-1.2376
2000-06-13,1.0025
2000-06-14,0.9926
2000-06-15,-3.6855
2000-06-16,0.7653
2000-06-19,0.0
2000-06-20,0.5063
2000-06-21,-1.5112999999999999
2000-06-22,-4.3478
2000-06-23,4.5455
2000-06-26,-1.5345
2000-06-27,3.3766
2000-06-28,3.5176
2000-06-29,5.0971
2000-06-30,-13.2217
2000-07-03,1.9295
2000-07-05,3.6554
2000-07-06,-3.7782999999999998
2000-07-07,1.0471
2000-07-10,1.5544
2000-07-11,-0.5102
2000-07-12,2.0513
2000-07-13,0.0
2000-07-14,-0.2513
2000-07-17,-1.7631999999999999
2000-07-18,2.5641
2000-07-19,-2.25
2000-07-20,4.6036
2000-07-21,-2.445
2000-07-24,3.5088
2000-07-25,0.4843
2000-07-26,1.6867
2000-07-27,-1.1848
2000-07-28,-2.3981
2000-07-31,4.914
2000-08-01,-5.3864
2000-08-02,3.4653
2000-08-03,0.4785
2000-08-04,0.9524
2000-08-07,1.6509
2000-08-08,0.0
2000-08-09,-0.9281
2000-08-10,0.7026
2000-08-11,2.093
2000-08-14,1.3667
2000-08-15,-1.4022000000000001
2000-08-16,0.9153
2000-08-17,-2.0408
2000-08-18,2.0833
2000-08-21,-3.4013999999999998
2000-08-22,-0.4695
2000-08-23,-0.2358
2000-08-24,1.4184
2000-08-25,2.331
2000-08-28,-3.4169
2000-08-29,3.5377
2000-08-30,-1.8223
2000-08-31,0.0
2000-09-01,0.232
2000-09-05,-1.6204
2000-09-06,2.5882
2000-09-07,-1.3761
2000-09-08,-1.3953
2000-09-11,0.4717
2000-09-12,-0.4695
2000-09-13,-0.4717
2000-09-14,-1.8957000000000002
2000-09-15,-3.6231999999999998
2000-09-18,-4.7619
2000-09-19,3.1579
2000-09-20,0.5102
2000-09-21,-1.7766
2000-09-22,0.7752
2000-09-25,-1.5385
2000-09-26,-1.3021
2000-09-27,-0.7916
2000-09-28,2.9255
2000-09-29,1.8088
2000-10-02,-2.5381
2000-10-03,-1.8229
2000-10-04,2.122
2000-10-05,2.3377
2000-10-06,-2.7919
2000-10-09,2.3499
2000-10-10,-0.5102
2000-10-11,-2.0513
2000-10-12,-4.712
2000-10-13,3.022
2000-10-16,-2.1333
2000-10-17,-4.6322
2000-10-18,-0.8571
2000-10-19,0.0
2000-10-20,0.0
2000-10-23,0.5764
2000-10-24,2.0057
2000-10-25,-1.1236
2000-10-26,3.4091
2000-10-27,0.0
2000-10-30,4.3956
2000-10-31,1.3158
2000-11-01,-0.7792
2000-11-02,1.3089
2000-11-03,0.5168
2000-11-06,-1.0283
2000-11-07,0.5195
2000-11-08,-0.2584
2000-11-09,-0.7772
2000-11-10,-2.8721
2000-11-13,4.0323
2000-11-14,0.2584
2000-11-15,-1.0309
2000-11-16,2.5417
2000-11-17,2.8061
2000-11-20,-0.9926
2000-11-21,1.2530999999999999
2000-11-22,-0.9901
2000-11-24,0.0
2000-11-27,-0.5
2000-11-28,-1.5074999999999998
2000-11-29,0.0
2000-11-30,-0.7653
2000-12-01,2.0566
2000-12-04,2.7708
2000-12-05,0.4902
2000-12-06,-0.7317
2000-12-07,0.4914
2000-12-08,1.7115
2000-12-11,2.8846
2000-12-12,-6.3084
2000-12-13,-1.2469000000000001
2000-12-14,-3.5354
2000-12-15,0.0
2000-12-18,3.1414
2000-12-19,0.2538
2000-12-20,-5.3165
2000-12-21,-4.5455
2000-12-22,9.2437
2000-12-26,-0.7692
2000-12-27,3.6176
2000-12-28,5.2369
2000-12-29,-3.3175
2001-01-02,-4.4118
2001-01-03,8.461500000000001
2001-01-04,-0.4728
2001-01-05,-4.9881
2001-01-08,1.75
2001-01-09,-3.1941
2001-01-10,3.5533
2001-01-11,-0.9804
2001-01-12,1.2376
2001-01-16,0.2445
2001-01-17,-0.7317
2001-01-18,-0.9828
2001-01-19,-0.7444
2001-01-22,-0.25
2001-01-23,1.7544
2001-01-24,-1.2315
2001-01-25,-0.4988
2001-01-26,-0.2506
2001-01-29,1.6280999999999999
2001-01-30,0.1187
2001-01-31,-1.2248
2001-02-01,1.56
2001-02-02,-2.0481
2001-02-05,0.0402
2001-02-06,-0.3215
2001-02-07,-1.1694
2001-02-08,-0.8568
2001-02-09,-4.1152
2001-02-12,2.618
2001-02-13,-2.0912
2001-02-14,0.9398
2001-02-15,5.2052
2001-02-16,-2.7755
2001-02-20,1.6632
2001-02-21,2.6176
2001-02-22,0.0399
2001-02-23,0.0
2001-02-26,0.5976
2001-02-27,-3.5644
2001-02-28,2.0534
2001-03-01,-1.6097000000000001
2001-03-02,-0.9816
2001-03-05,0.7848
2001-03-06,0.9836
2001-03-07,0.1623
2001-03-08,1.5396999999999998
2001-03-09,-2.8332
2001-03-12,-1.7659
2001-03-13,0.7943
2001-03-14,-3.4011
2001-03-15,-0.1288
2001-03-16,-5.2451
2001-03-19,5.9891
2001-03-20,-0.5137
2001-03-21,-1.8502999999999998
2001-03-22,1.929
2001-03-23,0.6882
2001-03-26,1.8368
2001-03-27,0.4614
2001-03-28,-5.0522
2001-03-29,1.5831
2001-03-30,-0.5628
2001-04-02,0.0435
2001-04-03,-2.0888
2001-04-04,-0.0889
2001-04-05,8.452
2001-04-06,-3.6095
2001-04-09,3.1064
2001-04-10,0.6191
2001-04-11,-4.5529
2001-04-12,2.1917
2001-04-16,-2.0606
2001-04-17,2.5762
2001-04-18,1.7162
2001-04-19,0.4115
2001-04-20,1.2705
2001-04-23,-3.278
2001-04-24,-0.4184
2001-04-25,4.1176
2001-04-26,-0.4843
2001-04-27,3.4063
2001-04-30,-2.1176
2001-05-01,1.7628
2001-05-02,1.1024
2001-05-03,-1.4019
2001-05-04,2.6856
2001-05-07,-3.3077
2001-05-08,0.1989
2001-05-09,-0.3573
2001-05-10,-2.0717
2001-05-11,1.1391
2001-05-14,-2.0113
2001-05-15,3.1199
2001-05-16,2.08
2001-05-17,-0.9796
2001-05-18,-1.5038
2001-05-21,2.6517
2001-05-22,-0.7436
2001-05-23,-2.1293
2001-05-24,1.6116000000000001
2001-05-25,0.0
2001-05-29,2.6963
2001-05-30,-1.2741
2001-05-31,-1.1732
2001-06-01,0.5144
2001-06-04,2.5591
2001-06-05,-0.3839
2001-06-06,0.1927
2001-06-07,0.6154
2001-06-08,0.4587
2001-06-11,-1.1035
2001-06-12,0.0
2001-06-13,-1.4236
2001-06-14,-1.5222
2001-06-15,-1.744
2001-06-18,0.4034
2001-06-19,-0.6428
2001-06-20,1.8601
2001-06-21,0.1588
2001-06-22,-1.8629
2001-06-25,-1.1712
2001-06-26,0.1226
2001-06-27,1.7959
2001-06-28,0.7217
2001-06-29,-3.5827999999999998
2001-07-02,0.4955
2001-07-03,-1.1915
2001-07-05,0.8732
2001-07-06,-1.0305
2001-07-09,-0.8746
2001-07-10,1.3025
2001-07-11,0.2074
2001-07-12,3.1871
2001-07-13,-1.4039
2001-07-16,-1.3019
2001-07-17,-0.5359
2001-07-18,-0.2901
2001-07-19,1.33
2001-07-20,0.6563
2001-07-23,-0.0407
2001-07-24,0.0408
2001-07-25,1.5077
2001-07-26,0.8029
2001-07-27,-0.0398
2001-07-30,1.5537999999999998
2001-07-31,1.0985
2001-08-01,-0.3492
2001-08-02,0.1168
2001-08-03,-0.6223
2001-08-06,0.2348
2001-08-07,-0.3905
2001-08-08,-0.1568
2001-08-09,-0.6675
2001-08-10,2.3715
2001-08-13,-2.0077
2001-08-14,-0.197
2001-08-15,-0.2777
2001-08-16,0.0398
2001-08-17,-1.5109
2001-08-20,1.4937
2001-08-21,-2.5457
2001-08-22,2.1224
2001-08-23,-1.7986
2001-08-24,1.7094
2001-08-27,-0.8403
2001-08-28,-3.5513
2001-08-29,-1.2551999999999999
2001-08-30,-1.2711999999999999
2001-08-31,3.9914
2001-09-04,2.6414
2001-09-05,-3.6992000000000003
2001-09-06,-1.6701000000000001
2001-09-07,-2.3779
2001-09-10,-0.5655
2001-09-17,-9.0114
2001-09-18,7.2596
2001-09-19,1.7033
2001-09-20,-5.2446
2001-09-21,-7.1628
2001-09-24,8.667300000000001
2001-09-25,-0.8299
2001-09-26,-3.1612999999999998
2001-09-27,2.6884
2001-09-28,2.6648
2001-10-01,-3.9617
2001-10-02,2.276
2001-10-03,0.8809
2001-10-04,-1.7004000000000001
2001-10-05,0.7013
2001-10-08,-2.9248
2001-10-09,0.2869
2001-10-10,0.4769
2001-10-11,1.8984
2001-10-12,-1.7233
2001-10-15,-2.1801
2001-10-16,5.5233
2001-10-17,-1.7447
2001-10-18,0.2804
2001-10-19,0.1864
2001-10-22,0.4651
2001-10-23,2.7778
2001-10-24,0.4955
2001-10-25,1.9722
2001-10-26,3.2967
2001-10-29,0.5957
2001-10-30,-0.3807
2001-10-31,2.2081
2001-11-01,1.7865
2001-11-02,0.449
2001-11-05,1.8692
2001-11-06,2.3135
2001-11-07,-0.8577
2001-11-08,-1.2584
2001-11-09,-0.4779
2001-11-12,1.0404
2001-11-13,1.3860999999999999
2001-11-14,1.7578
2001-11-15,2.8791
2001-11-16,1.5367
2001-11-19,-1.8826
2001-11-20,-0.9029
2001-11-21,-1.8603
2001-11-23,1.6634
2001-11-26,0.4186
2001-11-27,-0.7579
2001-11-28,-1.5655000000000001
2001-11-29,1.3963999999999999
2001-11-30,-2.0658
2001-12-03,0.7813
2001-12-04,0.7752
2001-12-05,7.3846
2001-12-06,3.2235
2001-12-07,-3.4004
2001-12-10,-2.8736
2001-12-11,0.5547
2001-12-12,-0.5149
2001-12-13,-1.9963
2001-12-14,3.2063
2001-12-17,-1.4254
2001-12-18,1.2607
2001-12-19,1.0985
2001-12-20,-3.0424
2001-12-21,1.6063
2001-12-24,-1.3603
2001-12-26,3.839
2001-12-27,0.8615
2001-12-28,0.3559
2001-12-31,-1.9504000000000001
2002-01-02,-0.5787
2002-01-03,1.0549
2002-01-04,4.7516
2002-01-07,-2.2337
2002-01-08,1.2302
2002-01-09,0.2431
2002-01-10,0.2771
2002-01-11,-1.8998
2002-01-14,-1.7606000000000002
2002-01-15,0.3584
2002-01-16,-3.4643
2002-01-17,2.0348
2002-01-18,-0.1813
2002-01-22,-3.0149
2002-01-23,3.4457
2002-01-24,0.3259
2002-01-25,1.8766
2002-01-28,0.8147
2002-01-29,-1.7569
2002-01-30,1.8598
2002-01-31,-2.3174
2002-02-01,-1.0784
2002-02-04,-0.7267
2002-02-05,-2.6353999999999997
2002-02-06,-1.1654
2002-02-07,-6.3142
2002-02-08,3.2887
2002-02-11,2.7516
2002-02-12,-1.6067
2002-02-13,1.5941
2002-02-14,0.0765
2002-02-15,-1.3384
2002-02-19,-0.814
2002-02-20,2.4032999999999998
2002-02-21,-1.8405
2002-02-22,0.9766
2002-02-25,1.9342000000000001
2002-02-26,2.315
2002-02-27,0.3709
2002-02-28,0.1848
2002-03-01,0.5533
2002-03-04,3.0814
2002-03-05,-3.0961
2002-03-06,0.9548
2002-03-07,-0.4729
2002-03-08,2.3026
2002-03-11,0.7503
2002-03-12,0.7092
2002-03-13,-0.0704
2002-03-14,1.0218
2002-03-15,-0.5581
2002-03-18,-0.0702
2002-03-19,-3.0186
2002-03-20,-0.3257
2002-03-21,-0.1816
2002-03-22,0.582
2002-03-25,0.0723
2002-03-26,1.0842
2002-03-27,0.6793
2002-03-28,0.8878
2002-04-01,0.5632
2002-04-02,-1.6451
2002-04-03,3.1673
2002-04-04,-1.0348
2002-04-05,1.2548
2002-04-08,0.9983
2002-04-09,0.7839
2002-04-10,0.9131
2002-04-11,-0.134
2002-04-12,1.0738
2002-04-15,0.498
2002-04-16,0.2643
2002-04-17,0.7908
2002-04-18,-2.2229
2002-04-19,0.8693
2002-04-22,0.1326
2002-04-23,-1.2248
2002-04-24,-2.2453
2002-04-25,3.7367
2002-04-26,-1.6854
2002-04-29,-0.5042
2002-04-30,1.0811
2002-05-01,-0.635
2002-05-02,-0.2691
2002-05-03,-0.7757
2002-05-06,-1.4276
2002-05-07,0.3793
2002-05-08,0.2748
2002-05-09,1.2676
2002-05-10,-1.8944999999999999
2002-05-13,1.0345
2002-05-14,3.7201
2002-05-15,0.3455
2002-05-16,0.889
2002-05-17,-0.4243
2002-05-20,-1.8681999999999999
2002-05-21,-1.67
2002-05-22,0.2038
2002-05-23,2.6102
2002-05-24,-1.7509000000000001
2002-05-28,-2.6564
2002-05-29,-0.4836
2002-05-30,-0.7289
2002-05-31,-0.7692
2002-06-03,-2.2551
2002-06-04,0.1802
2002-06-05,-2.1231
2002-06-06,-0.7353
2002-06-07,2.5185
2002-06-10,0.5419
2002-06-11,-2.659
2002-06-12,0.5906
2002-06-13,-1.9083
2002-06-14,0.1122
2002-06-17,2.2795
2002-06-18,2.0095
2002-06-19,-4.0831
2002-06-20,-1.0082
2002-06-21,0.9053
2002-06-24,-1.6822
2002-06-25,-1.3688
2002-06-26,-0.5783
2002-06-27,2.1714
2002-06-28,3.3017
2002-07-01,-1.7633999999999999
2002-07-02,-2.9918
2002-07-03,-2.0432
2002-07-05,3.7387
2002-07-08,2.6935000000000002
2002-07-09,-2.0318
2002-07-10,-2.5263999999999998
2002-07-11,-1.0058
2002-07-12,-0.8206
2002-07-15,-0.0788
2002-07-16,1.3407
2002-07-17,2.2957
2002-07-18,-1.8638
2002-07-19,-3.2946
2002-07-22,-1.002
2002-07-23,1.0121
2002-07-24,5.6513
2002-07-25,0.9105
2002-07-26,-3.3835
2002-07-29,6.8093
2002-07-30,-0.3643
2002-07-31,-1.3163
2002-08-01,-0.2594
2002-08-02,-3.2689
2002-08-05,-2.0737
2002-08-06,3.1373
2002-08-07,2.9657999999999998
2002-08-08,-1.034
2002-08-09,-0.8955
2002-08-12,-0.8283
2002-08-13,-1.3477999999999999
2002-08-14,2.6295
2002-08-15,2.4868
2002-08-16,1.4706000000000001
2002-08-19,1.6303999999999998
2002-08-20,-1.3191
2002-08-21,1.1199
2002-08-22,0.2144
2002-08-23,-1.7825
2002-08-26,0.1815
2002-08-27,2.7536
2002-08-28,-2.3977
2002-08-29,0.4335
2002-08-30,-1.1871
2002-09-03,-1.4925
2002-09-04,0.813
2002-09-05,0.1833
2002-09-06,3.476
2002-09-09,0.4243
2002-09-10,-2.2535
2002-09-11,0.7205
2002-09-12,-5.5794
2002-09-13,1.3636
2002-09-16,-1.0836999999999999
2002-09-17,-1.0578
2002-09-18,-0.42
2002-09-19,0.6135
2002-09-20,0.0381
2002-09-23,-2.1714
2002-09-24,-2.7648
2002-09-25,2.6832000000000003
2002-09-26,2.4181
2002-09-27,-2.1325
2002-09-30,-0.9728
2002-10-01,2.7898
2002-10-02,-3.0581
2002-10-03,1.0252
2002-10-04,-3.3958
2002-10-07,-4.3636
2002-10-08,3.6333
2002-10-09,-4.7289
2002-10-10,1.1125
2002-10-11,2.6661
2002-10-14,-0.5359
2002-10-15,7.501
2002-10-16,-4.0093
2002-10-17,3.9356999999999998
2002-10-18,-0.966
2002-10-21,0.6243
2002-10-22,-2.1326
2002-10-23,4.5959
2002-10-24,-2.4242
2002-10-25,1.3975
2002-10-28,-2.8331
2002-10-29,-0.591
2002-10-30,1.8232
2002-10-31,-0.545
2002-11-01,1.8395000000000001
2002-11-04,0.9992
2002-11-05,-1.2557
2002-11-06,0.4624
2002-11-07,-2.6084
2002-11-08,1.024
2002-11-11,-1.2476
2002-11-12,1.0659
2002-11-13,0.293
2002-11-14,2.0744
2002-11-15,1.7255
2002-11-18,-1.1308
2002-11-19,-0.305
2002-11-20,1.1855
2002-11-21,2.4187
2002-11-22,-1.5867
2002-11-25,3.6745
2002-11-26,-2.17
2002-11-27,3.586
2002-11-29,-0.1428
2002-12-02,-1.4296
2002-12-03,-1.1965
2002-12-04,1.0642
2002-12-05,-1.0167
2002-12-06,0.3668
2002-12-09,-3.3991
2002-12-10,3.8593
2002-12-11,1.2022
2002-12-12,0.612
2002-12-13,-1.0733
2002-12-16,2.4593
2002-12-17,-0.2118
2002-12-18,0.1415
2002-12-19,1.1303
2002-12-20,0.4541
2002-12-23,-3.1641
2002-12-24,-0.0359
2002-12-26,0.2514
2002-12-27,-1.5048
2002-12-30,1.6733
2002-12-31,1.1807
2003-01-02,1.8388
2003-01-03,-1.7708
2003-01-06,0.2121
2003-01-07,-1.7637
2003-01-08,-1.4003999999999999
2003-01-09,0.7283
2003-01-10,-0.8677
2003-01-13,0.4741
2003-01-14,-1.0889
2003-01-15,0.9541
2003-01-16,0.4726
2003-01-17,-2.3517
2003-01-21,-2.89
2003-01-22,-0.8394
2003-01-23,0.9234
2003-01-24,-0.915
2003-01-27,-3.1551
2003-01-28,0.4768
2003-01-29,0.7908
2003-01-30,-3.2169
2003-01-31,5.0669
2003-02-03,-1.8904
2003-02-04,-0.2359
2003-02-05,3.5869
2003-02-06,-0.1522
2003-02-07,-1.7530000000000001
2003-02-10,1.5516
2003-02-11,-0.8785
2003-02-12,-1.5029
2003-02-13,0.5869
2003-02-14,0.8557
2003-02-18,4.1651
2003-02-19,0.1111
2003-02-20,-1.4864
2003-02-21,1.1316
2003-02-24,-2.6856
2003-02-25,3.5263
2003-02-26,0.0
2003-02-27,0.4813
2003-02-28,-1.2159
2003-03-03,2.4618
2003-03-04,-1.7109999999999999
2003-03-05,0.0
2003-03-06,0.7778
2003-03-07,-0.2205
2003-03-10,-0.5157
2003-03-11,-0.3702
2003-03-12,-0.0372
2003-03-13,0.0372
2003-03-14,1.2635
2003-03-17,2.8624
2003-03-18,-0.107
2003-03-19,1.4643
2003-03-20,-0.2816
2003-03-21,3.7063
2003-03-24,-2.9952
2003-03-25,0.1754
2003-03-26,-0.8757
2003-03-27,-0.106
2003-03-28,1.0966
2003-03-31,-0.2799
2003-04-01,-0.4211
2003-04-02,2.8894
2003-04-03,-2.2945
2003-04-04,-0.4907
2003-04-07,1.0567
2003-04-08,0.1743
2003-04-09,-0.4175
2003-04-10,0.6289
2003-04-11,-0.8681
2003-04-14,1.9264000000000001
2003-04-15,0.6186
2003-04-16,-1.1954
2003-04-17,-0.4494
2003-04-21,-0.8681
2003-04-22,1.6112
2003-04-23,1.6545999999999998
2003-04-24,-1.7294
2003-04-25,0.2761
2003-04-28,-0.2065
2003-04-29,2.1379
2003-04-30,-0.135
2003-05-01,-1.8256000000000001
2003-05-02,1.343
2003-05-05,0.3058
2003-05-06,-0.542
2003-05-07,-1.0559
2003-05-08,-0.5508
2003-05-09,0.5884
2003-05-12,-0.1721
2003-05-13,0.5171
2003-05-14,0.0
2003-05-15,-1.1023
2003-05-16,0.7663
2003-05-19,-3.2147
2003-05-20,-1.1429
2003-05-21,0.4335
2003-05-22,-1.259
2003-05-23,0.5829
2003-05-27,2.1369
2003-05-28,0.9929
2003-05-29,1.1236
2003-05-30,1.875
2003-06-02,0.1704
2003-06-03,1.0208
2003-06-04,1.2125
2003-06-05,-1.3977
2003-06-06,-1.4175
2003-06-09,-0.3766
2003-06-10,2.4399
2003-06-11,1.3083
2003-06-12,-0.3311
2003-06-13,0.0997
2003-06-16,2.0909
2003-06-17,2.6983
2003-06-18,-2.1842
2003-06-19,-1.165
2003-06-20,1.5390000000000001
2003-06-23,-2.5798
2003-06-24,-0.7282
2003-06-25,0.3334
2003-06-26,1.3958
2003-06-27,-0.0328
2003-06-30,0.0
2003-07-01,0.3279
2003-07-02,1.2745
2003-07-03,-0.484
2003-07-07,1.751
2003-07-08,-0.3187
2003-07-09,-0.0959
2003-07-10,-0.64
2003-07-11,-0.161
2003-07-14,0.3226
2003-07-15,-0.1608
2003-07-16,-0.1288
2003-07-17,-0.2902
2003-07-18,-0.1617
2003-07-21,-0.9394
2003-07-22,-1.4061
2003-07-23,4.3118
2003-07-24,1.399
2003-07-25,-0.2822
2003-07-28,0.566
2003-07-29,0.5941
2003-07-30,1.8029
2003-07-31,1.5573000000000001
2003-08-01,-0.1804
2003-08-04,-1.0241
2003-08-05,0.7608
2003-08-06,0.1208
2003-08-07,-0.181
2003-08-08,-0.6044
2003-08-11,0.7905
2003-08-12,0.4827
2003-08-13,1.085
2003-08-14,0.328
2003-08-15,0.2972
2003-08-18,1.2147999999999999
2003-08-19,2.3712
2003-08-20,0.7149
2003-08-21,1.5048
2003-08-22,0.8392
2003-08-25,-0.1387
2003-08-26,1.1389
2003-08-27,-0.6042
2003-08-28,0.7184
2003-08-29,0.7407
2003-09-02,0.2179
2003-09-03,1.5489000000000002
2003-09-04,0.0268
2003-09-05,-0.9898
2003-09-08,0.9997
2003-09-09,-0.321
2003-09-10,0.1342
2003-09-11,-0.0804
2003-09-12,0.456
2003-09-15,-0.0534
2003-09-16,1.2824
2003-09-17,0.2374
2003-09-18,0.8947
2003-09-19,-0.3391
2003-09-22,-1.4918
2003-09-23,0.6908
2003-09-24,-0.9235
2003-09-25,-0.3462
2003-09-26,-1.1224
2003-09-29,0.1892
2003-09-30,-0.2967
2003-10-01,0.5141
2003-10-02,-0.0269
2003-10-03,0.8616
2003-10-06,1.9487
2003-10-07,0.9427
2003-10-08,-0.1816
2003-10-09,0.9615
2003-10-10,-0.5148
2003-10-13,0.5951
2003-10-14,-0.0772
2003-10-15,-0.9781
2003-10-16,0.3379
2003-10-17,-0.4663
2003-10-20,-0.7028
2003-10-21,-0.9174
2003-10-22,-2.2487
2003-10-23,5.6563
2003-10-24,0.666
2003-10-27,2.0611
2003-10-28,0.8477
2003-10-29,0.7417
2003-10-30,0.319
2003-10-31,0.2935
2003-11-03,2.8049
2003-11-04,0.5931
2003-11-05,0.0
2003-11-06,0.6604
2003-11-07,0.3046
2003-11-10,-0.1402
2003-11-11,-1.1228
2003-11-12,1.4904
2003-11-13,0.5361
2003-11-14,-0.814
2003-11-17,0.0234
2003-11-18,0.3751
2003-11-19,-0.7006
2003-11-20,-1.4581
2003-11-21,0.2864
2003-11-24,0.6901
2003-11-25,0.5672
2003-11-26,-0.376
2003-11-28,0.2359
2003-12-01,1.8122
2003-12-02,0.3699
2003-12-03,1.0364
2003-12-04,-0.4559
2003-12-05,-0.5496
2003-12-08,-1.819
2003-12-09,-0.258
2003-12-10,-0.4232
2003-12-11,0.1181
2003-12-12,-1.0377
2003-12-15,-0.5243
2003-12-16,0.575
2003-12-17,0.0476
2003-12-18,1.4762
2003-12-19,0.9151
2003-12-22,0.558
2003-12-23,1.1098
2003-12-24,-0.7546
2003-12-26,0.576
2003-12-29,-0.7102
2003-12-30,-0.3
2003-12-31,0.2546
2004-01-02,0.0231
2004-01-05,0.1385
2004-01-06,-0.5992
2004-01-07,-0.3246
2004-01-08,0.3489
2004-01-09,0.9272
2004-01-12,0.2526
2004-01-13,-0.0916
2004-01-14,2.0408
2004-01-15,0.2697
2004-01-16,0.2465
2004-01-20,0.3801
2004-01-21,1.804
2004-01-22,-3.2378
2004-01-23,-1.3792
2004-01-26,-0.0229
2004-01-27,-2.4994
2004-01-28,-2.1872
2004-01-29,0.8415
2004-01-30,-0.1669
2004-02-02,-1.1225
2004-02-03,0.0242
2004-02-04,-0.0241
2004-02-05,-0.0966
2004-02-06,1.4748999999999999
2004-02-09,-1.7155
2004-02-10,-3.5394
2004-02-11,0.6786
2004-02-12,-1.3979
2004-02-13,-0.7342
2004-02-17,0.1275
2004-02-18,-0.6877
2004-02-19,-2.1879
2004-02-20,0.0526
2004-02-23,-2.0252
2004-02-24,-0.4564
2004-02-25,0.0
2004-02-26,1.6989999999999998
2004-02-27,0.1591
2004-03-01,6.7249
2004-03-02,-2.4808
2004-03-03,-1.9842
2004-03-04,0.1557
2004-03-05,1.192
2004-03-08,-0.128
2004-03-09,-1.5385
2004-03-10,-2.6042
2004-03-11,-1.6844999999999999
2004-03-12,1.7134
2004-03-15,-1.2833999999999999
2004-03-16,-0.9751
2004-03-17,0.7659
2004-03-18,-1.5201
2004-03-19,-0.9372
2004-03-22,-0.0278
2004-03-23,-1.1411
2004-03-24,-0.3378
2004-03-25,1.2711999999999999
2004-03-26,0.4742
2004-03-29,2.0267
2004-03-30,1.3878
2004-03-31,-0.2684
2004-04-01,0.9419
2004-04-02,1.4663
2004-04-05,0.0788
2004-04-06,-0.9714
2004-04-07,1.7231999999999998
2004-04-08,-1.8765
2004-04-12,0.9296
2004-04-13,-1.7894999999999999
2004-04-14,-1.179
2004-04-15,0.0542
2004-04-16,1.7073
2004-04-19,0.2931
2004-04-20,-2.2317
2004-04-21,6.6576
2004-04-22,-0.0255
2004-04-23,1.1723
2004-04-26,-2.8967
2004-04-27,0.441
2004-04-28,-1.8853
2004-04-29,-2.1848
2004-04-30,-0.4037
2004-05-03,1.4591
2004-05-04,0.506
2004-05-05,-1.1659
2004-05-06,0.2949
2004-05-07,0.0267
2004-05-10,0.481
2004-05-11,1.1968
2004-05-12,1.5243
2004-05-13,0.0779
2004-05-14,0.026
2004-05-17,-1.8168
2004-05-18,1.5332
2004-05-19,1.0154
2004-05-20,0.1804
2004-05-21,0.7718
2004-05-24,0.8935
2004-05-25,0.6832
