ticker,BOY US Equity
2000-05-24,-0.4545
2000-05-25,-1.3699
2000-05-26,-1.8519
2000-05-30,3.7736
2000-05-31,0.9091
2000-06-01,-0.9009
2000-06-02,-1.8182
2000-06-05,0.9259
2000-06-06,1.8349
2000-06-07,-0.9009
2000-06-08,1.3636
2000-06-09,-0.8969
2000-06-12,2.2624
2000-06-13,0.0
2000-06-14,-0.4425
2000-06-15,1.3333
2000-06-16,1.3158
2000-06-19,1.2987
2000-06-20,0.8547
2000-06-21,-0.8475
2000-06-22,-2.1368
2000-06-23,-1.31
2000-06-26,0.885
2000-06-27,-2.193
2000-06-28,2.9238
2000-06-29,-1.8018
2000-06-30,-0.8028
2000-07-03,-0.1156
2000-07-05,-1.8519
2000-07-06,1.8868
2000-07-07,0.9259
2000-07-10,1.8349
2000-07-11,1.8018
2000-07-12,0.885
2000-07-13,1.7544
2000-07-14,0.431
2000-07-17,0.4292
2000-07-18,0.0
2000-07-19,-1.2821
2000-07-20,-0.4329
2000-07-21,-0.4348
2000-07-24,-0.4367
2000-07-25,-0.4386
2000-07-26,1.3216
2000-07-27,0.0
2000-07-28,-1.7391
2000-07-31,0.885
2000-08-01,2.193
2000-08-02,-31.3305
2000-08-03,7.5
2000-08-04,1.1628
2000-08-07,-1.1494
2000-08-08,-0.5814
2000-08-09,-2.924
2000-08-10,0.6024
2000-08-11,0.0
2000-08-14,0.5988
2000-08-15,-0.5952
2000-08-16,-0.5988
2000-08-17,0.6024
2000-08-18,-1.1976
2000-08-21,-0.6061
2000-08-22,-0.6098
2000-08-23,-2.454
2000-08-24,-2.5157
2000-08-25,3.2258
2000-08-28,1.25
2000-08-29,-1.8519
2000-08-30,0.6289
2000-08-31,-0.625
2000-09-01,0.6289
2000-09-05,-0.625
2000-09-06,0.0
2000-09-07,1.8868
2000-09-08,0.0
2000-09-11,1.2346
2000-09-12,0.0
2000-09-13,-1.2195
2000-09-14,1.2346
2000-09-15,2.439
2000-09-18,-1.1905000000000001
2000-09-19,2.4096
2000-09-20,0.0
2000-09-21,0.0
2000-09-22,1.1764999999999999
2000-09-25,-1.7442
2000-09-26,0.0
2000-09-27,1.0888
2000-09-28,-0.6061
2000-09-29,1.2195
2000-10-02,-0.6024
2000-10-03,-2.4242
2000-10-04,-0.6211
2000-10-05,-1.25
2000-10-06,-0.6329
2000-10-09,0.0
2000-10-10,0.0
2000-10-11,-1.9108
2000-10-12,0.6494
2000-10-13,-4.5161
2000-10-16,1.3514
2000-10-17,-2.6667
2000-10-18,0.0
2000-10-19,2.0548
2000-10-20,-1.3423
2000-10-23,0.0
2000-10-24,0.6803
2000-10-25,0.0
2000-10-26,-3.3784
2000-10-27,-0.6993
2000-10-30,1.4085
2000-10-31,0.6944
2000-11-01,-0.6897
2000-11-02,3.4722
2000-11-03,1.3423
2000-11-06,0.6623
2000-11-07,0.6579
2000-11-08,-1.3072
2000-11-09,0.6623
2000-11-10,-3.9474
2000-11-13,0.6849
2000-11-14,0.0
2000-11-15,0.0
2000-11-16,-1.3605
2000-11-17,2.069
2000-11-20,0.6757
2000-11-21,0.0
2000-11-22,0.0
2000-11-24,0.0
2000-11-27,-2.6846
2000-11-28,0.0
2000-11-29,-0.6897
2000-11-30,-3.4722
2000-12-01,2.1583
2000-12-04,-1.4085
2000-12-05,0.7143
2000-12-06,6.383
2000-12-07,-2.6667
2000-12-08,0.6849
2000-12-11,2.0408
2000-12-12,-2.6667
2000-12-13,0.0
2000-12-14,0.6849
2000-12-15,1.3605
2000-12-18,-2.0134
2000-12-19,0.0
2000-12-20,-0.6849
2000-12-21,0.0
2000-12-22,1.3793
2000-12-26,-1.3605
2000-12-27,0.5793
2000-12-28,-1.4285999999999999
2000-12-29,-1.4493
2001-01-02,2.9412000000000003
2001-01-03,0.7143
2001-01-04,4.9645
2001-01-05,-0.6757
2001-01-08,0.0
2001-01-09,0.0
2001-01-10,0.0
2001-01-11,2.7211
2001-01-12,0.0
2001-01-16,1.3245
2001-01-17,2.6144
2001-01-18,0.6369
2001-01-19,-0.6329
2001-01-22,0.6369
2001-01-23,-0.6329
2001-01-24,1.2739
2001-01-25,1.2579
2001-01-26,0.6211
2001-01-29,0.8395
2001-01-30,2.3506
2001-01-31,0.5742
2001-02-01,1.3321
2001-02-02,1.6901000000000002
2001-02-05,1.4774
2001-02-06,1.9108
2001-02-07,0.0
2001-02-08,-0.7143
2001-02-09,0.2698
2001-02-12,0.5381
2001-02-13,1.5165
2001-02-14,-0.703
2001-02-15,0.0
2001-02-16,-1.2389000000000001
2001-02-20,1.8817
2001-02-21,-0.5277
2001-02-22,-1.8568
2001-02-23,0.4505
2001-02-26,2.2422
2001-02-27,-0.8772
2001-02-28,-1.7699
2001-03-01,1.3514
2001-03-02,0.2667
2001-03-05,0.266
2001-03-06,1.8568
2001-03-07,0.9549
2001-03-08,2.1496
2001-03-09,0.0842
2001-03-12,-0.3364
2001-03-13,-0.4219
2001-03-14,-0.8475
2001-03-15,-0.8547
2001-03-16,-1.7241
2001-03-19,0.4386
2001-03-20,0.4367
2001-03-21,0.0
2001-03-22,-0.7826
2001-03-23,3.4181
2001-03-26,-0.339
2001-03-27,1.3605
2001-03-28,-1.9715
2001-03-29,-0.8834
2001-03-30,-1.0695000000000001
2001-04-02,0.0901
2001-04-03,-0.5401
2001-04-04,-1.629
2001-04-05,-0.184
2001-04-06,-1.8433000000000002
2001-04-09,0.0
2001-04-10,3.7559
2001-04-11,-1.086
2001-04-12,0.6404
2001-04-16,0.4545
2001-04-17,1.81
2001-04-18,1.3333
2001-04-19,0.0
2001-04-20,0.0
2001-04-23,3.2456
2001-04-24,1.5293
2001-04-25,-1.2551999999999999
2001-04-26,-2.5423999999999998
2001-04-27,0.9565
2001-04-30,0.2584
2001-05-01,-0.6014
2001-05-02,0.2593
2001-05-03,-0.8621
2001-05-04,0.1739
2001-05-07,1.1285
2001-05-08,1.7167
2001-05-09,-1.6034000000000002
2001-05-10,-1.8010000000000002
2001-05-11,1.048
2001-05-14,0.2593
2001-05-15,2.931
2001-05-16,1.34
2001-05-17,-2.0661
2001-05-18,0.4219
2001-05-21,0.084
2001-05-22,0.084
2001-05-23,-1.0067
2001-05-24,0.4237
2001-05-25,2.616
2001-05-29,0.0
2001-05-30,-1.6447
2001-05-31,-0.5017
2001-06-01,2.0168
2001-06-04,-1.2356
2001-06-05,0.2502
2001-06-06,-1.8303
2001-06-07,2.2034
2001-06-08,-0.0829
2001-06-11,0.6639
2001-06-12,2.6381
2001-06-13,-2.6506
2001-06-14,-0.9901
2001-06-15,3.6667
2001-06-18,-2.2508
2001-06-19,0.4112
2001-06-20,1.7199
2001-06-21,1.0467
2001-06-22,0.0
2001-06-25,1.2749
2001-06-26,0.9441
2001-06-27,1.0522
2001-06-28,-0.7143
2001-06-29,3.1175
2001-07-02,-0.3876
2001-07-03,0.0
2001-07-05,-0.7782
2001-07-06,-1.4902
2001-07-09,2.9459
2001-07-10,-2.3202
2001-07-11,0.1584
2001-07-12,-0.7905
2001-07-13,0.0
2001-07-16,-3.1873
2001-07-17,-2.8807
2001-07-18,1.6949
2001-07-19,0.4167
2001-07-20,1.3277999999999999
2001-07-23,2.2113
2001-07-24,0.1603
2001-07-25,0.24
2001-07-26,2.1548
2001-07-27,-1.9531
2001-07-30,-1.5936
2001-07-31,-2.0243
2001-08-01,-0.3306
2001-08-02,-3.8143000000000002
2001-08-03,-0.431
2001-08-06,-1.4719
2001-08-07,-1.5817
2001-08-08,-0.5357
2001-08-09,0.9874
2001-08-10,-0.4444
2001-08-13,1.0714
2001-08-14,-0.6184
2001-08-15,0.3556
2001-08-16,1.5058
2001-08-17,0.349
2001-08-20,4.3478
2001-08-21,-3.3333
2001-08-22,2.069
2001-08-23,-1.1824
2001-08-24,2.8205
2001-08-27,-1.0806
2001-08-28,-1.6806999999999999
2001-08-29,0.0
2001-08-30,-3.8462
2001-08-31,2.2222
2001-09-04,-0.087
2001-09-05,-0.6092
2001-09-06,-3.5026
2001-09-07,0.0
2001-09-10,0.1815
2001-09-17,-9.963799999999999
2001-09-18,-0.9054
2001-09-19,-7.4112
2001-09-20,-11.7325
2001-09-21,-5.5901
2001-09-24,9.8684
2001-09-25,1.0778
2001-09-26,-4.0284
2001-09-27,-1.8519
2001-09-28,0.6289
2001-10-01,0.625
2001-10-02,4.3478
2001-10-03,-0.119
2001-10-04,-0.4768
2001-10-05,8.3832
2001-10-08,-0.9945
2001-10-09,0.8929
2001-10-10,3.208
2001-10-11,-1.2326
2001-10-12,-0.113
2001-10-15,-1.81
2001-10-16,-3.2258
2001-10-17,-1.7856999999999998
2001-10-18,-0.7273
2001-10-19,-0.1221
2001-10-22,-1.1002
2001-10-23,-0.9889
2001-10-24,0.1248
2001-10-25,0.3741
2001-10-26,-0.6211
2001-10-29,-5.625
2001-10-30,0.0
2001-10-31,5.298
2001-11-01,3.1447
2001-11-02,-4.2683
2001-11-05,2.0382
2001-11-06,-3.8702
2001-11-07,1.2987
2001-11-08,-1.2821
2001-11-09,0.0
2001-11-12,-1.9481000000000002
2001-11-13,-7.2848
2001-11-14,0.0
2001-11-15,3.0
2001-11-16,1.8031000000000001
2001-11-19,-0.4087
2001-11-20,2.4624
2001-11-21,-2.6702
2001-11-23,0.6859
2001-11-26,-0.6812
2001-11-27,1.3717
2001-11-28,0.0
2001-11-29,1.3532
2001-11-30,-1.2016
2001-12-03,-3.3784
2001-12-04,2.0979
2001-12-05,0.6849
2001-12-06,-1.7687
2001-12-07,-1.662
2001-12-10,1.4085
2001-12-11,0.6944
2001-12-12,-0.1379
2001-12-13,-0.1381
2001-12-14,1.3831
2001-12-17,0.2729
2001-12-18,-0.9524
2001-12-19,1.9231
2001-12-20,1.3477000000000001
2001-12-21,7.5798
2001-12-24,-0.4944
2001-12-26,-1.2422
2001-12-27,0.1258
2001-12-28,0.3769
2001-12-31,-0.2503
2002-01-02,1.1292
2002-01-03,0.9926
2002-01-04,2.457
2002-01-07,-0.4796
2002-01-08,0.8434
2002-01-09,0.3584
2002-01-10,0.119
2002-01-11,-0.1189
2002-01-14,-0.5952
2002-01-15,-0.7186
2002-01-16,-2.8951000000000002
2002-01-17,2.2359999999999998
2002-01-18,-1.2151
2002-01-22,0.861
2002-01-23,0.0
2002-01-24,-0.3659
2002-01-25,-1.1016
2002-01-28,1.4851
2002-01-29,-2.0732
2002-01-30,3.3624
2002-01-31,0.4819
2002-02-01,-1.3189
2002-02-04,0.486
2002-02-05,1.0883
2002-02-06,-2.0335
2002-02-07,0.9768
2002-02-08,1.451
2002-02-11,-0.9535
2002-02-12,1.083
2002-02-13,0.9524
2002-02-14,-1.4151
2002-02-15,0.1196
2002-02-19,-1.4337
2002-02-20,7.2727
2002-02-21,-3.8418
2002-02-22,3.4078
2002-02-25,-1.7045
2002-02-26,-1.8497
2002-02-27,1.0601
2002-02-28,-0.3497
2002-03-01,1.9883
2002-03-04,-0.2294
2002-03-05,2.2989
2002-03-06,6.1798
2002-03-07,-3.2804
2002-03-08,-0.9847
2002-03-11,-0.9945
2002-03-12,-0.6696
2002-03-13,-0.4494
2002-03-14,1.0158
2002-03-15,2.2346
2002-03-18,-1.6393
2002-03-19,1.4444
2002-03-20,-1.6429
2002-03-21,2.8952999999999998
2002-03-22,-4.7619
2002-03-25,1.7045
2002-03-26,3.352
2002-03-27,0.5405
2002-03-28,0.0
2002-04-01,0.0
2002-04-02,-4.6237
2002-04-03,2.0293
2002-04-04,0.5525
2002-04-05,-0.1099
2002-04-08,-0.22
2002-04-09,-0.6615
2002-04-10,0.9989
2002-04-11,-2.1978
2002-04-12,3.2584
2002-04-15,0.1088
2002-04-16,1.9565000000000001
2002-04-17,-0.2132
2002-04-18,1.0684
2002-04-19,-1.1628
2002-04-22,-0.5348
2002-04-23,1.1828
2002-04-24,-0.4251
2002-04-25,0.0
2002-04-26,-0.2134
2002-04-29,0.3209
2002-04-30,0.7463
2002-05-01,-0.5291
2002-05-02,-0.3191
2002-05-03,0.5336
2002-05-06,-0.5308
2002-05-07,0.2134
2002-05-08,-0.426
2002-05-09,-0.107
2002-05-10,-0.1071
2002-05-13,1.2862
2002-05-14,1.2698
2002-05-15,1.1494
2002-05-16,-1.4463
2002-05-17,0.6289
2002-05-20,-0.8333
2002-05-21,-1.6806999999999999
2002-05-22,0.2137
2002-05-23,0.2132
2002-05-24,-2.1277
2002-05-28,3.0435
2002-05-29,-0.1055
2002-05-30,1.4784
2002-05-31,-1.0406
2002-06-03,-1.367
2002-06-04,2.3454
2002-06-05,-1.3542
2002-06-06,-1.056
2002-06-07,2.4546
2002-06-10,-1.6667
2002-06-11,-0.2119
2002-06-12,0.6369
2002-06-13,-0.6329
2002-06-14,0.1062
2002-06-17,0.7423
2002-06-18,-0.5263
2002-06-19,-0.5291
2002-06-20,-0.3191
2002-06-21,0.3202
2002-06-24,1.8085
2002-06-25,2.0899
2002-06-26,-0.7165
2002-06-27,2.5773
2002-06-28,9.8492
2002-07-01,-9.0576
2002-07-02,-1.7103000000000002
2002-07-03,2.0471
2002-07-05,-1.7050999999999998
2002-07-08,-3.2653
2002-07-09,4.2194
2002-07-10,-2.1255
2002-07-11,-6.3082
2002-07-12,0.6623
2002-07-15,1.2061
2002-07-16,-3.5753
2002-07-17,2.1348
2002-07-18,-6.1606
2002-07-19,-2.9308
2002-07-22,-6.0386
2002-07-23,-9.8972
2002-07-24,15.5492
2002-07-25,-1.2346
2002-07-26,5.0
2002-07-29,4.1667
2002-07-30,0.5714
2002-07-31,-1.4773
2002-08-01,-2.0761
2002-08-02,-4.2403
2002-08-05,-0.492
2002-08-06,3.5846999999999998
2002-08-07,3.222
2002-08-08,7.1676
2002-08-09,-0.3236
2002-08-12,-2.5974
2002-08-13,-7.3333
2002-08-14,6.3549
2002-08-15,-1.5784
2002-08-16,0.3436
2002-08-19,3.5388
2002-08-20,-1.7641
2002-08-21,2.1324
2002-08-22,-0.4396
2002-08-23,-0.6623
2002-08-26,4.3333
2002-08-27,-1.065
2002-08-28,-3.3369
2002-08-29,2.8952999999999998
2002-08-30,-0.4329
2002-09-03,-0.9783
2002-09-04,1.5368
2002-09-05,-1.6216
2002-09-06,0.8791
2002-09-09,1.3072
2002-09-10,-1.2903
2002-09-11,-0.6536
2002-09-12,0.9868
2002-09-13,1.8458
2002-09-16,-0.1066
2002-09-17,-2.1345
2002-09-18,0.5453
2002-09-19,-1.3014999999999999
2002-09-20,0.0
2002-09-23,-0.6593
2002-09-24,1.6593
2002-09-25,-0.1088
2002-09-26,1.9607999999999999
2002-09-27,2.0697
2002-09-30,2.6681
2002-10-01,1.2474
2002-10-02,-4.4148
2002-10-03,0.5371
2002-10-04,-2.7778
2002-10-07,-9.8901
2002-10-08,-2.439
2002-10-09,-5.0
2002-10-10,3.8158
2002-10-11,1.3942
2002-10-14,-1.75
2002-10-15,2.799
2002-10-16,0.0
2002-10-17,2.4752
2002-10-18,-0.8454
2002-10-21,1.5834000000000001
2002-10-22,-2.6379
2002-10-23,3.202
2002-10-24,0.716
2002-10-25,-0.4739
2002-10-28,1.1905000000000001
2002-10-29,-1.4118
2002-10-30,0.0
2002-10-31,2.0286
2002-11-01,3.0409
2002-11-04,-0.1135
2002-11-05,0.7955
2002-11-06,2.7057
2002-11-07,-1.7563
2002-11-08,-1.3408
2002-11-11,-3.7373
2002-11-12,-1.1764999999999999
2002-11-13,2.6189999999999998
2002-11-14,2.7842000000000002
2002-11-15,-1.5800999999999998
2002-11-18,-1.4908000000000001
2002-11-19,-1.6298
2002-11-20,0.9467
2002-11-21,2.2274
2002-11-22,-1.2615
2002-11-25,1.7422
2002-11-26,-1.1416
2002-11-27,5.5427
2002-11-29,-0.4376
2002-12-02,1.3187
2002-12-03,-0.2169
2002-12-04,-0.9783
2002-12-05,-2.3052
2002-12-06,3.9326
2002-12-09,0.5405
2002-12-10,0.4301
2002-12-11,-4.0685
2002-12-12,2.9018
2002-12-13,-2.3861
2002-12-16,1.1111
2002-12-17,0.0
2002-12-18,-1.4285999999999999
2002-12-19,1.4493
2002-12-20,1.3187
2002-12-23,1.5184
2002-12-24,0.8547
2002-12-26,-1.1653
2002-12-27,-3.2154
2002-12-30,2.2599
2002-12-31,3.0939
2003-01-02,0.5359
2003-01-03,-2.6652
2003-01-06,2.8478
2003-01-07,-0.426
2003-01-08,-0.107
2003-01-09,-0.2141
2003-01-10,-0.8584
2003-01-13,0.2165
2003-01-14,-0.9719
2003-01-15,-0.4362
2003-01-16,-0.4381
2003-01-17,-0.9901
2003-01-21,0.0
2003-01-22,-0.5556
2003-01-23,0.8939
2003-01-24,-1.7719
2003-01-27,-0.6764
2003-01-28,0.5675
2003-01-29,2.8217
2003-01-30,-1.7563
2003-01-31,1.4525000000000001
2003-02-03,-0.4405
2003-02-04,-0.4425
2003-02-05,-0.5556
2003-02-06,-0.3352
2003-02-07,-1.6816
2003-02-10,0.9122
2003-02-11,-0.565
2003-02-12,-1.0227
2003-02-13,-1.9518
2003-02-14,-0.2342
2003-02-18,0.939
2003-02-19,-0.3488
2003-02-20,-1.867
2003-02-21,1.6646999999999998
2003-02-24,-4.5614
2003-02-25,0.1225
2003-02-26,-3.9168
2003-02-27,-0.6369
2003-02-28,1.2821
2003-03-03,-2.6582
2003-03-04,-1.5605
2003-03-05,-3.963
2003-03-06,-2.3384
2003-03-07,2.1127
2003-03-10,-3.4483
2003-03-11,-4.0
2003-03-12,3.2738
2003-03-13,2.5937
2003-03-14,1.5449000000000002
2003-03-17,1.6598000000000002
2003-03-18,-1.3605
2003-03-19,2.4828
2003-03-20,-1.4805
2003-03-21,4.5082
2003-03-24,-3.0065
2003-03-25,1.0782
2003-03-26,-2.0
2003-03-27,0.8163
2003-03-28,1.7981
2003-03-31,0.1359
2003-04-01,0.2714
2003-04-02,3.3829000000000002
2003-04-03,-1.3089
2003-04-04,-0.5305
2003-04-07,3.2
2003-04-08,-1.4212
2003-04-09,-0.3932
2003-04-10,0.1316
2003-04-11,-2.6281
2003-04-14,1.6194
2003-04-15,0.0
2003-04-16,0.9296
2003-04-17,0.6579
2003-04-21,-1.5686
2003-04-22,6.5073
2003-04-23,-0.4988
2003-04-24,-0.3759
2003-04-25,-0.1258
2003-04-28,1.6373
2003-04-29,0.0
2003-04-30,1.7348
2003-05-01,-1.7052
2003-05-02,3.4696
2003-05-05,-0.7186
2003-05-06,1.0856
2003-05-07,-0.5967
2003-05-08,0.2401
2003-05-09,1.1976
2003-05-12,1.0651
2003-05-13,-0.1171
2003-05-14,-9.7304
2003-05-15,1.6883
2003-05-16,-2.2989
2003-05-19,1.4379
2003-05-20,-1.5464
2003-05-21,0.9162
2003-05-22,1.0376
2003-05-23,0.1284
2003-05-27,1.0256
2003-05-28,-0.3807
2003-05-29,0.0
2003-05-30,2.8025
2003-06-02,-2.1066
2003-06-03,0.0
2003-06-04,0.0
2003-06-05,-0.1266
2003-06-06,0.6337
2003-06-09,0.2519
2003-06-10,1.6332
2003-06-11,0.1236
2003-06-12,-0.7407
2003-06-13,-0.7463
2003-06-16,0.8772
2003-06-17,-0.6211
2003-06-18,0.0
2003-06-19,-0.625
2003-06-20,0.6289
2003-06-23,-2.125
2003-06-24,0.2554
2003-06-25,0.3822
2003-06-26,0.2538
2003-06-27,-0.3797
2003-06-30,-0.8895
2003-07-01,0.7692
2003-07-02,1.7812000000000001
2003-07-03,0.375
2003-07-07,0.8717
2003-07-08,-0.9877
2003-07-09,-0.2494
2003-07-10,0.0
2003-07-11,-0.5
2003-07-14,0.1256
2003-07-15,0.7528
2003-07-16,1.7435
2003-07-17,-1.5912
2003-07-18,-1.1194
2003-07-21,-0.6289
2003-07-22,1.7722
2003-07-23,-1.4925
2003-07-24,-1.2626
2003-07-25,1.023
2003-07-28,-0.1266
2003-07-29,0.7605
2003-07-30,-1.5093999999999999
2003-07-31,0.6386
2003-08-01,-0.3807
2003-08-04,-1.9108
2003-08-05,-1.2987
2003-08-06,-0.9211
2003-08-07,-0.1328
2003-08-08,0.5319
2003-08-11,0.1323
2003-08-12,2.5099
2003-08-13,-0.9021
2003-08-14,0.6502
2003-08-15,-0.5168
2003-08-18,-0.6494
2003-08-19,3.9215999999999998
2003-08-20,-0.6289
2003-08-21,1.8987
2003-08-22,-1.8634
2003-08-25,1.1392
2003-08-26,-1.1264
2003-08-27,0.6329
2003-08-28,-1.2579
2003-08-29,-0.6369
2003-09-02,3.0769
2003-09-03,-0.1244
2003-09-04,-0.2491
2003-09-05,-0.9988
2003-09-08,1.0088
2003-09-09,-0.1248
2003-09-10,-0.625
2003-09-11,1.5093999999999999
2003-09-12,-1.3631
2003-09-15,2.2613
2003-09-16,0.86
2003-09-17,-0.1218
2003-09-18,-0.6098
2003-09-19,2.6994
2003-09-22,-2.27
2003-09-23,1.467
2003-09-24,0.241
2003-09-25,0.0
2003-09-26,-1.4423
2003-09-29,0.7317
2003-09-30,-0.2421
2003-10-01,2.5484999999999998
2003-10-02,-0.5917
2003-10-03,0.0
2003-10-06,0.8333
2003-10-07,-0.2361
2003-10-08,-1.8935
2003-10-09,1.2063
2003-10-10,-0.9535
2003-10-13,1.6846999999999999
2003-10-14,0.0
2003-10-15,-1.3018
2003-10-16,0.4796
2003-10-17,-0.4773
2003-10-20,0.0
2003-10-21,-1.3189
2003-10-22,0.243
2003-10-23,0.0
2003-10-24,-0.6061
2003-10-27,0.2439
2003-10-28,-0.1217
2003-10-29,1.4616
2003-10-30,0.12
2003-10-31,-0.7194
2003-11-03,1.6907999999999999
2003-11-04,4.5131
2003-11-05,1.1364
2003-11-06,1.7978
2003-11-07,-2.2075
2003-11-10,-0.1129
2003-11-11,-2.4859
2003-11-12,1.3905
2003-11-13,0.4571
2003-11-14,-1.0239
2003-11-17,1.6092
2003-11-18,-0.6787
2003-11-19,0.9112
2003-11-20,-0.1129
2003-11-21,0.452
2003-11-24,1.1249
2003-11-25,0.6674
2003-11-26,-1.105
2003-11-28,1.4525000000000001
2003-12-01,0.7709
2003-12-02,-0.2186
2003-12-03,-0.3286
2003-12-04,0.6593
2003-12-05,-1.4192
2003-12-08,0.7752
2003-12-09,-2.7473
2003-12-10,-0.452
2003-12-11,1.0216
2003-12-12,0.6742
2003-12-15,-2.3438
2003-12-16,-0.1143
2003-12-17,0.6865
2003-12-18,2.1591
2003-12-19,-0.4449
2003-12-22,1.1173
2003-12-23,0.3315
2003-12-24,-0.7709
2003-12-26,-0.222
2003-12-29,4.8943
2003-12-30,-0.106
2003-12-31,-2.8662
2004-01-02,1.0929
2004-01-05,0.6486
2004-01-06,1.1815
2004-01-07,1.0616
2004-01-08,1.0504
2004-01-09,-0.8316
2004-01-12,-0.4193
2004-01-13,0.3158
2004-01-14,0.4197
2004-01-15,-0.209
2004-01-16,-1.3613
2004-01-20,1.2739
2004-01-21,0.6289
2004-01-22,-0.7292
2004-01-23,1.1542
2004-01-26,0.5187
2004-01-27,-0.516
2004-01-28,-1.6598000000000002
2004-01-29,0.211
2004-01-30,-0.3158
2004-02-02,-0.3168
2004-02-03,0.5297
2004-02-04,-0.6322
2004-02-05,1.6966999999999999
2004-02-06,0.5214
2004-02-09,0.9336
2004-02-10,0.7194
2004-02-11,-0.2041
2004-02-12,-1.9426999999999999
2004-02-13,-1.2513
2004-02-17,0.3168
2004-02-18,-0.2105
2004-02-19,-2.3207
2004-02-20,0.108
2004-02-23,-0.3236
2004-02-24,-1.2987
2004-02-25,0.8772
2004-02-26,0.0
2004-02-27,0.3261
2004-03-01,1.5168
2004-03-02,-0.3202
2004-03-03,-0.9636
2004-03-04,1.0811
2004-03-05,1.6042999999999998
2004-03-08,2.1053
2004-03-09,-0.8247
2004-03-10,-2.079
2004-03-11,0.2123
2004-03-12,2.3305
2004-03-15,-3.7267
2004-03-16,1.0753
2004-03-17,-2.766
2004-03-18,-0.1094
2004-03-19,1.3143
2004-03-22,-0.8649
2004-03-23,1.9628999999999999
2004-03-24,0.6417
2004-03-25,1.4878
2004-03-26,-2.6178
2004-03-29,0.9677
2004-03-30,-0.3195
2004-03-31,-0.8547
2004-04-01,2.0474
2004-04-02,-0.2112
2004-04-05,-2.6455
2004-04-06,-2.6087
2004-04-07,1.7856999999999998
2004-04-08,-2.0833
2004-04-12,-4.2553
2004-04-13,-4.0936
2004-04-14,-3.6585
2004-04-15,1.2658
2004-04-16,1.25
2004-04-19,2.716
2004-04-20,-2.524
2004-04-21,-1.1097
2004-04-22,0.4988
2004-04-23,-0.1241
2004-04-26,-0.6211
2004-04-27,1.0
2004-04-28,-1.3614
2004-04-29,1.6311
2004-04-30,-2.5926
2004-05-03,1.5209000000000001
2004-05-04,0.8739
2004-05-05,-0.9901
2004-05-06,-4.0
2004-05-07,-8.0729
2004-05-10,2.4079
2004-05-11,3.5961
2004-05-12,-2.5366999999999997
2004-05-13,-1.3699
2004-05-14,0.4167
2004-05-17,-2.3513
2004-05-18,-0.1416
2004-05-19,0.7092
2004-05-20,1.2676
2004-05-21,2.2253
2004-05-24,-1.4966
2004-05-25,1.3812
2004-05-26,-0.1362
2004-05-27,-0.1364
2004-05-28,0.1366
2004-06-01,-1.5007000000000001
2004-06-02,0.277
2004-06-03,-0.9669
2004-06-04,2.5105
2004-06-07,2.0408
