ticker,USG US Equity
2000-05-23,-1.8605
2000-05-24,0.5371
2000-05-25,-2.5237
2000-05-26,-2.1036
2000-05-30,2.4793
2000-05-31,-2.7419000000000002
2000-06-01,2.4876
2000-06-02,1.7799
2000-06-05,0.4769
2000-06-06,-1.7405
2000-06-07,-5.9581
2000-06-08,1.3699
2000-06-09,0.6757
2000-06-12,-3.3557
2000-06-13,-1.5625
2000-06-14,3.5273
2000-06-15,-1.8739
2000-06-16,-1.3889
2000-06-19,0.0
2000-06-20,-0.3521
2000-06-21,-3.3569
2000-06-22,-2.3766
2000-06-23,-5.4307
2000-06-26,0.198
2000-06-27,1.3834
2000-06-28,-0.9747
2000-06-29,1.1811
2000-06-30,-5.4961
2000-07-03,7.051
2000-07-05,1.7308
2000-07-06,-3.9698
2000-07-07,0.3937
2000-07-10,2.9412000000000003
2000-07-11,-1.1429
2000-07-12,0.578
2000-07-13,1.5326
2000-07-14,-2.4528
2000-07-17,-1.5474
2000-07-18,0.0
2000-07-19,-1.1788
2000-07-20,-6.163
2000-07-21,4.2373
2000-07-24,0.4065
2000-07-25,-2.2267
2000-07-26,-2.2774
2000-07-27,-0.4237
2000-07-28,-1.4894
2000-07-31,1.5119
2000-08-01,1.9149
2000-08-02,-0.6263
2000-08-03,0.0
2000-08-04,0.2101
2000-08-07,4.6122
2000-08-08,4.8096
2000-08-09,-2.1033
2000-08-10,-1.9531
2000-08-11,1.992
2000-08-14,-0.1953
2000-08-15,-1.1742
2000-08-16,0.9901
2000-08-17,-0.9804
2000-08-18,-0.5941
2000-08-21,-0.1992
2000-08-22,-0.998
2000-08-23,1.2903
2000-08-24,-1.4
2000-08-25,1.4199
2000-08-28,1.0
2000-08-29,0.198
2000-08-30,-1.1858
2000-08-31,3.0
2000-09-01,-0.3883
2000-09-05,-1.7544
2000-09-06,3.7698
2000-09-07,-1.912
2000-09-08,-0.7797
2000-09-11,0.1965
2000-09-12,-0.5882
2000-09-13,-1.7751000000000001
2000-09-14,-0.6024
2000-09-15,-4.2424
2000-09-18,-0.6329
2000-09-19,-1.6985000000000001
2000-09-20,-1.0799
2000-09-21,-3.2751
2000-09-22,-0.9029
2000-09-25,-5.2392
2000-09-26,-2.4038
2000-09-27,0.0
2000-09-28,0.9852
2000-09-29,-2.1951
2000-10-02,-1.2469000000000001
2000-10-03,1.0101
2000-10-04,-1.25
2000-10-05,-20.5063
2000-10-06,-14.0127
2000-10-09,6.6667
2000-10-10,-2.4306
2000-10-11,-1.4235
2000-10-12,-4.3321
2000-10-13,-5.283
2000-10-16,-0.3984
2000-10-17,-5.2
2000-10-18,-2.9536
2000-10-19,8.6957
2000-10-20,-2.8
2000-10-23,2.4691
2000-10-24,6.4257
2000-10-25,6.7925
2000-10-26,-9.894
2000-10-27,-0.7843
2000-10-30,5.9289
2000-10-31,1.8657
2000-11-01,2.9304
2000-11-02,1.4235
2000-11-03,-2.807
2000-11-06,0.722
2000-11-07,1.0753
2000-11-08,-2.4823
2000-11-09,-5.8182
2000-11-10,-11.9691
2000-11-13,-1.7544
2000-11-14,0.4464
2000-11-15,-0.8889
2000-11-16,-0.8969
2000-11-17,-0.4525
2000-11-20,9.0909
2000-11-21,1.4167
2000-11-22,-0.4149
2000-11-24,-0.4167
2000-11-27,29.7071
2000-11-28,-5.8065
2000-11-29,1.3699
2000-11-30,-1.0135
2000-12-01,1.7065000000000001
2000-12-04,0.6711
2000-12-05,1.0
2000-12-06,-1.9802
2000-12-07,-2.0202
2000-12-08,-1.0309
2000-12-11,-0.6944
2000-12-12,-1.3986
2000-12-13,-4.6099
2000-12-14,-3.3457
2000-12-15,-0.7692
2000-12-18,4.2636
2000-12-19,0.3717
2000-12-20,2.2222
2000-12-21,9.4203
2000-12-22,23.509900000000002
2000-12-26,-5.3619
2000-12-27,-4.5326
2000-12-28,6.5282
2000-12-29,0.2786
2001-01-02,-5.5556
2001-01-03,10.0
2001-01-04,2.1390000000000002
2001-01-05,-0.5236
2001-01-08,-10.2632
2001-01-09,-1.173
2001-01-10,3.2641
2001-01-11,-0.2874
2001-01-12,0.0
2001-01-16,3.17
2001-01-17,3.0726
2001-01-18,-1.897
2001-01-19,-0.5525
2001-01-22,-0.8333
2001-01-23,0.2801
2001-01-24,0.5587
2001-01-25,0.8333
2001-01-26,-0.2755
2001-01-29,0.4641
2001-01-30,-3.6516
2001-01-31,1.3699
2001-02-01,0.0
2001-02-02,1.5766
2001-02-05,-0.6208
2001-02-06,0.2677
2001-02-07,-0.3115
2001-02-08,-1.3393
2001-02-09,-0.4525
2001-02-12,-0.0909
2001-02-13,0.091
2001-02-14,-0.2727
2001-02-15,-0.866
2001-02-16,-1.8391
2001-02-20,-3.466
2001-02-21,-1.9165
2001-02-22,-1.1887
2001-02-23,-1.2530999999999999
2001-02-26,-2.4873
2001-02-27,0.5206
2001-02-28,-1.3982
2001-03-01,0.0
2001-03-02,-0.4202
2001-03-05,0.3692
2001-03-06,-0.578
2001-03-07,-3.8584
2001-03-08,1.1545
2001-03-09,-3.2609
2001-03-12,-3.9326
2001-03-13,3.1579
2001-03-14,-4.932
2001-03-15,1.7889
2001-03-16,-2.9291
2001-03-19,-5.2505
2001-03-20,10.5096
2001-03-21,-4.0346
2001-03-22,-3.7237
2001-03-23,-0.0624
2001-03-26,-1.9975
2001-03-27,2.8025
2001-03-28,-4.6468
2001-03-29,-2.0793
2001-03-30,1.3935
2001-04-02,-14.2016
2001-04-03,-7.0938
2001-04-04,0.0
2001-04-05,3.2841
2001-04-06,-4.7695
2001-04-09,-1.7529
2001-04-10,0.5098
2001-04-11,-1.0989
2001-04-12,-2.735
2001-04-16,5.4482
2001-04-17,-0.5833
2001-04-18,2.7661
2001-04-19,-2.0392
2001-04-20,-2.5812
2001-04-23,-5.2991
2001-04-24,-0.8123
2001-04-25,-1.8197999999999999
2001-04-26,1.0195
2001-04-27,-0.9174
2001-04-30,0.6481
2001-05-01,3.9558
2001-05-02,14.6018
2001-05-03,-5.6371
2001-05-04,-1.2275
2001-05-07,1.3256000000000001
2001-05-08,1.063
2001-05-09,-2.9126
2001-05-10,-0.9167
2001-05-11,-2.439
2001-05-14,-1.7241
2001-05-15,2.8947000000000003
2001-05-16,-1.1083
2001-05-17,3.2759
2001-05-18,-1.7529
2001-05-21,0.7647
2001-05-22,-4.4688
2001-05-23,-3.707
2001-05-24,-0.0917
2001-05-25,-4.3119
2001-05-29,-2.0134
2001-05-30,-8.0235
2001-05-31,-11.0638
2001-06-01,-19.9761
2001-06-04,-24.8132
2001-06-05,-10.9344
2001-06-06,2.9018
2001-06-07,-1.7354
2001-06-08,-8.1678
2001-06-11,-2.8846
2001-06-12,4.2079
2001-06-13,2.6128
2001-06-14,-9.0278
2001-06-15,-6.6158
2001-06-18,0.2725
2001-06-19,0.8152
2001-06-20,7.8167
2001-06-21,-4.75
2001-06-22,1.8373
2001-06-25,-3.866
2001-06-26,11.7962
2001-06-27,-2.8777
2001-06-28,0.0
2001-06-29,4.1975
2001-07-02,0.237
2001-07-03,-4.9645
2001-07-05,2.7363
2001-07-06,0.9685
2001-07-09,-2.3981
2001-07-10,-0.7371
2001-07-11,-0.2475
2001-07-12,2.4814
2001-07-13,1.6949
2001-07-16,9.5238
2001-07-17,9.3478
2001-07-18,13.7177
2001-07-19,4.8951
2001-07-20,-9.0
2001-07-23,-9.8901
2001-07-24,0.0
2001-07-25,1.4228
2001-07-26,-3.6071999999999997
2001-07-27,2.9106
2001-07-30,-0.202
2001-07-31,7.6923
2001-08-01,11.6541
2001-08-02,-5.7239
2001-08-03,0.3571
2001-08-06,-4.8043
2001-08-07,-2.8037
2001-08-08,-1.7308
2001-08-09,1.9569
2001-08-10,0.3839
2001-08-13,0.956
2001-08-14,1.3258
2001-08-15,-0.7477
2001-08-16,2.4482
2001-08-17,-0.7353
2001-08-20,-0.1852
2001-08-21,-1.2987
2001-08-22,-1.3158
2001-08-23,-0.9524
2001-08-24,1.7308
2001-08-27,-0.5671
2001-08-28,-1.9011
2001-08-29,0.0
2001-08-30,-2.7132
2001-08-31,0.5976
2001-09-04,1.7822
2001-09-05,-1.9455
2001-09-06,-8.7302
2001-09-07,0.4348
2001-09-10,1.7316
2001-09-17,-5.3191
2001-09-18,0.0
2001-09-19,-3.3708
2001-09-20,-0.4651
2001-09-21,2.3364
2001-09-24,-10.9589
2001-09-25,0.5128
2001-09-26,1.7856999999999998
2001-09-27,-4.01
2001-09-28,-2.6109999999999998
2001-10-01,-0.5362
2001-10-02,-1.6173
2001-10-03,6.8493
2001-10-04,2.0513
2001-10-05,-4.2714
2001-10-08,1.5748
2001-10-09,-4.3928
2001-10-10,3.7838000000000003
2001-10-11,-3.6458
2001-10-12,2.7027
2001-10-15,0.2632
2001-10-16,6.0367
2001-10-17,-3.4653
2001-10-18,3.8462
2001-10-19,1.2346
2001-10-22,-2.439
2001-10-23,3.75
2001-10-24,4.5783000000000005
2001-10-25,9.447
2001-10-26,6.1053
2001-10-29,-3.7698
2001-10-30,1.0309
2001-10-31,10.0
2001-11-01,11.3173
2001-11-02,-3.6667
2001-11-05,3.6332
2001-11-06,1.6694
2001-11-07,-6.7323
2001-11-08,0.3521
2001-11-09,-2.6316
2001-11-12,-3.6036
2001-11-13,-4.6729
2001-11-14,-5.8824
2001-11-15,1.875
2001-11-16,1.8405
2001-11-19,0.0
2001-11-20,0.4016
2001-11-21,1.0
2001-11-23,0.9901
2001-11-26,-1.5686
2001-11-27,2.3904
2001-11-28,-4.8638
2001-11-29,0.818
2001-11-30,3.854
2001-12-03,-1.7578
2001-12-04,-0.5964
2001-12-05,2.4
2001-12-06,-1.5625
2001-12-07,1.5873
2001-12-10,-8.3984
2001-12-11,1.919
2001-12-12,-1.2551999999999999
2001-12-13,-0.8475
2001-12-14,-0.8547
2001-12-17,-1.0776
2001-12-18,8.9325
2001-12-19,-2.2
2001-12-20,2.045
2001-12-21,-0.4008
2001-12-24,4.2254
2001-12-26,0.0
2001-12-27,9.0734
2001-12-28,9.7345
2001-12-31,-7.7419
2002-01-02,6.4685
2002-01-03,-0.1642
2002-01-04,-2.9605
2002-01-07,-2.3729
2002-01-08,1.3889
2002-01-09,4.7945
2002-01-10,0.9804
2002-01-11,6.4725
2002-01-14,-12.462
2002-01-15,3.8194
2002-01-16,-0.1672
2002-01-17,7.0352
2002-01-18,1.7214
2002-01-22,2.4615
2002-01-23,5.8559
2002-01-24,0.0
2002-01-25,20.5674
2002-01-28,2.4706
2002-01-29,-18.4845
2002-01-30,-5.2113
2002-01-31,11.4413
2002-02-01,-2.0
2002-02-04,-3.4013999999999998
2002-02-05,1.831
2002-02-06,3.4577999999999998
2002-02-07,-3.7433
2002-02-08,4.1667
2002-02-11,1.8667
2002-02-12,-3.0105
2002-02-13,4.5884
2002-02-14,5.1613
2002-02-15,4.2945
2002-02-19,-3.4118
2002-02-20,0.4872
2002-02-21,-2.5455
2002-02-22,-3.2338
2002-02-25,-3.2134
2002-02-26,0.9296
2002-02-27,-5.2632
2002-02-28,-2.7778
2002-03-01,2.8571
2002-03-04,1.8056
2002-03-05,0.955
2002-03-06,0.1351
2002-03-07,0.5398
2002-03-08,-0.2685
2002-03-11,0.4038
2002-03-12,-2.681
2002-03-13,-0.4132
2002-03-14,-3.1812
2002-03-15,-1.5714000000000001
2002-03-18,3.0479
2002-03-19,0.1408
2002-03-20,0.2813
2002-03-21,-0.2805
2002-03-22,-4.2194
2002-03-25,1.3216
2002-03-26,1.3043
2002-03-27,0.0
2002-03-28,0.1431
2002-04-01,0.1429
2002-04-02,0.0
2002-04-03,-0.9986
2002-04-04,0.2882
2002-04-05,-2.2989
2002-04-08,1.3235000000000001
2002-04-09,-5.3701
2002-04-10,6.2883
2002-04-11,-0.4329
2002-04-12,1.4493
2002-04-15,4.2857
2002-04-16,8.2192
2002-04-17,-2.5316
2002-04-18,-7.5325
2002-04-19,1.8258
2002-04-22,-1.3793
2002-04-23,-2.2378
2002-04-24,-1.0014
2002-04-25,6.7919
2002-04-26,-3.7889
2002-04-29,-3.2349
2002-04-30,2.4709
2002-05-01,-0.9929
2002-05-02,2.2923
2002-05-03,-0.9804
2002-05-06,-1.1315
2002-05-07,-0.1431
2002-05-08,0.1433
2002-05-09,-0.1431
2002-05-10,-0.5731
2002-05-13,-1.2968
2002-05-14,1.4599
2002-05-15,-0.7194
2002-05-16,1.3043
2002-05-17,-1.5737
2002-05-20,-4.7965
2002-05-21,2.1374
2002-05-22,-4.3347999999999995
2002-05-23,-0.7813
2002-05-24,2.3622
2002-05-28,-0.7692
2002-05-29,-0.3101
2002-05-30,-2.0218
2002-05-31,-1.9048
2002-06-03,-3.0744
2002-06-04,-2.1703
2002-06-05,2.3891
2002-06-06,-0.3333
2002-06-07,1.6722000000000001
2002-06-10,6.0855
2002-06-11,-1.8605
2002-06-12,1.2638
2002-06-13,-4.5242
2002-06-14,-0.817
2002-06-17,-0.9885
2002-06-18,0.1664
2002-06-19,-2.4917
2002-06-20,-2.2147
2002-06-21,1.0453
2002-06-24,-0.1724
2002-06-25,4.1451
2002-06-26,6.9652
2002-06-27,1.3953
2002-06-28,9.3272
2002-07-01,-6.993
2002-07-02,-9.3233
2002-07-03,-1.4925
2002-07-05,-0.3367
2002-07-08,4.7297
2002-07-09,3.7096999999999998
2002-07-10,-4.1991
2002-07-11,-3.4091
2002-07-12,-1.6806999999999999
2002-07-15,-1.0256
2002-07-16,-3.7997
2002-07-17,3.9497
2002-07-18,-4.1451
2002-07-19,-2.1622
2002-07-22,-10.1289
2002-07-23,-14.3443
2002-07-24,19.6172
2002-07-25,-2.0
2002-07-26,0.0
2002-07-29,3.8776
2002-07-30,11.3949
2002-07-31,3.1746
2002-08-01,-1.5385
2002-08-02,-11.4583
2002-08-05,-1.9607999999999999
2002-08-06,4.0
2002-08-07,1.9231
2002-08-08,3.7736
2002-08-09,-3.6364
2002-08-12,3.7736
2002-08-13,-0.7273
2002-08-14,0.7326
2002-08-15,-1.6364
2002-08-16,1.4787
2002-08-19,0.1821
2002-08-20,-0.9091
2002-08-21,0.9174
2002-08-22,0.0
2002-08-23,-0.3636
2002-08-26,-0.1825
2002-08-27,-7.4954
2002-08-28,0.3953
2002-08-29,-0.5906
2002-08-30,-0.396
2002-09-03,-5.9642
2002-09-04,1.4799
2002-09-05,-1.0417
2002-09-06,4.6316
2002-09-09,7.8471
2002-09-10,2.4254
2002-09-11,-1.0929
2002-09-12,-6.4457
2002-09-13,0.1969
2002-09-16,-4.3222
2002-09-17,0.2053
2002-09-18,-1.4344000000000001
2002-09-19,-6.4449
2002-09-20,1.1111
2002-09-23,-4.3956
2002-09-24,-2.069
2002-09-25,3.0516
2002-09-26,2.0501
2002-09-27,-7.8125
2002-09-30,-3.1477
2002-10-01,3.75
2002-10-02,-1.6867
2002-10-03,0.4902
2002-10-04,-1.4634
2002-10-07,-3.9604
2002-10-08,-3.866
2002-10-09,-8.0429
2002-10-10,6.1224
2002-10-11,-0.5495
2002-10-14,0.8287
2002-10-15,7.3972999999999995
2002-10-16,-1.5306
2002-10-17,5.1813
2002-10-18,-1.4778
2002-10-21,0.0
2002-10-22,0.25
2002-10-23,0.7481
2002-10-24,3.4653
2002-10-25,10.0478
2002-10-28,-2.1739
2002-10-29,-3.1111
2002-10-30,0.4587
2002-10-31,2.0548
2002-11-01,0.6711
2002-11-04,-0.6667
2002-11-05,4.698
2002-11-06,17.735
2002-11-07,6.1706
2002-11-08,6.8376
2002-11-11,-6.88
2002-11-12,-0.5155
2002-11-13,-3.6269
2002-11-14,9.319
2002-11-15,0.3279
2002-11-18,-1.1438
2002-11-19,0.1653
2002-11-20,2.6403
2002-11-21,9.6463
2002-11-22,4.6921
2002-11-25,-4.7619
2002-11-26,-0.1471
2002-11-27,0.2946
2002-11-29,15.2717
2002-12-02,-4.4586
2002-12-03,-1.4667
2002-12-04,2.8417
2002-12-05,-1.0526
2002-12-06,0.5319
2002-12-09,-5.8201
2002-12-10,-0.2809
2002-12-11,2.2535
2002-12-12,2.6170999999999998
2002-12-13,-5.7718
2002-12-16,6.6952
2002-12-17,-0.534
2002-12-18,-3.3557
2002-12-19,5.2778
2002-12-20,1.9788999999999999
2002-12-23,2.8461
2002-12-24,8.1761
2002-12-26,1.1628
2002-12-27,-0.2299
2002-12-30,-4.2627
2002-12-31,1.6846999999999999
2003-01-02,0.5917
2003-01-03,-0.1176
2003-01-06,4.7114
2003-01-07,0.5624
2003-01-08,-0.783
2003-01-09,-1.3529
2003-01-10,-1.7143000000000002
2003-01-13,-3.9535
2003-01-14,0.7264
2003-01-15,4.5673
2003-01-16,-3.908
2003-01-17,-2.512
2003-01-21,-5.7669
2003-01-22,-5.8594
2003-01-23,1.7981
2003-01-24,-0.4076
2003-01-27,-4.3656
2003-01-28,3.1384
2003-01-29,-3.5961
2003-01-30,-3.0129
2003-01-31,4.4379
2003-02-03,-1.2748
2003-02-04,-0.2869
2003-02-05,-1.295
2003-02-06,-9.621
2003-02-07,-8.5484
2003-02-10,-4.7619
2003-02-11,0.0
2003-02-12,1.6667
2003-02-13,2.7321999999999997
2003-02-14,-1.5957
2003-02-18,-6.1261
2003-02-19,-2.6871
2003-02-20,0.1972
2003-02-21,-8.2677
2003-02-24,-13.5193
2003-02-25,3.7221
2003-02-26,4.5455
2003-02-27,3.4325
2003-02-28,0.0
2003-03-03,-3.7611
2003-03-04,-3.908
2003-03-05,4.7847
2003-03-06,1.1416
2003-03-07,-2.7088
2003-03-10,-1.1601
2003-03-11,-0.7042
2003-03-12,4.9645
2003-03-13,-3.6036
2003-03-14,-2.1028000000000002
2003-03-17,3.3413
2003-03-18,0.9238
2003-03-19,-1.6018
2003-03-20,-0.9302
2003-03-21,5.6338
2003-03-24,-2.4444
2003-03-25,-2.2779
2003-03-26,-0.6993
2003-03-27,0.0
2003-03-28,0.939
2003-03-31,-3.2558
2003-04-01,4.0865
2003-04-02,-0.2309
2003-04-03,-1.1574
2003-04-04,1.6393
2003-04-07,5.9908
2003-04-08,8.2609
2003-04-09,10.8434
2003-04-10,8.8768
2003-04-11,-1.4975
2003-04-14,-2.027
2003-04-15,-11.0345
2003-04-16,0.0
2003-04-17,-3.1008
2003-04-21,-0.4
2003-04-22,2.4096
2003-04-23,0.1961
2003-04-24,31.3112
2003-04-25,-7.0045
2003-04-28,-0.4808
2003-04-29,4.6699
2003-04-30,7.8462
2003-05-01,-0.5706
2003-05-02,4.4475999999999996
2003-05-05,3.022
2003-05-06,3.0667
2003-05-07,19.6636
2003-05-08,3.2432
2003-05-09,-6.8063
2003-05-12,9.4382
2003-05-13,1.6427
2003-05-14,12.3232
2003-05-15,3.8669000000000002
2003-05-16,2.5974
2003-05-19,-2.5316
2003-05-20,3.8961
2003-05-21,-0.75
2003-05-22,-11.419
2003-05-23,-2.8436
2003-05-27,9.7561
2003-05-28,2.6667
2003-05-29,-1.8182
2003-05-30,2.6455
2003-06-02,-0.3436
2003-06-03,-0.431
2003-06-04,3.4632
2003-06-05,0.251
2003-06-06,-1.419
2003-06-09,-1.6935
2003-06-10,-2.6701
2003-06-11,-4.7788
2003-06-12,4.6468
2003-06-13,2.1314
2003-06-16,11.0435
2003-06-17,2.4276
2003-06-18,-1.9113
2003-06-19,2.1044
2003-06-20,-0.3817
2003-06-23,-0.1533
2003-06-24,35.0729
2003-06-25,8.2955
2003-06-26,11.8573
2003-06-27,-6.4259
2003-06-30,-4.7619
2003-07-01,-1.5789
2003-07-02,6.8984
2003-07-03,-2.1011
2003-07-07,6.0296
2003-07-08,11.8072
2003-07-09,-13.3621
2003-07-10,-12.4378
2003-07-11,-4.375
2003-07-14,-7.9026
2003-07-15,2.5806
2003-07-16,-5.7862
2003-07-17,-5.1402
2003-07-18,2.3927
2003-07-21,-5.4983
2003-07-22,2.4727
2003-07-23,0.7097
2003-07-24,-4.8626000000000005
2003-07-25,0.8148
2003-07-28,4.7759
2003-07-29,5.3296
2003-07-30,0.466
2003-07-31,0.6627
2003-08-01,-0.5267
2003-08-04,-2.912
2003-08-05,-3.7491
2003-08-06,-0.2833
2003-08-07,-0.8523
2003-08-08,1.0745
2003-08-11,2.9057
2003-08-12,2.2039
2003-08-13,0.2022
2003-08-14,-0.6725
2003-08-15,0.6093
2003-08-18,2.7591
2003-08-19,1.3752
2003-08-20,-3.0362
2003-08-21,2.5983
2003-08-22,0.8442
2003-08-25,0.5151
2003-08-26,1.5375
2003-08-27,0.0631
2003-08-28,4.4136
2003-08-29,0.6039
2003-09-02,3.4214
2003-09-03,3.2500999999999998
2003-09-04,-0.6745
2003-09-05,-6.5648
2003-09-08,-6.7838
2003-09-09,0.1949
2003-09-10,2.8534
2003-09-11,-5.6747
2003-09-12,6.885
2003-09-15,5.6911000000000005
2003-09-16,5.6805
2003-09-17,0.0
2003-09-18,-3.8074
2003-09-19,1.9207999999999998
2003-09-22,-3.8834999999999997
2003-09-23,5.0505
2003-09-24,1.3009
2003-09-25,-2.6242
2003-09-26,-1.3761
2003-09-29,3.1977
2003-09-30,-2.8731999999999998
2003-10-01,2.7262
2003-10-02,-2.5409
2003-10-03,-1.5064
2003-10-06,1.4706000000000001
2003-10-07,2.4928
2003-10-08,-11.086
2003-10-09,1.7176
2003-10-10,-0.1251
2003-10-13,3.9449
2003-10-14,-1.3855
2003-10-15,8.8577
2003-10-16,-1.1223
2003-10-17,-0.7946
2003-10-20,-3.2037
2003-10-21,-3.1915
2003-10-22,1.3431
2003-10-23,1.6867
2003-10-24,-1.6588
2003-10-27,3.253
2003-10-28,-2.6254
2003-10-29,-0.5392
2003-10-30,-1.0241
2003-10-31,1.9477
2003-11-03,1.6118999999999999
2003-11-04,-1.8801
2003-11-05,-1.018
2003-11-06,2.3593
2003-11-07,-5.4374
2003-11-10,-2.75
2003-11-11,-2.5064
2003-11-12,1.9117
2003-11-13,-0.3234
2003-11-14,-2.0766
2003-11-17,-2.8496
2003-11-18,0.4093
2003-11-19,0.7473
2003-11-20,0.1349
2003-11-21,2.5589
2003-11-24,0.394
2003-11-25,-0.1962
2003-11-26,-1.2451
2003-11-28,0.0
2003-12-01,0.1991
2003-12-02,0.1987
2003-12-03,0.1322
2003-12-04,-0.132
2003-12-05,0.0
2003-12-08,-0.3966
2003-12-09,0.1991
2003-12-10,-2.5166
2003-12-11,2.6494999999999997
2003-12-12,4.1032
2003-12-15,-2.7336
2003-12-16,0.3268
2003-12-17,3.0619
2003-12-18,-0.3793
2003-12-19,0.1904
2003-12-22,0.38
2003-12-23,1.4511
2003-12-24,0.1244
2003-12-26,-0.0621
2003-12-29,2.5482
2003-12-30,0.3636
2003-12-31,0.0604
2004-01-02,2.1123
2004-01-05,5.0236
2004-01-06,-0.3939
2004-01-07,0.0
2004-01-08,1.9209
2004-01-09,0.9978
2004-01-12,1.7014
2004-01-13,-1.7269
2004-01-14,0.1647
2004-01-15,-2.0833
2004-01-16,0.0
2004-01-20,2.4076
2004-01-21,-1.2028
2004-01-22,3.2096999999999998
2004-01-23,-1.3405
2004-01-26,2.3913
2004-01-27,0.69
2004-01-28,-1.7923
2004-01-29,-4.1868
2004-01-30,2.1849
2004-02-02,-0.4386
2004-02-03,-0.7709
2004-02-04,0.1665
2004-02-05,1.108
2004-02-06,2.0274
2004-02-09,0.4834
2004-02-10,-0.1069
2004-02-11,4.4409
2004-02-12,0.7684
2004-02-13,-2.5419
2004-02-17,0.626
2004-02-18,2.0736
2004-02-19,1.3713
2004-02-20,-2.004
2004-02-23,-6.7485
2004-02-24,0.3289
2004-02-25,-2.2404
2004-02-26,-4.4159
2004-02-27,1.2865
2004-03-01,2.0208
2004-03-02,-1.4714
2004-03-03,1.7231
2004-03-04,2.4845
2004-03-05,0.1653
2004-03-08,0.6051
2004-03-09,-0.7108
2004-03-10,-7.3238
2004-03-11,-1.0101
2004-03-12,1.1405
2004-03-15,-3.2641
2004-03-16,-1.9018000000000002
2004-03-17,0.813
2004-03-18,0.9926
2004-03-19,-1.9656
2004-03-22,-1.4411
2004-03-23,-0.5086
2004-03-24,-0.2556
2004-03-25,4.4843
2004-03-26,1.2876
2004-03-29,2.9055999999999997
2004-03-30,2.4118
2004-03-31,0.4595
2004-04-01,4.3453
2004-04-02,-0.6027
2004-04-05,-3.8037
2004-04-06,2.8653
2004-04-07,-1.337
2004-04-08,-3.1621
2004-04-12,-2.449
2004-04-13,-3.945
2004-04-14,-2.9247
2004-04-15,0.5128
2004-04-16,-1.4031
2004-04-19,-3.0401
2004-04-20,0.3336
2004-04-21,-0.5319
2004-04-22,1.9385
2004-04-23,3.6066000000000003
2004-04-26,-4.4304
2004-04-27,1.1258
2004-04-28,-0.4584
2004-04-29,-3.4211
2004-04-30,-3.0654
2004-05-03,-0.2108
2004-05-04,-0.2113
2004-05-05,-2.8228999999999997
2004-05-06,-2.6144
2004-05-07,-3.132
2004-05-10,-3.0023
2004-05-11,1.9048
2004-05-12,2.5701
2004-05-13,-2.7335000000000003
2004-05-14,3.2006
2004-05-17,5.2194
2004-05-18,-2.8037
2004-05-19,1.7751000000000001
2004-05-20,0.7994
2004-05-21,2.956
2004-05-24,-1.9607999999999999
2004-05-25,1.0714
2004-05-26,-0.424
2004-05-27,-0.4968
2004-05-28,0.214
