ticker,PSS US Equity
2000-05-22,0.3538
2000-05-23,1.1751
2000-05-24,-3.252
2000-05-25,1.9207999999999998
2000-05-26,-2.8269
2000-05-30,-2.0606
2000-05-31,0.0
2000-06-01,2.599
2000-06-02,1.2063
2000-06-05,1.0727
2000-06-06,-1.533
2000-06-07,0.0
2000-06-08,-2.9939999999999998
2000-06-09,-3.8272
2000-06-12,7.8306000000000004
2000-06-13,-3.2143
2000-06-14,4.305
2000-06-15,3.4198
2000-06-16,-1.9384000000000001
2000-06-19,-0.4651
2000-06-20,-0.3505
2000-06-21,-1.0551
2000-06-22,0.0
2000-06-23,0.8294
2000-06-26,-1.2926
2000-06-27,3.4524
2000-06-28,0.4603
2000-06-29,1.3746
2000-06-30,-7.3446
2000-07-03,1.2195
2000-07-05,0.0
2000-07-06,0.7229
2000-07-07,3.8278
2000-07-10,2.6498
2000-07-11,-0.2245
2000-07-12,-0.8999
2000-07-13,-2.1566
2000-07-14,0.6961
2000-07-17,-1.2673
2000-07-18,-0.5834
2000-07-19,-2.23
2000-07-20,1.9207999999999998
2000-07-21,0.3534
2000-07-24,0.7042
2000-07-25,0.3497
2000-07-26,1.0453
2000-07-27,-1.8391
2000-07-28,-2.8103
2000-07-31,-0.4819
2000-08-01,0.0
2000-08-02,4.4794
2000-08-03,-1.854
2000-08-04,0.0
2000-08-07,1.6529
2000-08-08,1.7422
2000-08-09,-0.6849
2000-08-10,-2.8736
2000-08-11,2.4852
2000-08-14,-0.8083
2000-08-15,-0.3492
2000-08-16,-2.5701
2000-08-17,0.7194
2000-08-18,3.4524
2000-08-21,-1.7261
2000-08-22,1.6393
2000-08-23,2.0737
2000-08-24,-0.6772
2000-08-25,-1.9318
2000-08-28,-0.927
2000-08-29,0.4678
2000-08-30,0.0
2000-08-31,-0.5821
2000-09-01,2.459
2000-09-05,0.5714
2000-09-06,2.8409
2000-09-07,1.6575
2000-09-08,1.1957
2000-09-11,1.0741
2000-09-12,1.0627
2000-09-13,-0.2103
2000-09-14,0.0
2000-09-15,-0.5269
2000-09-18,-0.8475
2000-09-19,-1.1752
2000-09-20,0.1081
2000-09-21,1.5119
2000-09-22,-2.1277
2000-09-25,0.4348
2000-09-26,-3.0303
2000-09-27,2.6786
2000-09-28,2.1739
2000-09-29,-4.6809
2000-10-02,0.8929
2000-10-03,0.9956
2000-10-04,0.5476
2000-10-05,1.7429000000000001
2000-10-06,-2.7837
2000-10-09,0.5507
2000-10-10,-1.5333999999999999
2000-10-11,-0.6674
2000-10-12,-5.4871
2000-10-13,5.0948
2000-10-16,0.7892
2000-10-17,-1.5659999999999998
2000-10-18,-1.8182
2000-10-19,4.3981
2000-10-20,-1.663
2000-10-23,3.9459
2000-10-24,0.2169
2000-10-25,-2.9221
2000-10-26,1.0033
2000-10-27,2.2075
2000-10-30,0.216
2000-10-31,-0.1078
2000-11-01,-0.6472
2000-11-02,7.4919
2000-11-03,-0.404
2000-11-06,-1.0142
2000-11-07,2.5615
2000-11-08,3.1968
2000-11-09,-4.1626
2000-11-10,-0.7071
2000-11-13,1.5259
2000-11-14,2.7054
2000-11-15,-1.1707
2000-11-16,-1.0859
2000-11-17,0.7984
2000-11-20,-1.9802
2000-11-21,0.9091
2000-11-22,0.7007
2000-11-24,-0.3976
2000-11-27,2.7944
2000-11-28,0.0
2000-11-29,2.5243
2000-11-30,1.1364
2000-12-01,1.4045
2000-12-04,0.0923
2000-12-05,1.6604999999999999
2000-12-06,-0.726
2000-12-07,-2.3766
2000-12-08,0.6554
2000-12-11,0.6512
2000-12-12,-0.3697
2000-12-13,-0.7421
2000-12-14,0.2804
2000-12-15,-4.5666
2000-12-18,0.9766
2000-12-19,-0.2901
2000-12-20,-0.582
2000-12-21,3.122
2000-12-22,3.122
2000-12-26,1.2844
2000-12-27,1.9928
2000-12-28,1.0657
2000-12-29,-0.5272
2001-01-02,-2.4735
2001-01-03,3.2609
2001-01-04,-2.1053
2001-01-05,-1.1649
2001-01-08,0.7253
2001-01-09,-0.8101
2001-01-10,0.0907
2001-01-11,-0.3626
2001-01-12,-1.1829
2001-01-16,1.4733
2001-01-17,1.3612
2001-01-18,-1.3429
2001-01-19,-4.0835
2001-01-22,1.8921000000000001
2001-01-23,3.0641
2001-01-24,-0.9009
2001-01-25,0.3636
2001-01-26,1.087
2001-01-29,1.6200999999999999
2001-01-30,-0.4091
2001-01-31,1.5725
2001-02-01,-0.5858
2001-02-02,-2.2727
2001-02-05,0.9187
2001-02-06,1.7069999999999999
2001-02-07,2.0979
2001-02-08,-1.6848999999999998
2001-02-09,1.0311
2001-02-12,2.5514
2001-02-13,0.3228
2001-02-14,0.134
2001-02-15,-0.0669
2001-02-16,-1.0851
2001-02-20,4.2795
2001-02-21,-0.974
2001-02-22,-1.6787
2001-02-23,-0.8937
2001-02-26,5.2355
2001-02-27,-3.3124000000000002
2001-02-28,1.0317
2001-03-01,-1.7151
2001-03-02,0.373
2001-03-05,-3.1188
2001-03-06,3.9726
2001-03-07,1.7128
2001-03-08,-5.5052
2001-03-09,-1.0281
2001-03-12,-3.0471
2001-03-13,-4.0714
2001-03-14,-1.7126000000000001
2001-03-15,-0.9091
2001-03-16,-3.5168
2001-03-19,1.6640000000000001
2001-03-20,0.6859
2001-03-21,-4.784
2001-03-22,-2.439
2001-03-23,1.6667
2001-03-26,3.8361
2001-03-27,-0.4578
2001-03-28,0.6344
2001-03-29,0.5201
2001-03-30,-2.3989
2001-04-02,-0.0161
2001-04-03,-1.0765
2001-04-04,0.0325
2001-04-05,-0.9579
2001-04-06,-1.4754
2001-04-09,-1.9967000000000001
2001-04-10,-0.017
2001-04-11,-1.9358
2001-04-12,1.5584
2001-04-16,0.5968
2001-04-17,0.4915
2001-04-18,2.8841
2001-04-19,0.5738
2001-04-20,-0.7335
2001-04-23,-1.3136
2001-04-24,1.8801999999999999
2001-04-25,-0.2613
2001-04-26,1.1135
2001-04-27,2.4939
2001-04-30,0.7268
2001-05-01,1.1764999999999999
2001-05-02,0.0465
2001-05-03,-0.2479
2001-05-04,2.004
2001-05-07,-0.6244
2001-05-08,0.9195
2001-05-09,-0.7137
2001-05-10,3.992
2001-05-11,-1.3237
2001-05-14,-0.5217
2001-05-15,2.1875999999999998
2001-05-16,2.0528
2001-05-17,0.6178
2001-05-18,-0.6711
2001-05-21,1.7826
2001-05-22,0.565
2001-05-23,-2.9073
2001-05-24,-1.5623
2001-05-25,1.5724
2001-05-29,-0.1736
2001-05-30,-1.087
2001-05-31,-0.5275
2001-06-01,1.6055000000000001
2001-06-04,-0.5799
2001-06-05,0.9332
2001-06-06,-0.4623
2001-06-07,-1.2917
2001-06-08,1.3820999999999999
2001-06-11,-2.8281
2001-06-12,-1.0896
2001-06-13,-2.4445
2001-06-14,-0.3094
2001-06-15,-0.0155
2001-06-18,1.6449
2001-06-19,0.4427
2001-06-20,0.4864
2001-06-21,1.2555
2001-06-22,-2.0615
2001-06-25,-1.1592
2001-06-26,-1.0185
2001-06-27,-0.2962
2001-06-28,1.6263
2001-06-29,-0.4462
2001-07-02,-0.1855
2001-07-03,-11.8148
2001-07-05,1.6681
2001-07-06,-3.2815
2001-07-09,0.0
2001-07-10,-3.9821
2001-07-11,1.432
2001-07-12,-0.2567
2001-07-13,-0.0919
2001-07-16,-1.5638999999999998
2001-07-17,1.1215
2001-07-18,-0.0924
2001-07-19,1.7576
2001-07-20,-0.2364
2001-07-23,0.2369
2001-07-24,0.2727
2001-07-25,1.8132000000000001
2001-07-26,0.2671
2001-07-27,0.7993
2001-07-30,0.0881
2001-07-31,0.8275
2001-08-01,0.2445
2001-08-02,0.418
2001-08-03,-0.5551
2001-08-06,-3.192
2001-08-07,1.982
2001-08-08,0.8834
2001-08-09,1.1909
2001-08-10,2.3711
2001-08-13,-0.0169
2001-08-14,1.3189
2001-08-15,-0.0334
2001-08-16,-1.2354
2001-08-17,-1.6058
2001-08-20,0.5841
2001-08-21,-0.854
2001-08-22,0.1378
2001-08-23,0.3097
2001-08-24,1.7492999999999999
2001-08-27,-0.927
2001-08-28,-0.1531
2001-08-29,-0.2385
2001-08-30,-2.2886
2001-08-31,1.8528
2001-09-04,1.2185
2001-09-05,-1.0173
2001-09-06,-2.1069
2001-09-07,-2.3622
2001-09-10,-1.6846
2001-09-17,-5.2497
2001-09-18,1.9623
2001-09-19,0.5472
2001-09-20,-1.2948
2001-09-21,0.4753
2001-09-24,2.2706
2001-09-25,-1.9426
2001-09-26,0.0
2001-09-27,0.1887
2001-09-28,3.2015000000000002
2001-10-01,-1.9526
2001-10-02,3.6665
2001-10-03,0.4847
2001-10-04,0.8576
2001-10-05,-0.9743
2001-10-08,0.0179
2001-10-09,-1.5024
2001-10-10,1.9611
2001-10-11,0.6233
2001-10-12,-1.4689999999999999
2001-10-15,-1.0957
2001-10-16,1.0171
2001-10-17,-1.7979
2001-10-18,-0.2014
2001-10-19,1.2475
2001-10-22,-0.3443
2001-10-23,0.8727
2001-10-24,-1.5862
2001-10-25,1.1905000000000001
2001-10-26,0.0905
2001-10-29,-2.8752
2001-10-30,-2.439
2001-10-31,0.8588
2001-11-01,0.9461
2001-11-02,2.3055
2001-11-05,1.9604
2001-11-06,0.9164
2001-11-07,-0.7301
2001-11-08,-0.8072
2001-11-09,-0.6691
2001-11-12,1.4018
2001-11-13,0.8079
2001-11-14,2.8673
2001-11-15,0.2251
2001-11-16,-3.8693999999999997
2001-11-19,3.1806
2001-11-20,-2.2118
2001-11-21,-0.6233
2001-11-23,1.5232999999999999
2001-11-26,-0.5825
2001-11-27,-1.3317
2001-11-28,1.0437
2001-11-29,-0.9795
2001-11-30,-0.5216
2001-12-03,-2.8024
2001-12-04,1.3765
2001-12-05,1.7431
2001-12-06,-0.4509
2001-12-07,-1.1051
2001-12-10,-0.7327
2001-12-11,0.4798
2001-12-12,-0.7897
2001-12-13,-1.3328
2001-12-14,0.2627
2001-12-17,0.7672
2001-12-18,0.1857
2001-12-19,-0.2595
2001-12-20,-0.1115
2001-12-21,0.7442
2001-12-24,0.6464
2001-12-26,1.2294
2001-12-27,1.0875
2001-12-28,1.2014
2001-12-31,-0.5138
2002-01-02,-0.374
2002-01-03,1.3765
2002-01-04,1.5518
2002-01-07,0.2431
2002-01-08,0.0346
2002-01-09,-0.71
2002-01-10,-0.9418
2002-01-11,-1.0035
2002-01-14,0.5157
2002-01-15,-0.4423
2002-01-16,-2.3281
2002-01-17,0.0546
2002-01-18,1.3457
2002-01-22,1.92
2002-01-23,0.088
2002-01-24,0.7388
2002-01-25,-0.3841
2002-01-28,1.5074
2002-01-29,-1.7441
2002-01-30,1.7046999999999999
2002-01-31,0.5702
2002-02-01,0.7045
2002-02-04,-1.9621
2002-02-05,-1.6881
2002-02-06,0.1416
2002-02-07,-1.9622000000000002
2002-02-08,1.2802
2002-02-11,-0.089
2002-02-12,1.2651
2002-02-13,-0.1584
2002-02-14,-0.5992
2002-02-15,0.9574
2002-02-19,0.3688
2002-02-20,0.0
2002-02-21,-0.4724
2002-02-22,3.0591
2002-02-25,-0.2388
2002-02-26,1.7784
2002-02-27,-0.0168
2002-02-28,-0.1176
2002-03-01,0.9085
2002-03-04,0.4168
2002-03-05,-1.212
2002-03-06,2.3529
2002-03-07,-0.4269
2002-03-08,1.4512
2002-03-11,-1.9992999999999999
2002-03-12,0.2986
2002-03-13,-0.4465
2002-03-14,0.9635
2002-03-15,1.5795
2002-03-18,1.8465
2002-03-19,0.652
2002-03-20,-0.4424
2002-03-21,-1.1427
2002-03-22,-1.8462
2002-03-25,-2.4697
2002-03-26,1.0397
2002-03-27,0.6473
2002-03-28,0.6761
2002-04-01,-2.1294
2002-04-02,0.4184
2002-04-03,-0.5
2002-04-04,0.6533
2002-04-05,0.0666
2002-04-08,0.5488
2002-04-09,0.6781
2002-04-10,2.3657
2002-04-11,-7.4306
2002-04-12,1.6122999999999998
2002-04-15,-0.8019
2002-04-16,0.8944
2002-04-17,0.6137
2002-04-18,0.2711
2002-04-19,0.5407
2002-04-22,-1.1764999999999999
2002-04-23,0.9184
2002-04-24,-0.7415
2002-04-25,1.2732999999999999
2002-04-26,-0.5868
2002-04-29,-0.9275
2002-04-30,-0.3574
2002-05-01,-0.0342
2002-05-02,-1.1962
2002-05-03,0.1384
2002-05-06,-2.6425
2002-05-07,0.1597
2002-05-08,0.1594
2002-05-09,0.1945
2002-05-10,-0.9707
2002-05-13,0.0
2002-05-14,1.4079
2002-05-15,2.2847
2002-05-16,-0.8935
2002-05-17,0.5374
2002-05-20,-1.3451
2002-05-21,-2.989
2002-05-22,0.6847
2002-05-23,2.3801
2002-05-24,-0.2447
2002-05-28,-0.2453
2002-05-29,-0.931
2002-05-30,-0.9397
2002-05-31,0.0716
2002-06-03,-0.948
2002-06-04,0.5056
2002-06-05,1.0241
2002-06-06,-1.1026
2002-06-07,1.2227999999999999
2002-06-10,0.2842
2002-06-11,0.0886
2002-06-12,-0.177
2002-06-13,-0.5496
2002-06-14,0.107
2002-06-17,0.3028
2002-06-18,0.2308
2002-06-19,0.3012
2002-06-20,-0.5475
2002-06-21,-0.2841
2002-06-24,-1.3001
2002-06-25,-0.3428
2002-06-26,0.9415
2002-06-27,3.3184
2002-06-28,0.0868
2002-07-01,-1.9254
2002-07-02,-1.3796
2002-07-03,-3.2999
2002-07-05,3.9132
2002-07-08,-1.8026
2002-07-09,-1.4904
2002-07-10,-1.5497999999999998
2002-07-11,-2.7923999999999998
2002-07-12,-4.8583
2002-07-15,-2.4924
2002-07-16,-4.7382
2002-07-17,0.5672
2002-07-18,-3.2104
2002-07-19,-1.2775
2002-07-22,-1.6118000000000001
2002-07-23,-1.3613
2002-07-24,5.5673
2002-07-25,-1.3073000000000001
2002-07-26,1.0328
2002-07-29,5.1111
2002-07-30,-0.9514
2002-07-31,-4.2049
2002-08-01,-0.2228
2002-08-02,-2.1661
2002-08-05,-0.2511
2002-08-06,2.5172
2002-08-07,-0.4464
2002-08-08,1.1211
2002-08-09,0.9756
2002-08-12,0.4831
2002-08-13,0.4808
2002-08-14,8.1992
2002-08-15,2.2915
2002-08-16,-0.2751
2002-08-19,4.2562
2002-08-20,0.5103
2002-08-21,1.4102999999999999
2002-08-22,1.7801
2002-08-23,-3.2246
2002-08-26,1.6378
2002-08-27,-2.2226
2002-08-28,-0.8714
2002-08-29,0.8408
2002-08-30,0.2464
2002-09-03,-3.7996
2002-09-04,4.5392
2002-09-05,1.3158
2002-09-06,3.9518
2002-09-09,2.7128
2002-09-10,-1.9983
2002-09-11,0.0355
2002-09-12,-0.5849
2002-09-13,3.8688000000000002
2002-09-16,0.4634
2002-09-17,-1.2643
2002-09-18,0.1903
2002-09-19,-2.2107
2002-09-20,-0.2296
2002-09-23,-1.9118
2002-09-24,1.1911
2002-09-25,0.4102
2002-09-26,2.2558
2002-09-27,-4.3599
2002-09-30,-1.907
2002-10-01,-0.9072
2002-10-02,-3.0643
2002-10-03,-2.9877000000000002
2002-10-04,-2.2452
2002-10-07,-2.3374
2002-10-08,3.0177
2002-10-09,-4.2424
2002-10-10,4.1772
2002-10-11,1.2556
2002-10-14,0.18
2002-10-15,4.4121
2002-10-16,-3.3843
2002-10-17,4.5715
2002-10-18,1.3815
2002-10-21,-0.784
2002-10-22,-1.1289
2002-10-23,1.1037
2002-10-24,-1.0917
2002-10-25,1.9409999999999998
2002-10-28,-1.8479999999999999
2002-10-29,2.3393
2002-10-30,-3.3451
2002-10-31,-2.9032999999999998
2002-11-01,3.1881
2002-11-04,-1.0937999999999999
2002-11-05,-0.0194
2002-11-06,2.6586
2002-11-07,2.9868
2002-11-08,-2.0558
2002-11-11,-0.9745
2002-11-12,1.3626
2002-11-13,1.5683
2002-11-14,0.5147
2002-11-15,0.3841
2002-11-18,-4.0262
2002-11-19,1.8603
2002-11-20,1.584
2002-11-21,1.5043
2002-11-22,-1.3736
2002-11-25,2.2357
2002-11-26,-0.2151
2002-11-27,2.3891
2002-11-29,-0.5439
2002-12-02,-0.5292
2002-12-03,-0.6029
2002-12-04,1.7306
2002-12-05,-2.2624
2002-12-06,0.969
2002-12-09,-2.0437
2002-12-10,1.5058
2002-12-11,0.2681
2002-12-12,0.4456
2002-12-13,-2.0231
2002-12-16,0.3441
2002-12-17,-0.9747
2002-12-18,-2.4061
2002-12-19,-3.3433
2002-12-20,2.8792
2002-12-23,-3.0804
2002-12-24,-0.3488
2002-12-26,0.739
2002-12-27,-1.6216
2002-12-30,1.197
2002-12-31,-0.1939
2003-01-02,2.2732
2003-01-03,-4.4073
2003-01-06,-1.8679999999999999
2003-01-07,1.2556
2003-01-08,0.46
2003-01-09,2.6677
2003-01-10,0.9696
2003-01-13,-1.4788000000000001
2003-01-14,-0.8577
2003-01-15,-0.8061
2003-01-16,0.4955
2003-01-17,-1.4793
2003-01-21,-3.2032
2003-01-22,1.4271
2003-01-23,-0.0204
2003-01-24,-2.5087
2003-01-27,-0.9833
2003-01-28,0.0423
2003-01-29,2.6822
2003-01-30,-2.7766
2003-01-31,1.227
2003-02-03,-1.1912
2003-02-04,0.7191
2003-02-05,-0.21
2003-02-06,-0.5682
2003-02-07,-2.2434
2003-02-10,-1.1041
2003-02-11,0.2627
2003-02-12,-0.3275
2003-02-13,-1.6648
2003-02-14,2.7622999999999998
2003-02-18,3.2517
2003-02-19,-1.6796
2003-02-20,-0.3417
2003-02-21,1.9499
2003-02-24,-1.5343
2003-02-25,-0.0427
2003-02-26,0.1495
2003-02-27,1.1727
2003-02-28,-1.7703
2003-03-03,0.2145
2003-03-04,-1.6057000000000001
2003-03-05,-1.0009
2003-03-06,-0.9231
2003-03-07,1.9299
2003-03-10,-1.8498
2003-03-11,-0.9978
2003-03-12,-0.8287
2003-03-13,2.3035
2003-03-14,0.1104
2003-03-17,4.9173
2003-03-18,0.0
2003-03-19,0.7146
2003-03-20,-0.2713
2003-03-21,3.4735
2003-03-24,-3.3771
2003-03-25,0.1884
2003-03-26,0.3342
2003-03-27,-0.0833
2003-03-28,-2.0421
2003-03-31,-0.1276
2003-04-01,0.9585
2003-04-02,2.2152
2003-04-03,-1.548
2003-04-04,-1.195
2003-04-07,1.846
2003-04-08,-1.125
2003-04-09,1.9595
2003-04-10,-3.1618
2003-04-11,0.8323
2003-04-14,0.381
2003-04-15,1.8975
2003-04-16,-1.9243000000000001
2003-04-17,1.6456
2003-04-21,-0.6849
2003-04-22,0.3762
2003-04-23,1.2492
2003-04-24,-1.1721
2003-04-25,-0.9988
2003-04-28,1.198
2003-04-29,-0.7477
2003-04-30,-0.4394
2003-05-01,-1.5763
2003-05-02,1.2812000000000001
2003-05-05,-1.7078
2003-05-06,1.0296
2003-05-07,-1.9108
2003-05-08,1.6883
2003-05-09,0.6386
2003-05-12,0.698
2003-05-13,-0.189
2003-05-14,-4.4192
2003-05-15,-0.7926
2003-05-16,-3.1957
2003-05-19,0.5502
2003-05-20,-0.7524
2003-05-21,-0.8959
2003-05-22,0.9736
2003-05-23,-0.2755
2003-05-27,0.4834
2003-05-28,3.2302
2003-05-29,-2.8628
2003-05-30,2.6731
2003-06-02,0.4673
2003-06-03,-0.3322
2003-06-04,-1.0
2003-06-05,-6.3972999999999995
2003-06-06,1.7266
2003-06-09,-1.0608
2003-06-10,-0.2144
2003-06-11,-1.1461000000000001
2003-06-12,-1.4493
2003-06-13,-1.1029
2003-06-16,2.6022
2003-06-17,-8.6957
2003-06-18,-3.5714
2003-06-19,0.823
2003-06-20,2.9388
2003-06-23,-2.1412
2003-06-24,0.8914
2003-06-25,0.4016
2003-06-26,0.56
2003-06-27,0.6364
2003-06-30,-1.1858
2003-07-01,-1.12
2003-07-02,1.2136
2003-07-03,-0.7194
2003-07-07,2.0129
2003-07-08,1.026
2003-07-09,0.0
2003-07-10,-1.4844
2003-07-11,2.9342
2003-07-14,1.5408
2003-07-15,0.0759
2003-07-16,0.4549
2003-07-17,-1.434
2003-07-18,1.5314
2003-07-21,-1.5083
2003-07-22,1.9908000000000001
2003-07-23,0.0
2003-07-24,-0.976
2003-07-25,-0.4549
2003-07-28,-0.457
2003-07-29,-0.6121
2003-07-30,1.0008
2003-07-31,0.6098
2003-08-01,-0.7576
2003-08-04,-0.458
2003-08-05,-0.6902
2003-08-06,0.0772
2003-08-07,5.2469
2003-08-08,-3.6657
2003-08-11,1.0654
2003-08-12,1.8824999999999998
2003-08-13,3.6216
2003-08-14,-0.5706
2003-08-15,-0.8608
2003-08-18,-0.1447
2003-08-19,1.4493
2003-08-20,-0.3571
2003-08-21,2.3656
2003-08-22,-1.8908
2003-08-25,1.7844
2003-08-26,0.4208
2003-08-27,1.1872
2003-08-28,1.0352
2003-08-29,0.6831
2003-09-02,1.9674
2003-09-03,-2.1955999999999998
2003-09-04,-2.0408
2003-09-05,-2.2222
2003-09-08,0.2841
2003-09-09,-0.9915
2003-09-10,-1.1445
2003-09-11,1.1577
2003-09-12,0.3577
2003-09-15,-0.9266
2003-09-16,1.5827
2003-09-17,0.7082
2003-09-18,-0.4923
2003-09-19,0.0707
2003-09-22,-2.5423999999999998
2003-09-23,0.4348
2003-09-24,-1.5873
2003-09-25,-0.5132
2003-09-26,-2.874
2003-09-29,-0.9863
2003-09-30,-0.8429
2003-10-01,4.0185
2003-10-02,-0.3715
2003-10-03,2.4609
2003-10-06,-0.5095
2003-10-07,1.2436
2003-10-08,-2.4566
2003-10-09,-0.0741
2003-10-10,-4.1512
2003-10-13,1.3148
2003-10-14,2.1374
2003-10-15,0.299
2003-10-16,2.9061
2003-10-17,-0.9413
2003-10-20,1.1696
2003-10-21,0.0723
2003-10-22,-0.722
2003-10-23,-0.2909
2003-10-24,-1.6776
2003-10-27,1.5579
2003-10-28,0.7305
2003-10-29,-1.3778000000000001
2003-10-30,-0.2941
2003-10-31,-2.4336
2003-11-03,-0.8314
2003-11-04,-0.6098
2003-11-05,1.7638
2003-11-06,-1.6579000000000002
2003-11-07,2.2989
2003-11-10,-1.7227999999999999
2003-11-11,0.9909
2003-11-12,-0.3774
2003-11-13,1.0606
2003-11-14,0.0
2003-11-17,-0.7496
2003-11-18,-3.3233
2003-11-19,-1.3281
2003-11-20,1.9794
2003-11-21,-1.3975
2003-11-24,2.126
2003-11-25,0.6939
2003-11-26,-1.072
2003-11-28,-0.3096
2003-12-01,3.2609
2003-12-02,0.0
2003-12-03,0.9023
2003-12-04,-7.4516
2003-12-05,-2.0129
2003-12-08,0.7395
2003-12-09,-2.1207
2003-12-10,0.6667
2003-12-11,1.6556
2003-12-12,0.1629
2003-12-15,0.4878
2003-12-16,-1.9417
2003-12-17,2.4752
2003-12-18,0.0
2003-12-19,-0.8857
2003-12-22,2.3558
2003-12-23,1.0317
2003-12-24,0.2357
2003-12-26,0.9404
2003-12-29,1.8634
2003-12-30,2.0579
2003-12-31,0.0747
2004-01-02,0.7463
2004-01-05,-1.1111
2004-01-06,-0.2247
2004-01-07,-3.1532
2004-01-08,1.7829000000000002
2004-01-09,-1.9802
2004-01-12,2.5641
2004-01-13,-0.9848
2004-01-14,0.8416
2004-01-15,-0.9863
2004-01-16,0.613
2004-01-20,0.6093
2004-01-21,0.1514
2004-01-22,-0.3023
2004-01-23,0.9856
2004-01-26,2.1021
2004-01-27,-2.1324
2004-01-28,-0.9767
2004-01-29,2.4279
2004-01-30,-0.4444
2004-02-02,4.0923
2004-02-03,-0.5004
2004-02-04,-1.2213
2004-02-05,-1.6726999999999999
2004-02-06,-0.8876
2004-02-09,-0.3731
2004-02-10,-0.7491
2004-02-11,0.7547
2004-02-12,-1.6479
2004-02-13,-1.4471
2004-02-17,0.4637
2004-02-18,-0.0769
2004-02-19,-0.077
2004-02-20,-1.0015
2004-02-23,-0.9339
2004-02-24,0.5499
2004-02-25,-0.1563
2004-02-26,-3.2864
2004-02-27,8.0097
2004-03-01,2.3970000000000002
2004-03-02,-0.8778
2004-03-03,-0.2214
2004-03-04,1.3314
2004-03-05,0.146
2004-03-08,0.2915
2004-03-09,1.7442
2004-03-10,-2.1429
2004-03-11,-1.5328
2004-03-12,2.0756
2004-03-15,-0.2179
2004-03-16,-1.0189
2004-03-17,-1.1764999999999999
2004-03-18,1.1161
2004-03-19,-1.1038000000000001
2004-03-22,-3.5714
2004-03-23,1.8519
2004-03-24,-0.8333
2004-03-25,3.5905
2004-03-26,-0.6637
2004-03-29,1.2621
2004-03-30,1.6129
2004-03-31,0.7215
2004-04-01,-0.5731
2004-04-02,1.2248
2004-04-05,2.4199
2004-04-06,-1.3899
2004-04-07,1.4799
2004-04-08,-3.0556
2004-04-12,0.5014
2004-04-13,-1.0691
2004-04-14,-0.1441
2004-04-15,1.0101
2004-04-16,2.3571
2004-04-19,-0.4885
2004-04-20,-1.6129
2004-04-21,0.5702
2004-04-22,3.5436
2004-04-23,-1.232
2004-04-26,-0.9009
2004-04-27,3.4965
2004-04-28,-1.4865
2004-04-29,-0.5487
2004-04-30,-2.4138
2004-05-03,3.6042
2004-05-04,14.5975
2004-05-05,-1.4881
2004-05-06,-0.2417
2004-05-07,-4.4821
2004-05-10,3.6779
2004-05-11,-1.5901999999999998
2004-05-12,0.4972
2004-05-13,-0.0618
2004-05-14,-0.9901
2004-05-17,-0.625
2004-05-18,1.8239
2004-05-19,0.7412
