date,UAL UW Equity
2009-07-10,2.1944
2009-07-11,
2009-07-12,
2009-07-13,1.5337
2009-07-14,-1.2085
2009-07-15,6.1162
2009-07-16,0.5764
2009-07-17,-2.8653
2009-07-18,
2009-07-19,
2009-07-20,3.5398
2009-07-21,5.1282
2009-07-22,-8.9431
2009-07-23,2.3810000000000002
2009-07-24,10.1744
2009-07-25,
2009-07-26,
2009-07-27,-1.847
2009-07-28,6.4516
2009-07-29,5.0505
2009-07-30,-0.7212
2009-07-31,-0.2421
2009-08-01,
2009-08-02,
2009-08-03,2.1845
2009-08-04,18.7648
2009-08-05,18.4
2009-08-06,-1.1824
2009-08-07,3.2479
2009-08-08,
2009-08-09,
2009-08-10,-1.1589
2009-08-11,-4.3551
2009-08-12,2.1016
2009-08-13,8.2333
2009-08-14,-2.5357
2009-08-15,
2009-08-16,
2009-08-17,-8.4553
2009-08-18,2.4867
2009-08-19,-2.773
2009-08-20,3.2086
2009-08-21,3.6269
2009-08-22,
2009-08-23,
2009-08-24,0.5
2009-08-25,8.6235
2009-08-26,3.2061
2009-08-27,-3.2544
2009-08-28,-0.3058
2009-08-29,
2009-08-30,
2009-08-31,-4.4479
2009-09-01,-8.3467
2009-09-02,-0.7005
2009-09-03,8.9947
2009-09-04,2.1036
2009-09-05,
2009-09-06,
2009-09-07,
2009-09-08,0.317
2009-09-09,1.8957000000000002
2009-09-10,17.8295
2009-09-11,0.7895
2009-09-12,
2009-09-13,
2009-09-14,10.0522
2009-09-15,4.2705
2009-09-16,3.413
2009-09-17,-5.3905
2009-09-18,-1.1628
2009-09-19,
2009-09-20,
2009-09-21,10.5882
2009-09-22,-3.7234
2009-09-23,-3.5359
2009-09-24,1.1455
2009-09-25,5.3228
2009-09-26,
2009-09-27,
2009-09-28,-1.8279999999999998
2009-09-29,0.5476
2009-09-30,0.4357
2009-10-01,-21.8004
2009-10-02,0.0
2009-10-03,
2009-10-04,
2009-10-05,1.2483
2009-10-06,-1.2328999999999999
2009-10-07,-2.9126
2009-10-08,3.1429
2009-10-09,-0.277
2009-10-10,
2009-10-11,
2009-10-12,-0.5556
2009-10-13,1.6760000000000002
2009-10-14,7.4176
2009-10-15,-2.3018
2009-10-16,-2.7487
2009-10-17,
2009-10-18,
2009-10-19,-2.288
2009-10-20,8.8154
2009-10-21,-12.405100000000001
2009-10-22,4.1908
2009-10-23,-4.8544
2009-10-24,
2009-10-25,
2009-10-26,-2.9154999999999998
2009-10-27,-0.1502
2009-10-28,-4.812
2009-10-29,4.8972999999999995
2009-10-30,-1.9578
2009-10-31,
2009-11-01,
2009-11-02,-1.0753
2009-11-03,3.1056
2009-11-04,-2.7108
2009-11-05,0.9288
2009-11-06,6.7485
2009-11-07,
2009-11-08,
2009-11-09,0.5747
2009-11-10,-4.2857
2009-11-11,8.9552
2009-11-12,-2.4657999999999998
2009-11-13,1.8258
2009-11-14,
2009-11-15,
2009-11-16,3.5862
2009-11-17,-0.3995
2009-11-18,-4.2781
2009-11-19,-1.2570000000000001
2009-11-20,-0.7072
2009-11-21,
2009-11-22,
2009-11-23,1.8519
2009-11-24,-0.979
2009-11-25,3.5311
2009-11-26,
2009-11-27,-1.0914
2009-11-28,
2009-11-29,
2009-11-30,7.0345
2009-12-01,6.4433
2009-12-02,12.4697
2009-12-03,-0.7535
2009-12-04,5.423
2009-12-05,
2009-12-06,
2009-12-07,1.1317
2009-12-08,0.4069
2009-12-09,1.3171
2009-12-10,1.7
2009-12-11,8.0629
2009-12-12,
2009-12-13,
2009-12-14,4.8225999999999996
2009-12-15,-4.0799
2009-12-16,1.9005
2009-12-17,-0.9769
2009-12-18,2.4215
2009-12-19,
2009-12-20,
2009-12-21,0.8757
2009-12-22,12.2396
2009-12-23,1.2374
2009-12-24,0.0
2009-12-25,
2009-12-26,
2009-12-27,
2009-12-28,-3.4377
2009-12-29,0.2373
2009-12-30,1.026
2009-12-31,0.8594
2010-01-01,
2010-01-02,
2010-01-03,
2010-01-04,-0.8521
2010-01-05,8.6719
2010-01-06,-4.601
2010-01-07,2.11
2010-01-08,-1.6236000000000002
2010-01-09,
2010-01-10,
2010-01-11,-1.6503999999999999
2010-01-12,-3.2037
2010-01-13,9.9291
2010-01-14,-0.1434
2010-01-15,-4.8816
2010-01-16,
2010-01-17,
2010-01-18,
2010-01-19,0.0755
2010-01-20,2.187
2010-01-21,-3.1734
2010-01-22,0.686
2010-01-23,
2010-01-24,
2010-01-25,-2.4981
2010-01-26,-0.6988
2010-01-27,0.3127
2010-01-28,-1.5588
2010-01-29,-3.1671
2010-01-30,
2010-01-31,
2010-02-01,4.2518
2010-02-02,7.6078
2010-02-03,-2.6239
2010-02-04,-7.5599
2010-02-05,3.4818
2010-02-06,
2010-02-07,
2010-02-08,2.2692
2010-02-09,17.521
2010-02-10,0.0
2010-02-11,1.9531
2010-02-12,1.8519
2010-02-13,
2010-02-14,
2010-02-15,
2010-02-16,-1.6301
2010-02-17,-1.2747
2010-02-18,-3.2923999999999998
2010-02-19,2.3364
2010-02-20,
2010-02-21,
2010-02-22,1.3046
2010-02-23,0.322
2010-02-24,0.5777
2010-02-25,-0.0638
2010-02-26,9.5147
2010-02-27,
2010-02-28,
2010-03-01,5.1312
2010-03-02,-0.8874
2010-03-03,2.1265
2010-03-04,-1.0411
2010-03-05,0.9413
2010-03-06,
2010-03-07,
2010-03-08,-3.8947000000000003
2010-03-09,3.5959
2010-03-10,4.573
2010-03-11,1.0537
2010-03-12,2.6069
2010-03-13,
2010-03-14,
2010-03-15,1.0163
2010-03-16,1.5091
2010-03-17,-3.4192
2010-03-18,0.2052
2010-03-19,-5.3251
2010-03-20,
2010-03-21,
2010-03-22,5.1379
2010-03-23,0.463
2010-03-24,0.3584
2010-03-25,0.3061
2010-03-26,1.2716
2010-03-27,
2010-03-28,
2010-03-29,0.4018
2010-03-30,-1.4007
2010-03-31,-0.8118
2010-04-01,-0.2046
2010-04-02,
2010-04-03,
2010-04-04,
2010-04-05,-0.8201
2010-04-06,0.6202
2010-04-07,-2.6708
2010-04-08,6.7546
2010-04-09,1.4335
2010-04-10,
2010-04-11,
2010-04-12,4.6296
2010-04-13,0.0466
2010-04-14,4.0968
2010-04-15,5.2773
2010-04-16,-3.0586
2010-04-17,
2010-04-18,
2010-04-19,-5.0833
2010-04-20,0.554
2010-04-21,-1.607
2010-04-22,1.3066
2010-04-23,5.8959
2010-04-24,
2010-04-25,
2010-04-26,-2.7403
2010-04-27,-8.1395
2010-04-28,5.8909
2010-04-29,-1.2873999999999999
2010-04-30,0.5123
2010-05-01,
2010-05-02,
2010-05-03,2.456
2010-05-04,-10.5382
2010-05-05,0.0
2010-05-06,-9.1507
2010-05-07,-0.3895
2010-05-08,
2010-05-09,
2010-05-10,8.5475
2010-05-11,0.6176
2010-05-12,4.1944
2010-05-13,-1.2764
2010-05-14,-1.2929
2010-05-15,
2010-05-16,
2010-05-17,0.5038
2010-05-18,-2.6065
2010-05-19,-3.0365
2010-05-20,-6.3163
2010-05-21,4.8159
2010-05-22,
2010-05-23,
2010-05-24,-1.1892
2010-05-25,3.7199
2010-05-26,4.1667
2010-05-27,3.5949
2010-05-28,-2.1994
2010-05-29,
2010-05-30,
2010-05-31,
2010-06-01,-3.3483
2010-06-02,12.6163
2010-06-03,2.0661
2010-06-04,-5.3081
2010-06-05,
2010-06-06,
2010-06-07,-3.6105
2010-06-08,2.4643
2010-06-09,2.6455
2010-06-10,2.8585000000000003
2010-06-11,3.7813
2010-06-12,
2010-06-13,
2010-06-14,0.5707
2010-06-15,3.6665
2010-06-16,0.9263
2010-06-17,-0.2086
2010-06-18,-0.5017
2010-06-19,
2010-06-20,
2010-06-21,-2.3529
2010-06-22,-4.8623
2010-06-23,-0.4975
2010-06-24,-2.3182
2010-06-25,-2.5593
2010-06-26,
2010-06-27,
2010-06-28,-0.6208
2010-06-29,-3.9404
2010-06-30,2.8514
2010-07-01,0.7782
2010-07-02,-10.2799
2010-07-03,
2010-07-04,
2010-07-05,
2010-07-06,0.269
2010-07-07,7.5644
2010-07-08,2.2943
2010-07-09,4.1443
2010-07-10,
2010-07-11,
2010-07-12,0.2809
2010-07-13,4.7619
2010-07-14,1.1586
2010-07-15,-3.1718
2010-07-16,-3.0027
2010-07-17,
2010-07-18,
2010-07-19,-0.6567
2010-07-20,4.8159
2010-07-21,-1.9369
2010-07-22,4.6394
2010-07-23,0.7902
2010-07-24,
2010-07-25,
2010-07-26,5.6185
2010-07-27,-2.2268
2010-07-28,0.2952
2010-07-29,0.0
2010-07-30,-0.1682
2010-07-31,
2010-08-01,
2010-08-02,1.8113000000000001
2010-08-03,-4.0132
2010-08-04,-2.5431
2010-08-05,-1.3711
2010-08-06,0.0897
2010-08-07,
2010-08-08,
2010-08-09,4.0771
2010-08-10,-3.3147
2010-08-11,-6.5004
2010-08-12,1.7143000000000002
2010-08-13,0.5618
2010-08-14,
2010-08-15,
2010-08-16,1.2104
2010-08-17,-2.3459
2010-08-18,0.9421
2010-08-19,-3.9664
2010-08-20,-0.3401
2010-08-21,
2010-08-22,
2010-08-23,-0.195
2010-08-24,-3.3708
2010-08-25,-2.0728
2010-08-26,1.3939
2010-08-27,4.1242
2010-08-28,
2010-08-29,
2010-08-30,1.2713999999999999
2010-08-31,2.3177
2010-09-01,3.5394
2010-09-02,1.5953
2010-09-03,0.9421
2010-09-04,
2010-09-05,
2010-09-06,
2010-09-07,-1.0222
2010-09-08,-0.943
2010-09-09,-5.0771
2010-09-10,-0.4776
2010-09-11,
2010-09-12,
2010-09-13,2.1593
2010-09-14,2.2546
2010-09-15,-0.2297
2010-09-16,2.302
2010-09-17,-1.4851
2010-09-18,
2010-09-19,
2010-09-20,2.2841
2010-09-21,5.0022
2010-09-22,-3.7006
2010-09-23,-1.1042
2010-09-24,1.8312
2010-09-25,
2010-09-26,
2010-09-27,0.1754
2010-09-28,0.7881
2010-09-29,1.6942
2010-09-30,0.9398
2010-10-01,
2010-10-02,
2010-10-03,
2010-10-04,
2010-10-05,
2010-10-06,
2010-10-07,
2010-10-08,
2010-10-09,
2010-10-10,
2010-10-11,
2010-10-12,
2010-10-13,
2010-10-14,
2010-10-15,
2010-10-16,
2010-10-17,
2010-10-18,
2010-10-19,
2010-10-20,
2010-10-21,
2010-10-22,
2010-10-23,
2010-10-24,
2010-10-25,
2010-10-26,
2010-10-27,
2010-10-28,
2010-10-29,
2010-10-30,
2010-10-31,
2010-11-01,
2010-11-02,
2010-11-03,
2010-11-04,
2010-11-05,
2010-11-06,
2010-11-07,
2010-11-08,
2010-11-09,
2010-11-10,
2010-11-11,
2010-11-12,
2010-11-13,
2010-11-14,
2010-11-15,
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-20,
2010-11-21,
2010-11-22,
2010-11-23,
2010-11-24,
2010-11-25,
2010-11-26,
2010-11-27,
2010-11-28,
2010-11-29,
2010-11-30,
2010-12-01,
2010-12-02,
2010-12-03,
2010-12-04,
2010-12-05,
2010-12-06,
2010-12-07,
2010-12-08,
2010-12-09,
2010-12-10,
2010-12-11,
2010-12-12,
2010-12-13,
2010-12-14,
2010-12-15,
2010-12-16,
2010-12-17,
2010-12-18,
2010-12-19,
2010-12-20,
2010-12-21,
2010-12-22,
2010-12-23,
2010-12-24,
2010-12-25,
2010-12-26,
2010-12-27,
2010-12-28,
2010-12-29,
2010-12-30,
2010-12-31,
2011-01-01,
2011-01-02,
2011-01-03,
2011-01-04,
2011-01-05,
2011-01-06,
2011-01-07,
2011-01-08,
2011-01-09,
2011-01-10,
2011-01-11,
2011-01-12,
2011-01-13,
2011-01-14,
2011-01-15,
2011-01-16,
2011-01-17,
2011-01-18,
2011-01-19,
2011-01-20,
2011-01-21,
2011-01-22,
2011-01-23,
2011-01-24,
2011-01-25,
2011-01-26,
2011-01-27,
2011-01-28,
2011-01-29,
2011-01-30,
2011-01-31,
2011-02-01,
2011-02-02,
2011-02-03,
2011-02-04,
2011-02-05,
2011-02-06,
2011-02-07,
2011-02-08,
2011-02-09,
2011-02-10,
2011-02-11,
2011-02-12,
2011-02-13,
2011-02-14,
2011-02-15,
2011-02-16,
2011-02-17,
2011-02-18,
2011-02-19,
2011-02-20,
2011-02-21,
2011-02-22,
2011-02-23,
2011-02-24,
2011-02-25,
2011-02-26,
2011-02-27,
2011-02-28,
2011-03-01,
2011-03-02,
2011-03-03,
2011-03-04,
2011-03-05,
2011-03-06,
2011-03-07,
2011-03-08,
2011-03-09,
2011-03-10,
2011-03-11,
2011-03-12,
2011-03-13,
2011-03-14,
2011-03-15,
2011-03-16,
2011-03-17,
2011-03-18,
2011-03-19,
2011-03-20,
2011-03-21,
2011-03-22,
2011-03-23,
2011-03-24,
2011-03-25,
2011-03-26,
2011-03-27,
2011-03-28,
2011-03-29,
2011-03-30,
2011-03-31,
2011-04-01,
2011-04-02,
2011-04-03,
2011-04-04,
2011-04-05,
2011-04-06,
2011-04-07,
2011-04-08,
2011-04-09,
2011-04-10,
2011-04-11,
2011-04-12,
2011-04-13,
2011-04-14,
2011-04-15,
2011-04-16,
2011-04-17,
2011-04-18,
2011-04-19,
2011-04-20,
2011-04-21,
2011-04-22,
2011-04-23,
2011-04-24,
2011-04-25,
2011-04-26,
2011-04-27,
2011-04-28,
2011-04-29,
2011-04-30,
2011-05-01,
2011-05-02,
2011-05-03,
2011-05-04,
2011-05-05,
2011-05-06,
2011-05-07,
2011-05-08,
2011-05-09,
2011-05-10,
2011-05-11,
2011-05-12,
2011-05-13,
2011-05-14,
2011-05-15,
2011-05-16,
2011-05-17,
2011-05-18,
2011-05-19,
2011-05-20,
2011-05-21,
2011-05-22,
2011-05-23,
2011-05-24,
2011-05-25,
2011-05-26,
2011-05-27,
2011-05-28,
2011-05-29,
2011-05-30,
2011-05-31,
2011-06-01,
2011-06-02,
2011-06-03,
2011-06-04,
2011-06-05,
2011-06-06,
2011-06-07,
2011-06-08,
2011-06-09,
2011-06-10,
2011-06-11,
2011-06-12,
2011-06-13,
2011-06-14,
2011-06-15,
2011-06-16,
2011-06-17,
2011-06-18,
2011-06-19,
2011-06-20,
2011-06-21,
2011-06-22,
2011-06-23,
2011-06-24,
2011-06-25,
2011-06-26,
2011-06-27,
2011-06-28,
2011-06-29,
2011-06-30,
2011-07-01,
2011-07-02,
2011-07-03,
2011-07-04,
2011-07-05,
2011-07-06,
2011-07-07,
2011-07-08,
2011-07-09,
2011-07-10,
2011-07-11,
2011-07-12,
2011-07-13,
2011-07-14,
2011-07-15,
2011-07-16,
2011-07-17,
2011-07-18,
2011-07-19,
2011-07-20,
2011-07-21,
2011-07-22,
2011-07-23,
2011-07-24,
2011-07-25,
2011-07-26,
2011-07-27,
2011-07-28,
2011-07-29,
2011-07-30,
2011-07-31,
2011-08-01,
2011-08-02,
2011-08-03,
2011-08-04,
2011-08-05,
2011-08-06,
2011-08-07,
2011-08-08,
2011-08-09,
2011-08-10,
2011-08-11,
2011-08-12,
2011-08-13,
2011-08-14,
2011-08-15,
2011-08-16,
2011-08-17,
2011-08-18,
2011-08-19,
2011-08-20,
2011-08-21,
2011-08-22,
2011-08-23,
2011-08-24,
2011-08-25,
2011-08-26,
2011-08-27,
2011-08-28,
2011-08-29,
2011-08-30,
2011-08-31,
2011-09-01,
2011-09-02,
2011-09-03,
2011-09-04,
2011-09-05,
2011-09-06,
2011-09-07,
2011-09-08,
2011-09-09,
2011-09-10,
2011-09-11,
2011-09-12,
2011-09-13,
2011-09-14,
2011-09-15,
2011-09-16,
2011-09-17,
2011-09-18,
2011-09-19,
2011-09-20,
2011-09-21,
2011-09-22,
2011-09-23,
2011-09-24,
2011-09-25,
2011-09-26,
2011-09-27,
2011-09-28,
2011-09-29,
2011-09-30,
2011-10-01,
2011-10-02,
2011-10-03,
2011-10-04,
2011-10-05,
2011-10-06,
2011-10-07,
2011-10-08,
2011-10-09,
2011-10-10,
2011-10-11,
2011-10-12,
2011-10-13,
2011-10-14,
2011-10-15,
2011-10-16,
2011-10-17,
2011-10-18,
2011-10-19,
2011-10-20,
2011-10-21,
2011-10-22,
2011-10-23,
2011-10-24,
2011-10-25,
2011-10-26,
2011-10-27,
2011-10-28,
2011-10-29,
2011-10-30,
2011-10-31,
2011-11-01,
2011-11-02,
2011-11-03,
2011-11-04,
2011-11-05,
2011-11-06,
2011-11-07,
2011-11-08,
2011-11-09,
2011-11-10,
2011-11-11,
2011-11-12,
2011-11-13,
2011-11-14,
2011-11-15,
2011-11-16,
2011-11-17,
2011-11-18,
2011-11-19,
2011-11-20,
2011-11-21,
2011-11-22,
2011-11-23,
2011-11-24,
2011-11-25,
2011-11-26,
2011-11-27,
2011-11-28,
2011-11-29,
2011-11-30,
2011-12-01,
2011-12-02,
2011-12-03,
2011-12-04,
2011-12-05,
2011-12-06,
2011-12-07,
2011-12-08,
2011-12-09,
2011-12-10,
2011-12-11,
2011-12-12,
2011-12-13,
2011-12-14,
2011-12-15,
2011-12-16,
2011-12-17,
2011-12-18,
2011-12-19,
2011-12-20,
2011-12-21,
2011-12-22,
2011-12-23,
2011-12-24,
2011-12-25,
2011-12-26,
2011-12-27,
2011-12-28,
2011-12-29,
2011-12-30,
2011-12-31,
2012-01-01,
2012-01-02,
2012-01-03,
2012-01-04,
2012-01-05,
2012-01-06,
2012-01-07,
2012-01-08,
2012-01-09,
2012-01-10,
2012-01-11,
2012-01-12,
2012-01-13,
2012-01-14,
2012-01-15,
2012-01-16,
2012-01-17,
2012-01-18,
2012-01-19,
2012-01-20,
2012-01-21,
2012-01-22,
2012-01-23,
2012-01-24,
2012-01-25,
2012-01-26,
2012-01-27,
2012-01-28,
2012-01-29,
2012-01-30,
2012-01-31,
2012-02-01,
2012-02-02,
2012-02-03,
2012-02-04,
2012-02-05,
2012-02-06,
2012-02-07,
2012-02-08,
2012-02-09,
2012-02-10,
2012-02-11,
2012-02-12,
2012-02-13,
2012-02-14,
2012-02-15,
2012-02-16,
2012-02-17,
2012-02-18,
2012-02-19,
2012-02-20,
2012-02-21,
2012-02-22,
2012-02-23,
2012-02-24,
2012-02-25,
2012-02-26,
2012-02-27,
2012-02-28,
2012-02-29,
2012-03-01,
2012-03-02,
2012-03-03,
2012-03-04,
2012-03-05,
2012-03-06,
2012-03-07,
2012-03-08,
2012-03-09,
2012-03-10,
2012-03-11,
2012-03-12,
2012-03-13,
2012-03-14,
2012-03-15,
2012-03-16,
2012-03-17,
2012-03-18,
2012-03-19,
2012-03-20,
2012-03-21,
2012-03-22,
2012-03-23,
2012-03-24,
2012-03-25,
2012-03-26,
2012-03-27,
2012-03-28,
2012-03-29,
2012-03-30,
2012-03-31,
2012-04-01,
2012-04-02,
2012-04-03,
2012-04-04,
2012-04-05,
2012-04-06,
2012-04-07,
2012-04-08,
2012-04-09,
2012-04-10,
2012-04-11,
2012-04-12,
2012-04-13,
2012-04-14,
2012-04-15,
2012-04-16,
2012-04-17,
2012-04-18,
2012-04-19,
2012-04-20,
2012-04-21,
2012-04-22,
2012-04-23,
2012-04-24,
2012-04-25,
2012-04-26,
2012-04-27,
2012-04-28,
2012-04-29,
2012-04-30,
2012-05-01,
2012-05-02,
2012-05-03,
2012-05-04,
2012-05-05,
2012-05-06,
2012-05-07,
2012-05-08,
2012-05-09,
2012-05-10,
2012-05-11,
2012-05-12,
2012-05-13,
2012-05-14,
2012-05-15,
2012-05-16,
2012-05-17,
2012-05-18,
2012-05-19,
2012-05-20,
2012-05-21,
2012-05-22,
2012-05-23,
2012-05-24,
2012-05-25,
2012-05-26,
2012-05-27,
2012-05-28,
2012-05-29,
2012-05-30,
2012-05-31,
2012-06-01,
2012-06-02,
2012-06-03,
2012-06-04,
2012-06-05,
2012-06-06,
2012-06-07,
2012-06-08,
2012-06-09,
2012-06-10,
2012-06-11,
2012-06-12,
2012-06-13,
2012-06-14,
2012-06-15,
2012-06-16,
2012-06-17,
2012-06-18,
2012-06-19,
2012-06-20,
2012-06-21,
2012-06-22,
2012-06-23,
2012-06-24,
2012-06-25,
2012-06-26,
2012-06-27,
2012-06-28,
2012-06-29,
2012-06-30,
2012-07-01,
2012-07-02,
2012-07-03,
2012-07-04,
2012-07-05,
2012-07-06,
2012-07-07,
2012-07-08,
2012-07-09,
2012-07-10,
2012-07-11,
2012-07-12,
2012-07-13,
2012-07-14,
2012-07-15,
2012-07-16,
2012-07-17,
2012-07-18,
2012-07-19,
2012-07-20,
2012-07-21,
2012-07-22,
2012-07-23,
2012-07-24,
2012-07-25,
2012-07-26,
2012-07-27,
2012-07-28,
2012-07-29,
2012-07-30,
2012-07-31,
2012-08-01,
2012-08-02,
2012-08-03,
2012-08-04,
2012-08-05,
2012-08-06,
2012-08-07,
2012-08-08,
2012-08-09,
2012-08-10,
2012-08-11,
2012-08-12,
2012-08-13,
2012-08-14,
2012-08-15,
2012-08-16,
2012-08-17,
2012-08-18,
2012-08-19,
2012-08-20,
2012-08-21,
2012-08-22,
2012-08-23,
2012-08-24,
2012-08-25,
2012-08-26,
2012-08-27,
2012-08-28,
2012-08-29,
2012-08-30,
2012-08-31,
2012-09-01,
2012-09-02,
2012-09-03,
2012-09-04,
2012-09-05,
2012-09-06,
2012-09-07,
2012-09-08,
2012-09-09,
2012-09-10,
2012-09-11,
2012-09-12,
2012-09-13,
2012-09-14,
2012-09-15,
2012-09-16,
2012-09-17,
2012-09-18,
2012-09-19,
2012-09-20,
2012-09-21,
2012-09-22,
2012-09-23,
2012-09-24,
2012-09-25,
2012-09-26,
2012-09-27,
2012-09-28,
2012-09-29,
2012-09-30,
2012-10-01,
2012-10-02,
2012-10-03,
2012-10-04,
2012-10-05,
2012-10-06,
2012-10-07,
2012-10-08,
2012-10-09,
2012-10-10,
2012-10-11,
2012-10-12,
2012-10-13,
2012-10-14,
2012-10-15,
2012-10-16,
2012-10-17,
2012-10-18,
2012-10-19,
2012-10-20,
2012-10-21,
2012-10-22,
2012-10-23,
2012-10-24,
2012-10-25,
2012-10-26,
2012-10-27,
2012-10-28,
2012-10-29,
2012-10-30,
2012-10-31,
2012-11-01,
2012-11-02,
2012-11-03,
2012-11-04,
2012-11-05,
2012-11-06,
2012-11-07,
2012-11-08,
2012-11-09,
2012-11-10,
2012-11-11,
2012-11-12,
2012-11-13,
2012-11-14,
2012-11-15,
2012-11-16,
2012-11-17,
2012-11-18,
2012-11-19,
2012-11-20,
2012-11-21,
2012-11-22,
2012-11-23,
2012-11-24,
2012-11-25,
2012-11-26,
2012-11-27,
2012-11-28,
2012-11-29,
2012-11-30,
2012-12-01,
2012-12-02,
2012-12-03,
2012-12-04,
2012-12-05,
2012-12-06,
2012-12-07,
2012-12-08,
2012-12-09,
2012-12-10,
2012-12-11,
2012-12-12,
2012-12-13,
2012-12-14,
2012-12-15,
2012-12-16,
2012-12-17,
2012-12-18,
2012-12-19,
2012-12-20,
2012-12-21,
2012-12-22,
2012-12-23,
2012-12-24,
2012-12-25,
2012-12-26,
2012-12-27,
2012-12-28,
2012-12-29,
2012-12-30,
2012-12-31,
2013-01-01,
2013-01-02,
2013-01-03,
2013-01-04,
2013-01-05,
2013-01-06,
2013-01-07,
2013-01-08,
2013-01-09,
2013-01-10,
2013-01-11,
2013-01-12,
2013-01-13,
2013-01-14,
2013-01-15,
2013-01-16,
2013-01-17,
2013-01-18,
2013-01-19,
2013-01-20,
2013-01-21,
2013-01-22,
2013-01-23,
2013-01-24,
2013-01-25,
2013-01-26,
2013-01-27,
2013-01-28,
2013-01-29,
2013-01-30,
2013-01-31,
2013-02-01,
2013-02-02,
2013-02-03,
2013-02-04,
2013-02-05,
2013-02-06,
2013-02-07,
2013-02-08,
2013-02-09,
2013-02-10,
2013-02-11,
2013-02-12,
2013-02-13,
2013-02-14,
2013-02-15,
2013-02-16,
2013-02-17,
2013-02-18,
2013-02-19,
2013-02-20,
2013-02-21,
2013-02-22,
2013-02-23,
2013-02-24,
2013-02-25,
2013-02-26,
2013-02-27,
2013-02-28,
2013-03-01,
2013-03-02,
2013-03-03,
2013-03-04,
2013-03-05,
2013-03-06,
2013-03-07,
2013-03-08,
2013-03-09,
2013-03-10,
2013-03-11,
2013-03-12,
2013-03-13,
2013-03-14,
2013-03-15,
2013-03-16,
2013-03-17,
2013-03-18,
2013-03-19,
2013-03-20,
2013-03-21,
2013-03-22,
2013-03-23,
2013-03-24,
2013-03-25,
2013-03-26,
2013-03-27,
2013-03-28,
2013-03-29,
2013-03-30,
2013-03-31,
2013-04-01,
2013-04-02,
2013-04-03,
2013-04-04,
2013-04-05,
2013-04-06,
2013-04-07,
2013-04-08,
2013-04-09,
2013-04-10,
2013-04-11,
2013-04-12,
2013-04-13,
2013-04-14,
2013-04-15,
2013-04-16,
2013-04-17,
2013-04-18,
2013-04-19,
2013-04-20,
2013-04-21,
2013-04-22,
2013-04-23,
2013-04-24,
2013-04-25,
2013-04-26,
2013-04-27,
2013-04-28,
2013-04-29,
2013-04-30,
2013-05-01,
2013-05-02,
2013-05-03,
2013-05-04,
2013-05-05,
2013-05-06,
2013-05-07,
2013-05-08,
2013-05-09,
2013-05-10,
2013-05-11,
2013-05-12,
2013-05-13,
2013-05-14,
2013-05-15,
2013-05-16,
2013-05-17,
2013-05-18,
2013-05-19,
2013-05-20,
2013-05-21,
2013-05-22,
2013-05-23,
2013-05-24,
2013-05-25,
2013-05-26,
2013-05-27,
2013-05-28,
2013-05-29,
2013-05-30,
2013-05-31,
2013-06-01,
2013-06-02,
2013-06-03,
2013-06-04,
2013-06-05,
2013-06-06,
2013-06-07,
2013-06-08,
2013-06-09,
2013-06-10,
2013-06-11,
2013-06-12,
2013-06-13,
2013-06-14,
2013-06-15,
2013-06-16,
2013-06-17,
2013-06-18,
2013-06-19,
2013-06-20,
2013-06-21,
2013-06-22,
2013-06-23,
2013-06-24,
2013-06-25,
2013-06-26,
2013-06-27,
2013-06-28,
2013-06-29,
2013-06-30,
2013-07-01,
2013-07-02,
2013-07-03,
2013-07-04,
2013-07-05,
2013-07-06,
2013-07-07,
2013-07-08,
2013-07-09,
2013-07-10,
2013-07-11,
2013-07-12,
2013-07-13,
2013-07-14,
2013-07-15,
2013-07-16,
2013-07-17,
2013-07-18,
2013-07-19,
2013-07-20,
2013-07-21,
2013-07-22,
2013-07-23,
2013-07-24,
2013-07-25,
2013-07-26,
2013-07-27,
2013-07-28,
2013-07-29,
2013-07-30,
2013-07-31,
2013-08-01,
2013-08-02,
2013-08-03,
2013-08-04,
2013-08-05,
2013-08-06,
2013-08-07,
2013-08-08,
2013-08-09,
2013-08-10,
2013-08-11,
2013-08-12,
2013-08-13,
2013-08-14,
2013-08-15,
2013-08-16,
2013-08-17,
2013-08-18,
2013-08-19,
2013-08-20,
2013-08-21,
2013-08-22,
2013-08-23,
2013-08-24,
2013-08-25,
2013-08-26,
2013-08-27,
2013-08-28,
2013-08-29,
2013-08-30,
2013-08-31,
2013-09-01,
2013-09-02,
2013-09-03,
2013-09-04,
2013-09-05,
2013-09-06,
2013-09-07,
2013-09-08,
2013-09-09,
2013-09-10,
2013-09-11,
2013-09-12,
2013-09-13,
2013-09-14,
2013-09-15,
2013-09-16,
2013-09-17,
2013-09-18,
2013-09-19,
2013-09-20,
2013-09-21,
2013-09-22,
2013-09-23,
2013-09-24,
2013-09-25,
2013-09-26,
2013-09-27,
2013-09-28,
2013-09-29,
2013-09-30,
2013-10-01,
2013-10-02,
2013-10-03,
2013-10-04,
2013-10-05,
2013-10-06,
2013-10-07,
2013-10-08,
2013-10-09,
2013-10-10,
2013-10-11,
2013-10-12,
2013-10-13,
2013-10-14,
2013-10-15,
2013-10-16,
2013-10-17,
2013-10-18,
2013-10-19,
2013-10-20,
2013-10-21,
2013-10-22,
2013-10-23,
2013-10-24,
2013-10-25,
2013-10-26,
2013-10-27,
