date,WDC UW Equity
2015-11-11,-1.5413999999999999
2015-11-12,-0.3195
2015-11-13,-3.4776
2015-11-14,
2015-11-15,
2015-11-16,2.3576
2015-11-17,1.3139
2015-11-18,2.8498
2015-11-19,-3.4714
2015-11-20,-0.4838
2015-11-21,
2015-11-22,
2015-11-23,-0.632
2015-11-24,0.8317
2015-11-25,-0.3235
2015-11-26,
2015-11-27,0.1623
2015-11-28,
2015-11-29,
2015-11-30,1.1016
2015-12-01,2.4355
2015-12-02,-2.3932
2015-12-03,1.9550999999999998
2015-12-04,1.509
2015-12-05,
2015-12-06,
2015-12-07,-1.8736000000000002
2015-12-08,0.9942
2015-12-09,-1.6406
2015-12-10,0.6354
2015-12-11,-2.0047
2015-12-12,
2015-12-13,
2015-12-14,-4.3573
2015-12-15,2.5347
2015-12-16,0.1314
2015-12-17,-2.5591
2015-12-18,-0.9091
2015-12-19,
2015-12-20,
2015-12-21,0.3398
2015-12-22,1.0667
2015-12-23,1.0555
2015-12-24,1.492
2015-12-25,
2015-12-26,
2015-12-27,
2015-12-28,-1.5028000000000001
2015-12-29,2.0896
2015-12-30,0.0491
2015-12-31,-1.7024
2016-01-01,
2016-01-02,
2016-01-03,
2016-01-04,0.5828
2016-01-05,-0.4305
2016-01-06,-2.2281
2016-01-07,-1.6497000000000002
2016-01-08,-4.2193
2016-01-09,
2016-01-10,
2016-01-11,-4.6759
2016-01-12,-0.8333
2016-01-13,-4.5264
2016-01-14,-1.4803
2016-01-15,-4.0812
2016-01-16,
2016-01-17,
2016-01-18,
2016-01-19,-1.6723
2016-01-20,-1.4209
2016-01-21,-4.0402
2016-01-22,1.8434
2016-01-23,
2016-01-24,
2016-01-25,-5.095
2016-01-26,6.7577
2016-01-27,-3.6833
2016-01-28,4.6256
2016-01-29,5.012
2016-01-30,
2016-01-31,
2016-02-01,2.5219
2016-02-02,-4.6757
2016-02-03,2.4525
2016-02-04,2.2898
2016-02-05,-6.6748
2016-02-06,
2016-02-07,
2016-02-08,-8.613199999999999
2016-02-09,-4.1279
2016-02-10,0.1244
2016-02-11,-0.3231
2016-02-12,2.4439
2016-02-13,
2016-02-14,
2016-02-15,
2016-02-16,4.1383
2016-02-17,1.1921
2016-02-18,2.5872
2016-02-19,-0.653
2016-02-20,
2016-02-21,
2016-02-22,4.4878
2016-02-23,-7.2234
2016-02-24,2.6888
2016-02-25,0.1594
2016-02-26,-0.2273
2016-02-27,
2016-02-28,
2016-02-29,-0.8202
2016-03-01,5.904
2016-03-02,2.7115
2016-03-03,2.7666
2016-03-04,0.411
2016-03-05,
2016-03-06,
2016-03-07,2.4765
2016-03-08,-7.2499
2016-03-09,2.1532999999999998
2016-03-10,0.9486
2016-03-11,4.1554
2016-03-12,
2016-03-13,
2016-03-14,-3.3881
2016-03-15,-5.3538
2016-03-16,1.1401
2016-03-17,-0.2818
2016-03-18,6.5652
2016-03-19,
2016-03-20,
2016-03-21,0.5508
2016-03-22,4.1591
2016-03-23,-5.1032
2016-03-24,-1.2315
2016-03-25,
2016-03-26,
2016-03-27,
2016-03-28,-0.0831
2016-03-29,0.4992
2016-03-30,-3.4768
2016-03-31,2.384
2016-04-01,-1.3548
2016-04-02,
2016-04-03,
2016-04-04,-0.7082
2016-04-05,-4.625
2016-04-06,1.337
2016-04-07,-3.2871
2016-04-08,-0.3468
2016-04-09,
2016-04-10,
2016-04-11,2.6218
2016-04-12,-0.5878
2016-04-13,1.8877000000000002
2016-04-14,-6.6518
2016-04-15,-3.1803
2016-04-16,
2016-04-17,
2016-04-18,1.3336999999999999
2016-04-19,0.7068
2016-04-20,4.7435
2016-04-21,0.1617
2016-04-22,0.7151
2016-04-23,
2016-04-24,
2016-04-25,-0.7329
2016-04-26,2.7688
2016-04-27,3.4576000000000002
2016-04-28,-0.0434
2016-04-29,-11.2788
2016-04-30,
2016-05-01,
2016-05-02,-0.0367
2016-05-03,-3.6475
2016-05-04,0.6098
2016-05-05,-3.7121
2016-05-06,-2.2554
2016-05-07,
2016-05-08,
2016-05-09,-0.8318
2016-05-10,3.8148999999999997
2016-05-11,-4.2481
2016-05-12,-1.0343
2016-05-13,-2.5303
2016-05-14,
2016-05-15,
2016-05-16,0.3668
2016-05-17,3.3174
2016-05-18,4.6531
2016-05-19,-0.234
2016-05-20,3.1014
2016-05-21,
2016-05-22,
2016-05-23,2.275
2016-05-24,4.4983
2016-05-25,4.4229
2016-05-26,0.521
2016-05-27,1.3745
2016-05-28,
2016-05-29,
2016-05-30,
2016-05-31,3.4452
2016-06-01,2.3421
2016-06-02,1.5746
2016-06-03,-1.2609
2016-06-04,
2016-06-05,
2016-06-06,0.5233
2016-06-07,3.5818
2016-06-08,-0.965
2016-06-09,-2.2127
2016-06-10,-2.7403
2016-06-11,
2016-06-12,
2016-06-13,-1.2166
2016-06-14,0.2593
2016-06-15,-0.3017
2016-06-16,0.3459
2016-06-17,0.3662
2016-06-18,
2016-06-19,
2016-06-20,2.1893
2016-06-21,2.6465
2016-06-22,-1.064
2016-06-23,5.0879
2016-06-24,-5.8453
2016-06-25,
2016-06-26,
2016-06-27,-11.8311
2016-06-28,4.5756
2016-06-29,4.5114
2016-06-30,3.6404
2016-07-01,-1.6716
2016-07-02,
2016-07-03,
2016-07-04,
2016-07-05,-3.7659000000000002
2016-07-06,1.6547
2016-07-07,4.8394
2016-07-08,3.5460000000000003
2016-07-09,
2016-07-10,
2016-07-11,0.2634
2016-07-12,4.7696
2016-07-13,0.3279
2016-07-14,-0.4999
2016-07-15,-0.1739
2016-07-16,
2016-07-17,
2016-07-18,0.8904
2016-07-19,-1.7652
2016-07-20,1.3086
2016-07-21,-0.4241
2016-07-22,1.4521
2016-07-23,
2016-07-24,
2016-07-25,-0.6298
2016-07-26,3.2072
2016-07-27,-0.5582
2016-07-28,0.4865
2016-07-29,-11.527
2016-07-30,
2016-07-31,
2016-08-01,-3.0309
2016-08-02,-2.214
2016-08-03,-0.5993
2016-08-04,-1.0719
2016-08-05,2.5282
2016-08-06,
2016-08-07,
2016-08-08,-0.1541
2016-08-09,-0.1544
2016-08-10,-4.6599
2016-08-11,1.6678
2016-08-12,0.9569
2016-08-13,
2016-08-14,
2016-08-15,3.4529
2016-08-16,-0.1309
2016-08-17,-2.2936
2016-08-18,2.4145
2016-08-19,1.7245
2016-08-20,
2016-08-21,
2016-08-22,-0.9871
2016-08-23,0.7802
2016-08-24,-2.3441
2016-08-25,2.2682
2016-08-26,1.0551
2016-08-27,
2016-08-28,
2016-08-29,0.3196
2016-08-30,0.0425
2016-08-31,-0.913
2016-09-01,-0.7499
2016-09-02,1.4033
2016-09-03,
2016-09-04,
2016-09-05,
2016-09-06,1.2348
2016-09-07,12.0925
2016-09-08,0.3189
2016-09-09,-3.516
2016-09-10,
2016-09-11,
2016-09-12,1.3956
2016-09-13,0.1147
2016-09-14,-0.7256
2016-09-15,2.4812
2016-09-16,3.1156
2016-09-17,
2016-09-18,
2016-09-19,-0.5643
2016-09-20,-0.3844
2016-09-21,3.1422
2016-09-22,-0.1069
2016-09-23,-0.2497
2016-09-24,
2016-09-25,
2016-09-26,1.931
2016-09-27,3.245
2016-09-28,-0.5946
2016-09-29,0.4482
2016-09-30,0.3432
2016-10-01,
2016-10-02,
2016-10-03,0.667
2016-10-04,-0.2888
2016-10-05,0.9371
2016-10-06,-2.0088
2016-10-07,1.068
2016-10-08,
2016-10-09,
2016-10-10,1.0056
2016-10-11,-4.4549
2016-10-12,-0.3356
2016-10-13,-2.0379
2016-10-14,-0.7959
2016-10-15,
2016-10-16,
2016-10-17,-3.027
2016-10-18,1.5231
2016-10-19,-0.7224
2016-10-20,0.4851
2016-10-21,-1.4668
2016-10-22,
2016-10-23,
2016-10-24,0.8479
2016-10-25,0.2055
2016-10-26,5.3888
2016-10-27,5.414
2016-10-28,-0.621
2016-10-29,
2016-10-30,
2016-10-31,-1.3005
2016-11-01,-2.0534
2016-11-02,-3.5639
2016-11-03,-0.1087
2016-11-04,-0.2176
2016-11-05,
2016-11-06,
2016-11-07,4.8164
2016-11-08,-0.7109
2016-11-09,0.3842
2016-11-10,-1.1134
2016-11-11,3.6066000000000003
2016-11-12,
2016-11-13,
2016-11-14,1.0019
2016-11-15,0.3867
2016-11-16,-0.3015
2016-11-17,-1.2263
2016-11-18,3.6224
2016-11-19,
2016-11-20,
2016-11-21,0.3939
2016-11-22,0.0327
2016-11-23,-0.2451
2016-11-24,
2016-11-25,0.901
2016-11-26,
2016-11-27,
2016-11-28,1.1041
2016-11-29,0.6424
2016-11-30,1.5796999999999999
2016-12-01,-3.2202
2016-12-02,2.8242000000000003
2016-12-03,
2016-12-04,
2016-12-05,-1.9889999999999999
2016-12-06,2.8346
2016-12-07,8.3007
2016-12-08,-1.3014999999999999
2016-12-09,-0.7912
2016-12-10,
2016-12-11,
2016-12-12,-2.0972
2016-12-13,2.4287
2016-12-14,-1.0751
2016-12-15,1.0719
2016-12-16,-1.0458
2016-12-17,
2016-12-18,
2016-12-19,1.7565
2016-12-20,0.8631
2016-12-21,0.3916
2016-12-22,1.4013
2016-12-23,0.228
2016-12-24,
2016-12-25,
2016-12-26,
2016-12-27,-0.2559
2016-12-28,-0.6556
2016-12-29,-1.127
2016-12-30,-0.7014
2016-12-31,
2017-01-01,
2017-01-02,
2017-01-03,2.1781
2017-01-04,1.5987
2017-01-05,0.0142
2017-01-06,-0.241
2017-01-07,
2017-01-08,
2017-01-09,2.1029
2017-01-10,-1.4194
2017-01-11,0.8611
2017-01-12,-0.9797
2017-01-13,0.3534
2017-01-14,
2017-01-15,
2017-01-16,
2017-01-17,0.8732
2017-01-18,2.2619
2017-01-19,-2.1436
2017-01-20,1.3395000000000001
2017-01-21,
2017-01-22,
2017-01-23,0.0275
2017-01-24,4.6249
2017-01-25,5.2756
2017-01-26,-1.937
2017-01-27,1.3381
2017-01-28,
2017-01-29,
2017-01-30,-0.3773
2017-01-31,0.6438
2017-02-01,-0.7149
2017-02-02,0.0884
2017-02-03,-0.1262
2017-02-04,
2017-02-05,
2017-02-06,-0.2401
2017-02-07,0.1393
2017-02-08,-2.4920999999999998
2017-02-09,1.2584
2017-02-10,-0.884
2017-02-11,
2017-02-12,
2017-02-13,1.4349
2017-02-14,-2.6252
2017-02-15,-0.5235
2017-02-16,-0.0789
2017-02-17,-1.3693
2017-02-18,
2017-02-19,
2017-02-20,
2017-02-21,-0.0133
2017-02-22,-0.5741
2017-02-23,0.1611
2017-02-24,0.0804
2017-02-25,
2017-02-26,
2017-02-27,1.9424000000000001
2017-02-28,1.025
2017-03-01,1.873
2017-03-02,-2.6047000000000002
2017-03-03,1.6518000000000002
2017-03-04,
2017-03-05,
2017-03-06,-0.9543
2017-03-07,0.0
2017-03-08,-0.4557
2017-03-09,-2.8646000000000003
2017-03-10,0.9965
2017-03-11,
2017-03-12,
2017-03-13,0.9333
2017-03-14,0.0
2017-03-15,1.3474
2017-03-16,0.5474
2017-03-17,-0.35
2017-03-18,
2017-03-19,
2017-03-20,-0.5854
2017-03-21,-4.1874
2017-03-22,2.3354
2017-03-23,1.6816
2017-03-24,2.6119
2017-03-25,
2017-03-26,
2017-03-27,0.4988
2017-03-28,2.5328
2017-03-29,1.6509
2017-03-30,2.8996
2017-03-31,-1.4567
2017-04-01,
2017-04-02,
2017-04-03,-0.4726
2017-04-04,1.0348
2017-04-05,-0.3494
2017-04-06,1.6808
2017-04-07,1.2843
2017-04-08,
2017-04-09,
2017-04-10,-0.4579
2017-04-11,1.498
2017-04-12,-2.1383
2017-04-13,-0.8431
2017-04-14,
2017-04-15,
2017-04-16,
2017-04-17,0.7904
2017-04-18,-1.5328
2017-04-19,-0.0845
2017-04-20,1.9444
2017-04-21,-1.5401
2017-04-22,
2017-04-23,
2017-04-24,3.2006
2017-04-25,1.2942
2017-04-26,-2.6128
2017-04-27,1.3001
2017-04-28,3.9202
2017-04-29,
2017-04-30,
2017-05-01,-1.5381
2017-05-02,-0.4675
2017-05-03,2.211
2017-05-04,-0.056
2017-05-05,1.7383
2017-05-06,
2017-05-07,
2017-05-08,-0.9039
2017-05-09,-1.1346
2017-05-10,0.7426
2017-05-11,0.1564
2017-05-12,-0.0335
2017-05-13,
2017-05-14,
2017-05-15,-0.7027
2017-05-16,-0.0674
2017-05-17,-4.2041
2017-05-18,1.0444
2017-05-19,0.6387
2017-05-20,
2017-05-21,
2017-05-22,1.5232
2017-05-23,0.0568
2017-05-24,1.8971
2017-05-25,-0.4794
2017-05-26,0.8289
2017-05-27,
2017-05-28,
2017-05-29,
2017-05-30,1.4221
2017-05-31,-1.3474
2017-06-01,1.6989
2017-06-02,-0.0764
2017-06-03,
2017-06-04,
2017-06-05,-2.2946
2017-06-06,0.5815
2017-06-07,-0.0111
2017-06-08,1.2121
2017-06-09,-5.5043
2017-06-10,
2017-06-11,
2017-06-12,0.7325
2017-06-13,3.9358
2017-06-14,-2.4986
2017-06-15,-0.5581
2017-06-16,-0.2176
2017-06-17,
2017-06-18,
2017-06-19,1.7447
2017-06-20,-0.4625
2017-06-21,3.1734999999999998
2017-06-22,-0.8569
2017-06-23,3.4238
2017-06-24,
2017-06-25,
2017-06-26,-0.7285
2017-06-27,-0.8742
2017-06-28,2.5259
2017-06-29,-2.1565
2017-06-30,-3.3279
2017-07-01,
2017-07-02,
2017-07-03,-3.7359
2017-07-04,
2017-07-05,1.3132
2017-07-06,-0.3356
2017-07-07,0.9522
2017-07-08,
2017-07-09,
2017-07-10,2.68
2017-07-11,2.7781000000000002
2017-07-12,2.594
2017-07-13,-1.4129
2017-07-14,1.7671999999999999
2017-07-15,
2017-07-16,
2017-07-17,0.1377
2017-07-18,-0.3172
2017-07-19,0.2228
2017-07-20,0.561
2017-07-21,-0.2
2017-07-22,
2017-07-23,
2017-07-24,-0.2109
2017-07-25,-0.9195
2017-07-26,-0.8427
2017-07-27,-1.1403
2017-07-28,-7.5408
2017-07-29,
2017-07-30,
2017-07-31,0.1765
2017-08-01,0.6461
2017-08-02,-1.5175
2017-08-03,0.1659
2017-08-04,-3.9522
2017-08-05,
2017-08-06,
2017-08-07,-0.2464
2017-08-08,0.457
2017-08-09,-0.4303
2017-08-10,-2.2225
2017-08-11,0.8966
2017-08-12,
2017-08-13,
2017-08-14,3.6671
2017-08-15,1.1952
2017-08-16,2.4219
2017-08-17,-3.9255
2017-08-18,0.8729
2017-08-19,
2017-08-20,
2017-08-21,0.7933
2017-08-22,3.327
2017-08-23,1.9158
2017-08-24,1.2909
2017-08-25,0.8944
2017-08-26,
2017-08-27,
2017-08-28,0.3435
2017-08-29,-0.5411
2017-08-30,0.2554
2017-08-31,-2.2481
2017-09-01,2.4244
2017-09-02,
2017-09-03,
2017-09-04,
2017-09-05,-1.0065
2017-09-06,0.067
2017-09-07,-1.2729
2017-09-08,-1.6059999999999999
2017-09-09,
2017-09-10,
2017-09-11,0.4368
2017-09-12,1.6021999999999998
2017-09-13,-3.4242
2017-09-14,0.0583
2017-09-15,3.1822
2017-09-16,
2017-09-17,
2017-09-18,0.7456
2017-09-19,0.8298
2017-09-20,-3.948
2017-09-21,-1.0189
2017-09-22,1.158
2017-09-23,
2017-09-24,
2017-09-25,-0.451
2017-09-26,0.2207
2017-09-27,2.828
2017-09-28,-1.702
2017-09-29,-0.3575
2017-09-30,
2017-10-01,
2017-10-02,-3.4838
2017-10-03,-0.4677
2017-10-04,1.6265
2017-10-05,-0.9129
2017-10-06,0.323
2017-10-07,
2017-10-08,
2017-10-09,0.5009
2017-10-10,2.0648
2017-10-11,-0.4534
2017-10-12,0.1635
2017-10-13,2.3787
2017-10-14,
2017-10-15,
2017-10-16,-1.1048
2017-10-17,-1.2093
2017-10-18,-0.3264
2017-10-19,-0.0234
2017-10-20,1.088
2017-10-21,
2017-10-22,
2017-10-23,1.8285
2017-10-24,-0.1136
2017-10-25,-0.6827
2017-10-26,2.3943
2017-10-27,-2.5397
2017-10-28,
2017-10-29,
2017-10-30,-1.5152999999999999
2017-10-31,4.0564
2017-11-01,-0.0336
2017-11-02,-0.7172
2017-11-03,-1.7946
2017-11-04,
2017-11-05,
2017-11-06,0.9654
2017-11-07,-2.0034
2017-11-08,1.1964
2017-11-09,0.5854
2017-11-10,1.4721
2017-11-11,
2017-11-12,
2017-11-13,-0.5398
2017-11-14,3.5504
2017-11-15,-1.3322
2017-11-16,0.9407
2017-11-17,0.0987
2017-11-18,
2017-11-19,
2017-11-20,-0.46
2017-11-21,1.6175000000000002
2017-11-22,0.6064
2017-11-23,
2017-11-24,-0.1399
2017-11-25,
2017-11-26,
2017-11-27,-6.7148
2017-11-28,0.3928
2017-11-29,-6.7787
2017-11-30,-2.642
2017-12-01,0.634
2017-12-02,
2017-12-03,
2017-12-04,-2.8352
2017-12-05,1.8803999999999998
2017-12-06,-0.891
2017-12-07,0.6293
2017-12-08,3.9821
2017-12-09,
2017-12-10,
2017-12-11,-0.3314
2017-12-12,0.702
2017-12-13,2.2747
2017-12-14,-1.1838
2017-12-15,-1.2343
2017-12-16,
2017-12-17,
2017-12-18,2.4504
2017-12-19,0.7414
2017-12-20,-1.745
2017-12-21,-2.3438
2017-12-22,-0.1856
2017-12-23,
2017-12-24,
2017-12-25,
2017-12-26,-0.8428
2017-12-27,1.2
2017-12-28,0.2223
2017-12-29,-1.3765
2017-12-30,
2017-12-31,
2018-01-01,
2018-01-02,2.3262
2018-01-03,1.5852
2018-01-04,-0.6048
2018-01-05,0.6328
2018-01-06,
2018-01-07,
2018-01-08,-1.5117
2018-01-09,-1.0069
2018-01-10,0.3597
2018-01-11,1.6562000000000001
2018-01-12,1.0578
2018-01-13,
2018-01-14,
2018-01-15,
2018-01-16,0.9143
2018-01-17,1.526
2018-01-18,1.4561
2018-01-19,-0.9259
2018-01-20,
2018-01-21,
2018-01-22,0.7477
2018-01-23,1.2755
2018-01-24,-0.4236
2018-01-25,1.1728
2018-01-26,1.8298
2018-01-27,
2018-01-28,
2018-01-29,-2.3996
2018-01-30,-0.4231
2018-01-31,2.1819
2018-02-01,-1.4947
2018-02-02,-2.7382
2018-02-03,
2018-02-04,
2018-02-05,-4.4575
2018-02-06,3.4377
2018-02-07,-0.6409
2018-02-08,-4.3245000000000005
2018-02-09,0.6243
2018-02-10,
2018-02-11,
2018-02-12,2.1715
2018-02-13,0.7651
2018-02-14,0.4339
2018-02-15,1.4521
2018-02-16,0.4377
2018-02-17,
2018-02-18,
2018-02-19,
2018-02-20,1.8255
2018-02-21,-0.9137
2018-02-22,-0.1634
2018-02-23,4.2207
2018-02-24,
2018-02-25,
2018-02-26,0.0897
2018-02-27,-2.2753
2018-02-28,-0.172
2018-03-01,0.2642
2018-03-02,1.123
2018-03-03,
2018-03-04,
2018-03-05,1.9263
2018-03-06,4.2802
2018-03-07,1.5672000000000001
2018-03-08,2.0468
2018-03-09,2.3966
2018-03-10,
2018-03-11,
2018-03-12,3.325
2018-03-13,0.0486
2018-03-14,0.2818
2018-03-15,-0.9399
2018-03-16,4.1279
2018-03-17,
2018-03-18,
2018-03-19,-3.0907
2018-03-20,0.4944
2018-03-21,-0.8006
2018-03-22,-1.9545
2018-03-23,-8.4201
2018-03-24,
2018-03-25,
2018-03-26,2.0901
2018-03-27,-2.217
2018-03-28,-0.9547
2018-03-29,1.6189
2018-03-30,
2018-03-31,
2018-04-01,
2018-04-02,-2.471
2018-04-03,1.3557000000000001
2018-04-04,1.4253
2018-04-05,-2.1403
2018-04-06,-3.0487
2018-04-07,
2018-04-08,
2018-04-09,0.9001
2018-04-10,2.439
2018-04-11,-1.2015
2018-04-12,0.9707
2018-04-13,-0.6298
2018-04-14,
2018-04-15,
2018-04-16,0.6561
2018-04-17,0.939
2018-04-18,0.3612
2018-04-19,-2.3882
2018-04-20,0.0559
2018-04-21,
2018-04-22,
2018-04-23,-2.8584
2018-04-24,-0.6552
2018-04-25,-0.5901
2018-04-26,2.3161
2018-04-27,-7.9968
2018-04-28,
2018-04-29,
2018-04-30,-2.5841
2018-05-01,1.2692
2018-05-02,-3.7849
2018-05-03,0.2735
2018-05-04,0.3897
2018-05-05,
2018-05-06,
2018-05-07,1.6046
2018-05-08,-1.0061
2018-05-09,0.9263
2018-05-10,0.7521
2018-05-11,-0.3036
2018-05-12,
2018-05-13,
2018-05-14,2.9442
2018-05-15,2.2929
2018-05-16,4.8686
2018-05-17,-0.5746
2018-05-18,-2.0458
2018-05-19,
2018-05-20,
2018-05-21,2.1003
2018-05-22,1.5486
2018-05-23,0.717
2018-05-24,-1.1751
2018-05-25,-1.2692
2018-05-26,
2018-05-27,
2018-05-28,
2018-05-29,0.1621
2018-05-30,0.0462
2018-05-31,-3.4901
2018-06-01,2.826
2018-06-02,
2018-06-03,
2018-06-04,-1.1878
2018-06-05,1.2375
2018-06-06,-1.3737
2018-06-07,-2.5023999999999997
2018-06-08,0.0242
2018-06-09,
2018-06-10,
2018-06-11,0.4599
2018-06-12,-1.0602
2018-06-13,0.9011
2018-06-14,-0.3741
2018-06-15,-2.3622
2018-06-16,
2018-06-17,
2018-06-18,-0.4094
2018-06-19,0.299
2018-06-20,-0.3602
2018-06-21,0.8352
2018-06-22,-1.4959
2018-06-23,
2018-06-24,
2018-06-25,-1.9453
2018-06-26,0.4864
2018-06-27,-1.5412
2018-06-28,0.1682
2018-06-29,0.6239
2018-06-30,
2018-07-01,
2018-07-02,0.8138
2018-07-03,-1.4992
2018-07-04,
2018-07-05,0.7675
2018-07-06,0.6068
2018-07-07,
2018-07-08,
2018-07-09,2.2456
2018-07-10,0.502
2018-07-11,-2.3539
2018-07-12,0.8376
2018-07-13,0.8497
2018-07-14,
2018-07-15,
2018-07-16,-1.3707
2018-07-17,0.714
2018-07-18,-0.2659
2018-07-19,-1.6756
2018-07-20,-1.0586
2018-07-21,
2018-07-22,
2018-07-23,-0.3392
2018-07-24,-1.6627
2018-07-25,0.6923
2018-07-26,1.9304999999999999
2018-07-27,-7.7312
2018-07-28,
2018-07-29,
2018-07-30,-1.5465
2018-07-31,0.1714
2018-08-01,-1.3115
2018-08-02,-1.0256
2018-08-03,-0.8173
2018-08-04,
2018-08-05,
2018-08-06,0.5003
2018-08-07,-0.8053
2018-08-08,-1.0332
2018-08-09,-1.4019
2018-08-10,-1.9967000000000001
2018-08-11,
2018-08-12,
2018-08-13,-0.8798
2018-08-14,1.199
2018-08-15,-1.6002
2018-08-16,1.7357
2018-08-17,-0.6609
2018-08-18,
2018-08-19,
2018-08-20,-0.9438
2018-08-21,1.359
2018-08-22,-1.3407
2018-08-23,-1.0465
2018-08-24,0.7261
2018-08-25,
2018-08-26,
2018-08-27,1.0343
2018-08-28,0.3102
2018-08-29,-1.9792999999999998
2018-08-30,-0.1735
2018-08-31,-0.0632
2018-09-01,
2018-09-02,
2018-09-03,
2018-09-04,-4.7438
2018-09-05,-0.3818
2018-09-06,-3.6994
2018-09-07,-0.173
2018-09-08,
2018-09-09,
2018-09-10,-1.1094
2018-09-11,-3.6284
2018-09-12,2.892
2018-09-13,0.9369
2018-09-14,-0.2452
2018-09-15,
2018-09-16,
2018-09-17,0.3862
2018-09-18,1.609
2018-09-19,0.4991
2018-09-20,2.843
2018-09-21,1.1157
2018-09-22,
2018-09-23,
2018-09-24,-1.3175
2018-09-25,-0.4005
2018-09-26,-1.2399
2018-09-27,-0.2715
2018-09-28,0.4461
2018-09-29,
2018-09-30,
2018-10-01,-0.8883
2018-10-02,-0.5171
2018-10-03,1.1088
2018-10-04,-2.9986
2018-10-05,-0.8126
2018-10-06,
2018-10-07,
2018-10-08,-0.8905
2018-10-09,-2.2102
2018-10-10,-0.4961
2018-10-11,-0.0369
2018-10-12,0.5173
2018-10-13,
2018-10-14,
2018-10-15,0.1654
2018-10-16,2.8624
2018-10-17,-0.5351
2018-10-18,0.1255
2018-10-19,1.2717
2018-10-20,
2018-10-21,
2018-10-22,-2.087
2018-10-23,0.5419
2018-10-24,-5.9648
2018-10-25,3.1907
2018-10-26,-18.1818
2018-10-27,
2018-10-28,
2018-10-29,-5.9742
2018-10-30,-0.4332
2018-10-31,4.1093
2018-11-01,9.3104
2018-11-02,1.4019
2018-11-03,
2018-11-04,
2018-11-05,1.2987
2018-11-06,1.1166
2018-11-07,-0.7566
2018-11-08,-1.9988000000000001
2018-11-09,-3.8478
2018-11-10,
2018-11-11,
2018-11-12,-4.9639
2018-11-13,2.8302
2018-11-14,0.8055
2018-11-15,3.7292
2018-11-16,-0.2782
2018-11-17,
2018-11-18,
2018-11-19,-3.1974
2018-11-20,1.2636
2018-11-21,2.6708
2018-11-22,
2018-11-23,0.9382
2018-11-24,
2018-11-25,
2018-11-26,1.2252
2018-11-27,1.5859999999999999
2018-11-28,-1.0887
2018-11-29,-5.4621
2018-11-30,-0.2856
2018-12-01,
2018-12-02,
2018-12-03,2.1591
2018-12-04,-7.1814
2018-12-05,
2018-12-06,1.3011
2018-12-07,-3.6009
2018-12-08,
2018-12-09,
2018-12-10,-0.8803
2018-12-11,-0.144
2018-12-12,-1.5144
2018-12-13,-2.4652
2018-12-14,-2.953
2018-12-15,
2018-12-16,
2018-12-17,-1.3667
2018-12-18,1.2288000000000001
2018-12-19,-5.5269
2018-12-20,0.3007
2018-12-21,-2.1532
2018-12-22,
2018-12-23,
2018-12-24,-2.3398
2018-12-25,
2018-12-26,5.3337
2018-12-27,1.2456
2018-12-28,-0.4066
2018-12-29,
2018-12-30,
2018-12-31,0.626
2019-01-01,
2019-01-02,3.4893
2019-01-03,-6.8217
2019-01-04,4.2356
2019-01-05,
2019-01-06,
2019-01-07,3.5522
2019-01-08,-0.9615
2019-01-09,4.4083
2019-01-10,0.0503
2019-01-11,0.5526
2019-01-12,
2019-01-13,
2019-01-14,-4.9213000000000005
2019-01-15,-0.9984
2019-01-16,0.3981
2019-01-17,-3.5949999999999998
2019-01-18,7.4856
2019-01-19,
2019-01-20,
2019-01-21,
2019-01-22,-4.1837
2019-01-23,0.1597
2019-01-24,6.6986
2019-01-25,7.5237
2019-01-26,
2019-01-27,
2019-01-28,1.9462000000000002
2019-01-29,-3.2955
2019-01-30,3.0082
2019-01-31,2.6466
2019-02-01,4.4677
2019-02-02,
2019-02-03,
2019-02-04,1.8085
2019-02-05,-0.9195
2019-02-06,1.2445
2019-02-07,-4.4583
2019-02-08,1.8535
2019-02-09,
2019-02-10,
2019-02-11,-1.6699000000000002
2019-02-12,2.8957
2019-02-13,0.9099
2019-02-14,0.6081
2019-02-15,-0.6878
2019-02-16,
2019-02-17,
2019-02-18,
2019-02-19,0.7345
2019-02-20,0.9583
2019-02-21,-2.6207000000000003
2019-02-22,4.8739
2019-02-23,
2019-02-24,
2019-02-25,3.7785
2019-02-26,-0.7593
2019-02-27,-4.7675
2019-02-28,3.6259
2019-03-01,2.7038
2019-03-02,
2019-03-03,
2019-03-04,1.8389
2019-03-05,-3.5545
2019-03-06,-5.1636
2019-03-07,-2.3483
2019-03-08,1.0428
2019-03-09,
2019-03-10,
2019-03-11,4.5914
2019-03-12,-1.027
2019-03-13,-0.3255
2019-03-14,-2.8781
2019-03-15,1.0929
2019-03-16,
2019-03-17,
2019-03-18,0.395
2019-03-19,-0.849
2019-03-20,-1.4828999999999999
2019-03-21,9.7732
2019-03-22,-6.5469
2019-03-23,
2019-03-24,
2019-03-25,-1.0333
2019-03-26,-1.6914
2019-03-27,-3.6109
2019-03-28,1.9171
2019-03-29,5.0492
2019-03-30,
2019-03-31,
2019-04-01,2.6009
2019-04-02,2.1699
2019-04-03,3.2354
2019-04-04,-1.1729
2019-04-05,1.2451
2019-04-06,
2019-04-07,
2019-04-08,-0.8647
2019-04-09,-2.8688000000000002
2019-04-10,1.1575
2019-04-11,0.2762
2019-04-12,1.9673
2019-04-13,
2019-04-14,
2019-04-15,0.0579
