date,PAYC UN Equity
2017-09-19,-0.3996
2017-09-20,0.0535
2017-09-21,1.2964
2017-09-22,0.3826
2017-09-23,
2017-09-24,
2017-09-25,-2.4448
2017-09-26,-1.0375
2017-09-27,2.1239
2017-09-28,-0.3466
2017-09-29,0.2809
2017-09-30,
2017-10-01,
2017-10-02,-0.1868
2017-10-03,0.3074
2017-10-04,-0.7861
2017-10-05,2.1085
2017-10-06,2.3149
2017-10-07,
2017-10-08,
2017-10-09,0.5399
2017-10-10,0.2557
2017-10-11,0.4974
2017-10-12,0.5711
2017-10-13,0.8076
2017-10-14,
2017-10-15,
2017-10-16,-1.1265
2017-10-17,-0.1393
2017-10-18,0.8874
2017-10-19,-0.4272
2017-10-20,1.0475
2017-10-21,
2017-10-22,
2017-10-23,-0.7369
2017-10-24,0.7423
2017-10-25,-0.3747
2017-10-26,1.5169000000000001
2017-10-27,1.2719
2017-10-28,
2017-10-29,
2017-10-30,-2.2923999999999998
2017-10-31,2.5833
2017-11-01,-5.9611
2017-11-02,2.5484999999999998
2017-11-03,1.2867
2017-11-04,
2017-11-05,
2017-11-06,1.9679
2017-11-07,-2.4429
2017-11-08,-0.5759
2017-11-09,-1.1711
2017-11-10,0.5352
2017-11-11,
2017-11-12,
2017-11-13,0.7351
2017-11-14,0.5159
2017-11-15,-1.7399
2017-11-16,3.7325
2017-11-17,0.6877
2017-11-18,
2017-11-19,
2017-11-20,1.7685
2017-11-21,2.0374
2017-11-22,-0.4228
2017-11-23,
2017-11-24,0.9554
2017-11-25,
2017-11-26,
2017-11-27,-1.7058
2017-11-28,0.4755
2017-11-29,-4.3535
2017-11-30,1.4224
2017-12-01,-1.7927
2017-12-02,
2017-12-03,
2017-12-04,-4.8057
2017-12-05,-0.5218
2017-12-06,1.0359
2017-12-07,1.5834000000000001
2017-12-08,0.4983
2017-12-09,
2017-12-10,
2017-12-11,1.1187
2017-12-12,-2.0367
2017-12-13,1.9636
2017-12-14,0.151
2017-12-15,2.2245
2017-12-16,
2017-12-17,
2017-12-18,1.7581
2017-12-19,-0.3141
2017-12-20,-0.2182
2017-12-21,-0.8138
2017-12-22,-1.1511
2017-12-23,
2017-12-24,
2017-12-25,
2017-12-26,-0.0124
2017-12-27,0.7062
2017-12-28,-0.6521
2017-12-29,-0.5201
2017-12-30,
2017-12-31,
2018-01-01,
2018-01-02,0.1369
2018-01-03,0.7335
2018-01-04,2.567
2018-01-05,0.9265
2018-01-06,
2018-01-07,
2018-01-08,0.9061
2018-01-09,0.0945
2018-01-10,-0.4013
2018-01-11,0.1422
2018-01-12,5.0296
2018-01-13,
2018-01-14,
2018-01-15,
2018-01-16,-2.0282
2018-01-17,1.6101
2018-01-18,0.8715
2018-01-19,2.3227
2018-01-20,
2018-01-21,
2018-01-22,1.2282
2018-01-23,-0.3575
2018-01-24,-1.5329000000000002
2018-01-25,-0.7508
2018-01-26,3.393
2018-01-27,
2018-01-28,
2018-01-29,-0.312
2018-01-30,-1.3492
2018-01-31,0.2626
2018-02-01,-1.6040999999999999
2018-02-02,-1.7966
2018-02-03,
2018-02-04,
2018-02-05,-5.0593
2018-02-06,3.0213
2018-02-07,-2.4362
2018-02-08,-1.8935
2018-02-09,0.5428
2018-02-10,
2018-02-11,
2018-02-12,1.3917
2018-02-13,5.1947
2018-02-14,3.5770999999999997
2018-02-15,3.182
2018-02-16,-0.1158
2018-02-17,
2018-02-18,
2018-02-19,
2018-02-20,0.9062
2018-02-21,-0.1462
2018-02-22,0.5124
2018-02-23,2.4035
2018-02-24,
2018-02-25,
2018-02-26,1.0872
2018-02-27,0.1307
2018-02-28,-0.7027
2018-03-01,-0.1617
2018-03-02,3.7971
2018-03-03,
2018-03-04,
2018-03-05,1.7657
2018-03-06,1.4762
2018-03-07,1.5492
2018-03-08,1.7116
2018-03-09,0.567
2018-03-10,
2018-03-11,
2018-03-12,0.2183
2018-03-13,-0.6171
2018-03-14,1.5796000000000001
2018-03-15,-1.2854
2018-03-16,0.1457
2018-03-17,
2018-03-18,
2018-03-19,-1.764
2018-03-20,2.8323
2018-03-21,1.7191999999999998
2018-03-22,-2.0175
2018-03-23,-3.5582000000000003
2018-03-24,
2018-03-25,
2018-03-26,6.6205
2018-03-27,-5.4804
2018-03-28,-2.2672
2018-03-29,2.1012
2018-03-30,
2018-03-31,
2018-04-01,
2018-04-02,-3.2685
2018-04-03,0.8568
2018-04-04,2.9589
2018-04-05,0.6767
2018-04-06,-1.3075999999999999
2018-04-07,
2018-04-08,
2018-04-09,0.5691
2018-04-10,3.0151
2018-04-11,1.1077
2018-04-12,-0.7215
2018-04-13,-1.3458
2018-04-14,
2018-04-15,
2018-04-16,1.8643
2018-04-17,3.589
2018-04-18,1.3703
2018-04-19,-0.7312
2018-04-20,-0.8565
2018-04-21,
2018-04-22,
2018-04-23,-1.4599
2018-04-24,-3.0858
2018-04-25,0.2081
2018-04-26,2.365
2018-04-27,0.0794
2018-04-28,
2018-04-29,
2018-04-30,0.6344
2018-05-01,-1.4184
2018-05-02,-7.2919
2018-05-03,0.7089
2018-05-04,2.0643
2018-05-05,
2018-05-06,
2018-05-07,0.96
2018-05-08,0.6001
2018-05-09,0.0275
2018-05-10,0.4771
2018-05-11,-1.954
2018-05-12,
2018-05-13,
2018-05-14,-5.0009
2018-05-15,-0.4313
2018-05-16,0.0985
2018-05-17,0.0197
2018-05-18,1.7995999999999999
2018-05-19,
2018-05-20,
2018-05-21,-0.7921
2018-05-22,-1.7235
2018-05-23,0.8422
2018-05-24,1.2478
2018-05-25,0.9413
2018-05-26,
2018-05-27,
2018-05-28,
2018-05-29,0.0288
2018-05-30,0.9322
2018-05-31,0.4285
2018-06-01,0.0948
2018-06-02,
2018-06-03,
2018-06-04,2.226
2018-06-05,1.7976
2018-06-06,-0.3823
2018-06-07,-5.848
2018-06-08,2.3583
2018-06-09,
2018-06-10,
2018-06-11,1.1093
2018-06-12,3.5728
2018-06-13,1.1498
2018-06-14,1.7454
2018-06-15,-0.9237
2018-06-16,
2018-06-17,
2018-06-18,1.3408
2018-06-19,-0.3943
2018-06-20,-0.9061
2018-06-21,-2.5033
2018-06-22,-2.3764
2018-06-23,
2018-06-24,
2018-06-25,-6.3234
2018-06-26,1.2147000000000001
2018-06-27,-4.3183
2018-06-28,2.8375
2018-06-29,-1.1996
2018-06-30,
2018-07-01,
2018-07-02,2.4385
2018-07-03,-0.563
2018-07-04,
2018-07-05,0.6953
2018-07-06,2.0815
2018-07-07,
2018-07-08,
2018-07-09,1.3433
2018-07-10,0.6389
2018-07-11,1.3265
2018-07-12,3.3383
2018-07-13,-0.2896
2018-07-14,
2018-07-15,
2018-07-16,-0.3358
2018-07-17,0.8286
2018-07-18,0.3612
2018-07-19,0.3869
2018-07-20,0.1793
2018-07-21,
2018-07-22,
2018-07-23,0.8858
2018-07-24,-2.5455
2018-07-25,2.4845
2018-07-26,0.0622
2018-07-27,-4.1445
2018-07-28,
2018-07-29,
2018-07-30,-4.5274
2018-07-31,3.0353
2018-08-01,18.5318
2018-08-02,7.2177
2018-08-03,-1.6367
2018-08-04,
2018-08-05,
2018-08-06,1.2498
2018-08-07,-0.0595
2018-08-08,0.3274
2018-08-09,-0.7342
2018-08-10,1.427
2018-08-11,
2018-08-12,
2018-08-13,-0.8544
2018-08-14,2.4516999999999998
2018-08-15,-1.6824
2018-08-16,1.9767000000000001
2018-08-17,1.1645
2018-08-18,
2018-08-19,
2018-08-20,1.244
2018-08-21,1.7229999999999999
2018-08-22,0.9025
2018-08-23,0.6192
2018-08-24,3.2068
2018-08-25,
2018-08-26,
2018-08-27,0.3511
2018-08-28,0.5744
2018-08-29,1.0437
2018-08-30,-0.7406
2018-08-31,1.525
2018-09-01,
2018-09-02,
2018-09-03,
2018-09-04,0.7091
2018-09-05,-4.993
2018-09-06,2.439
2018-09-07,2.5388
2018-09-08,
2018-09-09,
2018-09-10,0.6928
2018-09-11,1.2868
2018-09-12,-0.0881
2018-09-13,2.0332
2018-09-14,0.7588
2018-09-15,
2018-09-16,
2018-09-17,-3.6248
2018-09-18,0.1842
2018-09-19,-2.5747
2018-09-20,-0.0976
2018-09-21,0.1108
2018-09-22,
2018-09-23,
2018-09-24,0.8591
2018-09-25,2.6134
2018-09-26,-2.6726
2018-09-27,0.1357
2018-09-28,0.2775
2018-09-29,
2018-09-30,
2018-10-01,-2.9663
2018-10-02,-2.5728999999999997
2018-10-03,0.4628
2018-10-04,-4.6748
2018-10-05,-1.1727
2018-10-06,
2018-10-07,
2018-10-08,-3.078
2018-10-09,0.0223
2018-10-10,-4.6291
2018-10-11,-1.8979
2018-10-12,3.7742
2018-10-13,
2018-10-14,
2018-10-15,-0.7946
2018-10-16,4.7905
2018-10-17,0.3307
2018-10-18,-2.1024
2018-10-19,-2.0353
2018-10-20,
2018-10-21,
2018-10-22,2.1693
2018-10-23,-1.4653
2018-10-24,-6.3126
2018-10-25,3.1584
2018-10-26,-2.6064
2018-10-27,
2018-10-28,
2018-10-29,-0.1532
2018-10-30,4.6177
2018-10-31,-3.3876
2018-11-01,0.2316
2018-11-02,-0.2948
2018-11-03,
2018-11-04,
2018-11-05,-0.7113
2018-11-06,-0.8613
2018-11-07,4.1166
2018-11-08,-0.7019
2018-11-09,-0.2827
2018-11-10,
2018-11-11,
2018-11-12,-3.4496
2018-11-13,0.9055
2018-11-14,-0.6306
2018-11-15,1.4481
2018-11-16,-0.8661
2018-11-17,
2018-11-18,
2018-11-19,-8.4452
2018-11-20,0.7245
2018-11-21,5.2982
2018-11-22,
2018-11-23,-0.7414
2018-11-24,
2018-11-25,
2018-11-26,3.0885
2018-11-27,-1.0909
2018-11-28,7.0458
2018-11-29,1.015
2018-11-30,1.0657
2018-12-01,
2018-12-02,
2018-12-03,1.4762
2018-12-04,-2.7685
2018-12-05,
2018-12-06,1.9618
2018-12-07,-2.9423
2018-12-08,
2018-12-09,
2018-12-10,1.6044
2018-12-11,-0.0759
2018-12-12,2.2565
2018-12-13,-0.9139
2018-12-14,-2.0546
2018-12-15,
2018-12-16,
2018-12-17,-5.5658
2018-12-18,1.2323
2018-12-19,-0.977
2018-12-20,-3.3077
2018-12-21,-3.8056
2018-12-22,
2018-12-23,
2018-12-24,-3.0171
2018-12-25,
2018-12-26,7.782
2018-12-27,1.2727
2018-12-28,-0.4189
2018-12-29,
2018-12-30,
2018-12-31,0.998
2019-01-01,
2019-01-02,-2.2458
2019-01-03,-2.6734
2019-01-04,3.8798
2019-01-05,
2019-01-06,
2019-01-07,2.5533
2019-01-08,2.4414
2019-01-09,1.0461
2019-01-10,0.109
2019-01-11,-1.0186
2019-01-12,
2019-01-13,
2019-01-14,-2.1445
2019-01-15,4.9771
2019-01-16,0.4665
2019-01-17,0.6394
2019-01-18,3.0404
2019-01-19,
2019-01-20,
2019-01-21,
2019-01-22,0.2202
2019-01-23,0.3515
2019-01-24,1.0728
2019-01-25,3.2927
2019-01-26,
2019-01-27,
2019-01-28,0.6641
2019-01-29,-1.6181
2019-01-30,2.7458
2019-01-31,1.8412
2019-02-01,1.7607
2019-02-02,
2019-02-03,
2019-02-04,3.3875
2019-02-05,0.6412
2019-02-06,7.7599
2019-02-07,-0.5735
2019-02-08,4.6322
2019-02-09,
2019-02-10,
2019-02-11,-2.1312
2019-02-12,0.6562
2019-02-13,-0.1615
2019-02-14,3.0741
2019-02-15,2.2929
2019-02-16,
2019-02-17,
2019-02-18,
2019-02-19,-1.5948
2019-02-20,-1.4034
2019-02-21,1.0676
2019-02-22,2.99
2019-02-23,
2019-02-24,
2019-02-25,-1.6008
2019-02-26,-0.4963
2019-02-27,1.2692
2019-02-28,-0.5418
2019-03-01,0.0385
2019-03-02,
2019-03-03,
2019-03-04,-2.4092000000000002
2019-03-05,0.6482
2019-03-06,-1.6408
2019-03-07,0.3359
2019-03-08,1.0498
2019-03-09,
2019-03-10,
2019-03-11,1.7296
2019-03-12,0.6238
2019-03-13,-0.6912
2019-03-14,1.2816
2019-03-15,-0.769
2019-03-16,
2019-03-17,
2019-03-18,-0.1374
2019-03-19,0.7871
2019-03-20,-0.628
2019-03-21,4.4403
2019-03-22,-4.6777
2019-03-23,
2019-03-24,
2019-03-25,1.4628
2019-03-26,1.0337
2019-03-27,-1.4754
2019-03-28,2.0331
2019-03-29,1.307
2019-03-30,
2019-03-31,
2019-04-01,0.608
2019-04-02,0.2312
2019-04-03,-0.215
2019-04-04,-3.4785
2019-04-05,-0.1143
2019-04-06,
2019-04-07,
2019-04-08,0.4197
2019-04-09,0.0488
2019-04-10,1.763
2019-04-11,0.5277
2019-04-12,0.0955
2019-04-13,
2019-04-14,
2019-04-15,0.7417
2019-04-16,-0.6679
2019-04-17,-1.0323
2019-04-18,1.0752
2019-04-19,
2019-04-20,
2019-04-21,
2019-04-22,0.6563
2019-04-23,2.3292
2019-04-24,-1.0379
2019-04-25,2.0457
2019-04-26,1.7961
2019-04-27,
2019-04-28,
2019-04-29,-1.0146
2019-04-30,2.2672
2019-05-01,-0.5283
2019-05-02,0.005
2019-05-03,2.6902
2019-05-04,
2019-05-05,
2019-05-06,0.2755
2019-05-07,-2.68
2019-05-08,1.4116
2019-05-09,1.5335999999999999
2019-05-10,0.2405
2019-05-11,
2019-05-12,
2019-05-13,-5.3457
2019-05-14,3.057
2019-05-15,0.546
2019-05-16,3.7477
2019-05-17,-0.6131
2019-05-18,
2019-05-19,
2019-05-20,-1.6418
2019-05-21,3.0199
2019-05-22,-0.2248
2019-05-23,-2.9568
2019-05-24,0.7061
2019-05-25,
2019-05-26,
2019-05-27,
2019-05-28,-0.0192
2019-05-29,-1.0279
2019-05-30,1.4996
2019-05-31,1.4153
2019-06-01,
2019-06-02,
2019-06-03,-6.959
2019-06-04,5.9187
2019-06-05,3.7077999999999998
2019-06-06,1.1256
2019-06-07,1.478
2019-06-08,
2019-06-09,
2019-06-10,-0.2428
2019-06-11,-3.6411
2019-06-12,0.0795
2019-06-13,2.2243
2019-06-14,-2.0205
2019-06-15,
2019-06-16,
2019-06-17,2.4167
2019-06-18,1.3211
2019-06-19,1.5601
2019-06-20,1.8859
2019-06-21,-0.8255
2019-06-22,
2019-06-23,
2019-06-24,-1.0953
2019-06-25,-3.278
2019-06-26,-0.7007
2019-06-27,3.5698
2019-06-28,0.9619
2019-06-29,
2019-06-30,
2019-07-01,0.1235
2019-07-02,2.6079
2019-07-03,1.2107
2019-07-04,
2019-07-05,1.5101
2019-07-06,
2019-07-07,
2019-07-08,-0.1003
2019-07-09,0.3597
2019-07-10,1.8965
2019-07-11,-0.2454
2019-07-12,-0.0943
2019-07-13,
2019-07-14,
2019-07-15,-0.1067
2019-07-16,-1.4011
2019-07-17,1.0168
2019-07-18,-0.1485
2019-07-19,-3.8174
2019-07-20,
2019-07-21,
2019-07-22,0.4811
2019-07-23,-0.8721
2019-07-24,1.3972
2019-07-25,-0.0043
2019-07-26,0.034
2019-07-27,
2019-07-28,
2019-07-29,-2.3767
2019-07-30,-0.4312
2019-07-31,5.3057
2019-08-01,-1.1921
2019-08-02,-0.5717
2019-08-03,
2019-08-04,
2019-08-05,-6.4899000000000004
2019-08-06,1.8719000000000001
2019-08-07,2.6142
2019-08-08,4.0095
2019-08-09,0.0624
2019-08-10,
2019-08-11,
2019-08-12,-0.6317
2019-08-13,1.8737
2019-08-14,-4.6309000000000005
2019-08-15,1.2226
2019-08-16,2.6707
2019-08-17,
2019-08-18,
2019-08-19,0.9278
2019-08-20,1.3585
2019-08-21,1.9962
2019-08-22,-1.31
2019-08-23,0.1247
2019-08-24,
2019-08-25,
2019-08-26,1.5146
2019-08-27,0.9577
2019-08-28,-0.733
2019-08-29,0.3436
2019-08-30,-1.5663
2019-08-31,
2019-09-01,
2019-09-02,
2019-09-03,-2.3388999999999998
2019-09-04,1.4779
2019-09-05,1.9405000000000001
2019-09-06,-1.2149
2019-09-07,
2019-09-08,
2019-09-09,-8.3727
2019-09-10,-7.6076
2019-09-11,-2.1863
2019-09-12,2.8108
2019-09-13,-1.3411
2019-09-14,
2019-09-15,
2019-09-16,0.7774
2019-09-17,1.9783
2019-09-18,0.2785
2019-09-19,1.5041
2019-09-20,-1.532
2019-09-21,
2019-09-22,
2019-09-23,0.6853
2019-09-24,-3.9137
2019-09-25,1.1152
2019-09-26,0.4923
2019-09-27,-2.7791
2019-09-28,
2019-09-29,
2019-09-30,1.4971
2019-10-01,-0.7399
2019-10-02,-1.6207
2019-10-03,2.2291
2019-10-04,2.4674
2019-10-05,
2019-10-06,
2019-10-07,0.0047
2019-10-08,-3.1265
2019-10-09,3.7138999999999998
2019-10-10,-0.5248
2019-10-11,2.7313
2019-10-12,
2019-10-13,
2019-10-14,0.1682
2019-10-15,0.2178
2019-10-16,-3.9705
2019-10-17,-0.9052
2019-10-18,-3.4302
2019-10-19,
2019-10-20,
2019-10-21,1.5026000000000002
2019-10-22,-7.4892
2019-10-23,2.1039
2019-10-24,4.5681
2019-10-25,3.0319
2019-10-26,
2019-10-27,
2019-10-28,-0.2814
2019-10-29,0.0383
2019-10-30,1.8359
2019-10-31,-0.6901
2019-11-01,1.3142
2019-11-02,
2019-11-03,
2019-11-04,-1.0545
2019-11-05,0.3537
2019-11-06,0.3571
2019-11-07,-0.2622
2019-11-08,2.5446
2019-11-09,
2019-11-10,
2019-11-11,0.7966
2019-11-12,0.8358
2019-11-13,2.0811
2019-11-14,1.8445
2019-11-15,0.8449
2019-11-16,
2019-11-17,
2019-11-18,1.0784
2019-11-19,1.798
2019-11-20,8.9524
2019-11-21,0.2031
2019-11-22,0.7076
2019-11-23,
2019-11-24,
2019-11-25,1.4925
2019-11-26,2.567
2019-11-27,2.0285
2019-11-28,
2019-11-29,-1.0191
2019-11-30,
2019-12-01,
2019-12-02,-2.807
2019-12-03,0.5167
2019-12-04,-0.1923
2019-12-05,-0.5113
2019-12-06,0.0968
2019-12-07,
2019-12-08,
2019-12-09,0.0037
2019-12-10,-1.2277
2019-12-11,-1.2919
2019-12-12,-2.8962
2019-12-13,0.9863
2019-12-14,
2019-12-15,
2019-12-16,0.9689
2019-12-17,-1.1446
2019-12-18,1.1033
2019-12-19,0.9331
2019-12-20,0.68
2019-12-21,
2019-12-22,
2019-12-23,0.5616
2019-12-24,-0.1434
2019-12-25,
2019-12-26,1.5417
2019-12-27,0.0633
2019-12-28,
2019-12-29,
2019-12-30,-2.4062
2019-12-31,0.8917
2020-01-01,
2020-01-02,2.659
2020-01-03,0.3348
2020-01-04,
2020-01-05,
2020-01-06,1.9727999999999999
2020-01-07,0.5034
2020-01-08,1.2988
2020-01-09,0.7665
2020-01-10,0.1017
2020-01-11,
2020-01-12,
2020-01-13,3.4491
2020-01-14,-3.0193
2020-01-15,0.9005
2020-01-16,1.8056999999999999
2020-01-17,0.6558
2020-01-18,
2020-01-19,
2020-01-20,
2020-01-21,1.195
2020-01-22,1.1675
2020-01-23,3.815
2020-01-24,-0.0127
2020-01-25,
2020-01-26,
2020-01-27,-0.7242
2020-01-28,1.939
2020-01-29,1.086
2020-01-30,1.1085
2020-01-31,-2.291
2020-02-01,
2020-02-02,
2020-02-03,1.669
2020-02-04,4.4115
2020-02-05,-4.5123
2020-02-06,-9.8574
2020-02-07,0.97
2020-02-08,
2020-02-09,
2020-02-10,1.5194
2020-02-11,-1.0839
2020-02-12,0.5428
2020-02-13,2.3384
2020-02-14,3.6731
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,1.1863
2020-02-19,1.9864000000000002
2020-02-20,-4.3608
2020-02-21,-3.203
2020-02-22,
2020-02-23,
2020-02-24,-1.538
2020-02-25,-2.3194
2020-02-26,1.0418
2020-02-27,-3.6174
2020-02-28,0.4585
2020-02-29,
2020-03-01,
2020-03-02,3.2938
2020-03-03,-3.3087
2020-03-04,4.0347
2020-03-05,-3.8919
2020-03-06,-5.1548
2020-03-07,
2020-03-08,
2020-03-09,-10.037
2020-03-10,-0.5647
2020-03-11,-7.8503
2020-03-12,-13.0053
2020-03-13,18.0435
2020-03-14,
2020-03-15,
2020-03-16,-13.3925
2020-03-17,10.4346
2020-03-18,-11.2388
2020-03-19,2.6821
2020-03-20,-2.3994
2020-03-21,
2020-03-22,
2020-03-23,-7.1936
2020-03-24,12.6746
2020-03-25,4.4787
2020-03-26,8.8108
2020-03-27,-8.8434
2020-03-28,
2020-03-29,
2020-03-30,2.0006
2020-03-31,-5.213
2020-04-01,-7.2125
2020-04-02,-3.2971
2020-04-03,-8.965
2020-04-04,
2020-04-05,
2020-04-06,10.2054
2020-04-07,2.2931
2020-04-08,8.9023
2020-04-09,9.5814
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,-2.5407
2020-04-14,5.6205
2020-04-15,-0.9234
2020-04-16,-8.697
2020-04-17,8.8433
2020-04-18,
2020-04-19,
2020-04-20,-1.1689
2020-04-21,-6.3681
2020-04-22,4.5821
2020-04-23,-2.7877
2020-04-24,0.0614
2020-04-25,
2020-04-26,
2020-04-27,6.7517
2020-04-28,4.6838
2020-04-29,14.0733
2020-04-30,-3.3259
2020-05-01,-7.4171
2020-05-02,
2020-05-03,
2020-05-04,2.6732
2020-05-05,3.5709
2020-05-06,-0.7549
2020-05-07,5.4031
2020-05-08,1.1941
2020-05-09,
2020-05-10,
2020-05-11,0.8308
2020-05-12,-3.952
2020-05-13,-7.6447
2020-05-14,3.9045
2020-05-15,3.5086
2020-05-16,
2020-05-17,
2020-05-18,8.4913
2020-05-19,-1.4828999999999999
2020-05-20,-2.2239
2020-05-21,0.2962
2020-05-22,-1.7974
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,4.0653
2020-05-27,2.4117
2020-05-28,0.0523
2020-05-29,3.4887
2020-05-30,
2020-05-31,
2020-06-01,2.8194
2020-06-02,0.4025
2020-06-03,0.0456
2020-06-04,-1.2411
2020-06-05,8.7773
2020-06-06,
2020-06-07,
2020-06-08,0.376
2020-06-09,-1.0332
2020-06-10,1.1905000000000001
2020-06-11,-10.8054
2020-06-12,2.408
2020-06-13,
2020-06-14,
2020-06-15,1.6248
2020-06-16,1.5989
2020-06-17,-1.1579
2020-06-18,2.3558
2020-06-19,0.588
2020-06-20,
2020-06-21,
2020-06-22,1.4144
2020-06-23,2.1633
2020-06-24,-5.1784
2020-06-25,1.4301
2020-06-26,-3.3655
2020-06-27,
2020-06-28,
2020-06-29,-1.9617
2020-06-30,3.1196
2020-07-01,3.3997
2020-07-02,0.3872
2020-07-03,
2020-07-04,
2020-07-05,
2020-07-06,-0.028
2020-07-07,-2.3895
2020-07-08,1.7244000000000002
2020-07-09,-1.6074000000000002
2020-07-10,-1.5955
2020-07-11,
2020-07-12,
2020-07-13,-6.068
2020-07-14,-1.3127
2020-07-15,2.7056
2020-07-16,-1.3223
2020-07-17,1.6431
2020-07-18,
2020-07-19,
2020-07-20,2.6197
2020-07-21,-2.9392
2020-07-22,1.4154
2020-07-23,-2.3016
2020-07-24,-1.4526
2020-07-25,
2020-07-26,
2020-07-27,1.1569
2020-07-28,-1.2057
2020-07-29,2.6605
2020-07-30,-2.6798
2020-07-31,-0.7538
2020-08-01,
2020-08-02,
2020-08-03,1.3046
2020-08-04,-0.8956
2020-08-05,5.7968
2020-08-06,-1.1223
2020-08-07,-0.6697
2020-08-08,
2020-08-09,
2020-08-10,-2.4338
2020-08-11,-1.3647
2020-08-12,0.7741
2020-08-13,4.9287
2020-08-14,0.3942
2020-08-15,
2020-08-16,
2020-08-17,-1.3264
2020-08-18,-2.2538
2020-08-19,0.2361
2020-08-20,0.1468
2020-08-21,-2.1198
2020-08-22,
2020-08-23,
2020-08-24,-0.9679
2020-08-25,0.9985
2020-08-26,2.9833
2020-08-27,-0.96
2020-08-28,2.3345000000000002
2020-08-29,
2020-08-30,
2020-08-31,-0.1267
2020-09-01,2.6915
2020-09-02,-0.7219
2020-09-03,-6.9767
2020-09-04,-4.6655
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,0.65
2020-09-09,2.8109
2020-09-10,-1.6703999999999999
2020-09-11,-3.6299
2020-09-12,
2020-09-13,
2020-09-14,2.6931000000000003
2020-09-15,2.7325
2020-09-16,0.1642
2020-09-17,-0.5774
2020-09-18,-1.875
2020-09-19,
2020-09-20,
2020-09-21,0.2265
2020-09-22,2.0997
2020-09-23,-1.6245
2020-09-24,-0.7694
2020-09-25,3.7636
2020-09-26,
2020-09-27,
2020-09-28,2.5132
2020-09-29,4.47
2020-09-30,2.4586
2020-10-01,2.9361
2020-10-02,3.4609
2020-10-03,
2020-10-04,
2020-10-05,3.4205
2020-10-06,-1.047
2020-10-07,3.699
2020-10-08,2.1886
2020-10-09,1.7995999999999999
2020-10-10,
2020-10-11,
2020-10-12,0.2295
2020-10-13,1.8918
2020-10-14,-0.2247
2020-10-15,0.7964
2020-10-16,1.5669
2020-10-17,
2020-10-18,
2020-10-19,0.3457
2020-10-20,0.4072
2020-10-21,-2.2382
2020-10-22,0.335
2020-10-23,3.0
2020-10-24,
2020-10-25,
2020-10-26,-2.6322
2020-10-27,1.131
2020-10-28,-2.9135
2020-10-29,0.4145
2020-10-30,-2.4123
2020-10-31,
2020-11-01,
2020-11-02,-0.9586
2020-11-03,2.3683
2020-11-04,7.6638
2020-11-05,-6.0816
2020-11-06,3.9811
2020-11-07,
2020-11-08,
2020-11-09,4.3621
2020-11-10,-6.7572
2020-11-11,1.0008
2020-11-12,-0.388
2020-11-13,0.4579
2020-11-14,
2020-11-15,
2020-11-16,-0.6261
2020-11-17,0.6142
2020-11-18,-0.3642
2020-11-19,3.253
2020-11-20,0.0178
2020-11-21,
2020-11-22,
2020-11-23,2.4904
2020-11-24,-0.4994
2020-11-25,1.6705
2020-11-26,
2020-11-27,2.3577
2020-11-28,
2020-11-29,
2020-11-30,0.0744
2020-12-01,-0.3285
2020-12-02,0.9357
2020-12-03,2.1163
2020-12-04,2.0234
2020-12-05,
2020-12-06,
2020-12-07,-0.0343
2020-12-08,0.6888
2020-12-09,-4.1704
2020-12-10,1.2641
2020-12-11,-0.726
2020-12-12,
2020-12-13,
2020-12-14,0.4931
2020-12-15,-0.1596
2020-12-16,-0.4726
2020-12-17,4.3729
2020-12-18,-0.4436
2020-12-19,
2020-12-20,
2020-12-21,1.3073000000000001
2020-12-22,4.3852
2020-12-23,-0.1634
2020-12-24,-0.4824
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,0.3159
2020-12-29,-3.4513
2020-12-30,0.0715
2020-12-31,0.9689
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,-5.4218
2021-01-05,-0.1987
2021-01-06,-3.043
2021-01-07,4.3126999999999995
2021-01-08,2.1749
2021-01-09,
2021-01-10,
2021-01-11,-3.1669
2021-01-12,-1.4889000000000001
2021-01-13,-1.2476
2021-01-14,-0.6161
2021-01-15,-3.3875
2021-01-16,
2021-01-17,
2021-01-18,
2021-01-19,-0.4185
2021-01-20,2.8792
2021-01-21,-1.0373
2021-01-22,1.3027
2021-01-23,
2021-01-24,
2021-01-25,0.1025
2021-01-26,-4.3952
