date,WU UN Equity
2008-08-04,-1.0519
2008-08-05,-0.1466
2008-08-06,-1.0646
2008-08-07,-0.8534
2008-08-08,0.4491
2008-08-09,
2008-08-10,
2008-08-11,0.3353
2008-08-12,0.1114
2008-08-13,1.4095
2008-08-14,1.5728
2008-08-15,2.0886
2008-08-16,
2008-08-17,
2008-08-18,-0.5291
2008-08-19,-0.1773
2008-08-20,-0.1776
2008-08-21,-0.3203
2008-08-22,0.6783
2008-08-23,
2008-08-24,
2008-08-25,-1.0284
2008-08-26,0.3941
2008-08-27,0.6424
2008-08-28,-1.0284
2008-08-29,-1.0391
2008-08-30,
2008-08-31,
2008-09-01,
2008-09-02,1.9550999999999998
2008-09-03,-1.7755999999999998
2008-09-04,-4.8084
2008-09-05,2.0129
2008-09-06,
2008-09-07,
2008-09-08,1.4147
2008-09-09,-3.5977
2008-09-10,-2.0944
2008-09-11,-1.7503
2008-09-12,0.9897
2008-09-13,
2008-09-14,
2008-09-15,0.196
2008-09-16,-0.3521
2008-09-17,-3.5336
2008-09-18,2.3199
2008-09-19,2.3071
2008-09-20,
2008-09-21,
2008-09-22,-2.2939
2008-09-23,-1.1142
2008-09-24,4.0241
2008-09-25,-1.8569
2008-09-26,-0.5518
2008-09-27,
2008-09-28,
2008-09-29,-6.6190999999999995
2008-09-30,4.7114
2008-10-01,-7.1747
2008-10-02,-4.4541
2008-10-03,-2.925
2008-10-04,
2008-10-05,
2008-10-06,-5.2731
2008-10-07,-8.4493
2008-10-08,1.1944
2008-10-09,-0.2146
2008-10-10,-2.5269
2008-10-11,
2008-10-12,
2008-10-13,12.7965
2008-10-14,3.4718999999999998
2008-10-15,-9.7826
2008-10-16,0.5238
2008-10-17,0.1042
2008-10-18,
2008-10-19,
2008-10-20,6.0906
2008-10-21,-17.8116
2008-10-22,-10.7463
2008-10-23,0.4013
2008-10-24,-3.1979
2008-10-25,
2008-10-26,
2008-10-27,-7.3641
2008-10-28,21.0253
2008-10-29,-8.2873
2008-10-30,2.5435
2008-10-31,-0.3916
2008-11-01,
2008-11-02,
2008-11-03,-3.3421
2008-11-04,5.8305
2008-11-05,-0.7687
2008-11-06,-4.8418
2008-11-07,5.0882
2008-11-08,
2008-11-09,
2008-11-10,-0.9038
2008-11-11,-4.9511
2008-11-12,-11.3777
2008-11-13,5.3364
2008-11-14,-0.9545
2008-11-15,
2008-11-16,
2008-11-17,-4.596
2008-11-18,-6.3714
2008-11-19,-5.2282
2008-11-20,-4.8161000000000005
2008-11-21,9.6596
2008-11-22,
2008-11-23,
2008-11-24,9.396
2008-11-25,0.7669
2008-11-26,-0.3044
2008-11-27,
2008-11-28,1.2977
2008-11-29,
2008-11-30,
2008-12-01,-7.5358
2008-12-02,1.63
2008-12-03,1.6038000000000001
2008-12-04,-2.9203
2008-12-05,2.8455
2008-12-06,
2008-12-07,
2008-12-08,5.7708
2008-12-09,-2.7653
2008-12-10,3.8432
2008-12-11,0.2221
2008-12-12,1.2555
2008-12-13,
2008-12-14,
2008-12-15,-0.0729
2008-12-16,3.5766
2008-12-17,-0.9161
2008-12-18,-0.4979
2008-12-19,-0.8602
2008-12-20,
2008-12-21,
2008-12-22,-1.3014999999999999
2008-12-23,0.8059
2008-12-24,0.0
2008-12-25,
2008-12-26,1.8169
2008-12-27,
2008-12-28,
2008-12-29,-0.0714
2008-12-30,0.7143
2008-12-31,1.7021
2009-01-01,
2009-01-02,5.9972
2009-01-03,
2009-01-04,
2009-01-05,-4.4737
2009-01-06,8.5399
2009-01-07,-6.2817
2009-01-08,3.7915
2009-01-09,-1.9569
2009-01-10,
2009-01-11,
2009-01-12,-2.3952
2009-01-13,2.9312
2009-01-14,-4.702
2009-01-15,1.4593
2009-01-16,0.9589
2009-01-17,
2009-01-18,
2009-01-19,
2009-01-20,-8.8874
2009-01-21,5.8824
2009-01-22,-2.391
2009-01-23,-0.7925
2009-01-24,
2009-01-25,
2009-01-26,4.793
2009-01-27,3.1878
2009-01-28,1.0074
2009-01-29,-1.9947
2009-01-30,-7.327
2009-01-31,
2009-02-01,
2009-02-02,1.0249
2009-02-03,0.3623
2009-02-04,-0.6498
2009-02-05,-8.939
2009-02-06,2.4741
2009-02-07,
2009-02-08,
2009-02-09,-1.324
2009-02-10,-1.8942
2009-02-11,0.8045
2009-02-12,2.7135
2009-02-13,-2.2533
2009-02-14,
2009-02-15,
2009-02-16,
2009-02-17,-5.7234
2009-02-18,1.2648
2009-02-19,-4.413
2009-02-20,-0.5226
2009-02-21,
2009-02-22,
2009-02-23,-3.6778
2009-02-24,6.1818
2009-02-25,-2.7397
2009-02-26,-1.5845
2009-02-27,-0.1789
2009-02-28,
2009-03-01,
2009-03-02,-3.5842
2009-03-03,-0.4647
2009-03-04,4.7619
2009-03-05,-5.2585
2009-03-06,-1.8815
2009-03-07,
2009-03-08,
2009-03-09,1.0547
2009-03-10,6.6414
2009-03-11,1.7793999999999999
2009-03-12,5.6818
2009-03-13,-0.7444
2009-03-14,
2009-03-15,
2009-03-16,-0.1667
2009-03-17,3.5058
2009-03-18,0.2419
2009-03-19,-3.8616
2009-03-20,0.5858
2009-03-21,
2009-03-22,
2009-03-23,4.1597
2009-03-24,-0.0799
2009-03-25,-1.1191
2009-03-26,2.4252000000000002
2009-03-27,-0.1579
2009-03-28,
2009-03-29,
2009-03-30,-5.1383
2009-03-31,4.75
2009-04-01,0.8751
2009-04-02,6.0725999999999996
2009-04-03,2.7509
2009-04-04,
2009-04-05,
2009-04-06,-3.1114
2009-04-07,-0.2987
2009-04-08,2.6966
2009-04-09,5.1058
2009-04-10,
2009-04-11,
2009-04-12,
2009-04-13,0.347
2009-04-14,-1.2448
2009-04-15,3.6414999999999997
2009-04-16,1.8919000000000001
2009-04-17,-1.061
2009-04-18,
2009-04-19,
2009-04-20,-4.3566
2009-04-21,13.3847
2009-04-22,2.4722
2009-04-23,1.8094000000000001
2009-04-24,3.4953
2009-04-25,
2009-04-26,
2009-04-27,-3.2627
2009-04-28,-2.7811
2009-04-29,3.6519
2009-04-30,-1.6442
2009-05-01,1.5522
2009-05-02,
2009-05-03,
2009-05-04,3.7037
2009-05-05,-0.6236
2009-05-06,0.5705
2009-05-07,0.5672
2009-05-08,0.9588
2009-05-09,
2009-05-10,
2009-05-11,-2.7933
2009-05-12,-1.954
2009-05-13,-2.6964
2009-05-14,-0.1205
2009-05-15,-1.3269
2009-05-16,
2009-05-17,
2009-05-18,6.2958
2009-05-19,-4.3128
2009-05-20,4.0264
2009-05-21,-0.6932
2009-05-22,-3.9558
2009-05-23,
2009-05-24,
2009-05-25,
2009-05-26,5.6329
2009-05-27,-4.5298
2009-05-28,1.7417
2009-05-29,4.0732
2009-05-30,
2009-05-31,
2009-06-01,2.8361
2009-06-02,-5.4054
2009-06-03,-0.2332
2009-06-04,0.0584
2009-06-05,-1.1098
2009-06-06,
2009-06-07,
2009-06-08,1.2995
2009-06-09,-0.6997
2009-06-10,4.6975999999999996
2009-06-11,-3.0286
2009-06-12,-0.2313
2009-06-13,
2009-06-14,
2009-06-15,-2.7246
2009-06-16,-1.5495
2009-06-17,-0.4237
2009-06-18,-0.5471
2009-06-19,-1.3447
2009-06-20,
2009-06-21,
2009-06-22,-2.912
2009-06-23,1.7229999999999999
2009-06-24,0.2509
2009-06-25,2.5657
2009-06-26,0.2441
2009-06-27,
2009-06-28,
2009-06-29,1.339
2009-06-30,-1.5015
2009-07-01,1.4634
2009-07-02,-7.5721
2009-07-03,
2009-07-04,
2009-07-05,
2009-07-06,1.3654
2009-07-07,-2.1167
2009-07-08,2.097
2009-07-09,5.8408
2009-07-10,-1.8193000000000001
2009-07-11,
2009-07-12,
2009-07-13,4.3237
2009-07-14,-0.9473
2009-07-15,3.8852
2009-07-16,3.4522
2009-07-17,0.1112
2009-07-18,
2009-07-19,
2009-07-20,1.3889
2009-07-21,-3.8904
2009-07-22,1.0832
2009-07-23,2.9329
2009-07-24,1.1507
2009-07-25,
2009-07-26,
2009-07-27,1.2459
2009-07-28,-1.3911
2009-07-29,-2.0619
2009-07-30,0.9972
2009-07-31,-4.1141
2009-08-01,
2009-08-02,
2009-08-03,1.6018
2009-08-04,0.9009
2009-08-05,-2.2321
2009-08-06,0.5708
2009-08-07,2.5539
2009-08-08,
2009-08-09,
2009-08-10,-0.2214
2009-08-11,-2.274
2009-08-12,2.3269
2009-08-13,0.1109
2009-08-14,-0.6094
2009-08-15,
2009-08-16,
2009-08-17,-2.7313
2009-08-18,1.5473
2009-08-19,1.0722
2009-08-20,0.7259
2009-08-21,2.9933
2009-08-22,
2009-08-23,
2009-08-24,-0.2691
2009-08-25,-0.2159
2009-08-26,0.5408
2009-08-27,1.6138
2009-08-28,-0.6353
2009-08-29,
2009-08-30,
2009-08-31,-3.8891999999999998
2009-09-01,-1.8293
2009-09-02,0.6776
2009-09-03,2.3556
2009-09-04,-0.3836
2009-09-05,
2009-09-06,
2009-09-07,
2009-09-08,0.11
2009-09-09,1.4285999999999999
2009-09-10,0.5959
2009-09-11,1.6155
2009-09-12,
2009-09-13,
2009-09-14,1.0069
2009-09-15,-1.6263999999999998
2009-09-16,2.4
2009-09-17,1.4583
2009-09-18,0.4107
2009-09-19,
2009-09-20,
2009-09-21,-0.3579
2009-09-22,5.49
2009-09-23,-4.7179
2009-09-24,-0.9699
2009-09-25,-1.6495
2009-09-26,
2009-09-27,
2009-09-28,3.4067
2009-09-29,-2.3822
2009-09-30,-1.7652999999999999
2009-10-01,-2.4840999999999998
2009-10-02,-1.5175999999999998
2009-10-03,
2009-10-04,
2009-10-05,-0.055
2009-10-06,3.359
2009-10-07,-0.586
2009-10-08,1.6077
2009-10-09,0.5274
2009-10-10,
2009-10-11,
2009-10-12,0.5771
2009-10-13,0.1565
2009-10-14,3.2813
2009-10-15,0.1513
2009-10-16,-0.4028
2009-10-17,
2009-10-18,
2009-10-19,-0.5056
2009-10-20,-0.3557
2009-10-21,-2.2947
2009-10-22,0.8351
2009-10-23,-2.7433
2009-10-24,
2009-10-25,
2009-10-26,0.2129
2009-10-27,-0.8497
2009-10-28,-2.4638
2009-10-29,2.3064
2009-10-30,-2.4691
2009-10-31,
2009-11-01,
2009-11-02,2.3115
2009-11-03,-0.3765
2009-11-04,-0.594
2009-11-05,2.9875
2009-11-06,-0.7911
2009-11-07,
2009-11-08,
2009-11-09,3.7214
2009-11-10,0.6663
2009-11-11,-0.3055
2009-11-12,-1.3279
2009-11-13,0.6211
2009-11-14,
2009-11-15,
2009-11-16,2.9835000000000003
2009-11-17,-0.999
2009-11-18,-0.7568
2009-11-19,-1.9827
2009-11-20,-2.334
2009-11-21,
2009-11-22,
2009-11-23,0.7966
2009-11-24,-0.3161
2009-11-25,-0.0529
2009-11-26,
2009-11-27,-2.1682
2009-11-28,
2009-11-29,
2009-11-30,-0.2703
2009-12-01,0.2168
2009-12-02,-0.4867
2009-12-03,-3.0435
2009-12-04,1.6816
2009-12-05,
2009-12-06,
2009-12-07,0.5513
2009-12-08,-1.0417
2009-12-09,0.7756
2009-12-10,4.453
2009-12-11,0.3684
2009-12-12,
2009-12-13,
2009-12-14,0.7341
2009-12-15,-1.2493
2009-12-16,1.3706
2009-12-17,-0.728
2009-12-18,0.5255
2009-12-19,
2009-12-20,
2009-12-21,0.575
2009-12-22,0.7796
2009-12-23,0.2579
2009-12-24,-0.9774
2009-12-25,
2009-12-26,
2009-12-27,
2009-12-28,-0.7792
2009-12-29,-0.1571
2009-12-30,-0.2622
2009-12-31,-0.8938
2010-01-01,
2010-01-02,
2010-01-03,
2010-01-04,1.2732
2010-01-05,-0.4191
2010-01-06,-0.0526
2010-01-07,3.2105
2010-01-08,0.9689
2010-01-09,
2010-01-10,
2010-01-11,0.8586
2010-01-12,-0.6009
2010-01-13,1.4106
2010-01-14,-1.2419
2010-01-15,-1.7606000000000002
2010-01-16,
2010-01-17,
2010-01-18,
2010-01-19,1.6897
2010-01-20,-1.8127
2010-01-21,-0.359
2010-01-22,-3.2424
2010-01-23,
2010-01-24,
2010-01-25,-0.9043
2010-01-26,-1.7177
2010-01-27,0.2185
2010-01-28,-0.545
2010-01-29,1.589
2010-01-30,
2010-01-31,
2010-02-01,0.2157
2010-02-02,1.4532
2010-02-03,-8.9125
2010-02-04,-3.6692
2010-02-05,-0.2418
2010-02-06,
2010-02-07,
2010-02-08,-2.0606
2010-02-09,-0.1238
2010-02-10,1.8587
2010-02-11,-1.7032
2010-02-12,-0.2475
2010-02-13,
2010-02-14,
2010-02-15,
2010-02-16,2.3573
2010-02-17,-0.6061
