date,WRK UN Equity
2018-11-30,1.6397
2018-12-01,
2018-12-02,
2018-12-03,0.3396
2018-12-04,-1.6078000000000001
2018-12-05,
2018-12-06,-0.645
2018-12-07,-1.9909
2018-12-08,
2018-12-09,
2018-12-10,-2.3846
2018-12-11,-0.0226
2018-12-12,0.4751
2018-12-13,-1.2385
2018-12-14,1.1628
2018-12-15,
2018-12-16,
2018-12-17,-9.4208
2018-12-18,0.1493
2018-12-19,-2.2112
2018-12-20,-2.7439
2018-12-21,-3.5004999999999997
2018-12-22,
2018-12-23,
2018-12-24,-4.6021
2018-12-25,
2018-12-26,5.874
2018-12-27,1.6618
2018-12-28,-1.74
2018-12-29,
2018-12-30,
2018-12-31,1.3147
2019-01-01,
2019-01-02,2.9926
2019-01-03,-1.6971
2019-01-04,4.316
2019-01-05,
2019-01-06,
2019-01-07,0.1755
2019-01-08,-0.2753
2019-01-09,-2.1084
2019-01-10,3.3077
2019-01-11,1.6381000000000001
2019-01-12,
2019-01-13,
2019-01-14,-1.8315000000000001
2019-01-15,0.4478
2019-01-16,-0.1486
2019-01-17,0.62
2019-01-18,2.0951
2019-01-19,
2019-01-20,
2019-01-21,
2019-01-22,-0.3863
2019-01-23,-0.5574
2019-01-24,1.9498
2019-01-25,1.0997
2019-01-26,
2019-01-27,
2019-01-28,-1.4424000000000001
2019-01-29,-0.5518
2019-01-30,0.0241
2019-01-31,-1.8090000000000002
2019-02-01,-4.9374
2019-02-02,
2019-02-03,
2019-02-04,-1.8088
2019-02-05,0.6842
2019-02-06,0.9932
2019-02-07,-1.9151
2019-02-08,-0.2375
2019-02-09,
2019-02-10,
2019-02-11,-0.3703
2019-02-12,2.7608
2019-02-13,1.1108
2019-02-14,-0.7793
2019-02-15,1.7457
2019-02-16,
2019-02-17,
2019-02-18,
2019-02-19,0.5378
2019-02-20,2.6999
2019-02-21,-2.629
2019-02-22,0.0255
2019-02-23,
2019-02-24,
2019-02-25,1.0186
2019-02-26,-1.1092
2019-02-27,-1.6059
2019-02-28,-3.1606
2019-03-01,0.4548
2019-03-02,
2019-03-03,
2019-03-04,2.024
2019-03-05,0.5743
2019-03-06,-1.661
2019-03-07,-1.2668
2019-03-08,0.7752
2019-03-09,
2019-03-10,
2019-03-11,2.8912
2019-03-12,1.9593
2019-03-13,0.0759
2019-03-14,-1.0611
2019-03-15,-4.1113
2019-03-16,
2019-03-17,
2019-03-18,1.9441000000000002
2019-03-19,0.4702
2019-03-20,-2.1061
2019-03-21,1.1952
2019-03-22,-3.5433
2019-03-23,
2019-03-24,
2019-03-25,-0.381
2019-03-26,2.8681
2019-03-27,-0.2655
2019-03-28,1.1182
2019-03-29,0.9742
2019-03-30,
2019-03-31,
2019-04-01,3.7027
2019-04-02,-2.0619
2019-04-03,2.2336
2019-04-04,-1.6072
2019-04-05,1.8121
2019-04-06,
2019-04-07,
2019-04-08,-0.8273
2019-04-09,-1.6178
2019-04-10,0.1799
2019-04-11,0.0256
2019-04-12,1.3846
2019-04-13,
2019-04-14,
2019-04-15,-2.0486
2019-04-16,-4.7767
2019-04-17,-3.7419000000000002
2019-04-18,-0.0282
2019-04-19,
2019-04-20,
2019-04-21,
2019-04-22,0.8735
2019-04-23,1.9553
2019-04-24,0.9041
2019-04-25,-0.5973
2019-04-26,1.3657
2019-04-27,
2019-04-28,
2019-04-29,-0.1617
2019-04-30,3.5897
2019-05-01,-1.0162
2019-05-02,1.3951
2019-05-03,1.999
2019-05-04,
2019-05-05,
2019-05-06,-2.2907
2019-05-07,-0.2344
2019-05-08,-0.47
2019-05-09,-1.351
2019-05-10,0.2153
2019-05-11,
2019-05-12,
2019-05-13,-2.9815
2019-05-14,2.9623
2019-05-15,0.6722
2019-05-16,-0.0534
2019-05-17,-2.031
2019-05-18,
2019-05-19,
2019-05-20,-4.1189
2019-05-21,2.2475
2019-05-22,-2.0033
2019-05-23,-1.5332
2019-05-24,0.4614
2019-05-25,
2019-05-26,
2019-05-27,
2019-05-28,-2.3536
2019-05-29,-1.1464
2019-05-30,-1.3976
2019-05-31,-1.6888
2019-06-01,
2019-06-02,
2019-06-03,1.9632
2019-06-04,7.0999
2019-06-05,0.7865
2019-06-06,2.146
2019-06-07,-0.6276
2019-06-08,
2019-06-09,
2019-06-10,0.0275
2019-06-11,0.2196
2019-06-12,-0.5752
2019-06-13,2.3691
2019-06-14,-2.9871
2019-06-15,
2019-06-16,
2019-06-17,-1.9140000000000001
2019-06-18,1.7534
2019-06-19,-0.3613
2019-06-20,1.8131
2019-06-21,0.6027
2019-06-22,
2019-06-23,
2019-06-24,-4.1939
2019-06-25,-1.5065
2019-06-26,0.2597
2019-06-27,2.9073
2019-06-28,2.014
2019-06-29,
2019-06-30,
2019-07-01,2.6871
2019-07-02,-0.5874
2019-07-03,2.3905
2019-07-04,
2019-07-05,-0.1312
2019-07-06,
2019-07-07,
2019-07-08,-0.7618
2019-07-09,-0.9529
2019-07-10,-0.0534
2019-07-11,-3.2353
2019-07-12,2.1
2019-07-13,
2019-07-14,
2019-07-15,-2.977
2019-07-16,-0.1116
2019-07-17,-1.3125
2019-07-18,-0.283
2019-07-19,2.8093
2019-07-20,
2019-07-21,
2019-07-22,-1.4905
2019-07-23,3.0261
2019-07-24,0.0544
2019-07-25,0.8698
2019-07-26,-1.2665
2019-07-27,
2019-07-28,
2019-07-29,0.3002
2019-07-30,1.0884
2019-07-31,-2.961
2019-08-01,3.3564
2019-08-02,-1.1004
2019-08-03,
2019-08-04,
2019-08-05,-4.559
2019-08-06,-0.9952
2019-08-07,-0.0862
2019-08-08,1.3941
2019-08-09,-1.436
2019-08-10,
2019-08-11,
2019-08-12,-3.2051
2019-08-13,4.3046
2019-08-14,-4.0693
2019-08-15,-1.9254
2019-08-16,2.3006
2019-08-17,
2019-08-18,
2019-08-19,1.8891
2019-08-20,-2.1483
2019-08-21,0.9624
2019-08-22,0.1787
2019-08-23,-3.8359
2019-08-24,
2019-08-25,
2019-08-26,1.6698
2019-08-27,-1.7336
2019-08-28,3.6212
2019-08-29,1.8817
2019-08-30,0.2052
2019-08-31,
2019-09-01,
2019-09-02,
2019-09-03,-3.4231
2019-09-04,2.9688
2019-09-05,2.7655
2019-09-06,0.5439
2019-09-07,
2019-09-08,
2019-09-09,2.3633
2019-09-10,5.3129
2019-09-11,3.2224
2019-09-12,-1.6377000000000002
2019-09-13,1.6909
2019-09-14,
2019-09-15,
2019-09-16,-2.9931
2019-09-17,-1.7932000000000001
2019-09-18,-1.1815
2019-09-19,-2.4728
2019-09-20,0.0557
2019-09-21,
2019-09-22,
2019-09-23,0.6962
2019-09-24,-0.7467
2019-09-25,1.421
2019-09-26,-0.1923
2019-09-27,0.4129
2019-09-28,
2019-09-29,
2019-09-30,-0.0822
2019-10-01,-4.3621
2019-10-02,-2.6677999999999997
2019-10-03,-1.3557000000000001
2019-10-04,1.7927
2019-10-05,
2019-10-06,
2019-10-07,-0.1761
2019-10-08,-1.2937
2019-10-09,1.2809
2019-10-10,4.1471
2019-10-11,3.2759
2019-10-12,
2019-10-13,
2019-10-14,-1.4766
2019-10-15,0.6106
2019-10-16,0.1655
2019-10-17,-0.3029
2019-10-18,1.3812
2019-10-19,
2019-10-20,
2019-10-21,1.1444
2019-10-22,1.4278
2019-10-23,1.5936
2019-10-24,-1.6993
2019-10-25,1.0904
2019-10-26,
2019-10-27,
2019-10-28,1.1313
2019-10-29,-1.2227000000000001
2019-10-30,-0.8164
2019-10-31,-0.77
2019-11-01,3.8266
2019-11-02,
2019-11-03,
2019-11-04,0.9536
2019-11-05,1.1488
2019-11-06,-0.9591
2019-11-07,-0.5097
2019-11-08,1.8186
2019-11-09,
2019-11-10,
2019-11-11,-0.9057
2019-11-12,3.1734
2019-11-13,-0.6644
2019-11-14,0.322
2019-11-15,-1.3333
2019-11-16,
2019-11-17,
2019-11-18,1.3138
2019-11-19,-0.1999
2019-11-20,-3.0045
2019-11-21,-1.0842
2019-11-22,1.2787
2019-11-23,
2019-11-24,
2019-11-25,2.3963
2019-11-26,1.8873
2019-11-27,0.4199
2019-11-28,
2019-11-29,-0.8116
2019-11-30,
2019-12-01,
2019-12-02,0.1736
2019-12-03,-2.2277
2019-12-04,-0.3038
2019-12-05,1.5236
2019-12-06,3.1266
2019-12-07,
2019-12-08,
2019-12-09,-0.8246
2019-12-10,-2.0054
2019-12-11,0.8485
2019-12-12,2.0539
2019-12-13,-0.8487
2019-12-14,
2019-12-15,
2019-12-16,0.0245
2019-12-17,2.7138999999999998
2019-12-18,0.3095
2019-12-19,0.2373
2019-12-20,0.5682
2019-12-21,
2019-12-22,
2019-12-23,1.6478000000000002
2019-12-24,-0.9727
2019-12-25,
2019-12-26,0.4911
2019-12-27,-0.768
2019-12-28,
2019-12-29,
2019-12-30,-0.0938
2019-12-31,0.7277
2020-01-01,
2020-01-02,1.2584
2020-01-03,-1.7722
2020-01-04,
2020-01-05,
2020-01-06,-1.5230000000000001
2020-01-07,-1.1182
2020-01-08,0.4331
2020-01-09,1.9885000000000002
2020-01-10,-0.9631
2020-01-11,
2020-01-12,
2020-01-13,0.8776
2020-01-14,0.0705
2020-01-15,0.2115
2020-01-16,1.8523
2020-01-17,0.5525
2020-01-18,
2020-01-19,
2020-01-20,
2020-01-21,-4.7619
2020-01-22,0.1442
2020-01-23,0.9361
2020-01-24,-2.6397
2020-01-25,
2020-01-26,
2020-01-27,-2.1250999999999998
2020-01-28,1.0731
2020-01-29,0.2716
2020-01-30,-1.4527999999999999
2020-01-31,-2.5487
2020-02-01,
2020-02-02,
2020-02-03,1.2051
2020-02-04,0.5827
2020-02-05,5.1385
2020-02-06,-0.1677
2020-02-07,-1.0799
2020-02-08,
2020-02-09,
2020-02-10,-0.655
2020-02-11,2.5153
2020-02-12,-0.0953
2020-02-13,-1.7287
2020-02-14,-0.5399
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,0.9623
2020-02-19,-1.0997
2020-02-20,0.1977
2020-02-21,0.7398
2020-02-22,
2020-02-23,
2020-02-24,-8.0294
2020-02-25,-6.9736
2020-02-26,-0.2575
2020-02-27,-6.1388
2020-02-28,1.6198000000000001
2020-02-29,
2020-03-01,
2020-03-02,2.8270999999999997
2020-03-03,-4.709
2020-03-04,3.1001
2020-03-05,-6.9366
2020-03-06,-3.7748
2020-03-07,
2020-03-08,
2020-03-09,-11.5359
2020-03-10,8.8313
2020-03-11,-9.4268
2020-03-12,-15.8216
2020-03-13,17.1649
2020-03-14,
2020-03-15,
2020-03-16,-12.988
2020-03-17,15.9485
2020-03-18,-10.1533
2020-03-19,7.2921
2020-03-20,1.4308
2020-03-21,
2020-03-22,
2020-03-23,-2.7821
2020-03-24,5.7638
2020-03-25,0.4192
2020-03-26,7.7419
2020-03-27,-1.7612
2020-03-28,
2020-03-29,
2020-03-30,3.9798999999999998
2020-03-31,-2.5517
2020-04-01,-5.4848
2020-04-02,0.2995
2020-04-03,-4.1433
2020-04-04,
2020-04-05,
2020-04-06,12.8115
2020-04-07,-0.1036
2020-04-08,6.047
2020-04-09,4.7898
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,0.8706
2020-04-14,-1.6338
2020-04-15,-5.0141
2020-04-16,-4.9159
2020-04-17,6.4885
2020-04-18,
2020-04-19,
2020-04-20,-3.3561
2020-04-21,-1.9891999999999999
2020-04-22,-2.064
2020-04-23,1.4401
2020-04-24,0.0
2020-04-25,
2020-04-26,
2020-04-27,5.5748
2020-04-28,7.9042
2020-04-29,3.7994
2020-04-30,-5.7394
2020-05-01,-4.1938
2020-05-02,
2020-05-03,
2020-05-04,-1.7185000000000001
2020-05-05,-17.321
2020-05-06,-1.4365999999999999
2020-05-07,1.5789
2020-05-08,7.6126000000000005
2020-05-09,
2020-05-10,
2020-05-11,-3.8148
2020-05-12,-2.965
2020-05-13,-4.127
2020-05-14,4.4288
2020-05-15,-4.0428
2020-05-16,
2020-05-17,
2020-05-18,7.7241
2020-05-19,-3.5162
2020-05-20,1.8422
2020-05-21,-1.1011
2020-05-22,0.7952
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,6.5089
2020-05-27,8.0
2020-05-28,-0.9945
2020-05-29,-2.8057
2020-05-30,
2020-05-31,
2020-06-01,1.8532
2020-06-02,-0.7698
2020-06-03,5.3244
2020-06-04,2.7452
2020-06-05,4.4314
2020-06-06,
2020-06-07,
2020-06-08,2.9641
2020-06-09,-3.303
2020-06-10,-4.7947
2020-06-11,-9.0191
2020-06-12,2.0622
2020-06-13,
2020-06-14,
2020-06-15,0.1772
2020-06-16,2.3708
2020-06-17,-0.5531
2020-06-18,-1.4599
2020-06-19,-0.1058
2020-06-20,
2020-06-21,
2020-06-22,-3.3192
2020-06-23,0.3287
2020-06-24,-4.6232
2020-06-25,1.5649
2020-06-26,0.4134
2020-06-27,
2020-06-28,
2020-06-29,3.8548
2020-06-30,1.8378
2020-07-01,-2.1231
2020-07-02,1.9523000000000001
2020-07-03,
2020-07-04,
2020-07-05,
2020-07-06,2.0567
2020-07-07,-2.5017
2020-07-08,-2.1026
2020-07-09,-4.5504
2020-07-10,5.8352
2020-07-11,
2020-07-12,
2020-07-13,0.3604
2020-07-14,4.6679
2020-07-15,3.4305
2020-07-16,1.8904999999999998
2020-07-17,-2.4414
2020-07-18,
2020-07-19,
2020-07-20,-2.002
2020-07-21,1.1917
2020-07-22,0.4711
2020-07-23,0.9712
2020-07-24,0.199
2020-07-25,
2020-07-26,
2020-07-27,0.0
2020-07-28,-2.4495
2020-07-29,2.6807
2020-07-30,-6.6094
2020-07-31,-4.954
2020-08-01,
2020-08-02,
2020-08-03,3.5741
2020-08-04,5.2121
2020-08-05,1.9474
2020-08-06,-1.1729
2020-08-07,-1.4242
2020-08-08,
2020-08-09,
2020-08-10,5.4352
2020-08-11,0.8157
2020-08-12,-1.9417
2020-08-13,-1.3531
2020-08-14,2.0209
2020-08-15,
2020-08-16,
2020-08-17,-1.7498
2020-08-18,-2.2177
2020-08-19,0.5155
2020-08-20,-1.5726
2020-08-21,-1.1461999999999999
2020-08-22,
2020-08-23,
2020-08-24,9.9086
2020-08-25,-2.2059
2020-08-26,-0.1635
2020-08-27,0.9823
2020-08-28,0.7134
2020-08-29,
2020-08-30,
2020-08-31,-2.3503
2020-09-01,5.7369
2020-09-02,1.9021
2020-09-03,-2.3868
2020-09-04,2.0063
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,-1.8439
2020-09-09,1.4402
2020-09-10,-1.6358000000000001
2020-09-11,1.9768
2020-09-12,
2020-09-13,
2020-09-14,5.6615
2020-09-15,4.6884
2020-09-16,1.1127
2020-09-17,3.5488
2020-09-18,-3.7991
2020-09-19,
2020-09-20,
2020-09-21,-2.8169
2020-09-22,-2.3018
2020-09-23,-4.5084
2020-09-24,0.7006
2020-09-25,8.3182
2020-09-26,
2020-09-27,
2020-09-28,-2.3178
2020-09-29,-2.0869
2020-09-30,1.4307
2020-10-01,-1.9574
2020-10-02,2.8186
2020-10-03,
2020-10-04,
2020-10-05,4.9971
2020-10-06,-1.7949000000000002
2020-10-07,2.9909
2020-10-08,1.5596
2020-10-09,0.0794
2020-10-10,
2020-10-11,
2020-10-12,3.1217
2020-10-13,-2.7193
2020-10-14,0.4747
2020-10-15,4.042
2020-10-16,3.3804
2020-10-17,
2020-10-18,
2020-10-19,0.244
2020-10-20,-2.3369
2020-10-21,0.4985
2020-10-22,0.1984
2020-10-23,-0.396
2020-10-24,
2020-10-25,
2020-10-26,-3.8022
2020-10-27,-1.0592
2020-10-28,-4.0992
2020-10-29,1.9058000000000002
2020-10-30,0.3206
2020-10-31,
2020-11-01,
2020-11-02,4.1545
2020-11-03,1.662
2020-11-04,-3.1439
2020-11-05,1.8696000000000002
2020-11-06,-0.5353
2020-11-07,
2020-11-08,
2020-11-09,3.3829000000000002
2020-11-10,3.4457
2020-11-11,-1.2221
2020-11-12,-5.0461
2020-11-13,3.8778
2020-11-14,
2020-11-15,
2020-11-16,5.1916
2020-11-17,2.4912
2020-11-18,0.3898
2020-11-19,-2.7180999999999997
2020-11-20,-0.8922
2020-11-21,
2020-11-22,
2020-11-23,2.1559
2020-11-24,5.3571
2020-11-25,-3.0156
2020-11-26,
2020-11-27,0.0
2020-11-28,
2020-11-29,
2020-11-30,-4.1988
2020-12-01,2.0848
2020-12-02,0.8819
2020-12-03,-1.4033
2020-12-04,3.7797
2020-12-05,
2020-12-06,
2020-12-07,0.0899
2020-12-08,1.3252
2020-12-09,-0.4877
2020-12-10,-2.1831
2020-12-11,-0.8654
2020-12-12,
2020-12-13,
2020-12-14,-1.1716
2020-12-15,3.3008
2020-12-16,-0.4275
2020-12-17,1.6497000000000002
2020-12-18,-0.8004
2020-12-19,
2020-12-20,
2020-12-21,-1.3447
2020-12-22,-0.4316
2020-12-23,1.4146
2020-12-24,0.0675
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,-1.2814999999999999
2020-12-29,-1.913
2020-12-30,0.8358
2020-12-31,0.2303
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,-2.481
2021-01-05,2.4971
2021-01-06,6.2974
2021-01-07,-0.9081
2021-01-08,-1.3092
2021-01-09,
2021-01-10,
2021-01-11,2.6973000000000003
2021-01-12,1.7223000000000002
2021-01-13,-0.6561
2021-01-14,-0.1278
2021-01-15,-2.5597
2021-01-16,
2021-01-17,
2021-01-18,
2021-01-19,-2.2329
2021-01-20,1.8809
2021-01-21,2.4396
2021-01-22,0.1287
2021-01-23,
2021-01-24,
2021-01-25,-5.4639
2021-01-26,-0.6346
