date,3362726Q UN Equity
2006-12-21,0.0
2006-12-22,0.487
2006-12-23,
2006-12-24,
2006-12-25,
2006-12-26,-0.8078
2006-12-27,-0.3257
2006-12-28,-0.7843
2006-12-29,-0.1318
2006-12-30,
2006-12-31,
2007-01-01,
2007-01-02,
2007-01-03,-0.5607
2007-01-04,-0.4312
2007-01-05,0.0
2007-01-06,
2007-01-07,
2007-01-08,0.0666
2007-01-09,-0.3662
2007-01-10,0.0334
2007-01-11,0.2338
2007-01-12,-0.3665
2007-01-13,
2007-01-14,
2007-01-15,
2007-01-16,-0.5017
2007-01-17,0.0
2007-01-18,0.4034
2007-01-19,0.3348
2007-01-20,
2007-01-21,
2007-01-22,-0.1335
2007-01-23,-0.4009
2007-01-24,0.3019
2007-01-25,0.0
2007-01-26,0.3344
2007-01-27,
2007-01-28,
2007-01-29,-0.1667
2007-01-30,-0.0334
2007-01-31,-0.1336
2007-02-01,0.2676
2007-02-02,-0.1001
2007-02-03,
2007-02-04,
2007-02-05,-0.1002
2007-02-06,0.0668
2007-02-07,0.3674
2007-02-08,-0.2662
2007-02-09,0.1335
2007-02-10,
2007-02-11,
2007-02-12,-0.1333
2007-02-13,0.1001
2007-02-14,-0.5
2007-02-15,-0.134
2007-02-16,-0.0335
2007-02-17,
2007-02-18,
2007-02-19,
2007-02-20,-0.604
2007-02-21,0.0338
2007-02-22,0.0
2007-02-23,0.1687
2007-02-24,
2007-02-25,
2007-02-26,0.0
2007-02-27,-0.3706
2007-02-28,0.0338
2007-03-01,-0.2366
2007-03-02,0.0678
2007-03-03,
2007-03-04,
2007-03-05,-0.1016
2007-03-06,0.1356
2007-03-07,-0.1693
2007-03-08,-0.1017
2007-03-09,0.1358
2007-03-10,
2007-03-11,
2007-03-12,0.1356
2007-03-13,-1.9973
2007-03-14,1.4162
2007-03-15,0.1362
2007-03-16,0.0
2007-03-17,
2007-03-18,
2007-03-19,0.4422
2007-03-20,-0.237
2007-03-21,0.3055
2007-03-22,-0.1354
2007-03-23,0.3389
2007-03-24,
2007-03-25,
2007-03-26,0.439
2007-03-27,-0.3026
2007-03-28,-0.1686
2007-03-29,0.3041
2007-03-30,-0.2695
2007-03-31,
2007-04-01,
2007-04-02,0.4053
2007-04-03,0.37
2007-04-04,0.134
2007-04-05,0.0335
2007-04-06,
2007-04-07,
2007-04-08,
2007-04-09,0.2342
