date,INFO UW Equity
2015-11-30,1.3397000000000001
2015-12-01,1.3559
2015-12-02,-1.9064
2015-12-03,-1.2955999999999999
2015-12-04,2.1416
2015-12-05,
2015-12-06,
2015-12-07,-0.4396
2015-12-08,0.3736
2015-12-09,-1.0491
2015-12-10,-1.197
2015-12-11,0.0346
2015-12-12,
2015-12-13,
2015-12-14,-0.2076
2015-12-15,0.1734
2015-12-16,1.1076
2015-12-17,0.9243
2015-12-18,-1.3569
2015-12-19,
2015-12-20,
2015-12-21,0.3439
2015-12-22,-0.1371
2015-12-23,1.3727
2015-12-24,1.0493999999999999
2015-12-25,
2015-12-26,
2015-12-27,
2015-12-28,0.1005
2015-12-29,0.8032
2015-12-30,0.7636
2015-12-31,-0.5931
2016-01-01,
2016-01-02,
2016-01-03,
2016-01-04,-2.0882
2016-01-05,0.7109
2016-01-06,-1.4118
2016-01-07,-1.4661
2016-01-08,-1.3495
2016-01-09,
2016-01-10,
2016-01-11,-1.0523
2016-01-12,0.709
2016-01-13,-1.7599
2016-01-14,0.0717
2016-01-15,-1.8976
2016-01-16,
2016-01-17,
2016-01-18,
2016-01-19,-1.1679
2016-01-20,-1.3294000000000001
2016-01-21,1.1976
2016-01-22,4.6598
2016-01-23,
2016-01-24,
2016-01-25,-1.1661
2016-01-26,1.5731000000000002
2016-01-27,0.5984
2016-01-28,-0.3849
2016-01-29,-0.3864
2016-01-30,
2016-01-31,
2016-02-01,1.6573
2016-02-02,-0.3122
2016-02-03,-1.2178
2016-02-04,-0.317
2016-02-05,-1.4487999999999999
2016-02-06,
2016-02-07,
2016-02-08,-1.4701
2016-02-09,-1.2737
2016-02-10,-0.4792
2016-02-11,-1.8148
2016-02-12,2.4142
2016-02-13,
2016-02-14,
2016-02-15,
2016-02-16,0.8471
2016-02-17,1.9722
2016-02-18,0.5731
2016-02-19,0.3917
2016-02-20,
2016-02-21,
2016-02-22,-1.3125
2016-02-23,-1.0424
2016-02-24,0.2906
2016-02-25,0.7244
2016-02-26,0.4675
2016-02-27,
2016-02-28,
2016-02-29,-0.4295
2016-03-01,1.4738
2016-03-02,-0.0354
2016-03-03,0.9922
2016-03-04,0.2456
2016-03-05,
2016-03-06,
2016-03-07,0.07
2016-03-08,0.0175
2016-03-09,0.4371
2016-03-10,0.8705
2016-03-11,0.069
2016-03-12,
2016-03-13,
2016-03-14,0.138
2016-03-15,0.1378
2016-03-16,0.6192
2016-03-17,1.1282
2016-03-18,-0.3043
2016-03-19,
2016-03-20,
2016-03-21,13.6317
2016-03-22,2.3277
2016-03-23,-2.0705999999999998
2016-03-24,2.1739
2016-03-25,
2016-03-26,
2016-03-27,
2016-03-28,0.9327
2016-03-29,0.9241
2016-03-30,0.1717
2016-03-31,0.9712
2016-04-01,-0.2829
2016-04-02,
2016-04-03,
2016-04-04,-0.0284
2016-04-05,-2.6107
2016-04-06,0.5245
2016-04-07,-0.9275
2016-04-08,0.0878
2016-04-09,
2016-04-10,
2016-04-11,1.3154
2016-04-12,-0.1443
2016-04-13,1.3291
2016-04-14,0.5275
2016-04-15,0.7517
2016-04-16,
2016-04-17,
2016-04-18,0.2534
2016-04-19,-0.2247
2016-04-20,-1.4073
2016-04-21,0.3426
2016-04-22,0.4836
2016-04-23,
2016-04-24,
2016-04-25,-0.7078
2016-04-26,0.0285
2016-04-27,-0.6271
2016-04-28,0.0861
2016-04-29,0.0
2016-04-30,
2016-05-01,
2016-05-02,1.3758
2016-05-03,-2.0639
2016-05-04,0.8372
2016-05-05,-1.4887000000000001
2016-05-06,0.2616
2016-05-07,
2016-05-08,
2016-05-09,-0.2899
2016-05-10,0.2616
2016-05-11,-0.9568
2016-05-12,-0.7904
2016-05-13,-0.5606
2016-05-14,
2016-05-15,
2016-05-16,-0.1484
2016-05-17,-0.4458
2016-05-18,1.4627
2016-05-19,0.1177
2016-05-20,0.7346
2016-05-21,
2016-05-22,
2016-05-23,0.5543
2016-05-24,-0.1741
2016-05-25,-0.6975
2016-05-26,-0.7902
2016-05-27,1.0029
2016-05-28,
2016-05-29,
2016-05-30,
2016-05-31,0.3797
2016-06-01,-1.6002
2016-06-02,0.2365
2016-06-03,0.177
2016-06-04,
2016-06-05,
2016-06-06,-0.5889
2016-06-07,-1.0367
2016-06-08,0.419
2016-06-09,-0.6259
2016-06-10,-0.7199
2016-06-11,
2016-06-12,
2016-06-13,-1.0574
2016-06-14,0.0916
2016-06-15,-1.0677
2016-06-16,-0.0617
2016-06-17,0.7405
2016-06-18,
2016-06-19,
2016-06-20,0.245
2016-06-21,-0.2139
2016-06-22,-1.1023
2016-06-23,1.2074
2016-06-24,-4.5274
2016-06-25,
2016-06-26,
2016-06-27,-2.5953
2016-06-28,2.9605
2016-06-29,3.1310000000000002
2016-06-30,0.9913
2016-07-01,1.5337
2016-07-02,
2016-07-03,
2016-07-04,
2016-07-05,-1.6616
2016-07-06,-1.0138
2016-07-07,-0.807
2016-07-08,0.219
2016-07-09,
2016-07-10,
2016-07-11,1.9668999999999999
2016-07-12,0.5511
2016-07-13,9.9269
2016-07-14,-0.5817
2016-07-15,-2.034
2016-07-16,
2016-07-17,
2016-07-18,0.1138
2016-07-19,3.267
2016-07-20,-1.8982
2016-07-21,1.5143
2016-07-22,-1.5192999999999999
2016-07-23,
2016-07-24,
2016-07-25,-1.7111
2016-07-26,-0.4281
2016-07-27,-0.8025
2016-07-28,0.6645
2016-07-29,-0.287
2016-07-30,
2016-07-31,
2016-08-01,0.0288
2016-08-02,-0.3453
2016-08-03,0.6353
2016-08-04,-0.4878
2016-08-05,1.2111
2016-08-06,
2016-08-07,
2016-08-08,0.0285
2016-08-09,-0.2279
2016-08-10,0.0
2016-08-11,1.4844
2016-08-12,-0.8158
2016-08-13,
2016-08-14,
2016-08-15,0.1702
2016-08-16,-0.1699
2016-08-17,1.7584
2016-08-18,1.0033
2016-08-19,0.1932
2016-08-20,
2016-08-21,
2016-08-22,0.0826
2016-08-23,0.2201
2016-08-24,0.0
2016-08-25,0.3844
2016-08-26,1.3676
2016-08-27,
2016-08-28,
2016-08-29,1.1063
2016-08-30,-0.6138
2016-08-31,0.2148
2016-09-01,-0.6967
2016-09-02,1.1873
2016-09-03,
2016-09-04,
2016-09-05,
2016-09-06,-0.48
2016-09-07,1.179
2016-09-08,-0.1854
2016-09-09,-1.6981000000000002
2016-09-10,
2016-09-11,
2016-09-12,1.3495
2016-09-13,-1.4913
2016-09-14,-1.6761
2016-09-15,0.3849
2016-09-16,0.4108
2016-09-17,
2016-09-18,
2016-09-19,-0.4364
2016-09-20,0.5753
2016-09-21,0.5993
2016-09-22,-0.4333
2016-09-23,-0.2992
2016-09-24,
2016-09-25,
2016-09-26,-1.1184
2016-09-27,-1.6827999999999999
2016-09-28,3.1987
2016-09-29,1.441
2016-09-30,0.6433
2016-10-01,
2016-10-02,
2016-10-03,-0.0799
2016-10-04,-1.3859
2016-10-05,-0.6757
2016-10-06,-0.1361
2016-10-07,-0.7902
2016-10-08,
2016-10-09,
2016-10-10,0.4394
2016-10-11,-1.2305
2016-10-12,0.3876
2016-10-13,-0.2482
2016-10-14,1.1888
2016-10-15,
2016-10-16,
2016-10-17,-0.0546
2016-10-18,1.9683000000000002
2016-10-19,0.6166
2016-10-20,0.3197
2016-10-21,-0.0266
2016-10-22,
2016-10-23,
2016-10-24,0.4516
2016-10-25,-0.529
2016-10-26,-0.5584
2016-10-27,-1.3904
2016-10-28,0.0542
2016-10-29,
2016-10-30,
2016-10-31,-0.2981
2016-11-01,0.0815
2016-11-02,-0.0543
2016-11-03,-1.7391
2016-11-04,-1.7423
2016-11-05,
2016-11-06,
2016-11-07,0.5629
2016-11-08,-0.3638
2016-11-09,-0.5337
2016-11-10,-0.2824
2016-11-11,0.5098
2016-11-12,
2016-11-13,
2016-11-14,-1.4088
2016-11-15,-0.6859
2016-11-16,0.5755
2016-11-17,1.2876
2016-11-18,-1.2993999999999999
2016-11-19,
2016-11-20,
2016-11-21,2.5186
2016-11-22,0.5304
2016-11-23,-1.4996
2016-11-24,
2016-11-25,0.0
2016-11-26,
2016-11-27,
2016-11-28,0.9867
2016-11-29,-0.5025
2016-11-30,0.8418
2016-12-01,-2.3094
2016-12-02,-0.6551
2016-12-03,
2016-12-04,
2016-12-05,0.0573
2016-12-06,0.6304
2016-12-07,0.4556
2016-12-08,1.2472
2016-12-09,-0.056
2016-12-10,
2016-12-11,
2016-12-12,0.1681
2016-12-13,-0.9508
2016-12-14,-2.6256
2016-12-15,0.5799
2016-12-16,0.2018
2016-12-17,
2016-12-18,
2016-12-19,-0.5178
2016-12-20,1.8218999999999999
2016-12-21,0.568
2016-12-22,0.2259
2016-12-23,-0.2818
2016-12-24,
2016-12-25,
2016-12-26,
2016-12-27,-0.2543
2016-12-28,-0.1133
2016-12-29,-0.4254
2016-12-30,0.8545
2016-12-31,
2017-01-01,
2017-01-02,
2017-01-03,1.4403000000000001
2017-01-04,0.7795
2017-01-05,0.2486
2017-01-06,1.0196
2017-01-07,
2017-01-08,
2017-01-09,-0.2455
2017-01-10,0.1094
2017-01-11,0.437
2017-01-12,0.0816
2017-01-13,0.625
2017-01-14,
2017-01-15,
2017-01-16,
2017-01-17,3.5107
2017-01-18,0.7044
2017-01-19,-1.114
2017-01-20,1.6242999999999999
2017-01-21,
2017-01-22,
2017-01-23,-0.1031
2017-01-24,0.6452
2017-01-25,2.0256
2017-01-26,-0.8294
2017-01-27,0.0
2017-01-28,
2017-01-29,
2017-01-30,0.4562
2017-01-31,-0.4793
2017-02-01,0.0
2017-02-02,-0.0253
2017-02-03,0.6592
2017-02-04,
2017-02-05,
2017-02-06,-0.4282
2017-02-07,-0.0506
2017-02-08,0.5062
2017-02-09,0.0755
2017-02-10,-0.1761
2017-02-11,
2017-02-12,
2017-02-13,0.6554
2017-02-14,0.1002
2017-02-15,1.0758
2017-02-16,-0.9901
2017-02-17,0.5
2017-02-18,
2017-02-19,
2017-02-20,
2017-02-21,0.7711
2017-02-22,-0.6171
2017-02-23,0.1987
2017-02-24,-0.6445
2017-02-25,
2017-02-26,
2017-02-27,0.0499
2017-02-28,-0.7481
2017-03-01,2.1357
2017-03-02,-0.0738
2017-03-03,0.3693
2017-03-04,
2017-03-05,
2017-03-06,-0.2453
2017-03-07,-0.2705
2017-03-08,0.0986
2017-03-09,-0.8128
2017-03-10,-0.3725
2017-03-11,
2017-03-12,
2017-03-13,1.2463
2017-03-14,-0.3447
2017-03-15,0.7164
2017-03-16,0.1226
2017-03-17,-1.1514
2017-03-18,
2017-03-19,
2017-03-20,0.6196
2017-03-21,-0.4187
2017-03-22,-0.6678
2017-03-23,0.0498
2017-03-24,0.3733
2017-03-25,
2017-03-26,
2017-03-27,-0.5207
2017-03-28,3.2154
2017-03-29,0.2656
2017-03-30,0.2649
2017-03-31,0.7687
2017-04-01,
2017-04-02,
2017-04-03,-0.4052
2017-04-04,0.5266
2017-04-05,-0.1905
2017-04-06,0.6679
2017-04-07,-0.0474
2017-04-08,
2017-04-09,
2017-04-10,0.0711
2017-04-11,0.5449
2017-04-12,0.0
2017-04-13,-0.5419
2017-04-14,
2017-04-15,
2017-04-16,
2017-04-17,0.995
2017-04-18,0.3519
2017-04-19,0.3039
2017-04-20,1.1419
2017-04-21,-0.3456
2017-04-22,
2017-04-23,
2017-04-24,1.2948
2017-04-25,-0.1141
2017-04-26,-0.2514
2017-04-27,0.1375
2017-04-28,-0.7092
2017-04-29,
2017-04-30,
2017-05-01,0.5991
2017-05-02,0.1145
2017-05-03,-0.2974
2017-05-04,0.6196
2017-05-05,-0.2737
2017-05-06,
2017-05-07,
2017-05-08,0.5946
2017-05-09,-1.1139000000000001
2017-05-10,-0.1379
2017-05-11,0.0
2017-05-12,-0.5525
2017-05-13,
2017-05-14,
2017-05-15,1.2269
2017-05-16,0.2973
2017-05-17,-1.4136
2017-05-18,2.012
2017-05-19,0.4307
2017-05-20,
2017-05-21,
2017-05-22,0.9029
2017-05-23,-0.0447
2017-05-24,0.3357
2017-05-25,2.3868
2017-05-26,0.7843
2017-05-27,
2017-05-28,
2017-05-29,
2017-05-30,0.0432
2017-05-31,-0.9291
2017-06-01,1.6576
2017-06-02,0.9655
2017-06-03,
2017-06-04,
2017-06-05,-0.5525
2017-06-06,-0.3632
2017-06-07,-0.0214
2017-06-08,-0.3003
2017-06-09,-0.3442
2017-06-10,
2017-06-11,
2017-06-12,-0.0216
2017-06-13,0.6262
2017-06-14,1.2661
2017-06-15,0.2755
2017-06-16,0.4438
2017-06-17,
2017-06-18,
2017-06-19,0.6943
2017-06-20,-1.9223
2017-06-21,-0.3622
2017-06-22,-0.1924
2017-06-23,-0.2785
2017-06-24,
2017-06-25,
2017-06-26,-0.3222
2017-06-27,-2.2198
2017-06-28,-0.7053
2017-06-29,-1.909
2017-06-30,-0.3394
2017-07-01,
2017-07-02,
2017-07-03,0.2952
2017-07-04,
2017-07-05,0.3849
2017-07-06,-0.9247
2017-07-07,0.774
2017-07-08,
2017-07-09,
2017-07-10,-1.2424
2017-07-11,0.1601
2017-07-12,1.5756999999999999
2017-07-13,0.045
2017-07-14,0.5843
2017-07-15,
2017-07-16,
2017-07-17,1.1171
2017-07-18,0.2872
2017-07-19,0.0
2017-07-20,-0.2203
2017-07-21,0.7949
2017-07-22,
2017-07-23,
2017-07-24,0.1095
2017-07-25,-0.2626
2017-07-26,0.7679
2017-07-27,0.3048
2017-07-28,0.9985
2017-07-29,
2017-07-30,
2017-07-31,0.2579
2017-08-01,1.1360999999999999
2017-08-02,-0.4027
2017-08-03,-0.7023
2017-08-04,-0.5787
2017-08-05,
2017-08-06,
2017-08-07,-0.8838
2017-08-08,-1.3919000000000001
2017-08-09,0.0441
2017-08-10,-0.4409
2017-08-11,1.085
2017-08-12,
2017-08-13,
2017-08-14,0.7229
2017-08-15,0.8917
2017-08-16,1.2934
2017-08-17,-1.6385999999999998
2017-08-18,-1.0169
2017-08-19,
2017-08-20,
2017-08-21,0.2623
2017-08-22,1.1554
2017-08-23,-0.0216
2017-08-24,0.3665
2017-08-25,-0.0859
2017-08-26,
2017-08-27,
2017-08-28,0.215
2017-08-29,-0.4719
2017-08-30,0.2586
2017-08-31,0.6879
2017-09-01,-0.1494
2017-09-02,
2017-09-03,
2017-09-04,
2017-09-05,1.0263
2017-09-06,0.2116
2017-09-07,-0.2323
2017-09-08,0.6139
2017-09-09,
2017-09-10,
2017-09-11,0.8837
2017-09-12,0.7299
2017-09-13,-1.9876
2017-09-14,-0.4014
2017-09-15,0.5302
2017-09-16,
2017-09-17,
2017-09-18,0.2743
2017-09-19,-0.1683
2017-09-20,0.9905
2017-09-21,0.5217
2017-09-22,0.5398
2017-09-23,
2017-09-24,
2017-09-25,-0.2891
2017-09-26,-8.6353
2017-09-27,-0.3626
2017-09-28,0.3867
2017-09-29,-0.1133
2017-09-30,
2017-10-01,
2017-10-02,0.0
2017-10-03,-0.1588
2017-10-04,0.7271
2017-10-05,-0.5414
2017-10-06,-0.2495
2017-10-07,
2017-10-08,
2017-10-09,0.5002
2017-10-10,0.0905
2017-10-11,-0.6103
2017-10-12,0.0682
2017-10-13,-0.2273
2017-10-14,
2017-10-15,
2017-10-16,-0.205
2017-10-17,-0.1141
2017-10-18,-0.2971
2017-10-19,-0.2521
2017-10-20,1.1719
2017-10-21,
2017-10-22,
2017-10-23,-0.159
2017-10-24,-0.9554
2017-10-25,-1.3551
2017-10-26,0.0931
2017-10-27,0.7676
2017-10-28,
2017-10-29,
2017-10-30,-2.0083
2017-10-31,0.3769
2017-11-01,0.2112
2017-11-02,0.5386
2017-11-03,1.3044
2017-11-04,
2017-11-05,
2017-11-06,0.2759
2017-11-07,-0.4127
2017-11-08,1.1513
2017-11-09,-1.6617
2017-11-10,-0.625
2017-11-11,
2017-11-12,
2017-11-13,0.1398
2017-11-14,2.0935
2017-11-15,-0.8202
2017-11-16,-0.1608
2017-11-17,0.3682
2017-11-18,
2017-11-19,
2017-11-20,0.5273
2017-11-21,-1.4139
2017-11-22,0.4626
2017-11-23,
2017-11-24,0.7829
2017-11-25,
2017-11-26,
2017-11-27,0.2285
2017-11-28,1.7096
2017-11-29,-1.0309
