date,TRIP UW Equity
2015-05-14,1.2446
2015-05-15,-0.4017
2015-05-16,
2015-05-17,
2015-05-18,-0.4155
2015-05-19,-1.0308
2015-05-20,-1.0911
2015-05-21,-0.5892
2015-05-22,1.2232
2015-05-23,
2015-05-24,
2015-05-25,
2015-05-26,-3.1145
2015-05-27,0.9387
2015-05-28,-2.1656
2015-05-29,-0.7031
2015-05-30,
2015-05-31,
2015-06-01,0.3278
2015-06-02,-0.2483
2015-06-03,-1.6378
2015-06-04,0.0666
2015-06-05,1.7173
2015-06-06,
2015-06-07,
2015-06-08,-1.2106
2015-06-09,-0.3643
2015-06-10,1.682
2015-06-11,-0.2811
2015-06-12,-0.2098
2015-06-13,
2015-06-14,
2015-06-15,-0.3548
2015-06-16,0.8176
2015-06-17,14.6501
2015-06-18,3.4455
2015-06-19,0.2978
2015-06-20,
2015-06-21,
2015-06-22,-0.2199
2015-06-23,-0.551
2015-06-24,-1.3963
2015-06-25,-0.9216
2015-06-26,0.7713
2015-06-27,
2015-06-28,
2015-06-29,-3.4557
2015-06-30,1.5973000000000002
2015-07-01,-0.2754
2015-07-02,-0.0345
2015-07-03,
2015-07-04,
2015-07-05,
2015-07-06,0.023
2015-07-07,-0.0691
2015-07-08,-1.4396
2015-07-09,0.444
2015-07-10,2.8851
2015-07-11,
2015-07-12,
2015-07-13,2.1031
2015-07-14,-0.6866
2015-07-15,0.7806
2015-07-16,0.8077
2015-07-17,1.1743999999999999
2015-07-18,
2015-07-19,
2015-07-20,-0.2061
2015-07-21,0.6088
2015-07-22,-0.8644
2015-07-23,1.7657
2015-07-24,-13.3983
2015-07-25,
2015-07-26,
2015-07-27,-0.3215
2015-07-28,-1.5633
2015-07-29,0.4663
2015-07-30,-1.2796
2015-07-31,0.8769
2015-08-01,
2015-08-02,
2015-08-03,-0.6677
2015-08-04,-0.5707
2015-08-05,-0.5612
2015-08-06,-2.3602
2015-08-07,-2.3647
2015-08-08,
2015-08-09,
2015-08-10,1.3321
2015-08-11,-0.8498
2015-08-12,-1.5669
2015-08-13,-2.449
2015-08-14,1.1018
2015-08-15,
2015-08-16,
2015-08-17,1.3933
2015-08-18,-1.6871
2015-08-19,-0.7058
2015-08-20,-1.9094
2015-08-21,-1.2361
2015-08-22,
2015-08-23,
2015-08-24,-4.6612
2015-08-25,0.4074
2015-08-26,2.7653
2015-08-27,2.8663
2015-08-28,0.3696
2015-08-29,
2015-08-30,
2015-08-31,-0.9915
2015-09-01,-2.4464
2015-09-02,2.2584
2015-09-03,-0.3729
2015-09-04,-3.2532
2015-09-05,
2015-09-06,
2015-09-07,
2015-09-08,0.5803
2015-09-09,-1.0059
2015-09-10,0.8518
2015-09-11,-0.8446
2015-09-12,
2015-09-13,
2015-09-14,1.3001
2015-09-15,3.3486000000000002
2015-09-16,-0.2284
2015-09-17,-0.0143
2015-09-18,-1.7885
2015-09-19,
2015-09-20,
2015-09-21,-0.3788
2015-09-22,-1.7257
2015-09-23,-2.247
2015-09-24,-0.3501
2015-09-25,-0.8708
2015-09-26,
2015-09-27,
2015-09-28,-3.0975
2015-09-29,0.8588
2015-09-30,-0.6307
2015-10-01,1.7612999999999999
2015-10-02,3.4773
2015-10-03,
2015-10-04,
2015-10-05,1.3261
2015-10-06,-0.5949
2015-10-07,1.3315000000000001
2015-10-08,2.7314
2015-10-09,-2.2995
2015-10-10,
2015-10-11,
2015-10-12,-0.7355
2015-10-13,-1.1707
2015-10-14,25.5361
2015-10-15,-0.43
2015-10-16,-0.1919
2015-10-17,
2015-10-18,
2015-10-19,1.1298
2015-10-20,0.1307
2015-10-21,-2.4688
2015-10-22,1.6916
2015-10-23,-0.7899
2015-10-24,
2015-10-25,
2015-10-26,0.9047
2015-10-27,-2.2594
2015-10-28,-0.5626
2015-10-29,-0.4551
2015-10-30,3.5216
2015-10-31,
2015-11-01,
2015-11-02,-0.74
2015-11-03,-1.0943
2015-11-04,0.4498
2015-11-05,0.5931
2015-11-06,-6.8463
2015-11-07,
2015-11-08,
2015-11-09,-0.3875
2015-11-10,1.5949
2015-11-11,1.7741
2015-11-12,-0.7399
2015-11-13,-1.5161
2015-11-14,
2015-11-15,
2015-11-16,0.7697
2015-11-17,-0.5474
2015-11-18,7.1173
2015-11-19,1.0397
2015-11-20,0.5086
2015-11-21,
2015-11-22,
2015-11-23,-0.2118
2015-11-24,-2.1462
2015-11-25,-0.2531
2015-11-26,
2015-11-27,0.0242
2015-11-28,
2015-11-29,
2015-11-30,-0.5073
2015-12-01,0.6799
2015-12-02,-0.0121
2015-12-03,0.2653
2015-12-04,1.4794
2015-12-05,
2015-12-06,
2015-12-07,-1.5408
2015-12-08,0.1565
2015-12-09,-0.9495
2015-12-10,1.3469
2015-12-11,-1.2452
2015-12-12,
2015-12-13,
2015-12-14,1.6004
2015-12-15,2.5179
2015-12-16,1.1291
2015-12-17,-1.7265000000000001
2015-12-18,-1.2064
2015-12-19,
2015-12-20,
2015-12-21,-0.2727
2015-12-22,0.3329
2015-12-23,0.5687
2015-12-24,0.6715
2015-12-25,
2015-12-26,
2015-12-27,
2015-12-28,-0.2926
2015-12-29,1.5375999999999999
2015-12-30,-0.4161
2015-12-31,-1.0447
2016-01-01,
2016-01-02,
2016-01-03,
2016-01-04,-2.6628
2016-01-05,-1.2654
2016-01-06,-2.2336
2016-01-07,-3.0087
2016-01-08,-1.9436
2016-01-09,
2016-01-10,
2016-01-11,1.0108
2016-01-12,0.5328
2016-01-13,-5.7135
2016-01-14,-1.3984
2016-01-15,-1.7936999999999999
2016-01-16,
2016-01-17,
2016-01-18,
2016-01-19,0.7929
2016-01-20,-2.7111
2016-01-21,0.361
2016-01-22,1.6401
2016-01-23,
2016-01-24,
2016-01-25,-1.6419000000000001
2016-01-26,0.2878
2016-01-27,-3.0851
2016-01-28,-0.3257
2016-01-29,-0.8318
2016-01-30,
2016-01-31,
2016-02-01,0.6441
2016-02-02,-6.236
2016-02-03,-0.3651
2016-02-04,1.6568
2016-02-05,-8.5253
2016-02-06,
2016-02-07,
2016-02-08,-4.2659
2016-02-09,-3.2033
2016-02-10,0.4807
2016-02-11,12.3643
2016-02-12,-1.9158
2016-02-13,
2016-02-14,
2016-02-15,
2016-02-16,5.7095
2016-02-17,3.2059
2016-02-18,-3.4889
2016-02-19,0.5549
2016-02-20,
2016-02-21,
2016-02-22,-0.4888
2016-02-23,-3.8186999999999998
2016-02-24,-0.0659
2016-02-25,2.2915
2016-02-26,0.5318
2016-02-27,
2016-02-28,
2016-02-29,0.3527
2016-03-01,5.5911
2016-03-02,-1.18
2016-03-03,0.3827
2016-03-04,-0.7168
2016-03-05,
2016-03-06,
2016-03-07,0.6144
2016-03-08,-4.4733
2016-03-09,-2.5412
2016-03-10,0.0656
2016-03-11,4.392
2016-03-12,
2016-03-13,
2016-03-14,4.4584
2016-03-15,0.3907
2016-03-16,1.018
2016-03-17,-3.2157999999999998
2016-03-18,-1.5312000000000001
2016-03-19,
2016-03-20,
2016-03-21,2.177
2016-03-22,-2.5415
2016-03-23,-3.5915
2016-03-24,0.7937
2016-03-25,
2016-03-26,
2016-03-27,
2016-03-28,0.4499
2016-03-29,4.9112
2016-03-30,1.5249000000000001
2016-03-31,-0.1202
2016-04-01,1.0977
2016-04-02,
2016-04-03,
2016-04-04,-3.1831
2016-04-05,-1.7361
2016-04-06,2.4547
2016-04-07,-3.3266999999999998
2016-04-08,-1.7522
2016-04-09,
2016-04-10,
2016-04-11,-2.651
2016-04-12,1.4029
2016-04-13,3.8249
2016-04-14,-0.4389
2016-04-15,-0.803
2016-04-16,
2016-04-17,
2016-04-18,3.873
2016-04-19,-1.3753
2016-04-20,-0.2324
2016-04-21,-0.9008
2016-04-22,-0.7366
2016-04-23,
2016-04-24,
2016-04-25,-1.2472
2016-04-26,-0.0799
2016-04-27,1.904
2016-04-28,-0.1413
2016-04-29,1.5566
2016-04-30,
2016-05-01,
2016-05-02,0.4645
2016-05-03,1.4485999999999999
2016-05-04,-4.1015
2016-05-05,-1.7266
2016-05-06,0.0484
2016-05-07,
2016-05-08,
2016-05-09,1.6433
2016-05-10,4.771
2016-05-11,-0.6505
2016-05-12,-2.878
2016-05-13,1.0662
2016-05-14,
2016-05-15,
2016-05-16,0.6826
2016-05-17,1.3713
2016-05-18,-2.4624
2016-05-19,-1.4337
2016-05-20,2.0237
2016-05-21,
2016-05-22,
2016-05-23,3.6262
2016-05-24,-1.1964
2016-05-25,1.2562
2016-05-26,-0.4484
2016-05-27,1.0811
2016-05-28,
2016-05-29,
2016-05-30,
2016-05-31,0.6239
2016-06-01,-1.0038
2016-06-02,2.3412
2016-06-03,-0.6848
2016-06-04,
2016-06-05,
2016-06-06,4.8415
2016-06-07,-3.9603
2016-06-08,0.8888
2016-06-09,0.3322
2016-06-10,-3.2388
2016-06-11,
2016-06-12,
2016-06-13,-1.6513
2016-06-14,-1.5731000000000002
2016-06-15,-0.3535
2016-06-16,-0.694
2016-06-17,-2.0345
2016-06-18,
2016-06-19,
2016-06-20,2.5048
2016-06-21,-0.232
2016-06-22,0.3565
2016-06-23,1.9154
2016-06-24,-6.2292
2016-06-25,
2016-06-26,
2016-06-27,-2.974
2016-06-28,1.8657
2016-06-29,4.4808
2016-06-30,0.6417
2016-07-01,0.4821
2016-07-02,
2016-07-03,
2016-07-04,
2016-07-05,-0.4798
2016-07-06,1.0575
2016-07-07,0.9695
2016-07-08,2.3167
2016-07-09,
2016-07-10,
2016-07-11,1.5939
2016-07-12,2.2287
2016-07-13,-1.6208
2016-07-14,-0.0875
2016-07-15,-0.394
2016-07-16,
2016-07-17,
2016-07-18,0.7032
2016-07-19,-0.2764
2016-07-20,1.0795
2016-07-21,-0.8659
2016-07-22,2.0381
2016-07-23,
2016-07-24,
2016-07-25,-0.0428
2016-07-26,-0.1713
2016-07-27,-0.1287
2016-07-28,1.9757
2016-07-29,-1.7689
2016-07-30,
2016-07-31,
2016-08-01,0.686
2016-08-02,-1.4762
2016-08-03,0.1153
2016-08-04,-8.4904
2016-08-05,-4.3718
2016-08-06,
2016-08-07,
2016-08-08,1.6938
2016-08-09,-1.1966
2016-08-10,0.2455
2016-08-11,0.5551
2016-08-12,0.1786
2016-08-13,
2016-08-14,
2016-08-15,0.6969
2016-08-16,-0.2092
2016-08-17,0.0806
2016-08-18,0.2901
2016-08-19,-0.3696
2016-08-20,
2016-08-21,
2016-08-22,-0.3226
2016-08-23,1.3592
2016-08-24,-1.1335
2016-08-25,-0.0484
2016-08-26,0.7593
2016-08-27,
2016-08-28,
2016-08-29,-0.6894
2016-08-30,-1.114
2016-08-31,-0.4082
2016-09-01,0.5246
2016-09-02,-0.1957
2016-09-03,
2016-09-04,
2016-09-05,
2016-09-06,0.5229
2016-09-07,1.0403
2016-09-08,-0.5792
2016-09-09,-0.1294
2016-09-10,
2016-09-11,
2016-09-12,3.0622
2016-09-13,-0.8961
2016-09-14,-1.9510999999999998
2016-09-15,0.0162
2016-09-16,-0.8573
2016-09-17,
2016-09-18,
2016-09-19,-2.1047
2016-09-20,0.4167
2016-09-21,0.4813
2016-09-22,1.3545
2016-09-23,0.8312
2016-09-24,
2016-09-25,
2016-09-26,0.0323
2016-09-27,3.8294
2016-09-28,-0.2801
2016-09-29,-1.6854
2016-09-30,0.2857
2016-10-01,
2016-10-02,
2016-10-03,0.2691
2016-10-04,1.689
2016-10-05,2.2509
2016-10-06,-1.5636999999999999
2016-10-07,-1.2955
2016-10-08,
2016-10-09,
2016-10-10,0.9375
2016-10-11,-1.8111000000000002
2016-10-12,-0.6937
2016-10-13,-1.1907
2016-10-14,-1.4942
2016-10-15,
2016-10-16,
2016-10-17,0.2447
2016-10-18,2.8148
2016-10-19,1.0761
2016-10-20,-2.8809
2016-10-21,1.4993
2016-10-22,
2016-10-23,
2016-10-24,1.3818
2016-10-25,-0.47
2016-10-26,-2.8018
2016-10-27,0.1619
2016-10-28,4.0259
2016-10-29,
2016-10-30,
2016-10-31,0.2176
2016-11-01,-1.5664
2016-11-02,-2.899
2016-11-03,1.8011
2016-11-04,1.4344999999999999
2016-11-05,
2016-11-06,
2016-11-07,-0.33
2016-11-08,-0.5203
2016-11-09,-16.5927
2016-11-10,-1.52
2016-11-11,-1.5821
2016-11-12,
2016-11-13,
2016-11-14,-4.3325
2016-11-15,2.5
2016-11-16,0.7597
2016-11-17,1.131
2016-11-18,-0.3531
2016-11-19,
2016-11-20,
2016-11-21,1.7523
2016-11-22,-0.6579
2016-11-23,-1.0713
2016-11-24,
2016-11-25,0.7482
2016-11-26,
2016-11-27,
2016-11-28,-1.9346999999999999
2016-11-29,-1.7537
2016-11-30,-2.069
2016-12-01,-2.3198
2016-12-02,-1.4843
2016-12-03,
2016-12-04,
2016-12-05,3.2716
2016-12-06,0.396
2016-12-07,-1.1833
2016-12-08,0.9664
2016-12-09,2.4345
2016-12-10,
2016-12-11,
2016-12-12,-1.0563
2016-12-13,0.6569
2016-12-14,-2.8758
2016-12-15,-0.504
2016-12-16,-0.0211
2016-12-17,
2016-12-18,
2016-12-19,-1.9422000000000001
2016-12-20,5.0377
2016-12-21,-5.1445
2016-12-22,0.2377
2016-12-23,0.3233
2016-12-24,
2016-12-25,
2016-12-26,
2016-12-27,1.6115
2016-12-28,-0.9304
2016-12-29,0.2134
2016-12-30,-1.2354
2016-12-31,
2017-01-01,
2017-01-02,
2017-01-03,2.4585
2017-01-04,2.8415
2017-01-05,0.6959
2017-01-06,3.1911
2017-01-07,
2017-01-08,
2017-01-09,0.2955
2017-01-10,0.7659
2017-01-11,0.6821
2017-01-12,0.4259
2017-01-13,2.0046
2017-01-14,
2017-01-15,
2017-01-16,
2017-01-17,-0.6047
2017-01-18,0.5323
2017-01-19,-1.3616
2017-01-20,-0.5943
2017-01-21,
2017-01-22,
2017-01-23,-0.8872
2017-01-24,1.44
2017-01-25,0.9975
2017-01-26,-0.8927
2017-01-27,-0.345
2017-01-28,
2017-01-29,
2017-01-30,0.4808
2017-01-31,1.244
2017-02-01,-1.9471
2017-02-02,0.3663
2017-02-03,1.0565
2017-02-04,
2017-02-05,
2017-02-06,-1.2355
2017-02-07,0.0
2017-02-08,-0.1347
2017-02-09,1.1948
2017-02-10,-0.9712
2017-02-11,
2017-02-12,
2017-02-13,-1.1731
2017-02-14,1.5567
2017-02-15,0.9772
2017-02-16,-10.9677
2017-02-17,0.2984
2017-02-18,
2017-02-19,
2017-02-20,
2017-02-21,-0.4675
2017-02-22,-2.7541
2017-02-23,-4.5884
2017-02-24,-1.9327999999999999
2017-02-25,
2017-02-26,
2017-02-27,0.4458
2017-02-28,-3.1301
2017-03-01,0.0
2017-03-02,-1.5674000000000001
2017-03-03,2.2538
2017-03-04,
2017-03-05,
2017-03-06,-0.3354
2017-03-07,-0.6971
2017-03-08,6.1002
2017-03-09,-0.5476
2017-03-10,0.0229
2017-03-11,
2017-03-12,
2017-03-13,-0.2064
2017-03-14,-2.8729
2017-03-15,1.0648
2017-03-16,0.8429
2017-03-17,0.4644
2017-03-18,
2017-03-19,
2017-03-20,-0.624
2017-03-21,-3.0
2017-03-22,-0.7432
2017-03-23,2.7053000000000003
2017-03-24,0.3998
2017-03-25,
2017-03-26,
2017-03-27,-0.0703
2017-03-28,1.1017
2017-03-29,1.2057
2017-03-30,-0.7789
2017-03-31,-0.3463
2017-04-01,
2017-04-02,
2017-04-03,-0.9036
2017-04-04,-2.642
2017-04-05,0.2882
2017-04-06,1.2931
2017-04-07,-0.5674
2017-04-08,
2017-04-09,
2017-04-10,0.428
2017-04-11,-1.8702999999999999
2017-04-12,0.1206
2017-04-13,-0.3373
2017-04-14,
2017-04-15,
2017-04-16,
2017-04-17,0.9913
2017-04-18,0.4788
2017-04-19,0.143
2017-04-20,1.6179000000000001
2017-04-21,-0.1405
2017-04-22,
2017-04-23,
2017-04-24,1.6178
2017-04-25,0.7153
2017-04-26,1.9473
2017-04-27,1.3483
2017-04-28,-0.1996
2017-04-29,
2017-04-30,
2017-05-01,-0.1111
2017-05-02,2.5356
2017-05-03,-2.1475
2017-05-04,1.7290999999999999
2017-05-05,0.6102
2017-05-06,
2017-05-07,
2017-05-08,1.8627
2017-05-09,-0.2339
2017-05-10,2.2805
2017-05-11,-4.9177
2017-05-12,1.3588
2017-05-13,
2017-05-14,
2017-05-15,0.9081
2017-05-16,-2.2498
2017-05-17,-3.6168
2017-05-18,1.4555
2017-05-19,-1.1881
2017-05-20,
2017-05-21,
2017-05-22,-2.5181
2017-05-23,-4.8871
2017-05-24,-0.1713
2017-05-25,-2.402
2017-05-26,-1.8835
2017-05-27,
2017-05-28,
2017-05-29,
2017-05-30,-0.0256
2017-05-31,-1.4081000000000001
2017-06-01,3.7912
2017-06-02,-2.1016
2017-06-03,
2017-06-04,
2017-06-05,-0.23
2017-06-06,-2.4846
2017-06-07,-2.0751
2017-06-08,0.2951
2017-06-09,0.2407
2017-06-10,
2017-06-11,
2017-06-12,0.8805
2017-06-13,2.5655
2017-06-14,-0.5415
2017-06-15,-1.7112
2017-06-16,0.0
2017-06-17,
2017-06-18,
2017-06-19,-4.7745
2017-06-20,-0.2493
2017-06-21,-0.5276
2017-06-22,-0.2233
2017-06-23,3.4135
2017-06-24,
2017-06-25,
2017-06-26,-0.7846
2017-06-27,-0.4909
2017-06-28,4.5218
2017-06-29,-0.3671
2017-06-30,0.5263
2017-07-01,
2017-07-02,
2017-07-03,0.733
2017-07-04,
2017-07-05,-1.8191000000000002
2017-07-06,-2.9645
2017-07-07,-0.0546
2017-07-08,
2017-07-09,
2017-07-10,-1.2282
2017-07-11,0.6079
2017-07-12,2.4718
2017-07-13,1.9298
2017-07-14,0.263
2017-07-15,
2017-07-16,
2017-07-17,-0.3409
2017-07-18,0.7368
2017-07-19,3.4483
2017-07-20,-4.3182
2017-07-21,-0.9237
2017-07-22,
2017-07-23,
2017-07-24,-0.7192
2017-07-25,4.1588
2017-07-26,0.6182
2017-07-27,-1.3569
2017-07-28,2.2061
2017-07-29,
2017-07-30,
2017-07-31,-0.9142
2017-08-01,-4.2799
2017-08-02,0.589
2017-08-03,0.6388
2017-08-04,4.4962
2017-08-05,
2017-08-06,
2017-08-07,0.1266
2017-08-08,-0.0253
2017-08-09,2.5032
2017-08-10,-2.0474
2017-08-11,6.2201
2017-08-12,
2017-08-13,
2017-08-14,-1.6596
2017-08-15,-1.9769
2017-08-16,-1.2051
2017-08-17,-2.3898
2017-08-18,1.8108
2017-08-19,
2017-08-20,
2017-08-21,1.4028
2017-08-22,1.5069
2017-08-23,0.6084
2017-08-24,4.7896
2017-08-25,-3.6934
2017-08-26,
2017-08-27,
2017-08-28,0.6232
2017-08-29,-0.6908
2017-08-30,2.1108
2017-08-31,0.3759
2017-09-01,0.0234
2017-09-02,
2017-09-03,
2017-09-04,
2017-09-05,4.2349
2017-09-06,-0.5387
2017-09-07,3.3852
2017-09-08,-1.6372
2017-09-09,
2017-09-10,
2017-09-11,-1.2872
2017-09-12,0.7644
2017-09-13,-0.9148
2017-09-14,-3.2425
2017-09-15,2.2341
2017-09-16,
2017-09-17,
2017-09-18,-0.774
2017-09-19,0.0229
2017-09-20,0.7339
2017-09-21,0.7286
2017-09-22,0.2825
2017-09-23,
2017-09-24,
2017-09-25,-7.0777
2017-09-26,-0.2304
2017-09-27,1.9694
2017-09-28,-3.5289
2017-09-29,0.173
2017-09-30,
2017-10-01,
2017-10-02,1.1103
2017-10-03,2.0986
2017-10-04,3.7285
2017-10-05,0.4839
2017-10-06,-4.5861
2017-10-07,
2017-10-08,
2017-10-09,1.0334
2017-10-10,-2.4976
2017-10-11,-1.6101
2017-10-12,-1.9836
2017-10-13,-0.3289
2017-10-14,
2017-10-15,
2017-10-16,0.8122
2017-10-17,1.6113
2017-10-18,-0.8672
2017-10-19,1.1747
2017-10-20,-0.4447
2017-10-21,
2017-10-22,
2017-10-23,-1.3896
2017-10-24,-1.1072
2017-10-25,-4.3511
2017-10-26,0.4256
2017-10-27,-1.8542999999999998
2017-10-28,
2017-10-29,
2017-10-30,0.8097
2017-10-31,0.4016
2017-11-01,0.9867
2017-11-02,1.6372
2017-11-03,1.0133
2017-11-04,
2017-11-05,
2017-11-06,1.6718
2017-11-07,-23.2229
2017-11-08,4.3163
2017-11-09,-0.3159
2017-11-10,-1.1724
2017-11-11,
2017-11-12,
2017-11-13,-1.4107
2017-11-14,-2.2439
2017-11-15,1.5635
2017-11-16,-0.6551
2017-11-17,0.8572
2017-11-18,
2017-11-19,
2017-11-20,-0.3596
2017-11-21,7.6444
2017-11-22,4.206
2017-11-23,
2017-11-24,-0.0585
2017-11-25,
2017-11-26,
2017-11-27,0.6731
2017-11-28,0.9012
2017-11-29,-0.4033
2017-11-30,0.1446
2017-12-01,-0.9532
2017-12-02,
2017-12-03,
2017-12-04,1.3707
2017-12-05,-1.0644
2017-12-06,0.0872
2017-12-07,0.0872
2017-12-08,0.1451
2017-12-09,
2017-12-10,
2017-12-11,2.3768000000000002
2017-12-12,-0.6229
2017-12-13,-1.1111
2017-12-14,-0.6338
2017-12-15,1.5657
2017-12-16,
2017-12-17,
2017-12-18,1.2275
2017-12-19,-1.9459
2017-12-20,-0.8916
2017-12-21,0.8125
2017-12-22,-0.4893
2017-12-23,
2017-12-24,
2017-12-25,
2017-12-26,-0.1157
2017-12-27,0.0
2017-12-28,-0.0869
2017-12-29,-0.1159
2017-12-30,
2017-12-31,
2018-01-01,
2018-01-02,0.8996
2018-01-03,0.5752
2018-01-04,-0.143
2018-01-05,-0.5441
2018-01-06,
2018-01-07,
2018-01-08,-0.1728
2018-01-09,-0.2307
2018-01-10,-0.2891
2018-01-11,2.2904999999999998
2018-01-12,3.5714
2018-01-13,
2018-01-14,
2018-01-15,
2018-01-16,-1.7789000000000001
2018-01-17,0.0279
2018-01-18,-0.7799
2018-01-19,-0.4773
2018-01-20,
2018-01-21,
2018-01-22,4.9365
2018-01-23,-2.4194
2018-01-24,0.0275
2018-01-25,0.4957
2018-01-26,0.7947
2018-01-27,
2018-01-28,
2018-01-29,-1.2235
2018-01-30,-3.9361
2018-01-31,-0.659
2018-02-01,-0.1442
2018-02-02,-0.7799
2018-02-03,
2018-02-04,
2018-02-05,3.6972
2018-02-06,14.6547
2018-02-07,0.5142
2018-02-08,-2.4361
2018-02-09,-4.3446
2018-02-10,
2018-02-11,
2018-02-12,-1.5662
2018-02-13,5.7544
2018-02-14,2.1063
2018-02-15,4.1257
2018-02-16,2.1698
2018-02-17,
2018-02-18,
2018-02-19,
2018-02-20,-1.5466
2018-02-21,-0.6565
2018-02-22,-1.6993
2018-02-23,1.5606
2018-02-24,
2018-02-25,
2018-02-26,-2.0095
2018-02-27,-4.1496
2018-02-28,0.8809
2018-03-01,-0.7984
2018-03-02,-0.1761
2018-03-03,
2018-03-04,
2018-03-05,5.7445
2018-03-06,0.9769
2018-03-07,0.4719
2018-03-08,-0.3053
2018-03-09,1.3663
2018-03-10,
2018-03-11,
2018-03-12,0.3254
2018-03-13,-2.0616
2018-03-14,4.1864
2018-03-15,-0.7037
2018-03-16,0.0686
2018-03-17,
2018-03-18,
2018-03-19,-2.3989
2018-03-20,-2.2004
2018-03-21,-0.4548
2018-03-22,-3.5585
2018-03-23,-0.1745
2018-03-24,
2018-03-25,
2018-03-26,4.7453
2018-03-27,-3.8388
2018-03-28,0.6943
2018-03-29,0.6895
2018-03-30,
2018-03-31,
2018-04-01,
2018-04-02,-4.3286999999999995
2018-04-03,2.2751
2018-04-04,3.5241
2018-04-05,-0.1207
2018-04-06,-2.949
2018-04-07,
2018-04-08,
2018-04-09,-0.8717
2018-04-10,2.5879
2018-04-11,-1.2246
2018-04-12,0.9422
2018-04-13,-0.4667
2018-04-14,
2018-04-15,
2018-04-16,1.5301
2018-04-17,2.0418
2018-04-18,0.2859
2018-04-19,-1.0926
2018-04-20,-0.048
2018-04-21,
2018-04-22,
2018-04-23,2.5709
2018-04-24,-1.8271
2018-04-25,-8.5421
2018-04-26,-2.4524
2018-04-27,-0.3209
2018-04-28,
2018-04-29,
2018-04-30,0.4025
2018-05-01,0.294
2018-05-02,2.0517
2018-05-03,-0.7833
2018-05-04,1.3947
2018-05-05,
2018-05-06,
2018-05-07,2.3358
2018-05-08,-1.6484999999999999
2018-05-09,22.7953
2018-05-10,1.869
2018-05-11,0.9895
2018-05-12,
2018-05-13,
2018-05-14,-0.6532
2018-05-15,-0.6164
2018-05-16,0.7029
2018-05-17,0.2874
2018-05-18,-1.9038
2018-05-19,
2018-05-20,
2018-05-21,0.2295
2018-05-22,0.3956
2018-05-23,0.954
2018-05-24,0.8422
2018-05-25,0.7945
2018-05-26,
2018-05-27,
2018-05-28,
2018-05-29,0.8286
2018-05-30,1.7238
2018-05-31,2.7389
2018-06-01,5.888
2018-06-02,
2018-06-03,
2018-06-04,1.7026
2018-06-05,2.4221
2018-06-06,-2.2257
2018-06-07,-1.3516
2018-06-08,0.667
2018-06-09,
2018-06-10,
2018-06-11,2.2744
2018-06-12,2.0662
2018-06-13,-2.8478
2018-06-14,1.9424000000000001
2018-06-15,1.4031
2018-06-16,
2018-06-17,
2018-06-18,1.3324
2018-06-19,-0.3372
2018-06-20,-0.9641
2018-06-21,-2.5961
2018-06-22,-0.6488
2018-06-23,
2018-06-24,
2018-06-25,-1.6766999999999999
2018-06-26,1.4719
2018-06-27,-0.9729
2018-06-28,1.1969
2018-06-29,-1.6593
2018-06-30,
2018-07-01,
2018-07-02,0.718
2018-07-03,0.2317
2018-07-04,
2018-07-05,1.1913
2018-07-06,1.1421999999999999
2018-07-07,
2018-07-08,
2018-07-09,0.2432
2018-07-10,-0.1906
2018-07-11,1.8753
2018-07-12,1.5851
2018-07-13,-0.7886
2018-07-14,
2018-07-15,
2018-07-16,0.3721
2018-07-17,1.7186
2018-07-18,0.9607
2018-07-19,-0.443
2018-07-20,-1.3678
2018-07-21,
2018-07-22,
2018-07-23,0.7519
2018-07-24,-1.0116
2018-07-25,1.9099
2018-07-26,-0.2301
2018-07-27,-4.5477
2018-07-28,
2018-07-29,
2018-07-30,0.5351
2018-07-31,-0.4293
2018-08-01,-0.5863
2018-08-02,-11.2229
2018-08-03,4.0836
2018-08-04,
2018-08-05,
2018-08-06,1.5018
2018-08-07,0.8138
2018-08-08,0.4036
2018-08-09,0.5664
2018-08-10,-1.2536
2018-08-11,
2018-08-12,
2018-08-13,-0.828
2018-08-14,0.6494
2018-08-15,-1.7511999999999999
2018-08-16,0.788
2018-08-17,-0.3165
2018-08-18,
2018-08-19,
2018-08-20,0.5415
2018-08-21,0.0
2018-08-22,-0.5386
2018-08-23,-0.7843
2018-08-24,0.4705
2018-08-25,
2018-08-26,
2018-08-27,-0.0375
2018-08-28,-0.3936
2018-08-29,1.8627
2018-08-30,-0.5911
2018-08-31,0.9104
2018-09-01,
2018-09-02,
2018-09-03,
2018-09-04,-2.3753
2018-09-05,-3.4327
2018-09-06,-1.1133
2018-09-07,0.158
2018-09-08,
2018-09-09,
2018-09-10,-0.0789
2018-09-11,0.6513
2018-09-12,0.2941
2018-09-13,-2.1701
2018-09-14,0.6994
2018-09-15,
2018-09-16,
2018-09-17,-2.2227
2018-09-18,2.8009
2018-09-19,-0.2567
2018-09-20,-1.8211
2018-09-21,0.8065
2018-09-22,
2018-09-23,
2018-09-24,2.26
2018-09-25,1.7015
2018-09-26,0.5385
2018-09-27,-0.6886
2018-09-28,-1.6371
2018-09-29,
2018-09-30,
2018-10-01,0.0
2018-10-02,-1.214
2018-10-03,2.3984
2018-10-04,-0.2323
2018-10-05,-1.591
2018-10-06,
2018-10-07,
2018-10-08,-1.459
2018-10-09,-4.3617
2018-10-10,-7.5314
2018-10-11,1.0181
2018-10-12,1.5676999999999999
2018-10-13,
2018-10-14,
