date,HII UN Equity
2014-08-26,-0.6397
2014-08-27,0.6731
2014-08-28,-0.8932
2014-08-29,0.0294
2014-08-30,
2014-08-31,
2014-09-01,
2014-09-02,2.5757
2014-09-03,-2.2818
2014-09-04,-1.1529
2014-09-05,1.4233
2014-09-06,
2014-09-07,
2014-09-08,0.7602
2014-09-09,1.18
2014-09-10,1.5676999999999999
2014-09-11,-0.5835
2014-09-12,-0.4355
2014-09-13,
2014-09-14,
2014-09-15,-0.1046
2014-09-16,0.6853
2014-09-17,1.1722
2014-09-18,0.5326
2014-09-19,-1.5894
2014-09-20,
2014-09-21,
2014-09-22,-1.4356
2014-09-23,-0.7666
2014-09-24,0.8208
2014-09-25,-0.2969
2014-09-26,0.7493
2014-09-27,
2014-09-28,
2014-09-29,0.3051
2014-09-30,-0.9411
2014-10-01,-1.1227
2014-10-02,-0.1359
2014-10-03,1.001
2014-10-04,
2014-10-05,
2014-10-06,-1.9243999999999999
2014-10-07,-3.4534000000000002
2014-10-08,1.006
2014-10-09,-1.499
2014-10-10,-2.6657
2014-10-11,
2014-10-12,
2014-10-13,-3.0745
2014-10-14,1.6672
2014-10-15,-0.6389
2014-10-16,-0.8359
2014-10-17,1.9561
2014-10-18,
2014-10-19,
2014-10-20,-1.2402
2014-10-21,3.939
2014-10-22,-0.6299
2014-10-23,1.5588
2014-10-24,-0.0819
2014-10-25,
2014-10-26,
2014-10-27,1.2903
2014-10-28,3.1443
2014-10-29,1.2645
2014-10-30,0.5905
2014-10-31,1.8283
2014-11-01,
2014-11-02,
2014-11-03,-0.5481
2014-11-04,0.2376
2014-11-05,-0.5024
2014-11-06,0.9146
2014-11-07,0.8591
2014-11-08,
2014-11-09,
2014-11-10,2.5555
2014-11-11,-1.1683
2014-11-12,0.0739
2014-11-13,-0.4891
2014-11-14,0.0185
2014-11-15,
2014-11-16,
2014-11-17,0.1854
2014-11-18,0.5923
2014-11-19,0.3588
2014-11-20,-0.5867
2014-11-21,-0.4426
2014-11-22,
2014-11-23,
2014-11-24,1.9452
2014-11-25,0.427
2014-11-26,-0.6265
2014-11-27,
2014-11-28,-0.4295
2014-11-29,
2014-11-30,
2014-12-01,-1.7252
2014-12-02,0.5696
2014-12-03,1.467
2014-12-04,-1.6014
2014-12-05,1.6833
2014-12-06,
2014-12-07,
2014-12-08,-0.9237
2014-12-09,-0.5723
2014-12-10,-3.2495
2014-12-11,0.5086
2014-12-12,-1.0407
2014-12-13,
2014-12-14,
2014-12-15,0.0772
2014-12-16,0.8484
2014-12-17,2.1317
2014-12-18,3.173
2014-12-19,1.007
2014-12-20,
2014-12-21,
2014-12-22,3.0178
2014-12-23,-0.0872
2014-12-24,0.2094
2014-12-25,
2014-12-26,0.5573
2014-12-27,
2014-12-28,
2014-12-29,-0.433
2014-12-30,-0.5653
2014-12-31,-1.6356000000000002
2015-01-01,
2015-01-02,-0.4891
2015-01-03,
2015-01-04,
2015-01-05,-1.5011999999999999
2015-01-06,3.6741
2015-01-07,-0.175
2015-01-08,3.2083
2015-01-09,-1.5798
2015-01-10,
2015-01-11,
2015-01-12,-0.3279
2015-01-13,-0.5022
2015-01-14,-1.2095
2015-01-15,-0.6078
2015-01-16,2.4903
2015-01-17,
2015-01-18,
2015-01-19,
2015-01-20,-0.7436
2015-01-21,0.9757
2015-01-22,3.011
2015-01-23,0.1759
2015-01-24,
2015-01-25,
2015-01-26,-0.0752
2015-01-27,-0.3932
2015-01-28,-0.5124
2015-01-29,0.0422
2015-01-30,-1.5951
2015-01-31,
2015-02-01,
2015-02-02,1.2093
2015-02-03,2.6776999999999997
2015-02-04,-0.2558
2015-02-05,-0.0165
2015-02-06,0.72
2015-02-07,
2015-02-08,
2015-02-09,-2.0458
2015-02-10,1.0653
2015-02-11,1.2283
2015-02-12,1.7463
2015-02-13,0.8219
2015-02-14,
2015-02-15,
2015-02-16,
2015-02-17,0.3117
2015-02-18,2.3106
2015-02-19,3.5745
2015-02-20,3.5263
2015-02-21,
2015-02-22,
2015-02-23,3.428
2015-02-24,-1.924
2015-02-25,1.7183000000000002
2015-02-26,0.4012
2015-02-27,-0.9184
2015-02-28,
2015-03-01,
2015-03-02,1.5708
2015-03-03,-0.9474
2015-03-04,0.7947
2015-03-05,-1.4274
2015-03-06,-2.7044
2015-03-07,
2015-03-08,
2015-03-09,1.6196000000000002
2015-03-10,-1.4071
2015-03-11,1.1505
2015-03-12,1.2526
2015-03-13,-0.9385
2015-03-14,
2015-03-15,
2015-03-16,0.0718
2015-03-17,0.667
2015-03-18,0.7979
2015-03-19,-0.106
2015-03-20,1.2312
2015-03-21,
2015-03-22,
2015-03-23,-0.5871
2015-03-24,0.007
2015-03-25,-2.9809
2015-03-26,0.2174
2015-03-27,-0.4845
2015-03-28,
2015-03-29,
2015-03-30,3.1098
2015-03-31,-1.2402
2015-04-01,0.3425
2015-04-02,-0.8462
2015-04-03,
2015-04-04,
2015-04-05,
2015-04-06,1.3913
2015-04-07,0.0283
2015-04-08,-0.4243
2015-04-09,-0.3409
2015-04-10,1.1828
2015-04-11,
2015-04-12,
2015-04-13,-1.2324
2015-04-14,-0.8913
2015-04-15,0.5252
2015-04-16,0.594
2015-04-17,-2.177
2015-04-18,
2015-04-19,
2015-04-20,0.48
2015-04-21,0.76
2015-04-22,0.3951
2015-04-23,-0.5366
2015-04-24,0.3957
2015-04-25,
2015-04-26,
2015-04-27,-1.0318
2015-04-28,-0.6516
2015-04-29,-0.3862
2015-04-30,-3.7311
2015-05-01,1.8010000000000002
2015-05-02,
2015-05-03,
2015-05-04,1.2690000000000001
2015-05-05,-1.3195000000000001
2015-05-06,-0.1046
2015-05-07,-7.6273
2015-05-08,-3.8695
2015-05-09,
2015-05-10,
2015-05-11,1.8526
2015-05-12,-0.2315
2015-05-13,1.5911
2015-05-14,1.2725
2015-05-15,-1.0068
2015-05-16,
2015-05-17,
2015-05-18,0.4882
2015-05-19,-2.4372
2015-05-20,1.3611
2015-05-21,0.8188
2015-05-22,-0.2193
2015-05-23,
2015-05-24,
2015-05-25,
2015-05-26,-0.4314
2015-05-27,1.6186
2015-05-28,-0.4035
2015-05-29,0.47
2015-05-30,
2015-05-31,
2015-06-01,-1.8227
2015-06-02,0.1643
2015-06-03,-0.123
2015-06-04,-1.9708
2015-06-05,0.2429
2015-06-06,
2015-06-07,
2015-06-08,-0.6351
2015-06-09,-1.2362
2015-06-10,1.1155
2015-06-11,-0.1853
2015-06-12,-0.3375
2015-06-13,
2015-06-14,
2015-06-15,-1.2105
2015-06-16,0.1371
2015-06-17,0.6161
2015-06-18,0.3402
2015-06-19,-0.4577
2015-06-20,
2015-06-21,
2015-06-22,0.4939
2015-06-23,1.0846
2015-06-24,-2.5398
2015-06-25,-0.0688
2015-06-26,-1.1619
2015-06-27,
2015-06-28,
2015-06-29,-2.0812
2015-06-30,0.1245
2015-07-01,1.0658
2015-07-02,-0.6327
2015-07-03,
2015-07-04,
2015-07-05,
2015-07-06,0.168
2015-07-07,0.9359
2015-07-08,-2.0906
2015-07-09,0.5897
2015-07-10,1.4033
2015-07-11,
2015-07-12,
2015-07-13,1.7868
2015-07-14,0.7745
2015-07-15,-1.1698
2015-07-16,1.5984
2015-07-17,-0.8249
2015-07-18,
2015-07-19,
2015-07-20,-0.3859
2015-07-21,-0.6112
2015-07-22,-0.6582
2015-07-23,0.1221
2015-07-24,-2.4382
2015-07-25,
2015-07-26,
2015-07-27,0.1874
2015-07-28,2.3252
2015-07-29,2.281
2015-07-30,-0.7406
2015-07-31,0.686
2015-08-01,
2015-08-02,
2015-08-03,-1.4309
2015-08-04,0.1901
2015-08-05,1.0091
2015-08-06,4.3887
2015-08-07,-5.2756
2015-08-08,
2015-08-09,
2015-08-10,4.0929
2015-08-11,-1.3024
2015-08-12,-1.0842
2015-08-13,-0.4333
2015-08-14,1.7238
2015-08-15,
2015-08-16,
2015-08-17,0.7802
2015-08-18,0.333
2015-08-19,-1.8418999999999999
2015-08-20,-4.6742
2015-08-21,-2.4029
2015-08-22,
2015-08-23,
2015-08-24,-2.4621
2015-08-25,-2.3193
2015-08-26,4.6915
2015-08-27,3.419
2015-08-28,0.3889
2015-08-29,
2015-08-30,
2015-08-31,-0.8717
2015-09-01,-4.4679
2015-09-02,6.239
2015-09-03,-0.2363
2015-09-04,-1.2106
2015-09-05,
2015-09-06,
2015-09-07,
2015-09-08,3.0104
2015-09-09,-1.0431
2015-09-10,0.3833
2015-09-11,0.269
2015-09-12,
2015-09-13,
2015-09-14,-0.4328
2015-09-15,1.0953
2015-09-16,0.086
2015-09-17,-0.9622
2015-09-18,-3.1922
2015-09-19,
2015-09-20,
2015-09-21,-0.69
2015-09-22,-1.6421999999999999
2015-09-23,-1.6237
2015-09-24,-0.1492
2015-09-25,-1.2701
2015-09-26,
2015-09-27,
2015-09-28,-1.6459000000000001
2015-09-29,1.3176
2015-09-30,1.7086000000000001
2015-10-01,-1.3066
2015-10-02,1.1253
2015-10-03,
2015-10-04,
2015-10-05,1.2717
2015-10-06,0.0
2015-10-07,1.7729
2015-10-08,1.1341
2015-10-09,1.8300999999999998
2015-10-10,
2015-10-11,
2015-10-12,-1.4272
2015-10-13,-2.1182
2015-10-14,-0.8309
2015-10-15,-0.2854
2015-10-16,-1.9021
2015-10-17,
2015-10-18,
2015-10-19,-1.5154
2015-10-20,0.5639
2015-10-21,0.019
2015-10-22,1.3588
2015-10-23,1.9312
2015-10-24,
2015-10-25,
2015-10-26,-1.0025
2015-10-27,2.3133
2015-10-28,2.3427
2015-10-29,0.9848
2015-10-30,5.3769
2015-10-31,
2015-11-01,
2015-11-02,0.9505
2015-11-03,0.4542
2015-11-04,-1.0359
2015-11-05,8.1083
2015-11-06,-0.8684
2015-11-07,
2015-11-08,
2015-11-09,-1.1008
2015-11-10,0.4546
2015-11-11,1.8883
2015-11-12,-1.9835
2015-11-13,-0.3907
2015-11-14,
2015-11-15,
2015-11-16,3.1061
2015-11-17,0.2282
2015-11-18,-0.2429
2015-11-19,2.0163
2015-11-20,0.3282
2015-11-21,
2015-11-22,
2015-11-23,-0.6319
2015-11-24,0.5087
2015-11-25,-1.158
2015-11-26,
2015-11-27,0.3553
2015-11-28,
2015-11-29,
2015-11-30,-1.3934
2015-12-01,2.1616
2015-12-02,-1.8991
2015-12-03,-0.846
2015-12-04,2.2904999999999998
2015-12-05,
2015-12-06,
2015-12-07,-0.4133
2015-12-08,-1.4714
2015-12-09,-1.4704
2015-12-10,-0.1399
2015-12-11,-1.4788000000000001
2015-12-12,
2015-12-13,
2015-12-14,-0.1343
2015-12-15,0.4351
2015-12-16,1.2681
2015-12-17,-1.2288999999999999
2015-12-18,-1.2127
2015-12-19,
2015-12-20,
2015-12-21,1.4348
2015-12-22,0.3929
2015-12-23,0.5245
2015-12-24,0.8021
2015-12-25,
2015-12-26,
2015-12-27,
2015-12-28,-0.8961
2015-12-29,0.9276
2015-12-30,-1.4211
2015-12-31,-0.6189
2016-01-01,
2016-01-02,
2016-01-03,
2016-01-04,-2.0733
2016-01-05,2.2541
2016-01-06,0.3543
2016-01-07,-2.024
2016-01-08,1.8656000000000001
2016-01-09,
2016-01-10,
2016-01-11,-0.5895
2016-01-12,2.0163
2016-01-13,-4.7357
2016-01-14,1.6679
2016-01-15,-1.0483
2016-01-16,
2016-01-17,
2016-01-18,
2016-01-19,-1.4962
2016-01-20,0.1478
2016-01-21,-0.4673
2016-01-22,1.1943
2016-01-23,
2016-01-24,
2016-01-25,-0.8139
2016-01-26,2.3962
2016-01-27,-2.0997
2016-01-28,0.2374
2016-01-29,4.4345
2016-01-30,
2016-01-31,
2016-02-01,-0.9071
2016-02-02,-1.6888
2016-02-03,0.8428
2016-02-04,0.2547
2016-02-05,-0.4526
2016-02-06,
2016-02-07,
2016-02-08,-0.1675
2016-02-09,0.2317
2016-02-10,3.1723
2016-02-11,-0.7803
2016-02-12,2.2347
2016-02-13,
2016-02-14,
2016-02-15,
2016-02-16,2.3153
2016-02-17,0.3871
2016-02-18,-1.3644
2016-02-19,-0.0075
2016-02-20,
2016-02-21,
2016-02-22,1.1428
2016-02-23,-1.2265
2016-02-24,-0.0151
2016-02-25,0.8505
2016-02-26,-0.3284
2016-02-27,
2016-02-28,
2016-02-29,-1.8645
2016-03-01,1.3353
2016-03-02,-0.6325
2016-03-03,1.5745
2016-03-04,0.2022
2016-03-05,
2016-03-06,
2016-03-07,-1.1434
2016-03-08,-1.6631
2016-03-09,1.23
2016-03-10,0.1974
2016-03-11,1.6068
2016-03-12,
2016-03-13,
2016-03-14,-1.0816
2016-03-15,1.297
2016-03-16,0.804
2016-03-17,1.6025
2016-03-18,0.6832
2016-03-19,
2016-03-20,
2016-03-21,-0.4909
2016-03-22,-0.1814
2016-03-23,0.5814
2016-03-24,-0.766
2016-03-25,
2016-03-26,
2016-03-27,
2016-03-28,-0.2039
2016-03-29,0.8245
2016-03-30,0.2026
2016-03-31,-1.0977999999999999
2016-04-01,0.3797
2016-04-02,
2016-04-03,
2016-04-04,0.3201
2016-04-05,-0.3988
2016-04-06,2.4317
2016-04-07,-1.2439
2016-04-08,0.3455
2016-04-09,
2016-04-10,
2016-04-11,-0.2367
2016-04-12,1.5960999999999999
2016-04-13,1.295
2016-04-14,0.3353
2016-04-15,-0.4526
2016-04-16,
2016-04-17,
2016-04-18,0.6855
2016-04-19,0.3612
2016-04-20,-0.2838
2016-04-21,-0.2152
2016-04-22,0.313
2016-04-23,
2016-04-24,
2016-04-25,-0.8252
2016-04-26,0.958
2016-04-27,1.4129
2016-04-28,-0.8605
2016-04-29,-0.2687
2016-04-30,
2016-05-01,
2016-05-02,0.8289
2016-05-03,-0.0137
2016-05-04,-0.5618
2016-05-05,4.1342
2016-05-06,2.693
2016-05-07,
2016-05-08,
2016-05-09,-0.5412
2016-05-10,1.1726
2016-05-11,-1.6008
2016-05-12,-0.0325
2016-05-13,-0.8983
2016-05-14,
2016-05-15,
2016-05-16,1.3334
2016-05-17,-0.2269
2016-05-18,0.2664
2016-05-19,-0.1879
2016-05-20,0.3116
2016-05-21,
2016-05-22,
2016-05-23,-0.2589
2016-05-24,-1.661
2016-05-25,0.5015
2016-05-26,1.5808
2016-05-27,0.2918
2016-05-28,
2016-05-29,
2016-05-30,
2016-05-31,-0.8146
2016-06-01,2.0924
2016-06-02,0.0766
2016-06-03,0.5423
2016-06-04,
2016-06-05,
2016-06-06,0.5267
2016-06-07,-0.1894
2016-06-08,2.9471
2016-06-09,0.5959
2016-06-10,-0.3603
2016-06-11,
2016-06-12,
2016-06-13,-2.2432
2016-06-14,-0.1317
2016-06-15,0.2951
2016-06-16,-0.3192
2016-06-17,0.314
2016-06-18,
2016-06-19,
2016-06-20,0.5509
2016-06-21,0.4171
2016-06-22,0.434
2016-06-23,0.6173
2016-06-24,-1.3988
2016-06-25,
2016-06-26,
2016-06-27,-1.008
2016-06-28,1.0999
2016-06-29,2.2381
2016-06-30,2.177
2016-07-01,0.1785
2016-07-02,
2016-07-03,
2016-07-04,
2016-07-05,1.1703000000000001
2016-07-06,1.2331
2016-07-07,-0.6206
2016-07-08,0.6946
2016-07-09,
2016-07-10,
2016-07-11,0.7767
2016-07-12,-0.4141
2016-07-13,0.0058
2016-07-14,-0.6815
2016-07-15,-0.2093
2016-07-16,
2016-07-17,
2016-07-18,-0.7459
2016-07-19,-0.5343
2016-07-20,0.1476
2016-07-21,-0.501
2016-07-22,0.1836
2016-07-23,
2016-07-24,
2016-07-25,-0.3666
2016-07-26,1.3708
2016-07-27,0.4098
2016-07-28,0.6063
2016-07-29,0.0116
2016-07-30,
2016-07-31,
2016-08-01,0.0927
2016-08-02,-0.081
2016-08-03,0.8633
2016-08-04,-0.7467
2016-08-05,-1.6263
2016-08-06,
2016-08-07,
2016-08-08,-1.306
2016-08-09,0.9061
2016-08-10,-1.4060000000000001
2016-08-11,0.5812
2016-08-12,-0.6374
2016-08-13,
2016-08-14,
2016-08-15,1.4868000000000001
2016-08-16,-2.3866
2016-08-17,0.3873
2016-08-18,0.9404
2016-08-19,0.1971
2016-08-20,
2016-08-21,
2016-08-22,0.4113
2016-08-23,-0.6352
2016-08-24,-0.1553
2016-08-25,0.072
2016-08-26,-0.5337
2016-08-27,
2016-08-28,
2016-08-29,0.6813
2016-08-30,-0.9402
2016-08-31,-0.1511
2016-09-01,0.4783
2016-09-02,0.4519
2016-09-03,
2016-09-04,
2016-09-05,
2016-09-06,0.1979
2016-09-07,-0.3472
2016-09-08,0.0781
2016-09-09,-2.203
2016-09-10,
2016-09-11,
2016-09-12,0.712
2016-09-13,-1.9381
2016-09-14,-0.8888
2016-09-15,0.2634
2016-09-16,-2.2078
2016-09-17,
2016-09-18,
2016-09-19,-1.0808
2016-09-20,-3.5948
2016-09-21,0.6304
2016-09-22,2.6524
2016-09-23,-0.3701
2016-09-24,
2016-09-25,
2016-09-26,0.6907
2016-09-27,-0.4336
2016-09-28,0.624
2016-09-29,-1.4727999999999999
2016-09-30,0.5835
2016-10-01,
2016-10-02,
2016-10-03,0.0652
2016-10-04,0.1824
2016-10-05,0.5332
2016-10-06,0.9313
2016-10-07,-0.4998
2016-10-08,
2016-10-09,
2016-10-10,0.6504
2016-10-11,-1.3756
2016-10-12,1.1678
2016-10-13,-0.2244
2016-10-14,0.6491
2016-10-15,
2016-10-16,
2016-10-17,1.705
2016-10-18,0.8225
2016-10-19,-0.9403
2016-10-20,-1.1819
2016-10-21,-0.9606
2016-10-22,
2016-10-23,
2016-10-24,0.1927
2016-10-25,0.3975
2016-10-26,1.7178
2016-10-27,-0.1004
2016-10-28,0.5907
2016-10-29,
2016-10-30,
2016-10-31,0.8059
2016-11-01,0.1301
2016-11-02,-0.9903
2016-11-03,-7.0201
2016-11-04,-1.3378999999999999
2016-11-05,
2016-11-06,
2016-11-07,1.4923
2016-11-08,0.9937
2016-11-09,11.4147
2016-11-10,3.1684
2016-11-11,0.989
2016-11-12,
2016-11-13,
2016-11-14,1.3401
2016-11-15,-3.2212
2016-11-16,1.8277
2016-11-17,1.4509
2016-11-18,-0.4466
2016-11-19,
2016-11-20,
2016-11-21,0.0454
2016-11-22,1.8841999999999999
2016-11-23,-0.6707
2016-11-24,
2016-11-25,1.7330999999999999
2016-11-26,
2016-11-27,
2016-11-28,-0.4314
2016-11-29,0.2944
2016-11-30,-0.9914
2016-12-01,0.2965
2016-12-02,0.8701
2016-12-03,
2016-12-04,
2016-12-05,1.3547
2016-12-06,0.311
2016-12-07,0.0381
2016-12-08,-1.4896
2016-12-09,0.1656
2016-12-10,
2016-12-11,
2016-12-12,-1.8182
2016-12-13,-0.9315
2016-12-14,-0.1756
2016-12-15,1.9633
2016-12-16,1.5082
2016-12-17,
2016-12-18,
2016-12-19,0.9923
2016-12-20,2.0357
2016-12-21,-1.6545999999999998
2016-12-22,1.65
2016-12-23,-0.4737
2016-12-24,
2016-12-25,
2016-12-26,
2016-12-27,-0.8342
2016-12-28,-0.7226
2016-12-29,0.2933
2016-12-30,-0.2491
2016-12-31,
2017-01-01,
2017-01-02,
2017-01-03,2.6386
2017-01-04,1.4917
2017-01-05,1.9492
2017-01-06,-1.0531
2017-01-07,
2017-01-08,
2017-01-09,-1.6017000000000001
2017-01-10,0.4463
2017-01-11,-0.5018
2017-01-12,0.3835
2017-01-13,0.2669
2017-01-14,
2017-01-15,
2017-01-16,
2017-01-17,-1.0283
2017-01-18,0.7014
2017-01-19,2.0321
2017-01-20,0.4568
2017-01-21,
2017-01-22,
2017-01-23,-1.1088
2017-01-24,0.6304
2017-01-25,-1.0474
2017-01-26,0.8198
2017-01-27,-1.4256
2017-01-28,
2017-01-29,
2017-01-30,0.5639
2017-01-31,0.7009
2017-02-01,-0.6032
2017-02-02,1.0167
2017-02-03,2.3261
2017-02-04,
2017-02-05,
2017-02-06,0.0853
2017-02-07,-0.2206
2017-02-08,-0.1859
2017-02-09,0.1158
2017-02-10,0.7442
2017-02-11,
2017-02-12,
2017-02-13,0.4193
2017-02-14,0.6959
2017-02-15,1.5351
2017-02-16,2.0613
2017-02-17,0.9384
2017-02-18,
2017-02-19,
2017-02-20,
2017-02-21,0.3539
2017-02-22,1.2226
2017-02-23,-0.4227
2017-02-24,1.227
2017-02-25,
2017-02-26,
2017-02-27,0.53
2017-02-28,0.1696
2017-03-01,0.7185
2017-03-02,-0.524
2017-03-03,0.229
2017-03-04,
2017-03-05,
2017-03-06,-0.361
2017-03-07,-0.1192
2017-03-08,-1.0975
2017-03-09,-0.78
2017-03-10,-0.9359
2017-03-11,
2017-03-12,
2017-03-13,0.7322
2017-03-14,-0.8253
2017-03-15,0.0662
2017-03-16,-0.6946
2017-03-17,1.6939
2017-03-18,
2017-03-19,
2017-03-20,-1.1276
2017-03-21,-1.9828999999999999
2017-03-22,0.8401
2017-03-23,-0.4405
2017-03-24,-1.4475
2017-03-25,
2017-03-26,
2017-03-27,-1.3907
2017-03-28,0.188
2017-03-29,-0.163
2017-03-30,0.1286
2017-03-31,-1.0623
2017-04-01,
2017-04-02,
2017-04-03,0.799
2017-04-04,0.109
2017-04-05,-1.6777
2017-04-06,0.8909
2017-04-07,1.6763
2017-04-08,
2017-04-09,
2017-04-10,0.0442
2017-04-11,0.8485
2017-04-12,-0.9581
2017-04-13,-0.3339
2017-04-14,
2017-04-15,
2017-04-16,
2017-04-17,-1.0741
2017-04-18,-0.747
2017-04-19,0.3814
2017-04-20,0.0
2017-04-21,-0.2099
2017-04-22,
2017-04-23,
2017-04-24,2.0488
2017-04-25,0.6283
2017-04-26,-0.9366
2017-04-27,-0.4383
2017-04-28,-0.643
2017-04-29,
2017-04-30,
2017-05-01,-0.672
2017-05-02,0.5613
2017-05-03,0.1944
2017-05-04,-6.3865
2017-05-05,3.8733
2017-05-06,
2017-05-07,
2017-05-08,-0.0972
2017-05-09,0.3482
2017-05-10,0.2449
2017-05-11,-0.453
2017-05-12,-0.7618
2017-05-13,
2017-05-14,
2017-05-15,1.6539000000000001
2017-05-16,-0.522
2017-05-17,-2.6087
2017-05-18,-0.4238
2017-05-19,2.7057
2017-05-20,
2017-05-21,
2017-05-22,0.2251
2017-05-23,0.051
2017-05-24,-0.0918
2017-05-25,1.1216
2017-05-26,-0.5673
2017-05-27,
2017-05-28,
2017-05-29,
2017-05-30,-1.141
2017-05-31,0.8914
2017-06-01,-0.7763
2017-06-02,-0.2573
2017-06-03,
2017-06-04,
2017-06-05,-1.3468
2017-06-06,-1.2292
2017-06-07,0.5561
2017-06-08,1.3851
2017-06-09,0.4987
2017-06-10,
2017-06-11,
2017-06-12,0.6719
2017-06-13,0.9755
2017-06-14,0.0508
2017-06-15,-0.6149
2017-06-16,-4.8988
2017-06-17,
2017-06-18,
2017-06-19,0.6345
2017-06-20,-0.4755
2017-06-21,0.1664
2017-06-22,-0.5574
2017-06-23,0.7007
2017-06-24,
2017-06-25,
2017-06-26,-0.2944
2017-06-27,0.365
2017-06-28,0.2086
2017-06-29,-1.1421999999999999
2017-06-30,0.5075
2017-07-01,
2017-07-02,
2017-07-03,2.89
2017-07-04,
2017-07-05,0.7466
2017-07-06,-0.824
2017-07-07,0.7942
2017-07-08,
2017-07-09,
2017-07-10,0.197
2017-07-11,0.8278
2017-07-12,2.3194
2017-07-13,-0.5065
2017-07-14,-0.121
2017-07-15,
2017-07-16,
2017-07-17,0.0656
2017-07-18,-0.4539
2017-07-19,0.5624
2017-07-20,0.3527
2017-07-21,1.0844
2017-07-22,
2017-07-23,
2017-07-24,0.154
2017-07-25,0.9719
2017-07-26,-0.0638
2017-07-27,-0.3194
2017-07-28,1.3853
2017-07-29,
2017-07-30,
2017-07-31,0.2237
2017-08-01,0.2329
2017-08-02,0.7842
2017-08-03,2.7472
2017-08-04,0.0093
2017-08-05,
2017-08-06,
2017-08-07,-0.1916
2017-08-08,0.2154
2017-08-09,0.3551
2017-08-10,-0.7823
2017-08-11,0.0375
2017-08-12,
2017-08-13,
2017-08-14,0.8679
2017-08-15,-0.3163
2017-08-16,-1.6377000000000002
2017-08-17,-1.1289
2017-08-18,-1.5448
2017-08-19,
2017-08-20,
2017-08-21,-0.6335
2017-08-22,1.8683999999999998
2017-08-23,-0.1396
2017-08-24,1.2232
2017-08-25,-0.2054
2017-08-26,
2017-08-27,
2017-08-28,-1.3497
2017-08-29,1.3002
2017-08-30,0.8381
2017-08-31,1.6196000000000002
2017-09-01,0.5001
2017-09-02,
2017-09-03,
2017-09-04,
2017-09-05,-0.7859
2017-09-06,-0.8156
2017-09-07,-0.7892
2017-09-08,0.2382
2017-09-09,
2017-09-10,
2017-09-11,0.6415
2017-09-12,0.8405
2017-09-13,-1.4656
2017-09-14,-0.1331
2017-09-15,1.0754
2017-09-16,
2017-09-17,
2017-09-18,1.4877
2017-09-19,0.6958
2017-09-20,0.4837
2017-09-21,0.486
2017-09-22,0.5429
2017-09-23,
2017-09-24,
2017-09-25,0.0499
2017-09-26,0.7847
2017-09-27,0.5625
2017-09-28,-0.179
2017-09-29,1.5152999999999999
2017-09-30,
2017-10-01,
2017-10-02,1.5412
2017-10-03,0.9003
2017-10-04,0.9224
2017-10-05,0.0085
2017-10-06,0.7132
2017-10-07,
2017-10-08,
2017-10-09,0.0466
2017-10-10,-0.4493
2017-10-11,-0.4045
2017-10-12,0.6455
2017-10-13,-0.4417
2017-10-14,
2017-10-15,
2017-10-16,0.6527
2017-10-17,-0.2967
2017-10-18,-0.1445
2017-10-19,-0.0341
2017-10-20,0.2598
2017-10-21,
2017-10-22,
2017-10-23,-0.3568
2017-10-24,0.5755
2017-10-25,-0.818
2017-10-26,-0.9316
2017-10-27,0.7074
2017-10-28,
2017-10-29,
2017-10-30,-0.5611
2017-10-31,0.2929
2017-11-01,0.3565
2017-11-02,0.3895
2017-11-03,0.2132
2017-11-04,
2017-11-05,
2017-11-06,0.485
2017-11-07,-1.2107999999999999
2017-11-08,7.9751
2017-11-09,-3.7347
2017-11-10,-0.7792
2017-11-11,
2017-11-12,
2017-11-13,-0.615
2017-11-14,-0.6899
2017-11-15,-0.8294
2017-11-16,0.1104
2017-11-17,-1.251
2017-11-18,
2017-11-19,
2017-11-20,0.6355
2017-11-21,0.9772
2017-11-22,-0.7818
2017-11-23,
2017-11-24,0.1623
2017-11-25,
2017-11-26,
2017-11-27,0.2559
2017-11-28,2.5782
2017-11-29,-0.5931
2017-11-30,0.8303
2017-12-01,-2.3503
2017-12-02,
2017-12-03,
2017-12-04,-0.7119
2017-12-05,-0.6487
2017-12-06,0.3694
2017-12-07,0.9459
2017-12-08,0.4876
2017-12-09,
2017-12-10,
2017-12-11,-1.2278
2017-12-12,-0.2392
2017-12-13,0.6637
2017-12-14,-0.5147
2017-12-15,2.1165
2017-12-16,
2017-12-17,
2017-12-18,-0.0963
2017-12-19,-0.2515
2017-12-20,0.0084
2017-12-21,-1.1092
2017-12-22,0.8752
2017-12-23,
2017-12-24,
2017-12-25,
2017-12-26,-0.2695
2017-12-27,0.3336
2017-12-28,0.7829
2017-12-29,-1.5661
2017-12-30,
2017-12-31,
2018-01-01,
2018-01-02,-3.2626
2018-01-03,0.6052
2018-01-04,1.4255
2018-01-05,0.4685
2018-01-06,
2018-01-07,
2018-01-08,0.9797
2018-01-09,1.3388
2018-01-10,-0.7818
2018-01-11,0.8174
2018-01-12,3.4104
2018-01-13,
2018-01-14,
2018-01-15,
2018-01-16,-4.963
2018-01-17,0.8888
2018-01-18,-0.1517
2018-01-19,2.2121
2018-01-20,
2018-01-21,
2018-01-22,-1.3382
2018-01-23,-1.6075
2018-01-24,1.3189
2018-01-25,1.306
2018-01-26,2.6984
2018-01-27,
2018-01-28,
2018-01-29,-0.0242
2018-01-30,-1.1748
2018-01-31,-2.9617
2018-02-01,1.6545
2018-02-02,0.9525
2018-02-03,
