date,XYL UN Equity
2015-03-19,-0.92
2015-03-20,1.2662
2015-03-21,
2015-03-22,
2015-03-23,-2.4729
2015-03-24,-0.0855
2015-03-25,-0.941
2015-03-26,-0.2015
2015-03-27,0.8653
2015-03-28,
2015-03-29,
2015-03-30,1.0866
2015-03-31,-0.9335
2015-04-01,1.1136
2015-04-02,1.0731
2015-04-03,
2015-04-04,
2015-04-05,
2015-04-06,0.7823
2015-04-07,0.0
2015-04-08,-2.2734
2015-04-09,-0.8227
2015-04-10,0.6865
2015-04-11,
2015-04-12,
2015-04-13,-0.1136
2015-04-14,0.1138
2015-04-15,0.8239
2015-04-16,0.958
2015-04-17,-1.9258
2015-04-18,
2015-04-19,
2015-04-20,0.9106
2015-04-21,-0.282
2015-04-22,0.2828
2015-04-23,1.2408
2015-04-24,-0.7521
2015-04-25,
2015-04-26,
2015-04-27,1.8803999999999998
2015-04-28,0.1928
2015-04-29,0.7149
2015-04-30,1.0647
2015-05-01,0.3241
2015-05-02,
2015-05-03,
2015-05-04,-0.6462
2015-05-05,-0.7046
2015-05-06,-0.3002
2015-05-07,0.438
2015-05-08,0.5724
2015-05-09,
2015-05-10,
2015-05-11,-0.2439
2015-05-12,-0.8693
2015-05-13,0.8221
2015-05-14,0.8154
2015-05-15,-0.701
2015-05-16,
2015-05-17,
2015-05-18,0.4887
2015-05-19,-0.6215
2015-05-20,0.0816
2015-05-21,0.8965
2015-05-22,-0.4039
2015-05-23,
2015-05-24,
2015-05-25,
2015-05-26,-1.3766
2015-05-27,0.4403
2015-05-28,0.5479
2015-05-29,-0.3542
2015-05-30,
2015-05-31,
2015-06-01,0.082
2015-06-02,0.2459
2015-06-03,0.7359
2015-06-04,-1.461
2015-06-05,-0.1098
2015-06-06,
2015-06-07,
2015-06-08,-0.6597
2015-06-09,-0.1107
2015-06-10,1.1634
2015-06-11,1.0679
2015-06-12,-1.0024
2015-06-13,
2015-06-14,
2015-06-15,-1.1494
2015-06-16,0.9136
2015-06-17,-0.192
2015-06-18,1.4294
2015-06-19,-1.2466
2015-06-20,
2015-06-21,
2015-06-22,1.5368
2015-06-23,0.8108
2015-06-24,-0.134
2015-06-25,-0.7785
2015-06-26,-0.0541
2015-06-27,
2015-06-28,
2015-06-29,-1.8408
2015-06-30,2.2339
2015-07-01,-0.7014
2015-07-02,-0.2173
2015-07-03,
2015-07-04,
2015-07-05,
2015-07-06,-1.3068
2015-07-07,0.3586
2015-07-08,-2.2265
2015-07-09,-0.0843
2015-07-10,-0.4221
2015-07-11,
2015-07-12,
2015-07-13,1.8932
2015-07-14,1.1925
2015-07-15,-1.4799
2015-07-16,0.1947
2015-07-17,-0.583
2015-07-18,
2015-07-19,
2015-07-20,-0.1117
2015-07-21,-1.6215000000000002
2015-07-22,-0.5968
2015-07-23,-0.8862
2015-07-24,-0.1154
2015-07-25,
2015-07-26,
2015-07-27,-0.6642
2015-07-28,1.1047
2015-07-29,1.2938
2015-07-30,-0.0284
2015-07-31,-1.9590999999999998
2015-08-01,
2015-08-02,
2015-08-03,-1.9693
2015-08-04,-0.325
2015-08-05,0.4446
2015-08-06,-0.6197
2015-08-07,-0.5344
2015-08-08,
2015-08-09,
2015-08-10,1.7612
2015-08-11,-1.496
2015-08-12,0.2382
2015-08-13,-0.5051
2015-08-14,0.6271
2015-08-15,
2015-08-16,
2015-08-17,0.2077
2015-08-18,-1.066
2015-08-19,-0.7782
2015-08-20,-1.4781
2015-08-21,-1.8065
2015-08-22,
2015-08-23,
2015-08-24,-3.6170999999999998
2015-08-25,-1.4558
2015-08-26,3.0204
2015-08-27,3.1549
2015-08-28,1.0195
2015-08-29,
2015-08-30,
2015-08-31,-0.3339
2015-09-01,-4.0678
2015-09-02,0.8031
2015-09-03,3.0911
2015-09-04,-2.0711
2015-09-05,
2015-09-06,
2015-09-07,
2015-09-08,2.399
2015-09-09,-1.0173
2015-09-10,0.0623
2015-09-11,1.1204
2015-09-12,
2015-09-13,
2015-09-14,-0.831
2015-09-15,2.5140000000000002
2015-09-16,1.0294
2015-09-17,-0.869
2015-09-18,-2.5091
2015-09-19,
2015-09-20,
2015-09-21,1.1783
2015-09-22,-0.7049
2015-09-23,-1.9136
2015-09-24,2.3285
2015-09-25,-0.1538
2015-09-26,
2015-09-27,
2015-09-28,-1.2319
2015-09-29,-0.2495
2015-09-30,2.6883
2015-10-01,-0.4871
2015-10-02,2.5084
2015-10-03,
2015-10-04,
2015-10-05,0.1492
2015-10-06,-0.5066
2015-10-07,1.9466999999999999
2015-10-08,2.7908
2015-10-09,-0.2858
2015-10-10,
2015-10-11,
2015-10-12,-0.7165
2015-10-13,-0.8949
2015-10-14,-1.3399
2015-10-15,2.5686
2015-10-16,0.0
2015-10-17,
2015-10-18,
2015-10-19,-0.2879
2015-10-20,0.6928
2015-10-21,-0.4587
2015-10-22,2.5922
2015-10-23,1.6002
2015-10-24,
2015-10-25,
2015-10-26,-0.7737
2015-10-27,-0.1671
2015-10-28,1.4784
2015-10-29,-0.11
2015-10-30,0.1926
2015-10-31,
2015-11-01,
2015-11-02,1.0459
2015-11-03,-0.191
2015-11-04,0.1914
2015-11-05,0.382
2015-11-06,0.3534
2015-11-07,
2015-11-08,
2015-11-09,-1.2730000000000001
2015-11-10,1.3169
2015-11-11,0.1083
2015-11-12,-3.1647
2015-11-13,0.2514
2015-11-14,
2015-11-15,
2015-11-16,1.9783
2015-11-17,1.0929
2015-11-18,1.2432
2015-11-19,0.5606
2015-11-20,-0.4513
2015-11-21,
2015-11-22,
2015-11-23,0.1333
2015-11-24,-0.1864
2015-11-25,0.4803
2015-11-26,
2015-11-27,-0.2124
2015-11-28,
2015-11-29,
2015-11-30,-0.6919
2015-12-01,0.8574
2015-12-02,-1.8332000000000002
2015-12-03,-0.5683
2015-12-04,2.4769
2015-12-05,
2015-12-06,
2015-12-07,-1.9655
2015-12-08,-1.7069
2015-12-09,-0.0551
2015-12-10,1.2135
2015-12-11,-1.3079
2015-12-12,
2015-12-13,
2015-12-14,1.1596
2015-12-15,0.1638
2015-12-16,2.0708
2015-12-17,-2.6695
2015-12-18,-1.7005
2015-12-19,
2015-12-20,
2015-12-21,0.8371
2015-12-22,0.9961
2015-12-23,1.726
2015-12-24,-0.1616
2015-12-25,
2015-12-26,
2015-12-27,
2015-12-28,-0.3507
2015-12-29,0.4331
2015-12-30,-0.6199
2015-12-31,-1.0035
2016-01-01,
2016-01-02,
2016-01-03,
2016-01-04,-1.1507
2016-01-05,-0.0277
2016-01-06,-1.2476
2016-01-07,-2.5827999999999998
2016-01-08,-0.951
2016-01-09,
2016-01-10,
2016-01-11,-0.8438
2016-01-12,0.5575
2016-01-13,-2.597
2016-01-14,0.5692
2016-01-15,-1.7574999999999998
2016-01-16,
2016-01-17,
2016-01-18,
2016-01-19,-0.0606
2016-01-20,-0.4854
2016-01-21,1.311
2016-01-22,2.4074999999999998
2016-01-23,
2016-01-24,
2016-01-25,-0.8522
2016-01-26,2.4007
2016-01-27,0.9841
2016-01-28,0.172
2016-01-29,2.8612
2016-01-30,
2016-01-31,
2016-02-01,-0.9179
2016-02-02,-2.1336
2016-02-03,2.3236
2016-02-04,3.9529
2016-02-05,-1.1327
2016-02-06,
2016-02-07,
2016-02-08,-1.2002
2016-02-09,1.3528
2016-02-10,-0.7627
2016-02-11,-0.6039
2016-02-12,2.2922000000000002
2016-02-13,
2016-02-14,
2016-02-15,
2016-02-16,0.3102
2016-02-17,1.7838
2016-02-18,-0.3452
2016-02-19,-1.3323
2016-02-20,
2016-02-21,
2016-02-22,1.6473
2016-02-23,-0.8502
2016-02-24,0.4019
2016-02-25,0.2402
2016-02-26,0.426
2016-02-27,
2016-02-28,
2016-02-29,-0.8218
2016-03-01,1.4167
2016-03-02,0.2372
2016-03-03,0.3681
2016-03-04,0.131
2016-03-05,
2016-03-06,
2016-03-07,0.8634
2016-03-08,-1.6602000000000001
2016-03-09,0.6331
2016-03-10,-0.6029
2016-03-11,1.3977
2016-03-12,
2016-03-13,
2016-03-14,-0.9883
2016-03-15,0.1839
2016-03-16,1.2847
2016-03-17,0.9837
2016-03-18,1.1792
2016-03-19,
2016-03-20,
2016-03-21,-0.1267
2016-03-22,-0.0507
2016-03-23,-0.0761
2016-03-24,1.143
2016-03-25,
2016-03-26,
2016-03-27,
2016-03-28,0.2009
2016-03-29,1.8546
2016-03-30,0.9843
2016-03-31,-0.3411
2016-04-01,0.8557
2016-04-02,
2016-04-03,
2016-04-04,-1.1394
2016-04-05,0.564
2016-04-06,0.4389
2016-04-07,-0.7283
2016-04-08,0.807
2016-04-09,
2016-04-10,
2016-04-11,0.0243
2016-04-12,1.0187
2016-04-13,0.4562
2016-04-14,0.3585
2016-04-15,0.6906
2016-04-16,
2016-04-17,
2016-04-18,0.7805
2016-04-19,0.2347
2016-04-20,-1.2643
2016-04-21,-0.7825
2016-04-22,1.4818
2016-04-23,
2016-04-24,
2016-04-25,-0.5888
2016-04-26,1.5399
2016-04-27,0.0933
2016-04-28,-1.7016
2016-04-29,-0.9248
2016-04-30,
2016-05-01,
2016-05-02,1.1249
2016-05-03,-0.8757
2016-05-04,-1.5043
2016-05-05,0.6788
2016-05-06,0.8668
2016-05-07,
2016-05-08,
2016-05-09,-0.6923
2016-05-10,2.2356
2016-05-11,0.8229
2016-05-12,0.8396
2016-05-13,-0.2081
2016-05-14,
2016-05-15,
2016-05-16,0.6489
2016-05-17,0.1151
2016-05-18,-0.506
2016-05-19,-0.4392
2016-05-20,1.0216
2016-05-21,
2016-05-22,
2016-05-23,0.333
2016-05-24,2.2069
2016-05-25,0.5848
2016-05-26,0.0447
2016-05-27,-0.38
2016-05-28,
2016-05-29,
2016-05-30,
2016-05-31,0.2019
2016-06-01,0.3583
2016-06-02,0.8701
2016-06-03,0.5972
2016-06-04,
2016-06-05,
2016-06-06,0.4617
2016-06-07,0.6347
2016-06-08,1.0439
2016-06-09,-0.3444
2016-06-10,-0.8207
2016-06-11,
2016-06-12,
2016-06-13,-0.5444
2016-06-14,-0.0438
2016-06-15,-0.1314
2016-06-16,-0.4826
2016-06-17,0.3527
2016-06-18,
2016-06-19,
2016-06-20,1.2519
2016-06-21,-0.2386
2016-06-22,-0.174
2016-06-23,0.9584
2016-06-24,-4.7681000000000004
2016-06-25,
2016-06-26,
2016-06-27,-3.217
2016-06-28,0.7959
2016-06-29,1.3702
2016-06-30,2.291
2016-07-01,0.4927
2016-07-02,
2016-07-03,
2016-07-04,
2016-07-05,-0.0669
2016-07-06,1.6503
2016-07-07,0.1097
2016-07-08,1.7094
2016-07-09,
2016-07-10,
2016-07-11,1.2497
2016-07-12,0.2767
2016-07-13,-0.2122
2016-07-14,-0.4041
2016-07-15,0.4698
2016-07-16,
2016-07-17,
2016-07-18,-0.1275
2016-07-19,0.4043
2016-07-20,0.0424
2016-07-21,-0.9746
2016-07-22,0.4707
2016-07-23,
2016-07-24,
2016-07-25,-0.2342
2016-07-26,1.9851
2016-07-27,0.0
2016-07-28,0.2302
2016-07-29,-0.167
2016-07-30,
2016-07-31,
2016-08-01,0.0
2016-08-02,-2.9283
2016-08-03,-0.3878
2016-08-04,1.4925
2016-08-05,0.9165
2016-08-06,
2016-08-07,
2016-08-08,0.2957
2016-08-09,0.9265
2016-08-10,-0.0835
2016-08-11,1.3573
2016-08-12,-0.1854
2016-08-13,
2016-08-14,
2016-08-15,3.8596
2016-08-16,-0.2385
2016-08-17,0.2789
2016-08-18,0.1986
2016-08-19,0.7137
2016-08-20,
2016-08-21,
2016-08-22,0.4921
2016-08-23,-0.2938
2016-08-24,-0.4715
2016-08-25,-0.1579
2016-08-26,0.1779
2016-08-27,
2016-08-28,
2016-08-29,0.9175
2016-08-30,-0.0196
2016-08-31,-0.2158
2016-09-01,-0.8848
2016-09-02,1.0117
2016-09-03,
2016-09-04,
2016-09-05,
2016-09-06,0.0982
2016-09-07,-0.0589
2016-09-08,0.2159
2016-09-09,-4.7013
2016-09-10,
2016-09-11,
2016-09-12,2.3844
2016-09-13,-0.6625
2016-09-14,0.0202
2016-09-15,1.5558999999999998
2016-09-16,-0.5969
2016-09-17,
2016-09-18,
2016-09-19,1.1409
2016-09-20,0.4156
2016-09-21,2.1088
2016-09-22,1.5634000000000001
2016-09-23,-2.0334
2016-09-24,
2016-09-25,
2016-09-26,-0.1164
2016-09-27,1.1847
2016-09-28,0.2111
2016-09-29,-0.747
2016-09-30,1.2157
2016-10-01,
2016-10-02,
2016-10-03,0.0381
2016-10-04,-0.4002
2016-10-05,-0.5932
2016-10-06,-0.231
2016-10-07,-2.0644
2016-10-08,
2016-10-09,
2016-10-10,-0.7486
2016-10-11,-1.3497
2016-10-12,0.8249
2016-10-13,-0.898
2016-10-14,-0.3826
2016-10-15,
2016-10-16,
2016-10-17,-0.5458
2016-10-18,-0.1016
2016-10-19,0.6511
2016-10-20,-1.1118
2016-10-21,-0.1635
2016-10-22,
2016-10-23,
2016-10-24,-0.4095
2016-10-25,-1.2541
2016-10-26,0.7495
2016-10-27,-0.744
2016-10-28,1.2076
2016-10-29,
2016-10-30,
2016-10-31,-0.576
2016-11-01,-2.3588
2016-11-02,-0.4874
2016-11-03,0.5963
2016-11-04,0.3387
2016-11-05,
2016-11-06,
2016-11-07,2.7741
2016-11-08,1.5239
2016-11-09,2.7586
2016-11-10,4.1058
2016-11-11,0.019
2016-11-12,
2016-11-13,
2016-11-14,0.9289
2016-11-15,2.8362
2016-11-16,-0.7306
2016-11-17,-0.6256
2016-11-18,-1.3331
2016-11-19,
2016-11-20,
2016-11-21,0.319
2016-11-22,-1.0101
2016-11-23,-0.1134
2016-11-24,
2016-11-25,0.1135
2016-11-26,
2016-11-27,
2016-11-28,-2.4187
2016-11-29,-0.5809
2016-11-30,0.4675
2016-12-01,0.4459
2016-12-02,-0.0193
2016-12-03,
2016-12-04,
2016-12-05,-0.1544
2016-12-06,0.8701
2016-12-07,-0.2108
2016-12-08,-0.3265
2016-12-09,-0.7901
2016-12-10,
2016-12-11,
2016-12-12,-0.9518
2016-12-13,0.0
2016-12-14,-0.8237
2016-12-15,-0.8503
2016-12-16,-0.0798
2016-12-17,
2016-12-18,
2016-12-19,1.3174000000000001
2016-12-20,0.3152
2016-12-21,-0.1767
2016-12-22,0.5902
2016-12-23,-0.2347
2016-12-24,
2016-12-25,
2016-12-26,
2016-12-27,-0.2941
2016-12-28,-1.8089
2016-12-29,-0.3404
2016-12-30,-0.5023
2016-12-31,
2017-01-01,
2017-01-02,
2017-01-03,0.2625
2017-01-04,1.4904
2017-01-05,-0.9129
2017-01-06,-0.701
2017-01-07,
2017-01-08,
2017-01-09,-0.4236
2017-01-10,-0.4659
2017-01-11,0.5291
2017-01-12,-2.2267
2017-01-13,0.9524
2017-01-14,
2017-01-15,
2017-01-16,
2017-01-17,-1.1485
2017-01-18,0.4772
2017-01-19,1.2802
2017-01-20,0.0204
2017-01-21,
2017-01-22,
2017-01-23,-1.1415
2017-01-24,1.1753
2017-01-25,2.2009
2017-01-26,-0.1196
2017-01-27,-0.0799
2017-01-28,
2017-01-29,
2017-01-30,-1.0989
2017-01-31,-0.3838
2017-02-01,-0.3245
2017-02-02,-0.7121
2017-02-03,0.9221
2017-02-04,
2017-02-05,
2017-02-06,-4.203
2017-02-07,0.0848
2017-02-08,-0.4659
2017-02-09,1.3191
2017-02-10,0.546
2017-02-11,
2017-02-12,
2017-02-13,0.8354
2017-02-14,-0.9321
2017-02-15,0.042
2017-02-16,0.1678
2017-02-17,0.1047
2017-02-18,
2017-02-19,
2017-02-20,
2017-02-21,1.1088
2017-02-22,-0.1655
2017-02-23,-1.513
2017-02-24,0.7997
2017-02-25,
2017-02-26,
2017-02-27,2.1921
2017-02-28,-1.6956
2017-03-01,2.9717000000000002
2017-03-02,-1.332
2017-03-03,-0.3273
2017-03-04,
2017-03-05,
2017-03-06,-0.4104
2017-03-07,0.5151
2017-03-08,-2.5215
2017-03-09,0.2524
2017-03-10,1.2377
2017-03-11,
2017-03-12,
2017-03-13,0.5387
2017-03-14,-0.9687
2017-03-15,1.0614
2017-03-16,0.3913
2017-03-17,0.841
2017-03-18,
2017-03-19,
2017-03-20,-0.6713
2017-03-21,-1.5769
2017-03-22,2.5385
2017-03-23,-0.7914
2017-03-24,0.675
2017-03-25,
2017-03-26,
2017-03-27,-0.2438
2017-03-28,1.1609
2017-03-29,-0.5637
2017-03-30,1.0326
2017-03-31,0.6413
2017-04-01,
2017-04-02,
2017-04-03,-1.5333
2017-04-04,1.8605
2017-04-05,0.1191
2017-04-06,0.9716
2017-04-07,-0.1767
2017-04-08,
2017-04-09,
2017-04-10,-0.1771
2017-04-11,-0.138
2017-04-12,-2.5459
2017-04-13,-1.0126
2017-04-14,
2017-04-15,
2017-04-16,
2017-04-17,1.1865999999999999
2017-04-18,-0.6672
2017-04-19,0.4071
2017-04-20,1.8042
2017-04-21,0.8562
2017-04-22,
2017-04-23,
2017-04-24,1.619
2017-04-25,0.6606
2017-04-26,-0.6948
2017-04-27,0.3304
2017-04-28,-0.4068
2017-04-29,
2017-04-30,
2017-05-01,-0.1751
2017-05-02,-1.7732
2017-05-03,-0.8927
2017-05-04,3.1225
2017-05-05,1.514
2017-05-06,
2017-05-07,
2017-05-08,-0.1912
2017-05-09,-0.6705
2017-05-10,-1.5622
2017-05-11,-0.3135
2017-05-12,0.1965
2017-05-13,
2017-05-14,
2017-05-15,2.5696
2017-05-16,-0.9945
2017-05-17,-0.425
2017-05-18,-0.1358
2017-05-19,1.0295
2017-05-20,
2017-05-21,
2017-05-22,0.4999
2017-05-23,1.3583
2017-05-24,-0.3598
2017-05-25,-0.9124
2017-05-26,-1.3812
2017-05-27,
2017-05-28,
2017-05-29,
2017-05-30,0.7392
2017-05-31,0.6758
2017-06-01,0.5754
2017-06-02,1.0679
2017-06-03,
2017-06-04,
2017-06-05,0.3774
2017-06-06,-0.9586
2017-06-07,1.4614
2017-06-08,0.2245
2017-06-09,0.7279
2017-06-10,
2017-06-11,
2017-06-12,0.0926
2017-06-13,-0.4258
2017-06-14,-0.2417
2017-06-15,0.5591
2017-06-16,0.1668
2017-06-17,
2017-06-18,
2017-06-19,0.222
2017-06-20,-0.5354
2017-06-21,-0.631
2017-06-22,0.579
2017-06-23,0.8914
2017-06-24,
2017-06-25,
2017-06-26,0.6442
2017-06-27,-0.3292
2017-06-28,0.8624
2017-06-29,-0.1273
2017-06-30,0.9654
2017-07-01,
2017-07-02,
2017-07-03,0.0361
2017-07-04,
2017-07-05,-0.9197
2017-07-06,-1.0193
2017-07-07,1.0482
2017-07-08,
2017-07-09,
2017-07-10,-0.6187
2017-07-11,-0.4944
2017-07-12,1.8035
2017-07-13,0.94
2017-07-14,0.4656
2017-07-15,
2017-07-16,
2017-07-17,1.1052
2017-07-18,-0.5289
2017-07-19,1.1521
2017-07-20,-0.2453
2017-07-21,1.212
2017-07-22,
2017-07-23,
2017-07-24,0.1736
2017-07-25,-0.8836
2017-07-26,-0.5593
2017-07-27,-0.0352
2017-07-28,0.1055
2017-07-29,
2017-07-30,
2017-07-31,-0.3513
2017-08-01,4.5302
2017-08-02,1.0455
2017-08-03,-0.6008
2017-08-04,0.7723
2017-08-05,
2017-08-06,
2017-08-07,0.0333
2017-08-08,-0.3331
2017-08-09,-0.2172
2017-08-10,-1.2226
2017-08-11,0.2374
2017-08-12,
2017-08-13,
2017-08-14,1.2854999999999999
2017-08-15,-0.0334
2017-08-16,0.1169
2017-08-17,-1.6352
2017-08-18,0.1357
2017-08-19,
2017-08-20,
2017-08-21,0.4743
2017-08-22,1.0959
2017-08-23,0.05
2017-08-24,0.1834
2017-08-25,0.6323
2017-08-26,
2017-08-27,
2017-08-28,1.1243
2017-08-29,0.2126
2017-08-30,0.72
2017-08-31,0.8448
2017-09-01,-0.1611
2017-09-02,
2017-09-03,
2017-09-04,
2017-09-05,-0.113
2017-09-06,0.1939
2017-09-07,0.7417
2017-09-08,0.4802
2017-09-09,
2017-09-10,
2017-09-11,0.3026
2017-09-12,-0.0635
2017-09-13,0.1271
2017-09-14,0.0
2017-09-15,0.4602
2017-09-16,
2017-09-17,
2017-09-18,0.5687
2017-09-19,0.267
2017-09-20,0.329
2017-09-21,-0.1718
2017-09-22,1.2827
2017-09-23,
2017-09-24,
2017-09-25,-0.4479
2017-09-26,-1.7375
2017-09-27,-0.5368
2017-09-28,-0.873
2017-09-29,0.2882
2017-09-30,
2017-10-01,
2017-10-02,1.1017
2017-10-03,0.9634
2017-10-04,0.9229
2017-10-05,-0.0775
2017-10-06,0.1396
2017-10-07,
2017-10-08,
2017-10-09,0.1394
2017-10-10,-0.0309
2017-10-11,-0.4951
2017-10-12,0.8863
2017-10-13,-0.262
2017-10-14,
2017-10-15,
2017-10-16,1.9317
2017-10-17,-4.1389
2017-10-18,0.7117
2017-10-19,0.3298
2017-10-20,0.5322
2017-10-21,
2017-10-22,
2017-10-23,-0.8563
2017-10-24,1.8058999999999998
2017-10-25,-0.4627
2017-10-26,0.4339
2017-10-27,0.0771
2017-10-28,
2017-10-29,
2017-10-30,-0.3392
2017-10-31,2.9239
2017-11-01,-0.3006
2017-11-02,1.3757
2017-11-03,-0.7307
2017-11-04,
2017-11-05,
2017-11-06,-0.0451
2017-11-07,0.1052
2017-11-08,-0.0901
2017-11-09,-0.4057
2017-11-10,-0.0453
2017-11-11,
2017-11-12,
2017-11-13,-0.3321
2017-11-14,0.4695
2017-11-15,-0.6632
2017-11-16,0.8801
2017-11-17,-0.0903
2017-11-18,
2017-11-19,
2017-11-20,0.8582
2017-11-21,0.627
2017-11-22,-0.089
2017-11-23,
2017-11-24,0.5048
2017-11-25,
2017-11-26,
2017-11-27,-0.0739
2017-11-28,1.301
2017-11-29,-0.467
2017-11-30,1.6716
2017-12-01,-0.4759
2017-12-02,
2017-12-03,
2017-12-04,-0.3478
2017-12-05,-1.3523
2017-12-06,0.2064
2017-12-07,0.5884
2017-12-08,-0.2779
2017-12-09,
2017-12-10,
2017-12-11,-1.3345
2017-12-12,0.3864
2017-12-13,-0.074
2017-12-14,-1.1705
2017-12-15,1.3043
2017-12-16,
2017-12-17,
2017-12-18,0.4884
2017-12-19,-0.0589
2017-12-20,-0.0589
2017-12-21,-0.1032
2017-12-22,-0.2509
2017-12-23,
2017-12-24,
2017-12-25,
2017-12-26,-0.1184
2017-12-27,1.0815
2017-12-28,0.0293
2017-12-29,-0.0733
2017-12-30,
2017-12-31,
2018-01-01,
2018-01-02,-0.1906
2018-01-03,1.2193
2018-01-04,0.6676
2018-01-05,-0.1874
2018-01-06,
2018-01-07,
2018-01-08,0.3611
2018-01-09,0.0288
2018-01-10,-0.7194
2018-01-11,1.4058
2018-01-12,0.7003
2018-01-13,
2018-01-14,
2018-01-15,
2018-01-16,0.1135
2018-01-17,0.6805
2018-01-18,0.1267
2018-01-19,1.125
2018-01-20,
2018-01-21,
2018-01-22,1.0291
2018-01-23,-0.0551
2018-01-24,-0.0551
2018-01-25,0.9232
2018-01-26,1.5975000000000001
2018-01-27,
2018-01-28,
2018-01-29,-1.3439
2018-01-30,-0.4632
2018-01-31,-1.1085
2018-02-01,3.5704000000000002
2018-02-02,1.0957
2018-02-03,
2018-02-04,
2018-02-05,-3.9651
2018-02-06,-1.8304
2018-02-07,0.6449
2018-02-08,-2.1591
2018-02-09,0.8257
2018-02-10,
2018-02-11,
2018-02-12,1.5674000000000001
2018-02-13,1.1678
2018-02-14,1.0306
2018-02-15,1.937
2018-02-16,0.6691
2018-02-17,
2018-02-18,
2018-02-19,
2018-02-20,-0.6646
2018-02-21,0.6022
2018-02-22,-0.1729
2018-02-23,1.1726
2018-02-24,
2018-02-25,
2018-02-26,0.4346
2018-02-27,-0.6688
2018-02-28,-1.5446
2018-03-01,-1.7565
2018-03-02,0.3276
2018-03-03,
2018-03-04,
2018-03-05,0.4761
2018-03-06,1.9226
2018-03-07,1.4612
2018-03-08,1.0605
2018-03-09,2.9667
2018-03-10,
2018-03-11,
2018-03-12,-1.7489
2018-03-13,-0.1409
2018-03-14,-1.1157
2018-03-15,0.6873
2018-03-16,1.0433
2018-03-17,
2018-03-18,
2018-03-19,-0.3569
2018-03-20,1.0874
2018-03-21,0.405
2018-03-22,-2.4704
2018-03-23,-2.184
2018-03-24,
2018-03-25,
2018-03-26,2.8933999999999997
2018-03-27,-2.0031
2018-03-28,-0.6682
2018-03-29,1.4642
2018-03-30,
2018-03-31,
2018-04-01,
2018-04-02,-2.3661
2018-04-03,2.1305
2018-04-04,0.0782
2018-04-05,1.0943
2018-04-06,-2.8350999999999997
2018-04-07,
2018-04-08,
2018-04-09,0.4111
2018-04-10,1.4133
2018-04-11,-0.7684
2018-04-12,1.2206
2018-04-13,-0.376
2018-04-14,
2018-04-15,
2018-04-16,1.2495
2018-04-17,1.4012
2018-04-18,0.431
2018-04-19,-0.5933
2018-04-20,0.6603
2018-04-21,
2018-04-22,
2018-04-23,-0.9587
2018-04-24,-3.8466
2018-04-25,0.053
2018-04-26,-1.0592
2018-04-27,-1.3649
2018-04-28,
2018-04-29,
2018-04-30,-1.0989
2018-05-01,-3.4705
2018-05-02,-2.1174
2018-05-03,1.0889
2018-05-04,0.6463
2018-05-05,
2018-05-06,
2018-05-07,-0.0856
2018-05-08,1.1854
2018-05-09,1.5102
2018-05-10,0.9594
2018-05-11,1.267
2018-05-12,
2018-05-13,
2018-05-14,-0.0816
2018-05-15,-1.9055
2018-05-16,-0.8603
2018-05-17,0.028
2018-05-18,0.2379
2018-05-19,
2018-05-20,
2018-05-21,1.9403000000000001
2018-05-22,-1.2734
2018-05-23,-0.4716
2018-05-24,0.6429
2018-05-25,-0.8471
2018-05-26,
2018-05-27,
2018-05-28,
2018-05-29,-1.1905000000000001
2018-05-30,1.3324
2018-05-31,-1.5247000000000002
2018-06-01,2.0455
2018-06-02,
2018-06-03,
2018-06-04,-0.529
2018-06-05,0.2799
2018-06-06,1.3397000000000001
2018-06-07,0.6747
2018-06-08,0.2188
2018-06-09,
2018-06-10,
2018-06-11,-1.979
2018-06-12,-0.5987
2018-06-13,0.3782
2018-06-14,0.0977
2018-06-15,-0.5298
2018-06-16,
2018-06-17,
2018-06-18,0.3364
2018-06-19,-3.8832
2018-06-20,0.7848
2018-06-21,-4.0952
2018-06-22,-0.0902
2018-06-23,
2018-06-24,
2018-06-25,-0.2709
2018-06-26,0.4678
2018-06-27,-0.2704
2018-06-28,-0.1054
2018-06-29,1.583
2018-06-30,
2018-07-01,
2018-07-02,0.2968
2018-07-03,-0.7695
2018-07-04,
2018-07-05,0.0895
2018-07-06,-0.4619
2018-07-07,
2018-07-08,
2018-07-09,1.841
2018-07-10,0.2205
2018-07-11,-2.1851
2018-07-12,2.054
2018-07-13,0.6611
2018-07-14,
2018-07-15,
2018-07-16,-1.6346
2018-07-17,0.5935
2018-07-18,0.5752
2018-07-19,0.5719
2018-07-20,1.4436
2018-07-21,
2018-07-22,
2018-07-23,-2.5586
2018-07-24,0.7523
2018-07-25,1.142
2018-07-26,1.795
2018-07-27,-0.1849
2018-07-28,
2018-07-29,
2018-07-30,-0.228
2018-07-31,9.3246
2018-08-01,-2.1421
2018-08-02,0.1468
2018-08-03,1.2928
2018-08-04,
2018-08-05,
2018-08-06,0.0921
2018-08-07,0.8545
2018-08-08,0.1825
2018-08-09,-0.2212
2018-08-10,-1.1605
2018-08-11,
2018-08-12,
2018-08-13,-1.1609
2018-08-14,-0.2269
2018-08-15,-0.5886
2018-08-16,0.6056
2018-08-17,0.8962
2018-08-18,
2018-08-19,
2018-08-20,0.5038
2018-08-21,0.4617
2018-08-22,-1.1029
2018-08-23,-0.5576
2018-08-24,0.8278
2018-08-25,
2018-08-26,
2018-08-27,1.4830999999999999
2018-08-28,-0.2871
