date,TMUS UW Equity
2019-04-06,
2019-04-07,
2019-04-08,1.2509000000000001
2019-04-09,0.2667
2019-04-10,1.0361
2019-04-11,1.1641
2019-04-12,0.9726
2019-04-13,
2019-04-14,
2019-04-15,0.1085
2019-04-16,0.4201
2019-04-17,-2.2132
2019-04-18,1.7803
2019-04-19,
2019-04-20,
2019-04-21,
2019-04-22,-0.0407
2019-04-23,0.0407
2019-04-24,-0.5695
2019-04-25,-0.8455
2019-04-26,0.2888
2019-04-27,
2019-04-28,
2019-04-29,0.9325
2019-04-30,-0.8288
2019-05-01,0.8083
2019-05-02,0.0408
2019-05-03,1.5351
2019-05-04,
2019-05-05,
2019-05-06,-0.3746
2019-05-07,-0.6178
2019-05-08,-1.8514
2019-05-09,2.2305
2019-05-10,1.3199
2019-05-11,
2019-05-12,
2019-05-13,-2.406
2019-05-14,0.2452
2019-05-15,1.3995
2019-05-16,1.005
2019-05-17,-0.0133
2019-05-18,
2019-05-19,
2019-05-20,3.8742
2019-05-21,-1.4561
2019-05-22,-1.0369
2019-05-23,-0.4453
2019-05-24,1.6577
2019-05-25,
2019-05-26,
2019-05-27,
2019-05-28,-1.7601
2019-05-29,0.2898
2019-05-30,-0.1314
2019-05-31,-3.4066
2019-06-01,
2019-06-02,
2019-06-03,1.0349
2019-06-04,2.0081
2019-06-05,0.7927
2019-06-06,-0.4457
2019-06-07,1.422
2019-06-08,
2019-06-09,
2019-06-10,-0.4674
2019-06-11,-1.5782
2019-06-12,-0.106
2019-06-13,-1.2337
2019-06-14,0.6044
2019-06-15,
2019-06-16,
2019-06-17,0.494
2019-06-18,1.5544
2019-06-19,2.4071
2019-06-20,-0.4471
2019-06-21,-2.8615
2019-06-22,
2019-06-23,
2019-06-24,-0.2114
2019-06-25,-1.2708
2019-06-26,-2.0649
2019-06-27,0.3423
2019-06-28,1.1598
2019-06-29,
2019-06-30,
2019-07-01,0.0135
2019-07-02,1.7936999999999999
2019-07-03,0.4505
2019-07-04,
2019-07-05,0.5408
2019-07-06,
2019-07-07,
2019-07-08,-0.7871
2019-07-09,-0.6347
2019-07-10,4.6307
2019-07-11,-0.4706
2019-07-12,1.5206
2019-07-13,
2019-07-14,
2019-07-15,-0.1762
2019-07-16,-0.3404
2019-07-17,-0.1392
2019-07-18,-1.2163
2019-07-19,-0.6926
2019-07-20,
2019-07-21,
2019-07-22,0.297
2019-07-23,0.6181
2019-07-24,3.161
2019-07-25,-0.8684
2019-07-26,5.4311
2019-07-27,
2019-07-28,
2019-07-29,-2.2196
2019-07-30,-1.311
2019-07-31,-1.9311
2019-08-01,-0.5268
2019-08-02,-1.9922
2019-08-03,
2019-08-04,
2019-08-05,-1.9811999999999999
2019-08-06,1.4306
2019-08-07,-1.0352
2019-08-08,1.8567
2019-08-09,-0.4878
2019-08-10,
2019-08-11,
2019-08-12,-0.7482
2019-08-13,0.8838
2019-08-14,-0.8889
2019-08-15,0.442
2019-08-16,0.6212
2019-08-17,
2019-08-18,
2019-08-19,0.6174
2019-08-20,-0.7031
2019-08-21,0.6437
2019-08-22,-0.4988
2019-08-23,-1.6840000000000002
2019-08-24,
2019-08-25,
2019-08-26,2.0659
2019-08-27,-1.2042
2019-08-28,-0.0778
2019-08-29,1.2328000000000001
2019-08-30,0.0513
2019-08-31,
2019-09-01,
2019-09-02,
2019-09-03,-1.1787
2019-09-04,0.6223
2019-09-05,0.2835
2019-09-06,1.696
2019-09-07,
2019-09-08,
2019-09-09,-0.0253
2019-09-10,-0.9478
2019-09-11,1.7351
2019-09-12,-0.0627
2019-09-13,-0.3639
2019-09-14,
2019-09-15,
2019-09-16,0.2015
2019-09-17,0.817
2019-09-18,-0.1122
2019-09-19,1.0984
2019-09-20,-0.5062
2019-09-21,
2019-09-22,
2019-09-23,-0.7817
2019-09-24,-0.7504
2019-09-25,0.567
2019-09-26,-1.0149
2019-09-27,-1.8228
2019-09-28,
2019-09-29,
2019-09-30,1.5601
2019-10-01,-0.7236
2019-10-02,-2.289
2019-10-03,0.8049
2019-10-04,1.2528000000000001
2019-10-05,
2019-10-06,
2019-10-07,0.6283
2019-10-08,-1.1022
2019-10-09,0.2255
2019-10-10,0.6556
2019-10-11,1.5709
2019-10-12,
2019-10-13,
2019-10-14,-1.1316
2019-10-15,1.4117
2019-10-16,0.3386
2019-10-17,1.2998
2019-10-18,0.6786
2019-10-19,
2019-10-20,
2019-10-21,0.6005
2019-10-22,-0.5116
2019-10-23,-0.3796
2019-10-24,0.1475
2019-10-25,0.1718
2019-10-26,
2019-10-27,
2019-10-28,0.9434
2019-10-29,-0.7525
2019-10-30,1.8344
2019-10-31,-0.7326
2019-11-01,-0.2299
2019-11-02,
2019-11-03,
2019-11-04,-1.8795
2019-11-05,0.6797
2019-11-06,0.4787
2019-11-07,0.0
2019-11-08,-1.1239
2019-11-09,
2019-11-10,
2019-11-11,-1.6308
2019-11-12,-2.7506
2019-11-13,0.6974
2019-11-14,-1.4493
2019-11-15,1.6007
2019-11-16,
2019-11-17,
2019-11-18,0.1537
2019-11-19,-1.3173
2019-11-20,0.6221
2019-11-21,0.0773
2019-11-22,1.1454
2019-11-23,
2019-11-24,
2019-11-25,-0.7507
2019-11-26,0.5769
2019-11-27,0.6756
2019-11-28,
2019-11-29,-0.5444
2019-11-30,
2019-12-01,
2019-12-02,-1.1585
2019-12-03,0.4766
2019-12-04,0.423
2019-12-05,-1.7871000000000001
2019-12-06,1.0398
2019-12-07,
2019-12-08,
2019-12-09,-2.4055
2019-12-10,-1.1203
2019-12-11,-0.5332
2019-12-12,0.3618
2019-12-13,0.7745
2019-12-14,
2019-12-15,
2019-12-16,0.0
2019-12-17,0.0265
2019-12-18,1.0862
2019-12-19,1.1925
2019-12-20,0.2331
2019-12-21,
2019-12-22,
2019-12-23,-0.5685
2019-12-24,0.4678
2019-12-25,
2019-12-26,0.1035
2019-12-27,-0.2067
2019-12-28,
2019-12-29,
2019-12-30,1.0875
2019-12-31,0.4355
2020-01-01,
2020-01-02,0.2168
2020-01-03,-0.5344
2020-01-04,
2020-01-05,
2020-01-06,0.5757
2020-01-07,0.3816
2020-01-08,0.6336
2020-01-09,0.4911
2020-01-10,-1.0149
2020-01-11,
2020-01-12,
2020-01-13,0.5063
2020-01-14,0.5038
2020-01-15,0.589
2020-01-16,1.4576
2020-01-17,0.8718
2020-01-18,
2020-01-19,
2020-01-20,
2020-01-21,-0.1461
2020-01-22,0.5486
2020-01-23,-0.3637
2020-01-24,-0.7301
2020-01-25,
2020-01-26,
2020-01-27,-1.0542
2020-01-28,1.1645
2020-01-29,-1.7144
2020-01-30,0.8472
2020-01-31,-2.1621
2020-02-01,
2020-02-02,
2020-02-03,0.341
2020-02-04,2.5799
2020-02-05,0.3435
2020-02-06,1.1982
2020-02-07,3.2258
2020-02-08,
2020-02-09,
2020-02-10,-1.0651
2020-02-11,11.7828
2020-02-12,1.2488
2020-02-13,-0.554
2020-02-14,1.4085
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,3.524
2020-02-19,0.6107
2020-02-20,-0.9852
2020-02-21,-0.9347
2020-02-22,
2020-02-23,
2020-02-24,-2.2319
2020-02-25,-1.8574000000000002
2020-02-26,-0.9833
2020-02-27,-2.5734
2020-02-28,-1.1837
2020-02-29,
2020-03-01,
2020-03-02,3.4716
2020-03-03,-4.202
2020-03-04,4.9681
2020-03-05,-4.2106
2020-03-06,-2.2257
2020-03-07,
2020-03-08,
2020-03-09,-9.2306
2020-03-10,6.558
2020-03-11,1.7298
2020-03-12,-11.2088
2020-03-13,11.2428
2020-03-14,
2020-03-15,
2020-03-16,-10.3759
2020-03-17,2.3782
2020-03-18,-5.1436
2020-03-19,6.9026
2020-03-20,-6.1674
2020-03-21,
2020-03-22,
2020-03-23,1.5426
2020-03-24,3.8970000000000002
2020-03-25,0.6612
2020-03-26,6.8966
2020-03-27,-3.4385
2020-03-28,
2020-03-29,
2020-03-30,1.7132
2020-03-31,0.9384
2020-04-01,1.466
2020-04-02,-0.8458
2020-04-03,-2.8788
2020-04-04,
2020-04-05,
2020-04-06,5.0134
2020-04-07,0.4879
2020-04-08,0.393
2020-04-09,-1.0937999999999999
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,0.3143
2020-04-14,4.0037
2020-04-15,-1.2051
2020-04-16,1.9539
2020-04-17,0.7976
2020-04-18,
2020-04-19,
2020-04-20,-1.154
2020-04-21,-3.0242
2020-04-22,3.3708
2020-04-23,0.1996
2020-04-24,0.5092
2020-04-25,
2020-04-26,
2020-04-27,0.1211
2020-04-28,-3.267
2020-04-29,1.5579
2020-04-30,-1.6907
2020-05-01,-1.8223
2020-05-02,
2020-05-03,
2020-05-04,3.2019
2020-05-05,0.0112
2020-05-06,-2.6751
2020-05-07,10.0473
2020-05-08,3.3897
2020-05-09,
2020-05-10,
2020-05-11,-1.827
2020-05-12,-2.1816
2020-05-13,-1.9343
2020-05-14,2.2958
2020-05-15,2.5392
2020-05-16,
2020-05-17,
2020-05-18,4.701
2020-05-19,-3.2337
2020-05-20,-0.4665
2020-05-21,-3.8211
2020-05-22,1.4938
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,-0.2401
2020-05-27,1.7056
2020-05-28,2.0782
2020-05-29,0.8264
2020-05-30,
2020-05-31,
2020-06-01,-0.3399
2020-06-02,0.7121
2020-06-03,0.7967
2020-06-04,-1.0276
2020-06-05,0.9584
2020-06-06,
2020-06-07,
2020-06-08,3.2928
2020-06-09,-1.2158
2020-06-10,2.5196
2020-06-11,-4.6318
2020-06-12,1.4075
2020-06-13,
2020-06-14,
2020-06-15,2.3165
2020-06-16,-1.71
2020-06-17,-0.2527
2020-06-18,3.6635999999999997
2020-06-19,0.4794
2020-06-20,
2020-06-21,
2020-06-22,-0.2806
2020-06-23,0.5253
2020-06-24,1.3726
2020-06-25,1.6232
2020-06-26,-4.5285
2020-06-27,
2020-06-28,
2020-06-29,0.7224
2020-06-30,-1.7082000000000002
2020-07-01,1.9011
2020-07-02,-0.1131
2020-07-03,
2020-07-04,
2020-07-05,
2020-07-06,0.7263
2020-07-07,-0.9178
2020-07-08,0.7656
2020-07-09,-0.4127
2020-07-10,0.8289
2020-07-11,
2020-07-12,
2020-07-13,-2.3634
2020-07-14,0.8324
2020-07-15,-0.446
2020-07-16,-0.4098
2020-07-17,0.823
2020-07-18,
2020-07-19,
2020-07-20,0.7499
2020-07-21,-0.5276
2020-07-22,-0.6156
2020-07-23,-0.4003
2020-07-24,0.4019
2020-07-25,
2020-07-26,
2020-07-27,0.6576
2020-07-28,-1.0415
2020-07-29,1.2055
2020-07-30,-0.2836
2020-07-31,1.8013
2020-08-01,
2020-08-02,
2020-08-03,-0.4656
2020-08-04,1.4128
2020-08-05,-0.4521
2020-08-06,0.1854
2020-08-07,6.4662
2020-08-08,
2020-08-09,
2020-08-10,0.8515
2020-08-11,-2.1366
2020-08-12,1.4614
2020-08-13,0.1041
2020-08-14,0.104
2020-08-15,
2020-08-16,
2020-08-17,1.1949
2020-08-18,-0.7273
2020-08-19,-0.7585
2020-08-20,0.2258
2020-08-21,-0.338
2020-08-22,
2020-08-23,
2020-08-24,0.2174
2020-08-25,0.1301
2020-08-26,0.6759
2020-08-27,-0.8176
2020-08-28,0.8851
2020-08-29,
2020-08-30,
2020-08-31,0.3613
2020-09-01,0.1885
2020-09-02,1.6938
2020-09-03,-3.3984
2020-09-04,-0.4789
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,-2.3799
2020-09-09,1.461
2020-09-10,-1.3074
2020-09-11,-0.1253
2020-09-12,
2020-09-13,
2020-09-14,0.6184
2020-09-15,3.26
2020-09-16,-1.8718
2020-09-17,-1.6261999999999999
2020-09-18,-1.0634
2020-09-19,
2020-09-20,
2020-09-21,-0.1355
2020-09-22,1.646
2020-09-23,-3.0163
2020-09-24,1.422
2020-09-25,1.3296999999999999
2020-09-26,
2020-09-27,
2020-09-28,1.9818
2020-09-29,-0.6303
2020-09-30,0.74
2020-10-01,1.198
2020-10-02,-2.0047
2020-10-03,
2020-10-04,
2020-10-05,1.2256
2020-10-06,-2.047
2020-10-07,1.5739999999999998
2020-10-08,1.1118999999999999
2020-10-09,1.5066000000000002
2020-10-10,
2020-10-11,
2020-10-12,2.4226
2020-10-13,1.2493
2020-10-14,-4.0306
2020-10-15,-1.1743000000000001
2020-10-16,-0.2949
2020-10-17,
2020-10-18,
2020-10-19,-1.9224
2020-10-20,0.2838
2020-10-21,-0.5749
2020-10-22,-0.6938
2020-10-23,0.6628
2020-10-24,
2020-10-25,
2020-10-26,-0.5339
2020-10-27,0.9304
2020-10-28,-2.6768
2020-10-29,-0.2641
2020-10-30,0.0548
2020-10-31,
2020-11-01,
2020-11-02,0.7484
2020-11-03,0.6613
2020-11-04,4.4096
2020-11-05,1.0688
2020-11-06,5.3727
2020-11-07,
2020-11-08,
2020-11-09,-0.6313
2020-11-10,-0.8633
2020-11-11,2.8179
2020-11-12,1.3264
2020-11-13,1.1198
2020-11-14,
2020-11-15,
2020-11-16,0.3275
2020-11-17,0.2721
2020-11-18,-0.8915
2020-11-19,1.0481
2020-11-20,0.3793
2020-11-21,
2020-11-22,
2020-11-23,-1.388
2020-11-24,0.1408
2020-11-25,0.531
2020-11-26,
2020-11-27,2.4546
2020-11-28,
2020-11-29,
2020-11-30,0.7885
2020-12-01,0.5943
2020-12-02,-0.4412
2020-12-03,-1.4646
2020-12-04,0.465
2020-12-05,
2020-12-06,
2020-12-07,0.8801
2020-12-08,0.1429
2020-12-09,-1.5246
2020-12-10,-0.4271
2020-12-11,0.5132
2020-12-12,
2020-12-13,
2020-12-14,-1.425
2020-12-15,0.4947
2020-12-16,-0.1462
2020-12-17,0.1541
2020-12-18,1.4691
2020-12-19,
2020-12-20,
2020-12-21,-1.2887
2020-12-22,1.5589
2020-12-23,-0.0151
2020-12-24,0.5218
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,0.0602
2020-12-29,0.1053
2020-12-30,0.1052
2020-12-31,1.178
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,-1.7946
2021-01-05,-0.438
2021-01-06,-0.2427
2021-01-07,1.2621
2021-01-08,1.404
2021-01-09,
2021-01-10,
2021-01-11,-1.5771
2021-01-12,-3.1896
2021-01-13,-0.1476
2021-01-14,-2.965
2021-01-15,2.0772
2021-01-16,
2021-01-17,
2021-01-18,
2021-01-19,2.0192
2021-01-20,1.8868
2021-01-21,-1.4361
2021-01-22,-0.0307
2021-01-23,
2021-01-24,
2021-01-25,0.5677
2021-01-26,0.2365
