date,MDLZ UW Equity
2015-12-09,-0.7955
2015-12-10,0.756
2015-12-11,-2.8422
2015-12-12,
2015-12-13,
2015-12-14,1.3808
2015-12-15,1.6159
2015-12-16,1.8740999999999999
2015-12-17,-1.0815
2015-12-18,-2.3895
2015-12-19,
2015-12-20,
2015-12-21,2.6328
2015-12-22,0.6076
2015-12-23,1.9459
2015-12-24,-0.5046
2015-12-25,
2015-12-26,
2015-12-27,
2015-12-28,-0.6174
2015-12-29,1.8860000000000001
2015-12-30,-0.5246
2015-12-31,-1.4722
2016-01-01,
2016-01-02,
2016-01-03,
2016-01-04,-2.3417
2016-01-05,0.8221
2016-01-06,-0.3624
2016-01-07,-5.4558
2016-01-08,-1.4426999999999999
2016-01-09,
2016-01-10,
2016-01-11,1.6833
2016-01-12,1.0557
2016-01-13,-3.6325
2016-01-14,1.897
2016-01-15,-2.5387
2016-01-16,
2016-01-17,
2016-01-18,
2016-01-19,2.8529
2016-01-20,-1.9055
2016-01-21,-0.836
2016-01-22,3.149
2016-01-23,
2016-01-24,
2016-01-25,-3.3654
2016-01-26,2.8607
2016-01-27,-0.5562
2016-01-28,1.0457
2016-01-29,3.7304
2016-01-30,
2016-01-31,
2016-02-01,-0.8585
2016-02-02,-1.8254000000000001
2016-02-03,-6.4839
2016-02-04,-3.0844
2016-02-05,-0.8417
2016-02-06,
2016-02-07,
2016-02-08,-3.6074
2016-02-09,1.9538
2016-02-10,2.6316
2016-02-11,-0.9073
2016-02-12,1.1146
2016-02-13,
2016-02-14,
2016-02-15,
2016-02-16,2.6772
2016-02-17,1.7638
2016-02-18,0.3768
2016-02-19,-0.3754
2016-02-20,
2016-02-21,
2016-02-22,-0.2763
2016-02-23,0.932
2016-02-24,1.722
2016-02-25,2.0118
2016-02-26,-2.1405
2016-02-27,
2016-02-28,
2016-02-29,-0.3932
2016-03-01,1.9738
2016-03-02,-0.2662
2016-03-03,1.6012
2016-03-04,0.5969
2016-03-05,
2016-03-06,
2016-03-07,-0.9494
2016-03-08,-0.8387
2016-03-09,1.3775
2016-03-10,-0.6675
2016-03-11,1.6559
2016-03-12,
2016-03-13,
2016-03-14,-0.2833
2016-03-15,-1.4205
2016-03-16,0.1921
2016-03-17,-2.2531
2016-03-18,-0.0981
2016-03-19,
2016-03-20,
2016-03-21,-0.1227
2016-03-22,-1.9169
2016-03-23,0.0752
2016-03-24,-1.0766
2016-03-25,
2016-03-26,
2016-03-27,
2016-03-28,-0.1772
2016-03-29,2.1045
2016-03-30,0.8978
2016-03-31,-0.8403
2016-04-01,2.7916
2016-04-02,
2016-04-03,
2016-04-04,-0.0485
2016-04-05,-0.4609
2016-04-06,2.0717
2016-04-07,-0.8596
2016-04-08,1.9268
2016-04-09,
2016-04-10,
2016-04-11,-0.3781
2016-04-12,0.5693
2016-04-13,0.7075
2016-04-14,-1.2646
2016-04-15,2.0398
2016-04-16,
2016-04-17,
2016-04-18,0.5346
2016-04-19,0.0231
2016-04-20,-0.208
2016-04-21,-2.9419
2016-04-22,0.6921
2016-04-23,
2016-04-24,
2016-04-25,0.1659
2016-04-26,0.5679
2016-04-27,3.2471
2016-04-28,-1.1509
2016-04-29,-0.9568
2016-04-30,
2016-05-01,
2016-05-02,3.1425
2016-05-03,-1.4444
2016-05-04,0.0
2016-05-05,0.5725
2016-05-06,0.0228
2016-05-07,
2016-05-08,
2016-05-09,0.7967
2016-05-10,1.7164000000000001
2016-05-11,-1.421
2016-05-12,1.0135
2016-05-13,-1.0925
2016-05-14,
2016-05-15,
2016-05-16,0.3607
2016-05-17,-2.8527
2016-05-18,-0.0231
2016-05-19,0.0694
2016-05-20,0.208
2016-05-21,
2016-05-22,
2016-05-23,-0.3921
2016-05-24,2.2227
2016-05-25,0.1586
2016-05-26,0.294
2016-05-27,0.9696
2016-05-28,
2016-05-29,
2016-05-30,
2016-05-31,-0.6476
2016-06-01,0.7642
2016-06-02,0.5354
2016-06-03,0.3772
2016-06-04,
2016-06-05,
2016-06-06,-0.2653
2016-06-07,0.4654
2016-06-08,-0.6177
2016-06-09,0.3774
2016-06-10,-0.4423
2016-06-11,
2016-06-12,
2016-06-13,-1.888
2016-06-14,-0.3396
2016-06-15,-0.4316
2016-06-16,0.9126
2016-06-17,-0.4296
2016-06-18,
2016-06-19,
2016-06-20,0.4314
2016-06-21,0.5652
2016-06-22,-0.6745
2016-06-23,1.5165
2016-06-24,-5.7524999999999995
2016-06-25,
2016-06-26,
2016-06-27,-2.1055
2016-06-28,1.5466
2016-06-29,2.6762
2016-06-30,5.9111
2016-07-01,-0.8789
2016-07-02,
2016-07-03,
2016-07-04,
2016-07-05,-0.4655
2016-07-06,0.6682
2016-07-07,-0.0664
2016-07-08,2.0589
2016-07-09,
2016-07-10,
2016-07-11,-0.5423
2016-07-12,-0.2617
2016-07-13,-0.2843
2016-07-14,0.1754
2016-07-15,-0.6349
2016-07-16,
2016-07-17,
2016-07-18,0.0661
2016-07-19,0.3523
2016-07-20,-0.8995
2016-07-21,0.0221
2016-07-22,-0.1107
2016-07-23,
2016-07-24,
2016-07-25,1.396
2016-07-26,-1.1145
2016-07-27,-2.895
2016-07-28,0.5462
2016-07-29,-0.4527
2016-07-30,
2016-07-31,
2016-08-01,-1.1369
2016-08-02,-1.035
2016-08-03,0.1627
2016-08-04,-1.3921000000000001
2016-08-05,1.8117999999999999
2016-08-06,
2016-08-07,
2016-08-08,0.3467
2016-08-09,0.2303
2016-08-10,-0.1149
2016-08-11,-0.7591
2016-08-12,0.0695
2016-08-13,
2016-08-14,
2016-08-15,-0.4864
2016-08-16,-0.6052
2016-08-17,0.726
2016-08-18,0.5115
2016-08-19,-0.4048
2016-08-20,
2016-08-21,
2016-08-22,0.3368
2016-08-23,0.0231
2016-08-24,-0.486
2016-08-25,0.186
2016-08-26,-0.0464
2016-08-27,
2016-08-28,
2016-08-29,-0.0464
2016-08-30,3.9497999999999998
2016-08-31,0.6258
2016-09-01,-2.3767
2016-09-02,0.5461
2016-09-03,
2016-09-04,
2016-09-05,
2016-09-06,0.5205
2016-09-07,-1.846
2016-09-08,0.0917
2016-09-09,-3.5518
2016-09-10,
2016-09-11,
2016-09-12,3.4688
2016-09-13,-1.9747
2016-09-14,-0.3514
2016-09-15,1.1283
2016-09-16,-0.2557
2016-09-17,
2016-09-18,
2016-09-19,-0.0932
2016-09-20,-0.07
2016-09-21,0.2101
2016-09-22,1.0249
2016-09-23,-0.4842
2016-09-24,
2016-09-25,
2016-09-26,-1.0195
2016-09-27,1.03
2016-09-28,0.9963
2016-09-29,-0.5991
2016-09-30,1.7617
2016-10-01,
2016-10-02,
2016-10-03,-0.2733
2016-10-04,-1.4162
2016-10-05,-0.3012
2016-10-06,-0.0465
2016-10-07,-0.744
2016-10-08,
2016-10-09,
2016-10-10,0.8199
2016-10-11,-1.6496
2016-10-12,0.189
2016-10-13,-1.2732999999999999
2016-10-14,0.4299
2016-10-15,
2016-10-16,
2016-10-17,-0.1427
2016-10-18,0.3096
2016-10-19,0.0237
2016-10-20,-0.0949
2016-10-21,0.2851
2016-10-22,
2016-10-23,
2016-10-24,0.9476
2016-10-25,0.352
2016-10-26,3.6483
2016-10-27,-0.9477
2016-10-28,2.9613
2016-10-29,
2016-10-30,
2016-10-31,-0.5752
2016-11-01,-1.2016
2016-11-02,-0.9234
2016-11-03,-1.5457999999999998
2016-11-04,-1.6162999999999998
2016-11-05,
2016-11-06,
2016-11-07,3.7785
2016-11-08,4.0479
2016-11-09,-4.3469
2016-11-10,-4.7489
2016-11-11,-1.7414
2016-11-12,
2016-11-13,
2016-11-14,0.5584
2016-11-15,2.2936
2016-11-16,0.4248
2016-11-17,1.0341
2016-11-18,-0.1628
2016-11-19,
2016-11-20,
2016-11-21,0.1398
2016-11-22,0.9772
2016-11-23,-2.0737
2016-11-24,
2016-11-25,1.8353000000000002
2016-11-26,
2016-11-27,
2016-11-28,-0.8318
2016-11-29,-0.1398
2016-11-30,-3.7797
2016-12-01,-0.9699
2016-12-02,0.808
2016-12-03,
2016-12-04,
2016-12-05,-0.3401
2016-12-06,-0.9262
2016-12-07,3.1734
2016-12-08,-1.4545
2016-12-09,1.5001
2016-12-10,
2016-12-11,
2016-12-12,1.6925
2016-12-13,0.9845
2016-12-14,-0.5803
2016-12-15,4.3894
2016-12-16,-0.7605
2016-12-17,
2016-12-18,
2016-12-19,0.4958
2016-12-20,-0.6055
2016-12-21,1.241
2016-12-22,0.2452
2016-12-23,0.0667
2016-12-24,
2016-12-25,
2016-12-26,
2016-12-27,0.0667
2016-12-28,-0.2886
2016-12-29,0.2683
2016-12-30,-1.1374
2016-12-31,
2017-01-01,
2017-01-02,
2017-01-03,1.173
2017-01-04,-0.1115
2017-01-05,0.4464
2017-01-06,0.1333
2017-01-07,
2017-01-08,
2017-01-09,-0.8211
2017-01-10,-1.1636
2017-01-11,2.0376
2017-01-12,-0.3994
2017-01-13,-0.646
2017-01-14,
2017-01-15,
2017-01-16,
2017-01-17,0.6726
2017-01-18,0.2895
2017-01-19,-0.9771
2017-01-20,1.3679999999999999
2017-01-21,
2017-01-22,
2017-01-23,-0.7522
2017-01-24,0.156
2017-01-25,0.3561
2017-01-26,-1.0645
2017-01-27,-0.9191
2017-01-28,
2017-01-29,
2017-01-30,0.5204
2017-01-31,-0.3376
2017-02-01,-0.8808
2017-02-02,0.2734
2017-02-03,0.7953
2017-02-04,
2017-02-05,
2017-02-06,-0.789
2017-02-07,-0.1818
2017-02-08,1.2292
2017-02-09,0.5172
2017-02-10,0.6488
2017-02-11,
2017-02-12,
2017-02-13,0.0889
2017-02-14,-0.0888
2017-02-15,0.8446
2017-02-16,-4.7829
2017-02-17,-1.6204
2017-02-18,
2017-02-19,
2017-02-20,
2017-02-21,5.8118
2017-02-22,-0.7116
2017-02-23,0.5375
2017-02-24,1.0916
2017-02-25,
2017-02-26,
2017-02-27,-3.5478
2017-02-28,0.3427
2017-03-01,0.2732
2017-03-02,-0.5904
2017-03-03,-0.1142
2017-03-04,
2017-03-05,
2017-03-06,-0.1829
2017-03-07,-0.9622
2017-03-08,-0.2082
2017-03-09,1.5299
2017-03-10,0.1142
2017-03-11,
2017-03-12,
2017-03-13,0.821
2017-03-14,-0.7917
2017-03-15,1.5732
2017-03-16,0.7407
2017-03-17,-0.2897
2017-03-18,
2017-03-19,
2017-03-20,-0.6927
2017-03-21,-0.7651
2017-03-22,-0.2268
2017-03-23,0.0455
2017-03-24,-0.4998
2017-03-25,
2017-03-26,
2017-03-27,-0.6164
2017-03-28,0.3905
2017-03-29,0.5492
2017-03-30,-1.0743
2017-03-31,-0.4621
2017-04-01,
2017-04-02,
2017-04-03,-0.0696
2017-04-04,0.9524
2017-04-05,1.2655
2017-04-06,0.2272
2017-04-07,0.1587
2017-04-08,
2017-04-09,
2017-04-10,0.498
2017-04-11,-0.7658
2017-04-12,0.749
2017-04-13,-0.7885
2017-04-14,
2017-04-15,
2017-04-16,
2017-04-17,0.2271
2017-04-18,1.3593
2017-04-19,-0.2682
2017-04-20,0.8068
2017-04-21,-0.0889
2017-04-22,
2017-04-23,
2017-04-24,1.0013
2017-04-25,0.2644
2017-04-26,-0.857
2017-04-27,-0.266
2017-04-28,0.0667
2017-04-29,
2017-04-30,
2017-05-01,-2.1541
2017-05-02,-0.7263
2017-05-03,2.9492000000000003
2017-05-04,0.0444
2017-05-05,-0.4883
2017-05-06,
2017-05-07,
2017-05-08,-0.5354
2017-05-09,-0.6504
2017-05-10,-0.1129
2017-05-11,0.9266
2017-05-12,0.4702
2017-05-13,
2017-05-14,
2017-05-15,2.0949
2017-05-16,-0.6549
2017-05-17,-1.4283000000000001
2017-05-18,0.3121
2017-05-19,1.6221999999999999
2017-05-20,
2017-05-21,
2017-05-22,0.831
2017-05-23,-0.1301
2017-05-24,0.1303
2017-05-25,0.9109
2017-05-26,-0.1934
2017-05-27,
2017-05-28,
2017-05-29,
2017-05-30,-0.1723
2017-05-31,0.4961
2017-06-01,0.7727
2017-06-02,0.5112
2017-06-03,
2017-06-04,
2017-06-05,-0.4026
2017-06-06,-0.4043
2017-06-07,-0.1068
2017-06-08,-0.7913
2017-06-09,-1.6598000000000002
2017-06-10,
2017-06-11,
2017-06-12,-0.548
2017-06-13,0.5951
2017-06-14,0.1972
2017-06-15,0.328
2017-06-16,-1.5039
2017-06-17,
2017-06-18,
2017-06-19,0.6417
2017-06-20,-0.9894
2017-06-21,-0.111
2017-06-22,-0.289
2017-06-23,0.1115
2017-06-24,
2017-06-25,
2017-06-26,0.0
2017-06-27,-2.0713
2017-06-28,0.5913
2017-06-29,-2.089
2017-06-30,0.1623
2017-07-01,
2017-07-02,
2017-07-03,0.0232
2017-07-04,
2017-07-05,-0.1852
2017-07-06,-0.1391
2017-07-07,0.3716
2017-07-08,
2017-07-09,
2017-07-10,-0.3933
2017-07-11,-0.1394
2017-07-12,0.5815
2017-07-13,0.1156
2017-07-14,0.7623
2017-07-15,
2017-07-16,
2017-07-17,0.1605
2017-07-18,0.2518
2017-07-19,0.7763
2017-07-20,-0.7476
2017-07-21,0.5022
2017-07-22,
2017-07-23,
2017-07-24,-0.6359
2017-07-25,1.12
2017-07-26,-0.0452
2017-07-27,0.0452
2017-07-28,-0.7007
2017-07-29,
2017-07-30,
2017-07-31,0.2049
2017-08-01,-0.9087
2017-08-02,1.1004
2017-08-03,-1.5646
2017-08-04,0.1613
2017-08-05,
2017-08-06,
2017-08-07,1.173
2017-08-08,-0.7956
2017-08-09,-0.3896
2017-08-10,-0.4601
2017-08-11,0.7395
2017-08-12,
2017-08-13,
2017-08-14,0.2524
2017-08-15,0.3661
2017-08-16,0.7524
2017-08-17,-1.7651
2017-08-18,-1.0827
2017-08-19,
2017-08-20,
2017-08-21,0.3959
2017-08-22,0.7655
2017-08-23,-0.7827
2017-08-24,-2.8306
2017-08-25,-0.9551
2017-08-26,
2017-08-27,
2017-08-28,-0.4339
2017-08-29,1.4285999999999999
2017-08-30,-0.6207
2017-08-31,-2.3301
2017-09-01,0.5411
2017-09-02,
2017-09-03,
2017-09-04,
2017-09-05,-0.3669
2017-09-06,-0.3437
2017-09-07,0.9116
2017-09-08,-0.8057
2017-09-09,
2017-09-10,
2017-09-11,1.3783
2017-09-12,-0.5098
2017-09-13,0.3416
2017-09-14,-1.07
2017-09-15,0.4425
2017-09-16,
2017-09-17,
2017-09-18,-0.3671
2017-09-19,-0.3193
2017-09-20,-0.4189
2017-09-21,-0.5444
2017-09-22,-0.3483
2017-09-23,
2017-09-24,
2017-09-25,1.1236
2017-09-26,0.321
2017-09-27,-0.1477
2017-09-28,0.419
2017-09-29,0.3455
2017-09-30,
2017-10-01,
2017-10-02,1.0821
2017-10-03,-0.3893
2017-10-04,0.1954
2017-10-05,0.195
2017-10-06,0.073
2017-10-07,
2017-10-08,
2017-10-09,-0.778
2017-10-10,1.5682
2017-10-11,0.6273
2017-10-12,0.2398
2017-10-13,-0.3109
2017-10-14,
2017-10-15,
2017-10-16,-0.3119
2017-10-17,-1.0108
2017-10-18,-0.778
2017-10-19,-0.196
2017-10-20,0.712
2017-10-21,
2017-10-22,
2017-10-23,0.0488
2017-10-24,0.1218
2017-10-25,-0.0243
2017-10-26,-0.4138
2017-10-27,-0.5622
2017-10-28,
2017-10-29,
2017-10-30,-3.3923
2017-10-31,5.4198
2017-11-01,-0.3862
2017-11-02,-0.2665
2017-11-03,-0.4616
2017-11-04,
2017-11-05,
2017-11-06,-1.3424
2017-11-07,1.9545
2017-11-08,0.9464
2017-11-09,-0.601
2017-11-10,1.451
2017-11-11,
2017-11-12,
2017-11-13,0.2384
2017-11-14,1.1415
2017-11-15,-1.3637000000000001
2017-11-16,0.5721
2017-11-17,0.2607
2017-11-18,
2017-11-19,
2017-11-20,-0.4492
2017-11-21,0.4987
2017-11-22,0.0236
2017-11-23,
2017-11-24,-0.4252
2017-11-25,
2017-11-26,
2017-11-27,0.7592
2017-11-28,0.3296
2017-11-29,0.7745
2017-11-30,0.0
2017-12-01,-0.0466
2017-12-02,
2017-12-03,
2017-12-04,0.4427
2017-12-05,-0.2784
2017-12-06,0.7909
2017-12-07,-1.5001
2017-12-08,-0.0703
2017-12-09,
2017-12-10,
2017-12-11,0.5158
2017-12-12,0.0233
2017-12-13,0.1399
2017-12-14,-0.3959
2017-12-15,1.4262000000000001
2017-12-16,
2017-12-17,
2017-12-18,-0.6224
2017-12-19,0.3248
2017-12-20,-0.6936
2017-12-21,0.3492
2017-12-22,0.6032
2017-12-23,
2017-12-24,
2017-12-25,
2017-12-26,0.1384
2017-12-27,-0.3915
2017-12-28,0.0694
2017-12-29,-0.6038
2017-12-30,
2017-12-31,
2018-01-01,
2018-01-02,-0.9112
2018-01-03,0.4008
2018-01-04,0.2349
2018-01-05,1.2887
2018-01-06,
2018-01-07,
2018-01-08,-0.5089
2018-01-09,-0.0465
2018-01-10,-0.8374
2018-01-11,-0.2815
2018-01-12,-0.0941
2018-01-13,
2018-01-14,
2018-01-15,
2018-01-16,1.2244
2018-01-17,2.0237
2018-01-18,-0.4104
2018-01-19,1.0531
2018-01-20,
2018-01-21,
2018-01-22,0.3172
2018-01-23,0.4968
2018-01-24,0.2022
2018-01-25,-0.2691
2018-01-26,-0.1124
2018-01-27,
2018-01-28,
2018-01-29,0.2701
2018-01-30,-0.449
2018-01-31,0.1353
2018-02-01,3.3108
2018-02-02,-0.8066
2018-02-03,
2018-02-04,
2018-02-05,-3.4286
2018-02-06,1.3883
2018-02-07,-1.1223
2018-02-08,-3.1101
2018-02-09,-1.2652
2018-02-10,
2018-02-11,
2018-02-12,0.9255
2018-02-13,0.6348
2018-02-14,0.3738
2018-02-15,2.6071
2018-02-16,0.1361
2018-02-17,
2018-02-18,
2018-02-19,
2018-02-20,-0.8609
2018-02-21,-0.3199
2018-02-22,-0.2522
2018-02-23,0.5516
2018-02-24,
2018-02-25,
2018-02-26,2.3314
2018-02-27,-1.6976
2018-02-28,-0.2499
2018-03-01,-0.6378
2018-03-02,1.834
2018-03-03,
2018-03-04,
2018-03-05,1.4408
2018-03-06,1.1318
2018-03-07,-4.3669
2018-03-08,0.9637
2018-03-09,0.6136
2018-03-10,
2018-03-11,
2018-03-12,0.2711
2018-03-13,-0.7885
2018-03-14,-0.3633
2018-03-15,-1.1167
2018-03-16,-0.4609
2018-03-17,
2018-03-18,
2018-03-19,-1.9449
2018-03-20,0.0
2018-03-21,-0.7556
2018-03-22,-2.3317
2018-03-23,-1.3155000000000001
2018-03-24,
2018-03-25,
2018-03-26,2.0242
2018-03-27,-1.0162
2018-03-28,-0.2444
2018-03-29,2.8086
2018-03-30,
2018-03-31,
2018-04-01,
2018-04-02,-2.4443
2018-04-03,1.1545
2018-04-04,2.1612
2018-04-05,0.309
2018-04-06,-1.7062
2018-04-07,
2018-04-08,
2018-04-09,0.4822
2018-04-10,0.144
2018-04-11,0.2156
2018-04-12,0.4781
2018-04-13,0.1428
2018-04-14,
2018-04-15,
2018-04-16,0.3326
2018-04-17,-0.7578
2018-04-18,0.1909
2018-04-19,-2.3339
2018-04-20,-2.1946
2018-04-21,
2018-04-22,
2018-04-23,0.5984
2018-04-24,-1.4374
2018-04-25,-0.2263
2018-04-26,0.2268
2018-04-27,0.4023
2018-04-28,
2018-04-29,
2018-04-30,-1.0769
2018-05-01,-1.2911000000000001
2018-05-02,-2.8212
2018-05-03,-0.8446
2018-05-04,3.5401
2018-05-05,
2018-05-06,
2018-05-07,-0.5398
2018-05-08,-0.2843
2018-05-09,0.4925
2018-05-10,0.8512
2018-05-11,0.3325
2018-05-12,
2018-05-13,
2018-05-14,-0.0255
2018-05-15,0.4844
2018-05-16,0.2791
2018-05-17,0.0
2018-05-18,0.3289
2018-05-19,
2018-05-20,
2018-05-21,-0.7818
2018-05-22,0.2288
2018-05-23,0.0507
2018-05-24,0.2788
2018-05-25,0.0506
2018-05-26,
2018-05-27,
2018-05-28,
2018-05-29,-0.6316
2018-05-30,0.8899
2018-05-31,-1.0333
2018-06-01,0.7385
2018-06-02,
2018-06-03,
2018-06-04,0.5561
2018-06-05,-1.3072
2018-06-06,0.5858
2018-06-07,-0.4305
2018-06-08,1.1699
2018-06-09,
2018-06-10,
2018-06-11,1.1312
2018-06-12,0.4971
2018-06-13,-0.7173
2018-06-14,0.6477
2018-06-15,1.0396
2018-06-16,
2018-06-17,
2018-06-18,-1.5678999999999998
2018-06-19,0.3982
2018-06-20,1.0412
2018-06-21,-0.0491
2018-06-22,1.3746
2018-06-23,
2018-06-24,
2018-06-25,0.3632
2018-06-26,-0.6514
2018-06-27,-0.4614
2018-06-28,0.3172
2018-06-29,0.2445
2018-06-30,
2018-07-01,
2018-07-02,-0.3415
2018-07-03,-0.1224
2018-07-04,
2018-07-05,2.5728999999999997
2018-07-06,1.1706
2018-07-07,
2018-07-08,
2018-07-09,-0.425
2018-07-10,-0.2134
2018-07-11,0.404
2018-07-12,0.4734
2018-07-13,0.8952
2018-07-14,
2018-07-15,
2018-07-16,-1.2141
2018-07-17,1.229
2018-07-18,-1.6343999999999999
2018-07-19,0.2611
2018-07-20,0.4972
2018-07-21,
2018-07-22,
2018-07-23,-1.8138999999999998
2018-07-24,-0.3839
2018-07-25,-0.0482
2018-07-26,4.2651
2018-07-27,-0.8551
2018-07-28,
2018-07-29,
2018-07-30,0.2331
2018-07-31,0.8837
2018-08-01,-1.2679
2018-08-02,0.7705
2018-08-03,1.3902
2018-08-04,
2018-08-05,
2018-08-06,-1.1197
2018-08-07,-0.7627
2018-08-08,-1.2809
2018-08-09,-0.5426
2018-08-10,-0.5218
2018-08-11,
2018-08-12,
2018-08-13,-0.0954
2018-08-14,-0.0716
2018-08-15,-0.1433
2018-08-16,0.7175
2018-08-17,1.4248
2018-08-18,
2018-08-19,
2018-08-20,0.2576
2018-08-21,-0.6072
2018-08-22,-0.7049
2018-08-23,-0.4023
2018-08-24,0.7128
2018-08-25,
2018-08-26,
2018-08-27,0.2359
2018-08-28,-0.5648
2018-08-29,0.6864
2018-08-30,-0.2351
2018-08-31,0.6598
2018-09-01,
2018-09-02,
2018-09-03,
2018-09-04,-0.2341
2018-09-05,2.0413
2018-09-06,0.0
2018-09-07,-2.2304
2018-09-08,
2018-09-09,
2018-09-10,0.8937
2018-09-11,-0.0932
2018-09-12,1.1433
2018-09-13,1.1995
2018-09-14,-0.1596
2018-09-15,
2018-09-16,
2018-09-17,-0.2055
2018-09-18,-0.5491
2018-09-19,-0.069
2018-09-20,0.9899
2018-09-21,0.1596
2018-09-22,
2018-09-23,
2018-09-24,-1.1152
2018-09-25,-0.4373
2018-09-26,-0.0462
2018-09-27,0.2081
2018-09-28,-0.2554
2018-09-29,
2018-09-30,
2018-10-01,-0.3026
2018-10-02,0.9339
2018-10-03,-1.0409
2018-10-04,-0.9584
2018-10-05,0.118
2018-10-06,
2018-10-07,
2018-10-08,1.1787
2018-10-09,-0.3728
2018-10-10,-1.1459
2018-10-11,-2.555
2018-10-12,-0.1699
2018-10-13,
2018-10-14,
2018-10-15,-0.1946
2018-10-16,0.5848
2018-10-17,-0.2907
2018-10-18,-0.2915
2018-10-19,1.8519
2018-10-20,
2018-10-21,
2018-10-22,-0.8612
2018-10-23,-0.4344
2018-10-24,0.1454
2018-10-25,-0.7744
2018-10-26,-2.1707
2018-10-27,
2018-10-28,
2018-10-29,0.0
2018-10-30,5.0112
2018-10-31,-0.3324
2018-11-01,0.929
2018-11-02,-0.9205
2018-11-03,
2018-11-04,
2018-11-05,1.7389000000000001
2018-11-06,1.7326000000000001
2018-11-07,0.4833
2018-11-08,0.6413
2018-11-09,0.8193
2018-11-10,
2018-11-11,
2018-11-12,0.3386
2018-11-13,-0.8324
2018-11-14,-0.726
2018-11-15,0.4113
2018-11-16,0.751
2018-11-17,
2018-11-18,
2018-11-19,0.3614
2018-11-20,-1.6655
2018-11-21,-0.4807
2018-11-22,
2018-11-23,0.713
2018-11-24,
2018-11-25,
2018-11-26,0.3654
2018-11-27,1.3424
2018-11-28,-0.2694
2018-11-29,0.2476
2018-11-30,1.0106
2018-12-01,
2018-12-02,
2018-12-03,0.1112
2018-12-04,-1.2436
2018-12-05,
2018-12-06,-0.4947
2018-12-07,-1.0169
2018-12-08,
2018-12-09,
2018-12-10,0.2968
2018-12-11,0.6374
2018-12-12,-0.3167
2018-12-13,0.6354
2018-12-14,-1.8037999999999998
2018-12-15,
2018-12-16,
2018-12-17,-1.6992
2018-12-18,-1.5651000000000002
2018-12-19,-1.7323
2018-12-20,-0.6037
2018-12-21,-1.1662
2018-12-22,
2018-12-23,
2018-12-24,-2.9499
2018-12-25,
2018-12-26,1.3171
2018-12-27,0.575
2018-12-28,-0.1989
2018-12-29,
2018-12-30,
2018-12-31,0.351
2019-01-01,
2019-01-02,-0.3497
2019-01-03,-0.376
2019-01-04,2.768
2019-01-05,
2019-01-06,
2019-01-07,0.6856
2019-01-08,2.3346
2019-01-09,-0.3565
2019-01-10,0.9778
2019-01-11,-0.2598
2019-01-12,
2019-01-13,
2019-01-14,0.592
2019-01-15,1.0829
2019-01-16,-0.6288
2019-01-17,0.8671
2019-01-18,0.7435
2019-01-19,
2019-01-20,
2019-01-21,
2019-01-22,-0.5304
2019-01-23,0.8811
2019-01-24,-1.1032
2019-01-25,-0.7204
2019-01-26,
2019-01-27,
2019-01-28,0.9363
2019-01-29,0.7189
2019-01-30,0.875
2019-01-31,5.5923
2019-02-01,-1.4916
2019-02-02,
2019-02-03,
2019-02-04,1.185
2019-02-05,-0.2819
2019-02-06,0.4785
2019-02-07,0.6494
2019-02-08,0.8602
2019-02-09,
2019-02-10,
2019-02-11,1.1727
2019-02-12,0.2107
2019-02-13,0.1262
2019-02-14,-0.6091
2019-02-15,1.7751000000000001
2019-02-16,
2019-02-17,
2019-02-18,
2019-02-19,-0.1246
2019-02-20,-0.2287
2019-02-21,0.8752
2019-02-22,-1.4253
2019-02-23,
2019-02-24,
2019-02-25,-1.0687
2019-02-26,0.466
2019-02-27,-0.6325
2019-02-28,0.0637
2019-03-01,0.1484
2019-03-02,
2019-03-03,
2019-03-04,-0.5082
2019-03-05,-0.1277
2019-03-06,0.0852
2019-03-07,-0.3406
2019-03-08,-0.4913
2019-03-09,
2019-03-10,
2019-03-11,1.1593
2019-03-12,-0.3608
2019-03-13,0.7029
2019-03-14,0.1481
2019-03-15,0.9504
2019-03-16,
2019-03-17,
2019-03-18,0.5021
2019-03-19,0.4163
2019-03-20,-0.1244
2019-03-21,1.4529
2019-03-22,0.5115
2019-03-23,
2019-03-24,
2019-03-25,0.5699
2019-03-26,0.7691
2019-03-27,-0.3213
2019-03-28,-0.0403
2019-03-29,1.155
2019-03-30,
2019-03-31,
2019-04-01,-0.4607
2019-04-02,-0.1006
2019-04-03,0.1813
2019-04-04,-0.1609
2019-04-05,0.0604
2019-04-06,
2019-04-07,
2019-04-08,-0.1409
2019-04-09,0.0605
2019-04-10,0.1209
2019-04-11,-0.0604
2019-04-12,0.2416
2019-04-13,
2019-04-14,
2019-04-15,0.9841
2019-04-16,-0.3182
2019-04-17,0.2195
2019-04-18,-0.2787
2019-04-19,
2019-04-20,
2019-04-21,
2019-04-22,0.1797
2019-04-23,0.3587
2019-04-24,0.0397
2019-04-25,-0.7344
2019-04-26,0.5599
2019-04-27,
2019-04-28,
2019-04-29,0.4772
2019-04-30,0.6333
2019-05-01,1.5535999999999999
2019-05-02,-0.3098
2019-05-03,0.5439
2019-05-04,
2019-05-05,
2019-05-06,-0.3091
2019-05-07,-1.1434
2019-05-08,0.0
2019-05-09,0.6665
2019-05-10,1.0127
2019-05-11,
2019-05-12,
2019-05-13,-1.311
2019-05-14,0.84
2019-05-15,0.4068
2019-05-16,1.8715000000000002
2019-05-17,-1.0795
2019-05-18,
