date,ICE UN Equity
2009-04-19,
2009-04-20,-2.7948
2009-04-21,5.4295
2009-04-22,-6.7951
2009-04-23,2.3697
2009-04-24,-0.3307
2009-04-25,
2009-04-26,
2009-04-27,3.9223
2009-04-28,-4.447
2009-04-29,3.9499
2009-04-30,0.5625
2009-05-01,-2.7968
2009-05-02,
2009-05-03,
2009-05-04,6.33
2009-05-05,12.657399999999999
2009-05-06,-4.1373
2009-05-07,-2.6795
2009-05-08,2.2278000000000002
2009-05-09,
2009-05-10,
2009-05-11,-5.1398
2009-05-12,4.573
2009-05-13,0.0933
2009-05-14,4.3172
2009-05-15,-3.811
2009-05-16,
2009-05-17,
2009-05-18,6.9026
2009-05-19,0.4536
2009-05-20,-5.5438
2009-05-21,0.356
2009-05-22,0.8514
2009-05-23,
2009-05-24,
2009-05-25,
2009-05-26,2.593
2009-05-27,0.3918
2009-05-28,5.0937
2009-05-29,0.0836
2009-05-30,
2009-05-31,
2009-06-01,2.0781
2009-06-02,4.6533
2009-06-03,-2.3013
2009-06-04,6.4356
2009-06-05,-4.0755
2009-06-06,
2009-06-07,
2009-06-08,2.8295
2009-06-09,-0.2286
2009-06-10,-2.6307
2009-06-11,1.6298
2009-06-12,-0.4374
2009-06-13,
2009-06-14,
2009-06-15,-2.6012
2009-06-16,-1.3176999999999999
2009-06-17,-2.33
2009-06-18,3.5967000000000002
2009-06-19,2.0902
2009-06-20,
2009-06-21,
2009-06-22,-8.016
2009-06-23,1.0752
2009-06-24,5.0014
2009-06-25,1.1019
2009-06-26,1.9777
2009-06-27,
2009-06-28,
2009-06-29,2.0169
2009-06-30,-3.4809
2009-07-01,-2.2059
2009-07-02,-2.3093
2009-07-03,
2009-07-04,
2009-07-05,
2009-07-06,0.8613
2009-07-07,-10.9466
2009-07-08,-13.0878
2009-07-09,0.7394
2009-07-10,-1.3166
2009-07-11,
2009-07-12,
2009-07-13,5.1004
2009-07-14,-4.2125
2009-07-15,7.0717
2009-07-16,-1.391
2009-07-17,1.0774
2009-07-18,
2009-07-19,
2009-07-20,1.8022
2009-07-21,-2.0509
2009-07-22,-1.1351
2009-07-23,4.3696
2009-07-24,-0.5447
2009-07-25,
2009-07-26,
2009-07-27,0.4081
2009-07-28,-2.5882
2009-07-29,2.108
2009-07-30,3.1612999999999998
2009-07-31,-1.9596
2009-08-01,
2009-08-02,
2009-08-03,2.1369
2009-08-04,-4.7153
2009-08-05,2.1848
2009-08-06,-1.4967
2009-08-07,1.5845
2009-08-08,
2009-08-09,
2009-08-10,0.0855
2009-08-11,-3.608
2009-08-12,0.9413
2009-08-13,-0.0878
2009-08-14,-0.6369
2009-08-15,
2009-08-16,
2009-08-17,-3.8125999999999998
2009-08-18,2.3897
2009-08-19,0.8191
2009-08-20,5.7318
2009-08-21,0.9895
2009-08-22,
2009-08-23,
2009-08-24,-1.7302
2009-08-25,-0.9652
2009-08-26,-0.4177
2009-08-27,-1.8068
2009-08-28,2.3111
2009-08-29,
2009-08-30,
2009-08-31,0.4175
2009-09-01,-2.6013
2009-09-02,-0.8428
2009-09-03,-0.7175
2009-09-04,-0.4225
2009-09-05,
2009-09-06,
2009-09-07,
2009-09-08,0.268
2009-09-09,-1.0356
2009-09-10,0.5514
2009-09-11,-1.3093
2009-09-12,
2009-09-13,
2009-09-14,2.3018
2009-09-15,0.2217
2009-09-16,5.1095
2009-09-17,1.3994
2009-09-18,1.3075
2009-09-19,
2009-09-20,
2009-09-21,-0.758
2009-09-22,2.0229
2009-09-23,-1.4466
2009-09-24,-4.5062999999999995
2009-09-25,-2.1283
2009-09-26,
2009-09-27,
2009-09-28,4.3273
2009-09-29,0.0526
2009-09-30,2.2622
2009-10-01,-3.4469
2009-10-02,-2.6854
2009-10-03,
2009-10-04,
2009-10-05,4.0188
2009-10-06,0.5264
2009-10-07,-1.4661
2009-10-08,-0.7652
2009-10-09,2.7739000000000003
2009-10-10,
2009-10-11,
2009-10-12,-0.3752
2009-10-13,0.1569
2009-10-14,1.6084
2009-10-15,0.9867
2009-10-16,7.7252
2009-10-17,
2009-10-18,
2009-10-19,0.1795
2009-10-20,-0.0755
2009-10-21,0.453
2009-10-22,0.1221
2009-10-23,-1.8956
2009-10-24,
2009-10-25,
2009-10-26,-1.234
2009-10-27,-0.4552
2009-10-28,-2.1113
2009-10-29,4.7908
2009-10-30,-4.9701
2009-10-31,
2009-11-01,
2009-11-02,2.635
2009-11-03,-1.4782
2009-11-04,-1.4115
2009-11-05,4.6556
2009-11-06,1.4159
2009-11-07,
2009-11-08,
2009-11-09,1.8016999999999999
2009-11-10,-0.4355
2009-11-11,0.6329
2009-11-12,-0.2774
2009-11-13,0.6492
2009-11-14,
2009-11-15,
2009-11-16,1.3820999999999999
2009-11-17,-0.6907
2009-11-18,0.119
2009-11-19,-2.4132
2009-11-20,0.0094
2009-11-21,
2009-11-22,
2009-11-23,1.714
2009-11-24,-1.0405
2009-11-25,0.4187
2009-11-26,
2009-11-27,-2.8725
2009-11-28,
2009-11-29,
2009-11-30,1.8794
2009-12-01,0.9551
2009-12-02,-1.1038000000000001
2009-12-03,-1.435
2009-12-04,0.0095
2009-12-05,
2009-12-06,
2009-12-07,-1.0181
2009-12-08,0.9709
2009-12-09,0.2951
2009-12-10,0.617
2009-12-11,3.2925
2009-12-12,
2009-12-13,
2009-12-14,0.2466
2009-12-15,-2.7697000000000003
2009-12-16,0.1874
2009-12-17,-0.3367
2009-12-18,0.1032
2009-12-19,
2009-12-20,
2009-12-21,1.3406
2009-12-22,2.0259
2009-12-23,-1.2694
2009-12-24,0.7347
2009-12-25,
2009-12-26,
2009-12-27,
2009-12-28,2.58
2009-12-29,0.0711
2009-12-30,0.6483
2009-12-31,-0.9089
2010-01-01,
2010-01-02,
2010-01-03,
2010-01-04,0.5076
2010-01-05,-3.7654
2010-01-06,-3.0841
2010-01-07,2.7263
2010-01-08,0.3144
2010-01-09,
2010-01-10,
2010-01-11,0.0184
2010-01-12,-2.553
2010-01-13,1.7875999999999999
2010-01-14,1.8491
2010-01-15,-2.3538
2010-01-16,
2010-01-17,
2010-01-18,
2010-01-19,1.9154
2010-01-20,-1.3201
2010-01-21,-3.7904
2010-01-22,-3.2831
2010-01-23,
2010-01-24,
2010-01-25,0.7588
2010-01-26,-5.5588999999999995
2010-01-27,1.8361
2010-01-28,-1.7721
2010-01-29,0.1468
2010-01-30,
2010-01-31,
2010-02-01,2.566
2010-02-02,1.1335
2010-02-03,0.7775
2010-02-04,-4.2481
2010-02-05,3.0344
2010-02-06,
2010-02-07,
2010-02-08,-1.4522
2010-02-09,1.8858000000000001
2010-02-10,-3.2265
2010-02-11,3.982
2010-02-12,1.0252
2010-02-13,
2010-02-14,
2010-02-15,
2010-02-16,3.6315
2010-02-17,-1.2961
2010-02-18,-0.4377
2010-02-19,1.1137
2010-02-20,
2010-02-21,
2010-02-22,-0.715
2010-02-23,-0.5644
2010-02-24,1.9769
2010-02-25,0.8541
2010-02-26,2.0934
2010-02-27,
2010-02-28,
2010-03-01,0.7456
2010-03-02,0.0925
2010-03-03,-0.7857
2010-03-04,1.4999
2010-03-05,0.4497
2010-03-06,
2010-03-07,
2010-03-08,0.7127
2010-03-09,-0.4627
2010-03-10,0.2643
2010-03-11,1.5091
2010-03-12,-1.2807
2010-03-13,
2010-03-14,
2010-03-15,-1.2156
2010-03-16,-0.1653
2010-03-17,0.6807
2010-03-18,0.0822
2010-03-19,-1.3054999999999999
2010-03-20,
2010-03-21,
2010-03-22,1.6372
2010-03-23,-0.0273
2010-03-24,0.5826
2010-03-25,-0.534
2010-03-26,1.0737
2010-03-27,
2010-03-28,
2010-03-29,0.2521
2010-03-30,-0.898
2010-03-31,1.6491
2010-04-01,0.4457
2010-04-02,
2010-04-03,
2010-04-04,
2010-04-05,-2.0323
2010-04-06,-3.0075
2010-04-07,-0.8406
2010-04-08,0.81
2010-04-09,0.0093
2010-04-10,
2010-04-11,
2010-04-12,1.4386999999999999
2010-04-13,0.3131
2010-04-14,1.6159
2010-04-15,0.8764
2010-04-16,-3.708
2010-04-17,
2010-04-18,
2010-04-19,1.7952
2010-04-20,2.723
2010-04-21,-0.4892
2010-04-22,4.4427
2010-04-23,1.2153
2010-04-24,
2010-04-25,
2010-04-26,1.7081
2010-04-27,-3.708
2010-04-28,0.5439
2010-04-29,2.0352
2010-04-30,-1.8431
2010-05-01,
2010-05-02,
2010-05-03,0.1972
2010-05-04,-2.9351000000000003
2010-05-05,4.8576
2010-05-06,-1.5974
2010-05-07,-2.0164
2010-05-08,
2010-05-09,
2010-05-10,7.595
2010-05-11,-2.3989
2010-05-12,1.7852999999999999
2010-05-13,-0.5384
2010-05-14,-3.0594
2010-05-15,
2010-05-16,
2010-05-17,0.9899
2010-05-18,-3.9125
2010-05-19,-0.5842
2010-05-20,-3.9467
2010-05-21,5.0858
2010-05-22,
2010-05-23,
2010-05-24,-0.7907
2010-05-25,-0.2452
2010-05-26,-0.7024
2010-05-27,3.7577
2010-05-28,-1.0396
2010-05-29,
2010-05-30,
2010-05-31,
2010-06-01,-0.2583
2010-06-02,4.8088
2010-06-03,-0.1483
2010-06-04,-2.5821
2010-06-05,
2010-06-06,
2010-06-07,-0.9484
2010-06-08,-0.7694
2010-06-09,-1.1114
2010-06-10,3.6505
2010-06-11,3.732
2010-06-12,
2010-06-13,
2010-06-14,-0.3971
2010-06-15,0.4068
2010-06-16,2.852
2010-06-17,-3.6316
2010-06-18,-0.1308
2010-06-19,
2010-06-20,
2010-06-21,-0.5648
2010-06-22,-1.704
2010-06-23,-1.5828
2010-06-24,-2.5528
2010-06-25,3.3531
2010-06-26,
2010-06-27,
2010-06-28,-0.3042
2010-06-29,-3.4915
2010-06-30,-0.7464
2010-07-01,-0.3539
2010-07-02,-5.6823
2010-07-03,
2010-07-04,
2010-07-05,
2010-07-06,-2.1839
2010-07-07,2.762
2010-07-08,0.4963
2010-07-09,-0.6244
2010-07-10,
2010-07-11,
2010-07-12,-0.0281
2010-07-13,1.3038
2010-07-14,-1.9444
2010-07-15,-0.3494
2010-07-16,-3.7809
2010-07-17,
2010-07-18,
2010-07-19,1.3295
2010-07-20,4.5194
2010-07-21,-2.9384
2010-07-22,2.0502
2010-07-23,1.7274
2010-07-24,
2010-07-25,
2010-07-26,-0.3322
2010-07-27,-0.7407
2010-07-28,-0.5131
2010-07-29,-0.1688
2010-07-30,-0.7983
2010-07-31,
2010-08-01,
2010-08-02,2.8593
2010-08-03,-1.1322
2010-08-04,2.6999
2010-08-05,-1.2238
2010-08-06,-1.496
2010-08-07,
2010-08-08,
2010-08-09,1.1274
2010-08-10,-2.1098
2010-08-11,-3.9812
2010-08-12,-1.4801
2010-08-13,-4.0294
2010-08-14,
2010-08-15,
2010-08-16,1.8142
2010-08-17,1.7309999999999999
2010-08-18,-0.2202
2010-08-19,-2.2771
2010-08-20,-0.3798
2010-08-21,
2010-08-22,
2010-08-23,-0.5873
2010-08-24,-2.6534
2010-08-25,1.8207
2010-08-26,0.0523
2010-08-27,1.7349
2010-08-28,
2010-08-29,
2010-08-30,-2.9998
2010-08-31,1.2074
2010-09-01,4.0289
2010-09-02,1.2474
2010-09-03,1.6692
2010-09-04,
2010-09-05,
2010-09-06,
2010-09-07,0.8991
2010-09-08,0.8136
2010-09-09,0.2882
2010-09-10,1.0825
2010-09-11,
2010-09-12,
2010-09-13,1.63
2010-09-14,-0.746
2010-09-15,0.6764
2010-09-16,-0.8772
2010-09-17,-1.1862
2010-09-18,
2010-09-19,
2010-09-20,-0.0286
2010-09-21,-1.3723
2010-09-22,-0.6184
2010-09-23,-1.7307000000000001
2010-09-24,3.4234
2010-09-25,
2010-09-26,
2010-09-27,0.5166
2010-09-28,0.7328
2010-09-29,-0.5763
2010-09-30,-0.4847
2010-10-01,1.7475
2010-10-02,
2010-10-03,
2010-10-04,0.7602
2010-10-05,3.6699
2010-10-06,-0.4582
2010-10-07,0.5506
2010-10-08,0.8618
2010-10-09,
2010-10-10,
2010-10-11,-0.3382
2010-10-12,1.1252
2010-10-13,-0.2649
2010-10-14,0.0089
2010-10-15,1.815
2010-10-16,
2010-10-17,
2010-10-18,1.5565
2010-10-19,-0.7021
2010-10-20,0.0172
2010-10-21,1.8881000000000001
2010-10-22,-1.1339
2010-10-23,
2010-10-24,
2010-10-25,-1.0527
2010-10-26,-2.1105
2010-10-27,1.3254000000000001
2010-10-28,-0.0872
2010-10-29,0.2618
2010-10-30,
2010-10-31,
2010-11-01,-0.5223
2010-11-02,-0.6826
2010-11-03,-0.8723
2010-11-04,1.9733
2010-11-05,2.371
2010-11-06,
2010-11-07,
2010-11-08,-0.0937
2010-11-09,-1.8751
2010-11-10,0.7209
2010-11-11,-1.1038000000000001
2010-11-12,-2.1102
2010-11-13,
2010-11-14,
2010-11-15,0.971
2010-11-16,-2.285
2010-11-17,0.8306
2010-11-18,1.3163
2010-11-19,1.4405999999999999
2010-11-20,
2010-11-21,
2010-11-22,-1.5856
2010-11-23,-1.0181
2010-11-24,2.1644
2010-11-25,
2010-11-26,-1.0155
2010-11-27,
2010-11-28,
2010-11-29,-0.1327
2010-11-30,-0.1948
2010-12-01,2.5909
2010-12-02,4.0823
2010-12-03,-2.9749
2010-12-04,
2010-12-05,
2010-12-06,1.0106
2010-12-07,-1.4753
2010-12-08,1.5835
2010-12-09,-0.2711
2010-12-10,-0.1444
2010-12-11,
2010-12-12,
2010-12-13,0.1701
2010-12-14,-1.1635
2010-12-15,1.2201
2010-12-16,-0.365
2010-12-17,1.5847
2010-12-18,
2010-12-19,
2010-12-20,-0.1426
2010-12-21,0.8567
2010-12-22,0.3081
2010-12-23,-0.3736
2010-12-24,
2010-12-25,
2010-12-26,
2010-12-27,0.7167
2010-12-28,0.0331
2010-12-29,-0.8685
2010-12-30,-0.3004
2010-12-31,-0.2845
2011-01-01,
2011-01-02,
2011-01-03,0.0
2011-01-04,-0.9903
2011-01-05,-0.2713
2011-01-06,-2.6944
2011-01-07,-0.4018
2011-01-08,
2011-01-09,
2011-01-10,0.0614
2011-01-11,-1.4112
2011-01-12,2.596
2011-01-13,0.8232
2011-01-14,-0.0688
2011-01-15,
2011-01-16,
2011-01-17,
2011-01-18,0.4214
2011-01-19,-1.0277
2011-01-20,-0.0087
2011-01-21,0.9
2011-01-22,
2011-01-23,
2011-01-24,0.1887
2011-01-25,-1.2071
2011-01-26,-0.3726
2011-01-27,2.505
2011-01-28,-0.7976
2011-01-29,
2011-01-30,
2011-01-31,3.0622
2011-02-01,0.7387
2011-02-02,-0.898
2011-02-03,-0.8563
2011-02-04,0.9391
2011-02-05,
2011-02-06,
2011-02-07,-0.0498
2011-02-08,-1.7452999999999999
2011-02-09,4.1533
2011-02-10,4.3206
2011-02-11,0.2569
2011-02-12,
2011-02-13,
2011-02-14,1.3046
2011-02-15,-2.8514
2011-02-16,0.8995
2011-02-17,0.7976
2011-02-18,-1.3344
2011-02-19,
2011-02-20,
2011-02-21,
2011-02-22,-3.8449
2011-02-23,0.3598
2011-02-24,0.7415
2011-02-25,2.6448
2011-02-26,
2011-02-27,
2011-02-28,1.0165
2011-03-01,-0.858
2011-03-02,0.3226
2011-03-03,1.545
2011-03-04,0.5947
2011-03-05,
2011-03-06,
2011-03-07,3.4319
2011-03-08,-2.0858
2011-03-09,-0.7429
2011-03-10,-2.551
2011-03-11,-1.1913
2011-03-12,
2011-03-13,
2011-03-14,-1.0153
2011-03-15,-1.17
2011-03-16,0.3568
2011-03-17,1.2685
2011-03-18,-0.4548
2011-03-19,
2011-03-20,
2011-03-21,0.3767
2011-03-22,0.4072
2011-03-23,1.0179
2011-03-24,0.2125
2011-03-25,0.5342
2011-03-26,
2011-03-27,
2011-03-28,-1.6956
2011-03-29,0.2464
2011-03-30,-0.9435
2011-03-31,-1.1126
2011-04-01,-3.0678
2011-04-02,
2011-04-03,
2011-04-04,-0.7098
2011-04-05,0.7653
2011-04-06,2.2369
2011-04-07,-0.1878
2011-04-08,-1.3987
2011-04-09,
2011-04-10,
2011-04-11,0.0
2011-04-12,-0.0581
2011-04-13,0.5893
2011-04-14,-0.4538
2011-04-15,1.1439
2011-04-16,
2011-04-17,
2011-04-18,-1.7866
2011-04-19,-0.4256
2011-04-20,1.1146
2011-04-21,1.2597
2011-04-22,
2011-04-23,
2011-04-24,
2011-04-25,-0.1473
2011-04-26,0.3033
2011-04-27,-0.474
2011-04-28,-1.3054999999999999
2011-04-29,0.1248
2011-04-30,
2011-05-01,
2011-05-02,-1.7865
2011-05-03,-1.4805
2011-05-04,-1.374
2011-05-05,-0.6879
2011-05-06,3.1036
2011-05-07,
2011-05-08,
2011-05-09,1.131
2011-05-10,1.1099
2011-05-11,0.0499
2011-05-12,-0.2244
2011-05-13,-1.4329
2011-05-14,
2011-05-15,
2011-05-16,3.2961
2011-05-17,-1.4237
2011-05-18,1.5687
2011-05-19,0.4004
2011-05-20,-1.3674
2011-05-21,
2011-05-22,
2011-05-23,-0.6354
2011-05-24,0.789
2011-05-25,-0.173
2011-05-26,-0.6438
2011-05-27,-0.9969
2011-05-28,
2011-05-29,
2011-05-30,
2011-05-31,1.2419
2011-06-01,-3.3485
2011-06-02,0.6432
2011-06-03,-1.4741
2011-06-04,
2011-06-05,
2011-06-06,-1.6259000000000001
2011-06-07,0.0879
2011-06-08,-0.5621
2011-06-09,3.0916
2011-06-10,-0.7883
2011-06-11,
2011-06-12,
2011-06-13,0.1468
2011-06-14,2.268
2011-06-15,-1.7455
2011-06-16,0.5064
2011-06-17,0.8539
2011-06-18,
2011-06-19,
2011-06-20,2.1336
2011-06-21,1.3595
2011-06-22,-1.9138
2011-06-23,-0.2585
2011-06-24,-0.8861
2011-06-25,
2011-06-26,
2011-06-27,1.6532
2011-06-28,1.5682
2011-06-29,1.4215
2011-06-30,0.4511
2011-07-01,1.8202
2011-07-02,
2011-07-03,
2011-07-04,
2011-07-05,1.2049
2011-07-06,-0.5291
2011-07-07,1.3221
2011-07-08,-0.8647
2011-07-09,
2011-07-10,
2011-07-11,-2.1885
2011-07-12,-0.215
2011-07-13,0.6384
2011-07-14,-0.0714
2011-07-15,1.1663999999999999
2011-07-16,
2011-07-17,
2011-07-18,-1.2706
2011-07-19,1.4061
2011-07-20,-1.0497
2011-07-21,1.5359
2011-07-22,0.3665
2011-07-23,
2011-07-24,
2011-07-25,-0.6992
2011-07-26,-1.197
2011-07-27,-2.5418
2011-07-28,0.4225
2011-07-29,-0.2427
2011-07-30,
2011-07-31,
2011-08-01,-0.957
2011-08-02,-2.4812
2011-08-03,-1.7382
2011-08-04,-5.2811
2011-08-05,-0.6135
2011-08-06,
2011-08-07,
2011-08-08,-5.6736
2011-08-09,8.748
2011-08-10,-2.8319
2011-08-11,6.4208
2011-08-12,-1.6859
2011-08-13,
2011-08-14,
2011-08-15,1.3492
2011-08-16,-4.4748
2011-08-17,-0.0719
2011-08-18,-4.8677
2011-08-19,-0.6431
2011-08-20,
2011-08-21,
2011-08-22,1.1328
2011-08-23,4.7534
2011-08-24,1.1861
2011-08-25,-2.1046
2011-08-26,1.6782
2011-08-27,
2011-08-28,
2011-08-29,3.8897
2011-08-30,-0.1546
2011-08-31,1.4449
2011-09-01,-2.323
2011-09-02,-2.3262
2011-09-03,
2011-09-04,
2011-09-05,
2011-09-06,0.5776
2011-09-07,3.437
2011-09-08,-0.3161
2011-09-09,-1.9022999999999999
2011-09-10,
2011-09-11,
2011-09-12,2.7603
2011-09-13,1.2581
2011-09-14,1.1501000000000001
2011-09-15,2.6475
2011-09-16,1.0511
2011-09-17,
2011-09-18,
2011-09-19,-1.6803
2011-09-20,-0.3499
2011-09-21,0.343
2011-09-22,0.057
2011-09-23,-0.6833
2011-09-24,
2011-09-25,
2011-09-26,1.6134
2011-09-27,-0.0242
2011-09-28,-2.1122
2011-09-29,0.6259
2011-09-30,-3.2084
2011-10-01,
2011-10-02,
2011-10-03,-0.4735
2011-10-04,3.0246
2011-10-05,1.5421
2011-10-06,1.9329
2011-10-07,-3.0994
2011-10-08,
2011-10-09,
2011-10-10,3.5766999999999998
2011-10-11,-2.2782999999999998
2011-10-12,2.039
2011-10-13,-1.2181
2011-10-14,0.2982
2011-10-15,
2011-10-16,
2011-10-17,-1.7437
2011-10-18,1.8155000000000001
2011-10-19,-1.3574
2011-10-20,0.0
2011-10-21,3.0128
2011-10-22,
2011-10-23,
2011-10-24,1.3675
2011-10-25,-3.2127
2011-10-26,1.2971
2011-10-27,5.0823
2011-10-28,0.2422
2011-10-29,
2011-10-30,
2011-10-31,-1.933
2011-11-01,-5.097
2011-11-02,-0.5192
2011-11-03,4.2326
2011-11-04,-0.2504
2011-11-05,
2011-11-06,
2011-11-07,-2.1649
2011-11-08,1.8679999999999999
2011-11-09,-2.2903000000000002
2011-11-10,0.9585
2011-11-11,2.0345
2011-11-12,
2011-11-13,
2011-11-14,-0.9461
2011-11-15,0.2763
2011-11-16,-3.5976
2011-11-17,-3.5032
2011-11-18,-0.8124
2011-11-19,
2011-11-20,
2011-11-21,-2.6107
2011-11-22,1.5417999999999998
2011-11-23,-2.2431
2011-11-24,
2011-11-25,0.4148
2011-11-26,
2011-11-27,
2011-11-28,3.3222
2011-11-29,-0.1531
2011-11-30,3.6974
2011-12-01,2.4482
2011-12-02,-1.0265
2011-12-03,
2011-12-04,
2011-12-05,-0.9642
2011-12-06,0.859
2011-12-07,-0.2433
2011-12-08,-1.9434
2011-12-09,1.9073
2011-12-10,
2011-12-11,
2011-12-12,-2.726
2011-12-13,-1.8319999999999999
2011-12-14,-0.0852
2011-12-15,-0.1109
2011-12-16,0.4781
2011-12-17,
2011-12-18,
2011-12-19,-1.2661
2011-12-20,3.193
2011-12-21,-1.1259000000000001
2011-12-22,0.8351
2011-12-23,0.4852
2011-12-24,
2011-12-25,
2011-12-26,
2011-12-27,0.3746
2011-12-28,-0.9538
2011-12-29,1.5743
2011-12-30,-0.6183
2011-12-31,
2012-01-01,
2012-01-02,
2012-01-03,-1.6425
2012-01-04,-1.3072
2012-01-05,-0.0085
2012-01-06,-1.7093
2012-01-07,
2012-01-08,
2012-01-09,-2.1129
2012-01-10,1.1814
2012-01-11,-1.1413
2012-01-12,2.0691
2012-01-13,1.3311
2012-01-14,
2012-01-15,
2012-01-16,
2012-01-17,-3.7091
2012-01-18,2.3183
2012-01-19,2.8584
2012-01-20,-0.5253
2012-01-21,
2012-01-22,
2012-01-23,0.9539
2012-01-24,0.3375
2012-01-25,-1.1772
2012-01-26,-0.0681
2012-01-27,-0.8514
2012-01-28,
2012-01-29,
2012-01-30,-0.8759
2012-01-31,-0.823
2012-02-01,0.1834
2012-02-02,4.3247
2012-02-03,2.2315
2012-02-04,
2012-02-05,
2012-02-06,0.3597
2012-02-07,0.0081
2012-02-08,5.9542
2012-02-09,1.4222000000000001
2012-02-10,2.1299
2012-02-11,
2012-02-12,
2012-02-13,-0.7422
2012-02-14,-0.0449
2012-02-15,-0.6134
2012-02-16,0.7301
2012-02-17,0.4782
2012-02-18,
2012-02-19,
2012-02-20,
2012-02-21,-0.818
2012-02-22,-0.165
2012-02-23,4.5888
2012-02-24,0.3447
2012-02-25,
2012-02-26,
2012-02-27,-0.0787
2012-02-28,0.1647
2012-02-29,-1.3585
2012-03-01,1.3336999999999999
2012-03-02,-0.3362
2012-03-03,
2012-03-04,
2012-03-05,-0.8469
2012-03-06,-0.4198
2012-03-07,1.3448
2012-03-08,0.2008
2012-03-09,1.5175
2012-03-10,
2012-03-11,
2012-03-12,-2.2493
2012-03-13,2.6978
2012-03-14,-1.159
2012-03-15,0.803
2012-03-16,-2.0092
2012-03-17,
2012-03-18,
2012-03-19,0.9209
2012-03-20,-0.2923
2012-03-21,-0.3503
2012-03-22,0.1937
2012-03-23,-0.1217
2012-03-24,
2012-03-25,
2012-03-26,-0.2223
2012-03-27,-1.4515
2012-03-28,-0.751
2012-03-29,-0.6832
2012-03-30,1.6495
2012-03-31,
2012-04-01,
2012-04-02,0.8732
2012-04-03,-0.7142
2012-04-04,-2.2597
2012-04-05,3.033
2012-04-06,
2012-04-07,
2012-04-08,
2012-04-09,-1.9912999999999998
2012-04-10,-2.6943
2012-04-11,0.9911
2012-04-12,0.4794
2012-04-13,-0.8052
2012-04-14,
2012-04-15,
2012-04-16,-1.2852000000000001
2012-04-17,0.7385
2012-04-18,-1.3453
2012-04-19,-0.7814
2012-04-20,-0.8648
2012-04-21,
2012-04-22,
2012-04-23,-0.2492
2012-04-24,1.7881
2012-04-25,1.7337
2012-04-26,-1.2215
2012-04-27,1.2748
2012-04-28,
2012-04-29,
2012-04-30,0.2789
2012-05-01,-1.4506999999999999
2012-05-02,-2.4865
2012-05-03,1.1029
2012-05-04,-1.5241
2012-05-05,
2012-05-06,
2012-05-07,-1.2963
2012-05-08,-0.2786
2012-05-09,-0.2953
2012-05-10,0.1041
2012-05-11,-0.8557
2012-05-12,
2012-05-13,
2012-05-14,-0.6775
2012-05-15,-0.8933
2012-05-16,-0.1885
2012-05-17,-0.3858
2012-05-18,1.8542999999999998
2012-05-19,
2012-05-20,
2012-05-21,1.2137
2012-05-22,-0.3278
2012-05-23,-0.2406
2012-05-24,-0.3457
2012-05-25,1.2424
2012-05-26,
2012-05-27,
2012-05-28,
2012-05-29,-0.3108
2012-05-30,-2.2622
2012-05-31,0.1472
2012-06-01,-3.2503
2012-06-02,
2012-06-03,
2012-06-04,0.6922
2012-06-05,5.3315
2012-06-06,2.1568
2012-06-07,-0.5298
2012-06-08,0.1645
2012-06-09,
2012-06-10,
2012-06-11,-0.8836
2012-06-12,0.852
2012-06-13,-1.4549
2012-06-14,2.2305
2012-06-15,4.6665
2012-06-16,
2012-06-17,
2012-06-18,1.0682
2012-06-19,-0.4991
2012-06-20,-0.5016
2012-06-21,-2.6394
2012-06-22,1.4163999999999999
2012-06-23,
2012-06-24,
2012-06-25,-1.4191
2012-06-26,1.5767
2012-06-27,-0.3974
2012-06-28,0.9862
2012-06-29,1.3717
2012-06-30,
2012-07-01,
2012-07-02,-0.1177
2012-07-03,-0.6774
2012-07-04,
2012-07-05,-0.1186
2012-07-06,-1.0687
2012-07-07,
2012-07-08,
2012-07-09,-0.3676
2012-07-10,-1.0014
2012-07-11,1.7189
2012-07-12,0.3739
2012-07-13,2.2199
2012-07-14,
2012-07-15,
2012-07-16,-2.3466
2012-07-17,1.6045
2012-07-18,-0.3526
2012-07-19,-1.4005
2012-07-20,-2.0034
2012-07-21,
2012-07-22,
2012-07-23,0.061
2012-07-24,1.014
2012-07-25,-1.3961999999999999
2012-07-26,1.592
2012-07-27,1.1452
2012-07-28,
2012-07-29,
2012-07-30,-1.4153
2012-07-31,-0.8538
2012-08-01,-1.387
2012-08-02,-0.5332
2012-08-03,2.7504
2012-08-04,
2012-08-05,
2012-08-06,-0.189
2012-08-07,0.053
2012-08-08,0.1363
2012-08-09,0.5293
2012-08-10,0.2332
2012-08-11,
2012-08-12,
2012-08-13,0.3527
2012-08-14,-0.8599
2012-08-15,0.1659
2012-08-16,2.1310000000000002
2012-08-17,-0.2138
2012-08-18,
2012-08-19,
2012-08-20,0.2069
2012-08-21,-0.9069
2012-08-22,1.198
2012-08-23,-0.1985
2012-08-24,1.0094
2012-08-25,
2012-08-26,
2012-08-27,0.4158
2012-08-28,0.5085
2012-08-29,-0.8022
2012-08-30,-0.663
2012-08-31,0.2567
2012-09-01,
2012-09-02,
2012-09-03,
2012-09-04,-0.0878
2012-09-05,-0.7615
2012-09-06,1.0181
2012-09-07,0.1534
2012-09-08,
2012-09-09,
2012-09-10,-0.9699
2012-09-11,-0.0368
2012-09-12,0.1473
2012-09-13,0.662
2012-09-14,2.3676
2012-09-15,
2012-09-16,
2012-09-17,0.2213
2012-09-18,-0.0214
2012-09-19,-1.5388
