word,k,lag,score
carolina,10,5,0.00018656908191179482
voters,25,2,0.00018656908464395573
happy,22,3,0.00018656908930363153
ohio,14,4,0.00018656909107498038
governor,20,3,0.00018656911406846868
justice,8,6,0.0001865691178860285
marketing,19,3,0.00018656911869325724
success,20,2,0.00018656912358123117
chance,20,4,0.0001865691250299307
gold,21,2,0.00018656912841617503
profit,20,4,0.0001865691295669486
party,25,3,0.00018656914204870728
democratic,25,1,0.00018656914608994316
committee,23,2,0.0001865691466525644
religion,11,4,0.0001865691512028374
cash,28,2,0.00018656915317752035
voters,26,2,0.00018656915334746855
arts,8,5,0.00018656916974788337
fine,21,2,0.00018656917161590794
color,19,3,0.00018656917797901717
portfolio,29,2,0.00018656918994217352
profit,25,3,0.0001865691917791395
investment,26,2,0.00018656920109942775
served,22,2,0.00018656921375618363
massachusetts,29,2,0.00018656921824746506
travel,14,4,0.00018656922110451283
world,22,2,0.00018656922346950303
wisconsin,24,3,0.00018656922414179785
legal,18,3,0.00018656922711529872
BUY_AND_HOLD,21,3,0.00018656922882752397
business,19,3,0.00018656923115438408
trader,16,4,0.00018656923294328438
investment,8,6,0.0001865692343970366
kitchen,18,3,0.00018656923598765743
secretary,22,3,0.00018656923816236847
gains,5,6,0.0001865692424389123
sell,28,1,0.00018656924424716493
culture,22,1,0.00018656924643439793
rich,27,1,0.00018656926613168915
water,3,6,0.00018656926615435667
arts,4,6,0.00018656927140721816
growth,6,5,0.0001865692744476561
arts,17,3,0.0001865692852484191
travel,21,1,0.0001865692874233344
global,22,3,0.0001865692884376185
wisconsin,21,2,0.00018656929125278053
rich,9,5,0.00018656929266502121
politics,15,5,0.00018656930242141813
movement,5,6,0.00018656930356301897
home,20,4,0.0001865693107731489
opportunity,28,1,0.00018656932826117243
virginia,21,2,0.00018656933254640524
energy,14,4,0.00018656935655354644
industry,1,6,0.00018656936200204803
garden,11,4,0.00018656937597547524
police,15,5,0.00018656937670913102
social,11,4,0.00018656937912988486
food,18,3,0.00018656938835509085
inc,19,3,0.00018656940364313295
votes,20,2,0.0001865694139073565
crash,22,3,0.0001865694199137055
ministry,20,2,0.00018656943236867996
ore,19,2,0.0001865694325168982
political,26,2,0.00018656943353630786
economic,14,5,0.0001865694419324516
consume,7,5,0.00018656945920947961
gold,14,5,0.00018656946130209424
law,21,2,0.0001865694636095752
votes,19,3,0.00018656947697637515
arts,29,1,0.00018656948252181323
tennessee,26,1,0.000186569499258791
restaurant,27,2,0.00018656950814946186
home,14,5,0.00018656950904433458
freedom,1,6,0.00018656950942483018
rare,11,4,0.00018656951285409004
pennsylvania,8,6,0.00018656952557199023
bonds,2,6,0.00018656953715740548
house,3,6,0.00018656957758931273
fine,25,2,0.00018656958682740984
police,19,3,0.00018656960303354317
illinois,14,4,0.0001865696126186068
ohio,5,5,0.00018656963992754217
fun,24,3,0.0001865696471175254
culture,21,3,0.0001865696482996932
governor,16,4,0.0001865696573723349
bonds,16,4,0.00018656965870196275
profit,13,5,0.00018656966313952358
industry,16,4,0.0001865696681217209
food,29,2,0.000186569677540565
profit,19,4,0.0001865696784160934
markets,20,2,0.00018656967952991263
technology,20,3,0.00018656968324705657
tourism,15,5,0.00018656968327058143
return,2,6,0.0001865696942306287
blacklist,19,4,0.0001865696956997911
marriage,17,3,0.00018656969572383822
rich,12,5,0.00018656969693762787
stocks,24,3,0.00018656970140093693
tourism,6,6,0.00018656970725315495
earnings,19,3,0.00018656970848076476
republican,23,1,0.00018656971028938615
short,12,5,0.00018656971777824015
pennsylvania,21,2,0.00018656972353472197
fun,27,1,0.00018656972514583708
greed,21,3,0.0001865697254785876
wisconsin,4,6,0.00018656972695302846
tourism,16,4,0.00018656974397233757
industry,29,2,0.00018656974662190556
seats,6,5,0.00018656975365519422
gain,13,4,0.00018656975973892713
headlines,8,6,0.00018656977525930265
garden,20,3,0.00018656977578580241
kentucky,12,5,0.0001865697769332317
garden,23,1,0.00018656977734957277
rich,23,1,0.00018656978515970676
fine,29,2,0.00018656979038404961
gold,22,2,0.00018656979345472324
returns,27,2,0.00018656980083828654
companies,13,4,0.00018656980329287122
society,22,2,0.0001865698063559864
political,17,4,0.00018656981942293004
movement,21,2,0.00018656982755700186
court,6,5,0.0001865698320636357
vermount,20,3,0.0001865698345871362
voter,23,2,0.0001865698496488647
arts,26,2,0.0001865698506006583
economic,8,6,0.00018656986921742878
rights,30,1,0.00018656987234470036
ministry,26,1,0.00018656988378684144
fond,16,4,0.00018656989522734214
arts,7,5,0.00018656991154971248
union,24,2,0.00018656991830801352
fine,7,6,0.00018656991945315303
movement,23,2,0.00018656992039888407
credit,24,2,0.0001865699435240642
gold,1,6,0.0001865699440624379
fun,20,3,0.0001865699790918146
home,7,5,0.00018656999181715782
minister,22,1,0.00018656999301325635
industry,8,6,0.0001865699935194498
nyse,12,2,0.0001865699947415209
law,20,2,0.00018656999780158868
tourism,18,4,0.00018657000160196509
tourism,14,5,0.0001865700050679516
million,21,3,0.00018657001585080024
world,9,5,0.00018657001671723743
services,14,5,0.00018657003210525048
business,25,1,0.00018657003355835097
companies,18,3,0.0001865700344971715
present,6,6,0.00018657003977154535
stock,15,4,0.0001865700521062786
development,26,1,0.0001865700539805841
markets,9,5,0.00018657005404457486
corporation,8,5,0.00018657006016435044
revenue,23,2,0.00018657006983813278
development,8,6,0.0001865700769808275
tennessee,13,5,0.00018657008586197503
car,11,4,0.00018657008638918888
conty,14,5,0.00018657010706327838
rare,21,3,0.00018657011397248932
ring,2,6,0.0001865701267815023
community,14,4,0.00018657012809014493
blacklist,9,5,0.0001865701574526655
ltd,23,3,0.00018657016349172715
democratic,12,5,0.00018657016985551748
georgia,14,5,0.00018657017019763146
money,18,4,0.00018657018158793615
ministry,23,1,0.00018657018205365844
labor,15,5,0.0001865701942707966
investment,5,6,0.00018657019599934913
buy,26,2,0.00018657019624228745
derivatives,29,1,0.00018657019949895538
marriage,29,2,0.00018657020359567046
companies,13,5,0.00018657020697802939
bubble,28,2,0.0001865702076703573
home,17,4,0.00018657021496620122
financial,20,2,0.00018657021825038277
conflict,10,5,0.00018657022630142915
illinois,29,2,0.00018657023178491027
tourism,15,4,0.0001865702399163556
return,18,3,0.00018657025515088685
project,25,1,0.0001865702960696368
trader,21,1,0.0001865702973090555
housing,25,1,0.00018657030296233187
carolina,19,3,0.00018657030752133717
voter,18,3,0.00018657031297711699
society,27,1,0.00018657032151987165
restaurant,16,4,0.00018657032304932617
management,15,4,0.00018657032318943487
carolina,18,4,0.0001865703240196464
fine,7,5,0.0001865703298805749
travel,18,4,0.00018657034052380872
ohio,28,2,0.0001865703407831203
returns,7,6,0.0001865703514827234
marriage,20,4,0.00018657035472733596
corporation,15,4,0.0001865703640937528
gold,18,4,0.0001865703670162755
served,23,1,0.00018657036712666896
bonds,21,3,0.00018657038173481994
legal,6,5,0.00018657040359081346
votes,19,2,0.00018657041042113748
republican,17,4,0.0001865704148119864
movement,2,6,0.0001865704198341409
fun,21,3,0.00018657042488122184
social,22,2,0.00018657042492497078
investment,29,2,0.00018657042862541288
secretary,12,4,0.00018657042990633037
tennessee,25,1,0.0001865704407887577
missouri,25,2,0.0001865704414296913
illinois,4,6,0.00018657045646993634
committee,8,6,0.00018657046487689585
security,24,3,0.00018657047642751262
ministry,25,2,0.00018657048154780703
buy,27,2,0.00018657049063423918
rights,25,1,0.0001865704988370197
minister,26,1,0.0001865705054179822
social,21,2,0.00018657051294793217
money,5,5,0.0001865705221383715
political,6,5,0.00018657052468166698
committee,19,2,0.00018657052986839812
car,13,5,0.00018657053713696137
business,20,3,0.00018657053940594525
marriage,17,4,0.00018657055614592646
profit,11,5,0.0001865705639607698
stocks,24,1,0.00018657057427880935
legal,29,2,0.0001865705789775849
gain,14,5,0.00018657058266346332
restaurant,25,1,0.00018657058589129438
pennsylvania,20,2,0.00018657058845090752
dividend,19,4,0.0001865705957366571
earths,30,1,0.00018657060024459459
gains,18,4,0.00018657060484873094
gain,4,6,0.0001865706057889113
return,21,2,0.00018657060937947814
return,24,1,0.00018657061003566104
financial,15,4,0.00018657061683043227
kitchen,6,5,0.00018657061732606375
rights,15,5,0.00018657061789666994
tennessee,19,4,0.00018657062398593266
companies,17,4,0.00018657063367780012
justice,19,4,0.00018657064088617662
color,26,2,0.00018657064212449786
government,27,1,0.00018657064715087298
crisis,11,4,0.00018657064746113757
inc,25,1,0.0001865706490327325
judge,29,2,0.00018657065299151917
profit,22,3,0.00018657066241595786
movement,24,2,0.00018657068085125027
return,8,6,0.00018657068601728117
winsconsin,16,4,0.00018657069431415443
industry,20,2,0.0001865707122814423
seats,20,2,0.0001865707323312363
home,6,5,0.00018657074498273495
federal,15,4,0.00018657074570735887
tennessee,7,5,0.0001865707538260902
gold,19,4,0.000186570759216088
ceo,17,3,0.0001865707872443838
oil,2,6,0.0001865707994458261
markets,7,5,0.00018657080242536058
stocks,25,2,0.0001865708028318786
georgia,16,4,0.00018657081088385724
justice,23,2,0.00018657081114173917
train,27,2,0.00018657082325636369
wisconsin,25,1,0.00018657082703079693
BUY_AND_HOLD,11,4,0.00018657082724251293
success,21,2,0.0001865708279659115
ring,24,1,0.00018657083043144832
william,22,1,0.00018657083838533546
missouri,20,2,0.0001865708422024432
marketing,13,4,0.0001865708434387444
government,18,3,0.00018657084663976063
debt,6,5,0.00018657085754711995
short,24,1,0.00018657085958057658
investment,20,4,0.00018657087887305446
loss,12,4,0.00018657088604084648
investment,14,5,0.00018657088715608741
fine,8,5,0.00018657089230355743
conflict,28,2,0.00018657089458812246
world,27,2,0.00018657092340776816
financial,22,3,0.00018657092809495934
greed,22,2,0.0001865709373935459
investment,22,2,0.00018657094848525304
project,6,5,0.00018657095441546774
house,25,1,0.0001865709577791318
environment,20,3,0.00018657095856345056
government,25,1,0.00018657096196944193
trader,23,3,0.0001865709620382274
inflation,6,5,0.00018657097012986836
war,26,2,0.00018657099246755914
ministry,7,5,0.0001865709936579936
marriage,28,1,0.00018657101120149423
william,19,3,0.0001865710128369197
pennsylvania,24,1,0.00018657101380233993
served,22,1,0.00018657101429852153
rich,22,3,0.0001865710160459374
governor,29,2,0.0001865710213364682
rights,17,4,0.00018657102664910178
rights,22,2,0.00018657102911789398
war,17,4,0.00018657103639368547
georgia,4,6,0.00018657104199669078
color,25,2,0.00018657104455094422
president,7,6,0.0001865710449614731
democratic,20,4,0.00018657105043325768
federal,28,2,0.00018657105110079432
blacklist,20,4,0.00018657106238599282
massachusetts,24,2,0.00018657107151249527
companies,7,6,0.00018657107537553336
return,12,5,0.0001865710947751324
media,14,4,0.00018657111304867647
inc,24,3,0.00018657113673645805
minister,28,1,0.00018657113912844223
political,28,1,0.00018657114121547393
governor,18,4,0.00018657114255615927
council,22,2,0.0001865711443855573
service,11,5,0.0001865711480275317
pennsylvania,26,1,0.000186571153598707
million,17,4,0.00018657116235027918
labor,28,1,0.00018657118397197054
stats,5,5,0.0001865711938159951
religion,7,5,0.00018657119636584666
conflict,23,3,0.00018657119765922228
gold,5,5,0.0001865711993656166
ministry,15,5,0.0001865711999504095
society,26,2,0.00018657120385771447
technology,19,3,0.00018657120721008908
default,22,2,0.00018657120805274264
culture,27,1,0.00018657122119169388
oil,21,3,0.00018657122640655384
consumption,23,1,0.00018657125284377292
media,8,5,0.00018657125920543008
business,21,2,0.00018657125929259338
housing,17,4,0.00018657126060620547
inflation,8,6,0.00018657126399641448
kitchen,10,5,0.0001865712836483466
security,19,3,0.0001865712896925157
cash,3,6,0.00018657129904182376
happy,19,2,0.00018657130677512913
firm,22,3,0.00018657131280064732
members,1,6,0.0001865713158689566
headlines,20,3,0.00018657131650268448
movement,22,3,0.00018657131879580894
act,7,5,0.00018657132986390124
ceo,16,4,0.00018657133328600016
money,29,1,0.00018657133423264933
society,19,3,0.0001865713486354612
blacklist,28,1,0.0001865713582433761
rich,7,6,0.00018657136121251618
products,25,1,0.00018657136179652873
banking,10,5,0.00018657136426423833
hedge,12,5,0.0001865713655927244
travel,15,5,0.00018657136568338848
economic,8,5,0.00018657137111026626
society,15,4,0.00018657138290118923
home,20,3,0.0001865713918332076
massachusetts,20,4,0.00018657140406559027
case,26,2,0.00018657140711104113
selling,11,5,0.0001865714123715716
social,15,4,0.00018657143580916015
portfolio,22,1,0.00018657144711683673
rare,2,6,0.00018657144740017055
loss,24,1,0.00018657145170110413
restaurant,20,2,0.00018657146392919003
financial,28,1,0.00018657146650263002
freedom,14,5,0.00018657148632355425
blacklist,24,1,0.00018657149840349188
development,23,3,0.00018657150044722155
loss,18,4,0.00018657151307659847
act,14,5,0.00018657151333722853
tourism,26,1,0.00018657151843093036
ltd,28,2,0.00018657152507921374
government,25,3,0.00018657152907688998
ltd,29,1,0.0001865715371437029
economics,24,3,0.00018657154591833675
gold,19,2,0.0001865715667905016
government,23,1,0.00018657156947812667
media,24,2,0.00018657158108697646
growth,21,3,0.0001865715837479977
act,21,2,0.00018657158983752175
legal,23,1,0.00018657159065014925
political,20,3,0.00018657159800139944
home,29,2,0.00018657162354177655
wisconsin,17,4,0.00018657162568137744
cancer,20,3,0.00018657164349422664
growth,3,6,0.00018657164896797776
consume,8,6,0.00018657164924219024
party,25,1,0.00018657165207617782
gain,5,6,0.0001865716607514187
county,19,3,0.00018657166210224452
service,20,2,0.00018657167163677328
environment,28,1,0.00018657167805817435
ltd,22,3,0.00018657168401049377
default,18,3,0.00018657169257134965
loss,23,1,0.00018657171835550422
fun,29,2,0.00018657172238140314
garden,19,3,0.0001865717243306083
oil,11,4,0.00018657172838243348
william,5,5,0.00018657173129974555
kitchen,23,2,0.0001865717328677493
inc,7,6,0.00018657173346591535
buy,20,4,0.00018657173555135123
rights,8,5,0.00018657173845050632
inc,20,3,0.00018657173893323035
gain,15,4,0.0001865717512541953
economic,23,1,0.00018657175495757311
money,25,2,0.00018657175654197274
credit,4,6,0.00018657175921204036
illinois,23,2,0.00018657177697665198
trader,7,6,0.00018657178474261655
democratic,25,3,0.00018657178484601014
present,5,6,0.00018657178757078692
carolina,20,2,0.00018657179189640572
ltd,7,6,0.00018657179267756577
security,28,1,0.00018657179298112522
tourism,8,6,0.00018657180807809303
home,1,6,0.00018657181347829304
tourism,26,2,0.00018657181956717648
growth,24,3,0.00018657182114994008
cancer,7,5,0.00018657182367657753
inflation,21,3,0.00018657182892057783
kitchen,13,4,0.0001865718639947168
security,25,2,0.00018657188748910536
fine,17,4,0.00018657190074808887
kitchen,20,3,0.00018657190448262266
justice,25,1,0.00018657194740750115
unemployment,22,2,0.00018657194893280068
secretary,13,5,0.00018657195921050824
arts,25,1,0.0001865719670167327
social,8,5,0.00018657197343599515
gold,13,4,0.00018657200144872843
ceo,18,3,0.000186572007161415
inc,20,2,0.00018657201549732958
gold,6,5,0.00018657201798983654
car,14,4,0.00018657202137630906
fun,8,6,0.0001865720296263954
opportunity,26,2,0.0001865720450010468
members,21,2,0.00018657204861974243
crisis,29,1,0.00018657205022956576
winsconsin,2,6,0.0001865720512215121
union,1,6,0.0001865720593999229
trader,6,6,0.00018657206442405198
vermont,18,4,0.00018657206784001456
conty,20,2,0.00018657206821945935
seats,12,5,0.00018657207474613338
william,12,5,0.00018657207666207478
committee,29,2,0.0001865720774085821
industry,12,5,0.00018657208239439212
tourism,13,5,0.00018657208795832295
ministry,11,5,0.0001865720902047497
chance,21,1,0.00018657209361435583
political,25,1,0.00018657209943289386
ltd,15,4,0.00018657210053514087
service,24,3,0.00018657210280236
tourism,5,5,0.00018657210860997044
voter,24,2,0.0001865721088694474
restaurant,28,1,0.00018657212454056122
rights,19,2,0.00018657212708863164
chance,25,1,0.00018657214233804375
metals,15,5,0.0001865721482799019
products,11,4,0.00018657215031569221
georgia,25,1,0.00018657215440923003
products,20,2,0.0001865721632366943
tennessee,12,4,0.00018657216695547508
ministry,5,5,0.00018657217352566202
members,24,1,0.0001865721810775161
hedge,6,6,0.00018657218597451625
gains,7,5,0.00018657219463282437
social,25,1,0.0001865722107485223
house,27,2,0.00018657221515851815
georgia,21,3,0.00018657222567434578
conflict,26,2,0.00018657222994944612
growth,10,5,0.00018657223314159704
global,7,5,0.00018657223392691056
chance,18,4,0.00018657224710911372
labor,19,2,0.00018657225217565143
court,22,3,0.00018657225763416745
kitchen,27,2,0.00018657225958228517
kentucky,18,4,0.00018657231004708252
york,8,5,0.00018657231125579477
market,25,2,0.00018657231641871808
market,7,6,0.00018657233144350508
conty,27,2,0.00018657233579107748
home,21,1,0.00018657233913878647
restaurant,11,4,0.0001865723426246554
security,30,1,0.00018657234683651437
earths,22,1,0.00018657236578057627
rich,8,6,0.00018657237806194173
housing,27,2,0.00018657238195878692
hedge,25,3,0.0001865723910482874
loss,24,2,0.00018657240895285512
ministry,24,3,0.00018657241925631828
virginia,8,5,0.00018657242198313808
ceo,21,1,0.0001865724281906141
movement,27,2,0.00018657242976457086
economy,15,4,0.00018657243077979245
federal,25,1,0.00018657243218979966
debt,7,6,0.0001865724339134239
economy,27,1,0.00018657244776004023
bonds,30,1,0.00018657245479379513
global,13,5,0.00018657246956359537
voters,2,6,0.0001865724803278705
food,22,2,0.00018657248074626862
carolina,20,4,0.00018657248540497086
rare,22,1,0.00018657249010925513
vermount,19,3,0.00018657249082466339
fine,12,4,0.00018657249628234207
ring,7,5,0.00018657251325175195
rich,2,6,0.0001865725141903806
business,12,5,0.00018657251772345498
wisconsin,12,5,0.00018657252028371317
investment,28,2,0.00018657253113280758
marriage,24,3,0.00018657254478761186
wisconsin,6,6,0.0001865725557249465
lifestyle,30,1,0.00018657255822651046
vermont,22,3,0.00018657256688147435
hedge,7,6,0.0001865725800275538
federal,10,5,0.00018657259063349868
marriage,30,1,0.00018657260510068899
credit,5,6,0.0001865726122712941
religion,17,3,0.0001865726227382525
wisconsin,8,5,0.00018657262674692744
media,12,5,0.00018657262688963106
political,16,4,0.00018657262797018546
winsconsin,14,4,0.00018657263250801014
inflation,25,1,0.00018657264016052157
missouri,19,3,0.00018657264209102215
oil,19,4,0.0001865726460364286
services,17,3,0.0001865726505177648
car,3,6,0.00018657265089904563
forex,9,5,0.00018657265344604828
police,21,3,0.0001865726540994733
opportunity,25,1,0.0001865726581489511
members,24,3,0.00018657265899187146
car,16,3,0.00018657266268127485
virginia,4,6,0.00018657267539578138
portfolio,20,2,0.00018657269704644197
ministry,7,6,0.00018657270503606396
loss,14,4,0.0001865727156943535
tennessee,24,1,0.00018657272163915368
ring,22,1,0.00018657272539532183
police,25,1,0.00018657273208696207
fun,6,5,0.0001865727402720285
cancer,24,1,0.0001865727497450266
judge,5,6,0.0001865727552965252
tennessee,12,5,0.00018657276924193496
democratic,26,1,0.00018657277339632997
bank,19,3,0.00018657277959800494
case,23,2,0.00018657278032098608
election,28,2,0.00018657278052531233
arts,24,1,0.0001865727808998856
social,20,2,0.00018657279154334376
risk,24,3,0.00018657281017648544
business,23,2,0.00018657281031983492
political,20,4,0.0001865728152263849
legal,20,2,0.00018657282351780007
default,10,5,0.00018657282713708452
missouri,14,5,0.00018657283660120075
senate,15,4,0.00018657284089120107
environment,7,5,0.00018657285271349885
investment,21,2,0.00018657285353099575
project,4,6,0.00018657286379258705
seats,25,1,0.00018657286620399604
illinois,25,2,0.00018657287010554025
republican,8,5,0.00018657287140704226
growth,19,3,0.00018657287369371493
growth,12,5,0.00018657288208873986
management,22,2,0.00018657288812592494
political,26,1,0.00018657288907825706
million,15,4,0.00018657289344142347
vermount,26,1,0.00018657289610139326
service,5,5,0.00018657291046151713
water,15,4,0.0001865729122134537
washington,20,4,0.00018657291414707127
marriage,26,1,0.00018657291446839953
rare,13,5,0.0001865729161966263
inc,15,4,0.00018657292159585825
freedom,7,5,0.0001865729282611057
court,23,2,0.00018657296401466034
invest,24,3,0.00018657297588422383
seats,20,4,0.00018657298947720745
ministry,13,5,0.0001865729895133493
financial,24,3,0.00018657299402244484
secretary,29,2,0.00018657301847815
fond,19,4,0.0001865730227352663
washington,25,1,0.00018657302653551835
metals,1,6,0.00018657303395339374
train,17,3,0.00018657304457210107
global,27,1,0.00018657305329354454
massachusetts,26,2,0.00018657305362062442
loss,19,4,0.00018657306222072628
act,27,1,0.0001865730634242139
fun,17,3,0.00018657308008772274
community,28,2,0.00018657308327759862
secretary,16,4,0.0001865730895188337
ohio,1,6,0.00018657309298648016
police,24,1,0.00018657309951615876
financial,23,3,0.0001865731035048442
restaurant,29,2,0.00018657311262069542
consume,6,5,0.00018657311619214135
money,20,2,0.00018657311778056041
senate,25,2,0.00018657312174739205
texas,27,2,0.0001865731224309
war,5,6,0.0001865731225445839
garden,5,6,0.00018657312481412325
derivatives,19,2,0.0001865731271928654
massachusetts,5,5,0.00018657314078257127
revenue,22,2,0.00018657316017320756
risk,19,4,0.00018657316168121368
movement,21,1,0.000186573161932644
management,28,1,0.0001865731625729559
products,24,3,0.00018657316524813564
bonds,18,3,0.0001865731660058607
housing,15,5,0.00018657317478344425
party,22,3,0.00018657317899207912
health,25,2,0.0001865731886116626
gains,20,3,0.0001865731898208552
money,14,4,0.00018657319487732496
BUY_AND_HOLD,16,4,0.00018657319724122893
gold,19,3,0.00018657319767224862
voters,18,3,0.0001865731984491005
development,20,3,0.00018657320071024396
voter,8,5,0.00018657320233443213
pennsylvania,16,4,0.0001865732036817647
labor,11,5,0.0001865732079522407
media,20,2,0.00018657321455788317
oil,18,3,0.00018657322012566194
rich,6,5,0.0001865732318736443
stocks,8,6,0.00018657323402773
voter,27,2,0.0001865732368027283
gold,12,5,0.00018657323706020699
leverage,14,4,0.00018657324208964227
short,15,4,0.00018657325775367611
marriage,29,1,0.00018657327059888197
technology,9,5,0.00018657327103992351
william,8,5,0.00018657327812890347
minister,26,2,0.0001865732817872756
members,25,1,0.00018657329766127333
hedge,27,1,0.00018657330291302034
representatives,15,4,0.00018657330446633785
case,6,6,0.00018657330833007026
earths,24,2,0.00018657331586750573
pennsylvania,15,4,0.00018657332186249178
bubble,21,3,0.00018657332686723824
party,8,6,0.00018657332715780626
founded,20,2,0.0001865733408463295
derivatives,14,5,0.00018657334499769176
legal,20,3,0.00018657335715818686
gold,13,5,0.0001865734032510745
labor,17,4,0.0001865734060248002
fond,10,5,0.00018657340914922287
missouri,15,5,0.0001865734130685609
religion,18,3,0.00018657342093479125
tourism,27,1,0.00018657342623617224
economy,21,3,0.00018657343963922728
william,25,2,0.0001865734435625012
government,16,4,0.00018657344447078206
corporation,29,2,0.00018657344819617458
cancer,26,1,0.00018657345017656838
chance,30,1,0.00018657345034939253
technology,16,4,0.00018657345345784204
ring,20,4,0.00018657346089867685
leverage,15,5,0.00018657346246544204
growth,22,3,0.00018657347176783329
conty,23,1,0.0001865734733520925
pennsylvania,27,1,0.0001865734761359541
train,23,3,0.0001865734769435766
winsconsin,24,3,0.00018657348036292282
labor,29,1,0.00018657348513439933
opportunity,4,6,0.00018657349176538744
garden,29,2,0.00018657350021177363
services,7,6,0.00018657351023252668
government,7,6,0.00018657351189777053
return,22,2,0.00018657352305953003
carolina,6,6,0.00018657352545751877
conflict,17,3,0.0001865735283406787
growth,17,3,0.0001865735308205286
health,28,2,0.00018657353146105102
garden,6,6,0.00018657353647474897
ohio,4,6,0.00018657353682577892
texas,28,2,0.0001865735397556269
development,5,5,0.0001865735551325571
committee,24,1,0.00018657355780569157
travel,5,5,0.0001865735606943939
garden,18,3,0.0001865735611418094
act,25,1,0.00018657359069704932
seats,22,1,0.00018657360602147626
democratic,13,5,0.0001865736075866487
tourism,25,3,0.00018657361489586403
ltd,22,1,0.00018657361634529082
act,9,5,0.00018657361949848345
winsconsin,19,4,0.00018657362194957161
massachusetts,11,5,0.00018657362380433717
rich,21,3,0.00018657363222917815
voters,28,1,0.00018657363350462283
management,12,5,0.00018657363371487289
freedom,21,3,0.0001865736351417827
bubble,16,3,0.0001865736394513281
party,22,2,0.00018657364066096443
project,8,6,0.0001865736416271843
restaurant,26,2,0.00018657364515292608
winsconsin,27,2,0.00018657366542377177
freedom,22,1,0.00018657367050480878
home,5,5,0.00018657367492596255
products,17,3,0.00018657367807643787
fun,7,5,0.00018657367860227565
society,16,4,0.00018657367927808708
inflation,6,6,0.00018657367981992723
financial,12,5,0.0001865736807695277
freedom,20,4,0.00018657369481117397
william,20,3,0.00018657369705921476
holiday,5,6,0.00018657369781955194
society,5,6,0.00018657370187788268
success,3,6,0.00018657370714744161
labor,25,2,0.00018657371522047843
success,5,5,0.00018657371695344192
portfolio,5,6,0.0001865737283427913
illinois,25,1,0.00018657373546959028
greed,14,4,0.00018657373732590017
justice,8,5,0.00018657374559641392
default,28,2,0.00018657374652825934
seats,21,2,0.00018657375158658078
development,20,2,0.00018657376035656004
forex,13,5,0.00018657377148847848
pennsylvania,23,2,0.0001865737800709501
revenue,15,5,0.00018657378141190875
pennsylvania,19,2,0.0001865738003112243
loss,1,6,0.00018657380675488083
inc,23,1,0.00018657381139009898
kitchen,21,3,0.00018657381175762362
william,15,4,0.00018657381421380146
party,20,3,0.00018657383510732898
massachusetts,8,5,0.0001865738393979788
college,12,4,0.00018657384649260346
media,19,2,0.0001865738487390382
car,20,4,0.0001865738516556943
culture,3,6,0.0001865738643512456
environment,13,5,0.00018657386885150877
movement,17,3,0.00018657387654565956
water,26,2,0.00018657387834123014
fond,13,4,0.00018657388498266
gain,3,6,0.00018657388928492854
freedom,11,5,0.00018657390670312918
committee,25,2,0.00018657391214746012
seats,13,5,0.00018657392616697367
ltd,25,1,0.00018657395493183293
inflation,23,3,0.00018657395541907767
minister,23,3,0.00018657395754500232
happy,24,3,0.00018657395811395614
technology,27,2,0.00018657396823826004
gains,19,3,0.00018657397251212358
missouri,28,1,0.0001865739733616005
party,21,3,0.0001865739874004744
federal,16,4,0.00018657399440228593
market,11,4,0.00018657399864558104
management,7,6,0.00018657400973316976
stocks,19,3,0.0001865740186679064
marketing,20,3,0.00018657402072807215
health,17,3,0.0001865740229589168
political,19,4,0.00018657402569063116
bubble,28,1,0.00018657403433578948
ltd,1,6,0.0001865740399355505
virginia,14,5,0.000186574044694865
wisconsin,20,2,0.00018657405115511422
ring,30,1,0.00018657405177129483
society,8,6,0.000186574062343961
gain,18,4,0.00018657407075382593
vermont,21,1,0.00018657407318432937
invest,18,4,0.00018657409334407184
present,21,1,0.00018657409585801213
gains,8,5,0.00018657410008813473
politics,22,2,0.00018657411060529522
marketing,20,4,0.00018657412506030175
products,23,1,0.00018657412640624626
profit,18,4,0.00018657412963211638
portfolio,22,2,0.0001865741312885654
winsconsin,22,3,0.00018657413371745443
religion,11,5,0.00018657413375709514
tourism,11,4,0.00018657414206755472
companies,14,4,0.0001865741459515563
ohio,26,2,0.00018657415170179943
fond,24,2,0.0001865741604798634
metals,18,4,0.0001865741610928556
management,5,5,0.00018657416138523924
products,12,5,0.0001865741639966838
conflict,18,3,0.00018657417436021686
travel,16,4,0.00018657417802521822
trader,22,1,0.00018657417846217373
governor,20,4,0.00018657418270740428
development,19,3,0.00018657418715691747
founded,20,3,0.00018657419040758516
short,5,5,0.00018657420176052745
lifestyle,23,3,0.0001865742025399096
success,28,2,0.00018657420733728163
default,27,1,0.00018657421834736537
forex,21,1,0.00018657422015397307
home,11,4,0.00018657424159297415
act,28,2,0.00018657424384725565
arts,10,5,0.00018657425585738569
legal,12,5,0.00018657425778857343
cash,29,2,0.0001865742595679686
police,8,5,0.00018657426474653546
judge,9,5,0.0001865742723430959
stocks,18,4,0.00018657427325785033
returns,8,5,0.00018657427924245642
tourism,25,1,0.00018657429673732585
stats,9,5,0.00018657430031551918
governor,15,4,0.00018657430396567783
kitchen,7,5,0.00018657431543355255
community,26,1,0.0001865743158140953
seats,19,2,0.0001865743186390793
return,23,2,0.00018657433291254655
default,26,2,0.00018657434184778793
buy,15,5,0.00018657434498348417
present,4,6,0.00018657434928533647
