ticker,UNH UN Equity
2000-05-23,-1.1466
2000-05-24,3.2312
2000-05-25,-1.7657
2000-05-26,-0.817
2000-05-30,0.0824
2000-05-31,-1.8107
2000-06-01,1.5926
2000-06-02,-1.1551
2000-06-05,0.0835
2000-06-06,-2.0851
2000-06-07,0.6814
2000-06-08,0.0846
2000-06-09,4.0575
2000-06-12,3.8993
2000-06-13,1.0164
2000-06-14,1.548
2000-06-15,0.0
2000-06-16,-1.5244
2000-06-19,-0.9288
2000-06-20,0.2344
2000-06-21,1.0912
2000-06-22,-0.8481
2000-06-23,-0.6221
2000-06-26,-0.1565
2000-06-27,0.5486
2000-06-28,2.8059
2000-06-29,4.3215
2000-06-30,-0.2907
2000-07-03,2.6968
2000-07-05,1.0646
2000-07-06,3.0899
2000-07-07,-2.1798
2000-07-10,-2.6462
2000-07-11,0.3577
2000-07-12,1.7819
2000-07-13,-3.9215999999999998
2000-07-14,-1.4577
2000-07-17,2.8846
2000-07-18,-3.4508
2000-07-19,0.0
2000-07-20,1.1169
2000-07-21,0.1473
2000-07-24,-3.1618
2000-07-25,-4.328
2000-07-26,-0.7143
2000-07-27,4.4764
2000-07-28,-0.6121
2000-07-31,0.7698
2000-08-01,1.9862
2000-08-02,0.4494
2000-08-03,1.3423
2000-08-04,3.2377
2000-08-07,0.5702
2000-08-08,-1.3466
2000-08-09,1.0057
2000-08-10,0.569
2000-08-11,4.3847
2000-08-14,1.355
2000-08-15,-0.4679
2000-08-16,-0.9402
2000-08-17,0.678
2000-08-18,-1.5488
2000-08-21,0.4788
2000-08-22,1.838
2000-08-23,-2.2727
2000-08-24,-0.1368
2000-08-25,-1.6438000000000001
2000-08-28,0.2786
2000-08-29,0.8333
2000-08-30,-0.1377
2000-08-31,4.2759
2000-09-01,-0.5952
2000-09-05,-1.1976
2000-09-06,-0.3367
2000-09-07,-0.7432
2000-09-08,-1.4295
2000-09-11,3.1768
2000-09-12,-2.075
2000-09-13,0.0684
2000-09-14,3.1421
2000-09-15,-1.7881
2000-09-18,-1.6183
2000-09-19,3.427
2000-09-20,-2.1206
2000-09-21,2.302
2000-09-22,3.5738
2000-09-25,-0.5112
2000-09-26,0.1285
2000-09-27,0.5773
2000-09-28,1.4668
2000-09-29,-0.6914
2000-10-02,7.2785
2000-10-03,-0.59
2000-10-04,-2.6113
2000-10-05,2.1938
2000-10-06,-1.7889
2000-10-09,0.0607
2000-10-10,2.7913
2000-10-11,-0.3542
2000-10-12,-3.7915
2000-10-13,2.3399
2000-10-16,4.8736
2000-10-17,-1.9506999999999999
2000-10-18,-1.8723999999999998
2000-10-19,-0.2385
2000-10-20,0.7173
2000-10-23,-0.7122
2000-10-24,1.9725000000000001
2000-10-25,-1.9929999999999999
2000-10-26,2.811
2000-10-27,2.0942
2000-10-30,5.755
2000-10-31,-5.7112
2000-11-01,-2.9714
2000-11-02,-1.7668
2000-11-03,1.7986
2000-11-06,2.768
2000-11-07,-0.2865
2000-11-08,1.6092
2000-11-09,2.8281
2000-11-10,-0.5501
2000-11-13,-2.7102
2000-11-14,3.0699
2000-11-15,1.4341
2000-11-16,0.2719
2000-11-17,0.1627
2000-11-20,-0.379
2000-11-21,0.2174
2000-11-22,-2.2234
2000-11-24,2.1076
2000-11-27,0.163
2000-11-28,0.9761
2000-11-29,1.6112
2000-11-30,-0.7928
2000-12-01,-1.1188
2000-12-04,0.7543
2000-12-05,1.2833999999999999
2000-12-06,-0.528
2000-12-07,-0.8493
2000-12-08,2.1413
2000-12-11,0.9958
2000-12-12,-1.7644
2000-12-13,-0.1585
2000-12-14,-2.3810000000000002
2000-12-15,1.897
2000-12-18,2.8723
2000-12-19,-3.1541
2000-12-20,0.6941
2000-12-21,2.386
2000-12-22,-0.9839
2000-12-26,2.5105
2000-12-27,-0.6122
2000-12-28,2.6694
2000-12-29,-1.8
2001-01-02,-3.9715
2001-01-03,-2.9692
2001-01-04,-6.9945
2001-01-05,1.4101
2001-01-08,-0.3476
2001-01-09,1.0465
2001-01-10,4.0276
2001-01-11,-1.9912
2001-01-12,-2.1445
2001-01-16,-0.9227
2001-01-17,-1.8626
2001-01-18,-0.8304
2001-01-19,-1.3158
2001-01-22,7.2727
2001-01-23,5.7627
2001-01-24,2.0299
2001-01-25,1.3613
2001-01-26,-1.1364
2001-01-29,-1.7597
2001-01-30,-2.8590999999999998
2001-01-31,-1.1738
2001-02-01,0.585
2001-02-02,7.6842
2001-02-05,2.144
2001-02-06,-2.4195
2001-02-07,1.5928
2001-02-08,-1.5678
2001-02-09,-3.8588
2001-02-12,0.9735
2001-02-13,-0.8965
2001-02-14,-2.7138
2001-02-15,-1.3158
2001-02-16,1.1733
2001-02-20,-0.5447
2001-02-21,-0.212
2001-02-22,-2.5141999999999998
2001-02-23,-1.3258
2001-02-26,3.4234999999999998
2001-02-27,2.1712
2001-02-28,3.1702
2001-03-01,-0.3714
2001-03-02,3.0164
2001-03-05,-1.2995999999999999
2001-03-06,0.85
2001-03-07,-0.0165
2001-03-08,1.6529
2001-03-09,-0.8293
2001-03-12,-2.1807
2001-03-13,-1.2739
2001-03-14,-1.3582
2001-03-15,-0.327
2001-03-16,-3.609
2001-03-19,1.6661000000000001
2001-03-20,0.0
2001-03-21,-4.3172
2001-03-22,-2.9466
2001-03-23,3.4156
2001-03-26,2.9358
2001-03-27,0.4278
2001-03-28,-0.426
2001-03-29,3.066
2001-03-30,2.5437
2001-04-02,-1.2825
2001-04-03,-0.4615
2001-04-04,2.7992
2001-04-05,0.2339
2001-04-06,-1.7667000000000002
2001-04-09,1.4252
2001-04-10,-1.0539
2001-04-11,-2.2485
2001-04-12,1.055
2001-04-16,-0.3423
2001-04-17,1.391
2001-04-18,2.7778
2001-04-19,-0.4614
2001-04-20,-0.3146
2001-04-23,-0.7806
2001-04-24,1.7074
2001-04-25,3.6866
2001-04-26,2.9683
2001-04-27,0.5395
2001-04-30,0.3987
2001-05-01,1.0385
2001-05-02,-4.474
2001-05-03,-2.5316
2001-05-04,-0.7305
2001-05-07,-0.5724
2001-05-08,-2.7796
2001-05-09,0.1523
2001-05-10,-3.0068
2001-05-11,1.7938
2001-05-14,1.1976
2001-05-15,0.2198
2001-05-16,2.5135
2001-05-17,-3.9493
2001-05-18,-2.8268
2001-05-21,-2.1862
2001-05-22,-2.1269
2001-05-23,-2.3388999999999998
2001-05-24,4.2806
2001-05-25,-1.6275
2001-05-29,-1.1029
2001-05-30,2.6394
2001-05-31,4.1289
2001-06-01,-1.3913
2001-06-04,0.1058
2001-06-05,0.6342
2001-06-06,2.2409
2001-06-07,-1.0616
2001-06-08,0.7788
2001-06-11,-2.6103
2001-06-12,0.1587
2001-06-13,1.4085
2001-06-14,1.0069
2001-06-15,-1.7875999999999999
2001-06-18,2.2051
2001-06-19,-0.6336
2001-06-20,1.3269
2001-06-21,2.9932
2001-06-22,1.0073
2001-06-25,1.831
2001-06-26,-0.8669
2001-06-27,1.8622999999999998
2001-06-28,-0.5564
2001-06-29,-1.279
2001-07-02,1.1498
2001-07-03,-0.2882
2001-07-05,-0.5941
2001-07-06,0.0162
2001-07-09,2.5517
2001-07-10,-0.9449
2001-07-11,0.9221
2001-07-12,2.5047
2001-07-13,1.1065
2001-07-16,-1.6568
2001-07-17,1.9784000000000002
2001-07-18,0.5759
2001-07-19,0.4069
2001-07-20,-1.2157
2001-07-23,-0.1064
2001-07-24,-1.1255
2001-07-25,-0.846
2001-07-26,0.8532
2001-07-27,-0.0154
2001-07-30,2.3846
2001-07-31,1.3073000000000001
2001-08-01,-3.5894
2001-08-02,-1.6154
2001-08-03,0.5317
2001-08-06,-1.1977
2001-08-07,1.3538999999999999
2001-08-08,-1.1028
2001-08-09,-0.0471
2001-08-10,1.1628
2001-08-13,1.3824
2001-08-14,0.3524
2001-08-15,-0.1527
2001-08-16,1.5291000000000001
2001-08-17,-1.1747
2001-08-20,0.7162
2001-08-21,0.9835
2001-08-22,0.9589
2001-08-23,2.0332
2001-08-24,-0.9309
2001-08-27,0.5726
2001-08-28,0.6277
2001-08-29,0.4642
2001-08-30,-0.7509
2001-08-31,-0.9748
2001-09-04,-0.1029
2001-09-05,0.4559
2001-09-06,-2.1083
2001-09-07,-2.3332
2001-09-10,1.6844999999999999
2001-09-17,-2.8464
2001-09-18,-3.1158
2001-09-19,-1.2
2001-09-20,-0.5506
2001-09-21,-2.3775
2001-09-24,2.769
2001-09-25,2.2399
2001-09-26,4.1435
2001-09-27,0.5945
2001-09-28,0.7728
2001-10-01,0.6015
2001-10-02,0.5381
2001-10-03,0.0
2001-10-04,1.2489
2001-10-05,0.7636
2001-10-08,-0.7578
2001-10-09,-0.0294
2001-10-10,1.2338
2001-10-11,-1.7992
2001-10-12,-0.8717
2001-10-15,1.6843
2001-10-16,0.557
2001-10-17,-0.8017
2001-10-18,-0.3527
2001-10-19,-0.2949
2001-10-22,1.834
2001-10-23,-1.22
2001-10-24,-2.9554
2001-10-25,0.7576
2001-10-26,1.3684
2001-10-29,-0.1928
2001-10-30,-0.6688
2001-10-31,-1.616
2001-11-01,-0.8061
2001-11-02,0.506
2001-11-05,0.8543
2001-11-06,0.953
2001-11-07,-1.2586
2001-11-08,-2.5948
2001-11-09,-1.0282
2001-11-12,1.4009
2001-11-13,0.8227
2001-11-14,0.1386
2001-11-15,0.1691
2001-11-16,0.4451
2001-11-19,2.9951
2001-11-20,4.9555
2001-11-21,0.1838
2001-11-23,0.4939
2001-11-26,0.3229
2001-11-27,-0.4339
2001-11-28,0.7872
2001-11-29,-0.5579
2001-11-30,0.2104
2001-12-03,-0.1679
2001-12-04,-0.0561
2001-12-05,0.9398
2001-12-06,0.3196
2001-12-07,-0.0693
2001-12-10,-0.8594
2001-12-11,0.3076
2001-12-12,-2.8436
2001-12-13,0.4304
2001-12-14,1.3714
2001-12-17,-0.0141
2001-12-18,0.0705
2001-12-19,-2.2254
2001-12-20,-0.2305
2001-12-21,0.1733
2001-12-24,1.2684
2001-12-26,-0.0285
2001-12-27,0.4413
2001-12-28,0.3544
2001-12-31,-0.0424
2002-01-02,-0.4946
2002-01-03,-1.1218
2002-01-04,0.5314
2002-01-07,-0.6429
2002-01-08,-0.2732
2002-01-09,0.2884
2002-01-10,1.4950999999999999
2002-01-11,1.6289
2002-01-14,1.0453
2002-01-15,0.2069
2002-01-16,0.8672
2002-01-17,-1.2828
2002-01-18,0.3318
2002-01-22,-0.0413
2002-01-23,-0.2068
2002-01-24,2.6657
2002-01-25,-0.1749
2002-01-28,-0.2695
2002-01-29,-1.4189
2002-01-30,-0.6169
2002-01-31,2.5517
2002-02-01,0.8339
2002-02-04,-1.4272
2002-02-05,1.4885
2002-02-06,-0.5333
2002-02-07,0.6702
2002-02-08,-0.8921
2002-02-11,-0.0403
2002-02-12,1.5591
2002-02-13,-0.4764
2002-02-14,-0.891
2002-02-15,-0.2952
2002-02-19,-0.6729
2002-02-20,0.0948
2002-02-21,1.4077
2002-02-22,-0.2536
2002-02-25,-0.4817
2002-02-26,-0.9009
2002-02-27,-1.0176
2002-02-28,-0.6306
2002-03-01,-1.7106
2002-03-04,-4.3789
2002-03-05,0.91
2002-03-06,1.8618000000000001
2002-03-07,0.8139
2002-03-08,1.2323
2002-03-11,2.2527
2002-03-12,0.3558
2002-03-13,0.4227
2002-03-14,1.0183
2002-03-15,0.2016
2002-03-18,0.5097
2002-03-19,0.5071
2002-03-20,-0.0133
2002-03-21,0.0531
2002-03-22,-0.876
2002-03-25,-0.4419
2002-03-26,0.0403
2002-03-27,1.4117
2002-03-28,1.3528
2002-04-01,-0.6935
2002-04-02,1.4889999999999999
2002-04-03,-0.4804
2002-04-04,0.2479
2002-04-05,0.7808
2002-04-08,-0.4649
2002-04-09,0.2854
2002-04-10,0.8409
2002-04-11,0.5131
2002-04-12,-1.9783
2002-04-15,-0.3906
2002-04-16,0.4575
2002-04-17,3.5394
2002-04-18,5.8942
2002-04-19,1.8039
2002-04-22,0.2448
2002-04-23,-0.9769
2002-04-24,0.9865
2002-04-25,1.1746
2002-04-26,-1.1034
2002-04-29,-0.0465
2002-04-30,2.1047
2002-05-01,2.0499
2002-05-02,0.3571
2002-05-03,-0.4226
2002-05-06,0.2233
2002-05-07,-1.337
2002-05-08,1.5359
2002-05-09,-1.5682
2002-05-10,-0.339
2002-05-13,-0.3741
2002-05-14,-0.5349
2002-05-15,1.1327
2002-05-16,0.6901
2002-05-17,-0.5056
2002-05-20,-1.8634
2002-05-21,0.3452
2002-05-22,-0.9518
2002-05-23,1.8872
2002-05-24,0.5114
2002-05-28,0.4862
2002-05-29,1.1364
2002-05-30,1.4351
2002-05-31,-0.4168
2002-06-03,-0.4736
2002-06-04,-0.4094
2002-06-05,1.8556
2002-06-06,-0.1854
2002-06-07,3.1585
2002-06-10,0.6886
2002-06-11,2.2201
2002-06-12,-0.1132
2002-06-13,-1.6385
2002-06-14,-3.8869
2002-06-17,2.4635
2002-06-18,1.4787
2002-06-19,2.0023
2002-06-20,-1.1922
2002-06-21,-2.642
2002-06-24,-3.8247999999999998
2002-06-25,-0.2999
2002-06-26,1.3928
2002-06-27,1.044
2002-06-28,-0.435
2002-07-01,0.8738
2002-07-02,-2.274
2002-07-03,-0.0554
2002-07-05,1.8625
2002-07-08,1.6108
2002-07-09,-1.5424
2002-07-10,-3.9926
2002-07-11,1.5864
2002-07-12,2.7552
2002-07-15,0.2388
2002-07-16,-2.8049
2002-07-17,3.0641
2002-07-18,-3.027
2002-07-19,-1.6722000000000001
2002-07-22,-6.5306
2002-07-23,1.6133
2002-07-24,5.9448
2002-07-25,-1.7014
2002-07-26,-1.7309
2002-07-29,1.6680000000000001
2002-07-30,-2.0766
2002-07-31,2.7065
2002-08-01,-1.6313
2002-08-02,-1.322
2002-08-05,-3.4669
2002-08-06,2.6297
2002-08-07,1.3879000000000001
2002-08-08,3.1824
2002-08-09,0.1247
2002-08-12,1.0759
2002-08-13,-2.7339
2002-08-14,3.6747
2002-08-15,-2.0667
2002-08-16,0.5332
2002-08-19,1.2865
2002-08-20,-0.6128
2002-08-21,0.0785
2002-08-22,3.0357
2002-08-23,-1.8917000000000002
2002-08-26,0.1441
2002-08-27,-2.3459
2002-08-28,-1.9263
2002-08-29,0.8781
2002-08-30,1.1912
2002-09-03,-4.335
2002-09-04,2.6976
2002-09-05,-0.6336
2002-09-06,0.4522
2002-09-09,2.0776
2002-09-10,0.4071
2002-09-11,-0.0225
2002-09-12,0.9912
2002-09-13,2.3868
2002-09-16,0.7407
2002-09-17,-1.0705
2002-09-18,0.3388
2002-09-19,-2.3965
2002-09-20,0.4688
2002-09-23,-0.2555
2002-09-24,-3.8089
2002-09-25,1.1231
2002-09-26,0.229
2002-09-27,-0.1599
2002-09-30,-0.2059
2002-10-01,1.4332
2002-10-02,1.1642000000000001
2002-10-03,2.324
2002-10-04,-1.8672
2002-10-07,0.4228
2002-10-08,1.6177000000000001
2002-10-09,-0.796
2002-10-10,1.319
2002-10-11,1.4211
2002-10-14,1.3477000000000001
2002-10-15,1.8153000000000001
2002-10-16,1.5653000000000001
2002-10-17,-0.2858
2002-10-18,2.0778
2002-10-21,-0.4111
2002-10-22,-0.3826
2002-10-23,1.4453
2002-10-24,-2.0823
2002-10-25,-1.2107999999999999
2002-10-28,-1.4935
2002-10-29,-1.0038
2002-10-30,0.6865
2002-10-31,-4.5946
2002-11-01,1.9131
2002-11-04,0.7768
2002-11-05,-2.3552
2002-11-06,3.629
2002-11-07,0.5396
2002-11-08,-8.6289
2002-11-11,1.3359
2002-11-12,1.5114999999999998
2002-11-13,0.974
2002-11-14,0.5655
2002-11-15,2.4256
2002-11-18,0.0753
2002-11-19,-1.5812
2002-11-20,-1.9125999999999999
2002-11-21,-5.415
2002-11-22,-0.3181
2002-11-25,-9.6549
2002-11-26,3.4663
2002-11-27,1.6308
2002-11-29,1.3186
2002-12-02,-5.8932
2002-12-03,2.9746
2002-12-04,5.2578
2002-12-05,0.2648
2002-12-06,0.06
2002-12-09,-2.9034
2002-12-10,1.0997
2002-12-11,1.5276999999999998
2002-12-12,0.8306
2002-12-13,-2.1968
2002-12-16,0.9521
2002-12-17,-0.4111
2002-12-18,-0.425
2002-12-19,-0.0122
2002-12-20,-1.1098
2002-12-23,3.2433
2002-12-24,0.657
2002-12-26,-1.2816
2002-12-27,-1.1299
2002-12-30,1.6413
2002-12-31,-0.1196
2003-01-02,2.6467
2003-01-03,1.0151
2003-01-06,-2.5179
2003-01-07,-0.7346
2003-01-08,0.8594
2003-01-09,0.0
2003-01-10,-1.2426
2003-01-13,-0.9587
2003-01-14,-0.484
2003-01-15,-0.304
2003-01-16,0.3171
2003-01-17,2.5286
2003-01-21,-1.3991
2003-01-22,-0.493
2003-01-23,2.4653
2003-01-24,0.0236
2003-01-27,-2.6884
2003-01-28,1.9628999999999999
2003-01-29,2.1866
2003-01-30,-0.3372
2003-01-31,2.5671
2003-02-03,-2.1388
2003-02-04,-1.9995
2003-02-05,-0.4389
2003-02-06,0.1072
2003-02-07,0.7498
2003-02-10,1.1223
2003-02-11,-2.5234
2003-02-12,-3.8350999999999997
2003-02-13,-0.6107
2003-02-14,0.2884
2003-02-18,2.5506
2003-02-19,-0.1463
2003-02-20,-0.4884
2003-02-21,0.8466
2003-02-24,-2.3604
2003-02-25,0.6854
2003-02-26,1.7079
2003-02-27,0.5597
2003-02-28,0.3146
2003-03-03,1.1218
2003-03-04,-1.6581000000000001
2003-03-05,2.1349
2003-03-06,0.3682
2003-03-07,1.0531
2003-03-10,-1.8618000000000001
2003-03-11,-0.358
2003-03-12,0.1676
2003-03-13,2.4626
2003-03-14,-2.4151
2003-03-17,3.6466
2003-03-18,0.6344
2003-03-19,0.5846
2003-03-20,-0.4103
2003-03-21,2.8722
2003-03-24,-0.6674
2003-03-25,1.5230000000000001
2003-03-26,-1.1582
2003-03-27,0.1339
2003-03-28,2.7193
2003-03-31,-0.5101
2003-04-01,-0.4254
2003-04-02,0.4273
2003-04-03,1.4509
2003-04-04,-0.7204
2003-04-07,0.1083
2003-04-08,1.374
2003-04-09,-1.3660999999999999
2003-04-10,-0.844
2003-04-11,1.4077
2003-04-14,1.3021
2003-04-15,-0.4037
2003-04-16,-3.9569
2003-04-17,1.9989
2003-04-21,-2.5366999999999997
2003-04-22,1.9884
2003-04-23,-0.6024
2003-04-24,0.3857
2003-04-25,-0.4391
2003-04-28,0.1433
2003-04-29,-0.3523
2003-04-30,1.7899
2003-05-01,-1.3025
2003-05-02,1.8916
2003-05-05,0.7447
2003-05-06,0.7928
2003-05-07,-1.4031
2003-05-08,-0.5929
2003-05-09,1.3881000000000001
2003-05-12,0.7701
2003-05-13,-0.6263
2003-05-14,0.0107
2003-05-15,-0.4699
2003-05-16,2.3822
2003-05-19,-1.1634
2003-05-20,1.5375999999999999
2003-05-21,2.2454
2003-05-22,-1.1338
2003-05-23,-1.3534
2003-05-27,-0.1257
2003-05-28,0.1049
2003-05-29,-0.4295
2003-05-30,0.9363
2003-06-02,-1.6677
2003-06-03,1.749
2003-06-04,-0.6667
2003-06-05,1.741
2003-06-06,0.8762
2003-06-09,-0.7255
2003-06-10,1.7292999999999998
2003-06-11,2.4486
2003-06-12,0.7605
2003-06-13,-1.0977999999999999
2003-06-16,2.0813
2003-06-17,1.835
2003-06-18,-0.5816
2003-06-19,-4.2386
2003-06-20,1.3219
2003-06-23,-0.5139
2003-06-24,0.3775
2003-06-25,-1.0095
2003-06-26,1.0998
2003-06-27,-0.6725
2003-06-30,0.0597
2003-07-01,0.1194
2003-07-02,2.3256
2003-07-03,-1.1072
2003-07-07,2.1017
2003-07-08,0.4232
2003-07-09,0.1149
2003-07-10,-1.3395000000000001
2003-07-11,-0.6982
2003-07-14,-2.6367000000000003
2003-07-15,0.3611
2003-07-16,-2.8383000000000003
2003-07-17,6.5419
2003-07-18,1.2551
2003-07-21,0.0953
2003-07-22,0.6477
2003-07-23,3.18
2003-07-24,-2.3115
2003-07-25,1.615
2003-07-28,1.0349
2003-07-29,0.878
2003-07-30,-0.7253
2003-07-31,-4.8584
2003-08-01,0.7871
2003-08-04,-0.1905
2003-08-05,-2.958
2003-08-06,-4.0511
2003-08-07,2.4185
2003-08-08,-0.2001
2003-08-11,1.8247
2003-08-12,0.7483
2003-08-13,-1.4073
2003-08-14,1.5266
2003-08-15,0.0
2003-08-18,0.8787
2003-08-19,-0.3678
2003-08-20,-2.2732
2003-08-21,-1.4314
2003-08-22,-1.3514
2003-08-25,-0.4294
2003-08-26,1.1088
2003-08-27,-0.589
2003-08-28,-0.3064
2003-08-29,1.291
2003-09-02,0.7485
2003-09-03,-0.502
2003-09-04,0.6458
2003-09-05,-0.5414
2003-09-08,1.8347
2003-09-09,-0.396
2003-09-10,-0.6162
2003-09-11,0.04
2003-09-12,-0.2399
2003-09-15,0.2806
2003-09-16,0.0799
2003-09-17,1.1981
2003-09-18,-0.1776
2003-09-19,-1.2453
2003-09-22,-0.5204
2003-09-23,-0.2817
2003-09-24,-1.0291
2003-09-25,-2.1407
2003-09-26,0.6875
2003-09-29,0.9311
2003-09-30,3.157
2003-10-01,2.8617
2003-10-02,0.9467
2003-10-03,0.6699
2003-10-06,-2.0913
2003-10-07,0.2913
2003-10-08,-0.7744
2003-10-09,0.6439
2003-10-10,1.1439
2003-10-13,1.4950999999999999
2003-10-14,-0.9443
2003-10-15,-2.1354
2003-10-16,3.9938000000000002
2003-10-17,1.1428
2003-10-20,1.6855
2003-10-21,1.184
2003-10-22,-0.9901
2003-10-23,-1.8545
2003-10-24,0.5002
2003-10-27,-3.4101
2003-10-28,-0.0954
2003-10-29,-0.1528
2003-10-30,-2.334
2003-10-31,-0.333
2003-11-03,-0.9041
2003-11-04,-1.4677
2003-11-05,0.6441
2003-11-06,-1.8
2003-11-07,-2.5458
2003-11-10,0.815
2003-11-11,1.4096
2003-11-12,1.4718
2003-11-13,0.5238
2003-11-14,-0.4409
2003-11-17,0.3422
2003-11-18,-1.5045
2003-11-19,5.0509
2003-11-20,-1.5122
2003-11-21,1.811
2003-11-24,2.0882
2003-11-25,1.9508
2003-11-26,-0.1115
2003-11-28,0.2418
2003-12-01,1.2429999999999999
2003-12-02,0.6414
2003-12-03,-0.7647
2003-12-04,-0.5872
2003-12-05,-1.5135
2003-12-08,0.7496
2003-12-09,-0.6696
2003-12-10,-0.3184
2003-12-11,0.9769
2003-12-12,1.3395000000000001
2003-12-15,0.0184
2003-12-16,0.7159
2003-12-17,1.9136
2003-12-18,0.6617
2003-12-19,-0.4264
2003-12-22,0.6601
2003-12-23,-0.709
2003-12-24,0.3392
2003-12-26,0.5159
2003-12-29,2.8319
2003-12-30,-0.4991
2003-12-31,0.64
2004-01-02,1.4782
2004-01-05,-4.8103
2004-01-06,1.032
2004-01-07,0.9334
2004-01-08,0.2094
2004-01-09,-0.9055
2004-01-12,-0.369
2004-01-13,-0.3351
2004-01-14,2.6013
2004-01-15,0.5519
2004-01-16,0.6175
2004-01-20,-0.1534
2004-01-21,-0.222
2004-01-22,3.8159
2004-01-23,-1.6482999999999999
2004-01-26,0.3855
2004-01-27,-0.7346
2004-01-28,-0.0673
2004-01-29,2.5076
2004-01-30,-0.0493
2004-02-02,-1.4126
2004-02-03,0.1166
2004-02-04,-0.0333
2004-02-05,-1.5815000000000001
2004-02-06,0.8457
2004-02-09,-0.1174
2004-02-10,0.7557
2004-02-11,-1.0
2004-02-12,-0.3367
2004-02-13,0.7939
2004-02-17,1.391
2004-02-18,-0.3306
2004-02-19,1.2438
2004-02-20,-0.0164
2004-02-23,0.2785
2004-02-24,1.1599
2004-02-25,-0.0646
2004-02-26,0.1616
2004-02-27,0.0323
2004-03-01,-0.5806
2004-03-02,-0.584
2004-03-03,1.6971
2004-03-04,0.2888
2004-03-05,1.072
2004-03-08,-1.1398
2004-03-09,-1.6653
2004-03-10,0.342
2004-03-11,-1.6391
2004-03-12,1.9964
2004-03-15,0.4853
2004-03-16,1.2717
2004-03-17,0.6835
2004-03-18,1.1683
2004-03-19,-0.9519
2004-03-22,-0.8193
2004-03-23,1.1914
2004-03-24,-2.6845
2004-03-25,0.4839
2004-03-26,-0.3532
2004-03-29,1.9011
2004-03-30,0.664
2004-03-31,1.2570999999999999
2004-04-01,0.8225
2004-04-02,0.2309
2004-04-05,2.887
2004-04-06,0.2687
2004-04-07,-0.4763
2004-04-08,-0.5384
2004-04-12,2.3759
2004-04-13,-1.0135
2004-04-14,-0.7271
2004-04-15,-4.4096
2004-04-16,2.283
2004-04-19,-0.5351
2004-04-20,-2.3978
2004-04-21,2.0
2004-04-22,2.2233
2004-04-23,-0.3927
2004-04-26,-3.1084
2004-04-27,0.9703
2004-04-28,-1.8134000000000001
2004-04-29,-1.689
2004-04-30,-1.2845
2004-05-03,1.5939999999999999
2004-05-04,-1.537
2004-05-05,1.6911
2004-05-06,-1.3431
2004-05-07,-1.8963
2004-05-10,-0.3139
2004-05-11,1.6407
2004-05-12,0.8968
2004-05-13,0.6949
2004-05-14,0.337
2004-05-17,0.128
2004-05-18,0.5751
2004-05-19,0.3018
2004-05-20,-0.8076
2004-05-21,0.894
2004-05-24,0.8228
2004-05-25,-0.1569
2004-05-26,-0.9588
2004-05-27,2.2536
