ticker,RE UN Equity
2000-05-23,-0.9074
2000-05-24,2.3810000000000002
2000-05-25,-3.3989
2000-05-26,0.1852
2000-05-30,3.512
2000-05-31,-2.8571
2000-06-01,-0.9191
2000-06-02,5.0019
2000-06-05,-1.5929
2000-06-06,-5.2158
2000-06-07,1.3283
2000-06-08,0.3745
2000-06-09,0.1866
2000-06-12,0.9311
2000-06-13,0.369
2000-06-14,-2.2059
2000-06-15,-0.7519
2000-06-16,-0.3788
2000-06-19,8.365
2000-06-20,-1.9298
2000-06-21,-4.6512
2000-06-22,-3.3771
2000-06-23,-0.7767
2000-06-26,0.9785
2000-06-27,2.907
2000-06-28,0.7533
2000-06-29,0.7477
2000-06-30,-2.4119
2000-07-03,-0.7605
2000-07-05,2.2989
2000-07-06,-0.9363
2000-07-07,4.3478
2000-07-10,2.5362
2000-07-11,-1.4134
2000-07-12,6.8100000000000005
2000-07-13,-0.1678
2000-07-14,0.5042
2000-07-17,-0.3344
2000-07-18,-3.5235
2000-07-19,-1.3913
2000-07-20,2.8219
2000-07-21,-1.7153
2000-07-24,-0.5236
2000-07-25,2.6316
2000-07-26,7.1795
2000-07-27,-0.4785
2000-07-28,0.9615
2000-07-31,0.7937
2000-08-01,1.1024
2000-08-02,0.4673
2000-08-03,-0.7752
2000-08-04,5.625
2000-08-07,2.2189
2000-08-08,1.7366000000000001
2000-08-09,-1.8492
2000-08-10,-2.8986
2000-08-11,1.9403000000000001
2000-08-14,1.9034
2000-08-15,-3.4483
2000-08-16,-3.8689999999999998
2000-08-17,1.3932
2000-08-18,-0.458
2000-08-21,-0.9202
2000-08-22,-0.774
2000-08-23,-0.156
2000-08-24,0.9375
2000-08-25,-1.2384
2000-08-28,0.627
2000-08-29,2.1807
2000-08-30,1.5183
2000-08-31,-3.1579
2000-09-01,-1.2422
2000-09-05,2.9874
2000-09-06,1.8321
2000-09-07,-0.2999
2000-09-08,3.7594
2000-09-11,4.9275
2000-09-12,0.2762
2000-09-13,-1.9284
2000-09-14,2.9494
2000-09-15,-1.6371
2000-09-18,-2.2191
2000-09-19,0.5674
2000-09-20,2.6798
2000-09-21,3.8462
2000-09-22,0.1323
2000-09-25,-1.4531
2000-09-26,0.2681
2000-09-27,-0.2674
2000-09-28,2.681
2000-09-29,3.3943
2000-10-02,-0.3788
2000-10-03,-2.4081
2000-10-04,-0.2597
2000-10-05,0.9115
2000-10-06,-1.8065
2000-10-09,-0.1314
2000-10-10,-2.6316
2000-10-11,1.3514
2000-10-12,-2.5333
2000-10-13,0.4104
2000-10-16,1.3624
2000-10-17,-1.0753
2000-10-18,3.9402
2000-10-19,0.2614
2000-10-20,0.6519
2000-10-23,5.1813
2000-10-24,6.5271
2000-10-25,-0.1156
2000-10-26,-0.5787
2000-10-27,1.2806
2000-10-30,4.8276
2000-10-31,2.8509
2000-11-01,-3.9446
2000-11-02,-1.5537999999999998
2000-11-03,-2.2548
2000-11-06,5.9977
2000-11-07,2.7203
2000-11-08,1.0593
2000-11-09,0.6289
2000-11-10,2.0833
2000-11-13,-1.2245
2000-11-14,1.1364
2000-11-15,0.1021
2000-11-16,-3.1633
2000-11-17,-0.843
2000-11-20,-0.1063
2000-11-21,-0.3191
2000-11-22,-1.0672
2000-11-24,1.4024
2000-11-27,-0.6383
2000-11-28,1.0664
2000-11-29,1.8028
2000-11-30,0.3125
2000-12-01,1.8692
2000-12-04,-0.4077
2000-12-05,2.2518000000000002
2000-12-06,1.8018
2000-12-07,2.3599
2000-12-08,2.4976
2000-12-11,-1.7807
2000-12-12,-1.7176
2000-12-13,1.165
2000-12-14,0.4798
2000-12-15,-0.2865
2000-12-18,3.4483
2000-12-19,-2.7778
2000-12-20,-0.9524
2000-12-21,2.7885
2000-12-22,7.7643
2000-12-26,1.3889
2000-12-27,1.2842
2000-12-28,-0.4227
2000-12-29,-2.7165
2001-01-02,-3.8394
2001-01-03,-0.4537
2001-01-04,-9.2069
2001-01-05,-3.4137
2001-01-08,3.6383
2001-01-09,-2.8084
2001-01-10,-0.516
2001-01-11,-3.4232
2001-01-12,-4.8335
2001-01-16,4.8533
2001-01-17,-1.5070000000000001
2001-01-18,0.1093
2001-01-19,2.6201
2001-01-22,4.3617
2001-01-23,-1.3252
2001-01-24,0.9298
2001-01-25,2.9683
2001-01-26,-1.3917
2001-01-29,-1.9839
2001-01-30,-4.1468
2001-01-31,-1.4592
2001-02-01,1.6551
2001-02-02,1.9708999999999999
2001-02-05,4.3361
2001-02-06,-0.1289
2001-02-07,3.2742
2001-02-08,-1.4368
2001-02-09,-0.6021
2001-02-12,1.4666000000000001
2001-02-13,-4.1634
2001-02-14,2.4262
2001-02-15,-2.6408
2001-02-16,0.9206
2001-02-20,-2.2641999999999998
2001-02-21,-2.9833
2001-02-22,3.3327999999999998
2001-02-23,-0.6151
2001-02-26,2.8772
2001-02-27,0.5854
2001-02-28,2.247
2001-03-01,3.1304
2001-03-02,2.0543
2001-03-05,-1.5939999999999999
2001-03-06,0.0
2001-03-07,-1.1308
2001-03-08,-0.1546
2001-03-09,0.0
2001-03-12,-0.4799
2001-03-13,-0.4977
2001-03-14,-0.7504
2001-03-15,0.7245
2001-03-16,-0.4222
2001-03-19,0.0157
2001-03-20,-0.2983
2001-03-21,-2.9764
2001-03-22,-2.5807
2001-03-23,2.1659
2001-03-26,2.5766
2001-03-27,-1.4308
2001-03-28,1.7581
2001-03-29,2.1715
2001-03-30,3.1958
2001-04-02,1.9543
2001-04-03,-2.138
2001-04-04,-2.8175
2001-04-05,1.938
2001-04-06,-1.749
2001-04-09,-0.356
2001-04-10,1.1341
2001-04-11,1.9201000000000001
2001-04-12,-1.2509000000000001
2001-04-16,1.7551999999999999
2001-04-17,2.5949
2001-04-18,-1.7544
2001-04-19,-0.8185
2001-04-20,-1.0953
2001-04-23,0.0
2001-04-24,-5.0364
2001-04-25,-0.5911
2001-04-26,2.3622
2001-04-27,0.4553
2001-04-30,-0.2188
2001-05-01,-1.1903
2001-05-02,-1.7277
2001-05-03,2.0968
2001-05-04,1.5008
2001-05-07,-2.179
2001-05-08,0.3978
2001-05-09,4.1204
2001-05-10,-1.5068000000000001
2001-05-11,0.34
2001-05-14,0.8163
2001-05-15,0.5194
2001-05-16,2.0061
2001-05-17,0.6555
2001-05-18,0.2812
2001-05-21,0.369
2001-05-22,-1.0
2001-05-23,-1.6637
2001-05-24,0.4381
2001-05-25,-0.5866
2001-05-29,0.8321
2001-05-30,2.0255
2001-05-31,-0.0441
2001-06-01,-0.5891
2001-06-04,0.963
2001-06-05,0.8951
2001-06-06,-0.1018
2001-06-07,0.4367
2001-06-08,1.0146
2001-06-11,0.8036
2001-06-12,0.8683
2001-06-13,0.1976
2001-06-14,-1.4085
2001-06-15,1.4285999999999999
2001-06-18,-0.6761
2001-06-19,-0.0993
2001-06-20,-0.1845
2001-06-21,1.5501
2001-06-22,-0.9382
2001-06-25,-0.7634
2001-06-26,1.7806
2001-06-27,0.2099
2001-06-28,2.7095000000000002
2001-06-29,1.7134
2001-07-02,-2.4465
2001-07-03,-0.6715
2001-07-05,0.138
2001-07-06,-0.248
2001-07-09,-0.4558
2001-07-10,0.2498
2001-07-11,-0.3045
2001-07-12,0.9163
2001-07-13,-0.0138
2001-07-16,-0.1238
2001-07-17,-0.4959
2001-07-18,-1.7997999999999998
2001-07-19,-5.6958
2001-07-20,-0.4335
2001-07-23,-0.7508
2001-07-24,4.0847
2001-07-25,-0.2326
2001-07-26,0.4516
2001-07-27,0.3336
2001-07-30,0.8239
2001-07-31,0.5018
2001-08-01,0.6277
2001-08-02,-2.7644
2001-08-03,-0.8019
2001-08-06,-0.4997
2001-08-07,2.6588000000000003
2001-08-08,-0.7194
2001-08-09,-1.6232
2001-08-10,-0.1768
2001-08-13,0.4132
2001-08-14,0.1176
2001-08-15,0.69
2001-08-16,-0.3499
2001-08-17,-0.9364
2001-08-20,0.2658
2001-08-21,-0.9427
2001-08-22,-0.8922
2001-08-23,1.0503
2001-08-24,-1.663
2001-08-27,-1.9931
2001-08-28,0.3851
2001-08-29,0.2455
2001-08-30,-1.3027
2001-08-31,0.7764
2001-09-04,-2.0031
2001-09-05,-0.8648
2001-09-06,-1.6653
2001-09-07,-0.6452
2001-09-10,-0.1461
2001-09-17,-12.372
2001-09-18,-1.0946
2001-09-19,-6.209
2001-09-20,-2.5
2001-09-21,1.2923
2001-09-24,5.9133
2001-09-25,7.5526
2001-09-26,3.8222
2001-09-27,4.4349
2001-09-28,6.083
2001-10-01,-1.391
2001-10-02,7.4608
2001-10-03,7.6429
2001-10-04,-1.897
2001-10-05,-1.768
2001-10-08,-1.2373
2001-10-09,2.5057
2001-10-10,-0.125
2001-10-11,2.2806
2001-10-12,-0.3399
2001-10-15,1.9782
2001-10-16,5.0167
2001-10-17,-2.5478
2001-10-18,-3.2026
2001-10-19,-1.445
2001-10-22,4.0011
2001-10-23,-8.4321
2001-10-24,3.4245
2001-10-25,-0.2922
2001-10-26,-0.7674
2001-10-29,-2.9106
2001-10-30,-0.782
2001-10-31,-2.423
2001-11-01,2.4084
2001-11-02,4.1192
2001-11-05,1.2626
2001-11-06,0.0277
2001-11-07,-1.2187999999999999
2001-11-08,-1.8648
2001-11-09,-1.2002
2001-11-12,-0.4628
2001-11-13,-0.4359
2001-11-14,-0.8901
2001-11-15,-0.3681
2001-11-16,-0.2808
2001-11-19,1.1114
2001-11-20,1.6724999999999999
2001-11-21,-0.1876
2001-11-23,0.4771
2001-11-26,-0.4604
2001-11-27,1.9803
2001-11-28,-2.0553
2001-11-29,2.1997
2001-11-30,1.1753
2001-12-03,-0.8397
2001-12-04,1.7502
2001-12-05,-1.5535999999999999
2001-12-06,-2.4375999999999998
2001-12-07,0.0144
2001-12-10,-3.3213
2001-12-11,0.1046
2001-12-12,-0.1791
2001-12-13,-2.4365
2001-12-14,1.9917
2001-12-17,0.9764
2001-12-18,1.1604
2001-12-19,0.1765
2001-12-20,-1.5413999999999999
2001-12-21,1.6103
2001-12-24,0.5723
2001-12-26,0.7879
2001-12-27,1.3463
2001-12-28,0.9713
2001-12-31,0.0141
2002-01-02,-0.0707
2002-01-03,-0.5662
2002-01-04,0.3701
2002-01-07,-0.7375
2002-01-08,-1.2716
2002-01-09,-0.2171
2002-01-10,0.0725
2002-01-11,-0.1304
2002-01-14,-1.3641
2002-01-15,0.7062
2002-01-16,-1.1541
2002-01-17,-0.9902
2002-01-18,0.0
2002-01-22,-1.3286
2002-01-23,0.0454
2002-01-24,2.6009
2002-01-25,2.6087
2002-01-28,-0.6751
2002-01-29,-1.504
2002-01-30,0.4258
2002-01-31,0.4386
2002-02-01,1.5575
2002-02-04,-1.7915999999999999
2002-02-05,-0.7881
2002-02-06,-0.3383
2002-02-07,0.9151
2002-02-08,1.9746000000000001
2002-02-11,0.7602
2002-02-12,0.726
2002-02-13,5.0735
2002-02-14,0.8742
2002-02-15,-0.8267
2002-02-19,-1.7208999999999999
2002-02-20,-0.4788
2002-02-21,-1.6495
2002-02-22,-3.2843999999999998
2002-02-25,2.0231
2002-02-26,1.5439
2002-02-27,0.4324
2002-02-28,1.2917
2002-03-01,-0.4942
2002-03-04,0.1242
2002-03-05,0.1378
2002-03-06,0.6054
2002-03-07,-3.0498
2002-03-08,-0.395
2002-03-11,-1.1471
2002-03-12,0.1433
2002-03-13,-0.2146
2002-03-14,0.9176
2002-03-15,-0.9376
2002-03-18,-2.1942
2002-03-19,-0.9824
2002-03-20,-2.2657
2002-03-21,4.5606
2002-03-22,0.4202
2002-03-25,-1.7316
2002-03-26,-0.2496
2002-03-27,1.0599
2002-03-28,1.0051
2002-04-01,-1.8748
2002-04-02,0.0735
2002-04-03,0.235
2002-04-04,0.337
2002-04-05,0.4819
2002-04-08,1.9619
2002-04-09,2.195
2002-04-10,0.0
2002-04-11,-0.8089
2002-04-12,-0.4499
2002-04-15,-2.4859
2002-04-16,-0.7966
2002-04-17,1.8981
2002-04-18,-0.0287
2002-04-19,0.2437
2002-04-22,1.0152
2002-04-23,-2.0524
2002-04-24,-3.9595000000000002
2002-04-25,-0.7824
2002-04-26,1.5316999999999998
2002-04-29,-2.3749000000000002
2002-04-30,3.8862
2002-05-01,-0.9278
2002-05-02,-1.5163
2002-05-03,1.8717000000000001
2002-05-06,-0.8001
2002-05-07,-1.8671
2002-05-08,-0.1522
2002-05-09,-1.9969999999999999
2002-05-10,-0.9177
2002-05-13,0.1727
2002-05-14,0.2821
2002-05-15,-0.1875
2002-05-16,-2.5364
2002-05-17,1.1888
2002-05-20,-0.5239
2002-05-21,-1.0054
2002-05-22,-0.8544
2002-05-23,2.3577
2002-05-24,1.3979
2002-05-28,-0.5953
2002-05-29,0.8195
2002-05-30,-1.8601999999999999
2002-05-31,-0.1435
2002-06-03,-1.5013999999999998
2002-06-04,-1.881
2002-06-05,0.5949
2002-06-06,-1.1828
2002-06-07,0.4821
2002-06-10,0.9762
2002-06-11,-2.9985
2002-06-12,-2.6858
2002-06-13,-2.8988
2002-06-14,3.5753
2002-06-17,2.8305
2002-06-18,2.098
2002-06-19,-0.5754
2002-06-20,-1.1905000000000001
2002-06-21,0.4853
2002-06-24,-1.5987
2002-06-25,-0.9139
2002-06-26,-1.1956
2002-06-27,-3.0942
2002-06-28,-0.1962
2002-07-01,-1.9839
2002-07-02,-2.9539999999999997
2002-07-03,-1.3905
2002-07-05,4.4207
2002-07-08,-2.1168
2002-07-09,-4.7353
2002-07-10,-3.6008
2002-07-11,2.2127
2002-07-12,2.006
2002-07-15,-0.8956
2002-07-16,-1.2574
2002-07-17,-3.84
2002-07-18,-7.7178
2002-07-19,-0.0673
2002-07-22,-2.9616
2002-07-23,1.8497
2002-07-24,6.9467
2002-07-25,1.8892
2002-07-26,2.5625
2002-07-29,9.2626
2002-07-30,-0.1673
2002-07-31,1.9553
2002-08-01,-0.621
2002-08-02,-4.025
2002-08-05,-4.5001999999999995
2002-08-06,2.0654
2002-08-07,-0.1375
2002-08-08,2.4002
2002-08-09,3.0355
2002-08-12,0.7831
2002-08-13,-1.8686
2002-08-14,1.1689
2002-08-15,1.7330999999999999
2002-08-16,0.6961
2002-08-19,0.8368
2002-08-20,-0.7758
2002-08-21,-0.8727
2002-08-22,4.3469999999999995
2002-08-23,-1.5819999999999999
2002-08-26,0.6073
2002-08-27,-2.9824
2002-08-28,-2.086
2002-08-29,1.7967
2002-08-30,-0.3493
2002-09-03,-2.4539
2002-09-04,1.0214
2002-09-05,-1.7038
2002-09-06,2.2857
2002-09-09,1.0242
2002-09-10,-0.6083
2002-09-11,0.2596
2002-09-12,3.2371
2002-09-13,3.8703
2002-09-16,-0.1553
2002-09-17,-2.1078
2002-09-18,1.6061
2002-09-19,-1.3375
2002-09-20,-2.7641
2002-09-23,0.2173
2002-09-24,-3.3424
2002-09-25,1.271
2002-09-26,5.0941
2002-09-27,-2.1777
2002-09-30,-1.5081
2002-10-01,4.63
2002-10-02,-5.1742
2002-10-03,0.4226
2002-10-04,-2.0307
2002-10-07,0.1307
2002-10-08,2.8721
2002-10-09,-5.4025
2002-10-10,5.1169
2002-10-11,6.0529
2002-10-14,-1.2549000000000001
2002-10-15,6.3719
2002-10-16,-0.5892
2002-10-17,1.7450999999999999
2002-10-18,-1.6989999999999998
2002-10-21,2.8642
2002-10-22,-2.7843999999999998
2002-10-23,-0.4774
2002-10-24,-2.0509
2002-10-25,3.8332
2002-10-28,-0.9595
2002-10-29,-2.7915
2002-10-30,-0.7601
2002-10-31,-1.2426
2002-11-01,0.8273
2002-11-04,0.4444
2002-11-05,-2.74
2002-11-06,1.4523
2002-11-07,-4.1566
2002-11-08,-1.0437
2002-11-11,0.1455
2002-11-12,-0.0545
2002-11-13,-0.2362
2002-11-14,0.6192
2002-11-15,2.2081
2002-11-18,-1.7709000000000001
2002-11-19,-0.9374
2002-11-20,2.1292
2002-11-21,-0.0891
2002-11-22,2.4612
2002-11-25,-0.557
2002-11-26,-0.8052
2002-11-27,0.7941
2002-11-29,1.5077
2002-12-02,-1.0363
2002-12-03,-0.9599
2002-12-04,-1.8326
2002-12-05,0.3411
2002-12-06,-0.2862
2002-12-09,-0.287
2002-12-10,0.8456
2002-12-11,-0.339
2002-12-12,-1.3605
2002-12-13,-1.0526
2002-12-16,2.9164
2002-12-17,-0.196
2002-12-18,-0.2679
2002-12-19,-0.2507
2002-12-20,1.0591
2002-12-23,0.0533
2002-12-24,0.6391
2002-12-26,-0.5645
2002-12-27,-1.7917
2002-12-30,-0.7587
2002-12-31,0.6553
2003-01-02,1.2658
2003-01-03,-0.0179
2003-01-06,0.4822
2003-01-07,-0.1422
2003-01-08,-1.5664
2003-01-09,0.7595
2003-01-10,-1.4178
2003-01-13,-2.7854
2003-01-14,1.236
2003-01-15,-1.4983
2003-01-16,-2.1408
2003-01-17,-0.7868
2003-01-21,-2.1083
2003-01-22,-1.4226
2003-01-23,1.7037
2003-01-24,-0.2759
2003-01-27,-1.7984
2003-01-28,2.415
2003-01-29,-0.9039
2003-01-30,-2.1614
2003-01-31,2.2902
2003-02-03,1.8031000000000001
2003-02-04,-3.7563
2003-02-05,0.0607
2003-02-06,-2.7082
2003-02-07,0.2285
2003-02-10,0.9326
2003-02-11,1.8891
2003-02-12,-0.6247
2003-02-13,2.7378
2003-02-14,1.8555000000000001
2003-02-18,0.6589
2003-02-19,0.0193
2003-02-20,0.154
2003-02-21,3.5749
2003-02-24,-2.0412
2003-02-25,-0.2463
2003-02-26,-1.7471
2003-02-27,2.7831
2003-02-28,0.5839
2003-03-03,0.0375
2003-03-04,-1.0483
2003-03-05,0.4162
2003-03-06,-0.8855
2003-03-07,0.5512
2003-03-10,-2.6654
2003-03-11,-2.952
2003-03-12,-0.2802
2003-03-13,4.8966
2003-03-14,2.1236
2003-03-17,3.3346
2003-03-18,-0.8521
2003-03-19,1.2617
2003-03-20,1.3001
2003-03-21,2.3529
2003-03-24,-2.2814
2003-03-25,-0.0891
2003-03-26,-0.4103
2003-03-27,0.6627
2003-03-28,1.7793999999999999
2003-03-31,0.0175
2003-04-01,0.2447
2003-04-02,1.2554
2003-04-03,1.2570999999999999
2003-04-04,1.4285999999999999
2003-04-07,-2.0791
2003-04-08,0.4623
2003-04-09,0.8352
2003-04-10,-1.0311
2003-04-11,1.2810000000000001
2003-04-14,1.5346
2003-04-15,-0.3654
2003-04-16,0.5668
2003-04-17,0.5967
2003-04-21,1.2523
2003-04-22,16.6802
2003-04-23,1.8271
2003-04-24,-5.2869
2003-04-25,0.1302
2003-04-28,1.2565
2003-04-29,-0.3708
2003-04-30,-0.2863
2003-05-01,0.4882
2003-05-02,0.1572
2003-05-05,-0.1284
2003-05-06,-1.0141
2003-05-07,-1.5295999999999998
2003-05-08,0.0879
2003-05-09,1.2884
2003-05-12,2.8043
2003-05-13,-1.5045
2003-05-14,1.2134
2003-05-15,-0.4513
2003-05-16,-0.0425
2003-05-19,-1.7008999999999999
2003-05-20,0.3028
2003-05-21,1.2076
2003-05-22,0.9659
2003-05-23,-0.2673
2003-05-27,0.6489
2003-05-28,0.2803
2003-05-29,0.615
2003-05-30,1.5299
2003-06-02,1.7945
2003-06-03,-1.7629000000000001
2003-06-04,0.2329
2003-06-05,1.5032999999999999
2003-06-06,1.333
2003-06-09,-2.4050000000000002
2003-06-10,0.7488
2003-06-11,2.4189
2003-06-12,1.3458
2003-06-13,-1.6534
2003-06-16,2.1975
2003-06-17,1.1269
2003-06-18,-0.0256
2003-06-19,-2.2037
2003-06-20,-0.5633
2003-06-23,-1.1461999999999999
2003-06-24,2.5456
2003-06-25,-0.117
2003-06-26,0.1822
2003-06-27,-0.3507
2003-06-30,-0.2868
2003-07-01,0.2614
2003-07-02,1.043
2003-07-03,0.1419
2003-07-07,-0.0515
2003-07-08,0.3867
2003-07-09,-0.9888
2003-07-10,-1.0895
2003-07-11,-0.1574
2003-07-14,1.1295
2003-07-15,0.8961
2003-07-16,-2.7545
2003-07-17,-1.2574
2003-07-18,2.0107
2003-07-21,1.9054
2003-07-22,0.2063
2003-07-23,-2.0075
2003-07-24,-1.0243
2003-07-25,0.5174
2003-07-28,1.1484
2003-07-29,-0.8482
2003-07-30,-0.6317
2003-07-31,0.0927
2003-08-01,-1.1909
2003-08-04,-1.1651
2003-08-05,-0.4336
2003-08-06,0.6124
2003-08-07,-0.1894
2003-08-08,0.4201
2003-08-11,-0.6613
2003-08-12,0.557
2003-08-13,-0.9322
2003-08-14,0.1091
2003-08-15,-0.0409
2003-08-18,-0.1635
2003-08-19,-0.3549
2003-08-20,-0.6712
2003-08-21,0.662
2003-08-22,-0.6576
2003-08-25,-0.2896
2003-08-26,0.4841
2003-08-27,-0.1101
2003-08-28,0.5795
2003-08-29,0.5487
2003-09-02,0.4093
2003-09-03,0.1223
2003-09-04,-0.1221
2003-09-05,0.2717
2003-09-08,-0.2439
2003-09-09,-1.0052
2003-09-10,-0.6449
2003-09-11,0.0276
2003-09-12,-0.9526
2003-09-15,0.1115
2003-09-16,2.2974
2003-09-17,-0.6805
2003-09-18,1.9186
2003-09-19,0.511
2003-09-22,-0.0669
2003-09-23,0.9505
2003-09-24,-1.472
2003-09-25,-0.6057
2003-09-26,-0.2031
2003-09-29,1.4247
2003-09-30,0.5485
2003-10-01,2.7142
2003-10-02,0.013
2003-10-03,1.2304
2003-10-06,0.806
2003-10-07,-0.1396
2003-10-08,1.4362
2003-10-09,-0.4511
2003-10-10,-0.5538
2003-10-13,0.6075
2003-10-14,0.2642
2003-10-15,0.3764
2003-10-16,0.6625
2003-10-17,-3.2907
2003-10-20,-1.7591
2003-10-21,8.0251
2003-10-22,0.2057
2003-10-23,1.3403
2003-10-24,-1.0485
2003-10-27,-0.5057
2003-10-28,-0.1694
2003-10-29,1.285
2003-10-30,-0.2992
2003-10-31,-0.4202
2003-11-03,1.2658
2003-11-04,-1.0238
2003-11-05,-0.0481
2003-11-06,0.4212
2003-11-07,-1.7376
2003-11-10,-0.9878
2003-11-11,-0.8622
2003-11-12,-0.3727
2003-11-13,1.5836999999999999
2003-11-14,-0.8348
2003-11-17,-0.3466
2003-11-18,-0.5217
2003-11-19,-0.7493
2003-11-20,-0.8556
2003-11-21,-0.4442
2003-11-24,2.7279
2003-11-25,0.9938
2003-11-26,0.5289
2003-11-28,0.5628
2003-12-01,0.9125
2003-12-02,-0.6511
2003-12-03,-1.2136
2003-12-04,0.9705
2003-12-05,0.4502
2003-12-08,0.2907
2003-12-09,-0.4106
2003-12-10,-2.2678
2003-12-11,0.6949
2003-12-12,0.1848
2003-12-15,-1.23
2003-12-16,1.1955
2003-12-17,0.6522
2003-12-18,1.1126
2003-12-19,1.2696
2003-12-22,-0.7045
2003-12-23,-0.1804
2003-12-24,0.0
2003-12-26,0.2771
2003-12-29,0.901
2003-12-30,0.4048
2003-12-31,0.3202
2004-01-02,-0.9338
2004-01-05,-0.5489
2004-01-06,-0.4319
2004-01-07,1.0483
2004-01-08,-1.3356
2004-01-09,0.9427
2004-01-12,3.1489
2004-01-13,-0.9634
2004-01-14,-0.0703
2004-01-15,0.7506
2004-01-16,0.5122
2004-01-20,0.0
2004-01-21,1.3319
2004-01-22,-0.6972
2004-01-23,-0.2072
2004-01-26,1.2111
2004-01-27,-0.9687
2004-01-28,-1.8412
2004-01-29,-0.8206
2004-01-30,0.5674
2004-02-02,0.7875
2004-02-03,2.1574
2004-02-04,0.6849
2004-02-05,-0.1134
2004-02-06,0.4654
2004-02-09,0.2599
2004-02-10,-1.7128999999999999
2004-02-11,0.3784
2004-02-12,-0.3998
2004-02-13,-0.7454
2004-02-17,0.1155
2004-02-18,-0.8078
2004-02-19,-0.0465
2004-02-20,-0.2561
2004-02-23,-0.6418
2004-02-24,-0.646
2004-02-25,0.993
2004-02-26,1.311
2004-02-27,1.0873
2004-03-01,0.5149
2004-03-02,-0.7741
2004-03-03,0.8261
2004-03-04,-0.8307
2004-03-05,0.8376
2004-03-08,-0.66
2004-03-09,-0.4238
2004-03-10,-0.2531
2004-03-11,-1.4993
2004-03-12,1.6157
2004-03-15,-3.4451
2004-03-16,1.8974
2004-03-17,0.5153
2004-03-18,-0.9554
2004-03-19,-0.3294
2004-03-22,-1.2628
2004-03-23,-0.4184
2004-03-24,-0.9723
2004-03-25,1.6848
2004-03-26,-0.7867
2004-03-29,1.5499
2004-03-30,0.4141
2004-03-31,0.6716
2004-04-01,2.3057
2004-04-02,-0.4691
2004-04-05,2.4598
2004-04-06,0.7965
2004-04-07,-0.5008
2004-04-08,-0.7942
2004-04-12,-0.3721
2004-04-13,-1.392
2004-04-14,-1.2625
2004-04-15,0.3022
2004-04-16,0.9735
2004-04-19,1.5150000000000001
2004-04-20,-3.1543
2004-04-21,-0.0233
2004-04-22,0.4787
2004-04-23,-0.9878
2004-04-26,-0.4695
2004-04-27,0.9434
2004-04-28,-0.3505
2004-04-29,-0.0469
2004-04-30,-0.0938
2004-05-03,-0.1291
2004-05-04,-0.3174
2004-05-05,0.1179
2004-05-06,-1.3192
2004-05-07,-2.3037
2004-05-10,-1.9304000000000001
2004-05-11,1.034
2004-05-12,-0.5919
2004-05-13,-0.3597
2004-05-14,0.2116
2004-05-17,-1.2547
2004-05-18,-1.1825
2004-05-19,-0.802
