ticker,TAP B UN Equity
12/31/2002,-0.9466
1/2/2003,3.4812
1/3/2003,1.3852
1/6/2003,1.9519
1/7/2003,0.8296
1/8/2003,-2.0886
1/9/2003,2.9089
1/10/2003,0.8166
1/13/2003,-1.0592
1/14/2003,3.9043
1/15/2003,0
1/16/2003,-1.5152
1/17/2003,-1.4769
1/21/2003,0.2498
1/22/2003,0.6231
1/23/2003,1.9814
1/24/2003,-2.6715
1/27/2003,-3.9301
1/28/2003,3.4416
1/29/2003,-0.2511
1/30/2003,-0.1259
1/31/2003,2.4575
2/3/2003,0.6765
2/4/2003,-4.3532
2/5/2003,0.9615
2/6/2003,-2.1587
2/7/2003,-1.9468
2/10/2003,2.912
2/11/2003,-2.0579
2/12/2003,-1.3132
2/13/2003,-1.5968
2/14/2003,2.4341
2/18/2003,3.6304
2/19/2003,-0.9554
2/20/2003,-1.865
2/21/2003,1.7693
2/24/2003,-0.1932
2/25/2003,-2.2581
2/26/2003,-0.264
2/27/2003,2.912
2/28/2003,2.2508
3/3/2003,-0.8176
3/4/2003,-1.2048
3/5/2003,0.4493
3/6/2003,-1.4058
3/7/2003,-1.0369
3/10/2003,-3.0779
3/11/2003,-6.4865
3/12/2003,-3.1792
3/13/2003,5.4478
3/14/2003,3.2555
3/17/2003,-1.3708
3/18/2003,-0.0695
3/19/2003,1.4604
3/20/2003,2.1247
3/21/2003,0.3356
3/24/2003,-2.6087
3/25/2003,1.0302
3/26/2003,-1.6995
3/27/2003,0.2075
3/28/2003,-1.2422
3/31/2003,-1.3976
4/1/2003,1.5592
4/2/2003,2.3029
4/3/2003,-1.1596
4/4/2003,1.7943
4/7/2003,1.7627
4/8/2003,0.5996
4/9/2003,1.0596
4/10/2003,1.6383
4/11/2003,-1.0316
4/14/2003,1.3029
4/15/2003,-1.2862
4/16/2003,1.4332
4/17/2003,-0.3854
4/21/2003,1.9987
4/22/2003,3.9823
4/23/2003,0.3647
4/24/2003,-1.9988
4/25/2003,-0.3708
4/28/2003,0.5583
4/29/2003,0.4318
4/30/2003,-0.1843
5/1/2003,-0.3692
5/2/2003,1.2971
5/5/2003,0
5/6/2003,-1.1016
5/7/2003,-0.8045
5/8/2003,-1.5596
5/9/2003,0.5703
5/12/2003,1.8273
5/13/2003,-0.2475
5/14/2003,3.3499
5/15/2003,1.4406
5/16/2003,-1.1834
5/19/2003,-1.1976
5/20/2003,0.4848
5/21/2003,1.0253
5/22/2003,-1.6716
5/23/2003,-1.1536
5/27/2003,1.0442
5/28/2003,-1.8845
5/29/2003,-0.9913
5/30/2003,1.189
6/2/2003,-0.1855
6/3/2003,0.3098
6/4/2003,0.0618
6/5/2003,-1.1111
6/6/2003,-0.7491
6/9/2003,0.4403
6/10/2003,2.3168
6/11/2003,0.9792
6/12/2003,0.6667
6/13/2003,-0.9633
6/16/2003,1.9453
6/17/2003,0.5367
6/18/2003,-2.3132
6/19/2003,-0.85
6/20/2003,1.4697
6/23/2003,-1.0863
6/24/2003,2.5625
6/25/2003,-0.0595
6/26/2003,1.9643
6/27/2003,-2.6853
6/30/2003,-5.3989
7/1/2003,1.3316
7/2/2003,2.5031
7/3/2003,-1.3431
7/7/2003,1.052
7/8/2003,2.4495
7/9/2003,-1.315
7/10/2003,-2.0594
7/11/2003,1.175
7/14/2003,-1.5892
7/15/2003,3.4161
7/16/2003,-2.9429
7/17/2003,-0.0619
7/18/2003,0.9288
7/21/2003,-0.9816
7/22/2003,-0.2478
7/23/2003,-0.7453
7/24/2003,-2.378
7/25/2003,1.7949
7/28/2003,0.5038
7/29/2003,-0.2506
7/30/2003,0.6281
7/31/2003,0.7491
8/1/2003,3.4696
8/4/2003,-1.1432
8/5/2003,-2.1911
8/6/2003,-0.1867
8/7/2003,-0.9352
8/8/2003,-0.5035
8/11/2003,-0.6325
8/12/2003,-1.5277
8/13/2003,0.3232
8/14/2003,0.7732
8/15/2003,-0.8951
8/18/2003,0
8/19/2003,0
8/20/2003,0.6452
8/21/2003,-0.1923
8/22/2003,-0.8349
8/25/2003,-0.4534
8/26/2003,0.9109
8/27/2003,-1.0316
8/28/2003,-0.1303
8/29/2003,1.0437
9/2/2003,1.9367
9/3/2003,0.1267
9/4/2003,1.2018
9/5/2003,2.1875
9/8/2003,0.2446
9/9/2003,0.122
9/10/2003,-0.975
9/11/2003,-0.9846
9/12/2003,-1.0566
9/15/2003,-1.8216
9/16/2003,2.8791
9/17/2003,-0.8085
9/18/2003,1.442
9/19/2003,-0.3708
9/22/2003,-1.3027
9/23/2003,-0.3143
9/24/2003,-1.5132
9/25/2003,-1.3444
9/26/2003,0.2596
9/29/2003,2.8479
9/30/2003,-0.0629
10/1/2003,0.7557
10/2/2003,-0.125
10/3/2003,-0.7509
10/6/2003,0.8197
10/7/2003,-1.0006
10/8/2003,-0.379
10/9/2003,-1.7755
10/10/2003,-0.7101
10/13/2003,3.9012
10/14/2003,-0.9387
10/15/2003,1.5161
10/16/2003,1.3068
10/17/2003,-0.5528
10/20/2003,0
10/21/2003,-0.1853
10/22/2003,-1.052
10/23/2003,0.6254
10/24/2003,-0.6837
10/27/2003,-0.1877
10/28/2003,0.1881
10/29/2003,2.0651
10/30/2003,-0.3066
10/31/2003,0.6765
11/3/2003,1.1607
11/4/2003,-0.6675
11/5/2003,-0.6109
11/6/2003,0
11/7/2003,0
11/10/2003,-0.2459
11/11/2003,-0.4929
11/12/2003,-0.0619
11/13/2003,0.1239
11/14/2003,-0.6188
11/17/2003,-0.1245
11/18/2003,-2.6185
11/19/2003,-3.9693
11/20/2003,-1.2
11/21/2003,0.7422
11/24/2003,1.1386
11/25/2003,2.5166
11/26/2003,1.4212
11/28/2003,-0.6369
12/1/2003,1.6026
12/2/2003,0.5047
12/3/2003,0.6905
12/4/2003,0.8728
12/5/2003,-0.6799
12/8/2003,0.1867
12/9/2003,-0.7453
12/10/2003,0.3755
12/11/2003,0.6858
12/12/2003,0.4334
12/15/2003,-1.603
12/16/2003,0.5013
12/17/2003,0.3117
12/18/2003,1.0566
12/19/2003,-0.984
12/22/2003,-0.1242
12/23/2003,0.5597
12/24/2003,0.9895
12/26/2003,-0.1837
12/29/2003,1.7178
12/30/2003,1.4475
12/31/2003,0.8918
1/2/2004,-0.4714
1/5/2004,-0.1776
1/6/2004,-1.0083
1/7/2004,0.4793
1/8/2004,-0.1789
1/9/2004,2.27
1/12/2004,2.8037
1/13/2004,1.3068
1/14/2004,0.3365
1/15/2004,-0.3913
1/16/2004,1.2907
1/20/2004,-1.108
1/21/2004,1.0644
1/22/2004,-1.3304
1/23/2004,0.2809
1/26/2004,-0.9524
1/27/2004,-1.1312
1/28/2004,-0.2288
1/29/2004,2.3509
1/30/2004,1.4006
2/2/2004,1.326
2/3/2004,0.7667
2/4/2004,-2.4457
2/5/2004,0.39
2/6/2004,1.4983
2/9/2004,0.4374
2/10/2004,-0.3266
2/11/2004,-0.6008
2/12/2004,1.3736
2/13/2004,-0.3252
2/17/2004,-0.1088
2/18/2004,0.1089
2/19/2004,0.1088
2/20/2004,-0.7605
2/23/2004,-0.2737
2/24/2004,-0.933
2/25/2004,0.1662
2/26/2004,-0.0553
2/27/2004,0.9408
3/1/2004,-0.4934
3/2/2004,-0.2755
3/3/2004,1.105
3/4/2004,-0.8197
3/5/2004,-1.1019
3/8/2004,0
3/9/2004,-1.2256
3/10/2004,-1.8049
3/11/2004,-1.5508
3/12/2004,0.8168
3/15/2004,-2.9514
3/16/2004,2.3852
3/17/2004,0.9319
3/18/2004,-0.1731
3/19/2004,-1.0405
3/22/2004,-1.2266
3/23/2004,0.0591
3/24/2004,-1.4775
3/25/2004,2.3395
3/26/2004,-0.0586
3/29/2004,0.8798
3/30/2004,1.0465
3/31/2004,-0.6329
4/1/2004,0.7528
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
