ticker,GT UW Equity
2013-05-10,-0.3103
2013-05-13,-1.4008
2013-05-14,2.5257
2013-05-15,3.5412
2013-05-16,2.4535
2013-05-17,6.9666
2013-05-20,-0.1357
2013-05-21,0.5435
2013-05-22,-2.027
2013-05-23,0.5517
2013-05-24,-0.2058
2013-05-28,2.543
2013-05-29,2.4798999999999998
2013-05-30,3.4663
2013-05-31,-4.2984
2013-06-03,1.1229
2013-06-04,-1.3717
2013-06-05,-3.3113
2013-06-06,0.3425
2013-06-07,1.1604
2013-06-10,-0.4723
2013-06-11,-1.0169
2013-06-12,2.2603
2013-06-13,3.7508
2013-06-14,-1.162
2013-06-17,-1.3717
2013-06-18,-0.8609
2013-06-19,2.1376
2013-06-20,-2.9431000000000003
2013-06-21,0.6065
2013-06-24,-4.6216
2013-06-25,3.3006
2013-06-26,1.4276
2013-06-27,0.4021
2013-06-28,2.0694
2013-07-01,1.308
2013-07-02,-0.3228
2013-07-03,-0.3886
2013-07-05,3.1209
2013-07-08,2.2068
2013-07-09,1.1721
2013-07-10,0.061
2013-07-11,1.6453
2013-07-12,-0.4796
2013-07-15,0.6024
2013-07-16,-1.1377
2013-07-17,3.1496
2013-07-18,1.5854
2013-07-19,-0.3468
2013-07-22,1.2761
2013-07-23,-1.7182
2013-07-24,-1.1655
2013-07-25,-1.2382
2013-07-26,0.1791
2013-07-29,1.5495
2013-07-30,8.9202
2013-07-31,-0.3233
2013-08-01,1.0811
2013-08-02,1.7112
2013-08-05,-1.1567
2013-08-06,1.2766
2013-08-07,-1.2605
2013-08-08,0.2128
2013-08-09,1.1146
2013-08-12,1.7323
2013-08-13,-0.8772
2013-08-14,0.2082
2013-08-15,-2.1299
2013-08-16,-0.6369
2013-08-19,-1.6560000000000001
2013-08-20,2.2814
2013-08-21,-1.3277
2013-08-22,1.3994
2013-08-23,0.0
2013-08-26,-1.0616
2013-08-27,1.9313
2013-08-28,4.3158
2013-08-29,2.4723
2013-08-30,-0.9355
2013-09-03,0.7952
2013-09-04,2.3669000000000002
2013-09-05,0.0482
2013-09-06,0.0963
2013-09-09,2.1645
2013-09-10,3.4369
2013-09-11,0.5917
2013-09-12,-1.4932
2013-09-13,0.2297
2013-09-16,0.0
2013-09-17,0.7333
2013-09-18,0.8644
2013-09-19,0.3157
2013-09-20,-0.1799
2013-09-23,-0.3604
2013-09-24,3.2098
2013-09-25,0.657
2013-09-26,-1.6536
2013-09-27,-0.6195
2013-09-30,-0.0445
2013-10-01,3.5635
2013-10-02,0.086
2013-10-03,-2.0627
2013-10-04,0.9653
2013-10-07,-2.4337
2013-10-08,-2.6726
2013-10-09,0.8238
2013-10-10,1.9064999999999999
2013-10-11,0.8463
2013-10-14,-0.0883
2013-10-15,-1.2378
2013-10-16,0.4476
2013-10-17,-0.3565
2013-10-18,1.2075
2013-10-21,-6.6726
2013-10-22,4.3561
2013-10-23,-0.7713
2013-10-24,1.2803
2013-10-25,0.316
2013-10-28,-0.7651
2013-10-29,-5.8503
2013-10-30,3.4682
2013-10-31,-2.0999
2013-11-01,-0.572
2013-11-04,-0.0959
2013-11-05,1.1036
2013-11-06,-2.373
2013-11-07,1.6529
2013-11-08,0.7174
2013-11-11,0.0
2013-11-12,0.0
2013-11-13,2.4217
2013-11-14,-1.1127
2013-11-15,1.5471
2013-11-18,-0.831
2013-11-19,-1.1639
2013-11-20,0.7065
2013-11-21,1.4967
2013-11-22,0.2304
2013-11-25,1.7010999999999998
2013-11-26,-0.0904
2013-11-27,1.1312
2013-11-29,-0.4027
2013-12-02,-0.7637
2013-12-03,-2.9878
2013-12-04,-0.6533
2013-12-05,3.2879
2013-12-06,2.5921
2013-12-09,-0.4876
2013-12-10,0.0445
2013-12-11,-0.1336
2013-12-12,-0.4458
2013-12-13,1.2987
2013-12-16,0.6189
2013-12-17,-0.1757
2013-12-18,-0.5722
2013-12-19,0.8411
2013-12-20,0.7463
2013-12-23,1.6993
2013-12-24,1.1997
2013-12-26,-0.6351
2013-12-27,0.2983
2013-12-30,0.4673
2013-12-31,0.8457
2014-01-02,-1.3417
2014-01-03,-0.68
2014-01-06,1.6688
2014-01-07,1.2626
2014-01-08,2.7016
2014-01-09,2.0639
2014-01-10,3.0531
2014-01-13,-2.5394
2014-01-14,0.3553
2014-01-15,-0.8261
2014-01-16,-1.1503
2014-01-17,-1.565
2014-01-21,-1.4268
2014-01-22,0.9926
2014-01-23,-2.1704
2014-01-24,-3.558
2014-01-27,0.5642
2014-01-28,0.9063
2014-01-29,-0.941
2014-01-30,1.7309
2014-01-31,0.638
2014-02-03,-4.3956
2014-02-04,1.2821
2014-02-05,-0.2182
2014-02-06,1.6185
2014-02-07,1.2913999999999999
2014-02-10,-0.1275
2014-02-11,2.2128
2014-02-12,0.6245
2014-02-13,11.4605
2014-02-14,-0.6682
2014-02-18,-0.4858
2014-02-19,-0.2629
2014-02-20,0.3389
2014-02-21,-0.4128
2014-02-24,-0.3768
2014-02-25,0.2269
2014-02-26,-0.9057
2014-02-27,1.6375
2014-02-28,0.6744
2014-03-03,-0.856
2014-03-04,3.1532
2014-03-05,0.0364
2014-03-06,2.2917
2014-03-07,-1.6358000000000001
2014-03-10,0.9038
2014-03-11,-2.5797
2014-03-12,-0.1471
2014-03-13,-1.6206
2014-03-14,2.1715
2014-03-17,0.0
2014-03-18,1.5024
2014-03-19,-1.4079
2014-03-20,-0.2563
2014-03-21,-1.1747
2014-03-24,-1.6716
2014-03-25,-1.2845
2014-03-26,-3.3678
2014-03-27,1.1881
2014-03-28,1.5264
2014-03-31,0.7325
2014-04-01,3.7122
2014-04-02,-1.107
2014-04-03,-2.9851
2014-04-04,-1.6923
2014-04-07,-1.8388
2014-04-08,0.6776
2014-04-09,3.4838
2014-04-10,-2.5631
2014-04-11,-1.0208
2014-04-14,1.2692999999999999
2014-04-15,1.9585
2014-04-16,3.4191
2014-04-17,0.2972
2014-04-21,0.8148
2014-04-22,-0.4041
2014-04-23,0.7746
2014-04-24,3.2211
2014-04-25,-2.695
2014-04-28,-0.8382
2014-04-29,-7.534
2014-04-30,0.3584
2014-05-01,1.0317
2014-05-02,-0.6677
2014-05-05,-0.2372
2014-05-06,-1.9024999999999999
2014-05-07,-0.0404
2014-05-08,-1.7785
2014-05-09,-1.5638
2014-05-12,1.6303999999999998
2014-05-13,1.7277
2014-05-14,-1.8601
2014-05-15,2.1426
2014-05-16,-0.4841
2014-05-19,1.135
2014-05-20,-2.1242
2014-05-21,0.819
2014-05-22,0.3249
2014-05-23,3.8057
2014-05-27,2.5741
2014-05-28,-0.5323
2014-05-29,-0.6116
2014-05-30,1.4231
2014-06-02,0.2655
2014-06-03,-0.7375
2014-06-04,0.4001
2014-06-05,1.7837
2014-06-06,1.5287
2014-06-09,-1.4322
2014-06-10,0.3353
2014-06-11,-2.8221
2014-06-12,-1.6813
2014-06-13,1.9821
2014-06-16,3.8872
2014-06-17,-0.2935
2014-06-18,0.0736
2014-06-19,0.4779
2014-06-20,1.3904
2014-06-23,-0.5052
2014-06-24,-2.3939
2014-06-25,1.375
2014-06-26,0.11
2014-06-27,1.6111
2014-06-30,0.1081
2014-07-01,0.288
2014-07-02,-0.1077
2014-07-03,0.2875
2014-07-07,-2.3647
2014-07-08,-1.1743000000000001
2014-07-09,3.0078
2014-07-10,-0.3965
2014-07-11,0.2533
2014-07-14,0.361
2014-07-15,-0.5396
2014-07-16,1.2297
2014-07-17,-1.8578000000000001
2014-07-18,1.5289000000000001
2014-07-21,-1.4342
2014-07-22,2.5827999999999998
2014-07-23,0.8156
2014-07-24,-0.1759
2014-07-25,-0.5638
2014-07-28,-1.63
2014-07-29,-0.3963
2014-07-30,-7.7396
2014-07-31,-1.1002
2014-08-01,-2.3441
2014-08-04,0.2848
2014-08-05,-1.7039
2014-08-06,0.0825
2014-08-07,-0.1237
2014-08-08,2.2709
2014-08-11,-0.1615
2014-08-12,-1.1727
2014-08-13,1.3093
2014-08-14,0.2423
2014-08-15,0.282
2014-08-18,2.1695
2014-08-19,0.6685
2014-08-20,-0.5664
2014-08-21,-0.7661
2014-08-22,-0.7522
2014-08-25,0.3191
2014-08-26,-0.0994
2014-08-27,1.5323
2014-08-28,1.0192
2014-08-29,0.7761
2014-09-02,-0.9241
2014-09-03,0.583
2014-09-04,-0.2705
2014-09-05,-2.4215
2014-09-08,-0.7346
2014-09-09,-0.68
2014-09-10,0.6444
2014-09-11,0.08
2014-09-12,-1.6393
2014-09-15,-1.3415
2014-09-16,1.9365
2014-09-17,-0.5255
2014-09-18,-0.4063
2014-09-19,-2.448
2014-09-22,0.5437
2014-09-23,-1.7887
2014-09-24,-0.953
2014-09-25,-0.7911
2014-09-26,0.2155
2014-09-29,-1.2903
2014-09-30,-1.5904
2014-10-01,-2.1032
2014-10-02,1.0403
2014-10-03,0.0
2014-10-06,-0.3133
2014-10-07,-1.8859
2014-10-08,0.4577
2014-10-09,-4.7153
2014-10-10,-3.5620000000000003
2014-10-13,-2.6772
2014-10-14,2.0886
2014-10-15,-0.7735
2014-10-16,0.4526
2014-10-17,1.1764999999999999
2014-10-20,0.9896
2014-10-21,2.9887
2014-10-22,-1.1418
2014-10-23,0.9143
2014-10-24,-0.763
2014-10-27,-0.9611
2014-10-28,6.3076
2014-10-29,5.3857
2014-10-30,2.2145
2014-10-31,2.9312
2014-11-03,1.1556
2014-11-04,-2.1624
2014-11-05,1.8766
2014-11-06,2.9472
2014-11-07,0.0
2014-11-10,0.7157
2014-11-11,-0.2369
2014-11-12,-0.5936
2014-11-13,1.2142
2014-11-14,0.767
2014-11-17,-1.0929
2014-11-18,1.5192999999999999
2014-11-19,0.9718
2014-11-20,0.8662
2014-11-21,1.0496
2014-11-24,0.2455
2014-11-25,0.4521
2014-11-26,0.7689
2014-11-28,2.0287
2014-12-01,-1.8242
2014-12-02,1.2263
2014-12-03,0.8443
2014-12-04,-0.4368
2014-12-05,0.841
2014-12-08,-2.7194000000000003
2014-12-09,1.0436
2014-12-10,-0.664
2014-12-11,0.6127
2014-12-12,-2.2513
2014-12-15,0.4342
2014-12-16,-0.3383
2014-12-17,2.716
2014-12-18,1.9464000000000001
2014-12-19,1.1527
2014-12-22,0.0712
2014-12-23,0.605
2014-12-24,-0.1769
2014-12-26,0.6024
2014-12-29,0.951
2014-12-30,-0.5757
2014-12-31,0.2632
2015-01-02,-0.805
2015-01-05,-2.223
2015-01-06,0.2526
2015-01-07,1.2599
2015-01-08,1.5997
2015-01-09,-1.1197
2015-01-12,-0.7962
2015-01-13,-7.0804
2015-01-14,-2.38
2015-01-15,-3.4212
2015-01-16,1.079
2015-01-20,0.3424
2015-01-21,2.6494999999999997
2015-01-22,1.447
2015-01-23,-1.9468
2015-01-26,2.0248
2015-01-27,-2.5819
2015-01-28,-5.182
2015-01-29,3.0455
2015-01-30,-1.6234
2015-02-02,0.7219
2015-02-03,0.9216
2015-02-04,1.2581
2015-02-05,0.1202
2015-02-06,1.6813
2015-02-09,1.1417
2015-02-10,-0.0389
2015-02-11,1.2461
2015-02-12,0.8077
2015-02-13,-1.1446
2015-02-17,2.7403
2015-02-18,2.8926
2015-02-19,-0.1825
2015-02-20,1.2802
2015-02-23,-1.9321000000000002
2015-02-24,-0.0921
2015-02-25,0.0
2015-02-26,0.7925
2015-02-27,-2.249
2015-03-02,1.7583
2015-03-03,-0.4779
2015-03-04,-1.8471
2015-03-05,-1.3737
2015-03-06,-1.2402
2015-03-09,0.3478
2015-03-10,-2.3104
2015-03-11,-1.1825
2015-03-12,1.5955
2015-03-13,-0.9227
2015-03-16,0.2972
2015-03-17,-0.9878
2015-03-18,3.9505
2015-03-19,-3.3397
2015-03-20,1.9062999999999999
2015-03-23,1.8122
2015-03-24,0.9378
2015-03-25,-1.5169000000000001
2015-03-26,0.6931
2015-03-27,0.5354
2015-03-30,1.9019
2015-03-31,1.0825
2015-04-01,-1.2186
2015-04-02,0.2617
2015-04-06,1.827
2015-04-07,-1.1351
2015-04-08,1.5926
2015-04-09,0.6927
2015-04-10,0.3259
2015-04-13,-1.0105
2015-04-14,-0.9843
2015-04-15,0.3682
2015-04-16,-0.7337
2015-04-17,0.6282
2015-04-20,0.9732
2015-04-21,0.8547
2015-04-22,-0.2885
2015-04-23,0.3255
2015-04-24,0.0
2015-04-27,-0.5047
2015-04-28,-1.413
2015-04-29,4.3734
2015-04-30,0.0882
2015-05-01,0.1234
2015-05-04,-0.2113
2015-05-05,-1.3409
2015-05-06,0.0715
2015-05-07,2.8949
2015-05-08,2.223
2015-05-11,1.1553
2015-05-12,-0.6046
2015-05-13,2.6698
2015-05-14,1.58
2015-05-15,-0.0324
2015-05-18,1.2642
2015-05-19,-0.096
2015-05-20,0.1602
2015-05-21,2.0154
2015-05-22,-0.4704
2015-05-26,0.7876
2015-05-27,0.7815
2015-05-28,-0.6514
2015-05-29,-0.5776
2015-06-01,1.7585
2015-06-02,-0.5863
2015-06-03,-0.4035
2015-06-04,-2.1817
2015-06-05,-0.223
2015-06-08,-0.8941
2015-06-09,1.4983
2015-06-10,-0.3492
2015-06-11,0.0637
2015-06-12,0.2547
2015-06-15,-1.5243
2015-06-16,0.0645
2015-06-17,0.0645
2015-06-18,-0.1288
2015-06-19,0.645
2015-06-22,-0.0961
2015-06-23,0.7377
2015-06-24,-0.2547
2015-06-25,-0.3192
2015-06-26,0.5283
2015-06-29,-5.5901
2015-06-30,1.7206000000000001
2015-07-01,0.995
2015-07-02,-0.5255
2015-07-06,-0.8254
2015-07-07,-0.1165
2015-07-08,-2.6662
2015-07-09,-1.0101
2015-07-10,0.2767
2015-07-13,1.4487999999999999
2015-07-14,2.9922
2015-07-15,-1.7167
2015-07-16,2.0826000000000002
2015-07-17,0.362
2015-07-20,-1.5082
2015-07-21,0.3995
2015-07-22,-0.0663
2015-07-23,-0.4645
2015-07-24,-2.4333
2015-07-27,-0.8541
2015-07-28,1.9297
2015-07-29,0.8452
2015-07-30,-0.084
2015-07-31,1.2943
2015-08-03,0.2323
2015-08-04,1.8874
2015-08-05,0.78
2015-08-06,-0.8707
2015-08-07,0.488
2015-08-10,3.0754
2015-08-11,-1.9472
2015-08-12,0.5125
2015-08-13,1.5934
2015-08-14,1.3488
2015-08-17,0.8357
2015-08-18,0.2455
2015-08-19,-1.3472
2015-08-20,-3.352
2015-08-21,-5.973
2015-08-24,-4.0642
2015-08-25,-0.9256
2015-08-26,2.3356
2015-08-27,1.6152
2015-08-28,2.0041
2015-08-31,0.8469
2015-09-01,-3.695
2015-09-02,2.1974
2015-09-03,1.3652
2015-09-04,-1.6162
2015-09-08,2.9774000000000003
2015-09-09,-0.6647
2015-09-10,0.1004
2015-09-11,-1.1364
2015-09-14,-0.9128
2015-09-15,1.1259000000000001
2015-09-16,4.251
2015-09-17,0.6472
2015-09-18,-2.0579
2015-09-21,0.7223
2015-09-22,-3.6506
2015-09-23,0.0338
2015-09-24,-1.2851
2015-09-25,1.8498999999999999
2015-09-28,-4.5745000000000005
2015-09-29,-0.1762
2015-09-30,3.5664
2015-10-01,0.3069
2015-10-02,-0.6458
2015-10-05,3.4211
2015-10-06,0.5293
2015-10-07,2.7641
2015-10-08,1.8892
2015-10-09,0.1886
2015-10-12,-0.3137
2015-10-13,-0.4091
2015-10-14,1.1058
2015-10-15,1.1562000000000001
2015-10-16,0.9577
2015-10-19,-1.1628
2015-10-20,0.8669
2015-10-21,-0.2762
2015-10-22,0.2462
2015-10-23,1.2281
2015-10-26,0.4853
2015-10-27,-1.9922
2015-10-28,2.8642
2015-10-29,-4.6108
2015-10-30,3.3029
2015-11-02,1.9792999999999998
2015-11-03,-0.6569
2015-11-04,-1.0821
2015-11-05,-0.6077
2015-11-06,0.8254
2015-11-09,-1.3038
2015-11-10,-0.3379
2015-11-11,1.0173
2015-11-12,-1.5868
2015-11-13,-1.1163
2015-11-16,1.317
2015-11-17,0.5571
2015-11-18,2.9548
2015-11-19,1.0762
2015-11-20,1.3014000000000001
2015-11-23,-0.4964
2015-11-24,1.1444
2015-11-25,0.4352
2015-11-27,0.5488
2015-11-30,0.2011
2015-12-01,0.344
2015-12-02,-0.4286
2015-12-03,-0.9469
2015-12-04,1.0429
2015-12-07,-1.5482
2015-12-08,-0.2038
2015-12-09,-2.276
2015-12-10,-0.2389
2015-12-11,-3.7414
2015-12-14,-1.1816
2015-12-15,2.9736000000000002
2015-12-16,1.8487
2015-12-17,-2.4902
2015-12-18,-1.9385
2015-12-21,0.0314
2015-12-22,1.2861
2015-12-23,2.1988
2015-12-24,-0.6212
2015-12-28,-0.1982
2015-12-29,1.6193
2015-12-30,0.1353
2015-12-31,-1.9066
2016-01-04,-2.0202
2016-01-05,-4.0925
2016-01-06,-1.1401
2016-01-07,-5.4036
2016-01-08,-1.9854
2016-01-11,1.5991
2016-01-12,1.8538000000000001
2016-01-13,-4.9107
2016-01-14,2.6002
2016-01-15,-3.0271
2016-01-19,0.0726
2016-01-20,1.2876
2016-01-21,-0.0179
2016-01-22,2.0415
2016-01-25,-2.3868
2016-01-26,3.5239000000000003
2016-01-27,-0.8336
2016-01-28,-2.5219
2016-01-29,2.3415
2016-02-01,1.9359
2016-02-02,-1.7265000000000001
2016-02-03,-1.9325
2016-02-04,-1.0749
2016-02-05,-1.5211999999999999
2016-02-08,-3.1261
2016-02-09,4.2141
2016-02-10,4.1166
2016-02-11,0.105
2016-02-12,3.7749
2016-02-16,2.223
2016-02-17,1.4168
2016-02-18,-1.7869000000000002
2016-02-19,-2.0509
2016-02-22,0.9794
2016-02-23,-1.1037
2016-02-24,-0.5073
2016-02-25,1.8014999999999999
2016-02-26,1.0017
2016-02-29,-0.4298
2016-03-01,3.6853
2016-03-02,0.5764
2016-03-03,2.1012
2016-03-04,1.4344000000000001
2016-03-07,-0.1844
2016-03-08,-0.7391
2016-03-09,0.7446
2016-03-10,-1.7555
2016-03-11,3.5423
2016-03-14,-1.8771
2016-03-15,0.9873
2016-03-16,1.0388
2016-03-17,-1.5422
2016-03-18,-0.4607
2016-03-21,1.1724999999999999
2016-03-22,-0.0915
2016-03-23,-1.6789
2016-03-24,-0.0931
2016-03-28,-0.5594
2016-03-29,1.9375
2016-03-30,0.4598
2016-03-31,0.6408
2016-04-01,-1.4857
2016-04-04,-3.3857
2016-04-05,-0.446
2016-04-06,-0.096
2016-04-07,-0.2562
2016-04-08,-0.578
2016-04-11,0.4845
2016-04-12,0.3857
2016-04-13,2.8178
2016-04-14,-0.5294
2016-04-15,0.1879
2016-04-18,-0.0313
2016-04-19,0.5002
2016-04-20,0.4666
2016-04-21,-0.031
2016-04-22,0.2787
2016-04-25,-0.4941
2016-04-26,1.7381
2016-04-27,-7.4436
2016-04-28,-1.2525
2016-04-29,-3.078
2016-05-02,-0.6904
2016-05-03,-1.1818
2016-05-04,-2.4622
2016-05-05,0.577
2016-05-06,1.0757
2016-05-09,-0.0355
2016-05-10,0.8162
2016-05-11,-1.6191
2016-05-12,0.1431
2016-05-13,-1.2147000000000001
2016-05-16,-0.3255
2016-05-17,-0.254
2016-05-18,-0.291
2016-05-19,-1.2769
2016-05-20,0.4065
2016-05-23,-0.8833
2016-05-24,3.5648
2016-05-25,-1.0757
2016-05-26,-0.7974
2016-05-27,1.5345
2016-05-31,0.6477
2016-06-01,-2.1094
2016-06-02,0.4018
2016-06-03,-1.3458999999999999
2016-06-06,0.1475
2016-06-07,0.6627
2016-06-08,2.1214
2016-06-09,-0.6447
2016-06-10,-1.1536
2016-06-13,-1.4953
2016-06-14,-1.518
2016-06-15,0.8647
2016-06-16,0.9318
2016-06-17,0.997
2016-06-20,0.7678
2016-06-21,-1.1974
2016-06-22,-0.1102
2016-06-23,0.7721
2016-06-24,-6.7129
2016-06-27,-4.0673
2016-06-28,2.9759
2016-06-29,0.673
2016-06-30,0.9044
2016-07-01,0.9353
2016-07-05,-3.7452
2016-07-06,1.2836
2016-07-07,1.4653
2016-07-08,3.5519
2016-07-11,0.49
2016-07-12,1.6879
2016-07-13,-1.955
2016-07-14,0.2257
2016-07-15,-0.4505
2016-07-18,0.0
2016-07-19,0.0377
2016-07-20,0.3769
2016-07-21,1.6898
2016-07-22,-0.1108
2016-07-25,-0.1479
2016-07-26,3.3321
2016-07-27,4.2279
2016-07-28,-0.9625
2016-07-29,-0.2436
2016-08-01,0.3837
2016-08-02,-4.2043
2016-08-03,1.2695
2016-08-04,0.8238
2016-08-05,0.2842
2016-08-08,-0.3542
2016-08-09,-0.6043
2016-08-10,0.3219
2016-08-11,5.2763
2016-08-12,-0.7789
2016-08-15,0.4778
2016-08-16,-2.0041
2016-08-17,-0.7626
2016-08-18,1.7115
2016-08-19,0.206
2016-08-22,0.3427
2016-08-23,0.4781
2016-08-24,0.034
2016-08-25,-0.9174
2016-08-26,-0.5144
2016-08-29,-0.2758
2016-08-30,0.4494
2016-08-31,0.9979
2016-09-01,-0.5111
2016-09-02,1.8151000000000002
2016-09-06,4.8100000000000005
2016-09-07,-0.5135
2016-09-08,1.0323
2016-09-09,-3.3844
2016-09-12,3.4699
2016-09-13,-0.7985
2016-09-14,-0.8049
2016-09-15,5.1282
2016-09-16,0.0926
2016-09-19,-0.6169
2016-09-20,-0.9621
2016-09-21,0.4387
2016-09-22,1.1544
2016-09-23,-0.3701
2016-09-26,-1.7337
2016-09-27,0.5041
2016-09-28,2.884
2016-09-29,-3.3211
2016-09-30,1.7964
2016-10-03,0.6502
2016-10-04,-0.8613
2016-10-05,1.3342
2016-10-06,0.6124
2016-10-07,-0.0913
2016-10-10,-1.0052
2016-10-11,-1.0769
2016-10-12,-0.7154
2016-10-13,-0.8145
2016-10-14,-1.295
2016-10-17,-0.512
2016-10-18,0.0643
2016-10-19,3.568
2016-10-20,-1.4898
2016-10-21,-0.4411
2016-10-24,0.3797
2016-10-25,-1.8916
2016-10-26,0.2892
2016-10-27,-0.4165
2016-10-28,-8.655100000000001
2016-10-31,2.6158
2016-11-01,-3.7547
2016-11-02,-0.1432
2016-11-03,0.0358
2016-11-04,-0.43
2016-11-07,1.0435
2016-11-08,1.2821
2016-11-09,-0.7384
2016-11-10,3.7903000000000002
2016-11-11,-0.1706
2016-11-14,3.0769
2016-11-15,2.7861000000000002
2016-11-16,-1.6457000000000002
2016-11-17,0.2953
2016-11-18,-1.4066
2016-11-21,-0.7299
2016-11-22,1.8382
2016-11-23,1.4769
2016-11-25,0.7762
2016-11-28,-1.3158
2016-11-29,1.2683
2016-11-30,-1.4451
2016-12-01,-0.5539
2016-12-02,-2.4574
2016-12-05,1.2429000000000001
2016-12-06,-0.5309
2016-12-07,4.9366
2016-12-08,1.3668
2016-12-09,0.9094
2016-12-12,0.839
2016-12-13,2.3421
2016-12-14,-2.3186
2016-12-15,1.6954
2016-12-16,-1.9703
2016-12-19,-0.9586
2016-12-20,0.3122
2016-12-21,-0.2179
2016-12-22,-1.7467000000000001
2016-12-23,0.4444
2016-12-27,0.7901
2016-12-28,-2.1637
2016-12-29,-0.2244
2016-12-30,-0.8352
2017-01-03,1.0366
2017-01-04,2.597
2017-01-05,-1.5937999999999999
2017-01-06,1.1115
2017-01-09,0.0
2017-01-10,0.7224
2017-01-11,-2.7752
2017-01-12,-1.8921999999999999
2017-01-13,0.4904
2017-01-17,0.2277
2017-01-18,-0.8763
2017-01-19,-0.4912
2017-01-20,0.4278
2017-01-23,-0.2294
2017-01-24,2.0033
2017-01-25,1.7708
2017-01-26,0.3164
2017-01-27,-1.2614
2017-01-30,0.4152
2017-01-31,3.3504
2017-02-01,-0.8645
2017-02-02,-0.1246
2017-02-03,-0.0624
2017-02-06,0.5616
2017-02-07,0.031
2017-02-08,-0.3412
2017-02-09,3.4547
2017-02-10,1.444
2017-02-13,5.9015
2017-02-14,0.14
2017-02-15,1.1465
2017-02-16,-0.0276
2017-02-17,-0.2489
2017-02-21,0.6099
2017-02-22,-0.9369
2017-02-23,-1.2517
2017-02-24,-0.3944
2017-02-27,-0.2828
2017-02-28,-0.5956
2017-03-01,2.0257
2017-03-02,1.0906
2017-03-03,-1.4938
2017-03-06,-0.7863
2017-03-07,-0.1698
2017-03-08,0.2268
2017-03-09,-0.1132
2017-03-10,0.4248
2017-03-13,0.9588
2017-03-14,1.7039
2017-03-15,1.2909
2017-03-16,-0.1898
2017-03-17,-0.4618
2017-03-20,-0.3821
2017-03-21,-1.589
2017-03-22,0.1949
2017-03-23,-0.0834
2017-03-24,-0.0556
2017-03-27,0.1391
2017-03-28,1.4447999999999999
2017-03-29,-0.8765
2017-03-30,-1.1053
2017-03-31,0.5868
2017-04-03,-2.0
2017-04-04,-1.9274
2017-04-05,0.8671
2017-04-06,0.8883
2017-04-07,-0.0852
2017-04-10,0.1137
2017-04-11,1.1925
2017-04-12,-3.5073
2017-04-13,-0.727
2017-04-17,2.3433
2017-04-18,-0.6869
2017-04-19,0.3746
2017-04-20,2.6127000000000002
2017-04-21,-1.0912
2017-04-24,1.5842
2017-04-25,-0.1392
2017-04-26,0.1394
2017-04-27,-1.0025
2017-04-28,2.2003
2017-05-01,-1.7113
2017-05-02,-0.9548
2017-05-03,-0.2552
2017-05-04,0.3411
2017-05-05,0.1133
2017-05-08,-0.2547
2017-05-09,0.7376
2017-05-10,-0.1971
2017-05-11,-0.3668
2017-05-12,-2.7754
