ticker,DISCK UW Equity
2009-02-10,-2.689
2009-02-11,1.2696
2009-02-12,1.8437000000000001
2009-02-13,-0.2172
2009-02-17,-4.209
2009-02-18,-1.5909
2009-02-19,-2.7714
2009-02-20,-2.9295
2009-02-23,-1.3051
2009-02-24,4.7934
2009-02-25,11.4353
2009-02-26,-0.6369
2009-02-27,4.5584
2009-03-02,-1.158
2009-03-03,2.0675
2009-03-04,-2.0932
2009-03-05,-1.6552
2009-03-06,-1.9635
2009-03-09,-4.8641
2009-03-10,5.3383
2009-03-11,1.7130999999999998
2009-03-12,6.6667
2009-03-13,1.1184
2009-03-16,-0.7807
2009-03-17,0.0
2009-03-18,0.0656
2009-03-19,-2.8178
2009-03-20,-2.2252
2009-03-23,4.6897
2009-03-24,-2.2398
2009-03-25,-0.4717
2009-03-26,1.8957000000000002
2009-03-27,-1.7276
2009-03-30,-1.1494
2009-03-31,0.2052
2009-04-01,6.0068
2009-04-02,5.2801
2009-04-03,1.7125
2009-04-06,-0.9621
2009-04-07,-6.7395
2009-04-08,1.9531
2009-04-09,3.8952999999999998
2009-04-13,-0.7376
2009-04-14,-2.7245
2009-04-15,0.7002
2009-04-16,5.6258
2009-04-17,0.4788
2009-04-20,-1.6677
2009-04-21,1.9988000000000001
2009-04-22,2.2565
2009-04-23,-3.4262
2009-04-24,1.1425
2009-04-27,1.4269
2009-04-28,-0.2345
2009-04-29,6.5217
2009-04-30,-3.3646
2009-05-01,-1.3128
2009-05-04,9.3117
2009-05-05,5.2381
2009-05-06,-0.7541
2009-05-07,-3.9514
2009-05-08,-0.1582
2009-05-11,0.3698
2009-05-12,-4.3158
2009-05-13,-1.4851
2009-05-14,0.8934
2009-05-15,0.1107
2009-05-18,3.759
2009-05-19,2.6638
2009-05-20,5.9159
2009-05-21,-1.9598
2009-05-22,0.8996
2009-05-26,0.2972
2009-05-27,-0.8889
2009-05-28,1.7936999999999999
2009-05-29,2.0069
2009-06-01,-0.1919
2009-06-02,0.3846
2009-06-03,-0.5268
2009-06-04,-1.1555
2009-06-05,2.2893
2009-06-08,1.7143000000000002
2009-06-09,0.9831
2009-06-10,-2.4108
2009-06-11,-1.8527
2009-06-12,-2.3717
2009-06-15,-0.942
2009-06-16,-3.5035
2009-06-17,-0.2075
2009-06-18,0.2079
2009-06-19,-2.1266
2009-06-22,-2.3847
2009-06-23,-0.8143
2009-06-24,2.7367
2009-06-25,2.2909
2009-06-26,10.5208
2009-06-29,-4.1942
2009-06-30,0.9838
2009-07-01,3.3122
2009-07-02,-3.7718
2009-07-06,-1.4699
2009-07-07,-1.094
2009-07-08,-0.2011
2009-07-09,2.8212
2009-07-10,0.245
2009-07-13,-0.2444
2009-07-14,2.7927
2009-07-15,2.9552
2009-07-16,0.2778
2009-07-17,-1.7082000000000002
2009-07-20,3.241
2009-07-21,-0.4095
2009-07-22,-0.0457
2009-07-23,0.8227
2009-07-24,0.4986
2009-07-27,-0.4511
2009-07-28,1.6312
2009-07-29,-1.5604
2009-07-30,1.2227999999999999
2009-07-31,0.2237
2009-08-03,3.1696
2009-08-04,-0.7356
2009-08-05,0.0872
2009-08-06,-0.0436
2009-08-07,2.2658
2009-08-10,-0.5539
2009-08-11,-1.7566000000000002
2009-08-12,1.0903
2009-08-13,-1.0785
2009-08-14,-0.4361
2009-08-17,-2.0149
2009-08-18,1.3411
2009-08-19,0.9704
2009-08-20,1.0048
2009-08-21,1.7301
2009-08-24,0.5527
2009-08-25,2.4524
2009-08-26,-0.1238
2009-08-27,-1.6942
2009-08-28,-1.5973000000000002
2009-08-31,-0.1709
2009-09-01,-0.5991
2009-09-02,-1.0331
2009-09-03,0.7829
2009-09-04,2.2011
2009-09-08,1.7736
2009-09-09,2.0332
2009-09-10,4.3107
2009-09-11,-0.6628
2009-09-14,-0.2747
2009-09-15,1.8497
2009-09-16,2.2025
2009-09-17,-1.172
2009-09-18,1.0329
2009-09-21,-0.8709
2009-09-22,0.6494
2009-09-23,-2.1632
2009-09-24,-0.931
2009-09-25,-2.7016
2009-09-28,2.4547
2009-09-29,0.8248
2009-09-30,1.4024
2009-10-01,-0.0768
2009-10-02,0.346
2009-10-05,1.8391
2009-10-06,2.1821
2009-10-07,0.6627
2009-10-08,2.3409
2009-10-09,-1.2509000000000001
2009-10-12,-0.2895
2009-10-13,-0.9074
2009-10-14,0.5495
2009-10-15,-1.6393
2009-10-16,-0.1481
2009-10-19,2.1884
2009-10-20,-0.363
2009-10-21,-3.6066000000000003
2009-10-22,0.5291
2009-10-23,-0.9023
2009-10-26,-0.2276
2009-10-27,-2.6996
2009-10-28,-4.1813
2009-10-29,2.3246
2009-10-30,-4.2646
2009-11-02,-0.8326
2009-11-03,2.351
2009-11-04,0.9434
2009-11-05,4.3478
2009-11-06,1.5575999999999999
2009-11-09,3.4126
2009-11-10,-0.5933
2009-11-11,-0.1119
2009-11-12,-0.2987
2009-11-13,1.0861
2009-11-16,2.8159
2009-11-17,1.4775
2009-11-18,-1.669
2009-11-19,-0.6501
2009-11-20,-0.3999
2009-11-23,1.1314
2009-11-24,1.227
2009-11-25,-0.3209
2009-11-27,-0.9657
2009-11-30,1.264
2009-12-01,0.428
2009-12-02,-0.4616
2009-12-03,-2.1048999999999998
2009-12-04,0.0364
2009-12-07,0.8379
2009-12-08,-0.8671
2009-12-09,-1.0204
2009-12-10,2.43
2009-12-11,-0.4673
2009-12-14,-1.5168
2009-12-15,-1.5402
2009-12-16,0.0
2009-12-17,1.1173
2009-12-18,-0.1842
2009-12-21,0.7749
2009-12-22,0.1098
2009-12-23,-2.0117
2009-12-24,0.3359
2009-12-28,-0.5952
2009-12-29,-0.4865
2009-12-30,-1.0906
2009-12-31,0.8365
2010-01-04,1.0181
2010-01-05,4.4046
2010-01-06,1.0011
2010-01-07,0.9204
2010-01-08,1.403
2010-01-11,-0.6226
2010-01-12,-2.6801
2010-01-13,-0.1788
2010-01-14,-0.3941
2010-01-15,2.2662
2010-01-19,0.3869
2010-01-20,-1.2263
2010-01-21,-1.0642
2010-01-22,-3.7648
2010-01-25,-0.2235
2010-01-26,0.3361
2010-01-27,-1.7492
2010-01-28,0.7955
2010-01-29,-1.3153000000000001
2010-02-01,0.9901
2010-02-02,-0.0754
2010-02-03,-0.3396
2010-02-04,-2.4233000000000002
2010-02-05,-0.5045
2010-02-08,0.351
2010-02-09,1.9043999999999999
2010-02-10,-3.3944
2010-02-11,0.2764
2010-02-12,1.1811
2010-02-16,0.5058
2010-02-17,6.4654
2010-02-18,0.0727
2010-02-19,1.8169
2010-02-22,0.7495
2010-02-23,-0.1063
2010-02-24,-0.2482
2010-02-25,-2.915
2010-02-26,-2.8195
2010-03-01,1.4318
2010-03-02,-0.2972
2010-03-03,-0.2981
2010-03-04,1.7564
2010-03-05,1.7628
2010-03-08,0.8661
2010-03-09,0.7871
2010-03-10,0.0
2010-03-11,0.8875
2010-03-12,1.126
2010-03-15,-0.3132
2010-03-16,0.4538
2010-03-17,0.278
2010-03-18,-0.3812
2010-03-19,-0.1739
2010-03-22,2.1254
2010-03-23,0.2388
2010-03-24,0.8169
2010-03-25,-0.5402
2010-03-26,0.2716
2010-03-29,-0.3724
2010-03-30,1.2572
2010-03-31,-1.3087
2010-04-01,-0.306
2010-04-05,0.8868
2010-04-06,1.1832
2010-04-07,-1.1026
2010-04-08,0.1014
2010-04-09,1.5862
2010-04-12,-0.6312
2010-04-13,0.4012
2010-04-14,0.4662
2010-04-15,0.0331
2010-04-16,-0.5633
2010-04-19,-0.0666
2010-04-20,1.5672000000000001
2010-04-21,0.9849
2010-04-22,0.0325
2010-04-23,1.9825
2010-04-26,-0.7967
2010-04-27,-1.7347000000000001
2010-04-28,1.3403
2010-04-29,3.8387000000000002
2010-04-30,3.6657
2010-05-03,0.6293
2010-05-04,-1.1912
2010-05-05,-4.6414
2010-05-06,-2.8129
2010-05-07,-2.8293
2010-05-10,6.2584
2010-05-11,2.2362
2010-05-12,1.3555
2010-05-13,-1.3374
2010-05-14,-2.1565
2010-05-17,-0.9131
2010-05-18,-0.9215
2010-05-19,-0.449
2010-05-20,-2.9961
2010-05-21,1.9595
2010-05-24,0.684
2010-05-25,0.0971
2010-05-26,1.5514000000000001
2010-05-27,4.1057
2010-05-28,-2.9655
2010-06-01,-1.6068
2010-06-02,4.675
2010-06-03,0.4589
2010-06-04,-5.3593
2010-06-07,-3.2497
2010-06-08,-0.5653
2010-06-09,-0.6689
2010-06-10,5.3199
2010-06-11,2.5575
2010-06-14,-0.4052
2010-06-15,2.5665
2010-06-16,-0.6103
2010-06-17,1.2281
2010-06-18,0.2123
2010-06-21,1.8159999999999998
2010-06-22,-1.2187999999999999
2010-06-23,-0.5417
2010-06-24,-2.5719
2010-06-25,0.4658
2010-06-28,1.2056
2010-06-29,-6.5669
2010-06-30,1.1115
2010-07-01,1.5196
2010-07-02,-1.7833999999999999
2010-07-06,0.9728
2010-07-07,1.1561
2010-07-08,0.0635
2010-07-09,-0.1269
2010-07-12,-1.0165
2010-07-13,2.2786
2010-07-14,0.7217
2010-07-15,-0.6542
2010-07-16,-4.1079
2010-07-19,0.8175
2010-07-20,0.8109
2010-07-21,-2.3810000000000002
2010-07-22,3.1641
2010-07-23,2.9712
2010-07-26,4.5299
2010-07-27,-1.0982
2010-07-28,-0.2701
2010-07-29,0.9028
2010-07-30,2.535
2010-08-02,1.4252
2010-08-03,-2.3803
2010-08-04,-0.0294
2010-08-05,-0.6465
2010-08-06,-1.0056
2010-08-09,-0.3287
2010-08-10,0.9293
2010-08-11,-1.6632
2010-08-12,-1.2383
2010-08-13,0.367
2010-08-16,-0.1828
2010-08-17,2.5641
2010-08-18,1.1607
2010-08-19,-2.0888
2010-08-20,0.8714
2010-08-23,-0.0596
2010-08-24,-2.3845
2010-08-25,-0.0305
2010-08-26,1.1607
2010-08-27,2.4457
2010-08-30,-0.5894
2010-08-31,0.2075
2010-09-01,3.2249
2010-09-02,1.3471
2010-09-03,2.1776
2010-09-07,-3.1553
2010-09-08,-0.9717
2010-09-09,0.3175
2010-09-10,0.6617
2010-09-13,0.7431
2010-09-14,1.4468
2010-09-15,2.4888
2010-09-16,1.1733
2010-09-17,0.9709
2010-09-20,2.9379999999999997
2010-09-21,-0.8563
2010-09-22,-1.7795999999999998
2010-09-23,-0.5329
2010-09-24,2.0359
2010-09-27,0.3938
2010-09-28,-0.1046
2010-09-29,0.1309
2010-09-30,-0.1569
2010-10-01,-1.1259000000000001
2010-10-04,-1.0064
2010-10-05,2.702
2010-10-06,-1.3545
2010-10-07,1.2675
2010-10-08,-0.8866
2010-10-11,-0.1315
2010-10-12,0.5532
2010-10-13,1.2313
2010-10-14,-1.6562999999999999
2010-10-15,-0.0263
2010-10-18,0.2632
2010-10-19,-1.4965
2010-10-20,1.6791
2010-10-21,-0.1048
2010-10-22,1.312
2010-10-25,0.7252
2010-10-26,0.5143
2010-10-27,0.614
2010-10-28,-0.6356
2010-10-29,-0.5629
2010-11-01,-0.2059
2010-11-02,-0.1547
2010-11-03,-4.0806000000000004
2010-11-04,-2.0732
2010-11-05,-2.0346
2010-11-08,0.1684
2010-11-09,-0.9246
2010-11-10,1.9231
2010-11-11,-1.4151
2010-11-12,-1.0695000000000001
2010-11-15,-0.1707
2010-11-16,-0.342
2010-11-17,2.9454000000000002
2010-11-18,2.5
2010-11-19,-0.0271
2010-11-22,-0.9759
2010-11-23,-2.0257
2010-11-24,2.347
2010-11-26,-0.3276
2010-11-29,-1.2325
2010-11-30,-1.5252
2010-12-01,1.2671999999999999
2010-12-02,2.2247
2010-12-03,1.7953999999999999
2010-12-06,-0.0534
2010-12-07,-0.0535
2010-12-08,-0.8828
2010-12-09,-0.7287
2010-12-10,0.6525
2010-12-13,-1.2426
2010-12-14,0.1368
2010-12-15,-0.4917
2010-12-16,0.6313
2010-12-17,1.1184
2010-12-20,-0.1888
2010-12-21,0.2973
2010-12-22,-0.2695
2010-12-23,-0.5674
2010-12-27,-0.5163
2010-12-28,-0.1639
2010-12-29,0.4925
2010-12-30,-0.2995
2010-12-31,0.1912
2011-01-03,0.1908
2011-01-04,-1.4146
2011-01-05,-2.511
2011-01-06,-1.3303
2011-01-07,-0.0574
2011-01-10,-0.9759
2011-01-11,0.7246
2011-01-12,-0.9784
2011-01-13,-2.2087
2011-01-14,-1.0996
2011-01-18,2.1034
2011-01-19,-0.2649
2011-01-20,1.2393
2011-01-21,0.6412
2011-01-24,0.3765
2011-01-25,-1.3559999999999999
2011-01-26,0.1462
2011-01-27,-0.2044
2011-01-28,-1.7559
2011-01-31,1.1618
2011-02-01,0.4122
2011-02-02,2.346
2011-02-03,3.7249
2011-02-04,1.326
2011-02-07,1.7176
2011-02-08,1.4205
2011-02-09,0.3171
2011-02-10,0.7903
2011-02-11,1.2284
2011-02-14,0.0775
2011-02-15,0.6192
2011-02-16,1.0769
2011-02-17,-2.0041
2011-02-18,1.0872
2011-02-22,-1.8182
2011-02-23,-1.1215
2011-02-24,-0.1319
2011-02-25,0.7132
2011-02-28,-0.1574
2011-03-01,-1.9701
2011-03-02,0.7771
2011-03-03,0.4254
2011-03-04,-1.7473999999999998
2011-03-07,-1.7246000000000001
2011-03-08,0.0823
2011-03-09,-0.6027
2011-03-10,-1.323
2011-03-11,0.3352
2011-03-14,-1.6425
2011-03-15,-1.3586
2011-03-16,-2.5251
2011-03-17,-0.1766
2011-03-18,1.4155
2011-03-21,1.0177
2011-03-22,-0.6908
2011-03-23,0.8116
2011-03-24,-0.4025
2011-03-25,-0.1732
2011-03-28,-0.7808
2011-03-29,-0.9035
2011-03-30,4.1176
2011-03-31,-0.5367
2011-04-01,0.71
2011-04-04,0.9024
2011-04-05,-0.531
2011-04-06,0.0843
2011-04-07,-0.1684
2011-04-08,-0.2812
2011-04-11,0.6486
2011-04-12,-0.0841
2011-04-13,0.4767
2011-04-14,-0.5582
2011-04-15,0.5052
2011-04-18,-0.391
2011-04-19,1.2055
2011-04-20,2.5208
2011-04-21,-0.054
2011-04-25,1.8113000000000001
2011-04-26,-1.0887
2011-04-27,1.396
2011-04-28,2.8329
2011-04-29,1.5963
2011-05-02,0.9123
2011-05-03,-0.1507
2011-05-04,-1.1821
2011-05-05,-0.1527
2011-05-06,1.7843
2011-05-09,-0.5009
2011-05-10,0.4027
2011-05-11,-1.7298
2011-05-12,1.9133
2011-05-13,-1.0013
2011-05-16,-1.7952
2011-05-17,-0.2575
2011-05-18,2.6329000000000002
2011-05-19,1.1318
2011-05-20,-1.0943
2011-05-23,-1.3327
2011-05-24,-1.9367999999999999
2011-05-25,0.026
2011-05-26,0.1559
2011-05-27,-0.1556
2011-05-31,0.8833
2011-06-01,-1.5967
2011-06-02,-0.6543
2011-06-03,-1.4489
2011-06-06,-2.3256
2011-06-07,0.8484
2011-06-08,-1.2212
2011-06-09,0.9066
2011-06-10,-2.532
2011-06-13,0.1955
2011-06-14,1.617
2011-06-15,-2.2497
2011-06-16,2.1611
2011-06-17,0.4945
2011-06-20,0.9021
2011-06-21,2.0049
2011-06-22,-0.8234
2011-06-23,-2.3032
2011-06-24,-1.5351
2011-06-27,0.2227
2011-06-28,0.6389
2011-06-29,0.276
2011-06-30,0.6056
2011-07-01,2.2982
2011-07-05,1.1768
2011-07-06,-0.9252
2011-07-07,1.921
2011-07-08,-1.7277
2011-07-11,-0.4795
2011-07-12,0.9904
2011-07-13,-0.159
2011-07-14,-0.3716
2011-07-15,-0.3197
2011-07-18,-2.3523
2011-07-19,0.438
2011-07-20,-1.172
2011-07-21,1.7650000000000001
2011-07-22,0.0271
2011-07-25,-2.032
2011-07-26,0.3319
2011-07-27,-0.3583
2011-07-28,0.9682
2011-07-29,-1.2877
2011-08-01,-1.3322
2011-08-02,-3.0942
2011-08-03,-0.6967
2011-08-04,-3.9462
2011-08-05,2.9823
2011-08-08,-6.4421
2011-08-09,7.5174
2011-08-10,-1.5276
2011-08-11,4.6838
2011-08-12,2.2799
2011-08-15,1.8947
2011-08-16,0.2461
2011-08-17,-0.9002
2011-08-18,-7.074
2011-08-19,-0.1777
2011-08-22,-1.7507000000000001
2011-08-23,5.5572
2011-08-24,2.6037
2011-08-25,-0.5298
2011-08-26,3.224
2011-08-29,2.3085
2011-08-30,2.6281
2011-08-31,2.1987
2011-09-01,-0.6581
2011-09-02,-1.2229
2011-09-06,-2.0377
2011-09-07,0.9742
2011-09-08,-2.3468
2011-09-09,-2.0027
2011-09-12,-1.7166000000000001
2011-09-13,1.4139
2011-09-14,2.515
2011-09-15,1.8933
2011-09-16,-1.6226
2011-09-19,0.3192
2011-09-20,0.6364
2011-09-21,-0.0264
2011-09-22,-2.7148
2011-09-23,3.3053
2011-09-26,1.7570999999999999
2011-09-27,-1.1856
2011-09-28,-4.3036
2011-09-29,-1.6080999999999999
2011-09-30,-2.6316
2011-10-03,-2.9018
2011-10-04,2.344
2011-10-05,1.8609
2011-10-06,2.3609
2011-10-07,-0.7963
2011-10-10,3.3213
2011-10-11,1.5001
2011-10-12,1.1613
2011-10-13,0.0
2011-10-14,2.2176
2011-10-17,-0.9954
2011-10-18,0.4383
2011-10-19,-1.1037
2011-10-20,0.4672
2011-10-21,3.7975
2011-10-24,0.6471
2011-10-25,-1.6073
2011-10-26,-1.2817
2011-10-27,1.222
2011-10-28,-1.4085
2011-10-31,0.9439
2011-11-01,-2.7799
2011-11-02,4.1071
2011-11-03,0.9988
2011-11-04,-0.5686
2011-11-07,1.4172
2011-11-08,2.4761
2011-11-09,-6.866
2011-11-10,-0.411
2011-11-11,1.4702
2011-11-14,0.0763
2011-11-15,-1.7271999999999998
2011-11-16,-0.7495
2011-11-17,-2.3177
2011-11-18,-0.0267
2011-11-21,-1.3867
2011-11-22,1.2169
2011-11-23,-3.3129
2011-11-25,-0.3868
2011-11-28,0.5825
2011-11-29,0.4137
2011-11-30,3.9275
2011-12-01,-1.0042
2011-12-02,1.8687
2011-12-05,-0.7075
2011-12-06,0.3959
2011-12-07,-0.1052
2011-12-08,-1.6316000000000002
2011-12-09,1.5249000000000001
2011-12-12,-0.448
2011-12-13,-0.2118
2011-12-14,-2.122
2011-12-15,-0.2439
2011-12-16,-0.978
2011-12-19,-0.7407
2011-12-20,2.4599
2011-12-21,-0.3507
2011-12-22,-0.1083
2011-12-23,0.7588
2011-12-27,0.1883
2011-12-28,0.8859
2011-12-29,-0.2661
2011-12-30,0.587
2012-01-03,0.2653
2012-01-04,-0.7937
2012-01-05,-0.96
2012-01-06,0.4847
2012-01-09,0.3751
2012-01-10,1.8153000000000001
2012-01-11,1.1536
2012-01-12,2.0736
2012-01-13,0.6094
2012-01-17,0.5553
2012-01-18,0.3012
2012-01-19,1.7768000000000002
2012-01-20,-1.6966
2012-01-23,-0.5253
2012-01-24,0.2514
2012-01-25,0.4013
2012-01-26,-0.3997
2012-01-27,-1.7055
2012-01-30,-0.6634
2012-01-31,-0.2055
2012-02-01,1.0553
2012-02-02,-0.7896
2012-02-03,1.0013
2012-02-06,1.1185
2012-02-07,1.9607999999999999
2012-02-08,0.6903
2012-02-09,-0.2204
2012-02-10,0.7117
2012-02-13,0.7797
2012-02-14,0.2418
2012-02-15,0.1447
2012-02-16,-0.6985
2012-02-17,0.7276
2012-02-21,-1.228
2012-02-22,-0.5851
2012-02-23,0.1717
2012-02-24,0.7099
2012-02-27,0.3889
2012-02-28,3.0266
2012-02-29,2.1387
2012-03-01,-0.1381
2012-03-02,2.0737
2012-03-05,0.5418
2012-03-06,-2.6044
2012-03-07,-0.1383
2012-03-08,2.193
2012-03-09,-0.4518
2012-03-12,-0.8623
2012-03-13,3.5248
2012-03-14,-1.4592
2012-03-15,0.2019
2012-03-16,1.1867
2012-03-19,0.5975
2012-03-20,-1.6718
2012-03-21,2.6622
2012-03-22,-0.0872
2012-03-23,1.2214
2012-03-26,-0.0215
2012-03-27,-0.5388
2012-03-28,-0.52
2012-03-29,0.1089
2012-03-30,2.0017
2012-04-02,0.8746
2012-04-03,0.3383
2012-04-04,0.4004
2012-04-05,0.6507
2012-04-09,-0.6465
2012-04-10,-1.8472
2012-04-11,1.7964
2012-04-12,1.2395
2012-04-13,0.0623
2012-04-16,-0.9125
2012-04-17,0.5442
2012-04-18,0.1665
2012-04-19,-0.665
2012-04-20,0.8159
2012-04-23,-1.3696
2012-04-24,0.7785
2012-04-25,0.8977
2012-04-26,1.4898
2012-04-27,2.7319
2012-04-30,-1.3892
2012-05-01,-0.5836
2012-05-02,0.9514
2012-05-03,1.163
2012-05-04,-2.3588
2012-05-07,0.203
2012-05-08,-4.4571
2012-05-09,0.1272
2012-05-10,-0.5506
2012-05-11,1.1712
2012-05-14,-1.4734
2012-05-15,0.2564
2012-05-16,0.7032
2012-05-17,-5.5649999999999995
2012-05-18,-1.2995999999999999
2012-05-21,3.4733
2012-05-22,0.6801
2012-05-23,0.5666
2012-05-24,0.4984
2012-05-25,1.4015
2012-05-29,0.7655
2012-05-30,-1.3294000000000001
2012-05-31,-0.3636
2012-06-01,-2.9835000000000003
2012-06-04,-0.4867
2012-06-05,1.4896
2012-06-06,2.0591
2012-06-07,1.3308
2012-06-08,0.8261
2012-06-11,0.2101
2012-06-12,1.4675
2012-06-13,-3.2851
2012-06-14,0.3418
2012-06-15,1.2774
2012-06-18,1.3033000000000001
2012-06-19,1.3488
2012-06-20,1.8018
2012-06-21,-0.4023
2012-06-22,0.101
2012-06-25,-0.6254
2012-06-26,0.0609
2012-06-27,0.5884
2012-06-28,-0.5042
2012-06-29,1.5406
2012-07-02,1.8965999999999998
2012-07-03,-0.0588
2012-07-05,-1.2547
2012-07-06,-1.6080999999999999
2012-07-09,-3.4504
2012-07-10,-2.8422
2012-07-11,-0.4732
2012-07-12,-0.3242
2012-07-13,0.6505
2012-07-16,-2.4774
2012-07-17,2.2752
2012-07-18,-0.0648
2012-07-19,1.3832
2012-07-20,-1.2364
2012-07-23,-1.4245999999999999
2012-07-24,-0.3941
2012-07-25,1.2091
2012-07-26,2.0417
2012-07-27,2.9374000000000002
2012-07-30,-2.6261
2012-07-31,-0.9981
2012-08-01,-1.3728
2012-08-02,2.2836
2012-08-03,3.2958
2012-08-06,1.935
2012-08-07,2.0396
2012-08-08,0.1583
2012-08-09,0.1976
2012-08-10,1.3607
2012-08-13,-0.7782
2012-08-14,-2.098
2012-08-15,0.3605
2012-08-16,-0.0599
2012-08-17,-0.7388
2012-08-20,-0.9053
2012-08-21,0.6293
2012-08-22,-0.4035
2012-08-23,-1.033
2012-08-24,2.5379
2012-08-27,1.0579
2012-08-28,-0.4938
2012-08-29,0.4764
2012-08-30,0.8297
2012-08-31,1.5086
2012-09-04,0.5018
2012-09-05,-0.6338
2012-09-06,1.005
2012-09-07,0.4018
2012-09-10,-0.5146
2012-09-11,-0.5364
2012-09-12,1.0208
2012-09-13,2.9933
2012-09-14,0.7775
2012-09-17,0.0367
2012-09-18,0.404
2012-09-19,1.7374
2012-09-20,-0.018
2012-09-21,0.1438
2012-09-24,-0.9336
2012-09-25,-1.2142
2012-09-26,0.4219
2012-09-27,1.9182000000000001
2012-09-28,0.4481
2012-10-01,0.5175
2012-10-02,-0.5681
2012-10-03,0.6427
2012-10-04,1.2595
2012-10-05,0.3329
2012-10-08,-1.3794
2012-10-09,-1.4163999999999999
2012-10-10,0.8082
2012-10-11,0.8552
2012-10-12,0.1766
2012-10-15,1.3402
2012-10-16,0.4524
2012-10-17,-1.1259000000000001
2012-10-18,0.6307
2012-10-19,-2.2284
2012-10-22,0.8013
2012-10-23,-1.5897999999999999
2012-10-24,-1.3104
2012-10-25,-0.6912
2012-10-26,-1.5568
2012-10-31,1.9163000000000001
2012-11-01,2.9573
2012-11-02,-2.234
2012-11-05,-1.0156
2012-11-06,-2.7298999999999998
2012-11-07,-1.262
2012-11-08,-1.4498
2012-11-09,1.7227999999999999
2012-11-12,-1.2368999999999999
2012-11-13,1.6185
2012-11-14,-2.7683
2012-11-15,0.312
2012-11-16,-0.1555
2012-11-19,3.2904999999999998
2012-11-20,0.9237
2012-11-21,-0.1121
2012-11-23,1.3276
2012-11-26,-0.1107
2012-11-27,-0.1478
2012-11-28,1.8686
2012-11-29,1.3258
2012-11-30,0.8783
2012-12-03,-0.764
2012-12-04,0.3581
2012-12-05,1.7663
2012-12-06,0.7714
2012-12-07,-1.0786
2012-12-10,-1.4245999999999999
2012-12-11,2.1945
2012-12-12,0.0873
2012-12-13,-2.1804
2012-12-14,0.4458
2012-12-17,2.0238
2012-12-18,2.4361
2012-12-19,-0.6964
2012-12-20,0.1026
2012-12-21,-0.393
2012-12-24,-0.0343
2012-12-26,-0.4462
2012-12-27,-0.8792
2012-12-28,-0.6609
2012-12-31,2.416
2013-01-02,2.8376
2013-01-03,0.2826
2013-01-04,0.6796
2013-01-07,-0.8726
2013-01-08,2.8899
2013-01-09,-0.0484
2013-01-10,-0.4199
2013-01-11,0.6974
2013-01-14,-0.451
2013-01-15,-0.4692
2013-01-16,0.1138
2013-01-17,0.6495
2013-01-18,-0.2097
2013-01-22,-0.097
2013-01-23,0.0162
2013-01-24,0.631
2013-01-25,0.9646
2013-01-28,0.3344
2013-01-29,0.1587
2013-01-30,0.2852
2013-01-31,0.6636
2013-02-01,0.7534
2013-02-04,-0.7478
