ticker,DLPH UN Equity
2018-04-13,-1.3288
2018-04-16,1.6935
2018-04-17,0.301
2018-04-18,0.4201
2018-04-19,-1.2749
2018-04-20,-0.8878
2018-04-23,0.9976
2018-04-24,-0.7458
2018-04-25,-0.6296
2018-04-26,0.1022
2018-04-27,0.1837
2018-04-30,-1.345
2018-05-01,-1.3634
2018-05-02,-0.9005
2018-05-03,-0.7819
2018-05-04,0.6177
2018-05-07,-0.2964
2018-05-08,1.1506
2018-05-09,4.2343
2018-05-10,1.4349
2018-05-11,-0.4383
2018-05-14,0.3802
2018-05-15,0.8971
2018-05-16,2.0352
2018-05-17,1.433
2018-05-18,0.3818
2018-05-21,0.0
2018-05-22,1.008
2018-05-23,-0.3389
2018-05-24,-1.3792
2018-05-25,-1.954
2018-05-29,-1.9929999999999999
2018-05-30,0.8772
2018-05-31,-0.9881
2018-06-01,1.5968
2018-06-04,2.4754
2018-06-05,-0.4218
2018-06-06,-0.6161
2018-06-07,2.4022
2018-06-08,0.454
2018-06-11,1.1299
2018-06-12,-0.689
2018-06-13,-0.9563
2018-06-14,-2.0068
2018-06-15,-2.2025
2018-06-18,1.2643
2018-06-19,-2.0874
2018-06-20,0.6974
2018-06-21,-2.1765
2018-06-22,-1.5574
2018-06-25,-4.1299
2018-06-26,-0.3643
2018-06-27,-1.7423
2018-06-28,0.0876
2018-06-29,-0.5687
2018-07-02,-2.4417
2018-07-03,-2.3901
2018-07-05,0.9471
2018-07-06,-1.6705
2018-07-09,5.0268
2018-07-10,-0.9971
2018-07-11,-3.0439
2018-07-12,0.6694
2018-07-13,1.2153
2018-07-16,-0.9742
2018-07-17,2.7454
2018-07-18,1.8704
2018-07-19,-1.3989
2018-07-20,-0.6429
2018-07-23,-0.7363
2018-07-24,0.5394
2018-07-25,-0.0671
2018-07-26,-2.2595
2018-07-27,2.7237
2018-07-30,0.6684
2018-07-31,-0.0221
2018-08-01,-1.3062
2018-08-02,-1.2562
2018-08-03,1.8174000000000001
2018-08-06,-1.361
2018-08-07,0.4995
2018-08-08,-5.1514
2018-08-09,-0.5955
2018-08-10,-1.9649999999999999
2018-08-13,-2.4199
2018-08-14,0.2255
2018-08-15,-1.1997
2018-08-16,0.0
2018-08-17,-0.253
2018-08-20,0.2029
2018-08-21,-0.329
2018-08-22,-4.774
2018-08-23,-3.76
2018-08-24,-0.2217
2018-08-27,4.3877
2018-08-28,-0.4789
2018-08-29,-0.9088
2018-08-30,-2.9674
2018-08-31,-2.0573
2018-09-04,-2.3559
2018-09-05,0.0291
2018-09-06,-0.2906
2018-09-07,-1.1367
2018-09-10,3.3608000000000002
2018-09-11,-3.0234
2018-09-12,-1.7353
2018-09-13,0.6884
2018-09-14,3.8346999999999998
2018-09-17,-2.0613
2018-09-18,-1.4908000000000001
2018-09-19,3.4125
2018-09-20,2.6973000000000003
2018-09-21,-1.0059
2018-09-24,-3.5563000000000002
2018-09-25,-3.0729
2018-09-26,-1.087
2018-09-27,-2.3810000000000002
2018-09-28,-1.9386999999999999
2018-10-01,-0.287
2018-10-02,-0.5437
2018-10-03,-1.2862
2018-10-04,-2.7362
2018-10-05,-12.8935
2018-10-08,2.7682
2018-10-09,-10.2132
2018-10-10,-1.6667
2018-10-11,-0.2966
2018-10-12,-0.8075
2018-10-15,-1.1997
2018-10-16,1.9081000000000001
2018-10-17,-4.0426
2018-10-18,-4.2129
2018-10-19,-0.4167
2018-10-22,0.5114
2018-10-23,0.6938
2018-10-24,-6.5227
2018-10-25,5.1106
2018-10-26,2.8518
2018-10-29,2.0
2018-10-30,-5.3476
2018-10-31,0.9416
2018-11-01,5.1306
2018-11-02,-2.795
2018-11-05,0.5021
2018-11-06,-0.8238
2018-11-07,-6.7836
2018-11-08,0.396
2018-11-09,-10.6016
2018-11-12,-4.578
2018-11-13,-0.578
2018-11-14,0.2907
2018-11-15,0.9275
2018-11-16,-3.3314
2018-11-19,0.6536
2018-11-20,-0.5313
2018-11-21,4.5104
2018-11-23,-0.9086
2018-11-26,2.063
2018-11-27,-5.0533
2018-11-28,1.4193
2018-11-29,-1.8075999999999999
2018-11-30,1.4846
2018-12-03,1.931
2018-12-04,-4.248
2018-12-06,0.1799
2018-12-07,-2.5135
2018-12-10,-3.1308
2018-12-11,1.8378
2018-12-12,-4.6049
2018-12-13,-4.3705
2018-12-14,-0.6821
2018-12-17,-0.8242
2018-12-18,-0.2078
2018-12-19,-3.331
2018-12-20,0.3589
2018-12-21,-1.4306
2018-12-24,0.4354
2018-12-26,3.6127000000000002
2018-12-27,-0.6974
2018-12-28,0.4916
2018-12-31,0.0699
2019-01-02,1.2570000000000001
2019-01-03,-3.931
2019-01-04,5.3841
2019-01-07,5.2452
2019-01-08,2.8479
2019-01-09,6.9855
2019-01-10,0.2941
2019-01-11,-3.3431
2019-01-14,-4.1262
2019-01-15,-1.2025000000000001
2019-01-16,1.3453
2019-01-17,-1.6435
2019-01-18,2.4422
2019-01-22,2.0075
2019-01-23,-1.5375
2019-01-24,3.123
2019-01-25,5.4512
2019-01-28,-0.5744
2019-01-29,1.4443
2019-01-30,1.4806
2019-01-31,0.5051
2019-02-01,2.4009
2019-02-04,1.036
2019-02-05,1.565
2019-02-06,-0.4782
2019-02-07,-5.1255
2019-02-08,-4.9522
2019-02-11,0.8881
2019-02-12,3.3451
2019-02-13,0.0
2019-02-14,0.3975
2019-02-15,5.7692
2019-02-19,0.4813
2019-02-20,-2.8739
2019-02-21,19.1233
2019-02-22,5.7958
2019-02-25,-1.8260999999999998
2019-02-26,-1.2843
2019-02-27,-1.974
2019-02-28,-0.1831
2019-03-01,0.6878
2019-03-04,2.4135
2019-03-05,-0.0445
2019-03-06,-3.0249
2019-03-07,-3.2569
2019-03-08,-3.9829
2019-03-11,-0.0494
2019-03-12,-1.3834
2019-03-13,-3.006
2019-03-14,-5.6818
2019-03-15,4.1621
2019-03-18,3.0494
2019-03-19,1.4796
2019-03-20,-3.0166
2019-03-21,1.5552000000000001
2019-03-22,-4.0837
2019-03-25,0.3193
2019-03-26,1.9098000000000002
2019-03-27,-0.3123
2019-03-28,1.201
2019-03-29,-0.6192
2019-04-01,8.2035
2019-04-02,0.144
2019-04-03,6.0853
2019-04-04,3.9295
2019-04-05,0.8257
2019-04-08,0.7759
2019-04-09,-1.8820000000000001
2019-04-10,4.4464
2019-04-11,1.2938
2019-04-12,4.2439
2019-04-15,-0.1581
2019-04-16,2.6524
2019-04-17,0.4628
2019-04-18,0.8445
2019-04-22,-2.7027
2019-04-23,-2.9343
2019-04-24,-0.8061
2019-04-25,-8.208
2019-04-26,0.664
2019-04-29,-1.4072
2019-04-30,-1.2934999999999999
2019-05-01,-2.2142
2019-05-02,0.2311
2019-05-03,3.55
2019-05-06,-2.4488
2019-05-07,-2.0082
2019-05-08,-0.2329
2019-05-09,0.7003
2019-05-10,0.8345
2019-05-13,-5.0115
2019-05-14,0.4356
2019-05-15,-2.6506
2019-05-16,-2.8712999999999997
2019-05-17,-1.4271
2019-05-20,-2.5853
2019-05-21,0.3185
2019-05-22,-5.6085
2019-05-23,-3.5874
2019-05-24,-0.8721
2019-05-28,0.8798
2019-05-29,-3.0814
2019-05-30,-1.2597
2019-05-31,-7.2904
2019-06-03,1.6383
2019-06-04,9.0264
2019-06-05,1.2419
2019-06-06,-0.5257
2019-06-07,2.2901
2019-06-10,5.7979
2019-06-11,0.7054
2019-06-12,-4.1487
2019-06-13,1.7988
2019-06-14,-1.5461
2019-06-17,0.8413
2019-06-18,3.3927
2019-06-19,-2.0979
2019-06-20,1.9231
2019-06-21,-0.9164
2019-06-24,-2.1219
2019-06-25,3.1128
2019-06-26,3.6658
2019-06-27,3.1201
2019-06-28,0.8573
2019-07-01,-2.45
2019-07-02,-4.6643
2019-07-03,2.1505
2019-07-05,-2.8947000000000003
2019-07-08,-4.2276
2019-07-09,-3.6786
2019-07-10,1.1163
2019-07-11,-3.0215
2019-07-12,2.5164999999999997
2019-07-15,2.1625
2019-07-16,1.5446
2019-07-17,-1.6338
2019-07-18,-0.0573
2019-07-19,1.6619000000000002
2019-07-22,-1.2401
2019-07-23,5.9361
2019-07-24,5.5496
2019-07-25,-3.6243
2019-07-26,-0.2648
2019-07-29,-1.0621
2019-07-30,0.2147
2019-07-31,0.3749
2019-08-01,-8.111
2019-08-02,-6.2137
2019-08-05,-6.8731
2019-08-06,0.6649
2019-08-07,3.0383
2019-08-08,-1.2821
2019-08-09,-0.4545
2019-08-12,-3.4573
2019-08-13,1.1486
2019-08-14,-5.9452
2019-08-15,-1.8466
2019-08-16,6.0058
2019-08-19,-0.3413
2019-08-20,-3.4247
2019-08-21,-2.3404
2019-08-22,0.0
2019-08-23,-4.2847
2019-08-26,1.9727000000000001
2019-08-27,-6.8452
2019-08-28,2.5559
2019-08-29,1.8692
2019-08-30,1.1468
2019-09-03,-5.1398
2019-09-04,3.8247
2019-09-05,13.584
2019-09-06,5.7432
2019-09-09,8.8179
2019-09-10,0.9395
2019-09-11,0.2909
2019-09-12,-0.58
2019-09-13,1.0502
2019-09-16,-2.8291
2019-09-17,-3.6245000000000003
2019-09-18,-2.651
2019-09-19,-3.9265
2019-09-20,-5.3395
2019-09-23,-2.7855
2019-09-24,-7.0201
2019-09-25,0.2311
2019-09-26,-0.9224
2019-09-27,2.0171
2019-09-30,1.9011
2019-10-01,-6.3433
2019-10-02,-2.2311
2019-10-03,0.5705
2019-10-04,-0.3241
2019-10-07,3.1707
2019-10-08,-4.0977
2019-10-09,3.6154
2019-10-10,1.6653
2019-10-11,6.1622
2019-10-14,2.4981999999999998
2019-10-15,3.0824
2019-10-16,-0.4172
2019-10-17,0.2095
2019-10-18,-2.5784000000000002
2019-10-21,-2.1459
2019-10-22,4.8977
2019-10-23,-0.7666
2019-10-24,-1.8258
2019-10-25,2.7182
2019-10-28,0.9749
2019-10-29,-2.6897
2019-10-30,-6.0241
2019-10-31,-7.9186
2019-11-01,4.4226
2019-11-04,6.2745
2019-11-05,1.7711999999999999
2019-11-06,-5.7288
2019-11-07,-0.9231
2019-11-08,5.2795
2019-11-11,-5.4572
2019-11-12,-0.078
2019-11-13,-3.9813
2019-11-14,-4.5527999999999995
2019-11-15,-0.1704
2019-11-18,-1.5358
2019-11-19,1.7330999999999999
2019-11-20,-3.7479
2019-11-21,-0.177
2019-11-22,-1.6844000000000001
2019-11-25,3.7872
2019-11-26,5.0391
2019-11-27,3.0604
2019-11-29,0.0
2019-12-02,2.0867
2019-12-03,-4.8742
2019-12-04,3.3058
2019-12-05,1.6800000000000002
2019-12-06,1.6522000000000001
2019-12-09,0.0774
2019-12-10,0.7734
2019-12-11,1.5349
2019-12-12,4.9887
2019-12-13,-3.3837
2019-12-16,-2.0119
2019-12-17,1.673
2019-12-18,2.2438
2019-12-19,-2.9261
2019-12-20,-4.2954
2019-12-23,4.4882
2019-12-24,-2.7882
2019-12-26,0.6202
2019-12-27,-0.7704
2019-12-30,-1.6303999999999998
2019-12-31,1.2628
2020-01-02,2.4162
2020-01-03,-4.0335
2020-01-06,-1.8239
2020-01-07,0.2423
2020-01-08,-2.2561999999999998
2020-01-09,-2.3083
2020-01-10,-4.2194
2020-01-13,-1.3216
2020-01-14,0.7143
2020-01-15,0.0
2020-01-16,0.6206
2020-01-17,-1.0573
2020-01-21,-6.1443
2020-01-22,-2.7514
2020-01-23,-1.7561
2020-01-24,-2.4826
2020-01-27,-0.2037
2020-01-28,59.7959
2020-01-29,0.0
2020-01-30,-0.7024
2020-01-31,-1.3505
2020-02-03,-0.5215
2020-02-04,0.6553
2020-02-05,1.4974
2020-02-06,-3.7845
2020-02-07,-0.8
2020-02-10,-0.8065
2020-02-11,2.7778
2020-02-12,1.4502
2020-02-13,1.3645
2020-02-14,-3.0769
2020-02-18,0.2646
2020-02-19,1.4512
2020-02-20,0.9103
2020-02-21,-3.3505
2020-02-24,-4.9333
2020-02-25,-4.8387
2020-02-26,-1.7686
2020-02-27,1.4254
2020-02-28,4.4379
2020-03-02,1.2748
2020-03-03,-4.2657
2020-03-04,1.607
2020-03-05,-6.9015
2020-03-06,-3.0888
2020-03-09,-9.9602
2020-03-10,9.0265
2020-03-11,-4.5455
2020-03-12,-10.034
2020-03-13,6.1437
2020-03-16,-15.138
2020-03-17,-3.5677
2020-03-18,-29.4886
2020-03-19,21.6049
2020-03-20,5.203
2020-03-23,-2.4125
2020-03-24,16.0692
2020-03-25,4.8988
2020-03-26,8.0203
2020-03-27,-8.5526
2020-03-30,5.9609
2020-03-31,-21.9205
2020-04-01,-12.6708
2020-04-02,-0.4267
2020-04-03,-6.4286
2020-04-06,22.7481
2020-04-07,-5.2239
2020-04-08,9.7113
2020-04-09,-0.8373
2020-04-13,-0.965
2020-04-14,2.1924
2020-04-15,-5.006
2020-04-16,3.3877
2020-04-17,4.8544
2020-04-20,-11.1111
2020-04-21,0.7813
2020-04-22,-2.0672
2020-04-23,1.3193
2020-04-24,4.0365
2020-04-27,3.6295
2020-04-28,9.4203
2020-04-29,4.3046
2020-04-30,5.7143
2020-05-01,-4.3043
2020-05-04,-0.7322
2020-05-05,3.2666
2020-05-06,16.4286
2020-05-07,0.5259
2020-05-08,5.3182
2020-05-11,-2.2351
2020-05-12,-3.1329
2020-05-13,-7.7797
2020-05-14,5.782
2020-05-15,0.448
2020-05-18,6.3336
2020-05-19,-2.9362
2020-05-20,2.6793
2020-05-21,0.1684
2020-05-22,-0.8403
2020-05-26,5.0847
2020-05-27,5.0
2020-05-28,-1.4593
2020-05-29,0.3897
2020-06-01,4.3478
2020-06-02,2.0089
2020-06-03,1.167
2020-06-04,2.235
2020-06-05,7.2638
2020-06-08,0.7232
2020-06-09,-2.4151
2020-06-10,-3.0769
2020-06-11,-9.5928
2020-06-12,2.6718
2020-06-15,0.3717
2020-06-16,-0.8889
2020-06-17,0.8969
2020-06-18,0.2222
2020-06-19,2.7347
2020-06-22,0.0719
2020-06-23,3.6664
2020-06-24,-6.8655
2020-06-25,0.8191
2020-06-26,-1.2555
2020-06-29,6.2079
2020-06-30,0.0704
2020-07-01,-2.8853
2020-07-02,2.8986
2020-07-06,0.493
2020-07-07,-1.5417
2020-07-08,0.427
2020-07-09,-1.63
2020-07-10,3.7464
2020-07-13,-0.625
2020-07-14,3.1447
2020-07-15,4.2683
2020-07-16,0.3899
2020-07-17,1.2298
2020-07-20,1.1509
2020-07-21,0.0632
2020-07-22,0.8844
2020-07-23,1.1897
2020-07-24,-0.9901
2020-07-27,1.625
2020-07-28,-1.4144999999999999
2020-07-29,1.4348
2020-07-30,-4.4895
2020-07-31,-3.4771
2020-08-03,2.3349
2020-08-04,1.8253
2020-08-05,4.6735
2020-08-06,0.9174
2020-08-07,0.6061
2020-08-10,3.8554
2020-08-11,3.1903
2020-08-12,-0.3373
2020-08-13,-1.3536000000000001
2020-08-14,2.0011
2020-08-17,-0.5045
2020-08-18,-1.0141
2020-08-19,-0.6261
2020-08-20,-0.8591
2020-08-21,-0.3466
2020-08-24,2.087
2020-08-25,-1.0221
2020-08-26,1.6638
2020-08-27,-1.9186999999999999
2020-08-28,1.8412
2020-08-31,-1.8643999999999998
2020-09-01,2.3028
2020-09-02,3.3765
2020-09-03,-1.5242
2020-09-04,-0.3317
2020-09-08,-1.2202
2020-09-09,1.7967
2020-09-10,-1.5444
2020-09-11,1.6246
2020-09-14,0.9372
2020-09-15,-1.0377
2020-09-16,-6.5673
2020-09-17,-0.0591
2020-09-18,-1.0638
2020-09-21,-4.2413
2020-09-22,0.1248
2020-09-23,-0.1246
2020-09-24,-0.8734
2020-09-25,-0.6293
2020-09-28,3.3566
2020-09-29,0.1225
2020-09-30,2.2644
2020-10-01,1.8552
