ticker,ABBV UN Equity
2013-05-06,-0.2014
2013-05-07,0.7176
2013-05-08,-3.1619
2013-05-09,1.7245
2013-05-10,1.7405
2013-05-13,-1.0442
2013-05-14,1.8186
2013-05-15,1.4994
2013-05-16,0.391
2013-05-17,2.0775
2013-05-20,-1.9292
2013-05-21,0.6053
2013-05-22,0.4727
2013-05-23,-0.3636
2013-05-24,-2.4683
2013-05-28,-0.11
2013-05-29,-3.3266999999999998
2013-05-30,1.5269
2013-05-31,-4.1751
2013-06-03,1.5695000000000001
2013-06-04,0.6227
2013-06-05,-1.3523
2013-06-06,1.0688
2013-06-07,1.1494
2013-06-10,-0.1818
2013-06-11,-0.7514
2013-06-12,-1.8812
2013-06-13,0.8885
2013-06-14,0.139
2013-06-17,-0.4629
2013-06-18,1.2323
2013-06-19,-1.1484
2013-06-20,-4.6004000000000005
2013-06-21,3.7993
2013-06-24,-1.7128
2013-06-25,1.7665
2013-06-26,1.7593
2013-06-27,-0.5763
2013-06-28,-4.1502
2013-07-01,0.6531
2013-07-02,1.442
2013-07-03,0.0474
2013-07-05,1.1602999999999999
2013-07-08,2.2472
2013-07-09,-0.8242
2013-07-10,1.362
2013-07-11,0.6149
2013-07-12,2.9009
2013-07-15,-0.9545
2013-07-16,-1.8153000000000001
2013-07-17,0.3424
2013-07-18,0.8189
2013-07-19,0.4513
2013-07-22,1.0108
2013-07-23,-1.4676
2013-07-24,-1.5121
2013-07-25,1.3749
2013-07-26,1.2432
2013-07-29,0.6028
2013-07-30,-0.7989
2013-07-31,1.745
2013-08-01,-0.5057
2013-08-02,0.1547
2013-08-05,-1.346
2013-08-06,0.3802
2013-08-07,-0.6907
2013-08-08,1.0994
2013-08-09,-0.7767
2013-08-12,0.7381
2013-08-13,-0.2442
2013-08-14,-0.779
2013-08-15,-3.0731
2013-08-16,-0.486
2013-08-19,0.8605
2013-08-20,-0.9223
2013-08-21,-1.536
2013-08-22,1.4417
2013-08-23,1.1883
2013-08-26,0.0461
2013-08-27,-1.8872
2013-08-28,-0.1642
2013-08-29,0.141
2013-08-30,-0.0235
2013-09-03,-0.0469
2013-09-04,1.2679
2013-09-05,0.8811
2013-09-06,0.8734
2013-09-09,1.2303
2013-09-10,0.7878
2013-09-11,0.3796
2013-09-12,-0.5562
2013-09-13,0.4251
2013-09-16,2.0717
2013-09-17,3.8848000000000003
2013-09-18,0.7353
2013-09-19,-1.147
2013-09-20,0.9283
2013-09-23,-1.5468
2013-09-24,-2.3779
2013-09-25,-1.4137
2013-09-26,-0.728
2013-09-27,-1.4889000000000001
2013-09-30,0.9023
2013-10-01,2.3921
2013-10-02,0.3275
2013-10-03,0.1306
2013-10-04,1.717
2013-10-07,-1.5171000000000001
2013-10-08,-3.4064
2013-10-09,0.6514
2013-10-10,2.8342
2013-10-11,-0.0657
2013-10-14,1.4896
2013-10-15,-0.5396
2013-10-16,2.1267
2013-10-17,2.3587
2013-10-18,0.3322
2013-10-21,0.0414
2013-10-22,1.3444
2013-10-23,-1.3673
2013-10-24,-0.8276
2013-10-25,2.8583
2013-10-28,0.2434
2013-10-29,0.7487
2013-10-30,-1.9884
2013-10-31,-0.7172
2013-11-01,1.0526
2013-11-04,-0.4085
2013-11-05,-1.21
2013-11-06,-0.2491
2013-11-07,-1.6857
2013-11-08,1.6723
2013-11-11,1.1243
2013-11-12,-2.2442
2013-11-13,0.7793
2013-11-14,0.3971
2013-11-15,0.8326
2013-11-18,0.8877
2013-11-19,-0.839
2013-11-20,-1.0524
2013-11-21,1.293
2013-11-22,0.7618
2013-11-25,-1.083
2013-11-26,0.3925
2013-11-27,-0.7202
2013-11-29,0.4145
2013-12-02,-0.1238
2013-12-03,3.2651
2013-12-04,-0.6004
2013-12-05,0.1812
2013-12-06,3.1953
2013-12-09,-0.2726
2013-12-10,1.8161
2013-12-11,1.0165
2013-12-12,-0.5316
2013-12-13,-0.0382
2013-12-16,1.9095
2013-12-17,0.4872
2013-12-18,1.2866
2013-12-19,-3.1112
2013-12-20,-0.076
2013-12-23,-0.019
2013-12-24,-0.4184
2013-12-26,1.2032
2013-12-27,-0.8303
2013-12-30,0.8754
2013-12-31,-0.3773
2014-01-02,-1.5716999999999999
2014-01-03,0.6156
2014-01-06,-3.652
2014-01-07,0.1985
2014-01-08,-0.2575
2014-01-09,1.7077
2014-01-10,-0.6248
2014-01-13,-1.3163
2014-01-14,1.5453000000000001
2014-01-15,-0.9684
2014-01-16,0.7783
2014-01-17,-0.8713
2014-01-21,-0.1199
2014-01-22,-1.8399999999999999
2014-01-23,-0.4279
2014-01-24,-2.2099
2014-01-27,-2.0088
2014-01-28,1.8364
2014-01-29,-0.1678
2014-01-30,1.4703
2014-01-31,1.9043999999999999
2014-02-03,-3.8188
2014-02-04,1.2671999999999999
2014-02-05,-0.4588
2014-02-06,0.419
2014-02-07,2.0029
2014-02-10,1.35
2014-02-11,0.222
2014-02-12,1.8123
2014-02-13,-0.4153
2014-02-14,0.7547
2014-02-18,1.439
2014-02-19,-0.5247
2014-02-20,1.3088
2014-02-21,-1.5812
2014-02-24,-0.3723
2014-02-25,-0.2557
2014-02-26,0.0394
2014-02-27,0.335
2014-02-28,0.0
2014-03-03,-1.6107
2014-03-04,2.9946
2014-03-05,0.2132
2014-03-06,0.6576
2014-03-07,-1.1145
2014-03-10,0.3887
2014-03-11,0.1742
2014-03-12,-0.2126
2014-03-13,-0.6197
2014-03-14,-0.2143
2014-03-17,1.5036
2014-03-18,2.1547
2014-03-19,0.0188
2014-03-20,1.0732
2014-03-21,-0.4098
2014-03-24,-3.9282
2014-03-25,0.6425
2014-03-26,-0.3676
2014-03-27,0.3107
2014-03-28,-1.3163
2014-03-31,0.8239
2014-04-01,1.3618999999999999
2014-04-02,2.38
2014-04-03,0.3
2014-04-04,-2.4299
2014-04-07,-3.0268
2014-04-08,-3.0028
2014-04-09,3.1161
2014-04-10,-6.4784
2014-04-11,-0.9926
2014-04-14,0.7964
2014-04-15,2.1994
2014-04-16,0.5433
2014-04-17,0.8936
2014-04-21,1.8126
2014-04-22,1.1734
2014-04-23,0.2599
2014-04-24,-1.6354
2014-04-25,-0.365
2014-04-28,3.5206
2014-04-29,0.9829
2014-04-30,1.3820999999999999
2014-05-01,-0.9025
2014-05-02,-0.8332
2014-05-05,0.3517
2014-05-06,-0.8762
2014-05-07,3.6928
2014-05-08,-1.2124
2014-05-09,0.2109
2014-05-12,0.2105
2014-05-13,-0.3246
2014-05-14,1.2835
2014-05-15,-0.3405
2014-05-16,0.4555
2014-05-19,2.2294
2014-05-20,-1.0534
2014-05-21,-0.5043
2014-05-22,0.6758
2014-05-23,0.5967
2014-05-27,0.0741
2014-05-28,0.1482
2014-05-29,-0.074
2014-05-30,0.5552
2014-06-02,-0.3313
2014-06-03,0.4063
2014-06-04,0.3862
2014-06-05,1.3192
2014-06-06,-0.3617
2014-06-09,-2.2868
2014-06-10,0.2415
2014-06-11,0.4817
2014-06-12,-1.0511
2014-06-13,0.9318
2014-06-16,-0.2954
2014-06-17,0.5556
2014-06-18,0.4972
2014-06-19,-0.6964
2014-06-20,-1.6423999999999999
2014-06-23,0.8443
2014-06-24,-0.2977
2014-06-25,2.6311
2014-06-26,2.7455
2014-06-27,0.4955
2014-06-30,-0.6163
2014-07-01,0.7973
2014-07-02,2.1445
2014-07-03,0.1893
2014-07-07,-1.4085
2014-07-08,-2.9791
2014-07-09,-1.221
2014-07-10,1.4179
2014-07-11,-0.7349
2014-07-14,-0.2001
2014-07-15,-2.5705999999999998
2014-07-16,0.393
2014-07-17,-0.2423
2014-07-18,2.5972
2014-07-21,-1.6573
2014-07-22,0.0926
2014-07-23,0.7956
2014-07-24,-0.7342
2014-07-25,-1.6642000000000001
2014-07-28,1.053
2014-07-29,-0.5769
2014-07-30,0.5989
2014-07-31,-2.6233
2014-08-01,0.2675
2014-08-04,1.5434
2014-08-05,-0.9383
2014-08-06,-1.4018
2014-08-07,0.7301
2014-08-08,0.7438
2014-08-11,0.9277
2014-08-12,-0.8816
2014-08-13,1.4383
2014-08-14,1.1007
2014-08-15,-0.5352
2014-08-18,0.7607
2014-08-19,1.8045
2014-08-20,-0.416
2014-08-21,-0.1816
2014-08-22,0.4367
2014-08-25,1.2138
2014-08-26,-0.2148
2014-08-27,-0.0897
2014-08-28,-0.1795
2014-08-29,-0.5755
2014-09-02,-0.3799
2014-09-03,0.799
2014-09-04,0.054
2014-09-05,0.7202
2014-09-08,-0.6614
2014-09-09,2.4834
2014-09-10,0.4214
2014-09-11,1.154
2014-09-12,0.0519
2014-09-15,0.0864
2014-09-16,1.1566
2014-09-17,1.7406000000000001
2014-09-18,-0.2851
2014-09-19,-0.656
2014-09-22,-0.5926
2014-09-23,-1.9588
2014-09-24,2.5886
2014-09-25,-1.7782
2014-09-26,2.0517
2014-09-29,-1.1319
2014-09-30,-1.2987
2014-10-01,-0.9176
2014-10-02,-0.9785
2014-10-03,3.5645
2014-10-06,-1.4994
2014-10-07,-2.0066
2014-10-08,2.9832
2014-10-09,-2.7768
2014-10-10,-2.3449
2014-10-13,-2.4559
2014-10-14,0.9511
2014-10-15,0.9237
2014-10-16,-3.1668
2014-10-17,0.8885
2014-10-20,1.9487
2014-10-21,3.4552
2014-10-22,1.0836999999999999
2014-10-23,4.6046
2014-10-24,1.2937
2014-10-27,0.3317
2014-10-28,0.7274
2014-10-29,-1.5592000000000001
2014-10-30,2.0007
2014-10-31,3.7267
2014-11-03,-0.3309
2014-11-04,-0.9328
2014-11-05,-0.1915
2014-11-06,0.2718
2014-11-07,-1.9295
2014-11-10,3.7236000000000002
2014-11-11,0.0941
2014-11-12,-0.141
2014-11-13,-0.2039
2014-11-14,0.5815
2014-11-17,1.625
2014-11-18,1.5529
2014-11-19,-0.8327
2014-11-20,-0.4733
2014-11-21,3.3287
2014-11-24,0.6235
2014-11-25,0.4131
2014-11-26,0.9403
2014-11-28,0.7278
2014-12-01,-0.1301
2014-12-02,0.2315
2014-12-03,-1.1116
2014-12-04,1.562
2014-12-05,0.2012
2014-12-08,-0.416
2014-12-09,-0.4033
2014-12-10,-2.2563
2014-12-11,-0.8139
2014-12-12,-2.6257
2014-12-15,0.5362
2014-12-16,-0.5639
2014-12-17,2.023
2014-12-18,2.0279
2014-12-19,-0.3092
2014-12-22,-1.0929
2014-12-23,-3.9122
2014-12-24,2.8904
2014-12-26,1.163
2014-12-29,0.2389
2014-12-30,-1.2511
2014-12-31,-1.2971
2015-01-02,0.6877
2015-01-05,-1.8819
2015-01-06,-0.495
2015-01-07,4.0417
2015-01-08,1.0459
2015-01-09,-2.7355
2015-01-12,-0.0304
2015-01-13,-2.8589
2015-01-14,0.489
2015-01-15,-1.2716
2015-01-16,2.6236
2015-01-20,-1.6888999999999998
2015-01-21,-1.182
2015-01-22,0.4466
2015-01-23,-0.8733
2015-01-26,0.6407
2015-01-27,0.4297
2015-01-28,-1.9809999999999999
2015-01-29,2.0534
2015-01-30,-4.3885
2015-02-02,0.58
2015-02-03,1.5651000000000002
2015-02-04,-7.6886
2015-02-05,1.8977
2015-02-06,-1.8796
2015-02-09,-2.4956
2015-02-10,2.5415
2015-02-11,-0.3516
2015-02-12,0.635
2015-02-13,1.7528000000000001
2015-02-17,1.1542
2015-02-18,0.8856
2015-02-19,-0.4051
2015-02-20,3.8983
2015-02-23,-1.1909
2015-02-24,0.4953
2015-02-25,-0.4107
2015-02-26,-0.165
2015-02-27,-0.033
2015-03-02,-0.0661
2015-03-03,-1.3893
2015-03-04,1.0902
2015-03-05,-5.6579
2015-03-06,-2.1456
2015-03-09,-0.1797
2015-03-10,0.5402
2015-03-11,1.3968
2015-03-12,2.4373
2015-03-13,0.0
2015-03-16,1.931
2015-03-17,1.0318
2015-03-18,0.2679
2015-03-19,2.1706
2015-03-20,-1.2911000000000001
2015-03-23,0.1325
2015-03-24,-1.4054
2015-03-25,-2.3646
2015-03-26,-1.6317
2015-03-27,0.6635
2015-03-30,1.0234
2015-03-31,0.5151
2015-04-01,-2.4599
2015-04-02,-0.1576
2015-04-06,1.0524
2015-04-07,1.4060000000000001
2015-04-08,0.6676
2015-04-09,2.5676
2015-04-10,2.7851
2015-04-13,-0.4677
2015-04-14,0.8497
2015-04-15,0.5023
2015-04-16,0.9028
2015-04-17,-0.4793
2015-04-20,2.0067
2015-04-21,0.1102
2015-04-22,1.4306
2015-04-23,-0.4185
2015-04-24,2.8327
2015-04-27,-1.5892
2015-04-28,2.2608
2015-04-29,-1.2934
2015-04-30,-1.478
2015-05-01,-0.5258
2015-05-04,0.5597
2015-05-05,-1.2678
2015-05-06,0.1253
2015-05-07,1.1886
2015-05-08,0.8346
2015-05-11,-0.0613
2015-05-12,-0.5982
2015-05-13,0.7561
2015-05-14,1.026
2015-05-15,0.0303
2015-05-18,-0.5758
2015-05-19,0.1829
2015-05-20,0.2434
2015-05-21,-0.3642
2015-05-22,-0.2589
2015-05-26,0.9469
2015-05-27,1.9365
2015-05-28,0.1336
2015-05-29,-1.3043
2015-06-01,0.5106
2015-06-02,-0.4632
2015-06-03,0.5854
2015-06-04,0.6118
2015-06-05,-0.0297
2015-06-08,0.5786
2015-06-09,-0.177
2015-06-10,0.8423
2015-06-11,-0.2931
2015-06-12,-1.455
2015-06-15,-0.2088
2015-06-16,-0.2092
2015-06-17,1.4977
2015-06-18,1.7854999999999999
2015-06-19,0.7248
2015-06-22,0.9211
2015-06-23,-0.1426
2015-06-24,-1.1425
2015-06-25,0.8668
2015-06-26,0.9166
2015-06-29,-4.6551
2015-06-30,0.0149
2015-07-01,1.9646
2015-07-02,-0.4379
2015-07-06,0.0147
2015-07-07,0.4984
2015-07-08,-1.3127
2015-07-09,0.4582
2015-07-10,1.8538000000000001
2015-07-13,1.2278
2015-07-14,0.3306
2015-07-15,-0.0716
2015-07-16,0.3441
2015-07-17,0.0
2015-07-20,1.1573
2015-07-21,-0.3672
2015-07-22,0.0284
2015-07-23,-0.0567
2015-07-24,-3.46
2015-07-27,1.8508
2015-07-28,2.7257
2015-07-29,-0.6458
2015-07-30,-0.8619
2015-07-31,-0.2138
2015-08-03,-0.3999
2015-08-04,0.3155
2015-08-05,0.5004
2015-08-06,-1.5078
2015-08-07,-0.8954
2015-08-10,0.8598
2015-08-11,-1.3871
2015-08-12,0.7326
2015-08-13,-0.3055
2015-08-14,0.1605
2015-08-17,1.0488
2015-08-18,-0.7352
2015-08-19,-0.3921
2015-08-20,-1.6183
2015-08-21,-2.3414
2015-08-24,-3.7178
2015-08-25,-4.3184000000000005
2015-08-26,4.0026
2015-08-27,2.1698
2015-08-28,-0.8216
2015-08-31,-2.4539
2015-09-01,-3.0604
2015-09-02,0.7934
2015-09-03,0.9839
2015-09-04,-2.9393000000000002
2015-09-08,1.3385
2015-09-09,-2.1628
2015-09-10,0.54
2015-09-11,-0.386
2015-09-14,-0.6908
2015-09-15,0.4411
2015-09-16,0.5236
2015-09-17,0.5881
2015-09-18,2.2720000000000002
2015-09-21,-2.9892
2015-09-22,-2.7782
2015-09-23,-0.5369
2015-09-24,-1.4975
2015-09-25,-1.4672
2015-09-28,-5.8126999999999995
2015-09-29,0.5524
2015-09-30,3.0688
2015-10-01,1.3233
2015-10-02,1.2516
2015-10-05,1.5407
2015-10-06,-2.8228999999999997
2015-10-07,0.9985
2015-10-08,0.737
2015-10-09,-0.7138
2015-10-12,0.2336
2015-10-13,-2.6179
2015-10-14,0.2602
2015-10-15,4.0786
2015-10-16,0.6947
2015-10-19,-0.6545
2015-10-20,-2.3682
2015-10-21,-1.8237999999999999
2015-10-22,-10.3288
2015-10-23,4.2884
2015-10-26,3.0393
2015-10-27,1.3688
2015-10-28,1.2933
2015-10-29,1.5772
2015-10-30,10.0739
2015-11-02,6.4315999999999995
2015-11-03,-1.4989
2015-11-04,2.1945
2015-11-05,-1.6143999999999998
2015-11-06,2.1666
2015-11-09,-1.4034
2015-11-10,-1.4708
2015-11-11,-2.3114
2015-11-12,-1.0352
2015-11-13,-0.6143
2015-11-16,0.2506
2015-11-17,0.6166
2015-11-18,1.0103
2015-11-19,-0.7214
2015-11-20,0.9249
2015-11-23,0.0655
2015-11-24,-0.0327
2015-11-25,-1.3740999999999999
2015-11-27,-0.481
2015-11-30,-3.0833
2015-12-01,1.4961
2015-12-02,-2.2026
2015-12-03,-2.7720000000000002
2015-12-04,1.8888
2015-12-07,-1.5915
2015-12-08,0.7109
2015-12-09,-1.1293
2015-12-10,-0.4462
2015-12-11,-3.1194
2015-12-14,2.5907
2015-12-15,1.7136
2015-12-16,2.199
2015-12-17,-2.169
2015-12-18,-1.1352
2015-12-21,0.8253
2015-12-22,2.4733
2015-12-23,1.7189999999999999
2015-12-24,-0.2048
2015-12-28,0.4961
2015-12-29,1.1915
2015-12-30,0.5887
2015-12-31,-0.9365
2016-01-04,-2.7515
2016-01-05,-0.4166
2016-01-06,0.0174
2016-01-07,-0.2963
2016-01-08,-2.7268
2016-01-11,-3.1806
2016-01-12,1.7816999999999998
2016-01-13,-5.6346
2016-01-14,6.6041
2016-01-15,5.0953
2016-01-19,-4.0984
2016-01-20,3.928
2016-01-21,2.1172
2016-01-22,0.8053
2016-01-25,-0.306
2016-01-26,-0.665
2016-01-27,-1.9739
2016-01-28,-2.2063
2016-01-29,-1.701
2016-02-01,-0.929
2016-02-02,-0.809
2016-02-03,5.3568
2016-02-04,-0.1407
2016-02-05,-6.413
2016-02-08,-0.433
2016-02-09,1.1155
2016-02-10,-1.4211
2016-02-11,-1.0243
2016-02-12,0.7666
2016-02-16,1.7687
2016-02-17,2.8032
2016-02-18,-0.8362
2016-02-19,-0.4766
2016-02-22,1.8235000000000001
2016-02-23,-0.3799
2016-02-24,-0.3269
2016-02-25,2.3866
2016-02-26,-0.3559
2016-02-29,-2.4821
2016-03-01,3.1679
2016-03-02,-1.1360000000000001
2016-03-03,0.4129
2016-03-04,0.3933
2016-03-07,0.4452
2016-03-08,-1.9149
2016-03-09,1.9342000000000001
2016-03-10,-0.2837
2016-03-11,2.6676
2016-03-14,-0.9007
2016-03-15,-2.7792
2016-03-16,1.2406
2016-03-17,-1.7581
2016-03-18,2.2596
2016-03-21,-0.9899
2016-03-22,2.6602
2016-03-23,-1.9826000000000001
2016-03-24,-0.4258
2016-03-28,-0.0178
2016-03-29,1.6753
2016-03-30,-0.0876
2016-03-31,0.2105
2016-04-01,0.5252
2016-04-04,3.1174
2016-04-05,-1.1316
2016-04-06,2.3061
2016-04-07,-0.9851
2016-04-08,-1.3997
2016-04-11,0.0513
2016-04-12,2.3761
2016-04-13,-0.4341
2016-04-14,0.3725
2016-04-15,0.388
2016-04-18,0.6217
2016-04-19,0.4843
2016-04-20,0.5152
2016-04-21,1.4716
2016-04-22,0.0815
2016-04-25,-0.7327
2016-04-26,-0.0656
2016-04-27,-0.3775
2016-04-28,0.8237
2016-04-29,-0.3268
2016-05-02,0.7213
2016-05-03,0.5371
2016-05-04,-0.5019
2016-05-05,1.4318
2016-05-06,0.2727
2016-05-09,1.9037
2016-05-10,0.0628
2016-05-11,-1.6316000000000002
2016-05-12,-0.3349
2016-05-13,-0.7841
2016-05-16,0.7258
2016-05-17,-3.5228
2016-05-18,0.3485
2016-05-19,-1.9517
2016-05-20,0.6916
2016-05-23,-0.6534
2016-05-24,2.3609
2016-05-25,0.8567
2016-05-26,1.1107
2016-05-27,1.3086
2016-05-31,0.3508
2016-06-01,-0.1589
2016-06-02,3.597
2016-06-03,-0.1383
2016-06-06,-3.3538
2016-06-07,0.4457
2016-06-08,-2.1712
2016-06-09,-1.5876000000000001
2016-06-10,0.4115
2016-06-13,-1.7541
2016-06-14,-0.0501
2016-06-15,0.8347
2016-06-16,0.8278
2016-06-17,-1.4614
2016-06-20,0.1666
2016-06-21,-0.2163
2016-06-22,0.6836
2016-06-23,1.5234
2016-06-24,-2.365
2016-06-27,-1.9713
2016-06-28,2.2324
2016-06-29,3.0338
2016-06-30,0.1618
2016-07-01,1.2922
2016-07-05,-1.2598
2016-07-06,2.3417
2016-07-07,0.0947
2016-07-08,1.1509
2016-07-11,0.2961
2016-07-12,1.7871000000000001
2016-07-13,-0.2443
2016-07-14,-1.7755
2016-07-15,-0.4715
2016-07-18,0.379
2016-07-19,-0.3776
2016-07-20,0.1421
2016-07-21,0.757
2016-07-22,-0.1252
2016-07-25,0.7992
2016-07-26,0.2021
2016-07-27,0.6982
2016-07-28,-0.2773
2016-07-29,2.3331
2016-08-01,1.072
2016-08-02,-0.239
2016-08-03,-0.3145
2016-08-04,-0.706
2016-08-05,0.6657
2016-08-08,-0.3006
2016-08-09,0.6331
2016-08-10,-0.4943
2016-08-11,0.7828
2016-08-12,0.3585
2016-08-15,0.2977
2016-08-16,-0.9645
2016-08-17,0.1349
2016-08-18,-0.0898
2016-08-19,0.4942
2016-08-22,-0.1341
2016-08-23,-1.2535
2016-08-24,-1.6775
2016-08-25,-0.5226
2016-08-26,-0.17
2016-08-29,-0.1548
2016-08-30,-0.5426
2016-08-31,-0.0935
2016-09-01,-0.1092
2016-09-02,0.1406
2016-09-06,0.7642
2016-09-07,0.5572
2016-09-08,-1.4006
2016-09-09,-1.0927
2016-09-12,1.1364
2016-09-13,-1.1548
2016-09-14,0.0
2016-09-15,0.0158
2016-09-16,-0.1263
2016-09-19,-0.569
2016-09-20,0.5881
2016-09-21,1.2958
2016-09-22,1.5289000000000001
2016-09-23,-0.1537
2016-09-26,-1.4003999999999999
2016-09-27,0.7804
2016-09-28,-0.542
2016-09-29,-2.18
2016-09-30,0.398
2016-10-03,0.2537
2016-10-04,-0.3638
2016-10-05,0.619
2016-10-06,-0.8834
2016-10-07,0.1592
2016-10-10,0.6038
2016-10-11,-1.4532
2016-10-12,-0.9777
2016-10-13,-0.098
2016-10-14,-1.6026
2016-10-17,-0.0499
2016-10-18,2.3445
2016-10-19,-0.195
2016-10-20,0.5372
2016-10-21,-1.263
2016-10-24,0.2296
2016-10-25,0.7035
2016-10-26,-0.8611
2016-10-27,0.7211
2016-10-28,-6.2805
2016-10-31,-3.1597
2016-11-01,1.2011
2016-11-02,0.6023
2016-11-03,-1.5848
2016-11-04,0.2684
2016-11-07,5.1213
2016-11-08,-0.1698
2016-11-09,6.5125
2016-11-10,2.1711
2016-11-11,-1.4062000000000001
2016-11-14,-0.206
2016-11-15,-0.1588
2016-11-16,-2.1155
2016-11-17,0.26
2016-11-18,-1.9125
2016-11-21,-0.1652
2016-11-22,-2.4661
2016-11-23,2.1212
2016-11-25,0.5484
2016-11-28,-1.7353
2016-11-29,3.5822000000000003
2016-11-30,-1.2827
2016-12-01,-2.6974
2016-12-02,0.4564
2016-12-05,2.4062
2016-12-06,1.2488
2016-12-07,-2.6452
2016-12-08,1.5169000000000001
2016-12-09,1.0509
2016-12-12,0.8125
2016-12-13,-0.0806
2016-12-14,-0.5162
2016-12-15,0.5675
2016-12-16,0.3225
2016-12-19,0.0
2016-12-20,-0.0964
2016-12-21,-1.1421999999999999
2016-12-22,0.3417
2016-12-23,1.1028
2016-12-27,0.2567
2016-12-28,-0.368
2016-12-29,0.7387
2016-12-30,-0.1754
2017-01-03,-0.3354
2017-01-04,1.41
2017-01-05,0.7584
2017-01-06,0.0314
2017-01-09,0.6584
2017-01-10,-0.218
2017-01-11,-3.5742000000000003
2017-01-12,0.229
2017-01-13,1.1586
2017-01-17,-0.2097
2017-01-18,-0.3233
2017-01-19,-0.4541
2017-01-20,-0.3747
2017-01-23,-0.3107
2017-01-24,-0.6234
2017-01-25,1.3206
2017-01-26,-0.1792
2017-01-27,-2.0728
2017-01-30,0.7167
2017-01-31,1.1253
2017-02-01,-0.36
2017-02-02,0.0
2017-02-03,-0.3613
2017-02-06,-0.033
2017-02-07,-0.1484
2017-02-08,-0.0661
2017-02-09,0.5288
2017-02-10,-0.6903
2017-02-13,0.149
2017-02-14,0.5123
2017-02-15,1.3647
2017-02-16,-0.2758
2017-02-17,0.4717
2017-02-21,0.0971
2017-02-22,-0.7601
2017-02-23,0.9452
2017-02-24,0.2422
2017-02-27,0.2094
2017-02-28,-0.6107
2017-03-01,1.6009
2017-03-02,0.6685
2017-03-03,0.1423
2017-03-06,0.3315
2017-03-07,0.2203
2017-03-08,0.7065
2017-03-09,0.5613
2017-03-10,2.1395
2017-03-13,-0.0455
2017-03-14,-0.2733
2017-03-15,1.34
2017-03-16,-0.9767
2017-03-17,-0.3187
2017-03-20,0.1675
2017-03-21,-0.6839
2017-03-22,0.2601
2017-03-23,0.1984
2017-03-24,-0.0457
2017-03-27,0.7315
2017-03-28,-0.1815
2017-03-29,-0.3183
2017-03-30,-0.4713
2017-03-31,-0.4583
2017-04-03,-0.1995
2017-04-04,0.123
2017-04-05,-0.2304
2017-04-06,0.1847
2017-04-07,0.7068
2017-04-10,-0.8697
2017-04-11,-0.2309
2017-04-12,0.296
2017-04-13,-0.3728
2017-04-17,0.2807
2017-04-18,-1.0263
2017-04-19,-0.3142
2017-04-20,0.5201
2017-04-21,0.0627
2017-04-24,1.3162
2017-04-25,0.6805
2017-04-26,-0.0922
2017-04-27,1.5836000000000001
2017-04-28,-0.1968
2017-05-01,0.8189
2017-05-02,0.2256
2017-05-03,0.1651
2017-05-04,0.7342
