ticker,GLW UN Equity
2000-05-22,-4.2138
2000-05-23,-5.8655
2000-05-24,3.3435
2000-05-25,1.7647
2000-05-26,-2.2399
2000-05-30,9.2387
2000-05-31,4.7023
2000-06-01,0.8685
2000-06-02,7.1497
2000-06-05,1.6158000000000001
2000-06-06,2.3557
2000-06-07,-2.7618
2000-06-08,0.8284
2000-06-09,-0.5575
2000-06-12,8.6456
2000-06-13,5.5948
2000-06-14,-1.6461000000000001
2000-06-15,3.6611000000000002
2000-06-16,-0.9334
2000-06-19,2.7757
2000-06-20,-3.5431
2000-06-21,-0.5651
2000-06-22,-0.8008
2000-06-23,0.026
2000-06-26,8.3832
2000-06-27,-2.6663
2000-06-28,4.4423
2000-06-29,0.7561
2000-06-30,1.2664
2000-07-03,1.6674
2000-07-05,-6.9248
2000-07-06,-2.839
2000-07-07,3.4509
2000-07-10,-4.3584
2000-07-11,2.0367
2000-07-12,1.6966
2000-07-13,2.2571
2000-07-14,2.4952
2000-07-17,4.588
2000-07-18,-1.2981
2000-07-19,-2.2902
2000-07-20,2.3439
2000-07-21,2.9478
2000-07-24,-12.2467
2000-07-25,3.6145
2000-07-26,0.0484
2000-07-27,-3.632
2000-07-28,-6.4322
2000-07-31,0.5102
2000-08-01,-0.1069
2000-08-02,2.621
2000-08-03,3.4402
2000-08-04,6.6767
2000-08-07,3.8734
2000-08-08,3.5925000000000002
2000-08-09,-2.9851
2000-08-10,-1.3122
2000-08-11,0.8712
2000-08-14,2.2273
2000-08-15,-1.9787
2000-08-16,0.499
2000-08-17,4.5362
2000-08-18,2.1589
2000-08-21,1.0355
2000-08-22,0.6066
2000-08-23,-1.3721
2000-08-24,1.2437
2000-08-25,0.3956
2000-08-28,3.2766
2000-08-29,-0.5221
2000-08-30,4.9657
2000-08-31,0.9592
2000-09-01,3.4686
2000-09-05,-3.4076
2000-09-06,-4.6911000000000005
2000-09-07,2.3009
2000-09-08,-4.3223
2000-09-11,-3.8021000000000003
2000-09-12,-3.1024
2000-09-13,0.0
2000-09-14,5.3509
2000-09-15,-0.791
2000-09-18,-2.6227
2000-09-19,5.8393
2000-09-20,1.6694
2000-09-21,-0.4405
2000-09-22,1.2269
2000-09-25,2.0862
2000-09-26,0.545
2000-09-27,-4.82
2000-09-28,-0.5084
2000-09-29,-2.8618
2000-10-02,-0.7576
2000-10-03,-1.0814
2000-10-04,-0.1929
2000-10-05,-0.0644
2000-10-06,-6.7054
2000-10-09,2.6261
2000-10-10,-8.4848
2000-10-11,-2.2811
2000-10-12,1.506
2000-10-13,10.2374
2000-10-16,5.8546
2000-10-17,-1.335
2000-10-18,-7.8608
2000-10-19,6.5035
2000-10-20,11.2935
2000-10-23,-4.2478
2000-10-24,-7.825
2000-10-25,-17.7807
2000-10-26,-8.9431
2000-10-27,8.5714
2000-10-30,-6.5789
2000-10-31,7.7465
2000-11-01,-3.7582
2000-11-02,-3.2258
2000-11-03,2.6316
2000-11-06,-3.5897
2000-11-07,-3.1915
2000-11-08,-9.8901
2000-11-09,4.065
2000-11-10,-6.0547
2000-11-13,-1.8711
2000-11-14,12.7119
2000-11-15,1.8797000000000001
2000-11-16,-5.8118
2000-11-17,-2.6445
2000-11-20,-4.5272
2000-11-21,8.8514
2000-11-22,-2.0329
2000-11-24,5.9289
2000-11-27,-4.0112
2000-11-28,-4.8591
2000-11-29,1.7365
2000-11-30,-6.0241
2000-12-01,4.1667
2000-12-04,0.9231
2000-12-05,12.3984
2000-12-06,0.9042
2000-12-07,2.5986000000000002
2000-12-08,6.8122
2000-12-11,4.3336
2000-12-12,-6.0345
2000-12-13,-3.2527
2000-12-14,-3.3655
2000-12-15,0.0
2000-12-18,-7.8571
2000-12-19,-3.3915
2000-12-20,-10.8325
2000-12-21,-1.9123
2000-12-22,3.211
2000-12-26,-1.6667
2000-12-27,-2.4859
2000-12-28,1.854
2000-12-29,-3.868
2001-01-02,-10.2959
2001-01-03,17.1504
2001-01-04,-0.4505
2001-01-05,-9.276
2001-01-08,5.3616
2001-01-09,-0.1183
2001-01-10,8.0569
2001-01-11,3.5088
2001-01-12,3.178
2001-01-16,-1.54
2001-01-17,6.6736
2001-01-18,7.7224
2001-01-19,0.363
2001-01-22,-2.17
2001-01-23,3.512
2001-01-24,0.3571
2001-01-25,-19.9288
2001-01-26,-2.2222
2001-01-29,5.0
2001-01-30,0.5714
2001-01-31,-2.3588
2001-02-01,-3.8970000000000002
2001-02-02,-6.2752
2001-02-05,1.3312
2001-02-06,-3.8833
2001-02-07,-6.5327
2001-02-08,-7.4193999999999996
2001-02-09,-4.8548
2001-02-12,1.8066
2001-02-13,-5.1559
2001-02-14,-1.6435
2001-02-15,7.9949
2001-02-16,-21.4473
2001-02-20,-8.9394
2001-02-21,0.8319
2001-02-22,3.9934
2001-02-23,5.3634
2001-02-26,-2.1988
2001-02-27,-11.7647
2001-02-28,-5.4101
2001-03-01,11.845
2001-03-02,-8.4298
2001-03-05,6.6787
2001-03-06,4.9069
2001-03-07,-3.0968
2001-03-08,-5.1265
2001-03-09,-5.2281
2001-03-12,-13.2544
2001-03-13,4.9936
2001-03-14,-2.5202999999999998
2001-03-15,-0.3336
2001-03-16,-3.0126
2001-03-19,8.7144
2001-03-20,-4.9206
2001-03-21,0.4174
2001-03-22,1.8288
2001-03-23,-2.6122
2001-03-26,1.0059
2001-03-27,3.6929
2001-03-28,-13.9656
2001-03-29,-7.0698
2001-03-30,3.5536
2001-04-02,-3.8183
2001-04-03,-7.0352
2001-04-04,2.7027
2001-04-05,9.1579
2001-04-06,-6.702
2001-04-09,1.3437000000000001
2001-04-10,13.2075
2001-04-11,-1.8018
2001-04-12,9.862400000000001
2001-04-16,-6.4718
2001-04-17,2.2321
2001-04-18,8.9083
2001-04-19,6.1347
2001-04-20,0.8689
2001-04-23,-13.4831
2001-04-24,-3.8961
2001-04-25,-0.991
2001-04-26,-4.4586
2001-04-27,-1.1905000000000001
2001-04-30,5.8795
2001-05-01,2.64
2001-05-02,10.8647
2001-05-03,-8.4
2001-05-04,0.4367
2001-05-07,1.7391
2001-05-08,0.9402
2001-05-09,-2.2439
2001-05-10,-1.4725
2001-05-11,-2.8571
2001-05-14,-3.7104
2001-05-15,-3.1955
2001-05-16,3.1553
2001-05-17,-0.9412
2001-05-18,-0.5226
2001-05-21,8.1662
2001-05-22,3.3113
2001-05-23,-4.4017
2001-05-24,-1.207
2001-05-25,-2.4887
2001-05-29,-4.0835
2001-05-30,-8.2729
2001-05-31,0.1055
2001-06-01,1.9026999999999998
2001-06-04,-1.7116
2001-06-05,5.8047
2001-06-06,-2.6433999999999997
2001-06-07,-0.6148
2001-06-08,-2.732
2001-06-11,-1.6958
2001-06-12,-2.5337
2001-06-13,-4.0376
2001-06-14,-7.781
2001-06-15,-9.375
2001-06-18,-9.4483
2001-06-19,0.457
2001-06-20,-1.4405000000000001
2001-06-21,11.461500000000001
2001-06-22,2.4845
2001-06-25,0.8081
2001-06-26,-4.676
2001-06-27,2.6629
2001-06-28,7.8498
2001-06-29,5.7595
2001-07-02,0.5386
2001-07-03,-2.0833
2001-07-05,-6.079
2001-07-06,-2.0712
2001-07-09,-0.1983
2001-07-10,-6.4901
2001-07-11,-0.7082
2001-07-12,3.7803
2001-07-13,-0.0687
2001-07-16,-3.6451000000000002
2001-07-17,-0.2855
2001-07-18,-2.7917
2001-07-19,1.62
2001-07-20,-1.2319
2001-07-23,0.9538
2001-07-24,-1.8169
2001-07-25,1.9245
2001-07-26,12.9993
2001-07-27,2.9563
2001-07-30,-1.186
2001-07-31,-1.0739
2001-08-01,2.1073
2001-08-02,1.3133
2001-08-03,2.963
2001-08-06,0.8393
2001-08-07,-3.5672
2001-08-08,-2.2811
2001-08-09,0.0631
2001-08-10,2.0807
2001-08-13,1.7912
2001-08-14,-7.1602
2001-08-15,-2.4837
2001-08-16,0.8713
2001-08-17,-0.598
2001-08-20,-3.1417
2001-08-21,-0.6211
2001-08-22,-0.9722
2001-08-23,2.3142
2001-08-24,7.4709
2001-08-27,0.9566
2001-08-28,-2.7795
2001-08-29,-5.1332
2001-08-30,-17.4658
2001-08-31,-0.332
2001-09-04,-7.3272
2001-09-05,-4.3126999999999995
2001-09-06,2.4413
2001-09-07,0.3666
2001-09-10,-5.0228
2001-09-17,-1.9231
2001-09-18,-1.9607999999999999
2001-09-19,1.2
2001-09-20,-7.9051
2001-09-21,-2.1459
2001-09-24,10.0877
2001-09-25,-4.0837
2001-09-26,-4.1537
2001-09-27,-9.5341
2001-09-28,5.6287
2001-10-01,-1.9274
2001-10-02,2.5434
2001-10-03,1.4656
2001-10-04,-14.4444
2001-10-05,-0.2597
2001-10-08,-4.2969
2001-10-09,-4.6259
2001-10-10,7.5606
2001-10-11,18.3024
2001-10-12,1.009
2001-10-15,-0.222
2001-10-16,-4.8943
2001-10-17,-4.5614
2001-10-18,-1.7157
2001-10-19,-1.4963
2001-10-22,1.8987
2001-10-23,2.6087
2001-10-24,-1.0896
2001-10-25,6.7318999999999996
2001-10-26,-1.0321
2001-10-29,-0.3476
2001-10-30,-5.814
2001-10-31,-0.4938
2001-11-01,-2.6055
2001-11-02,0.0
2001-11-05,5.9873
2001-11-06,2.7644
2001-11-07,2.3392
2001-11-08,-11.5429
2001-11-09,-2.0672
2001-11-12,1.5831
2001-11-13,3.7662
2001-11-14,8.3855
2001-11-15,3.9261
2001-11-16,11.6667
2001-11-19,1.6915
2001-11-20,-6.5558
2001-11-21,3.1414
2001-11-23,3.8579
2001-11-26,0.0
2001-11-27,-0.1955
2001-11-28,-8.0313
2001-11-29,0.1065
2001-11-30,0.3191
2001-12-03,-5.0901
2001-12-04,6.0335
2001-12-05,6.4278
2001-12-06,1.3860999999999999
2001-12-07,-5.1758
2001-12-10,1.4418
2001-12-11,4.5685
2001-12-12,-1.7476
2001-12-13,-11.5613
2001-12-14,-2.3464
2001-12-17,-2.6316
2001-12-18,0.47
2001-12-19,-0.5848
2001-12-20,-0.5882
2001-12-21,1.0651
2001-12-24,-1.4052
2001-12-26,-1.4252
2001-12-27,2.0482
2001-12-28,6.2574
2001-12-31,-0.8889
2002-01-02,2.9148
2002-01-03,5.6645
2002-01-04,10.3093
2002-01-07,-1.7757
2002-01-08,-0.2854
2002-01-09,0.1908
2002-01-10,-1.7143000000000002
2002-01-11,-2.3256
2002-01-14,-2.7778
2002-01-15,-0.3061
2002-01-16,-8.2907
2002-01-17,0.2232
2002-01-18,-3.8975999999999997
2002-01-22,-1.9699
2002-01-23,-1.6548
2002-01-24,1.8029
2002-01-25,-4.3684
2002-01-28,0.6173
2002-01-29,-5.3988
2002-01-30,4.799
2002-01-31,-1.3614
2002-02-01,-4.6424
2002-02-04,-6.5789
2002-02-05,-11.9718
2002-02-06,7.2
2002-02-07,-3.8806000000000003
2002-02-08,16.7702
2002-02-11,9.7074
2002-02-12,-2.5455
2002-02-13,-9.204
2002-02-14,-2.7397
2002-02-15,-1.2676
2002-02-19,-2.7104
2002-02-20,-0.5865
2002-02-21,-3.8348
2002-02-22,1.3804
2002-02-25,4.9924
2002-02-26,-1.0086
2002-02-27,0.5822
2002-02-28,-2.6048999999999998
2002-03-01,-0.4458
2002-03-04,10.4478
2002-03-05,-2.7027
2002-03-06,11.25
2002-03-07,-2.4969
2002-03-08,0.3841
2002-03-11,13.5204
2002-03-12,-8.9888
2002-03-13,-1.2346
2002-03-14,-1.125
2002-03-15,-1.1378
2002-03-18,2.6854
2002-03-19,-3.4869
2002-03-20,-2.7096999999999998
2002-03-21,-1.1936
2002-03-22,-1.2081
2002-03-25,-4.0761
2002-03-26,2.6912000000000003
2002-03-27,0.4138
2002-03-28,4.6703
2002-04-01,2.0997
2002-04-02,-5.2699
2002-04-03,-4.2062
2002-04-04,-0.8499
2002-04-05,-3.0
2002-04-08,3.6818999999999997
2002-04-09,-1.1364
2002-04-10,-1.0057
2002-04-11,-4.0639
2002-04-12,3.6309
2002-04-15,-0.292
2002-04-16,8.9312
2002-04-17,2.6882
2002-04-18,-2.6178
2002-04-19,-0.2688
2002-04-22,-5.6604
2002-04-23,-2.8571
2002-04-24,-2.9412000000000003
2002-04-25,3.4848
2002-04-26,-6.4422
2002-04-29,4.3818
2002-04-30,0.2999
2002-05-01,0.7474
2002-05-02,-0.5935
2002-05-03,0.0
2002-05-06,-2.3881
2002-05-07,-4.2813
2002-05-08,8.3067
2002-05-09,-2.5074
2002-05-10,-3.4796
2002-05-13,-4.3887
2002-05-14,5.7377
2002-05-15,-3.4109
2002-05-16,0.0
2002-05-17,0.0
2002-05-20,-3.6917999999999997
2002-05-21,-1.8333
2002-05-22,-0.3396
2002-05-23,-3.7479
2002-05-24,-1.2389000000000001
2002-05-28,-3.2258
2002-05-29,-1.2963
2002-05-30,-4.3152
2002-05-31,-5.8824
2002-06-03,-6.6667
2002-06-04,0.8929
2002-06-05,2.6549
2002-06-06,-3.8792999999999997
2002-06-07,0.4484
2002-06-10,-11.3839
2002-06-11,-1.7631999999999999
2002-06-12,-0.7692
2002-06-13,2.0672
2002-06-14,-1.5190000000000001
2002-06-17,7.1979
2002-06-18,0.0
2002-06-19,-4.7962
2002-06-20,-1.7631999999999999
2002-06-21,-0.5128
2002-06-24,-3.3505
2002-06-25,1.0667
2002-06-26,-14.7757
2002-06-27,-2.4768
2002-06-28,12.6984
2002-07-01,-2.8169
2002-07-02,2.8986
2002-07-03,0.0
2002-07-05,1.4085
2002-07-08,5.5556
2002-07-09,-1.3158
2002-07-10,-1.8667
2002-07-11,3.2609
2002-07-12,-2.1053
2002-07-15,5.1075
2002-07-16,2.3018
2002-07-17,3.0
2002-07-18,-1.9417
2002-07-19,-10.8911
2002-07-22,-8.8889
2002-07-23,-3.3537
2002-07-24,4.4164
2002-07-25,-7.855
2002-07-26,-4.2623
2002-07-29,7.8767
2002-07-30,-21.5873
2002-07-31,-35.2227
2002-08-01,-2.5
2002-08-02,9.6154
2002-08-05,-5.2632
2002-08-06,-1.2346
2002-08-07,0.0
2002-08-08,-1.875
2002-08-09,-1.9108
2002-08-12,3.2468
2002-08-13,-1.2579
2002-08-14,-1.2739
2002-08-15,1.2903
2002-08-16,1.2739
2002-08-19,1.8868
2002-08-20,10.4938
2002-08-21,-0.5587
2002-08-22,12.3596
2002-08-23,-2.0
2002-08-26,12.7551
2002-08-27,3.6199
2002-08-28,-14.8472
2002-08-29,6.1538
2002-08-30,-3.3816
2002-09-03,-3.0
2002-09-04,7.2165
2002-09-05,-1.4423
2002-09-06,2.9268
2002-09-09,-0.4739
2002-09-10,1.9048
2002-09-11,0.4673
2002-09-12,-3.2558
2002-09-13,-3.3654
2002-09-16,-2.4876
2002-09-17,-5.102
2002-09-18,-4.8387
2002-09-19,-3.9548
2002-09-20,8.2353
2002-09-23,-4.8913
2002-09-24,-4.0
2002-09-25,0.5952
2002-09-26,-2.3669000000000002
2002-09-27,-11.5152
2002-09-30,9.589
2002-10-01,0.0
2002-10-02,-1.25
2002-10-03,-13.9241
2002-10-04,-2.2059
2002-10-07,0.0
2002-10-08,-17.2932
2002-10-09,11.818200000000001
2002-10-10,8.9431
2002-10-11,10.4478
2002-10-14,-2.027
2002-10-15,13.7931
2002-10-16,-7.8788
2002-10-17,5.9211
2002-10-18,-3.7267
2002-10-21,6.4516
2002-10-22,-2.4242
2002-10-23,6.2112
2002-10-24,16.9591
2002-10-25,-1.5
2002-10-28,2.5381
2002-10-29,-6.9307
2002-10-30,7.4468
2002-10-31,-7.4257
2002-11-01,10.1604
2002-11-04,4.3689
2002-11-05,7.4419
2002-11-06,21.645
2002-11-07,-6.7616
2002-11-08,-8.3969
2002-11-11,-10.0
2002-11-12,19.9074
2002-11-13,13.5135
2002-11-14,14.6259
2002-11-15,0.5935
2002-11-18,12.0944
2002-11-19,3.9474
2002-11-20,6.8354
2002-11-21,7.8199
2002-11-22,-9.6703
2002-11-25,-0.2433
2002-11-26,-8.5366
2002-11-27,9.8667
2002-11-29,7.5243
2002-12-02,12.6411
2002-12-03,-9.8196
2002-12-04,-6.0
2002-12-05,-6.6194
2002-12-06,-2.5316
2002-12-09,-12.4675
2002-12-10,11.276
2002-12-11,6.6667
2002-12-12,-2.25
2002-12-13,-3.8363
2002-12-16,3.7234
2002-12-17,-4.359
2002-12-18,-3.7534
2002-12-19,-6.6852
2002-12-20,-2.9851
2002-12-23,3.0769
2002-12-24,-2.9851
2002-12-26,-4.0
2002-12-27,3.5256
2002-12-30,-3.7152
2002-12-31,6.4309
2003-01-02,13.2931
2003-01-03,1.6
2003-01-06,3.6745
2003-01-07,1.5190000000000001
2003-01-08,-5.985
2003-01-09,12.732099999999999
2003-01-10,6.1176
2003-01-13,2.2173
2003-01-14,2.3861
2003-01-15,-0.2119
2003-01-16,-11.8896
2003-01-17,3.3735
2003-01-21,-4.4289
2003-01-22,-0.7317
2003-01-23,7.1253
2003-01-24,-8.2569
2003-01-27,-1.5
2003-01-28,5.5838
2003-01-29,4.5673
2003-01-30,-5.0575
2003-01-31,-1.2107
2003-02-03,0.4902
2003-02-04,-1.9512
2003-02-05,0.4975
2003-02-06,3.9604
2003-02-07,8.8095
2003-02-10,18.1619
2003-02-11,-1.1111
2003-02-12,-7.3034
2003-02-13,2.0202
2003-02-14,2.5743
2003-02-18,1.3514
2003-02-19,-0.7619
2003-02-20,-1.3436
2003-02-21,-2.9183
2003-02-24,-2.004
2003-02-25,-1.0225
2003-02-26,-2.0661
2003-02-27,1.2658
2003-02-28,2.5
2003-03-03,3.6585
2003-03-04,-1.5686
2003-03-05,7.1713000000000005
2003-03-06,2.2305
2003-03-07,5.2727
2003-03-10,-4.4905
2003-03-11,-1.085
2003-03-12,-0.7313
2003-03-13,4.9724
2003-03-14,3.3333
2003-03-17,-1.528
2003-03-18,3.4483
2003-03-19,4.1667
2003-03-20,-1.6
2003-03-21,-0.4878
2003-03-24,-3.5948
2003-03-25,-0.1695
2003-03-26,1.8676
2003-03-27,0.3333
2003-03-28,-0.3322
2003-03-31,-2.6667
2003-04-01,0.3425
2003-04-02,0.6826
2003-04-03,-0.8475
2003-04-04,-1.7094
2003-04-07,1.7391
2003-04-08,-1.7094
2003-04-09,-3.4783
2003-04-10,4.5045
2003-04-11,-2.069
2003-04-14,2.1127
2003-04-15,3.1034
2003-04-16,-3.01
2003-04-17,3.4483
2003-04-21,1.8333
2003-04-22,1.6367
2003-04-23,-5.314
2003-04-24,-1.0204
2003-04-25,-1.3746
2003-04-28,-1.2195
2003-04-29,-4.5855
2003-04-30,0.1848
2003-05-01,0.369
2003-05-02,-0.1838
2003-05-05,3.4991
2003-05-06,1.4235
2003-05-07,3.5088
2003-05-08,-2.2034
2003-05-09,2.253
2003-05-12,1.3559
2003-05-13,2.8428
2003-05-14,1.7886
2003-05-15,-0.7987
2003-05-16,1.2882
2003-05-19,-4.4515
2003-05-20,-0.4992
2003-05-21,-4.1806
2003-05-22,4.712
2003-05-23,0.3333
2003-05-27,6.8106
2003-05-28,-2.0218
2003-05-29,8.5714
2003-05-30,6.8713
2003-06-02,0.0
2003-06-03,-3.8304
2003-06-04,9.6728
2003-06-05,2.4643
2003-06-06,-0.6329
2003-06-09,-1.9108
2003-06-10,0.0
2003-06-11,2.5974
2003-06-12,-0.8861
2003-06-13,-2.9374000000000002
2003-06-16,2.1053
2003-06-17,1.933
2003-06-18,0.5057
2003-06-19,0.8805
2003-06-20,-1.4963
2003-06-23,-7.5949
2003-06-24,-2.3288
2003-06-25,2.9453
2003-06-26,2.0436
2003-06-27,0.1335
2003-06-30,-1.4667
2003-07-01,0.9472
2003-07-02,4.5576
2003-07-03,-1.6667
2003-07-07,3.1291
2003-07-08,5.689
2003-07-09,4.5455
2003-07-10,-4.3478
2003-07-11,1.6745999999999999
2003-07-14,-1.2941
2003-07-15,0.5959
2003-07-16,-2.8436
2003-07-17,-8.1707
2003-07-18,1.4607999999999999
2003-07-21,-1.7016
2003-07-22,9.5872
2003-07-23,5.4678
2003-07-24,-7.1429
2003-07-25,0.7444
2003-07-28,-0.8621
2003-07-29,-1.6149
2003-07-30,1.0101
2003-07-31,1.75
2003-08-01,0.4914
2003-08-04,-3.1785
2003-08-05,-5.0505
2003-08-06,-3.4574
2003-08-07,1.1019
2003-08-08,0.4087
2003-08-11,1.0855
2003-08-12,2.4161
2003-08-13,3.4076
2003-08-14,0.8872
2003-08-15,0.5025
2003-08-18,1.625
2003-08-19,0.861
2003-08-20,2.1951
2003-08-21,-0.2387
2003-08-22,-1.9139
2003-08-25,-1.5854
2003-08-26,1.6109
2003-08-27,1.9512
2003-08-28,-1.4354
2003-08-29,0.1214
2003-09-02,0.4848
2003-09-03,3.9807
2003-09-04,-0.6961
2003-09-05,2.3364
2003-09-08,3.0822
2003-09-09,-1.3289
2003-09-10,-4.7138
2003-09-11,0.4711
2003-09-12,0.7034
2003-09-15,1.5133999999999999
2003-09-16,5.9633
2003-09-17,1.1905000000000001
2003-09-18,4.0642
2003-09-19,2.7749
2003-09-22,-3.0
2003-09-23,-1.9588
2003-09-24,-0.8412
2003-09-25,-4.3478
2003-09-26,-0.1109
2003-09-29,6.5483
2003-09-30,-1.875
2003-10-01,-0.7431
2003-10-02,1.6042999999999998
2003-10-03,3.1579
2003-10-06,4.1837
2003-10-07,4.0157
2003-10-08,-0.0942
2003-10-09,1.508
2003-10-10,1.6713
2003-10-13,1.3699
2003-10-14,0.5405
2003-10-15,-1.8817
2003-10-16,0.4566
2003-10-17,0.0
2003-10-20,-1.7273
2003-10-21,-0.2775
2003-10-22,-3.525
2003-10-23,1.9231
2003-10-24,-1.9811
2003-10-27,3.6574
2003-10-28,4.4568
2003-10-29,0.2667
2003-10-30,-1.2411
2003-10-31,-1.4363000000000001
2003-11-03,2.3679
2003-11-04,3.8256
2003-11-05,0.8569
2003-11-06,2.0391
2003-11-07,-0.0833
2003-11-10,-0.75
2003-11-11,-3.0227
2003-11-12,1.2121
2003-11-13,0.5133
2003-11-14,-1.3617
2003-11-17,-4.2278
2003-11-18,-5.045
2003-11-19,3.7951
2003-11-20,-0.9141
2003-11-21,0.1845
2003-11-24,4.6041
2003-11-25,0.5282
2003-11-26,0.2627
2003-11-28,0.0873
2003-12-01,0.7853
2003-12-02,-2.3377
2003-12-03,-2.1277
2003-12-04,-1.721
2003-12-05,-2.9493
2003-12-08,-0.7597
2003-12-09,-5.3589
2003-12-10,1.9211
2003-12-11,4.1667
2003-12-12,2.6667
2003-12-15,0.1855
2003-12-16,-5.1852
2003-12-17,-2.3438
2003-12-18,5.5
2003-12-19,-1.1374
2003-12-22,-0.6711
2003-12-23,-0.5792
2003-12-24,-0.9709
2003-12-26,0.5882
2003-12-29,1.3645
2003-12-30,-0.5769
2003-12-31,0.8704
2004-01-02,-1.534
2004-01-05,7.2055
2004-01-06,4.178
2004-01-07,-0.4359
2004-01-08,5.1664
2004-01-09,-0.0833
2004-01-12,1.0
2004-01-13,-0.4125
2004-01-14,1.8227
2004-01-15,1.0578
2004-01-16,7.971
2004-01-20,2.7591
2004-01-21,-2.8302
2004-01-22,-3.6593999999999998
2004-01-23,2.5581
2004-01-26,1.4361
2004-01-27,-0.5216
2004-01-28,-3.5955
2004-01-29,-3.0303
2004-01-30,3.5256
2004-02-02,-2.322
2004-02-03,-1.1094
2004-02-04,-3.9263
2004-02-05,-1.4178
2004-02-06,6.7682
2004-02-09,0.7132
2004-02-10,-0.236
2004-02-11,1.4196
2004-02-12,-1.633
2004-02-13,-1.8972
2004-02-17,3.3038
2004-02-18,2.8081
2004-02-19,-1.2898
2004-02-20,-0.8455
2004-02-23,-3.2558
2004-02-24,-1.3622
2004-02-25,2.1121
2004-02-26,0.4773
2004-02-27,-0.6334
2004-03-01,1.5139
2004-03-02,1.8838
2004-03-03,-1.3867
2004-03-04,0.3125
2004-03-05,-0.8567
2004-03-08,-0.3928
2004-03-09,-4.2587
2004-03-10,-4.3657
2004-03-11,-5.0818
2004-03-12,2.7223
2004-03-15,-3.9753
2004-03-16,-2.1159
2004-03-17,3.0075
2004-03-18,-0.7299
2004-03-19,-2.8493
2004-03-22,-2.0814
2004-03-23,1.4493
2004-03-24,-1.8094999999999999
2004-03-25,5.8196
2004-03-26,1.3749
2004-03-29,1.6275
2004-03-30,0.2669
2004-03-31,-0.7986
2004-04-01,3.1306
2004-04-02,2.9488
2004-04-05,-0.5055
2004-04-06,-2.9636
2004-04-07,-1.9197
2004-04-08,1.2456
2004-04-12,0.3515
2004-04-13,-3.3275
2004-04-14,-1.1775
2004-04-15,-1.0082
2004-04-16,-2.963
2004-04-19,0.3817
2004-04-20,-1.9962
2004-04-21,-1.0669
2004-04-22,0.4902
2004-04-23,18.3415
2004-04-26,-0.6595
2004-04-27,0.083
2004-04-28,-3.5655
2004-04-29,-3.6113
2004-04-30,-1.6057000000000001
2004-05-03,1.9946000000000002
2004-05-04,2.3111
2004-05-05,2.3458
2004-05-06,-2.1222
2004-05-07,0.3469
2004-05-10,-3.1979
2004-05-11,2.5
2004-05-12,-0.1742
2004-05-13,1.4834
2004-05-14,-2.7515
2004-05-17,-3.8904
2004-05-18,1.3799000000000001
2004-05-19,3.539
2004-05-20,2.1034
2004-05-21,2.1459
2004-05-24,1.7647
2004-05-25,2.2296
2004-05-26,2.0194
