ticker,PVN UN Equity
2000-05-22,1.8155999999999999
2000-05-23,-1.6461000000000001
2000-05-24,-0.9763
2000-05-25,-0.4225
2000-05-26,-0.9901
2000-05-30,1.8429
2000-05-31,-0.1404
2000-06-01,1.546
2000-06-02,7.2664
2000-06-05,-0.9677
2000-06-06,-0.5863
2000-06-07,-0.983
2000-06-08,-1.9854
2000-06-09,0.6752
2000-06-12,0.7378
2000-06-13,1.3981
2000-06-14,4.5962
2000-06-15,-4.2687
2000-06-16,-2.5574
2000-06-19,0.9421
2000-06-20,-0.3333
2000-06-21,-3.7458
2000-06-22,-2.8491999999999997
2000-06-23,-4.5064
2000-06-26,1.8727
2000-06-27,-2.5
2000-06-28,2.5641
2000-06-29,9.3382
2000-06-30,-3.1607
2000-07-03,-0.5556
2000-07-05,0.1397
2000-07-06,0.6276
2000-07-07,1.9404
2000-07-10,1.2916
2000-07-11,-1.0067
2000-07-12,0.8814
2000-07-13,0.0672
2000-07-14,1.5447
2000-07-17,-1.0582
2000-07-18,3.0749
2000-07-19,-0.9079
2000-07-20,5.301
2000-07-21,1.8024
2000-07-24,-3.8462
2000-07-25,1.5873
2000-07-26,-0.1875
2000-07-27,6.1991
2000-07-28,-2.2406
2000-07-31,-1.6284999999999998
2000-08-01,1.8394
2000-08-02,-2.1072
2000-08-03,3.3825
2000-08-04,7.3171
2000-08-07,-0.1109
2000-08-08,1.3319
2000-08-09,-0.9858
2000-08-10,-2.5442
2000-08-11,2.7809
2000-08-14,0.7178
2000-08-15,-3.3991
2000-08-16,-0.3405
2000-08-17,-0.9681
2000-08-18,-2.3577
2000-08-21,1.7668
2000-08-22,1.0995
2000-08-23,0.8014
2000-08-24,1.9875
2000-08-25,-1.0022
2000-08-28,2.1372
2000-08-29,-0.6608
2000-08-30,0.1552
2000-08-31,1.8272
2000-09-01,-0.2719
2000-09-05,-0.7088
2000-09-06,3.9539
2000-09-07,0.5811
2000-09-08,-0.1576
2000-09-11,-0.0526
2000-09-12,-1.7894999999999999
2000-09-13,-1.7149
2000-09-14,1.3631
2000-09-15,-0.4303
2000-09-18,-3.6197
2000-09-19,4.2600999999999996
2000-09-20,-0.0538
2000-09-21,-0.269
2000-09-22,5.7713
2000-09-25,3.3146
2000-09-26,0.6417
2000-09-27,-0.3433
2000-09-28,2.0177
2000-09-29,-1.9778
2000-10-02,0.1969
2000-10-03,1.8664
2000-10-04,-1.5429
2000-10-05,4.5544
2000-10-06,-11.3349
2000-10-09,1.4263
2000-10-10,-6.0938
2000-10-11,-0.9429
2000-10-12,-6.159
2000-10-13,6.3842
2000-10-16,5.3842
2000-10-17,-4.5237
2000-10-18,-0.1115
2000-10-19,-2.4554
2000-10-20,-5.6636
2000-10-23,-2.2438
2000-10-24,-2.4814
2000-10-25,0.5089
2000-10-26,-5.1266
2000-10-27,0.934
2000-10-30,4.957
2000-10-31,4.7859
2000-11-01,-1.262
2000-11-02,1.5825
2000-11-03,-0.4194
2000-11-06,0.9627
2000-11-07,-1.9666000000000001
2000-11-08,2.31
2000-11-09,-3.9215999999999998
2000-11-10,-5.0093
2000-11-13,-1.2396
2000-11-14,0.1319
2000-11-15,-1.9763
2000-11-16,-0.7392
2000-11-17,-3.7237999999999998
2000-11-20,-6.7511
2000-11-21,2.2624
2000-11-22,-4.351
2000-11-24,1.0794
2000-11-27,4.3478
2000-11-28,2.924
2000-11-29,5.6818
2000-11-30,-3.2258
2000-12-01,2.2222
2000-12-04,-8.8315
2000-12-05,8.1967
2000-12-06,0.0
2000-12-07,-1.3774
2000-12-08,2.3743
2000-12-11,6.9577
2000-12-12,-1.4031
2000-12-13,-5.5626999999999995
2000-12-14,0.411
2000-12-15,-1.9100000000000001
2000-12-18,3.338
2000-12-19,-3.7685
2000-12-20,-0.8392
2000-12-21,8.8858
2000-12-22,3.1088
2000-12-26,1.8843999999999999
2000-12-27,-1.8496000000000001
2000-12-28,6.5327
2000-12-29,8.4906
2001-01-02,-7.0652
2001-01-03,11.812899999999999
2001-01-04,-1.569
2001-01-05,-7.9702
2001-01-08,1.3857
2001-01-09,-0.4556
2001-01-10,-2.1739
2001-01-11,4.3275
2001-01-12,1.009
2001-01-16,2.5526999999999997
2001-01-17,1.5152
2001-01-18,-11.0874
2001-01-19,0.8393
2001-01-22,1.5457999999999998
2001-01-23,0.2342
2001-01-24,5.1402
2001-01-25,2.0
2001-01-26,1.8519
2001-01-29,1.3048
2001-01-30,-0.2027
2001-01-31,-1.2356
2001-02-01,-1.4567
2001-02-02,-2.8696
2001-02-05,-0.8953
2001-02-06,0.4517
2001-02-07,0.9353
2001-02-08,-3.9558
2001-02-09,2.0223
2001-02-12,1.6002999999999998
2001-02-13,-0.4654
2001-02-14,-4.4237
2001-02-15,0.715
2001-02-16,0.3176
2001-02-20,-4.6555
2001-02-21,-4.8828
2001-02-22,-0.8214
2001-02-23,3.3125999999999998
2001-02-26,2.4048
2001-02-27,2.0744
2001-02-28,-4.0668
2001-03-01,-1.0998
2001-03-02,2.8306
2001-03-05,-0.4129
2001-03-06,2.8628
2001-03-07,1.7274
2001-03-08,-0.0943
2001-03-09,-1.3598
2001-03-12,-8.9604
2001-03-13,5.2366
2001-03-14,-3.8769
2001-03-15,0.9356
2001-03-16,-4.4902
2001-03-19,-0.7979
2001-03-20,-3.1957
2001-03-21,-5.9735
2001-03-22,0.3105
2001-03-23,4.6429
2001-03-26,-0.1138
2001-03-27,11.7995
2001-03-28,-1.3447
2001-03-29,-2.8087999999999997
2001-03-30,4.2286
2001-04-02,-2.9358
2001-04-03,-3.4867
2001-04-04,-2.4374000000000002
2001-04-05,6.1789
2001-04-06,-3.5714
2001-04-09,-0.1307
2001-04-10,2.3997
2001-04-11,1.5552000000000001
2001-04-12,-0.2098
2001-04-16,-2.2493
2001-04-17,-3.4409
2001-04-18,9.3764
2001-04-19,-3.8891999999999998
2001-04-20,4.3432
2001-04-23,-0.3046
2001-04-24,-0.2037
2001-04-25,2.449
2001-04-26,2.6892
2001-04-27,4.4617
2001-04-30,-1.0214
2001-05-01,1.8761999999999999
2001-05-02,-0.6814
2001-05-03,-2.0582
2001-05-04,3.4835
2001-05-07,-1.6648
2001-05-08,-2.493
2001-05-09,-0.1717
2001-05-10,1.357
2001-05-11,-1.0749
2001-05-14,-0.6291
2001-05-15,2.5321
2001-05-16,3.9289
2001-05-17,1.1341
2001-05-18,0.0
2001-05-21,4.45
2001-05-22,3.8003
2001-05-23,-3.8582
2001-05-24,-2.1175
2001-05-25,1.2212
2001-05-29,-0.4481
2001-05-30,-0.8657
2001-05-31,-0.8212
2001-06-01,1.339
2001-06-04,0.7997
2001-06-05,0.5519
2001-06-06,-2.5901
2001-06-07,-0.0704
2001-06-08,-0.8811
2001-06-11,1.3333
2001-06-12,-3.7544
2001-06-13,-1.039
2001-06-14,-3.7392
2001-06-15,0.6123
2001-06-18,-1.4644
2001-06-19,0.5404
2001-06-20,2.3229
2001-06-21,5.2533
2001-06-22,-2.1212
2001-06-25,-2.0215
2001-06-26,0.2045
2001-06-27,0.0
2001-06-28,5.4535
2001-06-29,4.1337
2001-07-02,-0.5068
2001-07-03,-0.9338
2001-07-05,-1.491
2001-07-06,-2.4878
2001-07-09,0.1249
2001-07-10,-1.6572
2001-07-11,-0.9422
2001-07-12,5.3411
2001-07-13,1.8058999999999998
2001-07-16,-1.5009000000000001
2001-07-17,3.5498
2001-07-18,-1.2709
2001-07-19,-14.4648
2001-07-20,-0.396
2001-07-23,-2.5249
2001-07-24,-1.6113
2001-07-25,-2.5705
2001-07-26,1.2128
2001-07-27,3.8049
2001-07-30,-1.1746
2001-07-31,1.168
2001-08-01,1.1951
2001-08-02,-0.9207
2001-08-03,0.101
2001-08-06,-0.9687
2001-08-07,-0.5095
2001-08-08,-3.2364
2001-08-09,-2.3709
2001-08-10,-1.5611000000000002
2001-08-13,0.5066
2001-08-14,0.6355
2001-08-15,0.5444
2001-08-16,-1.2129
2001-08-17,-1.1401
2001-08-20,-0.1331
2001-08-21,-3.9529
2001-08-22,0.6936
2001-08-23,0.2296
2001-08-24,-6.3459
2001-08-27,-0.0734
2001-08-28,-2.2521
2001-08-29,-2.88
2001-08-30,-1.5742
2001-08-31,2.4122
2001-09-04,-22.2734
2001-09-05,-4.809
2001-09-06,-3.9446
2001-09-07,-7.3487
2001-09-10,2.2551
2001-09-17,-18.251
2001-09-18,-0.9302
2001-09-19,-2.8169
2001-09-20,-1.4493
2001-09-21,-9.0196
2001-09-24,12.069
2001-09-25,-1.3942
2001-09-26,-5.6558
2001-09-27,-1.9638
2001-09-28,6.2203
2001-10-01,0.1489
2001-10-02,0.4955
2001-10-03,3.7475
2001-10-04,-1.3783
2001-10-05,-2.6506
2001-10-08,-4.1584
2001-10-09,-0.8264
2001-10-10,3.125
2001-10-11,2.7778
2001-10-12,-33.9066
2001-10-15,1.1152
2001-10-16,-2.2059
2001-10-17,-3.3835
2001-10-18,-3.5019
2001-10-19,-58.4677
2001-10-22,-3.8834999999999997
2001-10-23,-8.0808
2001-10-24,-8.3516
2001-10-25,-8.3933
2001-10-26,3.1414
2001-10-29,2.0305
2001-10-30,-1.4925
2001-10-31,-1.7677
2001-11-01,-17.7378
2001-11-02,-19.0625
2001-11-05,-22.3938
2001-11-06,29.3532
2001-11-07,6.5385
2001-11-08,1.083
2001-11-09,6.4286
2001-11-12,18.7919
2001-11-13,8.1921
2001-11-14,-3.9164
2001-11-15,-22.0109
2001-11-16,6.6202
2001-11-19,16.6667
2001-11-20,-10.084
2001-11-21,1.8692
2001-11-23,0.6116
2001-11-26,15.1976
2001-11-27,-6.0686
2001-11-28,-12.3596
2001-11-29,-17.6282
2001-11-30,3.8911
2001-12-03,8.9888
2001-12-04,2.0619
2001-12-05,1.0101
2001-12-06,10.3333
2001-12-07,-3.3233
2001-12-10,-0.9375
2001-12-11,-5.3628
2001-12-12,-4.6667
2001-12-13,-7.3427
2001-12-14,-4.9056999999999995
2001-12-17,27.7778
2001-12-18,1.2422
2001-12-19,0.0
2001-12-20,-7.362
2001-12-21,-0.6623
2001-12-24,4.0
2001-12-26,4.8077
2001-12-27,7.0336
2001-12-28,1.4285999999999999
2001-12-31,0.0
2002-01-02,0.0
2002-01-03,-3.0986
2002-01-04,-3.1977
2002-01-07,0.0
2002-01-08,5.1051
2002-01-09,2.8571
2002-01-10,15.0
2002-01-11,5.0725
2002-01-14,5.7471
2002-01-15,4.1304
2002-01-16,-10.0209
2002-01-17,6.4965
2002-01-18,-1.0893
2002-01-22,-14.0969
2002-01-23,3.5897
2002-01-24,2.4752
2002-01-25,4.8309
2002-01-28,-0.4608
2002-01-29,-6.9444
2002-01-30,-1.4925
2002-01-31,-2.7778
2002-02-01,0.2597
2002-02-04,-8.8083
2002-02-05,-9.0909
2002-02-06,-2.1875
2002-02-07,10.5431
2002-02-08,20.2312
2002-02-11,3.6058
2002-02-12,2.0882
2002-02-13,0.0
2002-02-14,-3.4091
2002-02-15,-0.2353
2002-02-19,-3.7736
2002-02-20,-0.2451
2002-02-21,-1.7199
2002-02-22,-2.5
2002-02-25,-1.2821
2002-02-26,0.5195
2002-02-27,-2.3256
2002-02-28,2.9101
2002-03-01,3.856
2002-03-04,12.6238
2002-03-05,9.8901
2002-03-06,6.2
2002-03-07,-3.9548
2002-03-08,11.9608
2002-03-11,7.5306
2002-03-12,-3.9088000000000003
2002-03-13,-6.7797
2002-03-14,5.4545
2002-03-15,3.4483
2002-03-18,-0.8333
2002-03-19,0.0
2002-03-20,-0.8403
2002-03-21,4.2373
2002-03-22,15.7724
2002-03-25,-3.0899
2002-03-26,3.6231999999999998
2002-03-27,0.5594
2002-03-28,5.007
2002-04-01,5.4305
2002-04-02,1.1307
2002-04-03,-5.5901
2002-04-04,-2.2368
2002-04-05,-0.4038
2002-04-08,-1.4865
2002-04-09,3.8409
2002-04-10,7.0013
2002-04-11,-6.1728
2002-04-12,1.1842
2002-04-15,-2.4707
2002-04-16,4.0
2002-04-17,-1.4102999999999999
2002-04-18,1.5605
2002-04-19,6.0179
2002-04-22,-0.8454
2002-04-23,-1.0962
2002-04-24,-3.3251
2002-04-25,-3.3121
2002-04-26,-2.5033
2002-04-29,-6.0811
2002-04-30,2.1583
2002-05-01,-4.507
2002-05-02,-5.6047
2002-05-03,3.125
2002-05-06,-3.7879
2002-05-07,8.5039
2002-05-08,3.0479
2002-05-09,2.8169
2002-05-10,-3.9726
2002-05-13,1.1412
2002-05-14,3.6671
2002-05-15,1.7687
2002-05-16,-1.4706000000000001
2002-05-17,1.3569
2002-05-20,-3.6145
2002-05-21,3.8889
2002-05-22,5.3476
2002-05-23,-2.0305
2002-05-24,1.6839
2002-05-28,-4.2038
2002-05-29,1.7287
2002-05-30,2.8758
2002-05-31,3.5578
2002-06-03,-4.1718
2002-06-04,-3.3291
2002-06-05,0.1325
2002-06-06,-3.3069
2002-06-07,-3.5568
2002-06-10,5.9574
2002-06-11,-2.2758
2002-06-12,-2.0548
2002-06-13,-3.4965
2002-06-14,-2.8986
2002-06-17,5.9701
2002-06-18,-2.9577
2002-06-19,-4.9347
2002-06-20,-17.0992
2002-06-21,4.6041
2002-06-24,2.2887
2002-06-25,0.6885
2002-06-26,-3.4188
2002-06-27,5.1327
2002-06-28,-1.0101
2002-07-01,-5.7823
2002-07-02,-10.8303
2002-07-03,-3.0364
2002-07-05,9.6033
2002-07-08,-1.3333
2002-07-09,-5.0193
2002-07-10,-8.5366
2002-07-11,-3.3333
2002-07-12,6.8966
2002-07-15,-3.4409
2002-07-16,-9.7996
2002-07-17,-16.2963
2002-07-18,5.0147
2002-07-19,-4.4944
2002-07-22,-5.5882
2002-07-23,-11.5265
2002-07-24,9.1549
2002-07-25,-4.8387
2002-07-26,8.4746
2002-07-29,13.75
2002-07-30,3.022
2002-07-31,33.8667
2002-08-01,-4.3825
2002-08-02,-11.4583
2002-08-05,-7.0588
2002-08-06,8.6076
2002-08-07,-0.2331
2002-08-08,3.7382999999999997
2002-08-09,0.9009
2002-08-12,4.9107
2002-08-13,-0.2128
2002-08-14,4.4776
2002-08-15,5.3061
2002-08-16,-3.1008
2002-08-19,9.0
2002-08-20,-3.4862
2002-08-21,4.5626999999999995
2002-08-22,9.0909
2002-08-23,-2.1667
2002-08-26,0.5111
2002-08-27,-0.339
2002-08-28,-6.2925
2002-08-29,3.4483
2002-08-30,-0.3509
2002-09-03,-10.3873
2002-09-04,4.1257
2002-09-05,3.9623
2002-09-06,3.8113
2002-09-09,0.0
2002-09-10,-1.2238
2002-09-11,2.6549
2002-09-12,-3.4483
2002-09-13,0.1786
2002-09-16,-0.5348
2002-09-17,-8.7814
2002-09-18,-6.0904
2002-09-19,-1.6736
2002-09-20,5.9574
2002-09-23,-4.0161
2002-09-24,-1.046
2002-09-25,2.3256
2002-09-26,2.4793
2002-09-27,-0.6048
2002-09-30,-0.6085
2002-10-01,-3.8776
2002-10-02,-1.6985000000000001
2002-10-03,6.2635
2002-10-04,-8.1301
2002-10-07,-8.8496
2002-10-08,-0.9709
2002-10-09,-6.6176
2002-10-10,8.9239
2002-10-11,6.0241
2002-10-14,-0.6818
2002-10-15,2.9748
2002-10-16,-17.7778
2002-10-17,-4.0541
2002-10-18,5.0704
2002-10-21,4.5576
2002-10-22,1.0256
2002-10-23,6.599
2002-10-24,-4.7619
2002-10-25,5.0
2002-10-28,4.0476
2002-10-29,2.5172
2002-10-30,-2.9018
2002-10-31,2.2989
2002-11-01,-3.8202
2002-11-04,2.8037
2002-11-05,2.5
2002-11-06,2.2173
2002-11-07,-3.4707
2002-11-08,-1.573
2002-11-11,0.2283
2002-11-12,1.3667
2002-11-13,0.4494
2002-11-14,11.4094
2002-11-15,4.8193
2002-11-18,-0.7663
2002-11-19,-0.5792
2002-11-20,0.7767
2002-11-21,2.6975
2002-11-22,-0.5629
2002-11-25,10.1887
2002-11-26,-0.8562
2002-11-27,3.2815
2002-11-29,1.6722000000000001
2002-12-02,3.4539
2002-12-03,0.7949
2002-12-04,-3.7855
2002-12-05,2.1311
2002-12-06,1.1236
2002-12-09,-5.5556
2002-12-10,7.7311
2002-12-11,-0.624
2002-12-12,-2.8257
2002-12-13,-1.1309
2002-12-16,4.5752
2002-12-17,-1.25
2002-12-18,-0.1582
2002-12-19,-3.3281
2002-12-20,5.4098
2002-12-23,0.0
2002-12-24,1.8662999999999998
2002-12-26,0.3053
2002-12-27,0.0
2002-12-30,-1.2177
2002-12-31,0.0
2003-01-02,1.6949
2003-01-03,1.9697
2003-01-06,3.7147
2003-01-07,-0.8596
2003-01-08,3.3237
2003-01-09,-0.5594
2003-01-10,2.2504
2003-01-13,0.0
2003-01-14,0.6878
2003-01-15,-4.235
2003-01-16,-7.418
2003-01-17,-0.9245
2003-01-21,-2.3327999999999998
2003-01-22,-1.4331
2003-01-23,-0.3231
2003-01-24,-4.376
2003-01-27,-2.2034
2003-01-28,10.052
2003-01-29,5.3543
2003-01-30,-1.0463
2003-01-31,-3.4743
2003-02-03,-0.7825
2003-02-04,-5.3628
2003-02-05,1.1667
2003-02-06,4.7776
2003-02-07,-1.2579
2003-02-10,3.1847
2003-02-11,-2.9321
2003-02-12,-0.7949
2003-02-13,-2.2436
2003-02-14,-1.6393
2003-02-18,6.5
2003-02-19,-2.0344
2003-02-20,-0.1597
2003-02-21,-0.8
2003-02-24,-0.9677
2003-02-25,0.1629
2003-02-26,-1.3008
2003-02-27,0.4942
2003-02-28,0.0
2003-03-03,-1.6393
2003-03-04,-1.6667
2003-03-05,-2.7119
2003-03-06,0.1742
2003-03-07,-3.8261
2003-03-10,-3.4358
2003-03-11,-1.6854
2003-03-12,0.1905
2003-03-13,9.3156
2003-03-14,0.5217
2003-03-17,3.8062
2003-03-18,7.0
2003-03-19,5.7632
2003-03-20,-1.3255
2003-03-21,2.2388
2003-03-24,-3.3577
2003-03-25,1.2085
2003-03-26,-2.5373
2003-03-27,2.144
2003-03-28,0.0
2003-03-31,-1.6492
2003-04-01,3.3537
2003-04-02,3.0973
2003-04-03,-0.4292
2003-04-04,1.7241
2003-04-07,-3.1073
2003-04-08,1.312
2003-04-09,-1.4388
2003-04-10,0.438
2003-04-11,0.436
2003-04-14,2.026
2003-04-15,5.9574
2003-04-16,0.4016
2003-04-17,2.6667
2003-04-21,-1.4285999999999999
2003-04-22,4.4796
2003-04-23,1.5131999999999999
2003-04-24,-2.2359999999999998
2003-04-25,-10.2922
2003-04-28,1.5581
2003-04-29,3.2078
2003-04-30,-0.4054
2003-05-01,-0.5427
2003-05-02,7.7763
2003-05-05,4.4304
2003-05-06,1.9394
2003-05-07,-0.9512
2003-05-08,-3.8415
2003-05-09,1.2484
2003-05-12,5.672
2003-05-13,-0.9335
2003-05-14,4.5936
2003-05-15,-4.8423
2003-05-16,9.2308
2003-05-19,-8.9924
2003-05-20,-3.2143
2003-05-21,1.476
2003-05-22,4.8485
2003-05-23,0.6936
2003-05-27,1.837
2003-05-28,1.2401
2003-05-29,0.1114
2003-05-30,0.5562
2003-06-02,4.7566
2003-06-03,-0.8448
2003-06-04,5.7508
2003-06-05,2.719
2003-06-06,-0.8824
2003-06-09,-5.5391
2003-06-10,1.8848
2003-06-11,1.7471999999999999
2003-06-12,0.6061
2003-06-13,-0.2008
2003-06-16,3.1187
2003-06-17,-6.8293
2003-06-18,-1.3613
2003-06-19,0.2123
2003-06-20,0.7415
2003-06-23,-2.6288
2003-06-24,0.0
2003-06-25,-2.3758
2003-06-26,1.7699
2003-06-27,-1.3043
2003-06-30,1.9824000000000002
2003-07-01,0.432
2003-07-02,5.0538
2003-07-03,-2.4565
2003-07-07,4.7219
2003-07-08,2.505
2003-07-09,-4.0078
2003-07-10,-4.7862
2003-07-11,2.0321
2003-07-14,3.5639
2003-07-15,0.7085
2003-07-16,9.3467
2003-07-17,-6.3419
2003-07-18,0.2944
2003-07-21,-2.1526
2003-07-22,-0.1
2003-07-23,-0.2002
2003-07-24,-0.4012
2003-07-25,0.1007
2003-07-28,-1.4085
2003-07-29,-0.4082
2003-07-30,-1.332
2003-07-31,0.2077
2003-08-01,-4.0415
2003-08-04,1.0799
2003-08-05,-2.6709
2003-08-06,0.7684
2003-08-07,-0.3268
2003-08-08,1.6393
2003-08-11,0.3226
2003-08-12,4.2872
2003-08-13,0.8222
2003-08-14,1.4271
2003-08-15,-0.804
2003-08-18,-0.4053
2003-08-19,1.119
2003-08-20,-0.9054
2003-08-21,1.3197999999999999
2003-08-22,-2.004
2003-08-25,-0.6135
2003-08-26,1.1317
2003-08-27,3.5605
2003-08-28,-0.2947
2003-08-29,0.9852
2003-09-02,3.2195
2003-09-03,-1.7957999999999998
2003-09-04,0.0962
2003-09-05,-0.2885
2003-09-08,1.8322
2003-09-09,0.4735
2003-09-10,-1.3195000000000001
2003-09-11,0.0
2003-09-12,4.9666
2003-09-15,-0.455
2003-09-16,3.1079
2003-09-17,0.6206
2003-09-18,5.7269
2003-09-19,-1.25
2003-09-22,-2.1941
2003-09-23,3.1924
2003-09-24,-3.8462
2003-09-25,-2.8696
2003-09-26,-0.3581
2003-09-29,5.301
2003-09-30,0.5973
2003-10-01,1.866
2003-10-02,3.3306
2003-10-03,1.5310000000000001
2003-10-06,-1.5873
2003-10-07,2.9032
2003-10-08,-2.0376
2003-10-09,0.56
2003-10-10,-0.6364
2003-10-13,1.8415
2003-10-14,1.8082
2003-10-15,-1.9304999999999999
2003-10-16,0.5512
2003-10-17,-2.9757
2003-10-20,-0.6457
2003-10-21,3.3306
2003-10-22,-2.673
2003-10-23,0.5654
2003-10-24,0.0
2003-10-27,3.5341
2003-10-28,-0.6982
2003-10-29,1.5625
2003-10-30,-14.1538
2003-10-31,-0.448
2003-11-03,1.6202
2003-11-04,0.62
2003-11-05,-0.7042
2003-11-06,0.4433
2003-11-07,-0.0883
2003-11-10,-0.9717
2003-11-11,-1.8733
2003-11-12,-1.0909
2003-11-13,-1.1949
2003-11-14,-4.186
2003-11-17,0.0
2003-11-18,1.068
2003-11-19,1.0567
2003-11-20,-0.0951
2003-11-21,2.7593
2003-11-24,3.1481
2003-11-25,2.7828
2003-11-26,0.524
2003-11-28,-1.8245
2003-12-01,2.7434
2003-12-02,0.0861
2003-12-03,-1.2048
2003-12-04,-1.0453
2003-12-05,0.0
2003-12-08,0.7923
2003-12-09,-1.048
2003-12-10,-0.9709
2003-12-11,2.5846999999999998
2003-12-12,0.4344
2003-12-15,-2.0761
2003-12-16,0.1767
2003-12-17,-0.7937
2003-12-18,1.0667
2003-12-19,-0.5277
2003-12-22,-0.1768
2003-12-23,2.4801
2003-12-24,0.2593
2003-12-26,-0.2586
2003-12-29,0.2593
2003-12-30,0.2586
2003-12-31,0.086
2004-01-02,-1.9759
2004-01-05,0.7888
2004-01-06,0.1739
2004-01-07,-0.7813
2004-01-08,1.3998
2004-01-09,-1.9845000000000002
2004-01-12,1.8486
2004-01-13,-1.0372
2004-01-14,2.0961
2004-01-15,4.1916
2004-01-16,-1.642
2004-01-20,0.3339
2004-01-21,5.8236
2004-01-22,6.9182
2004-01-23,-3.3088
2004-01-26,2.6616
2004-01-27,-2.8889
2004-01-28,-4.2715
2004-01-29,0.7968
2004-01-30,8.2213
2004-02-02,-3.7984
2004-02-03,-0.9112
2004-02-04,-4.5977
2004-02-05,2.7309
2004-02-06,2.7365
2004-02-09,4.1857
2004-02-10,-0.2191
2004-02-11,0.5124
2004-02-12,-1.3838
2004-02-13,-0.3693
2004-02-17,-0.2965
2004-02-18,-5.5762
2004-02-19,-1.3386
2004-02-20,0.7183
2004-02-23,-1.6640000000000001
2004-02-24,0.6446
2004-02-25,-0.4003
2004-02-26,2.1704
2004-02-27,1.7309
2004-03-01,1.0828
2004-03-02,-1.8363
2004-03-03,1.7927
2004-03-04,0.6891
2004-03-05,-1.1407
2004-03-08,-0.7692
2004-03-09,-0.3876
2004-03-10,-2.7237
2004-03-11,-4.48
2004-03-12,3.0151
2004-03-15,-4.6341
2004-03-16,0.8525
2004-03-17,1.437
2004-03-18,1.3333
2004-03-19,-1.9737
2004-03-22,-0.9228
2004-03-23,0.5927
2004-03-24,0.4209
2004-03-25,2.85
2004-03-26,3.586
2004-03-29,1.8883
2004-03-30,0.7722
2004-03-31,0.3831
2004-04-01,0.687
2004-04-02,0.6065
2004-04-05,0.0754
2004-04-06,-0.2259
2004-04-07,0.0755
2004-04-08,0.5279
2004-04-12,-0.6002
2004-04-13,-1.8113000000000001
2004-04-14,-1.2298
2004-04-15,-0.7782
2004-04-16,1.0196
2004-04-19,0.4658
2004-04-20,-2.2411
2004-04-21,-1.1067
2004-04-22,1.8385
2004-04-23,2.1193
2004-04-26,-0.0769
2004-04-27,-0.7692
2004-04-28,-4.5736
2004-04-29,-2.8432
2004-04-30,1.4214
2004-05-03,-0.4946
2004-05-04,2.1541
2004-05-05,4.7851
2004-05-06,-3.2508
2004-05-07,-1.92
2004-05-10,-1.3051
2004-05-11,-0.2479
2004-05-12,-0.1657
2004-05-13,2.9046
2004-05-14,-1.4516
2004-05-17,1.7185000000000001
2004-05-18,4.0225
2004-05-19,0.7734
2004-05-20,0.0
2004-05-21,0.1535
2004-05-24,0.6897
2004-05-25,1.5981999999999998
2004-05-26,0.7491
