date,bank,google
2004-05-22,61.0,40.0
2004-05-23,41.0,44.0
2004-05-24,71.0,33.0
2004-05-25,81.0,33.0
2004-05-26,81.0,39.0
2004-05-27,82.0,34.0
2004-05-28,83.0,32.0
2004-05-29,57.0,43.0
2004-05-30,47.0,26.0
2004-05-31,56.0,40.0
2004-06-01,88.0,32.0
2004-06-02,96.0,42.0
2004-06-03,83.0,33.0
2004-06-04,96.0,43.0
2004-06-05,52.0,39.0
2004-06-06,45.0,35.0
2004-06-07,85.0,32.0
2004-06-08,84.0,29.0
2004-06-09,94.0,35.0
2004-06-10,88.0,42.0
2004-06-11,80.0,27.0
2004-06-12,72.0,36.0
2004-06-13,59.0,40.0
2004-06-14,90.0,33.0
2004-06-15,94.0,49.0
2004-06-16,87.0,46.0
2004-06-17,91.0,33.0
2004-06-18,82.0,43.0
2004-06-19,58.0,45.0
2004-06-20,50.0,43.0
2004-06-21,87.0,32.0
2004-06-22,93.0,38.0
2004-06-23,90.0,36.0
2004-06-24,92.0,37.0
2004-06-25,88.0,35.0
2004-06-26,69.0,40.0
2004-06-27,48.0,34.0
2004-06-28,95.0,31.0
2004-06-29,83.0,29.5
2004-06-30,84.0,29.0
2004-07-01,84.0,34.0
2004-07-02,79.0,32.0
2004-07-03,63.0,37.0
2004-07-04,49.0,34.0
2004-07-05,58.0,38.0
2004-07-06,85.0,29.0
2004-07-07,85.0,26.0
2004-07-08,83.0,25.0
2004-07-09,81.0,26.0
2004-07-10,62.0,35.0
2004-07-11,52.0,24.0
2004-07-12,71.0,30.0
2004-07-13,82.0,28.0
2004-07-14,61.0,38.0
2004-07-15,90.0,31.0
2004-07-16,76.0,28.0
2004-07-17,66.0,34.0
2004-07-18,53.0,36.0
2004-07-19,78.0,30.0
2004-07-20,79.0,30.0
2004-07-21,73.0,26.0
2004-07-22,82.0,33.0
2004-07-23,79.0,31.0
2004-07-24,54.0,24.0
2004-07-25,46.0,33.0
2004-07-26,80.0,41.0
2004-07-27,66.0,37.0
2004-07-28,64.0,34.0
2004-07-29,74.0,28.0
2004-07-30,87.0,31.0
2004-07-31,69.0,42.0
2004-08-01,58.0,40.0
2004-08-02,84.0,30.0
2004-08-03,82.0,35.0
2004-08-04,76.0,23.0
2004-08-05,83.0,26.0
2004-08-06,77.0,30.0
2004-08-07,60.0,25.0
2004-08-08,53.0,25.0
2004-08-09,79.0,22.0
2004-08-10,87.0,30.0
2004-08-11,77.0,32.0
2004-08-12,83.0,36.0
2004-08-13,80.0,41.0
2004-08-14,54.0,44.0
2004-08-15,48.0,36.0
2004-08-16,79.0,32.0
2004-08-17,100.0,35.0
2004-08-18,77.0,39.0
2004-08-19,84.0,54.0
2004-08-20,83.0,47.0
2004-08-21,57.0,34.0
2004-08-22,44.0,43.0
2004-08-23,71.0,31.0
2004-08-24,73.0,30.0
2004-08-25,75.0,29.0
2004-08-26,76.0,36.0
2004-08-27,78.0,33.0
2004-08-28,53.0,36.0
2004-08-29,43.0,36.0
2004-08-30,82.0,25.0
2004-08-31,87.0,31.0
2004-09-01,86.0,33.0
2004-09-02,68.0,32.0
2004-09-03,73.0,36.0
2004-09-04,65.0,41.0
2004-09-05,36.0,33.0
2004-09-06,46.0,29.0
2004-09-07,74.0,29.0
2004-09-08,86.0,30.0
2004-09-09,72.0,31.0
2004-09-10,80.0,28.0
2004-09-11,60.0,37.0
2004-09-12,47.0,29.0
2004-09-13,78.0,28.0
2004-09-14,74.0,30.0
2004-09-15,70.0,31.0
2004-09-16,67.0,29.0
2004-09-17,71.0,34.0
2004-09-18,58.0,38.0
2004-09-19,44.0,34.0
2004-09-20,72.0,29.0
2004-09-21,67.0,28.0
2004-09-22,70.0,28.0
2004-09-23,60.0,34.0
2004-09-24,83.0,31.0
2004-09-25,62.0,33.0
2004-09-26,43.0,36.0
2004-09-27,71.0,30.0
2004-09-28,75.0,35.0
2004-09-29,71.0,32.0
2004-09-30,70.0,38.0
2004-10-01,80.0,35.0
2004-10-02,60.0,38.0
2004-10-03,50.0,24.0
2004-10-04,64.0,34.0
2004-10-05,69.0,29.0
2004-10-06,60.0,28.0
2004-10-07,77.0,32.0
2004-10-08,75.0,35.0
2004-10-09,54.0,41.0
2004-10-10,46.0,29.0
2004-10-11,67.0,29.0
2004-10-12,34.0,27.0
2004-10-13,80.0,33.0
2004-10-14,66.0,39.0
2004-10-15,86.0,50.0
2004-10-16,54.0,46.0
2004-10-17,45.0,40.0
2004-10-18,81.0,35.0
2004-10-19,69.0,33.0
2004-10-20,68.0,30.0
2004-10-21,67.0,34.0
2004-10-22,69.0,42.0
2004-10-23,50.0,42.0
2004-10-24,47.0,31.0
2004-10-25,74.0,33.0
2004-10-26,69.0,30.0
2004-10-27,63.0,32.0
2004-10-28,64.0,31.0
2004-10-29,53.0,38.0
2004-10-30,79.0,37.0
2004-10-31,48.0,38.0
2004-11-01,79.0,31.0
2004-11-02,69.0,29.0
2004-11-03,64.0,33.0
2004-11-04,71.0,31.0
2004-11-05,70.0,30.0
2004-11-06,53.0,33.0
2004-11-07,46.0,33.0
2004-11-08,43.0,34.0
2004-11-09,0.0,0.0
2004-11-10,77.0,37.0
2004-11-11,74.0,39.0
2004-11-12,73.0,30.0
2004-11-13,52.0,31.0
2004-11-14,42.0,32.0
2004-11-15,73.0,30.0
2004-11-16,73.0,30.0
2004-11-17,69.0,31.0
2004-11-18,70.0,34.0
2004-11-19,45.0,39.0
2004-11-20,64.0,32.0
2004-11-21,36.0,39.0
2004-11-22,73.0,36.0
2004-11-23,69.0,34.0
2004-11-24,75.0,36.0
2004-11-25,37.0,39.0
2004-11-26,65.0,35.0
2004-11-27,49.0,34.0
2004-11-28,48.0,29.0
2004-11-29,82.0,29.0
2004-11-30,79.0,34.0
2004-12-01,74.0,40.0
2004-12-02,74.0,41.0
2004-12-03,75.0,32.0
2004-12-04,58.0,36.0
2004-12-05,50.0,32.0
2004-12-06,72.0,28.0
2004-12-07,77.0,26.0
2004-12-08,67.0,26.0
2004-12-09,66.0,37.0
2004-12-10,66.0,34.0
2004-12-11,52.0,38.0
2004-12-12,41.0,32.0
2004-12-13,78.0,32.0
2004-12-14,72.0,42.0
2004-12-15,67.0,35.0
2004-12-16,73.0,31.0
2004-12-17,81.0,39.0
2004-12-18,60.0,41.0
2004-12-19,41.0,29.0
2004-12-20,82.0,29.0
2004-12-21,78.0,36.0
2004-12-22,76.0,37.0
2004-12-23,75.0,32.0
2004-12-24,59.0,39.0
2004-12-25,46.0,39.0
2004-12-26,51.0,40.0
2004-12-27,80.0,36.0
2004-12-28,81.0,34.0
2004-12-29,77.0,36.0
2004-12-30,94.0,33.0
2004-12-31,64.0,35.0
2005-01-01,54.0,35.0
2005-01-02,49.0,36.0
2005-01-03,91.0,70.0
2005-01-04,86.0,49.0
2005-01-05,73.0,42.0
2005-01-06,77.0,39.0
2005-01-07,78.0,43.0
2005-01-08,68.0,35.0
2005-01-09,51.0,45.0
2005-01-10,71.0,33.0
2005-01-11,74.0,35.0
2005-01-12,71.0,35.0
2005-01-13,67.0,42.0
2005-01-14,83.0,37.0
2005-01-15,66.0,29.0
2005-01-16,42.0,37.0
2005-01-17,76.0,29.0
2005-01-18,80.0,36.0
2005-01-19,81.0,41.0
2005-01-20,87.0,35.0
2005-01-21,76.0,39.0
2005-01-22,58.0,37.0
2005-01-23,51.0,33.0
2005-01-24,70.0,37.0
2005-01-25,77.0,40.0
2005-01-26,81.0,43.0
2005-01-27,83.0,33.0
2005-01-28,75.0,36.0
2005-01-29,62.0,37.0
2005-01-30,50.0,34.0
2005-01-31,87.0,34.0
2005-02-01,79.0,36.0
2005-02-02,83.0,46.0
2005-02-03,81.0,38.0
2005-02-04,84.0,36.0
2005-02-05,66.0,38.0
2005-02-06,53.0,30.0
2005-02-07,83.0,32.0
2005-02-08,76.0,37.0
2005-02-09,73.0,41.0
2005-02-10,82.0,45.0
2005-02-11,85.0,39.0
2005-02-12,76.0,36.0
2005-02-13,47.0,42.0
2005-02-14,79.0,36.0
2005-02-15,84.0,41.0
2005-02-16,79.0,44.0
2005-02-17,83.0,47.0
2005-02-18,78.0,41.0
2005-02-19,60.0,44.0
2005-02-20,51.0,41.0
2005-02-21,63.0,43.0
2005-02-22,86.0,39.0
2005-02-23,85.0,39.0
2005-02-24,75.0,45.0
2005-02-25,84.0,45.0
2005-02-26,48.0,39.0
2005-02-27,65.0,33.0
2005-02-28,86.0,41.0
2005-03-01,82.0,36.0
2005-03-02,85.0,43.0
2005-03-03,81.0,43.0
2005-03-04,90.0,44.0
2005-03-05,64.0,44.0
2005-03-06,57.0,52.0
2005-03-07,85.0,43.0
2005-03-08,81.0,49.0
2005-03-09,80.0,41.0
2005-03-10,75.0,43.0
2005-03-11,84.0,45.0
2005-03-12,61.0,49.0
2005-03-13,55.0,37.0
2005-03-14,83.0,37.0
2005-03-15,87.0,40.0
2005-03-16,88.0,41.0
2005-03-17,78.0,47.0
2005-03-18,80.0,41.0
2005-03-19,59.0,48.0
2005-03-20,52.0,38.0
2005-03-21,78.0,39.0
2005-03-22,80.0,43.0
2005-03-23,80.0,39.0
2005-03-24,81.0,40.0
2005-03-25,87.0,44.0
2005-03-26,59.0,40.0
2005-03-27,47.0,48.0
2005-03-28,83.0,39.0
2005-03-29,90.0,38.0
2005-03-30,81.0,45.0
2005-03-31,86.0,42.0
2005-04-01,90.0,64.0
2005-04-02,64.0,52.0
2005-04-03,44.0,42.0
2005-04-04,43.0,46.0
2005-04-05,0.0,0.0
2005-04-06,91.0,65.0
2005-04-07,88.0,67.0
2005-04-08,93.0,79.0
2005-04-09,65.0,60.0
2005-04-10,64.0,57.0
2005-04-11,90.0,60.0
2005-04-12,80.0,55.0
2005-04-13,81.0,53.0
2005-04-14,91.0,58.0
2005-04-15,92.0,58.0
2005-04-16,69.0,68.0
2005-04-17,53.0,53.0
2005-04-18,88.0,56.0
2005-04-19,80.0,58.0
2005-04-20,77.0,60.0
2005-04-21,77.0,61.0
2005-04-22,82.0,58.0
2005-04-23,59.0,65.0
2005-04-24,51.0,65.0
2005-04-25,83.0,59.0
2005-04-26,80.0,49.0
2005-04-27,75.0,59.0
2005-04-28,80.0,63.0
2005-04-29,82.0,59.0
2005-04-30,62.0,64.0
2005-05-01,47.0,51.0
2005-05-02,87.0,52.0
2005-05-03,79.0,59.0
2005-05-04,78.0,54.0
2005-05-05,79.0,61.0
2005-05-06,75.0,62.0
2005-05-07,65.0,71.0
2005-05-08,53.0,65.0
2005-05-09,79.0,55.0
2005-05-10,77.0,53.0
2005-05-11,83.0,51.0
2005-05-12,76.0,51.0
2005-05-13,90.0,55.0
2005-05-14,63.0,57.0
2005-05-15,47.0,56.0
2005-05-16,88.0,44.0
2005-05-17,89.0,51.0
2005-05-18,93.0,50.0
2005-05-19,87.0,59.0
2005-05-20,81.0,55.0
2005-05-21,56.0,61.0
2005-05-22,51.0,54.0
2005-05-23,84.0,52.0
2005-05-24,87.0,55.0
2005-05-25,85.0,56.0
2005-05-26,86.0,55.0
2005-05-27,86.0,54.0
2005-05-28,67.0,60.0
2005-05-29,47.0,62.0
2005-05-30,46.0,59.0
2005-05-31,95.0,50.0
2005-06-01,91.0,51.0
2005-06-02,82.0,48.0
2005-06-03,94.0,47.0
2005-06-04,73.0,59.0
2005-06-05,52.0,49.0
2005-06-06,97.0,48.0
2005-06-07,96.0,49.0
2005-06-08,84.0,56.0
2005-06-09,97.0,55.0
2005-06-10,82.0,54.0
2005-06-11,63.0,55.0
2005-06-12,45.0,46.0
2005-06-13,89.0,48.0
2005-06-14,86.0,54.0
2005-06-15,90.0,50.0
2005-06-16,83.0,50.0
2005-06-17,93.0,54.0
2005-06-18,73.0,55.0
2005-06-19,51.0,48.0
2005-06-20,100.0,49.0
2005-06-21,92.0,52.0
2005-06-22,94.0,50.0
2005-06-23,91.0,55.0
2005-06-24,87.0,44.5
2005-06-25,63.0,43.0
2005-06-26,44.0,47.0
2005-06-27,77.0,40.0
2005-06-28,76.0,51.0
2005-06-29,70.0,66.0
2005-06-30,87.0,59.0
2005-07-01,76.0,55.0
2005-07-02,66.0,55.0
2005-07-03,45.0,63.0
2005-07-04,53.0,57.0
2005-07-05,78.0,54.0
2005-07-06,78.0,49.0
2005-07-07,80.0,57.0
2005-07-08,81.0,57.0
2005-07-09,62.0,69.0
2005-07-10,45.0,56.0
2005-07-11,82.0,57.0
2005-07-12,80.0,62.0
2005-07-13,76.0,59.0
2005-07-14,76.0,61.0
2005-07-15,79.0,60.0
2005-07-16,66.0,65.0
2005-07-17,51.0,70.0
2005-07-18,80.0,51.0
2005-07-19,79.0,59.0
2005-07-20,77.0,70.0
2005-07-21,73.0,65.0
2005-07-22,83.0,69.0
2005-07-23,60.0,67.0
2005-07-24,43.0,63.0
2005-07-25,70.0,60.0
2005-07-26,76.0,62.0
2005-07-27,75.0,57.0
2005-07-28,71.0,60.0
2005-07-29,85.0,61.0
2005-07-30,65.0,60.0
2005-07-31,51.0,47.0
2005-08-01,77.0,57.0
2005-08-02,81.0,62.0
2005-08-03,73.0,59.0
2005-08-04,77.0,57.0
2005-08-05,77.0,68.0
2005-08-06,59.0,61.0
2005-08-07,51.0,66.0
2005-08-08,87.0,59.0
2005-08-09,81.0,65.0
2005-08-10,77.0,57.0
2005-08-11,80.0,74.0
2005-08-12,79.0,76.0
2005-08-13,58.0,72.0
2005-08-14,46.0,60.0
2005-08-15,81.0,56.0
2005-08-16,80.0,59.0
2005-08-17,74.0,62.0
2005-08-18,77.0,58.0
2005-08-19,84.0,64.0
2005-08-20,59.0,60.0
2005-08-21,52.0,68.0
2005-08-22,79.0,70.0
2005-08-23,79.0,70.0
2005-08-24,44.0,100.0
2005-08-25,87.0,82.0
2005-08-26,74.0,82.0
2005-08-27,59.0,89.0
2005-08-28,43.0,75.0
2005-08-29,79.0,72.0
2005-08-30,76.0,76.0
2005-08-31,77.0,79.0
2005-09-01,80.0,84.0
2005-09-02,84.0,84.0
2005-09-03,69.0,98.0
2005-09-04,50.0,82.0
2005-09-05,46.0,82.0
2005-09-06,84.0,69.0
2005-09-07,81.0,72.0
2005-09-08,75.0,71.0
2005-09-09,78.0,69.0
2005-09-10,62.0,77.0
2005-09-11,44.0,78.0
2005-09-12,80.0,66.0
2005-09-13,67.0,69.0
2005-09-14,69.0,73.0
2005-09-15,75.0,66.0
2005-09-16,75.0,74.0
2005-09-17,48.0,75.0
2005-09-18,48.0,81.0
2005-09-19,66.0,64.0
2005-09-20,67.0,69.0
2005-09-21,71.0,79.0
2005-09-22,68.0,80.0
2005-09-23,74.0,79.0
2005-09-24,56.0,79.0
2005-09-25,39.0,69.0
2005-09-26,71.0,70.0
2005-09-27,76.0,84.0
2005-09-28,78.0,79.0
2005-09-29,72.0,71.0
2005-09-30,79.0,76.0
2005-10-01,58.0,74.0
2005-10-02,44.0,74.0
2005-10-03,74.0,62.0
2005-10-04,76.0,70.0
2005-10-05,70.0,65.0
2005-10-06,78.0,75.0
2005-10-07,71.0,64.0
2005-10-08,62.0,75.0
2005-10-09,42.0,65.0
2005-10-10,70.0,58.0
2005-10-11,76.0,64.0
2005-10-12,74.0,68.0
2005-10-13,71.0,59.0
2005-10-14,84.0,65.0
2005-10-15,60.0,72.0
2005-10-16,36.0,71.0
2005-10-17,71.0,64.0
2005-10-18,74.0,65.0
2005-10-19,71.0,65.0
2005-10-20,69.0,69.0
2005-10-21,70.0,67.0
2005-10-22,53.0,77.0
2005-10-23,43.0,63.0
2005-10-24,77.0,64.0
2005-10-25,67.0,61.0
2005-10-26,68.0,72.0
2005-10-27,70.0,66.0
2005-10-28,74.0,70.0
2005-10-29,51.0,68.0
2005-10-30,47.0,65.0
2005-10-31,73.0,68.0
2005-11-01,79.0,61.0
2005-11-02,73.0,58.0
2005-11-03,67.0,68.0
2005-11-04,81.0,80.0
2005-11-05,57.0,71.0
2005-11-06,39.0,66.0
2005-11-07,78.0,62.0
2005-11-08,63.0,65.0
2005-11-09,39.0,62.0
2005-11-10,82.0,68.0
2005-11-11,67.0,65.0
2005-11-12,52.0,73.0
2005-11-13,43.0,62.0
2005-11-14,73.0,65.0
2005-11-15,77.0,68.0
2005-11-16,68.0,67.0
2005-11-17,70.0,71.0
2005-11-18,69.0,71.0
2005-11-19,54.0,71.0
2005-11-20,44.0,66.0
2005-11-21,69.0,60.0
2005-11-22,67.0,62.0
2005-11-23,68.0,67.0
2005-11-24,40.0,89.0
2005-11-25,61.0,76.0
2005-11-26,52.0,73.0
2005-11-27,45.0,63.0
2005-11-28,74.0,65.0
2005-11-29,69.0,66.0
2005-11-30,73.0,61.0
2005-12-01,72.0,63.0
2005-12-02,71.0,69.0
2005-12-03,59.0,76.0
2005-12-04,37.0,61.0
2005-12-05,75.0,59.0
2005-12-06,70.0,56.0
2005-12-07,68.0,61.0
2005-12-08,64.0,67.0
2005-12-09,67.0,69.0
2005-12-10,54.0,68.0
2005-12-11,41.0,65.0
2005-12-12,68.0,60.0
2005-12-13,67.0,65.0
2005-12-14,68.0,68.0
2005-12-15,76.0,70.0
2005-12-16,77.0,70.0
2005-12-17,56.0,74.0
2005-12-18,45.0,67.0
2005-12-19,71.0,65.0
2005-12-20,74.0,82.0
2005-12-21,78.5,71.5
2005-12-22,80.0,78.0
2005-12-23,75.0,73.0
2005-12-24,49.0,77.0
2005-12-25,34.0,83.0
2005-12-26,60.0,69.0
2005-12-27,88.0,65.0
2005-12-28,81.0,65.0
2005-12-29,84.0,70.0
2005-12-30,88.0,67.0
2005-12-31,71.0,68.0
2006-01-01,45.0,71.0
2006-01-02,66.0,69.0
2006-01-03,83.0,69.0
2006-01-04,84.0,76.0
2006-01-05,74.0,71.0
2006-01-06,77.0,84.0
2006-01-07,63.0,100.0
2006-01-08,49.0,82.0
2006-01-09,77.0,73.0
2006-01-10,72.0,76.0
2006-01-11,73.0,70.0
2006-01-12,74.0,77.0
2006-01-13,81.0,84.0
2006-01-14,53.0,81.0
2006-01-15,52.0,76.0
2006-01-16,71.0,70.0
2006-01-17,80.0,71.0
2006-01-18,79.0,75.0
2006-01-19,74.0,81.0
2006-01-20,79.0,81.0
2006-01-21,60.0,82.0
2006-01-22,42.0,75.0
2006-01-23,81.0,68.0
2006-01-24,75.0,71.0
2006-01-25,69.0,72.0
2006-01-26,72.0,76.0
2006-01-27,78.0,93.0
2006-01-28,61.0,92.0
2006-01-29,44.0,79.0
2006-01-30,75.0,76.0
2006-01-31,77.0,71.0
2006-02-01,79.0,75.0
2006-02-02,80.0,70.0
2006-02-03,76.0,79.0
2006-02-04,58.0,76.0
2006-02-05,42.0,68.0
2006-02-06,79.0,70.0
2006-02-07,76.0,77.0
2006-02-08,66.0,78.0
2006-02-09,72.0,78.0
2006-02-10,79.0,82.0
2006-02-11,63.0,82.0
2006-02-12,41.0,71.0
2006-02-13,78.0,66.0
2006-02-14,74.0,70.0
2006-02-15,75.0,77.0
2006-02-16,72.0,75.0
2006-02-17,79.0,72.0
2006-02-18,54.0,77.0
2006-02-19,47.0,70.0
2006-02-20,65.0,69.0
2006-02-21,78.0,68.0
2006-02-22,72.0,68.0
2006-02-23,72.0,73.0
2006-02-24,85.0,74.0
2006-02-25,59.0,82.0
2006-02-26,45.0,78.0
2006-02-27,80.0,76.0
2006-02-28,77.0,75.0
2006-03-01,72.0,73.0
2006-03-02,76.0,71.0
2006-03-03,79.0,73.0
2006-03-04,64.0,82.0
2006-03-05,51.0,79.0
2006-03-06,74.0,67.0
2006-03-07,77.0,68.0
2006-03-08,72.0,69.0
2006-03-09,74.0,75.0
2006-03-10,85.0,79.0
2006-03-11,67.0,88.0
2006-03-12,45.0,77.0
2006-03-13,76.0,73.0
2006-03-14,73.0,89.0
2006-03-15,76.0,87.0
2006-03-16,75.0,79.0
2006-03-17,68.0,78.0
2006-03-18,64.0,82.0
2006-03-19,49.0,71.0
2006-03-20,71.0,72.0
2006-03-21,73.0,78.0
2006-03-22,73.0,75.0
2006-03-23,65.0,76.0
2006-03-24,74.0,79.0
2006-03-25,58.0,81.0
2006-03-26,48.0,76.0
2006-03-27,77.0,69.0
2006-03-28,76.0,70.0
2006-03-29,73.0,75.0
2006-03-30,72.0,73.0
2006-03-31,77.0,74.0
2006-04-01,61.0,77.0
2006-04-02,44.0,77.0
2006-04-03,79.0,71.0
2006-04-04,74.0,70.0
2006-04-05,75.0,75.0
2006-04-06,72.0,75.0
2006-04-07,78.0,77.0
2006-04-08,60.0,75.0
2006-04-09,44.0,78.0
2006-04-10,76.0,71.0
2006-04-11,83.0,72.0
2006-04-12,75.0,74.0
2006-04-13,86.0,88.0
2006-04-14,83.0,83.0
2006-04-15,65.0,86.0
2006-04-16,43.0,85.0
2006-04-17,83.0,71.0
2006-04-18,79.0,76.0
2006-04-19,75.0,75.0
2006-04-20,80.0,78.0
2006-04-21,73.0,76.0
2006-04-22,57.0,90.0
2006-04-23,45.0,75.0
2006-04-24,74.0,69.0
2006-04-25,77.0,69.0
2006-04-26,71.0,73.0
2006-04-27,73.0,74.0
2006-04-28,80.0,83.0
2006-04-29,63.0,75.0
2006-04-30,47.0,69.0
2006-05-01,78.0,70.0
2006-05-02,77.0,70.0
2006-05-03,80.0,75.0
2006-05-04,72.0,79.0
2006-05-05,75.0,76.0
2006-05-06,60.0,79.0
2006-05-07,52.0,65.0
2006-05-08,78.0,66.0
2006-05-09,78.0,72.0
2006-05-10,78.0,79.0
2006-05-11,73.0,79.0
2006-05-12,81.0,77.0
2006-05-13,58.0,72.0
2006-05-14,46.0,73.0
2006-05-15,77.0,70.0
2006-05-16,74.0,76.0
2006-05-17,71.0,79.0
2006-05-18,76.0,70.0
2006-05-19,82.0,75.0
2006-05-20,57.0,76.0
2006-05-21,45.0,78.0
2006-05-22,77.0,66.0
2006-05-23,74.0,64.0
2006-05-24,78.0,70.0
2006-05-25,74.0,67.0
2006-05-26,79.0,72.0
2006-05-27,59.0,77.0
2006-05-28,41.0,68.0
2006-05-29,47.0,67.0
2006-05-30,86.0,65.0
2006-05-31,80.0,68.0
2006-06-01,78.0,68.0
2006-06-02,82.0,69.0
2006-06-03,70.0,79.0
2006-06-04,48.0,75.0
2006-06-05,81.0,64.0
2006-06-06,77.0,79.0
2006-06-07,72.0,70.0
2006-06-08,81.0,72.0
2006-06-09,83.0,67.0
2006-06-10,62.0,86.0
2006-06-11,43.0,75.0
2006-06-12,74.0,67.0
2006-06-13,85.0,76.0
2006-06-14,80.0,80.0
2006-06-15,87.0,74.0
2006-06-16,86.0,68.0
2006-06-17,60.0,83.0
2006-06-18,46.0,75.0
2006-06-19,82.5,69.0
2006-06-20,87.0,63.0
2006-06-21,83.0,67.0
2006-06-22,83.0,72.0
2006-06-23,94.0,73.0
2006-06-24,66.0,78.0
2006-06-25,51.0,76.0
2006-06-26,83.0,69.0
2006-06-27,82.0,63.0
2006-06-28,82.0,68.0
2006-06-29,85.0,77.0
2006-06-30,94.0,67.0
2006-07-01,78.0,76.0
2006-07-02,51.0,82.0
2006-07-03,92.0,71.0
2006-07-04,57.0,73.0
2006-07-05,95.0,58.0
2006-07-06,92.0,70.0
2006-07-07,92.0,72.0
2006-07-08,73.0,71.0
2006-07-09,52.0,78.0
2006-07-10,90.0,67.0
2006-07-11,86.0,71.0
2006-07-12,89.0,69.0
2006-07-13,91.0,69.0
2006-07-14,100.0,71.0
2006-07-15,63.0,75.0
2006-07-16,54.0,78.0
2006-07-17,87.0,66.0
2006-07-18,85.0,71.0
2006-07-19,89.0,66.0
2006-07-20,84.0,68.0
