date,target_return,prediction,type
2004-01-02,-0.013683,0.0011969594390936254,train
2004-01-05,0.026397,0.0012727012975896287,train
2004-01-06,-0.004505,0.0012727012975896287,train
2004-01-07,-0.021309,0.0015431119279645685,train
2004-01-08,-0.031985,0.0006290936441060785,train
2004-01-09,0.026871,0.006129543497720215,train
2004-01-12,0.026362,0.0016704616698997009,train
2004-01-13,0.037016,0.0014635297510111433,train
2004-01-14,0.016208,0.0028136779715611216,train
2004-01-15,0.00681,-0.00016128853758103827,train
2004-01-16,-0.008187999999999999,0.0009044204809112764,train
2004-01-20,0.015973,0.0015384593381477592,train
2004-01-21,-0.007243,0.0005004831116948944,train
2004-01-22,0.017438,0.0011403374537630943,train
2004-01-23,-0.001224,0.0017558950010518055,train
2004-01-26,-0.0014010000000000001,0.000476058801523732,train
2004-01-27,-0.02262,0.0054768126146291255,train
2004-01-28,-0.067815,-0.011155133004987038,train
2004-01-29,-0.052733,-0.0024869139598467957,train
2004-01-30,0.023974000000000002,-0.00022290135140898512,train
2004-02-02,-0.042262,0.0020595347164192594,train
2004-02-03,-0.06898699999999999,-0.018267172410427582,train
2004-02-04,0.010013000000000001,-0.0014691480195278435,train
2004-02-05,0.01432,0.001371442068899099,train
2004-02-06,0.006733,0.000852562675934934,train
2004-02-09,-0.010572,0.0011055548043241979,train
2004-02-10,-0.005887,0.0005467331525249817,train
2004-02-11,0.033999,0.003989195408389663,train
2004-02-12,-0.001697,0.0008950432250713781,train
2004-02-13,-0.014450000000000001,0.0009623830025928521,train
2004-02-17,-0.018327,0.0010158761938684187,train
2004-02-18,-0.014496,0.008425928612174494,train
2004-02-19,-0.004903,-0.0006865705592632705,train
2004-02-20,0.011646,0.0019059769547845663,train
2004-02-23,-0.026588000000000004,0.00021997474106456174,train
2004-02-24,-0.037504,-0.001200121530935493,train
2004-02-25,0.014650000000000002,0.002341369096285059,train
2004-02-26,0.016535,0.002510053434776939,train
2004-02-27,-0.014662,0.0009628955952957896,train
2004-03-01,-0.0009299999999999999,-0.006430056053579112,train
2004-03-02,-0.022341000000000003,0.0021941866461425478,train
2004-03-03,0.027612,0.004145417912839394,train
2004-03-04,0.02826,0.0018110528101025725,train
2004-03-05,-0.006757999999999999,-0.004273104056570563,train
2004-03-08,-0.013382,-0.002978629602301714,train
2004-03-09,-0.018161,0.0005032965525490463,train
2004-03-10,-0.027160000000000004,-0.002995452828048321,train
2004-03-11,-0.006498,0.006057978493103033,train
2004-03-12,0.028101,0.0009608414752072,train
2004-03-15,-0.032045,-0.0039424842831665245,train
2004-03-16,0.02556,-0.0014449543831364065,train
2004-03-17,0.015903,0.0038600376502280786,train
2004-03-18,0.004907,-0.004376327353290484,train
2004-03-19,-0.004883,-0.008933956891744177,train
2004-03-22,-0.045561,-0.0004324175973280293,train
2004-03-23,-0.015177000000000001,-0.005442655271555465,train
2004-03-24,-0.014914,0.010057039204378726,train
2004-03-25,0.059551,0.017356753022948656,train
2004-03-26,-0.006906,-0.007189455505211844,train
2004-03-29,0.025419999999999998,0.014536906481314324,train
2004-03-30,0.024322,0.0018667758177685222,train
2004-03-31,-0.011872,-0.009704631555384301,train
2004-04-01,0.033734,0.0033140462838591733,train
