ticker,SLM UQ Equity
2012-05-04,-2.2535
2012-05-07,0.2882
2012-05-08,-1.3649
2012-05-09,0.9468
2012-05-10,0.1443
2012-05-11,-1.2968
2012-05-14,-0.5109
2012-05-15,-0.5869
2012-05-16,-2.583
2012-05-17,-1.8182
2012-05-18,-0.5401
2012-05-21,2.948
2012-05-22,0.7536
2012-05-23,-0.4488
2012-05-24,1.8782999999999999
2012-05-25,0.0737
2012-05-29,1.6949
2012-05-30,2.6449
2012-05-31,-0.4986
2012-06-01,-2.0043
2012-06-04,0.7305
2012-06-05,2.103
2012-06-06,3.4091
2012-06-07,-1.8544
2012-06-08,1.6795
2012-06-11,-2.34
2012-06-12,2.2551
2012-06-13,-1.654
2012-06-14,1.822
2012-06-15,3.3035
2012-06-18,0.1332
2012-06-19,1.7964
2012-06-20,-1.634
2012-06-21,-1.5947
2012-06-22,2.2957
2012-06-25,-1.1881
2012-06-26,-1.8035999999999999
2012-06-27,3.4013999999999998
2012-06-28,0.5921
2012-06-29,2.7469
2012-07-02,1.655
2012-07-03,0.3757
2012-07-05,-0.0624
2012-07-06,1.623
2012-07-09,-0.1843
2012-07-10,-1.2923
2012-07-11,0.9975
2012-07-12,-1.1728
2012-07-13,1.9363000000000001
2012-07-16,0.3676
2012-07-17,-1.2821
2012-07-18,-0.804
2012-07-19,-5.2681000000000004
2012-07-20,3.2577
2012-07-23,-1.5295999999999998
2012-07-24,-0.7767
2012-07-25,1.9569
2012-07-26,2.2393
2012-07-27,0.8135
2012-07-30,-0.4345
2012-07-31,-0.3117
2012-08-01,-1.626
2012-08-02,-1.2079
2012-08-03,3.0888
2012-08-06,-1.186
2012-08-07,1.2003
2012-08-08,0.1873
2012-08-09,-0.3738
2012-08-10,0.8755
2012-08-13,-0.062
2012-08-14,-0.3722
2012-08-15,1.1831
2012-08-16,-0.9846
2012-08-17,-0.3729
2012-08-20,-0.3743
2012-08-21,-1.6907
2012-08-22,0.7006
2012-08-23,-0.759
2012-08-24,0.8286
2012-08-27,-0.6321
2012-08-28,0.0
2012-08-29,-0.1272
2012-08-30,-1.0828
2012-08-31,1.4166
2012-09-04,0.254
2012-09-05,-1.1716
2012-09-06,1.938
2012-09-07,1.0139
2012-09-10,0.0627
2012-09-11,1.3166
2012-09-12,0.7426
2012-09-13,1.9042
2012-09-14,1.1453
2012-09-17,-1.1323
2012-09-18,-0.1206
2012-09-19,0.4225
2012-09-20,-1.1418
2012-09-21,-0.9726
2012-09-24,0.9208
2012-09-25,-2.3723
2012-09-26,-1.9315
2012-09-27,0.5718
2012-09-28,-0.6949
2012-10-01,1.6539000000000001
2012-10-02,1.3141
2012-10-03,0.6177
2012-10-04,2.3941
2012-10-05,-0.06
2012-10-08,0.5999
2012-10-09,-0.7752
2012-10-10,0.1202
2012-10-11,3.9016
2012-10-12,-1.7909000000000002
2012-10-15,0.6471
2012-10-16,0.1169
2012-10-17,0.1168
2012-10-18,-1.2828
2012-10-19,-1.8311
2012-10-22,0.4212
2012-10-23,0.5992
2012-10-24,2.0846
2012-10-25,2.3337
2012-10-26,-0.2851
2012-10-31,0.5146
2012-11-01,0.6826
2012-11-02,-0.113
2012-11-05,0.0
2012-11-06,0.3959
2012-11-07,-3.5493
2012-11-08,-1.6355
2012-11-09,0.0594
2012-11-12,-0.2967
2012-11-13,-0.0595
2012-11-14,-1.4294
2012-11-15,-0.1208
2012-11-16,1.1494
2012-11-19,1.4354
2012-11-20,-0.6486
2012-11-21,0.2374
2012-11-23,0.9473
2012-11-26,-1.8768
2012-11-27,0.0598
2012-11-28,1.8519
2012-11-29,-1.5249000000000001
2012-11-30,-1.4294
2012-12-03,-0.3625
2012-12-04,0.9096
2012-12-05,1.9531
2012-12-06,0.9501
2012-12-07,-0.6471
2012-12-10,1.5394
2012-12-11,0.9913
2012-12-12,-1.2702
2012-12-13,-1.1696
2012-12-14,-1.1834
2012-12-17,2.4551
2012-12-18,0.5845
2012-12-19,-1.9756
2012-12-20,-0.2371
2012-12-21,-0.0594
2012-12-24,-0.1784
2012-12-26,-0.4169
2012-12-27,0.299
2012-12-28,0.1789
2012-12-31,1.9643000000000002
2013-01-02,1.5762
2013-01-03,-0.2299
2013-01-04,0.7488
2013-01-07,-0.5718
2013-01-08,0.2875
2013-01-09,0.6881
2013-01-10,0.5125
2013-01-11,-1.5864
2013-01-14,-0.0576
2013-01-15,-0.1728
2013-01-16,-0.1731
2013-01-17,-2.7746
2013-01-18,0.3567
2013-01-22,0.237
2013-01-23,0.2955
2013-01-24,-0.4125
2013-01-25,0.0
2013-01-28,-0.8876
2013-01-29,0.7761
2013-01-30,-0.6517
2013-01-31,0.7156
2013-02-01,1.0657
2013-02-04,-0.4101
2013-02-05,0.9412
2013-02-06,3.9044
2013-02-07,0.4487
2013-02-08,4.1876
2013-02-11,-1.6077
2013-02-12,-0.4902
2013-02-13,0.6021
2013-02-14,3.0468
2013-02-15,0.1056
2013-02-19,1.3186
2013-02-20,-0.4164
2013-02-21,-1.2023
2013-02-22,0.0
2013-02-25,-0.6878
2013-02-26,-0.5328
2013-02-27,2.0889
2013-02-28,0.3173
2013-03-01,4.1118
2013-03-04,-0.6582
2013-03-05,0.1529
2013-03-06,-0.3053
2013-03-07,-1.123
2013-03-08,-1.4971999999999999
2013-03-11,1.7296
2013-03-12,1.8032
2013-03-13,0.2277
2013-03-14,0.5302
2013-03-15,-0.0502
2013-03-18,1.1055
2013-03-19,-1.2922
2013-03-20,0.3021
2013-03-21,0.753
2013-03-22,1.1958
2013-03-25,-0.9847
2013-03-26,0.8951
2013-03-27,-0.0493
2013-03-28,0.9862
2013-04-01,-1.9043
2013-04-02,0.448
2013-04-03,-2.8741
2013-04-04,0.1531
2013-04-05,0.866
2013-04-08,0.5556
2013-04-09,1.6072
2013-04-10,0.7415
2013-04-11,1.9627
2013-04-12,0.6737
2013-04-15,-1.3862
2013-04-16,0.9695
2013-04-17,-2.2084
2013-04-18,-2.9946
2013-04-19,2.834
2013-04-22,1.5255999999999998
2013-04-23,-1.1149
2013-04-24,1.3725
2013-04-25,0.5803
2013-04-26,-1.3462
2013-04-29,0.0487
2013-04-30,0.5845
2013-05-01,-0.3874
2013-05-02,2.0418
2013-05-03,-0.1429
2013-05-06,0.8588
2013-05-07,0.9934
2013-05-08,0.1874
2013-05-09,-0.374
2013-05-10,-0.7039
2013-05-13,-0.5198
2013-05-14,2.4228
2013-05-15,3.8033
2013-05-16,0.0
2013-05-17,1.6086
2013-05-20,0.5277
2013-05-21,0.175
2013-05-22,0.0
2013-05-23,-1.0917
2013-05-24,0.6181
2013-05-28,0.8337
2013-05-29,2.1758
2013-05-30,2.385
2013-05-31,-1.2479
2013-06-03,0.9267
2013-06-04,-0.5008
2013-06-05,-0.6292
2013-06-06,0.8921
2013-06-07,-0.8
2013-06-10,-0.2971
2013-06-11,-0.5534
2013-06-12,-0.0856
2013-06-13,-0.4284
2013-06-14,-1.1188
2013-06-17,0.1305
2013-06-18,0.565
2013-06-19,-0.9939
2013-06-20,-1.8769
2013-06-21,-0.5338
2013-06-24,-1.4311
2013-06-25,3.9927
2013-06-26,0.2182
2013-06-27,0.0871
2013-06-28,-0.5655
2013-07-01,0.6124
2013-07-02,-0.0435
2013-07-03,-0.435
2013-07-05,0.4369
2013-07-08,0.348
2013-07-09,0.8669
2013-07-10,-0.0859
2013-07-11,0.4301
2013-07-12,0.2141
2013-07-15,0.5983
2013-07-16,-0.5523
2013-07-17,0.0
2013-07-18,4.3998
2013-07-19,0.4092
2013-07-22,1.304
2013-07-23,-0.2816
2013-07-24,-0.9278
2013-07-25,-0.5293
2013-07-26,-1.1052
2013-07-29,-0.6623
2013-07-30,2.2083
2013-07-31,0.7338
2013-08-01,1.0927
2013-08-02,0.04
2013-08-05,0.2801
2013-08-06,-1.1971
2013-08-07,-1.0905
2013-08-08,1.4292
2013-08-09,-0.4428
2013-08-12,0.2426
2013-08-13,0.8471
2013-08-14,-0.12
2013-08-15,-1.3216
2013-08-16,0.7711
2013-08-19,-1.329
2013-08-20,1.3878
2013-08-21,-0.4831
2013-08-22,0.9709
2013-08-23,0.1603
2013-08-26,-0.96
2013-08-27,-3.1502
2013-08-28,0.0
2013-08-29,0.417
2013-08-30,-0.3738
2013-09-03,1.4173
2013-09-04,0.0822
2013-09-05,-0.124
2013-09-06,-0.0827
2013-09-09,2.2359999999999998
2013-09-10,0.2835
2013-09-11,0.727
2013-09-12,-0.1203
2013-09-13,-0.562
2013-09-16,0.2422
2013-09-17,0.4027
2013-09-18,1.444
2013-09-19,0.0791
2013-09-20,-0.9482
2013-09-23,-0.9573
2013-09-24,0.6041
2013-09-25,0.4804
2013-09-26,0.3984
2013-09-27,-0.2381
2013-09-30,-0.9547
2013-10-01,-0.0803
2013-10-02,-0.2814
2013-10-03,-0.8464
2013-10-04,1.8699
2013-10-07,-1.4365999999999999
2013-10-08,-1.7004000000000001
2013-10-09,-0.453
2013-10-10,2.2755
2013-10-11,1.4968
2013-10-14,0.4783
2013-10-15,-0.1587
2013-10-16,2.2249
2013-10-17,-0.0777
2013-10-18,0.3112
2013-10-21,0.6204
2013-10-22,0.6936
2013-10-23,-1.7222
2013-10-24,0.0779
2013-10-25,0.1167
2013-10-28,-0.0389
2013-10-29,0.661
2013-10-30,-1.0429
2013-10-31,-0.9758
2013-11-01,-0.4336
2013-11-04,-0.2771
2013-11-05,0.1985
2013-11-06,0.4754
2013-11-07,-1.6167
2013-11-08,0.6012
2013-11-11,1.1554
2013-11-12,1.1421999999999999
2013-11-13,0.662
2013-11-14,1.6634
2013-11-15,-0.0381
2013-11-18,-0.6852
2013-11-19,-0.4216
2013-11-20,-0.3079
2013-11-21,0.8494
2013-11-22,0.4786
2013-11-25,0.4382
2013-11-26,0.3414
2013-11-27,0.5671
2013-11-29,0.188
2013-12-02,-0.7129
2013-12-03,0.2268
2013-12-04,0.6787
2013-12-05,-1.5066000000000002
2013-12-06,1.109
2013-12-09,0.8321
2013-12-10,-1.1628
2013-12-11,-2.1252
2013-12-12,-0.8337
2013-12-13,0.7234
2013-12-16,0.0
2013-12-17,-0.6988
2013-12-18,1.6419000000000001
2013-12-19,-0.2308
2013-12-20,0.0386
2013-12-23,0.0
2013-12-24,0.3854
2013-12-26,0.0
2013-12-27,-0.1536
2013-12-30,0.2307
2013-12-31,0.8055
2014-01-02,-0.9893
2014-01-03,0.9224
2014-01-06,-0.457
2014-01-07,-1.0712
2014-01-08,2.3202
2014-01-09,0.6425
2014-01-10,0.7135
2014-01-13,0.4847
2014-01-14,0.4082
2014-01-15,0.6652
2014-01-16,-0.3671
2014-01-17,-9.8379
2014-01-21,-0.9399
2014-01-22,0.7426
2014-01-23,-4.4636
2014-01-24,-1.3716
2014-01-27,-0.1304
2014-01-28,-0.4352
2014-01-29,1.0927
2014-01-30,-0.1297
2014-01-31,-1.4719
2014-02-03,-2.4165
2014-02-04,-1.3507
2014-02-05,0.4108
2014-02-06,2.4545
2014-02-07,0.9317
2014-02-10,0.3956
2014-02-11,2.4081
2014-02-12,0.7696
2014-02-13,0.1697
2014-02-14,-0.0424
2014-02-18,1.3559
2014-02-19,-0.8779
2014-02-20,-1.2652999999999999
2014-02-21,1.8368
2014-02-24,0.5034
2014-02-25,-1.4607999999999999
2014-02-26,-0.2541
2014-02-27,0.9766
2014-02-28,0.6728
2014-03-03,0.2506
2014-03-04,1.5417
2014-03-05,0.2462
2014-03-06,1.4415
2014-03-07,0.7714
2014-03-10,0.2417
2014-03-11,0.2814
2014-03-12,-0.521
2014-03-13,-0.8058
2014-03-14,-0.6905
2014-03-17,1.7587000000000002
2014-03-18,0.4421
2014-03-19,0.3201
2014-03-20,1.6753
2014-03-21,0.8631
2014-03-24,-1.8281
2014-03-25,-0.6735
2014-03-26,-0.6382
2014-03-27,-1.2445
2014-03-28,0.0
2014-03-31,-0.4878
2014-04-01,0.6944
2014-04-02,0.568
2014-04-03,-1.0085
2014-04-04,0.0
2014-04-07,-1.304
2014-04-08,0.6193
2014-04-09,1.6002999999999998
2014-04-10,0.0404
2014-04-11,0.1615
2014-04-14,0.4837
2014-04-15,-0.2808
2014-04-16,2.6146000000000003
2014-04-17,1.6463999999999999
2014-04-21,-0.1928
2014-04-22,-0.1932
2014-04-23,-0.1161
2014-04-24,-0.6202
2014-04-25,0.702
2014-04-28,0.0775
2014-04-29,-0.445
2014-04-30,0.0972
2014-05-01,-1.9566
2014-05-02,-0.4435
2014-05-05,-2.1158
2014-05-06,1.1377
2014-05-07,-0.7874
2014-05-08,0.1134
2014-05-09,-0.1133
2014-05-12,3.0612
2014-05-13,-0.8801
2014-05-14,-1.2209
2014-05-15,-0.5618
2014-05-16,0.904
2014-05-19,-0.7839
2014-05-20,-1.2415
2014-05-21,1.9428999999999998
2014-05-22,-0.7848
2014-05-23,-0.339
2014-05-27,0.0
2014-05-28,-0.907
2014-05-29,-1.9451
2014-05-30,0.4667
2014-06-02,1.1614
2014-06-03,2.1814
2014-06-04,-0.5618
2014-06-05,-0.226
2014-06-06,1.0193
2014-06-09,-0.3363
2014-06-10,0.3375
2014-06-11,-2.3543
2014-06-12,-1.3777
2014-06-13,-0.6985
2014-06-16,-1.0551
2014-06-17,0.8294
2014-06-18,1.9976
2014-06-19,-3.8018
2014-06-20,0.2395
2014-06-23,-0.5974
2014-06-24,0.601
2014-06-25,-0.7168
2014-06-26,-0.6017
2014-06-27,1.0896
2014-06-30,-0.479
2014-07-01,0.4813
2014-07-02,-1.3772
2014-07-03,-0.0607
2014-07-07,1.3366
2014-07-08,1.5588
2014-07-09,-0.8264
2014-07-10,0.0
2014-07-11,1.3094999999999999
2014-07-14,-0.5875
2014-07-15,-0.1182
2014-07-16,0.1183
2014-07-17,0.0
2014-07-18,0.0
2014-07-21,-0.2364
2014-07-22,0.0
2014-07-23,0.7109
2014-07-24,2.5882
2014-07-25,0.1147
2014-07-28,-0.8018
2014-07-29,0.2309
2014-07-30,1.6129
2014-07-31,0.4535
2014-08-01,0.7901
2014-08-04,-0.224
2014-08-05,-0.2245
2014-08-06,0.3375
2014-08-07,-0.5605
2014-08-08,1.3529
2014-08-11,-0.5562
2014-08-12,-0.4474
2014-08-13,-0.4494
2014-08-14,0.3386
2014-08-15,-0.3375
2014-08-18,0.2257
2014-08-19,0.1126
2014-08-20,0.0562
2014-08-21,0.3935
2014-08-22,-1.5118
2014-08-25,0.1706
2014-08-26,1.0216
2014-08-27,0.1124
2014-08-28,-0.3367
2014-08-29,-0.2252
2014-09-02,1.4673
2014-09-03,0.1112
2014-09-04,1.2778
2014-09-05,-0.2743
2014-09-08,-0.055
2014-09-09,-2.0362999999999998
2014-09-10,0.2247
2014-09-11,0.8969
2014-09-12,-0.4444
2014-09-15,-0.558
2014-09-16,-0.6734
2014-09-17,0.904
2014-09-18,2.3516
2014-09-19,-0.7659
2014-09-22,-0.6615
2014-09-23,-1.6648
2014-09-24,-1.2415
2014-09-25,-1.2570999999999999
2014-09-26,1.2153
2014-09-29,-1.0863
2014-09-30,-1.0405
2014-10-01,-1.0514000000000001
2014-10-02,2.2432
2014-10-03,2.4249
2014-10-06,0.2255
2014-10-07,-1.3498
2014-10-08,0.9122
2014-10-09,-0.904
2014-10-10,-0.2281
2014-10-13,0.5143
2014-10-14,0.7959
2014-10-15,-1.2972000000000001
2014-10-16,-0.5143
2014-10-17,1.0913
2014-10-20,-0.1136
2014-10-21,0.3413
2014-10-22,0.907
2014-10-23,1.0112
2014-10-24,0.5562
2014-10-27,2.1018
2014-10-28,1.1918
2014-10-29,0.9636
2014-10-30,-0.3181
2014-10-31,1.5957
2014-11-03,1.7801
2014-11-04,0.0
2014-11-05,1.0288
2014-11-06,1.0183
2014-11-07,-0.1008
2014-11-10,0.8577
2014-11-11,-0.2501
2014-11-12,0.5015
2014-11-13,-0.5988
2014-11-14,-1.004
2014-11-17,0.355
2014-11-18,-0.2527
2014-11-19,-0.2026
2014-11-20,-2.5381
2014-11-21,-0.1042
2014-11-24,0.1043
2014-11-25,-0.5208
2014-11-26,0.9424
2014-11-28,0.4149
2014-12-01,0.3099
2014-12-02,0.9269
2014-12-03,0.9184
2014-12-04,0.2022
2014-12-05,0.6054
2014-12-08,0.9027
2014-12-09,0.7952
2014-12-10,-1.6764999999999999
2014-12-11,1.4042
2014-12-12,-2.9179
2014-12-15,-1.0698
2014-12-16,0.0
2014-12-17,2.0597
2014-12-18,0.7064
2014-12-19,-0.9018
2014-12-22,2.4267
2014-12-23,1.0859
2014-12-24,0.5859
2014-12-26,-0.4854
2014-12-29,0.6341
2014-12-30,0.1939
2014-12-31,-1.403
2015-01-02,1.2758
2015-01-05,-3.3915
2015-01-06,-1.7050999999999998
2015-01-07,1.0204
2015-01-08,1.1111
2015-01-09,-2.6474
2015-01-12,-0.667
2015-01-13,0.2066
2015-01-14,0.0
2015-01-15,-0.4124
2015-01-16,0.5176
2015-01-20,-0.8239
2015-01-21,0.6231
2015-01-22,-6.6047
2015-01-23,1.7127
2015-01-26,0.8148
2015-01-27,-1.4009
2015-01-28,0.4372
2015-01-29,-0.8705
2015-01-30,0.0
2015-02-02,1.5917
2015-02-03,0.8104
2015-02-04,2.4652
2015-02-05,-0.2092
2015-02-06,-0.9434
2015-02-09,0.6349
2015-02-10,-0.6309
2015-02-11,-1.7989000000000002
2015-02-12,-0.1078
2015-02-13,-0.1079
2015-02-17,-0.8639
2015-02-18,0.5447
2015-02-19,-0.2167
2015-02-20,1.6287
2015-02-23,-0.641
2015-02-24,0.6989
2015-02-25,1.0678
2015-02-26,0.2641
2015-02-27,-0.2107
2015-03-02,-0.1056
2015-03-03,0.9514
2015-03-04,-0.9424
2015-03-05,0.5285
2015-03-06,-0.3155
2015-03-09,-1.0549
2015-03-10,-2.0256
2015-03-11,-0.1632
2015-03-12,-0.7084
2015-03-13,-0.1098
2015-03-16,0.3846
2015-03-17,1.1494
2015-03-18,0.5411
2015-03-19,-0.1076
2015-03-20,-0.1078
2015-03-23,0.4315
2015-03-24,-0.3222
2015-03-25,-2.4784
2015-03-26,-0.663
2015-03-27,-0.2225
2015-03-30,0.6689
2015-03-31,2.7685
2015-04-01,1.0776
2015-04-02,0.5864
2015-04-06,1.2189
2015-04-07,-0.1047
2015-04-08,-0.6289
2015-04-09,-0.9494
2015-04-10,0.3195
2015-04-13,0.69
2015-04-14,1.107
2015-04-15,0.8342
2015-04-16,-1.3444
2015-04-17,-0.5241
2015-04-20,2.4236
2015-04-21,1.1317
2015-04-22,1.119
2015-04-23,2.9175
2015-04-24,0.1955
2015-04-27,-0.2927
2015-04-28,1.0763
2015-04-29,0.6776
2015-04-30,-2.0192
2015-05-01,1.0795
2015-05-04,0.1456
2015-05-05,0.0
2015-05-06,0.4363
2015-05-07,-0.0965
2015-05-08,0.3382
2015-05-11,0.8185
2015-05-12,-0.5731
2015-05-13,0.7685
2015-05-14,2.0019
2015-05-15,-1.028
2015-05-18,0.0944
2015-05-19,0.0
2015-05-20,0.0943
2015-05-21,-1.885
2015-05-22,0.0
2015-05-26,-0.3842
2015-05-27,-0.3857
2015-05-28,-0.0968
2015-05-29,-0.5814
2015-06-01,0.4873
2015-06-02,0.194
2015-06-03,0.242
2015-06-04,-1.7866
2015-06-05,0.1967
2015-06-08,-0.3925
2015-06-09,-0.2956
2015-06-10,1.087
2015-06-11,0.0978
2015-06-12,0.0977
2015-06-15,-0.1951
2015-06-16,0.2933
2015-06-17,-1.1696
2015-06-18,0.0
2015-06-19,0.0
2015-06-22,0.9862
2015-06-23,0.293
2015-06-24,-1.6553
2015-06-25,-0.9901
2015-06-26,0.3
2015-06-29,-1.8942999999999999
2015-06-30,0.3049
2015-07-01,0.304
2015-07-02,0.7071
2015-07-06,0.5015
2015-07-07,-0.8982
2015-07-08,-2.0645
2015-07-09,-0.1028
2015-07-10,1.8013
2015-07-13,0.91
2015-07-14,-2.2044
2015-07-15,-0.2049
2015-07-16,2.3614
2015-07-17,0.1003
2015-07-20,-2.004
2015-07-21,0.7157
2015-07-22,0.0
2015-07-23,-5.5838
2015-07-24,1.3978
2015-07-27,-2.7572
2015-07-28,0.0
2015-07-29,-0.4362
2015-07-30,0.9858
2015-07-31,-0.9761
2015-08-03,-0.3286
2015-08-04,-0.6593
2015-08-05,2.1018
2015-08-06,-1.6793
2015-08-07,-0.4959
2015-08-10,1.5504
2015-08-11,0.6543
2015-08-12,-2.0585
2015-08-13,-0.9956
2015-08-14,-0.2235
2015-08-17,0.224
2015-08-18,-0.7821
2015-08-19,0.5068
2015-08-20,-2.1849
2015-08-21,-3.3792
2015-08-24,-2.786
2015-08-25,-1.8293
2015-08-26,3.1056
2015-08-27,2.5301
2015-08-28,0.3525
2015-08-31,-0.7026
2015-09-01,-4.1274
2015-09-02,-1.353
2015-09-03,-0.6234
2015-09-04,-1.7566000000000002
2015-09-08,1.6602999999999999
2015-09-09,0.5025
2015-09-10,0.25
2015-09-11,0.2494
2015-09-14,0.6219
2015-09-15,1.1125
2015-09-16,0.489
2015-09-17,-1.4599
2015-09-18,0.1235
2015-09-21,0.3699
2015-09-22,-1.5971
2015-09-23,-0.9988
2015-09-24,-2.5221
2015-09-25,-0.5175
2015-09-28,-1.6905000000000001
2015-09-29,-0.8598
2015-09-30,-1.2675
2015-10-01,-2.8378
2015-10-02,-3.4771
2015-10-05,4.3228
2015-10-06,0.6906
2015-10-07,0.4115
2015-10-08,-2.3224
2015-10-09,-1.1189
2015-10-12,-1.9095
2015-10-13,-1.5141
2015-10-14,-0.2928
2015-10-15,1.0279
2015-10-16,0.7267
2015-10-19,-1.1544
2015-10-20,3.7226
2015-10-21,-0.6334
2015-10-22,-0.7082
2015-10-23,0.9986
2015-10-26,-0.1412
2015-10-27,-2.8289
2015-10-28,2.1834
2015-10-29,-0.2849
2015-10-30,0.8571
2015-11-02,-0.1416
2015-11-03,0.0709
2015-11-04,-0.3544
2015-11-05,-0.4267
2015-11-06,1.7143000000000002
2015-11-09,-1.264
2015-11-10,-2.8449999999999998
2015-11-11,-2.6353999999999997
2015-11-12,-1.9548999999999999
2015-11-13,-0.7669
2015-11-16,1.391
2015-11-17,0.0
2015-11-18,1.5244
2015-11-19,2.4024
2015-11-20,-1.7595
2015-11-23,-0.7463
2015-11-24,-0.3008
2015-11-25,1.6591
2015-11-27,-0.4451
2015-11-30,0.6706
2015-12-01,-0.9623
2015-12-02,-1.7936999999999999
2015-12-03,1.2177
2015-12-04,1.5038
2015-12-07,-0.1481
2015-12-08,-2.2255
2015-12-09,0.1517
2015-12-10,2.1212
2015-12-11,-3.8576
2015-12-14,-1.6975
2015-12-15,3.1397
2015-12-16,2.7397
2015-12-17,-4.0
2015-12-18,-2.6235
2015-12-21,0.0792
2015-12-22,0.7126
2015-12-23,2.044
2015-12-24,0.3082
2015-12-28,-1.0753
2015-12-29,2.2516
2015-12-30,-0.9871
2015-12-31,0.0
2016-01-04,0.3067
2016-01-05,-2.2936
2016-01-06,-4.5383
2016-01-07,-4.5902
2016-01-08,0.1718
2016-01-11,0.0
2016-01-12,-3.7736
2016-01-13,0.5348
2016-01-14,-3.0142
2016-01-15,-0.9141
2016-01-19,-0.738
2016-01-20,0.5576
2016-01-21,11.2754
2016-01-22,0.6645
2016-01-25,-0.9901
2016-01-26,4.6667
2016-01-27,-0.7962
2016-01-28,-2.7287
2016-01-29,5.6106
2016-02-01,-0.7813
2016-02-02,-7.7165
2016-02-03,-0.1706
2016-02-04,3.5042999999999997
2016-02-05,1.4038
2016-02-08,-5.8632
2016-02-09,-6.5744
2016-02-10,5.5556
2016-02-11,0.5263
2016-02-12,-0.6108
2016-02-16,4.302
2016-02-17,3.1987
2016-02-18,-3.2626
2016-02-19,-1.3491
2016-02-22,3.5897
2016-02-23,-0.495
2016-02-24,-2.3217
2016-02-25,0.6791
2016-02-26,0.3373
2016-02-29,-1.8487
2016-03-01,3.7671
2016-03-02,2.1452
2016-03-03,1.6155
2016-03-04,2.8617
2016-03-07,-2.9366
2016-03-08,-3.1847
2016-03-09,-0.3289
2016-03-10,0.495
2016-03-11,1.8062
2016-03-14,-1.7742
2016-03-15,-2.7915
2016-03-16,2.027
2016-03-17,3.3113
2016-03-18,4.8077
2016-03-21,0.0
2016-03-22,1.0703
2016-03-23,-4.236
2016-03-24,-0.9479
2016-03-28,1.2759
2016-03-29,3.3071
2016-03-30,-0.4573
2016-03-31,-2.6034
2016-04-01,1.8868
2016-04-04,-0.9259
2016-04-05,-1.0903
2016-04-06,0.9449
2016-04-07,-1.7161
2016-04-08,-2.2222
2016-04-11,1.461
2016-04-12,1.76
2016-04-13,6.6038
2016-04-14,-0.7375
2016-04-15,-1.1887
2016-04-18,0.9023
2016-04-19,-0.5961
2016-04-20,1.7991000000000001
2016-04-21,0.4418
2016-04-22,-2.4927
2016-04-25,1.9548999999999999
2016-04-26,0.295
2016-04-27,0.2941
2016-04-28,-0.2933
2016-04-29,-0.4412
2016-05-02,0.7386
2016-05-03,-3.5191
2016-05-04,0.0
2016-05-05,-0.6079
2016-05-06,1.8349
2016-05-09,-2.1021
2016-05-10,2.6074
2016-05-11,-2.8401
2016-05-12,-1.6923
2016-05-13,-0.939
2016-05-16,-0.6319
2016-05-17,-0.9539
2016-05-18,0.6421
