ticker,EKDKQ UN Equity
2000-05-22,-0.6572
2000-05-23,1.5436
2000-05-24,1.7372
2000-05-25,-1.0672
2000-05-26,3.2362
2000-05-30,2.8255
2000-05-31,-2.1494
2000-06-01,0.6276
2000-06-02,-0.3119
2000-06-05,-0.7299
2000-06-06,-1.8908
2000-06-07,-1.3919000000000001
2000-06-08,-0.4343
2000-06-09,-0.6543
2000-06-12,2.3052
2000-06-13,0.8584
2000-06-14,2.3404
2000-06-15,1.1435
2000-06-16,-2.3638
2000-06-19,-0.1053
2000-06-20,-2.2129
2000-06-21,0.7543
2000-06-22,-0.9626
2000-06-23,2.0518
2000-06-26,2.2222
2000-06-27,-0.3106
2000-06-28,0.1038
2000-06-29,0.2075
2000-06-30,-1.4493
2000-07-03,1.0504
2000-07-05,0.3119
2000-07-06,0.5181
2000-07-07,0.3093
2000-07-10,0.4111
2000-07-11,-1.0235
2000-07-12,-0.4137
2000-07-13,-0.3115
2000-07-14,1.875
2000-07-17,-0.2045
2000-07-18,-3.4836
2000-07-19,0.3185
2000-07-20,1.3757
2000-07-21,-3.1315
2000-07-24,-3.8792999999999997
2000-07-25,-0.2242
2000-07-26,-1.1236
2000-07-27,0.0
2000-07-28,0.3409
2000-07-31,-0.5663
2000-08-01,4.8975
2000-08-02,0.3257
2000-08-03,0.0
2000-08-04,-1.4069
2000-08-07,2.0856
2000-08-08,4.086
2000-08-09,0.8264
2000-08-10,0.7172
2000-08-11,0.4069
2000-08-14,2.3303
2000-08-15,-0.099
2000-08-16,0.6938
2000-08-17,2.9528
2000-08-18,-0.956
2000-08-21,-1.1583
2000-08-22,1.0742
2000-08-23,-1.1594
2000-08-24,0.5865
2000-08-25,1.2634
2000-08-28,-1.7274
2000-08-29,-1.4647999999999999
2000-08-30,-0.2934
2000-08-31,-0.3003
2000-09-01,0.8032
2000-09-05,0.6972
2000-09-06,-1.1869
2000-09-07,0.8008
2000-09-08,0.0993
2000-09-11,-1.5873
2000-09-12,-0.8065
2000-09-13,-0.813
2000-09-14,3.0738
2000-09-15,-0.0994
2000-09-18,-3.2836
2000-09-19,-0.6173
2000-09-20,-2.0704
2000-09-21,-2.1142
2000-09-22,0.6479
2000-09-25,1.2876
2000-09-26,-24.7881
2000-09-27,-4.0845
2000-09-28,-3.0837
2000-09-29,-0.9091
2000-10-02,1.0703
2000-10-03,0.0
2000-10-04,-1.9667
2000-10-05,-0.3086
2000-10-06,-2.322
2000-10-09,2.0602
2000-10-10,0.0
2000-10-11,0.9317
2000-10-12,-2.7692
2000-10-13,-1.4241
2000-10-16,-0.321
2000-10-17,-6.1192
2000-10-18,4.9743
2000-10-19,-3.268
2000-10-20,1.3514
2000-10-23,4.1667
2000-10-24,1.12
2000-10-25,2.8481
2000-10-26,2.3077
2000-10-27,1.5038
2000-10-30,5.1852
2000-10-31,1.1268
2000-11-01,0.6964
2000-11-02,3.5961
2000-11-03,-0.1335
2000-11-06,0.1337
2000-11-07,2.2697
2000-11-08,-0.7833
2000-11-09,0.5263
2000-11-10,-1.4398
2000-11-13,-0.3984
2000-11-14,0.4
2000-11-15,1.4607999999999999
2000-11-16,-1.9634
2000-11-17,-1.6021
2000-11-20,-4.4776
2000-11-21,0.0
2000-11-22,-0.4261
2000-11-24,0.8559
2000-11-27,-0.5658
2000-11-28,-4.9787
2000-11-29,3.0
2000-11-30,-1.3216
2000-12-01,-2.5298
2000-12-04,1.6794
2000-12-05,-2.5526
2000-12-06,-5.7011
2000-12-07,3.1046
2000-12-08,-1.1094
2000-12-11,1.4423
2000-12-12,3.7915
2000-12-13,-3.653
2000-12-14,-1.5798
2000-12-15,-1.9262000000000001
2000-12-18,0.6547
2000-12-19,-2.1138
2000-12-20,-0.9967
2000-12-21,3.8590999999999998
2000-12-22,0.4847
2000-12-26,-2.4116
2000-12-27,2.6359
2000-12-28,3.2103
2000-12-29,-2.0218
2001-01-02,-2.2222
2001-01-03,5.1948
2001-01-04,7.8704
2001-01-05,-3.8627000000000002
2001-01-08,-3.2738
2001-01-09,2.4615
2001-01-10,-0.3003
2001-01-11,0.6024
2001-01-12,-2.0958
2001-01-16,1.0703
2001-01-17,1.3616
2001-01-18,-1.3433
2001-01-19,-1.059
2001-01-22,3.0581
2001-01-23,-0.1484
2001-01-24,-0.4458
2001-01-25,-0.1493
2001-01-26,-0.299
2001-01-29,1.0855
2001-01-30,2.2781000000000002
2001-01-31,1.2065
2001-02-01,0.1605
2001-02-02,-1.6251
2001-02-05,4.2811
2001-02-06,-0.1785
2001-02-07,1.3858
2001-02-08,-0.6614
2001-02-09,-0.5992
2001-02-12,0.9154
2001-02-13,1.0619
2001-02-14,-0.4816
2001-02-15,-1.3418
2001-02-16,-2.2297
2001-02-20,-2.0525
2001-02-21,-2.2352
2001-02-22,3.0483
2001-02-23,2.6808
2001-02-26,3.4436
2001-02-27,0.7833
2001-02-28,-1.9180000000000001
2001-03-01,-0.4
2001-03-02,-1.8742
2001-03-05,0.7276
2001-03-06,0.2257
2001-03-07,2.455
2001-03-08,1.3849
2001-03-09,-2.6019
2001-03-12,-1.7809
2001-03-13,-0.3626
2001-03-14,-4.2766
2001-03-15,2.6854
2001-03-16,-2.43
2001-03-19,1.0436
2001-03-20,-2.6761
2001-03-21,-1.0854
2001-03-22,-0.9754
2001-03-23,0.1724
2001-03-26,0.0983
2001-03-27,-1.1788
2001-03-28,-1.0934
2001-03-29,2.7136
2001-03-30,-2.4217
2001-04-02,-0.2507
2001-04-03,-3.5686999999999998
2001-04-04,-0.0521
2001-04-05,5.0587
2001-04-06,-2.0352
2001-04-09,2.7869
2001-04-10,5.4227
2001-04-11,0.0935
2001-04-12,-0.7708
2001-04-16,2.4011
2001-04-17,-2.2989
2001-04-18,2.4706
2001-04-19,1.4925
2001-04-20,-2.4887
2001-04-23,0.4408
2001-04-24,-1.6863000000000001
2001-04-25,2.1852
2001-04-26,-1.2187000000000001
2001-04-27,-1.6993
2001-04-30,3.0073
2001-05-01,0.9195
2001-05-02,4.1002
2001-05-03,-0.6565
2001-05-04,0.837
2001-05-07,2.1407
2001-05-08,2.2241
2001-05-09,-0.2092
2001-05-10,-0.9853
2001-05-11,-0.5082
2001-05-14,0.1277
2001-05-15,0.4676
2001-05-16,1.9886
2001-05-17,0.2489
2001-05-18,0.3517
2001-05-21,0.5361
2001-05-22,-1.3536000000000001
2001-05-23,-1.4553
2001-05-24,-0.5696
2001-05-25,0.0424
2001-05-29,3.5419
2001-05-30,-2.2941
2001-05-31,0.1481
2001-06-01,1.3733
2001-06-04,0.7503
2001-06-05,1.4894
2001-06-06,-0.428
2001-06-07,-0.1842
2001-06-08,-1.1485
2001-06-11,0.1867
2001-06-12,0.352
2001-06-13,-2.9509
2001-06-14,-1.2545
2001-06-15,0.646
2001-06-18,-0.0642
2001-06-19,0.4496
2001-06-20,1.3427
2001-06-21,3.4911
2001-06-22,-0.7722
2001-06-25,-3.8091
2001-06-26,-0.7452
2001-06-27,-2.8314
2001-06-28,2.649
2001-06-29,0.3871
2001-07-02,0.2571
2001-07-03,-0.8974
2001-07-05,-0.5821
2001-07-06,-2.2555
2001-07-09,0.3328
2001-07-10,-0.5307
2001-07-11,-2.0898
2001-07-12,3.5195
2001-07-13,0.3071
2001-07-16,-2.2524
2001-07-17,2.9754
2001-07-18,-1.5642
2001-07-19,0.6842
2001-07-20,-0.2411
2001-07-23,-1.9996
2001-07-24,-0.9193
2001-07-25,-0.1131
2001-07-26,0.2492
2001-07-27,-2.1469
2001-07-30,-1.1547
2001-07-31,1.1916
2001-08-01,0.0924
2001-08-02,0.323
2001-08-03,0.3909
2001-08-06,-0.7787
2001-08-07,0.3693
2001-08-08,-0.828
2001-08-09,0.6725
2001-08-10,0.5529
2001-08-13,0.5727
2001-08-14,-0.3417
2001-08-15,0.7543
2001-08-16,1.0209
2001-08-17,-0.3593
2001-08-20,1.7579
2001-08-21,-1.0853
2001-08-22,2.4183
2001-08-23,0.0437
2001-08-24,2.229
2001-08-27,-0.2565
2001-08-28,-1.4574
2001-08-29,-0.0217
2001-08-30,-1.0224
2001-08-31,-0.8655
2001-09-04,1.3432
2001-09-05,-0.1546
2001-09-06,-0.3097
2001-09-07,0.2441
2001-09-10,-4.2949
2001-09-17,-5.783
2001-09-18,-2.2096999999999998
2001-09-19,-5.5737
2001-09-20,-13.3741
2001-09-21,-4.3278
2001-09-24,1.7966
2001-09-25,3.7504
2001-09-26,-2.0656
2001-09-27,-0.5273
2001-09-28,1.4344000000000001
2001-10-01,-0.1537
2001-10-02,1.5086
2001-10-03,3.0634
2001-10-04,-0.0294
2001-10-05,-0.1472
2001-10-08,-2.1226
2001-10-09,-2.0482
2001-10-10,3.9975
2001-10-11,4.9379
2001-10-12,0.0
2001-10-15,-1.4088
2001-10-16,0.4001
2001-10-17,-2.6473
2001-10-18,0.0292
2001-10-19,0.0877
2001-10-22,0.3505
2001-10-23,-0.553
2001-10-24,-10.1258
2001-10-25,1.8885999999999998
2001-10-26,-0.767
2001-10-29,-3.8003
2001-10-30,-6.93
2001-10-31,-8.0216
2001-11-01,4.8103
2001-11-02,-8.0224
2001-11-05,5.5984
2001-11-06,1.2294
2001-11-07,-0.8729
2001-11-08,1.072
2001-11-09,-0.947
2001-11-12,0.4207
2001-11-13,0.7616
2001-11-14,3.099
2001-11-15,4.912
2001-11-16,2.1314
2001-11-19,4.6185
2001-11-20,-2.191
2001-11-21,-3.009
2001-11-23,2.7232
2001-11-26,0.6711
2001-11-27,-0.0667
2001-11-28,-2.1681
2001-11-29,2.1139
2001-11-30,2.6102
2001-12-03,0.6938
2001-12-04,3.7073
2001-12-05,0.5062
2001-12-06,-0.063
2001-12-07,0.252
2001-12-10,-0.2828
2001-12-11,-2.426
2001-12-12,0.4521
2001-12-13,-1.9607999999999999
2001-12-14,0.2623
2001-12-17,0.8502
2001-12-18,1.1673
2001-12-19,-1.7628
2001-12-20,-0.5546
2001-12-21,3.6745
2001-12-24,-3.3544
2001-12-26,0.131
2001-12-27,-0.1308
2001-12-28,-0.1965
2001-12-31,-3.4449
2002-01-02,-0.4077
2002-01-03,0.2047
2002-01-04,-1.6343
2002-01-07,-3.2883
2002-01-08,3.3286
2002-01-09,-1.7319
2002-01-10,-0.9517
2002-01-11,-3.274
2002-01-14,-0.2943
2002-01-15,-0.9594
2002-01-16,-2.0119
2002-01-17,2.0532
2002-01-18,-2.1982
2002-01-22,-0.4952
2002-01-23,1.4548
2002-01-24,6.566
2002-01-25,1.1331
2002-01-28,0.7353
2002-01-29,-3.9972
2002-01-30,3.2585
2002-01-31,-0.4208
2002-02-01,-0.5282
2002-02-04,-2.1239
2002-02-05,-0.7595
2002-02-06,-0.328
2002-02-07,-0.1097
2002-02-08,0.4758
2002-02-11,0.5464
2002-02-12,0.2899
2002-02-13,1.409
2002-02-14,3.8475
2002-02-15,1.5093999999999999
2002-02-19,-0.0676
2002-02-20,3.8891
2002-02-21,-0.1302
2002-02-22,-1.043
2002-02-25,3.9855
2002-02-26,1.1403
2002-02-27,-0.8456
2002-02-28,-0.5054
2002-03-01,2.9840999999999998
2002-03-04,3.2367
2002-03-05,-4.2998
2002-03-06,1.1856
2002-03-07,-1.3568
2002-03-08,0.5002
2002-03-11,-0.311
2002-03-12,-0.156
2002-03-13,-3.125
2002-03-14,4.3548
2002-03-15,-1.0819
2002-03-18,-0.1562
2002-03-19,0.1565
2002-03-20,-0.3125
2002-03-21,-0.8464
2002-03-22,1.4543
2002-03-25,-0.9972
2002-03-26,-1.385
2002-03-27,-1.0533
2002-03-28,0.5484
2002-04-01,-0.385
2002-04-02,-0.161
2002-04-03,-1.2581
2002-04-04,0.0653
2002-04-05,1.6977
2002-04-08,-0.3531
2002-04-09,4.4781
2002-04-10,5.7663
2002-04-11,-1.137
2002-04-12,-1.1796
2002-04-15,1.4921
2002-04-16,-0.0882
2002-04-17,-0.7063
2002-04-18,-0.5631
2002-04-19,0.0894
2002-04-22,1.5783
2002-04-23,2.2281
2002-04-24,-2.667
2002-04-25,-2.2392
2002-04-26,-1.748
2002-04-29,-1.8712
2002-04-30,0.6877
2002-05-01,0.9935
2002-05-02,-1.0144
2002-05-03,4.5031
2002-05-06,-2.5854
2002-05-07,0.8542
2002-05-08,4.2045
2002-05-09,0.5806
2002-05-10,-1.0101
2002-05-13,-2.1283
2002-05-14,-1.1022
2002-05-15,1.7771
2002-05-16,-0.0592
2002-05-17,3.1389
2002-05-20,-0.8039
2002-05-21,1.6208
2002-05-22,-1.1108
2002-05-23,0.7488
2002-05-24,0.7433
2002-05-28,0.0284
2002-05-29,-1.0213
2002-05-30,-0.2006
2002-05-31,-1.9163000000000001
2002-06-03,-3.667
2002-06-04,-1.5913
2002-06-05,0.8561
2002-06-06,-1.226
2002-06-07,-1.1776
2002-06-10,0.6119
2002-06-11,-2.0487
2002-06-12,-0.0654
2002-06-13,-1.9621
2002-06-14,-1.501
2002-06-17,3.5896
2002-06-18,1.2749
2002-06-19,-0.581
2002-06-20,-0.6169
2002-06-21,-4.1163
2002-06-24,0.0341
2002-06-25,-2.282
2002-06-26,0.0349
2002-06-27,1.0453
2002-06-28,0.5862
2002-07-01,-3.2911
2002-07-02,-0.5317
2002-07-03,-3.2431
2002-07-05,5.709
2002-07-08,-2.3693
2002-07-09,-3.6403
2002-07-10,-1.3333
2002-07-11,11.036
2002-07-12,-2.2989
2002-07-15,1.9377
2002-07-16,-2.9192
2002-07-17,-1.2587
2002-07-18,1.6289
2002-07-19,-3.1359
2002-07-22,-1.6905999999999999
2002-07-23,-1.1709
2002-07-24,5.1092
2002-07-25,-1.0215
2002-07-26,1.7793999999999999
2002-07-29,6.958
2002-07-30,1.6018
2002-07-31,-0.9653
2002-08-01,-0.7147
2002-08-02,-4.3521
2002-08-05,-2.7711
2002-08-06,1.689
2002-08-07,1.7993000000000001
2002-08-08,2.9572000000000003
2002-08-09,0.4622
2002-08-12,-0.0986
2002-08-13,-2.1382
2002-08-14,0.605
2002-08-15,1.0358
2002-08-16,-0.6944
2002-08-19,0.7992
2002-08-20,-0.1321
2002-08-21,1.1909
2002-08-22,2.9748
2002-08-23,-0.0635
2002-08-26,0.3177
2002-08-27,-1.8366
2002-08-28,0.5161
2002-08-29,-1.4121000000000001
2002-08-30,-0.5859
2002-09-03,-4.5514
2002-09-04,0.6175
2002-09-05,-3.614
2002-09-06,0.7075
2002-09-09,2.81
2002-09-10,-0.5808
2002-09-11,-0.8247
2002-09-12,-2.9106
2002-09-13,1.2134
2002-09-16,-0.5289
2002-09-17,-2.1269
2002-09-18,2.8251
2002-09-19,-1.6555
2002-09-20,-4.6203
2002-09-23,1.9902
2002-09-24,-0.405
2002-09-25,4.4732
2002-09-26,2.5478
2002-09-27,-3.9337
2002-09-30,-2.1552
2002-10-01,2.533
2002-10-02,-2.4347
2002-10-03,0.1835
2002-10-04,-1.6117
2002-10-07,-3.723
2002-10-08,3.2096
2002-10-09,-1.8734
2002-10-10,5.3456
2002-10-11,3.1532999999999998
2002-10-14,2.9515000000000002
2002-10-15,3.5836
2002-10-16,0.0
2002-10-17,6.8863
2002-10-18,-0.4932
2002-10-21,3.0979
2002-10-22,0.4507
2002-10-23,1.1666
2002-10-24,0.9166
2002-10-25,1.2013
2002-10-28,-0.3185
2002-10-29,-0.6971
2002-10-30,0.2925
2002-10-31,-1.3178
2002-11-01,1.912
2002-11-04,2.5907999999999998
2002-11-05,0.2903
2002-11-06,1.7077
2002-11-07,-2.2482
2002-11-08,-0.7278
2002-11-11,-1.8182
2002-11-12,1.0753
2002-11-13,-0.2364
2002-11-14,1.5995
2002-11-15,1.2828
2002-11-18,-1.3241
2002-11-19,-0.2625
2002-11-20,1.2869
2002-11-21,4.8802
2002-11-22,2.5055
2002-11-25,-1.1013
2002-11-26,-0.0272
2002-11-27,1.3312
2002-11-29,-1.0188
2002-12-02,-0.5146
2002-12-03,-2.2325
2002-12-04,0.5013
2002-12-05,0.4433
2002-12-06,1.131
2002-12-09,-0.6001
2002-12-10,1.4544000000000001
2002-12-11,3.3811
2002-12-12,-2.4856
2002-12-13,-1.2342
2002-12-16,1.5485
2002-12-17,0.0
2002-12-18,-0.5618
2002-12-19,-3.2822
2002-12-20,1.2796
2002-12-23,0.0
2002-12-24,-1.6754
2002-12-26,0.9218
2002-12-27,-1.3562
2002-12-30,-0.3086
2002-12-31,-1.3791
2003-01-02,2.2831
2003-01-03,4.4364
2003-01-06,3.3129
2003-01-07,1.2671000000000001
2003-01-08,-0.3575
2003-01-09,2.6397
2003-01-10,0.4744
2003-01-13,-0.7207
2003-01-14,0.0751
2003-01-15,-2.1011
2003-01-16,-0.8431
2003-01-17,-0.5153
2003-01-21,-2.6418
2003-01-22,-11.7318
2003-01-23,-0.5425
2003-01-24,-2.7879
2003-01-27,-3.3042
2003-01-28,-1.5474
2003-01-29,-1.2770000000000001
2003-01-30,-0.8292
2003-01-31,1.3378
2003-02-03,4.2904
2003-02-04,-1.4241
2003-02-05,0.2889
2003-02-06,-2.2087
2003-02-07,-1.964
2003-02-10,0.1669
2003-02-11,0.1667
2003-02-12,-0.3661
2003-02-13,-0.2672
2003-02-14,2.4782
2003-02-18,1.1438
2003-02-19,-1.2278
2003-02-20,-0.6215
2003-02-21,-1.185
2003-02-24,-2.2652
2003-02-25,0.2045
2003-02-26,-0.5442
2003-02-27,0.9576
2003-02-28,0.271
2003-03-03,-0.5068
2003-03-04,-1.6299000000000001
2003-03-05,1.9676
2003-03-06,-1.1848
2003-03-07,0.9592
2003-03-10,-2.4092000000000002
2003-03-11,-0.2086
2003-03-12,-3.5540000000000003
2003-03-13,4.552
2003-03-14,-0.7602
2003-03-17,5.4318
2003-03-18,-0.2972
2003-03-19,1.9874
2003-03-20,-0.0325
2003-03-21,3.4438
2003-03-24,-4.6482
2003-03-25,0.1318
2003-03-26,0.4934
2003-03-27,0.3273
2003-03-28,-0.5546
2003-03-31,-2.8871
2003-04-01,1.25
2003-04-02,3.2032
2003-04-03,-0.3556
2003-04-04,1.233
2003-04-07,1.4102999999999999
2003-04-08,0.4741
2003-04-09,-1.8245
2003-04-10,0.4486
2003-04-11,0.0319
2003-04-14,1.5944
2003-04-15,-0.5964
2003-04-16,-1.7367
2003-04-17,0.9319
2003-04-21,-0.2865
2003-04-22,1.0536
2003-04-23,-5.2133
2003-04-24,-0.3333
2003-04-25,-2.0401
2003-04-28,2.5606
2003-04-29,0.6991
2003-04-30,-1.124
2003-05-01,-0.0669
2003-05-02,1.5055
2003-05-05,1.3514
2003-05-06,1.1057
2003-05-07,-1.1901
2003-05-08,-0.8789
2003-05-09,-0.5911
2003-05-12,0.4295
2003-05-13,-0.9211
2003-05-14,-0.5644
2003-05-15,0.2337
2003-05-16,0.7662
2003-05-19,-1.9504000000000001
2003-05-20,-0.5732
2003-05-21,-1.2886
2003-05-22,1.4428
2003-05-23,2.5398
2003-05-27,4.8877
2003-05-28,-0.0945
2003-05-29,-2.6158
2003-05-30,2.1333
2003-06-02,1.1749
2003-06-03,0.1935
2003-06-04,0.8371
2003-06-05,-0.2235
2003-06-06,0.096
2003-06-09,-1.6944
2003-06-10,0.4878
2003-06-11,0.9061
2003-06-12,-0.2245
2003-06-13,-0.9
2003-06-16,2.303
2003-06-17,1.4268
2003-06-18,-10.0656
2003-06-19,-0.3128
2003-06-20,-0.6625
2003-06-23,-2.4920999999999998
2003-06-24,-0.36
2003-06-25,-1.5535
2003-06-26,2.2018
2003-06-27,-1.1849
2003-06-30,-0.6177
2003-07-01,0.0
2003-07-02,-0.3656
2003-07-03,0.4404
2003-07-07,1.023
2003-07-08,-1.1212
2003-07-09,-0.1463
2003-07-10,-1.4652
2003-07-11,-0.8178
2003-07-14,0.6372
2003-07-15,-1.0801
2003-07-16,0.1506
2003-07-17,-1.0526
2003-07-18,-0.076
2003-07-21,-3.4221
2003-07-22,-3.189
2003-07-23,9.7601
2003-07-24,-2.7047
2003-07-25,4.7219999999999995
2003-07-28,0.6182
2003-07-29,0.8674
2003-07-30,0.5016
2003-07-31,-1.4973
2003-08-01,-0.2895
2003-08-04,-0.1815
2003-08-05,-2.1091
2003-08-06,1.5230000000000001
2003-08-07,0.0732
2003-08-08,-0.1828
2003-08-11,0.1832
2003-08-12,-0.2194
2003-08-13,-0.2931
2003-08-14,-0.882
2003-08-15,0.5933
2003-08-18,0.5529
2003-08-19,3.2258
2003-08-20,0.2486
2003-08-21,1.0981
2003-08-22,-1.2964
2003-08-25,-1.5264
2003-08-26,0.1442
2003-08-27,0.6839
2003-08-28,-1.4659
2003-08-29,1.1974
2003-09-02,6.8483
2003-09-03,-0.5705
2003-09-04,-1.1137
2003-09-05,-1.7065000000000001
2003-09-08,-0.1389
2003-09-09,-1.9819
2003-09-10,-1.4544000000000001
2003-09-11,0.216
2003-09-12,-0.3951
2003-09-15,0.4327
2003-09-16,1.1131
2003-09-17,-1.1364
2003-09-18,-0.3951
2003-09-19,0.2524
2003-09-22,0.5396
2003-09-23,-0.7156
2003-09-24,-2.7387
2003-09-25,-17.9326
2003-09-26,-3.386
2003-09-29,-2.1495
2003-09-30,0.0
2003-10-01,-0.0478
2003-10-02,-2.0545
2003-10-03,4.5854
2003-10-06,-0.4198
2003-10-07,-1.171
2003-10-08,1.09
2003-10-09,1.4534
2003-10-10,3.281
2003-10-13,2.6398
2003-10-14,-0.2616
2003-10-15,-0.7867
2003-10-16,2.9515000000000002
2003-10-17,-0.5135
2003-10-20,-0.5591
2003-10-21,2.2491
2003-10-22,-1.6074000000000002
2003-10-23,-1.1178
2003-10-24,0.7826
2003-10-27,1.1648
2003-10-28,0.7249
2003-10-29,3.3446
2003-10-30,0.6145
2003-10-31,0.4936
2003-11-03,-0.9005
2003-11-04,0.4131
2003-11-05,0.6582
2003-11-06,0.4495
2003-11-07,1.7086999999999999
2003-11-10,-2.4
2003-11-11,-0.4918
2003-11-12,3.2125
2003-11-13,-0.7582
2003-11-14,-0.9248
2003-11-17,-0.6899
2003-11-18,-0.5313
2003-11-19,0.6984
2003-11-20,-1.9992
2003-11-21,1.7485
2003-11-24,0.3273
2003-11-25,-1.0604
2003-11-26,0.5771
2003-11-28,-0.1639
2003-12-01,-0.4105
2003-12-02,-1.319
2003-12-03,-0.7519
2003-12-04,0.5892
2003-12-05,-0.8368
2003-12-08,1.308
2003-12-09,-0.9996
2003-12-10,-0.5048
2003-12-11,0.9302
2003-12-12,-0.8798
2003-12-15,-0.8876
2003-12-16,0.6397
2003-12-17,0.4237
2003-12-18,-0.5485
2003-12-19,4.2003
2003-12-22,-0.0407
2003-12-23,1.8737
2003-12-24,-0.1599
2003-12-26,-0.4806
2003-12-29,1.6901000000000002
2003-12-30,0.277
2003-12-31,1.3023
2004-01-02,-1.4414
2004-01-05,1.502
2004-01-06,2.5701
2004-01-07,0.0
2004-01-08,1.6705
2004-01-09,0.4481
2004-01-12,-2.1189999999999998
2004-01-13,0.1139
2004-01-14,-0.3794
2004-01-15,-0.7235
2004-01-16,-0.2685
2004-01-20,1.3462
2004-01-21,4.2125
2004-01-22,12.7094
2004-01-23,-3.4572
2004-01-26,0.4016
2004-01-27,-0.3667
2004-01-28,-2.5427
2004-01-29,-0.7552
2004-01-30,-1.7295
2004-02-02,0.6688
2004-02-03,2.3776
2004-02-04,-0.888
2004-02-05,-0.2068
2004-02-06,1.3812
2004-02-09,0.3747
2004-02-10,-0.0679
2004-02-11,-0.2716
2004-02-12,-0.7491
2004-02-13,-0.4117
2004-02-17,0.1378
2004-02-18,-0.8256
2004-02-19,0.4509
2004-02-20,-0.7251
2004-02-23,-0.2087
2004-02-24,-1.2199
2004-02-25,2.1877
2004-02-26,-1.174
2004-02-27,-0.2795
2004-03-01,1.7168999999999999
2004-03-02,-4.0648
2004-03-03,-0.0359
2004-03-04,0.6825
2004-03-05,-0.8562
2004-03-08,-3.4545
2004-03-09,-1.7518
2004-03-10,-0.9863
2004-03-11,-2.567
2004-03-12,3.1459
2004-03-15,-1.9443000000000001
2004-03-16,-1.0109
2004-03-17,1.5318
2004-03-18,-1.0832
2004-03-19,0.4693
2004-03-22,-1.9463
2004-03-23,-0.2382
2004-03-24,-1.3132
2004-03-25,3.0645
2004-03-26,-0.0782
2004-03-29,0.5873
2004-03-30,0.9342
2004-03-31,0.9256
2004-04-01,-4.0887
2004-04-02,0.2789
2004-04-05,0.1192
2004-04-06,1.3889
2004-04-07,-0.2348
2004-04-08,-0.1962
2004-04-12,0.0
2004-04-13,-1.6116000000000001
2004-04-14,-0.1998
2004-04-15,-0.1201
2004-04-16,1.6032
2004-04-19,-0.5128
2004-04-20,-0.7137
2004-04-21,2.6358
2004-04-22,1.5564
2004-04-23,1.8774
2004-04-26,-0.6017
2004-04-27,-0.4919
2004-04-28,-1.1787
2004-04-29,-0.1924
2004-04-30,-0.5783
2004-05-03,1.2796
2004-05-04,-1.1103
2004-05-05,0.9292
2004-05-06,-1.0357
2004-05-07,-1.3178
2004-05-10,-0.9819
2004-05-11,0.1983
2004-05-12,0.673
2004-05-13,-0.7865
2004-05-14,-0.3964
2004-05-17,-0.3979
2004-05-18,1.7978
2004-05-19,0.1962
2004-05-20,-0.0392
2004-05-21,0.0
2004-05-24,1.9592
2004-05-25,-0.3843
