ticker,WCG US Equity
2004-11-22,1.1847
2004-11-23,-1.8595000000000002
2004-11-24,1.2982
2004-11-26,2.5286
2004-11-29,2.1284
2004-11-30,8.4022
2004-12-01,-2.6244
2004-12-02,-0.7208
2004-12-03,-0.6629
2004-12-06,-0.286
2004-12-07,5.1625
2004-12-08,-0.4545
2004-12-09,0.3044
2004-12-10,-1.6692
2004-12-13,3.7037
2004-12-14,0.1786
2004-12-15,2.852
2004-12-16,-4.3328
2004-12-17,-3.6836
2004-12-20,-2.0376
2004-12-21,0.32
2004-12-22,-2.3285
2004-12-23,0.4246
2004-12-27,-0.813
2004-12-28,4.0984
2004-12-29,1.8898000000000001
2004-12-30,-0.4328
2004-12-31,0.9003
2005-01-03,0.6154
2005-01-04,-2.63
2005-01-05,2.5754
2005-01-06,-3.0618
2005-01-07,-2.0531
2005-01-10,-3.1925
2005-01-11,-0.0666
2005-01-12,3.1667
2005-01-13,2.8756
2005-01-14,1.1307
2005-01-18,-0.2174
2005-01-19,-1.0893
2005-01-20,1.5733000000000001
2005-01-21,0.1859
2005-01-24,-1.4224
2005-01-25,-0.2509
2005-01-26,4.0881
2005-01-27,0.7553
2005-01-28,0.6897
2005-01-31,4.8243
2005-02-01,1.25
2005-02-02,1.7957
2005-02-03,-1.3782
2005-02-04,4.4718
2005-02-07,-1.3376000000000001
2005-02-08,-1.6811
2005-02-09,-2.3993
2005-02-10,-0.6216
2005-02-11,3.6109999999999998
2005-02-14,4.1438
2005-02-15,-8.643
2005-02-16,-0.7211
2005-02-17,-2.4404
2005-02-18,-2.6206
2005-02-22,-7.2783
2005-02-23,3.8588
2005-02-24,-0.9209
2005-02-25,0.5449
2005-02-28,0.0638
2005-03-01,2.1344
2005-03-02,0.2495
2005-03-03,-3.5159000000000002
2005-03-04,2.6121
2005-03-07,1.0685
2005-03-08,-0.342
2005-03-09,-0.936
2005-03-10,-0.8504
2005-03-11,-1.5248
2005-03-14,-2.0
2005-03-15,-2.1396
2005-03-16,-4.8100000000000005
2005-03-17,0.2473
2005-03-18,0.1057
2005-03-21,-1.1268
2005-03-22,1.2107999999999999
2005-03-23,-2.1464
2005-03-24,-0.036
2005-03-28,1.0791
2005-03-29,0.8897
2005-03-30,7.231
2005-03-31,0.1974
2005-04-01,3.8411
2005-04-04,-1.9285
2005-04-05,-0.0645
2005-04-06,-0.2258
2005-04-07,-1.0023
2005-04-08,-0.0653
2005-04-11,2.1569
2005-04-12,3.8388
2005-04-13,-4.2206
2005-04-14,-6.4329
2005-04-15,1.1688
2005-04-18,-1.665
2005-04-19,1.624
2005-04-20,-1.5981
2005-04-21,5.0449
2005-04-22,-2.6316
2005-04-25,1.0135
2005-04-26,-5.3177
2005-04-27,2.0841
2005-04-28,-0.8997
2005-04-29,3.0028
2005-05-02,0.1695
2005-05-03,-1.1844000000000001
2005-05-04,3.4247
2005-05-05,1.5894
2005-05-06,2.9009
2005-05-09,0.4751
2005-05-10,5.2963000000000005
2005-05-11,-1.5569
2005-05-12,-0.365
2005-05-13,-2.9304
2005-05-16,1.7296
2005-05-17,0.1236
2005-05-18,2.8404
2005-05-19,1.9213
2005-05-20,-2.7099
2005-05-23,3.2092
2005-05-24,1.7894
2005-05-25,-2.3631
2005-05-26,2.1842
2005-05-27,1.7330999999999999
2005-05-31,-1.4764
2005-06-01,2.9683
2005-06-02,-2.7428
2005-06-03,0.0288
2005-06-06,0.5466
2005-06-07,-0.1431
2005-06-08,0.6304
2005-06-09,-0.3417
2005-06-10,-2.3429
2005-06-13,0.9655
2005-06-14,-0.1739
2005-06-15,1.4514
2005-06-16,1.6023
2005-06-17,0.6759
2005-06-20,0.8112
2005-06-21,0.5272
2005-06-22,-2.5393
2005-06-23,2.4638999999999998
2005-06-24,-1.4925
2005-06-27,0.6173
2005-06-28,-0.8645
2005-06-29,1.9691
2005-06-30,-2.0414
2005-07-01,0.0563
2005-07-05,2.4205
2005-07-06,3.0503
2005-07-07,1.0933
2005-07-08,5.1965
2005-07-11,3.0592
2005-07-12,-1.0706
2005-07-13,-3.5907999999999998
2005-07-14,2.8827
2005-07-15,-0.3223
2005-07-18,1.1194
2005-07-19,6.1255
2005-07-20,0.51
2005-07-21,-10.5166
2005-07-22,1.6753
2005-07-25,-0.4309
2005-07-26,-1.6802000000000001
2005-07-27,-5.6189
2005-07-28,2.963
2005-07-29,2.105
2005-08-01,0.6002
2005-08-02,0.8042
2005-08-03,-0.6433
2005-08-04,0.8806
2005-08-05,-3.7227
2005-08-08,0.3467
2005-08-09,0.6909
2005-08-10,0.8182
2005-08-11,0.4974
2005-08-12,-0.3386
2005-08-15,2.1694
2005-08-16,-1.2535
2005-08-17,-2.0984
2005-08-18,-2.2757
2005-08-19,-0.6228
2005-08-22,0.3815
2005-08-23,0.57
2005-08-24,-2.1323
2005-08-25,0.6067
2005-08-26,-0.7127
2005-08-29,-1.1872
2005-08-30,3.4367
2005-08-31,1.5667
2005-09-01,-0.9309
2005-09-02,-0.8054
2005-09-06,-1.3532
2005-09-07,1.5638
2005-09-08,-2.2961
2005-09-09,-0.5806
2005-09-12,1.7519
2005-09-13,-1.4212
2005-09-14,1.1921
2005-09-15,3.7534
2005-09-16,3.2744
2005-09-19,-3.4007
2005-09-20,0.4764
2005-09-21,-0.4215
2005-09-22,6.0847
2005-09-23,-1.6209
2005-09-26,2.6616
2005-09-27,1.9012
2005-09-28,0.945
2005-09-29,-10.7057
2005-09-30,-0.4032
2005-10-03,-2.5911
2005-10-04,0.9975
2005-10-05,-2.524
2005-10-06,-2.8427
2005-10-07,1.2167
2005-10-10,0.4865
2005-10-11,-1.7374
2005-10-12,-2.3188
2005-10-13,-0.1187
2005-10-14,0.7724
2005-10-17,-1.0318
2005-10-18,0.3277
2005-10-19,0.3563
2005-10-20,1.2426
2005-10-21,-0.6429
2005-10-24,4.5
2005-10-25,-9.5694
2005-10-26,-4.3262
2005-10-27,-1.6591
2005-10-28,0.5954
2005-10-31,3.5843
2005-11-01,0.9841
2005-11-02,11.0657
2005-11-03,0.7925
2005-11-04,1.2075
2005-11-07,0.9989
2005-11-08,-0.7418
2005-11-09,0.9134
2005-11-10,3.1541
2005-11-11,0.4786
2005-11-14,3.0961
2005-11-15,-1.1294
2005-11-16,-0.4154
2005-11-17,0.365
2005-11-18,-2.2078
2005-11-21,2.2576
2005-11-22,-0.7273
2005-11-23,0.9942
2005-11-25,-0.3886
2005-11-28,-2.9129
2005-11-29,3.6968
2005-11-30,1.9891999999999999
2005-12-01,1.6463999999999999
2005-12-02,0.8971
2005-12-05,-0.3458
2005-12-06,0.6196
2005-12-07,0.0739
2005-12-08,3.618
2005-12-09,0.0238
2005-12-12,1.0686
2005-12-13,-0.9398
2005-12-14,-1.0911
2005-12-15,-0.2878
2005-12-16,-1.5392000000000001
2005-12-19,-0.6595
2005-12-20,1.7949000000000002
2005-12-21,1.0386
2005-12-22,2.1755
2005-12-23,-0.5849
2005-12-27,-2.4947
2005-12-28,-0.1207
2005-12-29,0.29
2005-12-30,-1.5663
2006-01-03,1.5912
2006-01-04,0.9157
2006-01-05,-1.0745
2006-01-06,-0.7241
2006-01-09,-1.9937
2006-01-10,-3.6219
2006-01-11,-1.4929000000000001
2006-01-12,-1.0713
2006-01-13,-1.5055
2006-01-17,0.885
2006-01-18,1.3025
2006-01-19,-0.3149
2006-01-20,-1.8952
2006-01-23,0.3488
2006-01-24,3.1283
2006-01-25,-1.6075
2006-01-26,-0.8432
2006-01-27,4.0659
2006-01-30,1.3279
2006-01-31,1.8901
2006-02-01,3.5617
2006-02-02,-0.406
2006-02-03,-0.2398
2006-02-06,-2.8846
2006-02-07,0.2723
2006-02-08,-0.938
2006-02-09,-0.3239
2006-02-10,-2.5
2006-02-13,0.641
2006-02-14,5.7325
2006-02-15,-1.1807
2006-02-16,-0.7559
2006-02-17,2.2113
2006-02-21,-2.524
2006-02-22,1.4057
2006-02-23,-0.3891
2006-02-24,-1.1719
2006-02-27,-1.7292
2006-02-28,-2.0865
2006-03-01,0.2054
2006-03-02,1.2042
2006-03-03,0.0
2006-03-06,-1.5190000000000001
2006-03-07,1.6966999999999999
2006-03-08,5.1567
2006-03-09,-1.4423
2006-03-10,0.122
2006-03-13,1.6808999999999998
2006-03-14,1.8448
2006-03-15,-0.047
2006-03-16,0.4236
2006-03-17,-0.7968
2006-03-20,-1.9135
2006-03-21,0.3613
2006-03-22,0.168
2006-03-23,0.6229
2006-03-24,1.8094999999999999
2006-03-27,1.4266
2006-03-28,-0.5303
2006-03-29,1.6458
2006-03-30,3.1243
2006-03-31,0.4865
2006-04-03,-2.8388999999999998
2006-04-04,-0.0453
2006-04-05,1.1783
2006-04-06,-1.9708999999999999
2006-04-07,0.2056
2006-04-10,-2.7588
2006-04-11,-1.6413
2006-04-12,2.5745
2006-04-13,0.9063
2006-04-17,-0.1612
2006-04-18,2.0992
2006-04-19,-0.723
2006-04-20,-1.9344999999999999
2006-04-21,-0.789
2006-04-24,0.117
2006-04-25,0.4439
2006-04-26,0.3722
2006-04-27,-5.7706
2006-04-28,3.0005
2006-05-01,-3.1041
2006-05-02,0.9611
2006-05-03,-3.8077
2006-05-04,0.2284
2006-05-05,3.8987
2006-05-08,0.5117
2006-05-09,7.8788
2006-05-10,1.9775
2006-05-11,0.8153
2006-05-12,3.4098
2006-05-15,1.2471
2006-05-16,-0.9395
2006-05-17,1.8335
2006-05-18,-2.9594
2006-05-19,3.0923
2006-05-22,1.055
2006-05-23,1.2487
2006-05-24,-3.0328
2006-05-25,3.211
2006-05-26,-1.1919
2006-05-30,0.0613
2006-05-31,1.6551
2006-06-01,0.603
2006-06-02,-1.978
2006-06-05,-3.0982
2006-06-06,-1.0307
2006-06-07,0.7439
2006-06-08,2.3207
2006-06-09,2.1856
2006-06-12,-2.5423999999999998
2006-06-13,2.4431
2006-06-14,-3.0922
2006-06-15,0.3337
2006-06-16,0.1455
2006-06-19,-2.0963
2006-06-20,-3.5404
2006-06-21,-0.3077
2006-06-22,2.1825
2006-06-23,-0.1079
2006-06-26,0.1296
2006-06-27,0.0216
2006-06-28,-1.79
2006-06-29,1.6469
2006-06-30,5.9624
2006-07-03,1.366
2006-07-05,-1.0056
2006-07-06,1.5238
2006-07-07,-0.9206
2006-07-10,2.1208
2006-07-11,1.2263
2006-07-12,1.7389999999999999
2006-07-13,-0.1344
2006-07-14,1.2308
2006-07-17,3.2485
2006-07-18,-7.5437
2006-07-19,0.6965
2006-07-20,2.2727
2006-07-21,1.1208
2006-07-24,-0.516
2006-07-25,3.5343999999999998
2006-07-26,-1.5213
2006-07-27,-5.5011
2006-07-28,-2.1132
2006-07-31,-0.0815
2006-08-01,2.6498
2006-08-02,-1.0921
2006-08-03,3.2925
2006-08-04,-3.4596999999999998
2006-08-07,1.7717
2006-08-08,0.1385
2006-08-09,1.7582
2006-08-10,0.4853
2006-08-11,-0.5216
2006-08-14,0.3496
2006-08-15,2.2644
2006-08-16,-0.3028
2006-08-17,0.3417
2006-08-18,-0.0946
2006-08-21,0.284
2006-08-22,1.4917
2006-08-23,1.3953
2006-08-24,0.9358
2006-08-25,0.0182
2006-08-28,1.7085
2006-08-29,2.2159
2006-08-30,-2.8497
2006-08-31,0.9178
2006-09-01,0.3388
2006-09-05,1.3151
2006-09-06,-1.4033
2006-09-07,0.4448
2006-09-08,-1.5055
2006-09-11,2.068
2006-09-12,1.7088999999999999
2006-09-13,3.1006
2006-09-14,-0.5712
2006-09-15,0.5576
2006-09-18,-0.1848
2006-09-19,0.5387
2006-09-20,0.4689
2006-09-21,-2.6167
2006-09-22,-0.0856
2006-09-25,-0.1542
2006-09-26,0.0
2006-09-27,-1.87
2006-09-28,-0.3846
2006-09-29,-0.6143
2006-10-02,1.5363
2006-10-03,0.887
2006-10-04,1.7755999999999998
2006-10-05,1.0671
2006-10-06,-0.0335
2006-10-09,0.3521
2006-10-10,-0.2673
2006-10-11,-0.804
2006-10-12,-1.7055
2006-10-13,-2.9892
2006-10-16,1.4521
2006-10-17,0.2793
2006-10-18,-1.0444
2006-10-19,-0.1759
2006-10-20,2.0264
2006-10-23,1.0708
2006-10-24,1.0936
2006-10-25,0.7268
2006-10-26,1.8963
2006-10-27,2.5198
2006-10-30,-4.5141
2006-10-31,-1.1608
2006-11-01,-2.9106
2006-11-02,7.6262
2006-11-03,-3.7302
2006-11-06,5.9559999999999995
2006-11-07,1.1179000000000001
2006-11-08,-6.0328
2006-11-09,-4.3361
2006-11-10,-1.6162999999999998
2006-11-13,6.9643
2006-11-14,3.8397
2006-11-15,0.2412
2006-11-16,2.502
2006-11-17,-0.4381
2006-11-20,0.5972
2006-11-21,0.0
2006-11-22,-1.0467
2006-11-24,0.6631
2006-11-27,-0.9724
2006-11-28,1.2987
2006-11-29,-0.641
2006-11-30,1.605
2006-12-01,0.4956
2006-12-04,2.6044
2006-12-05,0.8261
2006-12-06,-0.2234
2006-12-07,1.4781
2006-12-08,0.1913
2006-12-11,0.6461
2006-12-12,0.7879
2006-12-13,-0.6804
2006-12-14,1.2972000000000001
2006-12-15,-0.3885
2006-12-18,1.3578000000000001
2006-12-19,-0.2423
2006-12-20,0.3286
2006-12-21,0.6977
2006-12-22,-2.1776
2006-12-26,-0.4915
2006-12-27,0.8425
2006-12-28,-0.5618
2006-12-29,-0.1883
2007-01-03,0.3483
2007-01-04,0.3616
2007-01-05,-0.1153
2007-01-08,2.395
2007-01-09,-0.7609
2007-01-10,2.1298
2007-01-11,4.1429
2007-01-12,-0.4672
2007-01-16,2.4544
2007-01-17,-1.4923
2007-01-18,-3.3223
2007-01-19,1.2921
2007-01-22,-0.0136
2007-01-23,1.9137
2007-01-24,0.8523
2007-01-25,-0.7791
2007-01-26,0.1863
2007-01-29,2.2051
2007-01-30,0.3379
2007-01-31,0.3627
2007-02-01,1.6779
2007-02-02,-1.4851
2007-02-05,-0.1546
2007-02-06,1.1614
2007-02-07,-0.9312
2007-02-08,-1.3907
2007-02-09,-0.5876
2007-02-12,0.486
2007-02-13,0.6797
2007-02-14,1.3113000000000001
2007-02-15,2.1402
2007-02-16,-1.192
2007-02-20,2.8063000000000002
2007-02-21,0.1482
2007-02-22,1.591
2007-02-23,-1.8818000000000001
2007-02-26,0.9404
2007-02-27,-1.8387
2007-02-28,2.51
2007-03-01,1.0233
2007-03-02,1.3023
2007-03-05,-2.2735
2007-03-06,2.5457
2007-03-07,1.0809
2007-03-08,0.7521
2007-03-09,-2.5542
2007-03-12,3.854
2007-03-13,-1.4291
2007-03-14,-0.0117
2007-03-15,0.5379
2007-03-16,-0.5699
2007-03-19,4.445
2007-03-20,-0.1568
2007-03-21,-0.415
2007-03-22,1.0588
2007-03-23,-1.2818
2007-03-26,-0.5532
2007-03-27,-0.2611
2007-03-28,-1.2863
2007-03-29,-2.4331
2007-03-30,0.7564
2007-04-02,1.8651
2007-04-03,2.2225
2007-04-04,0.6421
2007-04-05,0.5149
2007-04-09,0.9577
2007-04-10,0.1434
2007-04-11,-0.782
2007-04-12,-1.4654
2007-04-13,0.0338
2007-04-16,1.5542
2007-04-17,0.4547
2007-04-18,0.7397
2007-04-19,-0.7452
2007-04-20,1.1814
2007-04-23,1.4732
2007-04-24,0.4839
2007-04-25,-0.9418
2007-04-26,-2.7118
2007-04-27,-3.9423
2007-04-30,-6.8324
2007-05-01,-0.6576
2007-05-02,0.8494
2007-05-03,-1.2138
2007-05-04,2.9213
2007-05-07,0.8893
2007-05-08,8.8626
2007-05-09,-0.1996
2007-05-10,-0.0333
2007-05-11,0.0778
2007-05-14,1.433
2007-05-15,-1.9385
2007-05-16,0.8376
2007-05-17,-1.1186
2007-05-18,0.7841
2007-05-21,-0.5446
2007-05-22,0.6816
2007-05-23,0.7325
2007-05-24,0.3967
2007-05-25,0.1866
2007-05-29,0.1972
2007-05-30,-0.9183
2007-05-31,1.5558
2007-06-01,-0.6953
2007-06-04,0.2626
2007-06-05,0.1746
2007-06-06,-0.7081
2007-06-07,-2.5891
2007-06-08,1.4641
2007-06-11,-1.7649
2007-06-12,2.2824999999999998
2007-06-13,-1.0826
2007-06-14,0.1229
2007-06-15,-0.9816
2007-06-18,3.2331
2007-06-19,-1.4077
2007-06-20,-0.3874
2007-06-21,0.2889
2007-06-22,0.9971
2007-06-25,0.373
2007-06-26,0.4153
2007-06-27,0.1415
2007-06-28,-0.3369
2007-06-29,-1.2977
2007-07-02,2.2096999999999998
2007-07-03,-0.0432
2007-07-05,-0.8868
2007-07-06,2.5641
2007-07-09,-0.4362
2007-07-10,-1.56
2007-07-11,0.4776
2007-07-12,2.0525
2007-07-13,-0.7198
2007-07-16,3.3692
2007-07-17,0.0
2007-07-18,4.8685
2007-07-19,0.6688
2007-07-20,-0.7426
2007-07-23,-0.8761
2007-07-24,-0.2383
2007-07-25,-0.5973
2007-07-26,-0.3605
2007-07-27,-0.0804
2007-07-30,1.2774
2007-07-31,0.5661
2007-08-01,3.5947
2007-08-02,1.8112
2007-08-03,-2.7340999999999998
2007-08-06,1.2707
2007-08-07,-1.8536000000000001
2007-08-08,-2.8571
2007-08-09,-5.0349
2007-08-10,0.336
2007-08-13,2.302
2007-08-14,-2.0865
2007-08-15,-2.2146
2007-08-16,-1.111
2007-08-17,-1.0046
2007-08-20,5.5107
2007-08-21,-0.0931
2007-08-22,2.0186
2007-08-23,0.274
2007-08-24,1.5685
2007-08-27,-2.4111000000000002
2007-08-28,-3.267
2007-08-29,1.1398
2007-08-30,0.4905
2007-08-31,2.4922
2007-09-04,1.8744
2007-09-05,-1.1238
2007-09-06,1.4987
2007-09-07,-1.3378
2007-09-10,-0.8136
2007-09-11,2.1671
2007-09-12,0.3271
2007-09-13,-0.2173
2007-09-14,-1.2772000000000001
2007-09-17,1.4943
2007-09-18,2.1937
2007-09-19,0.5028
2007-09-20,1.3758
2007-09-21,1.6322999999999999
2007-09-24,-0.8964
2007-09-25,3.2884
2007-09-26,-0.3193
2007-09-27,-0.3112
2007-09-28,-3.2131
2007-10-01,4.3726
2007-10-02,0.4544
2007-10-03,1.176
2007-10-04,-1.3054000000000001
2007-10-05,-1.4314
2007-10-08,0.5239
2007-10-09,2.039
2007-10-10,1.7473
2007-10-11,-1.4355
2007-10-12,1.2509000000000001
2007-10-15,-0.2559
2007-10-16,-0.4689
2007-10-17,0.9067
2007-10-18,3.2065
2007-10-19,-0.7938
2007-10-22,2.6069
2007-10-23,2.5239000000000003
2007-10-24,-5.8068
2007-10-25,-62.9504
2007-10-26,-26.5057
2007-10-29,-8.7372
2007-10-30,-22.9909
2007-10-31,9.755
2007-11-01,-5.4568
2007-11-02,19.6764
2007-11-05,21.6661
2007-11-06,6.7267
2007-11-07,-10.664
2007-11-08,0.7874
2007-11-09,4.2188
2007-11-12,5.8471
2007-11-13,0.1983
2007-11-14,-2.1487
2007-11-15,-2.4848
2007-11-16,1.3333
2007-11-19,2.3684
2007-11-20,7.0551
2007-11-21,-0.9872
2007-11-23,5.0391
2007-11-26,-4.1047
2007-11-27,-1.8727
2007-11-28,-0.2999
2007-11-29,9.6527
2007-11-30,-2.9676
2007-12-03,0.9252
2007-12-04,3.616
2007-12-05,2.5313
2007-12-06,6.6155
2007-12-07,-2.8552
2007-12-10,4.7211
2007-12-11,3.0276
2007-12-12,1.5444
2007-12-13,2.0068
2007-12-14,-2.8992
2007-12-17,-8.7225
2007-12-18,-2.0093
2007-12-19,1.1445
2007-12-20,1.603
2007-12-21,-2.6682
2007-12-24,0.0
2007-12-26,1.0489
2007-12-27,-1.2503
2007-12-28,0.7406
2007-12-31,0.5691
2008-01-02,-0.9903
2008-01-03,9.9309
2008-01-04,0.5416
2008-01-07,1.0774
2008-01-08,-2.7926
2008-01-09,1.2719
2008-01-10,1.9706000000000001
2008-01-11,-0.2124
2008-01-14,20.0894
2008-01-15,-0.5316
2008-01-16,-3.3494
2008-01-17,-1.5668
2008-01-18,0.8614
2008-01-22,-2.7107
2008-01-23,-2.7862999999999998
2008-01-24,-17.0593
2008-01-25,2.0592
2008-01-28,11.5028
2008-01-29,-1.8719000000000001
2008-01-30,0.0
2008-01-31,-0.5935
2008-02-01,1.4285999999999999
2008-02-04,3.0692
2008-02-05,-2.6922
2008-02-06,4.0453
2008-02-07,2.8807
2008-02-08,-2.4868
2008-02-11,-2.249
2008-02-12,1.6434
2008-02-13,-1.7987
2008-02-14,5.0422
2008-02-15,6.0149
2008-02-19,-2.3471
2008-02-20,0.7002
2008-02-21,-1.9921
2008-02-22,-2.2052
2008-02-25,-0.4314
2008-02-26,-1.0831
2008-02-27,-0.1394
2008-02-28,-2.7711
2008-02-29,-2.112
2008-03-03,-2.3041
2008-03-04,-3.1732
2008-03-05,0.1993
2008-03-06,-3.9779
2008-03-07,0.9896
2008-03-10,1.7548
2008-03-11,-15.9462
2008-03-12,-3.1442
2008-03-13,2.4759
2008-03-14,-0.1611
2008-03-17,0.6453
2008-03-18,1.6297000000000001
2008-03-19,-4.1009
2008-03-20,1.0146
2008-03-24,2.0892
2008-03-25,1.7278
2008-03-26,1.1236
2008-03-27,1.1628
2008-03-28,0.1533
2008-03-31,-0.6631
2008-04-01,1.9255
2008-04-02,1.6120999999999999
2008-04-03,-0.4214
2008-04-04,0.3236
2008-04-07,-0.7444
2008-04-08,1.175
2008-04-09,-0.9637
2008-04-10,2.8942
2008-04-11,-1.5518999999999998
2008-04-14,-0.1724
2008-04-15,-0.7402
2008-04-16,-0.3231
2008-04-17,1.6209
2008-04-18,4.3436
2008-04-21,0.1881
2008-04-22,-5.3991
2008-04-23,1.2655
2008-04-24,-0.7106
2008-04-25,3.2577
2008-04-28,-1.9598
2008-04-29,3.7055
2008-04-30,2.9149000000000003
2008-05-01,-1.7588
2008-05-02,-1.1858
2008-05-05,1.4353
2008-05-06,1.299
2008-05-07,6.4575
2008-05-08,5.0549
2008-05-09,-1.7199
2008-05-12,2.7292
2008-05-13,0.1217
2008-05-14,-0.6482
2008-05-15,2.9358
2008-05-16,1.5647
2008-05-19,-0.351
2008-05-20,1.3112
2008-05-21,0.1932
2008-05-22,2.1785
2008-05-23,-0.9434
2008-05-27,-0.2476
2008-05-28,0.611
2008-05-29,0.3986
2008-05-30,4.31
2008-06-02,-4.8568
2008-06-03,1.3333
2008-06-04,0.0188
2008-06-05,0.545
2008-06-06,-4.0935
2008-06-09,-1.8904999999999998
2008-06-10,-0.8741
2008-06-11,-1.0822
2008-06-12,-2.9579
2008-06-13,-0.6889
2008-06-16,2.0181
2008-06-17,-0.0618
2008-06-18,-1.1753
2008-06-19,-15.9608
2008-06-20,1.1668
2008-06-23,-9.3006
2008-06-24,0.2706
2008-06-25,0.6476
2008-06-26,-4.5845
2008-06-27,0.3091
2008-06-30,1.2605
2008-07-01,0.5533
2008-07-02,-0.3026
2008-07-03,0.4139
2008-07-07,-1.0717
2008-07-08,0.5278
2008-07-09,1.4092
2008-07-10,-12.6431
2008-07-11,-8.8272
2008-07-14,4.9264
2008-07-15,1.1086
2008-07-16,-14.1245
2008-07-17,14.7202
2008-07-18,3.3061
2008-07-21,-7.3828
2008-07-22,24.0164
2008-07-23,5.3793
2008-07-24,-3.4293
2008-07-25,-1.9788999999999999
2008-07-28,0.8296
2008-07-29,-0.6308
2008-07-30,1.5733000000000001
2008-07-31,6.875
2008-08-01,-1.7544
2008-08-04,1.7081
2008-08-05,2.4682
2008-08-06,2.0362999999999998
2008-08-07,-3.3585
2008-08-08,9.242
2008-08-11,-1.7288999999999999
2008-08-12,-1.0087
2008-08-13,-9.5024
2008-08-14,-0.2095
2008-08-15,4.4608
2008-08-18,-3.9436999999999998
2008-08-19,10.8002
2008-08-20,-1.9117
2008-08-21,2.1415
2008-08-22,-0.3298
2008-08-25,-2.9307
2008-08-26,-0.8522
2008-08-27,2.3821
2008-08-28,-0.048
2008-08-29,0.216
2008-09-02,-0.5268
2008-09-03,-1.2277
2008-09-04,0.2681
2008-09-05,-1.4827
2008-09-08,1.2337
2008-09-09,-0.1462
2008-09-10,1.0495
2008-09-11,1.4493
2008-09-12,1.5238
2008-09-15,-6.4728
2008-09-16,-3.2347
2008-09-17,-6.297
2008-09-18,0.6361
2008-09-19,15.4163
2008-09-22,-7.9286
2008-09-23,-4.3186
2008-09-24,-2.973
2008-09-25,-3.2312
2008-09-26,3.6269
2008-09-29,0.0
2008-09-30,0.0
2008-10-01,-1.0278
2008-10-02,-1.5998
2008-10-03,-11.1238
2008-10-06,-11.8742
2008-10-07,2.9497
2008-10-08,-3.6433999999999997
2008-10-09,-5.3965
2008-10-10,-6.4804
2008-10-13,12.0332
2008-10-14,3.6296
2008-10-15,-11.0436
2008-10-16,9.2005
2008-10-17,0.0736
2008-10-20,0.2206
2008-10-21,4.3286999999999995
2008-10-22,-8.2982
2008-10-23,-8.0138
2008-10-24,-7.8366
2008-10-27,-9.3171
2008-10-28,7.98
2008-10-29,-0.7852
2008-10-30,6.7039
2008-10-31,5.4538
2008-11-03,2.1928
2008-11-04,1.2146
2008-11-05,-3.2
2008-11-06,-0.8264
2008-11-07,-3.0417
2008-11-10,-3.352
2008-11-11,-2.2232
2008-11-12,-9.6407
2008-11-13,-54.2023
2008-11-14,2.8571
2008-11-17,0.7479
2008-11-18,-2.0148
2008-11-19,-13.2035
