ticker,HPC US Equity
2000-05-23,0.0
2000-05-24,2.5455
2000-05-25,-4.9645
2000-05-26,-0.3731
2000-05-30,2.6217
2000-05-31,-1.708
2000-06-01,1.5093999999999999
2000-06-02,1.8587
2000-06-05,-1.8248
2000-06-06,0.0
2000-06-07,-1.8587
2000-06-08,1.1364
2000-06-09,-1.4981
2000-06-12,0.7605
2000-06-13,-0.3774
2000-06-14,1.5152
2000-06-15,-0.7463
2000-06-16,-1.5038
2000-06-19,-2.6718
2000-06-20,-1.1764999999999999
2000-06-21,-0.7937
2000-06-22,-2.4
2000-06-23,-1.6393
2000-06-26,-0.8333
2000-06-27,3.3613
2000-06-28,-3.5821
2000-06-29,-3.0305
2000-06-30,-2.1739
2000-07-03,1.3333
2000-07-05,-0.4386
2000-07-06,-3.5242
2000-07-07,-0.9132
2000-07-10,0.0
2000-07-11,0.9217
2000-07-12,-0.9132
2000-07-13,-0.9217
2000-07-14,-4.186
2000-07-17,-2.9126
2000-07-18,-0.5
2000-07-19,-1.005
2000-07-20,-1.5228000000000002
2000-07-21,-3.0928
2000-07-24,14.8936
2000-07-25,13.8889
2000-07-26,0.4065
2000-07-27,-2.0243
2000-07-28,-2.4793
2000-07-31,1.2711999999999999
2000-08-01,-1.6736
2000-08-02,0.0
2000-08-03,-1.7021
2000-08-04,1.2987
2000-08-07,-2.9915000000000003
2000-08-08,2.2026
2000-08-09,0.8621
2000-08-10,-1.2821
2000-08-11,2.1645
2000-08-14,-0.8475
2000-08-15,-1.2821
2000-08-16,-0.4329
2000-08-17,2.1739
2000-08-18,0.0
2000-08-21,-2.9787
2000-08-22,0.4386
2000-08-23,-5.8952
2000-08-24,-3.4803
2000-08-25,3.8462
2000-08-28,0.9259
2000-08-29,-0.9174
2000-08-30,-0.9259
2000-08-31,0.7593
2000-09-01,-1.0875
2000-09-05,1.4151
2000-09-06,0.4651
2000-09-07,-3.2407
2000-09-08,-2.3923
2000-09-11,-0.4902
2000-09-12,-0.9852
2000-09-13,3.4826
2000-09-14,-2.4038
2000-09-15,0.9852
2000-09-18,-2.439
2000-09-19,-1.0
2000-09-20,-3.0303
2000-09-21,-1.0417
2000-09-22,-2.1053
2000-09-25,3.7634
2000-09-26,-3.1088
2000-09-27,11.2299
2000-09-28,0.4808
2000-09-29,8.134
2000-10-02,1.7699
2000-10-03,1.3043
2000-10-04,1.7167
2000-10-05,0.8439
2000-10-06,-1.2551999999999999
2000-10-09,0.0
2000-10-10,-2.9661
2000-10-11,-2.1834
2000-10-12,3.5714
2000-10-13,0.8621
2000-10-16,2.1368
2000-10-17,-3.3473
2000-10-18,8.2251
2000-10-19,-2.0
2000-10-20,4.0816
2000-10-23,-3.1373
2000-10-24,4.8583
2000-10-25,0.3861
2000-10-26,-1.1538
2000-10-27,13.2296
2000-10-30,0.0
2000-10-31,0.6873
2000-11-01,-1.7065000000000001
2000-11-02,-0.3472
2000-11-03,2.439
2000-11-06,0.6803
2000-11-07,2.3649
2000-11-08,-0.33
2000-11-09,-2.649
2000-11-10,0.3401
2000-11-13,2.7119
2000-11-14,0.33
2000-11-15,1.3158
2000-11-16,-3.5714
2000-11-17,1.6835
2000-11-20,-3.6424
2000-11-21,1.7182
2000-11-22,-0.6757
2000-11-24,1.0204
2000-11-27,2.0202
2000-11-28,1.9802
2000-11-29,-0.9709
2000-11-30,-0.6536
2000-12-01,2.3026
2000-12-04,0.3215
2000-12-05,1.6026
2000-12-06,-1.5773000000000001
2000-12-07,-2.5641
2000-12-08,0.6579
2000-12-11,-1.3072
2000-12-12,0.9934
2000-12-13,-3.2787
2000-12-14,1.6949
2000-12-15,-6.0
2000-12-18,2.8369
2000-12-19,1.3793
2000-12-20,-2.0408
2000-12-21,1.0417
2000-12-22,3.7801
2000-12-26,-0.3311
2000-12-27,0.6645
2000-12-28,3.6304
2000-12-29,-2.8662
2001-01-02,-1.6393
2001-01-03,2.6667
2001-01-04,2.9221
2001-01-05,-1.5773000000000001
2001-01-08,2.2436
2001-01-09,-2.8213
2001-01-10,0.3226
2001-01-11,-6.4309
2001-01-12,-2.0619
2001-01-16,-0.7018
2001-01-17,1.4134
2001-01-18,-3.1359
2001-01-19,-16.5468
2001-01-22,-4.3103
2001-01-23,-5.8559
2001-01-24,-1.4354
2001-01-25,1.4563
2001-01-26,0.0
2001-01-29,4.2679
2001-01-30,4.6256
2001-01-31,0.3509
2001-02-01,1.1888
2001-02-02,-2.3497
2001-02-05,-0.2123
2001-02-06,2.1277
2001-02-07,1.1111
2001-02-08,-2.5412
2001-02-09,0.8457
2001-02-12,-2.5157
2001-02-13,1.7921
2001-02-14,-0.9859
2001-02-15,2.0626
2001-02-16,-2.5087
2001-02-20,-0.6433
2001-02-21,-3.5971
2001-02-22,2.5373
2001-02-23,-4.2213
2001-02-26,4.7872
2001-02-27,-0.2175
2001-02-28,2.3256
2001-03-01,2.4148
2001-03-02,-2.1498
2001-03-05,2.197
2001-03-06,0.8322
2001-03-07,0.0688
2001-03-08,0.0
2001-03-09,-3.3677
2001-03-12,-1.8492
2001-03-13,1.0145
2001-03-14,-0.3587
2001-03-15,-1.7279
2001-03-16,-1.0989
2001-03-19,0.7407
2001-03-20,-0.4412
2001-03-21,-1.7725
2001-03-22,-5.4887
2001-03-23,2.864
2001-03-26,0.8507
2001-03-27,2.454
2001-03-28,-2.9939999999999998
2001-03-29,0.3086
2001-03-30,-0.0769
2001-04-02,-0.077
2001-04-03,-3.698
2001-04-04,0.8
2001-04-05,3.1746
2001-04-06,-1.3077
2001-04-09,-0.4677
2001-04-10,1.9577
2001-04-11,-2.8418
2001-04-12,2.1344
2001-04-16,-0.5418
2001-04-17,0.5447
2001-04-18,1.3932
2001-04-19,0.3817
2001-04-20,-3.9544
2001-04-23,-1.9794
2001-04-24,0.0
2001-04-25,0.5654
2001-04-26,-0.5622
2001-04-27,-2.4233000000000002
2001-04-30,-1.0762
2001-05-01,-4.3515
2001-05-02,2.7997
2001-05-03,-1.1064
2001-05-04,4.9053
2001-05-07,0.4922
2001-05-08,-2.0408
2001-05-09,0.0
2001-05-10,1.9167
2001-05-11,-1.3900000000000001
2001-05-14,9.4527
2001-05-15,-0.9091
2001-05-16,2.1407
2001-05-17,2.8443
2001-05-18,-1.1645
2001-05-21,0.1473
2001-05-22,-0.1471
2001-05-23,-1.3255
2001-05-24,-1.1194
2001-05-25,4.9056999999999995
2001-05-29,0.4317
2001-05-30,-3.7965999999999998
2001-05-31,-0.5212
2001-06-01,3.3683
2001-06-04,-0.1448
2001-06-05,1.7404
2001-06-06,-3.2074
2001-06-07,-1.0309
2001-06-08,-1.4137
2001-06-11,-0.3774
2001-06-12,-1.1364
2001-06-13,0.3831
2001-06-14,-4.1985
2001-06-15,-0.3984
2001-06-18,-1.2
2001-06-19,-0.4049
2001-06-20,-1.3820999999999999
2001-06-21,-1.0717
2001-06-22,-2.5
2001-06-25,-3.2479
2001-06-26,1.1484
2001-06-27,-0.8734
2001-06-28,4.2291
2001-06-29,-4.4801
2001-07-02,4.4248
2001-07-03,-0.8475
2001-07-05,0.4274
2001-07-06,-1.5319
2001-07-09,1.9015
2001-07-10,-2.3749000000000002
2001-07-11,-1.4769999999999999
2001-07-12,-1.6755
2001-07-13,0.0
2001-07-16,2.3318
2001-07-17,0.6135
2001-07-18,-1.6551
2001-07-19,1.6829
2001-07-20,-1.3937
2001-07-23,0.53
2001-07-24,-5.9754000000000005
2001-07-25,2.3364
2001-07-26,-1.0046
2001-07-27,-0.5535
2001-07-30,-1.4842
2001-07-31,-0.1883
2001-08-01,-1.8868
2001-08-02,3.4615
2001-08-03,1.3941
2001-08-06,-0.0917
2001-08-07,-0.5505
2001-08-08,-1.7528000000000001
2001-08-09,-0.4695
2001-08-10,-0.4717
2001-08-13,0.0
2001-08-14,1.6114000000000002
2001-08-15,1.3993
2001-08-16,1.3799000000000001
2001-08-17,0.9982
2001-08-20,-0.8985
2001-08-21,-0.7253
2001-08-22,1.8265
2001-08-23,1.1659
2001-08-24,2.3936
2001-08-27,0.0866
2001-08-28,-2.5952
2001-08-29,-1.421
2001-08-30,-0.9009
2001-08-31,2.7273
2001-09-04,-0.885
2001-09-05,1.4285999999999999
2001-09-06,-1.7606000000000002
2001-09-07,-3.0466
2001-09-10,-2.9575
2001-09-17,-10.4762
2001-09-18,-3.2979
2001-09-19,-3.5204
2001-09-20,-16.1916
2001-09-21,-5.5782
2001-09-24,6.9164
2001-09-25,-0.2695
2001-09-26,8.1081
2001-09-27,-9.375
2001-09-28,13.7931
2001-10-01,-3.0303
2001-10-02,0.0
2001-10-03,2.5
2001-10-04,0.0
2001-10-05,-2.439
2001-10-08,0.25
2001-10-09,-1.1222
2001-10-10,3.0265
2001-10-11,5.8751999999999995
2001-10-12,-3.1214
2001-10-15,2.9833
2001-10-16,2.781
2001-10-17,-8.6809
2001-10-18,3.0864
2001-10-19,-3.4731
2001-10-22,6.6998
2001-10-23,1.7442
2001-10-24,-3.4286
2001-10-25,1.8935
2001-10-26,-1.2776
2001-10-29,-3.2941
2001-10-30,-5.2311
2001-10-31,-2.9525
2001-11-01,6.8783
2001-11-02,2.104
2001-11-05,3.2727
2001-11-06,2.5822000000000003
2001-11-07,-0.4577
2001-11-08,-2.8736
2001-11-09,2.8402
2001-11-12,-4.1427
2001-11-13,3.4814
2001-11-14,1.6240999999999999
2001-11-15,10.274000000000001
2001-11-16,3.2091
2001-11-19,-1.4042
2001-11-20,1.0173
2001-11-21,0.3021
2001-11-23,7.1285
2001-11-26,-0.4686
2001-11-27,-2.2599
2001-11-28,-2.9865
2001-11-29,-0.7944
2001-11-30,1.1011
2001-12-03,0.099
2001-12-04,1.088
2001-12-05,-2.7397
2001-12-06,0.503
2001-12-07,-1.4014
2001-12-10,-4.0609
2001-12-11,2.7513
2001-12-12,-0.103
2001-12-13,0.1031
2001-12-14,-1.9567
2001-12-17,4.5168
2001-12-18,0.0
2001-12-19,-2.5126
2001-12-20,1.5464
2001-12-21,-2.5381
2001-12-24,3.125
2001-12-26,-0.5051
2001-12-27,2.7411
2001-12-28,-0.5929
2001-12-31,-0.5964
2002-01-02,1.7
2002-01-03,-0.1967
2002-01-04,3.2512
2002-01-07,-0.3817
2002-01-08,-4.3103
2002-01-09,-0.1001
2002-01-10,-0.2004
2002-01-11,-0.8032
2002-01-14,1.417
2002-01-15,-1.4969999999999999
2002-01-16,-5.6738
2002-01-17,-1.5038
2002-01-18,-1.5267
2002-01-22,2.3256
2002-01-23,2.4892
2002-01-24,0.8448
2002-01-25,1.8848
2002-01-28,-2.5694
2002-01-29,-2.4262
2002-01-30,-0.6486
2002-01-31,2.2851
2002-02-01,-2.234
2002-02-04,-0.4353
2002-02-05,-2.0765
2002-02-06,2.0089
2002-02-07,-0.4376
2002-02-08,3.0769
2002-02-11,12.4733
2002-02-12,5.8768
2002-02-13,-2.8648
2002-02-14,-1.0138
2002-02-15,5.959
2002-02-19,-3.3392
2002-02-20,7.1818
2002-02-21,0.7634
2002-02-22,1.2626
2002-02-25,4.7382
2002-02-26,-0.7937
2002-02-27,0.0
2002-02-28,0.0
2002-03-01,0.4
2002-03-04,-0.3984
2002-03-05,-0.56
2002-03-06,4.0225
2002-03-07,-0.232
2002-03-08,3.4884
2002-03-11,-0.8989
2002-03-12,0.6047
2002-03-13,-2.4042
2002-03-14,0.077
2002-03-15,0.0
2002-03-18,-1.0
2002-03-19,1.3209
2002-03-20,-0.5368
2002-03-21,-1.0794
2002-03-22,0.9353
2002-03-25,-0.5405
2002-03-26,3.7267
2002-03-27,2.3952
2002-03-28,-2.7047
2002-04-01,-1.728
2002-04-02,-0.4587
2002-04-03,-5.53
2002-04-04,-2.1138
2002-04-05,3.6545
2002-04-08,-0.2404
2002-04-09,-0.9639
2002-04-10,-0.2433
2002-04-11,-2.439
2002-04-12,2.25
2002-04-15,-0.815
2002-04-16,0.493
2002-04-17,0.1635
2002-04-18,-1.2245
2002-04-19,-0.3306
2002-04-22,-1.4925
2002-04-23,0.2525
2002-04-24,-0.9236
2002-04-25,-0.2542
2002-04-26,0.2549
2002-04-29,-0.0847
2002-04-30,3.4775
2002-05-01,0.4098
2002-05-02,0.8163
2002-05-03,-0.4049
2002-05-06,-2.8455
2002-05-07,-0.5858
2002-05-08,0.5892
2002-05-09,-0.3347
2002-05-10,-0.084
2002-05-13,4.2017
2002-05-14,2.2580999999999998
2002-05-15,1.9716
2002-05-16,-0.464
2002-05-17,0.8547
2002-05-20,-1.5408
2002-05-21,-0.2347
2002-05-22,0.8627
2002-05-23,-2.1773
2002-05-24,2.3052
2002-05-28,-2.7195
2002-05-29,1.5175999999999998
2002-05-30,-0.8655
2002-05-31,-0.0794
2002-06-03,-2.224
2002-06-04,0.4062
2002-06-05,-0.5663
2002-06-06,-2.441
2002-06-07,0.3336
2002-06-10,0.4156
2002-06-11,-0.745
2002-06-12,0.7506
2002-06-13,-1.6556
2002-06-14,-0.9259
2002-06-17,1.9541
2002-06-18,-0.5
2002-06-19,-0.0838
2002-06-20,0.7544
2002-06-21,-1.9967000000000001
2002-06-24,0.9338
2002-06-25,-2.6071999999999997
2002-06-26,1.7271
2002-06-27,-0.2547
2002-06-28,-1.2766
2002-07-01,2.5862
2002-07-02,-3.4454000000000002
2002-07-03,-0.9574
2002-07-05,3.0756
2002-07-08,-1.705
2002-07-09,-1.301
2002-07-10,-1.8453
2002-07-11,-1.7905
2002-07-12,1.6408
2002-07-15,-3.8565
2002-07-16,-1.6791
2002-07-17,-0.2846
2002-07-18,1.1418
2002-07-19,-1.9755
2002-07-22,-4.0307
2002-07-23,0.5
2002-07-24,4.4776
2002-07-25,6.5714
2002-07-26,-5.7194
2002-07-29,3.7915
2002-07-30,-2.3744
2002-07-31,-0.8419
2002-08-01,-0.0943
2002-08-02,-5.0992
2002-08-05,-3.9801
2002-08-06,3.7306
2002-08-07,1.0989
2002-08-08,2.2727
2002-08-09,0.9662
2002-08-12,-0.6699
2002-08-13,3.0829
2002-08-14,1.7757
2002-08-15,2.2039
2002-08-16,-4.5822
2002-08-19,-1.2241
2002-08-20,-0.6673
2002-08-21,0.8637
2002-08-22,-0.5709
2002-08-23,1.0526
2002-08-26,0.3788
2002-08-27,-0.9434
2002-08-28,-0.4762
2002-08-29,-0.2871
2002-08-30,0.7678
2002-09-03,-4.0
2002-09-04,5.6548
2002-09-05,-2.4413
2002-09-06,3.4649
2002-09-09,-0.8372
2002-09-10,1.3133
2002-09-11,0.2778
2002-09-12,-2.4931
2002-09-13,-1.9886
2002-09-16,-1.9324
2002-09-17,-3.6452999999999998
2002-09-18,0.3067
2002-09-19,-6.2181
2002-09-20,-0.3261
2002-09-23,-2.8353
2002-09-24,-1.908
2002-09-25,5.9497
2002-09-26,6.0475
2002-09-27,-4.4807
2002-09-30,-1.8124
2002-10-01,5.4289
2002-10-02,-3.0896
2002-10-03,2.4442
2002-10-04,-6.639
2002-10-07,1.0
2002-10-08,-0.44
2002-10-09,-0.221
2002-10-10,0.8859
2002-10-11,1.8660999999999999
2002-10-14,0.431
2002-10-15,5.6867
2002-10-16,-2.2335
2002-10-17,5.9190000000000005
2002-10-18,-0.4902
2002-10-21,3.0542
2002-10-22,-2.1989
2002-10-23,-5.1808
2002-10-24,-1.0309
2002-10-25,-2.0833
2002-10-28,-2.0213
2002-10-29,2.063
2002-10-30,-1.0638
2002-10-31,3.2258
2002-11-01,1.1458
2002-11-04,-2.3687
2002-11-05,0.1055
2002-11-06,5.3741
2002-11-07,-3.5
2002-11-08,-2.0725
2002-11-11,-2.8571
2002-11-12,-2.5054
2002-11-13,0.3352
2002-11-14,3.4521
2002-11-15,-0.3229
2002-11-18,-3.8877
2002-11-19,2.2472
2002-11-20,-3.2967
2002-11-21,1.7045
2002-11-22,-0.5587
2002-11-25,1.7978
2002-11-26,-0.6623
2002-11-27,1.7778
2002-11-29,2.8384
2002-12-02,-3.7155
2002-12-03,2.9768
2002-12-04,-0.3212
2002-12-05,-1.0741
2002-12-06,3.6916
2002-12-09,-5.445
2002-12-10,2.4363
2002-12-11,-1.9459
2002-12-12,0.0
2002-12-13,0.3308
2002-12-16,-1.6484
2002-12-17,0.8939
2002-12-18,-3.2115
2002-12-19,2.746
2002-12-20,0.7795
2002-12-23,0.663
2002-12-24,0.7684
2002-12-26,0.0
2002-12-27,-5.5556
2002-12-30,3.2295
2002-12-31,-1.6760000000000002
2003-01-02,4.4318
2003-01-03,2.2851
2003-01-06,0.7447
2003-01-07,-2.6399
2003-01-08,0.4338
2003-01-09,2.0518
2003-01-10,0.5291
2003-01-13,0.5263
2003-01-14,0.0
2003-01-15,-0.4188
2003-01-16,0.2103
2003-01-17,0.7345
2003-01-21,-4.375
2003-01-22,-0.8715
2003-01-23,-0.5495
2003-01-24,-2.9834
2003-01-27,-3.303
2003-01-28,0.2356
2003-01-29,-3.4078
2003-01-30,0.7299
2003-01-31,0.1208
2003-02-03,5.3076
2003-02-04,-1.3746
2003-02-05,-1.1614
2003-02-06,-0.9401
2003-02-07,-1.8980000000000001
2003-02-10,-2.4184
2003-02-11,0.6196
2003-02-12,0.4926
2003-02-13,0.4902
2003-02-14,-1.3415
2003-02-18,1.1125
2003-02-19,0.8557
2003-02-20,-0.2424
2003-02-21,0.8505
2003-02-24,-2.4096
2003-02-25,3.4568
2003-02-26,-2.864
2003-02-27,2.5799
2003-02-28,-3.8323
2003-03-03,1.1208
2003-03-04,-2.7094
2003-03-05,0.3797
2003-03-06,-1.2610000000000001
2003-03-07,0.2554
2003-03-10,-1.1465
2003-03-11,-1.0309
2003-03-12,-1.0417
2003-03-13,7.7632
2003-03-14,0.1221
2003-03-17,0.6098
2003-03-18,3.6364
2003-03-19,1.6374
2003-03-20,4.2578
2003-03-21,4.8565000000000005
2003-03-24,-6.6316
2003-03-25,2.3675
2003-03-26,-0.8811
2003-03-27,-0.7778
2003-03-28,1.0078
2003-03-31,-3.5477
2003-04-01,2.2989
2003-04-02,1.573
2003-04-03,0.6637
2003-04-04,-1.8681
2003-04-07,2.0157
2003-04-08,-2.5247
2003-04-09,-0.9009
2003-04-10,-4.2045
2003-04-11,9.134
2003-04-14,0.1087
2003-04-15,2.4973
2003-04-16,-1.9068
2003-04-17,0.9719
2003-04-21,0.0
2003-04-22,3.7433
2003-04-23,0.9278
2003-04-24,3.0644
2003-04-25,-5.3518
2003-04-28,3.9791
2003-04-29,2.1148
2003-04-30,0.0986
2003-05-01,-1.2808
2003-05-02,0.7984
2003-05-05,0.099
2003-05-06,-1.088
2003-05-07,-1.7
2003-05-08,-1.8311
2003-05-09,0.5181
2003-05-12,0.5155
2003-05-13,0.8205
2003-05-14,-0.8138
2003-05-15,0.8205
2003-05-16,1.9329
2003-05-19,-3.8922
2003-05-20,1.2461
2003-05-21,-0.3077
2003-05-22,-0.823
2003-05-23,0.1037
2003-05-27,1.1399
2003-05-28,0.0
2003-05-29,0.5123
2003-05-30,1.4271
2003-06-02,1.3065
2003-06-03,1.5873
2003-06-04,-0.4883
2003-06-05,0.4907
2003-06-06,-1.3672
2003-06-09,-2.3762
2003-06-10,1.6227
2003-06-11,-1.5968
2003-06-12,2.8398
2003-06-13,-2.071
2003-06-16,0.7049
2003-06-17,3.7
2003-06-18,-1.1572
2003-06-19,0.1951
2003-06-20,-0.4869
2003-06-23,-2.1526
2003-06-24,0.7
2003-06-25,-0.1986
2003-06-26,1.393
2003-06-27,-1.2758
2003-06-30,-1.5905
2003-07-01,0.202
2003-07-02,-0.3024
2003-07-03,-2.4267
2003-07-07,3.4197
2003-07-08,0.2004
2003-07-09,4.2
2003-07-10,-1.3436
2003-07-11,6.9066
2003-07-14,0.364
2003-07-15,-0.816
2003-07-16,1.3711
2003-07-17,-3.156
2003-07-18,1.4898
2003-07-21,-1.6514
2003-07-22,2.6119
2003-07-23,-0.4545
2003-07-24,0.0
2003-07-25,0.4566
2003-07-28,-1.1818
2003-07-29,0.92
2003-07-30,-0.5469
2003-07-31,4.6746
2003-08-01,-3.0648
2003-08-04,-0.9033
2003-08-05,-1.3674
2003-08-06,-1.3862999999999999
2003-08-07,-0.8435
2003-08-08,0.5671
2003-08-11,-0.094
2003-08-12,1.5992
2003-08-13,1.1111
2003-08-14,1.1905000000000001
2003-08-15,-0.4525
2003-08-18,2.4545
2003-08-19,-1.0648
2003-08-20,-0.5381
2003-08-21,1.8936
2003-08-22,-2.8319
2003-08-25,0.6375
2003-08-26,0.724
2003-08-27,-0.7188
2003-08-28,1.086
2003-08-29,0.2686
2003-09-02,2.0536
2003-09-03,0.6124
2003-09-04,4.4348
2003-09-05,-0.6661
2003-09-08,0.922
2003-09-09,-0.7475
2003-09-10,-3.9331
2003-09-11,3.223
2003-09-12,1.2658
2003-09-15,-0.4167
2003-09-16,0.4184
2003-09-17,-1.25
2003-09-18,1.3502
2003-09-19,0.4996
2003-09-22,-0.6628
2003-09-23,1.1676
2003-09-24,-0.8244
2003-09-25,-4.655
2003-09-26,-0.6103
2003-09-29,3.0702
2003-09-30,-3.5745
2003-10-01,1.9417
2003-10-02,1.7316
2003-10-03,0.6809
2003-10-06,0.1691
2003-10-07,1.097
2003-10-08,-7.2621
2003-10-09,-3.3303
2003-10-10,0.6518
2003-10-13,1.4801
2003-10-14,-3.8286
2003-10-15,-2.0853
2003-10-16,0.484
2003-10-17,-2.1195
2003-10-20,0.689
2003-10-21,1.564
2003-10-22,0.1925
2003-10-23,-4.611
2003-10-24,-0.8056
2003-10-27,1.3197999999999999
2003-10-28,0.2004
2003-10-29,2.5
2003-10-30,0.3902
2003-10-31,1.5549
2003-11-03,-1.244
2003-11-04,-2.2287
2003-11-05,0.0991
2003-11-06,1.0891
2003-11-07,0.1959
2003-11-10,-3.0303
2003-11-11,1.8145
2003-11-12,2.5743
2003-11-13,-1.0618
2003-11-14,1.0732
2003-11-17,-0.8687
2003-11-18,-1.9474
2003-11-19,1.3902999999999999
2003-11-20,-0.3918
2003-11-21,0.9833
2003-11-24,1.5579
2003-11-25,0.0959
2003-11-26,-0.3831
2003-11-28,-3.4615
2003-12-01,7.2709
2003-12-02,2.0427
2003-12-03,0.091
2003-12-04,0.0
2003-12-05,0.2727
2003-12-08,1.9946000000000002
2003-12-09,1.5110999999999999
2003-12-10,-0.3503
2003-12-11,3.5149
2003-12-12,1.528
2003-12-15,-2.0067
2003-12-16,0.256
2003-12-17,0.0
2003-12-18,0.2553
2003-12-19,1.0187
2003-12-22,-1.0084
2003-12-23,0.3396
2003-12-24,-0.6768
2003-12-26,0.1704
2003-12-29,3.0612
2003-12-30,2.3102
2003-12-31,-1.6129
2004-01-02,3.1148
2004-01-05,3.3386
2004-01-06,-0.6154
2004-01-07,0.387
2004-01-08,1.3107
2004-01-09,-3.2725
2004-01-12,3.3832
2004-01-13,-1.5981999999999998
2004-01-14,1.9335
2004-01-15,-0.607
2004-01-16,-1.9083999999999999
2004-01-20,-0.7004
2004-01-21,2.3511
2004-01-22,-3.9051
2004-01-23,0.0
2004-01-26,2.1514
2004-01-27,-1.092
2004-01-28,-2.8391
2004-01-29,0.487
2004-01-30,-1.454
2004-02-02,0.1639
2004-02-03,-3.437
2004-02-04,-5.5931999999999995
2004-02-05,2.693
2004-02-06,2.7972
2004-02-09,2.1259
2004-02-10,1.5819999999999999
2004-02-11,2.8689
2004-02-12,-0.8765
2004-02-13,-1.8489
2004-02-17,0.0
2004-02-18,-2.457
2004-02-19,-0.084
2004-02-20,-1.5966
2004-02-23,-0.9394
2004-02-24,0.8621
2004-02-25,-1.0256
2004-02-26,0.9499
2004-02-27,1.7964
2004-03-01,1.6806999999999999
2004-03-02,-2.6446
2004-03-03,-1.6129
2004-03-04,0.3451
2004-03-05,-0.4299
2004-03-08,0.7772
2004-03-09,-2.3136
2004-03-10,-3.4211
2004-03-11,-1.2716
2004-03-12,2.8519
2004-03-15,-1.4311
2004-03-16,-0.9074
2004-03-17,-1.0073
2004-03-18,0.2775
2004-03-19,1.107
2004-03-22,-1.0036
2004-03-23,0.0
2004-03-24,1.3825
2004-03-25,3.3636
2004-03-26,-1.6711
2004-03-29,3.7567
2004-03-30,-1.2069
2004-03-31,0.1745
2004-04-01,2.7875
2004-04-02,0.678
2004-04-05,0.9259
2004-04-06,-0.834
2004-04-07,0.4205
2004-04-08,-2.0938
2004-04-12,2.3097
2004-04-13,-2.0067
2004-04-14,1.0239
2004-04-15,-1.3514
2004-04-16,0.0856
2004-04-19,2.5663
2004-04-20,-1.5013
2004-04-21,-2.5402
2004-04-22,2.5195
2004-04-23,1.1864
2004-04-26,0.5863
2004-04-27,0.8326
2004-04-28,-5.45
2004-04-29,-2.0087
2004-04-30,-0.9804
2004-05-03,0.7201
2004-05-04,0.4468
2004-05-05,-1.6904
2004-05-06,-1.81
2004-05-07,-3.2258
2004-05-10,-1.619
2004-05-11,3.2914
2004-05-12,-0.8435
2004-05-13,-0.9452
2004-05-14,-1.9083999999999999
2004-05-17,-2.8209999999999997
2004-05-18,2.4024
2004-05-19,-0.9775
2004-05-20,-0.7897
2004-05-21,2.4876
2004-05-24,-0.9709
2004-05-25,3.9215999999999998
2004-05-26,-1.0377
2004-05-27,2.5739
2004-05-28,-1.6729
2004-06-01,-1.3233
2004-06-02,1.4368
