ticker,LEHMQ UN Equity
2000-05-22,-0.229
2000-05-23,-3.443
2000-05-24,-1.5055
2000-05-25,-6.6774000000000004
2000-05-26,0.6897
2000-05-30,6.1644
2000-05-31,-0.4032
2000-06-01,5.749
2000-06-02,10.1838
2000-06-05,0.9034
2000-06-06,-4.4077
2000-06-07,0.8646
2000-06-08,-1.3571
2000-06-09,-0.7965
2000-06-12,-0.5109
2000-06-13,1.6875
2000-06-14,5.1948
2000-06-15,-1.7833
2000-06-16,0.9777
2000-06-19,1.0373
2000-06-20,3.7645
2000-06-21,-2.7045
2000-06-22,-2.9831
2000-06-23,0.2096
2000-06-26,4.2538
2000-06-27,1.3378
2000-06-28,-1.3201
2000-06-29,3.3445
2000-06-30,-2.0712
2000-07-03,-0.2644
2000-07-05,-1.1266
2000-07-06,3.3512
2000-07-07,0.7782
2000-07-10,5.148
2000-07-11,4.2228
2000-07-12,4.8738
2000-07-13,1.6797
2000-07-14,2.0925
2000-07-17,-3.9914
2000-07-18,-1.1798
2000-07-19,-2.5583
2000-07-20,5.8343
2000-07-21,3.032
2000-07-24,0.7491
2000-07-25,2.9209
2000-07-26,-4.7472
2000-07-27,-1.1918
2000-07-28,-5.1535
2000-07-31,3.9306
2000-08-01,0.3337
2000-08-02,4.9335
2000-08-03,0.7924
2000-08-04,7.5472
2000-08-07,-0.9747
2000-08-08,-0.0984
2000-08-09,2.7094
2000-08-10,-3.3094
2000-08-11,5.3452
2000-08-14,3.5815
2000-08-15,-4.8225999999999996
2000-08-16,-3.4895
2000-08-17,6.9837
2000-08-18,-2.7315
2000-08-21,2.2846
2000-08-22,-0.0465
2000-08-23,-2.095
2000-08-24,2.8531
2000-08-25,-1.0171
2000-08-28,2.4288
2000-08-29,2.5991999999999997
2000-08-30,0.1333
2000-08-31,2.9737999999999998
2000-09-01,2.5
2000-09-05,-0.841
2000-09-06,-0.1696
2000-09-07,1.4444
2000-09-08,-0.7956
2000-09-11,8.2313
2000-09-12,-2.2621
2000-09-13,-4.7885
2000-09-14,0.922
2000-09-15,-5.4817
2000-09-18,-5.1845
2000-09-19,6.5338
2000-09-20,0.522
2000-09-21,-2.0338
2000-09-22,-0.1767
2000-09-25,2.6106
2000-09-26,-1.9405000000000001
2000-09-27,-0.9235
2000-09-28,4.6161
2000-09-29,0.297
2000-10-02,3.8917
2000-10-03,-5.2932
2000-10-04,-3.2674
2000-10-05,1.5556
2000-10-06,-4.8578
2000-10-09,-3.5419
2000-10-10,-5.0548
2000-10-11,-0.3516
2000-10-12,-9.627
2000-10-13,6.8042
2000-10-16,2.4021
2000-10-17,-3.7226
2000-10-18,-5.8263
2000-10-19,6.1867
2000-10-20,6.3559
2000-10-23,-5.7769
2000-10-24,5.7082
2000-10-25,-4.5
2000-10-26,-4.0838
2000-10-27,8.2969
2000-10-30,3.9314999999999998
2000-10-31,0.097
2000-11-01,-5.6202
2000-11-02,0.0
2000-11-03,2.3614
2000-11-06,-2.6078
2000-11-07,1.4418
2000-11-08,-6.1929
2000-11-09,-5.303
2000-11-10,-5.3714
2000-11-13,-3.6377
2000-11-14,1.1292
2000-11-15,5.7072
2000-11-16,2.9343
2000-11-17,-3.3067
2000-11-20,-6.6038
2000-11-21,7.4495000000000005
2000-11-22,-6.1105
2000-11-24,2.2528
2000-11-27,-0.7344
2000-11-28,2.3428
2000-11-29,-1.9277
2000-11-30,-2.5799
2000-12-01,3.1526
2000-12-04,1.1002
2000-12-05,12.3337
2000-12-06,-2.3681
2000-12-07,-4.1896
2000-12-08,13.809
2000-12-11,10.1112
2000-12-12,-5.0505
2000-12-13,-0.8704
2000-12-14,-3.2195
2000-12-15,-1.0081
2000-12-18,1.3237999999999999
2000-12-19,4.1206
2000-12-20,-0.3861
2000-12-21,2.1318
2000-12-22,1.6129
2000-12-26,0.0934
2000-12-27,4.7575
2000-12-28,0.3562
2000-12-29,-3.9929
2001-01-02,-3.9741
2001-01-03,17.2281
2001-01-04,1.2315
2001-01-05,-1.3788
2001-01-08,-3.6184
2001-01-09,-0.5973
2001-01-10,6.1803
2001-01-11,-2.7486
2001-01-12,1.0806
2001-01-16,1.7269999999999999
2001-01-17,2.021
2001-01-18,-1.7433
2001-01-19,3.1452
2001-01-22,-1.8765
2001-01-23,4.1434
2001-01-24,1.8363
2001-01-25,-2.6296
2001-01-26,0.6173
2001-01-29,5.1779
2001-01-30,-0.6066
2001-01-31,-3.4272
2001-02-01,1.5920999999999998
2001-02-02,-1.8423
2001-02-05,0.1828
2001-02-06,-0.8516
2001-02-07,-3.9877000000000002
2001-02-08,0.1534
2001-02-09,1.7241
2001-02-12,4.0552
2001-02-13,-2.4976
2001-02-14,-1.7448000000000001
2001-02-15,3.7406
2001-02-16,-3.9213
2001-02-20,-9.022
2001-02-21,-4.3056
2001-02-22,3.193
2001-02-23,-1.308
2001-02-26,6.527
2001-02-27,-2.1405
2001-02-28,-6.1517
2001-03-01,-0.5827
2001-03-02,0.4542
2001-03-05,-0.3938
2001-03-06,2.6505
2001-03-07,-0.4137
2001-03-08,-1.6617
2001-03-09,-5.7684
2001-03-12,-5.4877
2001-03-13,6.3788
2001-03-14,-5.3659
2001-03-15,6.4175
2001-03-16,1.374
2001-03-19,4.3373
2001-03-20,-4.8788
2001-03-21,-3.0349
2001-03-22,1.4085
2001-03-23,3.9352
2001-03-26,0.4454
2001-03-27,1.2565
2001-03-28,-5.7372
2001-03-29,-2.1217
2001-03-30,-0.7911
2001-04-02,-0.5104
2001-04-03,-6.2039
2001-04-04,-5.4008
2001-04-05,12.7733
2001-04-06,-3.877
2001-04-09,-0.8333
2001-04-10,5.3782
2001-04-11,4.8166
2001-04-12,2.0542
2001-04-16,-1.2524
2001-04-17,1.8723
2001-04-18,11.9757
2001-04-19,-2.5943
2001-04-20,-2.2014
2001-04-23,-1.7646
2001-04-24,-0.2546
2001-04-25,2.3256
2001-04-26,-0.4296
2001-04-27,3.2707
2001-04-30,-1.9542000000000002
2001-05-01,2.7354000000000003
2001-05-02,3.4920999999999998
2001-05-03,-1.3187
2001-05-04,2.7119
2001-05-07,-1.4668
2001-05-08,-0.9709
2001-05-09,0.3268
2001-05-10,0.9772
2001-05-11,-3.1226
2001-05-14,1.3197999999999999
2001-05-15,-0.0395
2001-05-16,3.9093999999999998
2001-05-17,0.076
2001-05-18,-0.9494
2001-05-21,2.6454
2001-05-22,2.4029
2001-05-23,-3.769
2001-05-24,-0.379
2001-05-25,-3.5384
2001-05-29,-3.3921
2001-05-30,-2.055
2001-05-31,-0.5002
2001-06-01,1.0334
2001-06-04,-0.2073
2001-06-05,1.1634
2001-06-06,-1.9031
2001-06-07,0.9351
2001-06-08,-1.8252000000000002
2001-06-11,-3.1831
2001-06-12,0.451
2001-06-13,-1.4627
2001-06-14,-1.3815
2001-06-15,0.7004
2001-06-18,-0.3996
2001-06-19,7.7266
2001-06-20,4.6897
2001-06-21,3.1094
2001-06-22,-1.0989
2001-06-25,-0.7106
2001-06-26,-0.9109
2001-06-27,-1.1162
2001-06-28,2.1912
2001-06-29,1.0396
2001-07-02,-3.0225
2001-07-03,0.0531
2001-07-05,1.0207
2001-07-06,-3.2935
2001-07-09,-0.9498
2001-07-10,-3.411
2001-07-11,-0.2553
2001-07-12,5.5737
2001-07-13,1.266
2001-07-16,-1.9151
2001-07-17,2.2373
2001-07-18,-1.1406
2001-07-19,0.1744
2001-07-20,-0.3884
2001-07-23,-2.2721
2001-07-24,-1.5545
2001-07-25,1.7328000000000001
2001-07-26,3.022
2001-07-27,0.1867
2001-07-30,-2.156
2001-07-31,-2.0675
2001-08-01,2.1111
2001-08-02,0.7889
2001-08-03,-1.2146
2001-08-06,-2.5137
2001-08-07,-0.5045
2001-08-08,-1.9437
2001-08-09,-1.5944
2001-08-10,1.0072
2001-08-13,-1.4162
2001-08-14,-3.1842
2001-08-15,-0.197
2001-08-16,-0.0304
2001-08-17,-2.7799
2001-08-20,1.2656
2001-08-21,-1.4041000000000001
2001-08-22,1.6432
2001-08-23,-1.4627
2001-08-24,6.7969
2001-08-27,-0.0732
2001-08-28,-2.8258
2001-08-29,-0.9191
2001-08-30,-0.6083
2001-08-31,0.4437
2001-09-04,0.7312
2001-09-05,-0.5897
2001-09-06,-2.951
2001-09-07,-4.7179
2001-09-10,2.0727
2001-09-17,-11.1039
2001-09-18,-5.0218
2001-09-19,-2.0233
2001-09-20,-9.137
2001-09-21,1.8439
2001-09-24,8.526299999999999
2001-09-25,1.6489
2001-09-26,2.4809
2001-09-27,1.7877
2001-09-28,4.0066
2001-10-01,0.0704
2001-10-02,1.2656
2001-10-03,4.0097
2001-10-04,-1.6188
2001-10-05,-2.0526
2001-10-08,-2.3554
2001-10-09,3.7602
2001-10-10,2.2222
2001-10-11,4.3311
2001-10-12,-1.8272
2001-10-15,0.898
2001-10-16,1.3107
2001-10-17,-2.8909000000000002
2001-10-18,-2.1217
2001-10-19,-0.8738
2001-10-22,6.8317
2001-10-23,0.365
2001-10-24,-1.0435
2001-10-25,5.0487
2001-10-26,0.5323
2001-10-29,-2.118
2001-10-30,-2.4575
2001-10-31,-1.0299
2001-11-01,-0.016
2001-11-02,1.2810000000000001
2001-11-05,2.5455
2001-11-06,0.7555
2001-11-07,2.9074
2001-11-08,-1.0409
2001-11-09,0.4658
2001-11-12,0.5085
2001-11-13,3.8839
2001-11-14,2.1652
2001-11-15,-2.793
2001-11-16,-1.0973
2001-11-19,2.1168
2001-11-20,0.2144
2001-11-21,-0.8559
2001-11-23,2.8632999999999997
2001-11-26,0.6155
2001-11-27,-1.0844
2001-11-28,-6.676
2001-11-29,1.4607999999999999
2001-11-30,-1.8109
2001-12-03,-4.1572
2001-12-04,1.9085
2001-12-05,5.479
2001-12-06,2.0103
2001-12-07,-2.0426
2001-12-10,-0.6902
2001-12-11,0.1183
2001-12-12,-1.2554
2001-12-13,-1.4957
2001-12-14,-2.4294000000000002
2001-12-17,-0.4046
2001-12-18,2.7344
2001-12-19,1.1863
2001-12-20,-0.5411
2001-12-21,-1.7682
2001-12-24,0.7385
2001-12-26,0.7941
2001-12-27,-1.5152
2001-12-28,1.8462
2001-12-31,0.9063
2002-01-02,-2.6946
2002-01-03,2.2462
2002-01-04,3.8369
2002-01-07,0.058
2002-01-08,-1.8103
2002-01-09,0.4572
2002-01-10,-1.1012
2002-01-11,-1.5439
2002-01-14,-1.5078
2002-01-15,0.3521
2002-01-16,-2.6696999999999997
2002-01-17,1.3793
2002-01-18,-0.9122
2002-01-22,-0.6085
2002-01-23,0.2198
2002-01-24,-0.7362
2002-01-25,1.152
2002-01-28,0.546
2002-01-29,-5.4306
2002-01-30,4.1017
2002-01-31,2.0804
2002-02-01,-1.3432
2002-02-04,-2.5978
2002-02-05,-1.7191999999999998
2002-02-06,-2.1579
2002-02-07,-2.3058
2002-02-08,5.1479
2002-02-11,0.0325
2002-02-12,-1.5772
2002-02-13,0.8426
2002-02-14,0.9024
2002-02-15,-5.6423
2002-02-19,-4.4804
2002-02-20,3.3917
2002-02-21,-2.5475
2002-02-22,-0.7341
2002-02-25,3.0664
2002-02-26,-1.9776
2002-02-27,0.0893
2002-02-28,0.7849
2002-03-01,1.2743
2002-03-04,7.7071
2002-03-05,1.0871
2002-03-06,2.7127
2002-03-07,-0.8126
2002-03-08,1.6228
2002-03-11,0.7597
2002-03-12,-0.4462
2002-03-13,-1.8702
2002-03-14,-0.1575
2002-03-15,2.666
2002-03-18,-0.8144
2002-03-19,2.6026
2002-03-20,-1.9628999999999999
2002-03-21,-0.6314
2002-03-22,-0.8215
2002-03-25,-1.8128
2002-03-26,0.7481
2002-03-27,0.316
2002-03-28,1.7953000000000001
2002-04-01,-1.3923
2002-04-02,-0.8472
2002-04-03,-1.3449
2002-04-04,0.0642
2002-04-05,0.9136
2002-04-08,-0.0635
2002-04-09,-0.0318
2002-04-10,0.4134
2002-04-11,-4.5598
2002-04-12,3.3676
2002-04-15,-2.4073
2002-04-16,3.6507
2002-04-17,0.7615
2002-04-18,-1.2439
2002-04-19,1.5944
2002-04-22,-1.5694
2002-04-23,-0.3189
2002-04-24,-3.7908
2002-04-25,-3.724
2002-04-26,1.7959
2002-04-29,-1.3062
2002-04-30,1.4094
2002-05-01,1.6949
2002-05-02,3.5333
2002-05-03,-1.2073
2002-05-06,-2.2487
2002-05-07,0.6834
2002-05-08,6.7881
2002-05-09,-1.0078
2002-05-10,-2.036
2002-05-13,2.462
2002-05-14,2.9688
2002-05-15,0.2124
2002-05-16,0.7268
2002-05-17,-0.436
2002-05-20,-1.0418
2002-05-21,-0.7782
2002-05-22,-0.3998
2002-05-23,1.4667
2002-05-24,-1.7498
2002-05-28,-1.2235
2002-05-29,-2.1167
2002-05-30,-2.4347
2002-05-31,0.1478
2002-06-03,-2.5082
2002-06-04,-0.7567
2002-06-05,1.8977
2002-06-06,-1.3801
2002-06-07,1.45
2002-06-10,0.7146
2002-06-11,-2.7228
2002-06-12,0.6955
2002-06-13,-2.2574
2002-06-14,3.1368
2002-06-17,4.6959
2002-06-18,-0.2713
2002-06-19,-2.0327
2002-06-20,-3.5288
2002-06-21,0.3726
2002-06-24,1.0629
2002-06-25,-0.1169
2002-06-26,-0.2841
2002-06-27,3.1009
2002-06-28,1.642
2002-07-01,-2.8951000000000002
2002-07-02,-0.9389
2002-07-03,-1.1307
2002-07-05,3.8513
2002-07-08,0.1781
2002-07-09,-3.8959
2002-07-10,-1.3793
2002-07-11,2.5243
2002-07-12,-0.9649
2002-07-15,-2.8388999999999998
2002-07-16,-1.5387
2002-07-17,-0.2809
2002-07-18,-2.0426
2002-07-19,-2.0852
2002-07-22,-3.6167
2002-07-23,-3.6
2002-07-24,5.1176
2002-07-25,-0.6579
2002-07-26,1.9868000000000001
2002-07-29,4.8609
2002-07-30,2.0701
2002-07-31,-1.6987
2002-08-01,-1.9926
2002-08-02,-3.9223
2002-08-05,-4.7004
2002-08-06,5.4431
2002-08-07,0.8013
2002-08-08,5.8421
2002-08-09,2.1834
2002-08-12,0.1368
2002-08-13,-0.5292
2002-08-14,4.8126999999999995
2002-08-15,1.3447
2002-08-16,-1.8608
2002-08-19,2.127
2002-08-20,-1.227
2002-08-21,-3.5959
2002-08-22,0.373
2002-08-23,-1.9931999999999999
2002-08-26,1.4304999999999999
2002-08-27,-1.0365
2002-08-28,-3.4684
2002-08-29,1.2451
2002-08-30,0.1581
2002-09-03,-6.8234
2002-09-04,3.2003
2002-09-05,-2.116
2002-09-06,0.9132
2002-09-09,4.8015
2002-09-10,-1.4097
2002-09-11,-1.6442999999999999
2002-09-12,0.6724
2002-09-13,-0.8303
2002-09-16,1.3287
2002-09-17,-3.8082000000000003
2002-09-18,-1.4192
2002-09-19,-3.997
2002-09-20,-1.9534
2002-09-23,-3.4212
2002-09-24,-0.5209
2002-09-25,4.4826
2002-09-26,1.2229
2002-09-27,-2.6936
2002-09-30,-0.1628
2002-10-01,3.7513
2002-10-02,-3.4388
2002-10-03,-6.105
2002-10-04,-2.6658
2002-10-07,-5.1659
2002-10-08,5.729
2002-10-09,-4.6190999999999995
2002-10-10,4.4005
2002-10-11,6.802
2002-10-14,3.508
2002-10-15,8.4729
2002-10-16,-2.2131
2002-10-17,5.2491
2002-10-18,-0.506
2002-10-21,5.8845
2002-10-22,-4.8199
2002-10-23,1.9463
2002-10-24,-3.4117
2002-10-25,3.3675
2002-10-28,-0.6374
2002-10-29,-1.479
2002-10-30,-0.2351
2002-10-31,-3.4264
2002-11-01,2.4404
2002-11-04,3.4634
2002-11-05,0.8679
2002-11-06,1.4925
2002-11-07,-2.699
2002-11-08,-3.0939
2002-11-11,-0.367
2002-11-12,0.2947
2002-11-13,0.1285
2002-11-14,4.2248
2002-11-15,1.9739
2002-11-18,-1.2444
2002-11-19,0.8925
2002-11-20,4.3539
2002-11-21,5.0532
2002-11-22,-1.5032
2002-11-25,-1.6867
2002-11-26,-2.451
2002-11-27,4.8911
2002-11-29,-1.9483000000000001
2002-12-02,-1.873
2002-12-03,-1.4274
2002-12-04,-3.3339
2002-12-05,-2.665
2002-12-06,1.5032
2002-12-09,-3.4027
2002-12-10,1.6609
2002-12-11,-2.298
2002-12-12,0.5696
2002-12-13,-0.5847
2002-12-16,4.1353
2002-12-17,0.1765
2002-12-18,-1.4094
2002-12-19,-1.5726
2002-12-20,2.3057
2002-12-23,-0.7098
2002-12-24,-0.983
2002-12-26,0.6859
2002-12-27,-2.8863
2002-12-30,-0.6646
2002-12-31,-0.9664
2003-01-02,3.0963
2003-01-03,1.5653000000000001
2003-01-06,2.957
2003-01-07,-0.7311
2003-01-08,-1.5957
2003-01-09,3.9736000000000002
2003-01-10,1.7309
2003-01-13,1.5162
2003-01-14,0.3319
2003-01-15,-3.2253
2003-01-16,-0.4956
2003-01-17,-1.46
2003-01-21,-2.9981
2003-01-22,-1.168
2003-01-23,1.4
2003-01-24,-3.0662
2003-01-27,-0.0185
2003-01-28,1.3876
2003-01-29,0.6387
2003-01-30,-2.4840999999999998
2003-01-31,1.3946
2003-02-03,1.5221
2003-02-04,-3.4501
2003-02-05,-0.7109
2003-02-06,-1.7147000000000001
2003-02-07,-1.4571
2003-02-10,0.1946
2003-02-11,0.0
2003-02-12,-1.9612
2003-02-13,0.9331
2003-02-14,1.4752
2003-02-18,2.5393
2003-02-19,0.5671
2003-02-20,-0.5639
2003-02-21,1.7957999999999998
2003-02-24,-2.9154999999999998
2003-02-25,0.9755
2003-02-26,0.4546
2003-02-27,2.3572
2003-02-28,2.0081
2003-03-03,-2.1492
2003-03-04,-2.2887
2003-03-05,0.9067
2003-03-06,-1.4414
2003-03-07,2.5451
2003-03-10,-2.5375
2003-03-11,-1.5583
2003-03-12,1.2162
2003-03-13,6.6946
2003-03-14,0.8402
2003-03-17,4.0064
2003-03-18,-0.2898
2003-03-19,2.0342
2003-03-20,-0.2681
2003-03-21,0.0336
2003-03-24,-1.9312
2003-03-25,1.6267
2003-03-26,0.8088
2003-03-27,-0.0334
2003-03-28,-0.8527
2003-03-31,-2.6138
2003-04-01,3.2381
2003-04-02,2.1972
2003-04-03,1.4279
2003-04-04,0.3398
2003-04-07,-0.3709
2003-04-08,-1.4729999999999999
2003-04-09,-1.5114
2003-04-10,0.3503
2003-04-11,-0.2826
2003-04-14,3.4006
2003-04-15,1.6282
2003-04-16,-0.46
2003-04-17,1.6574
2003-04-21,-0.9249
2003-04-22,3.9873
2003-04-23,-0.6847
2003-04-24,-1.0571
2003-04-25,-1.4245999999999999
2003-04-28,0.8168
2003-04-29,-1.3711
2003-04-30,-0.5213
2003-05-01,0.3335
2003-05-02,2.1526
2003-05-05,0.3719
2003-05-06,0.355
2003-05-07,0.4768
2003-05-08,-1.6534
2003-05-09,1.5411000000000001
2003-05-12,2.2536
2003-05-13,-1.0345
2003-05-14,-0.0607
2003-05-15,2.3083
2003-05-16,-0.1336
2003-05-19,-2.2295
2003-05-20,0.3953
2003-05-21,2.9679
2003-05-22,-0.1176
2003-05-23,0.9423
2003-05-27,2.5379
2003-05-28,2.0199
2003-05-29,0.4044
2003-05-30,-0.5277
2003-06-02,1.2983
2003-06-03,-0.9923
2003-06-04,2.6308
2003-06-05,0.434
2003-06-06,0.6482
2003-06-09,-2.9652
2003-06-10,0.4701
2003-06-11,1.8441999999999998
2003-06-12,0.5541
2003-06-13,-1.317
2003-06-16,3.3365
2003-06-17,-0.6458
2003-06-18,-1.857
2003-06-19,-4.0141
2003-06-20,-0.5914
2003-06-23,-2.2663
2003-06-24,1.7971
2003-06-25,-1.082
2003-06-26,-2.4611
2003-06-27,-3.3938
2003-06-30,1.5427
2003-07-01,1.8803
2003-07-02,-1.0778
2003-07-03,-1.4925
2003-07-07,3.2576
2003-07-08,1.1445
2003-07-09,-0.2611
2003-07-10,-2.6327
2003-07-11,0.7469
2003-07-14,-0.1483
2003-07-15,-1.2474
2003-07-16,-0.2406
2003-07-17,-3.467
2003-07-18,1.7801
2003-07-21,-1.0433
2003-07-22,-1.2403
2003-07-23,0.0
2003-07-24,-0.8163
2003-07-25,0.554
2003-07-28,-0.3935
2003-07-29,-0.5057
2003-07-30,0.8577
2003-07-31,-0.3622
2003-08-01,-3.4297
2003-08-04,-0.0982
2003-08-05,-0.3932
2003-08-06,3.0428
2003-08-07,1.4365999999999999
2003-08-08,0.4249
2003-08-11,-0.2664
2003-08-12,2.9379
2003-08-13,-1.6178
2003-08-14,1.6320000000000001
2003-08-15,-0.5353
2003-08-18,-0.2153
2003-08-19,-0.339
2003-08-20,0.7421
2003-08-21,-0.0153
2003-08-22,-1.1358
2003-08-25,-1.211
2003-08-26,1.4301
2003-08-27,-0.3719
2003-08-28,1.5708
2003-08-29,0.6431
2003-09-02,2.5407
2003-09-03,0.0
2003-09-04,0.4303
2003-09-05,0.1034
2003-09-08,0.4723
2003-09-09,0.4113
2003-09-10,-2.7648
2003-09-11,1.3239
2003-09-12,1.1581
2003-09-15,-0.3229
2003-09-16,2.091
2003-09-17,-0.1442
2003-09-18,2.34
2003-09-19,-0.2823
2003-09-22,-0.6228
2003-09-23,0.9828
2003-09-24,-2.3836
2003-09-25,-0.578
2003-09-26,-0.683
2003-09-29,0.8194
2003-09-30,0.2612
2003-10-01,2.2003
2003-10-02,-1.034
2003-10-03,0.687
2003-10-06,1.2509000000000001
2003-10-07,0.7581
2003-10-08,-0.5295
2003-10-09,-0.3502
2003-10-10,-0.1687
2003-10-13,1.6756
2003-10-14,-0.734
2003-10-15,-0.9068
2003-10-16,0.3097
2003-10-17,-1.6982
2003-10-20,-1.1279
2003-10-21,0.6354
2003-10-22,-1.5497
2003-10-23,0.3644
2003-10-24,-0.5373
2003-10-27,0.949
2003-10-28,2.5456
2003-10-29,-0.9873
2003-10-30,0.2137
2003-10-31,2.3454
2003-11-03,2.8472
2003-11-04,0.3376
2003-11-05,-0.323
2003-11-06,0.6751
2003-11-07,-0.2548
2003-11-10,-0.9412
2003-11-11,-0.0407
2003-11-12,0.7197
2003-11-13,0.7157
2003-11-14,-2.4537
2003-11-17,0.9759
2003-11-18,-1.1435
2003-11-19,1.0603
2003-11-20,-1.4307
2003-11-21,0.7741
2003-11-24,0.9739
2003-11-25,-1.4129
2003-11-26,-0.2067
2003-11-28,-0.29
2003-12-01,0.7478
2003-12-02,-0.0687
2003-12-03,0.2751
2003-12-04,-0.4938
2003-12-05,-1.3096
2003-12-08,0.7962
2003-12-09,-0.4435
2003-12-10,-0.6264
2003-12-11,0.9945
2003-12-12,0.4438
2003-12-15,-0.0276
2003-12-16,2.9834
2003-12-17,-1.5692
2003-12-18,0.4088
2003-12-19,0.4207
2003-12-22,1.3514
2003-12-23,0.92
2003-12-24,-0.8456
2003-12-26,0.1999
2003-12-29,1.5293
2003-12-30,1.1657
2003-12-31,-0.0259
2004-01-02,0.0
2004-01-05,1.3598
2004-01-06,-0.2172
2004-01-07,1.7286000000000001
2004-01-08,0.516
2004-01-09,-0.4257
2004-01-12,0.9557
2004-01-13,-0.8719
2004-01-14,0.9927
2004-01-15,2.9862
2004-01-16,1.3048
2004-01-20,-0.0716
2004-01-21,1.4083
2004-01-22,-1.3652
2004-01-23,0.9784
2004-01-26,1.4534
2004-01-27,-0.6522
2004-01-28,-4.3962
2004-01-29,0.3556
2004-01-30,0.3177
2004-02-02,0.4872
2004-02-03,1.0424
2004-02-04,-2.1113
2004-02-05,-1.4950999999999999
2004-02-06,2.2394
2004-02-09,0.4746
2004-02-10,-0.5813
2004-02-11,6.0421
2004-02-12,-1.0128
2004-02-13,0.3255
2004-02-17,1.3094999999999999
2004-02-18,-0.286
2004-02-19,-1.1816
2004-02-20,-1.1145
2004-02-23,-0.2113
2004-02-24,-0.3765
2004-02-25,1.9367
2004-02-26,0.1969
2004-02-27,0.2544
2004-03-01,0.6112
2004-03-02,-0.619
2004-03-03,0.6344
2004-03-04,0.5158
2004-03-05,2.0525
2004-03-08,-1.1173
2004-03-09,-1.3559
2004-03-10,-2.268
2004-03-11,-1.4651
2004-03-12,2.0816
2004-03-15,-1.3633
2004-03-16,0.4607
2004-03-17,1.0701
2004-03-18,0.2327
2004-03-19,-1.1143
2004-03-22,-2.1364
2004-03-23,-0.7077
2004-03-24,-1.9691
2004-03-25,1.565
2004-03-26,1.1405
2004-03-29,0.7558
2004-03-30,-0.9525
2004-03-31,-0.3847
2004-04-01,1.5567
2004-04-02,-1.7704
2004-04-05,-0.9556
2004-04-06,-0.1343
2004-04-07,-0.5503
2004-04-08,-0.664
2004-04-12,0.0495
2004-04-13,-4.4543
2004-04-14,-1.0101
2004-04-15,1.3736
2004-04-16,2.2196
2004-04-19,-1.8937
2004-04-20,-2.3163
2004-04-21,0.1186
2004-04-22,2.3816
2004-04-23,-0.7069
2004-04-26,0.0129
2004-04-27,0.4141
2004-04-28,-2.2426
2004-04-29,-1.2525
2004-04-30,-2.0027
2004-05-03,0.0681
2004-05-04,0.5174
2004-05-05,-0.1761
2004-05-06,-1.4247
2004-05-07,-1.9546000000000001
2004-05-10,1.0389
2004-05-11,1.5145
2004-05-12,1.5467
2004-05-13,0.5944
2004-05-14,0.9803
2004-05-17,-1.8883
2004-05-18,0.9081
2004-05-19,-0.3224
2004-05-20,-0.0809
2004-05-21,-0.6069
