ticker,SPLS US Equity
2000-05-23,3.2727
2000-05-24,-1.4085
2000-05-25,-3.2143
2000-05-26,-7.0111
2000-05-30,-4.7619
2000-05-31,-1.6667
2000-06-01,0.4237
2000-06-02,2.5316
2000-06-05,-2.4691
2000-06-06,-5.0633
2000-06-07,3.5556
2000-06-08,4.2918
2000-06-09,3.7037
2000-06-12,0.7937
2000-06-13,3.9370000000000003
2000-06-14,1.1364
2000-06-15,1.8727
2000-06-16,8.0882
2000-06-19,1.3605
2000-06-20,-2.6846
2000-06-21,-2.4138
2000-06-22,-3.8869
2000-06-23,-10.6618
2000-06-26,2.0576
2000-06-27,-1.6129
2000-06-28,1.2295
2000-06-29,-1.2146
2000-06-30,0.8197
2000-07-03,0.0
2000-07-05,1.2195
2000-07-06,3.2129
2000-07-07,5.0584
2000-07-10,4.4444
2000-07-11,-3.9007
2000-07-12,-4.059
2000-07-13,-4.2308
2000-07-14,0.0
2000-07-17,-4.0161
2000-07-18,0.4184
2000-07-19,2.9167
2000-07-20,-2.834
2000-07-21,1.25
2000-07-24,0.4115
2000-07-25,1.6393
2000-07-26,-3.629
2000-07-27,-2.9289
2000-07-28,-3.4483
2000-07-31,-1.3393
2000-08-01,-3.6199
2000-08-02,4.2254
2000-08-03,4.5045
2000-08-04,-0.431
2000-08-07,6.0606
2000-08-08,14.6939
2000-08-09,2.1352
2000-08-10,-5.9233
2000-08-11,3.3333
2000-08-14,3.9427
2000-08-15,-3.7931
2000-08-16,-3.9427
2000-08-17,0.7463
2000-08-18,-1.1111
2000-08-21,-1.1236
2000-08-22,0.8523
2000-08-23,-1.5962
2000-08-24,-2.6718
2000-08-25,-0.3922
2000-08-28,0.3937
2000-08-29,-1.5686
2000-08-30,2.3904
2000-08-31,-4.2802
2000-09-01,2.8455
2000-09-05,0.7905
2000-09-06,0.7843
2000-09-07,-1.9455
2000-09-08,1.9841
2000-09-11,4.2802
2000-09-12,-0.7463
2000-09-13,-4.1353
2000-09-14,-2.3529
2000-09-15,-2.8112
2000-09-18,-1.2397
2000-09-19,0.8368
2000-09-20,-1.6598000000000002
2000-09-21,-2.5316
2000-09-22,-0.4329
2000-09-25,1.3043
2000-09-26,-2.5751
2000-09-27,0.8811
2000-09-28,0.0
2000-09-29,-0.8734
2000-10-02,-0.4405
2000-10-03,0.4425
2000-10-04,-0.8811
2000-10-05,-5.7778
2000-10-06,-2.3585
2000-10-09,-1.4493
2000-10-10,5.3922
2000-10-11,-2.7907
2000-10-12,-7.6555
2000-10-13,3.1088
2000-10-16,-11.0553
2000-10-17,-0.565
2000-10-18,3.9773
2000-10-19,8.7432
2000-10-20,-3.0151
2000-10-23,-0.9067
2000-10-24,-2.2222
2000-10-25,-1.6042999999999998
2000-10-26,0.5435
2000-10-27,11.3514
2000-10-30,0.9709
2000-10-31,9.6154
2000-11-01,3.0702
2000-11-02,2.1277
2000-11-03,-12.0833
2000-11-06,-0.9479
2000-11-07,4.7847
2000-11-08,-3.1963
2000-11-09,-6.6038
2000-11-10,-6.5657
2000-11-13,-1.6216
2000-11-14,-5.4945
2000-11-15,13.3721
2000-11-16,-2.0513
2000-11-17,0.5236
2000-11-20,0.0
2000-11-21,-2.0833
2000-11-22,3.1915
2000-11-24,-1.0309
2000-11-27,-3.125
2000-11-28,4.5699
2000-11-29,-0.2571
2000-11-30,-1.0309
2000-12-01,2.6042
2000-12-04,-1.5228000000000002
2000-12-05,5.6701
2000-12-06,-5.8537
2000-12-07,2.5907
2000-12-08,5.0505
2000-12-11,-0.9615
2000-12-12,5.3398
2000-12-13,-0.9217
2000-12-14,-1.3953
2000-12-15,-2.8302
2000-12-18,-2.4272
2000-12-19,-7.9602
2000-12-20,-3.7838000000000003
2000-12-21,0.5618
2000-12-22,-0.5587
2000-12-26,-1.1236
2000-12-27,2.2727
2000-12-28,0.0
2000-12-29,5.0
2001-01-02,2.6455
2001-01-03,20.6186
2001-01-04,1.2821
2001-01-05,-4.6414
2001-01-08,-2.6549
2001-01-09,0.0
2001-01-10,6.3636
2001-01-11,-2.1368
2001-01-12,-5.6769
2001-01-16,2.7778
2001-01-17,2.2523
2001-01-18,4.4053
2001-01-19,-1.2658
2001-01-22,-2.5641
2001-01-23,0.8772
2001-01-24,0.8696
2001-01-25,-1.2931
2001-01-26,7.8603
2001-01-29,5.668
2001-01-30,-2.2989
2001-01-31,3.9215999999999998
2001-02-01,9.0566
2001-02-02,-10.0346
2001-02-05,-1.5385
2001-02-06,1.1719
2001-02-07,3.4749
2001-02-08,-2.2388
2001-02-09,-4.5802
2001-02-12,6.8
2001-02-13,0.0
2001-02-14,1.4981
2001-02-15,-1.845
2001-02-16,-2.6316
2001-02-20,3.4749
2001-02-21,-7.0896
2001-02-22,-3.6145
2001-02-23,2.5
2001-02-26,2.0325
2001-02-27,-3.1873
2001-02-28,-2.0576
2001-03-01,0.4202
2001-03-02,-0.4184
2001-03-05,-0.4202
2001-03-06,7.5949
2001-03-07,3.5294
2001-03-08,6.4394
2001-03-09,-2.4911
2001-03-12,-9.854
2001-03-13,6.8826
2001-03-14,0.7576
2001-03-15,-3.7594
2001-03-16,-1.9531
2001-03-19,3.5857
2001-03-20,-3.0769
2001-03-21,-0.7937
2001-03-22,0.0
2001-03-23,-3.2
2001-03-26,-1.2397
2001-03-27,-2.0921
2001-03-28,1.7094
2001-03-29,-1.6806999999999999
2001-03-30,1.7094
2001-04-02,-2.1008
2001-04-03,-2.1459
2001-04-04,1.3158
2001-04-05,3.7879
2001-04-06,-0.7299
2001-04-09,4.6723
2001-04-10,6.2299
2001-04-11,-1.8138
2001-04-12,1.0468
2001-04-16,-0.4266
2001-04-17,0.612
2001-04-18,5.2311
2001-04-19,-1.3873
2001-04-20,-1.4654
2001-04-23,-1.1898
2001-04-24,-4.5756
2001-04-25,0.1262
2001-04-26,0.9452
2001-04-27,4.3695
2001-04-30,-2.6914
2001-05-01,0.4917
2001-05-02,2.9969
2001-05-03,-3.0285
2001-05-04,-0.7961
2001-05-07,-2.4074
2001-05-08,3.0993
2001-05-09,-3.5583
2001-05-10,2.1628
2001-05-11,-0.5604
2001-05-14,3.1309
2001-05-15,0.7893
2001-05-16,-2.2289
2001-05-17,-0.1232
2001-05-18,-3.5163
2001-05-21,-0.7673
2001-05-22,5.0902
2001-05-23,-2.6364
2001-05-24,-2.1411
2001-05-25,-1.9304999999999999
2001-05-29,-3.0184
2001-05-30,-3.1123
2001-05-31,1.2570000000000001
2001-06-01,0.2759
2001-06-04,-1.3067
2001-06-05,-0.3484
2001-06-06,-0.2797
2001-06-07,2.3843
2001-06-08,-1.2328999999999999
2001-06-11,-1.7337
2001-06-12,2.4699999999999998
2001-06-13,-1.7218
2001-06-14,-0.2803
2001-06-15,1.4758
2001-06-18,-0.277
2001-06-19,-0.2083
2001-06-20,1.8093
2001-06-21,2.4607
2001-06-22,-5.1368
2001-06-25,0.5626
2001-06-26,0.1399
2001-06-27,-0.419
2001-06-28,3.3661
2001-06-29,8.4803
2001-07-02,-3.5022
2001-07-03,-1.7498
2001-07-05,-2.0449
2001-07-06,-0.8081
2001-07-09,0.1358
2001-07-10,-3.3898
2001-07-11,-1.0526
2001-07-12,-1.8439999999999999
2001-07-13,1.3728
2001-07-16,-1.6393
2001-07-17,0.2174
2001-07-18,0.6508
2001-07-19,1.6522999999999999
2001-07-20,4.947
2001-07-23,2.1549
2001-07-24,-0.6592
2001-07-25,-0.3981
2001-07-26,-0.7328
2001-07-27,-2.2819
2001-07-30,0.2747
2001-07-31,2.6712
2001-08-01,-0.4003
2001-08-02,1.8084
2001-08-03,-1.3816
2001-08-06,-0.2001
2001-08-07,0.6016
2001-08-08,-0.6645
2001-08-09,0.3344
2001-08-10,1.0
2001-08-13,5.2145
2001-08-14,-0.3764
2001-08-15,-1.4484
2001-08-16,1.9808
2001-08-17,0.1253
2001-08-20,1.5019
2001-08-21,-5.7337
2001-08-22,-0.5886
2001-08-23,-0.1974
2001-08-24,1.5162
2001-08-27,-0.1299
2001-08-28,-2.2757
2001-08-29,-0.7319
2001-08-30,-0.3351
2001-08-31,1.2105
2001-09-04,2.7907
2001-09-05,-0.0646
2001-09-06,-1.6818
2001-09-07,-3.75
2001-09-10,0.2051
2001-09-17,-11.3915
2001-09-18,-0.5389
2001-09-19,0.774
2001-09-20,-7.1429
2001-09-21,-0.579
2001-09-24,4.4093
2001-09-25,0.0
2001-09-26,-4.2231
2001-09-27,-3.827
2001-09-28,15.4844
2001-10-01,2.2472
2001-10-02,2.1245
2001-10-03,6.5997
2001-10-04,-5.249
2001-10-05,2.3438
2001-10-08,-2.4983
2001-10-09,1.1388
2001-10-10,0.1407
2001-10-11,9.3465
2001-10-12,0.4499
2001-10-15,0.9597
2001-10-16,1.2674
2001-10-17,-5.8198
2001-10-18,0.2658
2001-10-19,2.3857
2001-10-22,2.4595000000000002
2001-10-23,-0.0632
2001-10-24,-1.8331
2001-10-25,1.4809999999999999
2001-10-26,-1.2690000000000001
2001-10-29,-5.527
2001-10-30,-1.6327
2001-10-31,0.8299
2001-11-01,4.5953
2001-11-02,2.2951
2001-11-05,5.7692
2001-11-06,1.3939
2001-11-07,2.9886
2001-11-08,-2.5537
2001-11-09,2.1441
2001-11-12,-0.8163
2001-11-13,1.5285
2001-11-14,2.7794
2001-11-15,3.3239
2001-11-16,-2.0174
2001-11-19,3.8397
2001-11-20,-1.3397999999999999
2001-11-21,-4.2368
2001-11-23,1.3613
2001-11-26,2.4063
2001-11-27,-1.9125999999999999
2001-11-28,-0.2786
2001-11-29,-0.1117
2001-11-30,-1.5659999999999998
2001-12-03,-1.4773
2001-12-04,0.346
2001-12-05,7.6437
2001-12-06,1.0144
2001-12-07,-4.0169
2001-12-10,-2.8084
2001-12-11,1.5297
2001-12-12,-3.1808
2001-12-13,-0.8646
2001-12-14,2.0349
2001-12-17,2.735
2001-12-18,1.4975
2001-12-19,0.9836
2001-12-20,-2.0022
2001-12-21,1.6564999999999999
2001-12-24,2.9332000000000003
2001-12-26,-0.7388
2001-12-27,1.5949
2001-12-28,0.471
2001-12-31,-2.6042
2002-01-02,-2.8342
2002-01-03,-0.055
2002-01-04,1.5419
2002-01-07,-2.2234
2002-01-08,-1.8303
2002-01-09,-1.0169
2002-01-10,0.7991
2002-01-11,1.4156
2002-01-14,-0.8375
2002-01-15,0.5631
2002-01-16,-2.0717
2002-01-17,2.916
2002-01-18,-0.1111
2002-01-22,-0.6674
2002-01-23,1.6797
2002-01-24,2.7533
2002-01-25,-0.3751
2002-01-28,1.291
2002-01-29,-2.8147
2002-01-30,-1.6393
2002-01-31,1.2222
2002-02-01,-1.5917
2002-02-04,-0.502
2002-02-05,-1.1211
2002-02-06,-3.7982
2002-02-07,1.1786
2002-02-08,-3.0868
2002-02-11,6.6707
2002-02-12,0.4507
2002-02-13,6.2255
2002-02-14,-1.1088
2002-02-15,1.6017000000000001
2002-02-19,-3.0478
2002-02-20,2.4932
2002-02-21,-1.798
2002-02-22,-0.377
2002-02-25,2.4324
2002-02-26,0.2111
2002-02-27,1.5798
2002-02-28,1.9699
2002-03-01,2.6436
2002-03-04,-0.9411
2002-03-05,-1.6
2002-03-06,2.3882
2002-03-07,-0.1985
2002-03-08,1.3923
2002-03-11,-1.7656
2002-03-12,2.8957
2002-03-13,-1.3586
2002-03-14,1.2297
2002-03-15,0.0972
2002-03-18,-2.3301
2002-03-19,-0.7952
2002-03-20,-0.7515
2002-03-21,0.6058
2002-03-22,0.5519
2002-03-25,-1.1477
2002-03-26,1.5144
2002-03-27,-0.1492
2002-03-28,-0.5478
2002-04-01,0.1002
2002-04-02,-3.2516
2002-04-03,1.8614000000000002
2002-04-04,2.0305
2002-04-05,2.6866
2002-04-08,2.2771
2002-04-09,4.6423
2002-04-10,0.2263
2002-04-11,-3.2069
2002-04-12,-0.4666
2002-04-15,-0.2813
2002-04-16,1.5514999999999999
2002-04-17,-2.6852
2002-04-18,-2.5214
2002-04-19,0.3416
2002-04-22,-0.8268
2002-04-23,-0.2943
2002-04-24,0.1476
2002-04-25,3.0452
2002-04-26,-3.5747999999999998
2002-04-29,-1.6806999999999999
2002-04-30,0.4022
2002-05-01,0.3005
2002-05-02,0.7489
2002-05-03,-0.1487
2002-05-06,-0.0496
2002-05-07,0.1986
2002-05-08,-2.4281
2002-05-09,1.0665
2002-05-10,-2.4121
2002-05-13,1.4418
2002-05-14,3.7563
2002-05-15,2.0548
2002-05-16,-0.8629
2002-05-17,1.499
2002-05-20,-1.9533
2002-05-21,6.3168
2002-05-22,-2.0567
2002-05-23,1.3999
2002-05-24,-0.046
2002-05-28,-0.6906
2002-05-29,-0.0464
2002-05-30,-1.9944
2002-05-31,-0.2366
2002-06-03,-4.7438
2002-06-04,-1.8923999999999999
2002-06-05,3.2995
2002-06-06,-4.1818
2002-06-07,-0.2513
2002-06-10,1.2852999999999999
2002-06-11,-0.3046
2002-06-12,1.5274999999999999
2002-06-13,-0.652
2002-06-14,0.101
2002-06-17,0.6556
2002-06-18,-1.1022
2002-06-19,0.8612
2002-06-20,-0.5023
2002-06-21,-0.0505
2002-06-24,1.2626
2002-06-25,-2.0449
2002-06-26,-1.7311999999999999
2002-06-27,2.0725
2002-06-28,0.0
2002-07-01,-2.9442
2002-07-02,-6.7469
2002-07-03,1.6265
2002-07-05,6.2914
2002-07-08,-4.2575
2002-07-09,-4.3384
2002-07-10,-0.1134
2002-07-11,-2.4972
2002-07-12,-2.8522
2002-07-15,-2.9359
2002-07-16,-4.6914
2002-07-17,-1.3601
2002-07-18,1.2475
2002-07-19,-4.5396
2002-07-22,-2.9891
2002-07-23,2.0308
2002-07-24,6.0398
2002-07-25,1.1003
2002-07-26,4.0333
2002-07-29,5.4154
2002-07-30,0.934
2002-07-31,-3.4702
2002-08-01,-4.4937000000000005
2002-08-02,-7.6537
2002-08-05,0.0679
2002-08-06,5.2274
2002-08-07,3.4194
2002-08-08,-0.3119
2002-08-09,-0.1252
2002-08-12,-4.5113
2002-08-13,0.0656
2002-08-14,10.0984
2002-08-15,0.1787
2002-08-16,-1.6646999999999998
2002-08-19,2.1765
2002-08-20,-6.8047
2002-08-21,1.7143000000000002
2002-08-22,-5.9363
2002-08-23,-3.2451
2002-08-26,-3.7723
2002-08-27,-0.3564
2002-08-28,-7.2246
2002-08-29,0.6168
2002-08-30,6.5134
2002-09-03,-5.3957
2002-09-04,1.597
2002-09-05,1.3473
2002-09-06,3.8405
2002-09-09,1.9203000000000001
2002-09-10,4.1172
2002-09-11,-1.8096999999999999
2002-09-12,-2.9352
2002-09-13,2.0394
2002-09-16,0.6203
2002-09-17,-2.7397
2002-09-18,1.1268
2002-09-19,-4.2479
2002-09-20,-2.1091
2002-09-23,-4.0862
2002-09-24,1.3942999999999999
2002-09-25,3.1322
2002-09-26,2.5185
2002-09-27,-3.9017
2002-09-30,-3.8346
2002-10-01,5.9343
2002-10-02,-3.6090999999999998
2002-10-03,-0.3828
2002-10-04,0.8455
2002-10-07,-9.1463
2002-10-08,6.5436
2002-10-09,-2.4409
2002-10-10,1.7755999999999998
2002-10-11,8.1681
2002-10-14,4.5455
2002-10-15,6.3815
2002-10-16,-0.3296
2002-10-17,3.5714
2002-10-18,1.0217
2002-10-21,-3.8559
2002-10-22,-4.7337
2002-10-23,-0.697
2002-10-24,3.6208
2002-10-25,4.4936
2002-10-28,-2.439
2002-10-29,3.1579
2002-10-30,-1.0842
2002-10-31,-0.5803
2002-11-01,-0.1946
2002-11-04,-0.7797
2002-11-05,1.2443
2002-11-06,1.5524
2002-11-07,-4.0127
2002-11-08,2.5216
2002-11-11,-4.1424
2002-11-12,2.971
2002-11-13,2.0984
2002-11-14,5.2665
2002-11-15,-0.3051
2002-11-18,-0.6732
2002-11-19,13.3087
2002-11-20,2.012
2002-11-21,-0.3198
2002-11-22,-1.016
2002-11-25,1.7288000000000001
2002-11-26,-2.7084
2002-11-27,4.6397
2002-11-29,0.6781
2002-12-02,-1.399
2002-12-03,-1.8392
2002-12-04,2.1413
2002-12-05,-0.5241
2002-12-06,0.1054
2002-12-09,-4.9474
2002-12-10,3.9867
2002-12-11,2.7157
2002-12-12,-1.5034
2002-12-13,-1.8420999999999998
2002-12-16,4.3432
2002-12-17,-4.9332
2002-12-18,-2.3243
2002-12-19,0.4427
2002-12-20,3.5813
2002-12-23,-1.8617
2002-12-24,-0.9756
2002-12-26,1.8062
2002-12-27,-2.4731
2002-12-30,2.7012
2002-12-31,-1.7713
2003-01-02,0.4918
2003-01-03,-2.5014
2003-01-06,2.5098000000000003
2003-01-07,-0.6529
2003-01-08,-0.2738
2003-01-09,3.4047
2003-01-10,0.5842
2003-01-13,-1.9535
2003-01-14,-0.7001
2003-01-15,-0.2169
2003-01-16,1.6848
2003-01-17,0.0
2003-01-21,-1.8172000000000001
2003-01-22,-1.5242
2003-01-23,1.2713999999999999
2003-01-24,-4.2085
2003-01-27,-2.5586
2003-01-28,-0.1754
2003-01-29,0.2343
2003-01-30,-1.4611
2003-01-31,1.8387
2003-02-03,0.8154
2003-02-04,-2.0797
2003-02-05,2.3009
2003-02-06,-2.6528
2003-02-07,0.4147
2003-02-10,0.177
2003-02-11,1.2955999999999999
2003-02-12,-0.9884
2003-02-13,-3.8754999999999997
2003-02-14,-0.1833
2003-02-18,2.0808
2003-02-19,-2.0384
2003-02-20,0.0612
2003-02-21,4.159
2003-02-24,-3.2883
2003-02-25,1.5179
2003-02-26,-1.6148
2003-02-27,2.7356
2003-02-28,2.426
2003-03-03,-3.2293
2003-03-04,-0.9014
2003-03-05,6.3253
2003-03-06,0.2266
2003-03-07,1.2436
2003-03-10,-2.9592
2003-03-11,0.6904
2003-03-12,0.8571
2003-03-13,6.7989
2003-03-14,-1.008
2003-03-17,3.7513
2003-03-18,0.2583
2003-03-19,0.6698
2003-03-20,-1.0235
2003-03-21,0.9307
2003-03-24,-3.7398
2003-03-25,2.0224
2003-03-26,-0.7303
2003-03-27,-0.2102
2003-03-28,-2.5276
2003-03-31,-0.9724
2003-04-01,-1.4729999999999999
2003-04-02,4.5404
2003-04-03,1.536
2003-04-04,-0.9911
2003-04-07,0.1054
2003-04-08,0.7895
2003-04-09,-1.3577
2003-04-10,1.1646
2003-04-11,-0.7849
2003-04-14,2.5844
2003-04-15,-0.7198
2003-04-16,-2.7965
2003-04-17,3.1433
2003-04-21,-1.6012
2003-04-22,2.2047
2003-04-23,0.2054
2003-04-24,-2.9215999999999998
2003-04-25,-0.4224
2003-04-28,1.2725
2003-04-29,0.4188
2003-04-30,-0.7299
2003-05-01,-0.1103
2003-05-02,1.0568
2003-05-05,0.8325
2003-05-06,4.7472
2003-05-07,0.2463
2003-05-08,0.9828
2003-05-09,0.6813
2003-05-12,1.015
2003-05-13,-1.6745999999999999
2003-05-14,-2.1411
2003-05-15,-0.547
2003-05-16,-0.1
2003-05-19,-1.2012
2003-05-20,-4.2553
2003-05-21,-1.0053
2003-05-22,0.4276
2003-05-23,0.479
2003-05-27,1.8538000000000001
2003-05-28,-1.7681
2003-05-29,0.0
2003-05-30,2.6469
2003-06-02,1.0315
2003-06-03,1.123
2003-06-04,-0.7067
2003-06-05,0.0508
2003-06-06,0.4573
2003-06-09,-1.3151
2003-06-10,1.794
2003-06-11,-0.3021
2003-06-12,0.4545
2003-06-13,-2.0613
2003-06-16,4.1581
2003-06-17,-2.8586
2003-06-18,-2.5875
2003-06-19,0.0
2003-06-20,0.0521
2003-06-23,-4.9974
2003-06-24,0.9315
2003-06-25,1.1401
2003-06-26,1.3956
2003-06-27,-1.9586999999999999
2003-06-30,-0.9179
2003-07-01,0.0
2003-07-02,0.8174
2003-07-03,0.8493
2003-07-07,1.7842
2003-07-08,3.5282
2003-07-09,-0.1526
2003-07-10,-1.5792000000000002
2003-07-11,2.8468
2003-07-14,-0.8556
2003-07-15,0.5076
2003-07-16,-0.7071
2003-07-17,0.3052
2003-07-18,-0.5071
2003-07-21,-0.5607
2003-07-22,1.6914
2003-07-23,-0.0504
2003-07-24,-0.1507
2003-07-25,1.8679999999999999
2003-07-28,1.0907
2003-07-29,-1.3242
2003-07-30,-0.8449
2003-07-31,0.9524
2003-08-01,1.6385
2003-08-04,-2.5403000000000002
2003-08-05,-3.4586
2003-08-06,-0.8307
2003-08-07,0.8901
2003-08-08,-0.1557
2003-08-11,1.4033
2003-08-12,0.1025
2003-08-13,1.0753
2003-08-14,0.4053
2003-08-15,0.3532
2003-08-18,2.4635
2003-08-19,10.5496
2003-08-20,1.9973
2003-08-21,1.9146999999999998
2003-08-22,-0.8113
2003-08-25,1.3345
2003-08-26,-0.4673
2003-08-27,0.9816
2003-08-28,1.2257
2003-08-29,3.215
2003-09-02,0.1618
2003-09-03,-1.0501
2003-09-04,-1.8367
2003-09-05,-2.0374
2003-09-08,0.8065
2003-09-09,-2.5684
2003-09-10,-2.4633
2003-09-11,2.7913
2003-09-12,0.819
2003-09-15,1.2398
2003-09-16,2.6605
2003-09-17,0.0
2003-09-18,0.3702
2003-09-19,-0.7787
2003-09-22,-0.7022
2003-09-23,3.9933
2003-09-24,-1.16
2003-09-25,2.2663
2003-09-26,-3.6010999999999997
2003-09-29,-0.3695
2003-09-30,-1.7717
2003-10-01,2.349
2003-10-02,-2.377
2003-10-03,3.7364
2003-10-06,0.2023
2003-10-07,-0.6058
2003-10-08,-2.2755
2003-10-09,5.9459
2003-10-10,-0.0785
2003-10-13,2.121
2003-10-14,-1.2308
2003-10-15,-1.0903
2003-10-16,1.1811
2003-10-17,-1.5953
2003-10-20,2.7284
2003-10-21,-0.2694
2003-10-22,-1.2349999999999999
2003-10-23,1.5631
2003-10-24,0.1154
2003-10-27,0.9608
2003-10-28,2.1317
2003-10-29,-0.7082
2003-10-30,1.3514
2003-10-31,-1.037
2003-11-03,1.9461
2003-11-04,-1.1013
2003-11-05,-0.6682
2003-11-06,0.3737
2003-11-07,0.8191
2003-11-10,-1.034
2003-11-11,0.0
2003-11-12,-0.1866
2003-11-13,-1.271
2003-11-14,-3.5971
2003-11-17,-1.8068
2003-11-18,0.8
2003-11-19,-0.3175
2003-11-20,0.7564
2003-11-21,1.3038
2003-11-24,3.9002
2003-11-25,0.2252
2003-11-26,1.3109
2003-11-28,0.2218
2003-12-01,2.4345
2003-12-02,-2.8087999999999997
2003-12-03,-2.1119
2003-12-04,0.4921
2003-12-05,-3.0132
2003-12-08,1.2039
2003-12-09,0.1151
2003-12-10,-0.9966
2003-12-11,1.2776
2003-12-12,-0.5734
2003-12-15,-1.115
2003-12-16,-0.972
2003-12-17,1.6883
2003-12-18,1.583
2003-12-19,-0.6461
2003-12-22,0.7269
2003-12-23,1.6331
2003-12-24,-1.5321
2003-12-26,-0.5313
2003-12-29,2.3274
2003-12-30,0.261
2003-12-31,1.5247000000000002
2004-01-02,-3.8462
2004-01-05,0.0381
2004-01-06,-0.7616
2004-01-07,3.1466
2004-01-08,-2.2693
2004-01-09,-0.3045
2004-01-12,-0.9164
2004-01-13,-0.1927
2004-01-14,1.0039
2004-01-15,0.0765
2004-01-16,0.0382
2004-01-20,-1.6418
2004-01-21,0.1165
2004-01-22,0.7755
2004-01-23,1.8469
2004-01-26,-0.5667
2004-01-27,-1.4438
2004-01-28,-1.7348
2004-01-29,1.9223
2004-01-30,2.4249
2004-02-02,-0.4134
2004-02-03,1.1698
2004-02-04,-2.3125999999999998
2004-02-05,-2.0619
2004-02-06,1.4035
2004-02-09,-0.3076
2004-02-10,-0.3085
2004-02-11,2.6692
2004-02-12,-0.9043
2004-02-13,-2.9657999999999998
2004-02-17,2.8605
2004-02-18,-2.0571
2004-02-19,-1.0113
2004-02-20,0.0786
2004-02-23,3.0624
2004-02-24,-0.5714
2004-02-25,-0.5364
2004-02-26,0.1156
2004-02-27,0.6156
2004-03-01,4.1683
2004-03-02,0.3304
2004-03-03,-1.0245
2004-03-04,-1.8484
2004-03-05,0.0
2004-03-08,-2.0716
2004-03-09,0.0
2004-03-10,-1.3462
2004-03-11,-1.5594999999999999
2004-03-12,-0.0792
2004-03-15,-2.2989
2004-03-16,-1.0142
2004-03-17,1.7213
2004-03-18,1.4907
2004-03-19,-1.2306
2004-03-22,-0.9244
2004-03-23,-2.7992
2004-03-24,2.212
2004-03-25,2.695
2004-03-26,-0.4374
2004-03-29,1.9169
2004-03-30,-0.627
2004-03-31,-0.1577
2004-04-01,-0.4344
2004-04-02,4.046
2004-04-05,-0.0762
2004-04-06,1.5643
2004-04-07,0.5259
2004-04-08,-0.4484
2004-04-12,1.1261
2004-04-13,-0.3712
2004-04-14,-1.8256000000000001
2004-04-15,1.0626
2004-04-16,1.089
2004-04-19,1.2259
2004-04-20,-0.9541
2004-04-21,0.3335
2004-04-22,1.8833
2004-04-23,0.2556
2004-04-26,-2.2578
2004-04-27,1.304
2004-04-28,-2.9423
2004-04-29,-1.4020000000000001
2004-04-30,-1.1145
2004-05-03,1.2825
2004-05-04,-0.307
2004-05-05,-0.6159
2004-05-06,-1.0457
2004-05-07,-3.6008
2004-05-10,-1.9487999999999999
2004-05-11,2.8157
2004-05-12,0.443
2004-05-13,-0.2005
2004-05-14,0.0402
2004-05-17,-1.9277
2004-05-18,8.0672
2004-05-19,1.3263
2004-05-20,-1.4211
2004-05-21,1.3657
