ticker,HPQ UN Equity
2000-05-22,-2.7723
2000-05-23,-1.6802000000000001
2000-05-24,-1.709
2000-05-25,-2.0021
2000-05-26,1.5053999999999998
2000-05-30,5.7203
2000-05-31,-3.7074
2000-06-01,12.3309
2000-06-02,5.2802
2000-06-05,8.5211
2000-06-06,-1.9221
2000-06-07,3.8665000000000003
2000-06-08,2.7027
2000-06-09,1.6882000000000001
2000-06-12,-1.5625
2000-06-13,-5.5556
2000-06-14,-4.2017
2000-06-15,2.6316
2000-06-16,-2.5641
2000-06-19,3.4846
2000-06-20,-1.1141
2000-06-21,2.7897
2000-06-22,-0.9916
2000-06-23,-1.3706
2000-06-26,2.6189
2000-06-27,-2.8125
2000-06-28,6.0557
2000-06-29,-3.1834
2000-06-30,4.2797
2000-07-03,-0.4004
2000-07-05,-3.8191
2000-07-06,-1.0449
2000-07-07,5.3854
2000-07-10,-0.8517
2000-07-11,2.6276
2000-07-12,0.9355
2000-07-13,5.2683
2000-07-14,-0.7878
2000-07-17,0.7473
2000-07-18,-2.828
2000-07-19,-0.9065
2000-07-20,1.1555
2000-07-21,-6.0447
2000-07-24,-3.7487
2000-07-25,-3.0
2000-07-26,-4.5035
2000-07-27,-3.9205
2000-07-28,1.301
2000-07-31,1.9848
2000-08-01,-1.2021
2000-08-02,4.2874
2000-08-03,-0.3333
2000-08-04,-0.3344
2000-08-07,3.1879
2000-08-08,0.4336
2000-08-09,-1.4031
2000-08-10,-1.6968
2000-08-11,-2.0045
2000-08-14,3.5795
2000-08-15,-3.4558
2000-08-16,1.3068
2000-08-17,-3.4212
2000-08-18,4.2393
2000-08-21,-0.8357
2000-08-22,1.2921
2000-08-23,2.4404
2000-08-24,3.0861
2000-08-25,-0.2101
2000-08-28,1.8947
2000-08-29,-0.8781
2000-08-30,0.0
2000-08-31,0.6774
2000-09-01,3.6749
2000-09-05,-1.7973
2000-09-06,-1.4743
2000-09-07,2.2188
2000-09-08,-1.7668
2000-09-11,-6.629
2000-09-12,-0.8806
2000-09-13,-6.7185
2000-09-14,1.0119
2000-09-15,-2.8874
2000-09-18,0.216
2000-09-19,2.6076
2000-09-20,-3.0142
2000-09-21,-2.5594
2000-09-22,3.7523
2000-09-25,-2.2904999999999998
2000-09-26,-3.0228
2000-09-27,4.5802
2000-09-28,4.0146
2000-09-29,-9.2398
2000-10-02,-3.2861000000000002
2000-10-03,-0.3331
2000-10-04,2.1390000000000002
2000-10-05,-7.5916
2000-10-06,-1.204
2000-10-09,4.3011
2000-10-10,-1.6495
2000-10-11,-4.3326
2000-10-12,-2.1914
2000-10-13,8.2898
2000-10-16,2.2759
2000-10-17,-2.3601
2000-10-18,-5.4558
2000-10-19,6.282
2000-10-20,5.567
2000-10-23,2.474
2000-10-24,-5.9719999999999995
2000-10-25,-6.1486
2000-10-26,-0.9359
2000-10-27,1.3808
2000-10-30,5.0896
2000-10-31,1.3643
2000-11-01,-4.3069
2000-11-02,1.4064999999999999
2000-11-03,2.6352
2000-11-06,-0.6757
2000-11-07,3.2653
2000-11-08,-3.6891
2000-11-09,-6.0192
2000-11-10,-8.8792
2000-11-13,-12.7796
2000-11-14,8.4249
2000-11-15,-4.5608
2000-11-16,-0.708
2000-11-17,1.6042999999999998
2000-11-20,-2.9825
2000-11-21,-1.8083
2000-11-22,-0.7366
2000-11-24,5.5659
2000-11-27,0.3515
2000-11-28,-2.8021000000000003
2000-11-29,-0.3604
2000-11-30,-8.4991
2000-12-01,1.7787
2000-12-04,2.5243
2000-12-05,6.0606
2000-12-06,-8.5714
2000-12-07,-2.3438
2000-12-08,6.8
2000-12-11,-0.7491
2000-12-12,6.4151
2000-12-13,-5.8511
2000-12-14,0.9416
2000-12-15,-5.5969999999999995
2000-12-18,-1.3281
2000-12-19,0.6024
2000-12-20,-2.7944
2000-12-21,-3.4908
2000-12-22,9.5745
2000-12-26,-1.3592
2000-12-27,2.1654
2000-12-28,0.0
2000-12-29,-2.6975
2001-01-02,-4.1584
2001-01-03,12.6033
2001-01-04,1.6514
2001-01-05,-11.5523
2001-01-08,2.449
2001-01-09,0.5976
2001-01-10,0.5941
2001-01-11,1.9685000000000001
2001-01-12,-5.2124
2001-01-16,-1.0183
2001-01-17,4.1152
2001-01-18,9.6838
2001-01-19,3.2432
2001-01-22,-3.4904
2001-01-23,-0.7233
2001-01-24,2.0036
2001-01-25,-1.6071
2001-01-26,0.0
2001-01-29,8.98
2001-01-30,0.7194
2001-01-31,-2.8042
2001-02-01,0.3266
2001-02-02,-3.0114
2001-02-05,-1.2587
2001-02-06,4.2493
2001-02-07,-2.1739
2001-02-08,-3.2222
2001-02-09,-3.8462
2001-02-12,-2.6866
2001-02-13,1.8405
2001-02-14,3.5843
2001-02-15,5.6993
2001-02-16,-8.8583
2001-02-20,-7.9686
2001-02-21,-1.5743
2001-02-22,-0.7997
2001-02-23,0.7726
2001-02-26,0.0
2001-02-27,-4.6667
2001-02-28,0.8741
2001-03-01,0.5199
2001-03-02,1.7931
2001-03-05,2.9133
2001-03-06,5.8262
2001-03-07,0.6221
2001-03-08,-2.102
2001-03-09,-4.4837
2001-03-12,-1.2231
2001-03-13,5.7564
2001-03-14,-2.057
2001-03-15,-0.8078
2001-03-16,-8.4691
2001-03-19,8.8256
2001-03-20,-3.9016
2001-03-21,-0.2729
2001-03-22,5.6791
2001-03-23,0.9064
2001-03-26,1.5399
2001-03-27,1.9905
2001-03-28,-6.0719
2001-03-29,1.0554
2001-03-30,2.0561
2001-04-02,-7.5152
2001-04-03,-5.2213
2001-04-04,0.1459
2001-04-05,12.0947
2001-04-06,-6.5648
2001-04-09,-0.8696
2001-04-10,4.6667
2001-04-11,1.408
2001-04-12,1.2231
2001-04-16,-2.0575
2001-04-17,-2.4675000000000002
2001-04-18,9.0598
2001-04-19,1.8809
2001-04-20,-2.4615
2001-04-23,-2.3344
2001-04-24,-4.9742
2001-04-25,-0.7478
2001-04-26,-4.2808
2001-04-27,1.5742
2001-04-30,0.1409
2001-05-01,0.0703
2001-05-02,0.703
2001-05-03,-3.7696
2001-05-04,0.6166
2001-05-07,-0.2523
2001-05-08,-1.2288000000000001
2001-05-09,-1.2075
2001-05-10,-1.5556
2001-05-11,-1.4673
2001-05-14,-1.1073
2001-05-15,-1.9304999999999999
2001-05-16,5.2756
2001-05-17,14.8093
2001-05-18,-2.7687
2001-05-21,3.0151
2001-05-22,0.1626
2001-05-23,-3.961
2001-05-24,1.7241
2001-05-25,-0.1329
2001-05-29,0.5324
2001-05-30,-4.568
2001-05-31,1.6996
2001-06-01,-0.2387
2001-06-04,1.1966
2001-06-05,1.5203
2001-06-06,-4.4592
2001-06-07,1.8809
2001-06-08,-2.4274
2001-06-11,-2.5929
2001-06-12,1.7986
2001-06-13,-1.4134
2001-06-14,-3.9427
2001-06-15,0.7463
2001-06-18,-0.7778
2001-06-19,-2.6582
2001-06-20,3.5769
2001-06-21,-1.0397
2001-06-22,-1.0507
2001-06-25,1.8582
2001-06-26,-1.3031
2001-06-27,-0.2263
2001-06-28,3.0246
2001-06-29,4.9541
2001-07-02,0.3497
2001-07-03,-1.0453
2001-07-05,-2.7113
2001-07-06,-4.3431
2001-07-09,1.0216
2001-07-10,-4.6815999999999995
2001-07-11,1.336
2001-07-12,4.7693
2001-07-13,3.5529
2001-07-16,-5.6469000000000005
2001-07-17,0.0
2001-07-18,-0.6061
2001-07-19,1.029
2001-07-20,-0.3395
2001-07-23,-0.8327
2001-07-24,-1.2977
2001-07-25,-0.6961
2001-07-26,-6.5421
2001-07-27,1.5
2001-07-30,-0.6158
2001-07-31,1.8587
2001-08-01,3.4469
2001-08-02,1.568
2001-08-03,-2.3929
2001-08-06,-0.2372
2001-08-07,-0.436
2001-08-08,-1.4729
2001-08-09,-0.202
2001-08-10,1.6194
2001-08-13,-0.9163
2001-08-14,-0.0402
2001-08-15,-3.0571
2001-08-16,0.1245
2001-08-17,-0.3315
2001-08-20,2.8689999999999998
2001-08-21,-0.1617
2001-08-22,-0.8097
2001-08-23,-2.0
2001-08-24,4.6647
2001-08-27,-0.4377
2001-08-28,-1.6787
2001-08-29,-2.6829
2001-08-30,-2.2556
2001-08-31,-0.812
2001-09-04,-18.6988
2001-09-05,-3.4976
2001-09-06,-2.8007
2001-09-07,2.1469
2001-09-10,-1.0509
2001-09-17,-10.0056
2001-09-18,1.1236
2001-09-19,-4.9383
2001-09-20,-5.8442
2001-09-21,3.1724
2001-09-24,7.6203
2001-09-25,-0.559
2001-09-26,-0.0625
2001-09-27,1.25
2001-09-28,-0.6173
2001-10-01,-3.1056
2001-10-02,-2.2436
2001-10-03,4.918
2001-10-04,0.0
2001-10-05,2.8125
2001-10-08,3.0395
2001-10-09,-1.3569
2001-10-10,1.6745999999999999
2001-10-11,6.4706
2001-10-12,1.3812
2001-10-15,-1.2534
2001-10-16,2.0971
2001-10-17,-2.6486
2001-10-18,-2.2765
2001-10-19,3.9205
2001-10-22,0.0547
2001-10-23,-2.0765
2001-10-24,0.558
2001-10-25,0.6659
2001-10-26,-1.5987
2001-10-29,-2.521
2001-10-30,-2.4713
2001-10-31,-0.825
2001-11-01,2.7926
2001-11-02,-2.1965
2001-11-05,-0.1773
2001-11-06,17.2883
2001-11-07,-3.1802
2001-11-08,-4.3274
2001-11-09,3.4877000000000002
2001-11-12,1.6324
2001-11-13,4.8187
2001-11-14,9.1448
2001-11-15,0.0453
2001-11-16,-2.6709
2001-11-19,0.2326
2001-11-20,-2.7842000000000002
2001-11-21,-2.0525
2001-11-23,2.0468
2001-11-26,0.9074
2001-11-27,-3.9281
2001-11-28,-0.6404
2001-11-29,6.0982
2001-11-30,2.757
2001-12-03,-2.2738
2001-12-04,5.0721
2001-12-05,3.2772
2001-12-06,0.0429
2001-12-07,0.8144
2001-12-10,-2.2109
2001-12-11,-4.3913
2001-12-12,-0.8186
2001-12-13,-3.3929
2001-12-14,-0.3322
2001-12-17,-0.7619
2001-12-18,-1.2524
2001-12-19,0.9756
2001-12-20,0.0
2001-12-21,1.4493
2001-12-24,-1.0952
2001-12-26,0.6259
2001-12-27,-0.4785
2001-12-28,0.0962
2001-12-31,-1.3449
2002-01-02,5.4041
2002-01-03,6.0508
2002-01-04,0.8711
2002-01-07,-0.6045
2002-01-08,-1.0426
2002-01-09,2.9851
2002-01-10,-0.5541
2002-01-11,-1.9287999999999998
2002-01-14,-1.5734
2002-01-15,2.4867
2002-01-16,-2.8596
2002-01-17,4.9509
2002-01-18,-3.9099
2002-01-22,-3.5383
2002-01-23,1.6048
2002-01-24,2.1209
2002-01-25,-0.707
2002-01-28,-1.7802
2002-01-29,-5.1201
2002-01-30,4.8711
2002-01-31,0.6831
2002-02-01,-0.4975
2002-02-04,0.1818
2002-02-05,-2.9492000000000003
2002-02-06,-2.5244999999999997
2002-02-07,-0.2398
2002-02-08,-1.9231
2002-02-11,2.2059
2002-02-12,-0.3837
2002-02-13,1.0111
2002-02-14,-0.4766
2002-02-15,-2.4904
2002-02-19,-2.947
2002-02-20,0.3036
2002-02-21,-1.8163
2002-02-22,-0.8736
2002-02-25,3.577
2002-02-26,0.1502
2002-02-27,0.1
2002-02-28,0.4493
2002-03-01,0.4473
2002-03-04,2.0782
2002-03-05,0.1946
2002-03-06,-1.9912999999999998
2002-03-07,-0.892
2002-03-08,2.95
2002-03-11,1.8941
2002-03-12,-2.0019
2002-03-13,-2.1887
2002-03-14,-3.5305999999999997
2002-03-15,-1.8041
2002-03-18,1.0499
2002-03-19,-2.3377
2002-03-20,-3.1915
2002-03-21,1.6484
2002-03-22,-1.8919000000000001
2002-03-25,-0.1653
2002-03-26,-0.2208
2002-03-27,-1.7146
2002-03-28,0.9567
2002-04-01,-0.223
2002-04-02,-2.5140000000000002
2002-04-03,-0.4585
2002-04-04,-0.6908
2002-04-05,-1.5072
2002-04-08,0.7652
2002-04-09,1.6939
2002-04-10,1.7806
2002-04-11,1.0158
2002-04-12,-0.5587
2002-04-15,0.4494
2002-04-16,4.0268
2002-04-17,0.2688
2002-04-18,-2.4129
2002-04-19,2.6923
2002-04-22,-2.2472
2002-04-23,-1.2589000000000001
2002-04-24,-4.6009
2002-04-25,0.9878
2002-04-26,-2.4166
2002-04-29,0.059
2002-04-30,0.7661
2002-05-01,-1.4035
2002-05-02,1.3642
2002-05-03,2.048
2002-05-06,4.4725
2002-05-07,1.0428
2002-05-08,8.6366
2002-05-09,0.05
2002-05-10,-3.7481
2002-05-13,3.7382999999999997
2002-05-14,2.6026
2002-05-15,-5.6098
2002-05-16,1.292
2002-05-17,0.4082
2002-05-20,-0.9654
2002-05-21,-2.5141
2002-05-22,1.2631999999999999
2002-05-23,0.3119
2002-05-24,-3.1606
2002-05-28,0.0535
2002-05-29,-0.6952
2002-05-30,3.3926
2002-05-31,-0.5729
2002-06-03,-1.2572
2002-06-04,0.6366
2002-06-05,-0.9489
2002-06-06,-2.3417
2002-06-07,1.8529
2002-06-10,-2.1402
2002-06-11,0.328
2002-06-12,-2.1253
2002-06-13,-2.5612
2002-06-14,-0.8571
2002-06-17,2.6513
2002-06-18,0.7896
2002-06-19,-5.1483
2002-06-20,-1.7699
2002-06-21,-1.1411
2002-06-24,-3.4022
2002-06-25,-5.7233
2002-06-26,-1.1341
2002-06-27,2.4291
2002-06-28,0.6588
2002-07-01,-1.178
2002-07-02,-3.1788
2002-07-03,4.104
2002-07-05,7.0959
2002-07-08,-1.7178
2002-07-09,-1.2484
2002-07-10,-3.6029999999999998
2002-07-11,-0.1311
2002-07-12,0.2626
2002-07-15,-1.7682
2002-07-16,-4.9333
2002-07-17,-4.8387
2002-07-18,-2.5055
2002-07-19,-3.2502
2002-07-22,-6.25
2002-07-23,-4.0
2002-07-24,4.1667
2002-07-25,-1.6667
2002-07-26,-1.1864
2002-07-29,11.3208
2002-07-30,6.7797
2002-07-31,2.0924
2002-08-01,-3.2509
2002-08-02,-6.5011
2002-08-05,-5.4688
2002-08-06,4.5455
2002-08-07,2.1344
2002-08-08,4.8762
2002-08-09,-1.0332
2002-08-12,-0.7457
2002-08-13,-0.6762
2002-08-14,10.6657
2002-08-15,2.529
2002-08-16,0.4
2002-08-19,-0.3984
2002-08-20,-3.2667
2002-08-21,1.3094000000000001
2002-08-22,4.0816
2002-08-23,-3.9215999999999998
2002-08-26,1.0204
2002-08-27,-4.3098
2002-08-28,0.4222
2002-08-29,-3.0834
2002-08-30,-2.8923
2002-09-03,-6.5525
2002-09-04,4.2231
2002-09-05,-1.7584
2002-09-06,5.0584
2002-09-09,0.0
2002-09-10,4.8889
2002-09-11,1.4123999999999999
2002-09-12,-5.2925
2002-09-13,-0.7353
2002-09-16,1.7037
2002-09-17,-2.1978
2002-09-18,0.2996
2002-09-19,-4.0329
2002-09-20,0.7004
2002-09-23,-0.4637
2002-09-24,-4.5807
2002-09-25,4.4752
2002-09-26,-5.9969
2002-09-27,-0.3314
2002-09-30,-2.9925
2002-10-01,6.5123999999999995
2002-10-02,-4.2639
2002-10-03,0.5882
2002-10-04,-4.3442
2002-10-07,0.8734
2002-10-08,-0.0866
2002-10-09,-3.2929
2002-10-10,5.8244
2002-10-11,1.7782
2002-10-14,1.6639
2002-10-15,10.4746
2002-10-16,-4.1481
2002-10-17,0.4637
2002-10-18,0.6923
2002-10-21,6.7991
2002-10-22,-0.7153
2002-10-23,3.6744
2002-10-24,-4.1001
2002-10-25,5.942
2002-10-28,4.446
2002-10-29,-1.7682
2002-10-30,4.3333
2002-10-31,0.9585
2002-11-01,3.2278000000000002
2002-11-04,8.5224
2002-11-05,-3.1638
2002-11-06,2.1587
2002-11-07,-4.5117
2002-11-08,-0.2392
2002-11-11,-10.9712
2002-11-12,4.3771
2002-11-13,3.9355
2002-11-14,4.9038
2002-11-15,0.0
2002-11-18,-0.2367
2002-11-19,-1.8387
2002-11-20,1.8127
2002-11-21,12.7003
2002-11-22,0.8425
2002-11-25,0.7311
2002-11-26,-2.7994
2002-11-27,4.48
2002-11-29,-0.5615
2002-12-02,1.7967
2002-12-03,-3.0257
2002-12-04,-4.4722
2002-12-05,-0.5988
2002-12-06,3.1216
2002-12-09,-4.2485
2002-12-10,3.6051
2002-12-11,-2.409
2002-12-12,2.9073
2002-12-13,-0.9595
2002-12-16,2.422
2002-12-17,0.2111
2002-12-18,-0.7372
2002-12-19,0.5305
2002-12-20,-0.2111
2002-12-23,-1.2163
2002-12-24,-1.3919000000000001
2002-12-26,-0.7058
2002-12-27,-1.9136
2002-12-30,-2.7871
2002-12-31,-0.4587
2003-01-02,4.8387
2003-01-03,2.033
2003-01-06,5.8697
2003-01-07,1.4751
2003-01-08,-2.2556
2003-01-09,5.0256
2003-01-10,1.8066
2003-01-13,-2.3501
2003-01-14,1.1788
2003-01-15,-1.6989999999999998
2003-01-16,-1.284
2003-01-17,-3.8019
2003-01-21,-1.5601
2003-01-22,0.1057
2003-01-23,3.4301
2003-01-24,-4.3367
2003-01-27,-2.0267
2003-01-28,2.2319
2003-01-29,2.7157
2003-01-30,-5.6506
2003-01-31,-4.3407
2003-02-03,0.4021
2003-02-04,0.1144
2003-02-05,-2.2286
2003-02-06,-0.4676
2003-02-07,-3.2296
2003-02-10,0.9709
2003-02-11,1.262
2003-02-12,-1.365
2003-02-13,1.9856
2003-02-14,4.9558
2003-02-18,3.6536999999999997
2003-02-19,-3.4165
2003-02-20,0.3369
2003-02-21,1.6787999999999998
2003-02-24,-2.3115
2003-02-25,2.3662
2003-02-26,-15.41
2003-02-27,1.1061
2003-02-28,1.9949
2003-03-03,0.0631
2003-03-04,-2.0177
2003-03-05,0.1287
2003-03-06,-0.0643
2003-03-07,1.6077
2003-03-10,-1.962
2003-03-11,-0.5165
2003-03-12,1.0383
2003-03-13,-3.6609
2003-03-14,4.4
2003-03-17,5.2363
2003-03-18,2.0732
2003-03-19,1.3142
2003-03-20,1.2382
2003-03-21,1.9802
2003-03-24,-5.4826
2003-03-25,-0.2417
2003-03-26,0.424
2003-03-27,-0.8444
2003-03-28,-1.1557
2003-03-31,-4.3077
2003-04-01,0.4502
2003-04-02,2.3688000000000002
2003-04-03,2.3139
2003-04-04,-0.3056
2003-04-07,-0.6131
2003-04-08,-2.8378
2003-04-09,-2.4762
2003-04-10,1.3672
2003-04-11,-1.7341
2003-04-14,3.9215999999999998
2003-04-15,-2.0755
2003-04-16,0.1285
2003-04-17,-1.8601999999999999
2003-04-21,0.6536
2003-04-22,2.7922000000000002
2003-04-23,1.5161
2003-04-24,-1.6801
2003-04-25,0.3165
2003-04-28,1.6404
2003-04-29,2.4209
2003-04-30,-1.2121
2003-05-01,1.227
2003-05-02,0.9091
2003-05-05,0.9009
2003-05-06,3.1548
2003-05-07,-0.6347
2003-05-08,-0.7549
2003-05-09,1.4628
2003-05-12,0.4037
2003-05-13,-0.7467
2003-05-14,0.8102
2003-05-15,1.2055
2003-05-16,1.8151000000000002
2003-05-19,-5.961
2003-05-20,1.0071
2003-05-21,5.2199
2003-05-22,2.8986
2003-05-23,0.1625
2003-05-27,1.0276
2003-05-28,3.7473
2003-05-29,-1.6512
2003-05-30,2.3085
2003-06-02,2.8205
2003-06-03,0.0998
2003-06-04,4.8331
2003-06-05,4.0875
2003-06-06,0.5936
2003-06-09,-2.2696
2003-06-10,0.418
2003-06-11,-1.9426
2003-06-12,0.1887
2003-06-13,-1.177
2003-06-16,2.2392
2003-06-17,1.2161
2003-06-18,1.525
2003-06-19,-1.6841
2003-06-20,0.463
2003-06-23,-1.5207000000000002
2003-06-24,-1.2167
2003-06-25,-1.4685000000000001
2003-06-26,2.4038
2003-06-27,-2.0657
2003-06-30,2.1093
2003-07-01,-0.4225
2003-07-02,1.6502
2003-07-03,-1.2059
2003-07-07,3.5211
2003-07-08,0.2721
2003-07-09,3.7087
2003-07-10,-3.8378
2003-07-11,3.6734999999999998
2003-07-14,2.8871
2003-07-15,-2.6361
2003-07-16,-0.8734
2003-07-17,-3.9207
2003-07-18,3.3929
2003-07-21,-3.1929
2003-07-22,0.6413
2003-07-23,-1.3655
2003-07-24,-2.6304
2003-07-25,1.4218
2003-07-28,-0.0935
2003-07-29,-0.5145
2003-07-30,-1.1754
2003-07-31,0.7136
2003-08-01,-0.9447
2003-08-04,-0.8107
2003-08-05,-3.9904
2003-08-06,-0.4006
2003-08-07,-2.916
2003-08-08,3.9876
2003-08-11,-0.5976
2003-08-12,4.9599
2003-08-13,0.4773
2003-08-14,0.4751
2003-08-15,1.182
2003-08-18,3.4112
2003-08-19,-0.0904
2003-08-20,-10.4478
2003-08-21,0.202
2003-08-22,-1.9153
2003-08-25,-0.3083
2003-08-26,0.9278
2003-08-27,-0.3064
2003-08-28,1.2807
2003-08-29,0.7587
2003-09-02,1.4056
2003-09-03,2.1782
2003-09-04,0.6783
2003-09-05,-2.6468
2003-09-08,1.3347
2003-09-09,-0.1951
2003-09-10,-1.955
2003-09-11,0.5982
2003-09-12,-0.4955
2003-09-15,-0.8466
2003-09-16,2.8744
2003-09-17,-0.1961
2003-09-18,2.9961
2003-09-19,0.8584
2003-09-22,-3.8298
2003-09-23,0.295
2003-09-24,-2.1569
2003-09-25,-3.507
2003-09-26,0.7269
2003-09-29,1.134
2003-09-30,-1.3252
2003-10-01,1.8079
2003-10-02,-0.964
2003-10-03,3.9959
2003-10-06,0.936
2003-10-07,-0.6345
2003-10-08,-0.5403
2003-10-09,3.9012000000000002
2003-10-10,0.0475
2003-10-13,0.9026
2003-10-14,0.7062
2003-10-15,2.4778000000000002
2003-10-16,-2.9653
2003-10-17,-1.5045
2003-10-20,2.4821
2003-10-21,1.1178
2003-10-22,-1.9807000000000001
2003-10-23,-1.3158
2003-10-24,-2.5238
2003-10-27,2.5892
2003-10-28,3.0952
2003-10-29,0.7852
2003-10-30,1.1916
2003-10-31,1.0417
2003-11-03,1.7481
2003-11-04,1.2335
2003-11-05,0.5222
2003-11-06,1.645
2003-11-07,-2.0443
2003-11-10,-4.3043
2003-11-11,0.6361
2003-11-12,0.5869
2003-11-13,0.3142
2003-11-14,-1.1633
2003-11-17,-0.4074
2003-11-18,-1.5909
2003-11-19,2.4018
2003-11-20,-2.6161
2003-11-21,-1.4358
2003-11-24,2.9135
2003-11-25,-1.1416
2003-11-26,0.97
2003-11-28,-0.7777
2003-12-01,0.6916
2003-12-02,2.793
2003-12-03,-0.1782
2003-12-04,0.6693
2003-12-05,-1.9947
2003-12-08,1.6735
2003-12-09,-2.3132
2003-12-10,0.1821
2003-12-11,0.9091
2003-12-12,0.4955
2003-12-15,-0.9861
2003-12-16,0.4543
2003-12-17,-0.6784
2003-12-18,1.2295
2003-12-19,-0.2249
2003-12-22,0.0902
2003-12-23,2.0721
2003-12-24,0.1765
2003-12-26,-0.4405
2003-12-29,1.4602
2003-12-30,0.0
2003-12-31,0.1744
2004-01-02,0.8272
2004-01-05,2.2021
2004-01-06,0.4225
2004-01-07,-1.7248999999999999
2004-01-08,5.6935
2004-01-09,-2.1466
2004-01-12,2.1523
2004-01-13,-1.6613
2004-01-14,1.7717
2004-01-15,2.4291
2004-01-16,0.8696
2004-01-20,-1.7633
2004-01-21,0.6781
2004-01-22,1.0301
2004-01-23,-0.7843
2004-01-26,3.2411
2004-01-27,-1.9142000000000001
2004-01-28,-5.2303
2004-01-29,0.0
2004-01-30,-2.0181
2004-02-02,1.3031
2004-02-03,-0.7884
2004-02-04,-3.0113
2004-02-05,0.5175
2004-02-06,2.0163
2004-02-09,-0.0841
2004-02-10,1.5152
2004-02-11,-1.1609
2004-02-12,-3.901
2004-02-13,0.4365
2004-02-17,1.6515
2004-02-18,0.513
2004-02-19,1.4887000000000001
2004-02-20,-3.0595
2004-02-23,-0.9511
2004-02-24,-1.7896
2004-02-25,1.1111
2004-02-26,2.0659
2004-02-27,-2.1964
2004-03-01,1.2770000000000001
2004-03-02,-0.6522
2004-03-03,0.5252
2004-03-04,-0.6095
2004-03-05,-0.3942
2004-03-08,-0.3518
2004-03-09,-1.4122
2004-03-10,-0.1343
2004-03-11,-1.2999
2004-03-12,1.5441
2004-03-15,-2.5492
2004-03-16,0.3685
2004-03-17,1.5145
2004-03-18,-0.226
2004-03-19,-1.9937
2004-03-22,-1.1558
2004-03-23,0.0468
2004-03-24,1.0753
2004-03-25,3.5615
2004-03-26,-0.134
2004-03-29,3.6225
2004-03-30,-0.1726
2004-03-31,-1.2538
2004-04-01,0.394
2004-04-02,0.6542
2004-04-05,2.4263
2004-04-06,-1.2267000000000001
2004-04-07,-0.985
2004-04-08,-1.0813
2004-04-12,-1.0493999999999999
2004-04-13,-1.6792
2004-04-14,-1.1685
2004-04-15,-0.4548
2004-04-16,0.5025
2004-04-19,-1.2727
2004-04-20,-2.5783
2004-04-21,0.7561
2004-04-22,2.2983000000000002
2004-04-23,-0.6419
2004-04-26,0.0
2004-04-27,-1.892
2004-04-28,-2.6341
2004-04-29,-2.2222
2004-04-30,-2.668
2004-05-03,-0.2538
2004-05-04,1.1705
2004-05-05,0.6036
2004-05-06,-1.1
2004-05-07,1.1122
2004-05-10,-0.4
2004-05-11,0.9538
2004-05-12,0.0
2004-05-13,-0.3978
2004-05-14,-2.0969
2004-05-17,-0.5609
2004-05-18,1.6923
2004-05-19,3.6309
2004-05-20,0.8759
2004-05-21,0.4342
