ticker,field,value
BCR UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
BCR UN Equity,INDUSTRY_GROUP,Healthcare-Products
BCR US Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
BCR US Equity,INDUSTRY_GROUP,Healthcare-Products
BDK UN Equity,INDUSTRY_SECTOR,Industrial
BDK UN Equity,INDUSTRY_GROUP,Hand/Machine Tools
BDX UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
BDX UN Equity,INDUSTRY_GROUP,Pharmaceuticals
BEN UN Equity,INDUSTRY_SECTOR,Financial
BEN UN Equity,INDUSTRY_GROUP,Diversified Finan Serv
BGEN UQ Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
BGEN UQ Equity,INDUSTRY_GROUP,Biotechnology
BHF UW Equity,INDUSTRY_SECTOR,Financial
BHF UW Equity,INDUSTRY_GROUP,Insurance
BHI UN Equity,INDUSTRY_SECTOR,Energy
BHI UN Equity,INDUSTRY_GROUP,Oil&Gas Services
BIG UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
BIG UN Equity,INDUSTRY_GROUP,Retail
BIIB UQ Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
BIIB UQ Equity,INDUSTRY_GROUP,Biotechnology
BIIB UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
BIIB UW Equity,INDUSTRY_GROUP,Biotechnology
BIO UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
BIO UN Equity,INDUSTRY_GROUP,Biotechnology
BIVV UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
BIVV UW Equity,INDUSTRY_GROUP,Biotechnology
BK UN Equity,INDUSTRY_SECTOR,Financial
BK UN Equity,INDUSTRY_GROUP,Banks
BKNG UW Equity,INDUSTRY_SECTOR,Communications
BKNG UW Equity,INDUSTRY_GROUP,Internet
BKR UN Equity,INDUSTRY_SECTOR,Energy
BKR UN Equity,INDUSTRY_GROUP,Oil&Gas Services
BLK UN Equity,INDUSTRY_SECTOR,Financial
BLK UN Equity,INDUSTRY_GROUP,Diversified Finan Serv
BLL UN Equity,INDUSTRY_SECTOR,Industrial
BLL UN Equity,INDUSTRY_GROUP,Packaging&Containers
BLS UN Equity,INDUSTRY_SECTOR,Communications
BLS UN Equity,INDUSTRY_GROUP,Telecommunications
BMC UN Equity,INDUSTRY_SECTOR,Technology
BMC UN Equity,INDUSTRY_GROUP,Software
BMC UW Equity,INDUSTRY_SECTOR,Technology
BMC UW Equity,INDUSTRY_GROUP,Software
BMS UN Equity,INDUSTRY_SECTOR,Industrial
BMS UN Equity,INDUSTRY_GROUP,Packaging&Containers
BMY UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
BMY UN Equity,INDUSTRY_GROUP,Pharmaceuticals
BNI UN Equity,INDUSTRY_SECTOR,Industrial
BNI UN Equity,INDUSTRY_GROUP,Transportation
BOL UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
BOL UN Equity,INDUSTRY_GROUP,Healthcare-Products
BR UN Equity,INDUSTRY_SECTOR,Technology
BR UN Equity,INDUSTRY_GROUP,Software
BRCM UQ Equity,INDUSTRY_SECTOR,Technology
BRCM UQ Equity,INDUSTRY_GROUP,Semiconductors
BRCM UW Equity,INDUSTRY_SECTOR,Technology
BRCM UW Equity,INDUSTRY_GROUP,Semiconductors
BRL UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
BRL UN Equity,INDUSTRY_GROUP,Pharmaceuticals
BSX UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
BSX UN Equity,INDUSTRY_GROUP,Healthcare-Products
BTUUQ UN Equity,INDUSTRY_SECTOR,Energy
BTUUQ UN Equity,INDUSTRY_GROUP,Coal
BWA UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
BWA UN Equity,INDUSTRY_GROUP,Auto Parts&Equipment
BXLT UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
BXLT UN Equity,INDUSTRY_GROUP,Biotechnology
BXP UN Equity,INDUSTRY_SECTOR,Financial
BXP UN Equity,INDUSTRY_GROUP,REITS
C UN Equity,INDUSTRY_SECTOR,Financial
C UN Equity,INDUSTRY_GROUP,Banks
CA UN Equity,INDUSTRY_SECTOR,Technology
CA UN Equity,INDUSTRY_GROUP,Software
CA UW Equity,INDUSTRY_SECTOR,Technology
CA UW Equity,INDUSTRY_GROUP,Software
CAG UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CAG UN Equity,INDUSTRY_GROUP,Food
CAH UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CAH UN Equity,INDUSTRY_GROUP,Pharmaceuticals
CAM UN Equity,INDUSTRY_SECTOR,Energy
CAM UN Equity,INDUSTRY_GROUP,Oil&Gas Services
CAR UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CAR UN Equity,INDUSTRY_GROUP,Commercial Services
CARR UN Equity,INDUSTRY_SECTOR,Industrial
CARR UN Equity,INDUSTRY_GROUP,Building Materials
CAT UN Equity,INDUSTRY_SECTOR,Industrial
CAT UN Equity,INDUSTRY_GROUP,Machinery-Constr&Mining
CB UN Equity,INDUSTRY_SECTOR,Financial
CB UN Equity,INDUSTRY_GROUP,Insurance
CBE UN Equity,INDUSTRY_SECTOR,Industrial
CBE UN Equity,INDUSTRY_GROUP,Miscellaneous Manufactur
CBOE UF Equity,INDUSTRY_SECTOR,Financial
CBOE UF Equity,INDUSTRY_GROUP,Diversified Finan Serv
CBOE UW Equity,INDUSTRY_SECTOR,Financial
CBOE UW Equity,INDUSTRY_GROUP,Diversified Finan Serv
CBRE UN Equity,INDUSTRY_SECTOR,Financial
CBRE UN Equity,INDUSTRY_GROUP,Real Estate
CCEP UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CCEP UN Equity,INDUSTRY_GROUP,Beverages
CCI UN Equity,INDUSTRY_SECTOR,Financial
CCI UN Equity,INDUSTRY_GROUP,REITS
CCL UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
CCL UN Equity,INDUSTRY_GROUP,Leisure Time
CCTYQ UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
CCTYQ UN Equity,INDUSTRY_GROUP,Retail
CDNS UW Equity,INDUSTRY_SECTOR,Technology
CDNS UW Equity,INDUSTRY_GROUP,Software
CDW UW Equity,INDUSTRY_SECTOR,Communications
CDW UW Equity,INDUSTRY_GROUP,Internet
CE UN Equity,INDUSTRY_SECTOR,Basic Materials
CE UN Equity,INDUSTRY_GROUP,Chemicals
CEG UN Equity,INDUSTRY_SECTOR,Utilities
CEG UN Equity,INDUSTRY_GROUP,Electric
CELG UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CELG UW Equity,INDUSTRY_GROUP,Biotechnology
CEPH UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CEPH UW Equity,INDUSTRY_GROUP,Pharmaceuticals
CERN UW Equity,INDUSTRY_SECTOR,Technology
CERN UW Equity,INDUSTRY_GROUP,Software
CF UN Equity,INDUSTRY_SECTOR,Basic Materials
CF UN Equity,INDUSTRY_GROUP,Chemicals
CFC UN Equity,INDUSTRY_SECTOR,Financial
CFC UN Equity,INDUSTRY_GROUP,Diversified Finan Serv
CFG UN Equity,INDUSTRY_SECTOR,Financial
CFG UN Equity,INDUSTRY_GROUP,Banks
CFN UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CFN UN Equity,INDUSTRY_GROUP,Healthcare-Products
CHD UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CHD UN Equity,INDUSTRY_GROUP,Household Products/Wares
CHKAQ UN Equity,INDUSTRY_SECTOR,Energy
CHKAQ UN Equity,INDUSTRY_GROUP,Oil&Gas
CHRW UW Equity,INDUSTRY_SECTOR,Industrial
CHRW UW Equity,INDUSTRY_GROUP,Transportation
CHTR UW Equity,INDUSTRY_SECTOR,Communications
CHTR UW Equity,INDUSTRY_GROUP,Media
CHX UN Equity,INDUSTRY_SECTOR,Energy
CHX UN Equity,INDUSTRY_GROUP,Oil&Gas Services
CI UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CI UN Equity,INDUSTRY_GROUP,Pharmaceuticals
CIEN UA Equity,INDUSTRY_SECTOR,Communications
CIEN UA Equity,INDUSTRY_GROUP,Telecommunications
CIEN UQ Equity,INDUSTRY_SECTOR,Communications
CIEN UQ Equity,INDUSTRY_GROUP,Telecommunications
CIEN UW Equity,INDUSTRY_SECTOR,Communications
CIEN UW Equity,INDUSTRY_GROUP,Telecommunications
CIN UN Equity,INDUSTRY_SECTOR,Utilities
CIN UN Equity,INDUSTRY_GROUP,Electric
CINF UQ Equity,INDUSTRY_SECTOR,Financial
CINF UQ Equity,INDUSTRY_GROUP,Insurance
CINF UW Equity,INDUSTRY_SECTOR,Financial
CINF UW Equity,INDUSTRY_GROUP,Insurance
CITGQ UN Equity,INDUSTRY_SECTOR,Financial
CITGQ UN Equity,INDUSTRY_GROUP,Diversified Finan Serv
CL UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CL UN Equity,INDUSTRY_GROUP,Cosmetics/Personal Care
CLF UN Equity,INDUSTRY_SECTOR,Basic Materials
CLF UN Equity,INDUSTRY_GROUP,Iron/Steel
CLX UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CLX UN Equity,INDUSTRY_GROUP,Household Products/Wares
CMA UN Equity,INDUSTRY_SECTOR,Financial
CMA UN Equity,INDUSTRY_GROUP,Banks
CMCSA UA Equity,INDUSTRY_SECTOR,Communications
CMCSA UA Equity,INDUSTRY_GROUP,Media
CMCSA UQ Equity,INDUSTRY_SECTOR,Communications
CMCSA UQ Equity,INDUSTRY_GROUP,Media
CMCSA UW Equity,INDUSTRY_SECTOR,Communications
CMCSA UW Equity,INDUSTRY_GROUP,Media
CMCSK UQ Equity,INDUSTRY_SECTOR,Communications
CMCSK UQ Equity,INDUSTRY_GROUP,Media
CMCSK UW Equity,INDUSTRY_SECTOR,Communications
CMCSK UW Equity,INDUSTRY_GROUP,Media
CME UN Equity,INDUSTRY_SECTOR,Financial
CME UN Equity,INDUSTRY_GROUP,Diversified Finan Serv
CME UW Equity,INDUSTRY_SECTOR,Financial
CME UW Equity,INDUSTRY_GROUP,Diversified Finan Serv
CMG UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
CMG UN Equity,INDUSTRY_GROUP,Retail
CMI UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
CMI UN Equity,INDUSTRY_GROUP,Auto Manufacturers
CMS UN Equity,INDUSTRY_SECTOR,Utilities
CMS UN Equity,INDUSTRY_GROUP,Electric
CMVT UQ Equity,INDUSTRY_SECTOR,Communications
CMVT UQ Equity,INDUSTRY_GROUP,Telecommunications
CMX UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CMX UN Equity,INDUSTRY_GROUP,Pharmaceuticals
CNC UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CNC UN Equity,INDUSTRY_GROUP,Healthcare-Services
CNP UN Equity,INDUSTRY_SECTOR,Utilities
CNP UN Equity,INDUSTRY_GROUP,Electric
CNX UN Equity,INDUSTRY_SECTOR,Energy
CNX UN Equity,INDUSTRY_GROUP,Oil&Gas
COF UN Equity,INDUSTRY_SECTOR,Financial
COF UN Equity,INDUSTRY_GROUP,Diversified Finan Serv
COG UN Equity,INDUSTRY_SECTOR,Energy
COG UN Equity,INDUSTRY_GROUP,Oil&Gas
COL UN Equity,INDUSTRY_SECTOR,Industrial
COL UN Equity,INDUSTRY_GROUP,Aerospace/Defense
COO UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
COO UN Equity,INDUSTRY_GROUP,Healthcare-Products
COP UN Equity,INDUSTRY_SECTOR,Energy
COP UN Equity,INDUSTRY_GROUP,Oil&Gas
COST UA Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
COST UA Equity,INDUSTRY_GROUP,Retail
COST UQ Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
COST UQ Equity,INDUSTRY_GROUP,Retail
COST UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
COST UW Equity,INDUSTRY_GROUP,Retail
COTY UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
COTY UN Equity,INDUSTRY_GROUP,Cosmetics/Personal Care
COV UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
COV UN Equity,INDUSTRY_GROUP,Healthcare-Products
CPB UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CPB UN Equity,INDUSTRY_GROUP,Food
CPGX UN Equity,INDUSTRY_SECTOR,Energy
CPGX UN Equity,INDUSTRY_GROUP,Pipelines
CPGX US Equity,INDUSTRY_SECTOR,Energy
CPGX US Equity,INDUSTRY_GROUP,Pipelines
CPNLQ UN Equity,INDUSTRY_SECTOR,Utilities
CPNLQ UN Equity,INDUSTRY_GROUP,Electric
CPPRQ UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
CPPRQ UN Equity,INDUSTRY_GROUP,Retail
CPRI UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
CPRI UN Equity,INDUSTRY_GROUP,Apparel
CPRT UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
CPRT UW Equity,INDUSTRY_GROUP,Distribution/Wholesale
CR UN Equity,INDUSTRY_SECTOR,Industrial
CR UN Equity,INDUSTRY_GROUP,Machinery-Diversified
CRM UN Equity,INDUSTRY_SECTOR,Technology
CRM UN Equity,INDUSTRY_GROUP,Software
CSC UN Equity,INDUSTRY_SECTOR,Technology
CSC UN Equity,INDUSTRY_GROUP,Computers
CSCO UQ Equity,INDUSTRY_SECTOR,Communications
CSCO UQ Equity,INDUSTRY_GROUP,Telecommunications
CSCO UW Equity,INDUSTRY_SECTOR,Communications
CSCO UW Equity,INDUSTRY_GROUP,Telecommunications
CSRA UN Equity,INDUSTRY_SECTOR,Technology
CSRA UN Equity,INDUSTRY_GROUP,Computers
CSX UN Equity,INDUSTRY_SECTOR,Industrial
CSX UN Equity,INDUSTRY_GROUP,Transportation
CSX UW Equity,INDUSTRY_SECTOR,Industrial
CSX UW Equity,INDUSTRY_GROUP,Transportation
CTAS UQ Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CTAS UQ Equity,INDUSTRY_GROUP,Commercial Services
CTAS UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CTAS UW Equity,INDUSTRY_GROUP,Commercial Services
CTB UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
CTB UN Equity,INDUSTRY_GROUP,Auto Parts&Equipment
CTLT UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CTLT UN Equity,INDUSTRY_GROUP,Healthcare-Services
CTSH UW Equity,INDUSTRY_SECTOR,Technology
CTSH UW Equity,INDUSTRY_GROUP,Computers
CTVA UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CTVA UN Equity,INDUSTRY_GROUP,Biotechnology
CTXS UQ Equity,INDUSTRY_SECTOR,Technology
CTXS UQ Equity,INDUSTRY_GROUP,Software
CTXS UW Equity,INDUSTRY_SECTOR,Technology
CTXS UW Equity,INDUSTRY_GROUP,Software
CVC UN Equity,INDUSTRY_SECTOR,Communications
CVC UN Equity,INDUSTRY_GROUP,Media
CVET UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CVET UW Equity,INDUSTRY_GROUP,Pharmaceuticals
CVG UN Equity,INDUSTRY_SECTOR,Technology
CVG UN Equity,INDUSTRY_GROUP,Computers
CVH UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CVH UN Equity,INDUSTRY_GROUP,Healthcare-Services
CVH US Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CVH US Equity,INDUSTRY_GROUP,Healthcare-Services
CVS UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
CVS UN Equity,INDUSTRY_GROUP,Pharmaceuticals
CVX UN Equity,INDUSTRY_SECTOR,Energy
CVX UN Equity,INDUSTRY_GROUP,Oil&Gas
CXO UN Equity,INDUSTRY_SECTOR,Energy
CXO UN Equity,INDUSTRY_GROUP,Oil&Gas
D UN Equity,INDUSTRY_SECTOR,Utilities
D UN Equity,INDUSTRY_GROUP,Electric
DAL UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
DAL UN Equity,INDUSTRY_GROUP,Airlines
DALRQ UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
DALRQ UN Equity,INDUSTRY_GROUP,Airlines
DCNAQ UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
DCNAQ UN Equity,INDUSTRY_GROUP,Auto Parts&Equipment
DD UN Equity,INDUSTRY_SECTOR,Basic Materials
DD UN Equity,INDUSTRY_GROUP,Chemicals
DDS UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
DDS UN Equity,INDUSTRY_GROUP,Retail
DE UN Equity,INDUSTRY_SECTOR,Industrial
DE UN Equity,INDUSTRY_GROUP,Machinery-Diversified
DFODQ UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
DFODQ UN Equity,INDUSTRY_GROUP,Food
DFS UN Equity,INDUSTRY_SECTOR,Financial
DFS UN Equity,INDUSTRY_GROUP,Diversified Finan Serv
DG UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
DG UN Equity,INDUSTRY_GROUP,Retail
DGX UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
DGX UN Equity,INDUSTRY_GROUP,Healthcare-Services
DHI UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
DHI UN Equity,INDUSTRY_GROUP,Home Builders
DHR UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
DHR UN Equity,INDUSTRY_GROUP,Healthcare-Products
DIS UN Equity,INDUSTRY_SECTOR,Communications
DIS UN Equity,INDUSTRY_GROUP,Media
DISCA UW Equity,INDUSTRY_SECTOR,Communications
DISCA UW Equity,INDUSTRY_GROUP,Media
DISCK UW Equity,INDUSTRY_SECTOR,Communications
DISCK UW Equity,INDUSTRY_GROUP,Media
DISH UW Equity,INDUSTRY_SECTOR,Communications
DISH UW Equity,INDUSTRY_GROUP,Media
DJ UN Equity,INDUSTRY_SECTOR,Communications
DJ UN Equity,INDUSTRY_GROUP,Media
DLPH UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
DLPH UN Equity,INDUSTRY_GROUP,Auto Parts&Equipment
DLR UN Equity,INDUSTRY_SECTOR,Financial
DLR UN Equity,INDUSTRY_GROUP,REITS
DLTR UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
DLTR UW Equity,INDUSTRY_GROUP,Retail
DLX UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
DLX UN Equity,INDUSTRY_GROUP,Commercial Services
DNRCQ UN Equity,INDUSTRY_SECTOR,Energy
DNRCQ UN Equity,INDUSTRY_GROUP,Oil&Gas
DOFSQ UN Equity,INDUSTRY_SECTOR,Energy
DOFSQ UN Equity,INDUSTRY_GROUP,Oil&Gas
DOV UN Equity,INDUSTRY_SECTOR,Industrial
DOV UN Equity,INDUSTRY_GROUP,Machinery-Diversified
DOW UN Equity,INDUSTRY_SECTOR,Basic Materials
DOW UN Equity,INDUSTRY_GROUP,Chemicals
DPHIQ UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
DPHIQ UN Equity,INDUSTRY_GROUP,Auto Parts&Equipment
DPZ UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
DPZ UN Equity,INDUSTRY_GROUP,Retail
DRE UN Equity,INDUSTRY_SECTOR,Financial
DRE UN Equity,INDUSTRY_GROUP,REITS
DRI UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
DRI UN Equity,INDUSTRY_GROUP,Retail
DTE UN Equity,INDUSTRY_SECTOR,Utilities
DTE UN Equity,INDUSTRY_GROUP,Electric
DUK UN Equity,INDUSTRY_SECTOR,Utilities
DUK UN Equity,INDUSTRY_GROUP,Electric
DVA UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
DVA UN Equity,INDUSTRY_GROUP,Healthcare-Services
DVMT UN Equity,INDUSTRY_SECTOR,Technology
DVMT UN Equity,INDUSTRY_GROUP,Computers
DVN UA Equity,INDUSTRY_SECTOR,Energy
DVN UA Equity,INDUSTRY_GROUP,Oil&Gas
DVN UN Equity,INDUSTRY_SECTOR,Energy
DVN UN Equity,INDUSTRY_GROUP,Oil&Gas
DXC UN Equity,INDUSTRY_SECTOR,Technology
DXC UN Equity,INDUSTRY_GROUP,Computers
DXCM UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
DXCM UW Equity,INDUSTRY_GROUP,Pharmaceuticals
DYNIQ UN Equity,INDUSTRY_SECTOR,Utilities
DYNIQ UN Equity,INDUSTRY_GROUP,Electric
EA UQ Equity,INDUSTRY_SECTOR,Technology
EA UQ Equity,INDUSTRY_GROUP,Software
EA UW Equity,INDUSTRY_SECTOR,Technology
EA UW Equity,INDUSTRY_GROUP,Software
EBAY UQ Equity,INDUSTRY_SECTOR,Communications
EBAY UQ Equity,INDUSTRY_GROUP,Internet
EBAY UW Equity,INDUSTRY_SECTOR,Communications
EBAY UW Equity,INDUSTRY_GROUP,Internet
ECL UN Equity,INDUSTRY_SECTOR,Basic Materials
ECL UN Equity,INDUSTRY_GROUP,Chemicals
ED UN Equity,INDUSTRY_SECTOR,Utilities
ED UN Equity,INDUSTRY_GROUP,Electric
EFX UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
EFX UN Equity,INDUSTRY_GROUP,Commercial Services
EHC UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
EHC UN Equity,INDUSTRY_GROUP,Healthcare-Services
EIX UN Equity,INDUSTRY_SECTOR,Utilities
EIX UN Equity,INDUSTRY_GROUP,Electric
EKDKQ UN Equity,INDUSTRY_SECTOR,Industrial
EKDKQ UN Equity,INDUSTRY_GROUP,Machinery-Diversified
EL UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
EL UN Equity,INDUSTRY_GROUP,Cosmetics/Personal Care
EMC UN Equity,INDUSTRY_SECTOR,Technology
EMC UN Equity,INDUSTRY_GROUP,Computers
EMN UN Equity,INDUSTRY_SECTOR,Basic Materials
EMN UN Equity,INDUSTRY_GROUP,Chemicals
EMR UN Equity,INDUSTRY_SECTOR,Industrial
EMR UN Equity,INDUSTRY_GROUP,Electrical Compo&Equip
ENDP UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
ENDP UW Equity,INDUSTRY_GROUP,Pharmaceuticals
EOG UN Equity,INDUSTRY_SECTOR,Energy
EOG UN Equity,INDUSTRY_GROUP,Oil&Gas
EOP UN Equity,INDUSTRY_SECTOR,Financial
EOP UN Equity,INDUSTRY_GROUP,Real Estate
EP UN Equity,INDUSTRY_SECTOR,Energy
EP UN Equity,INDUSTRY_GROUP,Pipelines
EQIX UW Equity,INDUSTRY_SECTOR,Financial
EQIX UW Equity,INDUSTRY_GROUP,REITS
EQR UN Equity,INDUSTRY_SECTOR,Financial
EQR UN Equity,INDUSTRY_GROUP,REITS
EQT UN Equity,INDUSTRY_SECTOR,Energy
EQT UN Equity,INDUSTRY_GROUP,Oil&Gas
ES UN Equity,INDUSTRY_SECTOR,Utilities
ES UN Equity,INDUSTRY_GROUP,Electric
ESRX UQ Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
ESRX UQ Equity,INDUSTRY_GROUP,Pharmaceuticals
ESRX UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
ESRX UW Equity,INDUSTRY_GROUP,Pharmaceuticals
ESS UN Equity,INDUSTRY_SECTOR,Financial
ESS UN Equity,INDUSTRY_GROUP,REITS
ETFC UN Equity,INDUSTRY_SECTOR,Communications
ETFC UN Equity,INDUSTRY_GROUP,Internet
ETFC US Equity,INDUSTRY_SECTOR,Communications
ETFC US Equity,INDUSTRY_GROUP,Internet
ETFC UW Equity,INDUSTRY_SECTOR,Communications
ETFC UW Equity,INDUSTRY_GROUP,Internet
ETN UN Equity,INDUSTRY_SECTOR,Industrial
ETN UN Equity,INDUSTRY_GROUP,Miscellaneous Manufactur
ETR UN Equity,INDUSTRY_SECTOR,Utilities
ETR UN Equity,INDUSTRY_GROUP,Electric
ETSY UW Equity,INDUSTRY_SECTOR,Communications
ETSY UW Equity,INDUSTRY_GROUP,Internet
EVHC UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
EVHC UN Equity,INDUSTRY_GROUP,Healthcare-Services
EVRG UN Equity,INDUSTRY_SECTOR,Utilities
EVRG UN Equity,INDUSTRY_GROUP,Electric
EW UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical"
EW UN Equity,INDUSTRY_GROUP,Healthcare-Products
EXC UN Equity,INDUSTRY_SECTOR,Utilities
EXC UN Equity,INDUSTRY_GROUP,Electric
EXC UW Equity,INDUSTRY_SECTOR,Utilities
EXC UW Equity,INDUSTRY_GROUP,Electric
EXPD UW Equity,INDUSTRY_SECTOR,Industrial
EXPD UW Equity,INDUSTRY_GROUP,Transportation
EXPE UW Equity,INDUSTRY_SECTOR,Communications
EXPE UW Equity,INDUSTRY_GROUP,Internet
EXR UN Equity,INDUSTRY_SECTOR,Financial
EXR UN Equity,INDUSTRY_GROUP,REITS
F UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
F UN Equity,INDUSTRY_GROUP,Auto Manufacturers
FANG UW Equity,INDUSTRY_SECTOR,Energy
FANG UW Equity,INDUSTRY_GROUP,Oil&Gas
FAST UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
FAST UW Equity,INDUSTRY_GROUP,Distribution/Wholesale
FB UW Equity,INDUSTRY_SECTOR,Communications
FB UW Equity,INDUSTRY_GROUP,Internet
FBF UN Equity,INDUSTRY_SECTOR,Financial
FBF UN Equity,INDUSTRY_GROUP,Banks
FBHS UN Equity,INDUSTRY_SECTOR,Industrial
FBHS UN Equity,INDUSTRY_GROUP,Building Materials
FCX UN Equity,INDUSTRY_SECTOR,Basic Materials
FCX UN Equity,INDUSTRY_GROUP,Mining
FDO UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
FDO UN Equity,INDUSTRY_GROUP,Retail
FDX UN Equity,INDUSTRY_SECTOR,Industrial
FDX UN Equity,INDUSTRY_GROUP,Transportation
FE UN Equity,INDUSTRY_SECTOR,Utilities
FE UN Equity,INDUSTRY_GROUP,Electric
FFIV UW Equity,INDUSTRY_SECTOR,Communications
FFIV UW Equity,INDUSTRY_GROUP,Internet
FHI UN Equity,INDUSTRY_SECTOR,Financial
FHI UN Equity,INDUSTRY_GROUP,Diversified Finan Serv
FHN UN Equity,INDUSTRY_SECTOR,Financial
FHN UN Equity,INDUSTRY_GROUP,Banks
FIS UN Equity,INDUSTRY_SECTOR,Technology
FIS UN Equity,INDUSTRY_GROUP,Software
FISV UQ Equity,INDUSTRY_SECTOR,Technology
FISV UQ Equity,INDUSTRY_GROUP,Software
FISV UW Equity,INDUSTRY_SECTOR,Technology
FISV UW Equity,INDUSTRY_GROUP,Software
FITB UQ Equity,INDUSTRY_SECTOR,Financial
FITB UQ Equity,INDUSTRY_GROUP,Banks
FITB UW Equity,INDUSTRY_SECTOR,Financial
FITB UW Equity,INDUSTRY_GROUP,Banks
FL UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical"
FL UN Equity,INDUSTRY_GROUP,Retail
