feature,mean_r2
DOW_JONES_2,0.0015577339295245406
act_25,0.0012101059717179341
DOW_JONES_5,0.0011679330705317349
BUY_AND_HOLD_24,0.000957929594428819
act_27,0.0009323082038321217
BUY_AND_HOLD_2,0.0009277493800148306
DOW_JONES_15,0.0009176476516882914
BUY_AND_HOLD_27,0.0008063896569420193
BUY_AND_HOLD_10,0.0007512392517248001
act_3,0.0007463224420197311
BUY_AND_HOLD_30,0.0007445943067766025
BUY_AND_HOLD_23,0.0007304293265431916
act_24,0.0007284451963762261
BUY_AND_HOLD_29,0.0007239279650709917
BUY_AND_HOLD_25,0.0007218375354177464
act_26,0.0007106902104768942
DOW_JONES_3,0.000706305329574608
act_6,0.0006969663434093221
BUY_AND_HOLD_7,0.0006926239556939607
BUY_AND_HOLD_4,0.0006827419127769296
BUY_AND_HOLD_22,0.000670713964599079
BUY_AND_HOLD_15,0.0006652602563625764
act_2,0.0006520623476912845
BUY_AND_HOLD_21,0.0006510626013834341
BUY_AND_HOLD_3,0.0006424192689782115
act_12,0.0006421334172589166
BUY_AND_HOLD_13,0.0006242735537782095
act_28,0.0006129333028980444
act_4,0.0006041013948333118
BUY_AND_HOLD_20,0.0005841722154721118
act_22,0.0005802115858349888
BUY_AND_HOLD_5,0.0005734017801662494
BUY_AND_HOLD_19,0.0005708184896555668
act_13,0.000566316545347556
BUY_AND_HOLD_26,0.0005250826647049012
BUY_AND_HOLD_11,0.0005224970453498789
act_8,0.0005215656466513341
DOW_JONES_25,0.0005162115208759532
BUY_AND_HOLD_28,0.0005064936065313664
act_21,0.0005011628044947703
BUY_AND_HOLD_12,0.0004901798084799402
act_20,0.00048563720465097935
BUY_AND_HOLD_1,0.00047565024013582755
act_7,0.00044609616195270265
act_1,0.00044454412913681464
act_10,0.0004356057351844633
DOW_JONES_21,0.00042069995049072163
act_5,0.000416209585759697
DOW_JONES_10,0.0004131582485183305
BUY_AND_HOLD_8,0.0004096009467247752
act_19,0.00040572140361831986
BUY_AND_HOLD_9,0.0004024229224587783
BUY_AND_HOLD_17,0.00039899906557241407
BUY_AND_HOLD_18,0.0003943254758490333
act_17,0.0003852825661368353
BUY_AND_HOLD_6,0.00037742683714880876
act_29,0.00034219850143224484
act_23,0.00032408755929711484
BUY_AND_HOLD_16,0.00032192160330906104
act_30,0.0003217668690870701
DOW_JONES_11,0.0002884103106812308
act_14,0.00027361220308914637
DOW_JONES_12,0.00025594515412272754
DOW_JONES_26,0.00024412217466882603
DOW_JONES_28,0.00024402723614347366
DOW_JONES_6,0.00021765624234353352
act_11,0.00012106408660981228
act_16,0.00011655760718742858
DOW_JONES_20,5.6814308206099004e-05
DOW_JONES_17,2.749914685051813e-05
DOW_JONES_4,-1.751318734810603e-06
DOW_JONES_23,-7.65918015764866e-05
DOW_JONES_1,-8.564301640685556e-05
act_9,-9.655516383502149e-05
act_15,-0.0001336467251674467
DOW_JONES_24,-0.00017641015387837022
DOW_JONES_16,-0.00023402437835267075
DOW_JONES_9,-0.0002573501776955034
DOW_JONES_29,-0.00027199132800561634
DOW_JONES_27,-0.000322160091931023
BUY_AND_HOLD_14,-0.00033922680399833816
DOW_JONES_8,-0.00035453230729549646
act_18,-0.0004082842465157999
DOW_JONES_7,-0.0004622981810135984
DOW_JONES_18,-0.0006214002005152875
DOW_JONES_30,-0.0009034525841119523
DOW_JONES_22,-0.0010681530171126274
DOW_JONES_19,-0.00142623106056452
DOW_JONES_14,-0.0016902618386117397
DOW_JONES_13,-0.0019193724668543411
